energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.34517259,2.50599632,0.01832809,0.27160798,0.42458403,1.09528757,0.38605227,0.59208076,0.05360910,0.33746274
-0.33916958,2.39798901,0.01726298,0.26918614,0.41040091,1.02894126,0.36992866,0.57592004,0.05017271,0.32324159
-0.33316658,2.29695767,0.01633619,0.26695666,0.39698632,0.96686339,0.35452347,0.56074126,0.04712099,0.30979789
-0.32716358,2.20311738,0.01553712,0.26491156,0.38437736,0.90924863,0.33988381,0.54650385,0.04446592,0.29719956
-0.32116058,2.11655386,0.01485461,0.26303787,0.37259831,0.85621358,0.32604131,0.53314967,0.04221350,0.28549606
-0.31515758,2.03724905,0.01427752,0.26131991,0.36166519,0.80780813,0.31301585,0.52061005,0.04036411,0.27472061
-0.30915458,1.96510756,0.01379512,0.25974153,0.35159021,0.76402790,0.30081937,0.50881274,0.03891297,0.26489263
-0.30315158,1.89998252,0.01339744,0.25828800,0.34238588,0.72482687,0.28945966,0.49768825,0.03785055,0.25602040
-0.29714857,1.84169900,0.01307559,0.25694750,0.33406849,0.69012949,0.27894373,0.48717521,0.03716304,0.24810347
-0.29114557,1.79007378,0.01282189,0.25571215,0.32666060,0.65984141,0.26928065,0.47722456,0.03683282,0.24113489
-0.28514257,1.74493036,0.01262997,0.25457847,0.32019251,0.63385853,0.26048355,0.46780223,0.03683888,0.23510302
-0.27913957,1.70610868,0.01249479,0.25354721,0.31470249,0.61207369,0.25257076,0.45889035,0.03715722,0.22999280
-0.27313657,1.67346904,0.01241249,0.25262269,0.31023576,0.59438099,0.24556598,0.45048689,0.03776121,0.22578648
-0.26713357,1.64689074,0.01238026,0.25181165,0.30684228,0.58067750,0.23949750,0.44260386,0.03862202,0.22246377
-0.26113057,1.62626568,0.01239610,0.25112178,0.30457354,0.57086256,0.23439640,0.43526433,0.03970896,0.22000153
-0.25512756,1.61148794,0.01245853,0.25055998,0.30347838,0.56483498,0.23029415,0.42849847,0.04098986,0.21837299
-0.24912456,1.60244045,0.01256633,0.25013065,0.30359838,0.56248841,0.22721945,0.42233900,0.04243148,0.21754669
-0.24312156,1.59898001,0.01271817,0.24983401,0.30496281,0.56370554,0.22519475,0.41681637,0.04399994,0.21748527
-0.23711856,1.60092201,0.01291237,0.24966470,0.30758371,0.56835152,0.22423258,0.41195410,0.04566122,0.21814426
-0.23111556,1.60802618,0.01314665,0.24961079,0.31145127,0.57626735,0.22433204,0.40776447,0.04738163,0.21947095
-0.22511256,1.61998460,0.01341786,0.24965320,0.31652991,0.58726371,0.22547558,0.40424509,0.04912840,0.22140363
-0.21910955,1.63641287,0.01372190,0.24976565,0.32275520,0.60111578,0.22762634,0.40137637,0.05087019,0.22387113
-0.21310655,1.65684532,0.01405360,0.24991520,0.33003200,0.61755958,0.23072633,0.39912013,0.05257767,0.22679283
-0.20710355,1.68073466,0.01440673,0.25006318,0.33823387,0.63628997,0.23469549,0.39741946,0.05422407,0.23007924
-0.20110055,1.70745617,0.01477414,0.25016661,0.34720383,0.65696083,0.23943172,0.39619978,0.05578564,0.23363299
-0.19509755,1.73631647,0.01514786,0.25017993,0.35675652,0.67918731,0.24481209,0.39537093,0.05724206,0.23735041
-0.18909455,1.76656625,0.01551940,0.25005687,0.36668172,0.70255023,0.25069505,0.39483040,0.05857678,0.24112344
-0.18309155,1.79741662,0.01588007,0.24975244,0.37674903,0.72660249,0.25692365,0.39446711,0.05977717,0.24484201
-0.17708854,1.82805797,0.01622130,0.24922474,0.38671367,0.75087732,0.26332966,0.39416583,0.06083457,0.24839661
-0.17108554,1.85768075,0.01653512,0.24843670,0.39632299,0.77489796,0.26973843,0.39381185,0.06174421,0.25168098
-0.16508254,1.88549700,0.01681457,0.24735732,0.40532362,0.79818843,0.27597428,0.39329556,0.06250494,0.25459493
-0.15907954,1.91076190,0.01705410,0.24596268,0.41346883,0.82028507,0.28186626,0.39251688,0.06311885,0.25704707
-0.15307654,1.93279425,0.01725006,0.24423645,0.42052597,0.84074826,0.28725389,0.39138914,0.06359076,0.25895729
-0.14707354,1.95099529,0.01740101,0.24216996,0.42628349,0.85917392,0.29199290,0.38984243,0.06392762,0.26025913
-0.14107054,1.96486506,0.01750808,0.23976186,0.43055757,0.87520443,0.29596041,0.38782614,0.06413787,0.26090171
-0.13506753,1.97401598,0.01757520,0.23701751,0.43319784,0.88853848,0.29905963,0.38531064,0.06423072,0.26085134
-0.12906453,1.97818303,0.01760927,0.23394793,0.43409220,0.89893954,0.30122364,0.38228823,0.06421554,0.26009269
-0.12306153,1.97723052,0.01762019,0.23056881,0.43317045,0.90624265,0.30241824,0.37877312,0.06410121,0.25862947
-0.11705853,1.97115530,0.01762079,0.22689924,0.43040668,0.91035927,0.30264366,0.37480074,0.06389567,0.25648475
-0.11105553,1.96008632,0.01762663,0.22296063,0.42582038,0.91127999,0.30193503,0.37042625,0.06360547,0.25370062
-0.10505253,1.94428077,0.01765574,0.21877567,0.41947613,0.90907511,0.30036158,0.36572252,0.06323557,0.25033759
-0.09904952,1.92411696,0.01772812,0.21436753,0.41148207,0.90389283,0.29802464,0.36077755,0.06278923,0.24647335
-0.09304652,1.90008406,0.01786523,0.20975929,0.40198706,0.89595534,0.29505437,0.35569155,0.06226812,0.24220121
-0.08704352,1.87276915,0.01808933,0.20497362,0.39117674,0.88555270,0.29160534,0.35057368,0.06167249,0.23762805
-0.08104052,1.84284178,0.01842276,0.20003275,0.37926859,0.87303480,0.28785122,0.34553858,0.06100151,0.23287196
-0.07503752,1.81103644,0.01888711,0.19495869,0.36650619,0.85880149,0.28397861,0.34070290,0.06025376,0.22805951
-0.06903452,1.77813339,0.01950240,0.18977359,0.35315280,0.84329136,0.28018027,0.33618171,0.05942769,0.22332271
-0.06303152,1.74493817,0.02028620,0.18450028,0.33948458,0.82696931,0.27664806,0.33208495,0.05852220,0.21879587
-0.05702851,1.71226043,0.02125282,0.17916278,0.32578355,0.81031334,0.27356575,0.32851411,0.05753712,0.21461221
-0.05102551,1.68089256,0.02241246,0.17378691,0.31233056,0.79380110,0.27110209,0.32555904,0.05647371,0.21090046
-0.04502251,1.65158863,0.02377056,0.16840068,0.29939846,0.77789639,0.26940423,0.32329504,0.05533510,0.20778157
-0.03901951,1.62504442,0.02532717,0.16303466,0.28724560,0.76303627,0.26859200,0.32178035,0.05412653,0.20536549
-0.03301651,1.60187902,0.02707647,0.15772206,0.27611000,0.74961915,0.26875312,0.32105408,0.05285559,0.20374821
-0.02701351,1.58261875,0.02900655,0.15249867,0.26620408,0.73799418,0.26993954,0.32113468,0.05153224,0.20300920
-0.02101051,1.56768399,0.03109932,0.14740258,0.25771026,0.72845241,0.27216525,0.32201908,0.05016876,0.20320929
-0.01500750,1.55737929,0.03333060,0.14247367,0.25077747,0.72122005,0.27540547,0.32368243,0.04877957,0.20438901
-0.00900450,1.55188748,0.03567056,0.13775295,0.24551853,0.71645392,0.27959746,0.32607878,0.04738092,0.20656764
-0.00300150,1.55126784,0.03808425,0.13328179,0.24200858,0.71423937,0.28464279,0.32914241,0.04599057,0.20974281
0.00300150,1.55545848,0.04053246,0.12910106,0.24028445,0.71459072,0.29041111,0.33279000,0.04462733,0.21389081
0.00900450,1.56428304,0.04297268,0.12525023,0.24034490,0.71745397,0.29674522,0.33692365,0.04331065,0.21896752
0.01500750,1.57746122,0.04536030,0.12176649,0.24215186,0.72271190,0.30346728,0.34143446,0.04206014,0.22491002
0.02101051,1.59462290,0.04764988,0.11868396,0.24563236,0.73019106,0.31038580,0.34620677,0.04089518,0.23163869
0.02701351,1.61532505,0.04979653,0.11603296,0.25068128,0.73967044,0.31730321,0.35112266,0.03983450,0.23905983
0.03301651,1.63907078,0.05175734,0.11383938,0.25716471,0.75089139,0.32402368,0.35606681,0.03889583,0.24706867
0.03901951,1.66532956,0.05349268,0.11212425,0.26492381,0.76356827,0.33036070,0.36093114,0.03809565,0.25555262
0.04502251,1.69355774,0.05496751,0.11090333,0.27377920,0.77739949,0.33614425,0.36561927,0.03744888,0.26439464
0.05102551,1.72321837,0.05615248,0.11018688,0.28353557,0.79207832,0.34122713,0.37005040,0.03696877,0.27347669
0.05702851,1.75379939,0.05702487,0.10997949,0.29398662,0.80730317,0.34549018,0.37416253,0.03666668,0.28268300
0.06303152,1.78482961,0.05756929,0.11027998,0.30492009,0.82278687,0.34884623,0.37791463,0.03655203,0.29190319
0.06903452,1.81589159,0.05777808,0.11108140,0.31612277,0.83826467,0.35124253,0.38128786,0.03663220,0.30103502
0.07503752,1.84663110,0.05765150,0.11237106,0.32738550,0.85350077,0.35266170,0.38428559,0.03691243,0.30998685
0.08104052,1.87676302,0.05719757,0.11413053,0.33850795,0.86829316,0.35312110,0.38693230,0.03739580,0.31867951
0.08704352,1.90607349,0.05643166,0.11633577,0.34930309,0.88247680,0.35267070,0.38927134,0.03808315,0.32704781
0.09304652,1.93441852,0.05537590,0.11895728,0.35960126,0.89592513,0.35138975,0.39136182,0.03897304,0.33504149
0.09904952,1.96171957,0.05405826,0.12196023,0.36925379,0.90855002,0.34938229,0.39327458,0.04006169,0.34262568
0.10505253,1.98795635,0.05251157,0.12530480,0.37813588,0.92030036,0.34677185,0.39508766,0.04134299,0.34978078
0.11105553,2.01315761,0.05077240,0.12894647,0.38614892,0.93115945,0.34369564,0.39688150,0.04280841,0.35650197
0.11705853,2.03739052,0.04887980,0.13283653,0.39322194,0.94114141,0.34029851,0.39873403,0.04444709,0.36279823
0.12306153,2.06074924,0.04687417,0.13692267,0.39931222,0.95028690,0.33672698,0.40071601,0.04624584,0.36869085
0.12906453,2.08334328,0.04479605,0.14114971,0.40440504,0.95865825,0.33312361,0.40288688,0.04818922,0.37421173
0.13506753,2.10528631,0.04268502,0.14546045,0.40851258,0.96633436,0.32962198,0.40529126,0.05025969,0.37940124
0.14107054,2.12668565,0.04057876,0.14979672,0.41167183,0.97340538,0.32634239,0.40795629,0.05243772,0.38430585
0.14707354,2.14763301,0.03851218,0.15410037,0.41394182,0.97996735,0.32338853,0.41089001,0.05470209,0.38897555
0.15307654,2.16819648,0.03651675,0.15831454,0.41540010,0.98611709,0.32084506,0.41408064,0.05703003,0.39346113
0.15907954,2.18841405,0.03461994,0.16238476,0.41613861,0.99194711,0.31877615,0.41749686,0.05939757,0.39781144
0.16508254,2.20828864,0.03284491,0.16626016,0.41625918,0.99754092,0.31722509,0.42108914,0.06177977,0.40207056
0.17108554,2.22778462,0.03121022,0.16989455,0.41586874,1.00296872,0.31621461,0.42479163,0.06415108,0.40627524
0.17708854,2.24682581,0.02972981,0.17324742,0.41507458,1.00828342,0.31574810,0.42852496,0.06648558,0.41045243
0.18309155,2.26529481,0.02841297,0.17628474,0.41397974,1.01351737,0.31581132,0.43219926,0.06875729,0.41461720
0.18909455,2.28303363,0.02726450,0.17897962,0.41267875,1.01867961,0.31637468,0.43571766,0.07094047,0.41877102
0.19509755,2.29984568,0.02628493,0.18131272,0.41125401,1.02375389,0.31739582,0.43897970,0.07300984,0.42290062
0.20110055,2.31549886,0.02547080,0.18327237,0.40977286,1.02869765,0.31882232,0.44188482,0.07494084,0.42697737
0.20710355,2.32972996,0.02481498,0.18485459,0.40828556,1.03344187,0.32059455,0.44433546,0.07670983,0.43095743
0.21310655,2.34225023,0.02430710,0.18606275,0.40682417,1.03789202,0.32264842,0.44623996,0.07829432,0.43478247
0.21910955,2.35275217,0.02393396,0.18690709,0.40540245,1.04193020,0.32491802,0.44751492,0.07967317,0.43838123
0.22511256,2.36091751,0.02367997,0.18740406,0.40401676,1.04541830,0.32733802,0.44808712,0.08082681,0.44167171
0.23111556,2.36642625,0.02352772,0.18757553,0.40264788,1.04820239,0.32984587,0.44789506,0.08173744,0.44456403
0.23711856,2.36896671,0.02345843,0.18744790,0.40126364,1.05011804,0.33238363,0.44688989,0.08238926,0.44696380
0.24312156,2.36824628,0.02345261,0.18705119,0.39982225,1.05099656,0.33489961,0.44503608,0.08276875,0.44877603
0.24912456,2.36400272,0.02349059,0.18641804,0.39827614,1.05067177,0.33734957,0.44231172,0.08286492,0.44990918
0.25512756,2.35601554,0.02355313,0.18558289,0.39657609,1.04898729,0.33969764,0.43870855,0.08266956,0.45027943
0.26113057,2.34411717,0.02362212,0.18458111,0.39467546,1.04580367,0.34191699,0.43423189,0.08217758,0.44981480
0.26713357,2.32820336,0.02368112,0.18344829,0.39253434,1.04100542,0.34399006,0.42890043,0.08138722,0.44845909
0.27313657,2.30824244,0.02371605,0.18221962,0.39012331,1.03450730,0.34590864,0.42274602,0.08030034,0.44617527
0.27913957,2.28428293,0.02371575,0.18092940,0.38742680,1.02625964,0.34767351,0.41581352,0.07892258,0.44294834
0.28514257,2.25645918,0.02367251,0.17961073,0.38444570,1.01625247,0.34929404,0.40816061,0.07726354,0.43878743
0.29114557,2.22499458,0.02358260,0.17829530,0.38119922,1.00451814,0.35078737,0.39985781,0.07533679,0.43372702
0.29714857,2.19020224,0.02344662,0.17701328,0.37772597,0.99113235,0.35217759,0.39098837,0.07315989,0.42782725
0.30315158,2.15248287,0.02326987,0.17579343,0.37408399,0.97621346,0.35349473,0.38164835,0.07075425,0.42117332
0.30915458,2.11232006,0.02306250,0.17466319,0.37035004,0.95992016,0.35477373,0.37194650,0.06814487,0.41387398
0.31515758,2.07027289,0.02283961,0.17364896,0.36661792,0.94244760,0.35605344,0.36200420,0.06536002,0.40605915
0.32116058,2.02696629,0.02262119,0.17277639,0.36299610,0.92402217,0.35737562,0.35195509,0.06243079,0.39787680
0.32716358,1.98307940,0.02243195,0.17207075,0.35960462,0.90489524,0.35878419,0.34194461,0.05939056,0.38948925
0.33316658,1.93933238,0.02230099,0.17155734,0.35657152,0.88533609,0.36032454,0.33212913,0.05627441,0.38106903
0.33916958,1.89647229,0.02226129,0.17126182,0.35402886,0.86562449,0.36204318,0.32267483,0.05311848,0.37279446
0.34517259,1.85525833,0.02234922,0.17121065,0.35210853,0.84604328,0.36398746,0.31375610,0.04995932,0.36484509
0.35117559,1.81644710,0.02260368,0.17143137,0.35093802,0.82687118,0.36620566,0.30555356,0.04683319,0.35739734
0.35717859,1.78077835,0.02306538,0.17195289,0.35063630,0.80837628,0.36874711,0.29825167,0.04377548,0.35062024
0.36318159,1.74896145,0.02377578,0.17280557,0.35130991,0.79081047,0.37166255,0.29203580,0.04082012,0.34467164
0.36918459,1.72166307,0.02477612,0.17402132,0.35304946,0.77440484,0.37500446,0.28708905,0.03799906,0.33969485
0.37518759,1.69949623,0.02610626,0.17563340,0.35592654,0.75936636,0.37882741,0.28358853,0.03534193,0.33581586
0.38119060,1.68301073,0.02780348,0.17767615,0.35999127,0.74587576,0.38318818,0.28170149,0.03287569,0.33314115
0.38719360,1.67268520,0.02990130,0.18018445,0.36527028,0.73408663,0.38814575,0.28158120,0.03062445,0.33175610
0.39319660,1.66892051,0.03242821,0.18319304,0.37176545,0.72412551,0.39376091,0.28336263,0.02860936,0.33172404
0.39919960,1.67203458,0.03540655,0.18673558,0.37945318,0.71609300,0.40009546,0.28715835,0.02684867,0.33308580
0.40520260,1.68225842,0.03885129,0.19084358,0.38828423,0.71006543,0.40721106,0.29305437,0.02535773,0.33585980
0.41120560,1.69973312,0.04276909,0.19554509,0.39818414,0.70609701,0.41516755,0.30110642,0.02414919,0.34004256
0.41720860,1.72450778,0.04715733,0.20086329,0.40905418,0.70422213,0.42402088,0.31133664,0.02323316,0.34560953
0.42321161,1.75653823,0.05200350,0.20681499,0.42077273,0.70445755,0.43382070,0.32373083,0.02261740,0.35251623
0.42921461,1.79568628,0.05728463,0.21340905,0.43319708,0.70680428,0.44460756,0.33823648,0.02230747,0.36069953
0.43521761,1.84171963,0.06296716,0.22064485,0.44616562,0.71124893,0.45641004,0.35476158,0.02230691,0.37007915
0.44122061,1.89431233,0.06900693,0.22851086,0.45950032,0.71776439,0.46924179,0.37317443,0.02261730,0.38055913
0.44722361,1.95304583,0.07534961,0.23698333,0.47300960,0.72630976,0.48309864,0.39330444,0.02323826,0.39202939
0.45322661,2.01741076,0.08193138,0.24602521,0.48649136,0.73682957,0.49795598,0.41494394,0.02416741,0.40436728
0.45922961,2.08680942,0.08867989,0.25558539,0.49973629,0.74925215,0.51376651,0.43785105,0.02540019,0.41743913
0.46523262,2.16055922,0.09551565,0.26559829,0.51253144,0.76348753,0.53045850,0.46175346,0.02692963,0.43110176
0.47123562,2.23789719,0.10235349,0.27598375,0.52466388,0.77942481,0.54793463,0.48635319,0.02874607,0.44520393
0.47723862,2.31798558,0.10910446,0.28664747,0.53592449,0.79692931,0.56607156,0.51133200,0.03083677,0.45958790
0.48324162,2.39991885,0.11567769,0.29748180,0.54611185,0.81583977,0.58472022,0.53635743,0.03318556,0.47409079
0.48924462,2.48273206,0.12198254,0.30836697,0.55503612,0.83596583,0.60370688,0.56108928,0.03577252,0.48854618
0.49524762,2.56541071,0.12793065,0.31917282,0.56252276,0.85708614,0.62283507,0.58518625,0.03857360,0.50278560
0.50125063,2.64690232,0.13343805,0.32976089,0.56841617,0.87894731,0.64188817,0.60831266,0.04156046,0.51664012
0.50725363,2.72612950,0.13842711,0.33998684,0.57258295,0.90126404,0.66063285,0.63014502,0.04470034,0.52994206
0.51325663,2.80200485,0.14282837,0.34970332,0.57491488,0.92372063,0.67882319,0.65037824,0.04795612,0.54252682
0.51925963,2.87344747,0.14658212,0.35876297,0.57533136,0.94597404,0.69620546,0.66873146,0.05128660,0.55423481
0.52526263,2.93940105,0.14963969,0.36702178,0.57378134,0.96765860,0.71252350,0.68495331,0.05464695,0.56491365
0.53126563,2.99885362,0.15196453,0.37434252,0.57024466,0.98839242,0.72752466,0.69882655,0.05798941,0.57442042
0.53726863,3.05085840,0.15353285,0.38059827,0.56473271,1.00778544,0.74096616,0.71017216,0.06126419,0.58262429
0.54327164,3.09455590,0.15433404,0.38567596,0.55728847,1.02544893,0.75262177,0.71885261,0.06442065,0.58940923
0.54927464,3.12919650,0.15437066,0.38947991,0.54798583,1.04100627,0.76228874,0.72477473,0.06740859,0.59467695
0.55527764,3.15416325,0.15365826,0.39193512,0.53692843,1.05410451,0.76979479,0.72789175,0.07017974,0.59835000
0.56128064,3.16899417,0.15222476,0.39299040,0.52424777,1.06442648,0.77500492,0.72820491,0.07268938,0.60037491
0.56728364,3.17340327,0.15010970,0.39262114,0.51010099,1.07170284,0.77782799,0.72576442,0.07489793,0.60072532
0.57328664,3.16729959,0.14736324,0.39083166,0.49466810,1.07572357,0.77822268,0.72066990,0.07677258,0.59940502
0.57928964,3.15080324,0.14404495,0.38765703,0.47814901,1.07634835,0.77620261,0.71307017,0.07828883,0.59645063
0.58529265,3.12425749,0.14022249,0.38316428,0.46076025,1.07351529,0.77184052,0.70316243,0.07943183,0.59193388
0.59129565,3.08823621,0.13597019,0.37745289,0.44273148,1.06724758,0.76527101,0.69119077,0.08019746,0.58596320
0.59729865,3.04354551,0.13136754,0.37065454,0.42430202,1.05765743,0.75669175,0.67744382,0.08059325,0.57868464
0.60330165,2.99121916,0.12649765,0.36293192,0.40571721,1.04494731,0.74636297,0.66225162,0.08063875,0.57028160
0.60930465,2.93250709,0.12144567,0.35447675,0.38722476,1.02940787,0.73460499,0.64598146,0.08036568,0.56097365
0.61530765,2.86885677,0.11629734,0.34550682,0.36907117,1.01141285,0.72179371,0.62903275,0.07981757,0.55101393
0.62131066,2.80188739,0.11113739,0.33626217,0.35149810,0.99141069,0.70835410,0.61183079,0.07904897,0.54068536
0.62731366,2.73335711,0.10604816,0.32700035,0.33473873,0.96991338,0.69475160,0.59481950,0.07812429,0.53029541
0.63331666,2.66512396,0.10110826,0.31799096,0.31901422,0.94748256,0.68148175,0.57845302,0.07711620,0.52016968
0.63931966,2.59910123,0.09639125,0.30950947,0.30453015,0.92471360,0.66905807,0.56318649,0.07610365,0.51064413
0.64532266,2.53720841,0.09196452,0.30183045,0.29147300,0.90221801,0.65799861,0.54946591,0.07516959,0.50205646
0.65132566,2.48131909,0.08788826,0.29522046,0.28000672,0.88060490,0.64881144,0.53771742,0.07439849,0.49473648
0.65732866,2.43320734,0.08421455,0.28993069,0.27026947,0.86046215,0.64197959,0.52833619,0.07387363,0.48899612
0.66333167,2.39449413,0.08098659,0.28618961,0.26237047,0.84233780,0.63794571,0.52167528,0.07367428,0.48511910
0.66933467,2.36659562,0.07823810,0.28419582,0.25638722,0.82672263,0.63709721,0.51803471,0.07387297,0.48335078
0.67533767,2.35067507,0.07599287,0.28411136,0.25236304,0.81403407,0.63975205,0.51765114,0.07453276,0.48388852
0.68134067,2.34759999,0.07426442,0.28605566,0.25030516,0.80460248,0.64614600,0.52068859,0.07570473,0.48687297
0.68734367,2.35790621,0.07305588,0.29010044,0.25018332,0.79865984,0.65642152,0.52723050,0.07742574,0.49238056
0.69334667,2.38177029,0.07235998,0.29626568,0.25192928,0.79633148,0.67061908,0.53727358,0.07971656,0.50041765
0.69934967,2.41899165,0.07215922,0.30451697,0.25543701,0.79763098,0.68867091,0.55072376,0.08258041,0.51091668
0.70535268,2.46898530,0.07242621,0.31476425,0.26056396,0.80245856,0.71039794,0.56739447,0.08600202,0.52373440
0.71135568,2.53078608,0.07312413,0.32686234,0.26713325,0.81060284,0.73550988,0.58700769,0.08994726,0.53865261
0.71735868,2.60306469,0.07420744,0.34061303,0.27493709,0.82174613,0.76360880,0.60919770,0.09436337,0.55538142
0.72336168,2.68415570,0.07562269,0.35576904,0.28374107,0.83547306,0.79419627,0.63351787,0.09917979,0.57356505
0.72936468,2.77209720,0.07730953,0.37203972,0.29328969,0.85128229,0.82668393,0.65945014,0.10430969,0.59279014
0.73536768,2.86468126,0.07920188,0.38909833,0.30331266,0.86860116,0.86040749,0.68641743,0.10965203,0.61259649
0.74137069,2.95951414,0.08122928,0.40659088,0.31353212,0.88680273,0.89464375,0.71379833,0.11509419,0.63248980
0.74737369,3.05408455,0.08331841,0.42414618,0.32367036,0.90522483,0.92863019,0.74094401,0.12051517,0.65195626
0.75337669,3.14583802,0.08539468,0.44138689,0.33345799,0.92319057,0.96158667,0.76719660,0.12578909,0.67047834
0.75937969,3.23225497,0.08738398,0.45794105,0.34264212,0.94002973,0.99273851,0.79190861,0.13078905,0.68755143
0.76538269,3.31092980,0.08921454,0.47345386,0.35099437,0.95510026,1.02134006,0.81446260,0.13539106,0.70270063
0.77138569,3.37964824,0.09081866,0.48759912,0.35831826,0.96780934,1.04669807,0.83429029,0.13947804,0.71549704
0.77738869,3.43645982,0.09213458,0.50008985,0.36445580,0.97763311,1.06819382,0.85089059,0.14294362,0.72557312
0.78339170,3.47974274,0.09310819,0.51068778,0.36929292,0.98413451,1.08530316,0.86384543,0.14569566,0.73263613
0.78939470,3.50825836,0.09369449,0.51921103,0.37276343,0.98697844,1.09761361,0.87283306,0.14765931,0.73647952
0.79539770,3.52119290,0.09385900,0.52553994,0.37485136,0.98594373,1.10483777,0.87763789,0.14877945,0.73699134
0.80140070,3.51818449,0.09357877,0.52962041,0.37559157,0.98093130,1.10682237,0.87815666,0.14902250,0.73415960
0.80740370,3.49933422,0.09284304,0.53146485,0.37506843,0.97196826,1.10355257,0.87440042,0.14837738,0.72807411
0.81340670,3.46520059,0.09165363,0.53115054,0.37341268,0.95920764,1.09515133,0.86649241,0.14685574,0.71892477
0.81940970,3.41677735,0.09002481,0.52881544,0.37079656,0.94292374,1.08187364,0.85466166,0.14449131,0.70699626
0.82541271,3.35545563,0.08798281,0.52465172,0.36742736,0.92350318,1.06409614,0.83923284,0.14133847,0.69265937
0.83141571,3.28297182,0.08556490,0.51889719,0.36353960,0.90143200,1.04230228,0.82061264,0.13747009,0.67635917
0.83741871,3.20134350,0.08281812,0.51182514,0.35938620,0.87727925,1.01706390,0.79927341,0.13297480,0.65860062
0.84342171,3.11279587,0.07979763,0.50373296,0.35522901,0.85167767,0.98901991,0.77573465,0.12795364,0.63993195
0.84942471,3.01968204,0.07656482,0.49493015,0.35132896,0.82530225,0.95885309,0.75054348,0.12251652,0.62092667
0.85542771,2.92440031,0.07318516,0.48572619,0.34793641,0.79884737,0.92726592,0.72425462,0.11677830,0.60216471
0.86143072,2.82931185,0.06972602,0.47641887,0.34528192,0.77300354,0.89495663,0.69741100,0.11085505,0.58421349
0.86743372,2.73666212,0.06625438,0.46728360,0.34356781,0.74843451,0.86259630,0.67052578,0.10486025,0.56760951
0.87343672,2.64850892,0.06283464,0.45856406,0.34296095,0.72575556,0.83080794,0.64406632,0.09890136,0.55284126
0.87943972,2.56665978,0.05952657,0.45046461,0.34358690,0.70551386,0.80014840,0.61844103,0.09307677,0.54033386
0.88544272,2.49262079,0.05638346,0.44314471,0.34552567,0.68817153,0.77109367,0.59398913,0.08747329,0.53043606
0.89144572,2.42755830,0.05345059,0.43671547,0.34880917,0.67409193,0.74402785,0.57097400,0.08216412,0.52340999
0.89744872,2.37227463,0.05076402,0.43123844,0.35342050,0.66352959,0.71923634,0.54957986,0.07720751,0.51942386
0.90345173,2.32719788,0.04834978,0.42672639,0.35929495,0.65662427,0.69690288,0.52991190,0.07264608,0.51854799
0.90945473,2.29238587,0.04622343,0.42314624,0.36632275,0.65339891,0.67711070,0.51199966,0.06850665,0.52075404
0.91545773,2.26754307,0.04439004,0.42042348,0.37435330,0.65376183,0.65984713,0.49580309,0.06480076,0.52591751
0.92146073,2.25204968,0.04284458,0.41844817,0.38320091,0.65751279,0.64501156,0.48122110,0.06152565,0.53382344
0.92746373,2.24500091,0.04157257,0.41708197,0.39265149,0.66435270,0.63242593,0.46810186,0.05866568,0.54417491
0.93346673,2.24525473,0.04055117,0.41616577,0.40247032,0.67389653,0.62184747,0.45625438,0.05619414,0.55660417
0.93946973,2.25148597,0.03975045,0.41552788,0.41241034,0.68568902,0.61298280,0.44546081,0.05407524,0.57068593
0.94547274,2.26224453,0.03913488,0.41499197,0.42222068,0.69922243,0.60550295,0.43548878,0.05226634,0.58595239
0.95147574,2.27601546,0.03866493,0.41438492,0.43165537,0.71395579,0.59905866,0.42610346,0.05072019,0.60190939
0.95747874,2.29127877,0.03829880,0.41354392,0.44048158,0.72933495,0.59329536,0.41707866,0.04938710,0.61805335
0.96348174,2.30656674,0.03799403,0.41232281,0.44848740,0.74481256,0.58786729,0.40820685,0.04821711,0.63388811
0.96948474,2.32051694,0.03770915,0.41059741,0.45548871,0.75986740,0.58245052,0.39930748,0.04716185,0.64894136
0.97548774,2.33191918,0.03740517,0.40826969,0.46133505,0.77402233,0.57675418,0.39023371,0.04617621,0.66278000
0.98149075,2.33975479,0.03704680,0.40527070,0.46591406,0.78686009,0.57052989,0.38087719,0.04521976,0.67502377
0.98749375,2.34322731,0.03660362,0.40156226,0.46915462,0.79803644,0.56357908,0.37117095,0.04425778,0.68535685
0.99349675,2.34178347,0.03605081,0.39713738,0.47102834,0.80729027,0.55575797,0.36109032,0.04326203,0.69353696
0.99949975,2.33512408,0.03536977,0.39201944,0.47154950,0.81445005,0.54698027,0.35065212,0.04221113,0.69940153
1.00550275,2.32320467,0.03454839,0.38626026,0.47077334,0.81943666,0.53721754,0.33991211,0.04109069,0.70287094
1.01150575,2.30622610,0.03358103,0.37993712,0.46879285,0.82226241,0.52649742,0.32896096,0.03989306,0.70394853
1.01750875,2.28461574,0.03246833,0.37314890,0.46573422,0.82302634,0.51489964,0.31791891,0.03861692,0.70271766
1.02351176,2.25900018,0.03121672,0.36601151,0.46175101,0.82190607,0.50255030,0.30692954,0.03726658,0.69933569
1.02951476,2.23017084,0.02983782,0.35865275,0.45701748,0.81914672,0.48961456,0.29615267,0.03585114,0.69402555
1.03551776,2.19904384,0.02834763,0.35120689,0.45172122,0.81504719,0.47628806,0.28575693,0.03438351,0.68706490
