energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.39469735,1.19700244,0.00606040,0.00000000,0.00011854,0.08050420,0.00120966,0.42490566,0.22974845,0.66927667
-3.38869435,1.13384114,0.00574724,0.00000000,0.00011166,0.07625935,0.00112361,0.40130824,0.21864971,0.63614223
-3.38269135,1.06767931,0.00541647,0.00000000,0.00010483,0.07181770,0.00103871,0.37686837,0.20686112,0.60093508
-3.37668834,0.99930808,0.00507260,0.00000000,0.00009804,0.06723064,0.00095539,0.35185119,0.19452152,0.56412249
-3.37068534,0.92955457,0.00472028,0.00000000,0.00009129,0.06255222,0.00087414,0.32653240,0.18178219,0.52619575
-3.36468234,0.85925399,0.00436411,0.00000000,0.00008458,0.05783732,0.00079543,0.30118905,0.16880115,0.48765366
-3.35867934,0.78922344,0.00400858,0.00000000,0.00007796,0.05313986,0.00071974,0.27609086,0.15573758,0.44898688
-3.35267634,0.72023820,0.00365787,0.00000000,0.00007146,0.04851122,0.00064749,0.25149246,0.14274666,0.41066376
-3.34667334,0.65301146,0.00331580,0.00000000,0.00006511,0.04399886,0.00057907,0.22762671,0.12997490,0.37311815
-3.34067034,0.58817803,0.00298577,0.00000000,0.00005897,0.03964516,0.00051476,0.20469939,0.11755628,0.33673938
-3.33466733,0.52628227,0.00267063,0.00000000,0.00005307,0.03548659,0.00045482,0.18288527,0.10560907,0.30186487
-3.32866433,0.46777041,0.00237274,0.00000000,0.00004745,0.03155317,0.00039939,0.16232573,0.09423370,0.26877516
-3.32266133,0.41298711,0.00209388,0.00000000,0.00004216,0.02786819,0.00034855,0.14312771,0.08351135,0.23769157
-3.31665833,0.36217602,0.00183531,0.00000000,0.00003721,0.02444821,0.00030231,0.12536405,0.07350352,0.20877609
-3.31065533,0.31548378,0.00159779,0.00000000,0.00003263,0.02130327,0.00026059,0.10907497,0.06425225,0.18213348
-3.30465233,0.27296705,0.00138156,0.00000000,0.00002843,0.01843737,0.00022329,0.09427052,0.05578115,0.15781509
-3.29864932,0.23460178,0.00118648,0.00000000,0.00002462,0.01584902,0.00019022,0.08093381,0.04809688,0.13582411
-3.29264632,0.20029432,0.00101204,0.00000000,0.00002119,0.01353195,0.00016120,0.06902481,0.04119112,0.11612196
-3.28664332,0.16989350,0.00085740,0.00000000,0.00001816,0.01147595,0.00013598,0.05848443,0.03504284,0.09863528
-3.28064032,0.14320323,0.00072151,0.00000000,0.00001550,0.00966761,0.00011434,0.04923883,0.02962074,0.08326338
-3.27463732,0.11999516,0.00060313,0.00000000,0.00001322,0.00809116,0.00009604,0.04120360,0.02488576,0.06988568
-3.26863432,0.10002082,0.00050092,0.00000000,0.00001129,0.00672928,0.00008086,0.03428783,0.02079353,0.05836905
-3.26263132,0.08302306,0.00041344,0.00000000,0.00000972,0.00556378,0.00006861,0.02839792,0.01729680,0.04857461
-3.25662831,0.06874644,0.00033928,0.00000000,0.00000850,0.00457628,0.00005915,0.02344091,0.01434755,0.04036417
-3.25062531,0.05694649,0.00027703,0.00000000,0.00000762,0.00374874,0.00005237,0.01932754,0.01189905,0.03360593
-3.24462231,0.04739772,0.00022537,0.00000000,0.00000710,0.00306398,0.00004824,0.01597474,0.00990757,0.02817952
-3.23861931,0.03990048,0.00018303,0.00000000,0.00000695,0.00250604,0.00004678,0.01330779,0.00833388,0.02398037
-3.23261631,0.03428650,0.00014889,0.00000000,0.00000720,0.00206049,0.00004811,0.01126200,0.00714454,0.02092343
-3.22661331,0.03042340,0.00012193,0.00000000,0.00000788,0.00171462,0.00005246,0.00978401,0.00631291,0.01894617
-3.22061031,0.02821815,0.00010127,0.00000000,0.00000906,0.00145762,0.00006013,0.00883274,0.00581992,0.01801103
-3.21460730,0.02761953,0.00008619,0.00000000,0.00001079,0.00128063,0.00007155,0.00838001,0.00565475,0.01810730
-3.20860430,0.02861969,0.00007607,0.00000000,0.00001318,0.00117680,0.00008728,0.00841088,0.00581514,0.01925240
-3.20260130,0.03125482,0.00007046,0.00000000,0.00001632,0.00114121,0.00010800,0.00892365,0.00630769,0.02149258
-3.19659830,0.03560491,0.00006903,0.00000000,0.00002034,0.00117086,0.00013451,0.00992969,0.00714781,0.02490305
-3.19059530,0.04179261,0.00007158,0.00000000,0.00002539,0.00126454,0.00016777,0.01145292,0.00835958,0.02958748
-3.18459230,0.04998098,0.00007801,0.00000000,0.00003164,0.00142270,0.00020885,0.01352901,0.00997536,0.03567668
-3.17858929,0.06037015,0.00008834,0.00000000,0.00003928,0.00164727,0.00025898,0.01620435,0.01203512,0.04332652
-3.17258629,0.07319271,0.00010267,0.00000000,0.00004852,0.00194147,0.00031947,0.01953461,0.01458563,0.05271490
-3.16658329,0.08870763,0.00012119,0.00000000,0.00005957,0.00230959,0.00039174,0.02358298,0.01767919,0.06403765
-3.16058029,0.10719276,0.00014414,0.00000000,0.00007268,0.00275671,0.00047728,0.02841805,0.02137225,0.07750334
-3.15457729,0.12893565,0.00017179,0.00000000,0.00008808,0.00328842,0.00057760,0.03411126,0.02572350,0.09332688
-3.14857429,0.15422285,0.00020448,0.00000000,0.00010602,0.00391049,0.00069423,0.04073400,0.03079182,0.11172186
-3.14257129,0.18332761,0.00024250,0.00000000,0.00012672,0.00462852,0.00082861,0.04835432,0.03663379,0.13289186
-3.13656828,0.21649624,0.00028616,0.00000000,0.00015041,0.00544758,0.00098207,0.05703337,0.04330096,0.15702055
-3.13056528,0.25393344,0.00033573,0.00000000,0.00017726,0.00637180,0.00115576,0.06682155,0.05083692,0.18426107
-3.12456228,0.29578685,0.00039139,0.00000000,0.00020744,0.00740401,0.00135055,0.07775457,0.05927415,0.21472477
-3.11855928,0.34213152,0.00045325,0.00000000,0.00024103,0.00854535,0.00156702,0.08984954,0.06863091,0.24846985
-3.11255628,0.39295485,0.00052133,0.00000000,0.00027808,0.00979490,0.00180530,0.10310123,0.07890814,0.28549015
-3.10655328,0.44814263,0.00059549,0.00000000,0.00031855,0.01114939,0.00206507,0.11747868,0.09008663,0.32570491
-3.10055028,0.50746721,0.00067547,0.00000000,0.00036233,0.01260294,0.00234547,0.13292241,0.10212451,0.36894973
-3.09454727,0.57057828,0.00076082,0.00000000,0.00040920,0.01414688,0.00264506,0.14934242,0.11495541,0.41496960
-3.08854427,0.63699729,0.00085094,0.00000000,0.00045885,0.01576968,0.00296177,0.16661712,0.12848717,0.46341443
-3.08254127,0.70611610,0.00094505,0.00000000,0.00051088,0.01745699,0.00329287,0.18459340,0.14260148,0.51383763
-3.07653827,0.77720042,0.00104220,0.00000000,0.00056477,0.01919178,0.00363501,0.20308801,0.15715454,0.56569822
-3.07053527,0.84939844,0.00114129,0.00000000,0.00061992,0.02095463,0.00398425,0.22189021,0.17197859,0.61836667
-3.06453227,0.92175485,0.00124104,0.00000000,0.00067562,0.02272415,0.00433606,0.24076580,0.18688476,0.67113469
-3.05852926,0.99323006,0.00134010,0.00000000,0.00073110,0.02447748,0.00468546,0.25946248,0.20166677,0.72322900
-3.05252626,1.06272425,0.00143698,0.00000000,0.00078552,0.02619092,0.00502711,0.27771631,0.21610575,0.77382854
-3.04652326,1.12910569,0.00153018,0.00000000,0.00083801,0.02784066,0.00535540,0.29525917,0.22997589,0.82208507
-3.04052026,1.19124217,0.00161816,0.00000000,0.00088765,0.02940352,0.00566467,0.31182683,0.24305074,0.86714608
-3.03451726,1.24803453,0.00169943,0.00000000,0.00093357,0.03085774,0.00594928,0.32716742,0.25510997,0.90817954
-3.02851426,1.29845087,0.00177258,0.00000000,0.00097488,0.03218373,0.00620387,0.34104983,0.26594622,0.94439922
-3.02251126,1.34155988,0.00183633,0.00000000,0.00101080,0.03336479,0.00642346,0.35327161,0.27537188,0.97508969
-3.01650825,1.37656187,0.00188956,0.00000000,0.00104061,0.03438771,0.00660364,0.36366609,0.28322535,0.99962983
-3.01050525,1.40281597,0.00193135,0.00000000,0.00106368,0.03524322,0.00674071,0.37210825,0.28937651,1.01751379
-3.00450225,1.41986219,0.00196104,0.00000000,0.00107955,0.03592639,0.00683181,0.37851901,0.29373121,1.02836839
-2.99849925,1.42743725,0.00197821,0.00000000,0.00108788,0.03643667,0.00687501,0.38286770,0.29623445,1.03196610
-2.99249625,1.42548328,0.00198273,0.00000000,0.00108848,0.03677791,0.00686940,0.38517262,0.29687208,1.02823310
-2.98649325,1.41414914,0.00197474,0.00000000,0.00108135,0.03695807,0.00681509,0.38549953,0.29567104,1.01725182
-2.98049025,1.39378394,0.00195464,0.00000000,0.00106664,0.03698878,0.00671323,0.38395809,0.29269795,0.99925801
-2.97448724,1.36492346,0.00192310,0.00000000,0.00104466,0.03688477,0.00656597,0.38069661,0.28805627,0.97463235
-2.96848424,1.32826978,0.00188100,0.00000000,0.00101586,0.03666310,0.00637637,0.37589509,0.28188210,0.94388717
-2.96248124,1.28466537,0.00182943,0.00000000,0.00098084,0.03634232,0.00614830,0.36975717,0.27433877,0.90764874
-2.95647824,1.23506283,0.00176961,0.00000000,0.00094030,0.03594159,0.00588631,0.36250122,0.26561062,0.86663614
-2.95047524,1.18049172,0.00170287,0.00000000,0.00089503,0.03547979,0.00559549,0.35435112,0.25589620,0.82163759
-2.94447224,1.12202406,0.00163061,0.00000000,0.00084589,0.03497462,0.00528129,0.34552716,0.24540121,0.77348545
-2.93846923,1.06074011,0.00155423,0.00000000,0.00079377,0.03444188,0.00494935,0.33623761,0.23433158,0.72303084
-2.93246623,0.99769589,0.00147511,0.00000000,0.00073956,0.03389478,0.00460534,0.32667120,0.22288692,0.67111907
-2.92646323,0.93389378,0.00139454,0.00000000,0.00068416,0.03334349,0.00425483,0.31699110,0.21125470,0.61856681
-2.92046023,0.87025727,0.00131372,0.00000000,0.00062841,0.03279481,0.00390309,0.30733044,0.19960534,0.56614177
-2.91445723,0.80761082,0.00123372,0.00000000,0.00057310,0.03225210,0.00355501,0.29778966,0.18808843,0.51454567
-2.90845423,0.74666507,0.00115542,0.00000000,0.00051895,0.03171534,0.00321498,0.28843573,0.17683008,0.46440082
-2.90245123,0.68800796,0.00107959,0.00000000,0.00046657,0.03118143,0.00288683,0.27930317,0.16593157,0.41624057
-2.89644822,0.63210127,0.00100679,0.00000000,0.00041650,0.03064461,0.00257377,0.27039668,0.15546920,0.37050376
-2.89044522,0.57928254,0.00093744,0.00000000,0.00036915,0.03009708,0.00227836,0.26169524,0.14549514,0.32753287
-2.88444222,0.52977151,0.00087179,0.00000000,0.00032487,0.02952960,0.00200254,0.25315723,0.13603934,0.28757568
-2.87843922,0.48368039,0.00080997,0.00000000,0.00028386,0.02893228,0.00174761,0.24472644,0.12711215,0.25078988
-2.87243622,0.44102711,0.00075198,0.00000000,0.00024626,0.02829531,0.00151430,0.23633829,0.11870750,0.21725025
-2.86643322,0.40175049,0.00069772,0.00000000,0.00021213,0.02760967,0.00130281,0.22792619,0.11080642,0.18695761
-2.86043022,0.36572647,0.00064703,0.00000000,0.00018142,0.02686779,0.00111290,0.21942749,0.10338068,0.15984919
-2.85442721,0.33278452,0.00059969,0.00000000,0.00015406,0.02606410,0.00094392,0.21078887,0.09639633,0.13580965
-2.84842421,0.30272345,0.00055546,0.00000000,0.00012989,0.02519548,0.00079491,0.20197073,0.08981706,0.11468231
-2.84242121,0.27532594,0.00051410,0.00000000,0.00010874,0.02426155,0.00066467,0.19295070,0.08360709,0.09628015
-2.83641821,0.25037140,0.00047536,0.00000000,0.00009038,0.02326486,0.00055182,0.18372587,0.07773368,0.08039608
-2.83041521,0.22764682,0.00043903,0.00000000,0.00007459,0.02221085,0.00045487,0.17431396,0.07216900,0.06681236
-2.82441221,0.20695534,0.00040492,0.00000000,0.00006112,0.02110782,0.00037229,0.16475336,0.06689156,0.05530888
-2.81840920,0.18812271,0.00037289,0.00000000,0.00004972,0.01996664,0.00030254,0.15510219,0.06188697,0.04567012
-2.81240620,0.17100158,0.00034285,0.00000000,0.00004016,0.01880045,0.00024410,0.14543648,0.05714837,0.03769090
-2.80640320,0.15547390,0.00031472,0.00000000,0.00003221,0.01762430,0.00019556,0.13584780,0.05267625,0.03118084
-2.80040020,0.14145162,0.00028851,0.00000000,0.00002565,0.01645470,0.00015555,0.12644031,0.04847807,0.02596758
-2.79439720,0.12887611,0.00026424,0.00000000,0.00002028,0.01530918,0.00012285,0.11732769,0.04456753,0.02189894
-2.78839420,0.11771636,0.00024197,0.00000000,0.00001592,0.01420583,0.00009634,0.10862991,0.04096369,0.01884411
-2.78239120,0.10796650,0.00022179,0.00000000,0.00001241,0.01316290,0.00007501,0.10047010,0.03768996,0.01669396
-2.77638819,0.09964275,0.00020382,0.00000000,0.00000960,0.01219845,0.00005798,0.09297163,0.03477302,0.01536067
-2.77038519,0.09277994,0.00018818,0.00000000,0.00000738,0.01132992,0.00004450,0.08625551,0.03224185,0.01477671
-2.76438219,0.08742790,0.00017502,0.00000000,0.00000563,0.01057391,0.00003392,0.08043799,0.03012661,0.01489341
-2.75837919,0.08364769,0.00016447,0.00000000,0.00000426,0.00994594,0.00002566,0.07562858,0.02845774,0.01567904
-2.75237619,0.08150777,0.00015669,0.00000000,0.00000321,0.00946017,0.00001928,0.07192822,0.02726502,0.01711663
-2.74637319,0.08108009,0.00015182,0.00000000,0.00000239,0.00912926,0.00001438,0.06942780,0.02657663,0.01920147
-2.74037019,0.08243611,0.00014997,0.00000000,0.00000178,0.00896423,0.00001065,0.06820663,0.02641833,0.02193842
-2.73436718,0.08564266,0.00015126,0.00000000,0.00000131,0.00897424,0.00000783,0.06833109,0.02681253,0.02533902
-2.72836418,0.09075770,0.00015577,0.00000000,0.00000095,0.00916645,0.00000572,0.06985315,0.02777743,0.02941845
-2.72236118,0.09782592,0.00016357,0.00000000,0.00000069,0.00954586,0.00000415,0.07280887,0.02932602,0.03419247
-2.71635818,0.10687418,0.00017469,0.00000000,0.00000050,0.01011507,0.00000298,0.07721678,0.03146515,0.03967419
-2.71035518,0.11790697,0.00018911,0.00000000,0.00000036,0.01087412,0.00000213,0.08307607,0.03419450,0.04587097
-2.70435218,0.13090180,0.00020677,0.00000000,0.00000025,0.01182022,0.00000151,0.09036483,0.03750558,0.05278139
-2.69834917,0.14580494,0.00022758,0.00000000,0.00000018,0.01294756,0.00000107,0.09903825,0.04138072,0.06039240
-2.69234617,0.16252744,0.00025137,0.00000000,0.00000013,0.01424709,0.00000075,0.10902696,0.04579222,0.06867674
-2.68634317,0.18094188,0.00027793,0.00000000,0.00000009,0.01570635,0.00000052,0.12023565,0.05070156,0.07759082
-2.68034017,0.20087994,0.00030697,0.00000000,0.00000006,0.01730937,0.00000036,0.13254216,0.05605893,0.08707305
-2.67433717,0.22213117,0.00033817,0.00000000,0.00000004,0.01903662,0.00000025,0.14579713,0.06180293,0.09704285
-2.66833417,0.24444307,0.00037111,0.00000000,0.00000003,0.02086507,0.00000017,0.15982448,0.06786070,0.10740034
-2.66233117,0.26752273,0.00040533,0.00000000,0.00000002,0.02276838,0.00000012,0.17442272,0.07414846,0.11802682
-2.65632816,0.29104021,0.00044031,0.00000000,0.00000001,0.02471721,0.00000009,0.18936732,0.08057243,0.12878609
-2.65032516,0.31463364,0.00047551,0.00000000,0.00000001,0.02667964,0.00000007,0.20441412,0.08703031,0.13952667
-2.64432216,0.33791604,0.00051030,0.00000000,0.00000001,0.02862179,0.00000006,0.21930376,0.09341310,0.15008480
-2.63831916,0.36048372,0.00054409,0.00000000,0.00000000,0.03050851,0.00000006,0.23376715,0.09960750,0.16028817
-2.63231616,0.38192612,0.00057623,0.00000000,0.00000000,0.03230420,0.00000008,0.24753171,0.10549853,0.16996043
-2.62631316,0.40183660,0.00060610,0.00000000,0.00000000,0.03397373,0.00000010,0.26032835,0.11097255,0.17892600
-2.62031016,0.41982397,0.00063312,0.00000000,0.00000001,0.03548336,0.00000014,0.27189875,0.11592039,0.18701540
-2.61430715,0.43552419,0.00065672,0.00000000,0.00000001,0.03680175,0.00000020,0.28200285,0.12024053,0.19407050
-2.60830415,0.44861173,0.00067641,0.00000000,0.00000001,0.03790091,0.00000028,0.29042603,0.12384225,0.19994975
-2.60230115,0.45881015,0.00069178,0.00000000,0.00000001,0.03875701,0.00000040,0.29698583,0.12664849,0.20453304
-2.59629815,0.46590138,0.00070249,0.00000000,0.00000002,0.03935122,0.00000057,0.30153777,0.12859840,0.20772594
-2.59029515,0.46973322,0.00070833,0.00000000,0.00000002,0.03967030,0.00000081,0.30398008,0.12964936,0.20946319
-2.58429215,0.47022481,0.00070917,0.00000000,0.00000003,0.03970699,0.00000114,0.30425698,0.12977847,0.20971128
-2.57828914,0.46736971,0.00070502,0.00000000,0.00000005,0.03946031,0.00000159,0.30236052,0.12898334,0.20846997
-2.57228614,0.46123645,0.00069599,0.00000000,0.00000007,0.03893557,0.00000220,0.29833066,0.12728225,0.20577269
-2.56628314,0.45196662,0.00068231,0.00000000,0.00000009,0.03814415,0.00000302,0.29225388,0.12471356,0.20168585
-2.56028014,0.43977058,0.00066433,0.00000000,0.00000012,0.03710313,0.00000413,0.28426002,0.12133451,0.19630714
-2.55427714,0.42492099,0.00064248,0.00000000,0.00000017,0.03583472,0.00000560,0.27451782,0.11721933,0.18976278
-2.54827414,0.40774457,0.00061729,0.00000000,0.00000022,0.03436550,0.00000755,0.26322926,0.11245700,0.18220412
-2.54227114,0.38861238,0.00058937,0.00000000,0.00000030,0.03272558,0.00001010,0.25062287,0.10714846,0.17380349
-2.53626813,0.36792934,0.00055939,0.00000000,0.00000039,0.03094769,0.00001342,0.23694656,0.10140370,0.16474984
-2.53026513,0.34612325,0.00052805,0.00000000,0.00000052,0.02906616,0.00001771,0.22246005,0.09533863,0.15524403
-2.52426213,0.32363390,0.00049609,0.00000000,0.00000067,0.02711603,0.00002320,0.20742739,0.08907209,0.14549432
-2.51825913,0.30090280,0.00046429,0.00000000,0.00000087,0.02513207,0.00003018,0.19210985,0.08272286,0.13571205
-2.51225613,0.27836378,0.00043341,0.00000000,0.00000112,0.02314799,0.00003900,0.17675942,0.07640710,0.12610768
-2.50625313,0.25643486,0.00040419,0.00000000,0.00000142,0.02119572,0.00005004,0.16161314,0.07023600,0.11688749
-2.50025013,0.23551165,0.00037740,0.00000000,0.00000180,0.01930482,0.00006377,0.14688847,0.06431393,0.10825078
-2.49424712,0.21596218,0.00035374,0.00000000,0.00000226,0.01750203,0.00008071,0.13277976,0.05873699,0.10038778
-2.48824412,0.19812342,0.00033391,0.00000000,0.00000283,0.01581099,0.00010144,0.11945584,0.05359199,0.09347817
-2.48224112,0.18229915,0.00031857,0.00000000,0.00000350,0.01425208,0.00012662,0.10705876,0.04895596,0.08769009
-2.47623812,0.16875915,0.00030835,0.00000000,0.00000430,0.01284241,0.00015698,0.09570353,0.04489583,0.08317968
-2.47023512,0.15773936,0.00030382,0.00000000,0.00000525,0.01159587,0.00019329,0.08547876,0.04146866,0.08009088
-2.46423212,0.14944282,0.00030554,0.00000000,0.00000637,0.01052337,0.00023638,0.07644801,0.03872189,0.07855538
-2.45822911,0.14404088,0.00031400,0.00000000,0.00000767,0.00963303,0.00028712,0.06865177,0.03669387,0.07869260
-2.45222611,0.14167470,0.00032967,0.00000000,0.00000917,0.00893046,0.00034640,0.06210971,0.03541440,0.08060951
-2.44622311,0.14245635,0.00035295,0.00000000,0.00001088,0.00841906,0.00041511,0.05682319,0.03490526,0.08440018
-2.44022011,0.14646968,0.00038418,0.00000000,0.00001282,0.00810029,0.00049412,0.05277777,0.03518069,0.09014501
-2.43421711,0.15377061,0.00042365,0.00000000,0.00001501,0.00797389,0.00058425,0.04994559,0.03624772,0.09790957
-2.42821411,0.16438677,0.00047157,0.00000000,0.00001745,0.00803810,0.00068622,0.04828757,0.03810637,0.10774296
-2.42221111,0.17831657,0.00052806,0.00000000,0.00002015,0.00828980,0.00080067,0.04775529,0.04074970,0.11967600
-2.41620810,0.19552788,0.00059316,0.00000000,0.00002310,0.00872454,0.00092805,0.04829253,0.04416377,0.13371907
-2.41020510,0.21595633,0.00066681,0.00000000,0.00002632,0.00933663,0.00106866,0.04983660,0.04832741,0.14985995
-2.40420210,0.23950365,0.00074886,0.00000000,0.00002978,0.01011907,0.00122258,0.05231921,0.05321205,0.16806179
-2.39819910,0.26603633,0.00083901,0.00000000,0.00003348,0.01106347,0.00138963,0.05566727,0.05878154,0.18826148
-2.39219610,0.29538488,0.00093692,0.00000000,0.00003741,0.01216000,0.00156938,0.05980346,0.06499210,0.21036853
-2.38619310,0.32734410,0.00104209,0.00000000,0.00004155,0.01339725,0.00176111,0.06464671,0.07179242,0.23426492
-2.38019010,0.36167466,0.00115398,0.00000000,0.00004586,0.01476217,0.00196381,0.07011280,0.07912403,0.25980594
-2.37418709,0.39810617,0.00127195,0.00000000,0.00005034,0.01623998,0.00217618,0.07611498,0.08692205,0.28682227
-2.36818409,0.43634215,0.00139533,0.00000000,0.00005495,0.01781422,0.00239663,0.08256480,0.09511617,0.31512346
-2.36218109,0.47606663,0.00152344,0.00000000,0.00005969,0.01946675,0.00262335,0.08937321,0.10363216,0.34450280
-2.35617809,0.51695274,0.00165560,0.00000000,0.00006453,0.02117789,0.00285427,0.09645187,0.11239367,0.37474359
-2.35017509,0.55867284,0.00179120,0.00000000,0.00006946,0.02292667,0.00308718,0.10371478,0.12132436,0.40562669
-2.34417209,0.60090997,0.00192972,0.00000000,0.00007449,0.02469111,0.00331973,0.11108013,0.13035040,0.43693906
-2.33816908,0.64337031,0.00207079,0.00000000,0.00007963,0.02644862,0.00354952,0.11847236,0.13940310,0.46848313
-2.33216608,0.68579602,0.00221419,0.00000000,0.00008490,0.02817644,0.00377416,0.12582430,0.14842161,0.50008652
-2.32616308,0.72797780,0.00235992,0.00000000,0.00009035,0.02985222,0.00399136,0.13307941,0.15735562,0.53161161
-2.32016008,0.76976667,0.00250819,0.00000000,0.00009603,0.03145455,0.00419896,0.14019388,0.16616782,0.56296462
-2.31415708,0.81108410,0.00265947,0.00000000,0.00010202,0.03296358,0.00439504,0.14713848,0.17483605,0.59410354
-2.30815408,0.85192988,0.00281447,0.00000000,0.00010842,0.03436162,0.00457793,0.15390014,0.18335489,0.62504449
-2.30215108,0.89238717,0.00297413,0.00000000,0.00011534,0.03563371,0.00474632,0.16048303,0.19173673,0.65586597
-2.29614807,0.93262402,0.00313959,0.00000000,0.00012290,0.03676814,0.00489925,0.16690913,0.20001201,0.68671067
-2.29014507,0.97289125,0.00331217,0.00000000,0.00013126,0.03775688,0.00503614,0.17321803,0.20822871,0.71778439
-2.28414207,1.01351613,0.00349327,0.00000000,0.00014055,0.03859593,0.00515681,0.17946618,0.21645094,0.74935201
-2.27813907,1.05489213,0.00368435,0.00000000,0.00015095,0.03928550,0.00526146,0.18572532,0.22475671,0.78173034
-2.27213607,1.09746465,0.00388681,0.00000000,0.00016262,0.03983007,0.00535062,0.19208011,0.23323483,0.81527792
-2.26613307,1.14171322,0.00410193,0.00000000,0.00017571,0.04023834,0.00542515,0.19862525,0.24198115,0.85038201
-2.26013007,1.18813069,0.00433077,0.00000000,0.00019038,0.04052293,0.00548615,0.20546178,0.25109411,0.88744306
-2.25412706,1.23720011,0.00457404,0.00000000,0.00020676,0.04070003,0.00553488,0.21269305,0.26066986,0.92685732
-2.24812406,1.28937011,0.00483208,0.00000000,0.00022496,0.04078883,0.00557274,0.22042013,0.27079721,0.96899787
-2.24212106,1.34502988,0.00510473,0.00000000,0.00024508,0.04081086,0.00560114,0.22873717,0.28155237,1.01419508
-2.23611806,1.40448458,0.00539128,0.00000000,0.00026716,0.04078924,0.00562142,0.23772658,0.29299398,1.06271707
-2.23011506,1.46793234,0.00569044,0.00000000,0.00029121,0.04074779,0.00563483,0.24745440,0.30515847,1.11475093
-2.22411206,1.53544386,0.00600029,0.00000000,0.00031720,0.04071021,0.00564242,0.25796596,0.31805606,1.17038562
-2.21810905,1.60694543,0.00631828,0.00000000,0.00034505,0.04069910,0.00564499,0.26928201,0.33166747,1.22959710
-2.21210605,1.68220622,0.00664128,0.00000000,0.00037461,0.04073511,0.00564308,0.28139558,0.34594165,1.29223651
-2.20610305,1.76083055,0.00696561,0.00000000,0.00040570,0.04083616,0.00563694,0.29426947,0.36079454,1.35802190
-2.20010005,1.84225554,0.00728709,0.00000000,0.00043806,0.04101663,0.00562649,0.30783483,0.37610894,1.42653400
-2.19409705,1.92575445,0.00760120,0.00000000,0.00047140,0.04128678,0.00561139,0.32199062,0.39173562,1.49721638
-2.18809405,2.01044579,0.00790312,0.00000000,0.00050536,0.04165229,0.00559102,0.33660415,0.40749561,1.56938014
-2.18209105,2.09530805,0.00818792,0.00000000,0.00053954,0.04211391,0.00556456,0.35151275,0.42318353,1.64221321
-2.17608804,2.17919973,0.00845065,0.00000000,0.00057352,0.04266735,0.00553102,0.36652642,0.43857204,1.71479413
-2.17008504,2.26088422,0.00868655,0.00000000,0.00060680,0.04330332,0.00548928,0.38143158,0.45341715,1.78610997
-2.16408204,2.33905873,0.00889110,0.00000000,0.00063891,0.04400775,0.00543823,0.39599570,0.46746422,1.85507811
-2.15807904,2.41238656,0.00906027,0.00000000,0.00066933,0.04476221,0.00537676,0.40997272,0.48045463,1.92057110
-2.15207604,2.47953169,0.00919057,0.00000000,0.00069757,0.04554444,0.00530387,0.42310923,0.49213265,1.98144417
-2.14607304,2.53919472,0.00927919,0.00000000,0.00072312,0.04632912,0.00521872,0.43515100,0.50225249,2.03656435
-2.14007004,2.59014899,0.00932410,0.00000000,0.00074552,0.04708865,0.00512069,0.44584991,0.51058530,2.08484050
-2.13406703,2.63127581,0.00932412,0.00000000,0.00076435,0.04779411,0.00500940,0.45497084,0.51692572,2.12525323
-2.12806403,2.66159772,0.00927899,0.00000000,0.00077923,0.04841618,0.00488479,0.46229852,0.52109800,2.15688379
-2.12206103,2.68030855,0.00918936,0.00000000,0.00078984,0.04892622,0.00474711,0.46764386,0.52296130,2.17894089
-2.11605803,2.68679938,0.00905682,0.00000000,0.00079596,0.04929719,0.00459693,0.47084978,0.52241417,2.19078456
-2.11005503,2.68067956,0.00888386,0.00000000,0.00079741,0.04950461,0.00443515,0.47179615,0.51939788,2.19194631
-2.10405203,2.66179181,0.00867382,0.00000000,0.00079414,0.04952742,0.00426297,0.47040372,0.51389859,2.18214457
-2.09804902,2.63022101,0.00843086,0.00000000,0.00078616,0.04934870,0.00408189,0.46663695,0.50594832,2.16129506
-2.09204602,2.58629618,0.00815982,0.00000000,0.00077359,0.04895629,0.00389366,0.46050551,0.49562458,2.12951554
-2.08604302,2.53058555,0.00786612,0.00000000,0.00075663,0.04834322,0.00370026,0.45206442,0.48304870,2.08712468
-2.08004002,2.46388467,0.00755568,0.00000000,0.00073557,0.04750799,0.00350383,0.44141290,0.46838299,2.03463510
-2.07403702,2.38719801,0.00723477,0.00000000,0.00071077,0.04645465,0.00330665,0.42869186,0.45182670,1.97274068
-2.06803402,2.30171452,0.00690984,0.00000000,0.00068267,0.04519275,0.00311107,0.41408009,0.43361098,1.90229874
-2.06203102,2.20877791,0.00658742,0.00000000,0.00065175,0.04373705,0.00291951,0.39778944,0.41399305,1.82430744
-2.05602801,2.10985271,0.00627397,0.00000000,0.00061855,0.04210719,0.00273434,0.38005904,0.39324966,1.73987953
-2.05002501,2.00648715,0.00597573,0.00000000,0.00058362,0.04032709,0.00255791,0.36114878,0.37167022,1.65021314
-2.04402201,1.90027421,0.00569857,0.00000000,0.00054754,0.03842440,0.00239247,0.34133236,0.34954965,1.55656083
-2.03801901,1.79281209,0.00544790,0.00000000,0.00051088,0.03642974,0.00224015,0.32089014,0.32718139,1.46019801
-2.03201601,1.68566551,0.00522851,0.00000000,0.00047420,0.03437601,0.00210295,0.30010198,0.30485060,1.36239180
