energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.14857429,2.38971352,-2.38970523,0.73518540,-0.73517967,0.62362120,-0.62361820,0.00083798,-0.00083798,0.05333783,-0.05333778,0.17172980,-0.17172977,1.46215017,-1.46214544,0.42806162,-0.42806216,0.00000000,-0.00000000
-3.14257129,2.43118129,-2.43117234,0.78242063,-0.78241451,0.64014236,-0.64013911,0.00083534,-0.00083534,0.05249100,-0.05249092,0.16778311,-0.16778307,1.49025506,-1.49025002,0.40967344,-0.40967392,0.00000000,-0.00000000
-3.13656828,2.47819761,-2.47818801,0.83337086,-0.83336437,0.65860900,-0.65860550,0.00082888,-0.00082888,0.05186207,-0.05186198,0.16376536,-0.16376531,1.52112184,-1.52111651,0.39158800,-0.39158840,0.00000000,-0.00000000
-3.13056528,2.53096487,-2.53095468,0.88792981,-0.88792299,0.67904241,-0.67903868,0.00081879,-0.00081879,0.05147430,-0.05147418,0.15974836,-0.15974830,1.55478379,-1.55477821,0.37407461,-0.37407493,0.00000000,-0.00000000
-3.12456228,2.58948137,-2.58947065,0.94589162,-0.94588451,0.70141026,-0.70140632,0.00080534,-0.00080534,0.05134194,-0.05134180,0.15580103,-0.15580096,1.59115713,-1.59115133,0.35737469,-0.35737491,0.00000000,-0.00000000
-3.11855928,2.65352686,-2.65351570,1.00694822,-1.00694087,0.72562357,-0.72561944,0.00078887,-0.00078887,0.05146997,-0.05146981,0.15198714,-0.15198706,1.63003332,-1.63002737,0.34169526,-0.34169539,0.00000000,-0.00000000
-3.11255628,2.72265747,-2.72264596,1.07069030,-1.07068277,0.75153542,-0.75153113,0.00076977,-0.00076977,0.05185409,-0.05185390,0.14836348,-0.14836339,1.67107742,-1.67107138,0.32720434,-0.32720438,0.00000000,-0.00000000
-3.10655328,2.79621019,-2.79619846,1.13661201,-1.13660438,0.77894180,-0.77893739,0.00074847,-0.00074848,0.05248108,-0.05248088,0.14497846,-0.14497836,1.71383258,-1.71382652,0.31402802,-0.31402796,0.00000000,-0.00000000
-3.10055028,2.87331726,-2.87330544,1.20411958,-1.20411193,0.80758428,-0.80757978,0.00072547,-0.00072547,0.05332956,-0.05332935,0.14187122,-0.14187112,1.75773081,-1.75772481,0.30224950,-0.30224934,0.00000000,-0.00000000
-3.09454727,2.95292976,-2.95291799,1.27254356,-1.27253598,0.83715475,-0.83715021,0.00070126,-0.00070127,0.05437094,-0.05437071,0.13907127,-0.13907116,1.80210972,-1.80210386,0.29190984,-0.29190960,0.00000000,-0.00000000
-3.08854427,3.03384976,-3.03383820,1.34115444,-1.34114701,0.86730196,-0.86729742,0.00067639,-0.00067639,0.05557064,-0.05557041,0.13659849,-0.13659837,1.84623453,-1.84622890,0.28301043,-0.28301011,0.00000000,-0.00000000
-3.08254127,3.11476962,-3.11475842,1.40918111,-1.40917392,0.89763967,-0.89763519,0.00065137,-0.00065138,0.05688955,-0.05688931,0.13446374,-0.13446363,1.88932455,-1.88931923,0.27551683,-0.27551644,0.00000000,-0.00000000
-3.07653827,3.19431692,-3.19430624,1.47583151,-1.47582465,0.92775626,-0.92775189,0.00062674,-0.00062674,0.05828555,-0.05828531,0.13266975,-0.13266963,1.93058304,-1.93057811,0.26936378,-0.26936333,0.00000000,-0.00000000
-3.07053527,3.27110308,-3.27109307,1.54031456,-1.54030812,0.95722529,-0.95722109,0.00060298,-0.00060299,0.05971516,-0.05971493,0.13121233,-0.13121220,1.96922900,-1.96922455,0.26446109,-0.26446060,0.00000000,-0.00000000
-3.06453227,3.34377364,-3.34376445,1.60186257,-1.60185662,0.98561681,-0.98561284,0.00058057,-0.00058057,0.06113512,-0.06113490,0.13008185,-0.13008173,2.00452970,-2.00452579,0.26070012,-0.26069959,0.00000000,-0.00000000
-3.05852926,3.41105799,-3.41104974,1.65975301,-1.65974764,1.01250896,-1.01250526,0.00055991,-0.00055991,0.06250398,-0.06250377,0.12926490,-0.12926478,2.03583225,-2.03582893,0.25796043,-0.25795988,0.00000000,-0.00000000
-3.05252626,3.47181637,-3.47180917,1.71332882,-1.71332409,1.03749939,-1.03749602,0.00054135,-0.00054136,0.06378349,-0.06378329,0.12874588,-0.12874576,2.06259283,-2.06259014,0.25611649,-0.25611593,0.00000000,-0.00000000
-3.04652326,3.52508221,-3.52507614,1.76201617,-1.76201214,1.06021622,-1.06021322,0.00052519,-0.00052519,0.06493985,-0.06493967,0.12850871,-0.12850860,2.08440229,-2.08440026,0.25504397,-0.25504341,0.00000000,-0.00000000
-3.04052026,3.57009786,-3.57009299,1.80533901,-1.80533571,1.08032801,-1.08032542,0.00051163,-0.00051163,0.06594476,-0.06594461,0.12853833,-0.12853822,2.10100668,-2.10100532,0.25462554,-0.25462499,0.00000000,-0.00000000
-3.03451726,3.60634228,-3.60633864,1.84292967,-1.84292712,1.09755254,-1.09755038,0.00050080,-0.00050080,0.06677619,-0.06677606,0.12882207,-0.12882196,2.11232194,-2.11232124,0.25475590,-0.25475536,0.00000000,-0.00000000
-3.02851426,3.63354945,-3.63354704,1.87453515,-1.87453338,1.11166398,-1.11166228,0.00049275,-0.00049275,0.06741887,-0.06741877,0.12935069,-0.12935058,2.11844181,-2.11844173,0.25534584,-0.25534534,0.00000000,-0.00000000
-3.02251126,3.65171681,-3.65171562,1.90001886,-1.90001786,1.12249828,-1.12249706,0.00048745,-0.00048746,0.06786455,-0.06786447,0.13011923,-0.13011913,2.11963857,-2.11963907,0.25632543,-0.25632495,0.00000000,-0.00000000
-3.01650825,3.66110347,-3.66110344,1.91935784,-1.91935760,1.12995669,-1.12995597,0.00048481,-0.00048481,0.06811193,-0.06811187,0.13112746,-0.13112736,2.11635651,-2.11635753,0.25764596,-0.25764551,0.00000000,-0.00000000
-3.01050525,3.66221833,-3.66221938,1.93263582,-1.93263630,1.13400721,-1.13400697,0.00048463,-0.00048463,0.06816640,-0.06816636,0.13237996,-0.13237985,2.10919829,-2.10919975,0.25928090,-0.25928049,0.00000000,-0.00000000
-3.00450225,3.65579864,-3.65580067,1.94003253,-1.94003370,1.13468403,-1.13468426,0.00048669,-0.00048669,0.06803949,-0.06803947,0.13388587,-0.13388576,2.09890467,-2.09890648,0.26122580,-0.26122542,0.00000000,-0.00000000
-2.99849925,3.64278026,-3.64278315,1.94181015,-1.94181196,1.13208512,-1.13208580,0.00049070,-0.00049070,0.06774820,-0.06774820,0.13565833,-0.13565821,2.08632842,-2.08633048,0.26349709,-0.26349675,0.00000000,-0.00000000
-2.99249625,3.62426067,-3.62426428,1.93829747,-1.93829987,1.12636794,-1.12636905,0.00049632,-0.00049632,0.06731412,-0.06731414,0.13771351,-0.13771338,2.07240360,-2.07240580,0.26613005,-0.26612973,0.00000000,-0.00000000
-2.98649325,3.60145667,-3.60146085,1.92987300,-1.92987593,1.11774372,-1.11774522,0.00050320,-0.00050320,0.06676248,-0.06676251,0.14006944,-0.14006931,2.05811119,-2.05811343,0.26917589,-0.26917559,0.00000000,-0.00000000
-2.98049025,3.57565837,-3.57566297,1.91694773,-1.91695113,1.10647023,-1.10647208,0.00051097,-0.00051097,0.06612110,-0.06612115,0.14274464,-0.14274449,2.04444283,-2.04444501,0.27269829,-0.27269800,0.00000000,-0.00000000
-2.97448724,3.54818162,-3.54818648,1.89994857,-1.89995238,1.09284374,-1.09284589,0.00051924,-0.00051925,0.06541938,-0.06541943,0.14575652,-0.14575635,2.03236393,-2.03236594,0.27676925,-0.27676897,0.00000000,-0.00000000
-2.96848424,3.52032065,-3.52032562,1.87930332,-1.87930747,1.07719005,-1.07719246,0.00052766,-0.00052766,0.06468723,-0.06468728,0.14911976,-0.14911957,2.02277773,-2.02277948,0.28146476,-0.28146448,0.00000000,-0.00000000
-2.96248124,3.49330299,-3.49330792,1.85542772,-1.85543216,1.05985527,-1.05985787,0.00053586,-0.00053586,0.06395414,-0.06395419,0.15284475,-0.15284454,2.01649188,-2.01649330,0.28686019,-0.28685989,0.00000000,-0.00000000
-2.95647824,3.46824822,-3.46825299,1.82871521,-1.82871988,1.04119633,-1.04119907,0.00054354,-0.00054354,0.06324823,-0.06324829,0.15693605,-0.15693581,2.01418880,-2.01418982,0.29302568,-0.29302536,0.00000000,-0.00000000
-2.95047524,3.44613227,-3.44613675,1.79952962,-1.79953446,1.02157184,-1.02157468,0.00055040,-0.00055040,0.06259552,-0.06259557,0.16139104,-0.16139078,2.01640101,-2.01640158,0.30002173,-0.30002139,0.00000000,-0.00000000
-2.94447224,3.42775821,-3.42776231,1.76820083,-1.76820580,1.00133329,-1.00133616,0.00055620,-0.00055620,0.06201915,-0.06201920,0.16619887,-0.16619858,2.02349250,-2.02349258,0.30789506,-0.30789469,0.00000000,-0.00000000
-2.93846923,3.41373475,-3.41373840,1.73502344,-1.73502850,0.98081693,-0.98081978,0.00056076,-0.00056076,0.06153892,-0.06153896,0.17133967,-0.17133937,2.03564663,-2.03564623,0.31667496,-0.31667456,0.00000000,-0.00000000
-2.93246623,3.40446264,-3.40446578,1.70025794,-1.70026305,0.96033655,-0.96033934,0.00056392,-0.00056392,0.06117075,-0.06117078,0.17678416,-0.17678384,2.05286123,-2.05286034,0.32637017,-0.32636973,0.00000000,-0.00000000
-2.92646323,3.40012936,-3.40013198,1.66413410,-1.66413923,0.94017732,-0.94017999,0.00056559,-0.00056559,0.06092641,-0.06092643,0.18249360,-0.18249326,2.07495059,-2.07494925,0.33696649,-0.33696600,0.00000000,-0.00000000
-2.92046023,3.40071178,-3.40071385,1.62685592,-1.62686105,0.92059062,-0.92059315,0.00056571,-0.00056571,0.06081330,-0.06081331,0.18842016,-0.18841981,2.10155446,-2.10155270,0.34842511,-0.34842459,0.00000000,-0.00000000
-2.91445723,3.40598616,-3.40598772,1.58860759,-1.58861270,0.90179023,-0.90179259,0.00056428,-0.00056428,0.06083434,-0.06083434,0.19450768,-0.19450732,2.13215319,-2.13215108,0.36068180,-0.36068124,0.00000000,-0.00000000
-2.90845423,3.41554483,-3.41554590,1.54955976,-1.54956481,0.88394958,-0.88395174,0.00056133,-0.00056133,0.06098799,-0.06098797,0.20069273,-0.20069236,2.16608840,-2.16608600,0.37364680,-0.37364621,0.00000000,-0.00000000
-2.90245123,3.42881815,-3.42881878,1.50987554,-1.50988053,0.86720028,-0.86720223,0.00055691,-0.00055691,0.06126829,-0.06126827,0.20690600,-0.20690563,2.20258786,-2.20258525,0.38720569,-0.38720507,0.00000000,-0.00000000
-2.89644822,3.44510072,-3.44510097,1.46971575,-1.46972066,0.85163172,-0.85163345,0.00055112,-0.00055112,0.06166512,-0.06166509,0.21307386,-0.21307350,2.24079353,-2.24079080,0.40122082,-0.40122019,0.00000000,-0.00000000
-2.89044522,3.46358024,-3.46358019,1.42924288,-1.42924769,0.83729177,-0.83729326,0.00054407,-0.00054407,0.06216438,-0.06216434,0.21912011,-0.21911977,2.27979138,-2.27978861,0.41553367,-0.41553303,0.00000000,-0.00000000
-2.88444222,3.48336775,-3.48336750,1.38862356,-1.38862825,0.82418835,-0.82418963,0.00053587,-0.00053587,0.06274836,-0.06274831,0.22496774,-0.22496742,2.31864143,-2.31863871,0.42996763,-0.42996699,0.00000000,-0.00000000
-2.87843922,3.50352780,-3.50352742,1.34802932,-1.34803388,0.81229196,-0.81229302,0.00052665,-0.00052665,0.06339615,-0.06339610,0.23054063,-0.23054033,2.35640691,-2.35640434,0.44433144,-0.44433081,0.00000000,-0.00000000
-2.87243622,3.52310731,-3.52310690,1.30763573,-1.30764015,0.80153876,-0.80153962,0.00051654,-0.00051655,0.06408412,-0.06408407,0.23576520,-0.23576493,2.39218127,-2.39217891,0.45842299,-0.45842238,0.00000000,-0.00000000
-2.86643322,3.54116227,-3.54116190,1.26761989,-1.26762416,0.79183435,-0.79183503,0.00050567,-0.00050567,0.06478642,-0.06478636,0.24057181,-0.24057157,2.42511191,-2.42510985,0.47203342,-0.47203285,0.00000000,-0.00000000
-2.86043022,3.55678130,-3.55678107,1.22815671,-1.22816081,0.78305797,-0.78305850,0.00049415,-0.00049415,0.06547561,-0.06547557,0.24489597,-0.24489578,2.45442013,-2.45441843,0.48495146,-0.48495094,0.00000000,-0.00000000
-2.85442721,3.56910581,-3.56910581,1.18941423,-1.18941815,0.77506710,-0.77506750,0.00048209,-0.00048209,0.06612335,-0.06612331,0.24867930,-0.24867915,2.47941666,-2.47941536,0.49696782,-0.49696735,0.00000000,-0.00000000
-2.84842421,3.57734650,-3.57734678,1.15154847,-1.15155221,0.76770230,-0.76770261,0.00046957,-0.00046957,0.06670102,-0.06670098,0.25187015,-0.25187004,2.49951266,-2.49951182,0.50787954,-0.50787914,0.00000000,-0.00000000
-2.84242121,3.58079624,-3.58079688,1.11469826,-1.11470181,0.76079232,-0.76079256,0.00045667,-0.00045667,0.06718052,-0.06718049,0.25442409,-0.25442403,2.51422643,-2.51422608,0.51749437,-0.51749405,0.00000000,-0.00000000
-2.83641821,3.57883991,-3.57884097,1.07898053,-1.07898388,0.75415928,-0.75415949,0.00044346,-0.00044346,0.06753500,-0.06753499,0.25630408,-0.25630407,2.52318616,-2.52318632,0.52563485,-0.52563461,0.00000000,-0.00000000
-2.83041521,3.57096156,-3.57096307,1.04448648,-1.04448964,0.74762403,-0.74762423,0.00042999,-0.00042999,0.06773964,-0.06773964,0.25748053,-0.25748057,2.52612939,-2.52613007,0.53214220,-0.53214206,0.00000000,-0.00000000
-2.82441221,3.55674962,-3.55675162,1.01127905,-1.01128202,0.74101150,-0.74101172,0.00041629,-0.00041629,0.06777235,-0.06777236,0.25793126,-0.25793135,2.52289995,-2.52290115,0.53688000,-0.53687995,0.00000000,-0.00000000
-2.81840920,3.53590088,-3.53590340,0.97939191,-0.97939468,0.73415606,-0.73415633,0.00040238,-0.00040239,0.06761453,-0.06761456,0.25764140,-0.25764155,2.51344336,-2.51344509,0.53973733,-0.53973739,0.00000000,-0.00000000
-2.81240620,3.50822393,-3.50822699,0.94883011,-0.94883271,0.72690681,-0.72690716,0.00038830,-0.00038830,0.06725167,-0.06725171,0.25660332,-0.25660352,2.49780139,-2.49780362,0.54063173,-0.54063191,0.00000000,-0.00000000
-2.80640320,3.47364247,-3.47364607,0.91957258,-0.91957500,0.71913270,-0.71913314,0.00037406,-0.00037406,0.06667390,-0.06667396,0.25481660,-0.25481684,2.47610662,-2.47610934,0.53951152,-0.53951180,0.00000000,-0.00000000
-2.80040020,3.43219892,-3.43220307,0.89157606,-0.89157832,0.71072740,-0.71072795,0.00035966,-0.00035966,0.06587646,-0.06587654,0.25228815,-0.25228845,2.44857771,-2.44858088,0.53635768,-0.53635808,0.00000000,-0.00000000
-2.79439720,3.38405839,-3.38406306,0.86478060,-0.86478272,0.70161374,-0.70161440,0.00034511,-0.00034512,0.06486002,-0.06486012,0.24903242,-0.24903276,2.41551557,-2.41551917,0.53118517,-0.53118567,0.00000000,-0.00000000
-2.78839420,3.32951284,-3.32951800,0.83911601,-0.83911799,0.69174760,-0.69174838,0.00033045,-0.00033045,0.06363078,-0.06363089,0.24507169,-0.24507209,2.37730083,-2.37730481,0.52404353,-0.52404414,0.00000000,-0.00000000
-2.78239120,3.26898498,-3.26899059,0.81450891,-0.81451077,0.68112112,-0.68112203,0.00031569,-0.00031569,0.06220054,-0.06220067,0.24043652,-0.24043696,2.33439231,-2.33439662,0.51501692,-0.51501763,0.00000000,-0.00000000
-2.77638819,3.20303137,-3.20303738,0.79088997,-0.79089172,0.66976497,-0.66976599,0.00030085,-0.00030085,0.06058649,-0.06058663,0.23516611,-0.23516659,2.28732627,-2.28733086,0.50422326,-0.50422406,0.00000000,-0.00000000
-2.77038519,3.13234383,-3.13235016,0.76820075,-0.76820240,0.65774951,-0.65775062,0.00028597,-0.00028597,0.05881088,-0.05881102,0.22930878,-0.22930930,2.23671590,-2.23672072,0.49181270,-0.49181359,0.00000000,-0.00000000
-2.76438219,3.05774832,-3.05775490,0.74639965,-0.74640122,0.64518476,-0.64518595,0.00027110,-0.00027110,0.05690050,-0.05690066,0.22292224,-0.22292279,2.18325032,-2.18325530,0.47796527,-0.47796624,0.00000000,-0.00000000
-2.75837919,2.98020047,-2.98020720,0.72546656,-0.72546803,0.63221903,-0.63222028,0.00025629,-0.00025629,0.05488606,-0.05488622,0.21607371,-0.21607430,2.12769234,-2.12769741,0.46288773,-0.46288877,0.00000000,-0.00000000
-2.75237619,2.90077692,-2.90078371,0.70540577,-0.70540716,0.61903605,-0.61903733,0.00024161,-0.00024161,0.05280133,-0.05280149,0.20883988,-0.20884049,2.07087439,-2.07087947,0.44680966,-0.44681075,0.00000000,-0.00000000
-2.74637319,2.82066205,-2.82066877,0.68624710,-0.68624840,0.60585073,-0.60585201,0.00022711,-0.00022711,0.05068228,-0.05068244,0.20130645,-0.20130707,2.01369176,-2.01369676,0.42997890,-0.42998002,0.00000000,-0.00000000
-2.74037019,2.74112959,-2.74113612,0.66804476,-0.66804597,0.59290351,-0.59290475,0.00021287,-0.00021287,0.04856612,-0.04856627,0.19356743,-0.19356807,1.95709286,-1.95709769,0.41265641,-0.41265755,0.00000000,-0.00000000
-2.73436718,2.66351942,-2.66352562,0.65087442,-0.65087553,0.58045345,-0.58045462,0.00019897,-0.00019897,0.04649020,-0.04649034,0.18572408,-0.18572472,1.90206612,-1.90207068,0.39511068,-0.39511182,0.00000000,-0.00000000
-2.72836418,2.58920974,-2.58921548,0.63482820,-0.63482921,0.56877034,-0.56877140,0.00018548,-0.00018549,0.04449106,-0.04449118,0.17788343,-0.17788406,1.84962363,-1.84962784,0.37761191,-0.37761302,0.00000000,-0.00000000
-2.72236118,2.51958547,-2.51959060,0.62000827,-0.62000916,0.55812602,-0.55812694,0.00017249,-0.00017250,0.04260337,-0.04260349,0.17015656,-0.17015717,1.80078180,-1.80078555,0.36042601,-0.36042709,0.00000000,-0.00000000
-2.71635818,2.45600392,-2.45600832,0.60651916,-0.60651993,0.54878535,-0.54878608,0.00016007,-0.00016007,0.04085905,-0.04085915,0.16265659,-0.16265717,1.75653944,-1.75654263,0.34380887,-0.34380989,0.00000000,-0.00000000
-2.71035518,2.39975909,-2.39976262,0.59445949,-0.59446012,0.54099707,-0.54099760,0.00014829,-0.00014829,0.03928639,-0.03928647,0.15549643,-0.15549697,1.71785437,-1.71785691,0.32800078,-0.32800172,0.00000000,-0.00000000
-2.70435218,2.35204610,-2.35204866,0.58391353,-0.58391402,0.53498519,-0.53498548,0.00013720,-0.00013721,0.03790936,-0.03790941,0.14878651,-0.14878700,1.68561919,-1.68562099,0.31322144,-0.31322228,0.00000000,-0.00000000
-2.69834917,2.31392742,-2.31392890,0.57494324,-0.57494359,0.53094098,-0.53094102,0.00012687,-0.00012687,0.03674707,-0.03674710,0.14263240,-0.14263283,1.66063759,-1.66063858,0.29966563,-0.29966637,0.00000000,-0.00000000
-2.69234617,2.28630232,-2.28630263,0.56758126,-0.56758147,0.52901625,-0.52901602,0.00011734,-0.00011734,0.03581337,-0.03581338,0.13713256,-0.13713292,1.64360221,-1.64360231,0.28749971,-0.28750031,0.00000000,-0.00000000
-2.68634317,2.26988120,-2.26988029,0.56182540,-0.56182547,0.52931798,-0.52931748,0.00010863,-0.00010863,0.03511667,-0.03511666,0.13237627,-0.13237656,1.63507513,-1.63507430,0.27685894,-0.27685940,0.00000000,-0.00000000
-2.68034017,2.26516583,-2.26516364,0.55763492,-0.55763485,0.53190469,-0.53190391,0.00010076,-0.00010076,0.03465991,-0.03465987,0.12844175,-0.12844195,1.63547201,-1.63547020,0.26784589,-0.26784619,0.00000000,-0.00000000
-2.67433717,2.27243636,-2.27243289,0.55492898,-0.55492879,0.53678458,-0.53678353,0.00009374,-0.00009374,0.03444069,-0.03444063,0.12539462,-0.12539472,1.64505062,-1.64504781,0.26052971,-0.26052986,0.00000000,-0.00000000
-2.66833417,2.29174579,-2.29174103,0.55358728,-0.55358699,0.54391564,-0.54391432,0.00008757,-0.00008757,0.03445163,-0.03445155,0.12328673,-0.12328673,1.66390432,-1.66390051,0.25494646,-0.25494644,0.00000000,-0.00000000
-2.66233117,2.32292167,-2.32291565,0.55345294,-0.55345257,0.55320738,-0.55320581,0.00008222,-0.00008222,0.03468076,-0.03468066,0.12215531,-0.12215521,1.69196059,-1.69195580,0.25110014,-0.25109995,0.00000000,-0.00000000
-2.65632816,2.36557492,-2.36556770,0.55433744,-0.55433701,0.56452442,-0.56452262,0.00007766,-0.00007766,0.03511216,-0.03511204,0.12202253,-0.12202233,1.72898471,-1.72897897,0.24896462,-0.24896425,0.00000000,-0.00000000
-2.65032516,2.41911492,-2.41910658,0.55602733,-0.55602687,0.57769127,-0.57768927,0.00007386,-0.00007386,0.03572656,-0.03572643,0.12289538,-0.12289509,1.77458806,-1.77458142,0.24848601,-0.24848548,0.00000000,-0.00000000
-2.64432216,2.48276980,-2.48276042,0.55829229,-0.55829181,0.59249829,-0.59249612,0.00007076,-0.00007076,0.03650209,-0.03650195,0.12476588,-0.12476548,1.82824049,-1.82823301,0.24958563,-0.24958493,0.00000000,-0.00000000
-2.63831916,2.55561060,-2.55560030,0.56089406,-0.56089360,0.60870831,-0.60870599,0.00006830,-0.00006830,0.03741497,-0.03741482,0.12761152,-0.12761102,1.88928593,-1.88927769,0.25216304,-0.25216218,0.00000000,-0.00000000
-2.63231616,2.63657791,-2.63656682,0.56359576,-0.56359534,0.62606353,-0.62606110,0.00006644,-0.00006644,0.03844028,-0.03844013,0.13139592,-0.13139532,1.95696019,-1.95695128,0.25609934,-0.25609833,0.00000000,-0.00000000
-2.62631316,2.72450932,-2.72449756,0.56617091,-0.56617056,0.64429239,-0.64428990,0.00006510,-0.00006510,0.03955260,-0.03955245,0.13606964,-0.13606895,2.03040999,-2.03040050,0.26126035,-0.26125921,0.00000000,-0.00000000
-2.62031016,2.81816640,-2.81815411,0.56841186,-0.56841159,0.66311600,-0.66311347,0.00006421,-0.00006421,0.04072666,-0.04072650,0.14157109,-0.14157032,2.10871208,-2.10870213,0.26749958,-0.26749832,0.00000000,-0.00000000
-2.61430715,2.91625985,-2.91624719,0.57013682,-0.57013667,0.68225385,-0.68225131,0.00006372,-0.00006372,0.04193784,-0.04193768,0.14782742,-0.14782658,2.19089165,-2.19088135,0.27466102,-0.27465965,0.00000000,-0.00000000
-2.60830415,3.01747193,-3.01745904,0.57119555,-0.57119551,0.70142863,-0.70142612,0.00006357,-0.00006357,0.04316266,-0.04316251,0.15475555,-0.15475463,2.27593912,-2.27592857,0.28258153,-0.28258006,0.00000000,-0.00000000
-2.60230115,3.12047529,-3.12046233,0.57147295,-0.57147303,0.72037002,-0.72036757,0.00006368,-0.00006368,0.04437909,-0.04437895,0.16226302,-0.16226205,2.36282481,-2.36281414,0.29109297,-0.29109143,0.00000000,-0.00000000
-2.59629815,3.22394821,-3.22393532,0.57089088,-0.57089109,0.73881740,-0.73881503,0.00006401,-0.00006401,0.04556680,-0.04556667,0.17024902,-0.17024800,2.45051122,-2.45050055,0.30002397,-0.30002239,0.00000000,-0.00000000
-2.59029515,3.32658602,-3.32657334,0.56940785,-0.56940820,0.75652162,-0.75651937,0.00006451,-0.00006451,0.04670728,-0.04670716,0.17860530,-0.17860425,2.53796281,-2.53795226,0.30920148,-0.30919987,0.00000000,-0.00000000
-2.58429215,3.42710927,-3.42709696,0.56701687,-0.56701734,0.77324597,-0.77324386,0.00006513,-0.00006513,0.04778394,-0.04778383,0.18721718,-0.18721611,2.62415347,-2.62414315,0.31845206,-0.31845044,0.00000000,-0.00000000
-2.57828914,3.52426944,-3.52425762,0.56374163,-0.56374222,0.78876644,-0.78876449,0.00006583,-0.00006583,0.04878204,-0.04878194,0.19596459,-0.19596351,2.70807219,-2.70806222,0.32760312,-0.32760151,0.00000000,-0.00000000
-2.57228614,3.61685284,-3.61684166,0.55963141,-0.55963210,0.80287177,-0.80287001,0.00006657,-0.00006657,0.04968870,-0.04968862,0.20472326,-0.20472219,2.78872748,-2.78871798,0.33648419,-0.33648262,0.00000000,-0.00000000
-2.56628314,3.70368407,-3.70367364,0.55475500,-0.55475579,0.81536338,-0.81536182,0.00006734,-0.00006734,0.05049275,-0.05049268,0.21336604,-0.21336499,2.86515127,-2.86514233,0.34492819,-0.34492668,0.00000000,-0.00000000
-2.56028014,3.78362983,-3.78362029,0.54919421,-0.54919507,0.82605549,-0.82605416,0.00006810,-0.00006810,0.05118463,-0.05118458,0.22176440,-0.22176339,2.93640296,-2.93639469,0.35277294,-0.35277151,0.00000000,-0.00000000
-2.55427714,3.85560426,-3.85559573,0.54303730,-0.54303824,0.83477577,-0.83477468,0.00006884,-0.00006884,0.05175634,-0.05175630,0.22979017,-0.22978920,3.00157447,-3.00156699,0.35986280,-0.35986147,0.00000000,-0.00000000
-2.54827414,3.91857640,-3.91856898,0.53637287,-0.53637387,0.84136651,-0.84136567,0.00006955,-0.00006955,0.05220126,-0.05220124,0.23731741,-0.23731650,3.05979675,-3.05979013,0.36605063,-0.36604942,0.00000000,-0.00000000
-2.54227114,3.97158041,-3.97157421,0.52928442,-0.52928546,0.84568658,-0.84568601,0.00007020,-0.00007020,0.05251416,-0.05251416,0.24422456,-0.24422373,3.11024810,-3.11024244,0.37119994,-0.37119886,0.00000000,-0.00000000
-2.53626813,4.01372867,-4.01372378,0.52184609,-0.52184716,0.84761413,-0.84761383,0.00007079,-0.00007079,0.05269114,-0.05269115,0.25039669,-0.25039595,3.15216470,-3.15216009,0.37518718,-0.37518626,0.00000000,-0.00000000
-2.53026513,4.04422765,-4.04422416,0.51411959,-0.51412069,0.84704990,-0.84704988,0.00007131,-0.00007131,0.05272962,-0.05272965,0.25572785,-0.25572722,3.18485304,-3.18484955,0.37790425,-0.37790349,0.00000000,-0.00000000
-2.52426213,4.06239592,-4.06239389,0.50615263,-0.50615375,0.84392109,-0.84392136,0.00007177,-0.00007177,0.05262836,-0.05262840,0.26012347,-0.26012295,3.20770398,-3.20770168,0.37926085,-0.37926027,0.00000000,-0.00000000
-2.51825913,4.06768358,-4.06768307,0.49797863,-0.49797977,0.83818550,-0.83818607,0.00007214,-0.00007214,0.05238750,-0.05238755,0.26350265,-0.26350225,3.22020796,-3.22020689,0.37918690,-0.37918650,0.00000000,-0.00000000
-2.51225613,4.05969198,-4.05969303,0.48961783,-0.48961898,0.82983569,-0.82983655,0.00007244,-0.00007244,0.05200860,-0.05200866,0.26580030,-0.26580003,3.22197044,-3.22197064,0.37763454,-0.37763434,0.00000000,-0.00000000
-2.50625313,4.03819244,-4.03819506,0.48107952,-0.48108069,0.81890276,-0.81890391,0.00007266,-0.00007266,0.05149465,-0.05149473,0.26696902,-0.26696888,3.21272673,-3.21272822,0.37457986,-0.37457985,0.00000000,-0.00000000
-2.50025013,4.00314271,-4.00314690,0.47236514,-0.47236632,0.80545963,-0.80546105,0.00007280,-0.00007280,0.05085015,-0.05085023,0.26698055,-0.26698054,3.19235523,-3.19235803,0.37002405,-0.37002424,0.00000000,-0.00000000
-2.49424712,3.95469982,-3.95470555,0.46347206,-0.46347326,0.78962333,-0.78962501,0.00007286,-0.00007286,0.05008102,-0.05008112,0.26582680,-0.26582693,3.16088806,-3.16089215,0.36399397,-0.36399435,0.00000000,-0.00000000
-2.48824412,3.89322822,-3.89323544,0.45439761,-0.45439882,0.77155622,-0.77155814,0.00007285,-0.00007285,0.04919464,-0.04919475,0.26352034,-0.26352062,3.11851817,-3.11852352,0.35654200,-0.35654256,0.00000000,-0.00000000
