energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
0.31515758,1.86245999,-1.07416050,0.29125899,-0.06997681,0.92485442,-0.90123288,0.02342964,-0.00486996,0.80027421,-0.21693645,0.10423878,-0.05670385,0.00000000,-0.00000000
0.32116058,1.78852686,-1.07496031,0.28269068,-0.07205001,0.88379621,-0.89410340,0.02278398,-0.00557795,0.77307874,-0.22458165,0.10096205,-0.05563167,0.00000000,-0.00000000
0.32716358,1.71276091,-1.07996045,0.27357703,-0.07461080,0.84195396,-0.89013087,0.02205467,-0.00635812,0.74525382,-0.23295068,0.09741397,-0.05487611,0.00000000,-0.00000000
0.33316658,1.63584365,-1.08901685,0.26399460,-0.07762305,0.79969885,-0.88931958,0.02124765,-0.00721013,0.71706120,-0.24188662,0.09362332,-0.05438764,0.00000000,-0.00000000
0.33916958,1.55844341,-1.10207735,0.25402631,-0.08105709,0.75738788,-0.89175665,0.02037035,-0.00813261,0.68875940,-0.25124824,0.08962435,-0.05412059,0.00000000,-0.00000000
0.34517259,1.48121604,-1.11917602,0.24376209,-0.08489015,0.71536250,-0.89760422,0.01943153,-0.00912312,0.66060714,-0.26091171,0.08545676,-0.05403367,0.00000000,-0.00000000
0.35117559,1.40480771,-1.14042407,0.23329944,-0.08910659,0.67394847,-0.90708879,0.01844113,-0.01017815,0.63286776,-0.27077169,0.08116555,-0.05409032,0.00000000,-0.00000000
0.35717859,1.32985908,-1.16599849,0.22274399,-0.09369766,0.63345664,-0.92048870,0.01741004,-0.01129320,0.60581429,-0.28074171,0.07680058,-0.05425890,0.00000000,-0.00000000
0.36318159,1.25700987,-1.19612869,0.21220980,-0.09866098,0.59418420,-0.93812019,0.01634983,-0.01246285,0.57973450,-0.29075411,0.07241601,-0.05451273,0.00000000,-0.00000000
0.36918459,1.18690323,-1.23108193,0.20181933,-0.10399973,0.55641612,-0.96032258,0.01527251,-0.01368088,0.55493547,-0.30075936,0.06806961,-0.05483008,0.00000000,-0.00000000
0.37518759,1.12018896,-1.27114810,0.19170317,-0.10972151,0.52042640,-0.98744339,0.01419022,-0.01494046,0.53174719,-0.31072495,0.06382194,-0.05519400,0.00000000,-0.00000000
0.38119060,1.05752507,-1.31662413,0.18199926,-0.11583703,0.48647888,-1.01982335,0.01311493,-0.01623432,0.51052478,-0.32063391,0.05973539,-0.05559221,0.00000000,-0.00000000
0.38719360,0.99957722,-1.36779841,0.17285183,-0.12235852,0.45482747,-1.05778197,0.01205819,-0.01755497,0.49164894,-0.33048284,0.05587326,-0.05601684,0.00000000,-0.00000000
0.39319660,0.94701571,-1.42493546,0.16440988,-0.12929807,0.42571548,-1.10160363,0.01103088,-0.01889488,0.47552453,-0.34027978,0.05229879,-0.05646418,0.00000000,-0.00000000
0.39919960,0.90050990,-1.48826078,0.15682525,-0.13666582,0.39937415,-1.15152429,0.01004298,-0.02024671,0.46257703,-0.35004173,0.04907412,-0.05693437,0.00000000,-0.00000000
0.40520260,0.86072001,-1.55794611,0.15025040,-0.14446816,0.37602034,-1.20771888,0.00910340,-0.02160348,0.45324702,-0.35979197,0.04625941,-0.05743103,0.00000000,-0.00000000
0.41120560,0.82828670,-1.63409501,0.14483585,-0.15270586,0.35585340,-1.27028932,0.00821983,-0.02295870,0.44798268,-0.36955723,0.04391188,-0.05796080,0.00000000,-0.00000000
0.41720860,0.80381853,-1.71672879,0.14072741,-0.16137235,0.33905145,-1.33925319,0.00739867,-0.02430648,0.44723059,-0.37936476,0.04208492,-0.05853286,0.00000000,-0.00000000
0.42321161,0.78787791,-1.80577294,0.13806322,-0.17045208,0.32576709,-1.41453302,0.00664494,-0.02564158,0.45142511,-0.38923936,0.04082728,-0.05915828,0.00000000,-0.00000000
0.42921461,0.78096604,-1.90104425,0.13697068,-0.17991905,0.31612296,-1.49594648,0.00596232,-0.02695939,0.46097665,-0.39920040,0.04018222,-0.05984934,0.00000000,-0.00000000
0.43521761,0.78350740,-2.00223900,0.13756340,-0.18973569,0.31020716,-1.58319750,0.00535317,-0.02825585,0.47625942,-0.40925896,0.04018673,-0.06061873,0.00000000,-0.00000000
0.44122061,0.79583455,-2.10892262,0.13993815,-0.19985194,0.30806900,-1.67586893,0.00481856,-0.02952732,0.49759895,-0.41941523,0.04087077,-0.06147869,0.00000000,-0.00000000
0.44722361,0.81817382,-2.22052161,0.14417206,-0.21020481,0.30971513,-1.77341708,0.00435837,-0.03077046,0.52525994,-0.42965614,0.04225654,-0.06244011,0.00000000,-0.00000000
0.45322661,0.85063258,-2.33631837,0.15031995,-0.22071828,0.31510642,-1.87516881,0.00397141,-0.03198193,0.55943494,-0.43995350,0.04435776,-0.06351162,0.00000000,-0.00000000
0.45922961,0.89318878,-2.45544983,0.15841208,-0.23130382,0.32415572,-1.98032192,0.00365553,-0.03315824,0.60023444,-0.45026268,0.04717904,-0.06469867,0.00000000,-0.00000000
0.46523262,0.94568326,-2.57691089,0.16845229,-0.24186129,0.33672678,-2.08794944,0.00340772,-0.03429548,0.64767852,-0.46052196,0.05071529,-0.06600273,0.00000000,-0.00000000
0.47123562,1.00781528,-2.69956327,0.18041664,-0.25228055,0.35263435,-2.19700865,0.00322426,-0.03538911,0.70169086,-0.47065276,0.05495130,-0.06742062,0.00000000,-0.00000000
0.47723862,1.07914185,-2.82215074,0.19425263,-0.26244353,0.37164571,-2.30635535,0.00310086,-0.03643380,0.76209512,-0.48056073,0.05986138,-0.06894402,0.00000000,-0.00000000
0.48324162,1.15908084,-2.94332110,0.20987910,-0.27222691,0.39348352,-2.41476376,0.00303274,-0.03742328,0.82861403,-0.49013787,0.06540935,-0.07055919,0.00000000,-0.00000000
0.48924462,1.24691822,-3.06165512,0.22718680,-0.28150535,0.41783009,-2.52095230,0.00301479,-0.03835034,0.90087145,-0.49926564,0.07154857,-0.07224698,0.00000000,-0.00000000
0.49524762,1.34181915,-3.17570229,0.24603974,-0.29015507,0.44433294,-2.62361495,0.00304164,-0.03920682,0.97839717,-0.50781913,0.07822244,-0.07398314,0.00000000,-0.00000000
0.50125063,1.44284284,-3.28402282,0.26627719,-0.29805795,0.47261149,-2.72145781,0.00310782,-0.03998376,1.06063464,-0.51567212,0.08536510,-0.07573893,0.00000000,-0.00000000
0.50725363,1.54896066,-3.38523476,0.28771647,-0.30510575,0.50226475,-2.81323986,0.00320782,-0.04067161,1.14695113,-0.52270301,0.09290245,-0.07748202,0.00000000,-0.00000000
0.51325663,1.65907693,-3.47806477,0.31015637,-0.31120449,0.53287968,-2.89781667,0.00333619,-0.04126055,1.23665018,-0.52880133,0.10075355,-0.07917772,0.00000000,-0.00000000
0.51925963,1.77205164,-3.56140067,0.33338104,-0.31627876,0.56403988,-2.97418534,0.00348765,-0.04174085,1.32898568,-0.53387467,0.10883223,-0.08079032,0.00000000,-0.00000000
0.52526263,1.88672422,-3.63434342,0.35716448,-0.32027575,0.59533447,-3.04152883,0.00365718,-0.04210334,1.42317718,-0.53785569,0.11704904,-0.08228475,0.00000000,-0.00000000
0.53126563,2.00193736,-3.69625601,0.38127511,-0.32316889,0.62636649,-3.09925752,0.00384005,-0.04233986,1.51842566,-0.54070887,0.12531330,-0.08362825,0.00000000,-0.00000000
0.53726863,2.11655994,-3.74680675,0.40548054,-0.32496080,0.65676078,-3.14704560,0.00403196,-0.04244379,1.61392914,-0.54243670,0.13353529,-0.08479204,0.00000000,-0.00000000
0.54327164,2.22950806,-3.78600421,0.42955223,-0.32568552,0.68617083,-3.18486041,0.00422904,-0.04241050,1.70889740,-0.54308491,0.14162843,-0.08575296,0.00000000,-0.00000000
0.54927464,2.33976321,-3.81422154,0.45326985,-0.32540968,0.71428430,-3.21298234,0.00442793,-0.04223780,1.80256526,-0.54274639,0.14951134,-0.08649491,0.00000000,-0.00000000
0.55527764,2.44638689,-3.83220798,0.47642507,-0.32423266,0.74082717,-3.23201386,0.00462577,-0.04192634,1.89420368,-0.54156354,0.15710972,-0.08701005,0.00000000,-0.00000000
0.56128064,2.54853101,-3.84108625,0.49882482,-0.32228557,0.76556610,-3.24287635,0.00482029,-0.04147982,1.98312844,-0.53972877,0.16435785,-0.08729966,0.00000000,-0.00000000
0.56728364,2.64544388,-3.84233465,0.52029366,-0.31972900,0.78830917,-3.24679392,0.00500971,-0.04090521,2.06870591,-0.53748290,0.17119974,-0.08737462,0.00000000,-0.00000000
0.57328664,2.73647141,-3.83775387,0.54067526,-0.31674960,0.80890491,-3.24526424,0.00519278,-0.04021272,2.15035593,-0.53511150,0.17758976,-0.08725549,0.00000000,-0.00000000
0.57928964,2.82105406,-3.82941911,0.55983299,-0.31355554,0.82723985,-3.24001698,0.00536870,-0.03941575,2.22755182,-0.53293906,0.18349280,-0.08697213,0.00000000,-0.00000000
0.58529265,2.89871970,-3.81961874,0.57764954,-0.31037093,0.84323458,-3.23296108,0.00553707,-0.03853059,2.29981775,-0.53132103,0.18888384,-0.08656286,0.00000000,-0.00000000
0.59129565,2.96907337,-3.81078174,0.59402571,-0.30742948,0.85683901,-3.22612270,0.00569778,-0.03757605,2.36672401,-0.53063412,0.19374714,-0.08607328,0.00000000,-0.00000000
0.59729865,3.03178457,-3.80539671,0.60887845,-0.30496743,0.86802671,-3.22157646,0.00585096,-0.03657294,2.42788060,-0.53126488,0.19807487,-0.08555466,0.00000000,-0.00000000
0.60330165,3.08657348,-3.80592562,0.62213839,-0.30321621,0.87678915,-3.22137262,0.00599681,-0.03554347,2.48293009,-0.53359714,0.20186549,-0.08506212,0.00000000,-0.00000000
0.60930465,3.13319693,-3.81471600,0.63374702,-0.30239492,0.88312994,-3.22746359,0.00613554,-0.03451052,2.53154030,-0.53799860,0.20512186,-0.08465256,0.00000000,-0.00000000
0.61530765,3.17143560,-3.83391540,0.64365375,-0.30270298,0.88705957,-3.24163282,0.00626728,-0.03349695,2.57339766,-0.54480714,0.20784926,-0.08438247,0.00000000,-0.00000000
0.62131066,3.20108328,-3.86539178,0.65181315,-0.30431327,0.88859107,-3.26542941,0.00639190,-0.03252477,2.60820211,-0.55431727,0.21005351,-0.08430575,0.00000000,-0.00000000
0.62731366,3.22193925,-3.91066339,0.65818260,-0.30736592,0.88773664,-3.30011124,0.00650905,-0.03161448,2.63566394,-0.56676740,0.21173919,-0.08447158,0.00000000,-0.00000000
0.63331666,3.23380437,-3.97084117,0.66272053,-0.31196311,0.88450576,-3.34659932,0.00661799,-0.03078427,2.65550329,-0.58232822,0.21290824,-0.08492252,0.00000000,-0.00000000
0.63931966,3.23648148,-4.04658619,0.66538540,-0.31816502,0.87890457,-3.40544510,0.00671764,-0.03004948,2.66745242,-0.60109291,0.21355902,-0.08569276,0.00000000,-0.00000000
0.64532266,3.22978000,-4.13808380,0.66613566,-0.32598702,0.87093676,-3.47681224,0.00680655,-0.02942204,2.67126093,-0.62306941,0.21368572,-0.08680677,0.00000000,-0.00000000
0.65132566,3.21352466,-4.24503539,0.66493053,-0.33539842,0.86060575,-3.56047328,0.00688292,-0.02891008,2.66670376,-0.64817534,0.21327849,-0.08827825,0.00000000,-0.00000000
0.65732866,3.18756787,-4.36666802,0.66173181,-0.34632263,0.84791796,-3.65582107,0.00694467,-0.02851768,2.65359160,-0.67623552,0.21232396,-0.09010953,0.00000000,-0.00000000
0.66333167,3.15180483,-4.50176086,0.65650642,-0.35863880,0.83288700,-3.76189406,0.00698950,-0.02824478,2.63178303,-0.70698271,0.21080639,-0.09229136,0.00000000,-0.00000000
0.66933467,3.10619045,-4.64868723,0.64922967,-0.37218497,0.81553836,-3.87741395,0.00701505,-0.02808719,2.60119785,-0.74006125,0.20870914,-0.09480308,0.00000000,-0.00000000
0.67533767,3.05075689,-4.80546983,0.63988894,-0.38676251,0.79591425,-4.00083337,0.00701897,-0.02803686,2.56183057,-0.77503386,0.20601652,-0.09761322,0.00000000,-0.00000000
0.68134067,2.98563058,-4.96984646,0.62848758,-0.40214173,0.77407831,-4.13039134,0.00699906,-0.02808212,2.51376315,-0.81139130,0.20271586,-0.10068042,0.00000000,-0.00000000
0.68734367,2.91104724,-5.13934324,0.61504872,-0.41806849,0.75011966,-4.26417349,0.00695344,-0.02820826,2.45717627,-0.84856474,0.19879964,-0.10395471,0.00000000,-0.00000000
0.69334667,2.82736415,-5.31135185,0.59961877,-0.43427158,0.72415619,-4.40017428,0.00688063,-0.02839797,2.39235803,-0.88594044,0.19426747,-0.10737898,0.00000000,-0.00000000
0.69934967,2.73506838,-5.48320763,0.58227028,-0.45047053,0.69633666,-4.53635829,0.00677971,-0.02863210,2.31970950,-0.92287631,0.18912797,-0.11089067,0.00000000,-0.00000000
0.70535268,2.63478040,-5.65226525,0.56310393,-0.46638368,0.66684153,-4.67071806,0.00665038,-0.02889028,2.23974664,-0.95871981,0.18340026,-0.11442363,0.00000000,-0.00000000
0.71135568,2.52725269,-5.81596924,0.54224959,-0.48173617,0.63588239,-4.80132623,0.00649306,-0.02915166,2.15309805,-0.99282663,0.17711497,-0.11791000,0.00000000,-0.00000000
0.71735868,2.41336306,-5.97191676,0.51986614,-0.49626754,0.60369997,-4.92638018,0.00630893,-0.02939568,2.06049860,-1.02457942,0.17031490,-0.12128210,0.00000000,-0.00000000
0.72336168,2.29410288,-6.11791086,0.49614020,-0.50973873,0.57056084,-5.04423785,0.00609994,-0.02960270,1.96277901,-1.05340599,0.16305500,-0.12447426,0.00000000,-0.00000000
0.72936468,2.17056080,-6.25200286,0.47128367,-0.52193827,0.53675296,-5.15344422,0.00586879,-0.02975466,1.86085173,-1.07879631,0.15540190,-0.12742456,0.00000000,-0.00000000
0.73536768,2.04390244,-6.37252316,0.44553020,-0.53268731,0.50258030,-5.25274813,0.00561891,-0.02983567,1.75569369,-1.10031757,0.14743298,-0.13007640,0.00000000,-0.00000000
0.74137069,1.91534721,-6.47810036,0.41913075,-0.54184349,0.46835676,-5.34111004,0.00535437,-0.02983244,1.64832655,-1.11762687,0.13923491,-0.13237984,0.00000000,-0.00000000
0.74737369,1.78614315,-6.56766921,0.39234848,-0.54930348,0.43439975,-5.41770139,0.00507981,-0.02973468,1.53979548,-1.13048099,0.13090194,-0.13429276,0.00000000,-0.00000000
0.75337669,1.65754091,-6.64046817,0.36545313,-0.55500408,0.40102368,-5.48189702,0.00480032,-0.02953532,1.43114707,-1.13874277,0.12253388,-0.13578172,0.00000000,-0.00000000
0.75937969,1.53076814,-6.69602816,0.33871523,-0.55892200,0.36853376,-5.53326188,0.00452136,-0.02923063,1.32340762,-1.14238405,0.11423394,-0.13682252,0.00000000,-0.00000000
0.76538269,1.40700525,-6.73415390,0.31240040,-0.56107226,0.33722022,-5.57153396,0.00424861,-0.02882024,1.21756245,-1.14148494,0.10610656,-0.13740056,0.00000000,-0.00000000
0.77138569,1.28736348,-6.75489981,0.28676385,-0.56150546,0.30735333,-5.59660487,0.00398789,-0.02830703,1.11453702,-1.13622948,0.09825527,-0.13751082,0.00000000,-0.00000000
0.77738869,1.17286612,-6.75854220,0.26204556,-0.56030399,0.27917930,-5.60849989,0.00374502,-0.02769689,1.01518070,-1.12689801,0.09078073,-0.13715764,0.00000000,-0.00000000
0.78339170,1.06443337,-6.74554976,0.23846602,-0.55757741,0.25291718,-5.60735874,0.00352573,-0.02699841,0.92025352,-1.11385651,0.08377894,-0.13635420,0.00000000,-0.00000000
0.78939470,0.96287124,-6.71655385,0.21622298,-0.55345733,0.22875685,-5.59341838,0.00333562,-0.02622251,0.83041625,-1.09754351,0.07733976,-0.13512180,0.00000000,-0.00000000
0.79539770,0.86886458,-6.67232022,0.19548897,-0.54809197,0.20685801,-5.56699872,0.00318001,-0.02538197,0.74622402,-1.07845504,0.07154569,-0.13348894,0.00000000,-0.00000000
0.80140070,0.78297415,-6.61372325,0.17640985,-0.54164060,0.18735023,-5.52849168,0.00306396,-0.02449097,0.66812346,-1.05712854,0.06647095,-0.13149023,0.00000000,-0.00000000
0.80740370,0.70563737,-6.54172360,0.15910435,-0.53426834,0.17033374,-5.47835395,0.00299218,-0.02356454,0.59645301,-1.03412616,0.06218086,-0.12916519,0.00000000,-0.00000000
0.81340670,0.63717238,-6.45734982,0.14366432,-0.52614126,0.15588102,-5.41710314,0.00296903,-0.02261811,0.53144627,-1.01001842,0.05873148,-0.12655701,0.00000000,-0.00000000
0.81940970,0.57778479,-6.36168396,0.13015585,-0.51742224,0.14403888,-5.34531706,0.00299849,-0.02166700,0.47323785,-0.98536878,0.05616940,-0.12371126,0.00000000,-0.00000000
0.82541271,0.52757641,-6.25585106,0.11862096,-0.50826744,0.13483085,-5.26363526,0.00308414,-0.02072600,0.42187117,-0.96071973,0.05453178,-0.12067465,0.00000000,-0.00000000
0.83141571,0.48655534,-6.14101201,0.10907972,-0.49882377,0.12825981,-5.17276195,0.00322917,-0.01980896,0.37730772,-0.93658097,0.05384643,-0.11749381,0.00000000,-0.00000000
0.83741871,0.45464676,-6.01835898,0.10153271,-0.48922711,0.12431048,-5.07346944,0.00343639,-0.01892851,0.33943720,-0.91341990,0.05413203,-0.11421429,0.00000000,-0.00000000
0.84342171,0.43170369,-5.88911255,0.09596354,-0.47960140,0.12295182,-4.96660080,0.00370819,-0.01809576,0.30808799,-0.89165476,0.05539830,-0.11087955,0.00000000,-0.00000000
0.84942471,0.41751723,-5.75451936,0.09234141,-0.47005847,0.12413913,-4.85307083,0.00404656,-0.01732018,0.28303746,-0.87165033,0.05764621,-0.10753021,0.00000000,-0.00000000
0.85542771,0.41182583,-5.61584932,0.09062345,-0.46069845,0.12781568,-4.73386443,0.00445308,-0.01660948,0.26402169,-0.85371612,0.06086810,-0.10420347,0.00000000,-0.00000000
0.86143072,0.41432325,-5.47439124,0.09075682,-0.45161059,0.13391394,-4.61003151,0.00492888,-0.01596960,0.25074428,-0.83810678,0.06504781,-0.10093268,0.00000000,-0.00000000
0.86743372,0.42466498,-5.33144603,0.09268042,-0.44287438,0.14235630,-4.48267802,0.00547464,-0.01540472,0.24288408,-0.82502434,0.07016068,-0.09774703,0.00000000,-0.00000000
0.87343672,0.44247299,-5.18831671,0.09632625,-0.43456066,0.15305535,-4.35295272,0.00609055,-0.01491743,0.24010154,-0.81462174,0.07617357,-0.09467155,0.00000000,-0.00000000
0.87943972,0.46733894,-5.04629484,0.10162021,-0.42673259,0.16591363,-4.22202988,0.00677626,-0.01450880,0.24204380,-0.80700719,0.08304480,-0.09172707,0.00000000,-0.00000000
0.88544272,0.49882589,-4.90664318,0.10848259,-0.41944638,0.18082308,-4.09108812,0.00753081,-0.01417861,0.24834841,-0.80224878,0.09072412,-0.08893043,0.00000000,-0.00000000
0.89144572,0.53646871,-4.77057484,0.11682802,-0.41275153,0.19766419,-3.96128612,0.00835261,-0.01392550,0.25864597,-0.80037881,0.09915268,-0.08629463,0.00000000,-0.00000000
0.89744872,0.57977358,-4.63922939,0.12656518,-0.40669068,0.21630485,-3.83373606,0.00923937,-0.01374718,0.27256162,-0.80139739,0.10826305,-0.08382919,0.00000000,-0.00000000
0.90345173,0.62821684,-4.51364682,0.13759609,-0.40129891,0.23659926,-3.70947592,0.01018798,-0.01364065,0.28971585,-0.80527499,0.11797940,-0.08154038,0.00000000,-0.00000000
0.90945473,0.68124360,-4.39474045,0.14981533,-0.39660255,0.25838683,-3.58944193,0.01119453,-0.01360228,0.30972468,-0.81195370,0.12821769,-0.07943151,0.00000000,-0.00000000
0.91545773,0.73826650,-4.28327017,0.16310909,-0.39261764,0.28149120,-3.47444259,0.01225415,-0.01362804,0.33219953,-0.82134710,0.13888616,-0.07750320,0.00000000,-0.00000000
0.92146073,0.79866501,-4.17981738,0.17735423,-0.38934815,0.30571969,-3.36513543,0.01336101,-0.01371355,0.35674713,-0.83333890,0.14988594,-0.07575354,0.00000000,-0.00000000
0.92746373,0.86178577,-4.08476330,0.19241757,-0.38678407,0.33086306,-3.26200809,0.01450829,-0.01385416,0.38296955,-0.84778039,0.16111186,-0.07417829,0.00000000,-0.00000000
0.93346673,0.92694408,-3.99827197,0.20815538,-0.38489964,0.35669598,-3.16536456,0.01568809,-0.01404500,0.41046469,-0.86448729,0.17245355,-0.07277093,0.00000000,-0.00000000
0.93946973,0.99342710,-3.92027933,0.22441321,-0.38365178,0.38297803,-3.07531770,0.01689150,-0.01428097,0.43882735,-0.88323620,0.18379678,-0.07152274,0.00000000,-0.00000000
0.94547274,1.06049882,-3.85048946,0.24102634,-0.38297911,0.40945554,-2.99178847,0.01810859,-0.01455675,0.46765113,-0.90376138,0.19502502,-0.07042285,0.00000000,-0.00000000
0.95147574,1.12740702,-3.78837869,0.25782063,-0.38280148,0.43586418,-2.91451229,0.01932850,-0.01486672,0.49653105,-0.92575221,0.20602123,-0.06945823,0.00000000,-0.00000000
0.95747874,1.19339222,-3.73320795,0.27461413,-0.38302035,0.46193246,-2.84305230,0.02053954,-0.01520500,0.52506712,-0.94885205,0.21666996,-0.06861374,0.00000000,-0.00000000
0.96348174,1.25769860,-3.68404341,0.29121925,-0.38351992,0.48738594,-2.77681920,0.02172937,-0.01556535,0.55286874,-0.97265877,0.22685946,-0.06787221,0.00000000,-0.00000000
0.96948474,1.31958663,-3.63978478,0.30744559,-0.38416924,0.51195226,-2.71509681,0.02288516,-0.01594117,0.57955988,-0.99672757,0.23648409,-0.06721459,0.00000000,-0.00000000
0.97548774,1.37834720,-3.59920049,0.32310342,-0.38482503,0.53536675,-2.65707230,0.02399388,-0.01632556,0.60478484,-1.02057602,0.24544669,-0.06662012,0.00000000,-0.00000000
0.98149075,1.43331660,-3.56096843,0.33800756,-0.38533541,0.55737849,-2.60186975,0.02504256,-0.01671126,0.62821444,-1.04369175,0.25366093,-0.06606667,0.00000000,-0.00000000
0.98749375,1.48389200,-3.52372064,0.35198167,-0.38554413,0.57775661,-2.54858556,0.02601861,-0.01709080,0.64955240,-1.06554240,0.26105360,-0.06553110,0.00000000,-0.00000000
0.99349675,1.52954656,-3.48609017,0.36486271,-0.38529533,0.59629651,-2.49632421,0.02691014,-0.01745654,0.66854156,-1.08558784,0.26756664,-0.06498975,0.00000000,-0.00000000
0.99949975,1.56984353,-3.44675804,0.37650541,-0.38443857,0.61282579,-2.44423263,0.02770634,-0.01780083,0.68496964,-1.10329400,0.27315888,-0.06441897,0.00000000,-0.00000000
1.00550275,1.60444858,-3.40449846,0.38678641,-0.38283374,0.62720943,-2.39153188,0.02839778,-0.01811615,0.69867424,-1.11814791,0.27780729,-0.06379573,0.00000000,-0.00000000
1.01150575,1.63313938,-3.35822027,0.39560799,-0.38035595,0.63935406,-2.33754484,0.02897672,-0.01839527,0.70954674,-1.12967330,0.28150779,-0.06309826,0.00000000,-0.00000000
1.01750875,1.65581201,-3.30700294,0.40290108,-0.37689979,0.64921092,-2.28171855,0.02943739,-0.01863144,0.71753476,-1.13744591,0.28427535,-0.06230669,0.00000000,-0.00000000
1.02351176,1.67248334,-3.25012562,0.40862726,-0.37238303,0.65677720,-2.22364090,0.02977618,-0.01881858,0.72264299,-1.14110779,0.28614348,-0.06140361,0.00000000,-0.00000000
1.02951476,1.68328902,-3.18708824,0.41277973,-0.36674948,0.66209576,-2.16305068,0.02999179,-0.01895142,0.72493217,-1.14037996,0.28716296,-0.06037471,0.00000000,-0.00000000
1.03551776,1.68847690,-3.11762390,0.41538308,-0.35997086,0.66525291,-2.09984126,0.03008523,-0.01902568,0.72451613,-1.13507271,0.28739982,-0.05920914,0.00000000,-0.00000000
1.04152076,1.68839584,-3.04170224,0.41649171,-0.35204766,0.66637432,-2.03405786,0.03005984,-0.01903814,0.72155694,-1.12509289,0.28693275,-0.05789990,0.00000000,-0.00000000
1.04752376,1.68348014,-2.95952413,0.41618706,-0.34300895,0.66561926,-1.96588903,0.02992110,-0.01898676,0.71625819,-1.11044808,0.28584978,-0.05644405,0.00000000,-0.00000000
1.05352676,1.67423023,-2.87150808,0.41457367,-0.33291110,0.66317314,-1.89565299,0.02967642,-0.01887072,0.70885671,-1.09124710,0.28424451,-0.05484277,0.00000000,-0.00000000
1.05952976,1.66119042,-2.77826947,0.41177418,-0.32183564,0.65923897,-1.82377980,0.02933484,-0.01869040,0.69961300,-1.06769710,0.28221209,-0.05310128,0.00000000,-0.00000000
1.06553277,1.64492463,-2.68059378,0.40792369,-0.30988621,0.65402786,-1.75079060,0.02890664,-0.01844737,0.68880077,-1.04009726,0.27984493,-0.05122861,0.00000000,-0.00000000
1.07153577,1.62599147,-2.57940529,0.40316358,-0.29718496,0.64774926,-1.67727475,0.02840293,-0.01814426,0.67669620,-1.00882937,0.27722861,-0.04923726,0.00000000,-0.00000000
1.07753877,1.60491985,-2.47573292,0.39763523,-0.28386835,0.64060134,-1.60386647,0.02783519,-0.01778473,0.66356718,-0.97434593,0.27443796,-0.04714275,0.00000000,-0.00000000
1.08354177,1.58218643,-2.37067472,0.39147391,-0.27008280,0.63276210,-1.53122163,0.02721484,-0.01737328,0.64966340,-0.93715627,0.27153372,-0.04496304,0.00000000,-0.00000000
1.08954477,1.55819632,-2.26536273,0.38480331,-0.25598018,0.62438170,-1.45999601,0.02655281,-0.01691510,0.63520752,-0.89781131,0.26855983,-0.04271799,0.00000000,-0.00000000
1.09554777,1.53326796,-2.16092953,0.37773086,-0.24171353,0.61557652,-1.39082575,0.02585914,-0.01641597,0.62038796,-0.85688776,0.26554167,-0.04042869,0.00000000,-0.00000000
1.10155078,1.50762312,-2.05847787,0.37034422,-0.22743297,0.60642515,-1.32431056,0.02514270,-0.01588204,0.60535383,-0.81497241,0.26248515,-0.03811686,0.00000000,-0.00000000
1.10755378,1.48138269,-1.95905422,0.36270908,-0.21328212,0.59696681,-1.26100021,0.02441092,-0.01531970,0.59021197,-0.77264721,0.25937698,-0.03580426,0.00000000,-0.00000000
1.11355678,1.45456840,-1.86362713,0.35486842,-0.19939507,0.58720203,-1.20138456,0.02366968,-0.01473547,0.57502646,-0.73047561,0.25618585,-0.03351217,0.00000000,-0.00000000
1.11955978,1.42711038,-1.77307068,0.34684317,-0.18589391,0.57709580,-1.14588707,0.02292327,-0.01413582,0.55982050,-0.68899075,0.25286476,-0.03126093,0.00000000,-0.00000000
1.12556278,1.39886015,-1.68815331,0.33863434,-0.17288707,0.56658275,-1.09486173,0.02217443,-0.01352713,0.54458047,-0.64868578,0.24935406,-0.02906958,0.00000000,-0.00000000
1.13156578,1.36960816,-1.60953185,0.33022626,-0.16046813,0.55557434,-1.04859316,0.02142446,-0.01291555,0.52926193,-0.61000647,0.24558535,-0.02695560,0.00000000,-0.00000000
1.13756878,1.33910497,-1.53775037,0.32159094,-0.14871543,0.54396731,-1.00729934,0.02067353,-0.01230696,0.51379713,-0.57334636,0.24148581,-0.02493474,0.00000000,-0.00000000
1.14357179,1.30708450,-1.47324343,0.31269305,-0.13769216,0.53165312,-0.97113668,0.01992085,-0.01170692,0.49810366,-0.53904419,0.23698274,-0.02302097,0.00000000,-0.00000000
1.14957479,1.27328829,-1.41634298,0.30349530,-0.12744702,0.51852771,-0.94020677,0.01916508,-0.01112066,0.48209349,-0.50738360,0.23200824,-0.02122646,0.00000000,-0.00000000
1.15557779,1.23748911,-1.36728813,0.29396388,-0.11801521,0.50450095,-0.91456434,0.01840458,-0.01055300,0.46568207,-0.47859485,0.22650348,-0.01956177,0.00000000,-0.00000000
1.16158079,1.19951261,-1.32623704,0.28407349,-0.10941983,0.48950539,-0.89422583,0.01763784,-0.01000841,0.44879685,-0.45285814,0.22042257,-0.01803593,0.00000000,-0.00000000
1.16758379,1.15925585,-1.29328004,0.27381192,-0.10167344,0.47350360,-0.87917816,0.01686368,-0.00949099,0.43138480,-0.43030828,0.21373572,-0.01665671,0.00000000,-0.00000000
