energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-3.15457729,2.90202204,0.02542809,0.15854892,0.03790490,0.00000000,0.92655240,0.11772876,0.00129983,1.91750465
-3.14857429,2.90196512,0.02532472,0.16268759,0.03719737,0.00000000,0.91898900,0.11750275,0.00132156,1.91510838
-3.14257129,2.89232241,0.02520920,0.16681919,0.03635511,0.00000000,0.90929584,0.11703580,0.00136412,1.90546783
-3.13656828,2.87355259,0.02506689,0.17104665,0.03539096,0.00000000,0.89812554,0.11631985,0.00142837,1.88881654
-3.13056528,2.84651797,0.02488766,0.17549718,0.03432239,0.00000000,0.88623040,0.11536363,0.00151568,1.86565392
-3.12456228,2.81246344,0.02466602,0.18031997,0.03317104,0.00000000,0.87444368,0.11419214,0.00162782,1.83673301
-3.11855928,2.77298134,0.02440109,0.18568295,0.03196216,0.00000000,0.86365826,0.11284539,0.00176687,1.80303898
-3.11255628,2.72996331,0.02409643,0.19176846,0.03072391,0.00000000,0.85480301,0.11137669,0.00193519,1.76575926
-3.10655328,2.68554120,0.02375969,0.19876820,0.02948670,0.00000000,0.84881776,0.10985028,0.00213528,1.72624638
-3.10055028,2.64201884,0.02340221,0.20687736,0.02828229,0.00000000,0.84662757,0.10833866,0.00236975,1.68597482
-3.09454727,2.60179748,0.02303854,0.21628824,0.02714306,0.00000000,0.84911688,0.10691964,0.00264121,1.64649368
-3.08854427,2.56729736,0.02268582,0.22718354,0.02610111,0.00000000,0.85710449,0.10567320,0.00295223,1.60937653
-3.08254127,2.54087810,0.02236327,0.23972953,0.02518747,0.00000000,0.87131972,0.10467835,0.00330525,1.57617047
-3.07653827,2.52476076,0.02209164,0.25406926,0.02443131,0.00000000,0.89238057,0.10401015,0.00370256,1.54834594
-3.07053527,2.52095403,0.02189267,0.27031629,0.02385918,0.00000000,0.92077428,0.10373687,0.00414617,1.52724898
-3.06453227,2.53118692,0.02178869,0.28854884,0.02349432,0.00000000,0.95684084,0.10391759,0.00463786,1.51405743
-3.05852926,2.55685005,0.02180222,0.30880487,0.02335602,0.00000000,1.00075979,0.10460015,0.00517907,1.50974243
-3.05252626,2.59894731,0.02195572,0.33107818,0.02345909,0.00000000,1.05254064,0.10581964,0.00577090,1.51503630
-3.04652326,2.65805923,0.02227138,0.35531567,0.02381337,0.00000000,1.11201728,0.10759736,0.00641409,1.53040781
-3.04052026,2.73431910,0.02277098,0.38141602,0.02442338,0.00000000,1.17884640,0.10994040,0.00710900,1.55604535
-3.03451726,2.82740248,0.02347581,0.40922971,0.02528806,0.00000000,1.25251022,0.11284171,0.00785559,1.59184867
-3.02851426,2.93653022,0.02440667,0.43856065,0.02640057,0.00000000,1.33232342,0.11628064,0.00865344,1.63742915
-3.02251126,3.06048509,0.02558376,0.46916926,0.02774832,0.00000000,1.41744444,0.12022401,0.00950172,1.69211883
-3.01650825,3.19764117,0.02702661,0.50077699,0.02931303,0.00000000,1.50689081,0.12462755,0.01039918,1.75498778
-3.01050525,3.34600558,0.02875396,0.53307226,0.03107098,0.00000000,1.59955844,0.12943753,0.01134416,1.82486945
-3.00450225,3.50327101,0.03078351,0.56571756,0.03299338,0.00000000,1.69424452,0.13459280,0.01233457,1.90039334
-2.99849925,3.66687790,0.03313153,0.59835761,0.03504694,0.00000000,1.78967359,0.14002675,0.01336788,1.98002412
-2.99249625,3.83408431,0.03581244,0.63062819,0.03719446,0.00000000,1.88452614,0.14566945,0.01444104,2.06210614
-2.98649325,4.00204176,0.03883816,0.66216560,0.03939572,0.00000000,1.97746929,0.15144966,0.01555050,2.14491218
-2.98049025,4.16787457,0.04221739,0.69261621,0.04160830,0.00000000,2.06718848,0.15729672,0.01669214,2.22669501
-2.97448724,4.32876063,0.04595478,0.72164588,0.04378871,0.00000000,2.15241961,0.16314225,0.01786123,2.30574020
-2.96848424,4.48201094,0.05005000,0.74894896,0.04589338,0.00000000,2.23198040,0.16892160,0.01905235,2.38041867
-2.96248124,4.62514558,0.05449685,0.77425643,0.04787988,0.00000000,2.30480028,0.17457500,0.02025938,2.44923720
-2.95647824,4.75596350,0.05928235,0.79734298,0.04970802,0.00000000,2.36994756,0.18004846,0.02147545,2.51088523
-2.95047524,4.87260393,0.06438597,0.81803275,0.05134095,0.00000000,2.42665314,0.18529432,0.02269287,2.56427632
-2.94447224,4.97359718,0.06977895,0.83620339,0.05274626,0.00000000,2.47432982,0.19027154,0.02390317,2.60858278
-2.93846923,5.05790309,0.07542394,0.85178848,0.05389682,0.00000000,2.51258646,0.19494575,0.02509713,2.64326200
-2.93246623,5.12493565,0.08127484,0.86477805,0.05477164,0.00000000,2.54123651,0.19928908,0.02626478,2.66807352
-2.92646323,5.17457298,0.08727702,0.87521721,0.05535642,0.00000000,2.56030041,0.20327984,0.02739551,2.68308611
-2.92046023,5.20715211,0.09336793,0.88320306,0.05564393,0.00000000,2.57000195,0.20690202,0.02847822,2.68867419
-2.91445723,5.22344890,0.09947803,0.88887987,0.05563420,0.00000000,2.57075846,0.21014486,0.02950147,2.68550400
-2.90845423,5.22464380,0.10553214,0.89243282,0.05533447,0.00000000,2.56316542,0.21300231,0.03045371,2.67450956
-2.90245123,5.21227482,0.11145119,0.89408054,0.05475883,0.00000000,2.54797587,0.21547255,0.03132350,2.65685948
-2.89644822,5.18817959,0.11715421,0.89406683,0.05392779,0.00000000,2.52607563,0.21755762,0.03209980,2.63391580
-2.89044522,5.15442880,0.12256061,0.89265176,0.05286750,0.00000000,2.49845514,0.21926307,0.03277232,2.60718639
-2.88444222,5.11325365,0.12759259,0.89010278,0.05160894,0.00000000,2.46617905,0.22059780,0.03333176,2.57827281
-2.87843922,5.06697030,0.13217766,0.88668587,0.05018686,0.00000000,2.43035479,0.22157393,0.03377020,2.54881564
-2.87243622,5.01790403,0.13625103,0.88265738,0.04863876,0.00000000,2.39210114,0.22220678,0.03408136,2.52043937
-2.86643322,4.96831628,0.13975792,0.87825673,0.04700370,0.00000000,2.35251805,0.22251496,0.03426090,2.49469909
-2.86043022,4.92033706,0.14265552,0.87370018,0.04532120,0.00000000,2.31265863,0.22252035,0.03430667,2.47303098
-2.85442721,4.87590530,0.14491465,0.86917596,0.04363015,0.00000000,2.27350420,0.22224825,0.03421892,2.45670846
-2.84842421,4.83671906,0.14652096,0.86484091,0.04196780,0.00000000,2.23594315,0.22172735,0.03400038,2.44680554
-2.84242121,4.80419723,0.14747555,0.86081851,0.04036883,0.00000000,2.20075403,0.22098965,0.03365642,2.44416885
-2.83641821,4.77945372,0.14779511,0.85719852,0.03886465,0.00000000,2.16859321,0.22007029,0.03319496,2.44939905
-2.83041521,4.76328461,0.14751152,0.85403797,0.03748276,0.00000000,2.13998720,0.21900721,0.03262648,2.46284224
-2.82441221,4.75616842,0.14667083,0.85136341,0.03624634,0.00000000,2.11532963,0.21784068,0.03196383,2.48459159
-2.81840920,4.75827882,0.14533180,0.84917434,0.03517396,0.00000000,2.09488247,0.21661267,0.03122207,2.51449877
-2.81240620,4.76950898,0.14356403,0.84744745,0.03427957,0.00000000,2.07878134,0.21536615,0.03041816,2.55219465
-2.80640320,4.78950618,0.14144567,0.84614154,0.03357254,0.00000000,2.06704433,0.21414416,0.02957071,2.59711844
-2.80040020,4.81771519,0.13906101,0.84520291,0.03305788,0.00000000,2.05958379,0.21298901,0.02869963,2.64855387
-2.79439720,4.85342838,0.13649784,0.84457088,0.03273667,0.00000000,2.05622064,0.21194129,0.02782574,2.70567115
-2.78839420,4.89584078,0.13384485,0.84418331,0.03260648,0.00000000,2.05670049,0.21103903,0.02697040,2.76757298
-2.78239120,4.94410775,0.13118914,0.84398191,0.03266196,0.00000000,2.06071104,0.21031694,0.02615515,2.83334302
-2.77638819,4.99740318,0.12861388,0.84391706,0.03289548,0.00000000,2.06790022,0.20980577,0.02540132,2.90209485
-2.77038519,5.05497601,0.12619630,0.84395215,0.03329775,0.00000000,2.07789439,0.20953187,0.02472963,2.97301972
-2.76438219,5.11620283,0.12400596,0.84406717,0.03385847,0.00000000,2.09031612,0.20951696,0.02415989,3.04543121
-2.75837919,5.18063460,0.12210345,0.84426145,0.03456699,0.00000000,2.10480101,0.20977813,0.02371065,3.11880501
-2.75237619,5.24803529,0.12053946,0.84455549,0.03541285,0.00000000,2.12101291,0.21032805,0.02339886,3.19281226
-2.74637319,5.31841090,0.11935425,0.84499184,0.03638627,0.00000000,2.13865710,0.21117540,0.02323961,3.26734477
-2.74037019,5.39202704,0.11857750,0.84563484,0.03747853,0.00000000,2.15749085,0.21232539,0.02324586,3.34253097
-2.73436718,5.46941391,0.11822843,0.84656932,0.03868226,0.00000000,2.17733102,0.21378048,0.02342815,3.41874146
-2.72836418,5.55135773,0.11831621,0.84789819,0.03999152,0.00000000,2.19805810,0.21554104,0.02379441,3.49658343
-2.72236118,5.63887822,0.11884058,0.84973898,0.04140185,0.00000000,2.21961669,0.21760600,0.02434970,3.57688352
-2.71635818,5.73319202,0.11979257,0.85221932,0.04291003,0.00000000,2.24201198,0.21997343,0.02509607,3.66065922
-2.71035518,5.83566293,0.12115533,0.85547164,0.04451385,0.00000000,2.26530243,0.22264090,0.02603239,3.74907928
-2.70435218,5.94774002,0.12290487,0.85962708,0.04621164,0.00000000,2.28958886,0.22560562,0.02715420,3.84341407
-2.69834917,6.07088577,0.12501093,0.86480894,0.04800179,0.00000000,2.31500021,0.22886436,0.02845368,3.94497740
-2.69234617,6.20649665,0.12743762,0.87112594,0.04988214,0.00000000,2.34167682,0.23241310,0.02991965,4.05506165
-2.68634317,6.35581935,0.13014416,0.87866557,0.05184930,0.00000000,2.36975200,0.23624640,0.03153756,4.17486877
-2.68034017,6.51986631,0.13308549,0.88748792,0.05389812,0.00000000,2.39933287,0.24035663,0.03328971,4.30543961
-2.67433717,6.69933450,0.13621283,0.89762035,0.05602102,0.00000000,2.43048171,0.24473300,0.03515543,4.44758482
-2.66833417,6.89453143,0.13947435,0.90905334,0.05820752,0.00000000,2.46319903,0.24936060,0.03711142,4.60182024
-2.66233117,7.10531256,0.14281582,0.92173788,0.06044389,0.00000000,2.49740951,0.25421941,0.03913215,4.76831004
-2.65632816,7.33103364,0.14618138,0.93558461,0.06271293,0.00000000,2.53295200,0.25928356,0.04119039,4.94682039
-2.65032516,7.57052117,0.14951447,0.95046494,0.06499396,0.00000000,2.56957430,0.26452069,0.04325775,5.13668628
-2.64432216,7.82206331,0.15275886,0.96621413,0.06726302,0.00000000,2.60693364,0.26989174,0.04530540,5.33679362
-2.63831916,8.08342265,0.15585994,0.98263641,0.06949322,0.00000000,2.64460276,0.27535107,0.04730470,5.54557808
-2.63231616,8.35187112,0.15876606,0.99951178,0.07165542,0.00000000,2.68208184,0.28084698,0.04922796,5.76104126
-2.62631316,8.62424624,0.16143003,1.01660421,0.07371893,0.00000000,2.71881545,0.28632267,0.05104908,5.98078431
-2.62031016,8.89702663,0.16381067,1.03367094,0.07565248,0.00000000,2.75421390,0.29171750,0.05274430,6.20205801
-2.61430715,9.16642384,0.16587433,1.05047208,0.07742523,0.00000000,2.78767745,0.29696869,0.05429271,6.42182762
-2.60830415,9.42848640,0.16759624,1.06678011,0.07900784,0.00000000,2.81862213,0.30201309,0.05567677,6.63685024
-2.60230115,9.67921170,0.16896167,1.08238863,0.08037350,0.00000000,2.84650532,0.30678913,0.05688267,6.84376151
-2.59629815,9.91466033,0.16996674,1.09711972,0.08149894,0.00000000,2.87084936,0.31123871,0.05790054,7.03916845
-2.59029515,10.13106815,0.17061879,1.11082931,0.08236530,0.00000000,2.89126173,0.31530899,0.05872453,7.21974459
-2.58429215,10.32495078,0.17093629,1.12341044,0.08295879,0.00000000,2.90745017,0.31895381,0.05935268,7.38232382
-2.57828914,10.49319647,0.17094812,1.13479380,0.08327118,0.00000000,2.91923179,0.32213483,0.05978672,7.52398911
-2.57228614,10.63314340,0.17069237,1.14494574,0.08330000,0.00000000,2.92653548,0.32482220,0.06003170,7.64215311
-2.56628314,10.74263895,0.17021452,1.15386371,0.08304858,0.00000000,2.92939732,0.32699474,0.06009546,7.73462758
-2.56028014,10.82007933,0.16956525,1.16156954,0.08252573,0.00000000,2.92794959,0.32863969,0.05998810,7.79967940
-2.55427714,10.86442899,0.16879776,1.16810097,0.08174532,0.00000000,2.92240383,0.32975197,0.05972135,7.83607182
-2.54827414,10.87522078,0.16796492,1.17350211,0.08072551,0.00000000,2.91302957,0.33033318,0.05930798,7.84308986
-2.54227114,10.85253833,0.16711635,1.17781349,0.07948802,0.00000000,2.90013012,0.33039027,0.05876119,7.82054980
-2.53626813,10.79698334,0.16629551,1.18106258,0.07805715,0.00000000,2.88401725,0.32993415,0.05809405,7.76879340
-2.53026513,10.70963079,0.16553716,1.18325546,0.07645881,0.00000000,2.86498688,0.32897825,0.05731913,7.68866781
-2.52426213,10.59197583,0.16486520,1.18437039,0.07471963,0.00000000,2.84329746,0.32753734,0.05644811,7.58149284
-2.51825913,10.44587566,0.16429113,1.18435397,0.07286606,0.00000000,2.81915283,0.32562650,0.05549162,7.44901757
-2.51225613,10.27349001,0.16381313,1.18312008,0.07092363,0.00000000,2.79269089,0.32326053,0.05445917,7.29336846
-2.50625313,10.07722328,0.16341603,1.18055212,0.06891634,0.00000000,2.76397895,0.32045377,0.05335921,7.11699125
-2.50025013,9.85967068,0.16307202,1.17650836,0.06686628,0.00000000,2.73301629,0.31722040,0.05219931,6.92258895
-2.49424712,9.62357017,0.16274211,1.17083016,0.06479339,0.00000000,2.69974371,0.31357515,0.05098647,6.71305800
-2.48824412,9.37176132,0.16237836,1.16335282,0.06271540,0.00000000,2.66405937,0.30953440,0.04972745,6.49142471
-2.48224112,9.10715113,0.16192663,1.15391816,0.06064801,0.00000000,2.62583995,0.30511765,0.04842922,6.26078344
-2.47623812,8.83268645,0.16132982,1.14238824,0.05860515,0.00000000,2.58496539,0.30034908,0.04709933,6.02423820
-2.47023512,8.55133194,0.16053128,1.12865919,0.05659935,0.00000000,2.54134542,0.29525919,0.04574631,5.78484845
-2.46423212,8.26605200,0.15947835,1.11267432,0.05464221,0.00000000,2.49494598,0.28988631,0.04438006,5.54558021
-2.45822911,7.97979499,0.15812565,1.09443552,0.05274486,0.00000000,2.44581331,0.28427788,0.04301204,5.30926265
-2.45222611,7.69547783,0.15643810,1.07401217,0.05091841,0.00000000,2.39409394,0.27849127,0.04165549,5.07855074
-2.44622311,7.41596923,0.15439330,1.05154680,0.04917433,0.00000000,2.34004899,0.27259407,0.04032545,4.85589372
-2.44022011,7.14407010,0.15198341,1.02725712,0.04752473,0.00000000,2.28406133,0.26666385,0.03903868,4.64350936
-2.43421711,6.88249005,0.14921609,1.00143392,0.04598246,0.00000000,2.22663503,0.26078717,0.03781342,4.44336385
-2.42821411,6.63381936,0.14611479,0.97443508,0.04456121,0.00000000,2.16838668,0.25505795,0.03666911,4.25715678
-2.42221111,6.40049641,0.14271815,0.94667559,0.04327526,0.00000000,2.11002885,0.24957527,0.03562590,4.08631086
-2.41620810,6.18477105,0.13907867,0.91861428,0.04213927,0.00000000,2.05234661,0.24444058,0.03470417,3.93196608
-2.41020510,5.98866494,0.13526071,0.89073775,0.04116778,0.00000000,1.99616817,0.23975449,0.03392392,3.79497767
-2.40420210,5.81393046,0.13133797,0.86354233,0.04037476,0.00000000,1.94233142,0.23561333,0.03330415,3.67591766
-2.39819910,5.66200990,0.12739060,0.83751514,0.03977293,0.00000000,1.89164827,0.23210561,0.03286232,3.57507957
-2.39219610,5.53399722,0.12350208,0.81311505,0.03937317,0.00000000,1.84486878,0.22930852,0.03261369,3.49248607
-2.38619310,5.43060447,0.11975609,0.79075479,0.03918384,0.00000000,1.80264732,0.22728484,0.03257092,3.42789923
-2.38019010,5.35213525,0.11623352,0.77078492,0.03921022,0.00000000,1.76551260,0.22608018,0.03274361,3.38083344
-2.37418709,5.29846704,0.11300978,0.75348077,0.03945392,0.00000000,1.73384349,0.22572094,0.03313812,3.35057073
-2.36818409,5.26904434,0.11015251,0.73903280,0.03991253,0.00000000,1.70785194,0.22621298,0.03375736,3.33617859
-2.36218109,5.26288398,0.10771988,0.72754110,0.04057933,0.00000000,1.68757417,0.22754119,0.03460093,3.33653027
-2.35617809,5.27859327,0.10575939,0.71901412,0.04144315,0.00000000,1.67287052,0.22966988,0.03566531,3.35032764
-2.35017509,5.31440153,0.10430735,0.71337184,0.04248849,0.00000000,1.66343412,0.23254418,0.03694421,3.37612655
-2.34417209,5.36820451,0.10338889,0.71045303,0.04369572,0.00000000,1.65880794,0.23609223,0.03842915,3.41236475
-2.33816908,5.43762082,0.10301858,0.71002633,0.04504152,0.00000000,1.65840925,0.24022818,0.04011004,3.45739218
-2.33216608,5.52005883,0.10320144,0.71180441,0.04649948,0.00000000,1.66156018,0.24485581,0.04197601,3.50950345
-2.32616308,5.61279178,0.10393436,0.71546055,0.04804077,0.00000000,1.66752275,0.24987266,0.04401610,3.56697203
-2.32016008,5.71303865,0.10520775,0.72064663,0.04963501,0.00000000,1.67553636,0.25517443,0.04622018,3.62808569
-2.31415708,5.81804745,0.10700725,0.72701164,0.05125115,0.00000000,1.68485588,0.26065941,0.04857960,3.69118230
-2.30815408,5.92517789,0.10931548,0.73421964,0.05285844,0.00000000,1.69478812,0.26623280,0.05108796,3.75468510
-2.30215108,6.03197963,0.11211355,0.74196635,0.05442733,0.00000000,1.70472471,0.27181059,0.05374156,3.81713639
-2.29614807,6.13626283,0.11538239,0.74999331,0.05593038,0.00000000,1.71416980,0.27732288,0.05653982,3.87722824
-2.29014507,6.23615756,0.11910362,0.75809896,0.05734304,0.00000000,1.72276082,0.28271638,0.05948537,3.93382910
-2.28414207,6.33015913,0.12326006,0.76614616,0.05864437,0.00000000,1.73028140,0.28795601,0.06258392,3.98600487
-2.27813907,6.41715693,0.12783573,0.77406549,0.05981751,0.00000000,1.73666571,0.29302540,0.06584389,4.03303328
-2.27213607,6.49644503,0.13281538,0.78185445,0.06085006,0.00000000,1.74199385,0.29792637,0.06927571,4.07441058
-2.26613307,6.56771352,0.13818356,0.78957245,0.06173422,0.00000000,1.74647873,0.30267721,0.07289095,4.10984975
-2.26013007,6.63102069,0.14392324,0.79733191,0.06246670,0.00000000,1.75044504,0.30731002,0.07670110,4.13926985
-2.25412706,6.68674686,0.15001423,0.80528593,0.06304851,0.00000000,1.75430143,0.31186705,0.08071623,4.16277658
-2.24812406,6.73553191,0.15643125,0.81361332,0.06348447,0.00000000,1.75850738,0.31639636,0.08494354,4.18063450
-2.24212106,6.77819932,0.16314202,0.82250164,0.06378262,0.00000000,1.76353668,0.32094686,0.08938578,4.19323201
-2.23611806,6.81567044,0.17010536,0.83212932,0.06395346,0.00000000,1.76983931,0.32556319,0.09403973,4.20104042
-2.23011506,6.84887335,0.17726958,0.84264781,0.06400912,0.00000000,1.77780393,0.33028051,0.09889478,4.20456923
-2.22411206,6.87865121,0.18457111,0.85416476,0.06396245,0.00000000,1.78772307,0.33511966,0.10393170,4.20431965
-2.21810905,6.90567511,0.19193379,0.86672922,0.06382616,0.00000000,1.79976283,0.34008287,0.10912168,4.20073899
-2.21210605,6.93036646,0.19926865,0.88031974,0.06361192,0.00000000,1.81393906,0.34515039,0.11442571,4.19417840
-2.20610305,6.95283357,0.20647442,0.89483605,0.06332965,0.00000000,1.83010114,0.35027814,0.11979441,4.18485656
-2.20010005,6.97282646,0.21343880,0.91009493,0.06298689,0.00000000,1.84792472,0.35539668,0.12516831,4.17283141
-2.19409705,6.98971296,0.22004052,0.92583061,0.06258834,0.00000000,1.86691367,0.36041156,0.13047858,4.15798207
-2.18809405,7.00247826,0.22615200,0.94169980,0.06213561,0.00000000,1.88641158,0.36520508,0.13564832,4.14000205
-2.18209105,7.00974846,0.23164279,0.95729115,0.06162720,0.00000000,1.90562228,0.36963947,0.14059423,4.11840469
-2.17608804,7.00983774,0.23638340,0.97213890,0.06105864,0.00000000,1.92363852,0.37356133,0.14522878,4.09254079
-2.17008504,7.00081704,0.24024953,0.98574008,0.06042287,0.00000000,1.93947754,0.37680721,0.14946265,4.06162774
-2.16408204,6.98060112,0.24312646,0.99757440,0.05971084,0.00000000,1.95212175,0.37920997,0.15320748,4.02478876
-2.15807904,6.94704960,0.24491337,1.00712604,0.05891215,0.00000000,1.96056273,0.38060573,0.15637872,3.98110036
-2.15207604,6.89807694,0.24552737,1.01390621,0.05801589,0.00000000,1.96384625,0.38084103,0.15889851,3.92964524
-2.14607304,6.83176544,0.24490712,1.01747549,0.05701154,0.00000000,1.96111616,0.37977982,0.16069847,3.86956800
-2.14007004,6.74647533,0.24301571,1.01746469,0.05588981,0.00000000,1.95165515,0.37730998,0.16172222,3.80013034
-2.13406703,6.64094608,0.23984276,1.01359353,0.05464351,0.00000000,1.93492023,0.37334896,0.16192760,3.72076284
-2.12806403,6.51438352,0.23540555,1.00568592,0.05326826,0.00000000,1.91057131,0.36784837,0.16128838,3.63111026
-2.12206103,6.36652792,0.22974917,0.99368130,0.05176319,0.00000000,1.87849158,0.36079718,0.15979551,3.53106790
-2.11605803,6.19769967,0.22294557,0.97764141,0.05013129,0.00000000,1.83879872,0.35222346,0.15745773,3.42080696
-2.11005503,6.00881982,0.21509171,0.95775223,0.04837974,0.00000000,1.79184643,0.34219451,0.15430154,3.30078759
-2.10405203,5.80140462,0.20630671,0.93432089,0.04651992,0.00000000,1.73821645,0.33081540,0.15037062,3.17175871
-2.09804902,5.57753419,0.19672824,0.90776772,0.04456727,0.00000000,1.67870129,0.31822604,0.14572458,3.03474496
-2.09204602,5.33979691,0.18650833,0.87861387,0.04254094,0.00000000,1.61427872,0.30459688,0.14043725,2.89102111
-2.08604302,5.09121241,0.17580871,0.84746483,0.04046320,0.00000000,1.54607924,0.29012348,0.13459437,2.74207574
-2.08004002,4.83513668,0.16479600,0.81499074,0.03835881,0.00000000,1.47534786,0.27502020,0.12829110,2.58956568
-2.07403702,4.57515404,0.15363675,0.78190420,0.03625417,0.00000000,1.40340212,0.25951327,0.12162909,2.43526381
-2.06803402,4.31496087,0.14249287,0.74893654,0.03417646,0.00000000,1.33158798,0.24383370,0.11471356,2.28100268
-2.06203102,4.05824623,0.13151728,0.71681339,0.03215266,0.00000000,1.26123539,0.22821004,0.10765024,2.12861655
-2.05602801,3.80857469,0.12085010,0.68623062,0.03020872,0.00000000,1.19361542,0.21286168,0.10054251,1.97988467
-2.05002501,3.56927594,0.11061560,0.65783145,0.02836863,0.00000000,1.12990032,0.19799256,0.09348868,1.83647804
-2.04402201,3.34334577,0.10091971,0.63218557,0.02665363,0.00000000,1.07112815,0.18378578,0.08657960,1.69991192
-2.03801901,3.13336180,0.09184840,0.60977110,0.02508159,0.00000000,1.01817288,0.17039918,0.07989665,1.57150588
-2.03201601,2.94141691,0.08346683,0.59095982,0.02366645,0.00000000,0.97172105,0.15796201,0.07351014,1.45235264
-2.02601301,2.76907227,0.07581920,0.57600636,0.02241784,0.00000000,0.93225551,0.14657275,0.06747817,1.34329662
-2.02001001,2.61733110,0.06892930,0.56504144,0.02134087,0.00000000,0.90004649,0.13629816,0.06184605,1.24492258
-2.01400700,2.48663317,0.06280171,0.55806958,0.02043612,0.00000000,0.87515021,0.12717346,0.05664610,1.15755435
-2.00800400,2.37686969,0.05742348,0.55497111,0.01969976,0.00000000,0.85741474,0.11920354,0.05189796,1.08126311
-2.00200100,2.28741707,0.05276620,0.55550851,0.01912380,0.00000000,0.84649260,0.11236520,0.04760926,1.01588442
-1.99599800,2.21718758,0.04878842,0.55933668,0.01869655,0.00000000,0.84185969,0.10661017,0.04377673,0.96104303
-1.98999500,2.16469451,0.04543821,0.56601687,0.01840316,0.00000000,0.84283950,0.10186880,0.04038750,0.91618392
-1.98399200,2.12812884,0.04265584,0.57503367,0.01822625,0.00000000,0.84863186,0.09805427,0.03742072,0.88060831
-1.97798899,2.10544427,0.04037643,0.58581443,0.01814660,0.00000000,0.85834499,0.09506702,0.03484925,0.85351296
-1.97198599,2.09444724,0.03853252,0.59775048,0.01814394,0.00000000,0.87102979,0.09279946,0.03264145,0.83403106
-1.96598299,2.09288833,0.03705646,0.61021929,0.01819768,0.00000000,0.88571511,0.09114049,0.03076302,0.82127333
-1.95997999,2.09855190,0.03588260,0.62260673,0.01828767,0.00000000,0.90144276,0.08997993,0.02917873,0.81436747
-1.95397699,2.10934034,0.03494916,0.63432871,0.01839490,0.00000000,0.91730105,0.08921252,0.02785403,0.81249485
-1.94797399,2.12335018,0.03419985,0.64485124,0.01850214,0.00000000,0.93245559,0.08874150,0.02675652,0.81492279
-1.94197099,2.13893710,0.03358514,0.65370829,0.01859450,0.00000000,0.94617636,0.08848157,0.02585723,0.82103152
-1.93596798,2.15476762,0.03306315,0.66051655,0.01865982,0.00000000,0.95785995,0.08836120,0.02513156,0.83033474
-1.92996498,2.16985572,0.03260025,0.66498681,0.01868903,0.00000000,0.96704632,0.08832416,0.02456012,0.84249305
-1.92396198,2.18358308,0.03217132,0.66693123,0.01867633,0.00000000,0.97342925,0.08833037,0.02412919,0.85731987
-1.91795898,2.19570239,0.03175965,0.66626647,0.01861918,0.00000000,0.97686042,0.08835591,0.02383091,0.87477955
-1.91195598,2.20632376,0.03135656,0.66301243,0.01851826,0.00000000,0.97734677,0.08839236,0.02366332,0.89497782
-1.90595298,2.21588513,0.03096077,0.65728685,0.01837724,0.00000000,0.97504140,0.08844536,0.02363004,0.91814493
-1.89994997,2.22510797,0.03057750,0.64929597,0.01820240,0.00000000,0.97022857,0.08853266,0.02373977,0.94461230
-1.89394697,2.23494043,0.03021741,0.63932167,0.01800221,0.00000000,0.96330337,0.08868161,0.02400569,0.97478348
-1.88794397,2.24649061,0.02989539,0.62770593,0.01778683,0.00000000,0.95474714,0.08892627,0.02444457,1.00910090
-1.88194097,2.26095293,0.02962920,0.61483316,0.01756748,0.00000000,0.94509979,0.08930435,0.02507587,1.04800968
-1.87593797,2.27953122,0.02943813,0.60111132,0.01735588,0.00000000,0.93493022,0.08985394,0.02592069,1.09192033
-1.86993497,2.30336190,0.02934163,0.58695273,0.01716358,0.00000000,0.92480646,0.09061039,0.02700076,1.14117202
-1.86393197,2.33344114,0.02935795,0.57275552,0.01700144,0.00000000,0.91526674,0.09160340,0.02833738,1.19599816
-1.85792896,2.37055921,0.02950299,0.55888646,0.01687903,0.00000000,0.90679296,0.09285442,0.02995037,1.25649622
-1.85192596,2.41524543,0.02978914,0.54566602,0.01680421,0.00000000,0.89978779,0.09437455,0.03185713,1.32260312
-1.84592296,2.46772611,0.03022443,0.53335634,0.01678274,0.00000000,0.89455644,0.09616305,0.03407176,1.39407782
-1.83991996,2.52789774,0.03081181,0.52215250,0.01681804,0.00000000,0.89129395,0.09820644,0.03660431,1.47049196
-1.83391696,2.59531660,0.03154873,0.51217750,0.01691103,0.00000000,0.89007842,0.10047837,0.03946014,1.55122936
-1.82791396,2.66920528,0.03242691,0.50348099,0.01706010,0.00000000,0.89087060,0.10294016,0.04263940,1.63549459
-1.82191096,2.74847582,0.03343237,0.49604178,0.01726126,0.00000000,0.89351954,0.10554201,0.04613668,1.72233039
-1.81590795,2.83176824,0.03454577,0.48977378,0.01750832,0.00000000,0.89777399,0.10822489,0.04994075,1.81064340
-1.80990495,2.91750251,0.03574291,0.48453494,0.01779323,0.00000000,0.90329881,0.11092289,0.05403450,1.89923688
-1.80390195,3.00394139,0.03699545,0.48013878,0.01810645,0.00000000,0.90969555,0.11356600,0.05839493,1.98684923
-1.79789895,3.08926085,0.03827188,0.47636762,0.01843745,0.00000000,0.91652578,0.11608325,0.06299331,2.07219633
-1.79189595,3.17162478,0.03953849,0.47298692,0.01877521,0.00000000,0.92333628,0.11840581,0.06779541,2.15401573
