energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.96248124,0.42181610,0.00000000,0.00052897,0.00109269,0.00000000,0.00000000,0.40702803,0.04953136,0.06602972
-2.95647824,0.40531040,0.00000000,0.00050316,0.00104827,0.00000000,0.00000000,0.39120259,0.04747225,0.06345337
-2.95047524,0.38758834,0.00000000,0.00047517,0.00100048,0.00000000,0.00000000,0.37421642,0.04525486,0.06068755
-2.94447224,0.36906631,0.00000000,0.00044552,0.00095040,0.00000000,0.00000000,0.35647149,0.04292786,0.05779746
-2.93846923,0.35015748,0.00000000,0.00041472,0.00089910,0.00000000,0.00000000,0.33836652,0.04053973,0.05484779
-2.93246623,0.33125893,0.00000000,0.00038327,0.00084762,0.00000000,0.00000000,0.32028450,0.03813729,0.05190067
-2.92646323,0.31273973,0.00000000,0.00035167,0.00079691,0.00000000,0.00000000,0.30258115,0.03576436,0.04901386
-2.92046023,0.29493051,0.00000000,0.00032035,0.00074784,0.00000000,0.00000000,0.28557485,0.03346057,0.04623905
-2.91445723,0.27811489,0.00000000,0.00028973,0.00070117,0.00000000,0.00000000,0.26953832,0.03126037,0.04362058
-2.90845423,0.26252295,0.00000000,0.00026015,0.00065751,0.00000000,0.00000000,0.25469228,0.02919229,0.04119436
-2.90245123,0.24832696,0.00000000,0.00023192,0.00061733,0.00000000,0.00000000,0.24120137,0.02727845,0.03898726
-2.89644822,0.23563938,0.00000000,0.00020526,0.00058095,0.00000000,0.00000000,0.22917220,0.02553436,0.03701672
-2.89044522,0.22451320,0.00000000,0.00018036,0.00054856,0.00000000,0.00000000,0.21865363,0.02396891,0.03529089
-2.88444222,0.21494427,0.00000000,0.00015735,0.00052017,0.00000000,0.00000000,0.20963914,0.02258463,0.03380893
-2.87843922,0.20687563,0.00000000,0.00013628,0.00049570,0.00000000,0.00000000,0.20207096,0.02137817,0.03256172
-2.87243622,0.20020343,0.00000000,0.00011719,0.00047491,0.00000000,0.00000000,0.19584587,0.02034091,0.03153279
-2.86643322,0.19478419,0.00000000,0.00010005,0.00045750,0.00000000,0.00000000,0.19082228,0.01945976,0.03069944
-2.86043022,0.19044298,0.00000000,0.00008480,0.00044305,0.00000000,0.00000000,0.18682814,0.01871801,0.03003406
-2.85442721,0.18698220,0.00000000,0.00007136,0.00043112,0.00000000,0.00000000,0.18366959,0.01809629,0.02950548
-2.84842421,0.18419060,0.00000000,0.00005962,0.00042119,0.00000000,0.00000000,0.18113968,0.01757349,0.02908041
-2.84242121,0.18185214,0.00000000,0.00004946,0.00041278,0.00000000,0.00000000,0.17902701,0.01712770,0.02872481
-2.83641821,0.17975435,0.00000000,0.00004073,0.00040535,0.00000000,0.00000000,0.17712398,0.01673708,0.02840525
-2.83041521,0.17769607,0.00000000,0.00003330,0.00039844,0.00000000,0.00000000,0.17523423,0.01638068,0.02809006
-2.82441221,0.17549404,0.00000000,0.00002703,0.00039159,0.00000000,0.00000000,0.17317913,0.01603911,0.02775044
-2.81840920,0.17298843,0.00000000,0.00002178,0.00038441,0.00000000,0.00000000,0.17080320,0.01569509,0.02736126
-2.81240620,0.17004698,0.00000000,0.00001743,0.00037657,0.00000000,0.00000000,0.16797810,0.01533394,0.02690178
-2.80640320,0.16656785,0.00000000,0.00001385,0.00036781,0.00000000,0.00000000,0.16460545,0.01494384,0.02635604
-2.80040020,0.16248100,0.00000000,0.00001092,0.00035794,0.00000000,0.00000000,0.16061817,0.01451598,0.02571312
-2.79439720,0.15774830,0.00000000,0.00000855,0.00034685,0.00000000,0.00000000,0.15598051,0.01404462,0.02496712
-2.78839420,0.15236237,0.00000000,0.00000665,0.00033448,0.00000000,0.00000000,0.15068698,0.01352696,0.02411701
-2.78239120,0.14634433,0.00000000,0.00000513,0.00032086,0.00000000,0.00000000,0.14476004,0.01296299,0.02316624
-2.77638819,0.13974063,0.00000000,0.00000393,0.00030607,0.00000000,0.00000000,0.13824707,0.01235515,0.02212228
-2.77038519,0.13261919,0.00000000,0.00000299,0.00029023,0.00000000,0.00000000,0.13121646,0.01170799,0.02099596
-2.76438219,0.12506507,0.00000000,0.00000226,0.00027351,0.00000000,0.00000000,0.12375339,0.01102781,0.01980082
-2.75837919,0.11717577,0.00000000,0.00000169,0.00025612,0.00000000,0.00000000,0.11595524,0.01032216,0.01855236
-2.75237619,0.10905664,0.00000000,0.00000126,0.00023827,0.00000000,0.00000000,0.10792695,0.00959947,0.01726732
-2.74637319,0.10081632,0.00000000,0.00000093,0.00022019,0.00000000,0.00000000,0.09977663,0.00886861,0.01596294
-2.74037019,0.09256255,0.00000000,0.00000068,0.00020211,0.00000000,0.00000000,0.09161140,0.00813847,0.01465631
-2.73436718,0.08439844,0.00000000,0.00000050,0.00018424,0.00000000,0.00000000,0.08353367,0.00741769,0.01336379
-2.72836418,0.07641933,0.00000000,0.00000036,0.00016679,0.00000000,0.00000000,0.07563812,0.00671426,0.01210050
-2.72236118,0.06871028,0.00000000,0.00000026,0.00014995,0.00000000,0.00000000,0.06800917,0.00603540,0.01087992
-2.71635818,0.06134426,0.00000000,0.00000018,0.00013386,0.00000000,0.00000000,0.06071924,0.00538728,0.00971361
-2.71035518,0.05438098,0.00000000,0.00000013,0.00011865,0.00000000,0.00000000,0.05382756,0.00477498,0.00861105
-2.70435218,0.04786640,0.00000000,0.00000009,0.00010443,0.00000000,0.00000000,0.04737974,0.00420241,0.00757952
-2.69834917,0.04183281,0.00000000,0.00000006,0.00009126,0.00000000,0.00000000,0.04140781,0.00367231,0.00662414
-2.69234617,0.03629938,0.00000000,0.00000005,0.00007919,0.00000000,0.00000000,0.03593082,0.00318629,0.00574795
-2.68634317,0.03127318,0.00000000,0.00000003,0.00006822,0.00000000,0.00000000,0.03095580,0.00274492,0.00495207
-2.68034017,0.02675047,0.00000000,0.00000002,0.00005835,0.00000000,0.00000000,0.02647909,0.00234783,0.00423592
-2.67433717,0.02271821,0.00000000,0.00000002,0.00004955,0.00000000,0.00000000,0.02248779,0.00199384,0.00359742
-2.66833417,0.01915568,0.00000000,0.00000002,0.00004178,0.00000000,0.00000000,0.01896142,0.00168112,0.00303330
-2.66233117,0.01603614,0.00000000,0.00000002,0.00003498,0.00000000,0.00000000,0.01587352,0.00140731,0.00253933
-2.65632816,0.01332844,0.00000000,0.00000003,0.00002907,0.00000000,0.00000000,0.01319326,0.00116966,0.00211057
-2.65032516,0.01099856,0.00000000,0.00000004,0.00002399,0.00000000,0.00000000,0.01088695,0.00096519,0.00174165
-2.64432216,0.00901092,0.00000000,0.00000005,0.00001965,0.00000000,0.00000000,0.00891938,0.00079075,0.00142692
-2.63831916,0.00732961,0.00000000,0.00000008,0.00001599,0.00000000,0.00000001,0.00725499,0.00064321,0.00116070
-2.63231616,0.00591936,0.00000000,0.00000012,0.00001291,0.00000000,0.00000001,0.00585885,0.00051946,0.00093742
-2.62631316,0.00474634,0.00000000,0.00000017,0.00001035,0.00000000,0.00000001,0.00469744,0.00041653,0.00075172
-2.62031016,0.00377874,0.00000000,0.00000026,0.00000824,0.00000000,0.00000002,0.00373925,0.00033164,0.00059856
-2.61430715,0.00298724,0.00000000,0.00000039,0.00000651,0.00000000,0.00000003,0.00295519,0.00026221,0.00047333
-2.60830415,0.00234521,0.00000000,0.00000057,0.00000511,0.00000000,0.00000005,0.00231881,0.00020591,0.00037180
-2.60230115,0.00182888,0.00000000,0.00000083,0.00000399,0.00000000,0.00000007,0.00180649,0.00016065,0.00029024
-2.59629815,0.00141733,0.00000000,0.00000121,0.00000309,0.00000000,0.00000010,0.00139736,0.00012461,0.00022536
-2.59029515,0.00109244,0.00000000,0.00000174,0.00000238,0.00000000,0.00000014,0.00107329,0.00009621,0.00017432
-2.58429215,0.00083875,0.00000000,0.00000249,0.00000182,0.00000000,0.00000020,0.00081868,0.00007410,0.00013472
-2.57828914,0.00064326,0.00000000,0.00000353,0.00000139,0.00000000,0.00000028,0.00062031,0.00005716,0.00010456
-2.57228614,0.00049528,0.00000000,0.00000498,0.00000107,0.00000000,0.00000040,0.00046708,0.00004446,0.00008224
-2.56628314,0.00038618,0.00000000,0.00000697,0.00000082,0.00000000,0.00000056,0.00034981,0.00003529,0.00006649
-2.56028014,0.00030923,0.00000000,0.00000969,0.00000065,0.00000000,0.00000078,0.00026098,0.00002909,0.00005638
-2.55427714,0.00025941,0.00000000,0.00001338,0.00000053,0.00000000,0.00000107,0.00019451,0.00002546,0.00005131
-2.54827414,0.00023326,0.00000000,0.00001833,0.00000046,0.00000000,0.00000147,0.00014557,0.00002416,0.00005096
-2.54227114,0.00022876,0.00000000,0.00002494,0.00000043,0.00000000,0.00000200,0.00011036,0.00002509,0.00005531
-2.53626813,0.00024524,0.00000000,0.00003368,0.00000044,0.00000000,0.00000270,0.00008597,0.00002830,0.00006460
-2.53026513,0.00028331,0.00000000,0.00004517,0.00000049,0.00000000,0.00000362,0.00007020,0.00003395,0.00007942
-2.52426213,0.00034487,0.00000000,0.00006013,0.00000058,0.00000000,0.00000481,0.00006148,0.00004237,0.00010062
-2.51825913,0.00043309,0.00000000,0.00007948,0.00000072,0.00000000,0.00000636,0.00005875,0.00005400,0.00012939
-2.51225613,0.00055242,0.00000000,0.00010429,0.00000091,0.00000000,0.00000835,0.00006135,0.00006947,0.00016727
-2.50625313,0.00070867,0.00000000,0.00013588,0.00000117,0.00000000,0.00001088,0.00006901,0.00008954,0.00021618
-2.50025013,0.00090904,0.00000000,0.00017576,0.00000149,0.00000000,0.00001407,0.00008173,0.00011515,0.00027842
-2.49424712,0.00116218,0.00000000,0.00022571,0.00000191,0.00000000,0.00001807,0.00009980,0.00014742,0.00035673
-2.48824412,0.00147821,0.00000000,0.00028777,0.00000242,0.00000000,0.00002304,0.00012374,0.00018765,0.00045426
-2.48224112,0.00186875,0.00000000,0.00036426,0.00000306,0.00000000,0.00002916,0.00015427,0.00023732,0.00057463
-2.47623812,0.00234692,0.00000000,0.00045778,0.00000384,0.00000000,0.00003665,0.00019230,0.00029811,0.00072190
-2.47023512,0.00292721,0.00000000,0.00057118,0.00000479,0.00000000,0.00004572,0.00023888,0.00037186,0.00090055
-2.46423212,0.00362538,0.00000000,0.00070755,0.00000593,0.00000000,0.00005664,0.00029522,0.00046058,0.00111545
-2.45822911,0.00445824,0.00000000,0.00087020,0.00000730,0.00000000,0.00006966,0.00036262,0.00056642,0.00137177
-2.45222611,0.00544336,0.00000000,0.00106255,0.00000891,0.00000000,0.00008506,0.00044248,0.00069160,0.00167493
-2.44622311,0.00659864,0.00000000,0.00128811,0.00001080,0.00000000,0.00010311,0.00053621,0.00083840,0.00203045
-2.44022011,0.00794184,0.00000000,0.00155036,0.00001300,0.00000000,0.00012411,0.00064525,0.00100909,0.00244378
-2.43421711,0.00948998,0.00000000,0.00185263,0.00001553,0.00000000,0.00014830,0.00077096,0.00120583,0.00292018
-2.42821411,0.01125866,0.00000000,0.00219796,0.00001842,0.00000000,0.00017594,0.00091460,0.00143062,0.00346444
-2.42221111,0.01326130,0.00000000,0.00258901,0.00002170,0.00000000,0.00020724,0.00107725,0.00168518,0.00408070
-2.41620810,0.01550833,0.00000000,0.00302782,0.00002538,0.00000000,0.00024236,0.00125977,0.00197085,0.00477217
-2.41020510,0.01800638,0.00000000,0.00351570,0.00002946,0.00000000,0.00028140,0.00146268,0.00228850,0.00554090
-2.40420210,0.02075740,0.00000000,0.00405308,0.00003396,0.00000000,0.00032440,0.00168615,0.00263844,0.00638749
-2.39819910,0.02375798,0.00000000,0.00463935,0.00003887,0.00000000,0.00037131,0.00192989,0.00302028,0.00731090
-2.39219610,0.02699860,0.00000000,0.00527270,0.00004417,0.00000000,0.00042197,0.00219313,0.00343291,0.00830823
-2.38619310,0.03046320,0.00000000,0.00595011,0.00004984,0.00000000,0.00047614,0.00247457,0.00387442,0.00937453
-2.38019010,0.03412885,0.00000000,0.00666723,0.00005583,0.00000000,0.00053346,0.00277236,0.00434209,0.01050278
-2.37418709,0.03796572,0.00000001,0.00741841,0.00006210,0.00000000,0.00059348,0.00308407,0.00483237,0.01168382
-2.36818409,0.04193732,0.00000001,0.00819679,0.00006859,0.00000000,0.00065563,0.00340674,0.00534099,0.01290646
-2.36218109,0.04600113,0.00000001,0.00899437,0.00007523,0.00000000,0.00071924,0.00373695,0.00586304,0.01415766
-2.35617809,0.05010954,0.00000002,0.00980230,0.00008193,0.00000000,0.00078359,0.00407083,0.00639313,0.01542283
-2.35017509,0.05421119,0.00000002,0.01061111,0.00008862,0.00000000,0.00084789,0.00440425,0.00692564,0.01668622
-2.34417209,0.05825263,0.00000003,0.01141112,0.00009519,0.00000000,0.00091132,0.00473290,0.00745501,0.01793146
-2.33816908,0.06218039,0.00000004,0.01219284,0.00010157,0.00000000,0.00097306,0.00505250,0.00797607,0.01914219
-2.33216608,0.06594330,0.00000006,0.01294751,0.00010767,0.00000000,0.00103234,0.00535896,0.00848447,0.02030277
-2.32616308,0.06949504,0.00000008,0.01366764,0.00011340,0.00000000,0.00108847,0.00564864,0.00897716,0.02139904
-2.32016008,0.07279691,0.00000010,0.01434764,0.00011869,0.00000000,0.00114088,0.00591853,0.00945292,0.02241922
-2.31415708,0.07582064,0.00000013,0.01498445,0.00012349,0.00000000,0.00118917,0.00616654,0.00991292,0.02335472
-2.30815408,0.07855120,0.00000018,0.01557818,0.00012778,0.00000000,0.00123317,0.00639172,0.01036140,0.02420099
-2.30215108,0.08098951,0.00000023,0.01613273,0.00013153,0.00000000,0.00127294,0.00659450,0.01080626,0.02495838
-2.29614807,0.08315489,0.00000030,0.01665642,0.00013478,0.00000000,0.00130886,0.00677691,0.01125984,0.02563283
-2.29014507,0.08508723,0.00000038,0.01716251,0.00013756,0.00000000,0.00134164,0.00694280,0.01173954,0.02623651
-2.28414207,0.08684871,0.00000049,0.01766968,0.00013998,0.00000000,0.00137232,0.00709801,0.01226866,0.02678832
-2.27813907,0.08852505,0.00000062,0.01820242,0.00014214,0.00000000,0.00140235,0.00725049,0.01287702,0.02731421
-2.27213607,0.09022612,0.00000079,0.01879125,0.00014421,0.00000000,0.00143352,0.00741042,0.01360182,0.02784728
-2.26613307,0.09208594,0.00000099,0.01947294,0.00014638,0.00000000,0.00146803,0.00759027,0.01448825,0.02842775
-2.26013007,0.09426201,0.00000123,0.02029039,0.00014888,0.00000000,0.00150840,0.00780476,0.01559030,0.02910261
-2.25412706,0.09693389,0.00000152,0.02129258,0.00015199,0.00000000,0.00155752,0.00807089,0.01697139,0.02992508
-2.24812406,0.10030106,0.00000186,0.02253419,0.00015600,0.00000000,0.00161851,0.00840774,0.01870502,0.03095382
-2.24212106,0.10458009,0.00000227,0.02407516,0.00016123,0.00000000,0.00169476,0.00883641,0.02087541,0.03225194
-2.23611806,0.11000120,0.00000274,0.02598004,0.00016803,0.00000000,0.00178980,0.00937978,0.02357802,0.03388573
-2.23011506,0.11680411,0.00000329,0.02831724,0.00017676,0.00000000,0.00190722,0.01006225,0.02692009,0.03592330
-2.22411206,0.12523349,0.00000392,0.03115814,0.00018780,0.00000000,0.00205059,0.01090948,0.03102098,0.03843292
-2.21810905,0.13553401,0.00000464,0.03457607,0.00020151,0.00000000,0.00222336,0.01194805,0.03601259,0.04148138
-2.21210605,0.14794509,0.00000546,0.03864527,0.00021829,0.00000000,0.00242874,0.01320513,0.04203956,0.04513222
-2.20610305,0.16269572,0.00000638,0.04343977,0.00023847,0.00000000,0.00266961,0.01470813,0.04925944,0.04944394
-2.20010005,0.17999924,0.00000739,0.04903229,0.00026241,0.00000000,0.00294836,0.01648433,0.05784275,0.05446833
-2.19409705,0.20004866,0.00000852,0.05549326,0.00029042,0.00000000,0.00326685,0.01856053,0.06797291,0.06024887
-2.18809405,0.22301235,0.00000975,0.06288982,0.00032280,0.00000000,0.00362625,0.02096275,0.07984606,0.06681944
-2.18209105,0.24903070,0.00001108,0.07128516,0.00035980,0.00000000,0.00402699,0.02371597,0.09367076,0.07420322
-2.17608804,0.27821363,0.00001252,0.08073788,0.00040163,0.00000000,0.00446870,0.02684386,0.10966757,0.08241206
-2.17008504,0.31063941,0.00001405,0.09130180,0.00044848,0.00000000,0.00495014,0.03036868,0.12806839,0.09144619
-2.16408204,0.34635471,0.00001567,0.10302582,0.00050049,0.00000000,0.00546921,0.03431116,0.14911563,0.10129449
-2.15807904,0.38537609,0.00001738,0.11595432,0.00055776,0.00000000,0.00602295,0.03869054,0.17306116,0.11193525
-2.15207604,0.42769284,0.00001916,0.13012760,0.00062036,0.00000000,0.00660759,0.04352459,0.20016487,0.12333739
-2.14607304,0.47327122,0.00002101,0.14558273,0.00068835,0.00000000,0.00721865,0.04882976,0.23069286,0.13546223
-2.14007004,0.52205975,0.00002291,0.16235450,0.00076174,0.00000000,0.00785101,0.05462135,0.26491514,0.14826570
-2.13406703,0.57399542,0.00002486,0.18047644,0.00084054,0.00000000,0.00849911,0.06091375,0.30310272,0.16170078
-2.12806403,0.62901031,0.00002685,0.19998192,0.00092477,0.00000000,0.00915706,0.06772055,0.34552396,0.17572034
-2.12206103,0.68703839,0.00002888,0.22090500,0.00101442,0.00000000,0.00981886,0.07505475,0.39244010,0.19027983
-2.11605803,0.74802170,0.00003094,0.24328108,0.00110950,0.00000000,0.01047860,0.08292879,0.44409989,0.20534008
-2.11005503,0.81191568,0.00003304,0.26714702,0.00121005,0.00000000,0.01113065,0.09135448,0.50073320,0.22086965
-2.10405203,0.87869293,0.00003517,0.29254083,0.00131609,0.00000000,0.01176983,0.10034278,0.56254362,0.23684686
-2.09804902,0.94834496,0.00003735,0.31950064,0.00142767,0.00000000,0.01239166,0.10990334,0.62970013,0.25326110
-2.09204602,1.02088170,0.00003959,0.34806289,0.00154483,0.00000000,0.01299245,0.12004393,0.70232784,0.27011340
-2.08604302,1.09632829,0.00004190,0.37825986,0.00166764,0.00000000,0.01356944,0.13076953,0.78049813,0.28741624
-2.08004002,1.17471924,0.00004431,0.41011643,0.00179612,0.00000000,0.01412090,0.14208128,0.86421838,0.30519227
-2.07403702,1.25609000,0.00004682,0.44364618,0.00193027,0.00000000,0.01464616,0.15397527,0.95342177,0.32347230
-2.06803402,1.34046627,0.00004947,0.47884711,0.00207005,0.00000000,0.01514559,0.16644113,1.04795757,0.34229238
-2.06203102,1.42785160,0.00005228,0.51569708,0.00221536,0.00000000,0.01562058,0.17946064,1.14758254,0.36169021
-2.05602801,1.51821392,0.00005527,0.55414928,0.00236600,0.00000000,0.01607343,0.19300630,1.25195401,0.38170108
-2.05002501,1.61147194,0.00005845,0.59412817,0.00252167,0.00000000,0.01650721,0.20704008,1.36062531,0.40235355
-2.04402201,1.70748240,0.00006186,0.63552604,0.00268194,0.00000000,0.01692563,0.22151233,1.47304428,0.42366524
-2.03801901,1.80602917,0.00006548,0.67820079,0.00284629,0.00000000,0.01733284,0.23636108,1.58855523,0.44563891
-2.03201601,1.90681530,0.00006934,0.72197502,0.00301401,0.00000000,0.01773324,0.25151173,1.70640501,0.46825934
-2.02601301,2.00945880,0.00007343,0.76663691,0.00318428,0.00000000,0.01813132,0.26687723,1.82575349,0.49149108
-2.02001001,2.11349311,0.00007775,0.81194300,0.00335616,0.00000000,0.01853146,0.28235890,1.94568841,0.51527751
-2.01400700,2.21837263,0.00008228,0.85762301,0.00352859,0.00000000,0.01893777,0.29784777,2.06524476,0.53954132
-2.00800400,2.32348368,0.00008701,0.90338669,0.00370041,0.00000000,0.01935401,0.31322655,2.18342813,0.56418651
-2.00200100,2.42816070,0.00009192,0.94893256,0.00387041,0.00000000,0.01978344,0.32837214,2.29924145,0.58910190
-1.99599800,2.53170727,0.00009701,0.99395833,0.00403736,0.00000000,0.02022880,0.34315862,2.41171439,0.61416623
-1.98999500,2.63342131,0.00010224,1.03817253,0.00420005,0.00000000,0.02069232,0.35746060,2.51993412,0.63925436
-1.98399200,2.73262310,0.00010764,1.08130692,0.00435733,0.00000000,0.02117566,0.37115682,2.62307631,0.66424460
-1.97798899,2.82868504,0.00011319,1.12312897,0.00450816,0.00000000,0.02168006,0.38413375,2.72043490,0.68902651
-1.97198599,2.92106128,0.00011893,1.16345391,0.00465162,0.00000000,0.02220635,0.39628915,2.81144915,0.71350901
-1.96598299,3.00931580,0.00012492,1.20215551,0.00478700,0.00000000,0.02275508,0.40753523,2.89572663,0.73762798
-1.95997999,3.09314708,0.00013122,1.23917494,0.00491379,0.00000000,0.02332661,0.41780149,2.97306072,0.76135317
-1.95397699,3.17240780,0.00013796,1.27452721,0.00503168,0.00000000,0.02392122,0.42703676,3.04344155,0.78469367
-1.94797399,3.24711808,0.00014528,1.30830440,0.00514061,0.00000000,0.02453920,0.43521070,3.10705946,0.80770166
-1.94197099,3.31747126,0.00015338,1.34067555,0.00524075,0.00000000,0.02518092,0.44231430,3.16430044,0.83047393
-1.93596798,3.38383126,0.00016249,1.37188271,0.00533248,0.00000000,0.02584691,0.44835965,3.21573336,0.85315101
-1.92996498,3.44672127,0.00017288,1.40223327,0.00541636,0.00000000,0.02653784,0.45337881,3.26208920,0.87591364
-1.92396198,3.50680381,0.00018487,1.43208849,0.00549309,0.00000000,0.02725449,0.45742190,3.30423282,0.89897665
-1.91795898,3.56485266,0.00019881,1.46184877,0.00556348,0.00000000,0.02799777,0.46055446,3.34312819,0.92258026
-1.91195598,3.62171776,0.00021510,1.49193590,0.00562839,0.00000000,0.02876855,0.46285429,3.37979856,0.94697914
-1.90595298,3.67828428,0.00023414,1.52277312,0.00568869,0.00000000,0.02956761,0.46440783,3.41528282,0.97242963
-1.89994997,3.73542783,0.00025636,1.55476377,0.00574517,0.00000000,0.03039543,0.46530639,3.45059004,0.99917552
-1.89394697,3.79396750,0.00028217,1.58826927,0.00579852,0.00000000,0.03125208,0.46564221,3.48665397,1.02743310
-1.88794397,3.85461911,0.00031198,1.62358768,0.00584929,0.00000000,0.03213701,0.46550478,3.52428936,1.05737620
-1.88194097,3.91795067,0.00034617,1.66093349,0.00589783,0.00000000,0.03304886,0.46497738,3.56415202,1.08912177
-1.87593797,3.98434233,0.00038505,1.70041990,0.00594425,0.00000000,0.03398534,0.46413403,3.60670425,1.12271689
-1.86993497,4.05395264,0.00042887,1.74204418,0.00598846,0.00000000,0.03494302,0.46303709,3.65218718,1.15812778
-1.86393197,4.12669296,0.00047781,1.78567716,0.00603008,0.00000000,0.03591720,0.46173536,3.70060124,1.19523156
-1.85792896,4.20221137,0.00053191,1.83105724,0.00606852,0.00000000,0.03690186,0.46026296,3.75169564,1.23381111
-1.85192596,4.27988699,0.00059110,1.87778946,0.00610296,0.00000000,0.03788956,0.45863878,3.80496736,1.27355365
-1.84592296,4.35883536,0.00065517,1.92534983,0.00613237,0.00000000,0.03887148,0.45686667,3.85966990,1.31405297
-1.83991996,4.43792482,0.00072377,1.97309497,0.00615558,0.00000000,0.03983742,0.45493617,3.91483152,1.35481579
-1.83391696,4.51580350,0.00079640,2.02027670,0.00617130,0.00000000,0.04077596,0.45282385,3.96928229,1.39527175
-1.82791396,4.59093608,0.00087238,2.06606134,0.00617815,0.00000000,0.04167462,0.45049499,4.02168920,1.43478700
-1.82191096,4.66164894,0.00095090,2.10955290,0.00617476,0.00000000,0.04252006,0.44790570,4.07059786,1.47268089
-1.81590795,4.72618195,0.00103101,2.14981945,0.00615979,0.00000000,0.04329840,0.44500530,4.11447943,1.50824513
-1.80990495,4.78274509,0.00111163,2.18592162,0.00613200,0.00000000,0.04399551,0.44173879,4.15178096,1.54076467
-1.80390195,4.82957751,0.00119158,2.21694222,0.00609029,0.00000000,0.04459742,0.43804950,4.18097731,1.56953970
-1.79789895,4.86500693,0.00126960,2.24201582,0.00603373,0.00000000,0.04509068,0.43388161,4.20062276,1.59390752
-1.79189595,4.88750689,0.00134440,2.26035717,0.00596166,0.00000000,0.04546279,0.42918273,4.20940034,1.61326386
-1.78589295,4.89574980,0.00141469,2.27128734,0.00587364,0.00000000,0.04570261,0.42390622,4.20616716,1.62708247
-1.77988994,4.88865373,0.00147918,2.27425667,0.00576955,0.00000000,0.04580073,0.41801343,4.18999405,1.63493231
-1.77388694,4.86542126,0.00153667,2.26886358,0.00564956,0.00000000,0.04574989,0.41147559,4.16019816,1.63649183
-1.76788394,4.82556904,0.00158605,2.25486864,0.00551417,0.00000000,0.04554523,0.40427556,4.11636735,1.63155957
-1.76188094,4.76894712,0.00162638,2.23220354,0.00536419,0.00000000,0.04518462,0.39640924,4.05837583,1.62006089
-1.75587794,4.69574764,0.00165685,2.20097444,0.00520071,0.00000000,0.04466882,0.38788662,3.98639042,1.60205074
-1.74987494,4.60650278,0.00167687,2.16146013,0.00502514,0.00000000,0.04400157,0.37873258,3.90086765,1.57771219
-1.74387194,4.50207243,0.00168604,2.11410482,0.00483913,0.00000000,0.04318967,0.36898733,3.80254201,1.54735121
-1.73786893,4.38362240,0.00168422,2.05950630,0.00464456,0.00000000,0.04224288,0.35870648,3.69240606,1.51138790
-1.73186593,4.25259426,0.00167146,1.99839983,0.00444349,0.00000000,0.04117376,0.34796075,3.57168335,1.47034457
-1.72586293,4.11066822,0.00164805,1.93163872,0.00423814,0.00000000,0.03999746,0.33683535,3.44179557,1.42483139
-1.71985993,3.95972062,0.00161451,1.86017220,0.00403083,0.00000000,0.03873136,0.32542896,3.30432498,1.37553013
-1.71385693,3.80177762,0.00157152,1.78502157,0.00382389,0.00000000,0.03739470,0.31385237,3.16097395,1.32317664
-1.70785393,3.63896681,0.00151996,1.70725546,0.00361970,0.00000000,0.03600816,0.30222677,3.01352270,1.26854276
-1.70185093,3.47346813,0.00146085,1.62796492,0.00342057,0.00000000,0.03459332,0.29068165,2.86378693,1.21241827
-1.69584792,3.30746568,0.00139530,1.54823916,0.00322869,0.00000000,0.03317213,0.27935249,2.71357638,1.15559325
-1.68984492,3.14310153,0.00132450,1.46914254,0.00304616,0.00000000,0.03176645,0.26837803,2.56465553,1.09884159
-1.68384192,2.98243264,0.00124970,1.39169331,0.00287486,0.00000000,0.03039745,0.25789737,2.41870735,1.04290568
-1.67783892,2.82739156,0.00117214,1.31684448,0.00271648,0.00000000,0.02908511,0.24804690,2.27730083,0.98848286
-1.67183592,2.67975171,0.00109302,1.24546711,0.00257248,0.00000000,0.02784776,0.23895703,2.14186274,0.93621356
-1.66583292,2.54109760,0.00101350,1.17833635,0.00244404,0.00000000,0.02670163,0.23074896,2.01365407,0.88667138
-1.65982991,2.41280021,0.00093466,1.11612007,0.00233208,0.00000000,0.02566049,0.22353140,1.89375133,0.84035520
-1.65382691,2.29599789,0.00085746,1.05937042,0.00223722,0.00000000,0.02473532,0.21739755,1.78303278,0.79768312
-1.64782391,2.19158274,0.00078275,1.00851808,0.00215982,0.00000000,0.02393410,0.21242221,1.68216967,0.75898846
-1.64182091,2.10019263,0.00071125,0.96386942,0.00209993,0.00000000,0.02326163,0.20865942,1.59162230,0.72451766
-1.63581791,2.02220881,0.00064355,0.92560625,0.00205735,0.00000000,0.02271952,0.20614039,1.51164091,0.69442998
-1.62981491,1.95775908,0.00058010,0.89378833,0.00203159,0.00000000,0.02230612,0.20487222,1.44227121,0.66879906
-1.62381191,1.90672642,0.00052121,0.86835846,0.00202196,0.00000000,0.02201672,0.20483712,1.38336432,0.64761624
-1.61780890,1.86876300,0.00046706,0.84914994,0.00202755,0.00000000,0.02184365,0.20599248,1.33459094,0.63079548
-1.61180590,1.84330913,0.00041773,0.83589645,0.00204724,0.00000000,0.02177663,0.20827176,1.29545932,0.61817994
-1.60580290,1.82961698,0.00037318,0.82824396,0.00207979,0.00000000,0.02180303,0.21158605,1.26533683,0.60954992
-1.59979990,1.82677830,0.00033330,0.82576445,0.00212382,0.00000000,0.02190830,0.21582655,1.24347436,0.60463208
