energy_ev,total_up,total_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.47723862,2.61672493,-3.05755611,0.25325071,-0.17314245,0.21757053,-0.31131403,1.16656706,-2.28100048,0.01925597,-0.02857299,0.49484293,-0.10893289,0.57012790,-0.34632285,0.00000000,-0.00000000
0.48324162,2.67751457,-3.11161571,0.25261385,-0.17563541,0.22349849,-0.31155044,1.20163889,-2.33605954,0.01929274,-0.02937924,0.50592732,-0.10558790,0.58068232,-0.34918895,0.00000000,-0.00000000
0.48924462,2.73997989,-3.17848091,0.25118941,-0.17859071,0.23021471,-0.31335159,1.23783519,-2.40002054,0.01937615,-0.03014073,0.51749951,-0.10291756,0.59094353,-0.35354014,0.00000000,-0.00000000
0.49524762,2.80373915,-3.25719433,0.24899138,-0.18197058,0.23772760,-0.31673335,1.27487974,-2.47200868,0.01951574,-0.03084604,0.52948163,-0.10091106,0.60096129,-0.35933141,0.00000000,-0.00000000
0.50125063,2.86836108,-3.34656959,0.24604150,-0.18573448,0.24602785,-0.32168028,1.31247038,-2.55098605,0.01972035,-0.03148486,0.54178865,-0.09954921,0.61078592,-0.36649225,0.00000000,-0.00000000
0.50725363,2.93337885,-3.44522397,0.24236937,-0.18984028,0.25508817,-0.32814636,1.35028858,-2.63577675,0.01999777,-0.03204843,0.55433219,-0.09880605,0.62046457,-0.37492951,0.00000000,-0.00000000
0.51325663,2.99830635,-3.55161294,0.23801255,-0.19424519,0.26486338,-0.33605622,1.38801021,-2.72509379,0.02035446,-0.03252983,0.56702448,-0.09865037,0.63003806,-0.38453050,0.00000000,-0.00000000
0.51925963,3.06265609,-3.66406527,0.23301669,-0.19890644,0.27529092,-0.34530651,1.42531701,-2.81756694,0.02079514,-0.03292429,0.57978233,-0.09904706,0.63953830,-0.39516619,0.00000000,-0.00000000
0.52526263,3.12595842,-3.78081748,0.22743563,-0.20378154,0.28629183,-0.35576758,1.46190857,-2.91177038,0.02132252,-0.03322932,0.59253094,-0.09995823,0.64898670,-0.40669430,0.00000000,-0.00000000
0.53126563,3.18778110,-3.90004660,0.22133136,-0.20882835,0.29777210,-0.36728538,1.49751419,-3.00624957,0.02193699,-0.03344478,0.60520743,-0.10134410,0.65839354,-0.41896219,0.00000000,-0.00000000
0.53726863,3.24774853,-4.01990054,0.21477398,-0.21400465,0.30962444,-0.37968349,1.53190414,-3.09954646,0.02263650,-0.03357279,0.61776401,-0.10316356,0.66775842,-0.43180947,0.00000000,-0.00000000
0.54327164,3.30555963,-4.13852549,0.20784136,-0.21926757,0.32173047,-0.39276539,1.56489982,-3.19022270,0.02341632,-0.03361762,0.63017041,-0.10537452,0.67707175,-0.44507015,0.00000000,-0.00000000
0.54927464,3.36100369,-4.25409017,0.20061876,-0.22457272,0.33396323,-0.40631692,1.59638231,-3.27688034,0.02426914,-0.03358539,0.64241577,-0.10793397,0.68631727,-0.45857447,0.00000000,-0.00000000
0.55527764,3.41397284,-4.36480700,0.19319805,-0.22987322,0.34619006,-0.42010906,1.62629874,-3.35818001,0.02518502,-0.03348376,0.65450951,-0.11079779,0.69547528,-0.47215024,0.00000000,-0.00000000
0.56128064,3.46447079,-4.46895031,0.18567682,-0.23511871,0.35827562,-0.43390098,1.65466604,-3.43285652,0.02615169,-0.03332153,0.66648136,-0.11392048,0.70452644,-0.48562379,0.00000000,-0.00000000
0.56728364,3.51261667,-4.56487233,0.17815713,-0.24025440,0.37008521,-0.44744345,1.68157176,-3.49973209,0.02715475,-0.03310818,0.67838029,-0.11725467,0.71345590,-0.49882074,0.00000000,-0.00000000
0.57328664,3.55864367,-4.65101722,0.17074403,-0.24522034,0.38148803,-0.46048259,1.70717170,-3.55772747,0.02817813,-0.03285343,0.69027231,-0.12075068,0.72225733,-0.51156643,0.00000000,-0.00000000
0.57928964,3.60289200,-4.72593396,0.16354389,-0.24995096,0.39236051,-0.47276408,1.73168417,-3.60587126,0.02920454,-0.03256683,0.70223733,-0.12435606,0.73093662,-0.52368636,0.00000000,-0.00000000
0.58529265,3.64579614,-4.78828875,0.15666249,-0.25437501,0.40258947,-0.48403755,1.75538093,-3.64330797,0.03021603,-0.03225727,0.71436487,-0.12801526,0.73951496,-0.53500673,0.00000000,-0.00000000
0.59129565,3.68786660,-4.83687728,0.15020312,-0.25841592,0.41207503,-0.49406147,1.77857511,-3.66930504,0.03119460,-0.03193268,0.72674890,-0.13166945,0.74803098,-0.54535507,0.00000000,-0.00000000
0.59729865,3.72966659,-4.87063740,0.14426457,-0.26199265,0.42073319,-0.50260803,1.80160628,-3.68325922,0.03212283,-0.03159971,0.73948199,-0.13525660,0.75654183,-0.55456128,0.00000000,-0.00000000
0.60330165,3.77178462,-4.88866239,0.13893924,-0.26502105,0.42849801,-0.50946818,1.82482334,-3.68470247,0.03298448,-0.03126354,0.75264890,-0.13871175,0.76512296,-0.56245903,0.00000000,-0.00000000
0.60930465,3.81480383,-4.89021462,0.13431149,-0.26741569,0.43532322,-0.51445659,1.84856588,-3.67330758,0.03376514,-0.03092771,0.76631994,-0.14196767,0.77386670,-0.56888769,0.00000000,-0.00000000
0.61530765,3.85926972,-4.87473952,0.13045617,-0.26909212,0.44118333,-0.51741630,1.87314472,-3.64889328,0.03445267,-0.03059418,0.78054441,-0.14495573,0.78287947,-0.57369465,0.00000000,-0.00000000
0.62131066,3.90565751,-4.84187930,0.12743761,-0.26996943,0.44607412,-0.51822291,1.89882267,-3.61142889,0.03503771,-0.03026330,0.79534444,-0.14760711,0.79227798,-0.57673823,0.00000000,-0.00000000
0.62731366,3.95434098,-4.79148557,0.12530908,-0.26997308,0.45001253,-0.51678813,1.92579626,-3.56103791,0.03551400,-0.02993403,0.81070954,-0.14985421,0.80218434,-0.57789095,0.00000000,-0.00000000
0.63331666,4.00556433,-4.72363030,0.12411266,-0.26903780,0.45303598,-0.51306253,1.95417960,-3.49800045,0.03587856,-0.02960413,0.82659237,-0.15163232,0.81272058,-0.57704299,0.00000000,-0.00000000
0.63931966,4.05941872,-4.63861398,0.12387968,-0.26711046,0.45520114,-0.50703729,1.98399110,-3.42275376,0.03613178,-0.02927044,0.84290572,-0.15288137,0.82400267,-0.57410597,0.00000000,-0.00000000
0.64532266,4.11582491,-4.53697017,0.12463171,-0.26415267,0.45658222,-0.49874487,2.01514400,-3.33589060,0.03627734,-0.02892923,0.85952130,-0.15354773,0.83613445,-0.56901647,0.00000000,-0.00000000
0.65132566,4.17452312,-4.41946562,0.12638193,-0.26014314,0.45726883,-0.48825855,2.04744122,-3.23815485,0.03632203,-0.02857653,0.87627030,-0.15358602,0.84920178,-0.56173945,0.00000000,-0.00000000
0.65732866,4.23507105,-4.28709533,0.12913695,-0.25507947,0.45736351,-0.47569075,2.08057521,-3.13043415,0.03627536,-0.02820845,0.89294586,-0.15296074,0.86326716,-0.55227113,0.00000000,-0.00000000
0.66333167,4.29685037,-4.14107205,0.13289882,-0.24897946,0.45697905,-0.46119029,2.11413276,-3.01374928,0.03614916,-0.02782162,0.90930752,-0.15164772,0.87836505,-0.54064122,0.00000000,-0.00000000
0.66933467,4.35908160,-3.98281014,0.13766722,-0.24188166,0.45623557,-0.44493857,2.14760496,-2.88924032,0.03595698,-0.02741344,0.92508750,-0.14963527,0.89449826,-0.52691434,0.00000000,-0.00000000
0.67533767,4.42084703,-3.81390398,0.14344156,-0.23384528,0.45525754,-0.42714489,2.18040198,-2.75814972,0.03571354,-0.02698241,0.93999856,-0.14692496,0.91163522,-0.51119043,0.00000000,-0.00000000
0.68134067,4.48112039,-3.63610140,0.15022286,-0.22494941,0.45417080,-0.40804105,2.21187192,-2.62180258,0.03543403,-0.02652843,0.95374313,-0.14353200,0.92970859,-0.49360415,0.00000000,-0.00000000
0.68734367,4.53880218,-3.45127283,0.15801519,-0.21529149,0.45309956,-0.38787549,2.24132315,-2.48158486,0.03513348,-0.02605299,0.96602344,-0.13948520,0.94861488,-0.47432315,0.00000000,-0.00000000
0.69334667,4.59275860,-3.26137737,0.16682659,-0.20498523,0.45216345,-0.36690723,2.26804892,-2.33891998,0.03482609,-0.02555937,0.97655191,-0.13482642,0.96821518,-0.45354523,0.00000000,-0.00000000
0.69934967,4.64186227,-3.06842697,0.17666917,-0.19415797,0.45147472,-0.34539976,2.29135326,-2.19524487,0.03452465,-0.02505282,0.98506158,-0.12960965,0.98833695,-0.43149461,0.00000000,-0.00000000
0.70535268,4.68503251,-2.87444997,0.18755849,-0.18294770,0.45113554,-0.32361524,2.31057664,-2.05198614,0.03424003,-0.02454069,0.99131587,-0.12389972,1.00877652,-0.40841724,0.00000000,-0.00000000
0.71135568,4.72127320,-2.68145557,0.19951192,-0.17149968,0.45123545,-0.30180917,2.32512038,-1.91053747,0.03398078,-0.02403246,0.99511727,-0.11777056,1.02930243,-0.38457547,0.00000000,-0.00000000
0.71735868,4.74970612,-2.49140040,0.21254617,-0.15996309,0.45184902,-0.28022571,2.33446844,-1.77223880,0.03375278,-0.02353991,0.99631444,-0.11130333,1.04965912,-0.36024224,0.00000000,-0.00000000
0.72336168,4.76959832,-2.30615857,0.22667403,-0.14848759,0.45303373,-0.25909383,2.33820561,-1.63835828,0.03355915,-0.02307708,0.99480745,-0.10458428,1.06957119,-0.33569503,0.00000000,-0.00000000
0.72936468,4.78038217,-2.12749592,0.24190031,-0.13722004,0.45482810,-0.23862436,2.33603120,-1.51007743,0.03340017,-0.02266033,0.99055088,-0.09770255,1.08874785,-0.31120986,0.00000000,-0.00000000
0.73536768,4.78166739,-1.95704944,0.25821738,-0.12630152,0.45725027,-0.21900803,2.32776768,-1.38847986,0.03327344,-0.02230830,0.98355460,-0.09074797,1.10688755,-0.28705542,0.00000000,-0.00000000
0.74137069,4.77324483,-1.79631203,0.27560040,-0.11586462,0.46029685,-0.20041438,2.31336407,-1.27454377,0.03317415,-0.02204190,0.97388241,-0.08380900,1.12368287,-0.26348780,0.00000000,-0.00000000
0.74737369,4.75508244,-1.64662283,0.29400267,-0.10603124,0.46394242,-0.18299172,2.29289389,-1.16913810,0.03309545,-0.02188420,0.96164842,-0.07697075,1.13882555,-0.24074571,0.00000000,-0.00000000
0.75337669,4.72731415,-1.50916268,0.31335136,-0.09691074,0.46813949,-0.16686767,2.26654838,-1.07302204,0.03302899,-0.02186025,0.94701170,-0.07031329,1.15201167,-0.21904658,0.00000000,-0.00000000
0.75937969,4.69022301,-1.38495429,0.33354404,-0.08859867,0.47281921,-0.15215061,2.23462522,-0.98684750,0.03296555,-0.02199690,0.93016937,-0.06391029,1.16294712,-0.19858348,0.00000000,-0.00000000
0.76538269,4.64422016,-1.27486628,0.35444625,-0.08117579,0.47789277,-0.13893140,2.19751395,-0.91116380,0.03289568,-0.02232251,0.91134869,-0.05782791,1.17135335,-0.17952292,0.00000000,-0.00000000
0.77138569,4.58982152,-1.17961997,0.37589052,-0.07470767,0.48325352,-0.12728557,2.15567888,-0.84642381,0.03281044,-0.02286648,0.89079852,-0.05212404,1.17697334,-0.16200359,0.00000000,-0.00000000
0.77738869,4.52762385,-1.09979798,0.39767701,-0.06924453,0.48877997,-0.11727556,2.10964073,-0.79299087,0.03270213,-0.02365884,0.86878073,-0.04684791,1.17957788,-0.14613594,0.00000000,-0.00000000
0.78339170,4.45828207,-1.03585336,0.41957593,-0.06482138,0.49433936,-0.10895289,2.05995799,-0.75114554,0.03256502,-0.02472957,0.84556197,-0.04203995,1.17897206,-0.13200247,0.00000000,-0.00000000
0.78939470,4.38248932,-0.98811814,0.44133180,-0.06145844,0.49979208,-0.10236011,2.00720919,-0.72109146,0.03239592,-0.02610793,0.82140622,-0.03773197,1.17500176,-0.11965872,0.00000000,-0.00000000
0.79539770,4.30096073,-0.95681041,0.46266953,-0.05916165,0.50499643,-0.09753236,1.95197683,-0.70295962,0.03219479,-0.02782160,0.79656842,-0.03394750,1.16756004,-0.10913468,0.00000000,-0.00000000
0.80140070,4.21442186,-0.94203888,0.48330201,-0.05792335,0.50981389,-0.09449832,1.89483372,-0.69681064,0.03196513,-0.02989575,0.77128943,-0.03070234,1.15659324,-0.10043661,0.00000000,-0.00000000
0.80740370,4.12360184,-0.94380460,0.50293908,-0.05772291,0.51411450,-0.09328067,1.83633227,-0.70263451,0.03171426,-0.03235209,0.74579244,-0.02800519,1.14210630,-0.09354903,0.00000000,-0.00000000
0.81340670,4.02923100,-0.96199928,0.52129728,-0.05852751,0.51778216,-0.09389570,1.77699676,-0.72034779,0.03145337,-0.03520780,0.72028080,-0.02585834,1.12416721,-0.08843681,0.00000000,-0.00000000
0.81940970,3.93204247,-0.99640031,0.53811012,-0.06029277,0.52071964,-0.09635240,1.71731872,-0.74978835,0.03119748,-0.03847445,0.69493723,-0.02425830,1.10291019,-0.08504714,0.00000000,-0.00000000
0.82541271,3.83277638,-1.04666270,0.55313807,-0.06296354,0.52285299,-0.10065075,1.65775501,-0.79070781,0.03096510,-0.04215704,0.66992410,-0.02319645,1.07853722,-0.08331148,0.00000000,-0.00000000
0.83141571,3.73218573,-1.11230857,0.56617793,-0.06647460,0.52413518,-0.10677950,1.59872820,-0.84276225,0.03077776,-0.04625295,0.64538472,-0.02265954,1.05131781,-0.08314724,0.00000000,-0.00000000
0.83741871,3.63104225,-1.19271495,0.57707088,-0.07075150,0.52454870,-0.11471348,1.54062865,-0.90550191,0.03065933,-0.05075119,0.62144520,-0.02263009,1.02158674,-0.08445930,0.00000000,-0.00000000
0.84342171,3.53014089,-1.28710102,0.58570878,-0.07571140,0.52410696,-0.12441055,1.48381755,-0.97836058,0.03063520,-0.05563166,0.59821657,-0.02308668,0.98973965,-0.08714130,0.00000000,-0.00000000
0.84942471,3.43030166,-1.39451599,0.59203823,-0.08126414,0.52285441,-0.13580847,1.42863032,-1.06064569,0.03073128,-0.06086471,0.57579701,-0.02400409,0.95622651,-0.09107678,0.00000000,-0.00000000
0.85542771,3.33236779,-1.51382907,0.59606229,-0.08731346,0.52086531,-0.14882186,1.37537959,-1.15153010,0.03097297,-0.06641092,0.55427371,-0.02535340,0.92154308,-0.09614024,0.00000000,-0.00000000
0.86143072,3.23719937,-1.64372275,0.59783941,-0.09375843,0.51824114,-0.16333944,1.32435735,-1.25004664,0.03138397,-0.07222121,0.53372437,-0.02710191,0.88622046,-0.10219811,0.00000000,-0.00000000
0.86743372,3.14566230,-1.78269090,0.59747987,-0.10049514,0.51510674,-0.17922185,1.27583579,-1.35508621,0.03198518,-0.07823719,0.51421804,-0.02921315,0.85081314,-0.10910982,0.00000000,-0.00000000
0.87343672,3.05861250,-1.92904291,0.59513973,-0.10741872,0.51160544,-0.19630025,1.23006656,-1.46540063,0.03279356,-0.08439191,0.49581535,-0.03164681,0.81588582,-0.11672901,0.00000000,-0.00000000
0.87943972,2.97687598,-2.08091474,0.59101265,-0.11442548,0.50789315,-0.21437591,1.18727851,-1.57961058,0.03382113,-0.09061096,0.47856796,-0.03435878,0.78199946,-0.12490495,0.00000000,-0.00000000
0.88544272,2.90122563,-2.23628782,0.58532001,-0.12141551,0.50413188,-0.23322088,1.14767382,-1.69621944,0.03507406,-0.09681380,0.46251760,-0.03730122,0.74969704,-0.13348425,0.00000000,-0.00000000
0.89144572,2.83235584,-2.39301598,0.57829999,-0.12829526,0.50048292,-0.25258007,1.11142303,-1.81363314,0.03655200,-0.10291549,0.44769447,-0.04042287,0.71948945,-0.14231289,0.00000000,-0.00000000
0.89744872,2.77085649,-2.54886063,0.57019603,-0.13498044,0.49709986,-0.27217458,1.07865911,-1.93018603,0.03824756,-0.10882862,0.43411554,-0.04366943,0.69184203,-0.15123860,0.00000000,-0.00000000
0.90345173,2.71718767,-2.70153346,0.56124558,-0.14139890,0.49412193,-0.29170639,1.04947129,-2.04417240,0.04014609,-0.11446548,0.42178265,-0.04698421,0.66716214,-0.16011362,0.00000000,-0.00000000
0.90945473,2.67165670,-2.84874598,0.55166950,-0.14749345,0.49166783,-0.31086438,1.02389893,-2.15388295,0.04222573,-0.11974033,0.41068077,-0.05030895,0.64578822,-0.16879770,0.00000000,-0.00000000
0.91545773,2.63439888,-2.98826435,0.54166293,-0.15322459,0.48983031,-0.32933142,1.00192617,-2.25764523,0.04445776,-0.12457179,0.40077665,-0.05358483,0.62798056,-0.17716133,0.00000000,-0.00000000
0.92146073,2.60536313,-3.11796781,0.53138796,-0.15857292,0.48867184,-0.34679242,0.98347772,-2.35386676,0.04680715,-0.12888518,0.39201788,-0.05675369,0.61391413,-0.18508911,0.00000000,-0.00000000
0.92746373,2.58430353,-3.23590859,0.52096847,-0.16354114,0.48822135,-0.36294300,0.96841615,-2.44107924,0.04923347,-0.13261471,0.38433267,-0.05975932,0.60367367,-0.19248305,0.00000000,-0.00000000
0.93346673,2.57077729,-3.34037082,0.51048745,-0.16815558,0.48847235,-0.37749845,0.95654120,-2.51798212,0.05169203,-0.13570557,0.37763028,-0.06254892,0.59725107,-0.19926575,0.00000000,-0.00000000
0.93946973,2.56414962,-3.42992594,0.49998673,-0.17246699,0.48938237,-0.39020259,0.94759106,-2.58348370,0.05413511,-0.13811569,0.37180229,-0.06507454,0.59454517,-0.20538326,0.00000000,-0.00000000
0.94547274,2.56360525,-3.50348201,0.48946910,-0.17655068,0.49087373,-0.40083621,0.94124582,-2.63673780,0.05651347,-0.13981714,0.36672451,-0.06729450,0.59536394,-0.21080737,0.00000000,-0.00000000
0.95147574,2.56816637,-3.56032440,0.47890266,-0.18050574,0.49283570,-0.40922457,0.93713309,-2.67717432,0.05877786,-0.14079715,0.36225969,-0.06917470,0.59942903,-0.21553732,0.00000000,-0.00000000
0.95747874,2.57671623,-3.60014574,0.46822676,-0.18445340,0.49512778,-0.41524372,0.93483544,-2.70452190,0.06088057,-0.14105864,0.35826070,-0.07068975,0.60638252,-0.21960073,0.00000000,-0.00000000
0.96348174,2.58802763,-3.62306309,0.45735950,-0.18853452,0.49758417,-0.41882523,0.93389963,-2.71882153,0.06277698,-0.14062027,0.35457427,-0.07182386,0.61579566,-0.22305355,0.00000000,-0.00000000
0.96948474,2.60079514,-3.62962126,0.44620588,-0.19290607,0.50001901,-0.41995908,0.93384715,-2.72042988,0.06442690,-0.13951598,0.35104494,-0.07257146,0.62717959,-0.22597915,0.00000000,-0.00000000
0.97548774,2.61366981,-3.62078125,0.43466636,-0.19773685,0.50223248,-0.41869461,0.93418576,-2.71001205,0.06579583,-0.13779405,0.34751922,-0.07293748,0.63999754,-0.22848629,0.00000000,-0.00000000
0.98149075,2.62529542,-3.59789402,0.42264516,-0.20320236,0.50401731,-0.41513935,0.93442163,-2.68852340,0.06685600,-0.13551567,0.34384970,-0.07293721,0.65367847,-0.23070617,0.00000000,-0.00000000
0.98749375,2.63434472,-3.56266007,0.41005789,-0.20947912,0.50516560,-0.40945579,0.93407160,-2.65718119,0.06758704,-0.13275308,0.33989901,-0.07259594,0.66763159,-0.23278852,0.00000000,-0.00000000
0.99349675,2.63955478,-3.51707624,0.39683810,-0.21673841,0.50547570,-0.40185624,0.93267535,-2.61742672,0.06797651,-0.12958743,0.33554349,-0.07194811,0.68126160,-0.23489688,0.00000000,-0.00000000
0.99949975,2.63976032,-3.46337171,0.38294244,-0.22513983,0.50475898,-0.39259594,0.92980683,-2.57087952,0.06802002,-0.12610629,0.33067646,-0.07103623,0.69398413,-0.23720328,0.00000000,-0.00000000
1.00550275,2.63392397,-3.40393579,0.36835425,-0.23482481,0.50284621,-0.38196478,0.92508493,-2.51928534,0.06772108,-0.12240103,0.32521102,-0.06990951,0.70524100,-0.23988239,0.00000000,-0.00000000
1.01150575,2.62116292,-3.34124034,0.35308550,-0.24591027,0.49959342,-0.37027788,0.91818283,-2.46446014,0.06709070,-0.11856412,0.31908228,-0.06862230,0.71451484,-0.24310551,0.00000000,-0.00000000
1.01750875,2.60077115,-3.27776028,0.33717701,-0.25848288,0.49488704,-0.35786559,0.90883605,-2.40823229,0.06614673,-0.11468648,0.31224907,-0.06723236,0.72134271,-0.24703463,0.00000000,-0.00000000
1.02351176,2.57223679,-3.21589527,0.32069726,-0.27259389,0.48864828,-0.34506317,0.89684877,-2.35238549,0.06491295,-0.11085488,0.30469499,-0.06579920,0.72532811,-0.25181671,0.00000000,-0.00000000
1.02951476,2.53525438,-3.15789608,0.30373973,-0.28825507,0.48083640,-0.33220073,0.88209846,-2.29860467,0.06341807,-0.10714971,0.29642900,-0.06438226,0.72615128,-0.25757864,0.00000000,-0.00000000
1.03551776,2.48973177,-3.10579835,0.28641922,-0.30543574,0.47145110,-0.31959373,0.86453868,-2.24842712,0.06169459,-0.10364285,0.28748530,-0.06303944,0.72357705,-0.26442288,0.00000000,-0.00000000
1.04152076,2.43579165,-3.06136661,0.26886741,-0.32406117,0.46053372,-0.30753433,0.84419993,-2.20320062,0.05977764,-0.10039610,0.27792283,-0.06182558,0.71746041,-0.27242411,0.00000000,-0.00000000
1.04752376,2.37376777,-3.02605027,0.25122783,-0.34401250,0.44816728,-0.29628414,0.82118874,-2.16405010,0.05770383,-0.09745990,0.26782412,-0.06079136,0.70774916,-0.28162709,0.00000000,-0.00000000
1.05352676,2.30419615,-3.00095313,0.23365076,-0.36512807,0.43447550,-0.28606820,0.79568475,-2.13185385,0.05551013,-0.09487252,0.25729381,-0.05998235,0.69448397,-0.29204557,0.00000000,-0.00000000
1.05952976,2.22780147,-2.98681688,0.21628814,-0.38720638,0.41962067,-0.27707068,0.76793621,-2.10722968,0.05323296,-0.09265968,0.24645669,-0.05943840,0.67779549,-0.30366258,0.00000000,-0.00000000
1.06553277,2.14547919,-2.98401854,0.19928883,-0.41001043,0.40380049,-0.26943214,0.73825372,-2.09053108,0.05090725,-0.09083466,0.23545530,-0.05919337,0.65789897,-0.31643182,0.00000000,-0.00000000
1.07153577,2.05827378,-2.99258101,0.18279443,-0.43327335,0.38724404,-0.26324835,0.70700260,-2.08185285,0.04856582,-0.08939871,0.22444730,-0.05927508,0.63508628,-0.33028017,0.00000000,-0.00000000
1.07753877,1.96735380,-3.01219528,0.16693570,-0.45670515,0.37020686,-0.25857065,0.67459389,-2.08104522,0.04623882,-0.08834187,0.21360240,-0.05970552,0.60971600,-0.34511102,0.00000000,-0.00000000
1.08354177,1.87398428,-3.04225240,0.15182977,-0.48000028,0.35296544,-0.25540759,0.64147444,-2.08773513,0.04395339,-0.08764408,0.20309908,-0.06050128,0.58220172,-0.36080842,0.00000000,-0.00000000
1.08954477,1.77949726,-3.08188289,0.13757808,-0.50284571,0.33581105,-0.25372777,0.60811606,-2.10135317,0.04173344,-0.08727645,0.19312107,-0.06167411,0.55299909,-0.37724148,0.00000000,-0.00000000
1.09554777,1.68526109,-3.13000104,0.12426513,-0.52492933,0.31904331,-0.25346349,0.57500422,-2.12116437,0.03959956,-0.08720277,0.18385356,-0.06323153,0.52259224,-0.39426910,0.00000000,-0.00000000
1.10155078,1.59264924,-3.18535175,0.11195779,-0.54594807,0.30296338,-0.25451514,0.54262648,-2.14630121,0.03756905,-0.08738103,0.17547931,-0.06517750,0.49147979,-0.41174452,0.00000000,-0.00000000
1.10755378,1.50300929,-3.24655735,0.10070542,-0.56561578,0.28786721,-0.25675603,0.51146091,-2.17579705,0.03565605,-0.08776496,0.16817458,-0.06751294,0.46016126,-0.42951948,0.00000000,-0.00000000
1.11355678,1.41763281,-3.31216234,0.09054029,-0.58367024,0.27403869,-0.26003736,0.48196483,-2.20861874,0.03387166,-0.08830558,0.16210510,-0.07023617,0.42912408,-0.44744792,0.00000000,-0.00000000
1.11955978,1.33772670,-3.38067443,0.08147848,-0.59987932,0.26174307,-0.26419332,0.45456406,-2.24369691,0.03222412,-0.08895257,0.15742186,-0.07334321,0.39883169,-0.46538887,0.00000000,-0.00000000
1.12556278,1.26438656,-3.45060050,0.07352106,-0.61404587,0.25122069,-0.26904596,0.42964295,-2.27995325,0.03071901,-0.08965561,0.15425713,-0.07682779,0.36971300,-0.48320859,0.00000000,-0.00000000
1.13156578,1.19857267,-3.52047676,0.06665540,-0.62601135,0.24268108,-0.27440991,0.40753540,-2.31632420,0.02935941,-0.09036548,0.15272056,-0.08068125,0.34215345,-0.50078179,0.00000000,-0.00000000
1.13756878,1.14108886,-3.58889298,0.06085652,-0.63565806,0.23629762,-0.28009667,0.38851703,-2.35178068,0.02814601,-0.09103507,0.15289543,-0.08489209,0.31648789,-0.51799217,0.00000000,-0.00000000
1.14357179,1.09256481,-3.65451092,0.05608850,-0.64291002,0.23220281,-0.28591860,0.37279867,-2.38534414,0.02707727,-0.09162017,0.15483535,-0.08944548,0.29299512,-0.53473209,0.00000000,-0.00000000
1.14957479,1.05344199,-3.71607759,0.05230574,-0.64773242,0.23048429,-0.29169242,0.36052134,-2.41609905,0.02614946,-0.09208013,0.15856132,-0.09432252,0.27189434,-0.55090186,0.00000000,-0.00000000
1.15557779,1.02396358,-3.77243441,0.04945422,-0.65012996,0.23118159,-0.29724237,0.35175271,-2.44320259,0.02535677,-0.09237839,0.16405933,-0.09949949,0.25334328,-0.56640853,0.00000000,-0.00000000
1.16158079,1.00416848,-3.82252313,0.04747253,-0.65014402,0.23428387,-0.30240294,0.34648522,-2.46589190,0.02469137,-0.09248282,0.17127861,-0.10494700,0.23743788,-0.58116463,0.00000000,-0.00000000
1.16758379,0.99388968,-3.86538994,0.04629288,-0.64784908,0.23972862,-0.30702124,0.34463589,-2.48348979,0.02414349,-0.09236605,0.18013067,-0.11062936,0.22421348,-0.59508699,0.00000000,-0.00000000
1.17358679,0.99275707,-3.90018863,0.04584200,-0.64334842,0.24740138,-0.31095906,0.34604779,-2.49540935,0.02370150,-0.09200561,0.19048915,-0.11650395,0.21364722,-0.60809573,0.00000000,-0.00000000
1.17958979,1.00020471,-3.92618391,0.04604195,-0.63676945,0.25713668,-0.31409456,0.35049322,-2.50115807,0.02335212,-0.09138406,0.20219069,-0.12252096,0.20566155,-0.62011380,0.00000000,-0.00000000
1.18559280,1.01548259,-3.94275542,0.04681092,-0.62825888,0.26872016,-0.31632373,0.35767854,-2.50034175,0.02308057,-0.09048899,0.21503677,-0.12862333,0.20012869,-0.63106703,0.00000000,-0.00000000
1.19159580,1.03767283,-3.94940282,0.04806407,-0.61797789,0.28189194,-0.31756147,0.36725068,-2.49266833,0.02287085,-0.08931309,0.22879659,-0.13474714,0.19687582,-0.64088476,0.00000000,-0.00000000
1.19759880,1.06571005,-3.94575209,0.04971437,-0.60609756,0.29635124,-0.31774253,0.37880500,-2.47795169,0.02270606,-0.08785398,0.24321114,-0.14082237,0.19569090,-0.64950108,0.00000000,-0.00000000
1.20360180,1.09840572,-3.93156261,0.05167357,-0.59279467,0.31176229,-0.31682198,0.39189474,-2.45611506,0.02256879,-0.08611417,0.25799815,-0.14677400,0.19632902,-0.65685655,0.00000000,-0.00000000
1.20960480,1.13447598,-3.90673445,0.05385323,-0.57824801,0.32776138,-0.31477554,0.40604143,-2.42719385,0.02244152,-0.08410083,0.27285807,-0.15252362,0.19851915,-0.66290036,0.00000000,-0.00000000
1.21560780,1.17257242,-3.87131522,0.05616589,-0.56263523,0.34396496,-0.31159946,0.42074649,-2.39133716,0.02230709,-0.08182558,0.28748095,-0.15799129,0.20197108,-0.66759260,0.00000000,-0.00000000
1.22161081,1.21131519,-3.82550528,0.05852632,-0.54613028,0.35997867,-0.30731015,0.43550332,-2.34880775,0.02214919,-0.07930421,0.30155384,-0.16309770,0.20638270,-0.67090656,0.00000000,-0.00000000
1.22761381,1.24932747,-3.76966064,0.06085286,-0.52890148,0.37540703,-0.30194346,0.44980996,-2.29997966,0.02195279,-0.07655628,0.31476870,-0.16776651,0.21144722,-0.67283078,0.00000000,-0.00000000
