energy_ev,total_up,C_s_up,C_p_up,Na_s_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.93846923,3.14187351,0.00141589,1.36829316,0.06025000,0.01146612,0.59370077,3.06394416,0.93201557
-2.93246623,3.14945858,0.00123228,1.38529669,0.05746050,0.01079528,0.57271721,3.08516137,0.94415981
-2.92646323,3.14747099,0.00106652,1.39765691,0.05474690,0.01015452,0.55077427,3.09762437,0.95279911
-2.92046023,3.13494405,0.00091816,1.40479156,0.05210819,0.00954349,0.52795749,3.10021797,0.95752857
-2.91445723,3.11112916,0.00078647,1.40622700,0.04954153,0.00896113,0.50436909,3.09203092,0.95802452
-2.90845423,3.07553140,0.00067050,1.40161814,0.04704300,0.00840591,0.48012751,3.07240016,0.95405730
-2.90245123,3.02793561,0.00056915,1.39076375,0.04460831,0.00787596,0.45536620,3.04094510,0.94550072
-2.89644822,2.96842149,0.00048122,1.37361594,0.04223340,0.00736935,0.43023180,2.99759002,0.93233762
-2.89044522,2.89736677,0.00040547,1.35028362,0.03991501,0.00688415,0.40488168,2.94257304,0.91466129
-2.88444222,2.81543798,0.00034064,1.32102938,0.03765101,0.00641862,0.37948094,2.87644128,0.89267257
-2.87843922,2.72356949,0.00028548,1.28626020,0.03544072,0.00597128,0.35419897,2.80003226,0.86667281
-2.87243622,2.62293150,0.00023880,1.24651224,0.03328492,0.00554098,0.32920571,2.71444257,0.83705302
-2.86643322,2.51488886,0.00019950,1.20243061,0.03118590,0.00512690,0.30466789,2.62098544,0.80427973
-2.86043022,2.40095254,0.00016655,1.15474505,0.02914725,0.00472857,0.28074515,2.52113944,0.76887827
-2.85442721,2.28272638,0.00013901,1.10424292,0.02717357,0.00434586,0.25758649,2.41649112,0.73141434
-2.84842421,2.16185156,0.00011607,1.05174062,0.02527020,0.00397887,0.23532706,2.30867447,0.69247460
-2.84242121,2.03995159,0.00009697,0.99805501,0.02344279,0.00362796,0.21408536,2.19931040,0.65264738
-2.83641821,1.91858026,0.00008110,0.94397610,0.02169693,0.00329361,0.19396113,2.08994909,0.61250422
-2.83041521,1.79917493,0.00006791,0.89024225,0.02003774,0.00297639,0.17503384,1.98201811,0.57258311
-2.82441221,1.68301709,0.00005693,0.83751897,0.01846958,0.00267687,0.15736192,1.87677859,0.53337409
-2.81840920,1.57120164,0.00004778,0.78638202,0.01699575,0.00239557,0.14098266,1.77529116,0.49530759
-2.81240620,1.46461580,0.00004014,0.73730552,0.01561828,0.00213291,0.12591291,1.67839295,0.45874614
-2.80640320,1.36392822,0.00003374,0.69065515,0.01433782,0.00188916,0.11215027,1.58668613,0.42397919
-2.80040020,1.26958791,0.00002837,0.64668663,0.01315358,0.00166442,0.09967502,1.50053790,0.39122150
-2.79439720,1.18183259,0.00002384,0.60554893,0.01206340,0.00145858,0.08845241,1.42009128,0.36061442
-2.78839420,1.10070531,0.00002002,0.56729193,0.01106385,0.00127135,0.07843541,1.34528528,0.33223020
-2.78239120,1.02607789,0.00001678,0.53187773,0.01015043,0.00110224,0.06956771,1.27588306,0.30607851
-2.77638819,0.95767968,0.00001404,0.49919468,0.00931773,0.00095056,0.06178687,1.21150591,0.28211496
-2.77038519,0.89512980,0.00001172,0.46907344,0.00855975,0.00081551,0.05502758,1.15167099,0.26025078
-2.76438219,0.83797103,0.00000975,0.44130388,0.00787011,0.00069610,0.04922483,1.09583071,0.24036334
-2.75837919,0.78570375,0.00000809,0.41565218,0.00724237,0.00059129,0.04431700,1.04341165,0.22230681
-2.75237619,0.73781829,0.00000668,0.39187704,0.00667024,0.00049993,0.04024866,0.99385111,0.20592252
-2.74637319,0.69382439,0.00000550,0.36974456,0.00614780,0.00042086,0.03697318,0.94662972,0.19104854
-2.74037019,0.65327669,0.00000450,0.34904098,0.00566976,0.00035288,0.03445495,0.90129887,0.17752823
-2.73436718,0.61579549,0.00000368,0.32958312,0.00523154,0.00029485,0.03267121,0.85750206,0.16521743
-2.72836418,0.58108237,0.00000299,0.31122600,0.00482947,0.00024562,0.03161346,0.81498960,0.15399014
-2.72236118,0.54893032,0.00000243,0.29386780,0.00446081,0.00020413,0.03128842,0.77362675,0.14374267
-2.71635818,0.51922873,0.00000198,0.27745207,0.00412385,0.00016937,0.03171849,0.73339524,0.13439625
-2.71035518,0.49196327,0.00000162,0.26196735,0.00381790,0.00014043,0.03294168,0.69438887,0.12589814
-2.70435218,0.46721131,0.00000134,0.24744460,0.00354330,0.00011648,0.03501108,0.65680387,0.11822151
-2.69834917,0.44513345,0.00000114,0.23395257,0.00330141,0.00009678,0.03799370,0.62092484,0.11136407
-2.69234617,0.42596179,0.00000099,0.22159171,0.00309453,0.00008068,0.04196885,0.58710736,0.10534586
-2.68634317,0.40998573,0.00000090,0.21048685,0.00292589,0.00006762,0.04702593,0.55575818,0.10020621
-2.68034017,0.39753597,0.00000087,0.20077917,0.00279958,0.00005713,0.05326179,0.52731407,0.09600021
-2.67433717,0.38896740,0.00000089,0.19261771,0.00272047,0.00004880,0.06077751,0.50222021,0.09279487
-2.66833417,0.38464159,0.00000095,0.18615092,0.00269417,0.00004231,0.06967483,0.48090896,0.09066500
-2.66233117,0.38490933,0.00000107,0.18151843,0.00272690,0.00003739,0.08005223,0.46377977,0.08968915
-2.65632816,0.39009382,0.00000124,0.17884336,0.00282543,0.00003383,0.09200077,0.45118080,0.08994562
-2.65032516,0.40047495,0.00000146,0.17822538,0.00299694,0.00003147,0.10559983,0.44339276,0.09150853
-2.64432216,0.41627508,0.00000173,0.17973476,0.00324891,0.00003019,0.12091283,0.44061533,0.09444433
-2.63831916,0.43764652,0.00000207,0.18340743,0.00358891,0.00002990,0.13798323,0.44295643,0.09880844
-2.63231616,0.46466123,0.00000247,0.18924128,0.00402441,0.00003054,0.15683083,0.45042456,0.10464233
-2.62631316,0.49730278,0.00000295,0.19719372,0.00456256,0.00003206,0.17744868,0.46292428,0.11197094
-2.62031016,0.53546085,0.00000349,0.20718056,0.00520991,0.00003443,0.19980067,0.48025493,0.12080049
-2.61430715,0.57892846,0.00000412,0.21907625,0.00597207,0.00003765,0.22382000,0.50211253,0.13111674
-2.60830415,0.62740197,0.00000483,0.23271542,0.00685339,0.00004169,0.24940864,0.52809481,0.14288371
-2.60230115,0.68048383,0.00000562,0.24789579,0.00785664,0.00004654,0.27643778,0.55770921,0.15604281
-2.59629815,0.73768823,0.00000649,0.26438223,0.00898256,0.00005219,0.30474945,0.59038372,0.17051252
-2.59029515,0.79844917,0.00000746,0.28191196,0.01022961,0.00005860,0.33415911,0.62548012,0.18618859
-2.58429215,0.86213108,0.00000850,0.30020065,0.01159354,0.00006574,0.36445913,0.66230943,0.20294472
-2.57828914,0.92804144,0.00000962,0.31894934,0.01306718,0.00007357,0.39542315,0.70014900,0.22063378
-2.57228614,0.99544495,0.00001081,0.33785185,0.01464019,0.00008203,0.42681087,0.73826074,0.23908961
-2.56628314,1.06357894,0.00001206,0.35660236,0.01629895,0.00009103,0.45837327,0.77591003,0.25812926
-2.56028014,1.13166936,0.00001336,0.37490310,0.01802655,0.00010048,0.48985779,0.81238437,0.27755576
-2.55427714,1.19894665,0.00001470,0.39247162,0.01980285,0.00011029,0.52101331,0.84701150,0.29716130
-2.54827414,1.26466120,0.00001605,0.40904746,0.02160478,0.00012032,0.55159464,0.87917603,0.31673081
-2.54227114,1.32809760,0.00001740,0.42439805,0.02340667,0.00013045,0.58136632,0.90833411,0.33604578
-2.53626813,1.38858739,0.00001873,0.43832337,0.02518076,0.00014055,0.61010555,0.93402563,0.35488838
-2.53026513,1.44551980,0.00002002,0.45065958,0.02689785,0.00015046,0.63760422,0.95588344,0.37304564
-2.52426213,1.49835041,0.00002124,0.46128108,0.02852800,0.00016004,0.66366995,0.97363939,0.39031366
-2.51825913,1.54660750,0.00002238,0.47010144,0.03004141,0.00016916,0.68812633,0.98712705,0.40650176
-2.51225613,1.58989616,0.00002341,0.47707281,0.03140923,0.00017769,0.71081246,0.99628108,0.42143638
-2.50625313,1.62790034,0.00002432,0.48218428,0.03260445,0.00018550,0.73158194,1.00113352,0.43496473
-2.50025013,1.66038309,0.00002508,0.48545912,0.03360283,0.00019251,0.75030176,1.00180728,0.44695802
-2.49424712,1.68718524,0.00002569,0.48695130,0.03438360,0.00019864,0.76685115,0.99850735,0.45731419
-2.48824412,1.70822307,0.00002613,0.48674136,0.03493025,0.00020384,0.78112091,0.99151015,0.46596004
-2.48224112,1.72348508,0.00002638,0.48493212,0.03523105,0.00020810,0.79301314,0.98115171,0.47285267
-2.47623812,1.73302842,0.00002646,0.48164419,0.03527949,0.00021142,0.80244184,0.96781524,0.47798024
-2.47023512,1.73697500,0.00002635,0.47701178,0.03507447,0.00021384,0.80933430,0.95191852,0.48136190
-2.46423212,1.73550756,0.00002607,0.47117872,0.03462038,0.00021543,0.81363328,0.93390176,0.48304686
-2.45822911,1.72886565,0.00002561,0.46429507,0.03392691,0.00021629,0.81529989,0.91421610,0.48311272
-2.45222611,1.71734149,0.00002500,0.45651406,0.03300869,0.00021651,0.81431696,0.89331320,0.48166285
-2.44622311,1.70127543,0.00002424,0.44798964,0.03188482,0.00021625,0.81069264,0.87163586,0.47882311
-2.44022011,1.68105101,0.00002336,0.43887441,0.03057818,0.00021563,0.80446378,0.84960985,0.47473770
-2.43421711,1.65708903,0.00002236,0.42931787,0.02911464,0.00021480,0.79569882,0.82763678,0.46956455
-2.42821411,1.62984075,0.00002128,0.41946485,0.02752225,0.00021391,0.78449982,0.80608791,0.46347012
-2.42221111,1.59977975,0.00002013,0.40945410,0.02583032,0.00021307,0.77100324,0.78529879,0.45662391
-2.41620810,1.56739258,0.00001894,0.39941667,0.02406855,0.00021242,0.75537926,0.76556444,0.44919286
-2.41020510,1.53316817,0.00001772,0.38947436,0.02226617,0.00021204,0.73782954,0.74713507,0.44133581
-2.40420210,1.49758625,0.00001650,0.37973776,0.02045119,0.00021200,0.71858328,0.73021219,0.43319830
-2.39819910,1.46110507,0.00001530,0.37030432,0.01864970,0.00021233,0.69789178,0.71494511,0.42490787
-2.39219610,1.42414904,0.00001412,0.36125613,0.01688531,0.00021306,0.67602164,0.70142797,0.41657016
-2.38619310,1.38709674,0.00001299,0.35265783,0.01517876,0.00021414,0.65324700,0.68969735,0.40826589
-2.38019010,1.35027012,0.00001191,0.34455451,0.01354761,0.00021553,0.62984115,0.67973087,0.40004904
-2.37418709,1.31392550,0.00001090,0.33697003,0.01200613,0.00021713,0.60606804,0.67144678,0.39194614
-2.36818409,1.27824690,0.00000995,0.32990577,0.01056523,0.00021884,0.58217413,0.66470505,0.38395694
-2.36218109,1.24334248,0.00000908,0.32334007,0.00923264,0.00022053,0.55838117,0.65931007,0.37605625
-2.35617809,1.20924425,0.00000828,0.31722849,0.00801311,0.00022206,0.53488009,0.65501518,0.36819703
-2.35017509,1.17591140,0.00000756,0.31150499,0.00690866,0.00022328,0.51182667,0.65152908,0.36031454
-2.34417209,1.14323706,0.00000692,0.30608406,0.00591901,0.00022404,0.48933889,0.64852418,0.35233138
-2.33816908,1.11105854,0.00000634,0.30086382,0.00504195,0.00022419,0.46749633,0.64564668,0.34416308
-2.33216608,1.07917025,0.00000583,0.29573001,0.00427380,0.00022362,0.44634148,0.64252809,0.33572414
-2.32616308,1.04733898,0.00000538,0.29056064,0.00360982,0.00022222,0.42588277,0.63879786,0.32693413
-2.32016008,1.01532046,0.00000500,0.28523122,0.00304467,0.00021991,0.40609926,0.63409654,0.31772349
-2.31415708,0.98287664,0.00000467,0.27962017,0.00257284,0.00021663,0.38694641,0.62808890,0.30803894
-2.30815408,0.94979247,0.00000440,0.27361428,0.00218900,0.00021237,0.36836276,0.62047655,0.29784804
-2.30215108,0.91589150,0.00000418,0.26711380,0.00188839,0.00020714,0.35027688,0.61100920,0.28714288
-2.29614807,0.88104939,0.00000402,0.26003707,0.00166709,0.00020099,0.33261434,0.59949421,0.27594265
-2.29014507,0.84520470,0.00000393,0.25232418,0.00152233,0.00019400,0.31530416,0.58580390,0.26429498
-2.28414207,0.80836644,0.00000389,0.24393976,0.00145271,0.00018627,0.29828444,0.56988019,0.25227617
-2.27813907,0.77061805,0.00000393,0.23487458,0.00145833,0.00017794,0.28150699,0.55173645,0.23999017
-2.27213607,0.73211777,0.00000406,0.22514594,0.00154098,0.00016916,0.26494054,0.53145649,0.22756654
-2.26613307,0.69309544,0.00000427,0.21479690,0.00170415,0.00016012,0.24857271,0.50919064,0.21515740
-2.26013007,0.65384602,0.00000459,0.20389436,0.00195310,0.00015100,0.23241055,0.48514937,0.20293365
-2.25412706,0.61472033,0.00000504,0.19252617,0.00229481,0.00014198,0.21647979,0.45959472,0.19108055
-2.24812406,0.57611342,0.00000562,0.18079742,0.00273785,0.00013328,0.20082297,0.43282988,0.17979292
-2.24212106,0.53845141,0.00000637,0.16882620,0.00329225,0.00012508,0.18549670,0.40518779,0.16927008
-2.23611806,0.50217722,0.00000730,0.15673891,0.00396925,0.00011757,0.17056813,0.37701894,0.15971070
-2.23011506,0.46773597,0.00000843,0.14466552,0.00478096,0.00011092,0.15611117,0.34867929,0.15130773
-2.22411206,0.43556068,0.00000979,0.13273500,0.00574002,0.00010530,0.14220242,0.32051863,0.14424359
-2.21810905,0.40605864,0.00001139,0.12107101,0.00685910,0.00010085,0.12891729,0.29286993,0.13868553
-2.21210605,0.37959908,0.00001326,0.10978808,0.00815037,0.00009771,0.11632640,0.26604010,0.13478138
-2.20610305,0.35650235,0.00001541,0.09898853,0.00962491,0.00009597,0.10449243,0.24030243,0.13265581
-2.20010005,0.33703092,0.00001786,0.08876001,0.01129206,0.00009571,0.09346762,0.21589079,0.13240683
-2.19409705,0.32138230,0.00002063,0.07917383,0.01315878,0.00009701,0.08329195,0.19299588,0.13410302
-2.18809405,0.30968410,0.00002370,0.07028409,0.01522892,0.00009989,0.07399190,0.17176326,0.13778110
-2.18209105,0.30199102,0.00002709,0.06212749,0.01750262,0.00010438,0.06558009,0.15229326,0.14344423
-2.17608804,0.29828393,0.00003079,0.05472381,0.01997569,0.00011046,0.05805536,0.13464235,0.15106083
-2.17008504,0.29847093,0.00003478,0.04807695,0.02263911,0.00011810,0.05140356,0.11882598,0.16056421
-2.16408204,0.30239017,0.00003903,0.04217636,0.02547867,0.00012725,0.04559868,0.10482244,0.17185298
-2.15807904,0.30981452,0.00004352,0.03699893,0.02847473,0.00013785,0.04060441,0.09257746,0.18479220
-2.15207604,0.32045777,0.00004820,0.03251092,0.03160222,0.00014981,0.03637588,0.08200945,0.19921563
-2.14607304,0.33398236,0.00005303,0.02867015,0.03483078,0.00016304,0.03286160,0.07301482,0.21492875
-2.14007004,0.35000835,0.00005794,0.02542813,0.03812521,0.00017742,0.03000539,0.06547344,0.23171282
-2.13406703,0.36812343,0.00006287,0.02273209,0.04144610,0.00019284,0.02774826,0.05925381,0.24932982
-2.12806403,0.38789386,0.00006775,0.02052689,0.04475064,0.00020919,0.02603021,0.05421795,0.26752817
-2.12206103,0.40887579,0.00007251,0.01875680,0.04799372,0.00022636,0.02479184,0.05022579,0.28604910
-2.11605803,0.43062692,0.00007708,0.01736694,0.05112911,0.00024422,0.02397570,0.04713900,0.30463350
-2.11005503,0.45271781,0.00008137,0.01630456,0.05411080,0.00026269,0.02352754,0.04482419,0.32302883
-2.10405203,0.47474276,0.00008531,0.01552003,0.05689439,0.00028167,0.02339710,0.04315558,0.34099605
-2.09804902,0.49632952,0.00008884,0.01496763,0.05943846,0.00030108,0.02353888,0.04201696,0.35831597
-2.09204602,0.51714770,0.00009189,0.01460601,0.06170590,0.00032085,0.02391247,0.04130315,0.37479489
-2.08604302,0.53691532,0.00009441,0.01439859,0.06366510,0.00034095,0.02448277,0.04092084,0.39026913
-2.08004002,0.55540330,0.00009637,0.01431358,0.06529093,0.00036133,0.02521997,0.04078902,0.40460822
-2.07403702,0.57243758,0.00009772,0.01432401,0.06656549,0.00038196,0.02609933,0.04083887,0.41771648
-2.06803402,0.58789886,0.00009846,0.01440755,0.06747856,0.00040282,0.02710084,0.04101344,0.42953301
-2.06203102,0.60171998,0.00009858,0.01454618,0.06802778,0.00042389,0.02820880,0.04126686,0.44002992
-2.05602801,0.61388091,0.00009809,0.01472586,0.06821843,0.00044514,0.02941124,0.04156343,0.44920896
-2.05002501,0.62440199,0.00009701,0.01493612,0.06806300,0.00046652,0.03069943,0.04187646,0.45709680
-2.04402201,0.63333550,0.00009538,0.01516963,0.06758044,0.00048799,0.03206732,0.04218712,0.46373907
-2.03801901,0.64075632,0.00009324,0.01542171,0.06679511,0.00050944,0.03351106,0.04248310,0.46919374
-2.03201601,0.64675211,0.00009064,0.01569000,0.06573571,0.00053075,0.03502861,0.04275742,0.47352411
-2.02601301,0.65141378,0.00008765,0.01597398,0.06443389,0.00055179,0.03661946,0.04300721,0.47679198
-2.02001001,0.65482673,0.00008432,0.01627475,0.06292302,0.00057234,0.03828448,0.04323270,0.47905136
-2.01400700,0.65706355,0.00008072,0.01659465,0.06123683,0.00059218,0.04002594,0.04343626,0.48034321
-2.00800400,0.65817851,0.00007692,0.01693718,0.05940825,0.00061105,0.04184763,0.04362170,0.48069151
-2.00200100,0.65820430,0.00007298,0.01730678,0.05746831,0.00062865,0.04375517,0.04379372,0.48010099
-1.99599800,0.65715110,0.00006896,0.01770878,0.05544537,0.00064465,0.04575637,0.04395758,0.47855657
-1.98999500,0.65500806,0.00006492,0.01814941,0.05336440,0.00065872,0.04786168,0.04411887,0.47602470
-1.98399200,0.65174701,0.00006090,0.01863578,0.05124668,0.00067052,0.05008468,0.04428358,0.47245628
-1.97798899,0.64732803,0.00005694,0.01917593,0.04910964,0.00067973,0.05244246,0.04445817,0.46779114
-1.97198599,0.64170652,0.00005309,0.01977882,0.04696694,0.00068604,0.05495602,0.04464978,0.46196367
-1.96598299,0.63484107,0.00004937,0.02045438,0.04482878,0.00068918,0.05765035,0.04486647,0.45490922
-1.95997999,0.62670169,0.00004579,0.02121342,0.04270235,0.00068893,0.06055441,0.04511747,0.44657082
-1.95397699,0.61727756,0.00004238,0.02206751,0.04059239,0.00068513,0.06370084,0.04541331,0.43690572
-1.94797399,0.60658385,0.00003914,0.02302883,0.03850184,0.00067770,0.06712526,0.04576595,0.42589145
-1.94197099,0.59466705,0.00003607,0.02410981,0.03643245,0.00066660,0.07086537,0.04618870,0.41353075
-1.93596798,0.58160826,0.00003318,0.02532281,0.03438545,0.00065192,0.07495966,0.04669602,0.39985530
-1.92996498,0.56752442,0.00003046,0.02667959,0.03236202,0.00063378,0.07944582,0.04730317,0.38492783
-1.92396198,0.55256707,0.00002790,0.02819081,0.03036382,0.00061240,0.08435894,0.04802564,0.36884262
-1.91795898,0.53691889,0.00002550,0.02986536,0.02839326,0.00058806,0.08972945,0.04887850,0.35172426
-1.91195598,0.52078814,0.00002326,0.03170976,0.02645373,0.00056112,0.09558101,0.04987564,0.33372482
-1.90595298,0.50440136,0.00002116,0.03372749,0.02454965,0.00053197,0.10192834,0.05102883,0.31501970
-1.89994997,0.48799466,0.00001919,0.03591834,0.02268643,0.00050104,0.10877519,0.05234689,0.29580223
-1.89394697,0.47180435,0.00001736,0.03827789,0.02087032,0.00046879,0.11611250,0.05383478,0.27627753
-1.88794397,0.45605725,0.00001564,0.04079699,0.01910819,0.00043568,0.12391681,0.05549280,0.25665597
-1.88194097,0.44096130,0.00001405,0.04346148,0.01740721,0.00040217,0.13214917,0.05731593,0.23714642
-1.87593797,0.42669709,0.00001257,0.04625197,0.01577454,0.00036872,0.14075447,0.05929329,0.21794990
-1.86993497,0.41341066,0.00001120,0.04914384,0.01421705,0.00033573,0.14966134,0.06140790,0.19925371
-1.86393197,0.40120790,0.00000993,0.05210746,0.01274097,0.00030359,0.15878269,0.06363658,0.18122644
-1.85792896,0.39015095,0.00000877,0.05510850,0.01135161,0.00027262,0.16801675,0.06595013,0.16401398
-1.85192596,0.38025657,0.00000770,0.05810858,0.01005322,0.00024310,0.17724883,0.06831382,0.14773667
-1.84592296,0.37149664,0.00000673,0.06106596,0.00884876,0.00021526,0.18635349,0.07068804,0.13248764
-1.83991996,0.36380049,0.00000585,0.06393645,0.00773986,0.00018927,0.19519735,0.07302923,0.11833229
-1.83391696,0.35705917,0.00000506,0.06667446,0.00672679,0.00016525,0.20364216,0.07529094,0.10530887
-1.82791396,0.35113099,0.00000434,0.06923408,0.00580847,0.00014326,0.21154823,0.07742513,0.09342997
-1.82191096,0.34584842,0.00000371,0.07157030,0.00498260,0.00012332,0.21877803,0.07938344,0.08268483
-1.81590795,0.34102559,0.00000315,0.07364013,0.00424577,0.00010540,0.22519984,0.08111861,0.07304223
-1.80990495,0.33646631,0.00000266,0.07540382,0.00359362,0.00008944,0.23069130,0.08258584,0.06445376
-1.80390195,0.33197203,0.00000223,0.07682588,0.00302104,0.00007536,0.23514278,0.08374412,0.05685731
-1.79789895,0.32734959,0.00000185,0.07787611,0.00252236,0.00006304,0.23846043,0.08455744,0.05018063
-1.79189595,0.32241822,0.00000153,0.07853039,0.00209153,0.00005236,0.24056879,0.08499583,0.04434469
-1.78589295,0.31701580,0.00000126,0.07877140,0.00172229,0.00004318,0.24141292,0.08503625,0.03926691
-1.77988994,0.31100395,0.00000103,0.07858905,0.00140839,0.00003536,0.24095997,0.08466325,0.03486391
-1.77388694,0.30427199,0.00000083,0.07798077,0.00114366,0.00002874,0.23920003,0.08386941,0.03105398
-1.76788394,0.29673963,0.00000067,0.07695157,0.00092219,0.00002320,0.23614649,0.08265550,0.02775905
-1.76188094,0.28835834,0.00000054,0.07551390,0.00073837,0.00001859,0.23183558,0.08103042,0.02490619
-1.75587794,0.27911157,0.00000043,0.07368732,0.00058703,0.00001479,0.22632541,0.07901093,0.02242874
-1.74987494,0.26901372,0.00000034,0.07149787,0.00046341,0.00001168,0.21969435,0.07662110,0.02026695
-1.74387194,0.25810816,0.00000026,0.06897748,0.00036323,0.00000916,0.21203890,0.07389160,0.01836835
-1.73786893,0.24646431,0.00000021,0.06616302,0.00028269,0.00000713,0.20347111,0.07085880,0.01668771
-1.73186593,0.23417408,0.00000016,0.06309535,0.00021845,0.00000552,0.19411559,0.06756375,0.01518685
-1.72586293,0.22134769,0.00000012,0.05981832,0.00016760,0.00000423,0.18410638,0.06405105,0.01383416
-1.71985993,0.20810928,0.00000009,0.05637760,0.00012767,0.00000323,0.17358350,0.06036766,0.01260403
-1.71385693,0.19459226,0.00000007,0.05281962,0.00009656,0.00000244,0.16268960,0.05656170,0.01147619
-1.70785393,0.18093474,0.00000005,0.04919050,0.00007251,0.00000183,0.15156658,0.05268125,0.01043499
-1.70185093,0.16727515,0.00000004,0.04553500,0.00005406,0.00000137,0.14035248,0.04877325,0.00946864
-1.69584792,0.15374817,0.00000003,0.04189560,0.00004002,0.00000101,0.12917856,0.04488246,0.00856854
-1.68984492,0.14048110,0.00000002,0.03831169,0.00002941,0.00000074,0.11816674,0.04105053,0.00772861
-1.68384192,0.12759079,0.00000002,0.03481890,0.00002146,0.00000054,0.10742748,0.03731528,0.00694465
-1.67783892,0.11518116,0.00000001,0.03144855,0.00001555,0.00000039,0.09705812,0.03371006,0.00621387
-1.67183592,0.10334137,0.00000001,0.02822731,0.00001118,0.00000028,0.08714169,0.03026335,0.00553440
-1.66583292,0.09214459,0.00000001,0.02517693,0.00000799,0.00000020,0.07774620,0.02699848,0.00490492
-1.65982991,0.08164742,0.00000000,0.02231426,0.00000566,0.00000014,0.06892443,0.02393355,0.00432438
-1.65382691,0.07188994,0.00000000,0.01965127,0.00000399,0.00000010,0.06071418,0.02108151,0.00379176
-1.64782391,0.06289616,0.00000000,0.01719529,0.00000279,0.00000007,0.05313891,0.01845037,0.00330594
-1.64182091,0.05467509,0.00000000,0.01494934,0.00000193,0.00000005,0.04620868,0.01604352,0.00286555
-1.63581791,0.04722198,0.00000000,0.01291254,0.00000133,0.00000003,0.03992145,0.01386016,0.00246897
-1.62981491,0.04051999,0.00000000,0.01108057,0.00000091,0.00000002,0.03426454,0.01189582,0.00211428
-1.62381191,0.03454198,0.00000000,0.00944620,0.00000062,0.00000002,0.02921620,0.01014290,0.00179928
-1.61780890,0.02925237,0.00000000,0.00799986,0.00000042,0.00000001,0.02474730,0.00859126,0.00152154
-1.61180590,0.02460905,0.00000000,0.00673012,0.00000028,0.00000001,0.02082298,0.00722875,0.00127845
-1.60580290,0.02056522,0.00000000,0.00562425,0.00000019,0.00000000,0.01740423,0.00604182,0.00106724
-1.59979990,0.01707114,0.00000000,0.00466868,0.00000012,0.00000000,0.01444942,0.00501599,0.00088511
-1.59379690,0.01407566,0.00000000,0.00384946,0.00000008,0.00000000,0.01191564,0.00413635,0.00072922
-1.58779390,0.01152761,0.00000000,0.00315258,0.00000005,0.00000000,0.00975985,0.00338795,0.00059680
-1.58179090,0.00937696,0.00000000,0.00256440,0.00000003,0.00000000,0.00793993,0.00275617,0.00048517
-1.57578789,0.00757575,0.00000000,0.00207178,0.00000002,0.00000000,0.00641544,0.00222695,0.00039176
-1.56978489,0.00607882,0.00000000,0.00166239,0.00000002,0.00000000,0.00514829,0.00178708,0.00031420
-1.56378189,0.00484431,0.00000000,0.00132477,0.00000001,0.00000000,0.00410313,0.00142427,0.00025029
-1.55777889,0.00383403,0.00000000,0.00104847,0.00000001,0.00000000,0.00324769,0.00112732,0.00019802
-1.55177589,0.00301357,0.00000000,0.00082409,0.00000001,0.00000000,0.00255289,0.00088614,0.00015560
-1.54577289,0.00235235,0.00000000,0.00064326,0.00000001,0.00000000,0.00199288,0.00069175,0.00012143
-1.53976988,0.00182352,0.00000000,0.00049864,0.00000002,0.00000000,0.00154494,0.00053626,0.00009412
-1.53376688,0.00140379,0.00000000,0.00038385,0.00000003,0.00000000,0.00118937,0.00041283,0.00007246
-1.52776388,0.00107320,0.00000000,0.00029344,0.00000005,0.00000000,0.00090926,0.00031561,0.00005542
-1.52176088,0.00081482,0.00000000,0.00022277,0.00000008,0.00000001,0.00069028,0.00023960,0.00004213
-1.51575788,0.00061442,0.00000000,0.00016795,0.00000013,0.00000001,0.00052039,0.00018062,0.00003186
-1.50975488,0.00046023,0.00000000,0.00012575,0.00000020,0.00000002,0.00038957,0.00013521,0.00002402
-1.50375188,0.00034257,0.00000000,0.00009352,0.00000031,0.00000002,0.00028960,0.00010051,0.00001811
-1.49774887,0.00025359,0.00000000,0.00006910,0.00000048,0.00000004,0.00021380,0.00007419,0.00001378
-1.49174587,0.00018698,0.00000000,0.00005076,0.00000073,0.00000006,0.00015675,0.00005438,0.00001072
-1.48574287,0.00013779,0.00000000,0.00003713,0.00000111,0.00000009,0.00011417,0.00003959,0.00000874
-1.47973987,0.00010215,0.00000000,0.00002710,0.00000167,0.00000013,0.00008264,0.00002862,0.00000774
-1.47373687,0.00007716,0.00000000,0.00001986,0.00000250,0.00000019,0.00005949,0.00002056,0.00000768
-1.46773387,0.00006071,0.00000000,0.00001476,0.00000371,0.00000029,0.00004269,0.00001469,0.00000864
-1.46173087,0.00005141,0.00000000,0.00001134,0.00000547,0.00000042,0.00003064,0.00001044,0.00001077
-1.45572786,0.00004851,0.00000000,0.00000929,0.00000801,0.00000062,0.00002217,0.00000741,0.00001439
-1.44972486,0.00005184,0.00000000,0.00000840,0.00001165,0.00000090,0.00001640,0.00000528,0.00001996
-1.44372186,0.00006189,0.00000000,0.00000859,0.00001681,0.00000130,0.00001271,0.00000382,0.00002814
-1.43771886,0.00007979,0.00000000,0.00000988,0.00002408,0.00000186,0.00001068,0.00000286,0.00003986
-1.43171586,0.00010743,0.00000000,0.00001240,0.00003426,0.00000264,0.00001005,0.00000229,0.00005638
-1.42571286,0.00014760,0.00000000,0.00001638,0.00004838,0.00000373,0.00001071,0.00000202,0.00007941
