energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.27913957,3.98027666,0.19004992,1.63057149,0.00265956,0.08010029,0.02503839,0.14757858,0.20575858,2.05818010
0.28514257,3.98131482,0.18966647,1.62369594,0.00264337,0.08016776,0.02440291,0.15031977,0.20778367,2.06176200
0.29114557,3.97089692,0.18896779,1.61276035,0.00262870,0.08004259,0.02371906,0.15272649,0.20950764,2.05851601
0.29714857,3.94945254,0.18798382,1.59803804,0.00261681,0.07973710,0.02299708,0.15478983,0.21091161,2.04858116
0.30315158,3.91768858,0.18675173,1.57989516,0.00260916,0.07926910,0.02224928,0.15651034,0.21198442,2.03226336
0.30915458,3.87657499,0.18531565,1.55878675,0.00260734,0.07866144,0.02148989,0.15789774,0.21272307,2.01002573
0.31515758,3.82732237,0.18372622,1.53525062,0.00261314,0.07794132,0.02073479,0.15897019,0.21313287,1.98247353
0.32116058,3.77135222,0.18204018,1.50989925,0.00262840,0.07713955,0.02000128,0.15975325,0.21322733,1.95033432
0.32716358,3.71026120,0.18031977,1.48340987,0.00265505,0.07628963,0.01930771,0.16027858,0.21302776,1.91443429
0.33316658,3.64578062,0.17863209,1.45651309,0.00269499,0.07542673,0.01867321,0.16058241,0.21256266,1.87567183
0.33916958,3.57973297,0.17704843,1.42998034,0.00275002,0.07458669,0.01811720,0.16070390,0.21186692,1.83498940
0.34517259,3.51398686,0.17564354,1.40461032,0.00282181,0.07380489,0.01765910,0.16068350,0.21098090,1.79334513
0.35117559,3.45041201,0.17449479,1.38121483,0.00291177,0.07311522,0.01731783,0.16056135,0.20994937,1.75168503
0.35717859,3.39083556,0.17368128,1.36060404,0.00302100,0.07254906,0.01711138,0.16037580,0.20882047,1.71091716
0.36318159,3.33700092,0.17328290,1.34357141,0.00315019,0.07213438,0.01705643,0.16016214,0.20764458,1.67188844
0.36918459,3.29052998,0.17337923,1.33087838,0.00329960,0.07189489,0.01716786,0.15995155,0.20647319,1.63536488
0.37518759,3.25288920,0.17404833,1.32323884,0.00346896,0.07184936,0.01745834,0.15977035,0.20535779,1.60201579
0.38119060,3.22536015,0.17536533,1.32130347,0.00365746,0.07201108,0.01793794,0.15963948,0.20434879,1.57240209
0.38719360,3.20901446,0.17740089,1.32564408,0.00386374,0.07238744,0.01861371,0.15957424,0.20349436,1.54696889
0.39319660,3.20469326,0.18021948,1.33673805,0.00408588,0.07297977,0.01948935,0.15958425,0.20283935,1.52604205
0.39919960,3.21299106,0.18387745,1.35495313,0.00432142,0.07378318,0.02056492,0.15967363,0.20242413,1.50982860
0.40520260,3.23424401,0.18842100,1.38053290,0.00456745,0.07478674,0.02183656,0.15984131,0.20228353,1.49842044
0.41120560,3.26852248,0.19388409,1.41358341,0.00482065,0.07597373,0.02329633,0.16008140,0.20244569,1.49180091
0.41720860,3.31562805,0.20028626,1.45406151,0.00507740,0.07732200,0.02493210,0.16038366,0.20293102,1.48985379
0.42321161,3.37509515,0.20763068,1.50176552,0.00533390,0.07880455,0.02672758,0.16073402,0.20375131,1.49237410
0.42921461,3.44619762,0.21590231,1.55632901,0.00558628,0.08039022,0.02866239,0.16111504,0.20490890,1.49908037
0.43521761,3.52796055,0.22506647,1.61721839,0.00583076,0.08204446,0.03071232,0.16150647,0.20639614,1.50962792
0.44122061,3.61917790,0.23506789,1.68373503,0.00606378,0.08373020,0.03284966,0.16188573,0.20819515,1.52362280
0.44722361,3.71843606,0.24583037,1.75502245,0.00628213,0.08540884,0.03504370,0.16222850,0.21027789,1.54063619
0.45322661,3.82414377,0.25725723,1.83007902,0.00648314,0.08704123,0.03726132,0.16250927,0.21260671,1.56021889
0.45922961,3.93456820,0.26923247,1.90777639,0.00666473,0.08858871,0.03946774,0.16270205,0.21513532,1.58191579
0.46523262,4.04787686,0.28162294,1.98688346,0.00682556,0.09001419,0.04162731,0.16278109,0.21781024,1.60528004
0.47123562,4.16218476,0.29428130,2.06609557,0.00696513,0.09128308,0.04370443,0.16272181,0.22057266,1.62988679
0.47723862,4.27560557,0.30704983,2.14406808,0.00708378,0.09236431,0.04566452,0.16250170,0.22336079,1.65534611
0.48324162,4.38630549,0.31976496,2.21945339,0.00718279,0.09323112,0.04747496,0.16210145,0.22611244,1.68131494
0.48924462,4.49255778,0.33226243,2.29093996,0.00726433,0.09386187,0.04910606,0.16150609,0.22876783,1.70750767
0.49524762,4.59279612,0.34438268,2.35729192,0.00733143,0.09424053,0.05053193,0.16070618,0.23127254,1.73370513
0.50125063,4.68566445,0.35597657,2.41738746,0.00738796,0.09435718,0.05173133,0.15969897,0.23358026,1.75976149
0.50725363,4.77006100,0.36691077,2.47025448,0.00743849,0.09420821,0.05268827,0.15848950,0.23565547,1.78560888
0.51325663,4.84517457,0.37707286,2.51510166,0.00748818,0.09379632,0.05339253,0.15709157,0.23747553,1.81125949
0.51925963,4.91051103,0.38637573,2.55134358,0.00754265,0.09313040,0.05383999,0.15552845,0.23903245,1.83680479
0.52526263,4.96590873,0.39476105,2.57861879,0.00760781,0.09222518,0.05403269,0.15383339,0.24033383,1.86241196
0.53126563,5.01154181,0.40220159,2.59679973,0.00768966,0.09110065,0.05397875,0.15204979,0.24140323,1.88831751
0.53726863,5.04791114,0.40870234,2.60599422,0.00779414,0.08978142,0.05369205,0.15023095,0.24227967,1.91481815
0.54327164,5.07582312,0.41430015,2.60653843,0.00792690,0.08829591,0.05319168,0.14843961,0.24301640,1.94225934
0.54927464,5.09635733,0.41906213,2.59898171,0.00809313,0.08667549,0.05250128,0.14674696,0.24367900,1.97102190
0.55527764,5.11082433,0.42308264,2.58406400,0.00829738,0.08495347,0.05164822,0.14523143,0.24434282,2.00150711
0.56128064,5.12071575,0.42647910,2.56268708,0.00854340,0.08316427,0.05066263,0.14397710,0.24508991,2.03412102
0.56728364,5.12764872,0.42938683,2.53588093,0.00883397,0.08134243,0.04957647,0.14307189,0.24600567,2.06925855
0.57328664,5.13330731,0.43195311,2.50476687,0.00917081,0.07952178,0.04842246,0.14260561,0.24717531,2.10728800
0.57928964,5.13938331,0.43433074,2.47051898,0.00955448,0.07773475,0.04723312,0.14266779,0.24868031,2.14853658
0.58529265,5.14751884,0.43667148,2.43432555,0.00998430,0.07601166,0.04603990,0.14334555,0.25059514,2.19327746
0.59129565,5.15925291,0.43911957,2.39735208,0.01045838,0.07438025,0.04487230,0.14472147,0.25298425,2.24171877
0.59729865,5.17597364,0.44180562,2.36070694,0.01097357,0.07286531,0.04375720,0.14687146,0.25589966,2.29399477
0.60330165,5.19887755,0.44484127,2.32541101,0.01152554,0.07148843,0.04271833,0.14986292,0.25937903,2.35015945
0.60930465,5.22893674,0.44831460,2.29237192,0.01210886,0.07026786,0.04177584,0.15375285,0.26344446,2.41018231
0.61530765,5.26687431,0.45228672,2.26236341,0.01271710,0.06921847,0.04094609,0.15858632,0.26810192,2.47394649
0.62131066,5.31314807,0.45678938,2.23601008,0.01334298,0.06835184,0.04024151,0.16439503,0.27334140,2.54124870
0.62731366,5.36794192,0.46182383,2.21377739,0.01397849,0.06767630,0.03967062,0.17119615,0.27913756,2.61180094
0.63331666,5.43116445,0.46736088,2.19596676,0.01461513,0.06719708,0.03923823,0.17899125,0.28545096,2.68523338
0.63931966,5.50245364,0.47334202,2.18271523,0.01524404,0.06691647,0.03894558,0.18776559,0.29222970,2.76109828
0.64532266,5.58118701,0.47968154,2.17399942,0.01585623,0.06683388,0.03879070,0.19748741,0.29941129,2.83887460
0.65132566,5.66649599,0.48626957,2.16964292,0.01644275,0.06694597,0.03876867,0.20810763,0.30692473,2.91797293
0.65732866,5.75728410,0.49297569,2.16932682,0.01699491,0.06724672,0.03887204,0.21955955,0.31469261,2.99774094
0.66333167,5.85224803,0.49965321,2.17260279,0.01750444,0.06772743,0.03909109,0.23175896,0.32263310,3.07746902
0.66933467,5.94990136,0.50614364,2.17890825,0.01796367,0.06837672,0.03941427,0.24460438,0.33066190,3.15639637
0.67533767,6.04860067,0.51228140,2.18758319,0.01836567,0.06918054,0.03982841,0.25797767,0.33869384,3.23371782
0.68134067,6.14657401,0.51789856,2.19788843,0.01870442,0.07012214,0.04031909,0.27174487,0.34664437,3.30859146
0.68734367,6.24195169,0.52282936,2.20902491,0.01897487,0.07118211,0.04087085,0.28575754,0.35443071,3.38014753
0.69334667,6.33279954,0.52691458,2.22015391,0.01917308,0.07233842,0.04146743,0.29985437,0.36197286,3.44749880
0.69934967,6.41715468,0.53000556,2.23041769,0.01929625,0.07356658,0.04209200,0.31386333,0.36919429,3.50975278
0.70535268,6.49306366,0.53196779,2.23896055,0.01934278,0.07483987,0.04272737,0.32760416,0.37602268,3.56602576
0.71135568,6.55862281,0.53268408,2.24494977,0.01931229,0.07612968,0.04335618,0.34089142,0.38239043,3.61545882
0.71735868,6.61202015,0.53205726,2.24759617,0.01920560,0.07740597,0.04396112,0.35353784,0.38823523,3.65723573
0.72336168,6.65157830,0.53001231,2.24617380,0.01902470,0.07863791,0.04452515,0.36535813,0.39350067,3.69060216
0.72936468,6.67579731,0.52649806,2.24003831,0.01877269,0.07979456,0.04503173,0.37617300,0.39813689,3.71488610
0.73536768,6.68339612,0.52148831,2.22864359,0.01845371,0.08084573,0.04546508,0.38581345,0.40210142,3.72951847
0.74137069,6.67335146,0.51498246,2.21155596,0.01807284,0.08176292,0.04581050,0.39412509,0.40536004,3.73405340
0.74737369,6.64493263,0.50700559,2.18846572,0.01763595,0.08252030,0.04605460,0.40097239,0.40788777,3.72818721
0.75337669,6.59773064,0.49760805,2.15919548,0.01714960,0.08309575,0.04618565,0.40624271,0.40966993,3.71177519
0.75937969,6.53168055,0.48686458,2.12370501,0.01662086,0.08347186,0.04619386,0.40984995,0.41070320,3.68484530
0.76538269,6.44707562,0.47487291,2.08209247,0.01605718,0.08363688,0.04607173,0.41173773,0.41099660,3.64760799
0.77138569,6.34457249,0.46175198,2.03459186,0.01546618,0.08358560,0.04581425,0.41188177,0.41057236,3.60046136
0.77738869,6.22518681,0.44763969,1.98156697,0.01485554,0.08332000,0.04541923,0.41029157,0.40946653,3.54399134
0.78339170,6.09027914,0.43269038,1.92350183,0.01423275,0.08284977,0.04488748,0.40701120,0.40772936,3.47896637
0.78939470,5.94153118,0.41707189,1.86098825,0.01360507,0.08219254,0.04422294,0.40211901,0.40542530,3.40632658
0.79539770,5.78091319,0.40096255,1.79471085,0.01297928,0.08137391,0.04343285,0.39572648,0.40263257,3.32716770
0.80140070,5.61064332,0.38454783,1.72543008,0.01236163,0.08042714,0.04252771,0.38797601,0.39944233,3.24271999
0.80740370,5.43314027,0.36801707,1.65396404,0.01175772,0.07939256,0.04152131,0.37903782,0.39595741,3.15432286
0.81340670,5.25097069,0.35156011,1.58116952,0.01117243,0.07831672,0.04043056,0.36910596,0.39229052,3.06339599
0.81940970,5.06679323,0.33536399,1.50792312,0.01060986,0.07725120,0.03927534,0.35839366,0.38856214,2.97140781
0.82541271,4.88330070,0.31960989,1.43510289,0.01007336,0.07625130,0.03807827,0.34712806,0.38489798,2.87984243
0.83141571,4.70316251,0.30447017,1.36357100,0.00956550,0.07537440,0.03686438,0.33554468,0.38142621,2.79016621
0.83741871,4.52896885,0.29010580,1.29415810,0.00908814,0.07467827,0.03566073,0.32388151,0.37827442,2.70379483
0.84342171,4.36317837,0.27666404,1.22764931,0.00864249,0.07421923,0.03449605,0.31237332,0.37556652,2.62206207
0.84942471,4.20807065,0.26427656,1.16477252,0.00822921,0.07405037,0.03340028,0.30124600,0.37341958,2.54619132
0.85542771,4.06570474,0.25305790,1.10618877,0.00784849,0.07421971,0.03240409,0.29071139,0.37194085,2.47727035
0.86143072,3.93788457,0.24310439,1.05248490,0.00750020,0.07476860,0.03153845,0.28096259,0.37122486,2.41623040
0.86743372,3.82613189,0.23449350,1.00416843,0.00718396,0.07573015,0.03083409,0.27216996,0.37135095,2.36382976
0.87343672,3.73166691,0.22728352,0.96166440,0.00689932,0.07712808,0.03032107,0.26447790,0.37238102,2.32064229
0.87943972,3.65539689,0.22151373,0.92531419,0.00664578,0.07897564,0.03002828,0.25800243,0.37435786,2.28705097
0.88544272,3.59791206,0.21720484,0.89537584,0.00642298,0.08127505,0.02998295,0.25282964,0.37730389,2.26324637
0.89144572,3.55948873,0.21435978,0.87202583,0.00623070,0.08401710,0.03021021,0.24901499,0.38122042,2.24922978
0.89744872,3.54009853,0.21296470,0.85536188,0.00606891,0.08718123,0.03073262,0.24658336,0.38608749,2.24482055
0.90345173,3.53942312,0.21299025,0.84540661,0.00593784,0.09073588,0.03156968,0.24552994,0.39186418,2.24966717
0.90945473,3.55687331,0.21439285,0.84211173,0.00583793,0.09463921,0.03273743,0.24582163,0.39848947,2.26326131
0.91545773,3.59161156,0.21711619,0.84536258,0.00576982,0.09884003,0.03424792,0.24739912,0.40588351,2.28495431
0.92146073,3.64257679,0.22109258,0.85498279,0.00573429,0.10327910,0.03610881,0.25017929,0.41394935,2.31397517
0.92746373,3.70851074,0.22624436,0.87073892,0.00573215,0.10789059,0.03832293,0.25405799,0.42257495,2.34944961
0.93346673,3.78798486,0.23248511,0.89234502,0.00576422,0.11260361,0.04088782,0.25891304,0.43163555,2.39041939
0.93946973,3.87942713,0.23972087,0.91946696,0.00583114,0.11734399,0.04379539,0.26460741,0.44099619,2.43586137
0.94547274,3.98114848,0.24785104,0.95172671,0.00593331,0.12203600,0.04703157,0.27099231,0.45051446,2.48470609
0.95147574,4.09136839,0.25676927,0.98870645,0.00607075,0.12660411,0.05057612,0.27791050,0.46004320,2.53585531
0.95747874,4.20823966,0.26636416,1.02995276,0.00624305,0.13097465,0.05440245,0.28519936,0.46943343,2.58819859
0.96348174,4.32987255,0.27651989,1.07498096,0.00644922,0.13507747,0.05847769,0.29269405,0.47853709,2.64062873
0.96948474,4.45435832,0.28711683,1.12327974,0.00668767,0.13884731,0.06276283,0.30023048,0.48720979,2.69205627
0.97548774,4.57979275,0.29803214,1.17431635,0.00695615,0.14222519,0.06721312,0.30764823,0.49531350,2.74142298
0.98149075,4.70429968,0.30914048,1.22754230,0.00725176,0.14515950,0.07177865,0.31479339,0.50271896,2.78771483
0.98749375,4.82605490,0.32031488,1.28239984,0.00757097,0.14760691,0.07640515,0.32152125,0.50930810,2.82997419
0.99349675,4.94331054,0.33142776,1.33832911,0.00790963,0.14953310,0.08103500,0.32769888,0.51497604,2.86731181
0.99949975,5.05441979,0.34235226,1.39477598,0.00826312,0.15091327,0.08560844,0.33320753,0.51963300,2.89891825
1.00550275,5.15786159,0.35296373,1.45120036,0.00862638,0.15173243,0.09006494,0.33794485,0.52320575,2.92407493
1.01150575,5.25226481,0.36314150,1.50708483,0.00899409,0.15198546,0.09434471,0.34182687,0.52563889,2.94216460
1.01750875,5.33643109,0.37277079,1.56194317,0.00936081,0.15167701,0.09839028,0.34478957,0.52689555,2.95268081
1.02351176,5.40935539,0.38174477,1.61532847,0.00972107,0.15082112,0.10214807,0.34679020,0.52695786,2.95523628
1.02951476,5.47024315,0.38996661,1.66684025,0.01006960,0.14944072,0.10556990,0.34780799,0.52582680,2.94956955
1.03551776,5.51852301,0.39735144,1.71613035,0.01040141,0.14756690,0.10861441,0.34784443,0.52352171,2.93554949
1.04152076,5.55385402,0.40382807,1.76290692,0.01071196,0.14523803,0.11124820,0.34692298,0.52007926,2.91317742
1.04752376,5.57612659,0.40934043,1.80693637,0.01099725,0.14249872,0.11344678,0.34508808,0.51555202,2.88258632
1.05352676,5.58545650,0.41384853,1.84804278,0.01125397,0.13939869,0.11519515,0.34240361,0.51000658,2.84403702
1.05952976,5.58217199,0.41732897,1.88610496,0.01147950,0.13599149,0.11648805,0.33895075,0.50352139,2.79791127
1.06553277,5.56679388,0.41977481,1.92105086,0.01167204,0.13233317,0.11732987,0.33482521,0.49618427,2.74470175
1.07153577,5.54000965,0.42119491,1.95284989,0.01183062,0.12848101,0.11773411,0.33013407,0.48808982,2.68499936
1.07753877,5.50264233,0.42161274,1.98150323,0.01195512,0.12449213,0.11772260,0.32499219,0.47933672,2.61947819
1.08354177,5.45561581,0.42106465,2.00703292,0.01204627,0.12042227,0.11732436,0.31951843,0.47002522,2.54887880
1.08954477,5.39991820,0.41959783,2.02947030,0.01210572,0.11632464,0.11657419,0.31383172,0.46025464,2.47399040
1.09554777,5.33656514,0.41726797,2.04884446,0.01213596,0.11224887,0.11551119,0.30804729,0.45012133,2.39563284
1.10155078,5.26656501,0.41413680,2.06517175,0.01214038,0.10824020,0.11417705,0.30227302,0.43971691,2.31463902
1.10755378,5.19088785,0.41026972,2.07844682,0.01212327,0.10433884,0.11261446,0.29660625,0.42912696,2.23183857
1.11355678,5.11043963,0.40573360,2.08863607,0.01208987,0.10057954,0.11086555,0.29113109,0.41843027,2.14804322
1.11955978,5.02604305,0.40059489,2.09567392,0.01204635,0.09699143,0.10897040,0.28591631,0.40769846,2.06403456
1.12556278,4.93842572,0.39491819,2.09946236,0.01199988,0.09359803,0.10696592,0.28101396,0.39699618,1.98055429
1.13156578,4.84821607,0.38876525,2.09987388,0.01195869,0.09041752,0.10488490,0.27645875,0.38638157,1.89829721
1.13756878,4.75594680,0.38219456,2.09675766,0.01193206,0.08746316,0.10275533,0.27226814,0.37590719,1.81790681
1.14357179,4.66206507,0.37526138,2.08994876,0.01193039,0.08474394,0.10060015,0.26844321,0.36562109,1.73997322
1.14957479,4.56694848,0.36801824,2.07927990,0.01196516,0.08226522,0.09843725,0.26497010,0.35556796,1.66503323
1.15557779,4.47092518,0.36051583,2.06459483,0.01204893,0.08002960,0.09627971,0.26182217,0.34579031,1.59357171
1.16158079,4.37429661,0.35280405,2.04576291,0.01219525,0.07803766,0.09413643,0.25896244,0.33632959,1.52602406
1.16758379,4.27736070,0.34493321,2.02269360,0.01241852,0.07628876,0.09201288,0.25634645,0.32722695,1.46277905
1.17358679,4.18043413,0.33695524,1.99535028,0.01273381,0.07478178,0.08991205,0.25392534,0.31852385,1.40418141
1.17958979,4.08387151,0.32892467,1.96376237,0.01315657,0.07351569,0.08783543,0.25164878,0.31026220,1.35053392
1.18559280,3.98808041,0.32089937,1.92803506,0.01370233,0.07249002,0.08578414,0.24946800,0.30248427,1.30209834
1.19159580,3.89353086,0.31294088,1.88835607,0.01438627,0.07170516,0.08375989,0.24733840,0.29523208,1.25909524
1.19759880,3.80075886,0.30511440,1.84499906,0.01522271,0.07116242,0.08176599,0.24522189,0.28854659,1.22170232
1.20360180,3.71036344,0.29748825,1.79832340,0.01622466,0.07086397,0.07980808,0.24308876,0.28246653,1.19005157
1.20960480,3.62299757,0.29013296,1.74877041,0.01740316,0.07081257,0.07789479,0.24091898,0.27702712,1.16422518
1.21560780,3.53935349,0.28311998,1.69685619,0.01876675,0.07101107,0.07603815,0.23870307,0.27225860,1.14425073
1.22161081,3.46014348,0.27652005,1.64316156,0.02032087,0.07146189,0.07425376,0.23644226,0.26818487,1.13009596
1.22761381,3.38607728,0.27040152,1.58831952,0.02206732,0.07216628,0.07256077,0.23414824,0.26482218,1.12166360
1.23361681,3.31783766,0.26482848,1.53300095,0.02400372,0.07312359,0.07098162,0.23184238,0.26217812,1.11878693
1.23961981,3.25605571,0.25985906,1.47789923,0.02612319,0.07433049,0.06954153,0.22955452,0.26025085,1.12122647
1.24562281,3.20128746,0.25554390,1.42371451,0.02841403,0.07578027,0.06826791,0.22732147,0.25902879,1.12866838
1.25162581,3.15399317,0.25192495,1.37113829,0.03085958,0.07746217,0.06718955,0.22518531,0.25849072,1.14072506
1.25762881,3.11452075,0.24903469,1.32083888,0.03343830,0.07936092,0.06633573,0.22319158,0.25860633,1.15693818
1.26363182,3.08309400,0.24689574,1.27344824,0.03612398,0.08145642,0.06573526,0.22138740,0.25933730,1.17678456
1.26963482,3.05980657,0.24552106,1.22955061,0.03888613,0.08372366,0.06541555,0.21981981,0.26063875,1.19968470
1.27563782,3.04462167,0.24491455,1.18967302,0.04169059,0.08613289,0.06540160,0.21853420,0.26246103,1.22501418
1.28164082,3.03737752,0.24507204,1.15427779,0.04450033,0.08864999,0.06571516,0.21757303,0.26475184,1.25211741
1.28764382,3.03779784,0.24598266,1.12375701,0.04727632,0.09123721,0.06637390,0.21697480,0.26745847,1.28032340
1.29364682,3.04550674,0.24763039,1.09842866,0.04997859,0.09385398,0.06739072,0.21677334,0.27053006,1.30896307
1.29964982,3.06004660,0.24999564,1.07853428,0.05256734,0.09645805,0.06877321,0.21699738,0.27391972,1.33738726
1.30565283,3.08089782,0.25305683,1.06423771,0.05500411,0.09900670,0.07052319,0.21767039,0.27758646,1.36498465
1.31165583,3.10749884,0.25679167,1.05562473,0.05725287,0.10145807,0.07263647,0.21881059,0.28149671,1.39119895
1.31765883,3.13926525,0.26117810,1.05270308,0.05928110,0.10377249,0.07510270,0.22043113,0.28562530,1.41554429
1.32366183,3.17560647,0.26619483,1.05540293,0.06106074,0.10591375,0.07790535,0.22254035,0.28995596,1.43761825
1.32966483,3.21593908,0.27182121,1.06357732,0.06256897,0.10785034,0.08102189,0.22514199,0.29448117,1.45711168
1.33566783,3.25969604,0.27803666,1.07700273,0.06378877,0.10955637,0.08442396,0.22823541,0.29920139,1.47381502
1.34167084,3.30633141,0.28481944,1.09537975,0.06470930,0.11101234,0.08807776,0.23181567,0.30412369,1.48762050
1.34767384,3.35532045,0.29214502,1.11833406,0.06532604,0.11220567,0.09194445,0.23587345,0.30925988,1.49852041
1.35367684,3.40615565,0.29998393,1.14541785,0.06564063,0.11313083,0.09598070,0.24039491,0.31462429,1.50660132
1.35967984,3.45833935,0.30829950,1.17611219,0.06566051,0.11378926,0.10013925,0.24536133,0.32023120,1.51203466
1.36568284,3.51137395,0.31704545,1.20983049,0.06539843,0.11418891,0.10436958,0.25074871,0.32609226,1.51506421
1.37168584,3.56475105,0.32616364,1.24592358,0.06487163,0.11434366,0.10861863,0.25652729,0.33221394,1.51599109
1.37768884,3.61794079,0.33558215,1.28368653,0.06410102,0.11427232,0.11283163,0.26266109,0.33859527,1.51515718
1.38369185,3.67038274,0.34521388,1.32236756,0.06311023,0.11399766,0.11695291,0.26910751,0.34522595,1.51292774
1.38969485,3.72147966,0.35495589,1.36117915,0.06192460,0.11354524,0.12092685,0.27581706,0.35208501,1.50967425
1.39569785,3.77059495,0.36468955,1.39931111,0.06057021,0.11294221,0.12469881,0.28273332,0.35914014,1.50575814
1.40170085,3.81705464,0.37428156,1.43594574,0.05907303,0.11221618,0.12821613,0.28979303,0.36634764,1.50151630
1.40770385,3.86015404,0.38358602,1.47027438,0.05745805,0.11139413,0.13142912,0.29692654,0.37365311,1.49724890
1.41370685,3.89916909,0.39244732,1.50151520,0.05574866,0.11050150,0.13429202,0.30405848,0.38099276,1.49320993
1.41970985,3.93337189,0.40070390,1.52893124,0.05396615,0.10956143,0.13676397,0.31110862,0.38829523,1.48960072
1.42571286,3.96204937,0.40819268,1.55184840,0.05212938,0.10859421,0.13880984,0.31799305,0.39548387,1.48656638
1.43171586,3.98452419,0.41475390,1.56967222,0.05025460,0.10761690,0.14040097,0.32462547,0.40247923,1.48419507
1.43771886,4.00017637,0.42023624,1.58190300,0.04835550,0.10664317,0.14151574,0.33091863,0.40920168,1.48251969
1.44372186,4.00846416,0.42450193,1.58814847,0.04644331,0.10568333,0.14214001,0.33678581,0.41557382,1.48152164
1.44972486,4.00894292,0.42743148,1.58813329,0.04452712,0.10474449,0.14226733,0.34214237,0.42152269,1.48113604
1.45572786,4.00128062,0.42892801,1.58170508,0.04261417,0.10383087,0.14189886,0.34690725,0.42698156,1.48125784
1.46173087,3.98526894,0.42892066,1.56883666,0.04071030,0.10294418,0.14104323,0.35100437,0.43189113,1.48174841
1.46773387,3.96082945,0.42736721,1.54962429,0.03882033,0.10208411,0.13971599,0.35436400,0.43620024,1.48244214
1.47373687,3.92801446,0.42425553,1.52428217,0.03694852,0.10124878,0.13793902,0.35692401,0.43986586,1.48315255
1.47973987,3.88700267,0.41960399,1.49313331,0.03509889,0.10043532,0.13573970,0.35863103,0.44285268,1.48367797
1.48574287,3.83809023,0.41346070,1.45659752,0.03327552,0.09964034,0.13314994,0.35944155,0.44513210,1.48380648
1.49174587,3.78167797,0.40590171,1.41517675,0.03148286,0.09886051,0.13020518,0.35932291,0.44668095,1.48332036
1.49774887,3.71825595,0.39702833,1.36943885,0.02972578,0.09809309,0.12694338,0.35825435,0.44748011,1.48200008
1.50375188,3.64838665,0.38696363,1.32000028,0.02800973,0.09733648,0.12340396,0.35622791,0.44751298,1.47962822
1.50975488,3.57268808,0.37584838,1.26750865,0.02634065,0.09659083,0.11962689,0.35324947,0.44676428,1.47599350
1.51575788,3.49181815,0.36383679,1.21262575,0.02472498,0.09585864,0.11565191,0.34933960,0.44521913,1.47089531
1.52176088,3.40646134,0.35109196,1.15601186,0.02316945,0.09514540,0.11151792,0.34453449,0.44286256,1.46414900
1.52776388,3.31731855,0.33778161,1.09831165,0.02168101,0.09446032,0.10726247,0.33888675,0.43967968,1.45559198
1.53376688,3.22510074,0.32407406,1.04014234,0.02026657,0.09381700,0.10292161,0.33246606,0.43565635,1.44509078
1.53976988,3.13052632,0.31013463,0.98208408,0.01893285,0.09323415,0.09852981,0.32535962,0.43078050,1.43254894
1.54577289,3.03432221,0.29612273,0.92467293,0.01768622,0.09273625,0.09412010,0.31767232,0.42504395,1.41791546
1.55177589,2.93722795,0.28218953,0.86839618,0.01653253,0.09235416,0.08972444,0.30952650,0.41844458,1.40119346
1.55777889,2.84000198,0.26847631,0.81368984,0.01547698,0.09212559,0.08537406,0.30106131,0.41098879,1.38244848
1.56378189,2.74342889,0.25511348,0.76093823,0.01452405,0.09209532,0.08110005,0.29243146,0.40269395,1.36181591
1.56978489,2.64832657,0.24222022,0.71047501,0.01367743,0.09231529,0.07693386,0.28380548,0.39359074,1.33950683
1.57578789,2.55555177,0.22990449,0.66258546,0.01293999,0.09284431,0.07290782,0.27536333,0.38372508,1.31581173
1.58179090,2.46600311,0.21826360,0.61750960,0.01231378,0.09374742,0.06905563,0.26729334,0.37315952,1.29110144
1.58779390,2.38062026,0.20738485,0.57544565,0.01180005,0.09509492,0.06541266,0.25978868,0.36197393,1.26582494
1.59379690,2.30037873,0.19734646,0.53655354,0.01139929,0.09696094,0.06201620,0.25304314,0.35026541,1.24050362
1.59979990,2.22627971,0.18821841,0.50095827,0.01111122,0.09942166,0.05890549,0.24724663,0.33814726,1.21572196
1.60580290,2.15933486,0.18006322,0.46875277,0.01093491,0.10255314,0.05612158,0.24258022,0.32574718,1.19211470
1.61180590,2.10054639,0.17293662,0.44000024,0.01086871,0.10642877,0.05370695,0.23921112,0.31320455,1.17035075
1.61780890,2.05088291,0.16688789,0.41473587,0.01091036,0.11111656,0.05170504,0.23728757,0.30066716,1.15111438
1.62381191,2.01125218,0.16196004,0.39296791,0.01105696,0.11667619,0.05015945,0.23693397,0.28828724,1.13508435
1.62981491,1.98247168,0.15818973,0.37467833,0.01130496,0.12315599,0.04911307,0.23824634,0.27621729,1.12291170
1.63581791,1.96523860,0.15560683,0.35982294,0.01165019,0.13059005,0.04860698,0.24128836,0.26460571,1.11519722
1.64182091,1.96010058,0.15423391,0.34833139,0.01208785,0.13899544,0.04867933,0.24608811,0.25359249,1.11246947
1.64782391,1.96742855,0.15408542,0.34010698,0.01261246,0.14836983,0.04936400,0.25263575,0.24330528,1.11516426
1.65382691,1.98739335,0.15516682,0.33502664,0.01321791,0.15868947,0.05068927,0.26088216,0.23385588,1.12360657
1.65982991,2.01994705,0.15747361,0.33294112,0.01389741,0.16990781,0.05267652,0.27073869,0.22533744,1.13799555
1.66583292,2.06481012,0.16099031,0.33367555,0.01464352,0.18195468,0.05533887,0.28207818,0.21782233,1.15839335
