energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.96248124,16.88286057,0.05686999,0.12465744,0.88255534,14.51696291,0.04612030,0.99361331,0.70835311,0.38995732
-2.95647824,17.04657607,0.05835342,0.12472434,0.89058662,14.66742158,0.04630722,0.99114182,0.70837512,0.38955631
-2.95047524,17.21990147,0.05989513,0.12482813,0.89985781,14.82588802,0.04657501,0.98906142,0.70773338,0.38943016
-2.94447224,17.40182617,0.06149688,0.12497035,0.91037276,14.99126530,0.04692893,0.98747766,0.70654756,0.38962760
-2.93846923,17.59103364,0.06315944,0.12515093,0.92211093,15.16219653,0.04737297,0.98648279,0.70494233,0.39018705
-2.93246623,17.78590892,0.06488239,0.12536806,0.93502599,15.33707842,0.04790946,0.98615131,0.70304272,0.39113490
-2.92646323,17.98455698,0.06666392,0.12561817,0.94904538,15.51408369,0.04853891,0.98653619,0.70096979,0.39248415
-2.92046023,18.18483162,0.06850070,0.12589601,0.96407061,15.69119181,0.04925979,0.98766621,0.69883684,0.39423361
-2.91445723,18.38437382,0.07038782,0.12619473,0.97997848,15.86622688,0.05006843,0.98954419,0.69674618,0.39636765
-2.90845423,18.58065814,0.07231879,0.12650619,0.99662307,16.03690127,0.05095895,0.99214639,0.69478658,0.39885645
-2.90245123,18.77104511,0.07428557,0.12682117,1.01383843,16.20086325,0.05192329,0.99542291,0.69303138,0.40165689
-2.89644822,18.95283734,0.07627865,0.12712975,1.03144189,16.35574638,0.05295131,0.99929909,0.69153733,0.40471381
-2.89044522,19.12333710,0.07828722,0.12742163,1.04923783,16.49921887,0.05403096,1.00367777,0.69034400,0.40796185
-2.88444222,19.27990291,0.08029930,0.12768650,1.06702177,16.62903083,0.05514847,1.00844229,0.68947374,0.41132752
-2.87843922,19.42000300,0.08230196,0.12791439,1.08458459,16.74305764,0.05628868,1.01346006,0.68893214,0.41473164
-2.87243622,19.54126395,0.08428155,0.12809596,1.10171689,16.83933806,0.05743531,1.01858648,0.68870881,0.41809194
-2.86643322,19.64151283,0.08622388,0.12822280,1.11821311,16.91610613,0.05857134,1.02366913,0.68877845,0.42132571
-2.86043022,19.71881212,0.08811447,0.12828757,1.13387550,16.97181609,0.05967938,1.02855199,0.68910210,0.42435246
-2.85442721,19.77148676,0.08993878,0.12828421,1.14851775,17.00516033,0.06074202,1.03307956,0.68962853,0.42709641
-2.84842421,19.79814334,0.09168245,0.12820794,1.16196820,17.01508050,0.06174227,1.03710071,0.69029566,0.42948879
-2.84242121,19.79768171,0.09333145,0.12805531,1.17407253,17.00077235,0.06266387,1.04047227,0.69103209,0.43146982
-2.83641821,19.76929980,0.09487234,0.12782412,1.18469603,16.96168509,0.06349162,1.04306214,0.69175858,0.43299030
-2.83041521,19.71249230,0.09629244,0.12751334,1.19372524,16.89751619,0.06421178,1.04475187,0.69238965,0.43401277
-2.82441221,19.62704437,0.09758001,0.12712292,1.20106911,16.80820271,0.06481226,1.04543884,0.69283510,0.43451218
-2.81840920,19.51302121,0.09872440,0.12665368,1.20665963,16.69390993,0.06528290,1.04503781,0.69300174,0.43447608
-2.81240620,19.37075450,0.09971626,0.12610713,1.21045198,16.55501829,0.06561568,1.04348197,0.69279511,0.43390428
-2.80640320,19.20082657,0.10054762,0.12548527,1.21242418,16.39210923,0.06580485,1.04072351,0.69212133,0.43280809
-2.80040020,19.00405280,0.10121207,0.12479049,1.21257646,16.20595042,0.06584707,1.03673376,0.69088902,0.43120908
-2.79439720,18.78146297,0.10170486,0.12402544,1.21093020,15.99748076,0.06574145,1.03150286,0.68901139,0.42913750
-2.78839420,18.53428180,0.10202299,0.12319297,1.20752670,15.76779525,0.06548959,1.02503914,0.68640837,0.42663048
-2.78239120,18.26390892,0.10216529,0.12229612,1.20242569,15.51812970,0.06509554,1.01736826,0.68300871,0.42372990
-2.77638819,17.97189847,0.10213247,0.12133814,1.19570384,15.24984533,0.06456576,1.00853206,0.67875224,0.42048037
-2.77038519,17.65993841,0.10192717,0.12032255,1.18745311,14.96441301,0.06390898,0.99858733,0.67359188,0.41692712
-2.76438219,17.32982966,0.10155393,0.11925334,1.17777920,14.66339711,0.06313606,0.98760454,0.66749565,0.41311406
-2.75837919,16.98346506,0.10101919,0.11813506,1.16680001,14.34843883,0.06225981,0.97566649,0.66044837,0.40908211
-2.75237619,16.62280843,0.10033118,0.11697305,1.15464420,14.02123913,0.06129471,0.96286706,0.65245316,0.40486788
-2.74637319,16.24987377,0.09949989,0.11577367,1.14144993,13.68354111,0.06025669,0.94931001,0.64353253,0.40050267
-2.74037019,15.86670484,0.09853689,0.11454449,1.12736357,13.33711222,0.05916277,0.93510789,0.63372904,0.39601202
-2.73436718,15.47535531,0.09745521,0.11329448,1.11253861,12.98372640,0.05803076,0.92038105,0.62310561,0.39141568
-2.72836418,15.07786976,0.09626914,0.11203422,1.09713464,12.62514638,0.05687885,0.90525683,0.61174522,0.38672803
-2.72236118,14.67626566,0.09499405,0.11077597,1.08131621,12.26310658,0.05572522,0.88986875,0.59975017,0.38195894
-2.71635818,14.27251654,0.09364615,0.10953379,1.06525188,11.89929672,0.05458769,0.87435590,0.58724092,0.37711500
-2.71035518,13.86853652,0.09224225,0.10832349,1.04911299,11.53534665,0.05348322,0.85886220,0.57435432,0.37220104
-2.70435218,13.46616629,0.09079956,0.10716258,1.03307245,11.17281247,0.05242761,0.84353588,0.56124158,0.36722172
-2.69834917,13.06716057,0.08933539,0.10607008,1.01730334,10.81316429,0.05143505,0.82852867,0.54806579,0.36218333
-2.69234617,12.67317714,0.08786696,0.10506630,1.00197734,10.45777570,0.05051782,0.81399509,0.53499917,0.35709539
-2.68634317,12.28576745,0.08641113,0.10417249,0.98726296,10.10791527,0.04968599,0.80009148,0.52222011,0.35197216
-2.68034017,11.90636880,0.08498422,0.10341049,0.97332372,9.76474001,0.04894718,0.78697489,0.50991010,0.34683376
-2.67433717,11.53629809,0.08360178,0.10280223,0.96031604,9.42929091,0.04830644,0.77480177,0.49825048,0.34170701
-2.66833417,11.17674721,0.08227839,0.10236928,0.94838720,9.10249074,0.04776611,0.76372641,0.48741938,0.33662574
-2.66233117,10.82878008,0.08102757,0.10213231,0.93767320,8.78514382,0.04732590,0.75389917,0.47758853,0.33163064
-2.65632816,10.49333133,0.07986158,0.10211057,0.92829668,8.47793812,0.04698292,0.74546447,0.46892031,0.32676862
-2.65032516,10.17120672,0.07879133,0.10232136,0.92036493,8.18144927,0.04673193,0.73855862,0.46156497,0.32209162
-2.64432216,9.86308531,0.07782628,0.10277955,0.91396814,7.89614661,0.04656559,0.73330742,0.45565793,0.31765503
-2.63831916,9.56952321,0.07697438,0.10349708,0.90917783,7.62240096,0.04647479,0.72982371,0.45131743,0.31351578
-2.63231616,9.29095911,0.07624197,0.10448264,0.90604559,7.36049402,0.04644904,0.72820488,0.44864236,0.30973009
-2.62631316,9.02772110,0.07563379,0.10574127,0.90460216,7.11062889,0.04647698,0.72853034,0.44771035,0.30635111
-2.62031016,8.78003493,0.07515293,0.10727413,0.90485687,6.87294159,0.04654679,0.73085919,0.44857618,0.30342660
-2.61430715,8.54803317,0.07480080,0.10907833,0.90679744,6.64751287,0.04664669,0.73522804,0.45127042,0.30099658
-2.60830415,8.33176505,0.07457712,0.11114687,0.91039017,6.43438014,0.04676543,0.74164917,0.45579849,0.29909139
-2.60230115,8.13120663,0.07447998,0.11346866,0.91558047,6.23354868,0.04689268,0.75010909,0.46214005,0.29772999
-2.59629815,7.94627085,0.07450579,0.11602863,0.92229384,6.04500194,0.04701946,0.76056758,0.47024880,0.29691874
-2.59029515,7.77681719,0.07464941,0.11880800,0.93043704,5.86871028,0.04713842,0.77295739,0.48005276,0.29665077
-2.58429215,7.62266038,0.07490416,0.12178461,0.93989975,5.70463770,0.04724411,0.78718453,0.49145504,0.29690582
-2.57828914,7.48357816,0.07526193,0.12493338,0.95055643,5.55274648,0.04733310,0.80312943,0.50433527,0.29765080
-2.57228614,7.35931756,0.07571335,0.12822688,0.96226852,5.41299922,0.04740411,0.82064876,0.51855150,0.29884086
-2.56628314,7.24959975,0.07624790,0.13163599,0.97488685,5.28535839,0.04745793,0.83957811,0.53394287,0.30042101
-2.56028014,7.15412340,0.07685416,0.13513068,0.98825439,5.16978338,0.04749732,0.85973547,0.55033282,0.30232828
-2.55427714,7.07256636,0.07752002,0.13868085,1.00220904,5.06622516,0.04752688,0.88092538,0.56753300,0.30449414
-2.54827414,7.00458599,0.07823294,0.14225725,1.01658673,4.97461902,0.04755275,0.90294367,0.58534760,0.30684731
-2.54227114,6.94981817,0.07898028,0.14583247,1.03122454,4.89487549,0.04758230,0.92558277,0.60357825,0.30931657
-2.53626813,6.90787508,0.07974957,0.14938187,1.04596381,4.82687029,0.04762385,0.94863718,0.62202914,0.31183369
-2.53026513,6.87834206,0.08052883,0.15288455,1.06065327,4.77043347,0.04768622,0.97190906,0.64051226,0.31433606
-2.52426213,6.86077374,0.08130684,0.15632427,1.07515191,4.72533856,0.04777844,0.99521367,0.65885256,0.31676916
-2.51825913,6.85468949,0.08207349,0.15969020,1.08933165,4.69129214,0.04790933,1.01838432,0.67689282,0.31908857
-2.51225613,6.85956858,0.08281990,0.16297756,1.10307957,4.66792439,0.04808717,1.04127674,0.69449787,0.32126148
-2.50625313,6.87484511,0.08353870,0.16618810,1.11629970,4.65478113,0.04831939,1.06377245,0.71155811,0.32326764
-2.50025013,6.89990289,0.08422406,0.16933029,1.12891417,4.65131770,0.04861232,1.08578107,0.72799202,0.32509971
-2.49424712,6.93407065,0.08487175,0.17241924,1.14086375,4.65689511,0.04897098,1.10724148,0.74374744,0.32676298
-2.48824412,6.97661753,0.08547911,0.17547641,1.15210768,4.67077868,0.04939889,1.12812149,0.75880170,0.32827448
-2.48224112,7.02674947,0.08604486,0.17852897,1.16262276,4.69213931,0.04989801,1.14841639,0.77316036,0.32966159
-2.47623812,7.08360646,0.08656897,0.18160883,1.17240181,4.72005764,0.05046870,1.16814601,0.78685468,0.33096020
-2.47023512,7.14626124,0.08705230,0.18475152,1.18145153,4.75353097,0.05110974,1.18735092,0.79993792,0.33221248
-2.46423212,7.21371966,0.08749631,0.18799467,1.18978984,4.79148292,0.05181837,1.20608747,0.81248063,0.33346452
-2.45822911,7.28492305,0.08790268,0.19137649,1.19744290,4.83277576,0.05259046,1.22442236,0.82456517,0.33476375
-2.45222611,7.35875294,0.08827294,0.19493394,1.20444197,4.87622503,0.05342061,1.24242679,0.83627974,0.33615661
-2.44622311,7.43403833,0.08860806,0.19870105,1.21082031,4.92061633,0.05430233,1.26017058,0.84771221,0.33768619
-2.44022011,7.50956571,0.08890811,0.20270707,1.21661027,4.96472370,0.05522822,1.27771664,0.85894416,0.33939030
-2.43421711,7.58409180,0.08917199,0.20697493,1.22184082,5.00732927,0.05619014,1.29511600,0.87004531,0.34129991
-2.42821411,7.65635890,0.08939719,0.21151975,1.22653566,5.04724362,0.05717939,1.31240374,0.88106872,0.34343797
-2.42221111,7.72511267,0.08957965,0.21634771,1.23071205,5.08332624,0.05818689,1.32959597,0.89204706,0.34581884
-2.41620810,7.78912181,0.08971374,0.22145525,1.23438041,5.11450552,0.05920324,1.34668803,0.90298992,0.34844813
-2.41020510,7.84719928,0.08979236,0.22682861,1.23754480,5.13979773,0.06021892,1.36365402,0.91388249,0.35132306
-2.40420210,7.89822423,0.08980709,0.23244386,1.24020430,5.15832429,0.06122434,1.38044756,0.92468555,0.35443334
-2.39819910,7.94116401,0.08974854,0.23826733,1.24235508,5.16932696,0.06220991,1.39700380,0.93533671,0.35776230
-2.39219610,7.97509561,0.08960667,0.24425648,1.24399322,5.17218028,0.06316614,1.41324250,0.94575285,0.36128843
-2.38619310,7.99922560,0.08937134,0.25036116,1.24511806,5.16640116,0.06408367,1.42907202,0.95583364,0.36498708
-2.38019010,8.01290798,0.08903279,0.25652525,1.24573584,5.15165516,0.06495339,1.44439400,0.96546581,0.36883226
-2.37418709,8.01565942,0.08858224,0.26268862,1.24586353,5.12775943,0.06576650,1.45910847,0.97452814,0.37279845
-2.36818409,8.00717119,0.08801243,0.26878920,1.24553256,5.09468236,0.06651464,1.47311918,0.98289680,0.37686231
-2.36218109,7.98731760,0.08731823,0.27476530,1.24479214,5.05254003,0.06719008,1.48633892,0.99045075,0.38100422
-2.35617809,7.95616047,0.08649711,0.28055789,1.24371210,5.00158964,0.06778592,1.49869447,0.99707722,0.38520950
-2.35017509,7.91394981,0.08554960,0.28611278,1.24238493,4.94222042,0.06829629,1.51013117,1.00267674,0.38946933
-2.34417209,7.86112031,0.08447963,0.29138269,1.24092690,4.87494217,0.06871668,1.52061672,1.00716777,0.39378134
-2.33816908,7.79828399,0.08329476,0.29632900,1.23947797,4.80037209,0.06904423,1.53014412,1.01049064,0.39814967
-2.33216608,7.72621894,0.08200627,0.30092314,1.23820066,4.71922016,0.06927799,1.53873370,1.01261072,0.40258471
-2.32616308,7.64585437,0.08062909,0.30514760,1.23727747,4.63227346,0.06941928,1.54643388,1.01352064,0.40710238
-2.32016008,7.55825219,0.07918161,0.30899638,1.23690712,4.54037989,0.06947192,1.55332085,1.01324153,0.41172301
-2.31415708,7.46458527,0.07768525,0.31247501,1.23729953,4.44443149,0.06944239,1.55949689,1.01182323,0.41646984
-2.30815408,7.36611268,0.07616403,0.31559998,1.23866963,4.34534762,0.06934001,1.56508746,1.00934339,0.42136729
-2.30215108,7.26415222,0.07464384,0.31839770,1.24123022,4.24405819,0.06917689,1.57023704,1.00590541,0.42643888
-2.29614807,7.16005062,0.07315171,0.32090296,1.24518402,4.14148712,0.06896780,1.57510374,1.00163546,0.43170511
-2.29014507,7.05515182,0.07171490,0.32315700,1.25071527,4.03853600,0.06872995,1.57985296,0.99667836,0.43718123
-2.28414207,6.95076406,0.07036005,0.32520521,1.25798106,3.93606832,0.06848251,1.58465014,0.99119271,0.44287504
-2.27813907,6.84812643,0.06911213,0.32709466,1.26710289,3.83489421,0.06824613,1.58965295,0.98534525,0.44878486
-2.27213607,6.74837579,0.06799358,0.32887146,1.27815870,3.73575593,0.06804223,1.59500328,0.97930478,0.45489776
-2.26613307,6.65251510,0.06702339,0.33057814,1.29117591,3.63931447,0.06789222,1.60081924,0.97323576,0.46118817
-2.26013007,6.56138440,0.06621631,0.33225118,1.30612566,3.54613744,0.06781670,1.60718775,0.96729201,0.46761689
-2.25412706,6.47563550,0.06558217,0.33391879,1.32291881,3.45668866,0.06783452,1.61415811,0.96161080,0.47413071
-2.24812406,6.39571187,0.06512543,0.33559908,1.34140395,3.37132001,0.06796199,1.62173684,0.95630754,0.48066257
-2.24212106,6.32183481,0.06484484,0.33729866,1.36136763,3.29026568,0.06821202,1.62988443,0.95147155,0.48713240
-2.23611806,6.25399696,0.06473338,0.33901188,1.38253710,3.21363962,0.06859346,1.63851403,0.94716299,0.49344862
-2.23011506,6.19196406,0.06477842,0.34072063,1.40458554,3.14143623,0.06911054,1.64749263,0.94341142,0.49951022
-2.22411206,6.13528555,0.06496207,0.34239476,1.42713982,3.07353478,0.06976248,1.65664462,0.94021587,0.50520953
-2.21810905,6.08331408,0.06526183,0.34399322,1.44979066,3.00970762,0.07054335,1.66575791,0.93754670,0.51043543
-2.21210605,6.03523361,0.06565138,0.34546575,1.47210476,2.94963213,0.07144208,1.67459226,0.93534907,0.51507701
-2.20610305,5.99009558,0.06610157,0.34675509,1.49363879,2.89290625,0.07244277,1.68288981,0.93354795,0.51902748
-2.20010005,5.94686170,0.06658153,0.34779969,1.51395437,2.83906717,0.07352517,1.69038706,0.93205435,0.52218831
-2.19409705,5.90445181,0.06705991,0.34853667,1.53263378,2.78761240,0.07466537,1.69682804,0.93077250,0.52447325
-2.18809405,5.86179475,0.06750605,0.34890500,1.54929554,2.73802267,0.07583660,1.70197779,0.92960742,0.52581220
-2.18209105,5.81788009,0.06789125,0.34884875,1.56360917,2.68978546,0.07701025,1.70563561,0.92847256,0.52615474
-2.17608804,5.77180794,0.06818985,0.34832012,1.57530853,2.64241823,0.07815687,1.70764718,0.92729696,0.52547315
-2.17008504,5.72283474,0.06838023,0.34728227,1.58420302,2.59549023,0.07924722,1.70791507,0.92603134,0.52376480
-2.16408204,5.67041240,0.06844560,0.34571174,1.59018603,2.54864181,0.08025334,1.70640681,0.92465288,0.52105371
-2.15807904,5.61421878,0.06837459,0.34360031,1.59324022,2.50160021,0.08114945,1.70316008,0.92316814,0.51739136
-2.15207604,5.55417795,0.06816157,0.34095622,1.59343933,2.45419111,0.08191287,1.69828465,0.92161407,0.51285652
-2.14607304,5.49046884,0.06780669,0.33780475,1.59094621,2.40634524,0.08252460,1.69196094,0.92005677,0.50755424
-2.14007004,5.42352194,0.06731571,0.33418809,1.58600732,2.35809974,0.08296997,1.68443501,0.91858821,0.50161390
-2.13406703,5.35400394,0.06669950,0.33016438,1.57894367,2.30959420,0.08323884,1.67601033,0.91732094,0.49518642
-2.12806403,5.28279113,0.06597342,0.32580625,1.57013866,2.26106163,0.08332582,1.66703670,0.91638113,0.48844074
-2.12206103,5.21093277,0.06515638,0.32119861,1.56002345,2.21281483,0.08323022,1.65789673,0.91590033,0.48155971
-2.11605803,5.13960636,0.06426990,0.31643601,1.54906031,2.16522894,0.08295577,1.64899057,0.91600649,0.47473541
-2.11005503,5.07006700,0.06333698,0.31161959,1.53772491,2.11872117,0.08251031,1.64071983,0.91681464,0.46816420
-2.10405203,5.00359344,0.06238100,0.30685374,1.52648817,2.07372874,0.08190532,1.63347111,0.91841800,0.46204161
-2.09804902,4.94143331,0.06142463,0.30224272,1.51579859,2.03068634,0.08115527,1.62760035,0.92087995,0.45655722
-2.09204602,4.88475050,0.06048883,0.29788723,1.50606590,1.99000415,0.08027708,1.62341842,0.92422731,0.45188970
-2.08604302,4.83457672,0.05959198,0.29388121,1.49764650,1.95204765,0.07928943,1.62117875,0.92844549,0.44820221
-2.08004002,4.79176984,0.05874920,0.29030886,1.49083152,1.91712016,0.07821208,1.62106754,0.93347571,0.44563823
-2.07403702,4.75698040,0.05797181,0.28724211,1.48583777,1.88544889,0.07706528,1.62319680,0.93921446,0.44431793
-2.06803402,4.73062773,0.05726709,0.28473853,1.48280206,1.85717510,0.07586919,1.62760064,0.94551529,0.44433532
-2.06203102,4.71288630,0.05663823,0.28283977,1.48177874,1.83234865,0.07464333,1.63423467,0.95219275,0.44575595
-2.05602801,4.70368253,0.05608442,0.28157062,1.48274068,1.81092705,0.07340614,1.64297847,0.95902837,0.44861556
-2.05002501,4.70270159,0.05560128,0.28093860,1.48558337,1.79277871,0.07217460,1.65364098,0.96577818,0.45291940
-2.04402201,4.70940342,0.05518132,0.28093412,1.49013179,1.77769012,0.07096395,1.66596824,0.97218154,0.45864235
-2.03801901,4.72304685,0.05481460,0.28153124,1.49614970,1.76537632,0.06978739,1.67965322,0.97797065,0.46572980
-2.03201601,4.74272014,0.05448948,0.28268887,1.50335076,1.75549387,0.06865600,1.69434715,0.98288036,0.47409930
-2.02601301,4.76737645,0.05419336,0.28435244,1.51141093,1.74765568,0.06757858,1.70967180,0.98665775,0.48364274
-2.02001001,4.79587237,0.05391350,0.28645586,1.51998169,1.74144676,0.06656166,1.72523222,0.98907107,0.49422924
-2.01400700,4.82700786,0.05363774,0.28892389,1.52870333,1.73644014,0.06560949,1.74062951,0.98991765,0.50570849
-2.00800400,4.85956604,0.05335514,0.29167456,1.53721792,1.73221226,0.06472411,1.75547299,0.98903048,0.51791454
-2.00200100,4.89235121,0.05305658,0.29462185,1.54518156,1.72835722,0.06390549,1.76939171,0.98628339,0.53066990
-1.99599800,4.92422419,0.05273513,0.29767825,1.55227527,1.72449934,0.06315162,1.78204468,0.98159449,0.54378988
-1.98999500,4.95413371,0.05238638,0.30075744,1.55821459,1.72030375,0.06245877,1.79312984,0.97492812,0.55708712
-1.98399200,4.98114346,0.05200851,0.30377672,1.56275726,1.71548479,0.06182165,1.80239152,0.96629521,0.57037609
-1.97798899,5.00445406,0.05160232,0.30665929,1.56570926,1.70981210,0.06123368,1.80962631,0.95575232,0.58347755
-1.97198599,5.02342003,0.05117103,0.30933636,1.56692877,1.70311447,0.06068723,1.81468734,0.94339942,0.59622280
-1.96598299,5.03756148,0.05072002,0.31174884,1.56632837,1.69528158,0.06017392,1.81748696,0.92937677,0.60845771
-1.95997999,5.04657075,0.05025644,0.31384879,1.56387540,1.68626383,0.05968485,1.81799790,0.91386102,0.62004625
-1.95397699,5.05031437,0.04978876,0.31560052,1.55959068,1.67607047,0.05921092,1.81625292,0.89706078,0.63087368
-1.94797399,5.04883038,0.04932629,0.31698120,1.55354572,1.66476630,0.05874308,1.81234312,0.87921193,0.64084905
-1.94197099,5.04232179,0.04887866,0.31798125,1.54585873,1.65246725,0.05827259,1.80641490,0.86057265,0.64990710
-1.93596798,5.03114622,0.04845533,0.31860423,1.53668950,1.63933499,0.05779122,1.79866586,0.84141845,0.65800953
-1.92996498,5.01580245,0.04806517,0.31886646,1.52623365,1.62557083,0.05729149,1.78933950,0.82203726,0.66514547
-1.92396198,4.99691418,0.04771603,0.31879621,1.51471621,1.61140914,0.05676681,1.77871912,0.80272452,0.67133123
-1.91795898,4.97521147,0.04741449,0.31843276,1.50238502,1.59711033,0.05621161,1.76712089,0.78377835,0.67660932
-1.91195598,4.95151035,0.04716561,0.31782502,1.48950404,1.58295365,0.05562147,1.75488627,0.76549482,0.68104673
-1.90595298,4.92669097,0.04697283,0.31703008,1.47634689,1.56922973,0.05499314,1.74237404,0.74816328,0.68473263
-1.89994997,4.90167480,0.04683797,0.31611157,1.46319064,1.55623320,0.05432455,1.72995198,0.73206166,0.68777538
-1.89394697,4.87740125,0.04676128,0.31513783,1.45031017,1.54425518,0.05361488,1.71798846,0.71745188,0.69029910
-1.88794397,4.85480426,0.04674165,0.31418014,1.43797309,1.53357602,0.05286442,1.70684418,0.70457525,0.69243972
-1.88194097,4.83478914,0.04677678,0.31331083,1.42643527,1.52445812,0.05207460,1.69686412,0.69364804,0.69434088
-1.87593797,4.81821021,0.04686354,0.31260143,1.41593706,1.51713909,0.05124785,1.68836996,0.68485713,0.69614944
-1.86993497,4.80584966,0.04699819,0.31212088,1.40670006,1.51182537,0.05038753,1.68165307,0.67835593,0.69801104
-1.86393197,4.79839788,0.04717678,0.31193378,1.39892452,1.50868633,0.04949786,1.67696832,0.67426072,0.70006558
-1.85792896,4.79643575,0.04739544,0.31209881,1.39278706,1.50784900,0.04858376,1.67452863,0.67264731,0.70244292
-1.85192596,4.80041913,0.04765060,0.31266717,1.38843880,1.50939369,0.04765080,1.67450049,0.67354843,0.70525872
-1.84592296,4.81066578,0.04793930,0.31368126,1.38600363,1.51335041,0.04670507,1.67700037,0.67695175,0.70861068
-1.83991996,4.82734508,0.04825932,0.31517347,1.38557661,1.51969633,0.04575305,1.68209211,0.68279865,0.71257517
-1.83391696,4.85047041,0.04860924,0.31716516,1.38722227,1.52835433,0.04480155,1.68978523,0.69098399,0.71720435
-1.82791396,4.87989460,0.04898849,0.31966583,1.39097290,1.53919264,0.04385759,1.70003403,0.70135661,0.72252391
-1.82191096,4.91530825,0.04939726,0.32267250,1.39682669,1.55202570,0.04292827,1.71273755,0.71372096,0.72853139
-1.81590795,4.95624112,0.04983635,0.32616936,1.40474575,1.56661611,0.04202070,1.72774022,0.72783952,0.73519520
-1.80990495,5.00206632,0.05030693,0.33012759,1.41465422,1.58267770,0.04114182,1.74483312,0.74343619,0.74245435
-1.80390195,5.05200746,0.05081027,0.33450550,1.42643633,1.59987970,0.04029834,1.76375587,0.76020045,0.75021893
-1.79789895,5.10514857,0.05134739,0.33924892,1.43993489,1.61785185,0.03949657,1.78419906,0.77779236,0.75837132
-1.79189595,5.16044662,0.05191876,0.34429189,1.45495014,1.63619033,0.03874227,1.80580717,0.79584812,0.76676815
-1.78589295,5.21674674,0.05252387,0.34955757,1.47123935,1.65446451,0.03804052,1.82818218,0.81398626,0.77524302
-1.77988994,5.27279982,0.05316095,0.35495949,1.48851737,1.67222435,0.03739559,1.85088767,0.83181427,0.78360983
-1.77388694,5.32728256,0.05382664,0.36040308,1.50645828,1.68900825,0.03681073,1.87345372,0.84893552,0.79166683
-1.76788394,5.37881978,0.05451582,0.36578738,1.52469853,1.70435137,0.03628812,1.89538261,0.86495652,0.79920119
-1.76188094,5.42600885,0.05522140,0.37100709,1.54284146,1.71779425,0.03582864,1.91615539,0.87949422,0.80599414
-1.75587794,5.46744622,0.05593434,0.37595477,1.56046366,1.72889158,0.03543190,1.93523958,0.89218335,0.81182643
-1.74987494,5.50175558,0.05664369,0.38052322,1.57712282,1.73722113,0.03509607,1.95209783,0.90268372,0.81648413
-1.74387194,5.52761774,0.05733684,0.38460806,1.59236743,1.74239254,0.03481791,1.96619780,0.91068728,0.81976462
-1.73786893,5.54380150,0.05799981,0.38811037,1.60574787,1.74405613,0.03459280,1.97702308,0.91592481,0.82148257
-1.73186593,5.54919537,0.05861774,0.39093939,1.61682887,1.74191130,0.03441483,1.98408510,0.91817225,0.82147588
-1.72586293,5.54283922,0.05917543,0.39301522,1.62520299,1.73571460,0.03427695,1.98693585,0.91725634,0.81961129
-1.71985993,5.52395552,0.05965804,0.39427148,1.63050470,1.72528717,0.03417116,1.98518111,0.91305953,0.81578963
-1.71385693,5.49197895,0.06005181,0.39465779,1.63242462,1.71052147,0.03408884,1.97849378,0.90552398,0.80995043
-1.70785393,5.44658376,0.06034484,0.39414214,1.63072339,1.69138700,0.03402104,1.96662704,0.89465456,0.80207586
-1.70185093,5.38770760,0.06052789,0.39271286,1.62524461,1.66793486,0.03395887,1.94942660,0.88052057,0.79219365
-1.69584792,5.31557092,0.06059515,0.39038034,1.61592623,1.64030085,0.03389394,1.92684170,0.86325620,0.78037907
-1.68984492,5.23069068,0.06054497,0.38717820,1.60280980,1.60870703,0.03381878,1.89893424,0.84305960,0.76675567
-1.68384192,5.13388751,0.06038044,0.38316402,1.58604713,1.57346134,0.03372728,1.86588541,0.82019043,0.75149472
-1.67783892,5.02628517,0.06010985,0.37841939,1.56590367,1.53495522,0.03361511,1.82799949,0.79496599,0.73481335
-1.67183592,4.90930176,0.05974703,0.37304932,1.54275832,1.49365915,0.03348009,1.78570429,0.76775587,0.71697116
-1.66583292,4.78463197,0.05931143,0.36718085,1.51709933,1.45011578,0.03332248,1.73954799,0.73897519,0.69826559
-1.65982991,4.65422014,0.05882799,0.36096094,1.48951615,1.40493101,0.03314524,1.69019202,0.70907659,0.67902579
-1.65382691,4.52022423,0.05832679,0.35455359,1.46068714,1.35876267,0.03295409,1.63840021,0.67854121,0.65960528
-1.64782391,4.38497110,0.05784245,0.34813604,1.43136331,1.31230733,0.03275755,1.58502408,0.64786862,0.64037350
-1.64182091,4.25090382,0.05741331,0.34189445,1.40234844,1.26628520,0.03256679,1.53098461,0.61756621,0.62170646
-1.63581791,4.12052230,0.05708038,0.33601876,1.37447612,1.22142357,0.03239533,1.47725089,0.58813813,0.60397661
-1.62981491,3.99631860,0.05688611,0.33069716,1.34858420,1.17843928,0.03225872,1.42481629,0.56007408,0.58754244
-1.62381191,3.88070892,0.05687297,0.32611013,1.32548770,1.13802048,0.03217395,1.37467260,0.53383828,0.57273792
-1.61780890,3.77596422,0.05708197,0.32242437,1.30595098,1.10080844,0.03215886,1.32778317,0.50985880,0.55986221
-1.61180590,3.68414196,0.05755111,0.31978676,1.29066020,1.06737994,0.03223146,1.28505574,0.48851760,0.54917002
-1.60580290,3.60702119,0.05831383,0.31831866,1.28019725,1.03823071,0.03240915,1.24731585,0.47014149,0.54086291
-1.59979990,3.54604359,0.05939751,0.31811074,1.27501624,1.01376081,0.03270798,1.21528183,0.45499422,0.53508189
