energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
0.33916958,2.98670226,0.00838961,0.07198647,0.01404478,0.36591521,0.24898416,1.13761091,1.46847830,1.39080535
0.34517259,3.05305819,0.00889335,0.07336393,0.01449359,0.38138128,0.26177483,1.15284634,1.50140595,1.42977252
0.35117559,3.12277578,0.00941133,0.07479445,0.01496456,0.39760606,0.27597129,1.16795213,1.53816113,1.47241652
0.35717859,3.19477201,0.00993438,0.07624892,0.01545137,0.41443287,0.29144697,1.18266890,1.57822109,1.51804753
0.36318159,3.26793736,0.01045304,0.07769835,0.01594757,0.43169815,0.30806096,1.19674427,1.62098524,1.56593614
0.36918459,3.34115851,0.01095778,0.07911452,0.01644669,0.44923468,0.32565856,1.20994102,1.66578064,1.61532405
0.37518759,3.41334333,0.01143915,0.08047069,0.01694244,0.46687518,0.34407243,1.22204560,1.71187075,1.66543643
0.38119060,3.48344711,0.01188805,0.08174220,0.01742890,0.48445610,0.36312446,1.23287669,1.75846723,1.71549570
0.38719360,3.55049970,0.01229594,0.08290713,0.01790072,0.50182146,0.38262828,1.24229342,1.80474487,1.76473663
0.39319660,3.61363242,0.01265509,0.08394689,0.01835336,0.51882671,0.40239244,1.25020295,1.84985933,1.81242253
0.39919960,3.67210416,0.01295877,0.08484667,0.01878323,0.53534224,0.42222413,1.25656719,1.89296717,1.85786218
0.40520260,3.72532556,0.01320144,0.08559587,0.01918792,0.55125665,0.44193333,1.26140825,1.93324762,1.90042693
0.41120560,3.77288051,0.01337898,0.08618838,0.01956636,0.56647945,0.46133728,1.26481252,1.96992543,1.93956766
0.41720860,3.81454403,0.01348878,0.08662274,0.01991891,0.58094321,0.48026506,1.26693317,2.00229381,1.97483074
0.42321161,3.85029562,0.01352982,0.08690216,0.02024742,0.59460486,0.49856218,1.26799083,2.02973662,2.00587243
0.42921461,3.88032725,0.01350277,0.08703446,0.02055529,0.60744638,0.51609478,1.26827249,2.05174880,2.03247100
0.43521761,3.90504541,0.01340994,0.08703177,0.02084740,0.61947447,0.53275355,1.26812845,2.06795409,2.05453587
0.44122061,3.92506652,0.01325525,0.08691016,0.02113002,0.63071944,0.54845684,1.26796733,2.07811904,2.07211300
0.44722361,3.94120545,0.01304411,0.08668916,0.02141062,0.64123323,0.56315297,1.26824921,2.08216261,2.08538613
0.45322661,3.95445695,0.01278325,0.08639112,0.02169767,0.65108662,0.57682155,1.26947695,2.08016069,2.09467331
0.45922961,3.96597021,0.01248057,0.08604046,0.02200036,0.66036572,0.58947364,1.27218581,2.07234502,2.10041859
0.46523262,3.97701690,0.01214486,0.08566288,0.02232822,0.66916785,0.60115073,1.27693157,2.05909651,2.10317878
0.47123562,3.98895352,0.01178554,0.08528453,0.02269085,0.67759702,0.61192251,1.28427742,2.04093294,2.10360553
0.47723862,4.00317915,0.01141243,0.08493106,0.02309741,0.68575907,0.62188353,1.29477987,2.01849148,2.10242323
0.48324162,4.02108987,0.01103543,0.08462678,0.02355634,0.69375679,0.63114870,1.30897410,1.99250666,2.10040351
0.48924462,4.04403150,0.01066422,0.08439380,0.02407487,0.70168514,0.63984810,1.32735909,1.96378476,2.09833716
0.49524762,4.07325260,0.01030805,0.08425127,0.02465871,0.70962680,0.64812101,1.35038302,1.93317569,2.09700480
0.50125063,4.10985935,0.00997546,0.08421472,0.02531172,0.71764833,0.65610968,1.37842943,1.90154369,2.09714740
0.50725363,4.15477456,0.00967407,0.08429552,0.02603560,0.72579696,0.66395306,1.41180455,1.86973815,2.09943812
0.51325663,4.20870238,0.00941042,0.08450053,0.02682973,0.73409831,0.67178072,1.45072640,1.83856585,2.10445667
0.51925963,4.27210057,0.00918982,0.08483193,0.02769104,0.74255516,0.67970747,1.49531599,1.80876607,2.11266750
0.52526263,4.34516152,0.00901629,0.08528722,0.02861401,0.75114719,0.68782874,1.54559108,1.78098948,2.12440278
0.53126563,4.42780309,0.00889248,0.08585942,0.02959071,0.75983193,0.69621714,1.60146276,1.75578175,2.13985107
0.53726863,4.51966980,0.00881970,0.08653752,0.03061101,0.76854670,0.70492029,1.66273516,1.73357267,2.15905206
0.54327164,4.62014438,0.00879798,0.08730697,0.03166287,0.77721160,0.71395998,1.72910834,1.71467081,2.18189774
0.54927464,4.72836913,0.00882610,0.08815046,0.03273265,0.78573329,0.72333278,1.80018425,1.69926396,2.20813970
0.55527764,4.84327631,0.00890177,0.08904866,0.03380557,0.79400957,0.73301197,1.87547583,1.68742483,2.23740211
0.56128064,4.96362596,0.00902170,0.08998115,0.03486623,0.80193424,0.74295064,1.95441876,1.67912155,2.26919963
0.56728364,5.08804948,0.00918181,0.09092724,0.03589909,0.80940238,0.75308580,2.03638561,1.67423197,2.30295927
0.57328664,5.21509690,0.00937737,0.09186690,0.03688907,0.81631540,0.76334311,2.12070172,1.67256080,2.33804482
0.57928964,5.34328562,0.00960319,0.09278147,0.03782204,0.82258599,0.77364212,2.20666245,1.67385846,2.37378270
0.58529265,5.47114841,0.00985377,0.09365436,0.03868534,0.82814235,0.78390141,2.29355093,1.67784031,2.40948792
0.59129565,5.59727852,0.01012346,0.09447155,0.03946825,0.83293180,0.79404362,2.38065573,1.68420533,2.44448868
0.59729865,5.72036994,0.01040664,0.09522194,0.04016233,0.83692340,0.80399984,2.46728777,1.69265309,2.47814882
0.60330165,5.83925130,0.01069780,0.09589751,0.04076170,0.84010953,0.81371319,2.55279574,1.70289813,2.50988693
0.60930465,5.95291206,0.01099168,0.09649333,0.04126324,0.84250631,0.82314145,2.63657952,1.71468130,2.53919158
0.61530765,6.06052024,0.01128338,0.09700736,0.04166661,0.84415289,0.83225849,2.71810101,1.72777747,2.56563237
0.62131066,6.16143141,0.01156838,0.09744013,0.04197422,0.84510959,0.84105467,2.79689199,1.74199972,2.58886652
0.62731366,6.25518906,0.01184261,0.09779432,0.04219107,0.84545502,0.84953595,2.87255881,1.75719985,2.60864133
0.63331666,6.34151683,0.01210251,0.09807425,0.04232442,0.84528229,0.85772207,2.94478361,1.77326587,2.62479282
0.63931966,6.42030365,0.01234502,0.09828533,0.04238352,0.84469456,0.86564385,3.01332232,1.79011673,2.63724112
0.64532266,6.49158286,0.01256758,0.09843349,0.04237910,0.84380001,0.87333974,3.07799941,1.80769508,2.64598341
0.65132566,6.55550696,0.01276815,0.09852474,0.04232290,0.84270659,0.88085202,3.13869985,1.82595870,2.65108498
0.65732866,6.61231925,0.01294522,0.09856470,0.04222720,0.84151670,0.88822276,3.19535876,1.84487136,2.65266939
0.66333167,6.66232427,0.01309774,0.09855823,0.04210426,0.84032210,0.89548975,3.24794921,1.86439380,2.65090822
0.66933467,6.70585838,0.01322518,0.09850928,0.04196584,0.83919923,0.90268283,3.29646907,1.88447543,2.64601118
0.67533767,6.74326196,0.01332747,0.09842070,0.04182275,0.83820516,0.90982053,3.34092742,1.90504712,2.63821691
0.68134067,6.77485458,0.01340505,0.09829431,0.04168446,0.83737432,0.91690742,3.38133159,1.92601568,2.62778480
0.68734367,6.80091411,0.01345880,0.09813091,0.04155876,0.83671625,0.92393210,3.41767537,1.94725996,2.61498812
0.69334667,6.82166064,0.01349009,0.09793053,0.04145158,0.83621435,0.93086605,3.44992934,1.96862885,2.60010825
0.69934967,6.83724567,0.01350076,0.09769262,0.04136680,0.83582574,0.93766322,3.47803386,1.98994099,2.58343012
0.70535268,6.84774706,0.01349306,0.09741633,0.04130628,0.83548234,0.94426051,3.50189533,2.01098617,2.56523849
0.71135568,6.85316953,0.01346971,0.09710075,0.04126990,0.83509301,0.95057894,3.52138603,2.03152804,2.54581501
0.71735868,6.85345070,0.01343382,0.09674520,0.04125573,0.83454679,0.95652559,3.53634786,2.05130812,2.52543568
0.72336168,6.84847216,0.01338883,0.09634941,0.04126031,0.83371707,0.96199612,3.54659979,2.07005055,2.50436847
0.72936468,6.83807485,0.01333849,0.09591368,0.04127894,0.83246665,0.96687783,3.55194893,2.08746764,2.48287105
0.73536768,6.82207815,0.01328677,0.09543897,0.04130607,0.83065338,0.97105315,3.55220470,2.10326570,2.46118832
0.74137069,6.80030144,0.01323776,0.09492694,0.04133578,0.82813629,0.97440341,3.54719530,2.11715122,2.43954989
0.74737369,6.77258720,0.01319556,0.09437992,0.04136218,0.82478188,0.97681283,3.53678590,2.12883702,2.41816733
0.75337669,6.73882451,0.01316418,0.09380081,0.04137988,0.82047044,0.97817256,3.52089725,2.13804849,2.39723146
0.75937969,6.69897166,0.01314741,0.09319298,0.04138449,0.81510202,0.97838476,3.49952380,2.14452957,2.37690972
0.76538269,6.65307671,0.01314867,0.09256011,0.04137296,0.80860189,0.97736642,3.47275012,2.14804861,2.35734385
0.77138569,6.60129492,0.01317091,0.09190604,0.04134404,0.80092517,0.97505300,3.44076460,2.14840391,2.33864798
0.77738869,6.54390207,0.01321649,0.09123466,0.04129850,0.79206047,0.97140163,3.40386934,2.14542887,2.32090743
0.78339170,6.48130268,0.01328706,0.09054975,0.04123944,0.78203237,0.96639387,3.36248547,2.13899669,2.30417822
0.78939470,6.41403273,0.01338348,0.08985492,0.04117236,0.77090252,0.96003778,3.31715326,2.12902445,2.28848749
0.79539770,6.34275632,0.01350579,0.08915361,0.04110525,0.75876934,0.95236940,3.26852665,2.11547643,2.27383482
0.80140070,6.26825630,0.01365315,0.08844903,0.04104850,0.74576629,0.94345338,3.21736223,2.09836663,2.26019434
0.80740370,6.19141904,0.01382386,0.08774427,0.04101473,0.73205878,0.93338277,3.16450279,2.07776017,2.24751773
0.81340670,6.11321377,0.01401541,0.08704238,0.04101849,0.71783970,0.92227797,3.11085611,2.05377357,2.23573770
0.81940970,6.03466740,0.01422452,0.08634649,0.04107592,0.70332393,0.91028479,3.05736977,2.02657381,2.22477207
0.82541271,5.95683568,0.01444726,0.08565993,0.04120420,0.68874185,0.89757162,3.00500304,1.99637602,2.21452789
0.83141571,5.88077200,0.01467916,0.08498639,0.04142103,0.67433224,0.88432580,2.95469703,1.96343987,2.20490565
0.83741871,5.80749508,0.01491537,0.08433007,0.04174398,0.66033484,0.87074932,2.90734456,1.92806468,2.19580319
0.84342171,5.73795696,0.01515080,0.08369569,0.04218982,0.64698277,0.85705383,2.86376100,1.89058335,2.18711915
0.84942471,5.67301264,0.01538028,0.08308864,0.04277382,0.63449532,0.84345528,2.82465741,1.85135522,2.17875573
0.85542771,5.61339266,0.01559873,0.08251493,0.04350902,0.62307113,0.83016820,2.79061727,1.81075828,2.17062079
0.86143072,5.55967964,0.01580128,0.08198111,0.04440561,0.61288227,0.81739994,2.76207774,1.76918061,2.16262891
0.86743372,5.51228994,0.01598344,0.08149418,0.04547028,0.60406929,0.80534495,2.73931619,1.72701176,2.15470175
0.87343672,5.47146083,0.01614119,0.08106138,0.04670569,0.59673740,0.79417933,2.72244272,1.68463400,2.14676746
0.87943972,5.43724388,0.01627107,0.08068993,0.04811006,0.59095402,0.78405592,2.71139866,1.64241394,2.13875945
0.88544272,5.40950454,0.01637020,0.08038675,0.04967688,0.58674757,0.77509991,2.70596117,1.60069478,2.13061447
0.89144572,5.38792795,0.01643639,0.08015810,0.05139479,0.58410771,0.76740534,2.70575364,1.55978931,2.12227044
0.89744872,5.37203060,0.01646806,0.08000926,0.05324755,0.58298675,0.76103248,2.71026118,1.51997405,2.11366405
0.90345173,5.36117733,0.01646426,0.07994418,0.05521430,0.58330232,0.75600614,2.71885066,1.48148455,2.10472849
0.90945473,5.35460307,0.01642460,0.07996515,0.05726990,0.58494098,0.75231519,2.73079421,1.44451210,2.09539148
0.91545773,5.35143830,0.01634922,0.08007257,0.05938546,0.58776281,0.74991297,2.74529534,1.40920184,2.08557392
0.92146073,5.35073758,0.01623871,0.08026469,0.06152903,0.59160653,0.74871892,2.76151650,1.37565234,2.07518929
0.92746373,5.35151003,0.01609401,0.08053762,0.06366644,0.59629517,0.74862111,2.77860717,1.34391660,2.06414395
0.93346673,5.35275079,0.01591637,0.08088521,0.06576220,0.60164189,0.74947974,2.79573129,1.31400449,2.05233850
0.93946973,5.35347256,0.01570728,0.08129928,0.06778050,0.60745594,0.75113135,2.81209329,1.28588637,2.03967016
0.94547274,5.35273616,0.01546841,0.08176980,0.06968626,0.61354828,0.75339379,2.82696172,1.25949800,2.02603621
0.95147574,5.34967931,0.01520156,0.08228528,0.07144616,0.61973698,0.75607152,2.83968990,1.23474625,2.01133832
0.95747874,5.34354268,0.01490863,0.08283326,0.07302959,0.62585201,0.75896134,2.84973289,1.21151574,1.99548760
0.96348174,5.33369244,0.01459164,0.08340084,0.07440961,0.63173933,0.76185805,2.85666047,1.18967596,1.97841029
0.96948474,5.31963866,0.01425267,0.08397534,0.07556369,0.63726426,0.76456017,2.86016569,1.16908867,1.96005355
0.97548774,5.30104898,0.01389393,0.08454500,0.07647433,0.64231387,0.76687526,2.86006905,1.14961544,1.94039133
0.98149075,5.27775705,0.01351774,0.08509961,0.07712955,0.64679850,0.76862480,2.85631807,1.13112490,1.91942976
0.98749375,5.24976541,0.01312654,0.08563121,0.07752309,0.65065229,0.76964853,2.84898265,1.11349956,1.89721194
0.99349675,5.21724287,0.01272294,0.08613467,0.07765447,0.65383276,0.76980797,2.83824632,1.09664183,1.87382168
0.99949975,5.18051611,0.01230970,0.08660815,0.07752882,0.65631956,0.76898914,2.82439390,1.08047909,1.84938591
1.00550275,5.14005613,0.01188977,0.08705343,0.07715651,0.65811237,0.76710449,2.80779605,1.06496754,1.82407563
1.01150575,5.09645971,0.01146623,0.08747612,0.07655258,0.65922813,0.76409377,2.78889151,1.05009466,1.79810520
1.01750875,5.05042668,0.01104233,0.08788559,0.07573606,0.65969782,0.75992415,2.76816755,1.03588006,1.77172967
1.02351176,5.00273382,0.01062142,0.08829478,0.07472913,0.65956284,0.75458948,2.74613964,1.02237476,1.74524045
1.02951476,4.95420635,0.01020692,0.08871977,0.07355622,0.65887122,0.74810875,2.72333115,1.00965882,1.71895898
1.03551776,4.90568815,0.00980224,0.08917911,0.07224310,0.65767391,0.74052398,2.70025377,0.99783726,1.69322882
1.04152076,4.85801182,0.00941075,0.08969308,0.07081589,0.65602133,0.73189752,2.67738978,0.98703461,1.66840612
1.04752376,4.81196987,0.00903567,0.09028268,0.06930026,0.65396017,0.72230904,2.65517649,0.97738798,1.64484894
1.05352676,4.76828804,0.00868003,0.09096861,0.06772058,0.65153093,0.71185221,2.63399393,0.96903922,1.62290551
1.05952976,4.72760191,0.00834654,0.09177014,0.06609927,0.64876595,0.70063133,2.61415576,0.96212619,1.60290208
1.06553277,4.69043762,0.00803759,0.09270395,0.06445629,0.64568828,0.68875799,2.59590418,0.95677377,1.58513057
1.07153577,4.65719740,0.00775509,0.09378305,0.06280875,0.64231129,0.67634785,2.57940848,0.95308483,1.56983671
1.07753877,4.62815041,0.00750051,0.09501582,0.06117072,0.63863897,0.66351769,2.56476749,0.95113169,1.55720900
1.08354177,4.60342908,0.00727475,0.09640514,0.05955321,0.63466705,0.65038276,2.55201533,0.95094851,1.54736913
1.08954477,4.58303100,0.00707816,0.09794776,0.05796425,0.63038465,0.63705460,2.54113011,0.95252496,1.54036427
1.09554777,4.56682602,0.00691051,0.09963389,0.05640918,0.62577643,0.62363922,2.53204496,0.95580168,1.53616178
1.10155078,4.55456825,0.00677100,0.10144710,0.05489099,0.62082517,0.61023574,2.52466054,0.96066775,1.53464665
1.10755378,4.54591213,0.00665825,0.10336450,0.05341075,0.61551445,0.59693556,2.51885832,0.96696049,1.53562204
1.11355678,4.54043203,0.00657035,0.10535714,0.05196808,0.60983148,0.58382191,2.51451367,0.97446771,1.53881308
1.11955978,4.53764432,0.00650492,0.10739083,0.05056171,0.60376975,0.57096987,2.51150823,0.98293252,1.54387410
1.12556278,4.53703102,0.00645916,0.10942713,0.04918989,0.59733159,0.55844681,2.50974051,0.99206052,1.55039902
1.13156578,4.53806424,0.00642993,0.11142462,0.04785094,0.59053019,0.54631316,2.50913450,1.00152933,1.55793492
1.13756878,4.54023024,0.00641384,0.11334035,0.04654359,0.58339144,0.53462349,2.50964568,1.01100000,1.56599821
1.14357179,4.54305237,0.00640732,0.11513141,0.04526734,0.57595504,0.52342788,2.51126413,1.02012999,1.57409285
1.14957479,4.54611205,0.00640676,0.11675660,0.04402273,0.56827528,0.51277338,2.51401493,1.02858711,1.58173014
1.15557779,4.54906710,0.00640858,0.11817809,0.04281153,0.56042115,0.50270568,2.51795568,1.03606389,1.58844896
1.16158079,4.55166662,0.00640937,0.11936295,0.04163680,0.55247598,0.49327066,2.52317161,1.04229167,1.59383589
1.16758379,4.55376216,0.00640592,0.12028464,0.04050298,0.54453647,0.48451594,2.52976846,1.04705384,1.59754402
1.17358679,4.55531457,0.00639541,0.12092421,0.03941581,0.53671131,0.47649214,2.53786393,1.05019737,1.59930973
1.17958979,4.55639633,0.00637541,0.12127120,0.03838224,0.52911927,0.46925394,2.54757789,1.05164225,1.59896650
1.18559280,4.55718927,0.00634396,0.12132433,0.03741031,0.52188687,0.46286056,2.55902219,1.05138817,1.59645490
1.19159580,4.55797754,0.00629969,0.12109172,0.03650897,0.51514568,0.45737588,2.57229052,1.04951800,1.59182832
1.19759880,4.55913611,0.00624175,0.12059078,0.03568784,0.50902928,0.45286785,2.58744877,1.04619781,1.58525391
1.20360180,4.56111491,0.00616992,0.11984771,0.03495700,0.50366992,0.44940729,2.60452650,1.04167331,1.57700848
1.20960480,4.56441920,0.00608455,0.11889661,0.03432674,0.49919497,0.44706599,2.62350964,1.03626265,1.56746950
1.21560780,4.56958660,0.00598654,0.11777825,0.03380729,0.49572323,0.44591413,2.64433489,1.03034584,1.55710134
1.22161081,4.57716145,0.00587731,0.11653856,0.03340853,0.49336117,0.44601711,2.66688580,1.02435106,1.54643730
1.22761381,4.58766746,0.00575872,0.11522687,0.03313970,0.49219913,0.44743173,2.69099065,1.01873847,1.53605818
1.23361681,4.60157940,0.00563300,0.11389401,0.03300911,0.49230773,0.45020216,2.71642206,1.01398198,1.52656809
1.23961981,4.61929499,0.00550263,0.11259023,0.03302381,0.49373449,0.45435551,2.74289825,1.01054990,1.51856871
1.24562281,4.64110786,0.00537028,0.11136328,0.03318934,0.49650081,0.45989758,2.77008570,1.00888515,1.51263305
1.25162581,4.66718287,0.00523866,0.11025645,0.03350935,0.50059943,0.46680868,2.79760321,1.00938585,1.50927974
1.25762881,4.69753472,0.00511046,0.10930683,0.03398540,0.50599260,0.47504014,2.82502688,1.01238727,1.50894911
1.26363182,4.73201090,0.00498818,0.10854382,0.03461665,0.51261089,0.48451141,2.85189610,1.01814574,1.51198208
1.26963482,4.77027988,0.00487412,0.10798792,0.03539968,0.52035293,0.49510825,2.87772019,1.02682543,1.51860275
1.27563782,4.81182537,0.00477021,0.10764994,0.03632829,0.52908605,0.50668212,2.90198562,1.03848839,1.52890555
1.28164082,4.85594710,0.00467802,0.10753052,0.03739348,0.53864793,0.51905086,2.92416376,1.05308861,1.54284744
1.28764382,4.90176861,0.00459865,0.10762017,0.03858337,0.54884924,0.53200090,2.94371899,1.07047001,1.56024560
1.29364682,4.94825209,0.00453276,0.10789961,0.03988330,0.55947722,0.54529091,2.96011722,1.09036896,1.58078076
1.29964982,4.99422003,0.00448050,0.10834056,0.04127604,0.57030024,0.55865691,2.97283472,1.11242076,1.60400598
1.30565283,5.03838335,0.00444153,0.10890686,0.04274202,0.58107309,0.57181863,2.98136727,1.13617031,1.62936062
1.31165583,5.07937504,0.00441509,0.10955590,0.04425976,0.59154290,0.58448705,2.98523953,1.16108621,1.65618888
1.31765883,5.11578853,0.00439997,0.11024026,0.04580632,0.60145556,0.59637268,2.98401458,1.18657788,1.68376224
1.32366183,5.14621921,0.00439462,0.11090952,0.04735785,0.61056231,0.60719440,2.97730345,1.21201498,1.71130482
1.32966483,5.16930789,0.00439718,0.11151214,0.04889024,0.61862634,0.61668845,2.96477448,1.23674827,1.73802067
1.33566783,5.18378436,0.00440555,0.11199732,0.05037974,0.62542915,0.62461708,2.94616229,1.26013114,1.76312188
1.34167084,5.18850954,0.00441751,0.11231684,0.05180369,0.63077638,0.63077666,2.92127601,1.28154079,1.78585638
1.34767384,5.18251446,0.00443072,0.11242665,0.05314117,0.63450296,0.63500478,2.89000649,1.30039843,1.80553434
1.35367684,5.16503443,0.00444284,0.11228837,0.05437361,0.63647735,0.63718603,2.85233223,1.31618742,1.82155216
1.35967984,5.13553725,0.00445161,0.11187043,0.05548541,0.63660472,0.63725622,2.80832353,1.32846893,1.83341315
1.36568284,5.09374399,0.00445489,0.11114899,0.05646440,0.63482892,0.63520491,2.75814481,1.33689430,1.84074405
1.37168584,5.03964184,0.00445072,0.11010848,0.05730223,0.63113337,0.63107607,2.70205468,1.34121401,1.84330707
1.37768884,4.97348829,0.00443739,0.10874196,0.05799464,0.62554053,0.62496690,2.64040368,1.34128266,1.84100682
1.38369185,4.89580672,0.00441347,0.10705100,0.05854156,0.61811043,0.61702500,2.57362969,1.33706026,1.83389230
1.38969485,4.80737368,0.00437783,0.10504547,0.05894717,0.60893795,0.60744386,2.50225104,1.32860975,1.82215379
1.39569785,4.70919846,0.00432968,0.10274296,0.05921975,0.59814933,0.59645701,2.42685737,1.31609104,1.80611523
1.40170085,4.60249596,0.00426859,0.10016805,0.05937143,0.58589783,0.58433120,2.34809871,1.29975216,1.78622229
1.40770385,4.48865413,0.00419447,0.09735148,0.05941788,0.57235895,0.57135870,2.26667300,1.27991790,1.76302708
1.41370685,4.36919744,0.00410761,0.09432913,0.05937787,0.55772526,0.55784934,2.18331250,1.25697662,1.73716999
1.41970985,4.24574774,0.00400861,0.09114100,0.05927278,0.54220117,0.54412231,2.09876957,1.23136592,1.70935971
1.42571286,4.11998427,0.00389842,0.08783019,0.05912608,0.52599777,0.53049832,2.01380232,1.20355783,1.68035213
1.43171586,3.99360413,0.00377828,0.08444189,0.05896276,0.50932801,0.51729220,1.92916058,1.17404409,1.65092897
1.43771886,3.86828455,0.00364970,0.08102241,0.05880878,0.49240224,0.50480614,1.84557266,1.14332219,1.62187693
1.44372186,3.74564810,0.00351441,0.07761830,0.05869048,0.47542439,0.49332387,1.76373321,1.11188261,1.59396795
1.44972486,3.62723172,0.00337435,0.07427557,0.05863401,0.45858879,0.48310577,1.68429255,1.08019758,1.56794110
1.45572786,3.51445999,0.00323156,0.07103903,0.05866488,0.44207761,0.47438487,1.60784758,1.04871172,1.54448652
1.46173087,3.40862310,0.00308822,0.06795162,0.05880732,0.42605911,0.46736391,1.53493453,1.01783463,1.52423155
1.46773387,3.31085952,0.00294650,0.06505393,0.05908392,0.41068646,0.46221314,1.46602341,0.98793542,1.50772926
1.47373687,3.22214305,0.00280858,0.06238373,0.05951503,0.39609722,0.45906899,1.40151415,0.95933921,1.49544918
1.47973987,3.14327407,0.00267657,0.05997555,0.06011837,0.38241330,0.45803330,1.34173447,0.93232524,1.48777023
1.48574287,3.07487439,0.00255244,0.05786034,0.06090857,0.36974131,0.45917307,1.28693902,0.90712661,1.48497570
1.49174587,3.01738519,0.00243801,0.05606510,0.06189670,0.35817323,0.46252060,1.23730988,0.88393107,1.48724982
1.49774887,2.97106756,0.00233488,0.05461255,0.06308984,0.34778720,0.46807394,1.19295810,0.86288285,1.49467602
1.50375188,2.93600525,0.00224442,0.05352082,0.06449071,0.33864841,0.47579746,1.15392610,0.84408510,1.50723646
1.50975488,2.91210921,0.00216771,0.05280313,0.06609730,0.33080995,0.48562280,1.12019090,0.82760273,1.52481280
1.51575788,2.89912377,0.00210554,0.05246754,0.06790250,0.32431349,0.49744985,1.09166794,0.81346543,1.54718824
1.52176088,2.89663454,0.00205839,0.05251663,0.06989396,0.31918989,0.51114815,1.06821559,0.80167083,1.57405070
1.52776388,2.90407800,0.00202646,0.05294735,0.07205384,0.31545961,0.52655862,1.04964020,0.79218755,1.60499741
1.53376688,2.92075318,0.00200962,0.05375090,0.07435891,0.31313297,0.54349568,1.03570188,0.78495836,1.63954102
1.53976988,2.94583556,0.00200748,0.05491266,0.07678058,0.31221025,0.56175008,1.02612091,0.77990323,1.67711738
1.54577289,2.97839370,0.00201941,0.05641233,0.07928528,0.31268187,0.58109229,1.02058493,0.77692257,1.71709528
1.55177589,3.01740874,0.00204455,0.05822414,0.08183493,0.31452843,0.60127671,1.01875694,0.77590061,1.75878823
1.55777889,3.06179693,0.00208189,0.06031727,0.08438759,0.31772100,0.62204655,1.02028402,0.77670910,1.80146839
1.56378189,3.11043521,0.00213029,0.06265645,0.08689838,0.32222148,0.64313952,1.02480690,0.77921134,1.84438253
1.56978489,3.16218944,0.00218855,0.06520266,0.08932049,0.32798328,0.66429405,1.03197001,0.78326663,1.88676993
1.57578789,3.21594480,0.00225545,0.06791407,0.09160636,0.33495226,0.68525598,1.04143195,0.78873505,1.92788177
1.58179090,3.27063755,0.00232980,0.07074710,0.09370902,0.34306793,0.70578541,1.05287605,0.79548256,1.96700144
1.58779390,3.32528687,0.00241053,0.07365758,0.09558344,0.35226492,0.72566339,1.06602065,0.80338616,2.00346524
1.59379690,3.37902570,0.00249666,0.07660195,0.09718792,0.36247472,0.74469822,1.08062854,0.81233896,2.03668245
1.59979990,3.43112887,0.00258738,0.07953856,0.09848540,0.37362745,0.76273083,1.09651527,0.82225481,2.06615397
1.60580290,3.48103707,0.00268208,0.08242886,0.09944471,0.38565363,0.77963897,1.11355562,0.83307221,2.09148862
1.61180590,3.52837517,0.00278033,0.08523851,0.10004162,0.39848585,0.79533995,1.13168797,0.84475718,2.11241604
1.61780890,3.57296345,0.00288189,0.08793837,0.10025965,0.41206008,0.80979150,1.15091589,0.85730467,2.12879548
1.62381191,3.61482077,0.00298672,0.09050523,0.10009062,0.42631661,0.82299072,1.17130689,0.87073840,2.14061986
1.62981491,3.65415878,0.00309492,0.09292235,0.09953495,0.44120037,0.83497103,1.19298796,0.88510877,2.14801448
1.63581791,3.69136709,0.00320672,0.09517967,0.09860155,0.45666064,0.84579713,1.21613787,0.90048889,2.15123038
1.64182091,3.72698953,0.00332240,0.09727374,0.09730744,0.47265008,0.85555820,1.24097656,0.91696864,2.15063231
1.64782391,3.76169222,0.00344228,0.09920736,0.09567708,0.48912311,0.86435964,1.26775160,0.93464705,2.14668187
1.65382691,3.79622484,0.00356663,0.10098890,0.09374137,0.50603361,0.87231379,1.29672259,0.95362318,2.13991641
1.65982991,3.83137674,0.00369562,0.10263139,0.09153646,0.52333223,0.87953010,1.32814389,0.97398595,2.13092462
1.66583292,3.86793002,0.00382927,0.10415141,0.08910237,0.54096333,0.88610539,1.36224661,0.99580354,2.12032013
1.67183592,3.90661196,0.00396737,0.10556783,0.08648154,0.55886182,0.89211469,1.39922068,1.01911283,2.10871427
1.67783892,3.94804938,0.00410949,0.10690042,0.08371727,0.57695016,0.89760332,1.43919797,1.04390957,2.09668944
1.68384192,3.99272717,0.00425489,0.10816858,0.08085231,0.59513577,0.90258072,1.48223734,1.07013994,2.08477439
1.68984492,4.04095356,0.00440255,0.10939000,0.07792744,0.61330896,0.90701642,1.52831257,1.09769409,2.07342278
1.69584792,4.09283397,0.00455117,0.11057957,0.07498033,0.63134185,0.91083843,1.57730373,1.12640212,2.06299590
1.70185093,4.14825492,0.00469916,0.11174846,0.07204451,0.64908815,0.91393435,1.62899275,1.15603292,2.05375058
1.70785393,4.20687917,0.00484468,0.11290346,0.06914868,0.66638417,0.91615499,1.68306345,1.18629607,2.04583273
1.71385693,4.26815237,0.00498572,0.11404660,0.06631625,0.68305093,0.91732058,1.73910626,1.21684696,2.03927680
1.71985993,4.33132104,0.00512013,0.11517510,0.06356515,0.69889747,0.91722909,1.79662744,1.24729482,2.03401105
1.72586293,4.39546109,0.00524573,0.11628162,0.06090797,0.71372519,0.91566629,1.85506256,1.27721357,2.02986823
