energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-2.86643322,6.67004163,0.01067565,1.18933158,0.30075910,1.35474329,3.46655994,3.12191196,0.03975401,1.74889857
-2.86043022,6.65008617,0.00995535,1.19379952,0.29673526,1.34729985,3.45427585,3.13168444,0.03842148,1.72425620
-2.85442721,6.59113599,0.00925672,1.19154642,0.29131959,1.33130951,3.42160278,3.12140280,0.03690725,1.69139215
-2.84842421,6.49351293,0.00857881,1.18240075,0.28454818,1.30697676,3.36878459,3.09109190,0.03523705,1.65053224
-2.84242121,6.35841762,0.00792164,1.16635378,0.27648717,1.27469564,3.29649720,3.04122848,0.03343871,1.60208310
-2.83641821,6.18788768,0.00728599,1.14355822,0.26723052,1.23503556,3.20582423,2.97272596,0.03154137,1.54661840
-2.83041521,5.98472991,0.00667323,1.11432168,0.25689728,1.18872144,3.09822012,2.88690510,0.02957475,1.48486065
-2.82441221,5.75242962,0.00608508,1.07909533,0.24562813,1.13660927,2.97546252,2.78545199,0.02756845,1.41765932
-2.81840920,5.49504142,0.00552349,1.03845810,0.23358152,1.07965825,2.83959599,2.67036540,0.02555125,1.34596608
-2.81240620,5.21706627,0.00499041,0.99309734,0.22092954,1.01890063,2.69286933,2.54389580,0.02355061,1.27080843
-2.80640320,4.92331993,0.00448770,0.94378673,0.20785357,0.95541074,2.53766921,2.40847887,0.02159212,1.19326240
-2.80040020,4.61879836,0.00401697,0.89136237,0.19453996,0.89027443,2.37645271,2.26666615,0.01969918,1.11442556
-2.79439720,4.30854500,0.00357956,0.83669796,0.18117584,0.82455997,2.21168136,2.12105583,0.01789274,1.03539110
-2.78839420,3.99752496,0.00317642,0.78068028,0.16794513,0.75929167,2.04575902,1.97422603,0.01619111,0.95722379
-2.78239120,3.69050994,0.00280814,0.72418560,0.15502495,0.69542683,1.88097571,1.82867303,0.01460994,0.88093846
-2.77638819,3.39197734,0.00247493,0.66805802,0.14258243,0.63383670,1.71945902,1.68675624,0.01316223,0.80748156
-2.77038519,3.10602583,0.00217665,0.61309030,0.13077200,0.57529173,1.56313442,1.55065131,0.01185844,0.73771601
-2.76438219,2.83630875,0.00191284,0.56000778,0.11973318,0.52045136,1.41369510,1.42231227,0.01070666,0.67240944
-2.75837919,2.58598572,0.00168276,0.50945556,0.10958890,0.46985803,1.27258165,1.30344302,0.00971279,0.61222596
-2.75237619,2.35769203,0.00148547,0.46198925,0.10044428,0.42393523,1.14097141,1.19547819,0.00888081,0.55772098
-2.74637319,2.15352465,0.00131990,0.41806916,0.09238584,0.38298913,1.01977682,1.09957270,0.00821295,0.50933908
-2.74037019,1.97504296,0.00118487,0.37805777,0.08548115,0.34721315,0.90965192,1.01659942,0.00770998,0.46741425
-2.73436718,1.82328217,0.00107917,0.34222016,0.07977879,0.31669502,0.81100570,0.94715369,0.00737136,0.43217225
-2.72836418,1.69877697,0.00100163,0.31072704,0.07530848,0.29142548,0.72402113,0.89156366,0.00719549,0.40373446
-2.72236118,1.60159312,0.00095114,0.28365995,0.07208159,0.27130818,0.64867824,0.84990529,0.00717978,0.38212294
-2.71635818,1.53136458,0.00092672,0.26101804,0.07009163,0.25617032,0.58478002,0.82202082,0.00732082,0.36726621
-2.71035518,1.48733439,0.00092754,0.24272609,0.06931495,0.24577330,0.53197970,0.80753965,0.00761443,0.35900539
-2.70435218,1.46839757,0.00095293,0.22864324,0.06971157,0.23982335,0.48980827,0.80590098,0.00805568,0.35710070
-2.69834917,1.47314480,0.00100244,0.21857211,0.07122599,0.23798171,0.45770120,0.81637728,0.00863895,0.36123795
-2.69234617,1.49990608,0.00107578,0.21226786,0.07378824,0.23987425,0.43502352,0.83809827,0.00935791,0.37103526
-2.68634317,1.54679388,0.00117290,0.20944714,0.07731502,0.24510054,0.42109274,0.87007504,0.01020545,0.38604985
-2.68034017,1.61174550,0.00129394,0.20979651,0.08171104,0.25324221,0.41519905,0.91122404,0.01117373,0.40578525
-2.67433717,1.69256488,0.00143920,0.21298046,0.08687061,0.26387089,0.41662269,0.96039084,0.01225412,0.42969899
-2.66833417,1.78696363,0.00160915,0.21864871,0.09267949,0.27655555,0.42464841,1.01637364,0.01343718,0.45721100
-2.66233117,1.89260175,0.00180438,0.22644296,0.09901709,0.29086955,0.43857704,1.07794632,0.01471270,0.48771285
-2.65632816,2.00712797,0.00202556,0.23600310,0.10575894,0.30639724,0.45773441,1.14388091,0.01606974,0.52057804
-2.65032516,2.12821955,0.00227335,0.24697269,0.11277962,0.32274033,0.48147774,1.21296949,0.01749665,0.55517327
-2.64432216,2.25362152,0.00254843,0.25900408,0.11995581,0.33952392,0.50920003,1.28404491,0.01898121,0.59087074
-2.63831916,2.38118481,0.00285133,0.27176291,0.12716981,0.35640218,0.54033251,1.35600035,0.02051072,0.62706119
-2.63231616,2.50890263,0.00318242,0.28493215,0.13431307,0.37306357,0.57434565,1.42780718,0.02207213,0.66316769
-2.62631316,2.63494455,0.00354180,0.29821573,0.14128982,0.38923556,0.61074913,1.49853082,0.02365226,0.69865946
-2.62031016,2.75768731,0.00392924,0.31134160,0.14802073,0.40468860,0.64909089,1.56734411,0.02523793,0.73306567
-2.61430715,2.87574160,0.00434407,0.32406441,0.15444622,0.41923935,0.68895581,1.63353819,0.02681619,0.76598844
-2.60830415,2.98797408,0.00478515,0.33616765,0.16052952,0.43275290,0.72996418,1.69653031,0.02837448,0.79711476
-2.60230115,3.09352393,0.00525074,0.34746527,0.16625915,0.44514397,0.77177031,1.75586883,0.02990090,0.82622671
-2.59629815,3.19181343,0.00573851,0.35780280,0.17165073,0.45637696,0.81406142,1.81123520,0.03138432,0.85320948
-2.59029515,3.28255246,0.00624546,0.36705795,0.17674807,0.46646482,0.85655718,1.86244330,0.03281466,0.87805691
-2.58429215,3.36573657,0.00676792,0.37514069,0.18162332,0.47546676,0.89900983,1.90943622,0.03418297,0.90087415
-2.57828914,3.44163916,0.00730158,0.38199280,0.18637613,0.48348477,0.94120508,1.95228112,0.03548164,0.92187720
-2.57228614,3.51079778,0.00784151,0.38758697,0.19113191,0.49065917,0.98296380,1.99116244,0.03670448,0.94138924
-2.56628314,3.57399527,0.00838220,0.39192552,0.19603905,0.49716312,1.02414438,2.02637403,0.03784684,0.95983372
-2.56028014,3.63223629,0.00891773,0.39503862,0.20126529,0.50319649,1.06464556,2.05831056,0.03890565,0.97772436
-2.55427714,3.68671987,0.00944182,0.39698231,0.20699320,0.50897898,1.10440961,2.08745863,0.03987945,0.99565220
-2.54827414,3.73880870,0.00994800,0.39783618,0.21341503,0.51474290,1.14342547,2.11438782,0.04076836,1.01426997
-2.54227114,3.78999560,0.01042979,0.39770086,0.22072708,0.52072572,1.18173147,2.13974177,0.04157399,1.03427422
-2.53626813,3.84186800,0.01088085,0.39669527,0.22912370,0.52716251,1.21941724,2.16422919,0.04229938,1.05638544
-2.53026513,3.89607059,0.01129517,0.39495383,0.23879118,0.53427856,1.25662446,2.18861476,0.04294880,1.08132688
-2.52426213,3.95426666,0.01166725,0.39262348,0.24990187,0.54228232,1.29354597,2.21370944,0.04352755,1.10980225
-2.51825913,4.01809853,0.01199223,0.38986066,0.26260847,0.55135877,1.33042293,2.24035986,0.04404173,1.14247307
-2.51225613,4.08914722,0.01226609,0.38682818,0.27703898,0.56166345,1.36753973,2.26943646,0.04449797,1.17993601
-2.50625313,4.16889188,0.01248569,0.38369204,0.29329229,0.57331726,1.40521659,2.30181965,0.04490308,1.22270091
-2.50025013,4.25866933,0.01264893,0.38061826,0.31143469,0.58640213,1.44379966,2.33838405,0.04526377,1.27116994
-2.49424712,4.35963428,0.01275475,0.37776955,0.33149730,0.60095777,1.48364890,2.37998023,0.04558633,1.32561853
-2.48824412,4.47272096,0.01280313,0.37530209,0.35347458,0.61697952,1.52512387,2.42741408,0.04587627,1.38617857
-2.48224112,4.59860695,0.01279509,0.37336228,0.37732394,0.63441745,1.56856790,2.48142407,0.04613811,1.45282464
-2.47623812,4.73768037,0.01273261,0.37208354,0.40296629,0.65317670,1.61429117,2.54265657,0.04637506,1.52536354
-2.47023512,4.89001144,0.01261853,0.37158322,0.43028779,0.67311930,1.66255335,2.61164013,0.04658889,1.60342791
-2.46423212,5.05532979,0.01245643,0.37195975,0.45914230,0.69406720,1.71354650,2.68875949,0.04677984,1.68647419
-2.45822911,5.23300861,0.01225046,0.37328997,0.48935471,0.71580674,1.76737910,2.77423042,0.04694652,1.77378546
-2.45222611,5.42205712,0.01200523,0.37562690,0.52072494,0.73809430,1.82406191,2.86807660,0.04708605,1.86447921
-2.44622311,5.62112219,0.01172560,0.37899782,0.55303224,0.76066311,1.88349645,2.97010989,0.04719414,1.95752033
-2.44022011,5.82850010,0.01141658,0.38340300,0.58603997,0.78323097,1.94546681,3.07991523,0.04726540,2.05173923
-2.43421711,6.04215904,0.01108314,0.38881495,0.61950040,0.80550878,2.00963540,3.19684143,0.04729358,2.14585472
-2.42821411,6.25977243,0.01073010,0.39517840,0.65315945,0.82720937,2.07554293,3.31999898,0.04727202,2.23850145
-2.42221111,6.47876290,0.01036206,0.40241096,0.68676141,0.84805661,2.14261313,3.44826555,0.04719403,2.32826109
-2.41620810,6.69635628,0.00998326,0.41040461,0.72005320,0.86779420,2.21016206,3.58029987,0.04705335,2.41369660
-2.41020510,6.90964428,0.00959758,0.41902787,0.75278844,0.88619403,2.27741197,3.71456407,0.04684467,2.49338858
-2.40420210,7.11565442,0.00920852,0.42812880,0.78473098,0.90306356,2.34350941,3.84935419,0.04656400,2.56597254
-2.39819910,7.31142499,0.00881916,0.43753859,0.81565802,0.91825209,2.40754695,3.98283827,0.04620915,2.63017609
-2.39219610,7.49408284,0.00843222,0.44707579,0.84536278,0.93165545,2.46858788,4.11310097,0.04578004,2.68485466
-2.38619310,7.66092114,0.00805010,0.45655099,0.87365657,0.94321909,2.52569295,4.23819309,0.04527904,2.72902455
-2.38019010,7.80947444,0.00767490,0.46577183,0.90037059,0.95293927,2.57794807,4.35618443,0.04471108,2.76189226
-2.37418709,7.93758822,0.00730854,0.47454807,0.92535708,0.96086232,2.62449209,4.46521784,0.04408384,2.78287889
-2.36818409,8.04348011,0.00695276,0.48269675,0.94849015,0.96708198,2.66454323,4.56356230,0.04340766,2.79163875
-2.36218109,8.12579033,0.00660924,0.49004702,0.96966616,0.97173489,2.69742338,4.64966285,0.04269548,2.78807159
-2.35617809,8.18361940,0.00627963,0.49644463,0.98880370,0.97499446,2.72257897,4.72218530,0.04196263,2.77232766
-2.35017509,8.21655129,0.00596562,0.50175582,1.00584314,0.97706331,2.73959778,4.78005370,0.04122647,2.74480570
-2.34417209,8.22466118,0.00566892,0.50587052,1.02074586,0.97816471,2.74822076,4.82247909,0.04050606,2.70614365
-2.33816908,8.20850730,0.00539138,0.50870479,1.03349308,0.97853320,2.74834854,4.84897821,0.03982166,2.65720243
-2.33216608,8.16910741,0.00513489,0.51020233,1.04408432,0.97840507,2.74004234,4.85938164,0.03919420,2.59904333
-2.32616308,8.10790060,0.00490148,0.51033511,1.05253559,0.97800890,2.72351928,4.85383099,0.03864473,2.53289973
-2.32016008,8.02669628,0.00469322,0.50910321,1.05887729,0.97755665,2.69914241,4.83276561,0.03819384,2.46014416
-2.31415708,7.92761243,0.00451222,0.50653368,1.06315186,0.97723579,2.66740602,4.79689955,0.03786097,2.38225169
-2.30815408,7.81300573,0.00436059,0.50267885,1.06541132,0.97720259,2.62891697,4.74719022,0.03766391,2.30076099
-2.30215108,7.68539647,0.00424038,0.49761389,1.06571471,0.97757709,2.58437279,4.68480022,0.03761809,2.21723418
-2.29614807,7.54739125,0.00415353,0.49143393,1.06412556,0.97843976,2.53453794,4.61105440,0.03773610,2.13321692
-2.29014507,7.40160656,0.00410182,0.48425083,1.06070951,0.97982995,2.48021885,4.52739406,0.03802713,2.05019978
-2.28414207,7.25059597,0.00408677,0.47618975,1.05553207,0.98174624,2.42223920,4.43533058,0.03849654,1.96958216
-2.27813907,7.09678354,0.00410965,0.46738559,1.04865677,0.98414849,2.36141626,4.33640009,0.03914545,1.89263970
-2.27213607,6.94240548,0.00417136,0.45797948,1.04014365,0.98696143,2.29853915,4.23212131,0.03997045,1.82049614
-2.26613307,6.78946164,0.00427242,0.44811537,1.03004821,0.99007946,2.23434991,4.12395770,0.04096346,1.75410016
-2.26013007,6.63967785,0.00441293,0.43793684,1.01842085,0.99337244,2.16952778,4.01328516,0.04211161,1.69420778
-2.25412706,6.49447961,0.00459251,0.42758403,1.00530684,0.99669202,2.10467705,3.90136591,0.04339731,1.64137062
-2.24812406,6.35497691,0.00481033,0.41719099,0.99074681,0.99987815,2.04031881,3.78932896,0.04479848,1.59593001
-2.24212106,6.22195982,0.00506507,0.40688314,0.97477764,1.00276540,1.97688620,3.67815693,0.04628884,1.55801694
-2.23611806,6.09590378,0.00535490,0.39677510,0.95743388,1.00518876,1.91472332,3.56867902,0.04783843,1.52755752
-2.23011506,5.97698339,0.00567754,0.38696880,0.93874937,1.00698868,1.85408715,3.46156940,0.04941422,1.50428359
-2.22411206,5.86509332,0.00603023,0.37755177,0.91875921,1.00801509,1.79515223,3.35735029,0.05098082,1.48774794
-2.21810905,5.75987498,0.00640979,0.36859587,0.89750181,1.00813031,1.73801743,3.25639884,0.05250141,1.47734340
-2.21210605,5.66074731,0.00681260,0.36015612,0.87502089,1.00721092,1.68271432,3.15895683,0.05393860,1.47232532
-2.20610305,5.56694056,0.00723470,0.35227005,0.85136747,1.00514844,1.62921666,3.06514259,0.05525546,1.47183645
-2.20010005,5.47753180,0.00767175,0.34495719,0.82660154,1.00184927,1.57745039,2.97496407,0.05641656,1.47493365
-2.19409705,5.39148119,0.00811913,0.33821909,0.80079345,0.99723379,1.52730376,2.88833278,0.05738894,1.48061558
-2.18809405,5.30766830,0.00857195,0.33203969,0.77402486,0.99123513,1.47863722,2.80507804,0.05814309,1.48785064
-2.18209105,5.22492783,0.00902509,0.32638605,0.74638922,0.98379777,1.43129281,2.72496120,0.05865378,1.49560441
-2.17608804,5.14208439,0.00947325,0.32120967,0.71799173,0.97487621,1.38510276,2.64768988,0.05890085,1.50286611
-2.17008504,5.05798599,0.00991102,0.31644815,0.68894881,0.96443415,1.33989734,2.57293204,0.05886973,1.50867325
-2.16408204,4.97153606,0.01033288,0.31202738,0.65938700,0.95244413,1.29551176,2.50032992,0.05855186,1.51213406
-2.15807904,4.88172379,0.01073332,0.30786411,0.62944146,0.93888799,1.25179221,2.42951414,0.05794491,1.51244740
-2.15207604,4.78765259,0.01110688,0.30386891,0.59925409,0.92375812,1.20860111,2.36011766,0.05705274,1.50891941
-2.14607304,4.68856642,0.01144824,0.29994939,0.56897132,0.90705952,1.16582158,2.29178991,0.05588522,1.50097710
-2.14007004,4.58387358,0.01175228,0.29601365,0.53874174,0.88881251,1.12336128,2.22421089,0.05445781,1.48817828
-2.13406703,4.47316772,0.01201424,0.29197377,0.50871363,0.86905604,1.08115563,2.15710498,0.05279101,1.47021801
-2.12806403,4.35624541,0.01222977,0.28774933,0.47903259,0.84785122,1.03917053,2.09025443,0.05090965,1.44693138
-2.12206103,4.23311983,0.01239509,0.28327059,0.44983927,0.82528496,0.99740466,2.02351190,0.04884206,1.41829283
-2.11605803,4.10403002,0.01250710,0.27848158,0.42126732,0.80147330,0.95589123,1.95681179,0.04661922,1.38441211
-2.11005503,3.96944523,0.01256349,0.27334247,0.39344170,0.77656413,0.91469930,1.89017982,0.04427378,1.34552710
-2.10405203,3.83006377,0.01256285,0.26783162,0.36647737,0.75073916,0.87393458,1.82374036,0.04183923,1.30199380
-2.09804902,3.68680615,0.01250481,0.26194680,0.34047832,0.72421465,0.83373962,1.75772106,0.03934899,1.25427388
-2.09204602,3.54080231,0.01239010,0.25570571,0.31553699,0.69724101,0.79429334,1.69245435,0.03683559,1.20292020
-2.08604302,3.39337289,0.01222059,0.24914578,0.29173417,0.67010091,0.75580976,1.62837547,0.03433003,1.14856068
-2.08004002,3.24600481,0.01199938,0.24232313,0.26913905,0.64310600,0.71853596,1.56601696,0.03186116,1.09188112
-2.07403702,3.10032155,0.01173076,0.23531076,0.24780971,0.61659219,0.68274907,1.50599944,0.02945522,1.03360734
-2.06803402,2.95804883,0.01142019,0.22819614,0.22779369,0.59091374,0.64875235,1.44901883,0.02713553,0.97448715
-2.06203102,2.82097652,0.01107421,0.22107806,0.20912874,0.56643620,0.61687026,1.39583039,0.02492228,0.91527270
-2.05602801,2.69091785,0.01070034,0.21406320,0.19184360,0.54352851,0.58744272,1.34722984,0.02283243,0.85670353
-2.05002501,2.56966695,0.01030694,0.20726218,0.17595869,0.52255462,0.56081837,1.30403230,0.02087977,0.79949087
-2.04402201,2.45895616,0.00990300,0.20078561,0.16148688,0.50386474,0.53734723,1.26704967,0.01907502,0.74430333
-2.03801901,2.36041424,0.00949795,0.19474006,0.14843391,0.48778681,0.51737271,1.23706711,0.01742600,0.69175449
-2.03201601,2.27552677,0.00910144,0.18922428,0.13679881,0.47461826,0.50122324,1.21481958,0.01593790,0.64239249
-2.02601301,2.20559993,0.00872306,0.18432569,0.12657409,0.46461851,0.48920382,1.20096919,0.01461354,0.59669178
-2.02001001,2.15172867,0.00837210,0.18011740,0.11774573,0.45800237,0.48158752,1.19608410,0.01345371,0.55504712
-2.01400700,2.11477027,0.00805733,0.17665586,0.11029303,0.45493456,0.47860742,1.20061980,0.01245740,0.51776987
-2.00800400,2.09532382,0.00778674,0.17397912,0.10418835,0.45552551,0.48044912,1.21490328,0.01162216,0.48508647
-2.00200100,2.09371627,0.00756731,0.17210589,0.09939669,0.45982854,0.48724403,1.23912071,0.01094434,0.45713898
-1.99599800,2.10999519,0.00740484,0.17103538,0.09587533,0.46783841,0.49906377,1.27330905,0.01041931,0.43398754
-1.98999500,2.14392840,0.00730377,0.17074780,0.09357338,0.47949119,0.51591575,1.31735173,0.01004170,0.41561458
-1.98399200,2.19501010,0.00726710,0.17120562,0.09243144,0.49466552,0.53774014,1.37097854,0.00980551,0.40193032
-1.97798899,2.26247335,0.00729625,0.17235542,0.09238138,0.51318489,0.56440837,1.43376979,0.00970425,0.39277959
-1.97198599,2.34530817,0.00739109,0.17413020,0.09334623,0.53482112,0.59572312,1.50516435,0.00973098,0.38794942
-1.96598299,2.44228465,0.00754989,0.17645216,0.09524037,0.55929855,0.63141979,1.58447141,0.00987835,0.38717725
-1.95997999,2.55198018,0.00776940,0.17923554,0.09796982,0.58629907,0.67116954,1.67088542,0.01013861,0.39015943
-1.95397699,2.67280998,0.00804497,0.18238978,0.10143294,0.61546755,0.71458361,1.76350366,0.01050350,0.39655976
-1.94797399,2.80305983,0.00837061,0.18582246,0.10552130,0.64641777,0.76121884,1.86134580,0.01096424,0.40601783
-1.94197099,2.94092023,0.00873925,0.18944212,0.11012091,0.67873852,0.81058430,1.96337483,0.01151144,0.41815691
-1.93596798,3.08452084,0.00914285,0.19316089,0.11511365,0.71199981,0.86214857,2.06851846,0.01213501,0.43259129
-1.92996498,3.23196442,0.00957269,0.19689662,0.12037902,0.74575918,0.91534777,2.17569054,0.01282409,0.44893291
-1.92396198,3.38135948,0.01001955,0.20057466,0.12579609,0.77956792,0.96959380,2.28381159,0.01356699,0.46679712
-1.91795898,3.53085090,0.01047395,0.20412919,0.13124564,0.81297727,1.02428283,2.39182798,0.01435121,0.48580766
-1.91195598,3.67864804,0.01092645,0.20750398,0.13661244,0.84554449,1.07880367,2.49872924,0.01516341,0.50560080
-1.90595298,3.82304992,0.01136780,0.21065281,0.14178763,0.87683884,1.13254604,2.60356314,0.01598951,0.52582864
-1.89994997,3.96246738,0.01178924,0.21353939,0.14667110,0.90644750,1.18490854,2.70544832,0.01681480,0.54616178
-1.89394697,4.09544212,0.01218263,0.21613693,0.15117389,0.93398138,1.23530625,2.80358447,0.01762414,0.56629137
-1.88794397,4.22066283,0.01254068,0.21842745,0.15522042,0.95908082,1.28317809,2.89726015,0.01840217,0.58593078
-1.88194097,4.33697868,0.01285711,0.22040090,0.15875067,0.98142126,1.32799378,2.98585852,0.01913358,0.60481690
-1.87593797,4.44341055,0.01312670,0.22205413,0.16172207,1.00071869,1.36926068,3.06886139,0.01980346,0.62271144
-1.86993497,4.53916055,0.01334548,0.22338995,0.16411114,1.01673499,1.40653033,3.14585207,0.02039763,0.63940216
-1.86393197,4.62362009,0.01351071,0.22441611,0.16591492,1.02928296,1.43940501,3.21651748,0.02090302,0.65470421
-1.85792896,4.69637705,0.01362100,0.22514463,0.16715191,1.03823096,1.46754406,3.28065003,0.02130801,0.66846179
-1.85192596,4.75722222,0.01367624,0.22559111,0.16786273,1.04350707,1.49067023,3.33814968,0.02160279,0.68054980
-1.84592296,4.80615500,0.01367765,0.22577445,0.16811034,1.04510250,1.50857573,3.38902629,0.02177966,0.69087588
-1.83991996,4.84338828,0.01362772,0.22571672,0.16797974,1.04307421,1.52112797,3.43340254,0.02183329,0.69938231
-1.83391696,4.86935203,0.01353016,0.22544323,0.16757730,1.03754637,1.52827470,3.47151694,0.02176091,0.70604792
-1.82791396,4.88469486,0.01338983,0.22498283,0.16702945,1.02871061,1.53004826,3.50372670,0.02156242,0.71088961
-1.82191096,4.89028276,0.01321266,0.22436829,0.16648094,1.01682481,1.52656853,3.53050977,0.02124042,0.71396336
-1.81590795,4.88719378,0.01300554,0.22363668,0.16609243,1.00221023,1.51804433,3.55246501,0.02080015,0.71536438
-1.80990495,4.87670763,0.01277624,0.22282973,0.16603756,0.98524691,1.50477271,3.57030975,0.02024936,0.71522616
-1.80390195,4.86028891,0.01253320,0.22199391,0.16649937,0.96636725,1.48713587,3.58487336,0.01959805,0.71371825
-1.79789895,4.83956308,0.01228545,0.22118039,0.16766622,0.94604768,1.46559542,3.59708612,0.01885818,0.71104257
-1.79189595,4.81628437,0.01204242,0.22044447,0.16972701,0.92479864,1.44068383,3.60796227,0.01804332,0.70742811
-1.78589295,4.79229517,0.01181372,0.21984472,0.17286597,0.90315276,1.41299286,3.61857685,0.01716825,0.70312416
-1.77988994,4.76947734,0.01160896,0.21944158,0.17725699,0.88165179,1.38315937,3.63003599,0.01624848,0.69839205
-1.77388694,4.74969581,0.01143753,0.21929552,0.18305764,0.86083226,1.35184853,3.64344099,0.01529987,0.69349564
-1.76788394,4.73473614,0.01130831,0.21946482,0.19040295,0.84121053,1.31973509,3.65984690,0.01433811,0.68869108
-1.76188094,4.72623788,0.01122948,0.22000291,0.19939928,0.82326758,1.28748325,3.68021702,0.01337838,0.68421598
-1.75587794,4.72562633,0.01120821,0.22095555,0.21011836,0.80743408,1.25572590,3.70537502,0.01243493,0.68027870
-1.74987494,4.73404581,0.01125045,0.22235787,0.22259185,0.79407637,1.22504419,3.73595702,0.01152075,0.67704831
-1.74387194,4.75229784,0.01136069,0.22423148,0.23680663,0.78348385,1.19594828,3.77236632,0.01064731,0.67464564
-1.73786893,4.78078767,0.01154173,0.22658191,0.25270113,0.77585847,1.16886024,3.81473343,0.00982435,0.67313611
-1.73186593,4.81948286,0.01179454,0.22939640,0.27016293,0.77130673,1.14409996,3.86288427,0.00905977,0.67252474
-1.72586293,4.86788685,0.01211813,0.23264240,0.28902795,0.76983481,1.12187492,3.91631927,0.00835952,0.67275370
-1.71985993,4.92503031,0.01250948,0.23626680,0.30908137,0.77134704,1.10227432,3.97420540,0.00772764,0.67370280
-1.71385693,4.98948220,0.01296357,0.24019609,0.33006038,0.77564803,1.08526813,4.03538299,0.00716630,0.67519277
-1.70785393,5.05938130,0.01347342,0.24433752,0.35165902,0.78244856,1.07071108,4.09838823,0.00667597,0.67699160
-1.70185093,5.13248843,0.01403030,0.24858124,0.37353486,0.79137514,1.05835165,4.16149135,0.00625550,0.67882345
-1.69584792,5.20625792,0.01462392,0.25280342,0.39531749,0.80198301,1.04784574,4.22274988,0.00590242,0.68037991
-1.68984492,5.27792604,0.01524273,0.25687025,0.41661873,0.81377209,1.03877432,4.28007509,0.00561311,0.68133317
-1.68384192,5.34461321,0.01587432,0.26064270,0.43704401,0.82620551,1.03066450,4.33130910,0.00538307,0.68135030
-1.67783892,5.40343544,0.01650576,0.26398174,0.45620469,0.83872976,1.02301289,4.37430942,0.00520722,0.68010812
-1.67183592,5.45162037,0.01712412,0.26675395,0.47373078,0.85079589,1.01531032,4.40703690,0.00508008,0.67730798
-1.66583292,5.48662230,0.01771682,0.26883700,0.48928356,0.86188071,1.00706668,4.42764297,0.00499608,0.67268957
-1.65982991,5.50623096,0.01827216,0.27012505,0.50256745,0.87150721,0.99783489,4.43455182,0.00494978,0.66604331
-1.65382691,5.50866855,0.01877970,0.27053349,0.51334076,0.87926317,0.98723273,4.42653324,0.00493605,0.65722058
-1.64782391,5.49267048,0.01923060,0.27000296,0.52142462,0.88481731,0.97496177,4.40276254,0.00495024,0.64614152
-1.64182091,5.45754560,0.01961793,0.26850232,0.52670976,0.88793214,0.96082240,4.36286416,0.00498837,0.63279981
-1.63581791,5.40321313,0.01993692,0.26603051,0.52916075,0.88847298,0.94472449,4.30693689,0.00504715,0.61726463
-1.62981491,5.33021435,0.02018499,0.26261713,0.52881747,0.88641281,0.92669319,4.23555927,0.00512410,0.59967937
-1.62381191,5.23969868,0.02036188,0.25832166,0.52579370,0.88183277,0.90686976,4.14977474,0.00521751,0.58025763
-1.61780890,5.13338482,0.02046947,0.25323148,0.52027286,0.87491830,0.88550747,4.05105759,0.00532648,0.55927635
-1.61180590,5.01349907,0.02051166,0.24745859,0.51250105,0.86595131,0.86296289,3.94126111,0.00545084,0.53706688
-1.60580290,4.88269408,0.02049408,0.24113545,0.50277779,0.85529868,0.83968299,3.82255088,0.00559101,0.51400408
-1.59979990,4.74395194,0.02042377,0.23440984,0.49144477,0.84339794,0.81618883,3.69732630,0.00574800,0.49049417
-1.59379690,4.60047653,0.02030880,0.22743926,0.47887312,0.83074079,0.79305640,3.56813433,0.00592319,0.46696183
-1.58779390,4.45558019,0.02015781,0.22038495,0.46544993,0.81785539,0.77089567,3.43757951,0.00611821,0.44383702
-1.58179090,4.31257010,0.01997964,0.21340595,0.45156439,0.80528837,0.75032863,3.30823439,0.00633487,0.42154213
-1.57578789,4.17463919,0.01978287,0.20665333,0.43759435,0.79358755,0.73196717,3.18255427,0.00657493,0.40047980
-1.56978489,4.04476648,0.01957547,0.20026498,0.42389377,0.78328617,0.71639168,3.06279981,0.00684007,0.38102189
-1.56378189,3.92563058,0.01936447,0.19436109,0.41078158,0.77488948,0.70413120,2.95097048,0.00713175,0.36349989
-1.55777889,3.81953947,0.01915567,0.18904053,0.39853235,0.76886428,0.69564558,2.84875102,0.00745119,0.34819687
-1.55177589,3.72837880,0.01895352,0.18437821,0.38736924,0.76563187,0.69131042,2.75747238,0.00779927,0.33534137
-1.54577289,3.65357962,0.01876097,0.18042360,0.37745911,0.76556464,0.69140500,2.67808799,0.00817664,0.32510305
-1.53976988,3.59610577,0.01857951,0.17720022,0.36891028,0.76898632,0.69610369,2.61116492,0.00858366,0.31759028
-1.53376688,3.55646010,0.01840918,0.17470624,0.36177255,0.77617563,0.70547074,2.55688953,0.00902056,0.31284947
-1.52776388,3.53470771,0.01824875,0.17291610,0.35603953,0.78737308,0.71945877,2.51508590,0.00948751,0.31086623
-1.52176088,3.53051404,0.01809592,0.17178279,0.35165307,0.80279003,0.73791062,2.48524546,0.00998476,0.31156805
-1.51575788,3.54319486,0.01794752,0.17124095,0.34850934,0.82261958,0.76056451,2.46656549,0.01051280,0.31482843
-1.50975488,3.57177505,0.01779984,0.17121038,0.34646628,0.84704819,0.78706230,2.45799423,0.01107254,0.32047235
-1.50375188,3.61505282,0.01764881,0.17159988,0.34535206,0.87626731,0.81696033,2.45828035,0.01166544,0.32828272
