energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,0.96368881,0.60812154,0.00109193,0.00185426,0.08571368,0.22032794,0.38161531
-4.29514757,0.94118901,0.59292167,0.00103536,0.00182632,0.09045415,0.21791349,0.36927018
-4.28914457,0.91737186,0.57688155,0.00097701,0.00179598,0.09513784,0.21522231,0.35637262
-4.28314157,0.89262241,0.56025976,0.00091781,0.00176375,0.09969379,0.21229983,0.34312870
-4.27713857,0.86725888,0.54327276,0.00085861,0.00172999,0.10404509,0.20917621,0.32971808
-4.27113557,0.84152728,0.52609105,0.00080016,0.00169495,0.10811092,0.20586610,0.31629048
-4.26513257,0.81560049,0.50883821,0.00074310,0.00165874,0.11180905,0.20236952,0.30296411
-4.25912956,0.78958162,0.49159271,0.00068797,0.00162135,0.11505851,0.19867353,0.28982574
-4.25312656,0.76351117,0.47439206,0.00063518,0.00158267,0.11778240,0.19475481,0.27693243
-4.24712356,0.73737734,0.45723905,0.00058504,0.00154252,0.11991076,0.19058274,0.26431464
-4.24112056,0.71112854,0.44010940,0.00053774,0.00150068,0.12138319,0.18612295,0.25198036
-4.23511756,0.68468728,0.42296038,0.00049340,0.00145691,0.12215133,0.18134091,0.23992006
-4.22911456,0.65796442,0.40573964,0.00045203,0.00141097,0.12218082,0.17620555,0.22811192
-4.22311156,0.63087288,0.38839385,0.00041358,0.00136267,0.12145286,0.17069247,0.21652712
-4.21710855,0.60334007,0.37087658,0.00037796,0.00131187,0.11996507,0.16478673,0.20513486
-4.21110555,0.57531819,0.35315484,0.00034502,0.00125854,0.11773185,0.15848494,0.19390675
-4.20510255,0.54679215,0.33521429,0.00031460,0.00120270,0.11478402,0.15179665,0.18282050
-4.19909955,0.51778461,0.31706255,0.00028653,0.00114451,0.11116782,0.14474495,0.17186261
-4.19309655,0.48835817,0.29873091,0.00026061,0.00108420,0.10694341,0.13736623,0.16103017
-4.18709355,0.45861478,0.28027420,0.00023669,0.00102211,0.10218284,0.12970928,0.15033162
-4.18109055,0.42869268,0.26176916,0.00021460,0.00095867,0.09696762,0.12183367,0.13978663
-4.17508754,0.39876117,0.24331147,0.00019420,0.00089435,0.09138605,0.11380774,0.12942520
-4.16908454,0.36901389,0.22501180,0.00017537,0.00082969,0.08553041,0.10570608,0.11928613
-4.16308154,0.33966099,0.20699120,0.00015801,0.00076526,0.07949416,0.09760693,0.10941503
-4.15707854,0.31092095,0.18937612,0.00014205,0.00070164,0.07336920,0.08958946,0.09986210
-4.15107554,0.28301244,0.17229358,0.00012742,0.00063937,0.06724345,0.08173127,0.09067986
-4.14507254,0.25614682,0.15586659,0.00011409,0.00057898,0.06119868,0.07410599,0.08192095
-4.13906953,0.23052170,0.14021018,0.00010205,0.00052096,0.05530875,0.06678138,0.07363624
-4.13306653,0.20631579,0.12542825,0.00009131,0.00046573,0.04963827,0.05981775,0.06587332
-4.12706353,0.18368528,0.11161131,0.00008187,0.00041363,0.04424178,0.05326693,0.05867536
-4.12106053,0.16276193,0.09883522,0.00007379,0.00036494,0.03916325,0.04717171,0.05208057
-4.11505753,0.14365266,0.08716089,0.00006711,0.00031985,0.03443617,0.04156573,0.04612213
-4.10905453,0.12644073,0.07663485,0.00006192,0.00027847,0.03008383,0.03647390,0.04082854
-4.10305153,0.11118822,0.06729069,0.00005831,0.00024085,0.02612013,0.03191311,0.03622448
-4.09704852,0.09793952,0.05915112,0.00005641,0.00020696,0.02255045,0.02789331,0.03233190
-4.09104552,0.08672568,0.05223046,0.00005637,0.00017672,0.01937286,0.02441878,0.02917146
-4.08504252,0.07756917,0.04653753,0.00005837,0.00015000,0.01657935,0.02148958,0.02676402
-4.07903952,0.07048886,0.04207858,0.00006260,0.00012661,0.01415719,0.01910306,0.02513222
-4.07303652,0.06550479,0.03886013,0.00006932,0.00010637,0.01209020,0.01725527,0.02430192
-4.06703352,0.06264261,0.03689173,0.00007878,0.00008905,0.01036006,0.01594240,0.02430355
-4.06103052,0.06193739,0.03618815,0.00009131,0.00007441,0.00894745,0.01516195,0.02517311
-4.05502751,0.06343654,0.03677132,0.00010723,0.00006224,0.00783309,0.01491378,0.02695288
-4.04902451,0.06720189,0.03867157,0.00012689,0.00005231,0.00699867,0.01520091,0.02969177
-4.04302151,0.07331068,0.04192839,0.00015068,0.00004442,0.00642760,0.01603007,0.03344518
-4.03701851,0.08185561,0.04659048,0.00017900,0.00003837,0.00610559,0.01741197,0.03827455
-4.03101551,0.09294380,0.05271539,0.00021223,0.00003401,0.00602121,0.01936143,0.04424637
-4.02501251,0.10669496,0.06036848,0.00025076,0.00003120,0.00616616,0.02189718,0.05143097
-4.01900950,0.12323877,0.06962158,0.00029497,0.00002983,0.00653559,0.02504155,0.05990091
-4.01300650,0.14271175,0.08055122,0.00034520,0.00002983,0.00712821,0.02882001,0.06972921
-4.00700350,0.16525376,0.09323673,0.00040173,0.00003116,0.00794645,0.03326059,0.08098748
-4.00100050,0.19100438,0.10775822,0.00046480,0.00003381,0.00899645,0.03839331,0.09374397
-3.99499750,0.22009946,0.12419462,0.00053457,0.00003781,0.01028809,0.04424949,0.10806183
-3.98899450,0.25266796,0.14262190,0.00061112,0.00004322,0.01183495,0.05086125,0.12399752
-3.98299150,0.28882927,0.16311149,0.00069445,0.00005013,0.01365426,0.05826093,0.14159956
-3.97698849,0.32869121,0.18572913,0.00078444,0.00005867,0.01576674,0.06648065,0.16090762
-3.97098549,0.37234865,0.21053392,0.00088089,0.00006899,0.01819650,0.07555196,0.18195200
-3.96498249,0.41988268,0.23757782,0.00098349,0.00008127,0.02097069,0.08550551,0.20475358
-3.95897949,0.47136032,0.26690528,0.00109185,0.00009572,0.02411923,0.09637076,0.22932399
-3.95297649,0.52683443,0.29855296,0.00120549,0.00011256,0.02767424,0.10817560,0.25566607
-3.94697349,0.58634350,0.33254948,0.00132383,0.00013205,0.03166941,0.12094597,0.28377442
-3.94097049,0.64991103,0.36891470,0.00144627,0.00015442,0.03613911,0.13470511,0.31363581
-3.93496748,0.71754390,0.40765859,0.00157213,0.00017994,0.04111731,0.14947274,0.34522926
-3.92896448,0.78922955,0.44877929,0.00170072,0.00020883,0.04663624,0.16526371,0.37852564
-3.92296148,0.86493135,0.49226017,0.00183131,0.00024133,0.05272481,0.18208632,0.41348651
-3.91695848,0.94458207,0.53806582,0.00196319,0.00027761,0.05940685,0.19994017,0.45006202
-3.91095548,1.02807525,0.58613684,0.00209564,0.00031783,0.06669909,0.21881355,0.48818793
-3.90495248,1.11525444,0.63638349,0.00222795,0.00036207,0.07460909,0.23868038,0.52778145
-3.89894947,1.20590073,0.68867837,0.00235942,0.00041032,0.08313303,0.25949690,0.56873629
-3.89294647,1.29971898,0.74284844,0.00248937,0.00046252,0.09225361,0.28119812,0.61091688
-3.88694347,1.39632348,0.79866680,0.00261711,0.00051848,0.10193806,0.30369429,0.65415216
-3.88094047,1.49522409,0.85584485,0.00274193,0.00057792,0.11213651,0.32686769,0.69822937
-3.87493747,1.59581388,0.91402534,0.00286313,0.00064042,0.12278069,0.35056983,0.74288824
-3.86893447,1.69735958,0.97277715,0.00297992,0.00070546,0.13378325,0.37461960,0.78781629
-3.86293147,1.79899608,1.03159251,0.00309151,0.00077239,0.14503772,0.39880237,0.83264565
-3.85692846,1.89972616,1.08988724,0.00319701,0.00084044,0.15641927,0.42287058,0.87695208
-3.85092546,1.99842642,1.14700458,0.00329547,0.00090874,0.16778626,0.44654581,0.92025662
-3.84492246,2.09386021,1.20222318,0.00338586,0.00097633,0.17898275,0.46952252,0.96203032
-3.83891946,2.18469789,1.25476916,0.00346711,0.00104216,0.18984172,0.49147365,1.00170209
-3.83291646,2.26954434,1.30383246,0.00353806,0.00110516,0.20018920,0.51205779,1.03866997
-3.82691346,2.34697318,1.34858689,0.00359755,0.00116422,0.20984904,0.53092794,1.07231535
-3.82091046,2.41556675,1.38821353,0.00364441,0.00121826,0.21864814,0.54774155,1.10201995
-3.81490745,2.47396021,1.42192635,0.00367752,0.00126623,0.22642202,0.56217134,1.12718484
-3.80890445,2.52088817,1.44899916,0.00369583,0.00130718,0.23302046,0.57391662,1.14725069
-3.80290145,2.55523135,1.46879261,0.00369842,0.00134024,0.23831295,0.58271449,1.16171841
-3.79689845,2.57606128,1.48077976,0.00368456,0.00136472,0.24219367,0.58835032,1.17016899
-3.79089545,2.58268047,1.48456908,0.00365372,0.00138006,0.24458581,0.59066713,1.17228175
-3.78489245,2.57465595,1.47992349,0.00360563,0.00138590,0.24544496,0.58957317,1.16784963
-3.77888944,2.55184425,1.46677431,0.00354033,0.00138208,0.24476134,0.58504733,1.15679105
-3.77288644,2.51440616,1.44522935,0.00345815,0.00136865,0.24256088,0.57714216,1.13915722
-3.76688344,2.46281046,1.41557454,0.00335974,0.00134586,0.23890491,0.56598408,1.11513477
-3.76088044,2.39782599,1.37826885,0.00324608,0.00131415,0.23388854,0.55177082,1.08504316
-3.75487744,2.32050235,1.33393254,0.00311844,0.00127415,0.22763777,0.53476621,1.04932711
-3.74887444,2.23213997,1.28332947,0.00297836,0.00122666,0.22030548,0.51529236,1.00854427
-3.74287144,2.13425093,1.22734391,0.00282762,0.00117258,0.21206634,0.49371978,0.96334873
-3.73686843,2.02851231,1.16695327,0.00266819,0.00111294,0.20311113,0.47045565,0.91447112
-3.73086543,1.91671426,1.10319768,0.00250216,0.00104885,0.19364033,0.44593105,0.86269625
-3.72486243,1.80070510,1.03714803,0.00233170,0.00098142,0.18385771,0.42058743,0.80883937
-3.71885943,1.68233608,0.96987383,0.00215897,0.00091180,0.17396376,0.39486310,0.75372207
-3.71285643,1.56340799,0.90241225,0.00198611,0.00084108,0.16414956,0.36918031,0.69814896
-3.70685343,1.44562198,0.83573962,0.00181513,0.00077032,0.15459112,0.34393332,0.64288599
-3.70085043,1.33053637,0.77074645,0.00164790,0.00070048,0.14544454,0.31947803,0.58864141
-3.69484742,1.21953098,0.70821697,0.00148610,0.00063242,0.13684205,0.29612349,0.53604990
-3.68884442,1.11378005,0.64881355,0.00133116,0.00056690,0.12888906,0.27412553,0.48566033
-3.68284142,1.01423428,0.59306651,0.00118430,0.00050454,0.12166244,0.25368267,0.43792755
-3.67683842,0.92161206,0.54136941,0.00104646,0.00044582,0.11520976,0.23493432,0.39320806
-3.67083542,0.83639961,0.49397933,0.00091832,0.00039112,0.10954973,0.21796124,0.35175957
-3.66483242,0.75885931,0.45102217,0.00080031,0.00034068,0.10467363,0.20278803,0.31374401
-3.65882941,0.68904510,0.41250192,0.00069264,0.00029461,0.10054763,0.18938744,0.27923366
-3.65282641,0.62682383,0.37831352,0.00059529,0.00025295,0.09711585,0.17768618,0.24821971
-3.64682341,0.57190102,0.34825826,0.00050805,0.00021563,0.09430407,0.16757195,0.22062276
-3.64082041,0.52384971,0.32206107,0.00043057,0.00018250,0.09202382,0.15890122,0.19630459
-3.63481741,0.48214083,0.29938857,0.00036234,0.00015335,0.09017668,0.15150745,0.17508052
-3.62881441,0.44617377,0.27986747,0.00030278,0.00012793,0.08865872,0.14520942,0.15673189
-3.62281141,0.41530598,0.26310214,0.00025123,0.00010596,0.08736472,0.13981926,0.14101808
-3.61680840,0.38888044,0.24869112,0.00020698,0.00008714,0.08619223,0.13515001,0.12768761
-3.61080540,0.36625024,0.23624184,0.00016933,0.00007114,0.08504512,0.13102232,0.11648811
-3.60480240,0.34679953,0.22538316,0.00013754,0.00005767,0.08383670,0.12727024,0.10717467
-3.59879940,0.32996054,0.21577557,0.00011094,0.00004641,0.08249219,0.12374583,0.09951673
-3.59279640,0.31522635,0.20711891,0.00008885,0.00003708,0.08095059,0.12032266,0.09330314
-3.58679340,0.30215952,0.19915741,0.00007066,0.00002942,0.07916580,0.11689801,0.08834564
-3.58079040,0.29039652,0.19168244,0.00005581,0.00002317,0.07710717,0.11339393,0.08448068
-3.57478739,0.27964860,0.18453285,0.00004379,0.00001812,0.07475931,0.10975720,0.08156979
-3.56878439,0.26969914,0.17759336,0.00003414,0.00001407,0.07212141,0.10595817,0.07949870
-3.56278139,0.26039840,0.17079123,0.00002647,0.00001085,0.06920600,0.10198891,0.07817540
-3.55677839,0.25165594,0.16409149,0.00002043,0.00000830,0.06603730,0.09786051,0.07752735
-3.55077539,0.24343148,0.15749134,0.00001574,0.00000632,0.06264930,0.09359995,0.07749819
-3.54477239,0.23572485,0.15101374,0.00001215,0.00000477,0.05908360,0.08924663,0.07804406
-3.53876938,0.22856562,0.14470097,0.00000946,0.00000359,0.05538718,0.08484878,0.07912997
-3.53276638,0.22200289,0.13860814,0.00000753,0.00000269,0.05161021,0.08045990,0.08072622
-3.52676338,0.21609592,0.13279723,0.00000622,0.00000201,0.04780388,0.07613539,0.08280530
-3.52076038,0.21090596,0.12733173,0.00000545,0.00000151,0.04401854,0.07192959,0.08533927
-3.51475738,0.20648955,0.12227224,0.00000517,0.00000114,0.04030200,0.06789320,0.08829788
-3.50875438,0.20289372,0.11767309,0.00000534,0.00000089,0.03669818,0.06407130,0.09164748
-3.50275138,0.20015299,0.11358008,0.00000596,0.00000072,0.03324610,0.06050192,0.09535075
-3.49674837,0.19828850,0.11002936,0.00000707,0.00000062,0.02997915,0.05721520,0.09936737
-3.49074537,0.19730882,0.10704742,0.00000869,0.00000058,0.02692474,0.05423316,0.10365542
-3.48474237,0.19721269,0.10465211,0.00001092,0.00000060,0.02410427,0.05156996,0.10817355
-3.47873937,0.19799300,0.10285452,0.00001384,0.00000066,0.02153332,0.04923271,0.11288379
-3.47273637,0.19964197,0.10166144,0.00001758,0.00000077,0.01922212,0.04722255,0.11775474
-3.46673337,0.20215699,0.10107839,0.00002228,0.00000092,0.01717615,0.04553609,0.12276496
-3.46073037,0.20554662,0.10111277,0.00002811,0.00000113,0.01539689,0.04416697,0.12790640
-3.45472736,0.20983643,0.10177694,0.00003527,0.00000140,0.01388259,0.04310746,0.13318748
-3.44872436,0.21507399,0.10309104,0.00004397,0.00000172,0.01262910,0.04235005,0.13863576
-3.44272136,0.22133278,0.10508521,0.00005444,0.00000212,0.01163063,0.04188877,0.14429969
-3.43671836,0.22871439,0.10780105,0.00006694,0.00000261,0.01088039,0.04172038,0.15024949
-3.43071536,0.23734891,0.11129217,0.00008173,0.00000318,0.01037123,0.04184508,0.15657676
-3.42471236,0.24739298,0.11562365,0.00009908,0.00000385,0.01009597,0.04226696,0.16339286
-3.41870935,0.25902564,0.12087028,0.00011925,0.00000463,0.01004772,0.04299393,0.17082579
-3.41270635,0.27244180,0.12711378,0.00014250,0.00000553,0.01021996,0.04403728,0.17901575
-3.40670335,0.28784340,0.13443880,0.00016906,0.00000656,0.01060649,0.04541078,0.18810934
-3.40070035,0.30542874,0.14292799,0.00019914,0.00000773,0.01120122,0.04712945,0.19825262
-3.39469735,0.32538004,0.15265619,0.00023288,0.00000904,0.01199782,0.04920795,0.20958314
-3.38869435,0.34785001,0.16368421,0.00027038,0.00001050,0.01298935,0.05165881,0.22222148
-3.38269135,0.37294789,0.17605217,0.00031167,0.00001210,0.01416768,0.05449050,0.23626237
-3.37668834,0.40072573,0.18977306,0.00035668,0.00001384,0.01552305,0.05770540,0.25176606
-3.37068534,0.43116554,0.20482664,0.00040527,0.00001573,0.01704352,0.06129801,0.26875027
-3.36468234,0.46416825,0.22115421,0.00045716,0.00001775,0.01871450,0.06525321,0.28718320
-3.35867934,0.49954503,0.23865450,0.00051200,0.00001987,0.02051841,0.06954497,0.30697804
-3.35267634,0.53701179,0.25718108,0.00056930,0.00002210,0.02243440,0.07413537,0.32798936
-3.34667334,0.57618733,0.27654153,0.00062847,0.00002439,0.02443828,0.07897423,0.35001183
-3.34067034,0.61659555,0.29649856,0.00068881,0.00002674,0.02650258,0.08399924,0.37278132
-3.33466733,0.65767210,0.31677326,0.00074952,0.00002909,0.02859682,0.08913676,0.39597868
-3.32866433,0.69877525,0.33705042,0.00080974,0.00003143,0.03068801,0.09430316,0.41923612
-3.32266133,0.73920101,0.35698585,0.00086852,0.00003371,0.03274124,0.09940685,0.44214614
-3.31665833,0.77820196,0.37621561,0.00092488,0.00003589,0.03472059,0.10435082,0.46427264
-3.31065533,0.81500924,0.39436665,0.00097785,0.00003795,0.03659005,0.10903558,0.48516393
-3.30465233,0.84885677,0.41106866,0.00102644,0.00003983,0.03831464,0.11336262,0.50436712
-3.29864932,0.87900682,0.42596657,0.00106975,0.00004151,0.03986159,0.11723790,0.52144319
-3.29264632,0.90477591,0.43873320,0.00110691,0.00004294,0.04120153,0.12057562,0.53598227
-3.28664332,0.92555972,0.44908155,0.00113720,0.00004411,0.04230970,0.12330178,0.54761834
-3.28064032,0.94085615,0.45677613,0.00116001,0.00004498,0.04316705,0.12535768,0.55604271
-3.27463732,0.95028530,0.46164297,0.00117488,0.00004554,0.04376127,0.12670294,0.56101562
-3.26863432,0.95360564,0.46357774,0.00118154,0.00004578,0.04408763,0.12731819,0.56237559
-3.26263132,0.95072557,0.46255168,0.00117989,0.00004569,0.04414967,0.12720712,0.56004589
-3.25662831,0.94170989,0.45861515,0.00117003,0.00004527,0.04395964,0.12639793,0.55403799
-3.25062531,0.92678100,0.45189861,0.00115225,0.00004453,0.04353877,0.12494410,0.54445188
-3.24462231,0.90631479,0.44261106,0.00112701,0.00004349,0.04291722,0.12292449,0.53147317
-3.23861931,0.88083156,0.43103601,0.00109496,0.00004218,0.04213387,0.12044271,0.51536729
-3.23261631,0.85098241,0.41752525,0.00105689,0.00004061,0.04123583,0.11762592,0.49647107
-3.22661331,0.81753171,0.40249064,0.00101372,0.00003883,0.04027779,0.11462294,0.47518206
-3.22061031,0.78133663,0.38639434,0.00096646,0.00003687,0.03932111,0.11160188,0.45194630
-3.21460730,0.74332445,0.36973779,0.00091621,0.00003477,0.03843281,0.10874729,0.42724493
-3.20860430,0.70446863,0.35304990,0.00086411,0.00003257,0.03768428,0.10625688,0.40158036
-3.20260130,0.66576450,0.33687482,0.00081130,0.00003032,0.03715004,0.10433790,0.37546252
-3.19659830,0.62820537,0.32175953,0.00075891,0.00002806,0.03690615,0.10320320,0.34939578
-3.19059530,0.59275975,0.30824167,0.00070803,0.00002585,0.03702872,0.10306703,0.32386687
-3.18459230,0.56035018,0.29683783,0.00065968,0.00002372,0.03759216,0.10414059,0.29933427
-3.17858929,0.53183407,0.28803229,0.00061477,0.00002174,0.03866741,0.10662738,0.27621935
-3.17258629,0.50798685,0.28226657,0.00057412,0.00001995,0.04032014,0.11071830,0.25489919
-3.16658329,0.48948745,0.27992974,0.00053844,0.00001843,0.04260877,0.11658667,0.23570140
-3.16058029,0.47690622,0.28134952,0.00050828,0.00001723,0.04558261,0.12438305,0.21890066
-3.15457729,0.47069511,0.28678427,0.00048406,0.00001645,0.04927985,0.13423012,0.20471698
-3.14857429,0.47118026,0.29641598,0.00046608,0.00001619,0.05372578,0.14621750,0.19331549
-3.14257129,0.47855661,0.31034416,0.00045448,0.00001657,0.05893094,0.16039687,0.18480746
-3.13656828,0.49288481,0.32858102,0.00044924,0.00001774,0.06488963,0.17677740,0.17925253
-3.13056528,0.51409019,0.35104791,0.00045026,0.00001991,0.07157853,0.19532181,0.17666171
-3.12456228,0.54196409,0.37757332,0.00045727,0.00002331,0.07895580,0.21594315,0.17700117
-3.11855928,0.57616750,0.40789269,0.00046990,0.00002826,0.08696059,0.23850272,0.18019663
-3.11255628,0.61623732,0.44165028,0.00048768,0.00003511,0.09551303,0.26280924,0.18613816
-3.10655328,0.66159549,0.47840334,0.00051006,0.00004434,0.10451492,0.28861953,0.19468554
-3.10055028,0.71156102,0.51762884,0.00053641,0.00005649,0.11385101,0.31564087,0.20567389
-3.09454727,0.76536521,0.55873284,0.00056604,0.00007223,0.12339103,0.34353531,0.21891981
-3.08854427,0.82217002,0.60106252,0.00059825,0.00009235,0.13299238,0.37192571,0.23422790
-3.08254127,0.88108940,0.64392092,0.00063231,0.00011779,0.14250347,0.40040379,0.25139763
-3.07653827,0.94121350,0.68658396,0.00066750,0.00014963,0.15176770,0.42853977,0.27023061
-3.07053527,1.00163498,0.72831950,0.00070316,0.00018911,0.16062786,0.45589360,0.29053811
-3.06453227,1.06147695,0.76840784,0.00073865,0.00023765,0.16893080,0.48202723,0.31214873
-3.05852926,1.11992155,0.80616295,0.00077344,0.00029684,0.17653238,0.50651773,0.33491597
-3.05252626,1.17623814,0.84095369,0.00080708,0.00036844,0.18330219,0.52897041,0.35872552
-3.04652326,1.22980987,0.87222417,0.00083925,0.00045437,0.18912809,0.54903179,0.38350195
-3.04052026,1.28015755,0.89951216,0.00086975,0.00055672,0.19392020,0.56640153,0.40921442
-3.03451726,1.32695942,0.92246501,0.00089852,0.00067768,0.19761425,0.58084282,0.43588110
-3.02851426,1.37006581,0.94085192,0.00092567,0.00081958,0.20017398,0.59219094,0.46357191
-3.02251126,1.40950768,0.95457213,0.00095143,0.00098477,0.20159257,0.60035912,0.49240934
-3.01650825,1.44549834,0.96365842,0.00097617,0.00117566,0.20189298,0.60534185,0.52256695
-3.01050525,1.47842790,0.96827565,0.00100040,0.00139458,0.20112710,0.60721506,0.55426554
-3.00450225,1.50885028,0.96871431,0.00102474,0.00164380,0.19937383,0.60613328,0.58776672
-2.99849925,1.53746327,0.96537921,0.00104988,0.00192540,0.19673605,0.60232389,0.62336413
-2.99249625,1.56508194,0.95877383,0.00107661,0.00224126,0.19333674,0.59607865,0.66137230
-2.98649325,1.59260664,0.94948093,0.00110571,0.00259291,0.18931434,0.58774284,0.70211363
-2.98049025,1.62098677,0.93814023,0.00113797,0.00298155,0.18481753,0.57770268,0.74590371
-2.97448724,1.65118179,0.92542425,0.00117415,0.00340789,0.17999982,0.56637137,0.79303580
-2.96848424,1.68412107,0.91201328,0.00121496,0.00387215,0.17501403,0.55417458,0.84376471
-2.96248124,1.72066445,0.89857063,0.00126097,0.00437398,0.17000699,0.54153591,0.89829115
-2.95647824,1.76156511,0.88571920,0.00131265,0.00491243,0.16511474,0.52886302,0.95674688
-2.95047524,1.80743621,0.87402035,0.00137033,0.00548586,0.16045822,0.51653497,1.01918153
-2.94447224,1.85872290,0.86395598,0.00143414,0.00609198,0.15613994,0.50489125,1.08555162
-2.93846923,1.91568057,0.85591430,0.00150405,0.00672783,0.15224139,0.49422292,1.15571220
-2.93246623,1.97836029,0.85017997,0.00157984,0.00738976,0.14882153,0.48476607,1.22941165
-2.92646323,2.04660173,0.84692866,0.00166109,0.00807345,0.14591617,0.47669783,1.30628979
-2.92046023,2.12003380,0.84622616,0.00174720,0.00877398,0.14353839,0.47013479,1.38587939
-2.91445723,2.19808259,0.84803171,0.00183740,0.00948587,0.14167972,0.46513384,1.46761109
-2.90845423,2.27998616,0.85220540,0.00193076,0.01020312,0.14031213,0.46169519,1.55082157
-2.90245123,2.36481536,0.85851878,0.00202623,0.01091933,0.13939056,0.45976720,1.63476457
-2.89644822,2.45149964,0.86666835,0.00212261,0.01162774,0.13885591,0.45925285,1.71862451
-2.89044522,2.53885672,0.87629101,0.00221864,0.01232136,0.13863831,0.46001717,1.80153217
-2.88444222,2.62562501,0.88698079,0.00231300,0.01299311,0.13866046,0.46189553,1.88258195
-2.87843922,2.71049752,0.89830608,0.00240434,0.01363586,0.13884092,0.46470223,1.96085017
-2.87243622,2.79215620,0.90982680,0.00249128,0.01424264,0.13909726,0.46823910,2.03541402
-2.86643322,2.86930562,0.92111070,0.00257250,0.01480673,0.13934888,0.47230377,2.10537051
-2.86043022,2.94070521,0.93174834,0.00264671,0.01532179,0.13951948,0.47669738,2.16985522
-2.85442721,3.00519923,0.94136645,0.00271270,0.01578201,0.13953909,0.48123155,2.22806018
-2.84842421,3.06174389,0.94963910,0.00276936,0.01618229,0.13934574,0.48573440,2.27925080
-2.84242121,3.10943118,0.95629678,0.00281570,0.01651827,0.13888664,0.49005563,2.32278140
-2.83641821,3.14750905,0.96113301,0.00285088,0.01678655,0.13811890,0.49407053,2.35810915
-2.83041521,3.17539778,0.96400865,0.00287420,0.01698477,0.13701005,0.49768295,2.38480606
-2.82441221,3.19270223,0.96485397,0.00288514,0.01711166,0.13553803,0.50082730,2.40256902
-2.81840920,3.19922014,0.96366854,0.00288335,0.01716716,0.13369113,0.50346956,2.41122748
-2.81240620,3.19494617,0.96051914,0.00286868,0.01715246,0.13146756,0.50560737,2.41074875
-2.80640320,3.18007205,0.95553602,0.00284118,0.01706996,0.12887494,0.50726937,2.40124063
-2.80040020,3.15498259,0.94890770,0.00280110,0.01692329,0.12592973,0.50851374,2.38295140
-2.79439720,3.12024798,0.94087453,0.00274888,0.01671726,0.12265649,0.50942619,2.35626704
-2.78839420,3.07661249,0.93172151,0.00268516,0.01645771,0.11908721,0.51011734,2.32170560
-2.78239120,3.02497989,0.92177044,0.00261075,0.01615145,0.11526055,0.51071974,2.27990895
-2.77638819,2.96639596,0.91137192,0.00252667,0.01580605,0.11122114,0.51138468,2.23163190
-2.77038519,2.90202872,0.90089736,0.00243406,0.01542970,0.10701887,0.51227878,2.17772912
-2.76438219,2.83314678,0.89073146,0.00233421,0.01503096,0.10270820,0.51358065,2.11913995
-2.75837919,2.76109662,0.88126523,0.00222855,0.01461863,0.09834746,0.51547776,2.05687186
-2.75237619,2.68727948,0.87288992,0.00211857,0.01420145,0.09399826,0.51816361,1.99198277
-2.74637319,2.61312845,0.86599212,0.00200583,0.01378796,0.08972480,0.52183542,1.92556291
-2.74037019,2.54008667,0.86094995,0.00189194,0.01338628,0.08559332,0.52669237,1.85871683
-2.73436718,2.46958719,0.85813058,0.00177851,0.01300395,0.08167152,0.53293458,1.79254602
-2.72836418,2.40303490,0.85788898,0.00166713,0.01264779,0.07802795,0.54076273,1.72813272
-2.72236118,2.34179112,0.86056785,0.00155933,0.01232379,0.07473156,0.55037847,1.66652530
-2.71635818,2.28716094,0.86649838,0.00145659,0.01203702,0.07185113,0.56198539,1.60872568
-2.71035518,2.24038327,0.87600183,0.00136026,0.01179163,0.06945477,0.57579041,1.55567874
-2.70435218,2.20262348,0.88939123,0.00127162,0.01159077,0.06760947,0.59200553,1.50826410
-2.69834917,2.17496821,0.90697310,0.00119178,0.01143669,0.06638052,0.61084949,1.46728989
-2.69234617,2.15842168,0.92904857,0.00112170,0.01133073,0.06583105,0.63254905,1.43348852
-2.68634317,2.15390297,0.95591347,0.00106221,0.01127342,0.06602135,0.65733972,1.40751395
-2.68034017,2.16224325,0.98785701,0.00101395,0.01126454,0.06700833,0.68546528,1.38994017
-2.67433717,2.18418234,1.02515867,0.00097742,0.01130322,0.06884470,0.71717612,1.38126024
-2.66833417,2.22036371,1.06808296,0.00095291,0.01138803,0.07157824,0.75272576,1.38188555
-2.66233117,2.27132733,1.11687197,0.00094057,0.01151705,0.07525079,0.79236559,1.39214460
-2.65632816,2.33749976,1.17173563,0.00094038,0.01168798,0.07989732,0.83633758,1.41228107
-2.65032516,2.41918136,1.23283983,0.00095213,0.01189818,0.08554476,0.88486498,1.44245066
-2.64432216,2.51653052,1.30029269,0.00097548,0.01214474,0.09221087,0.93814116,1.48271655
-2.63831916,2.62954520,1.37412944,0.00100992,0.01242451,0.09990298,0.99631677,1.53304338
-2.63231616,2.75804239,1.45429653,0.00105479,0.01273411,0.10861678,1.05948570,1.59328994
-2.62631316,2.90163635,1.54063569,0.00110931,0.01306999,0.11833515,1.12767036,1.66320062
-2.62031016,3.05971672,1.63286876,0.00117254,0.01342836,0.12902702,1.20080681,1.74239628
-2.61430715,3.23142798,1.73058430,0.00124345,0.01380522,0.14064649,1.27873072,1.83036499
-2.60830415,3.41565152,1.83322674,0.00132088,0.01419634,0.15313201,1.36116458,1.92645339
-2.60230115,3.61099218,1.94008907,0.00140359,0.01459723,0.16640598,1.44770741,2.02985948
