energy_ev,total_up,Hg_p_up,Hg_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,0.88615148,0.27942647,0.09698805,0.16760788,0.00555129,0.13146133,0.21018553
-4.29514757,0.85824335,0.26444168,0.09389395,0.16387831,0.00535707,0.12506079,0.19812871
-4.28914457,0.83275930,0.25020345,0.09101847,0.16057930,0.00515920,0.11908484,0.18681883
-4.28314157,0.81008146,0.23685990,0.08839573,0.15777171,0.00496032,0.11361956,0.17633463
-4.27713857,0.79052826,0.22453404,0.08605531,0.15550600,0.00476301,0.10873472,0.16674103
-4.27113557,0.77434341,0.21332153,0.08402096,0.15382034,0.00456974,0.10448253,0.15808766
-4.26513257,0.76168708,0.20328921,0.08230949,0.15273895,0.00438279,0.10089696,0.15040766
-4.25912956,0.75262966,0.19447455,0.08092981,0.15227075,0.00420418,0.09799359,0.14371692
-4.25312656,0.74714855,0.18688578,0.07988240,0.15240853,0.00403562,0.09577012,0.13801374
-4.24712356,0.74512805,0.18050305,0.07915897,0.15312853,0.00387848,0.09420739,0.13327888
-4.24112056,0.74636240,0.17528013,0.07874250,0.15439060,0.00373372,0.09327077,0.12947621
-4.23511756,0.75056200,0.17114699,0.07860768,0.15613892,0.00360193,0.09291211,0.12655379
-4.22911456,0.75736228,0.16801277,0.07872153,0.15830326,0.00348328,0.09307180,0.12444534
-4.22311156,0.76633511,0.16576940,0.07904452,0.16080073,0.00337758,0.09368124,0.12307217
-4.21710855,0.77700206,0.16429536,0.07953171,0.16353805,0.00328429,0.09466523,0.12234542
-4.21110555,0.78884902,0.16345973,0.08013423,0.16641406,0.00320256,0.09594451,0.12216850
-4.20510255,0.80134151,0.16312626,0.08080085,0.16932265,0.00313130,0.09743815,0.12243972
-4.19909955,0.81394017,0.16315730,0.08147950,0.17215569,0.00306921,0.09906581,0.12305493
-4.19309655,0.82611560,0.16341755,0.08211892,0.17480606,0.00301488,0.10074977,0.12391010
-4.18709355,0.83736233,0.16377743,0.08267008,0.17717067,0.00296678,0.10241669,0.12490376
-4.18109055,0.84721108,0.16411609,0.08308755,0.17915311,0.00292338,0.10399902,0.12593925
-4.17508754,0.85523933,0.16432384,0.08333064,0.18066622,0.00288319,0.10543610,0.12692666
-4.16908454,0.86107965,0.16430413,0.08336433,0.18163418,0.00284478,0.10667497,0.12778440
-4.16308154,0.86442588,0.16397489,0.08315994,0.18199421,0.00280682,0.10767076,0.12844046
-4.15707854,0.86503703,0.16326943,0.08269559,0.18169787,0.00276814,0.10838687,0.12883329
-4.15107554,0.86273905,0.16213675,0.08195639,0.18071189,0.00272771,0.10879488,0.12891230
-4.14507254,0.85742466,0.16054140,0.08093438,0.17901852,0.00268468,0.10887419,0.12863804
-4.13906953,0.84905147,0.15846296,0.07962833,0.17661547,0.00263837,0.10861165,0.12798207
-4.13306653,0.83763868,0.15589514,0.07804331,0.17351555,0.00258827,0.10800089,0.12692657
-4.12706353,0.82326269,0.15284470,0.07619019,0.16974582,0.00253406,0.10704175,0.12546379
-4.12106053,0.80605192,0.14933012,0.07408497,0.16534659,0.00247557,0.10573965,0.12359526
-4.11505753,0.78618107,0.14538017,0.07174808,0.16037011,0.00241276,0.10410494,0.12133098
-4.10905453,0.76386518,0.14103244,0.06920366,0.15487909,0.00234576,0.10215234,0.11868849
-4.10305153,0.73935349,0.13633186,0.06647880,0.14894512,0.00227482,0.09990043,0.11569199
-4.09704852,0.71292342,0.13132926,0.06360282,0.14264695,0.00220027,0.09737118,0.11237134
-4.09104552,0.68487464,0.12607995,0.06060655,0.13606874,0.00212258,0.09458958,0.10876124
-4.08504252,0.65552334,0.12064248,0.05752168,0.12929828,0.00204228,0.09158325,0.10490026
-4.07903952,0.62519663,0.11507731,0.05438015,0.12242520,0.00195997,0.08838212,0.10083009
-4.07303652,0.59422709,0.10944574,0.05121356,0.11553919,0.00187633,0.08501813,0.09659467
-4.06703352,0.56294752,0.10380876,0.04805265,0.10872830,0.00179206,0.08152483,0.09223940
-4.06103052,0.53168564,0.09822600,0.04492684,0.10207724,0.00170792,0.07793705,0.08781041
-4.05502751,0.50075903,0.09275482,0.04186382,0.09566581,0.00162466,0.07429038,0.08335371
-4.04902451,0.47047009,0.08744926,0.03888912,0.08956737,0.00154305,0.07062076,0.07891451
-4.04302151,0.44110107,0.08235920,0.03602582,0.08384744,0.00146382,0.06696383,0.07453638
-4.03701851,0.41290946,0.07752950,0.03329421,0.07856251,0.00138769,0.06335436,0.07026052
-4.03101551,0.38612354,0.07299915,0.03071161,0.07375891,0.00131530,0.05982553,0.06612502
-4.02501251,0.36093838,0.06880058,0.02829211,0.06947194,0.00124725,0.05640829,0.06216414
-4.01900950,0.33751245,0.06495900,0.02604648,0.06572523,0.00118403,0.05313068,0.05840763
-4.01300650,0.31596483,0.06149194,0.02398208,0.06253030,0.00112603,0.05001711,0.05488021
-4.00700350,0.29637335,0.05840885,0.02210283,0.05988644,0.00107352,0.04708789,0.05160104
-4.00100050,0.27877354,0.05571090,0.02040929,0.05778083,0.00102667,0.04435865,0.04858339
-3.99499750,0.26315876,0.05339107,0.01889880,0.05618899,0.00098547,0.04184007,0.04583444
-3.98899450,0.24948136,0.05143432,0.01756561,0.05507556,0.00094983,0.03953762,0.04335524
-3.98299150,0.23765494,0.04981806,0.01640123,0.05439527,0.00091949,0.03745155,0.04114088
-3.97698849,0.22755774,0.04851287,0.01539468,0.05409427,0.00089408,0.03557702,0.03918079
-3.97098549,0.21903706,0.04748334,0.01453290,0.05411170,0.00087311,0.03390443,0.03745926
-3.96498249,0.21191454,0.04668925,0.01380118,0.05438142,0.00085601,0.03241986,0.03595608
-3.95897949,0.20599218,0.04608676,0.01318361,0.05483392,0.00084211,0.03110574,0.03464744
-3.95297649,0.20105894,0.04562985,0.01266353,0.05539833,0.00083072,0.02994153,0.03350677
-3.94697349,0.19689763,0.04527181,0.01222405,0.05600448,0.00082109,0.02890464,0.03250585
-3.94097049,0.19329186,0.04496674,0.01184851,0.05658489,0.00081248,0.02797127,0.03161587
-3.93496748,0.19003285,0.04467103,0.01152089,0.05707672,0.00080419,0.02711731,0.03080847
-3.92896448,0.18692585,0.04434484,0.01122629,0.05742349,0.00079555,0.02631930,0.03005688
-3.92296148,0.18379587,0.04395337,0.01095122,0.05757663,0.00078597,0.02555521,0.02933690
-3.91695848,0.18049267,0.04346798,0.01068397,0.05749675,0.00077496,0.02480522,0.02862778
-3.91095548,0.17689474,0.04286719,0.01041478,0.05715458,0.00076214,0.02405236,0.02791303
-3.90495248,0.17291222,0.04213733,0.01013606,0.05653154,0.00074727,0.02328300,0.02718104
-3.89894947,0.16848866,0.04127304,0.00984244,0.05562006,0.00073023,0.02248721,0.02642556
-3.89294647,0.16360171,0.04027742,0.00953083,0.05442343,0.00071105,0.02165900,0.02564600
-3.88694347,0.15826258,0.03916207,0.00920035,0.05295538,0.00068989,0.02079630,0.02484755
-3.88094047,0.15251460,0.03794672,0.00885222,0.05123935,0.00066705,0.01990092,0.02404116
-3.87493747,0.14643076,0.03665878,0.00848959,0.04930748,0.00064298,0.01897830,0.02324335
-3.86893447,0.14011058,0.03533268,0.00811736,0.04719941,0.00061821,0.01803717,0.02247584
-3.86293147,0.13367625,0.03400895,0.00774189,0.04496085,0.00059340,0.01708915,0.02176516
-3.85692846,0.12726845,0.03273331,0.00737079,0.04264219,0.00056928,0.01614820,0.02114201
-3.85092546,0.12104176,0.03155558,0.00701256,0.04029689,0.00054665,0.01523015,0.02064061
-3.84492246,0.11516003,0.03052853,0.00667639,0.03798002,0.00052634,0.01435210,0.02029797
-3.83891946,0.10979170,0.02970673,0.00637178,0.03574679,0.00050923,0.01353189,0.02015305
-3.83291646,0.10510523,0.02914526,0.00610833,0.03365112,0.00049619,0.01278753,0.02024583
-3.82691346,0.10126468,0.02889855,0.00589540,0.03174447,0.00048806,0.01213674,0.02061641
-3.82091046,0.09842566,0.02901912,0.00574194,0.03007466,0.00048566,0.01159646,0.02130398
-3.81490745,0.09673138,0.02955631,0.00565618,0.02868488,0.00048973,0.01118246,0.02234579
-3.80890445,0.09630925,0.03055514,0.00564545,0.02761294,0.00050093,0.01090894,0.02377603
-3.80290145,0.09726760,0.03205502,0.00571598,0.02689052,0.00051983,0.01078830,0.02562476
-3.79689845,0.09969296,0.03408870,0.00587271,0.02654270,0.00054688,0.01083084,0.02791678
-3.79089545,0.10364761,0.03668115,0.00611919,0.02658751,0.00058238,0.01104460,0.03067055
-3.78489245,0.10916765,0.03984856,0.00645739,0.02703571,0.00062649,0.01143527,0.03389720
-3.77888944,0.11626156,0.04359758,0.00688767,0.02789067,0.00067918,0.01200609,0.03759960
-3.77288644,0.12490930,0.04792461,0.00740869,0.02914831,0.00074026,0.01275792,0.04177161
-3.76688344,0.13506218,0.05281550,0.00801741,0.03079736,0.00080937,0.01368933,0.04639756
-3.76088044,0.14664342,0.05824539,0.00870913,0.03281957,0.00088594,0.01479674,0.05145199
-3.75487744,0.15954960,0.06417906,0.00947754,0.03519023,0.00096922,0.01607473,0.05689972
-3.74887444,0.17365312,0.07057162,0.01031493,0.03787882,0.00105830,0.01751640,0.06269629
-3.74287144,0.18880559,0.07736964,0.01121232,0.04084982,0.00115211,0.01911381,0.06878882
-3.73686843,0.20484234,0.08451280,0.01215978,0.04406381,0.00124945,0.02085852,0.07511730
-3.73086543,0.22158786,0.09193599,0.01314672,0.04747862,0.00134901,0.02274222,0.08161630
-3.72486243,0.23886220,0.09957176,0.01416231,0.05105078,0.00144943,0.02475742,0.08821709
-3.71885943,0.25648806,0.10735324,0.01519585,0.05473704,0.00154933,0.02689819,0.09485012
-3.71285643,0.27429846,0.11521725,0.01623727,0.05849603,0.00164734,0.02916085,0.10144768
-3.70685343,0.29214452,0.12310757,0.01727759,0.06228994,0.00174220,0.03154475,0.10794686
-3.70085043,0.30990313,0.13097812,0.01830933,0.06608616,0.00183277,0.03405285,0.11429236
-3.69484742,0.32748412,0.13879604,0.01932700,0.06985887,0.00191808,0.03669223,0.12043931
-3.68884442,0.34483626,0.14654426,0.02032741,0.07359034,0.00199744,0.03947445,0.12635572
-3.68284142,0.36195203,0.15422354,0.02130998,0.07727200,0.00207041,0.04241564,0.13202451
-3.67683842,0.37887043,0.16185370,0.02227688,0.08090514,0.00213685,0.04553636,0.13744495
-3.67083542,0.39567767,0.16947397,0.02323309,0.08450111,0.00219700,0.04886111,0.14263337
-3.66483242,0.41250546,0.17714222,0.02418632,0.08808107,0.00225140,0.05241760,0.14762301
-3.65882941,0.42952666,0.18493312,0.02514671,0.09167514,0.00230098,0.05623562,0.15246303
-3.65282641,0.44694840,0.19293514,0.02612647,0.09532105,0.00234696,0.06034562,0.15721657
-3.64682341,0.46500269,0.20124643,0.02713927,0.09906219,0.00239088,0.06477701,0.16195794
-3.64082041,0.48393489,0.20996975,0.02819966,0.10294524,0.00243451,0.06955628,0.16676905
-3.63481741,0.50399031,0.21920662,0.02932218,0.10701739,0.00247982,0.07470485,0.17173508
-3.62881441,0.52539973,0.22905085,0.03052058,0.11132323,0.00252889,0.08023701,0.17693978
-3.62281141,0.54836418,0.23958186,0.03180691,0.11590156,0.00258382,0.08615777,0.18246043
-3.61680840,0.57304006,0.25085802,0.03319064,0.12078221,0.00264669,0.09246095,0.18836273
-3.61080540,0.59952505,0.26291045,0.03467787,0.12598297,0.00271941,0.09912752,0.19469606
-3.60480240,0.62784585,0.27573752,0.03627059,0.13150692,0.00280369,0.10612430,0.20148906
-3.59879940,0.65794827,0.28930048,0.03796609,0.13734033,0.00290092,0.11340316,0.20874604
-3.59279640,0.68969047,0.30352054,0.03975663,0.14345109,0.00301214,0.12090079,0.21644429
-3.58679340,0.72283969,0.31827745,0.04162919,0.14978797,0.00313794,0.12853911,0.22453257
-3.58079040,0.75707302,0.33341003,0.04356556,0.15628076,0.00327846,0.13622626,0.23293079
-3.57478739,0.79198206,0.34871845,0.04554259,0.16284126,0.00343333,0.14385837,0.24153099
-3.56878439,0.82708183,0.36396848,0.04753275,0.16936513,0.00360170,0.15132183,0.25019973
-3.56278139,0.86182320,0.37889742,0.04950481,0.17573464,0.00378220,0.15849617,0.25878161
-3.55677839,0.89560876,0.39322164,0.05142478,0.18182212,0.00397303,0.16525738,0.26710395
-3.55077539,0.92781135,0.40664536,0.05325700,0.18749401,0.00417199,0.17148157,0.27498244
-3.54477239,0.95779436,0.41887035,0.05496528,0.19261537,0.00437651,0.17704877,0.28222741
-3.53876938,0.98493314,0.42960610,0.05651413,0.19705461,0.00458376,0.18184679,0.28865055
-3.53276638,1.00863641,0.43858008,0.05787001,0.20068828,0.00479074,0.18577493,0.29407175
-3.52676338,1.02836676,0.44554757,0.05900247,0.20340566,0.00499434,0.18874733,0.29832579
-3.52076038,1.04365937,0.45030066,0.05988520,0.20511299,0.00519146,0.19069595,0.30126851
-3.51475738,1.05413815,0.45267607,0.06049694,0.20573708,0.00537907,0.19157294,0.30278228
-3.50875438,1.05952858,0.45256130,0.06082219,0.20522827,0.00555433,0.19135229,0.30278052
-3.50275138,1.05966681,0.44989905,0.06085166,0.20356251,0.00571461,0.19003082,0.30121106
-3.49674837,1.05450474,0.44468964,0.06058258,0.20074244,0.00585764,0.18762834,0.29805824
-3.49074537,1.04411089,0.43699132,0.06001864,0.19679767,0.00598147,0.18418707,0.29334374
-3.48474237,1.02866732,0.42691864,0.05916985,0.19178395,0.00608456,0.17977031,0.28712605
-3.47873937,1.00846280,0.41463884,0.05805205,0.18578154,0.00616582,0.17446054,0.27949873
-3.47273637,0.98388271,0.40036661,0.05668634,0.17889281,0.00622458,0.16835687,0.27058752
-3.46673337,0.95539630,0.38435740,0.05509833,0.17123904,0.00626062,0.16157216,0.26054656
-3.46073037,0.92354199,0.36689967,0.05331728,0.16295689,0.00627417,0.15422978,0.24955374
-3.45472736,0.88891137,0.34830638,0.05137519,0.15419438,0.00626584,0.14646026,0.23780568
-3.44872436,0.85213270,0.32890618,0.04930589,0.14510673,0.00623670,0.13839789,0.22551223
-3.44272136,0.81385456,0.30903450,0.04714414,0.13585221,0.00618813,0.13017747,0.21289101
-3.43671836,0.77473011,0.28902504,0.04492474,0.12658812,0.00612187,0.12193124,0.20016204
-3.43071536,0.73540272,0.26920188,0.04268181,0.11746701,0.00603997,0.11378611,0.18754269
-3.42471236,0.69649299,0.24987229,0.04044810,0.10863335,0.00594471,0.10586129,0.17524302
-3.41870935,0.65858767,0.23132071,0.03825444,0.10022056,0.00583861,0.09826629,0.16346180
-3.41270635,0.62223038,0.21380369,0.03612931,0.09234860,0.00572435,0.09109937,0.15238308
-3.40670335,0.58791425,0.19754602,0.03409846,0.08512214,0.00560473,0.08444636,0.14217345
-3.40070035,0.55607618,0.18273799,0.03218477,0.07862910,0.00548264,0.07837996,0.13297993
-3.39469735,0.52709280,0.16953368,0.03040802,0.07293988,0.00536095,0.07295924,0.12492860
-3.38869435,0.50127769,0.15805021,0.02878488,0.06810688,0.00524249,0.06822961,0.11812367
-3.38269135,0.47887970,0.14836789,0.02732886,0.06416452,0.00512999,0.06422292,0.11264713
-3.37668834,0.46008223,0.14053105,0.02605038,0.06112961,0.00502598,0.06095779,0.10855888
-3.37068534,0.44500320,0.13454945,0.02495681,0.05900195,0.00493273,0.05844012,0.10589709
-3.36468234,0.43369564,0.13040022,0.02405255,0.05776524,0.00485220,0.05666368,0.10467899
-3.35867934,0.42614888,0.12803015,0.02333915,0.05738817,0.00478594,0.05561084,0.10490180
-3.35267634,0.42229022,0.12735831,0.02281537,0.05782565,0.00473508,0.05525327,0.10654386
-3.34667334,0.42198732,0.12827884,0.02247737,0.05902024,0.00470022,0.05555284,0.10956596
-3.34067034,0.42505117,0.13066405,0.02231881,0.06090363,0.00468145,0.05646244,0.11391271
-3.33466733,0.43123999,0.13436760,0.02233103,0.06339825,0.00467831,0.05792702,0.11951410
-3.32866433,0.44026395,0.13922787,0.02250325,0.06641899,0.00468978,0.05988458,0.12628707
-3.32266133,0.45179089,0.14507140,0.02282276,0.06987502,0.00471430,0.06226733,0.13413725
-3.31665833,0.46545306,0.15171656,0.02327525,0.07367161,0.00474985,0.06500291,0.14296075
-3.31065533,0.48085483,0.15897717,0.02384504,0.07771205,0.00479397,0.06801573,0.15264595
-3.30465233,0.49758125,0.16666618,0.02451548,0.08189960,0.00484384,0.07122839,0.16307546
-3.29864932,0.51520732,0.17459939,0.02526927,0.08613944,0.00489641,0.07456315,0.17412796
-3.29264632,0.53330778,0.18259899,0.02608887,0.09034049,0.00494850,0.07794347,0.18568018
-3.28664332,0.55146697,0.19049694,0.02695690,0.09441723,0.00499688,0.08129552,0.19760865
-3.28064032,0.56928865,0.19813812,0.02785654,0.09829132,0.00503843,0.08454970,0.20979158
-3.27463732,0.58640531,0.20538311,0.02877193,0.10189310,0.00507027,0.08764202,0.22211051
-3.26863432,0.60248665,0.21211057,0.02968852,0.10516274,0.00508982,0.09051539,0.23445189
-3.26263132,0.61724704,0.21821907,0.03059345,0.10805125,0.00509491,0.09312076,0.24670854
-3.25662831,0.63045158,0.22362847,0.03147582,0.11052113,0.00508392,0.09541798,0.25878099
-3.25062531,0.64192078,0.22828075,0.03232695,0.11254671,0.00505575,0.09737650,0.27057875
-3.24462231,0.65153351,0.23214024,0.03314057,0.11411428,0.00500994,0.09897575,0.28202143
-3.23861931,0.65922859,0.23519340,0.03391300,0.11522183,0.00494663,0.10020534,0.29303989
-3.23261631,0.66500463,0.23744814,0.03464325,0.11587863,0.00486659,0.10106493,0.30357733
-3.22661331,0.66891866,0.23893273,0.03533305,0.11610454,0.00477119,0.10156394,0.31359036
-3.22061031,0.67108352,0.23969443,0.03598691,0.11592919,0.00466234,0.10172095,0.32305006
-3.21460730,0.67166423,0.23979790,0.03661204,0.11539106,0.00454244,0.10156308,0.33194310
-3.20860430,0.67087360,0.23932349,0.03721831,0.11453647,0.00441433,0.10112505,0.34027269
-3.20260130,0.66896731,0.23836541,0.03781817,0.11341856,0.00428119,0.10044828,0.34805955
-3.19659830,0.66623859,0.23702995,0.03842645,0.11209631,0.00414646,0.09957986,0.35534253
-3.19059530,0.66301261,0.23543368,0.03906018,0.11063356,0.00401377,0.09857148,0.36217911
-3.18459230,0.65964081,0.23370171,0.03973839,0.10909810,0.00388684,0.09747837,0.36864535
-3.17858929,0.65649499,0.23196594,0.04048175,0.10756089,0.00376943,0.09635824,0.37483541
-3.17258629,0.65396145,0.23036337,0.04131227,0.10609516,0.00366527,0.09527018,0.38086042
-3.16658329,0.65243490,0.22903430,0.04225284,0.10477573,0.00357796,0.09427370,0.38684664
-3.16058029,0.65231226,0.22812057,0.04332675,0.10367819,0.00351096,0.09342768,0.39293293
-3.15457729,0.65398625,0.22776357,0.04455715,0.10287812,0.00346754,0.09278943,0.39926739
-3.14857429,0.65783879,0.22810227,0.04596644,0.10245028,0.00345071,0.09241368,0.40600336
-3.14257129,0.66423421,0.22927097,0.04757560,0.10246767,0.00346322,0.09235169,0.41329476
-3.13656828,0.67351223,0.23139702,0.04940350,0.10300061,0.00350752,0.09265034,0.42129102
-3.13056528,0.68598101,0.23459842,0.05146621,0.10411564,0.00358572,0.09335124,0.43013159
-3.12456228,0.70191013,0.23898129,0.05377630,0.10587441,0.00369959,0.09448994,0.43994059
-3.11855928,0.72152387,0.24463750,0.05634219,0.10833253,0.00385055,0.09609515,0.45082139
-3.11255628,0.74499489,0.25164221,0.05916753,0.11153833,0.00403962,0.09818803,0.46285183
-3.10655328,0.77243851,0.26005175,0.06225075,0.11553167,0.00426742,0.10078170,0.47607990
-3.10055028,0.80390775,0.26990161,0.06558460,0.12034278,0.00453415,0.10388066,0.49052038
-3.09454727,0.83938934,0.28120481,0.06915596,0.12599112,0.00483957,0.10748057,0.50615240
-3.08854427,0.87880081,0.29395065,0.07294565,0.13248442,0.00518302,0.11156802,0.52291824
-3.08254127,0.92198877,0.30810381,0.07692855,0.13981779,0.00556333,0.11612057,0.54072315
-3.07653827,0.96872832,0.32360397,0.08107374,0.14797302,0.00597888,0.12110686,0.55943644
-3.07053527,1.01872379,0.34036575,0.08534489,0.15691798,0.00642755,0.12648697,0.57889363
-3.06453227,1.07161053,0.35827913,0.08970074,0.16660630,0.00690672,0.13221291,0.59889959
-3.05852926,1.12695793,0.37721021,0.09409576,0.17697718,0.00741326,0.13822923,0.61923252
-3.05252626,1.18427332,0.39700227,0.09848086,0.18795537,0.00794353,0.14447382,0.63964861
-3.04652326,1.24300694,0.41747719,0.10280425,0.19945146,0.00849338,0.15087875,0.65988711
-3.04052026,1.30255773,0.43843700,0.10701232,0.21136221,0.00905816,0.15737128,0.67967573
-3.03451726,1.36227989,0.45966583,0.11105061,0.22357129,0.00963274,0.16387489,0.69873615
-3.02851426,1.42149029,0.48093191,0.11486478,0.23595011,0.01021151,0.17031037,0.71678943
-3.02251126,1.47947659,0.50198993,0.11840159,0.24835900,0.01078844,0.17659698,0.73356127
-3.01650825,1.53550622,0.52258361,0.12160983,0.26064863,0.01135714,0.18265360,0.74878697
-3.01050525,1.58883604,0.54244856,0.12444129,0.27266174,0.01191087,0.18839990,0.76221609
-3.00450225,1.63872296,0.56131553,0.12685163,0.28423523,0.01244268,0.19375748,0.77361663
-2.99849925,1.68443520,0.57891401,0.12880117,0.29520254,0.01294545,0.19865106,0.78277891
-2.99249625,1.72526441,0.59497625,0.13025569,0.30539637,0.01341206,0.20300955,0.78951891
-2.98649325,1.76053834,0.60924168,0.13118708,0.31465176,0.01383544,0.20676718,0.79368129
-2.98049025,1.78963389,0.62146174,0.13157388,0.32280940,0.01420877,0.20986449,0.79514188
-2.97448724,1.81199047,0.63140500,0.13140178,0.32971915,0.01452563,0.21224928,0.79380979
-2.96848424,1.82712299,0.63886250,0.13066397,0.33524365,0.01478010,0.21387756,0.78962904
-2.96248124,1.83463441,0.64365310,0.12936131,0.33926203,0.01496699,0.21471425,0.78257970
-2.95647824,1.83422715,0.64562881,0.12750248,0.34167337,0.01508196,0.21473387,0.77267848
-2.95047524,1.82571301,0.64467962,0.12510383,0.34239996,0.01512164,0.21392107,0.75997881
-2.94447224,1.80902105,0.64073786,0.12218924,0.34139015,0.01508382,0.21227102,0.74457025
-2.93846923,1.78420303,0.63378170,0.11878965,0.33862056,0.01496748,0.20978953,0.72657734
-2.93246623,1.75143600,0.62383766,0.11494262,0.33409769,0.01477293,0.20649316,0.70615778
-2.92646323,1.71102178,0.61098186,0.11069161,0.32785866,0.01450180,0.20240897,0.68349995
-2.92046023,1.66338318,0.59533999,0.10608513,0.31997110,0.01415705,0.19757418,0.65881987
-2.91445723,1.60905689,0.57708580,0.10117592,0.31053211,0.01374294,0.19203559,0.63235758
-2.90845423,1.54868328,0.55643822,0.09601982,0.29966634,0.01326495,0.18584884,0.60437306
-2.90245123,1.48299330,0.53365706,0.09067480,0.28752319,0.01272962,0.17907750,0.57514181
-2.89644822,1.41279298,0.50903754,0.08519977,0.27427327,0.01214444,0.17179198,0.54495011
-2.89044522,1.33894602,0.48290374,0.07965354,0.26010423,0.01151767,0.16406834,0.51409026
-2.88444222,1.26235514,0.45560135,0.07409373,0.24521611,0.01085809,0.15598702,0.48285585
-2.87843922,1.18394289,0.42748991,0.06857578,0.22981647,0.01017482,0.14763151,0.45153712
-2.87243622,1.10463264,0.39893482,0.06315208,0.21411542,0.00947706,0.13908696,0.42041677
-2.86643322,1.02533031,0.37029964,0.05787121,0.19832073,0.00877394,0.13043884,0.38976612
-2.86043022,0.94690778,0.34193877,0.05277731,0.18263338,0.00807423,0.12177165,0.35984186
-2.85442721,0.87018810,0.31419082,0.04790965,0.16724347,0.00738622,0.11316769,0.33088338
-2.84842421,0.79593337,0.28737296,0.04330238,0.15232679,0.00671754,0.10470596,0.30311080
-2.84242121,0.72483522,0.26177641,0.03898436,0.13804212,0.00607500,0.09646124,0.27672370
-2.83641821,0.65750824,0.23766302,0.03497926,0.12452928,0.00546457,0.08850323,0.25190048
-2.83041521,0.59448633,0.21526309,0.03130573,0.11190794,0.00489127,0.08089599,0.22879842
-2.82441221,0.53622184,0.19477445,0.02797774,0.10027724,0.00435916,0.07369750,0.20755430
-2.81840920,0.48308713,0.17636244,0.02500497,0.08971604,0.00387135,0.06695940,0.18828548
-2.81240620,0.43537844,0.16016090,0.02239333,0.08028379,0.00343006,0.06072694,0.17109146
-2.80640320,0.39332137,0.14627393,0.02014548,0.07202195,0.00303663,0.05503909,0.15605565
-2.80040020,0.35707767,0.13477803,0.01826139,0.06495566,0.00269167,0.04992881,0.14324737
-2.79439720,0.32675275,0.12572463,0.01673886,0.05909567,0.00239511,0.04542338,0.13272381
-2.78839420,0.30240347,0.11914270,0.01557406,0.05444041,0.00214630,0.04154492,0.12453202
-2.78239120,0.28404570,0.11504121,0.01476191,0.05097797,0.00194413,0.03831085,0.11871061
-2.77638819,0.27166118,0.11341132,0.01429649,0.04868790,0.00178712,0.03573450,0.11529118
-2.77038519,0.26520350,0.11422820,0.01417126,0.04754289,0.00167348,0.03382556,0.11429940
-2.76438219,0.26460270,0.11745234,0.01437929,0.04751003,0.00160126,0.03259059,0.11575555
-2.75837919,0.26976847,0.12303027,0.01491327,0.04855184,0.00156831,0.03203338,0.11967460
-2.75237619,0.28059177,0.13089487,0.01576549,0.05062684,0.00157244,0.03215522,0.12606567
-2.74637319,0.29694489,0.14096501,0.01692772,0.05368985,0.00161136,0.03295499,0.13493096
-2.74037019,0.31867994,0.15314495,0.01839096,0.05769193,0.00168278,0.03442916,0.14626408
-2.73436718,0.34562603,0.16732328,0.02014518,0.06258009,0.00178434,0.03657154,0.16004791
-2.72836418,0.37758534,0.18337172,0.02217891,0.06829670,0.00191368,0.03937295,0.17625192
-2.72236118,0.41432820,0.20114388,0.02447892,0.07477884,0.00206837,0.04282068,0.19482918
-2.71635818,0.45558774,0.22047405,0.02702977,0.08195752,0.00224593,0.04689783,0.21571305
-2.71035518,0.50105434,0.24117631,0.02981340,0.08975698,0.00244378,0.05158256,0.23881382
-2.70435218,0.55037023,0.26304394,0.03280881,0.09809400,0.00265925,0.05684730,0.26401529
-2.69834917,0.60312479,0.28584935,0.03599169,0.10687744,0.00288951,0.06265789,0.29117162
-2.69234617,0.65885083,0.30934460,0.03933422,0.11600803,0.00313161,0.06897281,0.32010458
-2.68634317,0.71702229,0.33326269,0.04280493,0.12537843,0.00338245,0.07574248,0.35060133
-2.68034017,0.77705365,0.35731945,0.04636866,0.13487362,0.00363874,0.08290874,0.38241304
-2.67433717,0.83830152,0.38121637,0.04998672,0.14437178,0.00389709,0.09040454,0.41525443
-2.66833417,0.90006840,0.40464409,0.05361712,0.15374545,0.00415394,0.09815388,0.44880446
-2.66233117,0.96160898,0.42728674,0.05721504,0.16286319,0.00440568,0.10607206,0.48270824
-2.65632816,1.02213899,0.44882686,0.06073340,0.17159160,0.00464861,0.11406632,0.51658033
-2.65032516,1.08084639,0.46895101,0.06412360,0.17979768,0.00487905,0.12203677,0.55000940
-2.64432216,1.13690507,0.48735578,0.06733640,0.18735150,0.00509338,0.12987778,0.58256422
-2.63831916,1.18949037,0.50375411,0.07032292,0.19412907,0.00528812,0.13747966,0.61380103
-2.63231616,1.23779638,0.51788173,0.07303574,0.20001538,0.00546000,0.14473065,0.64327197
-2.62631316,1.28105425,0.52950350,0.07543005,0.20490739,0.00560602,0.15151926,0.67053451
-2.62031016,1.31855107,0.53841943,0.07746480,0.20871700,0.00572355,0.15773672,0.69516153
-2.61430715,1.34964853,0.54447018,0.07910385,0.21137372,0.00581039,0.16327963,0.71675167
-2.60830415,1.37380073,0.54754178,0.08031704,0.21282714,0.00586484,0.16805257,0.73493984
-2.60230115,1.39057037,0.54756939,0.08108112,0.21304883,0.00588576,0.17197068,0.74940710
