energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,2.80195491,0.69340107,0.00000000,0.06245554,1.18304740,1.43803794,0.75306738
-4.29514757,2.94684624,0.70273651,0.00000000,0.06600508,1.26574384,1.50375858,0.76824195
-4.28914457,3.09062204,0.71066384,0.00000000,0.06955966,1.34887638,1.56860068,0.78181674
-4.28314157,3.23153295,0.71708803,0.00000000,0.07305367,1.43145957,1.63182960,0.79362202
-4.27713857,3.36770355,0.72191794,0.00000000,0.07641962,1.51242389,1.69264506,0.80349132
-4.27113557,3.49716736,0.72506596,0.00000000,0.07958976,1.59063699,1.75019588,0.81126266
-4.26513257,3.61790922,0.72644846,0.00000000,0.08249775,1.66492904,1.80359860,0.81678066
-4.25912956,3.72791381,0.72598705,0.00000000,0.08508049,1.73412140,1.85195959,0.81989964
-4.25312656,3.82521877,0.72361075,0.00000000,0.08727979,1.79705758,1.89439971,0.82048760
-4.24712356,3.90797047,0.71925880,0.00000000,0.08904402,1.85263548,1.93008056,0.81843090
-4.24112056,3.97448006,0.71288419,0.00000000,0.09032963,1.89983948,1.95823137,0.81363947
-4.23511756,4.02327749,0.70445744,0.00000000,0.09110244,1.93777126,1.97817505,0.80605219
-4.22911456,4.05316109,0.69397052,0.00000000,0.09133860,1.96567788,1.98935240,0.79564203
-4.22311156,4.06324032,0.68144051,0.00000000,0.09102532,1.98297600,1.99134331,0.78242083
-4.21710855,4.05296975,0.66691292,0.00000000,0.09016118,1.98927111,1.98388388,0.76644304
-4.21110555,4.02217262,0.65046408,0.00000000,0.08875616,1.98437105,1.96687857,0.74780850
-4.20510255,3.97105272,0.63220279,0.00000000,0.08683121,1.96829307,1.94040702,0.72666368
-4.19909955,3.90019409,0.61227077,0.00000000,0.08441753,1.94126414,1.90472490,0.70320148
-4.19309655,3.81054845,0.59084199,0.00000000,0.08155553,1.90371466,1.86025904,0.67765944
-4.18709355,3.70341086,0.56812078,0.00000000,0.07829350,1.85626571,1.80759683,0.65031632
-4.18109055,3.58038477,0.54433895,0.00000000,0.07468612,1.79971042,1.74747061,0.62148732
-4.17508754,3.44333800,0.51975181,0.00000000,0.07079273,1.73499048,1.68073762,0.59151798
-4.16908454,3.29435157,0.49463347,0.00000000,0.06667563,1.66316858,1.60835648,0.56077718
-4.16308154,3.13566351,0.46927152,0.00000000,0.06239833,1.58539815,1.53136129,0.52964939
-4.15707854,2.96961015,0.44396138,0.00000000,0.05802382,1.50289149,1.45083441,0.49852659
-4.15107554,2.79856706,0.41900050,0.00000000,0.05361307,1.41688778,1.36787901,0.46780007
-4.14507254,2.62489188,0.39468267,0.00000000,0.04922360,1.32862189,1.28359253,0.43785260
-4.13906953,2.45087122,0.37129256,0.00000000,0.04490830,1.23929542,1.19904201,0.40905094
-4.13306653,2.27867298,0.34910073,0.00000000,0.04071455,1.15005066,1.11524197,0.38173912
-4.12706353,2.11030570,0.32835916,0.00000000,0.03668350,1.06194833,1.03313564,0.35623253
-4.12106053,1.94758566,0.30929734,0.00000000,0.03284969,0.97594965,0.95357988,0.33281291
-4.11505753,1.79211219,0.29211897,0.00000000,0.02924089,0.89290300,0.87733399,0.31172426
-4.10905453,1.64525125,0.27699924,0.00000000,0.02587814,0.81353527,0.80505254,0.29316967
-4.10305153,1.50812702,0.26408270,0.00000000,0.02277608,0.73844766,0.73728189,0.27730895
-4.09704852,1.38162071,0.25348149,0.00000000,0.01994334,0.66811579,0.67446030,0.26425708
-4.09104552,1.26637578,0.24527414,0.00000000,0.01738317,0.60289340,0.61692098,0.25408328
-4.08504252,1.16280857,0.23950457,0.00000000,0.01509404,0.54301927,0.56489769,0.24681068
-4.07903952,1.07112311,0.23618157,0.00000000,0.01307046,0.48862652,0.51853233,0.24241650
-4.07303652,0.99132903,0.23527848,0.00000000,0.01130364,0.43975366,0.47788382,0.24083271
-4.06703352,0.92326142,0.23673327,0.00000000,0.00978228,0.39635677,0.44293784,0.24194721
-4.06103052,0.86660185,0.24044894,0.00000000,0.00849326,0.35832205,0.41361694,0.24560540
-4.05502751,0.82089954,0.24629443,0.00000000,0.00742226,0.32547828,0.38979052,0.25161242
-4.04902451,0.78559219,0.25410605,0.00000000,0.00655434,0.29760866,0.37128440,0.25973587
-4.04302151,0.76002603,0.26368949,0.00000000,0.00587445,0.27446174,0.35788976,0.26970933
-4.03701851,0.74347471,0.27482264,0.00000000,0.00536778,0.25576115,0.34937129,0.28123654
-4.03101551,0.73515711,0.28725910,0.00000000,0.00502010,0.24121399,0.34547460,0.29399639
-4.02501251,0.73425386,0.30073260,0.00000000,0.00481798,0.23051787,0.34593263,0.30764877
-4.01900950,0.73992286,0.31496217,0.00000000,0.00474892,0.22336667,0.35047153,0.32184107
-4.01300650,0.75131375,0.32965816,0.00000000,0.00480148,0.21945506,0.35881576,0.33621547
-4.00700350,0.76758159,0.34452878,0.00000000,0.00496528,0.21848204,0.37069268,0.35041668
-4.00100050,0.78789976,0.35928728,0.00000000,0.00523095,0.22015363,0.38583672,0.36410000
-3.99499750,0.81147215,0.37365920,0.00000000,0.00559018,0.22418487,0.40399309,0.37693956
-3.98899450,0.83754460,0.38738975,0.00000000,0.00603555,0.23030139,0.42492119,0.38863621
-3.98299150,0.86541548,0.40025078,0.00000000,0.00656050,0.23824072,0.44839758,0.39892496
-3.97698849,0.89444513,0.41204714,0.00000000,0.00715925,0.24775329,0.47421842,0.40758163
-3.97098549,0.92406406,0.42262207,0.00000000,0.00782666,0.25860347,0.50220136,0.41442831
-3.96498249,0.95377946,0.43186134,0.00000000,0.00855819,0.27057046,0.53218652,0.41933747
-3.95897949,0.98317978,0.43969596,0.00000000,0.00934980,0.28344910,0.56403661,0.42223446
-3.95297649,1.01193710,0.44610311,0.00000000,0.01019787,0.29705067,0.59763578,0.42309830
-3.94697349,1.03980705,0.45110534,0.00000000,0.01109913,0.31120343,0.63288720,0.42196073
-3.94097049,1.06662613,0.45476797,0.00000000,0.01205056,0.32575303,0.66970911,0.41890340
-3.93496748,1.09230634,0.45719469,0.00000000,0.01304934,0.34056249,0.70802951,0.41405351
-3.92896448,1.11682734,0.45852160,0.00000000,0.01409276,0.35551193,0.74777929,0.40757798
-3.92296148,1.14022617,0.45890992,0.00000000,0.01517813,0.37049776,0.78888417,0.39967642
-3.91695848,1.16258508,0.45853767,0.00000000,0.01630270,0.38543147,0.83125564,0.39057320
-3.91095548,1.18401778,0.45759069,0.00000000,0.01746350,0.40023795,0.87478126,0.38050910
-3.90495248,1.20465482,0.45625345,0.00000000,0.01865733,0.41485338,0.91931488,0.36973268
-3.89894947,1.22462875,0.45470017,0.00000000,0.01988058,0.42922287,0.96466732,0.35849200
-3.89294647,1.24405967,0.45308650,0.00000000,0.02112912,0.44329772,1.01059816,0.34702683
-3.88694347,1.26304207,0.45154234,0.00000000,0.02239828,0.45703274,1.05680929,0.33556177
-3.88094047,1.28163341,0.45016612,0.00000000,0.02368266,0.47038355,1.10294075,0.32430054
-3.87493747,1.29984528,0.44902083,0.00000000,0.02497616,0.48330409,1.14856959,0.31342154
-3.86893447,1.31763741,0.44813193,0.00000000,0.02627190,0.49574450,1.19321201,0.30307494
-3.86293147,1.33491512,0.44748743,0.00000000,0.02756220,0.50764949,1.23632909,0.29338120
-3.85692846,1.35153009,0.44703996,0.00000000,0.02883866,0.51895732,1.27733627,0.28443121
-3.85092546,1.36728469,0.44671086,0.00000000,0.03009216,0.52959940,1.31561636,0.27628773
-3.84492246,1.38193962,0.44639608,0.00000000,0.03131302,0.53950068,1.35053569,0.26898819
-3.83891946,1.39522438,0.44597349,0.00000000,0.03249110,0.54858058,1.38146298,0.26254858
-3.83291646,1.40685026,0.44531147,0.00000000,0.03361596,0.55675473,1.40779005,0.25696826
-3.82691346,1.41652503,0.44427811,0.00000000,0.03467706,0.56393713,1.42895342,0.25223541
-3.82091046,1.42396872,0.44275086,0.00000000,0.03566393,0.57004281,1.44445591,0.24833287
-3.81490745,1.42892973,0.44062583,0.00000000,0.03656643,0.57499078,1.45388713,0.24524419
-3.80890445,1.43120042,0.43782667,0.00000000,0.03737490,0.57870717,1.45694175,0.24295955
-3.80290145,1.43063159,0.43431229,0.00000000,0.03808041,0.58112837,1.45343470,0.24148139
-3.79689845,1.42714504,0.43008327,0.00000000,0.03867493,0.58220406,1.44331241,0.24082946
-3.79089545,1.42074385,0.42518655,0.00000000,0.03915150,0.58190006,1.42665959,0.24104514
-3.78489245,1.41151980,0.41971819,0.00000000,0.03950440,0.58020084,1.40370096,0.24219487
-3.77888944,1.39965769,0.41382411,0.00000000,0.03972930,0.57711171,1.37479804,0.24437238
-3.77288644,1.38543650,0.40769860,0.00000000,0.03982336,0.57266047,1.34044096,0.24769981
-3.76688344,1.36922722,0.40158081,0.00000000,0.03978531,0.56689879,1.30123571,0.25232740
-3.76088044,1.35148745,0.39574913,0.00000000,0.03961556,0.55990291,1.25788739,0.25843175
-3.75487744,1.33275308,0.39051374,0.00000000,0.03931623,0.55177408,1.21118024,0.26621258
-3.74887444,1.31362708,0.38620747,0.00000000,0.03889119,0.54263832,1.16195533,0.27588799
-3.74287144,1.29476589,0.38317526,0.00000000,0.03834606,0.53264584,1.11108675,0.28768811
-3.73686843,1.27686370,0.38176265,0.00000000,0.03768823,0.52196983,1.05945740,0.30184743
-3.73086543,1.26063487,0.38230340,0.00000000,0.03692675,0.51080475,1.00793524,0.31859570
-3.72486243,1.24679515,0.38510689,0.00000000,0.03607233,0.49936410,0.95735073,0.33814781
-3.71885943,1.23604189,0.39044557,0.00000000,0.03513718,0.48787749,0.90847641,0.36069275
-3.71285643,1.22903395,0.39854281,0.00000000,0.03413485,0.47658717,0.86200900,0.38638212
-3.70685343,1.22637155,0.40956182,0.00000000,0.03308009,0.46574392,0.81855458,0.41531859
-3.70085043,1.22857690,0.42359574,0.00000000,0.03198856,0.45560233,0.77861708,0.44754470
-3.69484742,1.23607599,0.44065964,0.00000000,0.03087659,0.44641561,0.74259033,0.48303272
-3.68884442,1.24918223,0.46068458,0.00000000,0.02976084,0.43842983,0.71075354,0.52167590
-3.68284142,1.26808258,0.48351416,0.00000000,0.02865800,0.43187794,0.68327029,0.56328190
-3.67683842,1.29282677,0.50890391,0.00000000,0.02758438,0.42697363,0.66019073,0.60756872
-3.67083542,1.32332007,0.53652356,0.00000000,0.02655558,0.42390515,0.64145674,0.65416369
-3.66483242,1.35932027,0.56596246,0.00000000,0.02558614,0.42282951,0.62690985,0.70260585
-3.65882941,1.40043905,0.59673802,0.00000000,0.02468914,0.42386708,0.61630135,0.75235192
-3.65282641,1.44614799,0.62830704,0.00000000,0.02387598,0.42709690,0.60930442,0.80278575
-3.64682341,1.49578916,0.66007967,0.00000000,0.02315604,0.43255299,0.60552759,0.85323139
-3.64082041,1.54859010,0.69143555,0.00000000,0.02253652,0.44022169,0.60452932,0.90296906
-3.63481741,1.60368273,0.72174155,0.00000000,0.02202227,0.45004017,0.60583306,0.95125381
-3.62881441,1.66012547,0.75037046,0.00000000,0.02161575,0.46189639,0.60894237,0.99733592
-3.62281141,1.71692772,0.77671992,0.00000000,0.02131699,0.47563024,0.61335569,1.04048230
-3.61680840,1.77307573,0.80023075,0.00000000,0.02112365,0.49103605,0.61858017,1.07999797
-3.61080540,1.82755877,0.82040388,0.00000000,0.02103116,0.50786625,0.62414431,1.11524654
-3.60480240,1.87939444,0.83681514,0.00000000,0.02103286,0.52583616,0.62960895,1.14566884
-3.59879940,1.92765213,0.84912734,0.00000000,0.02112024,0.54462964,0.63457626,1.17079880
-3.59279640,1.97147360,0.85709893,0.00000000,0.02128314,0.56390540,0.63869670,1.19027580
-3.58679340,2.01009004,0.86058900,0.00000000,0.02151003,0.58330391,0.64167362,1.20385297
-3.58079040,2.04283502,0.85955852,0.00000000,0.02178831,0.60245454,0.64326566,1.21140118
-3.57478739,2.06915309,0.85406760,0.00000000,0.02210452,0.62098283,0.64328691,1.21290849
-3.56878439,2.08860408,0.84426928,0.00000000,0.02244468,0.63851770,0.64160516,1.20847539
-3.56278139,2.10086326,0.83040002,0.00000000,0.02279451,0.65469850,0.63813833,1.19830613
-3.55677839,2.10571804,0.81276773,0.00000000,0.02313968,0.66918168,0.63284963,1.18269672
-3.55077539,2.10306181,0.79173771,0.00000000,0.02346610,0.68164712,0.62574178,1.16202046
-3.54477239,2.09288563,0.76771754,0.00000000,0.02376010,0.69180391,0.61685064,1.13671180
-3.53876938,2.07526878,0.74114161,0.00000000,0.02400870,0.69939570,0.60623877,1.10724935
-3.53276638,2.05036884,0.71245592,0.00000000,0.02419980,0.70420532,0.59398923,1.07413913
-3.52676338,2.01841217,0.68210411,0.00000000,0.02432239,0.70605888,0.58020002,1.03789864
-3.52076038,1.97968516,0.65051506,0.00000000,0.02436676,0.70482909,0.56497936,0.99904262
-3.51475738,1.93452681,0.61809253,0.00000000,0.02432469,0.70043786,0.54844189,0.95807093
-3.50875438,1.88332277,0.58520731,0.00000000,0.02418963,0.69285802,0.53070607,0.91545883
-3.50275138,1.82650076,0.55219165,0.00000000,0.02395681,0.68211421,0.51189254,0.87165004
-3.49674837,1.76452729,0.51933630,0.00000000,0.02362340,0.66828269,0.49212345,0.82705218
-3.49074537,1.69790515,0.48688964,0.00000000,0.02318858,0.65149016,0.47152254,0.78203484
-3.48474237,1.62717145,0.45505887,0.00000000,0.02265357,0.63191155,0.45021581,0.73692948
-3.47873937,1.55289551,0.42401272,0.00000000,0.02202166,0.60976660,0.42833249,0.69203114
-3.47273637,1.47567628,0.39388530,0.00000000,0.02129810,0.58531553,0.40600608,0.64760124
-3.46673337,1.39613886,0.36478069,0.00000000,0.02049003,0.55885361,0.38337531,0.60387111
-3.46073037,1.31492968,0.33677784,0.00000000,0.01960630,0.53070494,0.36058471,0.56104573
-3.45472736,1.23271046,0.30993533,0.00000000,0.01865725,0.50121549,0.33778483,0.51930739
-3.44872436,1.15015074,0.28429592,0.00000000,0.01765446,0.47074573,0.31513193,0.47881883
-3.44272136,1.06791915,0.25989034,0.00000000,0.01661046,0.43966290,0.29278715,0.43972580
-3.43671836,0.98667393,0.23674048,0.00000000,0.01553842,0.40833346,0.27091525,0.40215884
-3.43071536,0.90705274,0.21486175,0.00000000,0.01445186,0.37711567,0.24968296,0.36623426
-3.42471236,0.82966267,0.19426472,0.00000000,0.01336429,0.34635281,0.22925707,0.33205452
-3.41870935,0.75507062,0.17495603,0.00000000,0.01228897,0.31636720,0.20980246,0.29970797
-3.41270635,0.68379470,0.15693874,0.00000000,0.01123864,0.28745515,0.19148011,0.26926823
-3.40670335,0.61629713,0.14021229,0.00000000,0.01022528,0.25988310,0.17444530,0.24079342
-3.40070035,0.55297889,0.12477214,0.00000000,0.00926002,0.23388496,0.15884602,0.21432538
-3.39469735,0.49417648,0.11060931,0.00000000,0.00835298,0.20966073,0.14482178,0.18988910
-3.38869435,0.44016080,0.09770993,0.00000000,0.00751327,0.18737637,0.13250267,0.16749245
-3.38269135,0.39113823,0.08605487,0.00000000,0.00674899,0.16716480,0.12200889,0.14712642
-3.37668834,0.34725375,0.07561962,0.00000000,0.00606733,0.14912796,0.11345041,0.12876576
-3.37068534,0.30859577,0.06637428,0.00000000,0.00547474,0.13333963,0.10692701,0.11237027
-3.36468234,0.27520250,0.05828394,0.00000000,0.00497703,0.11984901,0.10252828,0.09788639
-3.35867934,0.24706929,0.05130913,0.00000000,0.00457969,0.10868458,0.10033373,0.08524934
-3.35267634,0.22415665,0.04540656,0.00000000,0.00428804,0.09985826,0.10041272,0.07438549
-3.34667334,0.20639845,0.04052999,0.00000000,0.00410753,0.09336946,0.10282430,0.06521499
-3.34067034,0.19370991,0.03663113,0.00000000,0.00404400,0.08920899,0.10761667,0.05765450
-3.33466733,0.18599510,0.03366058,0.00000000,0.00410386,0.08736254,0.11482644,0.05161980
-3.32866433,0.18315351,0.03156884,0.00000000,0.00429435,0.08781358,0.12447756,0.04702849
-3.32266133,0.18508561,0.03030710,0.00000000,0.00462365,0.09054572,0.13658001,0.04380228
-3.31665833,0.19169715,0.02982802,0.00000000,0.00510104,0.09554431,0.15112829,0.04186915
-3.31065533,0.20290213,0.03008639,0.00000000,0.00573691,0.10279734,0.16809993,0.04116519
-3.30465233,0.21862454,0.03103961,0.00000000,0.00654277,0.11229557,0.18745389,0.04163604
-3.29864932,0.23879869,0.03264807,0.00000000,0.00753110,0.12403198,0.20912935,0.04323805
-3.29264632,0.26336843,0.03487539,0.00000000,0.00871518,0.13800057,0.23304461,0.04593907
-3.28664332,0.29228522,0.03768856,0.00000000,0.01010881,0.15419451,0.25909658,0.04971885
-3.28064032,0.32550525,0.04105796,0.00000000,0.01172594,0.17260386,0.28716074,0.05456917
-3.27463732,0.36298570,0.04495735,0.00000000,0.01358018,0.19321280,0.31709156,0.06049360
-3.26863432,0.40468041,0.04936374,0.00000000,0.01568431,0.21599652,0.34872370,0.06750700
-3.26263132,0.45053486,0.05425718,0.00000000,0.01804963,0.24091798,0.38187353,0.07563464
-3.25662831,0.50048088,0.05962059,0.00000000,0.02068531,0.26792449,0.41634128,0.08491108
-3.25062531,0.55443109,0.06543945,0.00000000,0.02359770,0.29694428,0.45191339,0.09537875
-3.24462231,0.61227317,0.07170143,0.00000000,0.02678959,0.32788332,0.48836520,0.10708623
-3.23861931,0.67386427,0.07839601,0.00000000,0.03025958,0.36062231,0.52546353,0.12008622
-3.23261631,0.73902567,0.08551395,0.00000000,0.03400137,0.39501416,0.56296927,0.13443329
-3.22661331,0.80753786,0.09304676,0.00000000,0.03800325,0.43088198,0.60063968,0.15018130
-3.22061031,0.87913623,0.10098602,0.00000000,0.04224765,0.46801784,0.63823031,0.16738072
-3.21460730,0.95350778,0.10932268,0.00000000,0.04671080,0.50618235,0.67549658,0.18607560
-3.20860430,1.03028878,0.11804625,0.00000000,0.05136269,0.54510516,0.71219482,0.20630059
-3.20260130,1.10906381,0.12714399,0.00000000,0.05616710,0.58448665,0.74808309,0.22807779
-3.19659830,1.18936642,0.13660010,0.00000000,0.06108191,0.62400064,0.78292158,0.25141371
-3.19059530,1.27068135,0.14639487,0.00000000,0.06605961,0.66329835,0.81647297,0.27629632
-3.18459230,1.35244860,0.15650400,0.00000000,0.07104811,0.70201344,0.84850279,0.30269240
-3.17858929,1.43406941,0.16689800,0.00000000,0.07599164,0.73976816,0.87878005,0.33054518
-3.17258629,1.51491401,0.17754180,0.00000000,0.08083190,0.77618041,0.90707830,0.35977253
-3.16658329,1.59433106,0.18839455,0.00000000,0.08550940,0.81087151,0.93317731,0.39026571
-3.16058029,1.67165865,0.19940979,0.00000000,0.08996485,0.84347451,0.95686551,0.42188878
-3.15457729,1.74623649,0.21053587,0.00000000,0.09414061,0.87364260,0.97794334,0.45447886
-3.14857429,1.81741899,0.22171684,0.00000000,0.09798219,0.90105749,0.99622733,0.48784723
-3.14257129,1.88458876,0.23289364,0.00000000,0.10143965,0.92543729,1.01155521,0.52178130
-3.13656828,1.94717023,0.24400575,0.00000000,0.10446887,0.94654353,1.02379160,0.55604765
-3.13056528,2.00464272,0.25499321,0.00000000,0.10703275,0.96418719,1.03283427,0.59039585
-3.12456228,2.05655271,0.26579902,0.00000000,0.10910210,0.97823328,1.03862081,0.62456334
-3.11855928,2.10252484,0.27637181,0.00000000,0.11065628,0.98860385,1.04113518,0.65828106
-3.11255628,2.14227125,0.28666878,0.00000000,0.11168367,0.99527935,1.04041411,0.69127984
-3.10655328,2.17559901,0.29665879,0.00000000,0.11218176,0.99829816,1.03655287,0.72329737
-3.10055028,2.20241547,0.30632545,0.00000000,0.11215696,0.99775447,1.02971017,0.75408558
-3.09454727,2.22273139,0.31567013,0.00000000,0.11162423,0.99379443,1.02011185,0.78341819
-3.08854427,2.23666170,0.32471472,0.00000000,0.11060637,0.98661102,1.00805316,0.81109822
-3.08254127,2.24442414,0.33350399,0.00000000,0.10913313,0.97643764,0.99389938,0.83696513
-3.07653827,2.24633568,0.34210742,0.00000000,0.10724023,0.96354089,0.97808464,0.86090136
-3.07053527,2.24280690,0.35062029,0.00000000,0.10496816,0.94821278,0.96110877,0.88283796
-3.06453227,2.23433453,0.35916395,0.00000000,0.10236101,0.93076271,0.94353221,0.90275902
-3.05852926,2.22149235,0.36788515,0.00000000,0.09946523,0.91150963,0.92596884,0.92070466
-3.05252626,2.20492057,0.37695428,0.00000000,0.09632844,0.89077453,0.90907688,0.93677235
-3.04652326,2.18531392,0.38656252,0.00000000,0.09299831,0.86887361,0.89354791,0.95111638
-3.04052026,2.16340869,0.39691795,0.00000000,0.08952160,0.84611227,0.88009411,0.96394542
-3.03451726,2.13996882,0.40824052,0.00000000,0.08594323,0.82278006,0.86943396,0.97551806
-3.02851426,2.11577137,0.42075609,0.00000000,0.08230557,0.79914672,0.86227659,0.98613653
-3.02251126,2.09159138,0.43468969,0.00000000,0.07864789,0.77545911,0.85930518,0.99613846
-3.01650825,2.06818655,0.45025814,0.00000000,0.07500590,0.75193926,0.86115957,1.00588725
-3.01050525,2.04628182,0.46766229,0.00000000,0.07141148,0.72878319,0.86841866,1.01576102
-3.00450225,2.02655413,0.48707922,0.00000000,0.06789254,0.70616050,0.88158301,1.02614066
-2.99849925,2.00961780,0.50865454,0.00000000,0.06447298,0.68421463,0.90105802,1.03739729
-2.99249625,1.99601063,0.53249533,0.00000000,0.06117275,0.66306345,0.92713839,1.04987968
-2.98649325,1.98618114,0.55866373,0.00000000,0.05800795,0.64280028,0.95999422,1.06390185
-2.98049025,1.98047741,0.58717168,0.00000000,0.05499105,0.62349503,0.99965955,1.07973149
-2.97448724,1.97913767,0.61797686,0.00000000,0.05213110,0.60519550,1.04602352,1.09757947
-2.96848424,1.98228311,0.65098016,0.00000000,0.04943393,0.58792871,1.09882496,1.11759081
-2.96248124,1.98991318,0.68602465,0.00000000,0.04690247,0.57170226,1.15765057,1.13983745
-2.95647824,2.00190369,0.72289620,0.00000000,0.04453694,0.55650579,1.22193717,1.16431303
-2.95047524,2.01800782,0.76132569,0.00000000,0.04233513,0.54231250,1.29097813,1.19092975
-2.94447224,2.03786028,0.80099279,0.00000000,0.04029268,0.52908081,1.36393398,1.21951765
-2.93846923,2.06098465,0.84153105,0.00000000,0.03840326,0.51675632,1.43984731,1.24982599
-2.93246623,2.08680391,0.88253441,0.00000000,0.03665889,0.50527400,1.51766149,1.28152700
-2.92646323,2.11465387,0.92356458,0.00000000,0.03505016,0.49456076,1.59624301,1.31422178
-2.92046023,2.14379948,0.96415939,0.00000000,0.03356652,0.48453836,1.67440672,1.34744817
-2.91445723,2.17345361,1.00384174,0.00000000,0.03219657,0.47512676,1.75094350,1.38069049
-2.90845423,2.20279775,1.04212896,0.00000000,0.03092833,0.46624767,1.82464941,1.41339096
-2.90245123,2.23100426,1.07854242,0.00000000,0.02974958,0.45782840,1.89435553,1.44496248
-2.89644822,2.25725956,1.11261716,0.00000000,0.02864818,0.44980578,1.95895758,1.47480254
-2.89044522,2.28078743,1.14391145,0.00000000,0.02761241,0.44212995,2.01744439,1.50230800
-2.88444222,2.30087190,1.17201596,0.00000000,0.02663128,0.43476785,2.06892427,1.52689035
-2.87843922,2.31687885,1.19656262,0.00000000,0.02569487,0.42770630,2.11264833,1.54799116
-2.87243622,2.32827560,1.21723277,0.00000000,0.02479462,0.42095421,2.14803025,1.56509724
-2.86643322,2.33464788,1.23376466,0.00000000,0.02392361,0.41454403,2.17466137,1.57775526
-2.86043022,2.33571331,1.24595988,0.00000000,0.02307677,0.40853198,2.19232111,1.58558520
-2.85442721,2.33133108,1.25368884,0.00000000,0.02225110,0.40299721,2.20098182,1.58829238
-2.84842421,2.32150721,1.25689485,0.00000000,0.02144572,0.39803968,2.20080841,1.58567757
-2.84242121,2.30639517,1.25559675,0.00000000,0.02066196,0.39377679,2.19215235,1.57764473
-2.83641821,2.28629180,1.24988990,0.00000000,0.01990336,0.39033899,2.17554056,1.56420615
-2.83041521,2.26162857,1.23994542,0.00000000,0.01917556,0.38786439,2.15165960,1.54548466
-2.82441221,2.23295851,1.22600750,0.00000000,0.01848617,0.38649265,2.12133559,1.52171274
-2.81840920,2.20093930,1.20838895,0.00000000,0.01784457,0.38635853,2.08551094,1.49322851
-2.81240620,2.16631326,1.18746474,0.00000000,0.01726162,0.38758538,2.04521864,1.46046866
-2.80640320,2.12988500,1.16366408,0.00000000,0.01674946,0.39027883,2.00155522,1.42395850
-2.80040020,2.09249780,1.13746084,0.00000000,0.01632109,0.39452127,1.95565347,1.38429962
-2.79439720,2.05500981,1.10936302,0.00000000,0.01599009,0.40036718,1.90865597,1.34215540
-2.78839420,2.01827089,1.07990134,0.00000000,0.01577028,0.40783979,1.86169053,1.29823521
-2.78239120,1.98310147,1.04961765,0.00000000,0.01567537,0.41692923,1.81584844,1.25327766
-2.77638819,1.95027394,1.01905344,0.00000000,0.01571861,0.42759216,1.77216622,1.20803385
-2.77038519,1.92049763,0.98873904,0.00000000,0.01591252,0.43975319,1.73161148,1.16325105
-2.76438219,1.89440767,0.95918384,0.00000000,0.01626857,0.45330769,1.69507321,1.11965752
-2.75837919,1.87255799,0.93086798,0.00000000,0.01679688,0.46812613,1.66335635,1.07794897
-2.75237619,1.85541857,0.90423569,0.00000000,0.01750603,0.48405940,1.63718053,1.03877710
-2.74637319,1.84337642,0.87969047,0.00000000,0.01840278,0.50094507,1.61718236,1.00274033
-2.74037019,1.83673982,0.85759206,0.00000000,0.01949184,0.51861390,1.60392047,0.97037694
-2.73436718,1.83574508,0.83825524,0.00000000,0.02077571,0.53689644,1.59788235,0.94216050
-2.72836418,1.84056469,0.82194999,0.00000000,0.02225444,0.55562910,1.59949190,0.91849731
-2.72236118,1.85131594,0.80890285,0.00000000,0.02392549,0.57465945,1.60911644,0.89972558
-2.71635818,1.86806892,0.79929897,0.00000000,0.02578351,0.59385029,1.62707220,0.88611589
-2.71035518,1.89085291,0.79328453,0.00000000,0.02782025,0.61308227,1.65362714,0.87787243
-2.70435218,1.91966027,0.79096881,0.00000000,0.03002440,0.63225497,1.68900034,0.87513451
-2.69834917,1.95444726,0.79242588,0.00000000,0.03238150,0.65128619,1.73335750,0.87797794
-2.69234617,1.99513153,0.79769514,0.00000000,0.03487390,0.67010973,1.78680218,0.88641587
-2.68634317,2.04158607,0.80678092,0.00000000,0.03748073,0.68867174,1.84936307,0.90039888
-2.68034017,2.09363005,0.81965061,0.00000000,0.04017804,0.70692578,1.92097765,0.91981410
-2.67433717,2.15101719,0.83623178,0.00000000,0.04293889,0.72482728,2.00147324,0.94448347
-2.66833417,2.21342238,0.85640803,0.00000000,0.04573359,0.74232743,2.09054651,0.97416132
-2.66233117,2.28042785,0.88001430,0.00000000,0.04853006,0.75936734,2.18774285,1.00853152
-2.65632816,2.35151001,0.90683178,0.00000000,0.05129426,0.77587263,2.29243726,1.04720468
-2.65032516,2.42602833,0.93658300,0.00000000,0.05399071,0.79174907,2.40381827,1.08971585
-2.64432216,2.50321755,0.96892772,0.00000000,0.05658312,0.80687962,2.52087659,1.13552344
-2.63831916,2.58218438,1.00346011,0.00000000,0.05903510,0.82112315,2.64239988,1.18400958
-2.63231616,2.66190962,1.03970777,0.00000000,0.06131095,0.83431504,2.76697483,1.23448286
-2.62631316,2.74125647,1.07713305,0.00000000,0.06337646,0.84626980,2.89299749,1.28618351
-2.62031016,2.81898532,1.11513703,0.00000000,0.06519980,0.85678561,3.01869221,1.33829150
-2.61430715,2.89377502,1.15306636,0.00000000,0.06675231,0.86565066,3.14213931,1.38993776
-2.60830415,2.96425029,1.19022308,0.00000000,0.06800932,0.87265100,3.26131107,1.44021833
-2.60230115,3.02901448,1.22587720,0.00000000,0.06895090,0.87757958,3.37411497,1.48821141
