energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.69934967,1.06748538,-1.06748537,0.76738051,-0.76738050,0.04618940,-0.04618940,0.00344602,-0.00344602,0.18964843,-0.18964843,0.15244121,-0.15244121,0.17237903,-0.17237903,0.33439185,-0.33439184,0.00000000,-0.00000000
0.70535268,1.12587482,-1.12587481,0.81516329,-0.81516328,0.04823696,-0.04823696,0.00391688,-0.00391688,0.20534318,-0.20534318,0.15841760,-0.15841760,0.18248899,-0.18248899,0.34597981,-0.34597980,0.00000000,-0.00000000
0.71135568,1.18662313,-1.18662311,0.86436000,-0.86435998,0.05032858,-0.05032858,0.00443822,-0.00443822,0.22151281,-0.22151281,0.16467738,-0.16467738,0.19328286,-0.19328286,0.35900086,-0.35900086,0.00000000,-0.00000000
0.71735868,1.24855699,-1.24855698,0.91407609,-0.91407608,0.05242330,-0.05242330,0.00500929,-0.00500929,0.23788613,-0.23788613,0.17109945,-0.17109945,0.20453847,-0.20453847,0.37312712,-0.37312711,0.00000000,-0.00000000
0.72336168,1.31046823,-1.31046822,0.96337280,-0.96337279,0.05448067,-0.05448067,0.00562845,-0.00562845,0.25418014,-0.25418014,0.17756347,-0.17756347,0.21602170,-0.21602170,0.38801608,-0.38801608,0.00000000,-0.00000000
0.72936468,1.37113948,-1.37113947,1.01128975,-1.01128974,0.05646148,-0.05646148,0.00629303,-0.00629303,0.27010547,-0.27010547,0.18395198,-0.18395198,0.22749155,-0.22749155,0.40331875,-0.40331875,0.00000000,-0.00000000
0.73536768,1.42937090,-1.42937088,1.05686904,-1.05686903,0.05832854,-0.05832854,0.00699917,-0.00699917,0.28537252,-0.28537252,0.19015248,-0.19015248,0.23870563,-0.23870563,0.41868772,-0.41868772,0.00000000,-0.00000000
0.74137069,1.48400725,-1.48400724,1.09918017,-1.09918016,0.06004739,-0.06004739,0.00774178,-0.00774178,0.29969814,-0.29969814,0.19605923,-0.19605923,0.24942587,-0.24942587,0.43378524,-0.43378524,0.00000000,-0.00000000
0.74737369,1.53396460,-1.53396459,1.13734476,-1.13734475,0.06158692,-0.06158692,0.00851446,-0.00851446,0.31281254,-0.31281254,0.20157482,-0.20157482,0.25942429,-0.25942429,0.44829098,-0.44829097,0.00000000,-0.00000000
0.75337669,1.57825581,-1.57825580,1.17056043,-1.17056043,0.06291989,-0.06291989,0.00930949,-0.00930949,0.32446626,-0.32446626,0.20661158,-0.20661158,0.26848866,-0.26848866,0.46190937,-0.46190937,0.00000000,-0.00000000
0.75937969,1.61601417,-1.61601417,1.19812291,-1.19812291,0.06402348,-0.06402348,0.01011789,-0.01011789,0.33443682,-0.33443682,0.21109280,-0.21109280,0.27642785,-0.27642785,0.47437650,-0.47437649,0.00000000,-0.00000000
0.76538269,1.64651432,-1.64651432,1.21944550,-1.21944549,0.06487959,-0.06487959,0.01092953,-0.01092953,0.34253490,-0.34253489,0.21495378,-0.21495378,0.28307669,-0.28307669,0.48546622,-0.48546621,0.00000000,-0.00000000
0.77138569,1.66918990,-1.66918990,1.23407521,-1.23407520,0.06547518,-0.06547518,0.01173327,-0.01173327,0.34860958,-0.34860958,0.21814274,-0.21814274,0.28830023,-0.28830023,0.49499557,-0.49499557,0.00000000,-0.00000000
0.77738869,1.68364724,-1.68364724,1.24170507,-1.24170506,0.06580246,-0.06580246,0.01251719,-0.01251719,0.35255275,-0.35255275,0.22062153,-0.22062153,0.29199710,-0.29199710,0.50282925,-0.50282925,0.00000000,-0.00000000
0.78339170,1.68967480,-1.68967480,1.24218194,-1.24218194,0.06585898,-0.06585898,0.01326889,-0.01326889,0.35430210,-0.35430211,0.22236635,-0.22236635,0.29410203,-0.29410202,0.50888314,-0.50888314,0.00000000,-0.00000000
0.78939470,1.68724795,-1.68724795,1.23550977,-1.23550977,0.06564763,-0.06564763,0.01397573,-0.01397573,0.35384294,-0.35384294,0.22336823,-0.22336823,0.29458726,-0.29458726,0.51312666,-0.51312666,0.00000000,-0.00000000
0.79539770,1.67652893,-1.67652893,1.22184809,-1.22184809,0.06517659,-0.06517659,0.01462526,-0.01462526,0.35120849,-0.35120849,0.22363344,-0.22363344,0.29346298,-0.29346298,0.51558415,-0.51558415,0.00000000,-0.00000000
0.80140070,1.65786219,-1.65786220,1.20150593,-1.20150593,0.06445910,-0.06445910,0.01520556,-0.01520556,0.34647888,-0.34647889,0.22318374,-0.22318374,0.29077663,-0.29077663,0.51633482,-0.51633482,0.00000000,-0.00000000
0.80740370,1.63176512,-1.63176513,1.17493145,-1.17493146,0.06351325,-0.06351325,0.01570559,-0.01570559,0.33977879,-0.33977879,0.22205646,-0.22205646,0.28661115,-0.28661116,0.51551166,-0.51551166,0.00000000,-0.00000000
0.81340670,1.59891460,-1.59891461,1.14269778,-1.14269779,0.06236161,-0.06236161,0.01611562,-0.01611562,0.33127384,-0.33127384,0.22030435,-0.22030435,0.28108232,-0.28108232,0.51329897,-0.51329897,0.00000000,-0.00000000
0.81940970,1.56012987,-1.56012989,1.10548569,-1.10548570,0.06103083,-0.06103083,0.01642753,-0.01642753,0.32116608,-0.32116608,0.21799519,-0.21799519,0.27433520,-0.27433521,0.50992871,-0.50992872,0.00000000,-0.00000000
0.82541271,1.51635233,-1.51635234,1.06406384,-1.06406385,0.05955113,-0.05955113,0.01663514,-0.01663514,0.30968857,-0.30968858,0.21521117,-0.21521117,0.26653991,-0.26653992,0.50567560,-0.50567560,0.00000000,-0.00000000
0.83141571,1.46862280,-1.46862281,1.01926743,-1.01926744,0.05795574,-0.05795574,0.01673442,-0.01673442,0.29709949,-0.29709949,0.21204780,-0.21204781,0.25788683,-0.25788683,0.50085110,-0.50085111,0.00000000,-0.00000000
0.83741871,1.41805724,-1.41805726,0.97197602,-0.97197603,0.05628033,-0.05628033,0.01672372,-0.01672372,0.28367586,-0.28367586,0.20861265,-0.20861266,0.24858142,-0.24858143,0.49579640,-0.49579640,0.00000000,-0.00000000
0.84342171,1.36582143,-1.36582145,0.92309144,-0.92309145,0.05456230,-0.05456230,0.01660384,-0.01660384,0.26970725,-0.26970726,0.20502356,-0.20502356,0.23883898,-0.23883898,0.49087442,-0.49087443,0.00000000,-0.00000000
0.84942471,1.31310548,-1.31310550,0.87351646,-0.87351647,0.05284009,-0.05284009,0.01637803,-0.01637803,0.25548967,-0.25548967,0.20140656,-0.20140657,0.22887921,-0.22887922,0.48646122,-0.48646122,0.00000000,-0.00000000
0.85542771,1.26109889,-1.26109891,0.82413495,-0.82413496,0.05115247,-0.05115247,0.01605196,-0.01605196,0.24131971,-0.24131971,0.19789347,-0.19789347,0.21892116,-0.21892116,0.48293675,-0.48293675,0.00000000,-0.00000000
0.86143072,1.21096672,-1.21096674,0.77579403,-0.77579404,0.04953778,-0.04953778,0.01563355,-0.01563355,0.22748929,-0.22748930,0.19461909,-0.19461909,0.20917832,-0.20917833,0.48067542,-0.48067542,0.00000000,-0.00000000
0.86743372,1.16382752,-1.16382753,0.72928874,-0.72928876,0.04803323,-0.04803323,0.01513272,-0.01513272,0.21428099,-0.21428100,0.19171821,-0.19171821,0.19985432,-0.19985432,0.48003659,-0.48003659,0.00000000,-0.00000000
0.87343672,1.12073340,-1.12073341,0.68534939,-0.68534940,0.04667411,-0.04667411,0.01456113,-0.01456113,0.20196400,-0.20196400,0.18932244,-0.18932244,0.19113902,-0.19113903,0.48135525,-0.48135525,0.00000000,-0.00000000
0.87943972,1.08265266,-1.08265267,0.64463178,-0.64463179,0.04549317,-0.04549317,0.01393181,-0.01393181,0.19079080,-0.19079080,0.18755690,-0.18755690,0.18320543,-0.18320543,0.48493326,-0.48493326,0.00000000,-0.00000000
0.88544272,1.05045514,-1.05045514,0.60771032,-0.60771033,0.04451994,-0.04451994,0.01325877,-0.01325877,0.18099448,-0.18099448,0.18653692,-0.18653692,0.17620709,-0.17620709,0.49103128,-0.49103128,0.00000000,-0.00000000
0.89144572,1.02490042,-1.02490043,0.57507390,-0.57507391,0.04378014,-0.04378014,0.01255658,-0.01255658,0.17278663,-0.17278664,0.18636494,-0.18636494,0.17027628,-0.17027628,0.49986169,-0.49986169,0.00000000,-0.00000000
0.89744872,1.00662895,-1.00662895,0.54712420,-0.54712421,0.04329523,-0.04329523,0.01183996,-0.01183996,0.16635572,-0.16635572,0.18712746,-0.18712746,0.16552281,-0.16552281,0.51158272,-0.51158272,0.00000000,-0.00000000
0.90345173,0.99615584,-0.99615585,0.52417628,-0.52417629,0.04308192,-0.04308192,0.01112337,-0.01112337,0.16186579,-0.16186579,0.18889248,-0.18889248,0.16203350,-0.16203350,0.52629389,-0.52629389,0.00000000,-0.00000000
0.90945473,0.99386729,-0.99386730,0.50646094,-0.50646094,0.04315189,-0.04315189,0.01042063,-0.01042063,0.15945551,-0.15945551,0.19170723,-0.19170723,0.15987212,-0.15987212,0.54403292,-0.54403292,0.00000000,-0.00000000
0.91545773,1.00001926,-1.00001926,0.49412848,-0.49412848,0.04351156,-0.04351156,0.00974455,-0.00974455,0.15923725,-0.15923725,0.19559639,-0.19559639,0.15907992,-0.15907992,0.56477418,-0.56477418,0.00000000,-0.00000000
0.92146073,1.01473814,-1.01473813,0.48725347,-0.48725347,0.04416193,-0.04416193,0.00910667,-0.00910667,0.16129624,-0.16129624,0.20056090,-0.20056090,0.15967645,-0.15967645,0.58842864,-0.58842863,0.00000000,-0.00000000
0.92746373,1.03802311,-1.03802310,0.48584014,-0.48584014,0.04509861,-0.04509861,0.00851698,-0.00851698,0.16568972,-0.16568972,0.20657731,-0.20657731,0.16166072,-0.16166072,0.61484529,-0.61484528,0.00000000,-0.00000000
0.93346673,1.06974973,-1.06974972,0.48982796,-0.48982796,0.04631183,-0.04631183,0.00798377,-0.00798377,0.17244595,-0.17244594,0.21359773,-0.21359773,0.16501253,-0.16501253,0.64381398,-0.64381397,0.00000000,-0.00000000
0.93946973,1.10967462,-1.10967461,0.49909720,-0.49909720,0.04778666,-0.04778666,0.00751353,-0.00751353,0.18156317,-0.18156316,0.22155043,-0.22155042,0.16969396,-0.16969396,0.67506946,-0.67506945,0.00000000,-0.00000000
0.94547274,1.15744077,-1.15744075,0.51347416,-0.51347415,0.04950320,-0.04950320,0.00711085,-0.00711085,0.19300851,-0.19300850,0.23034095,-0.23034095,0.17565077,-0.17565077,0.70829651,-0.70829650,0.00000000,-0.00000000
0.95147574,1.21258342,-1.21258340,0.53273592,-0.53273592,0.05143697,-0.05143697,0.00677847,-0.00677847,0.20671691,-0.20671691,0.23985391,-0.23985390,0.18281386,-0.18281386,0.74313602,-0.74313601,0.00000000,-0.00000000
0.95747874,1.27453637,-1.27453635,0.55661468,-0.55661467,0.05355926,-0.05355926,0.00651734,-0.00651734,0.22259016,-0.22259015,0.24995518,-0.24995518,0.19110057,-0.19110057,0.77919170,-0.77919169,0.00000000,-0.00000000
0.96348174,1.34263857,-1.34263855,0.58480139,-0.58480138,0.05583764,-0.05583764,0.00632673,-0.00632673,0.24049618,-0.24049617,0.26049469,-0.26049469,0.20041593,-0.20041593,0.81603740,-0.81603739,0.00000000,-0.00000000
0.96948474,1.41614115,-1.41614112,0.61694905,-0.61694904,0.05823643,-0.05823643,0.00620440,-0.00620440,0.26026870,-0.26026869,0.27130953,-0.27130952,0.21065370,-0.21065370,0.85322475,-0.85322473,0.00000000,-0.00000000
0.97548774,1.49421488,-1.49421485,0.65267566,-0.65267565,0.06071730,-0.06071730,0.00614677,-0.00614677,0.28170754,-0.28170753,0.28222743,-0.28222742,0.22169735,-0.22169735,0.89029105,-0.89029104,0.00000000,-0.00000000
0.98149075,1.57595836,-1.57595833,0.69156691,-0.69156689,0.06323991,-0.06323991,0.00614914,-0.00614914,0.30457948,-0.30457947,0.29307055,-0.29307054,0.23342095,-0.23342095,0.92676727,-0.92676725,0.00000000,-0.00000000
0.98749375,1.66040700,-1.66040697,0.73317903,-0.73317902,0.06576254,-0.06576254,0.00620591,-0.00620591,0.32862005,-0.32862004,0.30365941,-0.30365940,0.24569004,-0.24569004,0.96218594,-0.96218593,0.00000000,-0.00000000
0.99349675,1.74654314,-1.74654311,0.77704182,-0.77704180,0.06824278,-0.06824278,0.00631086,-0.00631086,0.35353621,-0.35353620,0.31381692,-0.31381691,0.25836245,-0.25836244,0.99608909,-0.99608908,0.00000000,-0.00000000
0.99949975,1.83330732,-1.83330729,0.82266202,-0.82266201,0.07063828,-0.07063828,0.00645730,-0.00645730,0.37900999,-0.37900998,0.32337241,-0.32337240,0.27128929,-0.27128929,1.02803586,-1.02803585,0.00000000,-0.00000000
1.00550275,1.91961106,-1.91961102,0.86952743,-0.86952741,0.07290750,-0.07290750,0.00663837,-0.00663837,0.40470313,-0.40470312,0.33216560,-0.33216560,0.28431605,-0.28431605,1.05760997,-1.05760995,0.00000000,-0.00000000
1.01150575,2.00435099,-2.00435096,0.91711149,-0.91711147,0.07501043,-0.07501043,0.00684718,-0.00684718,0.43026271,-0.43026270,0.34005031,-0.34005031,0.29728388,-0.29728388,1.08442677,-1.08442676,0.00000000,-0.00000000
1.01750875,2.08642448,-2.08642445,0.96487873,-0.96487871,0.07690937,-0.07690937,0.00707706,-0.00707706,0.45532755,-0.45532754,0.34689791,-0.34689791,0.31003111,-0.31003111,1.10813995,-1.10813994,0.00000000,-0.00000000
1.02351176,2.16474651,-2.16474648,1.01229088,-1.01229086,0.07856967,-0.07856966,0.00732165,-0.00732165,0.47953538,-0.47953537,0.35260034,-0.35260033,0.32239508,-0.32239507,1.12844765,-1.12844764,0.00000000,-0.00000000
1.02951476,2.23826753,-2.23826750,1.05881353,-1.05881351,0.07996042,-0.07996042,0.00757507,-0.00757507,0.50253044,-0.50253043,0.35707260,-0.35707260,0.33421418,-0.33421417,1.14509799,-1.14509798,0.00000000,-0.00000000
1.03551776,2.30599199,-2.30599197,1.10392332,-1.10392331,0.08105513,-0.08105513,0.00783199,-0.00783199,0.52397137,-0.52397136,0.36025476,-0.36025476,0.34533020,-0.34533020,1.15789381,-1.15789380,0.00000000,-0.00000000
1.04152076,2.36699707,-2.36699704,1.14711536,-1.14711535,0.08183229,-0.08183229,0.00808772,-0.00808772,0.54353904,-0.54353903,0.36211314,-0.36211314,0.35559089,-0.35559088,1.16669654,-1.16669652,0.00000000,-0.00000000
1.04752376,2.42045091,-2.42045089,1.18791066,-1.18791064,0.08227590,-0.08227590,0.00833819,-0.00833819,0.56094412,-0.56094411,0.36264094,-0.36264094,0.36485261,-0.36485260,1.17142903,-1.17142902,0.00000000,-0.00000000
1.05352676,2.46563004,-2.46563002,1.22586333,-1.22586331,0.08237580,-0.08237580,0.00857999,-0.00857999,0.57593400,-0.57593400,0.36185804,-0.36185804,0.37298319,-0.37298319,1.17207731,-1.17207730,0.00000000,-0.00000000
1.05952976,2.50193502,-2.50193501,1.26056732,-1.26056731,0.08212802,-0.08212801,0.00881035,-0.00881035,0.58829892,-0.58829892,0.35981013,-0.35981013,0.37986468,-0.37986468,1.16869102,-1.16869101,0.00000000,-0.00000000
1.06553277,2.52890412,-2.52890411,1.29166243,-1.29166242,0.08153483,-0.08153483,0.00902701,-0.00902701,0.59787694,-0.59787693,0.35656711,-0.35656711,0.38539601,-0.38539601,1.16138271,-1.16138270,0.00000000,-0.00000000
1.07153577,2.54622410,-2.54622410,1.31883932,-1.31883931,0.08060482,-0.08060482,0.00922826,-0.00922826,0.60455765,-0.60455764,0.35222092,-0.35222092,0.38949548,-0.38949548,1.15032576,-1.15032576,0.00000000,-0.00000000
1.07753877,2.55373804,-2.55373803,1.34184360,-1.34184359,0.07935264,-0.07935264,0.00941274,-0.00941274,0.60828446,-0.60828446,0.34688281,-0.34688281,0.39210286,-0.39210285,1.13575116,-1.13575116,0.00000000,-0.00000000
1.08354177,2.55144953,-2.55144953,1.36047863,-1.36047862,0.07779881,-0.07779881,0.00957944,-0.00957944,0.60905535,-0.60905536,0.34068018,-0.34068018,0.39318112,-0.39318112,1.11794308,-1.11794308,0.00000000,-0.00000000
1.08954477,2.53952336,-2.53952336,1.37460725,-1.37460724,0.07596921,-0.07596921,0.00972754,-0.00972754,0.60692214,-0.60692215,0.33375324,-0.33375325,0.39271770,-0.39271770,1.09723353,-1.09723353,0.00000000,-0.00000000
1.09554777,2.51828241,-2.51828242,1.38415235,-1.38415234,0.07389455,-0.07389455,0.00985637,-0.00985637,0.60198820,-0.60198820,0.32625148,-0.32625148,0.39072512,-0.39072511,1.07399615,-1.07399615,0.00000000,-0.00000000
1.10155078,2.48820094,-2.48820095,1.38909641,-1.38909640,0.07160970,-0.07160970,0.00996528,-0.00996528,0.59440484,-0.59440485,0.31833017,-0.31833017,0.38724106,-0.38724106,1.04863950,-1.04863951,0.00000000,-0.00000000
1.10755378,2.44989448,-2.44989449,1.38948014,-1.38948014,0.06915294,-0.06915294,0.01005364,-0.01005364,0.58436651,-0.58436652,0.31014707,-0.31014708,0.38232785,-0.38232785,1.02159994,-1.02159994,0.00000000,-0.00000000
1.11355678,2.40410663,-2.40410665,1.38540047,-1.38540047,0.06656513,-0.06656513,0.01012075,-0.01012075,0.57210489,-0.57210490,0.30185946,-0.30185946,0.37607122,-0.37607122,0.99333439,-0.99333440,0.00000000,-0.00000000
1.11955978,2.35169324,-2.35169326,1.37700786,-1.37700786,0.06388889,-0.06388889,0.01016583,-0.01016583,0.55788221,-0.55788222,0.29362143,-0.29362143,0.36857858,-0.36857858,0.96431326,-0.96431326,0.00000000,-0.00000000
1.12556278,2.29360435,-2.29360437,1.36450336,-1.36450336,0.06116767,-0.06116767,0.01018801,-0.01018801,0.54198410,-0.54198411,0.28558179,-0.28558179,0.35997669,-0.35997669,0.93501357,-0.93501358,0.00000000,-0.00000000
1.13156578,2.23086454,-2.23086456,1.34813526,-1.34813527,0.05844488,-0.05844488,0.01018636,-0.01018636,0.52471198,-0.52471199,0.27788236,-0.27788236,0.35040889,-0.35040889,0.90591256,-0.90591257,0.00000000,-0.00000000
1.13756878,2.16455209,-2.16455212,1.32819568,-1.32819569,0.05576310,-0.05576310,0.01015993,-0.01015993,0.50637556,-0.50637557,0.27065678,-0.27065678,0.34003189,-0.34003189,0.87748175,-0.87748176,0.00000000,-0.00000000
1.14357179,2.09577762,-2.09577764,1.30501690,-1.30501690,0.05316321,-0.05316321,0.01010779,-0.01010779,0.48728535,-0.48728536,0.26402973,-0.26402973,0.32901230,-0.32901230,0.85018151,-0.85018152,0.00000000,-0.00000000
1.14957479,2.02566245,-2.02566247,1.27896755,-1.27896755,0.05068367,-0.05068368,0.01002909,-0.01002909,0.46774566,-0.46774567,0.25811653,-0.25811653,0.31752292,-0.31752292,0.82445621,-0.82445622,0.00000000,-0.00000000
1.15557779,1.95531744,-1.95531747,1.25044856,-1.25044857,0.04835986,-0.04835986,0.00992317,-0.00992317,0.44804807,-0.44804808,0.25302299,-0.25302299,0.30573899,-0.30573899,0.80072966,-0.80072968,0.00000000,-0.00000000
1.16158079,1.88582241,-1.88582243,1.21988871,-1.21988872,0.04622345,-0.04622345,0.00978956,-0.00978956,0.42846564,-0.42846565,0.24884544,-0.24884544,0.29383437,-0.29383438,0.77940095,-0.77940097,0.00000000,-0.00000000
1.16758379,1.81820659,-1.81820661,1.18773964,-1.18773965,0.04430193,-0.04430193,0.00962813,-0.00962813,0.40924782,-0.40924783,0.24567070,-0.24567070,0.28197788,-0.28197789,0.76084037,-0.76084038,0.00000000,-0.00000000
1.17358679,1.75343044,-1.75343047,1.15447026,-1.15447027,0.04261821,-0.04261822,0.00943905,-0.00943905,0.39061632,-0.39061633,0.24357606,-0.24357607,0.27032979,-0.27032979,0.74538540,-0.74538541,0.00000000,-0.00000000
1.17958979,1.69236895,-1.69236897,1.12056031,-1.12056032,0.04119028,-0.04119028,0.00922295,-0.00922295,0.37276184,-0.37276185,0.24262903,-0.24262903,0.25903860,-0.25903861,0.73333655,-0.73333656,0.00000000,-0.00000000
1.18559280,1.63579668,-1.63579670,1.08649309,-1.08649310,0.04003099,-0.04003099,0.00898083,-0.00898083,0.35584172,-0.35584173,0.24288676,-0.24288676,0.24823821,-0.24823821,0.72495304,-0.72495305,0.00000000,-0.00000000
1.19159580,1.58437479,-1.58437481,1.05274723,-1.05274724,0.03914795,-0.03914795,0.00871416,-0.00871416,0.33997850,-0.33997850,0.24439523,-0.24439524,0.23804540,-0.23804540,0.72044819,-0.72044820,0.00000000,-0.00000000
1.19759880,1.53864007,-1.53864009,1.01978768,-1.01978769,0.03854352,-0.03854352,0.00842480,-0.00842480,0.32525939,-0.32525940,0.24718808,-0.24718809,0.22855786,-0.22855786,0.71998463,-0.71998464,0.00000000,-0.00000000
1.20360180,1.49899629,-1.49899632,0.98805593,-0.98805594,0.03821485,-0.03821485,0.00811502,-0.00811502,0.31173661,-0.31173661,0.25128508,-0.25128508,0.21985267,-0.21985267,0.72366928,-0.72366929,0.00000000,-0.00000000
1.20960480,1.46570788,-1.46570790,0.95795975,-0.95795977,0.03815404,-0.03815404,0.00778742,-0.00778742,0.29942844,-0.29942845,0.25669040,-0.25669040,0.21198529,-0.21198529,0.73154840,-0.73154841,0.00000000,-0.00000000
1.21560780,1.43889613,-1.43889614,0.92986284,-0.92986285,0.03834842,-0.03834842,0.00744487,-0.00744487,0.28832112,-0.28832113,0.26339074,-0.26339074,0.20498908,-0.20498908,0.74360282,-0.74360283,0.00000000,-0.00000000
1.22161081,1.41853811,-1.41853813,0.90407459,-0.90407460,0.03878083,-0.03878083,0.00709046,-0.00709046,0.27837132,-0.27837132,0.27135336,-0.27135337,0.19887537,-0.19887537,0.75974363,-0.75974364,0.00000000,-0.00000000
1.22761381,1.40446829,-1.40446830,0.88084065,-0.88084066,0.03943006,-0.03943006,0.00672740,-0.00672740,0.26950921,-0.26950921,0.28052429,-0.28052429,0.19363401,-0.19363402,0.77980867,-0.77980868,0.00000000,-0.00000000
1.23361681,1.39638292,-1.39638293,0.86033458,-0.86033460,0.04027129,-0.04027129,0.00635890,-0.00635890,0.26164206,-0.26164206,0.29082672,-0.29082672,0.18923445,-0.18923445,0.80356006,-0.80356007,0.00000000,-0.00000000
1.23961981,1.39384735,-1.39384737,0.84265117,-0.84265119,0.04127662,-0.04127662,0.00598818,-0.00598818,0.25465820,-0.25465821,0.30215984,-0.30215985,0.18562719,-0.18562719,0.83068311,-0.83068312,0.00000000,-0.00000000
1.24562281,1.39630607,-1.39630609,0.82780184,-0.82780185,0.04241563,-0.04241563,0.00561829,-0.00561829,0.24843129,-0.24843130,0.31439826,-0.31439827,0.18274578,-0.18274578,0.86078702,-0.86078703,0.00000000,-0.00000000
1.25162581,1.40309543,-1.40309545,0.81571246,-0.81571247,0.04365600,-0.04365600,0.00525211,-0.00525211,0.24282475,-0.24282475,0.32739200,-0.32739201,0.18050902,-0.18050902,0.89340734,-0.89340735,0.00000000,-0.00000000
1.25762881,1.41345883,-1.41345885,0.80622403,-0.80622404,0.04496413,-0.04496413,0.00489229,-0.00489229,0.23769624,-0.23769624,0.34096733,-0.34096733,0.17882361,-0.17882361,0.92801062,-0.92801062,0.00000000,-0.00000000
1.26363182,1.42656413,-1.42656415,0.79909610,-0.79909611,0.04630577,-0.04630577,0.00454115,-0.00454115,0.23290219,-0.23290219,0.35492838,-0.35492839,0.17758684,-0.17758684,0.96400120,-0.96400121,0.00000000,-0.00000000
1.26963482,1.44152287,-1.44152289,0.79401328,-0.79401329,0.04764664,-0.04764664,0.00420073,-0.00420073,0.22830201,-0.22830201,0.36905966,-0.36905967,0.17668962,-0.17668962,1.00073021,-1.00073022,0.00000000,-0.00000000
1.27563782,1.45741092,-1.45741093,0.79059443,-0.79059444,0.04895307,-0.04895307,0.00387272,-0.00387272,0.22376212,-0.22376212,0.38312932,-0.38312932,0.17601942,-0.17601942,1.03750656,-1.03750656,0.00000000,-0.00000000
1.28164082,1.47328996,-1.47328997,0.78840451,-0.78840451,0.05019257,-0.05019257,0.00355848,-0.00355848,0.21915954,-0.21915955,0.39689323,-0.39689323,0.17546328,-0.17546328,1.07360982,-1.07360983,0.00000000,-0.00000000
1.28764382,1.48822940,-1.48822941,0.78696846,-0.78696847,0.05133437,-0.05133437,0.00325904,-0.00325904,0.21438501,-0.21438502,0.41009977,-0.41009977,0.17491069,-0.17491069,1.10830476,-1.10830476,0.00000000,-0.00000000
1.29364682,1.50132795,-1.50132796,0.78578684,-0.78578684,0.05234994,-0.05234994,0.00297514,-0.00297514,0.20934551,-0.20934551,0.42249507,-0.42249507,0.17425633,-0.17425633,1.14085688,-1.14085689,0.00000000,-0.00000000
1.29964982,1.51173445,-1.51173446,0.78435230,-0.78435230,0.05321340,-0.05321340,0.00270722,-0.00270722,0.20396616,-0.20396616,0.43382872,-0.43382872,0.17340254,-0.17340254,1.17054887,-1.17054888,0.00000000,-0.00000000
1.30565283,1.51866723,-1.51866724,0.78216657,-0.78216657,0.05390195,-0.05390195,0.00245549,-0.00245549,0.19819149,-0.19819149,0.44385962,-0.44385963,0.17226151,-0.17226152,1.19669715,-1.19669716,0.00000000,-0.00000000
1.31165583,1.52143157,-1.52143158,0.77875698,-0.77875699,0.05439610,-0.05439610,0.00221994,-0.00221994,0.19198596,-0.19198596,0.45236189,-0.45236189,0.17075713,-0.17075713,1.21866817,-1.21866818,0.00000000,-0.00000000
1.31765883,1.51943470,-1.51943471,0.77369199,-0.77369200,0.05468002,-0.05468002,0.00200041,-0.00200041,0.18533387,-0.18533387,0.45913054,-0.45913054,0.16882638,-0.16882638,1.23589387,-1.23589387,0.00000000,-0.00000000
1.32366183,1.51219799,-1.51219800,0.76659503,-0.76659503,0.05474163,-0.05474163,0.00179656,-0.00179656,0.17823859,-0.17823860,0.46398676,-0.46398677,0.16642044,-0.16642044,1.24788572,-1.24788572,0.00000000,-0.00000000
1.32966483,1.49936598,-1.49936599,0.75715611,-0.75715612,0.05457274,-0.05457274,0.00160796,-0.00160796,0.17072128,-0.17072129,0.46678270,-0.46678270,0.16350523,-0.16350523,1.25424698,-1.25424698,0.00000000,-0.00000000
1.33566783,1.48071209,-1.48071210,0.74514086,-0.74514087,0.05416912,-0.05416913,0.00143409,-0.00143409,0.16281904,-0.16281905,0.46740538,-0.46740538,0.16006164,-0.16006164,1.25468263,-1.25468264,0.00000000,-0.00000000
1.34167084,1.45614089,-1.45614090,0.73039650,-0.73039651,0.05353043,-0.05353043,0.00127437,-0.00127437,0.15458273,-0.15458274,0.46577980,-0.46577980,0.15608525,-0.15608525,1.24900669,-1.24900669,0.00000000,-0.00000000
1.34767384,1.42568688,-1.42568688,0.71285477,-0.71285477,0.05266016,-0.05266016,0.00112818,-0.00112818,0.14607445,-0.14607445,0.46187106,-0.46187107,0.15158579,-0.15158579,1.23714660,-1.23714660,0.00000000,-0.00000000
1.35367684,1.38951000,-1.38951001,0.69253170,-0.69253170,0.05156545,-0.05156545,0.00099488,-0.00099488,0.13736486,-0.13736486,0.45568534,-0.45568534,0.14658611,-0.14658611,1.21914469,-1.21914469,0.00000000,-0.00000000
1.35967984,1.34788808,-1.34788809,0.66952440,-0.66952441,0.05025695,-0.05025695,0.00087380,-0.00087380,0.12853042,-0.12853042,0.44726979,-0.44726979,0.14112100,-0.14112100,1.19515639,-1.19515639,0.00000000,-0.00000000
1.36568284,1.30120647,-1.30120647,0.64400513,-0.64400513,0.04874848,-0.04874848,0.00076429,-0.00076429,0.11965069,-0.11965069,0.43671133,-0.43671133,0.13523563,-0.13523563,1.16544557,-1.16544557,0.00000000,-0.00000000
