energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.60930465,4.51698695,-5.35409149,0.01916266,-0.01436884,0.05569081,-0.07387963,0.41756840,-0.58473355,2.43441252,-3.15000828,0.37553072,-0.31685164,0.00000000,-0.00000000,0.63937367,-0.63701113,1.71226553,-1.89203044
-0.60330165,4.48248223,-5.33154125,0.01923181,-0.01456628,0.05489057,-0.07337734,0.41803386,-0.57656365,2.38932581,-3.11728363,0.37904486,-0.32665369,0.00000000,-0.00000000,0.65056518,-0.63468894,1.71939792,-1.89503705
-0.59729865,4.44868380,-5.30861634,0.01926956,-0.01481684,0.05421401,-0.07271290,0.41947597,-0.56812866,2.34491931,-3.08369572,0.38174163,-0.33651160,0.00000000,-0.00000000,0.66240723,-0.63298102,1.72706532,-1.89871405
-0.59129565,4.41594565,-5.28544057,0.01926931,-0.01511403,0.05367753,-0.07191496,0.42189225,-0.55961308,2.30171559,-3.04948374,0.38357393,-0.34631495,0.00000000,-0.00000000,0.67481242,-0.63196917,1.73512231,-1.90300108
-0.58529265,4.38463478,-5.26197877,0.01922660,-0.01545007,0.05329399,-0.07101409,0.42527255,-0.55118462,2.26025227,-3.01480649,0.38451030,-0.35593755,0.00000000,-0.00000000,0.68768488,-0.63170969,1.74340677,-1.90776300
-0.57928964,4.35512043,-5.23804500,0.01913930,-0.01581610,0.05307254,-0.07004172,0.42959907,-0.54299090,2.22106704,-2.97974542,0.38453606,-0.36523983,0.00000000,-0.00000000,0.70092140,-0.63223236,1.75174246,-1.91279445
-0.57328664,4.32776423,-5.21331760,0.01900774,-0.01620234,0.05301857,-0.06902907,0.43484645,-0.53515693,2.18468285,-2.94431125,0.38365395,-0.37407214,0.00000000,-0.00000000,0.71441307,-0.63354006,1.75994298,-1.91782726
-0.56728364,4.30291115,-5.18736026,0.01883472,-0.01659837,0.05313378,-0.06800608,0.44098213,-0.52778343,2.15159357,-2.90845379,0.38188401,-0.38227868,0.00000000,-0.00000000,0.72804736,-0.63560918,1.76781688,-1.92254033
-0.56128064,4.28088130,-5.15964840,0.01862547,-0.01699342,0.05341635,-0.06700042,0.44796669,-0.52094597,2.12225040,-2.87207463,0.37926286,-0.38970218,0.00000000,-0.00000000,0.74171041,-0.63839085,1.77517363,-1.92657190
-0.55527764,4.26196250,-5.12959997,0.01838743,-0.01737664,0.05386117,-0.06603662,0.45575437,-0.51469503,2.09704941,-2.83504211,0.37584232,-0.39618895,0.00000000,-0.00000000,0.75528950,-0.64181298,1.78182997,-1.92953348
-0.54927464,4.24640312,-5.09660939,0.01813001,-0.01773743,0.05446015,-0.06513534,0.46429352,-0.50905696,2.07632029,-2.79720787,0.37168742,-0.40159420,0.00000000,-0.00000000,0.76867528,-0.64578297,1.78761641,-1.93102518
-0.54327164,4.23440516,-5.06008333,0.01786426,-0.01806576,0.05520254,-0.06431289,0.47352697,-0.50403565,2.06031651,-2.75842439,0.36687392,-0.40578740,0.00000000,-0.00000000,0.78176388,-0.65019134,1.79238312,-1.93065179
-0.53726863,4.22611732,-5.01947710,0.01760243,-0.01835248,0.05607535,-0.06358086,0.48339232,-0.49961522,2.04920716,-2.71856265,0.36148552,-0.40865738,0.00000000,-0.00000000,0.79445834,-0.65491587,1.79600499,-1.92803908
-0.53126563,4.22162782,-4.97433004,0.01735752,-0.01858961,0.05706363,-0.06294609,0.49382207,-0.49576320,2.04307039,-2.67752937,0.35561071,-0.41011702,0.00000000,-0.00000000,0.80666959,-0.65982645,1.79838525,-1.92284966
-0.52526263,4.22095715,-4.92429867,0.01714279,-0.01877062,0.05815092,-0.06241080,0.50474355,-0.49243445,2.04188882,-2.63528292,0.34933967,-0.41010718,0.00000000,-0.00000000,0.81831655,-0.66479034,1.79945749,-1.91479799
-0.51925963,4.22405085,-4.86918623,0.01697124,-0.01889063,0.05931953,-0.06197296,0.51607864,-0.48957556,2.04554694,-2.59184733,0.34276119,-0.40859985,0.00000000,-0.00000000,0.82932551,-0.66967779,1.79918568,-1.90366378
-0.51325663,4.23077265,-4.80896736,0.01685508,-0.01894661,0.06055090,-0.06162685,0.52774336,-0.48712942,2.05383071,-2.54732378,0.33595984,-0.40560015,0.00000000,-0.00000000,0.83962872,-0.67436773,1.79756241,-1.88930346
-0.50725363,4.24089841,-4.74380692,0.01680529,-0.01893749,0.06182588,-0.06136379,0.53964739,-0.48504012,2.06642948,-2.50189905,0.32901358,-0.40114725,0.00000000,-0.00000000,0.84916234,-0.67875344,1.79460508,-1.87165923
-0.50125063,4.25411151,-4.67407196,0.01683113,-0.01886427,0.06312507,-0.06117298,0.55169344,-0.48325754,2.08294038,-2.45585047,0.32199178,-0.39531406,0.00000000,-0.00000000,0.85786385,-0.68274786,1.79035052,-1.85076525
-0.49524762,4.27000015,-4.60033622,0.01693978,-0.01872997,0.06442904,-0.06104243,0.56377682,-0.48174179,2.10287513,-2.40954699,0.31495395,-0.38820569,0.00000000,-0.00000000,0.86566915,-0.68628827,1.78484836,-1.82675080
-0.48924462,4.28805745,-4.52337664,0.01713600,-0.01853963,0.06571862,-0.06095988,0.57578505,-0.48046704,2.12566950,-2.36344632,0.30794900,-0.37995677,0.00000000,-0.00000000,0.87250962,-0.68934020,1.77815355,-1.79984010
-0.48324162,4.30768466,-4.44416161,0.01742192,-0.01830018,0.06697520,-0.06091370,0.58759784,-0.47942455,2.15069499,-2.31808781,0.30101521,-0.37072769,0.00000000,-0.00000000,0.87830944,-0.69190016,1.77031858,-1.77034886
-0.47723862,4.32819798,-4.36383106,0.01779689,-0.01802027,0.06818094,-0.06089372,0.59908738,-0.47862483,2.17727285,-2.27408132,0.29418083,-0.36069994,0.00000000,-0.00000000,0.88298339,-0.69399704,1.76138611,-1.73867734
-0.47123562,4.34883937,-4.28366857,0.01825741,-0.01771006,0.06931911,-0.06089191,0.61011910,-0.47809852,2.20468989,-2.23209211,0.28746513,-0.35007071,0.00000000,-0.00000000,0.88643546,-0.69569198,1.75138239,-1.70530024
-0.46523262,4.36879124,-4.20506622,0.01879719,-0.01738097,0.07037434,-0.06090288,0.62055294,-0.47789608,2.23221580,-2.19282211,0.28088008,-0.33904695,0.00000000,-0.00000000,0.88855844,-0.69707655,1.74031215,-1.67075353
-0.45922961,4.38719472,-4.12948283,0.01940729,-0.01704536,0.07133289,-0.06092418,0.63024517,-0.47808614,2.25912127,-2.15698803,0.27443214,-0.32783920,0.00000000,-0.00000000,0.88923469,-0.69826916,1.72815529,-1.63561859
-0.45322661,4.40317122,-4.05839700,0.02007639,-0.01671620,0.07218292,-0.06095638,0.63905069,-0.47875237,2.28469651,-2.12529700,0.26812440,-0.31665526,0.00000000,-0.00000000,0.88833817,-0.69940982,1.71486571,-1.60050410
-0.44722361,4.41584631,-3.99325623,0.02079104,-0.01640672,0.07291476,-0.06100296,0.64682585,-0.47998919,2.30826927,-2.09842036,0.26195867,-0.30569411,0.00000000,-0.00000000,0.88573770,-0.70065326,1.70037234,-1.56602626
-0.44122061,4.42437500,-3.93542381,0.02153611,-0.01613002,0.07352107,-0.06106990,0.65343159,-0.48189626,2.32922169,-2.07696661,0.25593747,-0.29514026,0.00000000,-0.00000000,0.88130138,-0.70216062,1.68458244,-1.53278798
-0.43521761,4.42796726,-3.88612561,0.02229521,-0.01589868,0.07399699,-0.06116520,0.65873685,-0.48457210,2.34700533,-2.06145458,0.25006574,-0.28515857,0.00000000,-0.00000000,0.87490197,-0.70409023,1.66738687,-1.50135778
-0.42921461,4.42591254,-3.84639865,0.02305117,-0.01572444,0.07434024,-0.06129810,0.66262206,-0.48810702,2.36115374,-2.05228781,0.24435221,-0.27588999,0.00000000,-0.00000000,0.86642302,-0.70658759,1.64866708,-1.47224913
-0.42321161,4.41760196,-3.81704385,0.02378657,-0.01561773,0.07455111,-0.06147832,0.66498256,-0.49257589,2.37129184,-2.04973140,0.23881023,-0.26744814,0.00000000,-0.00000000,0.85576532,-0.70977527,1.62830321,-1.44590122
-0.41720860,4.40254700,-3.79858506,0.02448425,-0.01558743,0.07463234,-0.06171520,0.66573171,-0.49803095,2.37714196,-2.05389252,0.23345815,-0.25991695,0.00000000,-0.00000000,0.84285345,-0.71374316,1.60618285,-1.42266186
-0.41120560,4.38039373,-3.79123660,0.02512783,-0.01564048,0.07458893,-0.06201676,0.66480368,-0.50449526,2.37852605,-2.06470562,0.22831903,-0.25334942,0.00000000,-0.00000000,0.82764183,-0.71853963,1.58220978,-1.40277334
-0.40520260,4.35093159,-3.79488107,0.02570215,-0.01578169,0.07442787,-0.06238898,0.66215553,-0.51195708,2.37536419,-2.08192338,0.22341991,-0.24776745,0.00000000,-0.00000000,0.81012018,-0.72416417,1.55631204,-1.38636198
-0.39919960,4.31409647,-3.80905917,0.02619374,-0.01601347,0.07415773,-0.06283506,0.65776876,-0.52036564,2.36766944,-2.10511415,0.21879049,-0.24316290,0.00000000,-0.00000000,0.79031770,-0.73056192,1.52844891,-1.37343193
-0.39319660,4.26996780,-3.83297251,0.02659114,-0.01633570,0.07378823,-0.06335493,0.65164998,-0.52962862,2.35553941,-2.13366656,0.21446140,-0.23949958,0.00000000,-0.00000000,0.76830605,-0.73762065,1.49861610,-1.36386375
-0.38719360,4.21875990,-3.86549997,0.02688523,-0.01674571,0.07332976,-0.06394491,0.64383087,-0.53961152,2.33914519,-2.16680132,0.21046220,-0.23671628,0.00000000,-0.00000000,0.74420054,-0.74517035,1.46684903,-1.35741779
-0.38119060,4.16080829,-3.90522757,0.02706941,-0.01723823,0.07279285,-0.06459764,0.63436743,-0.55013917,2.31871814,-2.20359030,0.20681914,-0.23473064,0.00000000,-0.00000000,0.71815977,-0.75298568,1.43322381,-1.35374259
-0.37518759,4.09655179,-3.95049106,0.02713974,-0.01780552,0.07218768,-0.06530223,0.62333843,-0.56099936,2.29453558,-2.24298228,0.20355291,-0.23344362,0.00000000,-0.00000000,0.69038344,-0.76079130,1.39785610,-1.35238793
-0.36918459,4.02651156,-3.99942966,0.02709494,-0.01843753,0.07152361,-0.06604466,0.61084344,-0.57194847,2.26690601,-2.28383452,0.20067654,-0.23274441,0.00000000,-0.00000000,0.66110851,-0.76826989,1.36089775,-1.35282203
-0.36318159,3.95126859,-4.05004899,0.02693634,-0.01912217,0.07080880,-0.06680837,0.59700033,-0.58271893,2.23615496,-2.32494895,0.19819350,-0.23251569,0.00000000,-0.00000000,0.63060391,-0.77507259,1.32253171,-1.35445228
-0.35717859,3.87144096,-4.10029035,0.02666775,-0.01984566,0.07004996,-0.06757501,0.58194252,-0.59302810,2.20261214,-2.36511141,0.19609625,-0.23263869,0.00000000,-0.00000000,0.59916406,-0.78083148,1.28296553,-1.35664847
-0.35117559,3.78766231,-4.14810328,0.02629524,-0.02059290,0.06925216,-0.06832538,0.56581618,-0.60258831,2.16660061,-2.40313215,0.19436534,-0.23299821,0.00000000,-0.00000000,0.56710140,-0.78517339,1.24242395,-1.35876752
-0.34517259,3.70056284,-4.19151800,0.02582684,-0.02134794,0.06841885,-0.06904035,0.54877738,-0.61111730,2.12842868,-2.43788578,0.19296906,-0.23348708,0.00000000,-0.00000000,0.53473849,-0.78773450,1.20114112,-1.36017845
-0.33916958,3.61075390,-4.22871416,0.02527227,-0.02209443,0.06755197,-0.06970180,0.53098952,-0.61834872,2.08838461,-2.46834855,0.19186379,-0.23400993,0.00000000,-0.00000000,0.50239989,-0.78817499,1.15935306,-1.36028653
-0.33316658,3.51881697,-4.25808261,0.02464255,-0.02281618,0.06665225,-0.07029353,0.51262102,-0.62404213,2.04673456,-2.49363135,0.19099503,-0.23448620,0.00000000,-0.00000000,0.47040429,-0.78619297,1.11729081,-1.35855522
-0.32716358,3.42529733,-4.27827705,0.02394962,-0.02349759,0.06571959,-0.07080202,0.49384326,-0.62799181,2.00372353,-2.51300651,0.19029905,-0.23485218,0.00000000,-0.00000000,0.43905718,-0.78153709,1.07517470,-1.35452505
-0.32116058,3.33070264,-4.28825315,0.02320601,-0.02412412,0.06475356,-0.07121695,0.47482904,-0.63003407,1.95957889,-2.52592728,0.18970515,-0.23506192,0.00000000,-0.00000000,0.40864441,-0.77401708,1.03321017,-1.34782838
-0.31515758,3.23550589,-4.28729325,0.02242444,-0.02468277,0.06375398,-0.07153162,0.45575129,-0.63005267,1.91451632,-2.53203895,0.18913841,-0.23508723,0.00000000,-0.00000000,0.37942680,-0.76351185,0.99158511,-1.33819948
-0.30915458,3.14015226,-4.27501565,0.02161752,-0.02516236,0.06272151,-0.07174302,0.43678208,-0.62798200,1.86874707,-2.53118121,0.18852277,-0.23491649,0.00000000,-0.00000000,0.35163600,-0.74997465,0.95046906,-1.32547949
-0.30315158,3.04506873,-4.25136838,0.02079739,-0.02555384,0.06165823,-0.07185170,0.41809188,-0.62380804,1.82248616,-2.52338172,0.18778428,-0.23455269,0.00000000,-0.00000000,0.32547170,-0.73343517,0.91001398,-1.30961619
-0.29714857,2.95067537,-4.21660825,0.01997550,-0.02585047,0.06056814,-0.07186142,0.39984888,-0.61756694,1.77596049,-2.50884156,0.18685445,-0.23401056,0.00000000,-0.00000000,0.30110011,-0.71399851,0.87035644,-1.29065878
-0.29114557,2.85739714,-4.17126686,0.01916234,-0.02604792,0.05945762,-0.07177855,0.38221833,-0.60934157,1.72941604,-2.48791348,0.18567335,-0.23331324,0.00000000,-0.00000000,0.27865368,-0.69184109,0.83162096,-1.26874810
-0.28514257,2.76567472,-4.11610581,0.01836730,-0.02614427,0.05833567,-0.07161132,0.36536170,-0.59925615,1.68312361,-2.46107456,0.18419252,-0.23248842,0.00000000,-0.00000000,0.25823201,-0.66720389,0.79392410,-1.24410315
-0.27913957,2.67597335,-4.05206429,0.01759847,-0.02613988,0.05721408,-0.07136905,0.34943570,-0.58746945,1.63738236,-2.42889481,0.18237731,-0.23156459,0.00000000,-0.00000000,0.23990356,-0.64038333,0.75737883,-1.21700474
-0.27313657,2.58878872,-3.98020220,0.01686262,-0.02603726,0.05610731,-0.07106118,0.33459095,-0.57416694,1.59252065,-2.39200396,0.18020872,-0.23056723,0.00000000,-0.00000000,0.22370824,-0.61172039,0.72209889,-1.18777741
-0.26713357,2.50464905,-3.90164246,0.01616505,-0.02584079,0.05503228,-0.07069648,0.32097034,-0.55955247,1.54889419,-2.35105826,0.17768454,-0.22951550,0.00000000,-0.00000000,0.20966041,-0.58158850,0.68820250,-1.15677069
-0.26113057,2.42411300,-3.81751588,0.01550966,-0.02555645,0.05400793,-0.07028230,0.30870703,-0.54383992,1.50688124,-2.30670926,0.17481978,-0.22841950,0.00000000,-0.00000000,0.19775215,-0.55038087,0.65581538,-1.12434088
-0.25512756,2.34776339,-3.72891173,0.01489890,-0.02519147,0.05305460,-0.06982395,0.29792222,-0.52724530,1.46687515,-2.25957655,0.17164636,-0.22727830,0.00000000,-0.00000000,0.18795670,-0.51849789,0.62507253,-1.09083437
-0.24912456,2.27619683,-3.63683667,0.01433384,-0.02475397,0.05219327,-0.06932430,0.28872263,-0.50997985,1.42927467,-2.21022561,0.16821217,-0.22607890,0.00000000,-0.00000000,0.18023167,-0.48633512,0.59611880,-1.05657341
-0.24312156,2.21000992,-3.54218408,0.01381423,-0.02425267,0.05144476,-0.06878365,0.28119783,-0.49224424,1.39447241,-2.15915210,0.16457940,-0.22479610,0.00000000,-0.00000000,0.17452210,-0.45427246,0.56910804,-1.02184490
-0.23711856,2.14978268,-3.44571487,0.01333864,-0.02369651,0.05082875,-0.06819976,0.27541763,-0.47422434,1.36284235,-2.10677302,0.16082243,-0.22339342,0.00000000,-0.00000000,0.17076302,-0.42266481,0.54420094,-0.98689283
-0.23111556,2.09606034,-3.34805031,0.01290450,-0.02309441,0.05036291,-0.06756825,0.27142957,-0.45608854,1.33472687,-2.05342487,0.15702524,-0.22182489,0.00000000,-0.00000000,0.16888170,-0.39183458,0.52156162,-0.95191446
-0.22511256,2.04933432,-3.24967633,0.01250831,-0.02245500,0.05006195,-0.06688306,0.26925662,-0.43798668,1.31042427,-1.99936857,0.15327859,-0.22003762,0.00000000,-0.00000000,0.16879923,-0.36206628,0.50135315,-0.91706014
-0.21910955,2.01002376,-3.15095828,0.01214578,-0.02178649,0.04993688,-0.06613726,0.26889536,-0.42005044,1.29017722,-1.94480011,0.14967704,-0.21797503,0.00000000,-0.00000000,0.17043173,-0.33360306,0.48373235,-0.88243661
-0.21310655,1.97845838,-3.05216409,0.01181198,-0.02109650,0.04999423,-0.06532390,0.27031464,-0.40239500,1.27416306,-1.88986599,0.14631596,-0.21558053,0.00000000,-0.00000000,0.17369103,-0.30664537,0.46884399,-0.84811308
-0.20710355,1.95486371,-2.95349373,0.01150152,-0.02039200,0.05023560,-0.06443690,0.27345486,-0.38512168,1.26248615,-1.83468188,0.14328867,-0.21280129,0.00000000,-0.00000000,0.17848483,-0.28135128,0.45681481,-0.81412969
-0.20110055,1.93934940,-2.85511231,0.01120879,-0.01967931,0.05065731,-0.06347206,0.27822790,-0.36832130,1.25517278,-1.77935290,0.14068383,-0.20959209,0.00000000,-0.00000000,0.18471662,-0.25783859,0.44774763,-0.78050733
-0.19509755,1.93190106,-2.75718393,0.01092807,-0.01896412,0.05125024,-0.06242787,0.28451786,-0.35207769,1.25216872,-1.72399391,0.13858315,-0.20591883,0.00000000,-0.00000000,0.19228521,-0.23618802,0.44171579,-0.74725818
-0.18909455,1.93237594,-2.65990389,0.01065382,-0.01825155,0.05199995,-0.06130629,0.29218240,-0.33647124,1.25333946,-1.66874826,0.13705939,-0.20176152,0.00000000,-0.00000000,0.20108406,-0.21644747,0.43875825,-0.71439614
-0.18309155,1.94050253,-2.56352670,0.01038076,-0.01754622,0.05288697,-0.06011327,0.30105489,-0.32158201,1.25847303,-1.61380350,0.13617491,-0.19711663,0.00000000,-0.00000000,0.21100053,-0.19863681,0.43887540,-0.68194638
-0.17708854,1.95588386,-2.46838788,0.01010412,-0.01685235,0.05388728,-0.05885912,0.31094716,-0.30749215,1.26728505,-1.55940304,0.13598048,-0.19199871,0.00000000,-0.00000000,0.22191508,-0.18275287,0.44202599,-0.64995344
-0.17108554,1.97800427,-2.37491819,0.00981975,-0.01617381,0.05497302,-0.05755852,0.32165279,-0.29428742,1.27942569,-1.50585278,0.13651458,-0.18644099,0.00000000,-0.00000000,0.23370052,-0.16877449,0.44812498,-0.61848742
-0.16508254,2.00623910,-2.28364943,0.00952426,-0.01551426,0.05611331,-0.05623035,0.33295096,-0.28205771,1.29448823,-1.45352249,0.13780305,-0.18049516,0.00000000,-0.00000000,0.24622154,-0.15666713,0.45704269,-0.58764784
-0.15907954,2.03986698,-2.19521137,0.00921509,-0.01487710,0.05727514,-0.05489716,0.34461055,-0.27089645,1.31201854,-1.40284162,0.13985901,-0.17423026,0.00000000,-0.00000000,0.25933436,-0.14638704,0.46860503,-0.55756519
-0.15307654,2.07808393,-2.11032043,0.00889066,-0.01426560,0.05842443,-0.05358449,0.35639463,-0.26089905,1.33152537,-1.35429008,0.14268309,-0.16773075,0.00000000,-0.00000000,0.27288680,-0.13788471,0.48259499,-0.52840007
-0.14707354,2.12001899,-2.02976077,0.00855032,-0.01368279,0.05952703,-0.05231990,0.36806498,-0.25216032,1.35249080,-1.30838445,0.14626386,-0.16109390,0.00000000,-0.00000000,0.28671879,-0.13110762,0.49875523,-0.50034017
-0.14107054,2.16475079,-1.95435929,0.00819440,-0.01313153,0.06054981,-0.05113185,0.37938675,-0.24477128,1.37438076,-1.26566061,0.15057840,-0.15442667,0.00000000,-0.00000000,0.30066329,-0.12600224,0.51679178,-0.47359538
-0.13506753,2.21132472,-1.88495618,0.00782422,-0.01261437,0.06146156,-0.05004854,0.39013297,-0.23881532,1.39665516,-1.22665393,0.15559304,-0.14784218,0.00000000,-0.00000000,0.31454776,-0.12251521,0.53637881,-0.44839137
-0.12906453,2.25877028,-1.82237288,0.00744197,-0.01213356,0.06223400,-0.04909662,0.40008895,-0.23436423,1.41877773,-1.19187810,0.16126419,-0.14145616,0.00000000,-0.00000000,0.32819615,-0.12059401,0.55716419,-0.42496220
-0.12306153,2.30611853,-1.76737954,0.00705073,-0.01169089,0.06284253,-0.04830000,0.40905644,-0.23147414,1.44022520,-1.16180408,0.16753919,-0.13538326,0.00000000,-0.00000000,0.34143143,-0.12018693,0.57877605,-0.40354239
-0.11705853,2.35241929,-1.72066370,0.00665435,-0.01128769,0.06326689,-0.04767873,0.41685747,-0.23018186,1.46049604,-1.13684017,0.17435732,-0.12973368,0.00000000,-0.00000000,0.35407861,-0.12124269,0.60082982,-0.38435885
-0.11105553,2.39675803,-1.68280217,0.00625738,-0.01092471,0.06349176,-0.04724799,0.42333774,-0.23050160,1.47911850,-1.11731444,0.18165085,-0.12461014,0.00000000,-0.00000000,0.36596819,-0.12370978,0.62293601,-0.36762318
-0.10505253,2.43827225,-1.65423733,0.00586500,-0.01060207,0.06350705,-0.04701737,0.42836964,-0.23242256,1.49565821,-1.10346038,0.18934615,-0.12010529,0.00000000,-0.00000000,0.37693990,-0.12753553,0.64470814,-0.35352475
-0.09904952,2.47616724,-1.63525909,0.00548295,-0.01031929,0.06330821,-0.04699033,0.43185466,-0.23590728,1.50972519,-1.09540643,0.19736495,-0.11629971,0.00000000,-0.00000000,0.38684671,-0.13266521,0.66577104,-0.34222463
-0.09304652,2.50973098,-1.62599322,0.00511745,-0.01007522,0.06289618,-0.04716388,0.43372531,-0.24089102,1.52098022,-1.09316984,0.20562567,-0.11326050,0.00000000,-0.00000000,0.39555884,-0.13904105,0.68576903,-0.33385075
-0.08704352,2.53834796,-1.62639626,0.00477524,-0.00986816,0.06227735,-0.04752866,0.43394633,-0.24728213,1.52914068,-1.09665499,0.21404492,-0.11104054,0.00000000,-0.00000000,0.40296768,-0.14660148,0.70437383,-0.32849439
-0.08104052,2.56151165,-1.63625692,0.00446348,-0.00969587,0.06146329,-0.04806916,0.43251526,-0.25496337,1.53398565,-1.10565612,0.22253905,-0.10967826,0.00000000,-0.00000000,0.40898938,-0.15528036,0.72129215,-0.32620781
-0.07503752,2.57883528,-1.65520359,0.00418985,-0.00955571,0.06047035,-0.04876425,0.42946233,-0.26379415,1.53536006,-1.11986399,0.23102589,-0.10919804,0.00000000,-0.00000000,0.41356797,-0.16500653,0.73627242,-0.32700316
-0.06903452,2.59006059,-1.68271702,0.00396254,-0.00944480,0.05931916,-0.04958796,0.42484952,-0.27361358,1.53317803,-1.13887608,0.23942649,-0.10961090,0.00000000,-0.00000000,0.41667780,-0.17570336,0.74911078,-0.33085251
-0.06303152,2.59506413,-1.71814732,0.00379035,-0.00936015,0.05803401,-0.05051035,0.41876899,-0.28424406,1.52742478,-1.16220950,0.24766697,-0.11091572,0.00000000,-0.00000000,0.41832518,-0.18728859,0.75965587,-0.33768870
-0.05702851,2.59386086,-1.76073394,0.00368273,-0.00929883,0.05664218,-0.05149863,0.41134073,-0.29549536,1.51815740,-1.18931585,0.25568038,-0.11310052,0.00000000,-0.00000000,0.41854906,-0.19967421,0.76781244,-0.34740705
-0.05102551,2.58660474,-1.80962766,0.00364989,-0.00925818,0.05517315,-0.05251826,0.40270951,-0.30716897,1.50550395,-1.21959729,0.26340845,-0.11614397,0.00000000,-0.00000000,0.41742064,-0.21276650,0.77354354,-0.35986756
-0.04502251,2.57358614,-1.86391322,0.00370288,-0.00923597,0.05365784,-0.05353413,0.39304128,-0.31906248,1.48966105,-1.25242282,0.27080327,-0.12001680,0.00000000,-0.00000000,0.41504193,-0.22646612,0.77687126,-0.37489753
-0.03901951,2.55522589,-1.92263164,0.00385364,-0.00923057,0.05212778,-0.05451174,0.38251899,-0.33097387,1.47088974,-1.28714422,0.27782873,-0.12468324,0.00000000,-0.00000000,0.41154325,-0.24066831,0.77787600,-0.39229446
-0.03301651,2.53206617,-1.98480135,0.00411501,-0.00924103,0.05061434,-0.05541829,0.37133803,-0.34270558,1.44950973,-1.32311087,0.28446175,-0.13010221,0.00000000,-0.00000000,0.40707967,-0.25526318,0.77669429,-0.41182914
-0.02701351,2.50475834,-2.04943740,0.00450079,-0.00926726,0.04914797,-0.05622366,0.35970145,-0.35406823,1.42589210,-1.35968317,0.29069312,-0.13622833,0.00000000,-0.00000000,0.40182659,-0.27013603,0.77351522,-0.43324886
-0.02101051,2.47404797,-2.11556848,0.00502557,-0.00931003,0.04775748,-0.05690128,0.34781506,-0.36488394,1.40045061,-1.39624399,0.29652796,-0.14301270,0.00000000,-0.00000000,0.39597455,-0.28516785,0.76857565,-0.45628073
-0.01500750,2.44075760,-2.18225147,0.00570464,-0.00937101,0.04646946,-0.05742882,0.33588262,-0.37498915,1.37363196,-1.43220826,0.30198575,-0.15040346,0.00000000,-0.00000000,0.38972352,-0.30023593,0.76215441,-0.48063516
-0.00900450,2.40576776,-2.24858360,0.00655378,-0.00945273,0.04530769,-0.05778876,0.32410131,-0.38423706,1.34590515,-1.46703058,0.30709983,-0.15834616,0.00000000,-0.00000000,0.38327683,-0.31521471,0.75456563,-0.50600964
-0.00300150,2.36999676,-2.31371263,0.00758890,-0.00955857,0.04429283,-0.05796871,0.31265757,-0.39249959,1.31775047,-1.50021109,0.31191640,-0.16678389,0.00000000,-0.00000000,0.37683505,-0.32997682,0.74615147,-0.53209269
0.00300150,2.33437997,-2.37684531,0.00882563,-0.00969261,0.04344204,-0.05796167,0.30172360,-0.39966893,1.28964831,-1.53129977,0.31649306,-0.17565750,0.00000000,-0.00000000,0.37059000,-0.34439438,0.73727458,-0.55856827
0.00900450,2.29984925,-2.43725464,0.01027885,-0.00985954,0.04276886,-0.05776601,0.29145443,-0.40565884,1.26206831,-1.55989966,0.32089681,-0.18490557,0.00000000,-0.00000000,0.36471917,-0.35834065,0.72831041,-0.58512066
0.01500750,2.26731306,-2.49428652,0.01196208,-0.01006451,0.04228320,-0.05738543,0.28198586,-0.41040562,1.23545910,-1.58566917,0.32520162,-0.19446468,0.00000000,-0.00000000,0.35938077,-0.37169191,0.71963969,-0.61143971
0.02101051,2.23763781,-2.54736620,0.01388682,-0.01031304,0.04199137,-0.05682871,0.27343312,-0.41386883,1.21023892,-1.60832398,0.32948565,-0.20426964,0.00000000,-0.00000000,0.35470952,-0.38432966,0.71164119,-0.63722673
0.02701351,2.21163100,-2.59600488,0.01606180,-0.01061083,0.04189631,-0.05610939,0.26589038,-0.41603183,1.18678746,-1.62763872,0.33382813,-0.21425398,0.00000000,-0.00000000,0.35081341,-0.39614298,0.70468508,-0.66220069
0.03301651,2.19002630,-2.63980662,0.01849232,-0.01096368,0.04199781,-0.05524539,0.25943098,-0.41690216,1.16543898,-1.64344862,0.33830614,-0.22435065,0.00000000,-0.00000000,0.34777152,-0.40703115,0.69912681,-0.68610483
0.03901951,2.17347093,-2.67847573,0.02117938,-0.01137741,0.04229289,-0.05425852,0.25410826,-0.41651168,1.14647687,-1.65565129,0.34299121,-0.23449304,0.00000000,-0.00000000,0.34563286,-0.41690623,0.69530168,-0.70871344
0.04502251,2.16251538,-2.71182428,0.02411912,-0.01185778,0.04277611,-0.05317396,0.24995696,-0.41491646,1.13012968,-1.66420849,0.34794607,-0.24461614,0.00000000,-0.00000000,0.34441633,-0.42569568,0.69352014,-0.72983864
0.05102551,2.15760540,-2.73977951,0.02730207,-0.01241049,0.04343995,-0.05201971,0.24699489,-0.41219642,1.11656859,-1.66914779,0.35322150,-0.25465798,0.00000000,-0.00000000,0.34411172,-0.43334468,0.69406366,-0.74933684
0.05702851,2.15907621,-2.76239049,0.03071271,-0.01304120,0.04427513,-0.05082598,0.24522486,-0.40845460,1.10590613,-1.67056393,0.35885355,-0.26456126,0.00000000,-0.00000000,0.34468162,-0.43981829,0.69718127,-0.76711473
