energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.21460730,3.26140441,1.54216320,0.31105297,0.02222225,0.89380098,0.18334070,0.03528816,1.19992281
-3.20860430,3.32266482,1.57385650,0.31946326,0.02226052,0.90952353,0.18594890,0.03670500,1.22156397
-3.20260130,3.37629278,1.60266783,0.32717596,0.02228835,0.92242810,0.18823842,0.03810612,1.24098400
-3.19659830,3.42139516,1.62796913,0.33409628,0.02229998,0.93228348,0.19023478,0.03950415,1.25788060
-3.19059530,3.45739664,1.64925347,0.34015599,0.02229237,0.93895304,0.19199071,0.04091576,1.27206615
-3.18459230,3.48406398,1.66615141,0.34531551,0.02226546,0.94240080,0.19358594,0.04236133,1.28347649
-3.17858929,3.50151609,1.67844162,0.34956480,0.02222233,0.94269354,0.19512553,0.04386448,1.29217442
-3.17258629,3.51021979,1.68605571,0.35292307,0.02216904,0.93999906,0.19673677,0.04545140,1.29834774
-3.16658329,3.51097179,1.68907725,0.35543729,0.02211450,0.93458059,0.19856487,0.04715011,1.30230214
-3.16058029,3.50486808,1.68773558,0.35717977,0.02207001,0.92678791,0.20076736,0.04898950,1.30444926
-3.15457729,3.49326236,1.68239484,0.35824471,0.02204883,0.91704547,0.20350750,0.05099834,1.30529071
-3.14857429,3.47771546,1.67353892,0.35874405,0.02206546,0.90583819,0.20694700,0.05320415,1.30539858
-3.14257129,3.45993813,1.66175328,0.35880278,0.02213501,0.89369547,0.21123815,0.05563209,1.30539353
-3.13656828,3.44172947,1.64770433,0.35855391,0.02227242,0.88117416,0.21651594,0.05830380,1.30592114
-3.13056528,3.42491350,1.63211717,0.35813323,0.02249174,0.86884107,0.22289034,0.06123631,1.30762770
-3.12456228,3.41127612,1.61575255,0.35767424,0.02280535,0.85725557,0.23043917,0.06444102,1.31113609
-3.11855928,3.40250478,1.59938375,0.35730328,0.02322335,0.84695302,0.23920197,0.06792282,1.31702286
-3.11255628,3.40013249,1.58377377,0.35713499,0.02375296,0.83842926,0.24917511,0.07167935,1.32579698
-3.10655328,3.40548809,1.56965367,0.35726855,0.02439817,0.83212677,0.26030853,0.07570048,1.33788124
-3.10055028,3.41965397,1.55770214,0.35778433,0.02515940,0.82842259,0.27250425,0.07996806,1.35359654
-3.09454727,3.44343220,1.54852687,0.35874158,0.02603346,0.82761845,0.28561694,0.08445589,1.37314979
-3.08854427,3.47731996,1.54264795,0.36017674,0.02701366,0.82993311,0.29945647,0.08913003,1.39662545
-3.08254127,3.52149456,1.54048352,0.36210277,0.02809008,0.83549696,0.31379261,0.09394937,1.42398116
-3.07653827,3.57580831,1.54233797,0.36450930,0.02925003,0.84434910,0.32836162,0.09886652,1.45504735
-3.07053527,3.63979313,1.54839286,0.36736367,0.03047877,0.85643670,0.34287464,0.10382903,1.48953093
-3.06453227,3.71267482,1.55870087,0.37061276,0.03176021,0.87161672,0.35702746,0.10878077,1.52702280
-3.05852926,3.79339626,1.57318298,0.37418570,0.03307791,0.88965986,0.37051150,0.11366367,1.56700922
-3.05252626,3.88064932,1.59162909,0.37799713,0.03441598,0.91025669,0.38302537,0.11841951,1.60888641
-3.04652326,3.97291431,1.61370232,0.38195117,0.03576017,0.93302589,0.39428657,0.12299192,1.65197834
-3.04052026,4.06850641,1.63894710,0.38594580,0.03709887,0.95752431,0.40404300,0.12732838,1.69555698
-3.03451726,4.16562765,1.66680106,0.38987756,0.03842405,0.98325889,0.41208347,0.13138222,1.73886466
-3.02851426,4.26242344,1.69661073,0.39364652,0.03973221,1.00970008,0.41824713,0.13511447,1.78113795
-3.02251126,4.35704202,1.72765083,0.39716119,0.04102501,1.03629646,0.42243099,0.13849559,1.82163227
-3.01650825,4.44769533,1.75914668,0.40034336,0.04230994,1.06249045,0.42459556,0.14150688,1.85964670
-3.01050525,4.53271956,1.79029936,0.40313256,0.04360058,1.08773447,0.42476808,0.14414165,1.89454815
-3.00450225,4.61063345,1.82031270,0.40549011,0.04491678,1.11150724,0.42304338,0.14640590,1.92579423
-2.99849925,4.68019258,1.84842146,0.40740250,0.04628449,1.13332981,0.41958217,0.14831863,1.95295387
-2.99249625,4.74043750,1.87391947,0.40888400,0.04773540,1.15278063,0.41460695,0.14991174,1.97572523
-2.98649325,4.79073408,1.89618679,0.40997832,0.04930627,1.16950924,0.40839570,0.15122934,1.99395000
-2.98049025,4.83080421,1.91471469,0.41075932,0.05103800,1.18324799,0.40127348,0.15232669,2.00762351
-2.97448724,4.86074547,1.92912739,0.41133056,0.05297456,1.19382139,0.39360241,0.15326863,2.01690032
-2.96848424,4.88103855,1.93919950,0.41182376,0.05516158,1.20115252,0.38577046,0.15412766,2.02209464
-2.96248124,4.89254172,1.94486830,0.41239613,0.05764488,1.20526632,0.37817926,0.15498156,2.02367575
-2.95647824,4.89647214,1.94624021,0.41322661,0.06046885,1.20628939,0.37123162,0.15591081,2.02225807
-2.95047524,4.89437414,1.94359105,0.41451110,0.06367466,1.20444643,0.36531906,0.15699575,2.01858631
-2.94447224,4.88807540,1.93735996,0.41645687,0.06729862,1.20005311,0.36080978,0.15831370,2.01351597
-2.93846923,4.87963233,1.92813708,0.41927622,0.07137037,1.19350596,0.35803751,0.15993591,2.00798986
-2.93246623,4.87126637,1.91664563,0.42317962,0.07591134,1.18526926,0.35729144,0.16192480,2.00301131
-2.92646323,4.86529368,1.90371890,0.42836866,0.08093323,1.17585985,0.35880766,0.16433123,1.99961503
-2.92046023,4.86405053,1.89027336,0.43502879,0.08643674,1.16583005,0.36276217,0.16719215,1.99883663
-2.91445723,4.86981727,1.87727873,0.44332247,0.09241061,1.15574974,0.36926571,0.17052864,2.00168175
-2.90845423,4.88474358,1.86572653,0.45338258,0.09883083,1.14618809,0.37836041,0.17434439,2.00909594
-2.90245123,4.91077771,1.85659804,0.46530662,0.10566036,1.13769562,0.39001838,0.17862474,2.02193626
-2.89644822,4.94960203,1.85083313,0.47915173,0.11284906,1.13078738,0.40414206,0.18333632,2.04094535
-2.89044522,5.00257707,1.84930082,0.49493076,0.12033411,1.12592768,0.42056648,0.18842734,2.06672888
-2.88444222,5.07069542,1.85277253,0.51260956,0.12804082,1.12351683,0.43906316,0.19382841,2.09973678
-2.87843922,5.15454670,1.86189873,0.53210539,0.13588375,1.12388025,0.45934547,0.19945408,2.14024860
-2.87243622,5.25429405,1.87718938,0.55328678,0.14376823,1.12725998,0.48107548,0.20520487,2.18836320
-2.86643322,5.36966211,1.89899844,0.57597456,0.15159229,1.13380883,0.50387195,0.21096985,2.24399276
-2.86043022,5.49993604,1.92751249,0.59994408,0.15924866,1.14358691,0.52731918,0.21662956,2.30686072
-2.85442721,5.64397077,1.96274321,0.62492869,0.16662724,1.15656044,0.55097676,0.22205932,2.37650364
-2.84842421,5.80020940,2.00452370,0.65062406,0.17361747,1.17260261,0.57438967,0.22713271,2.45227636
-2.84242121,5.96670960,2.05250820,0.67669353,0.18011097,1.19149622,0.59709870,0.23172504,2.53336028
-2.83641821,6.14117679,2.10617499,0.70277408,0.18600403,1.21293788,0.61865083,0.23571694,2.61877428
-2.83041521,6.32100309,2.16483220,0.72848291,0.19120011,1.23654349,0.63860934,0.23899760,2.70738808
-2.82441221,6.50331111,2.22762651,0.75342443,0.19561209,1.26185491,0.65656350,0.24146782,2.79793787
-2.81840920,6.68500201,2.29355453,0.77719755,0.19916436,1.28834771,0.67213742,0.24304267,2.88904412
-2.81240620,6.86280726,2.36147704,0.79940313,0.20179458,1.31543994,0.68499805,0.24365367,2.97923156
-2.80640320,7.03334405,2.43013623,0.81965143,0.20345506,1.34250195,0.69486207,0.24325047,3.06695148
-2.80040020,7.19317402,2.49817595,0.83756953,0.20411380,1.36886740,0.70150141,0.24180194,3.15060643
-2.79439720,7.33886537,2.56416525,0.85280861,0.20375514,1.39384530,0.70474753,0.23929671,3.22857728
-2.78839420,7.46705795,2.62662521,0.86505084,0.20237986,1.41673344,0.70449410,0.23574313,3.29925276
-2.78239120,7.57453103,2.68405891,0.87401600,0.20000508,1.43683277,0.70069830,0.23116875,3.36106128
-2.77638819,7.65827289,2.73498430,0.87946757,0.19666355,1.45346300,0.69338051,0.22561919,3.41250448
-2.77038519,7.71555109,2.77796938,0.88121818,0.19240270,1.46597890,0.68262265,0.21915673,3.45219221
-2.76438219,7.74398189,2.81166888,0.87913434,0.18728337,1.47378705,0.66856514,0.21185843,3.47887786
-2.75837919,7.74159678,2.83486143,0.87314025,0.18137821,1.47636258,0.65140256,0.20381407,3.49149312
-2.75237619,7.70690397,2.84648597,0.86322063,0.17476989,1.47326536,0.63137834,0.19512380,3.48918098
-2.74637319,7.63894219,2.84567593,0.84942232,0.16754920,1.46415486,0.60877851,0.18589580,3.47132545
-2.74037019,7.53732438,2.83178968,0.83185468,0.15981299,1.44880324,0.58392474,0.17624385,3.43757689
-2.73436718,7.40226879,2.80443589,0.81068858,0.15166213,1.42710577,0.55716700,0.16628499,3.38787133
-2.72836418,7.23461542,2.76349231,0.78615400,0.14319947,1.39908819,0.52887586,0.15613725,3.32244286
-2.72236118,7.03582616,2.70911697,0.75853620,0.13452794,1.36491038,0.49943488,0.14591766,3.24182801
-2.71635818,6.80796772,2.64175087,0.72817059,0.12574869,1.32486613,0.46923310,0.13574038,3.14686152
-2.71035518,6.55367704,2.56211184,0.69543622,0.11695946,1.27937875,0.43865794,0.12571518,3.03866333
-2.70435218,6.27611002,2.47117946,0.66074836,0.10825317,1.22899263,0.40808869,0.11594612,2.91861697
-2.69834917,5.97887471,2.37017151,0.62455002,0.09971667,1.17436101,0.37789054,0.10653056,2.78833991
-2.69234617,5.66595149,2.26051287,0.58730303,0.09142983,1.11623031,0.34840955,0.09755844,2.64964690
-2.68634317,5.34160282,2.14379793,0.54947863,0.08346473,1.05542174,0.31996835,0.08911184,2.50450769
-2.68034017,5.01027601,2.02174822,0.51154819,0.07588528,0.99281083,0.29286274,0.08126472,2.35500067
-2.67433717,4.67650268,1.89616690,0.47397403,0.06874688,0.92930571,0.26735914,0.07408289,2.20326426
-2.66833417,4.34479836,1.76889193,0.43720100,0.06209643,0.86582500,0.24369282,0.06762415,2.05144778
-2.66233117,4.01956596,1.64174984,0.40164867,0.05597247,0.80327612,0.22206684,0.06193849,1.90166372
-2.65632816,3.70500609,1.51651172,0.36770464,0.05040546,0.74253470,0.20265161,0.05706831,1.75594288
-2.65032516,3.40503702,1.39485304,0.33571901,0.04541824,0.68442592,0.18558487,0.05304874,1.61619391
-2.64432216,3.12322603,1.27831844,0.30599997,0.04102646,0.62970798,0.17097210,0.04990779,1.48416813
-2.63831916,2.86273372,1.16829244,0.27881079,0.03723919,0.57905842,0.15888706,0.04766646,1.36143064
-2.63231616,2.62627155,1.06597667,0.25436789,0.03405948,0.53306310,0.14937242,0.04633872,1.24933780
-2.62631316,2.41607276,0.97237371,0.23284016,0.03148484,0.49220825,0.14244045,0.04593128,1.14902132
-2.62031016,2.23387574,0.88827753,0.21434912,0.02950780,0.45687521,0.13807357,0.04644330,1.06137868
-2.61430715,2.08091883,0.81427005,0.19897006,0.02811631,0.42733783,0.13622482,0.04786586,0.98706926
-2.60830415,1.95794509,0.75072330,0.18673372,0.02729408,0.40376225,0.13681825,0.05018132,0.92651556
-2.60230115,1.86521525,0.69780632,0.17762853,0.02702085,0.38620870,0.13974923,0.05336265,0.87990879
-2.59629815,1.80252753,0.65549601,0.17160314,0.02727258,0.37463504,0.14488488,0.05737264,0.84721789
-2.59029515,1.76924248,0.62359112,0.16856915,0.02802156,0.36890181,0.15206458,0.06216324,0.82820128
-2.58429215,1.76431192,0.60172853,0.16840397,0.02923649,0.36877847,0.16110085,0.06767495,0.82242074
-2.57828914,1.78631090,0.58940108,0.17095369,0.03088249,0.37395065,0.17178070,0.07383641,0.82925672
-2.57228614,1.83347205,0.58597647,0.17603595,0.03292117,0.38402831,0.18386754,0.08056432,0.84792490
-2.56628314,1.90372213,0.59071666,0.18344293,0.03531069,0.39855475,0.19710388,0.08776363,0.87749361
-2.56028014,1.99472079,0.60279747,0.19294429,0.03800592,0.41701634,0.21121486,0.09532820,0.91690221
-2.55427714,2.10390162,0.62132820,0.20429033,0.04095863,0.43885312,0.22591263,0.10314185,0.96498028
-2.54827414,2.22851582,0.64537108,0.21721532,0.04411791,0.46347000,0.24090161,0.11107992,1.02046790
-2.54227114,2.36567877,0.67396050,0.23144108,0.04743058,0.49024885,0.25588460,0.11901130,1.08203699
-2.53626813,2.51241953,0.70612190,0.24668089,0.05084186,0.51856108,0.27056947,0.12680084,1.14831386
-2.53026513,2.66573320,0.74089039,0.26264370,0.05429610,0.54778087,0.28467632,0.13431219,1.21790293
-2.52426213,2.82263566,0.77732876,0.27903872,0.05773768,0.57729849,0.29794482,0.14141084,1.28941156
-2.51825913,2.98021991,0.81454488,0.29558018,0.06111198,0.60653387,0.31014138,0.14796745,1.36147551
-2.51225613,3.13571296,0.85170817,0.31199239,0.06436646,0.63494959,0.32106589,0.15386113,1.43278490
-2.50625313,3.28653152,0.88806481,0.32801471,0.06745174,0.66206331,0.33055757,0.15898268,1.50210978
-2.50025013,3.43033505,0.92295134,0.34340654,0.07032271,0.68745888,0.33849972,0.16323760,1.56832469
-2.49424712,3.56507398,0.95580627,0.35795189,0.07293950,0.71079592,0.34482295,0.16654876,1.63043152
-2.48824412,3.68903132,0.98617924,0.37146355,0.07526845,0.73181724,0.34950677,0.16885857,1.68757954
-2.48224112,3.80085560,1.01373733,0.38378649,0.07728283,0.75035393,0.35257931,0.17013055,1.73908196
-2.47623812,3.89958363,1.03826840,0.39480043,0.07896342,0.76632776,0.35411515,0.17035036,1.78442821
-2.47023512,3.98465172,1.05968095,0.40442134,0.08029889,0.77975060,0.35423125,0.16952597,1.82329120
-2.46423212,4.05589458,1.07800071,0.41260191,0.08128582,0.79072111,0.35308115,0.16768726,1.85552922
-2.45822911,4.11353178,1.09336385,0.41933068,0.08192862,0.79941854,0.35084773,0.16488486,1.88118237
-2.45222611,4.15814204,1.10600713,0.42463018,0.08223910,0.80609406,0.34773477,0.16118841,1.90046333
-2.44622311,4.19062662,1.11625536,0.42855381,0.08223586,0.81105994,0.34395778,0.15668421,1.91374309
-2.44022011,4.21216330,1.12450667,0.43118188,0.08194347,0.81467710,0.33973449,0.15147249,1.92153219
-2.43421711,4.22415328,1.13121632,0.43261683,0.08139146,0.81734167,0.33527560,0.14566433,1.92445826
-2.42821411,4.22816352,1.13687966,0.43297795,0.08061331,0.81947113,0.33077606,0.13937841,1.92324097
-2.42221111,4.22586736,1.14201518,0.43239579,0.07964528,0.82149077,0.32640752,0.13273769,1.91866572
-2.41620810,4.21898627,1.14714821,0.43100670,0.07852532,0.82382099,0.32231215,0.12586621,1.91155699
-2.41020510,4.20923551,1.15279608,0.42894756,0.07729199,0.82686608,0.31859825,0.11888604,1.90275297
-2.40420210,4.19827597,1.15945527,0.42635117,0.07598354,0.83100484,0.31533783,0.11191456,1.89308218
-2.39819910,4.18767427,1.16759101,0.42334238,0.07463712,0.83658338,0.31256606,0.10506209,1.88334328
-2.39219610,4.17887217,1.17762947,0.42003513,0.07328811,0.84391017,0.31028288,0.09843000,1.87428856
-2.38619310,4.17316610,1.18995270,0.41653057,0.07196972,0.85325329,0.30845632,0.09210918,1.86661158
-2.38019010,4.17169636,1.20489608,0.41291618,0.07071269,0.86483978,0.30702738,0.08617905,1.86093889
-2.37418709,4.17544534,1.22274797,0.40926589,0.06954520,0.87885650,0.30591625,0.08070695,1.85782576
-2.36818409,4.18524300,1.24375098,0.40564109,0.06849288,0.89545233,0.30502922,0.07574796,1.85775519
-2.36218109,4.20177774,1.26810440,0.40209227,0.06757896,0.91474083,0.30426608,0.07134499,1.86113954
-2.35617809,4.22561021,1.29596690,0.39866119,0.06682438,0.93680309,0.30352735,0.06752917,1.86832383
-2.35017509,4.25718751,1.32745901,0.39538318,0.06624800,0.96168992,0.30272106,0.06432047,1.87958965
-2.34417209,4.29685558,1.36266459,0.39228943,0.06586669,0.98942318,0.30176854,0.06172838,1.89515887
-2.33816908,4.34486741,1.40163089,0.38940902,0.06569531,1.01999560,0.30060904,0.05975265,1.91519594
-2.33216608,4.40138573,1.44436682,0.38677043,0.06574668,1.05336912,0.29920276,0.05838413,1.93980839
-2.32616308,4.46647890,1.49083916,0.38440239,0.06603126,1.08947150,0.29753236,0.05760543,1.96904491
-2.32016008,4.54010999,1.54096694,0.38233400,0.06655679,1.12819145,0.29560265,0.05739162,2.00289085
-2.31415708,4.62211939,1.59461409,0.38059411,0.06732777,1.16937264,0.29343888,0.05771085,2.04126138
-2.30815408,4.71220216,1.65158094,0.37920990,0.06834482,1.21280689,0.29108342,0.05852485,2.08399259
-2.30215108,4.80988208,1.71159521,0.37820491,0.06960400,1.25822738,0.28859139,0.05978940,2.13083150
-2.29614807,4.91448466,1.77430318,0.37759652,0.07109616,1.30530241,0.28602540,0.06145479,2.18142575
-2.29014507,5.02511191,1.83926195,0.37739322,0.07280622,1.35363053,0.28344991,0.06346630,2.23531408
-2.28414207,5.14062146,1.90593371,0.37759183,0.07471278,1.40273765,0.28092539,0.06576462,2.29191887
-2.27813907,5.25961306,1.97368264,0.37817490,0.07678768,1.45207685,0.27850295,0.06828654,2.35054177
-2.27213607,5.38042444,2.04177541,0.37910851,0.07899599,1.50103137,0.27621952,0.07096552,2.41036342
-2.26613307,5.50113876,2.10938546,0.38034079,0.08129620,1.54892098,0.27409411,0.07373260,2.47044810
-2.26013007,5.61960456,2.17560183,0.38180112,0.08364069,1.59501203,0.27212521,0.07651735,2.52975386
-2.25412706,5.73346895,2.23944215,0.38340029,0.08597662,1.63853091,0.27028967,0.07924891,2.58714821
-2.24812406,5.84022341,2.29987008,0.38503166,0.08824701,1.67868077,0.26854284,0.08185733,2.64142939
-2.24212106,5.93726125,2.35581655,0.38657323,0.09039223,1.71466078,0.26682032,0.08427484,2.69135268
-2.23611806,6.02194469,2.40620420,0.38789066,0.09235158,1.74568738,0.26504080,0.08643726,2.73566091
-2.23011506,6.09167914,2.44997442,0.38884109,0.09406519,1.77101663,0.26311018,0.08828545,2.77311817
-2.22411206,6.14399158,2.48611576,0.38927761,0.09547583,1.78996676,0.26092637,0.08976665,2.80254536
-2.21810905,6.17660973,2.51369286,0.38905418,0.09653092,1.80193984,0.25838477,0.09083576,2.82285620
-2.21210605,6.18753873,2.53187465,0.38803079,0.09718425,1.80644181,0.25538391,0.09145647,2.83309215
-2.20610305,6.17513170,2.53996084,0.38607873,0.09739772,1.80309987,0.25183108,0.09160220,2.83245480
-2.20010005,6.13815140,2.53740555,0.38308551,0.09714263,1.79167647,0.24764750,0.09125669,2.82033434
-2.19409705,6.07582014,2.52383718,0.37895951,0.09640085,1.77207943,0.24277290,0.09041447,2.79633290
-2.18809405,5.98785590,2.49907371,0.37363392,0.09516547,1.74436764,0.23716925,0.08908085,2.76028176
-2.18209105,5.87449318,2.46313284,0.36706997,0.09344113,1.70875222,0.23082344,0.08727174,2.71225176
-2.17608804,5.73648789,2.41623652,0.35925925,0.09124391,1.66559311,0.22374882,0.08501310,2.65255649
-2.17008504,5.57510617,2.35880973,0.35022507,0.08860084,1.61539129,0.21598572,0.08234012,2.58174823
-2.16408204,5.39209781,2.29147344,0.34002273,0.08554905,1.55877703,0.20760067,0.07929614,2.50060674
-2.15807904,5.18965562,2.21503223,0.32873888,0.08213454,1.49649468,0.19868480,0.07593147,2.41012154
-2.15207604,4.97036246,2.13045670,0.31648977,0.07841076,1.42938471,0.18935120,0.07230191,2.31146842
-2.14607304,4.73712834,2.03886165,0.30341868,0.07443693,1.35836368,0.17973162,0.06846734,2.20598110
-2.14007004,4.49311995,1.94148057,0.28969254,0.07027626,1.28440298,0.16997263,0.06449016,2.09511918
-2.13406703,4.24168559,1.83963756,0.27549782,0.06599415,1.20850713,0.16023140,0.06043385,1.98043369
-2.12806403,3.98627802,1.73471745,0.26103599,0.06165634,1.13169234,0.15067137,0.05636153,1.86353140
-2.12206103,3.73037806,1.62813533,0.24651853,0.05732721,1.05496621,0.14145785,0.05233470,1.74603920
-2.11605803,3.47742140,1.52130645,0.23216189,0.05306822,0.97930892,0.13275384,0.04841212,1.62956962
-2.11005503,3.23073068,1.41561734,0.21818225,0.04893649,0.90565663,0.12471614,0.04464883,1.51568876
-2.10405203,2.99345475,1.31239920,0.20479058,0.04498366,0.83488737,0.11749172,0.04109540,1.40588718
-2.09804902,2.76851641,1.21290414,0.19218791,0.04125496,0.76780959,0.11121466,0.03779736,1.30155480
-2.09204602,2.55856961,1.11828496,0.18056097,0.03778852,0.70515362,0.10600337,0.03479473,1.20396007
-2.08604302,2.36596652,1.02957884,0.17007837,0.03461498,0.64756583,0.10195842,0.03212185,1.11423385
-2.08004002,2.19273459,0.94769523,0.16088738,0.03175728,0.59560545,0.09916071,0.02980724,1.03335800
-2.07403702,2.04056322,0.87340797,0.15311128,0.02923069,0.54974382,0.09767006,0.02787356,0.96215863
-2.06803402,1.91079936,0.80735153,0.14684746,0.02704307,0.51036557,0.09752421,0.02633772,0.90130378
-2.06203102,1.80445120,0.75002115,0.14216613,0.02519524,0.47777160,0.09873815,0.02521099,0.85130509
-2.05602801,1.72219870,0.70177646,0.13910976,0.02368156,0.45218311,0.10130376,0.02449914,0.81252293
-2.05002501,1.66440985,0.66284804,0.13769311,0.02249056,0.43374658,0.10518976,0.02420260,0.78517449
-2.04402201,1.63116126,0.63334642,0.13790394,0.02160575,0.42253905,0.11034198,0.02431661,0.76934419
-2.03801901,1.62226197,0.61327289,0.13970424,0.02100643,0.41857336,0.11668389,0.02483132,0.76499568
-2.03201601,1.63727914,0.60253140,0.14303199,0.02066858,0.42180315,0.12411752,0.02573195,0.77198503
-2.02601301,1.67556470,0.60094105,0.14780341,0.02056579,0.43212715,0.13252462,0.02699890,0.79007434
-2.02001001,1.73628206,0.60824860,0.15391552,0.02067021,0.44939284,0.14176828,0.02860784,0.81894543
-2.01400700,1.81843200,0.62414038,0.16124912,0.02095350,0.47339910,0.15169490,0.03052993,0.85821306
-2.00800400,1.92087749,0.64825332,0.16967196,0.02138777,0.50389809,0.16213657,0.03273201,0.90743743
-2.00200100,2.04236687,0.68018482,0.17904215,0.02194651,0.54059630,0.17291383,0.03517690,0.96613574
-1.99599800,2.18155523,0.71950106,0.18921164,0.02260546,0.58315499,0.18383888,0.03782383,1.03379245
-1.98999500,2.33702411,0.76574379,0.20002983,0.02334344,0.63119011,0.19471909,0.04062893,1.10986838
-1.98399200,2.50729938,0.81843567,0.21134705,0.02414308,0.68427217,0.20536087,0.04354594,1.19380846
-1.97798899,2.69086757,0.87708401,0.22301802,0.02499150,0.74192602,0.21557374,0.04652699,1.28504824
-1.97198599,2.88619085,0.94118328,0.23490514,0.02588084,0.80363123,0.22517452,0.04952351,1.38301922
-1.96598299,3.09172072,1.01021652,0.24688147,0.02680864,0.86882295,0.23399156,0.05248733,1.48715301
-1.95997999,3.30591079,1.08365594,0.25883347,0.02777808,0.93689378,0.24186885,0.05537174,1.59688457
-1.95397699,3.52722857,1.16096297,0.27066329,0.02879805,1.00719674,0.24866987,0.05813274,1.71165454
-1.94797399,3.75416648,1.24158809,0.28229062,0.02988300,1.07904945,0.25428107,0.06073018,1.83091078
-1.94197099,3.98525192,1.32497063,0.29365401,0.03105259,1.15173964,0.25861483,0.06312888,1.95410920
-1.93596798,4.21905648,1.41053893,0.30471165,0.03233115,1.22453206,0.26161173,0.06529967,2.08071397
-1.92996498,4.45420384,1.49771085,0.31544147,0.03374688,1.29667653,0.26324218,0.06722024,2.21019707
-1.92396198,4.68937647,1.58589494,0.32584066,0.03533089,1.36741718,0.26350713,0.06887579,2.34203730
-1.91795898,4.92332065,1.67449229,0.33592444,0.03711604,1.43600251,0.26243797,0.07025936,2.47571866
-1.91195598,5.15484956,1.76289910,0.34572431,0.03913561,1.50169619,0.26009557,0.07137195,2.61072813
-1.90595298,5.38284450,1.85050983,0.35528551,0.04142188,1.56378810,0.25656845,0.07222232,2.74655296
-1.89994997,5.60625382,1.93672112,0.36466408,0.04400458,1.62160547,0.25197014,0.07282635,2.88267738
-1.89394697,5.82408974,2.02093604,0.37392329,0.04690937,1.67452379,0.24643586,0.07320628,3.01857886
-1.88794397,6.03542325,2.10256884,0.38312979,0.05015630,1.72197703,0.24011859,0.07338956,3.15372418
-1.88194097,6.23937722,2.18104988,0.39234944,0.05375841,1.76346711,0.23318471,0.07340745,3.28756524
-1.87593797,6.43511827,2.25583068,0.40164305,0.05772043,1.79857227,0.22580930,0.07329360,3.41953514
-1.86993497,6.62184802,2.32638896,0.41106221,0.06203776,1.82695409,0.21817135,0.07308233,3.54904458
-1.86393197,6.79879429,2.39223355,0.42064525,0.06669564,1.84836313,0.21044893,0.07280711,3.67547907
-1.85792896,6.96520303,2.45290919,0.43041372,0.07166869,1.86264297,0.20281458,0.07249892,3.79819714
-1.85192596,7.12033181,2.50800097,0.44036937,0.07692081,1.86973264,0.19543098,0.07218483,3.91653004
-1.84592296,7.26344539,2.55713853,0.45049183,0.08240541,1.86966738,0.18844711,0.07188681,4.02978299
-1.83991996,7.39381410,2.59999996,0.46073721,0.08806604,1.86257766,0.18199483,0.07162079,4.13723844
-1.83391696,7.51071524,2.63631521,0.47103752,0.09383746,1.84868658,0.17618615,0.07139597,4.23816124
-1.82791396,7.61343786,2.66586916,0.48130121,0.09964689,1.82830558,0.17111113,0.07121456,4.33180588
-1.82191096,7.70129068,2.68850411,0.49141454,0.10541578,1.80182855,0.16683639,0.07107184,4.41742560
-1.81590795,7.77361290,2.70412166,0.50124407,0.11106164,1.76972433,0.16340429,0.07095653,4.49428317
-1.80990495,7.82978741,2.71268390,0.51063985,0.11650016,1.73252773,0.16083280,0.07085151,4.56166299
-1.80390195,7.86925543,2.71421368,0.51943949,0.12164736,1.69082922,0.15911584,0.07073478,4.61888398
-1.79789895,7.89153198,2.70879401,0.52747269,0.12642180,1.64526324,0.15822425,0.07058066,4.66531294
-1.79189595,7.89622097,2.69656620,0.53456625,0.13074671,1.59649548,0.15810721,0.07036114,4.70037754
-1.78589295,7.88302914,2.67772703,0.54054922,0.13455191,1.54520931,0.15869407,0.07004726,4.72357869
-1.77988994,7.85177793,2.65252456,0.54525802,0.13777563,1.49209150,0.15989658,0.06961056,4.73450161
-1.77388694,7.80241264,2.62125281,0.54854136,0.14036592,1.43781784,0.16161134,0.06902441,4.73282527
-1.76788394,7.73500838,2.58424542,0.55026478,0.14228181,1.38303874,0.16372263,0.06826529,4.71832992
-1.76188094,7.64977271,2.54186835,0.55031455,0.14349409,1.32836547,0.16610536,0.06731379,4.69090252
-1.75587794,7.54704495,2.49451203,0.54860101,0.14398578,1.27435741,0.16862817,0.06615551,4.65054000
-1.74987494,7.42729262,2.44258319,0.54506104,0.14375211,1.22151075,0.17115672,0.06478160,4.59735053
-1.74387194,7.29110549,2.38649678,0.53965980,0.14280035,1.17024926,0.17355693,0.06318914,4.53155297
-1.73786893,7.13918798,2.32666842,0.53239159,0.14114917,1.12091736,0.17569825,0.06138122,4.45347474
-1.73186593,6.97235077,2.26350781,0.52327999,0.13882783,1.07377593,0.17745692,0.05936674,4.36354854
-1.72586293,6.79150239,2.19741337,0.51237725,0.13587519,1.02900123,0.17871899,0.05716011,4.26230811
-1.71985993,6.59764152,2.12876858,0.49976299,0.13233847,0.98668688,0.17938316,0.05478061,4.15038345
-1.71385693,6.39185059,2.05794006,0.48554242,0.12827203,0.94684902,0.17936335,0.05225173,4.02849576
-1.70785393,6.17529110,1.98527773,0.46984406,0.12373601,0.90943451,0.17859080,0.04960037,3.89745206
-1.70185093,5.94920063,1.91111680,0.45281711,0.11879502,0.87433187,0.17701581,0.04685594,3.75813981
