energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.08854427,4.89968535,1.12911887,0.71288185,0.21194128,0.75596256,0.29308860,1.76061997,0.88586074,0.04097574
-3.08254127,4.76480389,1.09374332,0.69705725,0.20275712,0.71978583,0.27798080,1.73706399,0.88782833,0.03986570
-3.07653827,4.63240716,1.05924681,0.68116403,0.19398884,0.68385960,0.26280934,1.71522662,0.89084979,0.03876687
-3.07053527,4.50428361,1.02597081,0.66543048,0.18574883,0.64849579,0.24777801,1.69563019,0.89506334,0.03769742
-3.06453227,4.38209152,0.99422973,0.65007085,0.17813022,0.61399239,0.23308023,1.67874668,0.90058522,0.03667388
-3.05852926,4.26731144,0.96430310,0.63527796,0.17120450,0.58062816,0.21889447,1.66498097,0.90750253,0.03571052
-3.05252626,4.16120412,0.93642877,0.62121675,0.16501979,0.54865794,0.20538049,1.65465573,0.91586626,0.03481881
-3.04652326,4.06477602,0.91079706,0.60801903,0.15959993,0.51830860,0.19267638,1.64799847,0.92568494,0.03400701
-3.04052026,3.97875398,0.88754639,0.59577970,0.15494445,0.48977573,0.18089677,1.64513161,0.93691939,0.03327986
-3.03451726,3.90357048,0.86676037,0.58455471,0.15102942,0.46322138,0.17013186,1.64606603,0.94947886,0.03263851
-3.02851426,3.83936038,0.84846653,0.57436090,0.14780916,0.43877259,0.16044764,1.65069872,0.96321904,0.03208047
-3.02251126,3.78596946,0.83263694,0.56517774,0.14521875,0.41652110,0.15188690,1.65881479,0.97794222,0.03159989
-3.01650825,3.74297485,0.81919067,0.55695088,0.14317724,0.39652400,0.14447107,1.67009397,0.99339982,0.03118784
-3.01050525,3.70971633,0.80799823,0.54959746,0.14159143,0.37880545,0.13820269,1.68412162,1.00929745,0.03083284
-3.00450225,3.68533741,0.79888785,0.54301276,0.14036002,0.36335941,0.13306832,1.70040393,1.02530232,0.03052141
-2.99849925,3.66883440,0.79165352,0.53707792,0.13937806,0.35015320,0.12904158,1.71838667,1.04105308,0.03023884
-2.99249625,3.65911106,0.78606457,0.53166835,0.13854133,0.33913196,0.12608635,1.73747696,1.05617144,0.02996983
-2.98649325,3.65503642,0.78187646,0.52666224,0.13775062,0.33022363,0.12415961,1.75706694,1.07027543,0.02969931
-2.98049025,3.65550288,0.77884238,0.52194882,0.13691561,0.32334447,0.12321399,1.77655840,1.08299343,0.02941318
-2.97448724,3.65948181,0.77672532,0.51743575,0.13595828,0.31840478,0.12319982,1.79538724,1.09397856,0.02909896
-2.96848424,3.66607380,0.77530995,0.51305542,0.13481563,0.31531464,0.12406651,1.81304639,1.10292256,0.02874642
-2.96248124,3.67455114,0.77441389,0.50876953,0.13344161,0.31398942,0.12576331,1.82910632,1.10956855,0.02834806
-2.95647824,3.68439035,0.77389778,0.50457192,0.13180828,0.31435487,0.12823935,1.84323190,1.11372186,0.02789948
-2.95047524,3.69529320,0.77367369,0.50048938,0.12990606,0.31635137,0.13144310,1.85519486,1.11525859,0.02739953
-2.94447224,3.70719508,0.77371135,0.49658032,0.12774322,0.31993742,0.13532130,1.86488112,1.11413114,0.02685045
-2.93846923,3.72026040,0.77404188,0.49293158,0.12534449,0.32509183,0.13981748,1.87229271,1.11037062,0.02625769
-2.93246623,3.73486538,0.77475866,0.48965332,0.12274913,0.33181478,0.14487030,1.87754409,1.10408583,0.02562968
-2.92646323,3.75156888,0.77601525,0.48687247,0.12000831,0.34012736,0.15041177,1.88085302,1.09545889,0.02497749
-2.92046023,3.77107301,0.77802023,0.48472506,0.11718222,0.35006974,0.15636574,1.88252661,1.08473779,0.02431427
-2.91445723,3.79417536,0.78102912,0.48334776,0.11433681,0.36169784,0.16264663,1.88294294,1.07222603,0.02365474
-2.90845423,3.82171516,0.78533355,0.48286919,0.11154058,0.37507868,0.16915870,1.88252955,1.05827001,0.02301449
-2.90245123,3.85451600,0.79124806,0.48340152,0.10886128,0.39028436,0.17579595,1.88173943,1.04324470,0.02240935
-2.89644822,3.89332767,0.79909486,0.48503255,0.10636299,0.40738507,0.18244270,1.88102599,1.02753827,0.02185470
-2.89044522,3.93876991,0.80918734,0.48781896,0.10410340,0.42644118,0.18897500,1.88081795,1.01153632,0.02136484
-2.88444222,3.99128040,0.82181269,0.49178080,0.10213159,0.44749491,0.19526272,1.88149542,0.99560659,0.02095234
-2.87843922,4.05106932,0.83721448,0.49689760,0.10048623,0.47056165,0.20117230,1.88336816,0.98008455,0.02062758
-2.87243622,4.11808231,0.85557588,0.50310622,0.09919440,0.49562163,0.20657012,1.88665697,0.96526068,0.02039827
-2.86643322,4.19197342,0.87700415,0.51030042,0.09827079,0.52261206,0.21132628,1.89147888,0.95136982,0.02026908
-2.86043022,4.27208907,0.90151719,0.51833232,0.09771755,0.55142031,0.21531847,1.89783691,0.93858301,0.02024150
-2.85442721,4.35746375,0.92903277,0.52701532,0.09752455,0.58187848,0.21843605,1.90561456,0.92700207,0.02031363
-2.84842421,4.44682764,0.95936098,0.53612866,0.09767002,0.61375967,0.22058376,1.91457531,0.91665706,0.02048026
-2.84242121,4.53862608,0.99220036,0.54542320,0.09812156,0.64677642,0.22168509,1.92436717,0.90750667,0.02073296
-2.83641821,4.63105032,1.02713815,0.55462812,0.09883747,0.68058143,0.22168514,1.93453196,0.89944137,0.02106033
-2.83041521,4.72207861,1.06365482,0.56345851,0.09976821,0.71477079,0.22055260,1.94451907,0.89228925,0.02144832
-2.82441221,4.80952659,1.10113284,0.57162326,0.10085803,0.74888991,0.21828100,1.95370317,0.88582418,0.02188066
-2.81840920,4.89110543,1.13886985,0.57883321,0.10204666,0.78244193,0.21488905,1.96140524,0.87977596,0.02233937
-2.81240620,4.96448596,1.17609561,0.58480923,0.10327106,0.81489861,0.21042003,1.96691627,0.87384209,0.02280530
-2.80640320,5.02736694,1.21199256,0.58928994,0.10446714,0.84571335,0.20494034,1.96952274,0.86770074,0.02325872
-2.80040020,5.07754530,1.24571910,0.59203893,0.10557135,0.87433606,0.19853729,1.96853304,0.86102432,0.02367997
-2.79439720,5.11298610,1.27643507,0.59285121,0.10652232,0.90022912,0.19131610,1.96330403,0.85349336,0.02405004
-2.78839420,5.13188979,1.30332829,0.59155884,0.10726227,0.92288420,0.18339656,1.95326666,0.84481006,0.02435119
-2.78239120,5.13275451,1.32564129,0.58803546,0.10773840,0.94183889,0.17490916,1.93794981,0.83471109,0.02456747
-2.77638819,5.11443096,1.34269709,0.58219977,0.10790406,0.95669269,0.16599117,1.91700143,0.82297921,0.02468525
-2.77038519,5.07616777,1.35392307,0.57401769,0.10771979,0.96712157,0.15678257,1.89020625,0.80945321,0.02469362
-2.76438219,5.01764534,1.35887177,0.56350336,0.10715419,0.97289028,0.14742226,1.85749905,0.79403590,0.02458467
-2.75837919,4.93899666,1.35723788,0.55071871,0.10618460,0.97386207,0.13804441,1.81897328,0.77669978,0.02435379
-2.75237619,4.84081378,1.34887042,0.53577188,0.10479752,0.97000506,0.12877534,1.77488416,0.75749011,0.02399971
-2.74637319,4.72413946,1.33377979,0.51881427,0.10298887,0.96139494,0.11973072,1.72564627,0.73652537,0.02352450
-2.74037019,4.59044388,1.31213911,0.50003647,0.10076394,0.94821404,0.11101343,1.67182549,0.71399486,0.02293348
-2.73436718,4.44158695,1.28427994,0.47966319,0.09813715,0.93074635,0.10271190,1.61412544,0.69015363,0.02223500
-2.72836418,4.27976743,1.25068235,0.45794720,0.09513151,0.90936900,0.09489905,1.55336877,0.66531487,0.02144007
-2.72236118,4.10746067,1.21195996,0.43516262,0.09177788,0.88454043,0.08763175,1.49047401,0.63983996,0.02056204
-2.71635818,3.92734728,1.16884038,0.41159775,0.08811401,0.85678570,0.08095078,1.42642877,0.61412647,0.01961607
-2.71035518,3.74223543,1.12214212,0.38754756,0.08418334,0.82667967,0.07488127,1.36226017,0.58859482,0.01861869
-2.70435218,3.55497988,1.07274878,0.36330631,0.08003376,0.79482883,0.06943348,1.29900376,0.56367368,0.01758724
-2.69834917,3.36840083,1.02158176,0.33916031,0.07571612,0.76185248,0.06460403,1.23767205,0.53978505,0.01653937
-2.69234617,3.18520588,0.96957258,0.31538123,0.07128282,0.72836417,0.06037721,1.17922381,0.51732938,0.01549252
-2.68634317,3.00791797,0.91763599,0.29222018,0.06678637,0.69495414,0.05672673,1.12453552,0.49667139,0.01446350
-2.68034017,2.83881218,0.86664477,0.26990259,0.06227794,0.66217352,0.05361737,1.07437583,0.47812712,0.01346804
-2.67433717,2.67986337,0.81740743,0.24862425,0.05780613,0.63052082,0.05100696,1.02938417,0.46195276,0.01252045
-2.66833417,2.53270659,0.77064926,0.22854848,0.05341585,0.60043123,0.04884815,0.99005427,0.44833569,0.01163338
-2.66233117,2.39861125,0.72699751,0.20980450,0.04914737,0.57226895,0.04709041,0.95672314,0.43738815,0.01081762
-2.65632816,2.27846940,0.68697087,0.19248699,0.04503564,0.54632279,0.04568173,0.92956588,0.42914364,0.01008195
-2.65032516,2.17279811,0.65097354,0.17665692,0.04110984,0.52280485,0.04457040,0.90859639,0.42355644,0.00943318
-2.64432216,2.08175495,0.61929364,0.16234332,0.03739311,0.50185220,0.04370657,0.89367393,0.42050405,0.00887608
-2.63831916,2.00516530,0.59210575,0.14954607,0.03390261,0.48353118,0.04304361,0.88451504,0.41979260,0.00841357
-2.63231616,1.94255984,0.56947712,0.13823940,0.03064969,0.46784389,0.04253930,0.88071031,0.42116498,0.00804680
-2.62631316,1.89321991,0.55137695,0.12837607,0.02764028,0.45473636,0.04215681,0.88174527,0.42431135,0.00777534
-2.62031016,1.85622858,0.53768816,0.11989185,0.02487544,0.44410787,0.04186542,0.88702440,0.42888166,0.00759741
-2.61430715,1.83052509,0.52822085,0.11271023,0.02235198,0.43582088,0.04164096,0.89589742,0.43449965,0.00751005
-2.60830415,1.81496022,0.52272686,0.10674722,0.02006316,0.42971107,0.04146608,0.90768661,0.44077788,0.00750940
-2.60230115,1.80835050,0.52091469,0.10191587,0.01799943,0.42559696,0.04133020,0.92171435,0.44733302,0.00759087
-2.59629815,1.80952923,0.52246424,0.09813059,0.01614910,0.42328891,0.04122936,0.93732965,0.45380105,0.00774939
-2.59029515,1.81739272,0.52704092,0.09531099,0.01449907,0.42259701,0.04116578,0.95393289,0.45985165,0.00797955
-2.58429215,1.83094043,0.53430851,0.09338524,0.01303539,0.42333785,0.04114733,0.97099779,0.46520125,0.00827581
-2.57828914,1.84930801,0.54394086,0.09229275,0.01174380,0.42534004,0.04118688,0.98809014,0.46962430,0.00863261
-2.57228614,1.87179276,0.55563183,0.09198630,0.01061019,0.42844838,0.04130158,1.00488245,0.47296237,0.00904450
-2.56628314,1.89787111,0.56910367,0.09243344,0.00962088,0.43252694,0.04151211,1.02116448,0.47513071,0.00950626
-2.56028014,1.92720829,0.58411372,0.09361725,0.00876292,0.43746100,0.04184194,1.03684916,0.47612210,0.01001291
-2.55427714,1.95966049,0.60045940,0.09553641,0.00802425,0.44315807,0.04231661,1.05197401,0.47600789,0.01055987
-2.54827414,1.99526987,0.61798168,0.09820470,0.00739373,0.44954824,0.04296307,1.06669821,0.47493619,0.01114288
-2.54227114,2.03425321,0.63656711,0.10164980,0.00686127,0.45658382,0.04380913,1.08129535,0.47312730,0.01175814
-2.53626813,2.07698481,0.65614831,0.10591164,0.00641770,0.46423859,0.04488285,1.09614244,0.47086663,0.01240226
-2.53026513,2.12397448,0.67670336,0.11104018,0.00605486,0.47250663,0.04621212,1.11170547,0.46849535,0.01307227
-2.52426213,2.17584135,0.69825374,0.11709279,0.00576542,0.48140079,0.04782419,1.12852216,0.46639903,0.01376566
-2.51825913,2.23328431,0.72086118,0.12413121,0.00554292,0.49095092,0.04974523,1.14718223,0.46499481,0.01448029
-2.51225613,2.29704988,0.74462329,0.13221823,0.00538171,0.50120168,0.05199982,1.16830614,0.46471740,0.01521446
-2.50625313,2.36789832,0.76966810,0.14141415,0.00527692,0.51221004,0.05461050,1.19252260,0.46600443,0.01596677
-2.50025013,2.44656876,0.79614744,0.15177312,0.00522449,0.52404234,0.05759709,1.22044564,0.46928163,0.01673614
-2.49424712,2.53374428,0.82422942,0.16333941,0.00522117,0.53677092,0.06097605,1.25265199,0.47494822,0.01752173
-2.48824412,2.63001785,0.85409006,0.17614390,0.00526469,0.55047032,0.06475969,1.28965918,0.48336310,0.01832284
-2.48224112,2.73586015,0.88590423,0.19020069,0.00535377,0.56521315,0.06895530,1.33190533,0.49483220,0.01913885
-2.47623812,2.85159036,0.91983635,0.20550414,0.00548828,0.58106565,0.07356425,1.37973101,0.50959735,0.01996913
-2.47023512,2.97735103,0.95603100,0.22202649,0.00566943,0.59808320,0.07858103,1.43336396,0.52782719,0.02081289
-2.46423212,3.11308813,0.99460399,0.23971599,0.00589984,0.61630584,0.08399243,1.49290725,0.54961020,0.02166917
-2.45822911,3.25853740,1.03563422,0.25849601,0.00618377,0.63575428,0.08977671,1.55833127,0.57495037,0.02253668
-2.45222611,3.41321781,1.07915686,0.27826484,0.00652718,0.65642637,0.09590307,1.62947007,0.60376545,0.02341376
-2.44622311,3.57643300,1.12515816,0.29889659,0.00693787,0.67829459,0.10233126,1.70602228,0.63588796,0.02429833
-2.44022011,3.74728084,1.17357228,0.32024300,0.00742548,0.70130451,0.10901162,1.78755670,0.67106898,0.02518785
-2.43421711,3.92467127,1.22428035,0.34213622,0.00800152,0.72537460,0.11588541,1.87352242,0.70898455,0.02607934
-2.42821411,4.10735196,1.27711186,0.36439250,0.00867921,0.75039736,0.12288557,1.96326326,0.74924441,0.02696942
-2.42221111,4.29394070,1.33184826,0.38681660,0.00947334,0.77624176,0.12993787,2.05603583,0.79140290,0.02785434
-2.41620810,4.48296318,1.38822862,0.40920682,0.01039991,0.80275697,0.13696248,2.15103056,0.83497141,0.02873015
-2.41020510,4.67289438,1.44595679,0.43136029,0.01147581,0.82977700,0.14387587,2.24739468,0.87943198,0.02959273
-2.40420210,4.86220124,1.50470973,0.45307845,0.01271819,0.85712606,0.15059301,2.34425608,0.92425149,0.03043801
-2.39819910,5.04938426,1.56414613,0.47417224,0.01414392,0.88462423,0.15702971,2.44074680,0.96889575,0.03126204
-2.39219610,5.23301569,1.62391483,0.49446685,0.01576886,0.91209287,0.16310502,2.53602500,1.01284297,0.03206112
-2.38619310,5.41177189,1.68366219,0.51380573,0.01760699,0.93935957,0.16874368,2.62929427,1.05559604,0.03283197
-2.38019010,5.58445787,1.74303795,0.53205359,0.01966966,0.96626201,0.17387826,2.71981922,1.09669310,0.03357173
-2.37418709,5.75002269,1.80169894,0.54909831,0.02196462,0.99265048,0.17845106,2.80693674,1.13571603,0.03427804
-2.36818409,5.90756472,1.85931056,0.56485159,0.02449524,1.01838893,0.18241564,2.89006234,1.17229658,0.03494904
-2.36218109,6.05632679,1.91554575,0.57924839,0.02725966,1.04335432,0.18573781,2.96869167,1.20612014,0.03558327
-2.35617809,6.19568189,1.97008191,0.59224512,0.03025015,1.06743441,0.18839610,3.04239720,1.23692703,0.03617963
-2.35017509,6.32511095,2.02259593,0.60381691,0.03345253,1.09052421,0.19038175,3.11082101,1.26451158,0.03673721
-2.34417209,6.44417479,2.07275828,0.61395410,0.03684587,1.11252146,0.19169806,3.17366437,1.28871941,0.03725509
-2.33816908,6.55248302,2.12022674,0.62265816,0.04040237,1.13332155,0.19235937,3.23067539,1.30944312,0.03773224
-2.33216608,6.64966287,2.16464094,0.62993752,0.04408754,1.15281252,0.19238957,3.28163614,1.32661717,0.03816725
-2.32616308,6.73533105,2.20561842,0.63580366,0.04786068,1.17087060,0.19182035,3.32635051,1.34021219,0.03855822
-2.32016008,6.80907151,2.24275329,0.64026754,0.05167561,1.18735706,0.19068925,3.36463411,1.35022944,0.03890260
-2.31415708,6.87042176,2.27561812,0.64333703,0.05548175,1.20211650,0.18903775,3.39630752,1.35669576,0.03919711
-2.30815408,6.91886940,2.30376951,0.64501525,0.05922539,1.21497737,0.18690930,3.42119343,1.35965946,0.03943775
-2.30215108,6.95386000,2.32675757,0.64530012,0.06285127,1.22575456,0.18434768,3.43911846,1.35918731,0.03961979
-2.29614807,6.97481634,2.34413915,0.64418511,0.06630428,1.23425433,0.18139553,3.44991949,1.35536286,0.03973796
-2.29014507,6.98116815,2.35549435,0.64166116,0.06953122,1.24028123,0.17809325,3.45345426,1.34828594,0.03978657
-2.28414207,6.97239053,2.36044534,0.63771962,0.07248267,1.24364684,0.17447833,3.44961548,1.33807329,0.03975981
-2.27813907,6.94804843,2.35867667,0.63235587,0.07511474,1.24417972,0.17058499,3.43834732,1.32486013,0.03965203
-2.27213607,6.90784392,2.34995555,0.62557352,0.07739063,1.24173585,0.16644421,3.41966290,1.30880205,0.03945806
-2.26613307,6.85166278,2.33415081,0.61738864,0.07928210,1.23620908,0.16208400,3.39366137,1.29007726,0.03917354
-2.26013007,6.77961676,2.31124922,0.60783374,0.08077043,1.22754068,0.15753002,3.36054295,1.26888839,0.03879526
-2.25412706,6.69207791,2.28136781,0.59696119,0.08184723,1.21572726,0.15280620,3.32062052,1.24546373,0.03832145
-2.24812406,6.58970231,2.24476116,0.58484571,0.08251470,1.20082667,0.14793554,3.27432659,1.22005752,0.03775197
-2.24212106,6.47344061,2.20182301,0.57158578,0.08278553,1.18296112,0.14294079,3.22221467,1.19294905,0.03708852
-2.23611806,6.34453429,2.15308163,0.55730361,0.08268239,1.16231747,0.13784509,3.16495457,1.16444040,0.03633467
-2.23011506,6.20449710,2.09918907,0.54214393,0.08223697,1.13914437,0.13267238,3.10332152,1.13485290,0.03549588
-2.22411206,6.05508224,2.04090462,0.52627134,0.08148879,1.11374649,0.12744768,3.03817942,1.10452230,0.03457938
-2.21810905,5.89823698,1.97907326,0.50986646,0.08048358,1.08647602,0.12219705,2.97045900,1.07379285,0.03359399
-2.21210605,5.73604683,1.91460015,0.49312114,0.07927158,1.05772186,0.11694742,2.90113193,1.04301059,0.03254985
-2.20610305,5.57067260,1.84842247,0.47623297,0.07790563,1.02789725,0.11172614,2.83118232,1.01251613,0.03145810
-2.20010005,5.40428333,1.78148008,0.45939929,0.07643933,0.99742621,0.10656041,2.76157694,0.98263723,0.03033053
-2.19409705,5.23898909,1.71468643,0.44281126,0.07492517,0.96672979,0.10147658,2.69323595,0.95368163,0.02917917
-2.18809405,5.07677672,1.64890124,0.42664809,0.07341285,0.93621266,0.09649942,2.62700541,0.92593035,0.02801596
-2.18209105,4.91945191,1.58490609,0.41107189,0.07194781,0.90625073,0.09165137,2.56363306,0.89963170,0.02685232
-2.17608804,4.76859020,1.52338414,0.39622328,0.07056999,0.87718034,0.08695190,2.50374845,0.87499647,0.02569891
-2.17008504,4.62549873,1.46490460,0.38221804,0.06931293,0.84928955,0.08241692,2.44784802,0.85219406,0.02456530
-2.16408204,4.49119014,1.40991251,0.36914478,0.06820316,0.82281168,0.07805846,2.39628588,0.83134995,0.02345979
-2.15807904,4.36636891,1.35872388,0.35706387,0.06725987,0.79792133,0.07388441,2.34927005,0.81254437,0.02238927
-2.15207604,4.25142982,1.31152603,0.34600740,0.06649493,0.77473293,0.06989857,2.30686423,0.79581211,0.02135915
-2.14607304,4.14646776,1.26838271,0.33598013,0.06591313,0.75330155,0.06610079,2.26899428,0.78114336,0.02037334
-2.14007004,4.05129710,1.22924325,0.32696144,0.06551260,0.73362579,0.06248737,2.23545902,0.76848556,0.01943435
-2.13406703,3.96547904,1.19395503,0.31890787,0.06528543,0.71565249,0.05905158,2.20594413,0.75774586,0.01854334
-2.12806403,3.88835471,1.16227823,0.31175620,0.06521845,0.69928275,0.05578423,2.18003846,0.74879436,0.01770031
-2.12206103,3.81908206,1.13390205,0.30542686,0.06529396,0.68437892,0.05267444,2.15725170,0.74146768,0.01690425
-2.11605803,3.75667454,1.10846152,0.29982746,0.06549056,0.67077214,0.04971029,2.13703270,0.73557301,0.01615332
-2.11005503,3.70003996,1.08555405,0.29485630,0.06578398,0.65827013,0.04687954,2.11878756,0.73089239,0.01544506
-2.10405203,3.64801810,1.06475525,0.29040576,0.06614785,0.64666483,0.04417030,2.10189718,0.72718730,0.01477658
-2.09804902,3.59941624,1.04563343,0.28636538,0.06655442,0.63573969,0.04157153,2.08573381,0.72420351,0.01414470
-2.09204602,3.55304197,1.02776261,0.28262481,0.06697526,0.62527650,0.03907353,2.06967649,0.72167618,0.01354610
-2.08604302,3.50773311,1.01073384,0.27907633,0.06738192,0.61506153,0.03666824,2.05312539,0.71933526,0.01297752
-2.08004002,3.46238482,0.99416483,0.27561718,0.06774649,0.60489108,0.03434944,2.03551521,0.71691132,0.01243576
-2.07403702,3.41597414,0.97770809,0.27215162,0.06804224,0.59457636,0.03211280,2.01632769,0.71414155,0.01191786
-2.06803402,3.36758239,0.96105767,0.26859279,0.06824416,0.58394778,0.02995587,1.99510358,0.71077623,0.01142113
-2.06203102,3.31641557,0.94395471,0.26486436,0.06832954,0.57285869,0.02787786,1.97145409,0.70658531,0.01094317
-2.05602801,3.26182322,0.92619199,0.26090211,0.06827847,0.56118868,0.02587948,1.94507180,0.70136517,0.01048197
-2.05002501,3.20331558,0.90761766,0.25665527,0.06807444,0.54884635,0.02396266,1.91574110,0.69494526,0.01003588
-2.04402201,3.14057889,0.88813815,0.25208777,0.06770479,0.53577177,0.02213019,1.88334777,0.68719445,0.00960366
-2.03801901,3.07348852,0.86772027,0.24717929,0.06716119,0.52193840,0.02038544,1.84788738,0.67802681,0.00918449
-2.03201601,3.00211923,0.84639250,0.24192601,0.06643999,0.50735457,0.01873206,1.80947200,0.66740648,0.00877795
-2.02601301,2.92675170,0.82424528,0.23634116,0.06554246,0.49206446,0.01717368,1.76833468,0.65535148,0.00838406
-2.02001001,2.84787481,0.80143006,0.23045504,0.06447499,0.47614832,0.01571367,1.72483113,0.64193593,0.00800323
-2.01400700,2.76618253,0.77815713,0.22431473,0.06324896,0.45972213,0.01435499,1.67943803,0.62729074,0.00763628
-2.00800400,2.68256504,0.75469177,0.21798320,0.06188061,0.44293630,0.01310001,1.63274748,0.61160239,0.00728443
-2.00200100,2.59809354,0.73134893,0.21153795,0.06039059,0.42597366,0.01195046,1.58545751,0.59510979,0.00694922
-1.99599800,2.51399866,0.70848608,0.20506907,0.05880337,0.40904647,0.01090740,1.53835841,0.57809925,0.00663251
-1.98999500,2.43164276,0.68649449,0.19867679,0.05714647,0.39239259,0.00997121,1.49231502,0.56089763,0.00633641
-1.98399200,2.35248677,0.66578910,0.19246863,0.05544957,0.37627092,0.00914168,1.44824572,0.54386394,0.00606321
-1.97798899,2.27805254,0.64679705,0.18655615,0.05374344,0.36095614,0.00841812,1.40709837,0.52737964,0.00581531
-1.97198599,2.20988221,0.62994552,0.18105152,0.05205883,0.34673288,0.00779945,1.36982443,0.51183805,0.00559513
-1.96598299,2.14949611,0.61564910,0.17606401,0.05042542,0.33388971,0.00728439,1.33735216,0.49763332,0.00540503
-1.95997999,2.09835110,0.60429739,0.17169660,0.04887064,0.32271299,0.00687159,1.31056012,0.48514938,0.00524721
-1.95397699,2.05780119,0.59624330,0.16804284,0.04741880,0.31348088,0.00655985,1.29025213,0.47474949,0.00512364
-1.94797399,2.02906230,0.59179257,0.16518415,0.04609021,0.30645776,0.00634832,1.27713488,0.46676655,0.00503596
-1.94197099,2.01318268,0.59119515,0.16318774,0.04490056,0.30188932,0.00623663,1.27179925,0.46149486,0.00498542
-1.93596798,2.01102051,0.59463872,0.16210511,0.04386056,0.29999840,0.00622517,1.27470607,0.45918337,0.00497285
-1.92996498,2.02322936,0.60224482,0.16197142,0.04297581,0.30098173,0.00631524,1.28617710,0.46003085,0.00499859
-1.92396198,2.05025219,0.61406766,0.16280563,0.04224692,0.30500779,0.00650924,1.30639134,0.46418285,0.00506251
-1.91795898,2.09232376,0.63009575,0.16461130,0.04166993,0.31221553,0.00681083,1.33538688,0.47173063,0.00516402
-1.91195598,2.14948090,0.65025619,0.16737826,0.04123695,0.32271417,0.00722510,1.37306775,0.48271181,0.00530207
-1.90595298,2.22157965,0.67442132,0.17108472,0.04093700,0.33658374,0.00775864,1.41921540,0.49711251,0.00547524
-1.89994997,2.30831789,0.70241736,0.17569992,0.04075696,0.35387627,0.00841964,1.47350380,0.51487081,0.00568180
-1.89394697,2.40926159,0.73403444,0.18118697,0.04068269,0.37461746,0.00921788,1.53551718,0.53588103,0.00591977
-1.88794397,2.52387283,0.76903746,0.18750578,0.04070011,0.39880839,0.01016467,1.60476923,0.55999851,0.00618703
-1.88194097,2.65153750,0.80717695,0.19461586,0.04079630,0.42642718,0.01127275,1.68072261,0.58704456,0.00648143
-1.87593797,2.79159074,0.84819934,0.20247874,0.04096042,0.45743025,0.01255602,1.76280745,0.61681122,0.00680085
-1.86993497,2.94333818,0.89185587,0.21105990,0.04118451,0.49175291,0.01402924,1.85043795,0.64906548,0.00714329
-1.86393197,3.10607171,0.93790961,0.22033006,0.04146414,0.52930918,0.01570764,1.94302599,0.68355290,0.00750695
-1.85792896,3.27907852,0.98613999,0.23026564,0.04179867,0.56999060,0.01760639,2.03999133,0.72000036,0.00789026
-1.85192596,3.46164287,1.03634460,0.24084847,0.04219140,0.61366411,0.01973999,2.14076770,0.75811805,0.00829193
-1.84592296,3.65304052,1.08833804,0.25206461,0.04264929,0.66016896,0.02212159,2.24480502,0.79760076,0.00871092
-1.83991996,3.85252640,1.14194789,0.26390254,0.04318255,0.70931279,0.02476223,2.35156768,0.83812861,0.00914646
-1.83391696,4.05931636,1.19700798,0.27635049,0.04380388,0.76086718,0.02767002,2.46052941,0.87936746,0.00959792
-1.82791396,4.27256455,1.25334948,0.28939349,0.04452755,0.81456297,0.03084934,2.57116554,0.92096931,0.01006482
-1.82191096,4.49133828,1.31079031,0.30300991,0.04536834,0.87008570,0.03430001,2.68294336,0.96257304,0.01054667
-1.81590795,4.71459235,1.36912376,0.31716806,0.04634036,0.92707172,0.03801653,2.79531163,1.00380565,0.01104289
-1.80990495,4.94114512,1.42810695,0.33182281,0.04745582,0.98510526,0.04198741,2.90769031,1.04428437,0.01155268
-1.80390195,5.16965851,1.48745025,0.34691261,0.04872393,1.04371717,0.04619458,3.01946138,1.08361980,0.01207487
-1.79789895,5.39862380,1.54680829,0.36235712,0.05014977,1.10238544,0.05061304,3.12996182,1.12142014,0.01260784
-1.79189595,5.62635513,1.60577360,0.37805551,0.05173349,1.16053814,0.05521066,3.23847937,1.15729657,0.01314938
-1.78589295,5.85099194,1.66387336,0.39388575,0.05346956,1.21755880,0.05994818,3.34425170,1.19086961,0.01369660
-1.77988994,6.07051118,1.72056989,0.40970483,0.05534640,1.27279442,0.06477958,3.44646936,1.22177630,0.01424589
-1.77388694,6.28274959,1.77526518,0.42535012,0.05734630,1.32556604,0.06965258,3.54428255,1.24967794,0.01479290
-1.76788394,6.48543582,1.82730939,0.44064166,0.05944554,1.37518175,0.07450954,3.63681165,1.27426794,0.01533248
-1.76188094,6.67623161,1.87601338,0.45538557,0.06161498,1.42095166,0.07928849,3.72316121,1.29527943,0.01585881
-1.75587794,6.85278057,1.92066469,0.46937824,0.06382077,1.46220446,0.08392456,3.80243676,1.31249230,0.01636545
-1.74987494,7.01276310,1.96054640,0.48241128,0.06602541,1.49830492,0.08835154,3.87376395,1.32573910,0.01684545
-1.74387194,7.15395514,1.99495811,0.49427698,0.06818905,1.52867159,0.09250355,3.93630912,1.33490966,0.01729157
-1.73786893,7.27428857,2.02323811,0.50477416,0.07027085,1.55279402,0.09631700,3.98930058,1.33995397,0.01769641
-1.73186593,7.37191088,2.04478563,0.51371403,0.07223056,1.57024874,0.09973238,4.03204970,1.34088335,0.01805268
-1.72586293,7.44524179,2.05908230,0.52092599,0.07403001,1.58071329,0.10269622,4.06397106,1.33776965,0.01835339
