energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-2.59629815,1.54987094,0.01142819,0.31184182,0.00463132,0.19073061,1.29571063,1.04962126
-2.59029515,1.52077515,0.01173506,0.29084165,0.00429033,0.18080784,1.26459325,1.05627501
-2.58429215,1.49895644,0.01208967,0.27080339,0.00396908,0.17244624,1.23880480,1.06750644
-2.57828914,1.48438044,0.01248962,0.25186953,0.00366811,0.16560002,1.21841456,1.08319143
-2.57228614,1.47698562,0.01293163,0.23417685,0.00338824,0.16022463,1.20344292,1.10318912
-2.56628314,1.47667918,0.01341163,0.21785296,0.00313044,0.15627689,1.19385881,1.12734037
-2.56028014,1.48333222,0.01392478,0.20301307,0.00289575,0.15371453,1.18957798,1.15546589
-2.55427714,1.49677483,0.01446553,0.18975701,0.00268517,0.15249528,1.19046226,1.18736459
-2.54827414,1.51679162,0.01502776,0.17816664,0.00249963,0.15257555,1.19632011,1.22281227
-2.54227114,1.54311837,0.01560483,0.16830376,0.00233988,0.15390897,1.20690852,1.26156109
-2.53626813,1.57543996,0.01618979,0.16020847,0.00220650,0.15644492,1.22193614,1.30333999
-2.53026513,1.61339000,0.01677546,0.15389813,0.00209981,0.16012721,1.24106769,1.34785609
-2.52426213,1.65655234,0.01735463,0.14936672,0.00201994,0.16489301,1.26392942,1.39479730
-2.51825913,1.70446440,0.01792019,0.14658480,0.00196674,0.17067213,1.29011539,1.44383594
-2.51225613,1.75662246,0.01846527,0.14549980,0.00193989,0.17738679,1.31919447,1.49463347
-2.50625313,1.81248874,0.01898341,0.14603676,0.00193885,0.18495188,1.35071791,1.54684608
-2.50025013,1.87150009,0.01946866,0.14809946,0.00196294,0.19327566,1.38422712,1.60013115
-2.49424712,1.93307805,0.01991571,0.15157184,0.00201138,0.20226106,1.41926185,1.65415414
-2.48824412,1.99664012,0.02032000,0.15631977,0.00208331,0.21180730,1.45536835,1.70859589
-2.48224112,2.06161159,0.02067780,0.16219311,0.00217783,0.22181197,1.49210755,1.76315993
-2.47623812,2.12743784,0.02098631,0.16902805,0.00229405,0.23217326,1.52906312,1.81757945
-2.47023512,2.19359626,0.02124368,0.17664975,0.00243113,0.24279238,1.56584925,1.87162366
-2.46423212,2.25960750,0.02144908,0.18487521,0.00258829,0.25357595,1.60211784,1.92510300
-2.45822911,2.32504532,0.02160274,0.19351637,0.00276479,0.26443814,1.63756502,1.97787301
-2.45222611,2.38954446,0.02170590,0.20238339,0.00295999,0.27530257,1.67193649,2.02983621
-2.44622311,2.45280598,0.02176085,0.21128801,0.00317329,0.28610372,1.70503153,2.08094188
-2.44022011,2.51459955,0.02177082,0.22004698,0.00340412,0.29678775,1.73670514,2.13118337
-2.43421711,2.57476231,0.02173996,0.22848542,0.00365189,0.30731272,1.76686806,2.18059272
-2.42821411,2.63319413,0.02167318,0.23644000,0.00391597,0.31764807,1.79548441,2.22923275
-2.42221111,2.68984922,0.02157605,0.24376188,0.00419559,0.32777348,1.82256671,2.27718660
-2.41620810,2.74472435,0.02145458,0.25031922,0.00448981,0.33767705,1.84816815,2.32454520
-2.41020510,2.79784416,0.02131503,0.25599928,0.00479745,0.34735304,1.87237253,2.37139314
-2.40420210,2.84924437,0.02116370,0.26070992,0.00511701,0.35679918,1.89528174,2.41779364
-2.39819910,2.89895373,0.02100666,0.26438055,0.00544665,0.36601386,1.91700171,2.46377353
-2.39219610,2.94697596,0.02084950,0.26696237,0.00578412,0.37499335,1.93762724,2.50930919
-2.38619310,2.99327285,0.02069711,0.26842808,0.00612676,0.38372923,1.95722664,2.55431439
-2.38019010,3.03774986,0.02055340,0.26877092,0.00647149,0.39220639,1.97582717,2.59863114
-2.37418709,3.08024533,0.02042117,0.26800319,0.00681483,0.40040162,1.99340213,2.64202427
-2.36818409,3.12052443,0.02030191,0.26615440,0.00715298,0.40828300,2.00986078,2.68418060
-2.36218109,3.15827859,0.02019568,0.26326902,0.00748184,0.41581035,2.02504173,2.72471313
-2.35617809,3.19313094,0.02010117,0.25940402,0.00779716,0.42293645,2.03871066,2.76317039
-2.35017509,3.22464780,0.02001561,0.25462633,0.00809465,0.42960935,2.05056276,2.79905102
-2.34417209,3.25235601,0.01993498,0.24901039,0.00837010,0.43577542,2.06023015,2.83182285
-2.33816908,3.27576535,0.01985411,0.24263569,0.00861957,0.44138310,2.06729411,2.86094604
-2.33216608,3.29439495,0.01976695,0.23558468,0.00883950,0.44638707,2.07130178,2.88589902
-2.32616308,3.30780246,0.01966685,0.22794087,0.00902687,0.45075263,2.07178646,2.90620604
-2.32016008,3.31561418,0.01954685,0.21978729,0.00917937,0.45445998,2.06829081,2.92146490
-2.31415708,3.31755450,0.01940008,0.21120526,0.00929546,0.45750804,2.06039141,2.93137335
-2.30815408,3.31347294,0.01922003,0.20227359,0.00937452,0.45991767,2.04772374,2.93575269
-2.30215108,3.30336698,0.01900096,0.19306792,0.00941686,0.46173392,2.03000589,2.93456716
-2.29614807,3.28739925,0.01873812,0.18366051,0.00942374,0.46302721,2.00705991,2.92793789
-2.29014507,3.26590797,0.01842808,0.17412006,0.00939741,0.46389328,1.97882945,2.91615064
-2.28414207,3.23940968,0.01806883,0.16451180,0.00934099,0.46445185,1.94539278,2.89965648
-2.27813907,3.20859398,0.01765997,0.15489762,0.00925841,0.46484410,1.90697029,2.87906531
-2.27213607,3.17431029,0.01720273,0.14533623,0.00915431,0.46522894,1.86392615,2.85513238
-2.26613307,3.13754709,0.01669992,0.13588330,0.00903390,0.46577851,1.81676388,2.82873806
-2.26013007,3.09940469,0.01615586,0.12659155,0.00890279,0.46667280,1.76611612,2.80086204
-2.25412706,3.06106262,0.01557617,0.11751082,0.00876685,0.46809400,1.71272901,2.77255272
-2.24812406,3.02374338,0.01496757,0.10868797,0.00863206,0.47022072,1.65744191,2.74489352
-2.24212106,2.98867422,0.01433759,0.10016680,0.00850439,0.47322241,1.60116368,2.71896735
-2.23611806,2.95704873,0.01369430,0.09198786,0.00838966,0.47725426,1.54484633,2.69582107
-2.23011506,2.92999017,0.01304600,0.08418824,0.00829347,0.48245290,1.48945751,2.67643143
-2.22411206,2.90851820,0.01240089,0.07680133,0.00822113,0.48893302,1.43595309,2.66167410
-2.21810905,2.89352041,0.01176681,0.06985665,0.00817765,0.49678509,1.38525077,2.65229710
-2.21210605,2.88572987,0.01115100,0.06337970,0.00816772,0.50607418,1.33820611,2.64889971
-2.20610305,2.88570948,0.01055987,0.05739188,0.00819574,0.51683999,1.29559163,2.65191774
-2.20010005,2.89384359,0.00999883,0.05191048,0.00826589,0.52909785,1.25807971,2.66161547
-2.19409705,2.91033665,0.00947223,0.04694886,0.00838217,0.54284069,1.22622984,2.67808450
-2.18809405,2.93521873,0.00898326,0.04251664,0.00854849,0.55804171,1.20048023,2.70124901
-2.18209105,2.96835688,0.00853395,0.03862000,0.00876869,0.57465755,1.18114391,2.73087695
-2.17608804,3.00947136,0.00812527,0.03526216,0.00904662,0.59263170,1.16840891,2.76659599
-2.17008504,3.05815524,0.00775714,0.03244379,0.00938614,0.61189797,1.16234225,2.80791316
-2.16408204,3.11389609,0.00742862,0.03016358,0.00979115,0.63238377,1.16289695,2.85423673
-2.15807904,3.17609805,0.00713801,0.02841876,0.01026551,0.65401293,1.16992164,2.90489877
-2.15207604,3.24410299,0.00688304,0.02720565,0.01081296,0.67670808,1.18317180,2.95917712
-2.14607304,3.31720938,0.00666102,0.02652018,0.01143705,0.70039237,1.20232214,3.01631538
-2.14007004,3.39468796,0.00646898,0.02635829,0.01214097,0.72499050,1.22697940,3.07553980
-2.13406703,3.47579355,0.00630388,0.02671635,0.01292737,0.75042911,1.25669498,3.13607245
-2.12806403,3.55977258,0.00616268,0.02759138,0.01379817,0.77663652,1.29097694,3.19714012
-2.12206103,3.64586665,0.00604249,0.02898123,0.01475440,0.80354200,1.32930120,3.25797915
-2.11605803,3.73331248,0.00594063,0.03088460,0.01579597,0.83107458,1.37112158,3.31783637
-2.11005503,3.82133904,0.00585475,0.03330093,0.01692151,0.85916159,1.41587868,3.37596717
-2.10405203,3.90916317,0.00578280,0.03623023,0.01812820,0.88772705,1.46300774,3.43163163
-2.09804902,3.99598467,0.00572309,0.03967269,0.01941171,0.91669007,1.51194549,3.48409006
-2.09204602,4.08098252,0.00567427,0.04362826,0.02076610,0.94596339,1.56213625,3.53259938
-2.08604302,4.16331325,0.00563533,0.04809609,0.02218382,0.97545206,1.61303748,3.57641169
-2.08004002,4.24211290,0.00560556,0.05307390,0.02365578,1.00505254,1.66412501,3.61477630
-2.07403702,4.31650318,0.00558449,0.05855734,0.02517147,1.03465216,1.71489807,3.64694618
-2.06803402,4.38560263,0.00557189,0.06453924,0.02671914,1.06412891,1.76488433,3.67218941
-2.06203102,4.44854281,0.00556770,0.07100893,0.02828604,1.09335192,1.81364498,3.68980589
-2.05602801,4.50448929,0.00557202,0.07795155,0.02985870,1.12218222,1.86077985,3.69914895
-2.05002501,4.55266677,0.00558504,0.08534752,0.03142329,1.15047420,1.90593244,3.69965100
-2.04402201,4.59238726,0.00560707,0.09317200,0.03296596,1.17807745,1.94879492,3.69085221
-2.03801901,4.62307989,0.00563850,0.10139462,0.03447324,1.20483927,1.98911272,3.67243037
-2.03201601,4.64432082,0.00567980,0.10997936,0.03593243,1.23060756,2.02668863,3.64423027
-2.02601301,4.65586137,0.00573154,0.11888460,0.03733197,1.25523426,2.06138619,3.60629046
-2.02001001,4.65765263,0.00579439,0.12806353,0.03866180,1.27857923,2.09313212,3.55886552
-2.01400700,4.64986490,0.00586917,0.13746470,0.03991371,1.30051446,2.12191768,3.50244176
-2.00800400,4.63290030,0.00595682,0.14703290,0.04108156,1.32092845,2.14779865,3.43774493
-2.00200100,4.60739751,0.00605845,0.15671025,0.04216154,1.33973075,2.17089391,3.36573868
-1.99599800,4.57422743,0.00617539,0.16643746,0.04315230,1.35685624,2.19138244,3.28761280
-1.98999500,4.53447963,0.00630910,0.17615527,0.04405498,1.37226910,2.20949863,3.20476134
-1.98399200,4.48943915,0.00646126,0.18580589,0.04487322,1.38596599,2.22552592,3.11875061
-1.97798899,4.44055420,0.00663369,0.19533454,0.04561301,1.39797832,2.23978856,3.03127810
-1.97198599,4.38939543,0.00682833,0.20469071,0.04628244,1.40837316,2.25264176,2.94412351
-1.96598299,4.33760802,0.00704718,0.21382933,0.04689146,1.41725255,2.26445998,2.85909386
-1.95997999,4.28685790,0.00729221,0.22271156,0.04745139,1.42475100,2.27562377,2.77796457
-1.95397699,4.23877411,0.00756529,0.23130528,0.04797449,1.43103101,2.28650507,2.70241907
-1.94797399,4.19488920,0.00786804,0.23958498,0.04847336,1.43627650,2.29745147,2.63398922
-1.94197099,4.15657993,0.00820174,0.24753134,0.04896036,1.44068435,2.30876974,2.57399922
-1.93596798,4.12501062,0.00856716,0.25513023,0.04944696,1.44445418,2.32070900,2.52351524
-1.92996498,4.10108147,0.00896447,0.26237125,0.04994308,1.44777674,2.33344447,2.48330308
-1.92396198,4.08538408,0.00939307,0.26924601,0.05045652,1.45082152,2.34706218,2.45379569
-1.91795898,4.07816641,0.00985146,0.27574602,0.05099234,1.45372412,2.36154562,2.43507205
-1.91195598,4.07930904,0.01033720,0.28186054,0.05155243,1.45657417,2.37676521,2.42684854
-1.90595298,4.08831418,0.01084678,0.28757442,0.05213511,1.45940458,2.39247132,2.42848342
-1.89994997,4.10430874,0.01137560,0.29286621,0.05273493,1.46218286,2.40829167,2.43899443
-1.89394697,4.12606192,0.01191800,0.29770652,0.05334261,1.46480539,2.42373377,2.45708914
-1.88794397,4.15201739,0.01246726,0.30205700,0.05394515,1.46709504,2.43819281,2.48120700
-1.88194097,4.18033949,0.01301577,0.30586993,0.05452612,1.46880278,2.45096522,2.50957181
-1.87593797,4.20897213,0.01355509,0.30908852,0.05506615,1.46961348,2.46126786,2.54025248
-1.86993497,4.23570856,0.01407622,0.31164803,0.05554354,1.46915588,2.46826234,2.57123005
-1.86393197,4.25826954,0.01456980,0.31347761,0.05593510,1.46701650,2.47108369,2.60046823
-1.85792896,4.27438685,0.01502635,0.31450283,0.05621701,1.46275710,2.46887258,2.62598481
-1.85192596,4.28188886,0.01543661,0.31464886,0.05636580,1.45593478,2.46080936,2.64592107
-1.84592296,4.27878468,0.01579181,0.31384398,0.05635939,1.44612404,2.44614881,2.65860647
-1.83991996,4.26334310,0.01608396,0.31202347,0.05617808,1.43293949,2.42425367,2.66261599
-1.83391696,4.23416305,0.01630617,0.30913338,0.05580548,1.41605840,2.39462546,2.65681784
-1.82791396,4.19023228,0.01645286,0.30513422,0.05522940,1.39524155,2.35693094,2.64040970
-1.82191096,4.13097188,0.01652002,0.30000416,0.05444251,1.37035167,2.31102286,2.61294208
-1.81590795,4.05626437,0.01650534,0.29374173,0.05344292,1.34136826,2.25695385,2.57432800
-1.80990495,3.96646443,0.01640832,0.28636766,0.05223451,1.30839809,2.19498269,2.52483887
-1.80390195,3.86239169,0.01623030,0.27792596,0.05082705,1.27168087,2.12557265,2.46508693
-1.79789895,3.74530617,0.01597446,0.26848391,0.04923616,1.23158956,2.04938174,2.39599532
-1.79189595,3.61686746,0.01564568,0.25813131,0.04748299,1.18862562,1.96724560,2.31875732
-1.78589295,3.47907985,0.01525039,0.24697861,0.04559377,1.14340898,1.88015356,2.23478683
-1.77988994,3.33422573,0.01479637,0.23515434,0.04359913,1.09666348,1.78921927,2.14566228
-1.77388694,3.18479046,0.01429245,0.22280183,0.04153335,1.04919820,1.69564715,2.05306679
-1.76788394,3.03338185,0.01374825,0.21007536,0.03943344,1.00188552,1.60069625,1.95872689
-1.76188094,2.88264774,0.01317380,0.19713599,0.03733817,0.95563678,1.50564319,1.86435263
-1.75587794,2.73519489,0.01257928,0.18414720,0.03528704,0.91137643,1.41174571,1.77158134
-1.74987494,2.59351210,0.01197466,0.17127061,0.03331929,0.87001562,1.32020837,1.68192717
-1.74387194,2.45990039,0.01136941,0.15866182,0.03147290,0.83242605,1.23215164,1.59673810
-1.73786893,2.33641225,0.01077222,0.14646666,0.02978360,0.79941499,1.14858543,1.51716173
-1.73186593,2.22480156,0.01019081,0.13481792,0.02828405,0.77170213,1.07038784,1.44412059
-1.72586293,2.12648523,0.00963173,0.12383258,0.02700302,0.74989883,0.99828950,1.37829733
-1.71985993,2.04251703,0.00910024,0.11360977,0.02596472,0.73449037,0.93286368,1.32012957
-1.71385693,1.97357348,0.00860027,0.10422926,0.02518824,0.72582141,0.87452210,1.26981392
-1.70785393,1.91995131,0.00813440,0.09575070,0.02468708,0.72408517,0.82351579,1.22731809
-1.70185093,1.88157559,0.00770390,0.08821340,0.02446884,0.72931626,0.77994075,1.19240005
-1.69584792,1.85801729,0.00730882,0.08163667,0.02453503,0.74138750,0.74374735,1.16463271
-1.68984492,1.84851908,0.00694815,0.07602064,0.02488099,0.76001056,0.71475290,1.14343258
-1.68384192,1.85202764,0.00661993,0.07134751,0.02549594,0.78474055,0.69265625,1.12809097
-1.67783892,1.86723131,0.00632148,0.06758311,0.02636322,0.81498437,0.67705392,1.11780625
-1.67183592,1.89260145,0.00604954,0.06467867,0.02746053,0.85001279,0.66745667,1.11171564
-1.66583292,1.92643634,0.00580051,0.06257277,0.02876045,0.88897590,0.66330611,1.10892556
-1.65982991,1.96690631,0.00557059,0.06119343,0.03023095,0.93092183,0.66399054,1.10853951
-1.65382691,2.01209923,0.00535600,0.06046020,0.03183610,0.97481815,0.66885998,1.10968268
-1.64782391,2.06006521,0.00515308,0.06028627,0.03353684,1.01957583,0.67723973,1.11152291
-1.64182091,2.10886002,0.00495846,0.06058053,0.03529187,1.06407483,0.68844272,1.11328773
-1.63581791,2.15658627,0.00476913,0.06124958,0.03705856,1.10719112,0.70178035,1.11427744
-1.62981491,2.20143199,0.00458253,0.06219964,0.03879398,1.14782400,0.71657209,1.11387437
-1.62381191,2.24170596,0.00439659,0.06333837,0.04045588,1.18492333,0.73215397,1.11154869
-1.61780890,2.27586930,0.00420977,0.06457657,0.04200374,1.21751565,0.74788602,1.10686113
-1.61180590,2.30256305,0.00402101,0.06582971,0.04339972,1.24472835,0.76315915,1.09946304
-1.60580290,2.32063114,0.00382976,0.06701937,0.04460956,1.26581131,0.77740129,1.08909448
-1.59979990,2.32913853,0.00363591,0.06807446,0.04560344,1.28015500,0.79008330,1.07558057
-1.59379690,2.32738426,0.00343976,0.06893230,0.04635662,1.28730465,0.80072443,1.05882680
-1.58779390,2.31490908,0.00324194,0.06953948,0.04685002,1.28696989,0.80889765,1.03881352
-1.58179090,2.29149776,0.00304338,0.06985253,0.04707061,1.27902946,0.81423460,1.01559011
-1.57578789,2.25717586,0.00284521,0.06983832,0.04701160,1.26353112,0.81643010,0.98926889
-1.56978489,2.21220136,0.00264873,0.06947427,0.04667248,1.24068641,0.81524620,0.96001915
-1.56378189,2.15705129,0.00245533,0.06874833,0.04605887,1.21086099,0.81051541,0.92806128
-1.55777889,2.09240386,0.00226647,0.06765867,0.04518225,1.17456062,0.80214303,0.89366110
-1.55177589,2.01911674,0.00208361,0.06621321,0.04405945,1.13241362,0.79010829,0.85712442
-1.54577289,1.93820213,0.00190819,0.06442890,0.04271211,1.08515050,0.77446412,0.81879186
-1.53976988,1.85079950,0.00174158,0.06233083,0.04116598,1.03358160,0.75533554,0.77903380
-1.53376688,1.75814686,0.00158512,0.05995120,0.03945015,0.97857361,0.73291633,0.73824556
-1.52776388,1.66155151,0.00144003,0.05732815,0.03759628,0.92102596,0.70746418,0.69684274
-1.52176088,1.56236113,0.00130748,0.05450454,0.03563776,0.86184774,0.67929430,0.65525675
-1.51575788,1.46193604,0.00118856,0.05152672,0.03360893,0.80193621,0.64877159,0.61393046
-1.50975488,1.36162346,0.00108425,0.04844323,0.03154429,0.74215718,0.61630165,0.57331416
-1.50375188,1.26273428,0.00099550,0.04530363,0.02947779,0.68332813,0.58232079,0.53386166
-1.49774887,1.16652287,0.00092320,0.04215736,0.02744221,0.62620411,0.54728548,0.49602675
-1.49174587,1.07417015,0.00086816,0.03905276,0.02546859,0.57146681,0.51166151,0.46025982
-1.48574287,0.98677008,0.00083118,0.03603615,0.02358574,0.51971666,0.47591322,0.42700486
-1.47973987,0.90531944,0.00081300,0.03315112,0.02181984,0.47146788,0.44049316,0.39669656
-1.47373687,0.83071068,0.00081429,0.03043793,0.02019413,0.42714631,0.40583253,0.36975768
-1.46773387,0.76372742,0.00083568,0.02793308,0.01872870,0.38708949,0.37233263,0.34659631
-1.46173087,0.70504219,0.00087771,0.02566897,0.01744026,0.35154871,0.34035759,0.32760318
-1.45572786,0.65521577,0.00094081,0.02367369,0.01634203,0.32069249,0.31022842,0.31314858
-1.44972486,0.61469757,0.00102528,0.02197094,0.01544370,0.29461116,0.28221864,0.30357893
-1.44372186,0.58382654,0.00113123,0.02057997,0.01475133,0.27332191,0.25655141,0.29921270
-1.43771886,0.56283207,0.00125853,0.01951555,0.01426739,0.25677422,0.23339801,0.30033556
-1.43171586,0.55183446,0.00140681,0.01878802,0.01399075,0.24485517,0.21287781,0.30719474
-1.42571286,0.55084480,0.00157536,0.01840329,0.01391673,0.23739450,0.19505938,0.31999244
-1.41970985,0.55976402,0.00176311,0.01836285,0.01403718,0.23416939,0.17996263,0.33887836
-1.41370685,0.57838122,0.00196861,0.01866372,0.01434060,0.23490886,0.16756186,0.36394154
-1.40770385,0.60637159,0.00218997,0.01929845,0.01481225,0.23929792,0.15778939,0.39520161
-1.40170085,0.64329411,0.00242486,0.02025503,0.01543439,0.24698153,0.15053971,0.43259990
-1.39569785,0.68858967,0.00267051,0.02151683,0.01618651,0.25756871,0.14567397,0.47599067
-1.38969485,0.74158017,0.00292371,0.02306261,0.01704563,0.27063687,0.14302453,0.52513308
-1.38369185,0.80146922,0.00318089,0.02486645,0.01798673,0.28573661,0.14239969,0.57968437
-1.37768884,0.86734510,0.00343811,0.02689791,0.01898313,0.30239724,0.14358825,0.63919484
-1.37168584,0.93818652,0.00369120,0.02912215,0.02000707,0.32013311,0.14636412,0.70310516
-1.36568284,1.01287179,0.00393579,0.03150026,0.02103026,0.33845080,0.15049064,0.77074657
-1.35967984,1.09019162,0.00416746,0.03398973,0.02202448,0.35685723,0.15572487,0.84134438
-1.35367684,1.16886576,0.00438185,0.03654499,0.02296227,0.37486866,0.16182163,0.91402512
-1.34767384,1.24756341,0.00457476,0.03911826,0.02381758,0.39202022,0.16853742,0.98782743
-1.34167084,1.32492715,0.00474230,0.04166042,0.02456640,0.40787590,0.17563411,1.06171680
-1.33566783,1.39959985,0.00488100,0.04412211,0.02518743,0.42203870,0.18288255,1.13460393
-1.32966483,1.47025381,0.00498793,0.04645492,0.02566259,0.43416043,0.19006585,1.20536621
-1.32366183,1.53562131,0.00506080,0.04861263,0.02597748,0.44395095,0.19698260,1.27287200
-1.31765883,1.59452548,0.00509800,0.05055255,0.02612181,0.45118627,0.20344971,1.33600674
-1.31165583,1.64591030,0.00509872,0.05223678,0.02608956,0.45571542,0.20930510,1.39370017
-1.30565283,1.68886874,0.00506292,0.05363343,0.02587911,0.45746548,0.21440997,1.44495358
-1.29964982,1.72266770,0.00499135,0.05471772,0.02549321,0.45644471,0.21865077,1.48886621
-1.29364682,1.74676896,0.00488552,0.05547294,0.02493878,0.45274351,0.22194075,1.52465966
-1.28764382,1.76084494,0.00474766,0.05589110,0.02422660,0.44653320,0.22422105,1.55169937
-1.28164082,1.76478895,0.00458061,0.05597339,0.02337088,0.43806250,0.22546130,1.56951236
-1.27563782,1.75871905,0.00438776,0.05573040,0.02238871,0.42765190,0.22565969,1.57780041
-1.26963482,1.74297563,0.00417288,0.05518191,0.02129945,0.41568607,0.22484253,1.57644822
-1.26363182,1.71811244,0.00394008,0.05435653,0.02012409,0.40260448,0.22306319,1.56552618
-1.25762881,1.68488159,0.00369359,0.05329093,0.01888456,0.38889055,0.22040049,1.54528764
-1.25162581,1.64421278,0.00343769,0.05202887,0.01760304,0.37505965,0.21695661,1.51616074
-1.24562281,1.59718755,0.00317658,0.05061999,0.01630136,0.36164621,0.21285427,1.47873531
-1.23961981,1.54500938,0.00291426,0.04911834,0.01500037,0.34919034,0.20823366,1.43374515
-1.23361681,1.48897060,0.00265444,0.04758089,0.01371946,0.33822423,0.20324867,1.38204658
-1.22761381,1.43041714,0.00240045,0.04606577,0.01247613,0.32925854,0.19806288,1.32459401
-1.22161081,1.37071220,0.00215520,0.04463063,0.01128569,0.32276922,0.19284514,1.26241348
-1.21560780,1.31119996,0.00192114,0.04333094,0.01016100,0.31918482,0.18776502,1.19657517
-1.20960480,1.25317040,0.00170023,0.04221832,0.00911236,0.31887470,0.18298799,1.12816587
-1.20360180,1.19782611,0.00149395,0.04133907,0.00814749,0.32213811,0.17867074,1.05826229
-1.19759880,1.14625222,0.00130329,0.04073277,0.00727159,0.32919472,0.17495652,0.98790620
-1.19159580,1.09939002,0.00112883,0.04043114,0.00648743,0.34017638,0.17197081,0.91808202
-1.18559280,1.05801521,0.00097074,0.04045713,0.00579557,0.35512077,0.16981739,0.84969755
-1.17958979,1.02272120,0.00082883,0.04082420,0.00519456,0.37396690,0.16857494,0.78356829
-1.17358679,0.99390791,0.00070264,0.04153598,0.00468121,0.39655274,0.16829438,0.72040560
-1.16758379,0.97177645,0.00059146,0.04258615,0.00425088,0.42261537,0.16899700,0.66080892
-1.16158079,0.95632971,0.00049438,0.04395866,0.00389775,0.45179363,0.17067358,0.60526181
-1.15557779,0.94737888,0.00041039,0.04562820,0.00361510,0.48363362,0.17328445,0.55413196
-1.14957479,0.94455565,0.00033838,0.04756099,0.00339559,0.51759703,0.17676071,0.50767446
-1.14357179,0.94732980,0.00027723,0.04971584,0.00323150,0.55307236,0.18100647,0.46603818
-1.13756878,0.95503151,0.00022580,0.05204541,0.00311500,0.58938886,0.18590212,0.42927471
-1.13156578,0.96687778,0.00018300,0.05449769,0.00303833,0.62583306,0.19130866,0.39734916
-1.12556278,0.98200204,0.00014780,0.05701761,0.00299403,0.66166742,0.19707277,0.37015245
-1.11955978,0.99948597,0.00011924,0.05954876,0.00297505,0.69615059,0.20303264,0.34751433
-1.11355678,1.01839252,0.00009648,0.06203515,0.00297499,0.72855884,0.20902428,0.32921669
-1.10755378,1.03779883,0.00007876,0.06442288,0.00298814,0.75820767,0.21488803,0.31500665
-1.10155078,1.05682814,0.00006546,0.06666184,0.00300963,0.78447301,0.22047521,0.30460895
-1.09554777,1.07467935,0.00005605,0.06870714,0.00303552,0.80681112,0.22565441,0.29773739
-1.08954477,1.09065337,0.00005012,0.07052041,0.00306284,0.82477632,0.23031740,0.29410497
-1.08354177,1.10417530,0.00004738,0.07207080,0.00308966,0.83803595,0.23438432,0.29343269
-1.07753877,1.11481180,0.00004764,0.07333577,0.00311512,0.84638170,0.23780791,0.29545681
-1.07153577,1.12228310,0.00005081,0.07430146,0.00313940,0.84973697,0.24057679,0.29993472
-1.06553277,1.12646942,0.00005690,0.07496288,0.00316379,0.84815989,0.24271750,0.30664943
-1.05952976,1.12741179,0.00006602,0.07532371,0.00319055,0.84184175,0.24429531,0.31541279
-1.05352676,1.12530752,0.00007836,0.07539582,0.00322295,0.83110107,0.24541381,0.32606775
-1.04752376,1.12050070,0.00009416,0.07519859,0.00326516,0.81637345,0.24621325,0.33848966
-1.04152076,1.11346835,0.00011376,0.07475800,0.00332216,0.79819768,0.24686778,0.35258696
-1.03551776,1.10480312,0.00013755,0.07410558,0.00339965,0.77719875,0.24758167,0.36830133
-1.02951476,1.09519310,0.00016595,0.07327728,0.00350390,0.75406845,0.24858459,0.38560748
-1.02351176,1.08540004,0.00019943,0.07231226,0.00364164,0.72954436,0.25012625,0.40451256
-1.01750875,1.07623640,0.00023848,0.07125176,0.00381988,0.70438812,0.25247048,0.42505539
-1.01150575,1.06854248,0.00028358,0.07013800,0.00404576,0.67936372,0.25588895,0.44730529
-1.00550275,1.06316402,0.00033522,0.06901318,0.00432636,0.65521668,0.26065465,0.47136065
-0.99949975,1.06093111,0.00039385,0.06791863,0.00466855,0.63265468,0.26703538,0.49734692
-0.99349675,1.06263872,0.00045988,0.06689406,0.00507876,0.61233044,0.27528735,0.52541406
-0.98749375,1.06902925,0.00053365,0.06597702,0.00556284,0.59482699,0.28564895,0.55573321
-0.98149075,1.08077726,0.00061540,0.06520245,0.00612586,0.58064590,0.29833489,0.58849248
-0.97548774,1.09847643,0.00070531,0.06460238,0.00677195,0.57019852,0.31353070,0.62389174
-0.96948474,1.12262868,0.00080340,0.06420569,0.00750410,0.56380023,0.33138773,0.66213628
-0.96348174,1.15363536,0.00090958,0.06403800,0.00832408,0.56166773,0.35201868,0.70342946
-0.95747874,1.19179029,0.00102362,0.06412160,0.00923226,0.56391907,0.37549366,0.74796414
-0.95147574,1.23727443,0.00114513,0.06447530,0.01022751,0.57057627,0.40183684,0.79591322
-0.94547274,1.29015204,0.00127355,0.06511443,0.01130713,0.58157011,0.43102381,0.84741925
-0.93946973,1.35036804,0.00140817,0.06605061,0.01246679,0.59674681,0.46297945,0.90258343
-0.93346673,1.41774644,0.00154814,0.06729168,0.01370050,0.61587615,0.49757660,0.96145431
-0.92746373,1.49198981,0.00169244,0.06884137,0.01500059,0.63866075,0.53463537,1.02401638
-0.92146073,1.57267967,0.00183992,0.07069908,0.01635779,0.66474600,0.57392318,1.09017910
-0.91545773,1.65927773,0.00198932,0.07285945,0.01776123,0.69373042,0.61515563,1.15976667
-0.90945473,1.75112830,0.00213924,0.07531207,0.01919859,0.72517607,0.65799808,1.23250904
-0.90345173,1.84746175,0.00228822,0.07804103,0.02065622,0.75861868,0.70206822,1.30803466
-0.89744872,1.94739930,0.00243475,0.08102453,0.02211924,0.79357736,0.74693938,1.38586536
