energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.08104052,4.75366593,0.09846573,0.13780012,0.81916869,1.58656085,0.13229748,0.47218051,0.16707393,2.35795999
0.08704352,4.60611023,0.09777822,0.13224371,0.80489686,1.54768628,0.13016252,0.46838680,0.16693252,2.26356516
0.09304652,4.47090978,0.09707265,0.12716871,0.79068831,1.51091992,0.12837239,0.46641018,0.16710535,2.17722019
0.09904952,4.35090818,0.09636657,0.12268388,0.77687212,1.47671140,0.12697262,0.46643805,0.16758746,2.10093729
0.10505253,4.24862846,0.09567221,0.11888894,0.76373254,1.44540916,0.12600068,0.46864327,0.16836735,2.03654637
0.11105553,4.16626492,0.09499671,0.11587386,0.75150836,1.41726455,0.12548612,0.47318803,0.16942915,1.98568103
0.11705853,4.10568860,0.09434259,0.11371848,0.74039505,1.39244121,0.12545104,0.48022834,0.17075520,1.94977131
0.12306153,4.06846305,0.09370854,0.11249229,0.73054925,1.37102841,0.12591078,0.48991868,0.17232872,1.93004144
0.12906453,4.05586628,0.09309035,0.11225454,0.72209486,1.35305705,0.12687463,0.50241631,0.17413665,1.92751092
0.13506753,4.06891460,0.09248187,0.11305425,0.71513014,1.33851671,0.12834660,0.51788448,0.17617220,1.94299696
0.14107054,4.10838435,0.09187606,0.11493023,0.70973494,1.32737223,0.13032588,0.53649419,0.17843701,1.97711648
0.14707354,4.17482808,0.09126579,0.11791092,0.70597738,1.31957842,0.13280728,0.55842400,0.18094281,2.03028636
0.15307654,4.26858237,0.09064467,0.12201402,0.70391938,1.31509173,0.13578117,0.58385759,0.18371233,2.10272078
0.15907954,4.38976562,0.09000755,0.12724590,0.70362046,1.31387803,0.13923328,0.61297891,0.18677936,2.19442516
0.16508254,4.53826521,0.08935077,0.13360077,0.70513960,1.31591581,0.14314409,0.64596498,0.19018805,2.30518661
0.17108554,4.71371459,0.08867229,0.14105961,0.70853482,1.32119491,0.14748807,0.68297645,0.19399125,2.43456158
0.17708854,4.91546209,0.08797145,0.14958900,0.71386068,1.32971074,0.15223264,0.72414628,0.19824814,2.58186163
0.18309155,5.14253395,0.08724860,0.15913993,0.72116386,1.34145480,0.15733720,0.76956714,0.20302109,2.74613877
0.18909455,5.39359522,0.08650462,0.16964670,0.73047716,1.35640221,0.16275216,0.81927800,0.20837202,2.92617235
0.19509755,5.66691242,0.08574025,0.18102597,0.74181244,1.37449748,0.16841815,0.87325081,0.21435838,3.12045910
0.20110055,5.96032203,0.08495553,0.19317626,0.75515318,1.39563963,0.17426567,0.93137787,0.22102901,3.32720866
0.20710355,6.27120906,0.08414918,0.20597785,0.77044713,1.41966814,0.18021506,0.99346082,0.22842002,3.54434608
0.21310655,6.59649932,0.08331820,0.21929333,0.78759982,1.44635078,0.18617709,1.05920194,0.23655101,3.76952298
0.21910955,6.93266831,0.08245750,0.23296876,0.80646944,1.47537458,0.19205409,1.12819842,0.24542180,4.00013850
0.22511256,7.27576893,0.08155987,0.24683557,0.82686359,1.50634076,0.19774175,1.19994023,0.25500981,4.23337055
0.23111556,7.62147910,0.08061608,0.26071319,0.84853835,1.53876431,0.20313141,1.27381191,0.26526836,4.46621740
0.23711856,7.96516911,0.07961518,0.27441235,0.87119980,1.57207861,0.20811299,1.34909858,0.27612593,4.69554912
0.24312156,8.30198748,0.07854510,0.28773899,0.89450816,1.60564496,0.21257817,1.42499626,0.28748640,4.91816765
0.24912456,8.62696305,0.07739328,0.30049873,0.91808445,1.63876701,0.21642402,1.50062612,0.29923047,5.13087377
0.25512756,8.93511991,0.07614754,0.31250164,0.94151951,1.67070922,0.21955654,1.57505264,0.31121804,5.33053897
0.26113057,9.22160094,0.07479692,0.32356719,0.96438497,1.70071884,0.22189432,1.64730481,0.32329158,5.51417949
0.26713357,9.48179541,0.07333254,0.33352933,0.98624571,1.72805009,0.22337177,1.71639990,0.33528040,5.67903007
0.27313657,9.71146533,0.07174846,0.34224116,1.00667337,1.75198961,0.22394205,1.78136878,0.34700551,5.82261450
0.27913957,9.90686552,0.07004234,0.34957942,1.02526015,1.77188191,0.22357930,1.84128202,0.35828508,5.94281009
0.28514257,10.06485234,0.06821596,0.35544825,1.04163238,1.78715348,0.22228023,1.89527560,0.36894011,6.03790381
0.29114557,10.18297639,0.06627556,0.35978226,1.05546324,1.79733451,0.22006482,1.94257532,0.37880014,6.10663759
0.29714857,10.25955537,0.06423195,0.36254871,1.06648396,1.80207712,0.21697623,1.98251891,0.38770881,6.14824103
0.30315158,10.29372375,0.06210033,0.36374869,1.07449302,1.80116913,0.21307973,2.01457487,0.39552893,6.16245030
0.30915458,10.28545716,0.05989996,0.36341720,1.07936295,1.79454285,0.20846083,2.03835740,0.40214689,6.14951224
0.31515758,10.23557034,0.05765357,0.36162218,1.08104440,1.78227827,0.20322262,2.05363662,0.40747631,6.11017375
0.32116058,10.14568854,0.05538660,0.35846243,1.07956711,1.76460056,0.19748241,2.06034371,0.41146053,6.04565656
0.32716358,10.01819354,0.05312633,0.35406455,1.07503807,1.74187199,0.19136789,2.05857084,0.41407411,5.95761872
0.33316658,9.85614631,0.05090083,0.34857894,1.06763662,1.71457844,0.18501285,2.04856577,0.41532308,5.84810405
0.33916958,9.66318956,0.04873803,0.34217506,1.05760689,1.68331131,0.17855274,2.03072133,0.41524394,5.71948166
0.34517259,9.44343399,0.04666461,0.33503605,1.04524793,1.64874545,0.17212028,2.00556045,0.41390163,5.57437795
0.35117559,9.20133304,0.04470515,0.32735302,1.03090200,1.61161426,0.16584113,1.97371707,0.41138631,5.41560365
0.35717859,8.94155101,0.04288120,0.31931914,1.01494160,1.57268289,0.15983006,1.93591410,0.40780930,5.24607878
0.36318159,8.66883025,0.04121071,0.31112376,0.99775591,1.53272105,0.15418750,1.89293916,0.40329835,5.06875833
0.36918459,8.38786237,0.03970741,0.30294692,0.97973728,1.49247633,0.14899683,1.84561921,0.39799233,4.88656159
0.37518759,8.10316894,0.03838062,0.29495424,0.96126854,1.45264959,0.14432240,1.79479525,0.39203587,4.70230750
0.38119060,7.81899615,0.03723514,0.28729270,0.94271172,1.41387332,0.14020834,1.74129808,0.38557387,4.51865847
0.38719360,7.53922741,0.03627138,0.28008711,0.92439871,1.37669408,0.13667828,1.68592614,0.37874651,4.33807444
0.39319660,7.26731701,0.03548574,0.27343780,0.90662443,1.34155976,0.13373593,1.62942628,0.37168472,4.16277854
0.39919960,7.00624681,0.03487119,0.26741932,0.88964270,1.30881216,0.13136640,1.57247830,0.36450651,3.99473516
0.40520260,6.75850682,0.03441791,0.26208032,0.87366500,1.27868527,0.12953845,1.51568361,0.35731420,3.83564061
0.41120560,6.52609945,0.03411420,0.25744456,0.85886206,1.25130911,0.12820717,1.45955835,0.35019282,3.68692591
0.41720860,6.31056585,0.03394739,0.25351303,0.84536817,1.22671879,0.12731736,1.40453113,0.34320956,3.54977088
0.42321161,6.11303175,0.03390474,0.25026699,0.83328759,1.20486827,0.12680720,1.35094507,0.33641442,3.42512772
0.42921461,5.93426924,0.03397448,0.24767174,0.82270279,1.18564788,0.12661207,1.29906368,0.32984186,3.31375243
0.43521761,5.77477015,0.03414661,0.24568105,0.81368370,1.16890443,0.12666847,1.24908024,0.32351339,3.21624143
0.44122061,5.63482605,0.03441372,0.24424179,0.80629721,1.15446286,0.12691770,1.20112961,0.31744090,3.13307103
0.44722361,5.51460974,0.03477157,0.24329868,0.80061629,1.14214793,0.12730919,1.15530182,0.31163044,3.06463693
0.45322661,5.41425291,0.03521954,0.24279883,0.79672793,1.13180471,0.12780342,1.11165641,0.30608625,3.01129119
0.45922961,5.33391512,0.03576082,0.24269575,0.79473907,1.12331660,0.12837404,1.07023662,0.30081478,2.97337416
0.46523262,5.27383960,0.03640244,0.24295267,0.79478026,1.11661967,0.12900939,1.03108257,0.29582831,2.95123920
0.47123562,5.23439233,0.03715496,0.24354504,0.79700628,1.11171260,0.12971308,0.99424264,0.29114808,2.94526843
0.47723862,5.21608178,0.03803203,0.24446184,0.80159374,1.10866136,0.13050376,0.95978237,0.28680662,2.95587831
0.48324162,5.21955781,0.03904972,0.24570589,0.80873559,1.10759846,0.13141406,0.92779046,0.28284913,2.98351435
0.48924462,5.24558951,0.04022569,0.24729293,0.81863255,1.10871665,0.13248868,0.89838162,0.27933378,3.02863491
0.49524762,5.29502305,0.04157820,0.24924963,0.83148209,1.11225750,0.13378177,0.87169608,0.27633100,3.09168487
0.50125063,5.36872190,0.04312507,0.25161060,0.84746532,1.11849539,0.13535379,0.84789605,0.27392160,3.17306028
0.50725363,5.46749261,0.04488270,0.25441461,0.86673260,1.12771795,0.13726785,0.82715931,0.27219400,3.27306594
0.51325663,5.59200072,0.04686496,0.25770018,0.88938871,1.14020395,0.13958584,0.80967046,0.27124061,3.39186831
0.51925963,5.74268185,0.04908235,0.26150090,0.91547846,1.15620014,0.14236456,0.79561047,0.27115354,3.52944655
0.52526263,5.91965329,0.05154120,0.26584071,0.94497360,1.17589822,0.14565187,0.78514515,0.27202000,3.68554472
0.53126563,6.12263219,0.05424308,0.27072942,0.97776199,1.19941354,0.14948327,0.77841329,0.27391754,3.85962842
0.53726863,6.35086546,0.05718445,0.27615893,1.01363977,1.22676661,0.15387898,0.77551530,0.27690942,4.05084887
0.54327164,6.60307675,0.06035654,0.28210012,1.05230711,1.25786886,0.15884165,0.77650294,0.28104037,4.25801761
0.54927464,6.87743460,0.06374545,0.28850096,1.09336804,1.29251324,0.16435485,0.78137079,0.28633305,4.47959403
0.55527764,7.17154507,0.06733248,0.29528577,1.13633466,1.33037062,0.17038243,0.79005001,0.29278521,4.71368792
0.56128064,7.48247070,0.07109467,0.30235587,1.18063559,1.37099208,0.17686881,0.80240470,0.30036794,4.95807810
0.56728364,7.80677643,0.07500553,0.30959160,1.22562862,1.41381721,0.18374005,0.81823113,0.30902490,5.21024752
0.57328664,8.14060136,0.07903584,0.31685566,1.27061690,1.45818801,0.19090586,0.83725978,0.31867260,5.46743443
0.57928964,8.47975392,0.08315453,0.32399768,1.31486829,1.50336778,0.19826227,0.85916022,0.32920182,5.72669781
0.58529265,8.81982666,0.08732964,0.33085979,1.35763682,1.54856401,0.20569489,0.88354845,0.34047989,5.98499501
0.59129565,9.15632536,0.09152909,0.33728297,1.39818538,1.59295426,0.21308264,0.90999632,0.35235387,6.23926813
0.59729865,9.48480667,0.09572153,0.34311390,1.43580884,1.63571367,0.22030174,0.93804260,0.36465428,6.48653532
0.60330165,9.80101750,0.09987691,0.34821192,1.46985622,1.67604269,0.22722975,0.96720503,0.37719941,6.72398269
0.60930465,10.10102934,0.10396702,0.35245585,1.49975129,1.71319400,0.23374946,0.99699287,0.38979978,6.94905213
0.61530765,10.38136095,0.10796576,0.35575024,1.52501050,1.74649709,0.23975260,1.02691923,0.40226269,7.15952062
0.62131066,10.63908311,0.11184931,0.35803087,1.54525764,1.77537965,0.24514299,1.05651274,0.41439668,7.35356673
0.62731366,10.87190057,0.11559610,0.35926908,1.56023464,1.79938491,0.24983921,1.08532801,0.42601561,7.52982071
0.63331666,11.07820708,0.11918669,0.35947486,1.56980813,1.81818422,0.25377662,1.11295449,0.43694248,7.68739548
0.63931966,11.25711127,0.12260351,0.35869845,1.57397177,1.83158479,0.25690863,1.13902358,0.44701264,7.82589661
0.64532266,11.40843255,0.12583061,0.35703043,1.57284429,1.83953238,0.25920736,1.16321364,0.45607655,7.94541090
0.65132566,11.53266794,0.12885337,0.35460020,1.56666369,1.84210922,0.26066351,1.18525311,0.46400208,8.04647398
0.65732866,11.63093229,0.13165826,0.35157307,1.55577793,1.83952762,0.26128571,1.20492169,0.47067616,8.13001889
0.66333167,11.70487569,0.13423269,0.34814589,1.54063271,1.83211988,0.26109928,1.22204983,0.47600620,8.19730845
0.66933467,11.75658301,0.13656492,0.34454156,1.52175714,1.82032518,0.26014453,1.23651680,0.47992099,8.24985507
0.67533767,11.78846129,0.13864417,0.34100248,1.49974775,1.80467427,0.25847480,1.24824769,0.48237139,8.28933262
0.68134067,11.80312094,0.14046078,0.33778334,1.47525181,1.78577271,0.25615425,1.25720963,0.48333074,8.31748485
0.68734367,11.80325691,0.14200654,0.33514341,1.44895025,1.76428337,0.25325551,1.26340756,0.48279505,8.33603540
0.69334667,11.79153540,0.14327504,0.33333864,1.42154110,1.74090879,0.24985740,1.26687996,0.48078310,8.34660384
0.69934967,11.77049108,0.14426218,0.33261385,1.39372347,1.71637392,0.24604267,1.26769462,0.47733628,8.35063188
0.70535268,11.74243888,0.14496656,0.33319512,1.36618272,1.69140955,0.24189586,1.26594471,0.47251827,8.34932298
0.71135568,11.70940299,0.14538999,0.33528283,1.33957680,1.66673668,0.23750141,1.26174529,0.46641440,8.34359791
0.71735868,11.67306500,0.14553777,0.33904535,1.31452387,1.64305188,0.23294188,1.25523017,0.45913081,8.33406752
0.72336168,11.63473133,0.14541897,0.34461357,1.29159125,1.62101372,0.22829645,1.24654919,0.45079310,8.32102318
0.72936468,11.59531955,0.14504652,0.35207649,1.27128565,1.60123014,0.22363963,1.23586582,0.44154460,8.30444422
0.73536768,11.55536178,0.14443712,0.36147783,1.25404445,1.58424679,0.21904005,1.22335482,0.43154410,8.28402087
0.74137069,11.51502310,0.14361096,0.37281383,1.24022822,1.57053615,0.21455959,1.20920003,0.42096307,8.25919043
0.74737369,11.47413202,0.14259138,0.38603225,1.23011415,1.56048759,0.21025257,1.19359204,0.40998232,8.22918397
0.75337669,11.43222014,0.14140418,0.40103252,1.22389062,1.55439839,0.20616505,1.17672559,0.39878817,8.19308035
0.75937969,11.38856803,0.14007703,0.41766712,1.22165292,1.55246583,0.20233439,1.15879676,0.38756819,8.14986450
0.76538269,11.34225450,0.13863864,0.43574410,1.22340016,1.55478067,0.19878881,1.13999986,0.37650658,8.09848664
0.77138569,11.29220700,0.13711794,0.45503073,1.22903381,1.56132227,0.19554722,1.12052398,0.36577946,8.03791978
0.77738869,11.23725107,0.13554331,0.47525821,1.23835787,1.57195580,0.19261908,1.10054944,0.35555006,7.96721294
0.78339170,11.17615748,0.13394181,0.49612726,1.25108100,1.58643182,0.19000450,1.08024415,0.34596411,7.88553798
0.78939470,11.10768609,0.13233850,0.51731464,1.26682098,1.60438863,0.18769453,1.05976009,0.33714560,7.79222872
0.79539770,11.03062585,0.13075592,0.53848033,1.28511137,1.62535770,0.18567156,1.03923005,0.32919316,7.68681138
0.80140070,10.94383083,0.12921365,0.55927528,1.30541082,1.64877229,0.18391006,1.01876493,0.32217703,7.56902580
0.80740370,10.84625220,0.12772808,0.57934953,1.32711475,1.67397934,0.18237734,0.99845161,0.31613708,7.43883756
0.81340670,10.73696648,0.12631225,0.59836052,1.34956936,1.70025465,0.18103472,0.97835172,0.31108170,7.29644136
0.81940970,10.61520021,0.12497588,0.61598142,1.37208769,1.72682076,0.17983864,0.95850130,0.30698783,7.14225637
0.82541271,10.48035125,0.12372547,0.63190912,1.39396736,1.75286748,0.17874212,0.93891148,0.30380208,6.97691448
0.83141571,10.33200684,0.12256455,0.64587190,1.41450941,1.77757416,0.17769623,0.91957021,0.30144288,6.80124248
0.83741871,10.16995836,0.12149387,0.65763627,1.43303763,1.80013318,0.17665159,0.90044488,0.29980370,6.61623943
0.84342171,9.99421276,0.12051181,0.66701309,1.44891775,1.81977369,0.17556001,0.88148596,0.29875707,6.42305031
0.84942471,9.80500046,0.11961462,0.67386251,1.46157579,1.83578498,0.17437594,0.86263130,0.29815946,6.22293712
0.85542771,9.60277948,0.11879678,0.67809784,1.47051487,1.84753828,0.17305800,0.84381100,0.29785656,6.01724862
0.86143072,9.38823564,0.11805139,0.67968801,1.47532986,1.85450660,0.17157023,0.82495264,0.29768900,5.80738974
0.86743372,9.16227858,0.11737040,0.67865877,1.47571938,1.85628149,0.16988326,0.80598669,0.29749814,5.59479158
0.87343672,8.92603375,0.11674502,0.67509244,1.47149475,1.85258645,0.16797525,0.78685171,0.29713173,5.38088292
0.87943972,8.68083029,0.11616604,0.66912633,1.46258559,1.84328629,0.16583265,0.76749932,0.29644933,5.16706397
0.88544272,8.42818493,0.11562420,0.66094994,1.44904196,1.82839238,0.16345059,0.74789857,0.29532708,4.95468296
0.89144572,8.16978252,0.11511057,0.65080089,1.43103309,1.80806354,0.16083324,0.72803959,0.29366189,4.74501608
0.89744872,7.90745322,0.11461704,0.63895990,1.40884283,1.78260264,0.15799369,0.70793638,0.29137470,4.53925096
0.90345173,7.64314705,0.11413671,0.62574485,1.38286204,1.75244922,0.15495383,0.68762865,0.28841292,4.33847405
0.90945473,7.37890612,0.11366448,0.61150411,1.35357834,1.71816822,0.15174382,0.66718251,0.28475174,4.14366159
0.91545773,7.11683499,0.11319746,0.59660935,1.32156351,1.68043556,0.14840148,0.64669016,0.28039450,3.95567419
0.92146073,6.85906941,0.11273553,0.58144794,1.28745899,1.64002068,0.14497145,0.62626847,0.27537204,3.77525454
0.92746373,6.60774383,0.11228167,0.56641508,1.25195990,1.59776686,0.14150424,0.60605644,0.26974107,3.60302777
0.93346673,6.36495770,0.11184234,0.55190578,1.21579795,1.55456964,0.13805500,0.58621183,0.26358167,3.43950389
0.93946973,6.13274075,0.11142757,0.53830685,1.17972350,1.51135396,0.13468235,0.56690679,0.25699406,3.28508161
0.94547274,5.91301737,0.11105095,0.52598895,1.14448732,1.46905052,0.13144694,0.54832281,0.25009468,3.14005302
0.95147574,5.70757016,0.11072934,0.51529872,1.11082208,1.42857178,0.12841004,0.53064509,0.24301182,3.00460828
0.95747874,5.51800307,0.11048235,0.50655118,1.07942399,1.39078819,0.12563197,0.51405653,0.23588089,2.87884014
0.96348174,5.34570441,0.11033150,0.50002249,1.05093493,1.35650502,0.12317052,0.49873137,0.22883956,2.76274761
0.96948474,5.19181051,0.11029922,0.49594306,1.02592514,1.32644042,0.12107943,0.48482900,0.22202285,2.65623883
0.97548774,5.05717090,0.11040748,0.49449124,1.00487710,1.30120500,0.11940681,0.47248784,0.21555839,2.55913297
0.98149075,4.94231628,0.11067638,0.49578773,0.98817079,1.28128368,0.11819364,0.46181967,0.20956201,2.47116147
0.98749375,4.84743054,0.11112257,0.49989090,0.97607073,1.26702015,0.11747249,0.45290462,0.20413375,2.39196884
0.99349675,4.77232864,0.11175759,0.50679316,0.96871544,1.25860458,0.11726625,0.44578696,0.19935450,2.32111363
0.99949975,4.71644177,0.11258641,0.51641873,0.96610967,1.25606513,0.11758728,0.44047195,0.19528322,2.25807008
1.00550275,4.67881165,0.11360602,0.52862289,0.96811991,1.25926365,0.11843662,0.43692393,0.19195513,2.20223102
1.01150575,4.65809520,0.11480438,0.54319296,0.97447372,1.26789601,0.11980371,0.43506562,0.18938053,2.15291263
1.01750875,4.65258091,0.11615969,0.55985121,0.98476314,1.28149738,0.12166631,0.43477895,0.18754472,2.10936156
1.02351176,4.66021743,0.11764012,0.57825973,0.99845250,1.29945268,0.12399091,0.43590724,0.18640863,2.07076464
1.02951476,4.67865467,0.11920405,0.59802734,1.01489078,1.32101193,0.12673339,0.43825890,0.18591048,2.03626149
1.03551776,4.70529683,0.12080080,0.61871836,1.03332840,1.34531050,0.12984017,0.44161234,0.18596816,2.00495974
1.04152076,4.73736632,0.12237193,0.63986325,1.05293806,1.37139369,0.13324954,0.44572211,0.18648239,1.97595284
1.04752376,4.77197660,0.12385300,0.66097065,1.07283933,1.39824494,0.13689346,0.45032607,0.18734049,1.94833971
1.05352676,4.80621180,0.12517579,0.68154056,1.09212607,1.42481681,0.14069939,0.45515320,0.18842060,1.92124580
1.05952976,4.83721007,0.12627081,0.70107823,1.10989593,1.45006362,0.14459238,0.45993187,0.18959629,1.89384456
1.06553277,4.86224761,0.12707008,0.71910814,1.12528065,1.47297464,0.14849723,0.46439823,0.19074121,1.86537858
1.07153577,4.87881998,0.12751002,0.73518760,1.13747629,1.49260649,0.15234055,0.46830442,0.19173377,1.83517943
1.07753877,4.88471736,0.12753426,0.74891948,1.14577192,1.50811348,0.15605287,0.47142621,0.19246157,1.80268530
1.08354177,4.87809091,0.12709631,0.75996335,1.14957570,1.51877481,0.15957040,0.47356987,0.19282545,1.76745575
1.08954477,4.85750725,0.12616191,0.76804490,1.14843724,1.52401741,0.16283679,0.47457797,0.19274300,1.72918288
1.09554777,4.82198933,0.12471094,0.77296293,1.14206529,1.52343372,0.16580445,0.47433400,0.19215143,1.68769850
1.10155078,4.77104206,0.12273890,0.77459401,1.13034003,1.51679363,0.16843568,0.47276552,0.19100967,1.64297699
1.10755378,4.70466217,0.12025771,0.77289438,1.11331946,1.50405039,0.17070355,0.46984593,0.18929967,1.59513396
1.11355678,4.62333227,0.11729593,0.76789942,1.09123966,1.48534027,0.17259237,0.46559485,0.18702694,1.54442067
1.11955978,4.52800011,0.11389838,0.75972051,1.06450904,1.46097636,0.17409803,0.46007704,0.18422024,1.49121477
1.12556278,4.42004431,0.11012512,0.74853989,1.03369679,1.43143683,0.17522806,0.45340009,0.18093053,1.43600763
1.13156578,4.30122856,0.10604987,0.73460357,0.99951623,1.39734843,0.17600146,0.44571104,0.17722930,1.37938907
1.13756878,4.17364668,0.10175799,0.71821287,0.96280380,1.35946605,0.17644837,0.43719206,0.17320625,1.32203002
1.14357179,4.03966094,0.09734399,0.69971502,0.92449449,1.31864939,0.17660966,0.42805537,0.16896665,1.26466385
1.14957479,3.90183625,0.09290883,0.67949330,0.88559492,1.27583756,0.17653630,0.41853767,0.16462820,1.20806699
1.15557779,3.76287265,0.08855694,0.65795702,0.84715498,1.23202276,0.17628866,0.40889422,0.16031781,1.15303954
1.16158079,3.62553838,0.08439324,0.63553191,0.81023916,1.18822398,0.17593566,0.39939272,0.15616817,1.10038637
1.16758379,3.49260541,0.08052012,0.61265114,0.77589840,1.14546140,0.17555380,0.39030722,0.15231441,1.05089915
1.17358679,3.36678895,0.07703464,0.58974718,0.74514358,1.10473232,0.17522606,0.38191208,0.14889075,1.00533967
1.17958979,3.25069232,0.07402580,0.56724476,0.71892114,1.06698909,0.17504059,0.37447618,0.14602740,0.96442476
1.18559280,3.14675780,0.07157221,0.54555487,0.69809155,1.03311955,0.17508926,0.36825738,0.14384757,0.92881293
1.19159580,3.05722413,0.06974008,0.52506996,0.68341116,1.00393007,0.17546600,0.36349735,0.14246483,0.89909287
1.19759880,2.98409089,0.06858150,0.50616018,0.67551758,0.98013156,0.17626502,0.36041692,0.14198079,0.87577392
1.20360180,2.92908986,0.06813331,0.48917060,0.67491887,0.96232835,0.17757880,0.35921176,0.14248297,0.85927842
1.20960480,2.89366328,0.06841624,0.47441927,0.68198657,0.95101005,0.17949602,0.36004879,0.14404323,0.84993602
1.21560780,2.87894883,0.06943462,0.46219607,0.69695260,0.94654621,0.18209941,0.36306319,0.14671641,0.84797993
1.22161081,2.88577124,0.07117646,0.45276200,0.71990974,0.94918381,0.18546361,0.36835604,0.15053943,0.85354508
1.22761381,2.91464017,0.07361403,0.44634904,0.75081573,0.95904739,0.18965309,0.37599286,0.15553082,0.86666807
1.23361681,2.96575408,0.07670478,0.44316024,0.78950039,0.97614173,0.19472024,0.38600291,0.16169060,0.88728893
1.23961981,3.03900974,0.08039273,0.44336995,0.83567584,1.00035679,0.20070363,0.39837942,0.16900058,0.91525462
1.24562281,3.13401693,0.08461013,0.44712425,0.88894900,1.03147495,0.20762662,0.41308067,0.17742511,0.95032394
1.25162581,3.25011753,0.08927947,0.45454123,0.94883625,1.06917998,0.21549627,0.43003193,0.18691209,0.99217391
1.25762881,3.38640851,0.09431569,0.46571121,1.01477959,1.11306775,0.22430257,0.44912822,0.19739443,1.04040717
1.26363182,3.54176763,0.09962859,0.48069674,1.08616372,1.16265814,0.23401811,0.47023765,0.20879167,1.09456023
1.26963482,3.71488090,0.10512533,0.49953233,1.16233357,1.21740785,0.24459804,0.49320537,0.22101190,1.15411213
1.27563782,3.90427063,0.11071292,0.52222376,1.24261151,1.27672351,0.25598038,0.51785775,0.23395375,1.21849322
1.28164082,4.10832283,0.11630064,0.54874710,1.32631377,1.33997490,0.26808667,0.54400669,0.24750846,1.28709363
1.28764382,4.32531281,0.12180237,0.57904724,1.41276532,1.40650753,0.28082272,0.57145377,0.26156195,1.35927116
1.29364682,4.55342807,0.12713862,0.61303600,1.50131281,1.47565433,0.29407969,0.59999406,0.27599668,1.43435817
1.29964982,4.79078751,0.13223826,0.65058997,1.59133501,1.54674600,0.30773519,0.62941936,0.29069342,1.51166745
1.30565283,5.03545687,0.13703994,0.69154806,1.68225047,1.61911980,0.32165460,0.65952080,0.30553280,1.59049686
1.31165583,5.28546005,0.14149305,0.73570899,1.77352223,1.69212659,0.33569237,0.69009057,0.32039649,1.67013276
1.31765883,5.53878693,0.14555832,0.78282899,1.86465945,1.76513610,0.34969354,0.72092294,0.33516827,1.74985267
1.32366183,5.79339838,0.14920788,0.83261981,1.95521620,1.83754056,0.36349528,0.75181452,0.34973473,1.82892706
1.32966483,6.04722984,0.15242504,0.88474756,2.04478769,1.90875692,0.37692870,0.78256390,0.36398582,1.90662116
1.33566783,6.29819463,0.15520358,0.93883245,2.13300434,1.97822801,0.38982082,0.81297096,0.37781523,1.98219691
1.34167084,6.54418898,0.15754679,0.99444992,2.21952428,2.04542310,0.40199679,0.84283595,0.39112076,2.05491585
1.34767384,6.78310005,0.15946617,1.05113330,2.30402503,2.10983822,0.41328256,0.87195869,0.40380454,2.12404332
1.35367684,7.01281860,0.16098004,1.10837823,2.38619487,2.17099684,0.42350772,0.90013825,0.41577346,2.18885440
1.35967984,7.23125733,0.16211193,1.16564903,2.46572485,2.22845113,0.43250884,0.92717312,0.42693962,2.24864207
1.36568284,7.43637555,0.16288903,1.22238684,2.54230187,2.28178421,0.44013299,0.95286231,0.43722102,2.30272745
1.37168584,7.62621024,0.16334064,1.27801967,2.61560349,2.33061348,0.44624164,0.97700737,0.44654227,2.35047229
1.37768884,7.79891305,0.16349675,1.33197393,2.68529499,2.37459513,0.45071454,0.99941541,0.45483564,2.39129330
1.38369185,7.95279190,0.16338670,1.38368723,2.75102886,2.41342954,0.45345370,1.01990303,0.46204208,2.42467781
1.38969485,8.08635563,0.16303820,1.43262190,2.81244685,2.44686744,0.45438708,1.03830112,0.46811234,2.45020018
1.39569785,8.19835945,0.16247638,1.47827878,2.86918470,2.47471641,0.45347192,1.05446012,0.47300806,2.46753792
1.40170085,8.28784863,0.16172329,1.52021072,2.92087927,2.49684714,0.45069749,1.06825568,0.47670275,2.47648681
1.40770385,8.35419799,0.16079749,1.55803508,2.96717770,2.51319914,0.44608701,1.07959407,0.47918257,2.47697390
1.41370685,8.39714451,0.15971395,1.59144489,3.00774835,2.52378517,0.43969864,1.08841731,0.48044675,2.46906750
1.41970985,8.41681095,0.15848424,1.62021783,3.04229281,2.52869430,0.43162537,1.09470733,0.48050783,2.45298340
1.42571286,8.41371856,0.15711684,1.64422300,3.07055856,2.52809290,0.42199372,1.09848913,0.47939130,2.42908663
1.43171586,8.38878780,0.15561776,1.66342480,3.09235164,2.52222372,0.41096135,1.09983245,0.47713504,2.39788841
1.43771886,8.34332642,0.15399123,1.67788407,3.10754869,2.51140278,0.39871342,1.09885185,0.47378828,2.36003803
1.44372186,8.27900511,0.15224065,1.68775619,3.11610789,2.49601436,0.38545798,1.09570518,0.46941026,2.31630992
1.44972486,8.19782171,0.15036963,1.69328649,3.11807820,2.47650417,0.37142053,1.09059034,0.46406866,2.26758616
1.45572786,8.10205522,0.14838308,1.69480296,3.11360651,2.45337119,0.35683787,1.08374047,0.45783788,2.21483519
1.46173087,7.99421196,0.14628846,1.69270689,3.10294240,2.42715860,0.34195166,1.07541786,0.45079725,2.15908736
1.46773387,7.87696595,0.14409693,1.68746164,3.08644003,2.39844415,0.32700177,1.06590674,0.44302934,2.10140857
