energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.40670335,1.81119993,0.29975608,0.02345631,0.02392515,0.09465459,0.06507535,0.16847944,0.50845489,1.28632155
3.41270635,1.70025263,0.28566324,0.02234412,0.02247415,0.09188063,0.06388444,0.15425715,0.47322006,1.20213868
3.41870935,1.59470478,0.27207999,0.02130093,0.02111641,0.08913288,0.06266704,0.14137924,0.44022624,1.12189535
3.42471236,1.49511000,0.25903871,0.02033276,0.01985556,0.08642116,0.06141561,0.12992163,0.40967732,1.04598624
3.43071536,1.40196048,0.24657320,0.01944535,0.01869497,0.08375765,0.06012532,0.11994219,0.38174757,0.97475389
3.43671836,1.31569407,0.23472027,0.01864421,0.01763800,0.08115750,0.05879456,0.11148257,0.35658425,0.90849389
3.44272136,1.23670059,0.22352102,0.01793471,0.01668824,0.07863905,0.05742525,0.10456999,0.33431011,0.84745998
3.44872436,1.16532686,0.21302181,0.01732205,0.01584970,0.07622385,0.05602300,0.09921877,0.31502557,0.79186878
3.45472736,1.10188024,0.20327482,0.01681119,0.01512689,0.07393634,0.05459698,0.09543166,0.29881049,0.74190382
3.46073037,1.04663041,0.19433831,0.01640674,0.01452492,0.07180335,0.05315981,0.09320083,0.28572543,0.69771869
3.46673337,0.99980949,0.18627647,0.01611279,0.01404949,0.06985328,0.05172712,0.09250848,0.27581240,0.65943917
3.47273637,0.96161069,0.17915901,0.01593270,0.01370684,0.06811521,0.05031710,0.09332713,0.26909516,0.62716439
3.47873937,0.93218564,0.17306058,0.01586886,0.01350370,0.06661786,0.04894993,0.09561966,0.26557915,0.60096704
3.48474237,0.91164085,0.16805999,0.01592249,0.01344711,0.06538854,0.04764709,0.09933901,0.26525109,0.58089271
3.49074537,0.90003367,0.16423932,0.01609339,0.01354434,0.06445215,0.04643074,0.10442790,0.26807858,0.56695853
3.49674837,0.89736812,0.16168314,0.01637977,0.01380267,0.06383018,0.04532298,0.11081836,0.27400964,0.55915139
3.50275138,0.90359098,0.16047755,0.01677808,0.01422927,0.06354002,0.04434523,0.11843149,0.28297237,0.55742576
3.50875438,0.91858850,0.16070943,0.01728296,0.01483097,0.06359427,0.04351758,0.12717723,0.29487498,0.56170148
3.51475738,0.94218398,0.16246561,0.01788715,0.01561415,0.06400040,0.04285823,0.13695450,0.30960607,0.57186153
3.52076038,0.97413639,0.16583196,0.01858157,0.01658453,0.06476059,0.04238300,0.14765163,0.32703535,0.58775018
3.52676338,1.01414005,0.17089255,0.01935545,0.01774698,0.06587177,0.04210497,0.15914713,0.34701471,0.60917129
3.53276638,1.06182555,0.17772847,0.02019646,0.01910542,0.06732587,0.04203417,0.17131085,0.36937964,0.63588726
3.53876938,1.11676160,0.18641649,0.02109100,0.02066254,0.06911031,0.04217737,0.18400551,0.39395093,0.66761841
3.54477239,1.17845788,0.19702739,0.02202450,0.02241969,0.07120857,0.04253807,0.19708855,0.42053649,0.70404297
3.55077539,1.24636854,0.20962384,0.02298171,0.02437662,0.07360088,0.04311648,0.21041423,0.44893324,0.74479771
3.55677839,1.31989624,0.22425784,0.02394713,0.02653126,0.07626495,0.04390971,0.22383586,0.47892880,0.78947915
3.56278139,1.39839656,0.24096770,0.02490535,0.02887947,0.07917677,0.04491202,0.23720817,0.51030306,0.83764543
3.56878439,1.48118253,0.25977460,0.02584139,0.03141477,0.08231129,0.04611522,0.25038957,0.54282926,0.88881882
3.57478739,1.56752926,0.28067881,0.02674111,0.03412806,0.08564308,0.04750912,0.26324438,0.57627481,0.94248888
3.58079040,1.65667859,0.30365565,0.02759147,0.03700735,0.08914689,0.04908211,0.27564475,0.61040151,0.99811623
3.58679340,1.74784382,0.32865145,0.02838079,0.04003752,0.09279806,0.05082176,0.28747233,0.64496553,1.05513697
3.59279640,1.84021454,0.35557979,0.02909898,0.04320007,0.09657284,0.05271548,0.29861970,0.67971690,1.11296785
3.59879940,1.93296185,0.38431804,0.02973770,0.04647301,0.10044849,0.05475123,0.30899134,0.71439894,1.17101198
3.60480240,2.02524413,0.41470480,0.03029042,0.04983075,0.10440340,0.05691818,0.31850435,0.74874761,1.22866530
3.61080540,2.11621355,0.44653829,0.03075247,0.05324417,0.10841695,0.05920732,0.32708890,0.78249114,1.28532370
3.61680840,2.20502361,0.47957599,0.03112104,0.05668080,0.11246938,0.06161202,0.33468842,0.81535004,1.34039072
3.62281141,2.29083779,0.51353585,0.03139511,0.06010508,0.11654153,0.06412839,0.34125962,0.84703782,1.39328583
3.62881441,2.37283963,0.54809912,0.03157533,0.06347888,0.12061463,0.06675562,0.34677246,0.87726250,1.44345312
3.63481741,2.45024396,0.58291482,0.03166394,0.06676214,0.12466996,0.06949596,0.35121014,0.90572924,1.49037034
3.64082041,2.52230936,0.61760603,0.03166463,0.06991357,0.12868861,0.07235466,0.35456907,0.93214395,1.53355801
3.64682341,2.58835160,0.65177767,0.03158235,0.07289166,0.13265123,0.07533952,0.35685904,0.95621799,1.57258839
3.65282641,2.64775754,0.68502559,0.03142323,0.07565562,0.13653783,0.07846034,0.35810343,0.97767391,1.60709413
3.65882941,2.69999912,0.71694672,0.03119438,0.07816649,0.14032757,0.08172807,0.35833962,0.99625196,1.63677617
3.66483242,2.74464680,0.74714975,0.03090377,0.08038825,0.14399871,0.08515374,0.35761938,1.01171712,1.66141074
3.67083542,2.78138168,0.77526597,0.03056009,0.08228892,0.14752850,0.08874727,0.35600937,1.02386633,1.68085500
3.67683842,2.81000583,0.80095967,0.03017262,0.08384153,0.15089322,0.09251610,0.35359149,1.03253560,1.69505113
3.68284142,2.83044985,0.82393762,0.02975109,0.08502502,0.15406813,0.09646381,0.35046304,1.03760639,1.70402866
3.68884442,2.84277741,0.84395712,0.02930554,0.08582495,0.15702766,0.10058864,0.34673665,1.03901111,1.70790471
3.69484742,2.84718599,0.86083224,0.02884616,0.08623397,0.15974542,0.10488223,0.34253967,1.03673722,1.70688210
3.70085043,2.84400367,0.87443790,0.02838316,0.08625206,0.16219446,0.10932838,0.33801315,1.03082963,1.70124523
3.70685343,2.83368185,0.88471147,0.02792657,0.08588649,0.16434741,0.11390213,0.33331019,1.02139125,1.69135384
3.71285643,2.81678388,0.89165200,0.02748607,0.08515157,0.16617680,0.11856912,0.32859358,1.00858152,1.67763460
3.71885943,2.79396996,0.89531698,0.02707078,0.08406804,0.16765536,0.12328535,0.32403285,0.99261300,1.66057096
3.72486243,2.76597878,0.89581692,0.02668906,0.08266232,0.16875645,0.12799734,0.31980067,0.97374608,1.64069122
3.73086543,2.73360654,0.89330796,0.02634834,0.08096554,0.16945446,0.13264274,0.31606868,0.95228204,1.61855555
3.73686843,2.69768425,0.88798322,0.02605486,0.07901240,0.16972541,0.13715142,0.31300291,0.92855486,1.59474196
3.74287144,2.65905399,0.88006304,0.02581354,0.07683999,0.16954752,0.14144702,0.31075883,0.90292213,1.56983198
3.74887444,2.61854534,0.86978497,0.02562777,0.07448657,0.16890187,0.14544885,0.30947641,0.87575550,1.54439625
3.75487744,2.57695272,0.85739397,0.02549935,0.07199038,0.16777310,0.14907426,0.30927519,0.84743117,1.51898061
3.76088044,2.53501459,0.84313335,0.02542834,0.06938856,0.16615012,0.15224109,0.31024968,0.81832079,1.49409305
3.76688344,2.49339526,0.82723691,0.02541307,0.06671622,0.16402682,0.15487045,0.31246532,0.78878329,1.47019197
3.77288644,2.45266999,0.80992275,0.02545015,0.06400568,0.16140270,0.15688943,0.31595510,0.75915779,1.44767600
3.77888944,2.41331384,0.79138891,0.02553454,0.06128594,0.15828343,0.15823378,0.32071718,0.72975802,1.42687580
3.78489245,2.37569457,0.77181102,0.02565968,0.05858233,0.15468132,0.15885036,0.32671352,0.70086827,1.40804800
3.79089545,2.34006967,0.75134190,0.02581768,0.05591645,0.15061559,0.15869927,0.33386967,0.67274093,1.39137134
3.79689845,2.30658755,0.73011304,0.02599957,0.05330628,0.14611249,0.15775555,0.34207582,0.64559562,1.37694539
3.80290145,2.27529259,0.70823767,0.02619556,0.05076640,0.14120516,0.15601039,0.35118909,0.61961964,1.36479147
3.80890445,2.24613367,0.68581497,0.02639536,0.04830847,0.13593336,0.15347170,0.36103698,0.59496975,1.35485605
3.81490745,2.21897573,0.66293522,0.02658850,0.04594171,0.13034289,0.15016418,0.37142199,0.57177476,1.34701632
3.82091046,2.19361377,0.63968523,0.02676466,0.04367342,0.12448484,0.14612864,0.38212713,0.55013879,1.34108767
3.82691346,2.16978852,0.61615365,0.02691401,0.04150959,0.11841469,0.14142086,0.39292223,0.53014488,1.33683300
3.83291646,2.14720323,0.59243587,0.02702752,0.03945533,0.11219116,0.13610988,0.40357078,0.51185860,1.33397336
3.83891946,2.12554072,0.56863790,0.02709723,0.03751534,0.10587500,0.13027577,0.41383704,0.49533144,1.33219951
3.84492246,2.10448012,0.54487916,0.02711652,0.03569421,0.09952771,0.12400722,0.42349318,0.48060371,1.33118412
3.85092546,2.08371242,0.52129379,0.02708024,0.03399658,0.09321023,0.11739868,0.43232613,0.46770681,1.33059399
3.85692846,2.06295445,0.49803057,0.02698492,0.03242723,0.08698157,0.11054760,0.44014384,0.45666473,1.33010188
3.86293147,2.04196052,0.47525124,0.02682878,0.03099096,0.08089765,0.10355155,0.44678086,0.44749471,1.32939742
3.86893447,2.02053145,0.45312748,0.02661177,0.02969243,0.07501013,0.09650549,0.45210272,0.44020701,1.32819678
3.87493747,1.99852054,0.43183666,0.02633551,0.02853585,0.06936546,0.08949934,0.45600929,0.43480394,1.32625057
3.88094047,1.97583637,0.41155658,0.02600316,0.02752466,0.06400405,0.08261578,0.45843664,0.43127808,1.32334971
3.88694347,1.95244225,0.39245951,0.02561929,0.02666109,0.05895968,0.07592854,0.45935760,0.42961002,1.31932906
3.89294647,1.92835265,0.37470597,0.02518958,0.02594582,0.05425910,0.06950104,0.45878089,0.42976558,1.31406875
3.89894947,1.90362657,0.35843838,0.02472067,0.02537758,0.04992180,0.06338551,0.45674886,0.43169284,1.30749311
3.90495248,1.87835861,0.34377508,0.02421980,0.02495288,0.04596002,0.05762262,0.45333409,0.43531922,1.29956754
3.91095548,1.85266795,0.33080501,0.02369453,0.02466575,0.04237897,0.05224149,0.44863485,0.44054864,1.29029341
3.91695848,1.82668629,0.31958322,0.02315246,0.02450766,0.03917715,0.04726007,0.44276983,0.44725927,1.27970156
3.92296148,1.80054516,0.31012753,0.02260093,0.02446748,0.03634683,0.04268593,0.43587230,0.45530192,1.26784486
3.92896448,1.77436374,0.30241655,0.02204673,0.02453160,0.03387473,0.03851730,0.42808402,0.46449923,1.25479035
3.93496748,1.74823782,0.29638903,0.02149594,0.02468414,0.03174273,0.03474424,0.41954925,0.47464610,1.24061161
3.94097049,1.72223084,0.29194469,0.02095368,0.02490731,0.02992863,0.03135008,0.41040908,0.48551120,1.22538203
3.94697349,1.69636755,0.28894648,0.02042403,0.02518176,0.02840704,0.02831279,0.40079640,0.49683985,1.20916935
3.95297649,1.67063099,0.28722429,0.01990995,0.02548716,0.02715027,0.02560647,0.39083178,0.50835833,1.19203212
3.95897949,1.64496315,0.28657978,0.01941327,0.02580264,0.02612920,0.02320264,0.38062028,0.51977942,1.17401832
3.96498249,1.61926929,0.28679241,0.01893475,0.02610748,0.02531416,0.02107161,0.37024960,0.53080925,1.15516631
3.97098549,1.59342615,0.28762620,0.01847423,0.02638156,0.02467579,0.01918353,0.35978925,0.54115517,1.13550817
3.97698849,1.56729329,0.28883721,0.01803078,0.02660602,0.02418586,0.01750940,0.34929109,0.55053447,1.11507521
3.98299150,1.54072746,0.29018129,0.01760289,0.02676373,0.02381803,0.01602185,0.33879084,0.55868356,1.09390533
3.98899450,1.51359871,0.29142186,0.01718879,0.02683975,0.02354848,0.01469576,0.32831063,0.56536728,1.07205167
3.99499750,1.48580770,0.29233747,0.01678665,0.02682171,0.02335651,0.01350867,0.31786227,0.57038791,1.04959203
4.00100050,1.45730282,0.29272880,0.01639487,0.02670013,0.02322504,0.01244103,0.30745105,0.57359344,1.02663813
4.00700350,1.42809608,0.29242486,0.01601237,0.02646857,0.02314093,0.01147634,0.29707975,0.57488470,1.00334411
4.01300650,1.39827673,0.29128812,0.01563875,0.02612379,0.02309522,0.01060106,0.28675263,0.57422083,0.97991343
4.01900950,1.36802128,0.28921846,0.01527454,0.02566568,0.02308318,0.00980456,0.27647916,0.57162292,0.95660339
4.02501251,1.33759931,0.28615565,0.01492132,0.02509720,0.02310427,0.00907880,0.26627719,0.56717533,0.93372678
4.03101551,1.30737424,0.28208035,0.01458176,0.02442419,0.02316193,0.00841811,0.25617530,0.56102462,0.91165005
4.03701851,1.27779856,0.27701369,0.01425966,0.02365502,0.02326317,0.00781881,0.24621443,0.55337602,0.89078788
4.04302151,1.24940360,0.27101522,0.01395984,0.02280035,0.02341813,0.00727893,0.23644832,0.54448737,0.87159389
4.04902451,1.22278381,0.26417960,0.01368801,0.02187264,0.02363941,0.00679778,0.22694307,0.53466084,0.85454782
4.05502751,1.19857621,0.25663196,0.01345058,0.02088574,0.02394137,0.00637570,0.21777567,0.52423259,0.84013950
4.06103052,1.17743587,0.24852232,0.01325434,0.01985441,0.02433931,0.00601374,0.20903156,0.51356086,0.82885015
4.06703352,1.16000830,0.24001921,0.01310620,0.01879387,0.02484870,0.00571338,0.20080156,0.50301294,0.82113187
4.07303652,1.14690033,0.23130278,0.01301278,0.01771932,0.02548423,0.00547639,0.19317811,0.49295163,0.81738626
4.07903952,1.13865075,0.22255783,0.01298012,0.01664549,0.02625912,0.00530465,0.18625123,0.48372171,0.81794324
4.08504252,1.13570237,0.21396684,0.01301325,0.01558629,0.02718431,0.00520008,0.18010436,0.47563721,0.82304113
4.09104552,1.13837700,0.20570359,0.01311592,0.01455442,0.02826787,0.00516465,0.17481030,0.46896994,0.83280913
4.09704852,1.14685481,0.19792735,0.01329027,0.01356112,0.02951454,0.00520041,0.17042762,0.46393989,0.84725337
4.10305153,1.16115943,0.19077813,0.01353662,0.01261594,0.03092547,0.00530961,0.16699758,0.46070808,0.86624730
4.10905453,1.18114965,0.18437302,0.01385331,0.01172663,0.03249812,0.00549485,0.16454187,0.45937203,0.88952727
4.11505753,1.20651878,0.17880379,0.01423664,0.01089907,0.03422644,0.00575931,0.16306130,0.45996425,0.91669393
4.12106053,1.23680163,0.17413586,0.01468089,0.01013726,0.03610122,0.00610700,0.16253548,0.46245383,0.94721954
4.12706353,1.27138943,0.17040861,0.01517844,0.00944345,0.03811072,0.00654301,0.16292357,0.46675093,0.98046137
4.13306653,1.30955209,0.16763697,0.01572003,0.00881823,0.04024145,0.00707382,0.16416605,0.47271415,1.01568073
4.13906953,1.35046691,0.16581420,0.01629504,0.00826078,0.04247911,0.00770758,0.16618754,0.48016023,1.05206712
4.14507254,1.39325268,0.16491560,0.01689186,0.00776905,0.04480969,0.00845442,0.16890030,0.48887573,1.08876649
4.15107554,1.43700743,0.16490308,0.01749842,0.00734006,0.04722060,0.00932660,0.17220854,0.49862992,1.12491259
4.15707854,1.48084828,0.16573021,0.01810260,0.00697018,0.04970184,0.01033881,0.17601310,0.50918838,1.15965992
4.16308154,1.52395119,0.16734744,0.01869280,0.00665539,0.05224701,0.01150823,0.18021634,0.52032650,1.19221694
4.16908454,1.56558884,0.16970745,0.01925843,0.00639157,0.05485433,0.01285457,0.18472699,0.53184209,1.22187791
4.17508754,1.60516453,0.17277001,0.01979040,0.00617474,0.05752739,0.01440010,0.18946473,0.54356661,1.24805184
4.18109055,1.64224040,0.17650635,0.02028154,0.00600130,0.06027561,0.01616941,0.19436415,0.55537425,1.27028725
4.18709355,1.67655844,0.18090273,0.02072695,0.00586818,0.06311449,0.01818920,0.19937806,0.56718841,1.28829134
4.19309655,1.70805306,0.18596299,0.02112427,0.00577301,0.06606552,0.02048789,0.20447973,0.57898536,1.30194277
4.19909955,1.73685451,0.19171000,0.02147380,0.00571422,0.06915568,0.02309511,0.20966412,0.59079467,1.31129717
4.20510255,1.76328288,0.19818584,0.02177853,0.00569104,0.07241664,0.02604113,0.21494800,0.60269666,1.31658523
4.21110555,1.78783278,0.20545085,0.02204407,0.00570354,0.07588372,0.02935608,0.22036877,0.61481685,1.31820327
4.21710855,1.81114953,0.21358141,0.02227838,0.00575259,0.07959440,0.03306921,0.22598221,0.62731774,1.31669675
4.22311156,1.83399780,0.22266660,0.02249147,0.00583972,0.08358677,0.03720795,0.23185920,0.64038859,1.31273739
4.22911456,1.85722426,0.23280404,0.02269498,0.00596706,0.08789769,0.04179702,0.23808145,0.65423348,1.30709495
4.23511756,1.88171604,0.24409475,0.02290160,0.00613720,0.09256099,0.04685744,0.24473661,0.66905858,1.30060499
4.24112056,1.90835690,0.25663769,0.02312457,0.00635297,0.09760557,0.05240554,0.25191282,0.68505923,1.29413388
4.24712356,1.93798316,0.27052380,0.02337701,0.00661734,0.10305363,0.05845206,0.25969305,0.70240738,1.28854276
4.25312656,1.97134142,0.28583016,0.02367136,0.00693322,0.10891911,0.06500120,0.26814946,0.72124035,1.28465196
4.25912956,2.00904995,0.30261424,0.02401872,0.00730325,0.11520634,0.07204985,0.27733797,0.74165120,1.28320723
4.26513257,2.05156535,0.32090870,0.02442833,0.00772975,0.12190897,0.07958686,0.28729345,0.76368122,1.28484926
4.27113557,2.09915593,0.34071685,0.02490708,0.00821448,0.12900935,0.08759251,0.29802552,0.78731497,1.29008766
4.27713857,2.15188266,0.36200896,0.02545914,0.00875858,0.13647824,0.09603806,0.30951534,0.81247793,1.29928019
4.28314157,2.20958841,0.38471970,0.02608559,0.00936247,0.14427497,0.10488562,0.32171339,0.83903678,1.31261803
4.28914457,2.27189571,0.40874661,0.02678433,0.01002578,0.15234795,0.11408808,0.33453841,0.86680216,1.33011742
4.29514757,2.33821277,0.43394993,0.02754997,0.01074733,0.16063567,0.12358939,0.34787757,0.89553376,1.35161783
4.30115058,2.40774733,0.46015362,0.02837391,0.01152511,0.16906794,0.13332499,0.36158775,0.92494724,1.37678637
4.30715358,2.47952759,0.48714753,0.02924454,0.01235627,0.17756746,0.14322250,0.37549804,0.95472258,1.40512832
4.31315658,2.55242903,0.51469082,0.03014756,0.01323722,0.18605167,0.15320267,0.38941327,0.98451342,1.43600292
4.31915958,2.62520617,0.54251632,0.03106632,0.01416359,0.19443466,0.16318046,0.40311847,1.01395682,1.46864387
4.32516258,2.69652768,0.57033580,0.03198237,0.01513038,0.20262921,0.17306645,0.41638414,1.04268301,1.50218362
4.33116558,2.76501368,0.59784584,0.03287599,0.01613194,0.21054881,0.18276824,0.42897210,1.07032464,1.53568044
4.33716858,2.82927387,0.62473426,0.03372678,0.01716212,0.21810959,0.19219212,0.44064178,1.09652523,1.56814741
4.34317159,2.88794515,0.65068667,0.03451427,0.01821428,0.22523205,0.20124473,0.45115668,1.12094642,1.59858227
4.34917459,2.93972757,0.67539313,0.03521856,0.01928133,0.23184265,0.20983476,0.46029086,1.14327403,1.62599710
4.35517759,2.98341759,0.69855449,0.03582090,0.02035584,0.23787502,0.21787463,0.46783516,1.16322260,1.64944703
4.36118059,3.01793779,0.71988837,0.03630423,0.02143001,0.24327094,0.22528209,0.47360305,1.18053857,1.66805706
4.36718359,3.04236221,0.73913448,0.03665369,0.02249572,0.24798094,0.23198160,0.47743582,1.19500212,1.68104625
4.37318659,3.05593687,0.75605921,0.03685702,0.02354453,0.25196458,0.23790564,0.47920703,1.20642783,1.68774858
4.37918959,3.05809508,0.77045934,0.03690488,0.02456769,0.25519045,0.24299571,0.47882602,1.21466441,1.68763011
4.38519260,3.04846737,0.78216482,0.03679109,0.02555617,0.25763582,0.24720309,0.47624041,1.21959371,1.68030181
4.39119560,3.02688593,0.79104060,0.03651268,0.02650062,0.25928611,0.25048936,0.47143749,1.22112918,1.66552802
4.39719860,2.99338392,0.79698760,0.03607001,0.02739148,0.26013416,0.25282664,0.46444451,1.21921427,1.64323027
4.40320160,2.94818974,0.79994278,0.03546658,0.02821895,0.26017945,0.25419761,0.45532778,1.21382080,1.61348659
4.40920460,2.89171684,0.79987851,0.03470892,0.02897314,0.25942721,0.25459525,0.44419079,1.20494752,1.57652646
4.41520760,2.82454955,0.79680140,0.03380628,0.02964417,0.25788759,0.25402250,0.43117125,1.19261920,1.53272162
4.42121061,2.74742564,0.79075066,0.03277034,0.03022232,0.25557503,0.25249167,0.41643731,1.17688608,1.48257329
4.42721361,2.66121627,0.78179611,0.03161479,0.03069822,0.25250759,0.25002392,0.40018308,1.15782394,1.42669635
4.43321661,2.56690403,0.77003616,0.03035493,0.03106311,0.24870667,0.24664850,0.38262354,1.13553464,1.36580091
4.43921961,2.46556001,0.75559565,0.02900724,0.03130909,0.24419684,0.24240223,0.36398916,1.11014708,1.30067223
4.44522261,2.35832033,0.73862384,0.02758893,0.03142942,0.23900584,0.23732877,0.34452034,1.08181846,1.23214953
4.45122561,2.24636306,0.71929236,0.02611750,0.03141878,0.23316487,0.23147818,0.32446183,1.05073556,1.16110440
4.45722861,2.13088603,0.69779348,0.02461037,0.03127361,0.22670896,0.22490631,0.30405748,1.01711601,1.08841972
4.46323162,2.01308597,0.67433826,0.02308449,0.03099234,0.21967739,0.21767444,0.28354518,0.98120908,1.01496944
4.46923462,1.89413947,0.64915487,0.02155604,0.03057562,0.21211426,0.20984881,0.26315253,0.94329596,0.94160006
4.47523762,1.77518598,0.62248683,0.02004017,0.03002652,0.20406885,0.20150023,0.24309290,0.90368922,0.86911416
4.48124062,1.65731298,0.59459108,0.01855080,0.02935058,0.19559597,0.19270362,0.22356231,0.86273128,0.79825626
4.48724362,1.54154345,0.56573584,0.01710044,0.02855589,0.18675609,0.18353751,0.20473696,0.82079177,0.72970144
4.49324662,1.42882553,0.53619820,0.01570011,0.02765299,0.17761517,0.17408343,0.18677150,0.77826366,0.66404670
4.49924962,1.32002421,0.50626123,0.01435927,0.02665474,0.16824430,0.16442514,0.16979797,0.73555824,0.60180501
4.50525263,1.21591501,0.47621080,0.01308583,0.02557602,0.15871898,0.15464780,0.15392539,0.69309888,0.54340211
4.51125563,1.11717926,0.44633197,0.01188617,0.02443346,0.14911808,0.14483691,0.13923984,0.65131379,0.48917563
4.51725863,1.02440081,0.41690500,0.01076516,0.02324501,0.13952260,0.13507721,0.12580509,0.61062791,0.43937641
4.52326163,0.93806406,0.38820119,0.00972629,0.02202948,0.13001411,0.12545136,0.11366352,0.57145421,0.39417160
4.52926463,0.85855291,0.36047851,0.00877171,0.02080604,0.12067313,0.11603869,0.10283738,0.53418465,0.35364920
4.53526763,0.78615067,0.33397738,0.00790236,0.01959374,0.11157729,0.10691382,0.09333014,0.49918112,0.31782364
4.54127064,0.72104063,0.30891652,0.00711806,0.01841096,0.10279961,0.09814540,0.08512802,0.46676673,0.28664212
4.54727364,0.66330750,0.28548932,0.00641761,0.01727494,0.09440674,0.08979489,0.07820149,0.43721778,0.25999131
4.55327664,0.61293943,0.26386071,0.00579891,0.01620135,0.08645740,0.08191552,0.07250678,0.41075661,0.23770421
4.55927964,0.56983090,0.24416481,0.00525904,0.01520390,0.07900110,0.07455147,0.06798737,0.38754590,0.21956692
4.56528264,0.53378639,0.22650342,0.00479435,0.01429406,0.07207705,0.06773725,0.06457533,0.36768433,0.20532520
4.57128564,0.50452514,0.21094553,0.00440060,0.01348081,0.06571343,0.06149741,0.06219272,0.35120411,0.19469078
4.57728864,0.48168695,0.19752790,0.00407299,0.01277058,0.05992712,0.05584652,0.06075286,0.33807035,0.18734726
4.58329165,0.46483920,0.18625667,0.00380627,0.01216722,0.05472366,0.05078941,0.06016165,0.32818244,0.18295583
4.58929465,0.45348522,0.17711004,0.00359486,0.01167206,0.05009765,0.04632177,0.06031890,0.32137735,0.18116067
4.59529765,0.44707403,0.17004190,0.00343287,0.01128407,0.04603353,0.04243098,0.06111969,0.31743493,0.18159428
4.60130065,0.44501140,0.16498632,0.00331426,0.01100020,0.04250658,0.03909714,0.06245589,0.31608499,0.18388267
4.60730365,0.44667224,0.16186268,0.00323290,0.01081559,0.03948430,0.03629427,0.06421768,0.31701597,0.18765064
4.61330665,0.45141401,0.16058136,0.00318266,0.01072406,0.03692789,0.03399172,0.06629531,0.31988490,0.19252703
4.61930965,0.45859110,0.16104955,0.00315753,0.01071844,0.03479393,0.03215555,0.06858086,0.32432842,0.19815016
4.62531266,0.46756966,0.16317717,0.00315172,0.01079106,0.03303619,0.03074999,0.07097021,0.32997441,0.20417325
4.63131566,0.47774265,0.16688246,0.00315974,0.01093417,0.03160736,0.02973877,0.07336498,0.33645378,0.21026991
4.63731866,0.48854452,0.17209716,0.00317650,0.01114038,0.03046090,0.02908645,0.07567450,0.34341209,0.21613952
4.64332166,0.49946518,0.17877080,0.00319746,0.01140301,0.02955263,0.02875952,0.07781777,0.35052053,0.22151236
4.64932466,0.51006267,0.18687424,0.00321863,0.01171646,0.02884235,0.02872739,0.07972529,0.35748577,0.22615442
4.65532766,0.51997401,0.19640188,0.00323673,0.01207648,0.02829517,0.02896305,0.08134064,0.36405838,0.22987157
4.66133067,0.52892401,0.20737283,0.00324921,0.01248034,0.02788267,0.02944361,0.08262195,0.37003948,0.23251314
4.66733367,0.53673140,0.21983061,0.00325431,0.01292696,0.02758383,0.03015052,0.08354290,0.37528527,0.23397450
4.67333667,0.54331221,0.23384162,0.00325112,0.01341695,0.02738570,0.03106959,0.08409345,0.37970940,0.23419870
4.67933967,0.54868019,0.24949229,0.00323959,0.01395253,0.02728377,0.03219073,0.08428019,0.38328301,0.23317699
4.68534267,0.55294422,0.26688511,0.00322054,0.01453740,0.02728210,0.03350752,0.08412614,0.38603245,0.23094824
4.69134567,0.55630278,0.28613365,0.00319561,0.01517651,0.02739316,0.03501660,0.08367031,0.38803488,0.22759716
4.69734867,0.55903585,0.30735676,0.00316730,0.01587577,0.02763738,0.03671690,0.08296668,0.38941196,0.22325151
4.70335168,0.56149428,0.33067232,0.00313886,0.01664175,0.02804245,0.03860878,0.08208289,0.39032188,0.21807826
4.70935468,0.56408739,0.35619060,0.00311424,0.01748121,0.02864244,0.04069313,0.08109863,0.39095014,0.21227903
4.71535768,0.56726905,0.38400774,0.00309803,0.01840079,0.02947660,0.04297044,0.08010363,0.39149961,0.20608478
4.72136068,0.57152279,0.41419938,0.00309537,0.01940654,0.03058799,0.04543996,0.07919559,0.39218018,0.19975011
4.72736368,0.57734661,0.44681488,0.00311181,0.02050352,0.03202204,0.04809884,0.07847779,0.39319858,0.19354729
4.73336668,0.58523783,0.48187212,0.00315326,0.02169542,0.03382484,0.05094150,0.07805676,0.39474873,0.18776024
4.73936968,0.59567858,0.51935318,0.00322583,0.02298422,0.03604145,0.05395901,0.07803981,0.39700313,0.18267870
4.74537269,0.60912222,0.55920096,0.00333572,0.02436986,0.03871411,0.05713879,0.07853266,0.40010555,0.17859255
4.75137569,0.62598111,0.60131673,0.00348907,0.02584998,0.04188042,0.06046426,0.07963707,0.40416526,0.17578664
4.75737869,0.64661591,0.64555858,0.00369187,0.02741977,0.04557166,0.06391488,0.08144863,0.40925315,0.17453604
4.76338169,0.67132656,0.69174093,0.00394981,0.02907182,0.04981112,0.06746616,0.08405465,0.41539959,0.17510176
4.76938469,0.70034508,0.73963469,0.00426810,0.03079604,0.05461261,0.07108993,0.08753224,0.42259425,0.17772703
4.77538769,0.73383014,0.78896835,0.00465141,0.03257971,0.05997917,0.07475471,0.09194656,0.43078767,0.18263400
4.78139070,0.77186340,0.83942963,0.00510366,0.03440754,0.06590203,0.07842617,0.09734928,0.43989455,0.19002082
4.78739370,0.81444759,0.89066783,0.00562793,0.03626184,0.07235991,0.08206769,0.10377732,0.44979846,0.20005922
4.79339670,0.86150619,0.94229677,0.00622635,0.03812270,0.07931856,0.08564101,0.11125182,0.46035773,0.21289218
