energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.32716358,7.21959968,0.00614358,0.21577225,0.19368525,1.17764821,0.10215831,0.48537541,0.27296287,5.43639532
0.33316658,7.40513837,0.00636128,0.22173527,0.19525098,1.17765382,0.10372819,0.49815681,0.27644872,5.61281559
0.33916958,7.61911724,0.00659953,0.22842320,0.19706174,1.18369395,0.10594588,0.51307152,0.28155393,5.80850993
0.34517259,7.85977127,0.00685342,0.23574584,0.19914259,1.19544003,0.10873873,0.53000502,0.28819791,6.02224541
0.35117559,8.12510079,0.00711749,0.24360457,0.20151704,1.21249675,0.11202741,0.54882563,0.29627780,6.25265388
0.35717859,8.41289986,0.00738594,0.25189476,0.20420726,1.23440648,0.11572751,0.56938889,0.30567043,6.49824987
0.36318159,8.72079116,0.00765270,0.26050821,0.20723455,1.26065615,0.11975132,0.59154254,0.31623478,6.75745168
0.36918459,9.04626708,0.00791166,0.26933567,0.21061982,1.29068658,0.12400987,0.61513184,0.32781509,7.02860521
0.37518759,9.38673516,0.00815681,0.27826927,0.21438416,1.32390416,0.12841490,0.64000502,0.34024451,7.31000952
0.38119060,9.73956616,0.00838239,0.28720474,0.21854928,1.35969440,0.13288099,0.66601859,0.35334917,7.59994268
0.38719360,10.10214190,0.00858310,0.29604335,0.22313783,1.39743683,0.13732756,0.69304209,0.36695257,7.89668651
0.39319660,10.47189994,0.00875422,0.30469348,0.22817339,1.43652051,0.14168078,0.72096208,0.38088012,8.19854813
0.39919960,10.84637227,0.00889178,0.31307166,0.23368024,1.47635940,0.14587518,0.74968499,0.39496361,8.50387677
0.40520260,11.22321497,0.00899262,0.32110317,0.23968254,1.51640653,0.14985508,0.77913853,0.40904541,8.81107420
0.41120560,11.60022660,0.00905452,0.32872209,0.24620325,1.55616647,0.15357552,0.80927155,0.42298216,9.11859758
0.41720860,11.97535358,0.00907623,0.33587089,0.25326252,1.59520498,0.15700287,0.84005201,0.43664789,9.42495407
0.42321161,12.34668183,0.00905750,0.34249952,0.26087569,1.63315562,0.16011494,0.87146322,0.44993621,9.72868714
0.42921461,12.71241510,0.00899905,0.34856424,0.26905106,1.66972264,0.16290059,0.90349834,0.46276159,10.02835553
0.43521761,13.07084119,0.00890252,0.35402613,0.27778735,1.70468013,0.16535900,0.93615322,0.47505961,10.32250599
0.44122061,13.42028879,0.00877040,0.35884958,0.28707112,1.73786748,0.16749843,0.96941810,0.48678617,10.60964232
0.44722361,13.75907823,0.00860595,0.36300084,0.29687437,1.76918140,0.16933466,1.00326837,0.49791573,10.88819325
0.45322661,14.08547048,0.00841302,0.36644661,0.30715227,1.79856520,0.17088923,1.03765498,0.50843857,11.15648235
0.45922961,14.39761895,0.00819596,0.36915319,0.31784142,1.82599580,0.17218739,1.07249515,0.51835749,11.41270342
0.46523262,14.69352886,0.00795942,0.37108579,0.32885867,1.85146964,0.17325615,1.10766379,0.52768383,11.65490439
0.47123562,14.97102889,0.00770827,0.37220853,0.34010068,1.87498820,0.17412221,1.14298651,0.53643325,11.88098288
0.47723862,15.22775874,0.00744738,0.37248485,0.35144428,1.89654422,0.17481023,1.17823449,0.54462156,12.08869559
0.48324162,15.46117600,0.00718152,0.37187844,0.36274782,1.91610950,0.17534119,1.21312202,0.55226065,12.27568299
0.48924462,15.66858384,0.00691523,0.37035469,0.37385334,1.93362515,0.17573117,1.24730686,0.55935502,12.43951002
0.49524762,15.84718026,0.00665268,0.36788248,0.38458970,1.94899488,0.17599058,1.28039377,0.56589891,12.57772204
0.50125063,15.99412771,0.00639763,0.36443616,0.39477653,1.96208194,0.17612370,1.31194130,0.57187437,12.68791463
0.50725363,16.10664097,0.00615333,0.35999781,0.40422880,1.97270979,0.17612882,1.34147175,0.57725029,12.76781432
0.51325663,16.18208930,0.00592249,0.35455927,0.41276199,1.98066666,0.17599870,1.36848389,0.58198258,12.81536695
0.51925963,16.21810824,0.00570723,0.34812415,0.42019754,1.98571376,0.17572161,1.39246820,0.58601534,12.82882921
0.52526263,16.21271548,0.00550913,0.34070937,0.42636844,1.98759669,0.17528256,1.41292388,0.58928320,12.80685885
0.53126563,16.16442452,0.00532920,0.33234639,0.43112470,1.98605949,0.17466496,1.42937688,0.59171444,12.74859856
0.53726863,16.07235025,0.00516793,0.32308176,0.43433843,1.98086061,0.17385243,1.44139824,0.59323510,12.65374904
0.54327164,15.93630036,0.00502533,0.31297716,0.43590846,1.97178985,0.17283073,1.44862179,0.59377346,12.52262685
0.54927464,15.75684740,0.00490102,0.30210884,0.43576412,1.95868562,0.17158973,1.45076046,0.59326505,12.35620361
0.55527764,15.53537724,0.00479426,0.29056636,0.43386819,1.94145131,0.17012530,1.44762026,0.59165772,12.15612385
0.56128064,15.27411076,0.00470404,0.27845090,0.43021883,1.92007025,0.16844099,1.43911145,0.58891653,11.92470003
0.56728364,14.97609708,0.00462915,0.26587304,0.42485046,1.89461831,0.16654949,1.42525612,0.58502835,11.66488416
0.57328664,14.64517783,0.00456825,0.25295027,0.41783348,1.86527360,0.16447379,1.40619199,0.58000577,11.38021693
0.57928964,14.28592370,0.00451995,0.23980416,0.40927302,1.83232265,0.16224791,1.38217216,0.57389033,11.07475602
0.58529265,13.90354550,0.00448286,0.22655754,0.39930659,1.79616298,0.15991726,1.35356077,0.56675461,10.75298644
0.59129565,13.50378326,0.00445565,0.21333166,0.38810091,1.75730158,0.15753858,1.32082490,0.55870344,10.41971652
0.59729865,13.09277784,0.00443711,0.20024354,0.37584798,1.71634958,0.15517938,1.28452293,0.54987374,10.07996372
0.60330165,12.67693009,0.00442618,0.18740351,0.36276045,1.67401302,0.15291702,1.24528999,0.54043337,9.73883476
0.60930465,12.26275286,0.00442198,0.17491316,0.34906668,1.63108015,0.15083741,1.20382114,0.53057867,9.40140476
0.61530765,11.85672155,0.00442382,0.16286364,0.33500546,1.58840556,0.14903330,1.16085288,0.52053095,9.07259983
0.62131066,11.46512825,0.00443121,0.15133441,0.32082064,1.54689160,0.14760229,1.11714395,0.51053196,8.75708731
0.62731366,11.09394430,0.00444387,0.14039242,0.30675585,1.50746779,0.14664459,1.07345590,0.50083853,8.45917707
0.63331666,10.74869531,0.00446172,0.13009175,0.29304944,1.47106851,0.14626055,1.03053442,0.49171643,8.18273696
0.63931966,10.43435192,0.00448481,0.12047359,0.27992970,1.43860988,0.14654808,0.98909177,0.48343375,7.93112419
0.64532266,10.15523848,0.00451335,0.11156665,0.26761054,1.41096622,0.14759993,0.94979106,0.47625392,7.70713409
0.65132566,9.91496114,0.00454767,0.10338780,0.25628769,1.38894678,0.14950097,0.91323260,0.47042864,7.51296632
0.65732866,9.71635553,0.00458814,0.09594302,0.24613537,1.37327327,0.15232547,0.87994273,0.46619078,7.35020829
0.66333167,9.56145385,0.00463517,0.08922840,0.23730364,1.36455873,0.15613441,0.85036510,0.46374763,7.21983448
0.66933467,9.45147003,0.00468917,0.08323139,0.22991625,1.36328832,0.16097296,0.82485459,0.46327449,7.12221993
0.67533767,9.38680164,0.00475046,0.07793196,0.22406910,1.36980242,0.16686811,0.80367366,0.46490894,7.05716587
0.68134067,9.36704624,0.00481931,0.07330381,0.21982924,1.38428252,0.17382655,0.78699103,0.46874582,7.02393503
0.68734367,9.39103062,0.00489583,0.06931556,0.21723440,1.40674038,0.18183282,0.77488240,0.47483316,7.02129434
0.69334667,9.45685056,0.00497998,0.06593174,0.21629307,1.43701075,0.19084788,0.76733311,0.48316904,7.04756271
0.69934967,9.56191978,0.00507151,0.06311377,0.21698493,1.47474811,0.20080810,0.76424220,0.49369977,7.10066203
0.70535268,9.70302645,0.00516999,0.06082074,0.21926186,1.51942760,0.21162483,0.76542794,0.50631913,7.17816970
0.71135568,9.87639664,0.00527474,0.05901013,0.22304926,1.57035055,0.22318448,0.77063442,0.52086902,7.27737173
0.71735868,10.07776395,0.00538486,0.05763833,0.22824781,1.62665454,0.23534939,0.77953899,0.53714148,7.39531563
0.72336168,10.30244532,0.00549921,0.05666113,0.23473563,1.68732831,0.24795939,0.79176054,0.55488212,7.52886307
0.72936468,10.54542324,0.00561643,0.05603405,0.24237071,1.75123122,0.26083411,0.80686846,0.57379488,7.67474244
0.73536768,10.80143432,0.00573496,0.05571268,0.25099381,1.81711715,0.27377616,0.82439213,0.59354822,7.82960180
0.74137069,11.06506474,0.00585308,0.05565294,0.26043155,1.88366251,0.28657500,0.84383097,0.61378257,7.99006275
0.74737369,11.33085216,0.00596894,0.05581136,0.27049987,1.94949767,0.29901161,0.86466498,0.63411894,8.15277597
0.75337669,11.59339380,0.00608060,0.05614533,0.28100774,2.01324127,0.31086378,0.88636570,0.65416849,8.31447847
0.75937969,11.84745951,0.00618611,0.05661348,0.29176101,2.07353631,0.32191183,0.90840741,0.67354287,8.47205295
0.76538269,12.08810795,0.00628360,0.05717597,0.30256647,2.12908724,0.33194481,0.93027867,0.69186499,8.62258857
0.77138569,12.31080360,0.00637130,0.05779497,0.31323591,2.17869663,0.34076671,0.95149368,0.70878002,8.76344234
0.77738869,12.51153111,0.00644768,0.05843507,0.32359021,2.22130043,0.34820271,0.97160362,0.72396615,8.89229955
0.78339170,12.68690345,0.00651152,0.05906383,0.33346321,2.25600040,0.35410502,0.99020737,0.73714480,9.00723141
0.78939470,12.83425945,0.00656198,0.05965227,0.34270540,2.28209259,0.35835820,1.00696151,0.74808984,9.10674731
0.79539770,12.95174628,0.00659871,0.06017540,0.35118724,2.29909074,0.36088374,1.02158921,0.75663559,9.18983908
0.80140070,13.03838261,0.00662193,0.06061271,0.35880199,2.30674357,0.36164362,1.03388764,0.76268307,9.25601447
0.80740370,13.09409821,0.00663250,0.06094860,0.36546789,2.30504523,0.36064271,1.04373365,0.76620434,9.30531712
0.81340670,13.11974673,0.00663198,0.06117272,0.37112978,2.29423835,0.35792985,1.05108733,0.76724463,9.33833056
0.81940970,13.11708907,0.00662266,0.06128021,0.37575983,2.27480945,0.35359767,1.05599330,0.76592215,9.35616455
0.82541271,13.08874612,0.00660761,0.06127177,0.37935750,2.24747667,0.34778088,1.05857951,0.76242547,9.36042244
0.83141571,13.03812082,0.00659069,0.06115364,0.38194864,2.21317029,0.34065334,1.05905344,0.75700853,9.35314957
0.83741871,12.96929102,0.00657650,0.06093730,0.38358375,2.17300647,0.33242375,1.05769589,0.74998340,9.33676322
0.84342171,12.88687608,0.00657033,0.06063916,0.38433546,2.12825518,0.32333032,1.05485215,0.74171097,9.31396613
0.84942471,12.79588159,0.00657811,0.06027994,0.38429520,2.08030342,0.31363442,1.05092115,0.73258999,9.28764632
0.85542771,12.70152765,0.00660632,0.05988405,0.38356940,2.03061489,0.30361358,1.04634265,0.72304469,9.26076693
0.86143072,12.60906740,0.00666178,0.05947873,0.38227509,1.98068758,0.29355395,1.04158296,0.71351161,9.23625057
0.86743372,12.52360283,0.00675157,0.05909319,0.38053528,1.93201067,0.28374261,1.03711967,0.70442592,9.21686326
0.87343672,12.44990561,0.00688282,0.05875766,0.37847424,1.88602219,0.27445985,1.03342603,0.69620792,9.20510302
0.87943972,12.39225022,0.00706249,0.05850241,0.37621277,1.84406881,0.26597175,1.03095522,0.68925011,9.20309845
0.88544272,12.35426650,0.00729717,0.05835681,0.37386392,1.80736905,0.25852332,1.03012554,0.68390528,9.21252212
0.89144572,12.33881760,0.00759283,0.05834845,0.37152899,1.77698105,0.25233226,1.03130655,0.68047615,9.23452285
0.89744872,12.34790848,0.00795462,0.05850233,0.36929434,1.75377591,0.24758363,1.03480709,0.67920684,9.26968025
0.90345173,12.38262844,0.00838660,0.05884014,0.36722882,1.73841712,0.24442563,1.04086533,0.68027638,9.31798371
0.90945473,12.44312954,0.00889157,0.05937975,0.36538219,1.73134691,0.24296632,1.04964127,0.68379468,9.37883668
0.91545773,12.52864125,0.00947083,0.06013476,0.36378436,1.73277947,0.24327166,1.06121196,0.68980069,9.45108591
0.92146073,12.63751995,0.01012406,0.06111425,0.36244566,1.74270129,0.24536463,1.07556954,0.69826312,9.53307400
0.92746373,12.76732999,0.01084918,0.06232272,0.36135792,1.76087820,0.24922561,1.09262211,0.70908331,9.62271235
0.93346673,12.91495229,0.01164226,0.06376011,0.36049641,1.78686891,0.25479382,1.11219743,0.72210019,9.71757079
0.93946973,13.07671458,0.01249751,0.06542204,0.35982247,1.82004410,0.26196983,1.13404904,0.73709712,9.81497917
0.94547274,13.24853727,0.01340731,0.06730011,0.35928667,1.85961052,0.27061899,1.15786487,0.75381014,9.91213587
0.95147574,13.42608794,0.01436230,0.06938234,0.35883235,1.90463901,0.28057567,1.18327766,0.77193729,10.00621799
0.95747874,13.60493776,0.01535154,0.07165373,0.35839936,1.95409532,0.29164817,1.20987690,0.79114874,10.09448796
0.96348174,13.78071317,0.01636273,0.07409678,0.35792771,2.00687279,0.30362413,1.23722196,0.81109713,10.17439203
0.96948474,13.94923693,0.01738246,0.07669219,0.35736115,2.06182550,0.31627620,1.26485565,0.83142781,10.24364624
0.97548774,14.10665323,0.01839656,0.07941944,0.35665026,2.11780100,0.32936802,1.29231805,0.85178872,10.30030692
0.98149075,14.24953292,0.01939045,0.08225742,0.35575509,2.17367146,0.34266002,1.31915989,0.87183939,10.34282314
0.98749375,14.37495588,0.02034955,0.08518508,0.35464724,2.22836221,0.35591517,1.34495521,0.89125895,10.37007005
0.99349675,14.48056877,0.02125965,0.08818189,0.35331110,2.28087706,0.36890435,1.36931283,0.90975292,10.38136273
0.99949975,14.56461776,0.02210736,0.09122840,0.35174450,2.33031958,0.38141134,1.39188633,0.92705856,10.37645129
1.00550275,14.62595686,0.02288053,0.09430658,0.34995854,2.37590994,0.39323718,1.41238226,0.94294885,10.35549876
1.01150575,14.66403339,0.02356858,0.09740014,0.34797671,2.41699714,0.40420392,1.43056636,0.95723504,10.31904394
1.01750875,14.67885315,0.02416289,0.10049473,0.34583346,2.45306636,0.41415770,1.44626765,0.96976778,10.26795199
1.02351176,14.67092834,0.02465708,0.10357805,0.34357207,2.48374178,0.42297103,1.45938041,0.98043709,10.20335577
1.02951476,14.64121163,0.02504723,0.10663980,0.34124225,2.50878502,0.43054431,1.46986388,0.98917114,10.12659109
1.03551776,14.59102033,0.02533208,0.10967163,0.33889731,2.52808968,0.43680670,1.47773992,0.99593425,10.03912899
1.04152076,14.52195427,0.02551306,0.11266691,0.33659123,2.54167254,0.44171612,1.48308870,1.00072411,9.94250812
1.04752376,14.43581112,0.02559435,0.11562046,0.33437568,2.54966210,0.44525870,1.48604255,1.00356861,9.83826978
1.05352676,14.33450272,0.02558280,0.11852822,0.33229713,2.55228502,0.44744759,1.48677835,1.00452241,9.72789820
1.05952976,14.21997539,0.02548778,0.12138687,0.33039423,2.54985134,0.44832116,1.48550862,1.00366336,9.61276773
1.06553277,14.09413709,0.02532096,0.12419345,0.32869557,2.54273889,0.44794084,1.48247171,1.00108915,9.49409876
1.07153577,13.95879355,0.02509603,0.12694495,0.32721780,2.53137781,0.44638848,1.47792149,0.99691414,9.37292333
1.07753877,13.81559525,0.02482836,0.12963796,0.32596441,2.51623544,0.44376351,1.47211683,0.99126652,9.25006119
1.08354177,13.66599657,0.02453463,0.13226838,0.32492501,2.49780217,0.44017979,1.46531134,0.98428590,9.12610661
1.08954477,13.51122774,0.02423238,0.13483120,0.32407530,2.47657863,0.43576239,1.45774374,0.97612122,9.00142598
1.09554777,13.35227999,0.02393962,0.13732035,0.32337767,2.45306422,0.43064431,1.44962923,0.96692911,8.87616575
1.10155078,13.18990367,0.02367428,0.13972867,0.32278245,2.42774743,0.42496319,1.44115220,0.95687251,8.75027000
1.10755378,13.02461859,0.02345385,0.14204802,0.32222971,2.40109764,0.41885817,1.43246055,0.94611942,8.62350680
1.11355678,12.85673560,0.02329485,0.14426942,0.32165165,2.37355867,0.41246683,1.42366193,0.93484186,8.49550193
1.11955978,12.68638764,0.02321244,0.14638341,0.32097544,2.34554359,0.40592244,1.41482196,0.92321466,8.36577850
1.12556278,12.51356866,0.02321999,0.14838034,0.32012636,2.31743093,0.39935136,1.40596448,0.91141407,8.23380092
1.13156578,12.33817787,0.02332873,0.15025083,0.31903120,2.28956190,0.39287085,1.39707396,0.89961613,8.09902109
1.13756878,12.16006726,0.02354738,0.15198618,0.31762178,2.26223833,0.38658713,1.38809969,0.88799454,7.96092503
1.14357179,11.97908952,0.02388193,0.15357884,0.31583838,2.23572135,0.38059379,1.37896182,0.87671809,7.81907777
1.14957479,11.79514403,0.02433539,0.15502274,0.31363297,2.21023030,0.37497066,1.36955866,0.86594760,7.67316454
1.15557779,11.60821830,0.02490765,0.15631362,0.31097214,2.18594198,0.36978286,1.35977506,0.85583240,7.52302639
1.16158079,11.41842275,0.02559539,0.15744922,0.30783947,2.16298990,0.36508033,1.34949135,0.84650632,7.36868847
1.16758379,11.22601680,0.02639210,0.15842931,0.30423742,2.14146370,0.36089760,1.33859239,0.83808359,7.21037959
1.17358679,11.03142493,0.02728814,0.15925565,0.30018834,2.12140848,0.35725388,1.32697623,0.83065446,7.04854199
1.17958979,10.83524168,0.02827091,0.15993170,0.29573487,2.10282443,0.35415341,1.31456199,0.82428114,6.88383072
1.18559280,10.63822531,0.02932510,0.16046226,0.29093938,2.08566651,0.35158603,1.30129644,0.81899397,6.71710250
1.19159580,10.44128050,0.03043302,0.16085303,0.28588262,2.06984468,0.34952791,1.28715908,0.81478836,6.54939433
1.19759880,10.24543080,0.03157503,0.16110993,0.28066154,2.05522467,0.34794256,1.27216533,0.81162254,6.38189283
1.20360180,10.05178255,0.03272998,0.16123857,0.27538635,2.04162949,0.34678186,1.25636780,0.80941651,6.21589554
1.20960480,9.86148212,0.03387580,0.16124357,0.27017695,2.02884198,0.34598731,1.23985542,0.80805232,6.05276597
1.21560780,9.67566896,0.03499009,0.16112798,0.26515882,2.01660852,0.34549139,1.22275080,0.80737579,5.89388444
1.22161081,9.49542704,0.03605072,0.16089285,0.26045856,2.00464384,0.34521900,1.20520565,0.80719985,5.74059709
1.22761381,9.32173757,0.03703651,0.16053685,0.25619929,1.99263734,0.34508911,1.18739486,0.80730937,5.59416540
1.23361681,9.15543564,0.03792784,0.16005613,0.25249604,1.98026047,0.34501640,1.16950932,0.80746753,5.45571877
1.23961981,8.99717350,0.03870728,0.15944441,0.24945149,1.96717541,0.34491312,1.15174813,0.80742340,5.32621238
1.24562281,8.84739261,0.03936016,0.15869326,0.24715204,1.95304466,0.34469096,1.13431054,0.80692065,5.20639260
1.25162581,8.70630636,0.03987505,0.15779260,0.24566467,1.93754133,0.34426310,1.11738800,0.80570697,5.09677146
1.25762881,8.57389463,0.04024417,0.15673144,0.24503446,1.92035985,0.34354623,1.10115696,0.80354390,4.99761184
1.26363182,8.44991103,0.04046375,0.15549882,0.24528323,1.90122661,0.34246266,1.08577270,0.80021660,4.90892389
1.26963482,8.33390254,0.04053416,0.15408485,0.24640907,1.87991031,0.34094236,1.07136448,0.79554327,4.83047326
1.27563782,8.22524118,0.04046006,0.15248188,0.24838702,1.85623144,0.33892500,1.05803235,0.78938368,4.76180067
1.28164082,8.12316621,0.04025034,0.15068566,0.25117083,1.83007056,0.33636177,1.04584585,0.78164658,4.70225209
1.28764382,8.02683491,0.03991795,0.14869655,0.25469565,1.80137516,0.33321712,1.03484441,0.77229552,4.65101806
1.29364682,7.93537977,0.03947966,0.14652053,0.25888163,1.77016456,0.32947014,1.02503968,0.76135290,4.60718038
1.29964982,7.84796892,0.03895570,0.14417013,0.26363827,1.73653290,0.32511570,1.01641937,0.74890207,4.56976380
1.30565283,7.76386692,0.03836924,0.14166505,0.26886913,1.70064982,0.32016520,1.00895262,0.73508721,4.53779017
1.31165583,7.68249251,0.03774592,0.13903261,0.27447693,1.66275901,0.31464691,1.00259625,0.72011115,4.51033221
1.31765883,7.60346995,0.03711320,0.13630780,0.28036850,1.62317441,0.30860581,0.99730170,0.70423104,4.48656407
1.32366183,7.52667103,0.03649974,0.13353299,0.28645953,1.58227433,0.30210303,0.99302214,0.68775199,4.46580592
1.32966483,7.45224471,0.03593464,0.13075737,0.29267866,1.54049351,0.29521472,0.98971917,0.67101900,4.44755997
1.33566783,7.38063217,0.03544681,0.12803593,0.29897090,1.49831344,0.28803054,0.98736878,0.65440725,4.43153578
1.34167084,7.31256565,0.03506419,0.12542817,0.30529990,1.45625111,0.28065158,0.98596604,0.63831116,4.41766311
1.34767384,7.24904993,0.03481308,0.12299648,0.31164921,1.41484650,0.27318796,0.98552816,0.62313266,4.40609134
1.35367684,7.19132662,0.03471736,0.12080432,0.31802221,1.37464919,0.26575605,0.98609561,0.60926884,4.39717494
1.35967984,7.14082195,0.03479790,0.11891414,0.32444083,1.33620439,0.25847534,0.98773123,0.59709957,4.39144555
1.36568284,7.09907988,0.03507187,0.11738524,0.33094308,1.30003868,0.25146522,0.99051710,0.58697540,4.38957168
1.37168584,7.06768330,0.03555216,0.11627163,0.33757950,1.26664603,0.24484152,0.99454944,0.57920619,4.39230806
1.37768884,7.04816675,0.03624691,0.11561986,0.34440868,1.23647423,0.23871314,0.99993174,0.57405083,4.40043713
1.38369185,7.04192489,0.03715902,0.11546708,0.35149227,1.20991232,0.23317875,1.00676633,0.57170840,4.41470589
1.38969485,7.05012141,0.03828592,0.11583935,0.35888950,1.18727927,0.22832367,1.01514514,0.57231116,4.43576152
1.39569785,7.07360337,0.03961930,0.11675027,0.36665180,1.16881427,0.22421714,1.02513996,0.57591952,4.46408971
1.40170085,7.11282566,0.04114508,0.11820000,0.37481764,1.15466912,0.22090990,1.03679303,0.58251927,4.49995918
1.40770385,7.16779051,0.04284354,0.12017478,0.38340800,1.14490273,0.21843246,1.05010844,0.59202121,4.54337610
1.41370685,7.23800578,0.04468960,0.12264702,0.39242275,1.13947832,0.21679379,1.06504513,0.60426316,4.59405136
1.41970985,7.32246529,0.04665322,0.12557585,0.40183810,1.13826317,0.21598082,1.08151188,0.61901439,4.65138311
1.42571286,7.41965338,0.04870012,0.12890832,0.41160537,1.14103135,0.21595855,1.09936486,0.63598229,4.71445610
1.43171586,7.52757435,0.05079256,0.13258102,0.42165114,1.14746918,0.21667094,1.11840800,0.65482107,4.78205855
1.43771886,7.64380637,0.05289030,0.13652232,0.43187872,1.15718351,0.21804248,1.13839633,0.67514229,4.85271612
1.44372186,7.76557799,0.05495175,0.14065484,0.44217101,1.16971256,0.21998050,1.15904230,0.69652669,4.92474154
1.44972486,7.88986397,0.05693516,0.14489840,0.45239451,1.18453906,0.22237798,1.18002481,0.71853708,4.99629764
1.45572786,8.01349618,0.05879993,0.14917301,0.46240420,1.20110534,0.22511696,1.20100060,0.74073162,5.06547063
1.46173087,8.13328422,0.06050786,0.15340201,0.47204917,1.21882977,0.22807231,1.22161747,0.76267724,5.13034965
1.46773387,8.24613987,0.06202447,0.15751507,0.48117860,1.23712416,0.23111579,1.24152864,0.78396246,5.18910846
1.47373687,8.34919905,0.06332012,0.16145098,0.48964774,1.25541139,0.23412012,1.26040756,0.80420929,5.24008482
1.47973987,8.43993517,0.06437104,0.16516004,0.49732357,1.27314269,0.23696308,1.27796228,0.82308368,5.28185311
1.48574287,8.51625799,0.06516016,0.16860601,0.50408995,1.28981386,0.23953135,1.29394873,0.84030425,5.31328623
1.49174587,8.57659287,0.06567768,0.17176744,0.50985176,1.30497994,0.24172396,1.30818211,0.85564881,5.33360337
1.49774887,8.61993639,0.06592139,0.17463831,0.51453810,1.31826760,0.24345522,1.32054572,0.86895866,5.34240100
1.50375188,8.64588558,0.06589666,0.17722799,0.51810415,1.32938486,0.24465702,1.33099686,0.88014036,5.33966536
1.50975488,8.65463912,0.06561618,0.17956048,0.52053177,1.33812771,0.24528039,1.33956932,0.88916514,5.32576588
1.51575788,8.64697091,0.06509933,0.18167291,0.52182887,1.34438334,0.24529631,1.34637243,0.89606582,5.30142982
1.52176088,8.62417725,0.06437137,0.18361348,0.52202747,1.34812993,0.24469564,1.35158653,0.90093162,5.26769983
1.52776388,8.58800069,0.06346230,0.18543881,0.52118079,1.34943289,0.24348836,1.35545524,0.90390097,5.22587656
1.53376688,8.54053459,0.06240562,0.18721086,0.51935948,1.34843783,0.24170201,1.35827475,0.90515283,5.17744972
1.53976988,8.48411338,0.06123685,0.18899369,0.51664717,1.34536042,0.23937949,1.36038077,0.90489668,5.12402114
1.54577289,8.42119419,0.05999216,0.19084995,0.51313581,1.34047375,0.23657641,1.36213365,0.90336187,5.06722427
1.55177589,8.35423590,0.05870680,0.19283755,0.50892083,1.33409361,0.23335797,1.36390243,0.90078657,5.00864396
1.55777889,8.28558151,0.05741378,0.19500652,0.50409663,1.32656239,0.22979563,1.36604856,0.89740698,4.94974095
1.56378189,8.21734951,0.05614258,0.19739620,0.49875240,1.31823226,0.22596379,1.36891005,0.89344703,4.89178466
1.56978489,8.15133940,0.05491814,0.20003297,0.49296874,1.30944846,0.22193645,1.37278670,0.88910910,4.83579750
1.57578789,8.08895531,0.05376002,0.20292855,0.48681495,1.30053329,0.21778421,1.37792703,0.88456609,4.78251318
1.58179090,8.03115103,0.05268190,0.20607900,0.48034731,1.29177169,0.21357155,1.38451758,0.87995507,4.73235071
1.58779390,7.97839830,0.05169135,0.20946445,0.47360827,1.28339874,0.20935470,1.39267471,0.87537276,4.68540480
1.59379690,7.93067898,0.05078987,0.21304950,0.46662651,1.27558991,0.20517994,1.40243950,0.87087294,4.64145253
1.59979990,7.88750049,0.04997331,0.21678434,0.45941790,1.26845419,0.20108255,1.41377549,0.86646579,4.59997534
1.60580290,7.84793298,0.04923240,0.22060647,0.45198710,1.26203045,0.19708638,1.42656959,0.86211924,4.56019469
1.61180590,7.81066519,0.04855367,0.22444295,0.44432970,1.25628709,0.19320395,1.44063569,0.85776201,4.52111876
1.61780890,7.77407571,0.04792037,0.22821308,0.43643478,1.25112484,0.18943707,1.45572080,0.85328829,4.48159774
1.62381191,7.73631530,0.04731361,0.23183126,0.42828751,1.24638249,0.18577800,1.47151336,0.84856375,4.44038422
1.62981491,7.69539576,0.04671352,0.23521011,0.41987187,1.24184520,0.18221085,1.48765317,0.84343258,4.39619573
1.63581791,7.64928090,0.04610031,0.23826347,0.41117305,1.23725489,0.17871328,1.50374245,0.83772511,4.34777616
1.64182091,7.59597508,0.04545541,0.24090930,0.40217958,1.23232201,0.17525841,1.51935750,0.83126591,4.29395314
1.64782391,7.53360536,0.04476232,0.24307237,0.39288500,1.22673827,0.17181665,1.53406057,0.82388172,4.23368899
1.65382691,7.46049391,0.04400740,0.24468650,0.38328898,1.22018955,0.16835757,1.54741121,0.81540911,4.16612310
1.65982991,7.37521802,0.04318041,0.24569648,0.37339795,1.21236847,0.16485160,1.55897710,0.80570137,4.09060437
1.66583292,7.27665584,0.04227486,0.24605947,0.36322521,1.20298595,0.16127153,1.56834367,0.79463461,4.00671298
1.67183592,7.16401722,0.04128812,0.24574596,0.35279053,1.19178152,0.15759376,1.57512264,0.78211267,3.91427115
1.67783892,7.03685931,0.04022132,0.24474026,0.34211937,1.17853176,0.15379928,1.57895917,0.76807082,3.81334346
1.68384192,6.89508806,0.03907911,0.24304056,0.33124188,1.16305695,0.14987432,1.57953772,0.75247816,3.70422750
1.68984492,6.73894691,0.03786919,0.24065868,0.32019168,1.14522552,0.14581086,1.57658664,0.73533877,3.58743627
1.69584792,6.56899470,0.03660179,0.23761946,0.30900457,1.12495656,0.14160670,1.56988175,0.71669159,3.46367404
1.70185093,6.38607545,0.03528906,0.23396000,0.29771742,1.10222040,0.13726549,1.55924890,0.69660931,3.33380727
1.70785393,6.19128222,0.03394441,0.22972868,0.28636705,1.07703753,0.13279645,1.54456589,0.67519620,3.19883279
1.71385693,5.98591798,0.03258187,0.22498421,0.27498948,1.04947605,0.12821403,1.52576386,0.65258533,3.05984478
