energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
0.12906453,4.60400726,0.30803425,0.07564275,0.00796554,0.15788569,1.04506950,3.89074408,0.09544505,0.60468928
0.13506753,4.76961255,0.32874308,0.07806678,0.00820820,0.16930429,1.09354860,4.00627461,0.10287916,0.63920754
0.14107054,4.93162883,0.35067430,0.08034932,0.00843835,0.18118243,1.14223008,4.11650070,0.11066583,0.67435642
0.14707354,5.08919588,0.37367759,0.08246456,0.00865282,0.19344133,1.19075927,4.22101611,0.11874204,0.70987003
0.15307654,5.24139552,0.39757056,0.08439094,0.00884879,0.20598130,1.23875431,4.31942720,0.12702861,0.74545931
0.15907954,5.38723017,0.42213563,0.08611118,0.00902381,0.21868167,1.28580518,4.41132873,0.13543051,0.78081226
0.16508254,5.52560933,0.44711846,0.08761250,0.00917579,0.23140162,1.33147529,4.49628361,0.14383784,0.81559581
0.17108554,5.65534536,0.47222820,0.08888664,0.00930305,0.24398203,1.37530607,4.57380820,0.15212774,0.84945959
0.17708854,5.77515999,0.49713969,0.08993000,0.00940427,0.25624832,1.41682438,4.64336419,0.16016694,0.88204150
0.18309155,5.88370159,0.52149774,0.09074363,0.00947858,0.26801432,1.45555294,4.70435809,0.16781509,0.91297510
0.18909455,5.97957348,0.54492339,0.09133337,0.00952555,0.27908695,1.49102316,4.75614856,0.17492873,0.94189858
0.19509755,6.06137188,0.56702201,0.09170975,0.00954521,0.28927160,1.52279004,4.79806154,0.18136560,0.96846502
0.20110055,6.12773226,0.58739300,0.09188798,0.00953806,0.29837802,1.55044842,4.82941255,0.18698928,0.99235344
0.20710355,6.17738161,0.60564073,0.09188784,0.00950516,0.30622652,1.57364962,4.84953507,0.19167391,1.01328020
0.21310655,6.20919406,0.62138627,0.09173343,0.00944802,0.31265402,1.59211766,4.85781340,0.19530861,1.03101009
0.21910955,6.22224664,0.63427935,0.09145287,0.00936870,0.31751991,1.60566397,4.85371821,0.19780169,1.04536652
0.22511256,6.21587183,0.64401008,0.09107787,0.00926973,0.32071125,1.61419958,4.83684238,0.19908409,1.05624009
0.23111556,6.18970370,0.65031991,0.09064313,0.00915412,0.32214713,1.61774389,4.80693515,0.19911217,1.06359506
0.23711856,6.14371450,0.65301109,0.09018565,0.00902525,0.32178194,1.61642930,4.76393189,0.19786948,1.06747307
0.24312156,6.07823895,0.65195447,0.08974377,0.00888686,0.31960742,1.61050093,4.70797766,0.19536762,1.06799376
0.24912456,5.99398429,0.64709494,0.08935623,0.00874291,0.31565334,1.60031128,4.63944251,0.19164594,1.06535210
0.25512756,5.89202462,0.63845444,0.08906092,0.00859747,0.30998672,1.58630966,4.55892716,0.18677030,1.05981219
0.26113057,5.77377922,0.62613229,0.08889364,0.00845463,0.30270975,1.56902667,4.46725821,0.18083077,1.05169786
0.26713357,5.64097529,0.61030284,0.08888675,0.00831833,0.29395639,1.54905433,4.36547262,0.17393850,1.04138017
0.27313657,5.49559648,0.59121044,0.08906780,0.00819224,0.28388783,1.52702258,4.25479182,0.16622197,1.02926253
0.27913957,5.33981963,0.56916218,0.08945818,0.00807957,0.27268711,1.50357348,4.13658668,0.15782259,1.01576400
0.28514257,5.17594269,0.54451853,0.09007189,0.00798302,0.26055304,1.47933412,4.01233484,0.14889012,1.00130164
0.29114557,5.00630743,0.51768243,0.09091449,0.00790457,0.24769381,1.45488988,3.88357270,0.13957793,0.98627273
0.29714857,4.83322099,0.48908734,0.09198229,0.00784543,0.23432050,1.43075940,3.75184468,0.13003848,0.97103802
0.30315158,4.65888031,0.45918470,0.09326186,0.00780596,0.22064084,1.40737263,3.61865238,0.12041901,0.95590667
0.30915458,4.48530340,0.42843146,0.09472987,0.00778565,0.20685342,1.38505324,3.48540663,0.11085780,0.94112390
0.31515758,4.31427108,0.39727811,0.09635342,0.00778307,0.19314265,1.36400649,3.35338498,0.10148104,0.92686204
0.32116058,4.14728192,0.36615765,0.09809069,0.00779598,0.17967457,1.34431316,3.22369697,0.09240038,0.91321545
0.32716358,3.98552282,0.33547604,0.09989213,0.00782135,0.16659368,1.32593005,3.09725902,0.08371130,0.90019962
0.33316658,3.82985613,0.30560419,0.10170205,0.00785553,0.15402088,1.30869703,2.97478019,0.07549219,0.88775460
0.33916958,3.68082366,0.27687189,0.10346044,0.00789437,0.14205243,1.29235027,2.85675924,0.06780425,0.87575240
0.34517259,3.53866671,0.24956362,0.10510529,0.00793343,0.13075997,1.27654096,2.74349289,0.06069200,0.86400814
0.35117559,3.40336040,0.22391629,0.10657492,0.00796818,0.12019152,1.26085835,2.63509435,0.05418442,0.85229409
0.35717859,3.27465963,0.20011882,0.10781050,0.00799420,0.11037323,1.24485608,2.53152051,0.04829663,0.84035588
0.36318159,3.15215363,0.17831324,0.10875850,0.00800743,0.10131178,1.22807997,2.43260591,0.04303178,0.82792997
0.36918459,3.03532534,0.15859728,0.10937297,0.00800436,0.09299725,1.21009593,2.33810087,0.03838336,0.81476118
0.37518759,2.92361189,0.14102788,0.10961758,0.00798222,0.08540629,1.19051648,2.24771135,0.03433750,0.80061949
0.38119060,2.81646252,0.12562559,0.10946721,0.00793919,0.07850533,1.16902418,2.16113777,0.03087532,0.78531495
0.38719360,2.71339045,0.11237936,0.10890913,0.00787448,0.07225381,1.14539095,2.07811038,0.02797516,0.76871003
0.39319660,2.61401591,0.10125145,0.10794357,0.00778845,0.06660709,1.11949223,1.99841906,0.02561461,0.75072861
0.39919960,2.51809804,0.09218227,0.10658374,0.00768262,0.06151917,1.09131522,1.92193569,0.02377230,0.73136126
0.40520260,2.42555424,0.08509491,0.10485530,0.00755973,0.05694487,1.06096098,1.84862822,0.02242935,0.71066653
0.41120560,2.33646645,0.07989911,0.10279515,0.00742360,0.05284171,1.02864039,1.77856554,0.02157045,0.68876840
0.41720860,2.25107456,0.07649466,0.10044986,0.00727911,0.04917114,0.99466441,1.71191348,0.02118464,0.66584990
0.42321161,2.16975799,0.07477410,0.09787358,0.00713198,0.04589951,0.95942927,1.64892254,0.02126557,0.64214371
0.42921461,2.09300720,0.07462479,0.09512571,0.00698867,0.04299845,0.92339755,1.58990832,0.02181158,0.61792010
0.43521761,2.02138726,0.07593030,0.09226828,0.00685607,0.04044496,0.88707641,1.53522650,0.02282522,0.59347316
0.44122061,1.95549628,0.07857125,0.08936339,0.00674137,0.03822123,0.85099407,1.48524399,0.02431259,0.56910606
0.44722361,1.89592122,0.08242566,0.08647064,0.00665171,0.03631419,0.81567595,1.44030841,0.02628234,0.54511630
0.45322661,1.84319418,0.08736905,0.08364479,0.00659402,0.03471490,0.78162167,1.40071785,0.02874441,0.52178176
0.45922961,1.79775146,0.09327421,0.08093369,0.00657469,0.03341799,0.74928400,1.36669284,0.03170859,0.49934821
0.46523262,1.75989798,0.10001099,0.07837666,0.00659936,0.03242098,0.71905086,1.33835226,0.03518292,0.47801905
0.47123562,1.72977865,0.10744609,0.07600329,0.00667271,0.03172376,0.69123087,1.31569443,0.03917206,0.45794766
0.47723862,1.70735832,0.11544298,0.07383270,0.00679822,0.03132817,0.66604324,1.29858459,0.04367554,0.43923261
0.48324162,1.69241091,0.12386209,0.07187340,0.00697806,0.03123771,0.64361197,1.28674908,0.04868621,0.42191600
0.48924462,1.68451806,0.13256127,0.07012357,0.00721288,0.03145745,0.62396459,1.27977662,0.05418868,0.40598467
0.49524762,1.68307702,0.14139653,0.06857180,0.00750179,0.03199408,0.60703506,1.27712623,0.06015807,0.39137409
0.50125063,1.68731708,0.15022319,0.06719821,0.00784229,0.03285614,0.59267048,1.27814137,0.06655897,0.37797474
0.50725363,1.69632333,0.15889725,0.06597593,0.00823022,0.03405435,0.58064102,1.28206929,0.07334479,0.36564016
0.51325663,1.70906642,0.16727713,0.06487274,0.00865990,0.03560204,0.57065240,1.28808450,0.08045751,0.35419647
0.51925963,1.72443669,0.17522554,0.06385283,0.00912413,0.03751559,0.56236019,1.29531519,0.08782786,0.34345252
0.52526263,1.74128095,0.18261160,0.06287867,0.00961442,0.03981485,0.55538515,1.30287122,0.09537604,0.33321022
0.53126563,1.75844031,0.18931297,0.06191275,0.01012110,0.04252346,0.54932892,1.30987243,0.10301285,0.32327449
0.53726863,1.77478727,0.19521798,0.06091921,0.01063362,0.04566898,0.54378935,1.31547605,0.11064144,0.31346229
0.54327164,1.78926087,0.20022777,0.05986534,0.01114078,0.04928282,0.53837491,1.31890219,0.11815940,0.30361043
0.54927464,1.80089837,0.20425817,0.05872269,0.01163105,0.05339985,0.53271773,1.31945649,0.12546130,0.29358185
0.55527764,1.80886270,0.20724139,0.05746809,0.01209289,0.05805769,0.52648484,1.31654926,0.13244150,0.28327014
0.56128064,1.81246468,0.20912746,0.05608425,0.01251505,0.06329559,0.51938742,1.30971062,0.13899721,0.27260231
0.56728364,1.81117973,0.20988526,0.05456008,0.01288697,0.06915299,0.51118791,1.29860142,0.14503160,0.26153984
0.57328664,1.80465862,0.20950324,0.05289082,0.01319906,0.07566756,0.50170489,1.28301979,0.15045683,0.25007804
0.57928964,1.79273248,0.20798970,0.05107783,0.01344301,0.08287306,0.49081585,1.26290353,0.15519692,0.23824412
0.58529265,1.77541201,0.20537262,0.04912820,0.01361205,0.09079676,0.47845802,1.23832849,0.15919028,0.22609401
0.59129565,1.75288157,0.20169913,0.04705422,0.01370120,0.09945670,0.46462721,1.20950340,0.16239176,0.21370838
0.59729865,1.72548846,0.19703455,0.04487262,0.01370742,0.10885891,0.44937516,1.17676154,0.16477416,0.20118809
0.60330165,1.69372823,0.19146100,0.04260384,0.01362970,0.11899453,0.43280553,1.14054978,0.16632913,0.18864938
0.60930465,1.65822678,0.18507572,0.04027117,0.01346914,0.12983730,0.41506867,1.10141562,0.16706736,0.17621911
0.61530765,1.61971992,0.17798907,0.03789993,0.01322888,0.14134126,0.39635562,1.05999253,0.16701811,0.16403020
0.62131066,1.57903141,0.17032225,0.03551663,0.01291404,0.15343903,0.37689147,1.01698448,0.16622806,0.15221756
0.62731366,1.53705027,0.16220487,0.03314822,0.01253153,0.16604084,0.35692834,0.97314970,0.16475955,0.14091458
0.63331666,1.49470797,0.15377239,0.03082139,0.01208986,0.17903428,0.33673822,0.92928448,0.16268838,0.13025032
0.63931966,1.45295641,0.14516342,0.02856195,0.01159883,0.19228507,0.31660572,0.88620706,0.16010113,0.12034733
0.64532266,1.41274704,0.13651716,0.02639432,0.01106930,0.20563887,0.29682115,0.84474212,0.15709225,0.11132019
0.65132566,1.37501178,0.12797077,0.02434109,0.01051277,0.21892404,0.27767379,0.80570579,0.15376103,0.10327468
0.65732866,1.34064581,0.11965695,0.02242269,0.00994112,0.23195549,0.25944559,0.76989162,0.15020851,0.09630737
0.66333167,1.31049254,0.11170161,0.02065708,0.00936620,0.24453947,0.24240539,0.73805721,0.14653465,0.09050573
0.66933467,1.28533059,0.10422177,0.01905965,0.00879956,0.25647909,0.22680370,0.71091184,0.14283556,0.08594839
0.67533767,1.26586281,0.09732371,0.01764302,0.00825208,0.26758047,0.21286800,0.68910470,0.13920121,0.08270557
0.68134067,1.25270698,0.09110132,0.01641700,0.00773372,0.27765919,0.20079874,0.67321396,0.13571346,0.08083955
0.68734367,1.24638791,0.08563468,0.01538857,0.00725329,0.28654690,0.19076588,0.66373640,0.13244448,0.08040490
0.69334667,1.24733068,0.08098898,0.01456186,0.00681823,0.29409756,0.18290609,0.66107767,0.12945572,0.08144860
0.69934967,1.25585461,0.07721359,0.01393821,0.00643447,0.30019331,0.17732061,0.66554316,0.12679716,0.08400982
0.70535268,1.27216791,0.07434147,0.01351621,0.00610632,0.30474941,0.17407368,0.67732956,0.12450705,0.08811939
0.71135568,1.29636270,0.07238871,0.01329179,0.00583643,0.30771815,0.17319168,0.69651732,0.12261201,0.09379900
0.71735868,1.32841056,0.07135442,0.01325829,0.00562579,0.30909155,0.17466289,0.72306422,0.12112730,0.10105997
0.72336168,1.36815875,0.07122085,0.01340660,0.00547376,0.30890253,0.17843798,0.75680043,0.12005751,0.10990195
0.72936468,1.41532745,0.07195368,0.01372530,0.00537816,0.30722466,0.18443115,0.79742551,0.11939729,0.12031137
0.73536768,1.46950849,0.07350268,0.01420081,0.00533537,0.30417039,0.19252216,0.84450778,0.11913225,0.13225985
0.74137069,1.53016608,0.07580266,0.01481758,0.00534052,0.29988780,0.20255904,0.89748662,0.11924002,0.14570273
0.74737369,1.59664034,0.07877465,0.01555837,0.00538764,0.29455610,0.21436168,0.95567817,0.11969128,0.16057778
0.75337669,1.66815409,0.08232751,0.01640447,0.00546991,0.28837996,0.22772628,1.01828485,0.12045088,0.17680421
0.75937969,1.74382350,0.08635988,0.01733607,0.00557981,0.28158301,0.24243062,1.08440901,0.12147891,0.19428218
0.76538269,1.82267312,0.09076238,0.01833252,0.00570943,0.27440079,0.25824017,1.15307091,0.12273186,0.21289280
0.77138569,1.90365542,0.09542030,0.01937281,0.00585065,0.26707332,0.27491493,1.22323096,0.12416370,0.23249882
0.77738869,1.98567492,0.10021656,0.02043591,0.00599544,0.25983786,0.29221700,1.29381607,0.12572692,0.25294593
0.78339170,2.06761650,0.10503487,0.02150122,0.00613602,0.25292183,0.30991861,1.36374943,0.12737363,0.27406482
0.78939470,2.14837758,0.10976326,0.02254902,0.00626516,0.24653646,0.32781059,1.43198338,0.12905649,0.29567388
0.79539770,2.22690313,0.11429754,0.02356083,0.00637633,0.24087129,0.34571103,1.49753396,0.13072970,0.31758262
0.80140070,2.30222246,0.11854499,0.02451991,0.00646389,0.23608962,0.36347383,1.55951657,0.13234985,0.33959561
0.80740370,2.37348673,0.12242777,0.02541154,0.00652327,0.23232528,0.38099705,1.61718101,0.13387666,0.36151697
0.81340670,2.44000551,0.12588616,0.02622340,0.00655102,0.22968061,0.39823067,1.66994487,0.13527372,0.38315520
0.81940970,2.50128104,0.12888147,0.02694580,0.00654497,0.22822579,0.41518350,1.71742383,0.13650901,0.40432826
0.82541271,2.55703878,0.13139838,0.02757188,0.00650421,0.22799948,0.43192906,1.75945748,0.13755538,0.42486871
0.83141571,2.60725265,0.13344661,0.02809773,0.00642911,0.22901068,0.44861007,1.79612945,0.13839082,0.44462882
0.83741871,2.65216396,0.13506191,0.02852240,0.00632130,0.23124166,0.46544136,1.82778091,0.13899876,0.46348543
0.84342171,2.69229262,0.13630616,0.02884786,0.00618357,0.23465191,0.48271087,1.85501628,0.13936805,0.48134436
0.84942471,2.72844013,0.13726651,0.02907887,0.00601978,0.23918272,0.50077868,1.87870090,0.13949305,0.49814429
0.85542771,2.76168342,0.13805364,0.02922275,0.00583472,0.24476229,0.52007381,1.89994993,0.13937349,0.51385989
0.86143072,2.79335954,0.13879905,0.02928912,0.00563396,0.25131105,0.54108858,1.92010861,0.13901427,0.52850404
0.86743372,2.82504094,0.13965140,0.02928956,0.00542370,0.25874695,0.56437061,1.94072411,0.13842528,0.54212911
0.87343672,2.85850168,0.14077206,0.02923720,0.00521053,0.26699044,0.59051235,1.96350920,0.13762102,0.55482695
0.87943972,2.89567518,0.14232997,0.02914633,0.00500135,0.27596881,0.62013808,1.99029884,0.13662034,0.56672785
0.88544272,2.93860423,0.14449581,0.02903191,0.00480310,0.28561981,0.65388871,2.02300037,0.13544597,0.57799802
0.89144572,2.98938445,0.14743595,0.02890917,0.00462266,0.29589423,0.69240437,2.06353875,0.13412407,0.58883594
0.89744872,3.05010238,0.15130605,0.02879310,0.00446668,0.30675727,0.73630527,2.11379809,0.13268376,0.59946735
0.90345173,3.12277007,0.15624483,0.02869806,0.00434148,0.31818881,0.78617108,2.17556123,0.13115647,0.61013909
0.90945473,3.20925765,0.16236800,0.02863733,0.00425290,0.33018230,0.84251954,2.25044901,0.12957539,0.62111193
0.91545773,3.31122620,0.16976278,0.02862277,0.00420625,0.34274252,0.90578468,2.33986111,0.12797469,0.63265260
0.92146073,3.43006289,0.17848311,0.02866447,0.00420625,0.35588223,0.97629561,2.44492034,0.12638879,0.64502520
0.92746373,3.56682074,0.18854588,0.02877052,0.00425697,0.36961800,1.05425645,2.56642236,0.12485158,0.65848245
0.93346673,3.72216542,0.19992824,0.02894680,0.00436185,0.38396533,1.13972843,2.70479270,0.12339561,0.67325701
0.93946973,3.89633123,0.21256631,0.02919688,0.00452364,0.39893349,1.23261479,2.86005279,0.12205131,0.68955337
0.94547274,4.08908849,0.22635530,0.02952198,0.00474446,0.41452039,1.33264954,3.03179675,0.12084623,0.70754054
0.95147574,4.29972421,0.24115110,0.02992103,0.00502580,0.43070776,1.43939058,3.21918015,0.11980450,0.72734605
0.95747874,4.52703766,0.25677346,0.03039084,0.00536853,0.44745696,1.55221803,3.42092187,0.11894627,0.74905154
0.96348174,4.76935176,0.27301057,0.03092629,0.00577296,0.46470587,1.67033807,3.63531966,0.11828749,0.77269012
0.96948474,5.02454089,0.28962502,0.03152071,0.00623887,0.48236684,1.79279259,3.86027950,0.11783980,0.79824583
0.97548774,5.29007493,0.30636093,0.03216621,0.00676552,0.50032615,1.91847475,4.09335861,0.11761070,0.82565513
0.98149075,5.56307870,0.32295198,0.03285412,0.00735169,0.51844486,2.04615014,4.33182095,0.11760394,0.85481038
0.98749375,5.84040509,0.33913006,0.03357552,0.00799572,0.53656112,2.17448298,4.57270406,0.11782016,0.88556526
0.99349675,6.11871983,0.35463426,0.03432172,0.00869556,0.55449390,2.30206686,4.81289511,0.11825765,0.91774170
0.99949975,6.39459468,0.36921975,0.03508472,0.00944874,0.57204781,2.42745864,5.04921378,0.11891330,0.95113798
1.00550275,6.66460590,0.38266622,0.03585773,0.01025244,0.58901897,2.54921474,5.27849920,0.11978366,0.98553758
1.01150575,6.92543392,0.39478552,0.03663555,0.01110352,0.60520136,2.66592816,5.49769786,0.12086585,1.02071811
1.01750875,7.17396027,0.40542822,0.03741490,0.01199855,0.62039354,2.77626496,5.70394905,0.12215856,1.05645986
1.02351176,7.40735767,0.41448858,0.03819468,0.01293379,0.63440515,2.87899875,5.89466482,0.12366277,1.09255340
1.02951476,7.62316937,0.42190804,0.03897606,0.01390531,0.64706302,2.97304174,6.06760099,0.12538223,1.12880561
1.03551776,7.81937419,0.42767674,0.03976245,0.01490894,0.65821639,3.05747109,6.22091658,0.12732369,1.16504390
1.04152076,7.99443436,0.43183315,0.04055939,0.01594035,0.66774111,3.13154954,6.35321902,0.12949670,1.20111809
1.04752376,8.14732386,0.43446189,0.04137418,0.01699504,0.67554246,3.19473933,6.46359323,0.13191314,1.23689991
1.05352676,8.27753605,0.43568961,0.04221554,0.01806841,0.68155669,3.24670906,6.55161337,0.13458626,1.27228009
1.05952976,8.38507010,0.43567933,0.04309297,0.01915574,0.68575094,3.28733312,6.61733672,0.13752947,1.30716307
1.06553277,8.47039691,0.43462336,0.04401620,0.02025226,0.68812190,3.31668388,6.66127983,0.14075483,1.34145982
1.07153577,8.53440619,0.43273520,0.04499440,0.02135312,0.68869314,3.33501711,6.68437813,0.14427128,1.37507909
1.07753877,8.57833726,0.43024067,0.04603550,0.02245343,0.68751146,3.34275149,6.68793065,0.14808287,1.40791777
1.08354177,8.60369703,0.42736877,0.04714540,0.02354828,0.68464243,3.34044316,6.67353250,0.15218688,1.43985098
1.08954477,8.61216927,0.42434260,0.04832728,0.02463278,0.68016548,3.32875681,6.64299810,0.15657222,1.47072278
1.09554777,8.60551976,0.42137077,0.04958098,0.02570207,0.67416891,3.30843471,6.59827876,0.16121794,1.50033810
1.10155078,8.58550219,0.41863962,0.05090246,0.02675142,0.66674508,3.28026529,6.54137840,0.16609217,1.52845673
1.10755378,8.55376963,0.41630656,0.05228347,0.02777626,0.65798605,3.24505287,6.47427149,0.17115154,1.55479001
1.11355678,8.51179618,0.41449493,0.05371136,0.02877230,0.64798008,3.20358997,6.39882687,0.17634110,1.57900067
1.11955978,8.46081282,0.41329036,0.05516904,0.02973568,0.63680897,3.15663372,6.31674122,0.18159481,1.60070621
1.12556278,8.40176085,0.41273893,0.05663525,0.03066310,0.62454654,3.10488713,6.22948508,0.18683665,1.61948592
1.13156578,8.33526528,0.41284710,0.05808498,0.03155198,0.61125817,3.04898628,6.13826405,0.19198226,1.63489153
1.13756878,8.26162944,0.41358343,0.05949006,0.03240071,0.59700146,2.98949361,6.04399653,0.19694112,1.64646099
1.14357179,8.18085084,0.41488189,0.06082002,0.03320880,0.58182775,2.92689732,5.94730906,0.20161918,1.65373508
1.14957479,8.09265741,0.41664670,0.06204303,0.03397708,0.56578460,2.86161663,5.84854876,0.20592174,1.65627591
1.15557779,7.99656156,0.41875840,0.06312702,0.03470790,0.54891864,2.79401191,5.74781194,0.20975659,1.65368654
1.16158079,7.89192905,0.42108079,0.06404081,0.03540525,0.53127882,2.72439875,5.64498677,0.21303714,1.64563069
1.16758379,7.77805830,0.42346857,0.06475534,0.03607484,0.51291974,2.65306466,5.53980715,0.21568543,1.63185147
1.17358679,7.65426562,0.42577524,0.06524480,0.03672409,0.49390459,2.58028683,5.43191457,0.21763493,1.61218810
1.17958979,7.51997105,0.42786078,0.06548776,0.03736203,0.47430778,2.50634954,5.32092396,0.21883288,1.58658971
1.18559280,7.37477991,0.42959906,0.06546812,0.03799917,0.45421672,2.43155972,5.20648969,0.21924217,1.55512539
1.19159580,7.21855510,0.43088425,0.06517589,0.03864716,0.43373294,2.35625941,5.08836764,0.21884256,1.51798975
1.19759880,7.05147598,0.43163634,0.06460781,0.03931841,0.41297207,2.28083403,4.96646990,0.21763131,1.47550382
1.20360180,6.87408034,0.43180523,0.06376766,0.04002561,0.39206311,2.20571587,4.84090874,0.21562307,1.42811095
1.20960480,6.68728710,0.43137335,0.06266639,0.04078115,0.37114656,2.13138235,4.71202755,0.21284916,1.37636793
1.21560780,6.49239837,0.43035671,0.06132191,0.04159653,0.35037192,2.05834912,4.58041704,0.20935619,1.32093170
1.22161081,6.29108095,0.42880429,0.05975872,0.04248172,0.32989443,1.98715855,4.44691600,0.20520419,1.26254224
1.22761381,6.08532823,0.42679595,0.05800724,0.04344449,0.30987141,1.91836426,4.31259671,0.20046432,1.20200248
1.23361681,5.87740484,0.42443880,0.05610294,0.04448987,0.29045830,1.85251278,4.17873615,0.19521624,1.14015616
1.23961981,5.66977703,0.42186244,0.05408531,0.04561966,0.27180473,1.79012371,4.04677487,0.18954541,1.07786459
1.24562281,5.46503263,0.41921314,0.05199671,0.04683201,0.25405078,1.73166954,3.91826585,0.18354033,1.01598348
1.25162581,5.26579494,0.41664742,0.04988114,0.04812122,0.23732355,1.67755666,3.79481653,0.17728990,0.95534072
1.25762881,5.07463489,0.41432520,0.04778298,0.04947765,0.22173441,1.62810871,3.67802707,0.17088107,0.89671604
1.26363182,4.89398580,0.41240296,0.04574573,0.05088787,0.20737681,1.58355340,3.56942832,0.16439678,0.84082329
1.26963482,4.72606480,0.41102723,0.04381086,0.05233496,0.19432486,1.54401358,3.47042253,0.15791437,0.78829593
1.27563782,4.57280429,0.41032862,0.04201671,0.05379895,0.18263272,1.50950307,3.38222973,0.15150440,0.73967604
1.28164082,4.43579611,0.41041668,0.04039760,0.05525750,0.17233462,1.47992742,3.30584222,0.14522998,0.69540705
1.28764382,4.31625034,0.41137591,0.03898304,0.05668663,0.16344560,1.45508947,3.24198896,0.13914647,0.65583006
1.29364682,4.21496958,0.41326280,0.03779715,0.05806157,0.15596277,1.43469925,3.19111107,0.13330168,0.62118363
1.29964982,4.13233890,0.41610422,0.03685828,0.05935770,0.14986699,1.41838743,3.15334899,0.12773627,0.59160654
1.30565283,4.06833069,0.41989700,0.03617877,0.06055140,0.14512474,1.40572151,3.12854112,0.12248446,0.56714307
1.31165583,4.02252289,0.42460875,0.03576494,0.06162095,0.14169021,1.39622364,3.11623337,0.11757488,0.54775018
1.31765883,3.99412889,0.43017970,0.03561723,0.06254728,0.13950720,1.38938900,3.11569839,0.11303140,0.53330613
1.32366183,3.98203652,0.43652547,0.03573043,0.06331465,0.13851095,1.38470382,3.12596285,0.10887398,0.52361972
1.32966483,3.98485372,0.44354061,0.03609409,0.06391116,0.13862966,1.38166186,3.14584123,0.10511936,0.51843984
1.33566783,4.00095847,0.45110261,0.03669304,0.06432910,0.13978562,1.37977883,3.17397396,0.10178163,0.51746479
1.34167084,4.02855053,0.45907630,0.03750787,0.06456510,0.14189607,1.37860414,3.20886830,0.09887252,0.52035098
1.34767384,4.06570292,0.46731839,0.03851558,0.06462016,0.14487363,1.37772947,3.24894004,0.09640153,0.52672095
1.35367684,4.11041166,0.47568199,0.03969022,0.06449950,0.14862641,1.37679441,3.29255473,0.09437589,0.53617043
1.35967984,4.16064223,0.48402095,0.04100348,0.06421228,0.15305791,1.37548899,3.33806692,0.09280030,0.54827465
1.36568284,4.21437233,0.49219405,0.04242542,0.06377115,0.15806680,1.37355370,3.38385693,0.09167665,0.56259384
1.37168584,4.26963033,0.50006876,0.04392502,0.06319187,0.16354669,1.37077728,3.42836411,0.09100364,0.57867831
1.37768884,4.32452952,0.50752473,0.04547089,0.06249272,0.16938596,1.36699309,3.47011668,0.09077649,0.59607313
1.38369185,4.37729844,0.51445696,0.04703180,0.06169403,0.17546789,1.36207456,3.50775782,0.09098669,0.61432293
1.38969485,4.42630767,0.52077846,0.04857734,0.06081766,0.18167114,1.35593035,3.54006830,0.09162200,0.63297682
1.39569785,4.47009362,0.52642278,0.05007844,0.05988651,0.18787058,1.34849991,3.56598572,0.09266654,0.65159381
1.40170085,4.50737959,0.53134598,0.05150794,0.05892418,0.19393873,1.33974971,3.58462072,0.09410115,0.66974878
1.40770385,4.53709446,0.53552839,0.05284108,0.05795453,0.19974751,1.32967062,3.59527020,0.09590394,0.68703892
1.41370685,4.55838888,0.53897587,0.05405597,0.05700147,0.20517067,1.31827644,3.59742772,0.09805103,0.70309086
1.41970985,4.57064877,0.54172064,0.05513403,0.05608865,0.21008639,1.30560359,3.59079094,0.10051739,0.71756799
1.42571286,4.57350558,0.54382161,0.05606032,0.05523929,0.21438034,1.29171182,3.57526591,0.10327772,0.73017793
1.43171586,4.56684250,0.54536397,0.05682379,0.05447590,0.21794877,1.27668553,3.55096782,0.10630735,0.74067963
1.43771886,4.55079581,0.54645808,0.05741754,0.05382013,0.22070163,1.26063528,3.51821778,0.10958293,0.74888991
1.44372186,4.52575041,0.54723755,0.05783881,0.05329242,0.22256546,1.24369916,3.47753514,0.11308305,0.75468875
1.44972486,4.49232866,0.54785629,0.05808899,0.05291172,0.22348595,1.22604328,3.42962485,0.11678845,0.75802312
1.45572786,4.45137195,0.54848467,0.05817343,0.05269503,0.22342996,1.20786121,3.37535972,0.12068198,0.75890891
1.46173087,4.40391472,0.54930469,0.05810117,0.05265697,0.22238680,1.18937193,3.31575722,0.12474818,0.75743065
1.46773387,4.35115105,0.55050428,0.05788453,0.05280923,0.22036881,1.17081601,3.25195124,0.12897252,0.75373886
1.47373687,4.29439443,0.55227087,0.05753857,0.05315990,0.21741109,1.15245014,3.18515914,0.13334031,0.74804501
1.47973987,4.23503195,0.55478439,0.05708056,0.05371292,0.21357034,1.13454009,3.11664496,0.13783537,0.74061411
1.48574287,4.17447450,0.55821016,0.05652927,0.05446741,0.20892291,1.11735226,3.04768009,0.14243856,0.73175518
1.49174587,4.11410508,0.56269178,0.05590433,0.05541717,0.20356211,1.10114451,2.97950262,0.14712628,0.72181006
1.49774887,4.05522767,0.56834457,0.05522556,0.05655016,0.19759495,1.08615658,2.91327733,0.15186906,0.71114080
1.50375188,3.99901910,0.57524990,0.05451233,0.05784826,0.19113832,1.07260094,2.85005790,0.15663041,0.70011649
1.50975488,3.94648661,0.58345077,0.05378305,0.05928717,0.18431508,1.06065463,2.79075331,0.16136608,0.68909985
1.51575788,3.89843341,0.59294898,0.05305471,0.06083654,0.17724989,1.05045265,2.73610003,0.16602378,0.67843439
