energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.59629815,1.13611890,0.04713888,1.00277783,0.00283481,0.05407460,0.01796095,0.07038803
-2.59029515,1.16016419,0.04882669,1.02267788,0.00272751,0.05843701,0.01904817,0.06839008
-2.58429215,1.18702180,0.05078478,1.04529842,0.00261271,0.06288626,0.02006718,0.06646724
-2.57828914,1.21667258,0.05303535,1.07062162,0.00249283,0.06739502,0.02100115,0.06466598
-2.57228614,1.24909865,0.05559806,1.09863129,0.00237022,0.07193643,0.02183453,0.06303253
-2.56628314,1.28428340,0.05848925,1.12931287,0.00224709,0.07648475,0.02255356,0.06161184
-2.56028014,1.32221083,0.06172112,1.16265268,0.00212540,0.08101592,0.02314682,0.06044677
-2.55427714,1.36286442,0.06530109,1.19863660,0.00200689,0.08550802,0.02360570,0.05957735
-2.54827414,1.40622565,0.06923128,1.23724823,0.00189302,0.08994174,0.02392482,0.05904028
-2.54227114,1.45227252,0.07350814,1.27846708,0.00178491,0.09430062,0.02410232,0.05886863
-2.53626813,1.50097826,0.07812232,1.32226674,0.00168340,0.09857133,0.02414013,0.05909173
-2.53026513,1.55231050,0.08305876,1.36861338,0.00158903,0.10274388,0.02404399,0.05973529
-2.52426213,1.60623093,0.08829702,1.41746486,0.00150206,0.10681166,0.02382352,0.06082165
-2.51825913,1.66269570,0.09381183,1.46877035,0.00142252,0.11077162,0.02349202,0.06237013
-2.51225613,1.72165657,0.09957385,1.52247084,0.00135023,0.11462427,0.02306624,0.06439743
-2.50625313,1.78306260,0.10555065,1.57850017,0.00128487,0.11837376,0.02256602,0.06691804
-2.50025013,1.84686239,0.11170777,1.63678684,0.00122600,0.12202791,0.02201383,0.06994454
-2.49424712,1.91300640,0.11800986,1.69725603,0.00117313,0.12559818,0.02143423,0.07348776
-2.48824412,1.98144914,0.12442181,1.75983177,0.00112573,0.12909966,0.02085324,0.07755676
-2.48224112,2.05215052,0.13090981,1.82443872,0.00108332,0.13255089,0.02029767,0.08215853
-2.47623812,2.12507612,0.13744221,1.89100317,0.00104545,0.13597361,0.01979445,0.08729740
-2.47023512,2.20019557,0.14399017,1.95945272,0.00101174,0.13939235,0.01936988,0.09297424
-2.46423212,2.27747878,0.15052798,2.02971432,0.00098192,0.14283381,0.01904891,0.09918533
-2.45822911,2.35688951,0.15703308,2.10171010,0.00095577,0.14632595,0.01885444,0.10592094
-2.45222611,2.43837614,0.16348565,2.17535096,0.00093320,0.14989697,0.01880666,0.11316387
-2.44622311,2.52185957,0.16986790,2.25052763,0.00091418,0.15357387,0.01892239,0.12088779
-2.44022011,2.60721860,0.17616302,2.32709956,0.00089874,0.15738089,0.01921453,0.12905562
-2.43421711,2.69427319,0.18235378,2.40488179,0.00088696,0.16133773,0.01969159,0.13761811
-2.42821411,2.78276657,0.18842110,2.48363062,0.00087893,0.16545762,0.02035723,0.14651254
-2.42221111,2.87234710,0.19434245,2.56302877,0.00087476,0.16974541,0.02121004,0.15566196
-2.41620810,2.96255127,0.20009032,2.64267114,0.00087450,0.17419568,0.02224333,0.16497481
-2.41020510,3.05278913,0.20563089,2.72205235,0.00087816,0.17879113,0.02344506,0.17434519
-2.40420210,3.14233376,0.21092309,2.80055720,0.00088570,0.18350128,0.02479802,0.18365382
-2.39819910,3.23031595,0.21591795,2.87745538,0.00089699,0.18828157,0.02627999,0.19276963
-2.39219610,3.31572553,0.22055865,2.95190139,0.00091184,0.19307314,0.02786420,0.20155219
-2.38619310,3.39742004,0.22478102,3.02294053,0.00092996,0.19780318,0.02951986,0.20985471
-2.38019010,3.47414154,0.22851478,3.08952167,0.00095103,0.20238609,0.03121288,0.21752767
-2.37418709,3.54454147,0.23168532,3.15051671,0.00097467,0.20672526,0.03290667,0.22442296
-2.36818409,3.60721328,0.23421603,3.20474681,0.00100051,0.21071564,0.03456309,0.23039823
-2.36218109,3.66073191,0.23603114,3.25101449,0.00102820,0.21424692,0.03614352,0.23532153
-2.35617809,3.70369875,0.23705883,3.28814061,0.00105746,0.21720721,0.03760988,0.23907570
-2.35017509,3.73479017,0.23723452,3.31500485,0.00108814,0.21948712,0.03892575,0.24156260
-2.34417209,3.75280777,0.23650419,3.33058779,0.00112025,0.22098393,0.04005748,0.24270684
-2.33816908,3.75672761,0.23482738,3.33401280,0.00115405,0.22160588,0.04097514,0.24245876
-2.33216608,3.74574639,0.23217997,3.32458553,0.00119005,0.22127606,0.04165347,0.24079674
-2.32616308,3.71932189,0.22855633,3.30182914,0.00122911,0.21993600,0.04207265,0.23772841
-2.32016008,3.67720586,0.22397079,3.26551326,0.00127246,0.21754856,0.04221884,0.23329100
-2.31415708,3.61946725,0.21845842,3.21567527,0.00132174,0.21410005,0.04208462,0.22755054
-2.30815408,3.54650469,0.21207492,3.15263250,0.00137905,0.20960150,0.04166912,0.22060020
-2.30215108,3.45904732,0.20489571,3.07698464,0.00144692,0.20408891,0.04097801,0.21255764
-2.29614807,3.35814371,0.19701422,2.98960610,0.00152838,0.19762259,0.04002319,0.20356158
-2.29014507,3.24513932,0.18853943,2.89162846,0.00162691,0.19028549,0.03882232,0.19376783
-2.28414207,3.12164334,0.17959289,2.78441363,0.00174641,0.18218078,0.03739817,0.18334478
-2.27813907,2.98948640,0.17030519,2.66951904,0.00189118,0.17342862,0.03577783,0.17246871
-2.27213607,2.85067096,0.16081217,2.54865614,0.00206586,0.16416237,0.03399173,0.16131910
-2.26613307,2.70731651,0.15125102,2.42364399,0.00227532,0.15452448,0.03207269,0.15007404
-2.26013007,2.56160189,0.14175642,2.29636009,0.00252462,0.14466214,0.03005492,0.13890597
-2.25412706,2.41570708,0.13245689,2.16869021,0.00281886,0.13472298,0.02797295,0.12797799
-2.24812406,2.27175680,0.12347150,2.04247928,0.00316307,0.12485090,0.02586074,0.11744062
-2.24212106,2.13176795,0.11490708,1.91948534,0.00356207,0.11518236,0.02375081,0.10742938
-2.23611806,1.99760275,0.10685600,1.80133789,0.00402036,0.10584304,0.02167346,0.09806296
-2.23011506,1.87092908,0.09939457,1.68950230,0.00454192,0.09694522,0.01965624,0.08944219
-2.22411206,1.75318905,0.09258211,1.58525107,0.00513013,0.08858570,0.01772342,0.08164959
-2.21810905,1.64557647,0.08646070,1.48964271,0.00578757,0.08084447,0.01589576,0.07474966
-2.21210605,1.54902347,0.08105550,1.40350860,0.00651594,0.07378407,0.01419029,0.06878956
-2.20610305,1.46419611,0.07637567,1.32744762,0.00731591,0.06744953,0.01262035,0.06380039
-2.20010005,1.39149844,0.07241575,1.26182842,0.00818702,0.06186892,0.01119567,0.05979861
-2.19409705,1.33108421,0.06915745,1.20679852,0.00912766,0.05705441,0.00992259,0.05678784
-2.18809405,1.28287522,0.06657165,1.16229949,0.01013496,0.05300367,0.00880433,0.05476068
-2.18209105,1.24658501,0.06462065,1.12808718,0.01120482,0.04970159,0.00784134,0.05370057
-2.17608804,1.22174671,0.06326041,1.10375583,0.01233190,0.04712222,0.00703168,0.05358357
-2.17008504,1.20774365,0.06244284,1.08876504,0.01350971,0.04523073,0.00637140,0.05438004
-2.16408204,1.20384142,0.06211787,1.08246826,0.01473068,0.04398549,0.00585493,0.05605605
-2.15807904,1.20922026,0.06223542,1.08414192,0.01598627,0.04333994,0.00547541,0.05857470
-2.15207604,1.22300672,0.06274702,1.09301409,0.01726717,0.04324447,0.00522507,0.06189706
-2.14607304,1.24430361,0.06360722,1.10829179,0.01856346,0.04364806,0.00509552,0.06598300
-2.14007004,1.27221756,0.06477469,1.12918641,0.01986485,0.04449974,0.00507796,0.07079176
-2.13406703,1.30588373,0.06621289,1.15493652,0.02116091,0.04574986,0.00516347,0.07628228
-2.12806403,1.34448720,0.06789057,1.18482776,0.02244134,0.04735112,0.00534315,0.08241345
-2.12206103,1.38728087,0.06978191,1.21820961,0.02369624,0.04925940,0.00560829,0.08914418
-2.11605803,1.43359985,0.07186643,1.25450878,0.02491642,0.05143440,0.00595046,0.09643339
-2.11005503,1.48287229,0.07412866,1.29323939,0.02609365,0.05384011,0.00636166,0.10423996
-2.10405203,1.53462680,0.07655771,1.33400981,0.02722093,0.05644511,0.00683437,0.11252266
-2.09804902,1.58849660,0.07914662,1.37652643,0.02829277,0.05922269,0.00736157,0.12124005
-2.09204602,1.64422045,0.08189173,1.42059433,0.02930538,0.06215090,0.00793684,0.13035038
-2.08604302,1.70164065,0.08479200,1.46611509,0.03025683,0.06521245,0.00855433,0.13981162
-2.08004002,1.76069800,0.08784821,1.51308179,0.03114722,0.06839445,0.00920879,0.14958133
-2.07403702,1.82142402,0.09106235,1.56157134,0.03197867,0.07168814,0.00989550,0.15961669
-2.06803402,1.88393027,0.09443693,1.61173417,0.03275533,0.07508843,0.01061028,0.16987448
-2.06203102,1.94839493,0.09797436,1.66378136,0.03348327,0.07859335,0.01134938,0.18031099
-2.05602801,2.01504674,0.10167642,1.71796945,0.03417027,0.08220346,0.01210939,0.19088197
-2.05002501,2.08414632,0.10554366,1.77458287,0.03482554,0.08592106,0.01288709,0.20154244
-2.04402201,2.15596516,0.10957499,1.83391440,0.03545931,0.08974939,0.01367933,0.21224650
-2.03801901,2.23076265,0.11376716,1.89624389,0.03608242,0.09369170,0.01448286,0.22294704
-2.03201601,2.30876158,0.11811430,1.96181575,0.03670574,0.09775027,0.01529413,0.23359538
-2.02601301,2.39012285,0.12260751,2.03081583,0.03733961,0.10192545,0.01610912,0.24414087
-2.02001001,2.47492017,0.12723440,2.10334834,0.03799321,0.10621458,0.01692318,0.25453048
-2.01400700,2.56311581,0.13197867,2.17941382,0.03867398,0.11061105,0.01773088,0.26470840
-2.00800400,2.65453843,0.13681976,2.25888909,0.03938703,0.11510342,0.01852592,0.27461573
-2.00200100,2.74886439,0.14173252,2.34151020,0.04013462,0.11967462,0.01930103,0.28419030
-1.99599800,2.84560355,0.14668697,2.42685956,0.04091572,0.12430136,0.02004800,0.29336664
-1.98999500,2.94409088,0.15164821,2.51435820,0.04172575,0.12895376,0.02075774,0.30207629
-1.98399200,3.04348494,0.15657645,2.60326415,0.04255640,0.13359520,0.02142039,0.31024830
-1.97798899,3.14277391,0.16142728,2.69267760,0.04339569,0.13818251,0.02202555,0.31781019
-1.97198599,3.24078988,0.16615217,2.78155338,0.04422813,0.14266643,0.02256254,0.32468914
-1.96598299,3.33623141,0.17069916,2.86872090,0.04503511,0.14699236,0.02302070,0.33081368
-1.95997999,3.42769428,0.17501387,2.95291131,0.04579549,0.15110147,0.02338975,0.33611560
-1.95397699,3.51370948,0.17904080,3.03279142,0.04648627,0.15493204,0.02366023,0.34053224
-1.94797399,3.59278767,0.18272478,3.10700321,0.04708342,0.15842105,0.02382382,0.34400893
-1.94197099,3.66346814,0.18601271,3.17420779,0.04756286,0.16150598,0.02387376,0.34650158
-1.93596798,3.72437076,0.18885542,3.23313193,0.04790138,0.16412669,0.02380515,0.34797919
-1.92996498,3.77424843,0.19120961,3.28261541,0.04807764,0.16622737,0.02361530,0.34842633
-1.92396198,3.81203780,0.19303977,3.32165700,0.04807311,0.16775842,0.02330388,0.34784517
-1.91795898,3.83690581,0.19432005,3.34945687,0.04787289,0.16867826,0.02287309,0.34625720
-1.91195598,3.84828976,0.19503585,3.36545343,0.04746646,0.16895490,0.02232764,0.34370426
-1.90595298,3.84592860,0.19518518,3.36935257,0.04684818,0.16856727,0.02167478,0.34024899
-1.89994997,3.82988397,0.19477963,3.36114777,0.04601767,0.16750618,0.02092404,0.33597439
-1.89394697,3.80054929,0.19384479,3.34112967,0.04497992,0.16577494,0.02008708,0.33098264
-1.88794397,3.75864639,0.19242026,3.30988455,0.04374524,0.16338959,0.01917731,0.32539303
-1.88194097,3.70520945,0.19055904,3.26828123,0.04232894,0.16037865,0.01820954,0.31933912
-1.87593797,3.64155654,0.18832636,3.21744703,0.04075086,0.15678255,0.01719954,0.31296514
-1.86993497,3.56925011,0.18579804,3.15873335,0.03903471,0.15265266,0.01616365,0.30642183
-1.86393197,3.49004785,0.18305825,3.09367268,0.03720729,0.14804997,0.01511829,0.29986184
-1.85792896,3.40584629,0.18019704,3.02392853,0.03529758,0.14304358,0.01407955,0.29343489
-1.85192596,3.31861948,0.17730742,2.95124092,0.03333583,0.13770894,0.01306283,0.28728287
-1.84592296,3.23035577,0.17448241,2.87736964,0.03135256,0.13212604,0.01208251,0.28153520
-1.83991996,3.14299541,0.17181197,2.80403806,0.02937769,0.12637755,0.01115165,0.27630454
-1.83391696,3.05837188,0.16938009,2.73287997,0.02743963,0.12054706,0.01028187,0.27168313
-1.82791396,2.97815957,0.16726214,2.66539189,0.02556460,0.11471743,0.00948317,0.26773995
-1.82191096,2.90383006,0.16552250,2.60289294,0.02377591,0.10896933,0.00876395,0.26451878
-1.81590795,2.83661871,0.16421278,2.54649393,0.02209355,0.10338005,0.00813103,0.26203725
-1.80990495,2.77750284,0.16337052,2.49707671,0.02053384,0.09802256,0.00758977,0.26028702
-1.80390195,2.72719195,0.16301847,2.45528455,0.01910922,0.09296485,0.00714423,0.25923495
-1.79789895,2.68612996,0.16316453,2.42152330,0.01782828,0.08826954,0.00679739,0.25882522
-1.79189595,2.65450865,0.16380219,2.39597283,0.01669585,0.08399372,0.00655138,0.25898243
-1.78589295,2.63229093,0.16491165,2.37860760,0.01571322,0.08018900,0.00640776,0.25961528
-1.77988994,2.61924224,0.16646125,2.36922462,0.01487847,0.07690166,0.00636773,0.26062082
-1.77388694,2.61496767,0.16840935,2.36747693,0.01418692,0.07417295,0.00643240,0.26188905
-1.76788394,2.61895253,0.17070643,2.37291028,0.01363151,0.07203929,0.00660297,0.26330755
-1.76188094,2.63060365,0.17329732,2.38500076,0.01320333,0.07053256,0.00688089,0.26476594
-1.75587794,2.64928909,0.17612347,2.40319102,0.01289207,0.06968013,0.00726794,0.26616013
-1.74987494,2.67437387,0.17912503,2.42692311,0.01268648,0.06950489,0.00776627,0.26739591
-1.74387194,2.70524992,0.18224279,2.45566595,0.01257476,0.07002502,0.00837837,0.26839190
-1.73786893,2.74135863,0.18541982,2.48893627,0.01254495,0.07125360,0.00910690,0.26908179
-1.73186593,2.78220521,0.18860274,2.52631189,0.01258521,0.07319808,0.00995460,0.26941564
-1.72586293,2.82736444,0.19174262,2.56743714,0.01268403,0.07585960,0.01092395,0.26936041
-1.71985993,2.87647801,0.19479555,2.61202043,0.01283044,0.07923221,0.01201694,0.26889958
-1.71385693,2.92924426,0.19772283,2.65982474,0.01301411,0.08330209,0.01323470,0.26803211
-1.70785393,2.98540162,0.20049079,2.71065206,0.01322534,0.08804685,0.01457716,0.26677073
-1.70185093,3.04470732,0.20307051,2.76432341,0.01345514,0.09343486,0.01604272,0.26513969
-1.69584792,3.10691345,0.20543726,2.82065607,0.01369518,0.09942493,0.01762791,0.26317225
-1.68984492,3.17174236,0.20756990,2.87944003,0.01393772,0.10596616,0.01932712,0.26090794
-1.68384192,3.23886354,0.20945027,2.94041567,0.01417559,0.11299819,0.02113241,0.25838989
-1.67783892,3.30787408,0.21106270,3.00325440,0.01440215,0.12045179,0.02303338,0.25566222
-1.67183592,3.37828429,0.21239355,3.06754411,0.01461123,0.12824990,0.02501717,0.25276783
-1.66583292,3.44950996,0.21343106,3.13278052,0.01479718,0.13630905,0.02706860,0.24974646
-1.65982991,3.52087225,0.21416529,3.19836567,0.01495485,0.14454108,0.02917039,0.24663338
-1.65382691,3.59160555,0.21458835,3.26361377,0.01507967,0.15285532,0.03130352,0.24345844
-1.64782391,3.66087336,0.21469476,3.32776471,0.01516779,0.16116081,0.03344771,0.24024577
-1.64182091,3.72779160,0.21448203,3.39000461,0.01521613,0.16936883,0.03558202,0.23701392
-1.63581791,3.79145825,0.21395133,3.44949262,0.01522259,0.17739535,0.03768551,0.23377644
-1.62981491,3.85098806,0.21310817,3.50539272,0.01518623,0.18516339,0.03973789,0.23054288
-1.62381191,3.90555039,0.21196315,3.55690899,0.01510740,0.19260523,0.04172033,0.22732002
-1.61780890,3.95440843,0.21053256,3.60332257,0.01498793,0.19966421,0.04361608,0.22411332
-1.61180590,3.99695768,0.20883890,3.64402842,0.01483131,0.20629620,0.04541113,0.22092836
-1.60580290,4.03276163,0.20691117,3.67857006,0.01464282,0.21247047,0.04709475,0.21777239
-1.59979990,4.06158291,0.20478500,3.70667044,0.01442959,0.21817013,0.04865989,0.21465561
-1.59379690,4.08340817,0.20250248,3.72825744,0.01420071,0.22339191,0.05010339,0.21159236
-1.58779390,4.09846531,0.20011177,3.74348251,0.01396718,0.22814545,0.05142607,0.20860204
-1.58179090,4.10723223,0.19766645,3.75273158,0.01374185,0.23245201,0.05263253,0.20570970
-1.57578789,4.11043638,0.19522471,3.75662751,0.01353935,0.23634282,0.05373088,0.20294637
-1.56978489,4.10904515,0.19284827,3.75602384,0.01337581,0.23985702,0.05473213,0.20034910
-1.56378189,4.10424725,0.19060126,3.75198997,0.01326868,0.24303935,0.05564956,0.19796060
-1.55777889,4.09742589,0.18854894,3.74578838,0.01323636,0.24593779,0.05649791,0.19582875
-1.55177589,4.09012475,0.18675641,3.73884451,0.01329783,0.24860119,0.05729239,0.19400578
-1.54577289,4.08400806,0.18528736,3.73271079,0.01347223,0.25107700,0.05804786,0.19254733
-1.53976988,4.08081642,0.18420281,3.72902596,0.01377833,0.25340931,0.05877779,0.19151125
-1.53376688,4.08232013,0.18356004,3.72947134,0.01423403,0.25563727,0.05949348,0.19095645
-1.52776388,4.09027165,0.18341151,3.73572585,0.01485583,0.25779390,0.06020333,0.19094151
-1.52176088,4.10635920,0.18380408,3.74942126,0.01565824,0.25990546,0.06091223,0.19152342
-1.51575788,4.13216301,0.18477822,3.77209954,0.01665327,0.26199129,0.06162130,0.19275622
-1.50975488,4.16911591,0.18636753,3.80517366,0.01784984,0.26406420,0.06232770,0.19468968
-1.50375188,4.21846946,0.18859828,3.84989335,0.01925339,0.26613137,0.06302486,0.19736811
-1.49774887,4.28126672,0.19148916,3.90731673,0.02086541,0.26819561,0.06370279,0.20082917
-1.49174587,4.35832227,0.19505118,3.97828873,0.02268310,0.27025707,0.06434876,0.20510281
-1.48574287,4.45020996,0.19928764,4.06342667,0.02469921,0.27231507,0.06494808,0.21021039
-1.47973987,4.55725817,0.20419416,4.16311309,0.02690192,0.27437012,0.06548509,0.21616389
-1.47373687,4.67955226,0.20975891,4.27749552,0.02927486,0.27642594,0.06594416,0.22296527
-1.46773387,4.81694346,0.21596279,4.40649263,0.03179732,0.27849127,0.06631083,0.23060604
-1.46173087,4.96906298,0.22277968,4.54980559,0.03444460,0.28058148,0.06657279,0.23906704
-1.45572786,5.13534009,0.23017674,4.70693371,0.03718845,0.28271973,0.06672082,0.24831833
-1.44972486,5.31502254,0.23811473,4.87719260,0.03999773,0.28493768,0.06674956,0.25831931
-1.44372186,5.50719770,0.24654822,5.05973348,0.04283914,0.28727559,0.06665802,0.26901905
-1.43771886,5.71081279,0.25542592,5.25356211,0.04567801,0.28978180,0.06644985,0.28035670
-1.43171586,5.92469272,0.26469090,5.45755576,0.04847921,0.29251156,0.06613335,0.29226207
-1.42571286,6.14755411,0.27428075,5.67047704,0.05120803,0.29552513,0.06572116,0.30465636
-1.41970985,6.37801482,0.28412777,5.89098377,0.05383110,0.29888539,0.06522968,0.31745283
-1.41370685,6.61459827,0.29415906,6.11763418,0.05631720,0.30265480,0.06467828,0.33055765
-1.40770385,6.85573264,0.30429664,6.34888757,0.05863802,0.30689195,0.06408828,0.34387066
-1.40170085,7.09974561,0.31445754,6.58310090,0.06076877,0.31164785,0.06348182,0.35728613
-1.39569785,7.34485561,0.32455394,6.81852219,0.06268864,0.31696208,0.06288063,0.37069353
-1.38969485,7.58916121,0.33449340,7.05328233,0.06438114,0.32285896,0.06230480,0.38397820
-1.38369185,7.83063072,0.34417917,7.28538716,0.06583418,0.32934406,0.06177168,0.39702209
-1.37768884,8.06709426,0.35351077,7.51271174,0.06704006,0.33640109,0.06129485,0.40970436
-1.37168584,8.29624063,0.36238464,7.73299937,0.06799525,0.34398950,0.06088331,0.42190216
-1.36568284,8.51562144,0.37069520,7.94386723,0.06870006,0.35204295,0.06054095,0.43349143
-1.35967984,8.72266440,0.37833613,8.14282070,0.06915814,0.36046866,0.06026625,0.44434779
-1.35367684,8.91469755,0.38520198,8.32727776,0.06937599,0.36914798,0.06005234,0.45434768
-1.34767384,9.08898514,0.39119003,8.49460433,0.06936232,0.37793809,0.05988722,0.46336965
-1.34167084,9.24277557,0.39620254,8.64216071,0.06912753,0.38667479,0.05975445,0.47129591
-1.33566783,9.37336044,0.40014906,8.76735826,0.06868309,0.39517656,0.05963392,0.47801414
-1.32966483,9.47814335,0.40294902,8.86772500,0.06804107,0.40324950,0.05950287,0.48341949
-1.32366183,9.55471586,0.40453429,8.94097758,0.06721370,0.41069320,0.05933710,0.48741685
-1.31765883,9.60093744,0.40485164,8.98509669,0.06621310,0.41730720,0.05911219,0.48992320
-1.31165583,9.61501576,0.40386505,8.99840240,0.06505099,0.42289783,0.05880478,0.49087000
-1.30565283,9.59558317,0.40155765,8.97962545,0.06373864,0.42728513,0.05839378,0.49020559
-1.29964982,9.54176514,0.39793323,8.92797072,0.06228685,0.43030950,0.05786146,0.48789740
-1.29364682,9.45323693,0.39301714,8.84316908,0.06070602,0.43183790,0.05719444,0.48393385
-1.28764382,9.33026464,0.38685664,8.72551440,0.05900631,0.43176916,0.05638440,0.47832589
-1.28164082,9.17372823,0.37952044,8.57588318,0.05719780,0.43003822,0.05542857,0.47110803
-1.27563782,8.98512431,0.37109767,8.39573513,0.05529074,0.42661918,0.05433001,0.46233875
-1.26963482,8.76654809,0.36169608,8.18709400,0.05329572,0.42152681,0.05309756,0.45210029
-1.26363182,8.52065470,0.35143963,7.95250901,0.05122391,0.41481671,0.05174560,0.44049768
-1.25762881,8.25060127,0.34046565,7.69499851,0.04908716,0.40658387,0.05029347,0.42765716
-1.25162581,7.95997216,0.32892151,7.41797786,0.04689817,0.39695986,0.04876483,0.41372389
-1.24562281,7.65269072,0.31696110,7.12517519,0.04467048,0.38610877,0.04718668,0.39885912
-1.23961981,7.33292137,0.30474125,6.82053836,0.04241854,0.37422202,0.04558839,0.38323679
-1.23361681,7.00496633,0.29241816,6.50813750,0.04015758,0.36151237,0.04400055,0.36703988
-1.22761381,6.67316160,0.28014412,6.19206733,0.03790354,0.34820735,0.04245384,0.35045642
-1.22161081,6.34177630,0.26806459,5.87635306,0.03567290,0.33454246,0.04097793,0.33367553
-1.21560780,6.01491934,0.25631567,5.56486382,0.03348251,0.32075438,0.03960036,0.31688345
-1.20960480,5.69645681,0.24502222,5.26123641,0.03134937,0.30707446,0.03834566,0.30025985
-1.20360180,5.38994247,0.23429645,4.96881177,0.02929038,0.29372280,0.03723446,0.28397439
-1.19759880,5.09856316,0.22423716,4.69058555,0.02732216,0.28090306,0.03628291,0.26818388
-1.19159580,4.82509971,0.21492944,4.42917337,0.02546078,0.26879812,0.03550221,0.25302975
-1.18559280,4.57190338,0.20644497,4.18679061,0.02372154,0.25756681,0.03489835,0.23863628
-1.17958979,4.34088673,0.19884251,3.96524551,0.02211877,0.24734157,0.03447206,0.22510927
-1.17358679,4.13352746,0.19216884,3.76594422,0.02066563,0.23822717,0.03421897,0.21253532
-1.16758379,3.95088294,0.18645977,3.58990542,0.01937389,0.23030027,0.03412997,0.20098170
-1.16158079,3.79361312,0.18174119,3.43778246,0.01825380,0.22360991,0.03419166,0.19049659
-1.15557779,3.66200920,0.17803008,3.30989034,0.01731390,0.21817860,0.03438698,0.18110982
-1.14957479,3.55602553,0.17533536,3.20623532,0.01656085,0.21400392,0.03469597,0.17283388
-1.14357179,3.47531261,0.17365853,3.12654496,0.01599933,0.21106060,0.03509658,0.16566522
-1.13756878,3.41924916,0.17299405,3.07029699,0.01563190,0.20930270,0.03556546,0.15958572
-1.13156578,3.38697198,0.17332948,3.03674561,0.01545891,0.20866601,0.03607884,0.15456428
-1.12556278,3.37740272,0.17464534,3.02494458,0.01547844,0.20907036,0.03661335,0.15055855
-1.11955978,3.38927118,0.17691480,3.03376683,0.01568621,0.21042201,0.03714677,0.14751658
-1.11355678,3.42113550,0.18010328,3.06192086,0.01607566,0.21261578,0.03765878,0.14537868
-1.10755378,3.47139971,0.18416795,3.10796466,0.01663798,0.21553725,0.03813152,0.14407915
-1.10155078,3.53832982,0.18905736,3.17031798,0.01736220,0.21906482,0.03855013,0.14354815
-1.09554777,3.62006950,0.19471116,3.24727442,0.01823541,0.22307176,0.03890320,0.14371354
-1.08954477,3.71465681,0.20106013,3.33701436,0.01924299,0.22742829,0.03918308,0.14450283
-1.08354177,3.82004301,0.20802649,3.43762004,0.02036895,0.23200380,0.03938608,0.14584517
-1.07753877,3.93411462,0.21552460,3.54709384,0.02159630,0.23666917,0.03951268,0.14767334
-1.07153577,4.05471935,0.22346205,3.66338034,0.02290750,0.24129918,0.03956753,0.14992582
-1.06553277,4.17969615,0.23174120,3.78439271,0.02428495,0.24577516,0.03955949,0.15254879
-1.05952976,4.30690920,0.24026103,3.90804318,0.02571152,0.24998775,0.03950150,0.15549806
-1.05352676,4.43428526,0.24891934,4.03227707,0.02717106,0.25383956,0.03941051,0.15874084
-1.04752376,4.55985301,0.25761511,4.15510957,0.02864891,0.25724793,0.03930723,0.16225723
-1.04152076,4.68178311,0.26625103,4.27466377,0.03013235,0.26014742,0.03921591,0.16604135
-1.03551776,4.79842690,0.27473593,4.38920842,0.03161099,0.26249191,0.03916400,0.17010208
-1.02951476,4.90835195,0.28298709,4.49719355,0.03307706,0.26425633,0.03918176,0.17446309
-1.02351176,5.01037216,0.29093221,4.59728223,0.03452558,0.26543764,0.03930184,0.17916238
-1.01750875,5.10357082,0.29851101,4.68837651,0.03595437,0.26605513,0.03955870,0.18425100
-1.01150575,5.18731468,0.30567619,4.76963616,0.03736397,0.26614987,0.03998802,0.18979112
-1.00550275,5.26125812,0.31239393,4.84048892,0.03875734,0.26578322,0.04062600,0.19585328
-0.99949975,5.32533655,0.31864363,4.90063148,0.04013946,0.26503447,0.04150860,0.20251301
-0.99349675,5.37974913,0.32441707,4.95002101,0.04151682,0.26399766,0.04267066,0.20984682
-0.98749375,5.42493125,0.32971692,4.98885755,0.04289675,0.26277762,0.04414505,0.21792773
-0.98149075,5.46151822,0.33455476,5.01755800,0.04428672,0.26148549,0.04596169,0.22682047
-0.97548774,5.49030173,0.33894867,5.03672328,0.04569362,0.26023380,0.04814667,0.23657661
-0.96948474,5.51218161,0.34292058,5.04710034,0.04712300,0.25913142,0.05072124,0.24722973
-0.96348174,5.52811531,0.34649350,5.04954116,0.04857838,0.25827865,0.05370099,0.25879102
-0.95747874,5.53906804,0.34968881,5.04496108,0.05006067,0.25776261,0.05709504,0.27124545
-0.95147574,5.54596626,0.35252388,5.03429883,0.05156770,0.25765318,0.06090533,0.28454867
-0.94547274,5.54965719,0.35501001,5.01848032,0.05309390,0.25799982,0.06512610,0.29862506
-0.93946973,5.55087642,0.35715104,4.99838827,0.05463020,0.25882926,0.06974354,0.31336681
-0.93346673,5.55022542,0.35894252,4.97483902,0.05616405,0.26014430,0.07473555,0.32863442
-0.92746373,5.54815986,0.36037163,4.94856758,0.05767973,0.26192368,0.08007183,0.34425849
-0.92146073,5.54498914,0.36141795,4.92022115,0.05915877,0.26412315,0.08571413,0.36004283
-0.91545773,5.54088659,0.36205474,4.89036106,0.06058061,0.26667745,0.09161667,0.37576890
-0.90945473,5.53590922,0.36225104,4.85947205,0.06192330,0.26950339,0.09772689,0.39120137
-0.90345173,5.53002525,0.36197415,4.82797762,0.06316438,0.27250353,0.10398624,0.40609466
-0.89744872,5.52314708,0.36119251,4.79625962,0.06428181,0.27557049,0.11033130,0.42020014
