energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.12456228,3.20945901,0.00248444,0.01342175,0.35408634,0.87147190,0.22286903,2.09372025,0.01760739,0.31416223
-3.11855928,3.16991156,0.00246002,0.01343350,0.34702799,0.85594768,0.22465590,2.07034435,0.01774496,0.30974712
-3.11255628,3.12500812,0.00242620,0.01345020,0.34023832,0.84081899,0.22640619,2.04170769,0.01790597,0.30488526
-3.10655328,3.07534770,0.00238391,0.01346823,0.33379580,0.82627919,0.22809613,2.00821984,0.01808847,0.29961648
-3.10055028,3.02164675,0.00233423,0.01348528,0.32779131,0.81253649,0.22970652,1.97037782,0.01829077,0.29399586
-3.09454727,2.96472050,0.00227832,0.01350023,0.32232666,0.79981094,0.23122282,1.92875169,0.01851135,0.28809227
-3.08854427,2.90546460,0.00221740,0.01351298,0.31751276,0.78833156,0.23263547,1.88397051,0.01874871,0.28198669
-3.08254127,2.84483741,0.00215278,0.01352429,0.31346770,0.77833356,0.23394069,1.83670910,0.01900121,0.27577041
-3.07653827,2.78384335,0.00208582,0.01353557,0.31031441,0.77005558,0.23514141,1.78767567,0.01926697,0.26954312
-3.07053527,2.72351710,0.00201792,0.01354874,0.30817823,0.76373686,0.23624857,1.73760059,0.01954376,0.26341098
-3.06453227,2.66490889,0.00195055,0.01356609,0.30718431,0.75961420,0.23728252,1.68722617,0.01982886,0.25748468
-3.05852926,2.60907050,0.00188522,0.01359009,0.30745483,0.75791848,0.23827445,1.63729743,0.02011902,0.25187753
-3.05252626,2.55704171,0.00182351,0.01362331,0.30910606,0.75887080,0.23926780,1.58855360,0.02041043,0.24670371
-3.04652326,2.50983716,0.00176705,0.01366835,0.31224534,0.76267794,0.24031937,1.54172039,0.02069870,0.24207651
-3.04052026,2.46843308,0.00171754,0.01372771,0.31696807,0.76952722,0.24150019,1.49750260,0.02097893,0.23810675
-3.03451726,2.43375400,0.00167672,0.01380378,0.32335454,0.77958076,0.24289579,1.45657703,0.02124578,0.23490124
-3.02851426,2.40665910,0.00164639,0.01389886,0.33146685,0.79296911,0.24460602,1.41958556,0.02149362,0.23256139
-3.02251126,2.38792827,0.00162838,0.01401509,0.34134595,0.80978454,0.24674408,1.38712828,0.02171665,0.23118182
-3.01650825,2.37824796,0.00162450,0.01415451,0.35300875,0.83007408,0.24943489,1.35975651,0.02190914,0.23084907
-3.01050525,2.37819691,0.00163653,0.01431907,0.36644551,0.85383268,0.25281262,1.33796583,0.02206560,0.23164026
-3.00450225,2.38823209,0.00166618,0.01451067,0.38161753,0.88099680,0.25701751,1.32218902,0.02218099,0.23362174
-2.99849925,2.40867500,0.00171503,0.01473113,0.39845527,0.91143871,0.26219187,1.31278895,0.02225096,0.23684767
-2.99249625,2.43969896,0.00178447,0.01498226,0.41685694,0.94496203,0.26847547,1.31005159,0.02227200,0.24135848
-2.98649325,2.48131748,0.00187562,0.01526579,0.43668768,0.98129877,0.27600036,1.31417909,0.02224165,0.24717925
-2.98049025,2.53337443,0.00198931,0.01558336,0.45777948,1.02010821,0.28488525,1.32528322,0.02215856,0.25431793
-2.97448724,2.59553626,0.00212594,0.01593643,0.47993182,1.06097799,0.29522969,1.34337920,0.02202265,0.26276357
-2.96848424,2.66728690,0.00228552,0.01632622,0.50291312,1.10342748,0.30710821,1.36838018,0.02183507,0.27248435
-2.96248124,2.74792565,0.00246750,0.01675354,0.52646312,1.14691371,0.32056469,1.40009266,0.02159820,0.28342588
-2.95647824,2.83656849,0.00267081,0.01721871,0.55029606,1.19083970,0.33560724,1.43821301,0.02131554,0.29550941
-2.95047524,2.93215328,0.00289381,0.01772132,0.57410480,1.23456514,0.35220369,1.48232550,0.02099161,0.30863056
-2.94447224,3.03344910,0.00313424,0.01826015,0.59756578,1.27741922,0.37027824,1.53190211,0.02063173,0.32265825
-2.93846923,3.13906991,0.00338929,0.01883295,0.62034468,1.31871526,0.38970916,1.58630447,0.02024181,0.33743444
-2.93246623,3.24749281,0.00365556,0.01943633,0.64210284,1.35776654,0.41032807,1.64478825,0.01982809,0.35277438
-2.92646323,3.35708068,0.00392917,0.02006562,0.66250404,1.39390314,0.43192073,1.70651033,0.01939690,0.36846793
-2.92046023,3.46610923,0.00420582,0.02071483,0.68122184,1.42648875,0.45422959,1.77053891,0.01895440,0.38428176
-2.91445723,3.57279810,0.00448087,0.02137663,0.69794689,1.45493732,0.47695808,1.83586664,0.01850634,0.39996263
-2.90845423,3.67534541,0.00474949,0.02204236,0.71239432,1.47872856,0.49977664,1.90142696,0.01805787,0.41524174
-2.90245123,3.77196519,0.00500677,0.02270221,0.72431078,1.49742190,0.52233034,1.96611334,0.01761333,0.42984014
-2.89644822,3.86092676,0.00524789,0.02334534,0.73348106,1.51066839,0.54424796,2.02880112,0.01717623,0.44347508
-2.89044522,3.94059508,0.00546828,0.02396018,0.73973395,1.51822003,0.56515217,2.08837168,0.01674910,0.45586705
-2.88444222,4.00947081,0.00566377,0.02453473,0.74294719,1.51993632,0.58467054,2.14373810,0.01633358,0.46674745
-2.87843922,4.06622902,0.00583075,0.02505689,0.74305136,1.51578773,0.60244695,2.19387174,0.01593047,0.47586647
-2.87243622,4.10975502,0.00596633,0.02551494,0.74003249,1.50585607,0.61815297,2.23782875,0.01553983,0.48300091
-2.86643322,4.13917622,0.00606847,0.02589787,0.73393339,1.49033193,0.63149874,2.27477565,0.01516119,0.48796159
-2.86043022,4.15388874,0.00613607,0.02619586,0.72485345,1.46950912,0.64224292,2.30401300,0.01479374,0.49060004
-2.85442721,4.15357765,0.00616910,0.02640067,0.71294720,1.44377668,0.65020130,2.32499616,0.01443661,0.49081412
-2.84842421,4.13823009,0.00616861,0.02650595,0.69842127,1.41360868,0.65525362,2.33735229,0.01408903,0.48855226
-2.84242121,4.10814043,0.00613680,0.02650758,0.68153020,1.37955224,0.65734837,2.34089287,0.01375067,0.48381614
-2.83641821,4.06390730,0.00607697,0.02640388,0.66257099,1.34221440,0.65650541,2.33562103,0.01342177,0.47666163
-2.83041521,4.00642226,0.00599352,0.02619571,0.64187667,1.30224811,0.65281609,2.32173339,0.01310339,0.46719795
-2.82441221,3.93685041,0.00589185,0.02588654,0.61980908,1.26033798,0.64644104,2.29961606,0.01279756,0.45558493
-2.81840920,3.85660348,0.00577826,0.02548234,0.59675103,1.21718623,0.63760570,2.26983509,0.01250732,0.44202868
-2.81240620,3.76730623,0.00565984,0.02499144,0.57309820,1.17349909,0.62659361,2.23312136,0.01223685,0.42677564
-2.80640320,3.67075713,0.00554428,0.02442428,0.54925095,1.12997418,0.61373798,2.19035056,0.01199135,0.41010542
-2.80040020,3.56888479,0.00543974,0.02379304,0.52560632,1.08728894,0.59941163,2.14251901,0.01177706,0.39232263
-2.79439720,3.46370132,0.00535464,0.02311128,0.50255048,1.04609050,0.58401590,2.09071593,0.01160108,0.37374808
-2.78839420,3.35725435,0.00529748,0.02239347,0.48045183,1.00698688,0.56796884,2.03609344,0.01147120,0.35470978
-2.78239120,3.25157906,0.00527659,0.02165452,0.45965487,0.97053987,0.55169313,1.97983516,0.01139568,0.33553392
-2.77638819,3.14865184,0.00529999,0.02090936,0.44047517,0.93725928,0.53560420,1.92312449,0.01138301,0.31653639
-2.77038519,3.05034683,0.00537515,0.02017242,0.42319522,0.90759873,0.52009893,1.86711383,0.01144162,0.29801498
-2.76438219,2.95839668,0.00550881,0.01945723,0.40806152,0.88195285,0.50554527,1.81289548,0.01157957,0.28024260
-2.75837919,2.87435849,0.00570676,0.01877610,0.39528267,0.86065561,0.49227312,1.76147545,0.01180430,0.26346161
-2.75237619,2.79958566,0.00597373,0.01813973,0.38502850,0.84397985,0.48056669,1.71375062,0.01212230,0.24787951
-2.74637319,2.73520623,0.00631319,0.01755706,0.37743005,0.83213763,0.47065848,1.67049010,0.01253887,0.23366595
-2.74037019,2.68210785,0.00672722,0.01703505,0.37258032,0.82528128,0.46272505,1.63232111,0.01305785,0.22095106
-2.73436718,2.64092944,0.00721645,0.01657866,0.37053553,0.82350498,0.45688453,1.59971957,0.01368144,0.20982512
-2.72836418,2.61205911,0.00777992,0.01619081,0.37131679,0.82684658,0.45319588,1.57300545,0.01440997,0.20033925
-2.72236118,2.59563786,0.00841511,0.01587243,0.37491178,0.83528943,0.45165982,1.55234278,0.01524184,0.19250729
-2.71635818,2.59156840,0.00911788,0.01562264,0.38127652,0.84876416,0.45222125,1.53774382,0.01617336,0.18630834
-2.71035518,2.59952813,0.00988252,0.01543890,0.39033676,0.86715013,0.45477301,1.52907715,0.01719877,0.18169001
-2.70435218,2.61898548,0.01070184,0.01531721,0.40198912,0.89027641,0.45916075,1.52607883,0.01831023,0.17857218
-2.69834917,2.64921858,0.01156725,0.01525235,0.41610180,0.91792235,0.46518875,1.52836619,0.01949792,0.17685090
-2.69234617,2.68933539,0.01246894,0.01523815,0.43251478,0.94981755,0.47262636,1.53545347,0.02075010,0.17640258
-2.68634317,2.73829461,0.01339607,0.01526772,0.45103972,0.98564147,0.48121490,1.54676853,0.02205330,0.17708799
-2.68034017,2.79492658,0.01433696,0.01533368,0.47145956,1.02502269,0.49067483,1.56167022,0.02339257,0.17875630
-2.67433717,2.85795380,0.01527935,0.01542841,0.49352806,1.06753808,0.50071289,1.57946552,0.02475165,0.18124881
-2.66833417,2.92601082,0.01621066,0.01554421,0.51696950,1.11271221,0.51102910,1.59942627,0.02611327,0.18440249
-2.66233117,2.99766339,0.01711824,0.01567351,0.54147876,1.16001725,0.52132348,1.62080486,0.02745950,0.18805324
-2.65632816,3.07142706,0.01798968,0.01580897,0.56672209,1.20887383,0.53130231,1.64284888,0.02877201,0.19203887
-2.65032516,3.14578535,0.01881303,0.01594363,0.59233887,1.25865325,0.54068386,1.66481435,0.03003241,0.19620182
-2.64432216,3.21920807,0.01957705,0.01607098,0.61794446,1.30868130,0.54920356,1.68597768,0.03122263,0.20039165
-2.63831916,3.29017002,0.02027145,0.01618501,0.64313452,1.35824421,0.55661844,1.70564638,0.03232521,0.20446723
-2.63231616,3.35717052,0.02088704,0.01628030,0.66749057,1.40659683,0.56271105,1.72316854,0.03332363,0.20829881
-2.62631316,3.41875407,0.02141592,0.01635201,0.69058725,1.45297327,0.56729255,1.73794142,0.03420263,0.21176980
-2.62031016,3.47353233,0.02185156,0.01639594,0.71200068,1.49659989,0.57020527,1.74941914,0.03494847,0.21477843
-2.61430715,3.52020736,0.02218887,0.01640852,0.73131815,1.53671070,0.57132461,1.75711967,0.03554922,0.21723909
-2.60830415,3.55759585,0.02242427,0.01638685,0.74814861,1.57256463,0.57056025,1.76063124,0.03599493,0.21908351
-2.60230115,3.58465398,0.02255565,0.01632870,0.76213360,1.60346440,0.56785691,1.75961813,0.03627786,0.22026161
-2.59629815,3.60050210,0.02258238,0.01623251,0.77295831,1.62877626,0.56319443,1.75382582,0.03639259,0.22074203
-2.59029515,3.60444843,0.02250520,0.01609743,0.78036211,1.64795001,0.55658740,1.74308532,0.03633613,0.22051234
-2.58429215,3.59601071,0.02232623,0.01592333,0.78414827,1.66053838,0.54808418,1.72731661,0.03610801,0.21957879
-2.57828914,3.57493485,0.02204881,0.01571077,0.78419212,1.66621504,0.53776552,1.70653080,0.03571027,0.21796567
-2.57228614,3.54120928,0.02167743,0.01546100,0.78044756,1.66479035,0.52574261,1.68083086,0.03514741,0.21571421
-2.56628314,3.49507421,0.02121767,0.01517597,0.77295129,1.65622410,0.51215472,1.65041061,0.03442637,0.21288102
-2.56028014,3.43702484,0.02067605,0.01485827,0.76182466,1.64063458,0.49716633,1.61555180,0.03355636,0.20953610
-2.55427714,3.36780800,0.02005998,0.01451108,0.74727300,1.61830346,0.48096395,1.57661905,0.03254875,0.20576054
-2.54827414,3.28841185,0.01937763,0.01413811,0.72958232,1.58967602,0.46375248,1.53405276,0.03141683,0.20164376
-2.54227114,3.20004863,0.01863786,0.01374352,0.70911362,1.55535676,0.44575137,1.48835979,0.03017562,0.19728073
-2.53626813,3.10413091,0.01785014,0.01333182,0.68629490,1.51610012,0.42719048,1.44010240,0.02884156,0.19276886
-2.53026513,3.00224187,0.01702441,0.01290772,0.66161125,1.47279687,0.40830583,1.38988542,0.02743224,0.18820508
-2.52426213,2.89610058,0.01617104,0.01247609,0.63559340,1.42645629,0.38933537,1.33834230,0.02596610,0.18368287
-2.51825913,2.78752352,0.01530065,0.01204177,0.60880514,1.37818486,0.37051470,1.28612031,0.02446208,0.17928969
-2.51225613,2.67838364,0.01442407,0.01160945,0.58183005,1.32916204,0.35207312,1.23386567,0.02293929,0.17510461
-2.50625313,2.57056830,0.01355218,0.01118362,0.55525810,1.28061408,0.33422978,1.18220887,0.02141670,0.17119649
-2.50025013,2.46593757,0.01269574,0.01076837,0.52967237,1.23378636,0.31719031,1.13175096,0.01991276,0.16762257
-2.49424712,2.36628427,0.01186533,0.01036741,0.50563649,1.18991546,0.30114384,1.08305121,0.01844514,0.16442770
-2.48824412,2.27329682,0.01107111,0.00998391,0.48368288,1.15020143,0.28626047,1.03661651,0.01703043,0.16164401
-2.48224112,2.18852588,0.01032273,0.00962054,0.46430229,1.11578115,0.27268927,0.99289289,0.01568387,0.15929115
-2.47623812,2.11335567,0.00962912,0.00927939,0.44793458,1.08770347,0.26055684,0.95225925,0.01441911,0.15737706
-2.47023512,2.04898023,0.00899839,0.00896200,0.43496105,1.06690653,0.24996621,0.91502351,0.01324807,0.15589901
-2.46423212,1.99638517,0.00843763,0.00866940,0.42569821,1.05419793,0.24099638,0.88142084,0.01218075,0.15484500
-2.45822911,1.95633455,0.00795277,0.00840212,0.42039310,1.05023793,0.23370212,0.85161416,0.01122514,0.15419537
-2.45222611,1.92936312,0.00754850,0.00816029,0.41922004,1.05552613,0.22811423,0.82569623,0.01038715,0.15392446
-2.44622311,1.91577338,0.00722807,0.00794367,0.42227877,1.07039165,0.22423999,0.80369340,0.00967060,0.15400219
-2.44022011,1.91563711,0.00699331,0.00775174,0.42959396,1.09498701,0.22206395,0.78557032,0.00907721,0.15439559
-2.43421711,1.92880104,0.00684445,0.00758380,0.44111586,1.12928583,0.22154891,0.77123551,0.00860670,0.15507011
-2.42821411,1.95489609,0.00678017,0.00743901,0.45672220,1.17308415,0.22263707,0.76054735,0.00825681,0.15599067
-2.42221111,1.99334989,0.00679753,0.00731648,0.47622121,1.22600543,0.22525134,0.75332014,0.00802351,0.15712243
-2.41620810,2.04340208,0.00689203,0.00721531,0.49935558,1.28750910,0.22929697,0.74933019,0.00790104,0.15843137
-2.41020510,2.10412228,0.00705763,0.00713468,0.52580764,1.35690242,0.23466321,0.74832165,0.00788221,0.15988453
-2.40420210,2.17443015,0.00728690,0.00707385,0.55520530,1.43335535,0.24122538,0.75001205,0.00795848,0.16145014
-2.39819910,2.25311758,0.00757111,0.00703225,0.58712914,1.51591827,0.24884713,0.75409758,0.00812028,0.16309763
-2.39219610,2.33887257,0.00790041,0.00700942,0.62112021,1.60354205,0.25738294,0.76025808,0.00835718,0.16479753
-2.38619310,2.43030457,0.00826404,0.00700512,0.65668872,1.69509995,0.26668101,0.76816189,0.00865817,0.16652149
-2.38019010,2.52597095,0.00865056,0.00701926,0.69332337,1.78941101,0.27658629,0.77747062,0.00901194,0.16824228
-2.37418709,2.62440421,0.00904814,0.00705197,0.73050126,1.88526426,0.28694377,0.78784388,0.00940710,0.16993403
-2.36818409,2.72413951,0.00944482,0.00710354,0.76769810,1.98144308,0.29760192,0.79894416,0.00983246,0.17157256
-2.36218109,2.82374194,0.00982882,0.00717445,0.80439861,2.07674931,0.30841605,0.81044178,0.01027733,0.17313596
-2.35617809,2.92183296,0.01018887,0.00726537,0.84010684,2.17002623,0.31925169,0.82201992,0.01073168,0.17460525
-2.35017509,3.01711555,0.01051452,0.00737709,0.87435616,2.26018009,0.32998756,0.83337981,0.01118643,0.17596527
-2.34417209,3.10839727,0.01079642,0.00751056,0.90671867,2.34619952,0.34051834,0.84424585,0.01163360,0.17720560
-2.33816908,3.19461087,0.01102662,0.00766685,0.93681376,2.42717252,0.35075674,0.85437054,0.01206648,0.17832144
-2.33216608,3.27483186,0.01119878,0.00784711,0.96431577,2.50230062,0.36063505,0.86353924,0.01247974,0.17931452
-2.32616308,3.34829273,0.01130844,0.00805254,0.98896024,2.57091012,0.37010594,0.87157446,0.01286950,0.18019381
-2.32016008,3.41439356,0.01135311,0.00828439,1.01054895,2.63246023,0.37914251,0.87833956,0.01323335,0.18097601
-2.31415708,3.47270889,0.01133245,0.00854388,1.02895349,2.68654832,0.38773762,0.88374172,0.01357033,0.18168583
-2.30815408,3.52299097,0.01124824,0.00883217,1.04411720,2.73291224,0.39590253,0.88773413,0.01388088,0.18235583
-2.30215108,3.56516945,0.01110445,0.00915037,1.05605579,2.77143012,0.40366499,0.89031725,0.01416670,0.18302611
-2.29614807,3.59934783,0.01090712,0.00949946,1.06485635,2.80211784,0.41106687,0.89153900,0.01443060,0.18374349
-2.29014507,3.62579714,0.01066427,0.00988032,1.07067510,2.82512454,0.41816159,0.89149410,0.01467640,0.18456050
-2.28414207,3.64494697,0.01038573,0.01029366,1.07373380,2.84072652,0.42501139,0.89032224,0.01490866,0.18553407
-2.27813907,3.65737458,0.01008290,0.01074007,1.07431503,2.84931974,0.43168480,0.88820541,0.01513254,0.18672404
-2.27213607,3.66379219,0.00976855,0.01122001,1.07275648,2.85141128,0.43825432,0.88536423,0.01535362,0.18819151
-2.26613307,3.66503289,0.00945648,0.01173387,1.06944436,2.84760980,0.44479449,0.88205343,0.01557765,0.18999728
-2.26013007,3.66203532,0.00916125,0.01228194,1.06480593,2.83861523,0.45138043,0.87855655,0.01581046,0.19220016
-2.25412706,3.65582730,0.00889784,0.01286453,1.05930142,2.82520757,0.45808686,0.87517987,0.01605780,0.19485558
-2.24812406,3.64750831,0.00868133,0.01348197,1.05341531,2.80823488,0.46498754,0.87224575,0.01632519,0.19801428
-2.24212106,3.63823093,0.00852653,0.01413469,1.04764699,2.78860024,0.47215509,0.87008534,0.01661785,0.20172134
-2.23611806,3.62918102,0.00844766,0.01482324,1.04250093,2.76724762,0.47966093,0.86903081,0.01694065,0.20601541
-2.23011506,3.62155650,0.00845799,0.01554835,1.03847636,2.74514655,0.48757534,0.86940719,0.01729802,0.21092828
-2.22411206,3.61654482,0.00856951,0.01631094,1.03605657,2.72327548,0.49596722,0.87152388,0.01769393,0.21648477
-2.21810905,3.61529893,0.00879261,0.01711209,1.03569785,2.70260393,0.50490355,0.87566599,0.01813186,0.22270284
-2.21210605,3.61891204,0.00913573,0.01795308,1.03781829,2.68407339,0.51444833,0.88208564,0.01861477,0.22959395
-2.20610305,3.62839144,0.00960511,0.01883523,1.04278660,2.66857741,0.52466081,0.89099349,0.01914507,0.23716361
-2.20010005,3.64463182,0.01020449,0.01975994,1.05091121,2.65694117,0.53559311,0.90255051,0.01972455,0.24541205
-2.19409705,3.66838898,0.01093488,0.02072845,1.06242998,2.64990108,0.54728710,0.91686059,0.02035433,0.25433501
-2.18809405,3.70025465,0.01179436,0.02174184,1.07750081,2.64808510,0.55977075,0.93396387,0.02103484,0.26392452
-2.18209105,3.74063360,0.01277796,0.02280079,1.09619378,2.65199466,0.57305416,0.95383152,0.02176564,0.27416964
-2.17608804,3.78972430,0.01387758,0.02390545,1.11848503,2.66198889,0.58712544,0.97636191,0.02254544,0.28505726
-2.17008504,3.84750423,0.01508196,0.02505534,1.14425293,2.67827212,0.60194682,1.00137882,0.02337195,0.29657271
-2.16408204,3.91372109,0.01637681,0.02624917,1.17327703,2.70088554,0.61745138,1.02863166,0.02424184,0.30870036
-2.15807904,3.98789108,0.01774495,0.02748472,1.20523995,2.72970359,0.63354058,1.05779824,0.02515068,0.32142412
-2.15207604,4.06930484,0.01916662,0.02875881,1.23973266,2.76443583,0.65008317,1.08848995,0.02609293,0.33472783
-2.14607304,4.15704183,0.02061983,0.03006724,1.27626302,2.80463438,0.66691552,1.12025964,0.02706196,0.34859562
-2.14007004,4.24999294,0.02208084,0.03140480,1.31426779,2.84970723,0.68384367,1.15261204,0.02805015,0.36301213
-2.13406703,4.34689124,0.02352472,0.03276535,1.35312766,2.89893691,0.70064712,1.18501644,0.02904898,0.37796271
-2.12806403,4.44634987,0.02492596,0.03414192,1.39218494,2.95150407,0.71708442,1.21692158,0.03004926,0.39343351
-2.12206103,4.54690574,0.02625918,0.03552690,1.43076344,3.00651499,0.73290028,1.24777195,0.03104137,0.40941149
-2.11605803,4.64706742,0.02749987,0.03691226,1.46818958,3.06303193,0.74783401,1.27702527,0.03201554,0.42588430
-2.11005503,4.74536506,0.02862503,0.03828977,1.50381406,3.12010480,0.76162886,1.30417017,0.03296222,0.44284005
-2.10405203,4.84040003,0.02961395,0.03965129,1.53703309,3.17680277,0.77404185,1.32874366,0.03387242,0.46026694
-2.09804902,4.93089196,0.03044883,0.04098904,1.56730807,3.23224416,0.78485355,1.35034732,0.03473813,0.47815264
-2.09204602,5.01572078,0.03111535,0.04229590,1.59418314,3.28562316,0.79387730,1.36866173,0.03555266,0.49648357
-2.08604302,5.09396171,0.03160312,0.04356565,1.61729945,3.33623211,0.80096739,1.38345829,0.03631104,0.51524388
-2.08004002,5.16491149,0.03190603,0.04479318,1.63640567,3.38347825,0.80602573,1.39460790,0.03701027,0.53441434
-2.07403702,5.22810454,0.03202246,0.04597467,1.65136431,3.42689414,0.80900667,1.40208613,0.03764961,0.55397103
-2.06803402,5.28331840,0.03195533,0.04710771,1.66215345,3.46614175,0.80991977,1.40597437,0.03823072,0.57388386
-2.06203102,5.33056850,0.03171201,0.04819132,1.66886411,3.50100991,0.80883037,1.40645718,0.03875771,0.59411519
-2.05602801,5.37009270,0.03130408,0.04922595,1.67169335,3.53140599,0.80585793,1.40381560,0.03923714,0.61461837
-2.05002501,5.40232691,0.03074695,0.05021334,1.67093370,3.55734255,0.80117242,1.39841701,0.03967781,0.63533645
-2.04402201,5.42787323,0.03005945,0.05115638,1.66695945,3.57892013,0.79498886,1.39070173,0.04009055,0.65620113
-2.03801901,5.44746292,0.02926321,0.05205887,1.66021072,3.59630754,0.78756049,1.38116712,0.04048779,0.67713204
-2.03201601,5.46191606,0.02838211,0.05292520,1.65117608,3.60972127,0.77917083,1.37034980,0.04088316,0.69803639
-2.02601301,5.47210048,0.02744160,0.05376006,1.64037459,3.61940520,0.77012524,1.35880676,0.04129088,0.71880909
-2.02001001,5.47889180,0.02646807,0.05456805,1.62833812,3.62561210,0.76074211,1.34709622,0.04172523,0.73933334
-2.01400700,5.48313668,0.02548821,0.05535337,1.61559461,3.62858787,0.75134442,1.33575883,0.04219988,0.75948176
-2.00800400,5.48562065,0.02452846,0.05611942,1.60265277,3.62855929,0.74225160,1.32530014,0.04272727,0.77911789
-2.00200100,5.48704158,0.02361444,0.05686847,1.58998877,3.62572562,0.73377224,1.31617473,0.04331803,0.79809819
-1.99599800,5.48798934,0.02277052,0.05760145,1.57803492,3.62025408,0.72619753,1.30877267,0.04398041,0.81627422
-1.98999500,5.48893172,0.02201940,0.05831763,1.56717055,3.61227894,0.71979574,1.30340847,0.04471985,0.83349516
-1.98399200,5.49020627,0.02138178,0.05901453,1.55771485,3.60190342,0.71480736,1.30031304,0.04553864,0.84961031
-1.97798899,5.49201733,0.02087612,0.05968780,1.54992159,3.58920389,0.71144125,1.29962840,0.04643572,0.86447166
-1.97198599,5.49443744,0.02051838,0.06033123,1.54397533,3.57423502,0.70987118,1.30140544,0.04740661,0.87793625
-1.96598299,5.49741194,0.02032186,0.06093683,1.53998892,3.55703540,0.71023306,1.30560440,0.04844352,0.88986842
-1.95997999,5.50076599,0.02029705,0.06149499,1.53800204,3.53763233,0.71262238,1.31209792,0.04953562,0.90014171
-1.95397699,5.50421299,0.02045149,0.06199472,1.53798054,3.51604546,0.71709193,1.32067651,0.05066948,0.90864057
-1.94797399,5.50736374,0.02078964,0.06242396,1.53981665,3.49228860,0.72364974,1.33105596,0.05182959,0.91526171
-1.94197099,5.50973613,0.02131276,0.06276994,1.54332989,3.46636970,0.73225718,1.34288654,0.05299902,0.91991532
-1.93596798,5.51076495,0.02201881,0.06301964,1.54826897,3.43828901,0.74282738,1.35576355,0.05416023,0.92252595
-1.92996498,5.50981221,0.02290231,0.06316015,1.55431486,3.40803579,0.75522408,1.36923897,0.05529578,0.92303346
-1.92396198,5.50617806,0.02395429,0.06317921,1.56108519,3.37558428,0.76926111,1.38283391,0.05638923,0.92139374
-1.91795898,5.49911297,0.02516221,0.06306565,1.56814038,3.34088951,0.78470274,1.39605147,0.05742579,0.91757960
-1.91195598,5.48783143,0.02650998,0.06280978,1.57499163,3.30388383,0.80126524,1.40838981,0.05839312,0.91158160
-1.90595298,5.47152771,0.02797802,0.06240385,1.58111096,3.26447483,0.81861962,1.41935510,0.05928182,0.90340898
-1.89994997,5.44939384,0.02954342,0.06184239,1.58594328,3.22254541,0.83639608,1.42847405,0.06008589,0.89309068
-1.89394697,5.42063991,0.03118016,0.06112245,1.58892044,3.17795636,0.85419000,1.43530578,0.06080300,0.88067625
-1.88794397,5.38451630,0.03285952,0.06024384,1.58947682,3.13055163,0.87156964,1.43945266,0.06143453,0.86623677
-1.88194097,5.34033750,0.03455058,0.05920924,1.58706623,3.08016649,0.88808542,1.44057004,0.06198544,0.84986551
-1.87593797,5.28750659,0.03622074,0.05802418,1.58117930,3.02663795,0.90328061,1.43837433,0.06246400,0.83167827
-1.86993497,5.22553935,0.03783654,0.05669705,1.57136084,2.96981718,0.91670316,1.43264952,0.06288128,0.81181327
-1.86393197,5.15408697,0.03936439,0.05523884,1.55722625,2.90958307,0.92791817,1.42325173,0.06325053,0.79043046
-1.85792896,5.07295606,0.04077149,0.05366297,1.53847629,2.84585605,0.93652074,1.41011179,0.06358644,0.76771019
-1.85192596,4.98212478,0.04202673,0.05198491,1.51490945,2.77861136,0.94214848,1.39323573,0.06390435,0.74385112
-1.84592296,4.88175409,0.04310166,0.05022186,1.48643124,2.70789068,0.94449324,1.37270323,0.06421946,0.71906744
-1.83991996,4.77219343,0.04397135,0.04839226,1.45305985,2.63381151,0.94331162,1.34866413,0.06454596,0.69358534
-1.83391696,4.65398011,0.04461525,0.04651540,1.41492798,2.55657344,0.93843363,1.32133311,0.06489635,0.66763895
-1.82791396,4.52783248,0.04501795,0.04461094,1.37228054,2.47646103,0.92976920,1.29098284,0.06528083,0.64146572
-1.82191096,4.39463700,0.04516974,0.04269851,1.32546848,2.39384292,0.91731228,1.25793598,0.06570676,0.61530160
-1.81590795,4.25542972,0.04506710,0.04079725,1.27493885,2.30916725,0.90114220,1.22255621,0.06617844,0.58937601
-1.80990495,4.11137317,0.04471290,0.03892551,1.22122178,2.22295368,0.88142244,1.18523884,0.06669693,0.56390711
-1.80390195,3.96372958,0.04411655,0.03710054,1.16491478,2.13578238,0.85839669,1.14640129,0.06726011,0.53909721
-1.79789895,3.81383188,0.04329382,0.03533828,1.10666535,2.04828065,0.83238249,1.10647388,0.06786300,0.51512892
-1.79189595,3.66305357,0.04226652,0.03365318,1.04715240,1.96110788,0.80376280,1.06589114,0.06849815,0.49216186
-1.78589295,3.51277900,0.04106204,0.03205816,0.98706761,1.87493965,0.77297567,1.02508409,0.06915620,0.47033033
-1.77988994,3.36437496,0.03971267,0.03056459,0.92709724,1.79045170,0.74050278,0.98447345,0.06982660,0.44974180
-1.77388694,3.21916470,0.03825482,0.02918232,0.86790518,1.70830443,0.70685694,0.94446406,0.07049832,0.43047643
-1.76788394,3.07840508,0.03672814,0.02791982,0.81011782,1.62912861,0.67256934,0.90544042,0.07116069,0.41258740
-1.76188094,2.94326720,0.03517454,0.02678425,0.75431119,1.55351269,0.63817678,0.86776328,0.07180408,0.39610211
