energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,1.86784678,0.49199129,0.00197144,0.71602413,1.52825197,0.00459671,0.03043014
-4.29514757,1.94942329,0.51462135,0.00208492,0.75145417,1.59439661,0.00498500,0.03283417
-4.28914457,2.03413095,0.53791973,0.00220478,0.78774268,1.66316822,0.00539666,0.03553809
-4.28314157,2.12046807,0.56146801,0.00232930,0.82421495,1.73335556,0.00582502,0.03852388
-4.27713857,2.20695813,0.58484269,0.00245673,0.86019173,1.80377577,0.00626269,0.04176948
-4.27113557,2.29218152,0.60762109,0.00258527,0.89499832,1.87330264,0.00670170,0.04524836
-4.26513257,2.37480539,0.62938774,0.00271318,0.92797468,1.94089277,0.00713368,0.04892921
-4.25912956,2.45361132,0.64974128,0.00283874,0.95848621,2.00560899,0.00755006,0.05277579
-4.25312656,2.52752009,0.66830182,0.00296038,0.98593541,2.06664063,0.00794231,0.05674697
-4.24712356,2.59561320,0.68471860,0.00307665,1.00977385,2.12332005,0.00830218,0.06079702
-4.24112056,2.65715052,0.69867782,0.00318626,1.02951441,2.17513511,0.00862197,0.06487615
-4.23511756,2.71158359,0.70991038,0.00328814,1.04474309,2.22173722,0.00889473,0.06893126
-4.22911456,2.75856423,0.71819916,0.00338147,1.05513022,2.26294460,0.00911451,0.07290707
-4.22311156,2.79794797,0.72338562,0.00346565,1.06044013,2.29874089,0.00927660,0.07674734
-4.21710855,2.82979217,0.72537515,0.00354037,1.06053924,2.32926884,0.00937764,0.08039635
-4.21110555,2.85434871,0.72414110,0.00360558,1.05540163,2.35481945,0.00941580,0.08380053
-4.20510255,2.87205134,0.71972693,0.00366149,1.04511201,2.37581674,0.00939088,0.08691013
-4.19909955,2.88349801,0.71224643,0.00370858,1.02986565,2.39279886,0.00930430,0.08968087
-4.19309655,2.88942873,0.70188176,0.00374757,1.00996504,2.40639598,0.00915913,0.09207558
-4.18709355,2.89069973,0.68887925,0.00377942,0.98581349,2.41730600,0.00896004,0.09406560
-4.18109055,2.88825470,0.67354320,0.00380526,0.95790552,2.42626888,0.00871315,0.09563200
-4.17508754,2.88309442,0.65622761,0.00382640,0.92681455,2.43404069,0.00842591,0.09676650
-4.16908454,2.87624581,0.63732632,0.00384427,0.89317832,2.44136847,0.00810691,0.09747208
-4.16308154,2.86873161,0.61726189,0.00386039,0.85768237,2.44896677,0.00776568,0.09776314
-4.15707854,2.86154200,0.59647363,0.00387632,0.82104253,2.45749696,0.00741242,0.09766537
-4.15107554,2.85560900,0.57540527,0.00389365,0.78398679,2.46754998,0.00705779,0.09721522
-4.14507254,2.85178475,0.55449283,0.00391393,0.74723739,2.47963315,0.00671265,0.09645901
-4.13906953,2.85082415,0.53415307,0.00393866,0.71149368,2.49416133,0.00638781,0.09545170
-4.13306653,2.85337223,0.51477300,0.00396922,0.67741633,2.51145247,0.00609379,0.09425550
-4.12706353,2.85995634,0.49670079,0.00400688,0.64561332,2.53172741,0.00584057,0.09293822
-4.12106053,2.87098283,0.48023835,0.00405277,0.61662810,2.55511331,0.00563742,0.09157151
-4.11505753,2.88673778,0.46563574,0.00410783,0.59093001,2.58165020,0.00549268,0.09022910
-4.10905453,2.90739090,0.45308754,0.00417279,0.56890730,2.61129953,0.00541357,0.08898499
-4.10305153,2.93300185,0.44273101,0.00424819,0.55086241,2.64395405,0.00540604,0.08791186
-4.09704852,2.96352793,0.43464614,0.00433432,0.53700966,2.67944775,0.00547465,0.08707943
-4.09104552,2.99883220,0.42885725,0.00443124,0.52747519,2.71756524,0.00562244,0.08655319
-4.08504252,3.03869132,0.42533603,0.00453875,0.52229865,2.75804949,0.00585080,0.08639325
-4.07903952,3.08280243,0.42400574,0.00465637,0.52143683,2.80060771,0.00615944,0.08665341
-4.07303652,3.13078869,0.42474630,0.00478339,0.52476867,2.84491489,0.00654635,0.08738053
-4.06703352,3.18220348,0.42740013,0.00491880,0.53210163,2.89061506,0.00700773,0.08861409
-4.06103052,3.23653345,0.43177844,0.00506134,0.54317915,2.93732062,0.00753804,0.09038597
-4.05502751,3.29320098,0.43766781,0.00520952,0.55768912,2.98461036,0.00813004,0.09272044
-4.04902451,3.35156661,0.44483702,0.00536159,0.57527317,3.03202686,0.00877491,0.09563430
-4.04302151,3.41093247,0.45304381,0.00551563,0.59553671,3.07907432,0.00946235,0.09913718
-4.03701851,3.47054751,0.46204171,0.00566955,0.61805950,3.12521774,0.01018079,0.10323186
-4.03101551,3.52961524,0.47158674,0.00582112,0.64240677,3.16988441,0.01091759,0.10791475
-4.02501251,3.58730478,0.48144389,0.00596810,0.66814047,3.21246846,0.01165934,0.11317632
-4.01900950,3.64276546,0.49139339,0.00610820,0.69483064,3.25233897,0.01239216,0.11900156
-4.01300650,3.69514498,0.50123659,0.00623923,0.72206644,3.28885191,0.01310204,0.12537032
-4.00700350,3.74361089,0.51080134,0.00635914,0.74946660,3.32136568,0.01377516,0.13225769
-4.00100050,3.78737446,0.51994679,0.00646609,0.77668888,3.34925980,0.01439832,0.13963417
-3.99499750,3.82571597,0.52856735,0.00655851,0.80343812,3.37195579,0.01495924,0.14746581
-3.98899450,3.85801008,0.53659562,0.00663519,0.82947259,3.38893919,0.01544694,0.15571421
-3.98299150,3.88374951,0.54400423,0.00669531,0.85460812,3.39978125,0.01585199,0.16433635
-3.97698849,3.90256573,0.55080629,0.00673846,0.87871993,3.40415888,0.01616684,0.17328446
-3.97098549,3.91424484,0.55705434,0.00676469,0.90174183,3.40187144,0.01638594,0.18250566
-3.96498249,3.91873748,0.56283783,0.00677452,0.92366281,3.39285302,0.01650590,0.19194169
-3.95897949,3.91616180,0.56827892,0.00676885,0.94452106,3.37717921,0.01652552,0.20152857
-3.95297649,3.90679884,0.57352682,0.00674903,0.96439572,3.35506762,0.01644579,0.21119643
-3.94697349,3.89108026,0.57875078,0.00671670,0.98339666,3.32687193,0.01626978,0.22086932
-3.94097049,3.86956904,0.58413183,0.00667380,1.00165285,3.29306956,0.01600244,0.23046536
-3.93496748,3.84293380,0.58985379,0.00662243,1.01929994,3.25424361,0.01565041,0.23989705
-3.92896448,3.81191842,0.59609371,0.00656481,1.03646766,3.21106001,0.01522174,0.24907185
-3.92296148,3.77730841,0.60301232,0.00650313,1.05326785,3.16424121,0.01472554,0.25789316
-3.91695848,3.73989612,0.61074476,0.00643952,1.06978363,3.11453798,0.01417173,0.26626157
-3.91095548,3.70044669,0.61939226,0.00637594,1.08606053,3.06270081,0.01357064,0.27407646
-3.90495248,3.65966672,0.62901491,0.00631409,1.10209991,3.00945268,0.01293274,0.28123790
-3.89894947,3.61817728,0.63962612,0.00625540,1.11785510,2.95546466,0.01226835,0.28764882
-3.89294647,3.57649279,0.65118898,0.00620094,1.13323054,2.90133543,0.01158739,0.29321731
-3.88694347,3.53500666,0.66361467,0.00615145,1.14808381,2.84757592,0.01089918,0.29785909
-3.88094047,3.49398423,0.67676315,0.00610731,1.16223066,2.79459942,0.01021229,0.30149989
-3.87493747,3.45356317,0.69044609,0.00606855,1.17545244,2.74271751,0.00953445,0.30407778
-3.86893447,3.41376084,0.70443195,0.00603491,1.18750591,2.69214156,0.00887252,0.30554530
-3.86293147,3.37448795,0.71845299,0.00600586,1.19813461,2.64298935,0.00823247,0.30587117
-3.85692846,3.33556739,0.73221408,0.00598068,1.20708144,2.59529602,0.00761945,0.30504179
-3.85092546,3.29675700,0.74540276,0.00595849,1.21410180,2.54902848,0.00703786,0.30306212
-3.84492246,3.25777478,0.75770042,0.00593832,1.21897667,2.50410209,0.00649150,0.29995623
-3.83891946,3.21832531,0.76879393,0.00591917,1.22152530,2.46039872,0.00598364,0.29576723
-3.83291646,3.17812590,0.77838752,0.00590006,1.22161677,2.41778506,0.00551722,0.29055682
-3.82691346,3.13693148,0.78621427,0.00588006,1.21918028,2.37613033,0.00509491,0.28440436
-3.82091046,3.09455718,0.79204701,0.00585836,1.21421382,2.33532266,0.00471931,0.27740558
-3.81490745,3.05089791,0.79570813,0.00583424,1.20679093,2.29528369,0.00439305,0.26967096
-3.80890445,3.00594453,0.79707797,0.00580713,1.19706557,2.25598092,0.00411882,0.26132390
-3.80290145,2.95979637,0.79610170,0.00577659,1.18527489,2.21743765,0.00389952,0.25249873
-3.79689845,2.91266987,0.79279419,0.00574232,1.17174008,2.17974061,0.00373825,0.24333866
-3.79089545,2.86490366,0.78724296,0.00570417,1.15686516,2.14304521,0.00363834,0.23399367
-3.78489245,2.81696008,0.77960909,0.00566209,1.14113381,2.10757858,0.00360333,0.22461849
-3.77888944,2.76942331,0.77012587,0.00561617,1.12510440,2.07364057,0.00363691,0.21537058
-3.77288644,2.72299441,0.75909547,0.00556660,1.10940306,2.04160281,0.00374287,0.20640824
-3.76688344,2.67848336,0.74688349,0.00551371,1.09471502,2.01190598,0.00392500,0.19788874
-3.76088044,2.63679817,0.73391168,0.00545792,1.08177410,1.98505518,0.00418697,0.18996653
-3.75487744,2.59893116,0.72064882,0.00539977,1.07135052,1.96161347,0.00453217,0.18279148
-3.74887444,2.56594243,0.70760010,0.00533993,1.06423693,1.94219349,0.00496360,0.17650706
-3.74287144,2.53894045,0.69529512,0.00527918,1.06123282,1.92744705,0.00548369,0.17124850
-3.73686843,2.51905985,0.68427489,0.00521845,1.06312737,1.91805253,0.00609413,0.16714091
-3.73086543,2.50743652,0.67507794,0.00515882,1.07068096,1.91470011,0.00679574,0.16429728
-3.72486243,2.50518008,0.66822601,0.00510146,1.08460546,1.91807486,0.00758832,0.16281635
-3.71885943,2.51334420,0.66420959,0.00504771,1.10554373,1.92883782,0.00847049,0.16278045
-3.71285643,2.53289509,0.66347355,0.00499900,1.13404872,1.94760523,0.00943961,0.16425330
-3.70685343,2.56467896,0.66640343,0.00495683,1.17056257,1.97492651,0.01049167,0.16727782
-3.70085043,2.60938911,0.67331257,0.00492275,1.21539644,2.01126138,0.01162128,0.17187397
-3.69484742,2.66753373,0.68443047,0.00489830,1.26871162,2.05695694,0.01282160,0.17803686
-3.68884442,2.73940549,0.69989287,0.00488496,1.33050270,2.11222538,0.01408437,0.18573502
-3.68284142,2.82505406,0.71973372,0.00488410,1.40058349,2.17712331,0.01540000,0.19490919
-3.67683842,2.92426283,0.74387948,0.00489687,1.47857648,2.25153359,0.01675763,0.20547146
-3.67083542,3.03653096,0.77214599,0.00492420,1.56390647,2.33515051,0.01814522,0.21730509
-3.66483242,3.16106193,0.80423807,0.00496667,1.65579907,2.42746930,0.01954979,0.23026496
-3.65882941,3.29675949,0.83975218,0.00502451,1.75328450,2.52778057,0.02095752,0.24417880
-3.65282641,3.44223181,0.87818196,0.00509752,1.85520708,2.63517047,0.02235397,0.25884919
-3.64682341,3.59580428,0.91892692,0.00518502,1.96024052,2.74852684,0.02372430,0.27405635
-3.64082041,3.75554131,0.96130395,0.00528588,2.06690902,2.86655178,0.02505351,0.28956172
-3.63481741,3.91927694,1.00456153,0.00539848,2.17361388,2.98778055,0.02632662,0.30511233
-3.62881441,4.08465385,1.04789639,0.00552075,2.27866506,3.11060660,0.02752893,0.32044568
-3.62281141,4.24917019,1.09047200,0.00565016,2.38031703,3.23331246,0.02864623,0.33529533
-3.61680840,4.41023301,1.13143866,0.00578387,2.47680789,3.35410568,0.02966501,0.34939665
-3.61080540,4.56521713,1.16995435,0.00591867,2.56640073,3.47115912,0.03057264,0.36249296
-3.60480240,4.71152776,1.20520596,0.00605121,2.64742586,3.58265445,0.03135762,0.37434154
-3.59879940,4.84666517,1.23643003,0.00617798,2.71832260,3.68682772,0.03200969,0.38471952
-3.59279640,4.96828940,1.26293242,0.00629549,2.77767928,3.78201573,0.03252007,0.39342935
-3.58679340,5.07428303,1.28410636,0.00640033,2.82427005,3.86670154,0.03288154,0.40030368
-3.58079040,5.16280985,1.29944807,0.00648935,2.85708714,3.93955795,0.03308864,0.40520952
-3.57478739,5.23236749,1.30856967,0.00655970,2.87536765,3.99948705,0.03313773,0.40805139
-3.56878439,5.28183197,1.31120881,0.00660895,2.87861362,4.04565470,0.03302716,0.40877361
-3.56278139,5.31049243,1.30723469,0.00663517,2.86660490,4.07751825,0.03275729,0.40736128
-3.55677839,5.31807467,1.29665045,0.00663703,2.83940425,4.09484642,0.03233055,0.40384033
-3.55077539,5.30475216,1.27959173,0.00661380,2.79735458,4.09773024,0.03175147,0.39827625
-3.54477239,5.27114389,1.25632155,0.00656540,2.74106833,4.08658420,0.03102661,0.39077186
-3.53876938,5.21829867,1.22722178,0.00649242,2.67140957,4.06213727,0.03016456,0.38146401
-3.53276638,5.14766624,1.19278145,0.00639606,2.58946943,4.02541365,0.02917576,0.37051944
-3.52676338,5.06105560,1.15358243,0.00627811,2.49653572,3.97770359,0.02807237,0.35812989
-3.52076038,4.96058213,1.11028301,0.00614092,2.39405795,3.92052503,0.02686809,0.34450668
-3.51475738,4.84860501,1.06359993,0.00598727,2.28360907,3.85557732,0.02557786,0.32987497
-3.50875438,4.72765709,1.01428954,0.00582029,2.16684505,3.78468841,0.02421763,0.31446780
-3.50275138,4.60036991,0.96312867,0.00564338,2.04546397,3.70975771,0.02280402,0.29852024
-3.49674837,4.46939644,0.91089591,0.00546009,1.92116574,3.63269655,0.02135402,0.28226375
-3.49074537,4.33733464,0.85835384,0.00527399,1.79561388,3.55536869,0.01988462,0.26592093
-3.48474237,4.20665461,0.80623265,0.00508860,1.67040044,3.47953337,0.01841251,0.24970087
-3.47873937,4.07963224,0.75521572,0.00490726,1.54701491,3.40679313,0.01695377,0.23379510
-3.47273637,3.95829175,0.70592740,0.00473307,1.42681810,3.33854862,0.01552353,0.21837443
-3.46673337,3.84435935,0.65892316,0.00456881,1.31102129,3.27596224,0.01413581,0.20358644
-3.46073037,3.73922947,0.61468239,0.00441687,1.20067103,3.21993208,0.01280321,0.18955397
-3.45472736,3.64394458,0.57360373,0.00427926,1.09663964,3.17107698,0.01153685,0.17637437
-3.44872436,3.55918896,0.53600281,0.00415753,0.99962120,3.12973326,0.01034620,0.16411951
-3.44272136,3.48529610,0.50211238,0.00405283,0.91013262,3.09596283,0.00923909,0.15283657
-3.43671836,3.42226858,0.47208440,0.00396591,0.82851934,3.06957183,0.00822165,0.14254943
-3.43071536,3.36980911,0.44599388,0.00389713,0.75496490,3.05013877,0.00729842,0.13326062
-3.42471236,3.32736049,0.42384414,0.00384653,0.68950364,3.03705006,0.00647239,0.12495364
-3.41870935,3.29415220,0.40557304,0.00381386,0.63203583,3.02954123,0.00574515,0.11759561
-3.41270635,3.26925094,0.39105998,0.00379862,0.58234424,3.02674126,0.00511700,0.11114002
-3.40670335,3.25161238,0.38013315,0.00380015,0.54011157,3.02771770,0.00458713,0.10552965
-3.40070035,3.24013167,0.37257697,0.00381762,0.50493795,3.03152037,0.00415371,0.10069930
-3.39469735,3.23369014,0.36813931,0.00385009,0.47635797,3.03722133,0.00381410,0.09657850
-3.38869435,3.23119636,0.36653837,0.00389657,0.45385669,3.04394943,0.00356491,0.09309386
-3.38269135,3.23161986,0.36746913,0.00395598,0.43688432,3.05091792,0.00340217,0.09017130
-3.37668834,3.23401668,0.37060931,0.00402718,0.42486938,3.05744428,0.00332134,0.08773780
-3.37068534,3.23754608,0.37562479,0.00410898,0.41723008,3.06296187,0.00331744,0.08572291
-3.36468234,3.24147872,0.38217461,0.00420012,0.41338409,3.06702333,0.00338503,0.08405987
-3.35867934,3.24519685,0.38991552,0.00429924,0.41275668,3.06929659,0.00351828,0.08268644
-3.35267634,3.24818759,0.39850629,0.00440490,0.41478736,3.06955432,0.00371093,0.08154534
-3.34667334,3.25003077,0.40761177,0.00451551,0.41893534,3.06765821,0.00395634,0.08058454
-3.34067034,3.25038294,0.41690684,0.00462934,0.42468388,3.06353978,0.00424744,0.07975721
-3.33466733,3.24895935,0.42608033,0.00474456,0.43154395,3.05717924,0.00457677,0.07902161
-3.32866433,3.24551558,0.43483883,0.00485914,0.43905715,3.04858423,0.00493650,0.07834076
-3.32266133,3.23983043,0.44291057,0.00497095,0.44679840,3.03776995,0.00531848,0.07768210
-3.31665833,3.23169144,0.45004907,0.00507777,0.45437818,3.02474192,0.00571428,0.07701712
-3.31065533,3.22088389,0.45603676,0.00517730,0.46144474,3.00948259,0.00611530,0.07632100
-3.30465233,3.20718412,0.46068821,0.00526720,0.46768606,2.99194221,0.00651292,0.07557226
-3.29864932,3.19035715,0.46385291,0.00534521,0.47283173,2.97203451,0.00689860,0.07475256
-3.29264632,3.17015865,0.46541759,0.00540912,0.47665453,2.94963695,0.00726408,0.07384647
-3.28664332,3.14634066,0.46530762,0.00545693,0.47897181,2.92459509,0.00760160,0.07284141
-3.28064032,3.11866030,0.46348774,0.00548684,0.47964637,2.89673062,0.00790401,0.07172758
-3.27463732,3.08689060,0.45996173,0.00549735,0.47858692,2.86585191,0.00816508,0.07049808
-3.26863432,3.05083236,0.45477109,0.00548729,0.47574789,2.83176627,0.00837961,0.06914889
-3.26263132,3.01032599,0.44799277,0.00545589,0.47112848,2.79429288,0.00854363,0.06767905
-3.25662831,2.96526254,0.43973594,0.00540277,0.46477111,2.75327540,0.00865458,0.06609071
-3.25062531,2.91559305,0.43013788,0.00532799,0.45675896,2.70859354,0.00871138,0.06438925
-3.24462231,2.86133564,0.41935932,0.00523203,0.44721290,2.66017297,0.00871454,0.06258332
-3.23861931,2.80258021,0.40757924,0.00511577,0.43628768,2.60799310,0.00866614,0.06068487
-3.23261631,2.73949059,0.39498948,0.00498047,0.42416768,2.55209271,0.00856988,0.05870903
-3.22661331,2.67230433,0.38178940,0.00482773,0.41106215,2.49257336,0.00843095,0.05667410
-3.22061031,2.60133051,0.36818078,0.00465942,0.39720034,2.42960078,0.00825593,0.05460133
-3.21460730,2.52694603,0.35436331,0.00447764,0.38282650,2.36340481,0.00805263,0.05251470
-3.20860430,2.44959106,0.34053063,0.00428463,0.36819502,2.29427793,0.00782988,0.05044073
-3.20260130,2.36976391,0.32686734,0.00408275,0.35356595,2.22257322,0.00759732,0.04840818
-3.19659830,2.28801610,0.31354686,0.00387436,0.33920085,2.14870179,0.00736511,0.04644776
-3.19059530,2.20494775,0.30073023,0.00366183,0.32535929,2.07313012,0.00714367,0.04459187
-3.18459230,2.12120356,0.28856581,0.00344743,0.31229587,1.99637749,0.00694338,0.04287431
-3.17858929,2.03746945,0.27718980,0.00323333,0.30025801,1.91901341,0.00677432,0.04133008
-3.17258629,1.95446959,0.26672736,0.00302156,0.28948432,1.84165500,0.00664599,0.03999507
-3.16658329,1.87296363,0.25729419,0.00281397,0.28020355,1.76496411,0.00656706,0.03890595
-3.16058029,1.79374366,0.24899843,0.00261224,0.27263410,1.68964375,0.00654511,0.03809994
-3.15457729,1.71763052,0.24194251,0.00241787,0.26698393,1.61643350,0.00658648,0.03761469
-3.14857429,1.64546879,0.23622487,0.00223219,0.26345071,1.54610358,0.00669606,0.03748808
-3.14257129,1.57812029,0.23194129,0.00205634,0.26222210,1.47944717,0.00687719,0.03775811
-3.13656828,1.51645543,0.22918572,0.00189131,0.26347615,1.41727074,0.00713159,0.03846269
-3.13056528,1.46134245,0.22805049,0.00173795,0.26738135,1.36038227,0.00745930,0.03963944
-3.12456228,1.41363429,0.22862576,0.00159700,0.27409662,1.30957742,0.00785873,0.04132537
-3.11855928,1.37415321,0.23099834,0.00146905,0.28377077,1.26562375,0.00832668,0.04355656
-3.11255628,1.34367351,0.23524971,0.00135462,0.29654156,1.22924332,0.00885848,0.04636766
-3.10655328,1.32290260,0.24145350,0.00125412,0.31253417,1.20109415,0.00944813,0.04979136
-3.10055028,1.31246106,0.24967243,0.00116790,0.33185912,1.18175116,0.01008850,0.05385767
-3.09454727,1.31286239,0.25995483,0.00109619,0.35460945,1.17168710,0.01077154,0.05859308
-3.08854427,1.32449300,0.27233097,0.00103917,0.38085741,1.17125436,0.01148854,0.06401961
-3.08254127,1.34759334,0.28680929,0.00099690,0.41065045,1.18066828,0.01223037,0.07015372
-3.07653827,1.38224095,0.30337282,0.00096935,0.44400673,1.19999267,0.01298779,0.07700512
-3.07053527,1.42833606,0.32197575,0.00095640,0.48091018,1.22912829,0.01375171,0.08457545
-3.06453227,1.48559047,0.34254056,0.00095778,0.52130528,1.26780480,0.01451339,0.09285702
-3.05852926,1.55352035,0.36495570,0.00097310,0.56509179,1.31557659,0.01526474,0.10183145
-3.05252626,1.63144344,0.38907398,0.00100183,0.61211957,1.37182305,0.01599843,0.11146847
-3.04652326,1.71848097,0.41471183,0.00104330,0.66218383,1.43575328,0.01670810,0.12172480
-3.04052026,1.81356459,0.44164950,0.00109664,0.71502106,1.50641544,0.01738836,0.13254329
-3.03451726,1.91544849,0.46963225,0.00116088,0.77030604,1.58271060,0.01803493,0.14385230
-3.02851426,2.02272643,0.49837262,0.00123484,0.82765013,1.66341094,0.01864449,0.15556553
-3.02251126,2.13385369,0.52755370,0.00131721,0.88660134,1.74718180,0.01921469,0.16758221
-3.01650825,2.24717348,0.55683354,0.00140656,0.94664620,1.83260717,0.01974399,0.17978783
-3.01050525,2.36094715,0.58585045,0.00150130,1.00721402,1.91821793,0.02023145,0.19205541
-3.00450225,2.47338777,0.61422923,0.00159978,1.06768334,2.00252214,0.02067658,0.20424725
-2.99849925,2.58269600,0.64158817,0.00170025,1.12739089,2.08403646,0.02107913,0.21621733
-2.99249625,2.68709746,0.66754669,0.00180093,1.18564291,2.16131793,0.02143881,0.22781408
-2.98649325,2.78488056,0.69173325,0.00190002,1.24172862,2.23299517,0.02175517,0.23888371
-2.98049025,2.87443371,0.71379364,0.00199578,1.29493568,2.29779804,0.02202738,0.24927380
-2.97448724,2.95428091,0.73339897,0.00208650,1.34456704,2.35458506,0.02225415,0.25883716
-2.96848424,3.02311452,0.75025358,0.00217058,1.38995883,2.40236771,0.02243358,0.26743574
-2.96248124,3.07982455,0.76410215,0.00224657,1.43049844,2.44033112,0.02256323,0.27494448
-2.95647824,3.12352338,0.77473607,0.00231317,1.46564229,2.46785046,0.02264010,0.28125502
-2.95047524,3.15356533,0.78199879,0.00236928,1.49493247,2.48450299,0.02266078,0.28627893
-2.94447224,3.16956074,0.78578977,0.00241404,1.51801140,2.49007529,0.02262156,0.28995045
-2.93846923,3.17138402,0.78606713,0.00244680,1.53463402,2.48456608,0.02251867,0.29222866
-2.93246623,3.15917581,0.78284864,0.00246719,1.54467676,2.46818436,0.02234850,0.29309881
-2.92646323,3.13333931,0.77621126,0.00247508,1.54814274,2.44134369,0.02210785,0.29257292
-2.92046023,3.09453104,0.76628897,0.00247061,1.54516295,2.40465259,0.02179422,0.29068945
-2.91445723,3.04364651,0.75326916,0.00245420,1.53599329,2.35890186,0.02140600,0.28751223
-2.90845423,2.98180145,0.73738757,0.00242651,1.52100718,2.30504932,0.02094276,0.28312852
-2.90245123,2.91030920,0.71892210,0.00238842,1.50068437,2.24420235,0.02040536,0.27764639
-2.89644822,2.83065500,0.69818550,0.00234107,1.47559599,2.17759892,0.01979612,0.27119147
-2.89044522,2.74446783,0.67551746,0.00228576,1.44638667,2.10658756,0.01911891,0.26390326
-2.88444222,2.65349070,0.65127609,0.00222400,1.41375428,2.03260640,0.01837910,0.25593111
-2.87843922,2.55954976,0.62582935,0.00215741,1.37842833,1.95716187,0.01758355,0.24743006
-2.87243622,2.46452304,0.59954650,0.00208776,1.34114773,1.88180703,0.01674049,0.23855677
-2.86643322,2.37030928,0.57279005,0.00201686,1.30263909,1.80811968,0.01585933,0.22946549
-2.86043022,2.27879722,0.54590821,0.00194659,1.26359629,1.73768044,0.01495048,0.22030461
-2.85442721,2.19183580,0.51922832,0.00187883,1.22466225,1.67205055,0.01402507,0.21121350
-2.84842421,2.11120561,0.49305129,0.00181541,1.18641369,1.61274976,0.01309471,0.20231999
-2.84242121,2.03859183,0.46764709,0.00175811,1.14934928,1.56123413,0.01217119,0.19373855
-2.83641821,1.97555891,0.44325161,0.00170859,1.11388170,1.51887393,0.01126625,0.18556913
-2.83041521,1.92352743,0.42006469,0.00166835,1.08033370,1.48693189,0.01039125,0.17789659
-2.82441221,1.88375320,0.39824932,0.00163872,1.04893818,1.46654218,0.00955698,0.17079092
-2.81840920,1.85730904,0.37793204,0.00162079,1.01984189,1.45869036,0.00877345,0.16430792
-2.81240620,1.84506957,0.35920428,0.00161543,0.99311249,1.46419502,0.00804971,0.15849035
-2.80640320,1.84769932,0.34212454,0.00162321,0.96874828,1.48369160,0.00739371,0.15336952
-2.80040020,1.86564451,0.32672128,0.00164445,0.94668981,1.51761916,0.00681219,0.14896694
-2.79439720,1.89912890,0.31299615,0.00167912,0.92683281,1.56621061,0.00631064,0.14529619
-2.78839420,1.94815397,0.30092764,0.00172692,0.90904135,1.62948735,0.00589326,0.14236467
-2.78239120,2.01250363,0.29047464,0.00178727,0.89316081,1.70725850,0.00556291,0.14017513
-2.77638819,2.09175377,0.28158005,0.00185927,0.87902969,1.79912554,0.00532120,0.13872707
-2.77038519,2.18528646,0.27417406,0.00194181,0.86648986,1.90449240,0.00516846,0.13801765
-2.76438219,2.29230879,0.26817713,0.00203353,0.85539478,2.02258110,0.00510379,0.13804235
-2.75837919,2.41187607,0.26350257,0.00213292,0.84561553,2.15245277,0.00512516,0.13879519
-2.75237619,2.54291866,0.26005866,0.00223833,0.83704445,2.29303357,0.00522941,0.14026864
-2.74637319,2.68427202,0.25775034,0.00234803,0.82959657,2.44314463,0.00541234,0.14245321
-2.74037019,2.83470882,0.25648054,0.00246030,0.82320911,2.60153521,0.00566879,0.14533689
-2.73436718,2.99297206,0.25615105,0.00257345,0.81783920,2.76691764,0.00599271,0.14890444
-2.72836418,3.15780819,0.25666328,0.00268590,0.81346058,2.93800276,0.00637722,0.15313675
-2.72236118,3.32799853,0.25791875,0.00279620,0.81005943,3.11353412,0.00681476,0.15801020
-2.71635818,3.50238805,0.25981946,0.00290312,0.80763005,3.29231960,0.00729716,0.16349636
-2.71035518,3.67990984,0.26226837,0.00300566,0.80617074,3.47325871,0.00781577,0.16956187
-2.70435218,3.85960437,0.26516978,0.00310308,0.80568023,3.65536429,0.00836159,0.17616870
-2.69834917,4.04063231,0.26842998,0.00319491,0.80615506,3.83777737,0.00892547,0.18327478
-2.69234617,4.22228029,0.27195789,0.00328097,0.80758799,4.01977437,0.00949822,0.19083485
-2.68634317,4.40395920,0.27566594,0.00336134,0.80996756,4.20076617,0.01007081,0.19880179
-2.68034017,4.58519491,0.27947103,0.00343633,0.81327873,4.38028902,0.01063456,0.20712798
-2.67433717,4.76561188,0.28329562,0.00350646,0.81750446,4.55798761,0.01118131,0.21576683
-2.66833417,4.94491046,0.28706889,0.00357242,0.82262806,4.73359137,0.01170362,0.22467436
-2.66233117,5.12283904,0.29072784,0.00363501,0.82863592,4.90688512,0.01219491,0.23381055
-2.65632816,5.29916259,0.29421846,0.00369508,0.83552033,5.07767596,0.01264965,0.24314051
-2.65032516,5.47362955,0.29749671,0.00375347,0.84328218,5.24575821,0.01306343,0.25263519
-2.64432216,5.64593900,0.30052943,0.00381099,0.85193308,5.41087878,0.01343312,0.26227177
-2.63831916,5.81571021,0.30329504,0.00386833,0.86149671,5.57270500,0.01375689,0.27203340
-2.63231616,5.98245672,0.30578405,0.00392602,0.87200930,5.73079730,0.01403428,0.28190852
-2.62631316,6.14556666,0.30799936,0.00398444,0.88351897,5.88458855,0.01426618,0.29188959
-2.62031016,6.30429106,0.30995630,0.00404373,0.89608399,6.03337174,0.01445483,0.30197141
-2.61430715,6.45774111,0.31168249,0.00410383,0.90976997,6.17629716,0.01460369,0.31214907
-2.60830415,6.60489506,0.31321739,0.00416447,0.92464616,6.31237961,0.01471745,0.32241560
-2.60230115,6.74461481,0.31461170,0.00422518,0.94078092,6.44051579,0.01480180,0.33275959
