energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.20510255,1.49045597,-1.49045604,0.00762121,-0.00762121,0.00000000,-0.00000000,0.50102280,-0.50102280,0.53998522,-0.53998526,0.00322040,-0.00322040,0.18968286,-0.18968288,0.65416871,-0.65416874,0.00000000,-0.00000000
-4.19909955,1.49573788,-1.49573795,0.00751728,-0.00751728,0.00000000,-0.00000000,0.51274884,-0.51274884,0.53744438,-0.53744441,0.00330808,-0.00330808,0.18824102,-0.18824104,0.65551683,-0.65551686,0.00000000,-0.00000000
-4.19309655,1.49924842,-1.49924849,0.00740950,-0.00740950,0.00000000,-0.00000000,0.52284959,-0.52284958,0.53451226,-0.53451228,0.00340995,-0.00340995,0.18687120,-0.18687122,0.65611234,-0.65611236,0.00000000,-0.00000000
-4.18709355,1.50068633,-1.50068639,0.00729687,-0.00729687,0.00000000,-0.00000000,0.53113892,-0.53113892,0.53114142,-0.53114145,0.00352248,-0.00352248,0.18554713,-0.18554715,0.65583734,-0.65583737,0.00000000,-0.00000000
-4.18109055,1.49979072,-1.49979078,0.00717851,-0.00717851,0.00000000,-0.00000000,0.53747027,-0.53747027,0.52729133,-0.52729135,0.00364266,-0.00364266,0.18423589,-0.18423590,0.65459915,-0.65459918,0.00000000,-0.00000000
-4.17508754,1.49636090,-1.49636096,0.00705372,-0.00705373,0.00000000,-0.00000000,0.54174333,-0.54174333,0.52293571,-0.52293573,0.00376800,-0.00376800,0.18290063,-0.18290064,0.65233882,-0.65233884,0.00000000,-0.00000000
-4.16908454,1.49027474,-1.49027479,0.00692209,-0.00692209,0.00000000,-0.00000000,0.54390962,-0.54390963,0.51806952,-0.51806954,0.00389657,-0.00389657,0.18150341,-0.18150342,0.64903898,-0.64903900,0.00000000,-0.00000000
-4.16308154,1.48150433,-1.48150437,0.00678354,-0.00678354,0.00000000,-0.00000000,0.54397644,-0.54397644,0.51271507,-0.51271508,0.00402691,-0.00402691,0.18000795,-0.18000796,0.64473038,-0.64473040,0.00000000,-0.00000000
-4.15707854,1.47012810,-1.47012814,0.00663841,-0.00663841,0.00000000,-0.00000000,0.54200899,-0.54200900,0.50692681,-0.50692682,0.00415812,-0.00415812,0.17838224,-0.17838225,0.63949675,-0.63949677,0.00000000,-0.00000000
-4.15107554,1.45633863,-1.45633866,0.00648746,-0.00648746,0.00000000,-0.00000000,0.53813073,-0.53813073,0.50079462,-0.50079462,0.00428976,-0.00428976,0.17660079,-0.17660080,0.63347758,-0.63347759,0.00000000,-0.00000000
-4.14507254,1.44044549,-1.44044551,0.00633189,-0.00633189,0.00000000,-0.00000000,0.53252164,-0.53252164,0.49444523,-0.49444523,0.00442187,-0.00442187,0.17464645,-0.17464646,0.62686866,-0.62686867,0.00000000,-0.00000000
-4.13906953,1.42287291,-1.42287293,0.00617334,-0.00617334,0.00000000,-0.00000000,0.52541463,-0.52541463,0.48804174,-0.48804174,0.00455493,-0.00455493,0.17251167,-0.17251168,0.61992014,-0.61992015,0.00000000,-0.00000000
-4.13306653,1.40415222,-1.40415223,0.00601383,-0.00601383,0.00000000,-0.00000000,0.51709005,-0.51709006,0.48178117,-0.48178116,0.00468980,-0.00468980,0.17019921,-0.17019922,0.61293211,-0.61293211,0.00000000,-0.00000000
-4.12706353,1.38490919,-1.38490919,0.00585571,-0.00585571,0.00000000,-0.00000000,0.50786858,-0.50786859,0.47589006,-0.47589005,0.00482765,-0.00482765,0.16772224,-0.16772225,0.60624775,-0.60624774,0.00000000,-0.00000000
-4.12106053,1.36584661,-1.36584660,0.00570158,-0.00570158,0.00000000,-0.00000000,0.49810257,-0.49810257,0.47061839,-0.47061837,0.00496990,-0.00496990,0.16510378,-0.16510379,0.60024426,-0.60024425,0.00000000,-0.00000000
-4.11505753,1.34772295,-1.34772292,0.00555419,-0.00555419,0.00000000,-0.00000000,0.48816629,-0.48816629,0.46623187,-0.46623185,0.00511813,-0.00511813,0.16237568,-0.16237569,0.59532183,-0.59532181,0.00000000,-0.00000000
-4.10905453,1.33132751,-1.33132747,0.00541636,-0.00541636,0.00000000,-0.00000000,0.47844523,-0.47844523,0.46300309,-0.46300306,0.00527395,-0.00527395,0.15957704,-0.15957704,0.59189086,-0.59189082,0.00000000,-0.00000000
-4.10305153,1.31745331,-1.31745325,0.00529082,-0.00529082,0.00000000,-0.00000000,0.46932487,-0.46932487,0.46120173,-0.46120169,0.00543891,-0.00543891,0.15675219,-0.15675219,0.59035805,-0.59035800,0.00000000,-0.00000000
-4.09704852,1.30686853,-1.30686846,0.00518014,-0.00518014,0.00000000,-0.00000000,0.46117924,-0.46117923,0.46108433,-0.46108428,0.00561437,-0.00561437,0.15394848,-0.15394848,0.59111173,-0.59111167,0.00000000,-0.00000000
-4.09104552,1.30028764,-1.30028755,0.00508662,-0.00508662,0.00000000,-0.00000000,0.45435956,-0.45435955,0.46288398,-0.46288392,0.00580137,-0.00580137,0.15121376,-0.15121376,0.59450690,-0.59450684,0.00000000,-0.00000000
-4.08504252,1.29834336,-1.29834325,0.00501215,-0.00501215,0.00000000,-0.00000000,0.44918345,-0.44918343,0.46680040,-0.46680033,0.00600053,-0.00600053,0.14859390,-0.14859390,0.60085062,-0.60085055,0.00000000,-0.00000000
-4.07903952,1.30156058,-1.30156046,0.00495817,-0.00495817,0.00000000,-0.00000000,0.44592488,-0.44592485,0.47299086,-0.47299079,0.00621196,-0.00621196,0.14613035,-0.14613035,0.61038829,-0.61038821,0.00000000,-0.00000000
-4.07303652,1.31033333,-1.31033318,0.00492557,-0.00492557,0.00000000,-0.00000000,0.44480533,-0.44480529,0.48156233,-0.48156224,0.00643513,-0.00643513,0.14385787,-0.14385787,0.62329132,-0.62329122,0.00000000,-0.00000000
-4.06703352,1.32490570,-1.32490553,0.00491466,-0.00491466,0.00000000,-0.00000000,0.44598630,-0.44598626,0.49256517,-0.49256508,0.00666883,-0.00666883,0.14180263,-0.14180263,0.63964685,-0.63964674,0.00000000,-0.00000000
-4.06103052,1.34535781,-1.34535763,0.00492513,-0.00492513,0.00000000,-0.00000000,0.44956368,-0.44956364,0.50598894,-0.50598884,0.00691112,-0.00691112,0.13998068,-0.13998068,0.65944993,-0.65944981,0.00000000,-0.00000000
-4.05502751,1.37159739,-1.37159720,0.00495603,-0.00495603,0.00000000,-0.00000000,0.45556388,-0.45556383,0.52176024,-0.52176014,0.00715932,-0.00715931,0.13839689,-0.13839689,0.68259861,-0.68259849,0.00000000,-0.00000000
-4.04902451,1.40335754,-1.40335734,0.00500585,-0.00500585,0.00000000,-0.00000000,0.46394220,-0.46394214,0.53974308,-0.53974297,0.00741004,-0.00741004,0.13704452,-0.13704452,0.70889237,-0.70889224,0.00000000,-0.00000000
-4.04302151,1.44020107,-1.44020085,0.00507248,-0.00507248,0.00000000,-0.00000000,0.47458340,-0.47458333,0.55974170,-0.55974158,0.00765925,-0.00765925,0.13590527,-0.13590526,0.73803397,-0.73803384,0.00000000,-0.00000000
-4.03701851,1.48153140,-1.48153118,0.00515335,-0.00515335,0.00000000,-0.00000000,0.48730452,-0.48730446,0.58150584,-0.58150572,0.00790235,-0.00790234,0.13494993,-0.13494993,0.76963508,-0.76963494,0.00000000,-0.00000000
-4.03101551,1.52660986,-1.52660963,0.00524546,-0.00524546,0.00000000,-0.00000000,0.50186007,-0.50186000,0.60473844,-0.60473831,0.00813430,-0.00813430,0.13413961,-0.13413961,0.80322539,-0.80322525,0.00000000,-0.00000000
-4.02501251,1.57457886,-1.57457863,0.00534551,-0.00534551,0.00000000,-0.00000000,0.51794921,-0.51794913,0.62910537,-0.62910524,0.00834980,-0.00834980,0.13342741,-0.13342741,0.83826523,-0.83826508,0.00000000,-0.00000000
-4.01900950,1.62449019,-1.62448996,0.00545001,-0.00545001,0.00000000,-0.00000000,0.53522505,-0.53522497,0.65424702,-0.65424689,0.00854343,-0.00854343,0.13276050,-0.13276050,0.87416123,-0.87416109,0.00000000,-0.00000000
-4.01300650,1.67533743,-1.67533721,0.00555541,-0.00555541,0.00000000,-0.00000000,0.55330556,-0.55330549,0.67979115,-0.67979102,0.00870989,-0.00870989,0.13208252,-0.13208252,0.91028459,-0.91028445,0.00000000,-0.00000000
-4.00700350,1.72609119,-1.72609098,0.00565818,-0.00565818,0.00000000,-0.00000000,0.57178582,-0.57178574,0.70536656,-0.70536644,0.00884413,-0.00884413,0.13133620,-0.13133621,0.94599122,-0.94599109,0.00000000,-0.00000000
-4.00100050,1.77573579,-1.77573558,0.00575501,-0.00575501,0.00000000,-0.00000000,0.59025112,-0.59025104,0.73061698,-0.73061686,0.00894162,-0.00894162,0.13046599,-0.13046600,0.98064307,-0.98064295,0.00000000,-0.00000000
-3.99499750,1.82330577,-1.82330557,0.00584284,-0.00584284,0.00000000,-0.00000000,0.60829056,-0.60829049,0.75521446,-0.75521435,0.00899847,-0.00899847,0.12942068,-0.12942068,1.01362974,-1.01362962,0.00000000,-0.00000000
-3.98899450,1.86792073,-1.86792055,0.00591904,-0.00591904,0.00000000,-0.00000000,0.62551046,-0.62551039,0.77887174,-0.77887163,0.00901167,-0.00901167,0.12815581,-0.12815582,1.04438938,-1.04438927,0.00000000,-0.00000000
-3.98299150,1.90881688,-1.90881671,0.00598145,-0.00598145,0.00000000,-0.00000000,0.64154709,-0.64154703,0.80135289,-0.80135278,0.00897915,-0.00897916,0.12663588,-0.12663589,1.07242815,-1.07242806,0.00000000,-0.00000000
-3.97698849,1.94537376,-1.94537361,0.00602849,-0.00602849,0.00000000,-0.00000000,0.65607829,-0.65607823,0.82248164,-0.82248154,0.00889995,-0.00889996,0.12483610,-0.12483611,1.09733708,-1.09733699,0.00000000,-0.00000000
-3.97098549,1.97713510,-1.97713497,0.00605917,-0.00605917,0.00000000,-0.00000000,0.66883328,-0.66883323,0.84214711,-0.84214702,0.00877426,-0.00877426,0.12274375,-0.12274376,1.11880567,-1.11880560,0.00000000,-0.00000000
-3.96498249,2.00382256,-2.00382244,0.00607315,-0.00607315,0.00000000,-0.00000000,0.67960048,-0.67960043,0.86030631,-0.86030622,0.00860343,-0.00860344,0.12035903,-0.12035904,1.13663164,-1.13663158,0.00000000,-0.00000000
-3.95897949,2.02534184,-2.02534174,0.00607072,-0.00607072,0.00000000,-0.00000000,0.68823272,-0.68823268,0.87698346,-0.87698337,0.00839002,-0.00839002,0.11769544,-0.11769546,1.15072608,-1.15072603,0.00000000,-0.00000000
-3.95297649,2.04178077,-2.04178068,0.00605276,-0.00605276,0.00000000,-0.00000000,0.69464989,-0.69464985,0.89226601,-0.89226592,0.00813767,-0.00813767,0.11477966,-0.11477967,1.16111396,-1.16111392,0.00000000,-0.00000000
-3.94697349,2.05339944,-2.05339937,0.00602075,-0.00602076,0.00000000,-0.00000000,0.69883865,-0.69883861,0.90629743,-0.90629734,0.00785107,-0.00785107,0.11165088,-0.11165089,1.16792976,-1.16792973,0.00000000,-0.00000000
-3.94097049,2.06061303,-2.06061296,0.00597665,-0.00597665,0.00000000,-0.00000000,0.70084947,-0.70084943,0.91926724,-0.91926716,0.00753579,-0.00753579,0.10835979,-0.10835980,1.17140855,-1.17140853,0.00000000,-0.00000000
-3.93496748,2.06396782,-2.06396775,0.00592281,-0.00592281,0.00000000,-0.00000000,0.70079098,-0.70079094,0.93139862,-0.93139854,0.00719817,-0.00719817,0.10496721,-0.10496722,1.17187277,-1.17187276,0.00000000,-0.00000000
-3.92896448,2.06411202,-2.06411197,0.00586190,-0.00586190,0.00000000,-0.00000000,0.69882202,-0.69882199,0.94293426,-0.94293417,0.00684511,-0.00684512,0.10154233,-0.10154234,1.16971548,-1.16971548,0.00000000,-0.00000000
-3.92296148,2.06176259,-2.06176254,0.00579679,-0.00579679,0.00000000,-0.00000000,0.69514181,-0.69514179,0.95412125,-0.95412116,0.00648394,-0.00648395,0.09816088,-0.09816089,1.16538086,-1.16538086,0.00000000,-0.00000000
-3.91695848,2.05766977,-2.05766972,0.00573041,-0.00573041,0.00000000,-0.00000000,0.68997867,-0.68997865,0.96519573,-0.96519564,0.00612217,-0.00612217,0.09490306,-0.09490307,1.15934287,-1.15934287,0.00000000,-0.00000000
-3.91095548,2.05258127,-2.05258121,0.00566567,-0.00566567,0.00000000,-0.00000000,0.68357796,-0.68357794,0.97636817,-0.97636808,0.00576733,-0.00576734,0.09185148,-0.09185149,1.15208321,-1.15208321,0.00000000,-0.00000000
-3.90495248,2.04720771,-2.04720764,0.00560530,-0.00560530,0.00000000,-0.00000000,0.67618984,-0.67618982,0.98781014,-0.98781004,0.00542680,-0.00542680,0.08908913,-0.08908913,1.14406963,-1.14406963,0.00000000,-0.00000000
-3.89894947,2.04219122,-2.04219115,0.00555182,-0.00555182,0.00000000,-0.00000000,0.66805742,-0.66805740,0.99964324,-0.99964314,0.00510759,-0.00510759,0.08669737,-0.08669738,1.13573565,-1.13573566,0.00000000,-0.00000000
-3.89294647,2.03807866,-2.03807858,0.00550735,-0.00550735,0.00000000,-0.00000000,0.65940599,-0.65940596,1.01193094,-1.01193084,0.00481625,-0.00481625,0.08475416,-0.08475416,1.12746274,-1.12746274,0.00000000,-0.00000000
-3.88694347,2.03530065,-2.03530056,0.00547364,-0.00547364,0.00000000,-0.00000000,0.65043376,-0.65043373,1.02467380,-1.02467369,0.00455866,-0.00455866,0.08333233,-0.08333233,1.11956563,-1.11956563,0.00000000,-0.00000000
-3.88094047,2.03415763,-2.03415754,0.00545196,-0.00545196,0.00000000,-0.00000000,0.64130467,-0.64130464,1.03780833,-1.03780822,0.00433998,-0.00433998,0.08249816,-0.08249816,1.11228169,-1.11228168,0.00000000,-0.00000000
-3.87493747,2.03481326,-2.03481317,0.00544308,-0.00544308,0.00000000,-0.00000000,0.63214348,-0.63214345,1.05120976,-1.05120966,0.00416449,-0.00416449,0.08231007,-0.08231006,1.10576449,-1.10576449,0.00000000,-0.00000000
-3.86893447,2.03729547,-2.03729538,0.00544725,-0.00544725,0.00000000,-0.00000000,0.62303343,-0.62303340,1.06469850,-1.06469841,0.00403552,-0.00403552,0.08281756,-0.08281755,1.10008209,-1.10008209,0.00000000,-0.00000000
-3.86293147,2.04150494,-2.04150484,0.00546425,-0.00546425,0.00000000,-0.00000000,0.61401644,-0.61401641,1.07805013,-1.07805003,0.00395542,-0.00395542,0.08406036,-0.08406035,1.09521969,-1.09521968,0.00000000,-0.00000000
-3.85692846,2.04723026,-2.04723016,0.00549337,-0.00549337,0.00000000,-0.00000000,0.60509582,-0.60509579,1.09100832,-1.09100823,0.00392549,-0.00392549,0.08606771,-0.08606770,1.09108657,-1.09108656,0.00000000,-0.00000000
-3.85092546,2.05416905,-2.05416895,0.00553350,-0.00553350,0.00000000,-0.00000000,0.59624125,-0.59624122,1.10330020,-1.10330011,0.00394595,-0.00394595,0.08885788,-0.08885787,1.08752676,-1.08752676,0.00000000,-0.00000000
-3.84492246,2.06195350,-2.06195341,0.00558319,-0.00558319,0.00000000,-0.00000000,0.58739569,-0.58739566,1.11465332,-1.11465324,0.00401596,-0.00401596,0.09243784,-0.09243783,1.08433278,-1.08433278,0.00000000,-0.00000000
-3.83891946,2.07017913,-2.07017905,0.00564071,-0.00564071,0.00000000,-0.00000000,0.57848368,-0.57848365,1.12481335,-1.12481329,0.00413360,-0.00413359,0.09680304,-0.09680302,1.08126157,-1.08126157,0.00000000,-0.00000000
-3.83291646,2.07843507,-2.07843500,0.00570414,-0.00570414,0.00000000,-0.00000000,0.56942074,-0.56942072,1.13356173,-1.13356167,0.00429590,-0.00429590,0.10193741,-0.10193739,1.07805176,-1.07805176,0.00000000,-0.00000000
-3.82691346,2.08633427,-2.08633421,0.00577145,-0.00577145,0.00000000,-0.00000000,0.56012309,-0.56012307,1.14073223,-1.14073219,0.00449891,-0.00449891,0.10781348,-0.10781346,1.07444135,-1.07444137,0.00000000,-0.00000000
-3.82091046,2.09354211,-2.09354207,0.00584062,-0.00584062,0.00000000,-0.00000000,0.55051722,-0.55051721,1.14622584,-1.14622581,0.00473777,-0.00473777,0.11439266,-0.11439263,1.07018487,-1.07018489,0.00000000,-0.00000000
-3.81490745,2.09980198,-2.09980195,0.00590968,-0.00590968,0.00000000,-0.00000000,0.54054887,-0.54054886,1.15002294,-1.15002292,0.00500673,-0.00500673,0.12162564,-0.12162562,1.06506908,-1.06506911,0.00000000,-0.00000000
-3.80890445,2.10495655,-2.10495653,0.00597680,-0.00597680,0.00000000,-0.00000000,0.53019071,-0.53019070,1.15219242,-1.15219241,0.00529934,-0.00529934,0.12945309,-0.12945306,1.05892659,-1.05892663,0.00000000,-0.00000000
-3.80290145,2.10896374,-2.10896373,0.00604035,-0.00604035,0.00000000,-0.00000000,0.51944856,-0.51944856,1.15289710,-1.15289710,0.00560853,-0.00560853,0.13780632,-0.13780629,1.05164671,-1.05164675,0.00000000,-0.00000000
-3.79689845,2.11190673,-2.11190673,0.00609895,-0.00609895,0.00000000,-0.00000000,0.50836566,-0.50836566,1.15239521,-1.15239522,0.00592676,-0.00592676,0.14660835,-0.14660832,1.04318306,-1.04318311,0.00000000,-0.00000000
-3.79089545,2.11399745,-2.11399746,0.00615153,-0.00615153,0.00000000,-0.00000000,0.49702480,-0.49702480,1.15103770,-1.15103772,0.00624618,-0.00624618,0.15577498,-0.15577495,1.03355777,-1.03355783,0.00000000,-0.00000000
-3.78489245,2.11557350,-2.11557352,0.00619730,-0.00619730,0.00000000,-0.00000000,0.48554825,-0.48554826,1.14926153,-1.14926155,0.00655885,-0.00655885,0.16521610,-0.16521606,1.02286204,-1.02286210,0.00000000,-0.00000000
-3.77888944,2.11708859,-2.11708862,0.00623579,-0.00623579,0.00000000,-0.00000000,0.47409553,-0.47409554,1.14757889,-1.14757891,0.00685686,-0.00685686,0.17483715,-0.17483712,1.01125324,-1.01125331,0.00000000,-0.00000000
-3.77288644,2.11909691,-2.11909693,0.00626682,-0.00626682,0.00000000,-0.00000000,0.46285895,-0.46285896,1.14656288,-1.14656289,0.00713259,-0.00713259,0.18454074,-0.18454071,0.99894876,-0.99894884,0.00000000,-0.00000000
-3.76688344,2.12223201,-2.12223203,0.00629052,-0.00629052,0.00000000,-0.00000000,0.45205734,-0.45205735,1.14682984,-1.14682986,0.00737888,-0.00737888,0.19422828,-0.19422825,0.98621689,-0.98621697,0.00000000,-0.00000000
-3.76088044,2.12718106,-2.12718107,0.00630722,-0.00630722,0.00000000,-0.00000000,0.44192813,-0.44192814,1.14901908,-1.14901908,0.00758922,-0.00758922,0.20380173,-0.20380170,0.97336534,-0.97336542,0.00000000,-0.00000000
-3.75487744,2.13465546,-2.13465546,0.00631749,-0.00631749,0.00000000,-0.00000000,0.43271812,-0.43271813,1.15377036,-1.15377035,0.00775793,-0.00775793,0.21316543,-0.21316540,0.96072782,-0.96072790,0.00000000,-0.00000000
-3.74887444,2.14535889,-2.14535887,0.00632203,-0.00632203,0.00000000,-0.00000000,0.42467341,-0.42467342,1.16170012,-1.16170009,0.00788032,-0.00788032,0.22222778,-0.22222775,0.94864941,-0.94864948,0.00000000,-0.00000000
-3.74287144,2.15995401,-2.15995398,0.00632164,-0.00632164,0.00000000,-0.00000000,0.41802886,-0.41802886,1.17337691,-1.17337686,0.00795280,-0.00795280,0.23090300,-0.23090297,0.93747125,-0.93747132,0.00000000,-0.00000000
-3.73686843,2.17902919,-2.17902914,0.00631717,-0.00631717,0.00000000,-0.00000000,0.41299753,-0.41299752,1.18929706,-1.18929700,0.00797300,-0.00797300,0.23911268,-0.23911266,0.92751529,-0.92751536,0.00000000,-0.00000000
-3.73086543,2.20306645,-2.20306637,0.00630945,-0.00630945,0.00000000,-0.00000000,0.40976055,-0.40976054,1.20986133,-1.20986124,0.00793981,-0.00793981,0.24678731,-0.24678728,0.91906974,-0.91906980,0.00000000,-0.00000000
-3.72486243,2.23241205,-2.23241195,0.00629925,-0.00629925,0.00000000,-0.00000000,0.40845791,-0.40845790,1.23535332,-1.23535321,0.00785340,-0.00785340,0.25386759,-0.25386756,0.91237568,-0.91237573,0.00000000,-0.00000000
-3.71885943,2.26725109,-2.26725096,0.00628725,-0.00628725,0.00000000,-0.00000000,0.40918039,-0.40918038,1.26592078,-1.26592064,0.00771521,-0.00771522,0.26030563,-0.26030561,0.90761564,-0.90761568,0.00000000,-0.00000000
-3.71285643,2.30758719,-2.30758704,0.00627398,-0.00627398,0.00000000,-0.00000000,0.41196320,-0.41196318,1.30156030,-1.30156014,0.00752787,-0.00752787,0.26606601,-0.26606599,0.90490441,-0.90490445,0.00000000,-0.00000000
-3.70685343,2.35322860,-2.35322842,0.00625984,-0.00625984,0.00000000,-0.00000000,0.41678148,-0.41678145,1.34210658,-1.34210640,0.00729507,-0.00729507,0.27112664,-0.27112662,0.90428263,-0.90428265,0.00000000,-0.00000000
-3.70085043,2.40378153,-2.40378132,0.00624501,-0.00624501,0.00000000,-0.00000000,0.42354795,-0.42354792,1.38722666,-1.38722646,0.00702151,-0.00702151,0.27547949,-0.27547948,0.90571340,-0.90571341,0.00000000,-0.00000000
-3.69484742,2.45865158,-2.45865135,0.00622955,-0.00622955,0.00000000,-0.00000000,0.43211292,-0.43211289,1.43641991,-1.43641968,0.00671264,-0.00671264,0.27913131,-0.27913129,0.90908225,-0.90908225,0.00000000,-0.00000000
-3.68884442,2.51705369,-2.51705345,0.00621334,-0.00621334,0.00000000,-0.00000000,0.44226659,-0.44226656,1.48902414,-1.48902390,0.00637455,-0.00637456,0.28210404,-0.28210402,0.91420036,-0.91420036,0.00000000,-0.00000000
-3.68284142,2.57803076,-2.57803051,0.00619614,-0.00619614,0.00000000,-0.00000000,0.45374384,-0.45374381,1.54422809,-1.54422783,0.00601376,-0.00601376,0.28443530,-0.28443529,0.92081119,-0.92081119,0.00000000,-0.00000000
-3.67683842,2.64048068,-2.64048042,0.00617759,-0.00617759,0.00000000,-0.00000000,0.46623120,-0.46623116,1.60109013,-1.60108986,0.00563699,-0.00563699,0.28617868,-0.28617867,0.92860021,-0.92860020,0.00000000,-0.00000000
-3.67083542,2.70319119,-2.70319092,0.00615732,-0.00615732,0.00000000,-0.00000000,0.47937591,-0.47937587,1.65856309,-1.65856283,0.00525104,-0.00525104,0.28740392,-0.28740391,0.93720743,-0.93720742,0.00000000,-0.00000000
-3.66483242,2.76488137,-2.76488111,0.00613495,-0.00613495,0.00000000,-0.00000000,0.49279679,-0.49279676,1.71552440,-1.71552414,0.00486253,-0.00486254,0.28819692,-0.28819692,0.94624231,-0.94624229,0.00000000,-0.00000000
-3.65882941,2.82424845,-2.82424820,0.00611016,-0.00611016,0.00000000,-0.00000000,0.50609642,-0.50609639,1.77081063,-1.77081037,0.00447783,-0.00447783,0.28865960,-0.28865960,0.95530037,-0.95530035,0.00000000,-0.00000000
-3.65282641,2.88001784,-2.88001760,0.00608277,-0.00608277,0.00000000,-0.00000000,0.51887426,-0.51887423,1.82325538,-1.82325514,0.00410282,-0.00410282,0.28890938,-0.28890938,0.96398088,-0.96398086,0.00000000,-0.00000000
-3.64682341,2.93099435,-2.93099412,0.00605277,-0.00605277,0.00000000,-0.00000000,0.53074020,-0.53074018,1.87172894,-1.87172871,0.00374288,-0.00374288,0.28907841,-0.28907840,0.97190471,-0.97190470,0.00000000,-0.00000000
-3.64082041,2.97611214,-2.97611194,0.00602037,-0.00602037,0.00000000,-0.00000000,0.54132789,-0.54132788,1.91517799,-1.91517779,0.00340271,-0.00340272,0.28931226,-0.28931225,0.97873161,-0.97873160,0.00000000,-0.00000000
-3.63481741,3.01448093,-3.01448076,0.00598608,-0.00598608,0.00000000,-0.00000000,0.55030735,-0.55030735,1.95266379,-1.95266361,0.00308637,-0.00308637,0.28976819,-0.28976818,0.98417595,-0.98417594,0.00000000,-0.00000000
-3.62881441,3.04542585,-3.04542572,0.00595070,-0.00595070,0.00000000,-0.00000000,0.55739630,-0.55739630,1.98339687,-1.98339673,0.00279713,-0.00279713,0.29061272,-0.29061271,0.98802015,-0.98802014,0.00000000,-0.00000000
-3.62281141,3.06851888,-3.06851878,0.00591533,-0.00591533,0.00000000,-0.00000000,0.56236963,-0.56236965,2.00676659,-2.00676648,0.00253758,-0.00253758,0.29201855,-0.29201854,0.99012504,-0.99012504,0.00000000,-0.00000000
-3.61680840,3.08359968,-3.08359961,0.00588138,-0.00588138,0.00000000,-0.00000000,0.56506673,-0.56506675,2.02236400,-2.02236392,0.00230956,-0.00230957,0.29416084,-0.29416083,0.99043654,-0.99043655,0.00000000,-0.00000000
-3.61080540,3.09078451,-3.09078447,0.00585054,-0.00585054,0.00000000,-0.00000000,0.56539606,-0.56539609,2.02999677,-2.02999673,0.00211422,-0.00211422,0.29721276,-0.29721274,0.98898815,-0.98898816,0.00000000,-0.00000000
-3.60480240,3.09046225,-3.09046225,0.00582472,-0.00582472,0.00000000,-0.00000000,0.56333711,-0.56333715,2.02969528,-2.02969528,0.00195205,-0.00195205,0.30134035,-0.30134033,0.98589912,-0.98589914,0.00000000,-0.00000000
-3.59879940,3.08327737,-3.08327740,0.00580599,-0.00580599,0.00000000,-0.00000000,0.55893934,-0.55893939,2.02170938,-2.02170942,0.00182292,-0.00182292,0.30669699,-0.30669697,0.98136823,-0.98136825,0.00000000,-0.00000000
-3.59279640,3.07010025,-3.07010031,0.00579651,-0.00579651,0.00000000,-0.00000000,0.55231835,-0.55231841,2.00649591,-2.00649597,0.00172616,-0.00172616,0.31341736,-0.31341734,0.97566341,-0.97566344,0.00000000,-0.00000000
-3.58679340,3.05198624,-3.05198632,0.00579841,-0.00579841,0.00000000,-0.00000000,0.54364946,-0.54364953,1.98469740,-1.98469750,0.00166060,-0.00166060,0.32161134,-0.32161131,0.96910775,-0.96910778,0.00000000,-0.00000000
-3.58079040,3.03012525,-3.03012535,0.00581369,-0.00581369,0.00000000,-0.00000000,0.53315898,-0.53315906,1.95711314,-1.95711326,0.00162462,-0.00162462,0.33135796,-0.33135793,0.96206250,-0.96206253,0.00000000,-0.00000000
-3.57478739,3.00578443,-3.00578454,0.00584414,-0.00584414,0.00000000,-0.00000000,0.52111367,-0.52111375,1.92466370,-1.92466385,0.00161621,-0.00161621,0.34269982,-0.34269978,0.95490804,-0.95490807,0.00000000,-0.00000000
-3.56878439,2.98024696,-2.98024709,0.00589119,-0.00589119,0.00000000,-0.00000000,0.50780897,-0.50780906,1.88835111,-1.88835128,0.00163303,-0.00163303,0.35563815,-0.35563811,0.94802380,-0.94802383,0.00000000,-0.00000000
-3.56278139,2.95475008,-2.95475020,0.00595582,-0.00595582,0.00000000,-0.00000000,0.49355654,-0.49355663,1.84921634,-1.84921652,0.00167244,-0.00167244,0.37012899,-0.37012894,0.94176821,-0.94176823,0.00000000,-0.00000000
-3.55677839,2.93042580,-2.93042593,0.00603851,-0.00603851,0.00000000,-0.00000000,0.47867177,-0.47867185,1.80829649,-1.80829667,0.00173155,-0.00173155,0.38608069,-0.38608063,0.93645986,-0.93645988,0.00000000,-0.00000000
-3.55077539,2.90824761,-2.90824773,0.00613911,-0.00613911,0.00000000,-0.00000000,0.46346186,-0.46346194,1.76658375,-1.76658394,0.00180732,-0.00180732,0.40335302,-0.40335296,0.93236089,-0.93236091,0.00000000,-0.00000000
-3.54477239,2.88898591,-2.88898602,0.00625687,-0.00625687,0.00000000,-0.00000000,0.44821514,-0.44821522,1.72498824,-1.72498843,0.00189652,-0.00189652,0.42175815,-0.42175810,0.92966361,-0.92966362,0.00000000,-0.00000000
