energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
0.29714857,4.26073225,0.49611390,2.12918402,0.03779829,0.26009480,0.33746519,1.48626369,0.10832371,0.27394157
0.30315158,4.20729697,0.48367692,2.11094488,0.03756682,0.26350196,0.32662932,1.45528884,0.10815591,0.26531577
0.30915458,4.15138149,0.46995492,2.08867067,0.03734888,0.26766661,0.31557919,1.42572177,0.10787296,0.25658533
0.31515758,4.09325447,0.45506081,2.06243074,0.03715589,0.27257413,0.30445645,1.39762604,0.10748757,0.24787224
0.32116058,4.03320072,0.43912882,2.03237888,0.03700015,0.27818381,0.29340357,1.37101077,0.10701378,0.23929400
0.32716358,3.97152088,0.42231230,1.99875180,0.03689463,0.28442939,0.28256100,1.34583433,0.10646683,0.23096128
0.33316658,3.90853097,0.40478099,1.96186507,0.03685252,0.29122066,0.27206453,1.32200996,0.10586308,0.22297603
0.33916958,3.84456156,0.38671793,1.92210661,0.03688690,0.29844573,0.26204287,1.29941288,0.10521976,0.21542984
0.34517259,3.77995593,0.36831604,1.87992762,0.03701015,0.30597418,0.25261551,1.27788840,0.10455469,0.20840279
0.35117559,3.71506698,0.34977433,1.83583109,0.03723351,0.31366083,0.24389079,1.25726067,0.10388596,0.20196255
0.35717859,3.65025278,0.33129406,1.79035837,0.03756650,0.32134993,0.23596423,1.23734176,0.10323143,0.19616380
0.36318159,3.58587051,0.31307468,1.74407403,0.03801645,0.32887977,0.22891706,1.21794031,0.10260821,0.19104797
0.36918459,3.52226913,0.29530995,1.69754958,0.03858797,0.33608736,0.22281500,1.19886982,0.10203215,0.18664316
0.37518759,3.45978085,0.27818412,1.65134674,0.03928257,0.34281317,0.21770716,1.17995586,0.10151717,0.18296432
0.38119060,3.39871197,0.26186845,1.60600084,0.04009834,0.34890557,0.21362531,1.16104226,0.10107470,0.18001361
0.38719360,3.33933345,0.24651810,1.56200504,0.04102969,0.35422494,0.21058329,1.14199592,0.10071315,0.17778099
0.39319660,3.28187184,0.23226953,1.51979603,0.04206728,0.35864728,0.20857671,1.12271021,0.10043745,0.17624492
0.39919960,3.22650122,0.21923845,1.47974186,0.04319807,0.36206712,0.20758303,1.10310702,0.10024871,0.17537330
0.40520260,3.17333665,0.20751841,1.44213231,0.04440551,0.36439981,0.20756188,1.08313736,0.10014405,0.17512461
0.41120560,3.12242967,0.19718000,1.40717226,0.04566987,0.36558302,0.20845585,1.06278076,0.10011665,0.17544915
0.41720860,3.07376636,0.18827073,1.37497840,0.04696872,0.36557743,0.21019161,1.04204361,0.10015590,0.17629059
0.42321161,3.02726824,0.18081550,1.34557918,0.04827755,0.36436675,0.21268148,1.02095661,0.10024787,0.17758752
0.42921461,2.98279598,0.17481766,1.31891824,0.04957048,0.36195707,0.21582539,0.99957162,0.10037586,0.17927528
0.43521761,2.94015626,0.17026046,1.29486088,0.05082107,0.35837556,0.21951319,0.97795805,0.10052124,0.18128775
0.44122061,2.89911116,0.16710908,1.27320345,0.05200316,0.35366874,0.22362737,0.95619917,0.10066427,0.18355926
0.44722361,2.85939004,0.16531272,1.25368508,0.05309173,0.34790037,0.22804591,0.93438838,0.10078520,0.18602644
0.45322661,2.82070313,0.16480711,1.23600119,0.05406376,0.34114907,0.23264546,0.91262571,0.10086520,0.18862991
0.45922961,2.78275638,0.16551694,1.21981835,0.05489901,0.33350578,0.23730442,0.89101465,0.10088745,0.19131582
0.46523262,2.74526656,0.16735833,1.20478953,0.05558067,0.32507123,0.24190610,0.86965942,0.10083803,0.19403712
0.47123562,2.70797611,0.17024120,1.19056932,0.05609593,0.31595338,0.24634166,0.84866268,0.10070673,0.19675445
0.47723862,2.67066677,0.17407144,1.17682833,0.05643637,0.30626505,0.25051274,0.82812379,0.10048767,0.19943669
0.48324162,2.63317125,0.17875289,1.16326627,0.05659812,0.29612168,0.25433373,0.80813746,0.10017969,0.20206097
0.48924462,2.59538249,0.18418893,1.14962307,0.05658194,0.28563926,0.25773351,0.78879292,0.09978650,0.20461238
0.49524762,2.55726000,0.19028391,1.13568777,0.05639299,0.27493262,0.26065673,0.77017339,0.09931662,0.20708308
0.50125063,2.51883290,0.19694421,1.12130482,0.05604047,0.26411379,0.26306441,0.75235597,0.09878301,0.20947123
0.50725363,2.48019993,0.20407909,1.10637771,0.05553717,0.25329084,0.26493402,0.73541184,0.09820250,0.21177940
0.51325663,2.44152629,0.21160129,1.09086982,0.05489874,0.24256674,0.26625903,0.71940671,0.09759511,0.21401299
0.51925963,2.40303798,0.21942750,1.07480277,0.05414304,0.23203875,0.26704799,0.70440161,0.09698315,0.21617842
0.52526263,2.36501405,0.22747877,1.05825244,0.05328931,0.22179789,0.26732320,0.69045399,0.09639031,0.21828151
0.53126563,2.32777759,0.23568082,1.04134304,0.05235743,0.21192880,0.26711921,0.67761915,0.09584072,0.22032595
0.53726863,2.29168611,0.24396455,1.02423966,0.05136718,0.20250985,0.26648110,0.66595206,0.09535812,0.22231225
0.54327164,2.25712234,0.25226652,1.00713990,0.05033758,0.19361362,0.26546291,0.65550951,0.09496505,0.22423699
0.54927464,2.22448591,0.26052975,0.99026488,0.04928641,0.18530749,0.26412607,0.64635267,0.09468236,0.22609278
0.55527764,2.19418678,0.26870457,0.97385044,0.04822979,0.17765471,0.26253816,0.63855000,0.09452876,0.22786871
0.56128064,2.16664070,0.27674983,0.95813869,0.04718203,0.17071548,0.26077197,0.63218028,0.09452073,0.22955146
0.56728364,2.14226699,0.28463415,0.94337051,0.04615553,0.16454838,0.25890486,0.62733586,0.09467262,0.23112701
0.57328664,2.12148852,0.29233738,0.92977919,0.04516094,0.15921173,0.25701852,0.62412561,0.09499689,0.23258280
0.57928964,2.10473367,0.29985208,0.91758549,0.04420736,0.15476508,0.25519899,0.62267769,0.09550464,0.23391030
0.58529265,2.09243966,0.30718496,0.90699413,0.04330278,0.15127051,0.25353696,0.62314142,0.09620617,0.23510780
0.59129565,2.08505643,0.31435807,0.89819169,0.04245444,0.14879369,0.25212808,0.62568834,0.09711164,0.23618318
0.59729865,2.08305029,0.32140977,0.89134579,0.04166932,0.14740468,0.25107329,0.63051188,0.09823169,0.23715653
0.60330165,2.08690620,0.32839513,0.88660538,0.04095458,0.14717808,0.25047895,0.63782538,0.09957804,0.23806233
0.60930465,2.09712767,0.33538579,0.88410172,0.04031793,0.14819276,0.25045659,0.64785837,0.10116381,0.23895098
0.61530765,2.11423351,0.34246910,0.88394972,0.03976791,0.15053076,0.25112225,0.66085081,0.10300372,0.23988963
0.62131066,2.13875039,0.34974640,0.88624940,0.03931403,0.15427555,0.25259511,0.67704528,0.10511398,0.24096194
0.62731366,2.17120100,0.35733053,0.89108691,0.03896671,0.15950944,0.25499558,0.69667723,0.10751181,0.24226687
0.63331666,2.21208739,0.36534236,0.89853492,0.03873717,0.16631032,0.25844257,0.71996349,0.11021473,0.24391636
0.63931966,2.26186974,0.37390658,0.90865210,0.03863701,0.17474769,0.26305018,0.74708943,0.11323949,0.24603192
0.64532266,2.32094101,0.38314675,0.92148144,0.03867769,0.18487817,0.26892370,0.77819518,0.11660068,0.24874024
0.65132566,2.38959852,0.39317976,0.93704746,0.03886993,0.19674068,0.27615528,0.81336163,0.12030921,0.25216802
0.65732866,2.46801354,0.40410991,0.95535215,0.03922293,0.21035141,0.28481913,0.85259693,0.12437057,0.25643610
0.66333167,2.55620054,0.41602296,0.97637010,0.03974359,0.22569898,0.29496686,0.89582405,0.12878304,0.26165329
0.66933467,2.65398781,0.42898023,1.00004271,0.04043570,0.24273995,0.30662282,0.94287055,0.13353606,0.26791011
0.67533767,2.76099139,0.44301324,1.02627218,0.04129921,0.26139503,0.31978001,0.99346086,0.13860860,0.27527278
0.68134067,2.87659404,0.45811912,1.05491552,0.04232960,0.28154625,0.33439658,1.04721216,0.14396798,0.28377782
0.68734367,2.99993116,0.47425702,1.08577906,0.04351731,0.30303531,0.35039339,1.10363405,0.14956894,0.29342749
0.69334667,3.12988519,0.49134591,1.11861415,0.04484754,0.32566344,0.36765252,1.16213261,0.15535332,0.30418649
0.69934967,3.26508951,0.50926385,1.15311432,0.04630008,0.34919276,0.38601727,1.22201883,0.16125015,0.31597997
0.70535268,3.40394287,0.52784895,1.18891451,0.04784948,0.37334936,0.40529341,1.28252160,0.16717645,0.32869321
0.71135568,3.54463434,0.54690204,1.22559259,0.04946549,0.39782807,0.42525188,1.34280458,0.17303856,0.34217295
0.71735868,3.68517868,0.56619108,1.26267357,0.05111363,0.42229875,0.44563293,1.40198689,0.17873409,0.35623041
0.72336168,3.82346106,0.58545716,1.29963639,0.05275611,0.44641412,0.46615147,1.45916647,0.18415437,0.37064596
0.72936468,3.95728997,0.60442185,1.33592348,0.05435285,0.46981866,0.48650361,1.51344548,0.18918744,0.38517528
0.73536768,4.08445609,0.62279567,1.37095264,0.05586265,0.49215842,0.50637398,1.56395660,0.19372128,0.39955674
0.74137069,4.20279509,0.64028739,1.40413098,0.05724447,0.51309127,0.52544376,1.60988911,0.19764731,0.41351974
0.74737369,4.31025158,0.65661353,1.43487045,0.05845877,0.53229722,0.54339903,1.65051366,0.20086397,0.42679363
0.75337669,4.40494156,0.67150787,1.46260418,0.05946877,0.54948832,0.55993903,1.68520458,0.20328014,0.43911680
0.75937969,4.48521053,0.68473034,1.48680300,0.06024168,0.56441772,0.57478426,1.71345884,0.20481836,0.45024559
0.76538269,4.54968473,0.69607497,1.50699150,0.06074973,0.57688750,0.58768379,1.73491074,0.20541761,0.45996260
0.77138569,4.59731327,0.70537645,1.52276260,0.06097109,0.58675493,0.59842193,1.74934184,0.20503561,0.46808393
0.77738869,4.62739914,0.71251499,1.53379027,0.06089052,0.59393685,0.60682359,1.75668552,0.20365038,0.47446524
0.78339170,4.63961793,0.71741926,1.53983956,0.06049981,0.59841196,0.61275859,1.75702639,0.20126121,0.47900612
0.78939470,4.63402352,0.72006729,1.54077355,0.05979789,0.60022104,0.61614446,1.75059433,0.19788871,0.48165289
0.79539770,4.61104066,0.72048528,1.53655703,0.05879081,0.59946500,0.61694797,1.73775378,0.19357424,0.48239941
0.80140070,4.57144508,0.71874439,1.52725654,0.05749135,0.59630095,0.61518520,1.71898884,0.18837851,0.48128628
0.80740370,4.51633227,0.71495587,1.51303709,0.05591844,0.59093651,0.61092034,1.69488492,0.18237957,0.47839819
0.81340670,4.44707668,0.70926453,1.49415556,0.05409646,0.58362255,0.60426324,1.66610790,0.17567019,0.47385987
0.81940970,4.36528344,0.70184124,1.47095129,0.05205428,0.57464491,0.59536596,1.63338186,0.16835482,0.46783066
0.82541271,4.27273496,0.69287468,1.44383437,0.04982433,0.56431534,0.58441843,1.59746630,0.16054629,0.46049824
0.83141571,4.17133497,0.68256290,1.41327209,0.04744148,0.55296205,0.57164338,1.55913396,0.15236228,0.45207164
0.83741871,4.06305236,0.67110512,1.37977440,0.04494203,0.54092042,0.55729081,1.51915008,0.14392187,0.44277394
0.84342171,3.94986726,0.65869418,1.34387882,0.04236270,0.52852403,0.54163212,1.47825383,0.13534221,0.43283507
0.84942471,3.83372129,0.64551008,1.30613561,0.03973968,0.51609652,0.52495402,1.43714264,0.12673548,0.42248491
0.85542771,3.71647363,0.63171486,1.26709364,0.03710786,0.50394433,0.50755248,1.39645962,0.11820623,0.41194693
0.86143072,3.59986403,0.61744911,1.22728743,0.03450015,0.49235056,0.48972673,1.35678445,0.10984920,0.40143273
0.86743372,3.48548348,0.60283013,1.18722583,0.03194698,0.48157005,0.47177346,1.31862760,0.10174767,0.39113739
0.87343672,3.37475271,0.58795178,1.14738243,0.02947599,0.47182564,0.45398127,1.28242765,0.09397237,0.38123591
0.87943972,3.26890817,0.57288601,1.10818787,0.02711189,0.46330549,0.43662543,1.24855142,0.08658092,0.37188056
0.88544272,3.16899497,0.55768569,1.07002413,0.02487643,0.45616150,0.41996297,1.21729640,0.07961779,0.36319929
0.89144572,3.07586567,0.54238869,1.03322053,0.02278860,0.45050841,0.40422818,1.18889471,0.07311476,0.35529495
0.89744872,2.99018386,0.52702258,0.99805147,0.02086489,0.44642367,0.38962854,1.16351822,0.06709175,0.34824524
0.90345173,2.91243121,0.51160995,0.96473559,0.01911964,0.44394771,0.37634102,1.14128401,0.06155793,0.34210331
0.90945473,2.84291686,0.49617354,0.93343605,0.01756555,0.44308456,0.36450899,1.12225972,0.05651313,0.33689878
0.91545773,2.78178789,0.48074112,0.90426187,0.01621411,0.44380265,0.35423957,1.10646825,0.05194934,0.33263906
0.92146073,2.72904015,0.46534965,0.87726992,0.01507607,0.44603571,0.34560168,1.09389151,0.04785227,0.32931083
0.92746373,2.68452856,0.45004836,0.85246751,0.01416193,0.44968385,0.33862465,1.08447298,0.04420284,0.32688167
0.93346673,2.64797671,0.43490067,0.82981539,0.01348226,0.45461468,0.33329769,1.07811912,0.04097870,0.32530164
0.93946973,2.61898550,0.41998470,0.80923111,0.01304802,0.46066475,0.32957009,1.07469956,0.03815544,0.32450485
0.94547274,2.59704109,0.40539245,0.79059259,0.01287071,0.46764125,0.32735230,1.07404659,0.03570772,0.32441101
0.95147574,2.58152249,0.39122749,0.77374215,0.01296240,0.47532428,0.32651794,1.07595395,0.03361021,0.32492692
0.95747874,2.57170930,0.37760156,0.75849070,0.01333560,0.48346958,0.32690670,1.08017567,0.03183821,0.32594805
0.96348174,2.56679031,0.36463007,0.74462243,0.01400294,0.49181222,0.32832825,1.08642520,0.03036815,0.32736011
0.96948474,2.56587335,0.35242690,0.73189987,0.01497677,0.50007089,0.33056685,1.09437541,0.02917783,0.32904079
0.97548774,2.56799723,0.34109876,0.72006934,0.01626849,0.50795322,0.33338695,1.10365980,0.02824653,0.33086165
0.98149075,2.57214583,0.33073950,0.70886691,0.01788786,0.51516189,0.33653931,1.11387525,0.02755495,0.33269019
0.98749375,2.57726472,0.32142461,0.69802462,0.01984209,0.52140141,0.33976771,1.12458661,0.02708497,0.33439210
0.99349675,2.58228023,0.31320641,0.68727707,0.02213499,0.52638560,0.34281591,1.13533312,0.02681946,0.33583383
0.99949975,2.58612064,0.30611009,0.67636805,0.02476592,0.52984529,0.34543480,1.14563658,0.02674191,0.33688518
1.00550275,2.58773900,0.30013085,0.66505723,0.02772890,0.53153614,0.34738931,1.15501127,0.02683611,0.33742209
1.01150575,2.58613696,0.29523243,0.65312642,0.03101173,0.53124614,0.34846508,1.16297499,0.02708587,0.33732952
1.01750875,2.58038868,0.29134703,0.64038556,0.03459527,0.52880254,0.34847432,1.16906121,0.02747468,0.33650420
1.02351176,2.56966396,0.28837673,0.62667785,0.03845286,0.52407774,0.34726111,1.17283135,0.02798556,0.33485734
1.02951476,2.55324964,0.28619635,0.61188400,0.04255006,0.51699399,0.34470540,1.17388718,0.02860092,0.33231709
1.03551776,2.53056842,0.28465761,0.59592551,0.04684462,0.50752648,0.34072611,1.17188237,0.02930252,0.32883071
1.04152076,2.50119436,0.28359450,0.57876657,0.05128686,0.49570480,0.33528281,1.16653300,0.03007159,0.32436630
1.04752376,2.46486441,0.28282951,0.56041485,0.05582031,0.48161251,0.32837614,1.15762643,0.03088897,0.31891418
1.05352676,2.42148564,0.28218060,0.54092084,0.06038285,0.46538489,0.32004698,1.14502823,0.03173547,0.31248764
1.05952976,2.37113789,0.28146846,0.52037608,0.06490808,0.44720495,0.31037438,1.12868702,0.03259225,0.30512329
1.06553277,2.31407200,0.28052384,0.49891014,0.06932711,0.42729785,0.29947239,1.10863688,0.03344127,0.29688074
1.07153577,2.25070368,0.27919456,0.47668664,0.07357058,0.40592400,0.28748594,1.08499753,0.03426591,0.28784185
1.07753877,2.18160354,0.27735204,0.45389847,0.07757094,0.38337108,0.27458598,1.05797216,0.03505148,0.27810938
1.08354177,2.10748366,0.27489687,0.43076237,0.08126478,0.35994551,0.26096413,1.02784323,0.03578589,0.26780524
1.08954477,2.02918130,0.27176333,0.40751319,0.08459523,0.33596351,0.24682700,0.99496633,0.03646017,0.25706828
1.09554777,1.94764045,0.26792268,0.38439788,0.08751427,0.31174234,0.23239037,0.95976241,0.03706900,0.24605164
1.10155078,1.86389153,0.26338491,0.36166958,0.08998481,0.28759188,0.21787363,0.92270866,0.03761114,0.23491993
1.10755378,1.77903014,0.25819919,0.33958185,0.09198245,0.26380712,0.20349439,0.88432833,0.03808968,0.22384595
1.11355678,1.69419496,0.25245257,0.31838324,0.09349688,0.24066142,0.18946361,0.84517972,0.03851220,0.21300739
1.11955978,1.61054544,0.24626745,0.29831224,0.09453272,0.21840118,0.17598126,0.80584460,0.03889067,0.20258322
1.12556278,1.52923938,0.23979747,0.27959271,0.09510984,0.19724166,0.16323262,0.76691634,0.03924119,0.19275003
1.13156578,1.45141077,0.23322230,0.26242980,0.09526301,0.17736421,0.15138524,0.72898780,0.03958353,0.18367835
1.13756878,1.37814801,0.22674130,0.24700633,0.09504101,0.15891474,0.14058649,0.69263930,0.03994038,0.17552889
1.14357179,1.31047262,0.22056642,0.23347963,0.09450509,0.14200348,0.13096182,0.65842670,0.04033651,0.16844885
1.14957479,1.24931880,0.21491446,0.22197888,0.09372693,0.12670577,0.12261350,0.62686987,0.04079767,0.16256839
1.15557779,1.19551376,0.20999908,0.21260274,0.09278604,0.11306381,0.11561986,0.59844153,0.04134943,0.15799723
1.16158079,1.14975949,0.20602272,0.20541756,0.09176686,0.10108907,0.11003502,0.57355692,0.04201588,0.15482148
1.16758379,1.11261599,0.20316877,0.20045579,0.09075563,0.09076527,0.10588884,0.55256412,0.04281837,0.15310094
1.17358679,1.08448663,0.20159434,0.19771505,0.08983704,0.08205172,0.10318736,0.53573569,0.04377423,0.15286670
1.17958979,1.06560608,0.20142364,0.19715751,0.08909101,0.07488679,0.10191329,0.52326155,0.04489563,0.15411938
1.18559280,1.05603144,0.20274253,0.19870997,0.08858964,0.06919142,0.10202688,0.51524348,0.04618863,0.15682798
1.19159580,1.05563705,0.20559419,0.20226448,0.08839437,0.06487257,0.10346702,0.51169165,0.04765238,0.16092954
1.19759880,1.06411375,0.20997620,0.20767974,0.08855374,0.06182649,0.10615248,0.51252323,0.04927876,0.16632953
1.20360180,1.08097290,0.21583915,0.21478333,0.08910156,0.05994177,0.10998357,0.51756351,0.05105216,0.17290323
1.20960480,1.10555559,0.22308680,0.22337471,0.09005579,0.05910213,0.11484395,0.52654951,0.05294976,0.18049802
1.21560780,1.13704730,0.23157799,0.23322922,0.09141805,0.05918904,0.12060289,0.53913640,0.05494208,0.18893658
1.22161081,1.17449784,0.24112999,0.24410283,0.09317390,0.06008404,0.12711777,0.55490651,0.05699393,0.19802109
1.22761381,1.21684630,0.25152349,0.25573775,0.09529372,0.06167086,0.13423699,0.57338091,0.05906563,0.20753813
1.23361681,1.26295056,0.26250895,0.26786869,0.09773428,0.06383743,0.14180309,0.59403331,0.06111456,0.21726438
1.23961981,1.31162026,0.27381403,0.28022957,0.10044090,0.06647760,0.14965628,0.61630583,0.06309683,0.22697277
1.24562281,1.36165230,0.28515205,0.29256056,0.10335000,0.06949283,0.15763798,0.63962618,0.06496915,0.23643902
1.25162581,1.41186750,0.29623091,0.30461503,0.10639201,0.07279361,0.16559455,0.66342555,0.06669069,0.24544815
1.25762881,1.46114674,0.30676239,0.31616622,0.10949449,0.07630074,0.17338095,0.68715664,0.06822492,0.25380087
1.26363182,1.50846523,0.31647126,0.32701328,0.11258520,0.07994642,0.18086417,0.71031089,0.06954122,0.26131944
1.26963482,1.55292319,0.32510396,0.33698639,0.11559514,0.08367501,0.18792632,0.73243421,0.07061634,0.26785286
1.27563782,1.59377136,0.33243643,0.34595070,0.11846121,0.08744358,0.19446729,0.75314052,0.07143550,0.27328102
1.28164082,1.63043024,0.33828077,0.35380883,0.12112853,0.09122199,0.20040672,0.77212234,0.07199308,0.27751769
1.28764382,1.66250192,0.34249049,0.36050184,0.12355220,0.09499271,0.20568528,0.78915793,0.07229291,0.28051219
1.29364682,1.68977375,0.34496416,0.36600856,0.12569850,0.09875007,0.21026514,0.80411454,0.07234814,0.28224968
1.29964982,1.71221380,0.34564717,0.37034325,0.12754538,0.10249919,0.21412958,0.81694767,0.07218058,0.28274993
1.30565283,1.72995811,0.34453182,0.37355183,0.12908235,0.10625436,0.21728176,0.82769619,0.07181971,0.28206485
1.31165583,1.74329047,0.34165549,0.37570676,0.13030972,0.11003710,0.21974279,0.83647368,0.07130123,0.28027468
1.31765883,1.75261572,0.33709731,0.37690080,0.13123725,0.11387382,0.22154905,0.84345640,0.07066538,0.27748321
1.32366183,1.75842803,0.33097330,0.37724025,0.13188237,0.11779318,0.22274894,0.84886845,0.06995497,0.27381218
1.32966483,1.76127583,0.32343036,0.37683766,0.13226807,0.12182333,0.22339940,0.85296491,0.06921333,0.26939521
1.33566783,1.76172540,0.31463951,0.37580482,0.13242049,0.12598907,0.22356208,0.85601396,0.06848222,0.26437159
1.34167084,1.76032489,0.30478858,0.37424607,0.13236660,0.13030904,0.22329968,0.85827885,0.06779981,0.25888012
1.34767384,1.75757097,0.29407491,0.37225258,0.13213182,0.13479323,0.22267244,0.86000067,0.06719890,0.25305351
1.35367684,1.75387978,0.28269818,0.36989776,0.13173805,0.13944076,0.22173498,0.86138298,0.06670531,0.24701345
1.35967984,1.74956370,0.27085399,0.36723403,0.13120188,0.14423813,0.22053385,0.86257894,0.06633677,0.24086667
1.36568284,1.74481524,0.25872822,0.36429128,0.13053341,0.14915815,0.21910557,0.86368182,0.06610209,0.23470212
1.37168584,1.73969880,0.24649247,0.36107683,0.12973551,0.15415947,0.21747560,0.86471923,0.06600081,0.22858932
1.37768884,1.73415070,0.23430080,0.35757711,0.12880367,0.15918682,0.21565797,0.86565143,0.06602341,0.22257811
1.38369185,1.72798721,0.22228769,0.35376075,0.12772640,0.16417211,0.21365578,0.86637378,0.06615182,0.21669946
1.38969485,1.72092033,0.21056736,0.34958294,0.12648614,0.16903614,0.21146242,0.86672314,0.06636047,0.21096750
1.39569785,1.71257998,0.19923420,0.34499083,0.12506063,0.17369110,0.20906335,0.86648787,0.06661767,0.20538246
1.40170085,1.70254170,0.18836436,0.33992952,0.12342462,0.17804358,0.20643856,0.86542086,0.06688732,0.19993437
1.40770385,1.69035794,0.17801817,0.33434841,0.12155178,0.18199811,0.20356522,0.86325488,0.06713079,0.19460730
1.41370685,1.67559149,0.16824321,0.32820745,0.11941682,0.18546103,0.20042072,0.85971945,0.06730898,0.18938377
1.41970985,1.65784913,0.15907783,0.32148304,0.11699751,0.18834447,0.19698563,0.85455826,0.06738442,0.18424925
1.42571286,1.63681380,0.15055477,0.31417308,0.11427659,0.19057040,0.19324669,0.84754639,0.06732328,0.17919635
1.43171586,1.61227359,0.14270481,0.30630116,0.11124342,0.19207444,0.18919940,0.83850633,0.06709722,0.17422856
1.43771886,1.58414616,0.13556009,0.29791943,0.10789535,0.19280926,0.18485040,0.82732205,0.06668508,0.16936335
1.44372186,1.55249742,0.12915694,0.28911014,0.10423866,0.19274751,0.18021927,0.81395047,0.06607416,0.16463439
1.44972486,1.51755358,0.12353815,0.27998580,0.10028902,0.19188403,0.17533977,0.79842972,0.06526124,0.16009290
1.45572786,1.47970595,0.11875454,0.27068780,0.09607161,0.19023731,0.17026054,0.78088386,0.06425313,0.15580805
1.46173087,1.43950851,0.11486570,0.26138376,0.09162070,0.18785000,0.16504509,0.76152386,0.06306687,0.15186625
1.46773387,1.39766813,0.11193999,0.25226360,0.08697893,0.18478856,0.15977121,0.74064473,0.06172948,0.14836965
1.47373687,1.35502800,0.11005371,0.24353446,0.08219621,0.18114194,0.15452976,0.71861896,0.06027728,0.14543358
1.47973987,1.31254507,0.10928960,0.23541485,0.07732834,0.17701937,0.14942287,0.69588664,0.05875487,0.14318329
1.48574287,1.27126222,0.10973465,0.22812807,0.07243555,0.17254736,0.14456170,0.67294251,0.05721381,0.14175006
1.49174587,1.23227649,0.11147737,0.22189530,0.06758080,0.16786585,0.14006370,0.65032063,0.05571097,0.14126670
1.49774887,1.19670442,0.11460471,0.21692843,0.06282821,0.16312387,0.13604966,0.62857720,0.05430669,0.14186283
1.50375188,1.16564598,0.11919859,0.21342313,0.05824150,0.15847473,0.13264040,0.60827216,0.05306279,0.14365995
1.50975488,1.14014827,0.12533240,0.21155216,0.05388249,0.15407086,0.12995343,0.58995043,0.05204052,0.14676653
1.51575788,1.12117024,0.13306742,0.21145924,0.04980991,0.15005865,0.12809957,0.57412333,0.05129846,0.15127333
1.52176088,1.10954994,0.14244945,0.21325373,0.04607829,0.14657338,0.12717956,0.56125089,0.05089056,0.15724910
1.52776388,1.10597495,0.15350569,0.21700616,0.04273717,0.14373434,0.12728100,0.55172578,0.05086420,0.16473679
1.53376688,1.11095746,0.16624199,0.22274488,0.03983046,0.14164059,0.12847542,0.54585932,0.05125854,0.17375052
1.53976988,1.12481441,0.18064070,0.23045384,0.03739602,0.14036716,0.13081575,0.54387014,0.05210300,0.18427321
1.54577289,1.14765359,0.19665898,0.24007166,0.03546551,0.13996220,0.13433425,0.54587579,0.05341611,0.19625530
1.55177589,1.17936605,0.21422783,0.25149194,0.03406425,0.14044487,0.13904090,0.55188768,0.05520461,0.20961424
1.55777889,1.21962505,0.23325182,0.26456494,0.03321130,0.14180431,0.14492226,0.56180947,0.05746294,0.22423516
1.56378189,1.26789163,0.25360942,0.27910049,0.03291955,0.14399960,0.15194103,0.57543897,0.06017305,0.23997241
1.56978489,1.32342659,0.27515411,0.29487211,0.03319591,0.14696075,0.16003609,0.59247348,0.06330466,0.25665220
1.57578789,1.38530864,0.29771612,0.31162227,0.03404142,0.15059074,0.16912316,0.61251840,0.06681576,0.27407600
1.58179090,1.45245789,0.32110469,0.32906854,0.03545143,0.15476845,0.17909605,0.63509884,0.07065367,0.29202493
1.58779390,1.52366436,0.34511100,0.34691069,0.03741572,0.15935256,0.18982851,0.65967370,0.07475625,0.31026472
1.59379690,1.59762020,0.36951146,0.36483823,0.03991855,0.16418605,0.20117645,0.68565199,0.07905353,0.32855123
1.59979990,1.67295502,0.39407139,0.38253853,0.04293877,0.16910133,0.21298082,0.71241049,0.08346961,0.34663645
1.60580290,1.74827294,0.41854903,0.39970497,0.04644986,0.17392573,0.22507075,0.73931251,0.08792475,0.36427453
1.61180590,1.82219044,0.44269972,0.41604508,0.05042003,0.17848715,0.23726705,0.76572677,0.09233762,0.38122804
1.61780890,1.89337375,0.46628028,0.43128845,0.05481236,0.18261969,0.24938603,0.79104601,0.09662766,0.39727385
1.62381191,1.96057473,0.48905336,0.44519401,0.05958507,0.18616895,0.26124342,0.81470454,0.10071743,0.41220887
1.62981491,2.02266408,0.51079190,0.45755663,0.06469183,0.18899700,0.27265843,0.83619428,0.10453491,0.42585516
1.63581791,2.07866105,0.53128339,0.46821278,0.07008232,0.19098663,0.28345776,0.85507866,0.10801563,0.43806453
1.64182091,2.12775872,0.55033413,0.47704512,0.07570286,0.19204481,0.29347952,0.87100405,0.11110462,0.44872224
1.64782391,2.16934415,0.56777317,0.48398583,0.08149729,0.19210529,0.30257704,0.88370832,0.11375805,0.45774998
1.65382691,2.20301294,0.58345603,0.48901862,0.08740796,0.19113023,0.31062227,0.89302640,0.11594450,0.46510787
1.65982991,2.22857769,0.59726801,0.49217937,0.09337689,0.18911073,0.31750887,0.89889268,0.11764581,0.47079546
1.66583292,2.24607040,0.60912705,0.49355527,0.09934704,0.18606648,0.32315488,0.90134029,0.11885755,0.47485175
1.67183592,2.25573847,0.61898600,0.49328268,0.10526360,0.18204438,0.32750474,0.90049736,0.11958897,0.47735419
1.67783892,2.25803482,0.62683413,0.49154340,0.11107534,0.17711635,0.33053075,0.89658055,0.11986253,0.47841663
1.68384192,2.25360203,0.63269790,0.48855982,0.11673578,0.17137636,0.33223379,0.88988611,0.11971291,0.47818631
