energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up
-5.69384692,1.40173840,0.02524541,0.83887383,0.14913122,0.00131991,0.68335359,0.37209412
-5.68784392,1.34342957,0.02426483,0.80589500,0.14251741,0.00128085,0.65641010,0.35965378
-5.68184092,1.28589899,0.02328701,0.77327697,0.13591435,0.00124401,0.62938130,0.34711930
-5.67583792,1.22952121,0.02231741,0.74120744,0.12938988,0.00120910,0.60268536,0.33454003
-5.66983492,1.17470524,0.02136180,0.70990015,0.12301359,0.00117590,0.57673645,0.32198578
-5.66383192,1.12188626,0.02042621,0.67959063,0.11685557,0.00114431,0.55193507,0.30954566
-5.65782891,1.07151574,0.01951683,0.65053065,0.11098493,0.00111437,0.52865896,0.29732593
-5.65182591,1.02405013,0.01863991,0.62298159,0.10546847,0.00108620,0.50725460,0.28544702
-5.64582291,0.97993883,0.01780153,0.59720718,0.10036930,0.00106002,0.48802970,0.27403983
-5.63981991,0.93961185,0.01700745,0.57346576,0.09574562,0.00103615,0.47124674,0.26324153
-5.63381691,0.90346762,0.01626292,0.55200252,0.09164960,0.00101498,0.45711776,0.25319115
-5.62781391,0.87186157,0.01557245,0.53304196,0.08812650,0.00099693,0.44580051,0.24402495
-5.62181091,0.84509587,0.01493966,0.51678093,0.08521394,0.00098248,0.43739601,0.23587213
-5.61580790,0.82341076,0.01436714,0.50338251,0.08294147,0.00097211,0.43194765,0.22885066
-5.60980490,0.80697766,0.01385635,0.49297106,0.08133020,0.00096627,0.42944176,0.22306380
-5.60380190,0.79589460,0.01340755,0.48562850,0.08039284,0.00096541,0.42980959,0.21859713
-5.59779890,0.79018372,0.01301982,0.48139204,0.08013372,0.00096989,0.43293072,0.21551638
-5.59179590,0.78979125,0.01269110,0.48025344,0.08054907,0.00098004,0.43863781,0.21386608
-5.58579290,0.79458965,0.01241828,0.48215975,0.08162740,0.00099607,0.44672240,0.21366893
-5.57978989,0.80438190,0.01219739,0.48701548,0.08334991,0.00101812,0.45694174,0.21492611
-5.57378689,0.81890768,0.01202374,0.49468610,0.08569098,0.00104620,0.46902634,0.21761820
-5.56778389,0.83785110,0.01189216,0.50500261,0.08861866,0.00108023,0.48268812,0.22170678
-5.56178089,0.86084966,0.01179721,0.51776705,0.09209515,0.00111998,0.49762879,0.22713661
-5.55577789,0.88750401,0.01173344,0.53275865,0.09607728,0.00116515,0.51354828,0.23383803
-5.54977489,0.91738823,0.01169560,0.54974022,0.10051689,0.00121531,0.53015304,0.24172976
-5.54377189,0.95006007,0.01167884,0.56846475,0.10536127,0.00126993,0.54716378,0.25072166
-5.53776888,0.98507095,0.01167885,0.58868174,0.11055358,0.00132841,0.56432277,0.26071742
-5.53176588,1.02197539,0.01169209,0.61014313,0.11603327,0.00139006,0.58140012,0.27161713
-5.52576288,1.06033958,0.01171575,0.63260862,0.12173656,0.00145416,0.59819933,0.28331948
-5.51975988,1.09974902,0.01174790,0.65585024,0.12759706,0.00151993,0.61456165,0.29572361
-5.51375688,1.13981511,0.01178743,0.67965613,0.13354646,0.00158660,0.63036949,0.30873054
-5.50775388,1.18018064,0.01183397,0.70383346,0.13951540,0.00165340,0.64554867,0.32224427
-5.50175088,1.22052433,0.01188788,0.72821048,0.14543452,0.00171958,0.66006962,0.33617235
-5.49574787,1.26056441,0.01195003,0.75263797,0.15123570,0.00178445,0.67394755,0.35042630
-5.48974487,1.30006140,0.01202172,0.77698987,0.15685340,0.00184739,0.68724168,0.36492168
-5.48374187,1.33882017,0.01210448,0.80116355,0.16222622,0.00190786,0.70005350,0.37957803
-5.47773887,1.37669147,0.01219991,0.82507963,0.16729851,0.00196545,0.71252423,0.39431880
-5.47173587,1.41357285,0.01230950,0.84868148,0.17202196,0.00201984,0.72483139,0.40907128
-5.46573287,1.44940903,0.01243453,0.87193457,0.17635726,0.00207086,0.73718470,0.42376664
-5.45972986,1.48419170,0.01257587,0.89482562,0.18027541,0.00211847,0.74982107,0.43834012
-5.45372686,1.51795858,0.01273395,0.91736158,0.18375904,0.00216277,0.76299889,0.45273144
-5.44772386,1.55079156,0.01290865,0.93956840,0.18680315,0.00220401,0.77699149,0.46688526
-5.44172086,1.58281382,0.01309930,0.96148946,0.18941563,0.00224254,0.79207988,0.48075186
-5.43571786,1.61418553,0.01330462,0.98318366,0.19161719,0.00227887,0.80854466,0.49428771
-5.42971486,1.64509818,0.01352281,1.00472287,0.19344081,0.00231358,0.82665733,0.50745603
-5.42371186,1.67576723,0.01375155,1.02618876,0.19493064,0.00234735,0.84667095,0.52022717
-5.41770885,1.70642309,0.01398810,1.04766897,0.19614038,0.00238090,0.86881050,0.53257860
-5.41170585,1.73730061,0.01422936,1.06925240,0.19713120,0.00241499,0.89326300,0.54449461
-5.40570285,1.76862706,0.01447197,1.09102384,0.19796922,0.00245036,0.92016794,0.55596545
-5.39969985,1.80060926,0.01471238,1.11305803,0.19872276,0.00248771,0.94960818,0.56698608
-5.39369685,1.83342008,0.01494696,1.13541323,0.19945939,0.00252766,0.98160193,0.57755437
-5.38769385,1.86718513,0.01517205,1.15812477,0.20024303,0.00257073,1.01609620,0.58766900
-5.38169085,1.90197032,0.01538402,1.18119882,0.20113107,0.00261728,1.05296217,0.59732706
-5.37568784,1.93777099,0.01557938,1.20460682,0.20217195,0.00266752,1.09199294,0.60652156
-5.36968484,1.97450355,0.01575475,1.22828097,0.20340306,0.00272146,1.13290406,0.61523910
-5.36368184,2.01200019,0.01590694,1.25211131,0.20484923,0.00277890,1.17533700,0.62345776
-5.35767884,2.05000736,0.01603295,1.27594454,0.20652184,0.00283944,1.21886578,0.63114566
-5.35167584,2.08818838,0.01613003,1.29958514,0.20841870,0.00290247,1.26300659,0.63826016
-5.34567284,2.12613047,0.01619566,1.32279868,0.21052448,0.00296719,1.30723033,0.64474800
-5.33966983,2.16335595,0.01622760,1.34531753,0.21281195,0.00303262,1.35097753,0.65054631
-5.33366683,2.19933752,0.01622392,1.36684877,0.21524378,0.00309766,1.39367514,0.65558475
-5.32766383,2.23351675,0.01618301,1.38708400,0.21777474,0.00316109,1.43475443,0.65978845
-5.32166083,2.26532510,0.01610365,1.40571060,0.22035440,0.00322164,1.47366924,0.66308180
-5.31565783,2.29420632,0.01598500,1.42242393,0.22292988,0.00327806,1.50991359,0.66539286
-5.30965483,2.31963908,0.01582668,1.43693973,0.22544874,0.00332912,1.54303785,0.66665794
-5.30365183,2.34115856,0.01562882,1.44900610,0.22786165,0.00337368,1.57266250,0.66682638
-5.29764882,2.35837579,0.01539203,1.45841426,0.23012481,0.00341079,1.59848899,0.66586479
-5.29164582,2.37099362,0.01511749,1.46500752,0.23220195,0.00343965,1.62030682,0.66376078
-5.28564282,2.37881838,0.01480692,1.46868785,0.23406574,0.00345970,1.63799679,0.66052568
-5.27963982,2.38176662,0.01446257,1.46941965,0.23569869,0.00347063,1.65153005,0.65619604
-5.27363682,2.37986654,0.01408724,1.46723055,0.23709339,0.00347238,1.66096331,0.65083384
-5.26763382,2.37325400,0.01368419,1.46220901,0.23825209,0.00346516,1.66643029,0.64452527
-5.26163082,2.36216361,0.01325709,1.45449915,0.23918580,0.00344945,1.66813027,0.63737804
-5.25562781,2.34691519,0.01280997,1.44429287,0.23991289,0.00342595,1.66631421,0.62951752
-5.24962481,2.32789679,0.01234711,1.43181990,0.24045726,0.00339556,1.66126954,0.62108170
-5.24362181,2.30554507,0.01187295,1.41733645,0.24084629,0.00335934,1.65330426,0.61221550
-5.23761881,2.28032439,0.01139198,1.40111301,0.24110870,0.00331847,1.64273158,0.60306452
-5.23161581,2.25270572,0.01090866,1.38342217,0.24127236,0.00327419,1.62985561,0.59376881
-5.22561281,2.22314658,0.01042729,1.36452709,0.24136223,0.00322775,1.61495905,0.58445694
-5.21960980,2.19207311,0.00995198,1.34467133,0.24139860,0.00318035,1.59829339,0.57524068
-5.21360680,2.15986515,0.00948651,1.32407052,0.24139553,0.00313311,1.58007186,0.56621076
-5.20760380,2.12684483,0.00903431,1.30290630,0.24135979,0.00308699,1.56046544,0.55743375
-5.20160080,2.09326933,0.00859845,1.28132268,0.24129010,0.00304279,1.53960193,0.54895041
-5.19559780,2.05932766,0.00818155,1.25942505,0.24117693,0.00300111,1.51756758,0.54077543
-5.18959480,2.02514161,0.00778582,1.23728152,0.24100258,0.00296234,1.49441137,0.53289863
-5.18359180,1.99077023,0.00741306,1.21492649,0.24074179,0.00292664,1.47015099,0.52528749
-5.17758879,1.95621757,0.00706466,1.19236609,0.24036263,0.00289393,1.44478038,0.51789077
-5.17158579,1.92144278,0.00674168,1.16958485,0.23982771,0.00286396,1.41827798,0.51064308
-5.16558279,1.88637205,0.00644482,1.14655329,0.23909568,0.00283628,1.39061536,0.50346992
-5.15957979,1.85091128,0.00617449,1.12323585,0.23812288,0.00281028,1.36176556,0.49629310
-5.15357679,1.81495910,0.00593087,1.09959848,0.23686515,0.00278525,1.33171088,0.48903595
-5.14757379,1.77841921,0.00571387,1.07561577,0.23527966,0.00276039,1.30044972,0.48162833
-5.14157079,1.74121164,0.00552323,1.05127689,0.23332684,0.00273487,1.26800228,0.47401084
-5.13556778,1.70328240,0.00535849,1.02659034,0.23097212,0.00270788,1.23441499,0.46613831
-5.12956478,1.66461119,0.00521904,1.00158715,0.22818772,0.00267863,1.19976365,0.45798220
-5.12356178,1.62521691,0.00510408,0.97632258,0.22495412,0.00264645,1.16415536,0.44953199
-5.11755878,1.58516113,0.00501270,0.95087633,0.22126144,0.00261078,1.12772922,0.44079543
-5.11155578,1.54454923,0.00494379,0.92535132,0.21711051,0.00257119,1.09065600,0.43179785
-5.10555278,1.50352974,0.00489610,0.89987134,0.21251368,0.00252743,1.05313695,0.42258047
-5.09954977,1.46229184,0.00486826,0.87457772,0.20749526,0.00247942,1.01540174,0.41319804
-5.09354677,1.42106145,0.00485872,0.84962540,0.20209162,0.00242727,0.97770578,0.40371592
-5.08754377,1.38009616,0.00486585,0.82517864,0.19635102,0.00237124,0.94032686,0.39420687
-5.08154077,1.33967947,0.00488791,0.80140655,0.19033294,0.00231179,0.90356139,0.38474772
-5.07553777,1.30011438,0.00492311,0.77847895,0.18410714,0.00224950,0.86772008,0.37541620
-5.06953477,1.26171692,0.00496965,0.75656248,0.17775242,0.00218510,0.83312325,0.36628813
-5.06353177,1.22480961,0.00502577,0.73581731,0.17135502,0.00211941,0.80009566,0.35743496
-5.05752876,1.18971530,0.00508983,0.71639445,0.16500677,0.00205331,0.76896114,0.34892207
-5.05152576,1.15675123,0.00516038,0.69843382,0.15880314,0.00198774,0.74003675,0.34080760
-5.04552276,1.12622369,0.00523617,0.68206287,0.15284101,0.00192365,0.71362689,0.33314204
-5.03951976,1.09842312,0.00531630,0.66739595,0.14721651,0.00186197,0.69001713,0.32596838
-5.03351676,1.07361978,0.00540021,0.65453405,0.14202270,0.00180356,0.66946813,0.31932289
-5.02751376,1.05205981,0.00548776,0.64356504,0.13734744,0.00174926,0.65220964,0.31323637
-5.02151076,1.03396182,0.00557923,0.63456405,0.13327124,0.00169977,0.63843476,0.30773564
-5.01550775,1.01951371,0.00567537,0.62759400,0.12986533,0.00165572,0.62829469,0.30284531
-5.00950475,1.00886986,0.00577734,0.62270605,0.12718992,0.00161762,0.62189405,0.29858946
-5.00350175,1.00214845,0.00588670,0.61993986,0.12529266,0.00158585,0.61928694,0.29499327
-4.99749875,0.99942903,0.00600535,0.61932361,0.12420738,0.00156067,0.62047399,0.29208434
-4.99149575,1.00075022,0.00613540,0.62087365,0.12395311,0.00154219,0.62540042,0.28989365
-4.98549275,1.00610764,0.00627914,0.62459394,0.12453335,0.00153045,0.63395526,0.28845601
-4.97948974,1.01545208,0.00643882,0.63047503,0.12593573,0.00152532,0.64597184,0.28781015
-4.97348674,1.02868816,0.00661658,0.63849297,0.12813188,0.00152659,0.66122961,0.28799811
-4.96748374,1.04567343,0.00681426,0.64860804,0.13107769,0.00153396,0.67945725,0.28906436
-4.96148074,1.06621823,0.00703326,0.66076354,0.13471388,0.00154701,0.70033713,0.29105435
-4.95547774,1.09008652,0.00727444,0.67488479,0.13896683,0.00156527,0.72351107,0.29401286
-4.94947474,1.11699773,0.00753793,0.69087849,0.14374980,0.00158820,0.74858726,0.29798211
-4.94347174,1.14662990,0.00782310,0.70863268,0.14896447,0.00161517,0.77514829,0.30299980
-4.93746873,1.17862432,0.00812846,0.72801734,0.15450271,0.00164555,0.80276018,0.30909723
-4.93146573,1.21259157,0.00845163,0.74888587,0.16024869,0.00167864,0.83098212,0.31629767
-4.92546273,1.24811915,0.00878938,0.77107741,0.16608134,0.00171374,0.85937677,0.32461499
-4.91945973,1.28478055,0.00913768,0.79442013,0.17187687,0.00175014,0.88752090,0.33405275
-4.91345673,1.32214560,0.00949179,0.81873535,0.17751167,0.00178713,0.91501608,0.34460376
-4.90745373,1.35979192,0.00984643,0.84384245,0.18286524,0.00182401,0.94149906,0.35625018
-4.90145073,1.39731701,0.01019596,0.86956437,0.18782322,0.00186013,0.96665159,0.36896412
-4.89544772,1.43435061,0.01053458,0.89573346,0.19228048,0.00189489,0.99020931,0.38270874
-4.88944472,1.47056684,0.01085659,0.92219740,0.19614403,0.00192776,1.01196944,0.39743969
-4.88344172,1.50569545,0.01115663,0.94882488,0.19933583,0.00195830,1.03179676,0.41310691
-4.87743872,1.53953176,0.01142989,0.97551062,0.20179528,0.00198617,1.04962791,0.42965646
-4.87143572,1.57194458,0.01167241,1.00217952,0.20348136,0.00201114,1.06547333,0.44703242
-4.86543272,1.60288160,0.01188121,1.02878948,0.20437433,0.00203314,1.07941711,0.46517858
-4.85942971,1.63237194,0.01205448,1.05533265,0.20447681,0.00205222,1.09161416,0.48403981
-4.85342671,1.66052528,0.01219172,1.08183499,0.20381438,0.00206857,1.10228503,0.50356290
-4.84742371,1.68752765,0.01229375,1.10835388,0.20243544,0.00208254,1.11170829,0.52369689
-4.84142071,1.71363367,0.01236273,1.13497380,0.20041041,0.00209463,1.12021050,0.54439270
-4.83541771,1.73915544,0.01240210,1.16180026,0.19783030,0.00210547,1.12815440,0.56560214
-4.82941471,1.76444852,0.01241643,1.18895202,0.19480466,0.00211581,1.13592524,0.58727626
-4.82341171,1.78989531,0.01241124,1.21655206,0.19145884,0.00212651,1.14391617,0.60936309
-4.81740870,1.81588674,0.01239280,1.24471756,0.18793092,0.00213849,1.15251277,0.63180508
-4.81140570,1.84280286,0.01236780,1.27354952,0.18436809,0.00215276,1.16207775,0.65453622
-4.80540270,1.87099327,0.01234309,1.30312240,0.18092281,0.00217033,1.17293607,0.67747911
-4.79939970,1.90075833,0.01232537,1.33347446,0.17774881,0.00219223,1.18536133,0.70054232
-4.79339670,1.93233201,0.01232088,1.36459927,0.17499701,0.00221942,1.19956387,0.72361809
-4.78739370,1.96586714,0.01233513,1.39643885,0.17281157,0.00225284,1.21568112,0.74658075
-4.78139070,2.00142388,0.01237262,1.42887901,0.17132609,0.00229332,1.23377065,0.76928590
-4.77538769,2.03896181,0.01243665,1.46174699,0.17066016,0.00234158,1.25380617,0.79157070
-4.76938469,2.07833618,0.01252919,1.49481180,0.17091620,0.00239819,1.27567662,0.81325509
-4.76338169,2.11929831,0.01265071,1.52778719,0.17217690,0.00246358,1.29918843,0.83414424
-4.75737869,2.16150015,0.01280026,1.56033719,0.17450296,0.00253800,1.32407079,0.85403194
-4.75137569,2.20450271,0.01297539,1.59208402,0.17793154,0.00262152,1.34998368,0.87270506
-4.74537269,2.24778802,0.01317232,1.62261806,0.18247514,0.00271401,1.37652823,0.88994866
-4.73936968,2.29077384,0.01338606,1.65150931,0.18812104,0.00281516,1.40325907,0.90555168
-4.73336668,2.33283055,0.01361061,1.67831996,0.19483135,0.00292442,1.42969796,0.91931294
-4.72736368,2.37329952,0.01383918,1.70261747,0.20254349,0.00304110,1.45534833,0.93104707
-4.72136068,2.41151194,0.01406447,1.72398751,0.21117127,0.00316426,1.47970989,0.94059016
-4.71535768,2.44680767,0.01427893,1.74204636,0.22060649,0.00329283,1.50229310,0.94780483
-4.70935468,2.47855325,0.01447503,1.75645216,0.23072094,0.00342552,1.52263270,0.95258451
-4.70335168,2.50615853,0.01464553,1.76691469,0.24136902,0.00356092,1.54030005,0.95485667
-4.69734867,2.52909160,0.01478372,1.77320338,0.25239070,0.00369748,1.55491398,0.95458496
-4.69134567,2.54689159,0.01488369,1.77515322,0.26361500,0.00383355,1.56614982,0.95177016
-4.68534267,2.55917922,0.01494044,1.77266873,0.27486381,0.00396741,1.57374658,0.94644989
-4.67933967,2.56566502,0.01495011,1.76572578,0.28595608,0.00409729,1.57751218,0.93869730
-4.67333667,2.56615532,0.01491004,1.75437156,0.29671222,0.00422144,1.57732688,0.92861867
-4.66733367,2.56055605,0.01481885,1.73872270,0.30695868,0.00433819,1.57314485,0.91635025
-4.66133067,2.54887451,0.01467653,1.71896200,0.31653254,0.00444594,1.56499426,0.90205447
-4.65532766,2.53121921,0.01448433,1.69533386,0.32528594,0.00454326,1.55297582,0.88591577
-4.64932466,2.50779811,0.01424484,1.66813874,0.33309025,0.00462891,1.53726008,0.86813616
-4.64332166,2.47891503,0.01396181,1.63772694,0.33983973,0.00470191,1.51808367,0.84893090
-4.63731866,2.44496467,0.01364013,1.60449184,0.34545460,0.00476155,1.49574452,0.82852423
-4.63131566,2.40642602,0.01328565,1.56886287,0.34988325,0.00480744,1.47059621,0.80714546
-4.62531266,2.36385422,0.01290510,1.53129827,0.35310348,0.00483952,1.44304155,0.78502539
-4.61930965,2.31787096,0.01250587,1.49227771,0.35512282,0.00485805,1.41352543,0.76239320
-4.61330665,2.26915330,0.01209589,1.45229492,0.35597761,0.00486365,1.38252691,0.73947362
-4.60730365,2.21842103,0.01168344,1.41185022,0.35573102,0.00485722,1.35055066,0.71648463
-4.60130065,2.16642264,0.01127695,1.37144297,0.35447009,0.00483994,1.31811775,0.69363534
-4.59529765,2.11392006,0.01088487,1.33156406,0.35230173,0.00481322,1.28575585,0.67112418
-4.58929465,2.06167246,0.01051544,1.29268823,0.34934807,0.00477861,1.25398891,0.64913718
-4.58329165,2.01041940,0.01017652,1.25526652,0.34574112,0.00473778,1.22332641,0.62784643
-4.57728864,1.96086384,0.00987547,1.21971864,0.34161731,0.00469241,1.19425253,0.60740848
-4.57128564,1.91365539,0.00961892,1.18642560,0.33711186,0.00464413,1.16721513,0.58796280
-4.56528264,1.86937450,0.00941266,1.15572258,0.33235348,0.00459447,1.14261519,0.56963022
-4.55927964,1.82851801,0.00926153,1.12789228,0.32745957,0.00454474,1.12079670,0.55251145
-4.55327664,1.79148672,0.00916922,1.10315902,0.32253220,0.00449602,1.10203744,0.53668556
-4.54727364,1.75857540,0.00913827,1.08168360,0.31765498,0.00444913,1.08654102,0.52220872
-4.54127064,1.72996581,0.00916992,1.06355938,0.31289106,0.00440454,1.07443046,0.50911312
-4.53526763,1.70572282,0.00926409,1.04880964,0.30828227,0.00436242,1.06574361,0.49740616
-4.52926463,1.68579421,0.00941934,1.03738639,0.30384939,0.00432261,1.06043067,0.48707012
-4.52326163,1.67001378,0.00963292,1.02917091,0.29959356,0.00428463,1.05835412,0.47806228
-4.51725863,1.65810809,0.00990072,1.02397595,0.29549862,0.00424776,1.05929100,0.47031555
-4.51125563,1.64970642,0.01021742,1.02154975,0.29153431,0.00421103,1.06293782,0.46373975
-4.50525263,1.64435364,0.01057655,1.02158178,0.28766003,0.00417332,1.06891789,0.45822349
-4.49924962,1.64152559,0.01097061,1.02371024,0.28382897,0.00413342,1.07679103,0.45363658
-4.49324662,1.64064650,0.01139125,1.02753095,0.27999239,0.00409006,1.08606538,0.44983314
-4.48724362,1.64110764,0.01182947,1.03260763,0.27610381,0.00404201,1.09621097,0.44665512
-4.48124062,1.64228682,0.01227579,1.03848321,0.27212284,0.00398815,1.10667470,0.44393626
-4.47523762,1.64356793,0.01272051,1.04469181,0.26801860,0.00392752,1.11689619,0.44150643
-4.46923462,1.64435990,0.01315395,1.05077106,0.26377237,0.00385937,1.12632389,0.43919608
-4.46323162,1.64411446,0.01356671,1.05627439,0.25937971,0.00378321,1.13443105,0.43684082
-4.45722861,1.64234219,0.01394989,1.06078287,0.25485158,0.00369882,1.14073075,0.43428584
-4.45122561,1.63862625,0.01429537,1.06391617,0.25021479,0.00360631,1.14478961,0.43139016
-4.44522261,1.63263344,0.01459599,1.06534232,0.24551167,0.00350609,1.14623955,0.42803046
-4.43921961,1.62412229,0.01484578,1.06478580,0.24079897,0.00339888,1.14478715,0.42410433
-4.43321661,1.61294786,0.01504012,1.06203389,0.23614620,0.00328571,1.14022036,0.41953300
-4.42721361,1.59906325,0.01517587,1.05694085,0.23163337,0.00316783,1.13241227,0.41426317
-4.42121061,1.58251773,0.01525140,1.04942990,0.22734837,0.00304677,1.12132180,0.40826816
-4.41520760,1.56345171,0.01526671,1.03949294,0.22338403,0.00292421,1.10699148,0.40154804
-4.40920460,1.54208872,0.01522333,1.02718805,0.21983493,0.00280198,1.08954239,0.39412901
-4.40320160,1.51872487,0.01512427,1.01263502,0.21679421,0.00268199,1.06916666,0.38606186
-4.39719860,1.49371604,0.01497393,0.99600894,0.21435034,0.00256617,1.04611793,0.37741967
-4.39119560,1.46746360,0.01477788,0.97753244,0.21258395,0.00245644,1.02070023,0.36829475
-4.38519260,1.44039900,0.01454271,0.95746672,0.21156490,0.00235464,0.99325597,0.35879519
-4.37918959,1.41296811,0.01427574,0.93610200,0.21134961,0.00226247,0.96415352,0.34904081
-4.37318659,1.38561570,0.01398481,0.91374769,0.21197862,0.00218148,0.93377511,0.33915900
-4.36718359,1.35877093,0.01367795,0.89072280,0.21347465,0.00211301,0.90250537,0.32928053
-4.36118059,1.33283420,0.01336317,0.86734694,0.21584105,0.00205814,0.87072127,0.31953543
-4.35517759,1.30816605,0.01304815,0.84393237,0.21906073,0.00201771,0.83878359,0.31004923
-4.34917459,1.28507836,0.01274003,0.82077724,0.22309572,0.00199230,0.80703032,0.30093966
-4.34317159,1.26382820,0.01244514,0.79816039,0.22788720,0.00198218,0.77577208,0.29231391
-4.33716858,1.24461449,0.01216890,0.77633767,0.23335625,0.00198736,0.74528954,0.28426662
-4.33116558,1.22757748,0.01191561,0.75553988,0.23940517,0.00200758,0.71583285,0.27687860
-4.32516258,1.21280087,0.01168839,0.73597230,0.24591936,0.00204233,0.68762272,0.27021620
-4.31915958,1.20031644,0.01148917,0.71781557,0.25276985,0.00209088,0.66085297,0.26433159
-4.31315658,1.19011075,0.01131865,0.70122768,0.25981630,0.00215228,0.63569411,0.25926349
-4.30715358,1.18213349,0.01117638,0.68634698,0.26691042,0.00222543,0.61229774,0.25503861
