energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.08854427,2.02688039,0.82870729,1.29012484,0.00028740,0.00736484,0.00275029,0.03634735,0.12715122,0.26136708
-3.08254127,2.16977318,0.89589217,1.38824463,0.00030394,0.00802950,0.00296014,0.03936152,0.13422338,0.27005509
-3.07653827,2.31117980,0.96279829,1.48568253,0.00032048,0.00870331,0.00317012,0.04241543,0.14118143,0.27818150
-3.07053527,2.44948121,1.02860229,1.58129235,0.00033691,0.00938017,0.00337803,0.04548168,0.14795917,0.28570270
-3.06453227,2.58302167,1.09245476,1.67389789,0.00035310,0.01005391,0.00358158,0.04853153,0.15448806,0.29258091
-3.05852926,2.71014885,1.15350128,1.76232110,0.00036892,0.01071841,0.00377844,0.05153549,0.16069872,0.29878517
-3.05252626,2.82925578,1.21090455,1.84541163,0.00038423,0.01136779,0.00396627,0.05446409,0.16652252,0.30429237
-3.04652326,2.93882300,1.26386673,1.92207634,0.00039887,0.01199657,0.00414280,0.05728852,0.17189331,0.30908815
-3.04052026,3.03745915,1.31165120,1.99130778,0.00041270,0.01259985,0.00430586,0.05998132,0.17674920,0.31316775
-3.03451726,3.12393817,1.35360265,2.05221043,0.00042555,0.01317339,0.00445343,0.06251701,0.18103422,0.31653663
-3.02851426,3.19723165,1.38916476,2.10402348,0.00043727,0.01371373,0.00458371,0.06487260,0.18469987,0.31921085
-3.02251126,3.25653471,1.41789466,2.14613935,0.00044770,0.01421820,0.00469510,0.06702800,0.18770652,0.32121704
-3.01650825,3.30128459,1.43947350,2.17811717,0.00045669,0.01468495,0.00478630,0.06896635,0.19002443,0.32259218
-3.01050525,3.33117112,1.45371292,2.19969086,0.00046411,0.01511290,0.00485629,0.07067415,0.19163458,0.32338284
-3.00450225,3.34613895,1.46055698,2.21077151,0.00046984,0.01550167,0.00490436,0.07214134,0.19252907,0.32364420
-2.99849925,3.34638159,1.46007984,2.21144435,0.00047376,0.01585147,0.00493009,0.07336115,0.19271124,0.32343874
-2.99249625,3.33232812,1.45247918,2.20196055,0.00047579,0.01616296,0.00493342,0.07433001,0.19219539,0.32283467
-2.98649325,3.30462336,1.43806606,2.18272470,0.00047586,0.01643711,0.00491456,0.07504722,0.19100624,0.32190433
-2.98049025,3.26410286,1.41725169,2.15427860,0.00047396,0.01667508,0.00487402,0.07551465,0.18917813,0.32072247
-2.97448724,3.21176428,1.39053190,2.11728255,0.00047007,0.01687804,0.00481260,0.07573646,0.18675396,0.31936462
-2.96848424,3.14873671,1.35847017,2.07249504,0.00046423,0.01704710,0.00473135,0.07571876,0.18378409,0.31790577
-2.96248124,3.07624946,1.32167996,2.02075193,0.00045651,0.01718322,0.00463154,0.07546933,0.18032506,0.31641914
-2.95647824,2.99560181,1.28080724,1.96294610,0.00044700,0.01728715,0.00451466,0.07499744,0.17643830,0.31497541
-2.95047524,2.90813505,1.23651384,1.90000845,0.00043584,0.01735947,0.00438238,0.07431371,0.17218897,0.31364225
-2.94447224,2.81520760,1.18946241,1.83289076,0.00042322,0.01740062,0.00423652,0.07343004,0.16764473,0.31248421
-2.93846923,2.71817401,1.14030313,1.76255107,0.00040934,0.01741099,0.00407903,0.07235968,0.16287470,0.31156295
-2.93246623,2.61836806,1.08966278,1.68994162,0.00039445,0.01739109,0.00391195,0.07111728,0.15794851,0.31093764
-2.92646323,2.51708990,1.03813610,1.61599950,0.00037882,0.01734163,0.00373743,0.06971908,0.15293546,0.31066554
-2.92046023,2.41559689,0.98627945,1.54163976,0.00036275,0.01726376,0.00355763,0.06818306,0.14790371,0.31080259
-2.91445723,2.31509755,0.93460664,1.46775066,0.00034658,0.01715920,0.00337475,0.06652910,0.14291971,0.31140391
-2.90845423,2.21674786,0.88358662,1.39519053,0.00033064,0.01703039,0.00319101,0.06477907,0.13804747,0.31252402
-2.90245123,2.12164895,0.83364264,1.32478572,0.00031530,0.01688063,0.00300857,0.06295693,0.13334805,0.31421674
-2.89644822,2.03084538,0.78515265,1.25732909,0.00030092,0.01671414,0.00282956,0.06108865,0.12887890,0.31653472
-2.89044522,1.94532314,0.73845029,1.19357845,0.00028786,0.01653607,0.00265600,0.05920200,0.12469329,0.31952843
-2.88444222,1.86600660,0.69382639,1.13425435,0.00027648,0.01635249,0.00248982,0.05732632,0.12083961,0.32324469
-2.87843922,1.79375400,0.65153048,1.08003704,0.00026714,0.01617022,0.00233280,0.05549198,0.11736073,0.32772483
-2.87243622,1.72935109,0.61177212,1.03156219,0.00026017,0.01599674,0.00218655,0.05372986,0.11429329,0.33300235
-2.86643322,1.67350289,0.57472200,0.98941517,0.00025586,0.01583987,0.00205248,0.05207062,0.11166697,0.33910047
-2.86043022,1.62682375,0.54051258,0.95412419,0.00025450,0.01570755,0.00193179,0.05054388,0.10950382,0.34602944
-2.85442721,1.58982609,0.50923844,0.92615215,0.00025631,0.01560747,0.00182544,0.04917737,0.10781768,0.35378404
-2.84842421,1.56290839,0.48095632,0.90588784,0.00026148,0.01554677,0.00173411,0.04799602,0.10661359,0.36234119
-2.84242121,1.54634332,0.45568508,0.89363667,0.00027015,0.01553166,0.00165821,0.04702111,0.10588748,0.37165810
-2.83641821,1.54026654,0.43340570,0.88961161,0.00028239,0.01556712,0.00159787,0.04626939,0.10562594,0.38167084
-2.83041521,1.54466744,0.41406156,0.89392485,0.00029821,0.01565661,0.00155294,0.04575244,0.10580627,0.39229379
-2.82441221,1.55938237,0.39755915,0.90658092,0.00031757,0.01580184,0.00152298,0.04547607,0.10639674,0.40341978
-2.81840920,1.58409129,0.38376941,0.92747172,0.00034033,0.01600258,0.00150726,0.04543992,0.10735711,0.41492115
-2.81240620,1.61831852,0.37252983,0.95637415,0.00036631,0.01625662,0.00150482,0.04563732,0.10863945,0.42665170
-2.80640320,1.66143801,0.36364743,0.99295074,0.00039525,0.01655975,0.00151446,0.04605534,0.11018917,0.43844946
-2.80040020,1.71268356,0.35690250,1.03675375,0.00042679,0.01690585,0.00153477,0.04667508,0.11194636,0.45014028
-2.79439720,1.77116389,0.35205333,1.08723282,0.00046055,0.01728711,0.00156419,0.04747222,0.11384726,0.46154198
-2.78839420,1.83588250,0.34884160,1.14374637,0.00049607,0.01769424,0.00160102,0.04841775,0.11582594,0.47246914
-2.78239120,1.90576184,0.34699840,1.20557648,0.00053283,0.01811684,0.00164351,0.04947896,0.11781613,0.48273800
-2.77638819,1.97967109,0.34625071,1.27194701,0.00057028,0.01854377,0.00168986,0.05062053,0.11975307,0.49217164
-2.77038519,2.05645670,0.34632811,1.34204437,0.00060786,0.01896360,0.00173830,0.05180581,0.12157532,0.50060495
-2.76438219,2.13497461,0.34696942,1.41504025,0.00064496,0.01936498,0.00178714,0.05299811,0.12322663,0.50788944
-2.75837919,2.21412280,0.34792916,1.49011539,0.00068100,0.01973716,0.00183480,0.05416204,0.12465758,0.51389744
-2.75237619,2.29287302,0.34898341,1.56648345,0.00071542,0.02007031,0.00187987,0.05526487,0.12582705,0.51852586
-2.74637319,2.37030018,0.34993509,1.64341378,0.00074769,0.02035599,0.00192116,0.05627767,0.12670355,0.52169914
-2.74037019,2.44560824,0.35061816,1.72025213,0.00077735,0.02058735,0.00195769,0.05717649,0.12726615,0.52337145
-2.73436718,2.51815127,0.35090092,1.79643804,0.00080397,0.02075950,0.00198877,0.05794318,0.12750520,0.52352808
-2.72836418,2.58744867,0.35068802,1.87151807,0.00082726,0.02086957,0.00201398,0.05856612,0.12742265,0.52218601
-2.72236118,2.65319381,0.34992128,1.94515405,0.00084699,0.02091690,0.00203319,0.05904066,0.12703211,0.51939370
-2.71635818,2.71525549,0.34857931,2.01712562,0.00086304,0.02090297,0.00204656,0.05936925,0.12635848,0.51523020
-2.71035518,2.77367205,0.34667587,2.08732693,0.00087540,0.02083140,0.00205452,0.05956135,0.12543729,0.50980356
-2.70435218,2.82863828,0.34425718,2.15575740,0.00088416,0.02070780,0.00205774,0.05963302,0.12431372,0.50324876
-2.69834917,2.88048570,0.34139821,2.22250683,0.00088955,0.02053954,0.00205714,0.05960632,0.12304133,0.49572519
-2.69234617,2.92965688,0.33819824,2.28773559,0.00089184,0.02033557,0.00205378,0.05950837,0.12168052,0.48741373
-2.68634317,2.97667515,0.33477573,2.35165078,0.00089142,0.02010606,0.00204890,0.05937029,0.12029680,0.47851362
-2.68034017,3.02211086,0.33126284,2.41447960,0.00088875,0.01986214,0.00204380,0.05922594,0.11895891,0.46923899
-2.67433717,3.06654599,0.32779970,2.47644130,0.00088431,0.01961551,0.00203982,0.05911056,0.11773671,0.45981538
-2.66833417,3.11053853,0.32452880,2.53771933,0.00087864,0.01937818,0.00203828,0.05905933,0.11669919,0.45047593
-2.66233117,3.15458854,0.32158944,2.59843513,0.00087226,0.01916204,0.00204045,0.05910591,0.11591229,0.44145758
-2.65632816,3.19910727,0.31911275,2.65862511,0.00086569,0.01897861,0.00204746,0.05928104,0.11543687,0.43299701
-2.65032516,3.24439097,0.31721704,2.71822227,0.00085939,0.01883868,0.00206031,0.05961123,0.11532673,0.42532654
-2.64432216,3.29060033,0.31600401,2.77704333,0.00085378,0.01875207,0.00207979,0.06011756,0.11562682,0.41866983
-2.63831916,3.33774673,0.31555552,2.83478241,0.00084918,0.01872737,0.00210646,0.06081471,0.11637162,0.41323751
-2.63231616,3.38568550,0.31593129,2.89101155,0.00084584,0.01877170,0.00214065,0.06171015,0.11758379,0.40922271
-2.62631316,3.43411664,0.31716725,2.94518811,0.00084388,0.01889055,0.00218245,0.06280366,0.11927313,0.40679658
-2.62031016,3.48259249,0.31927479,2.99666880,0.00084333,0.01908766,0.00223168,0.06408707,0.12143586,0.40610389
-2.61430715,3.53053205,0.32224070,3.04472944,0.00084412,0.01936489,0.00228793,0.06554425,0.12405432,0.40725878
-2.60830415,3.57724081,0.32602774,3.08858960,0.00084604,0.01972218,0.00235053,0.06715152,0.12709696,0.41034085
-2.60230115,3.62193512,0.33057588,3.12744057,0.00084883,0.02015755,0.00241865,0.06887818,0.13051892,0.41539174
-2.59629815,3.66376970,0.33580392,3.16047541,0.00085211,0.02066714,0.00249125,0.07068742,0.13426282,0.42241225
-2.59029515,3.70186701,0.34161167,3.18691935,0.00085545,0.02124527,0.00256715,0.07253742,0.13826008,0.43136041
-2.58429215,3.73534693,0.34788223,3.20605909,0.00085837,0.02188459,0.00264507,0.07438264,0.14243255,0.44215038
-2.57828914,3.76335564,0.35448470,3.21726957,0.00086037,0.02257624,0.00272365,0.07617530,0.14669451,0.45465253
-2.57228614,3.78509244,0.36127691,3.22003694,0.00086094,0.02331005,0.00280151,0.07786691,0.15095489,0.46869472
-2.56628314,3.79983361,0.36810832,3.21397695,0.00085960,0.02407482,0.00287724,0.07940994,0.15511971,0.48406490
-2.56028014,3.80695270,0.37482290,3.19884798,0.00085589,0.02485856,0.00294951,0.08075936,0.15909473,0.50051498
-2.55427714,3.80593686,0.38126216,3.17455857,0.00084944,0.02564883,0.00301700,0.08187424,0.16278803,0.51776603
-2.54827414,3.79639910,0.38726808,3.14116945,0.00083993,0.02643307,0.00307854,0.08271911,0.16611263,0.53551474
-2.54227114,3.77808655,0.39268614,3.09889057,0.00082713,0.02719891,0.00313305,0.08326527,0.16898899,0.55344083
-2.53626813,3.75088523,0.39736831,3.04807363,0.00081092,0.02793452,0.00317960,0.08349178,0.17134730,0.57121540
-2.53026513,3.71482167,0.40117606,2.98920120,0.00079128,0.02862898,0.00321741,0.08338625,0.17312946,0.58850991
-2.52426213,3.67006207,0.40398344,2.92287322,0.00076827,0.02927256,0.00324587,0.08294537,0.17429082,0.60500536
-2.51825913,3.61690951,0.40567997,2.84979201,0.00074209,0.02985704,0.00326459,0.08217513,0.17480139,0.62040159
-2.51225613,3.55579977,0.40617367,2.77074673,0.00071300,0.03037594,0.00327334,0.08109074,0.17464673,0.63442601
-2.50625313,3.48729631,0.40539384,2.68659828,0.00068135,0.03082474,0.00327211,0.07971630,0.17382833,0.64684177
-2.50025013,3.41208450,0.40329372,2.59826516,0.00064757,0.03120099,0.00326110,0.07808421,0.17236355,0.65745473
-2.49424712,3.33096547,0.39985278,2.50671090,0.00061213,0.03150445,0.00324073,0.07623431,0.17028508,0.66611905
-2.48824412,3.24484931,0.39507878,2.41293330,0.00057556,0.03173705,0.00321162,0.07421288,0.16763999,0.67274116
-2.48224112,3.15474770,0.38900922,2.31795546,0.00053839,0.03190283,0.00317461,0.07207146,0.16448837,0.67728182
-2.47623812,3.06176536,0.38171225,2.22281834,0.00050119,0.03200782,0.00313075,0.06986559,0.16090163,0.67975621
-2.47023512,2.96709026,0.37328686,2.12857460,0.00046450,0.03205982,0.00308127,0.06765341,0.15696047,0.68023208
-2.46423212,2.87198197,0.36386236,2.03628302,0.00042884,0.03206810,0.00302759,0.06549439,0.15275268,0.67882586
-2.45822911,2.77775781,0.35359695,1.94700300,0.00039471,0.03204311,0.00297128,0.06344791,0.14837075,0.67569712
-2.45222611,2.68577670,0.34267547,1.86178854,0.00036257,0.03199607,0.00291406,0.06157208,0.14390942,0.67104144
-2.44622311,2.59742032,0.33130631,1.78168099,0.00033282,0.03193861,0.00285773,0.05992247,0.13946315,0.66508217
-2.44022011,2.51407187,0.31971751,1.70770027,0.00030580,0.03188232,0.00280418,0.05855112,0.13512381,0.65806140
-2.43421711,2.43709248,0.30815206,1.64083413,0.00028182,0.03183838,0.00275533,0.05750554,0.13097832,0.65023061
-2.42821411,2.36779574,0.29686271,1.58202532,0.00026109,0.03181719,0.00271309,0.05682795,0.12710664,0.64184150
-2.42221111,2.30742101,0.28610617,1.53215675,0.00024379,0.03182803,0.00267934,0.05655461,0.12357996,0.63313741
-2.41620810,2.25710622,0.27613711,1.49203486,0.00023001,0.03187882,0.00265586,0.05671526,0.12045921,0.62434573
-2.41020510,2.21786108,0.26720195,1.46237161,0.00021981,0.03197595,0.00264431,0.05733278,0.11779391,0.61567175
-2.40420210,2.19054157,0.25953278,1.44376578,0.00021316,0.03212414,0.00264620,0.05842286,0.11562139,0.60729415
-2.39819910,2.17582682,0.25334143,1.43668419,0.00021001,0.03232647,0.00266286,0.05999389,0.11396649,0.59936234
-2.39219610,2.17419917,0.24881409,1.44144380,0.00021023,0.03258446,0.00269541,0.06204687,0.11284155,0.59199566
-2.38619310,2.18592837,0.24610639,1.45819540,0.00021368,0.03289819,0.00274473,0.06457543,0.11224685,0.58528454
-2.38019010,2.21106062,0.24533927,1.48690994,0.00022014,0.03326658,0.00281149,0.06756600,0.11217147,0.57929329
-2.37418709,2.24941297,0.24659574,1.52736816,0.00022939,0.03368768,0.00289611,0.07099797,0.11259439,0.57406439
-2.36818409,2.30057348,0.24991844,1.57915440,0.00024115,0.03415896,0.00299879,0.07484401,0.11348602,0.56962389
-2.36218109,2.36390739,0.25530833,1.64165502,0.00025514,0.03467767,0.00311952,0.07907042,0.11480991,0.56598757
-2.35617809,2.43856902,0.26272437,1.71406208,0.00027105,0.03524121,0.00325807,0.08363765,0.11652463,0.56316733
-2.35017509,2.52351948,0.27208422,1.79538241,0.00028856,0.03584736,0.00341407,0.08850080,0.11858587,0.56117748
-2.34417209,2.61754932,0.28326598,1.88445206,0.00030733,0.03649462,0.00358696,0.09361035,0.12094849,0.56004039
-2.33816908,2.71930585,0.29611091,1.97995621,0.00032703,0.03718231,0.00377606,0.09891290,0.12356863,0.55979126
-2.33216608,2.82732400,0.31042709,2.08045383,0.00034733,0.03791073,0.00398061,0.10435201,0.12640561,0.56048143
-2.32616308,2.94005999,0.32599386,2.18440677,0.00036793,0.03868112,0.00419972,0.10986922,0.12942375,0.56218025
-2.32016008,3.05592654,0.34256703,2.29021237,0.00038853,0.03949554,0.00443245,0.11540505,0.13259383,0.56497516
-2.31415708,3.17332865,0.35988464,2.39623861,0.00040884,0.04035674,0.00467779,0.12090010,0.13589432,0.56896998
-2.30815408,3.29069868,0.37767317,2.50086074,0.00042864,0.04126779,0.00493467,0.12629619,0.13931205,0.57428137
-2.30215108,3.40652961,0.39565406,2.60249820,0.00044769,0.04223172,0.00520194,0.13153748,0.14284264,0.58103372
-2.29614807,3.51940533,0.41355025,2.69965056,0.00046584,0.04325113,0.00547837,0.13657157,0.14649026,0.58935256
-2.29014507,3.62802693,0.43109276,2.79093122,0.00048292,0.04432764,0.00576265,0.14135049,0.15026703,0.59935672
-2.28414207,3.73123423,0.44802678,2.87509765,0.00049885,0.04546147,0.00605332,0.14583160,0.15419184,0.61114986
-2.27813907,3.82802169,0.46411753,2.95107714,0.00051354,0.04665093,0.00634882,0.14997829,0.15828873,0.62481141
-2.27213607,3.91754836,0.47915524,3.01798710,0.00052698,0.04789199,0.00664739,0.15376055,0.16258492,0.64038764
-2.26613307,3.99914159,0.49295940,3.07514913,0.00053914,0.04917796,0.00694711,0.15715521,0.16710834,0.65788313
-2.26013007,4.07229465,0.50538206,3.12209651,0.00055007,0.05049918,0.00724586,0.16014609,0.17188512,0.67725316
-2.25412706,4.13665846,0.51630999,3.15857485,0.00055978,0.05184291,0.00754131,0.16272376,0.17693672,0.69839746
-2.24812406,4.19202823,0.52566573,3.18453601,0.00056834,0.05319335,0.00783092,0.16488516,0.18227724,0.72115554
-2.24212106,4.23832579,0.53340748,3.20012583,0.00057580,0.05453169,0.00811197,0.16663302,0.18791072,0.74530415
-2.23611806,4.27557881,0.53952789,3.20566622,0.00058222,0.05583649,0.00838155,0.16797504,0.19382878,0.77055695
-2.23011506,4.30389812,0.54405173,3.20163269,0.00058765,0.05708404,0.00863664,0.16892304,0.20000866,0.79656661
-2.22411206,4.32345468,0.54703282,3.18862851,0.00059212,0.05824896,0.00887412,0.16949200,0.20641174,0.82292946
-2.21810905,4.33445745,0.54855004,3.16735675,0.00059566,0.05930482,0.00909085,0.16969910,0.21298275,0.84919260
-2.21210605,4.33713365,0.54870303,3.13859166,0.00059825,0.06022496,0.00928376,0.16956283,0.21964974,0.87486333
-2.20610305,4.33171268,0.54760748,3.10315084,0.00059988,0.06098324,0.00944986,0.16910226,0.22632468,0.89942081
-2.20010005,4.31841454,0.54539047,3.06186935,0.00060049,0.06155495,0.00958641,0.16833640,0.23290504,0.92232931
-2.19409705,4.29744362,0.54218596,3.01557707,0.00060002,0.06191759,0.00969093,0.16728386,0.23927599,0.94305303
-2.18809405,4.26898811,0.53813076,2.96508010,0.00059837,0.06205169,0.00976133,0.16596265,0.24531341,0.96107152
-2.18209105,4.23322495,0.53336103,2.91114690,0.00059546,0.06194151,0.00979599,0.16439030,0.25088744,0.97589555
-2.17608804,4.19033003,0.52800952,2.85449935,0.00059116,0.06157566,0.00979377,0.16258411,0.25586656,0.98708251
-2.17008504,4.14049253,0.52220358,2.79580876,0.00058538,0.06094756,0.00975414,0.16056168,0.26012188,0.99425094
-2.16408204,4.08393249,0.51606393,2.73569636,0.00057801,0.06005576,0.00967719,0.15834149,0.26353172,0.99709340
-2.15807904,4.02092002,0.50970422,2.67473760,0.00056897,0.05890409,0.00956364,0.15594358,0.26598591,0.99538732
-2.15207604,3.95179450,0.50323109,2.61346937,0.00055819,0.05750164,0.00941488,0.15339030,0.26738999,0.98900321
-2.14607304,3.87698226,0.49674476,2.55239892,0.00054564,0.05586256,0.00923291,0.15070686,0.26766887,0.97790997
-2.14007004,3.79701093,0.49033988,2.49201332,0.00053131,0.05400571,0.00902037,0.14792190,0.26676981,0.96217694
-2.13406703,3.71251915,0.48410645,2.43278831,0.00051524,0.05195414,0.00878041,0.14506772,0.26466477,0.94197268
-2.12806403,3.62426041,0.47813050,2.37519546,0.00049749,0.04973446,0.00851669,0.14218036,0.26135173,0.91756048
-2.12206103,3.53310024,0.47249465,2.31970656,0.00047818,0.04737613,0.00823323,0.13929934,0.25685519,0.88929080
-2.11605803,3.44000648,0.46727801,2.26679488,0.00045745,0.04491062,0.00793437,0.13646716,0.25122563,0.85759087
-2.11005503,3.34603257,0.46255570,2.21693266,0.00043548,0.04237060,0.00762462,0.13372844,0.24453815,0.82295204
-2.10405203,3.25229466,0.45839771,2.17058500,0.00041249,0.03978910,0.00730856,0.13112893,0.23689015,0.78591535
-2.09804902,3.15994337,0.45486721,2.12820038,0.00038872,0.03719864,0.00699071,0.12871417,0.22839840,0.74705585
-2.09204602,3.07013174,0.45201848,2.09019838,0.00036440,0.03463052,0.00667546,0.12652812,0.21919537,0.70696643
-2.08604302,2.98398089,0.44989444,2.05695548,0.00033982,0.03211411,0.00636694,0.12461167,0.20942529,0.66624173
-2.08004002,2.90254523,0.44852413,2.02878999,0.00031522,0.02967623,0.00606891,0.12300119,0.19923983,0.62546283
-2.07403702,2.82677917,0.44792022,2.00594702,0.00029088,0.02734070,0.00578472,0.12172718,0.18879382,0.58518311
-2.06803402,2.75750686,0.44807687,1.98858490,0.00026704,0.02512799,0.00551725,0.12081305,0.17824097,0.54591588
-2.06203102,2.69539666,0.44896807,1.97676373,0.00024394,0.02305495,0.00526883,0.12027420,0.16772994,0.50812415
-2.05602801,2.64094154,0.45054667,1.97043715,0.00022176,0.02113471,0.00504125,0.12011730,0.15740078,0.47221261
-2.05002501,2.59444612,0.45274424,1.96944783,0.00020071,0.01937671,0.00483574,0.12034002,0.14738184,0.43852216
-2.04402201,2.55602099,0.45547182,1.97352702,0.00018091,0.01778677,0.00465300,0.12093092,0.13778733,0.40732681
-2.03801901,2.52558414,0.45862159,1.98229836,0.00016248,0.01636730,0.00449321,0.12186977,0.12871546,0.37883293
-2.03201601,2.50286918,0.46206944,1.99528551,0.00014551,0.01511755,0.00435608,0.12312818,0.12024725,0.35318063
-2.02601301,2.48743961,0.46567820,2.01192338,0.00013004,0.01403397,0.00424090,0.12467037,0.11244593,0.33044707
-2.02001001,2.47870810,0.46930159,2.03157222,0.00011608,0.01311054,0.00414660,0.12645424,0.10535698,0.31065120
-2.01400700,2.47595964,0.47278852,2.05353374,0.00010364,0.01233915,0.00407184,0.12843255,0.09900865,0.29375989
-2.00800400,2.47837731,0.47598754,2.07706854,0.00009267,0.01171002,0.00401502,0.13055420,0.09341300,0.27969477
-2.00200100,2.48506936,0.47875135,2.10141399,0.00008312,0.01121204,0.00397443,0.13276550,0.08856725,0.26833979
-1.99599800,2.49509659,0.48094097,2.12580176,0.00007490,0.01083317,0.00394823,0.13501148,0.08445550,0.25954893
-1.98999500,2.50749897,0.48242957,2.14947459,0.00006794,0.01056079,0.00393457,0.13723707,0.08105058,0.25315400
-1.98399200,2.52132085,0.48310567,2.17170155,0.00006213,0.01038199,0.00393164,0.13938828,0.07831613,0.24897223
-1.97798899,2.53563417,0.48287568,2.19179192,0.00005737,0.01028388,0.00393770,0.14141319,0.07620863,0.24681348
-1.97198599,2.54955943,0.48166579,2.20910717,0.00005355,0.01025386,0.00395116,0.14326294,0.07467953,0.24648699
-1.96598299,2.56228430,0.47942308,2.22307152,0.00005056,0.01027984,0.00397059,0.14489254,0.07367722,0.24780752
-1.95997999,2.57307988,0.47611594,2.23318080,0.00004830,0.01035044,0.00399478,0.14626162,0.07314898,0.25060088
-1.95397699,2.58131477,0.47173400,2.23901023,0.00004667,0.01045518,0.00402278,0.14733512,0.07304268,0.25470866
-1.94797399,2.58646699,0.46628748,2.24022099,0.00004557,0.01058465,0.00405389,0.14808391,0.07330836,0.25999229
-1.94197099,2.58813393,0.45980614,2.23656588,0.00004492,0.01073060,0.00408772,0.14848535,0.07389955,0.26633616
-1.93596798,2.58604023,0.45233799,2.22789419,0.00004463,0.01088607,0.00412416,0.14852378,0.07477435,0.27364994
-1.92996498,2.58004355,0.44394779,2.21415555,0.00004466,0.01104547,0.00416342,0.14819096,0.07589623,0.28186993
-1.92396198,2.57013792,0.43471540,2.19540274,0.00004493,0.01120460,0.00420601,0.14748642,0.07723460,0.29095943
-1.91795898,2.55645445,0.42473403,2.17179310,0.00004541,0.01136065,0.00425272,0.14641772,0.07876506,0.30090804
-1.91195598,2.53925900,0.41410849,2.14358819,0.00004606,0.01151221,0.00430459,0.14500050,0.08046936,0.31172994
-1.90595298,2.51894633,0.40295332,2.11115131,0.00004686,0.01165918,0.00436286,0.14325842,0.08233513,0.32346119
-1.89994997,2.49603067,0.39139087,2.07494254,0.00004780,0.01180264,0.00442893,0.14122291,0.08435535,0.33615593
-1.89394697,2.47113231,0.37954925,2.03551090,0.00004887,0.01194472,0.00450429,0.13893260,0.08652764,0.34988181
-1.88794397,2.44496046,0.36756021,1.99348363,0.00005009,0.01208839,0.00459040,0.13643263,0.08885326,0.36471470
-1.88194097,2.41829252,0.35555682,1.94955249,0.00005147,0.01223725,0.00468867,0.13377363,0.09133620,0.38073283
-1.87593797,2.39195035,0.34367112,1.90445735,0.00005304,0.01239528,0.00480030,0.13101053,0.09398197,0.39801083
-1.86993497,2.36677447,0.33203159,1.85896753,0.00005484,0.01256654,0.00492622,0.12820116,0.09679659,0.41661374
-1.86393197,2.34359706,0.32076063,1.81386156,0.00005689,0.01275493,0.00506699,0.12540469,0.09978549,0.43659150
-1.85792896,2.32321515,0.30997209,1.76990618,0.00005926,0.01296392,0.00522272,0.12268006,0.10295263,0.45797417
-1.85192596,2.30636518,0.29976895,1.72783545,0.00006198,0.01319630,0.00539299,0.12008433,0.10629972,0.48076827
-1.84592296,2.29370051,0.29024117,1.68833118,0.00006512,0.01345397,0.00557682,0.11767109,0.10982573,0.50495444
-1.83991996,2.28577284,0.28146402,1.65200548,0.00006873,0.01373777,0.00577262,0.11548906,0.11352654,0.53048670
-1.83391696,2.28301884,0.27349674,1.61938634,0.00007289,0.01404742,0.00597824,0.11358088,0.11739497,0.55729346
-1.82791396,2.28575258,0.26638183,1.59090714,0.00007765,0.01438142,0.00619094,0.11198209,0.12142097,0.58528026
-1.82191096,2.29416428,0.26014485,1.56690032,0.00008308,0.01473715,0.00640751,0.11072053,0.12559208,0.61433425
-1.81590795,2.30832533,0.25479484,1.54759567,0.00008927,0.01511090,0.00662437,0.10981598,0.12989409,0.64433003
-1.80990495,2.32819919,0.25032537,1.53312299,0.00009628,0.01549808,0.00683762,0.10928016,0.13431183,0.67513688
-1.80390195,2.35365729,0.24671598,1.52351893,0.00010420,0.01589344,0.00704327,0.10911705,0.13883003,0.70662663
-1.79789895,2.38449885,0.24393415,1.51873719,0.00011310,0.01629128,0.00723734,0.10932345,0.14343423,0.73868187
-1.79189595,2.42047309,0.24193746,1.51866150,0.00012308,0.01668580,0.00741605,0.10988984,0.14811158,0.77120402
-1.78589295,2.46130224,0.24067598,1.52312007,0.00013422,0.01707134,0.00757599,0.11080136,0.15285149,0.80412057
-1.77988994,2.50670368,0.24009456,1.53190077,0.00014661,0.01744273,0.00771424,0.11203884,0.15764618,0.83739101
-1.77388694,2.55640959,0.24013497,1.54476570,0.00016034,0.01779551,0.00782857,0.11357996,0.16249085,0.87101111
-1.76788394,2.61018264,0.24073780,1.56146435,0.00017550,0.01812615,0.00791749,0.11540030,0.16738364,0.90501485
-1.76188094,2.66782669,0.24184386,1.58174442,0.00019216,0.01843229,0.00798035,0.11747423,0.17232533,0.93947412
-1.75587794,2.72919156,0.24339519,1.60535973,0.00021041,0.01871274,0.00801741,0.11977577,0.17731865,0.97449570
-1.74987494,2.79417179,0.24533550,1.63207485,0.00023032,0.01896760,0.00802982,0.12227918,0.18236741,1.01021576
-1.74387194,2.86269921,0.24761018,1.66166639,0.00025194,0.01919817,0.00801960,0.12495930,0.18747539,1.04679192
-1.73786893,2.93473016,0.25016581,1.69392109,0.00027531,0.01940686,0.00798954,0.12779181,0.19264506,1.08439338
-1.73186593,3.01022822,0.25294943,1.72863122,0.00030046,0.01959700,0.00794313,0.13075314,0.19787628,1.12318930
-1.72586293,3.08914375,0.25590752,1.76558788,0.00032739,0.01977261,0.00788439,0.13382039,0.20316495,1.16333634
