energy_ev,total_up,Nb_p_up,Nb_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-4.30115058,3.16630518,2.02794644,1.46202555,0.89761140,0.00121608,1.29540039,0.00000000
-4.29514757,3.20005817,2.02380456,1.48725285,0.89251288,0.00122034,1.33555700,0.00000000
-4.28914457,3.22219304,2.01049966,1.50812905,0.88239861,0.00121949,1.37380196,0.00000000
-4.28314157,3.23298054,1.98854269,1.52465574,0.86744779,0.00121367,1.41002767,0.00000000
-4.27713857,3.23286933,1.95858069,1.53689656,0.84792099,0.00120315,1.44415025,0.00000000
-4.27113557,3.22246895,1.92137860,1.54497222,0.82415395,0.00118825,1.47610728,0.00000000
-4.26513257,3.20252933,1.87779893,1.54905436,0.79654945,0.00116934,1.50585530,0.00000000
-4.25912956,3.17391767,1.82878012,1.54935870,0.76556771,0.00114684,1.53336744,0.00000000
-4.25312656,3.13759375,1.77531440,1.54613789,0.73171546,0.00112123,1.55863139,0.00000000
-4.24712356,3.09458469,1.71842584,1.53967422,0.69553418,0.00109300,1.58164785,0.00000000
-4.24112056,3.04595999,1.65914922,1.53027269,0.65758778,0.00106265,1.60242967,0.00000000
-4.23511756,2.99280777,1.59851028,1.51825461,0.61845015,0.00103071,1.62100153,0.00000000
-4.22911456,2.93621284,1.53750764,1.50395179,0.57869301,0.00099767,1.63740029,0.00000000
-4.22311156,2.87723704,1.47709684,1.48770162,0.53887438,0.00096403,1.65167580,0.00000000
-4.21710855,2.81690229,1.41817645,1.46984279,0.49952793,0.00093026,1.66389184,0.00000000
-4.21110555,2.75617622,1.36157642,1.45071169,0.46115358,0.00089681,1.67412703,0.00000000
-4.20510255,2.69596057,1.30804841,1.43063931,0.42420953,0.00086409,1.68247536,0.00000000
-4.19909955,2.63708186,1.25825818,1.40994834,0.38910577,0.00083248,1.68904589,0.00000000
-4.19309655,2.58028410,1.21277961,1.38895040,0.35619930,0.00080230,1.69396151,0.00000000
-4.18709355,2.52622323,1.17209029,1.36794305,0.32579089,0.00077386,1.69735641,0.00000000
-4.18109055,2.47546264,1.13656837,1.34720639,0.29812345,0.00074742,1.69937210,0.00000000
-4.17508754,2.42846956,1.10649057,1.32699930,0.27338176,0.00072319,1.70015207,0.00000000
-4.16908454,2.38561203,1.08203115,1.30755508,0.25169359,0.00070134,1.69983512,0.00000000
-4.16308154,2.34715616,1.06326189,1.28907663,0.23313180,0.00068203,1.69854765,0.00000000
-4.15707854,2.31326377,1.05015293,1.27173144,0.21771739,0.00066536,1.69639537,0.00000000
-4.15107554,2.28399052,1.04257473,1.25564644,0.20542321,0.00065139,1.69345476,0.00000000
-4.14507254,2.25928469,1.04030110,1.24090318,0.19617816,0.00064016,1.68976512,0.00000000
-4.13906953,2.23898712,1.04301354,1.22753368,0.18987166,0.00063166,1.68532158,0.00000000
-4.13306653,2.22283265,1.05030707,1.21551733,0.18635832,0.00062587,1.68006991,0.00000000
-4.12706353,2.21045360,1.06169750,1.20477932,0.18546262,0.00062271,1.67390352,0.00000000
-4.12106053,2.20138560,1.07663050,1.19519077,0.18698353,0.00062208,1.66666325,0.00000000
-4.11505753,2.19507631,1.09449224,1.18657101,0.19069898,0.00062386,1.65814023,0.00000000
-4.10905453,2.19089710,1.11462166,1.17869207,0.19637023,0.00062788,1.64808186,0.00000000
-4.10305153,2.18815770,1.13632412,1.17128542,0.20374600,0.00063396,1.63620106,0.00000000
-4.09704852,2.18612386,1.15888622,1.16405084,0.21256646,0.00064189,1.62218838,0.00000000
-4.09104552,2.18403748,1.18159134,1.15666728,0.22256696,0.00065144,1.60572651,0.00000000
-4.08504252,2.18113871,1.20373558,1.14880513,0.23348168,0.00066236,1.58650671,0.00000000
-4.07903952,2.17668933,1.22464345,1.14013966,0.24504702,0.00067440,1.56424630,0.00000000
-4.07303652,2.16999654,1.24368291,1.13036487,0.25700485,0.00068729,1.53870633,0.00000000
-4.06703352,2.16043620,1.26027913,1.11920727,0.26910553,0.00070078,1.50970862,0.00000000
-4.06103052,2.14747454,1.27392665,1.10643889,0.28111078,0.00071459,1.47715121,0.00000000
-4.05502751,2.13068755,1.28419934,1.09188895,0.29279627,0.00072849,1.44102150,0.00000000
-4.04902451,2.10977699,1.29075803,1.07545370,0.30395398,0.00074224,1.40140622,0.00000000
-4.04302151,2.08458260,1.29335545,1.05710388,0.31439428,0.00075563,1.35849783,0.00000000
-4.03701851,2.05508970,1.29183853,1.03688961,0.32394780,0.00076849,1.31259689,0.00000000
-4.03101551,2.02143215,1.28614802,1.01494232,0.33246684,0.00078067,1.26411021,0.00000000
-4.02501251,1.98389033,1.27631560,0.99147381,0.33982665,0.00079204,1.21354490,0.00000000
-4.01900950,1.94288445,1.26245880,0.96677235,0.34592623,0.00080252,1.16149840,0.00000000
-4.01300650,1.89896325,1.24477393,0.94119607,0.35068893,0.00081208,1.10864499,0.00000000
-4.00700350,1.85278880,1.22352750,0.91516387,0.35406269,0.00082072,1.05571923,0.00000000
-4.00100050,1.80511771,1.19904646,0.88914419,0.35601993,0.00082846,1.00349705,0.00000000
-3.99499750,1.75677967,1.17170773,0.86364200,0.35655717,0.00083537,0.95277516,0.00000000
-3.98899450,1.70865384,1.14192723,0.83918455,0.35569438,0.00084156,0.90434948,0.00000000
-3.98299150,1.66164399,1.11014894,0.81630632,0.35347398,0.00084715,0.85899343,0.00000000
-3.97698849,1.61665309,1.07683407,0.79553352,0.34995952,0.00085229,0.81743686,0.00000000
-3.97098549,1.57455794,1.04245068,0.77736876,0.34523420,0.00085715,0.78034606,0.00000000
-3.96498249,1.53618487,1.00746382,0.76227630,0.33939895,0.00086189,0.74830574,0.00000000
-3.95897949,1.50228679,0.97232640,0.75066823,0.33257043,0.00086669,0.72180331,0.00000000
-3.95297649,1.47352248,0.93747084,0.74289207,0.32487868,0.00087171,0.70121598,0.00000000
-3.94697349,1.45043850,0.90330152,0.73922010,0.31646462,0.00087708,0.68680101,0.00000000
-3.94097049,1.43345441,0.87018821,0.73984083,0.30747751,0.00088292,0.67868935,0.00000000
-3.93496748,1.42285158,0.83846038,0.74485280,0.29807215,0.00088932,0.67688282,0.00000000
-3.92896448,1.41876610,0.80840270,0.75426105,0.28840631,0.00089629,0.68125488,0.00000000
-3.92296148,1.42118608,0.78025150,0.76797637,0.27863801,0.00090384,0.69155506,0.00000000
-3.91695848,1.42995343,0.75419260,0.78581750,0.26892314,0.00091191,0.70741675,0.00000000
-3.91095548,1.44477027,0.73036029,0.80751616,0.25941313,0.00092040,0.72836827,0.00000000
-3.90495248,1.46520987,0.70883780,0.83272501,0.25025303,0.00092915,0.75384685,0.00000000
-3.89894947,1.49073171,0.68965898,0.86102811,0.24157975,0.00093798,0.78321505,0.00000000
-3.89294647,1.52070032,0.67281143,0.89195369,0.23352081,0.00094665,0.81577917,0.00000000
-3.88694347,1.55440717,0.65824087,0.92498870,0.22619321,0.00095492,0.85080903,0.00000000
-3.88094047,1.59109472,0.64585661,0.95959457,0.21970277,0.00096252,0.88755835,0.00000000
-3.87493747,1.62998167,0.63553796,0.99522360,0.21414362,0.00096919,0.92528514,0.00000000
-3.86893447,1.67028837,0.62714134,1.03133511,0.20959795,0.00097468,0.96327125,0.00000000
-3.86293147,1.71126103,0.62050768,1.06741072,0.20613578,0.00097875,1.00084028,0.00000000
-3.85692846,1.75219385,0.61546997,1.10296806,0.20381494,0.00098123,1.03737334,0.00000000
-3.85092546,1.79244787,0.61186037,1.13757214,0.20268091,0.00098195,1.07232185,0.00000000
-3.84492246,1.83146568,0.60951691,1.17084395,0.20276671,0.00098083,1.10521703,0.00000000
-3.83891946,1.86878151,0.60828921,1.20246593,0.20409267,0.00097784,1.13567573,0.00000000
-3.83291646,1.90402617,0.60804316,1.23218401,0.20666615,0.00097301,1.16340249,0.00000000
-3.82691346,1.93692701,0.60866445,1.25980647,0.21048134,0.00096644,1.18818792,0.00000000
-3.82091046,1.96730309,0.61006087,1.28519962,0.21551896,0.00095827,1.20990364,0.00000000
-3.81490745,1.99505630,0.61216345,1.30828094,0.22174623,0.00094872,1.22849444,0.00000000
-3.80890445,2.02015925,0.61492647,1.32901031,0.22911697,0.00093802,1.24396811,0.00000000
-3.80290145,2.04264119,0.61832674,1.34737995,0.23757216,0.00092648,1.25638383,0.00000000
-3.79689845,2.06257294,0.62236211,1.36340408,0.24704076,0.00091440,1.26583995,0.00000000
-3.79089545,2.08005229,0.62704962,1.37710903,0.25744117,0.00090212,1.27246207,0.00000000
-3.78489245,2.09519094,0.63242341,1.38852463,0.26868310,0.00088997,1.27639204,0.00000000
-3.77888944,2.10810387,0.63853262,1.39767751,0.28066991,0.00087828,1.27777881,0.00000000
-3.77288644,2.11890187,0.64543937,1.40458682,0.29330145,0.00086738,1.27677141,0.00000000
-3.76688344,2.12768755,0.65321677,1.40926259,0.30647706,0.00085757,1.27351447,0.00000000
-3.76088044,2.13455489,0.66194707,1.41170670,0.32009875,0.00084915,1.26814632,0.00000000
-3.75487744,2.13959179,0.67171967,1.41191638,0.33407424,0.00084236,1.26079957,0.00000000
-3.74887444,2.14288504,0.68262885,1.40988945,0.34831963,0.00083746,1.25160358,0.00000000
-3.74287144,2.14452666,0.69477105,1.40563111,0.36276145,0.00083464,1.24068852,0.00000000
-3.73686843,2.14462058,0.70824142,1.39916095,0.37733796,0.00083408,1.22819008,0.00000000
-3.73086543,2.14328833,0.72312939,1.39051991,0.39199934,0.00083594,1.21425419,0.00000000
-3.72486243,2.14067277,0.73951327,1.37977586,0.40670680,0.00084032,1.19904098,0.00000000
-3.71885943,2.13693873,0.75745369,1.36702749,0.42143048,0.00084733,1.18272724,0.00000000
-3.71285643,2.13227015,0.77698610,1.35240562,0.43614621,0.00085699,1.16550685,0.00000000
-3.70685343,2.12686314,0.79811245,1.33607183,0.45083128,0.00086930,1.14758887,0.00000000
-3.70085043,2.12091534,0.82079252,1.31821417,0.46545939,0.00088423,1.12919305,0.00000000
-3.69484742,2.11461180,0.84493529,1.29904017,0.47999522,0.00090166,1.11054309,0.00000000
-3.68884442,2.10810853,0.87039101,1.27876752,0.49438892,0.00092142,1.09185770,0.00000000
-3.68284142,2.10151483,0.89694466,1.25761315,0.50857089,0.00094326,1.07334035,0.00000000
-3.67683842,2.09487580,0.92431132,1.23578141,0.52244746,0.00096689,1.05516823,0.00000000
-3.67083542,2.08815663,0.95213429,1.21345230,0.53589772,0.00099189,1.03748137,0.00000000
-3.66483242,2.08123021,0.97998626,1.19077078,0.54877197,0.00101780,1.02037275,0.00000000
-3.65882941,2.07386933,1.00737416,1.16783780,0.56089194,0.00104409,1.00388037,0.00000000
-3.65282641,2.06574466,1.03374765,1.14470408,0.57205312,0.00107013,0.98798181,0.00000000
-3.64682341,2.05642911,1.05851133,1.12136702,0.58202905,0.00109527,0.97259214,0.00000000
-3.64082041,2.04540886,1.08104042,1.09777111,0.59057760,0.00111881,0.95756525,0.00000000
-3.63481741,2.03210087,1.10069926,1.07381201,0.59744895,0.00114001,0.94269893,0.00000000
-3.62881441,2.01587610,1.11686206,1.04934396,0.60239484,0.00115816,0.92774340,0.00000000
-3.62281141,1.99608728,1.12893481,1.02419016,0.60517874,0.00117257,0.91241305,0.00000000
-3.61680840,1.97209983,1.13637749,0.99815551,0.60558636,0.00118257,0.89640051,0.00000000
-3.61080540,1.94332404,1.13872524,0.97104073,0.60343584,0.00118760,0.87939252,0.00000000
-3.60480240,1.90924675,1.13560763,0.94265713,0.59858712,0.00118717,0.86108654,0.00000000
-3.59879940,1.86946059,1.12676484,0.91284099,0.59094999,0.00118092,0.84120707,0.00000000
-3.59279640,1.82368904,1.11205992,0.88146663,0.58049017,0.00116860,0.81952089,0.00000000
-3.58679340,1.77180591,1.09148650,0.84845742,0.56723329,0.00115012,0.79585023,0.00000000
-3.58079040,1.71384804,1.06517146,0.81379404,0.55126637,0.00112552,0.77008312,0.00000000
-3.57478739,1.65002055,1.03337242,0.77751959,0.53273679,0.00109500,0.74218053,0.00000000
-3.56878439,1.58069443,0.99647022,0.73974129,0.51184873,0.00105888,0.71217973,0.00000000
-3.56278139,1.50639665,0.95495675,0.70062869,0.48885740,0.00101762,0.68019401,0.00000000
-3.55677839,1.42779344,0.90941876,0.66040880,0.46406121,0.00097181,0.64640878,0.00000000
-3.55077539,1.34566785,0.86051846,0.61935826,0.43779242,0.00092209,0.61107431,0.00000000
-3.54477239,1.26089281,0.80897200,0.57779334,0.41040673,0.00086922,0.57449580,0.00000000
-3.53876938,1.17440120,0.75552667,0.53605829,0.38227222,0.00081396,0.53702128,0.00000000
-3.53276638,1.08715459,0.70093805,0.49451272,0.35375838,0.00075713,0.49902812,0.00000000
-3.52676338,1.00011221,0.64594809,0.45351887,0.32522550,0.00069951,0.46090890,0.00000000
-3.52076038,0.91420155,0.59126487,0.41342929,0.29701507,0.00064189,0.42305747,0.00000000
-3.51475738,0.83029193,0.53754506,0.37457557,0.26944131,0.00058498,0.38585569,0.00000000
-3.50875438,0.74917209,0.48537939,0.33725872,0.24278445,0.00052944,0.34966166,0.00000000
-3.50275138,0.67153241,0.43528167,0.30174138,0.21728554,0.00047586,0.31479973,0.00000000
-3.49674837,0.59795233,0.38768145,0.26824218,0.19314321,0.00042473,0.28155279,0.00000000
-3.49074537,0.52889295,0.34292036,0.23693242,0.17051212,0.00037645,0.25015677,0.00000000
-3.48474237,0.46469481,0.30125188,0.20793483,0.14950314,0.00033132,0.22079765,0.00000000
-3.47873937,0.40558026,0.26284416,0.18132441,0.13018499,0.00028955,0.19361071,0.00000000
-3.47273637,0.35166003,0.22778559,0.15713112,0.11258710,0.00025127,0.16868191,0.00000000
-3.46673337,0.30294304,0.19609244,0.13534399,0.09670361,0.00021652,0.14605110,0.00000000
-3.46073037,0.25934893,0.16771805,0.11591640,0.08249788,0.00018526,0.12571664,0.00000000
-3.45472736,0.22072219,0.14256303,0.09877219,0.06990762,0.00015739,0.10764119,0.00000000
-3.44872436,0.18684734,0.12048596,0.08381216,0.05885008,0.00013278,0.09175826,0.00000000
-3.44272136,0.15746420,0.10131404,0.07092075,0.04922726,0.00011123,0.07797900,0.00000000
-3.43671836,0.13228281,0.08485329,0.05997244,0.04093079,0.00009252,0.06619912,0.00000000
-3.43071536,0.11099727,0.07089799,0.05083787,0.03384643,0.00007644,0.05630557,0.00000000
-3.42471236,0.09329827,0.05923915,0.04338925,0.02785808,0.00006272,0.04818261,0.00000000
-3.41870935,0.07888386,0.04967177,0.03750505,0.02285114,0.00005114,0.04171729,0.00000000
-3.41270635,0.06746837,0.04200076,0.03307393,0.01871526,0.00004144,0.03680412,0.00000000
-3.40670335,0.05878950,0.03604569,0.02999767,0.01534648,0.00003340,0.03334884,0.00000000
-3.40070035,0.05261335,0.03164419,0.02819336,0.01264871,0.00002681,0.03127120,0.00000000
-3.39469735,0.04873772,0.02865420,0.02759464,0.01053475,0.00002148,0.03050701,0.00000000
-3.38869435,0.04699378,0.02695516,0.02815220,0.00892672,0.00001722,0.03100911,0.00000000
-3.38269135,0.04724610,0.02644822,0.02983354,0.00775612,0.00001389,0.03274770,0.00000000
-3.37668834,0.04939154,0.02705568,0.03262208,0.00696356,0.00001135,0.03570982,0.00000000
-3.37068534,0.05335694,0.02871976,0.03651571,0.00649818,0.00000950,0.03989823,0.00000000
-3.36468234,0.05909603,0.03140085,0.04152488,0.00631689,0.00000824,0.04532977,0.00000000
-3.35867934,0.06658557,0.03507537,0.04767037,0.00638348,0.00000751,0.05203320,0.00000000
-3.35267634,0.07582109,0.03973330,0.05498067,0.00666764,0.00000725,0.06004674,0.00000000
-3.34667334,0.08681230,0.04537565,0.06348927,0.00714399,0.00000742,0.06941528,0.00000000
-3.34067034,0.09957836,0.05201171,0.07323184,0.00779106,0.00000801,0.08018749,0.00000000
-3.33466733,0.11414311,0.05965641,0.08424330,0.00859037,0.00000901,0.09241278,0.00000000
-3.32866433,0.13053052,0.06832766,0.09655508,0.00952560,0.00001041,0.10613827,0.00000000
-3.32266133,0.14876030,0.07804386,0.11019237,0.01058181,0.00001223,0.12140580,0.00000000
-3.31665833,0.16884384,0.08882149,0.12517164,0.01174479,0.00001449,0.13824910,0.00000000
-3.31065533,0.19078060,0.10067296,0.14149840,0.01300056,0.00001722,0.15669109,0.00000000
-3.30465233,0.21455498,0.11360461,0.15916521,0.01433495,0.00002045,0.17674142,0.00000000
-3.29864932,0.24013360,0.12761493,0.17815003,0.01573336,0.00002421,0.19839431,0.00000000
-3.29264632,0.26746323,0.14269304,0.19841495,0.01718058,0.00002854,0.22162664,0.00000000
-3.28664332,0.29646921,0.15881738,0.21990520,0.01866079,0.00003346,0.24639635,0.00000000
-3.28064032,0.32705442,0.17595456,0.24254865,0.02015764,0.00003901,0.27264121,0.00000000
-3.27463732,0.35909883,0.19405855,0.26625559,0.02165441,0.00004522,0.30027796,0.00000000
-3.26863432,0.39245954,0.21306997,0.29091885,0.02313428,0.00005209,0.32920166,0.00000000
-3.26263132,0.42697133,0.23291564,0.31641442,0.02458065,0.00005965,0.35928561,0.00000000
-3.25662831,0.46244769,0.25350829,0.34260217,0.02597752,0.00006790,0.39038143,0.00000000
-3.25062531,0.49868230,0.27474655,0.36932713,0.02730991,0.00007682,0.42231964,0.00000000
-3.24462231,0.53545097,0.29651504,0.39642090,0.02856425,0.00008641,0.45491057,0.00000000
-3.23861931,0.57251399,0.31868477,0.42370344,0.02972887,0.00009663,0.48794570,0.00000000
-3.23261631,0.60961886,0.34111377,0.45098514,0.03079435,0.00010744,0.52119937,0.00000000
-3.22661331,0.64650351,0.36364794,0.47806917,0.03175397,0.00011879,0.55443099,0.00000000
-3.22061031,0.68289985,0.38612224,0.50475416,0.03260404,0.00013064,0.58738763,0.00000000
-3.21460730,0.71853779,0.40836225,0.53083706,0.03334420,0.00014291,0.61980718,0.00000000
-3.20860430,0.75314963,0.43018595,0.55611644,0.03397771,0.00015554,0.65142188,0.00000000
-3.20260130,0.78647479,0.45140608,0.58039588,0.03451162,0.00016846,0.68196242,0.00000000
-3.19659830,0.81826492,0.47183274,0.60348774,0.03495690,0.00018161,0.71116245,0.00000000
-3.19059530,0.84828925,0.49127648,0.62521700,0.03532849,0.00019492,0.73876345,0.00000000
-3.18459230,0.87634009,0.50955174,0.64542529,0.03564526,0.00020834,0.76452005,0.00000000
-3.17858929,0.90223841,0.52648070,0.66397494,0.03592992,0.00022183,0.78820543,0.00000000
-3.17258629,0.92583926,0.54189735,0.68075293,0.03620877,0.00023537,0.80961697,0.00000000
-3.16658329,0.94703689,0.55565183,0.69567462,0.03651137,0.00024895,0.82858177,0.00000000
-3.16058029,0.96576937,0.56761484,0.70868712,0.03687013,0.00026259,0.84496192,0.00000000
-3.15457729,0.98202238,0.57768199,0.71977216,0.03731974,0.00027632,0.85865933,0.00000000
-3.14857429,0.99583204,0.58577800,0.72894817,0.03789651,0.00029019,0.86961996,0.00000000
-3.14257129,1.00728640,0.59186044,0.73627152,0.03863753,0.00030431,0.87783704,0.00000000
-3.13656828,1.01652555,0.59592299,0.74183669,0.03957980,0.00031876,0.88335325,0.00000000
-3.13056528,1.02373992,0.59799785,0.74577527,0.04075920,0.00033367,0.88626158,0.00000000
-3.12456228,1.02916680,0.59815725,0.74825363,0.04220933,0.00034918,0.88670468,0.00000000
-3.11855928,1.03308501,0.59651385,0.74946928,0.04396038,0.00036543,0.88487259,0.00000000
-3.11255628,1.03580759,0.59321988,0.74964584,0.04603788,0.00038257,0.88099886,0.00000000
-3.10655328,1.03767274,0.58846493,0.74902679,0.04846150,0.00040074,0.87535488,0.00000000
-3.10055028,1.03903321,0.58247239,0.74786802,0.05124387,0.00042008,0.86824279,0.00000000
-3.09454727,1.04024436,0.57549449,0.74642944,0.05438956,0.00044069,0.85998679,0.00000000
-3.08854427,1.04165135,0.56780609,0.74496603,0.05789415,0.00046266,0.85092336,0.00000000
-3.08254127,1.04357595,0.55969726,0.74371837,0.06174357,0.00048603,0.84139066,0.00000000
-3.07653827,1.04630350,0.55146508,0.74290346,0.06591370,0.00051080,0.83171728,0.00000000
-3.07053527,1.05007062,0.54340460,0.74270578,0.07037026,0.00053693,0.82221114,0.00000000
-3.06453227,1.05505420,0.53579971,0.74326940,0.07506906,0.00056433,0.81314867,0.00000000
-3.05852926,1.06136243,0.52891382,0.74469125,0.07995670,0.00059282,0.80476494,0.00000000
-3.05252626,1.06902814,0.52298122,0.74701614,0.08497157,0.00062222,0.79724508,0.00000000
-3.04652326,1.07800516,0.51819906,0.75023368,0.09004528,0.00065224,0.79071752,0.00000000
-3.04052026,1.08816782,0.51472075,0.75427743,0.09510447,0.00068260,0.78524928,0.00000000
-3.03451726,1.09931386,0.51265078,0.75902635,0.10007293,0.00071293,0.78084364,0.00000000
-3.02851426,1.11117084,0.51204150,0.76430869,0.10487397,0.00074286,0.77744032,0.00000000
-3.02251126,1.12340586,0.51289203,0.76990810,0.10943301,0.00077201,0.77491825,0.00000000
-3.01650825,1.13563829,0.51514931,0.77557185,0.11368029,0.00079996,0.77310075,0.00000000
-3.01050525,1.14745521,0.51871158,0.78102091,0.11755356,0.00082636,0.77176310,0.00000000
-3.00450225,1.15842883,0.52343402,0.78596141,0.12100073,0.00085083,0.77064202,0.00000000
-2.99849925,1.16813535,0.52913654,0.79009710,0.12398232,0.00087308,0.76944680,0.00000000
-2.99249625,1.17617451,0.53561335,0.79314230,0.12647366,0.00089286,0.76787155,0.00000000
-2.98649325,1.18218893,0.54264407,0.79483474,0.12846676,0.00091001,0.76560808,0.00000000
-2.98049025,1.18588261,0.55000581,0.79494791,0.12997167,0.00092447,0.76235882,0.00000000
-2.97448724,1.18703762,0.55748580,0.79330218,0.13101747,0.00093625,0.75784936,0.00000000
-2.96848424,1.18552845,0.56489397,0.78977448,0.13165259,0.00094551,0.75183995,0.00000000
-2.96248124,1.18133318,0.57207487,0.78430586,0.13194466,0.00095252,0.74413558,0.00000000
-2.95647824,1.17454104,0.57891838,0.77690681,0.13197968,0.00095765,0.73459429,0.00000000
-2.95047524,1.16535590,0.58536853,0.76765995,0.13186063,0.00096140,0.72313323,0.00000000
-2.94447224,1.15409534,0.59143005,0.75671999,0.13170547,0.00096440,0.70973243,0.00000000
-2.93846923,1.14118525,0.59717206,0.74431088,0.13164450,0.00096734,0.69443607,0.00000000
-2.93246623,1.12714979,0.60272862,0.73072020,0.13181729,0.00097101,0.67735122,0.00000000
-2.92646323,1.11259710,0.60829588,0.71629088,0.13236895,0.00097628,0.65864416,0.00000000
-2.92046023,1.09820085,0.61412582,0.70141059,0.13344612,0.00098403,0.63853445,0.00000000
-2.91445723,1.08467827,0.62051654,0.68649893,0.13519249,0.00099516,0.61728699,0.00000000
-2.90845423,1.07276518,0.62779953,0.67199307,0.13774411,0.00101056,0.59520241,0.00000000
-2.90245123,1.06318898,0.63632415,0.65833213,0.14122459,0.00103104,0.57260624,0.00000000
-2.89644822,1.05664023,0.64644009,0.64594089,0.14574030,0.00105735,0.54983713,0.00000000
-2.89044522,1.05374420,0.65847843,0.63521348,0.15137567,0.00109009,0.52723483,0.00000000
-2.88444222,1.05503322,0.67273221,0.62649765,0.15818898,0.00112972,0.50512817,0.00000000
-2.87843922,1.06092117,0.68943752,0.62008015,0.16620854,0.00117652,0.48382373,0.00000000
-2.87243622,1.07168121,0.70875597,0.61617404,0.17542976,0.00123053,0.46359542,0.00000000
-2.86643322,1.08742790,0.73075968,0.61490840,0.18581305,0.00129159,0.44467562,0.00000000
-2.86043022,1.10810475,0.75541963,0.61632092,0.19728284,0.00135929,0.42724800,0.00000000
-2.85442721,1.13347805,0.78259827,0.62035393,0.20972793,0.00143295,0.41144253,0.00000000
-2.84842421,1.16313762,0.81204695,0.62685411,0.22300319,0.00151167,0.39733263,0.00000000
-2.84242121,1.19650489,0.84340870,0.63557607,0.23693267,0.00159432,0.38493474,0.00000000
-2.83641821,1.23284832,0.87622650,0.64618977,0.25131418,0.00167955,0.37421027,0.00000000
-2.83041521,1.27130591,0.90995696,0.65829164,0.26592527,0.00176585,0.36506968,0.00000000
-2.82441221,1.31091416,0.94398898,0.67141909,0.28053038,0.00185159,0.35737874,0.00000000
-2.81840920,1.35064241,0.97766672,0.68506779,0.29488898,0.00193506,0.35096641,0.00000000
-2.81240620,1.38943126,1.01031595,0.69871113,0.30876446,0.00201452,0.34563411,0.00000000
-2.80640320,1.42623354,1.04127248,0.71182095,0.32193332,0.00208828,0.34116590,0.00000000
-2.80040020,1.46005587,1.06991146,0.72388870,0.33419423,0.00215474,0.33733909,0.00000000
-2.79439720,1.48999891,1.09567588,0.73444602,0.34537667,0.00221246,0.33393475,0.00000000
-2.78839420,1.51529448,1.11810294,0.74308381,0.35534853,0.00226023,0.33074763,0.00000000
-2.78239120,1.53533751,1.13684674,0.74946878,0.36402238,0.00229706,0.32759507,0.00000000
-2.77638819,1.54971124,1.15169599,0.75335676,0.37135988,0.00232228,0.32432441,0.00000000
-2.77038519,1.55820429,1.16258569,0.75460203,0.37737424,0.00233554,0.32081866,0.00000000
-2.76438219,1.56081862,1.16960206,0.75316224,0.38213028,0.00233679,0.31700008,0.00000000
-2.75837919,1.55776789,1.17298009,0.74909859,0.38574213,0.00232636,0.31283170,0.00000000
-2.75237619,1.54946607,1.17309390,0.74257131,0.38836851,0.00230484,0.30831655,0.00000000
-2.74637319,1.53650694,1.17044007,0.73383069,0.39020584,0.00227314,0.30349491,0.00000000
-2.74037019,1.51963526,1.16561479,0.72320396,0.39147924,0.00223240,0.29843966,0.00000000
-2.73436718,1.49971121,1.15928580,0.71107897,0.39243207,0.00218397,0.29325006,0.00000000
-2.72836418,1.47766963,1.15216065,0.69788517,0.39331419,0.00212932,0.28804432,0.00000000
-2.72236118,1.45447634,1.14495268,0.68407320,0.39436974,0.00207000,0.28295147,0.00000000
-2.71635818,1.43108361,1.13834662,0.67009385,0.39582489,0.00200758,0.27810286,0.00000000
-2.71035518,1.40838694,1.13296554,0.65637765,0.39787623,0.00194358,0.27362391,0.00000000
-2.70435218,1.38718554,1.12934074,0.64331597,0.40068029,0.00187942,0.26962647,0.00000000
-2.69834917,1.36814812,1.12788633,0.63124465,0.40434489,0.00181635,0.26620214,0.00000000
-2.69234617,1.35178596,1.12887961,0.62043085,0.40892258,0.00175545,0.26341706,0.00000000
-2.68634317,1.33843415,1.13244842,0.61106369,0.41440671,0.00169755,0.26130826,0.00000000
-2.68034017,1.32824207,1.13856590,0.60324912,0.42073019,0.00164328,0.25988175,0.00000000
-2.67433717,1.32117317,1.14705303,0.59700911,0.42776709,0.00159299,0.25911251,0.00000000
-2.66833417,1.31701393,1.15758867,0.59228499,0.43533705,0.00154683,0.25894613,0.00000000
-2.66233117,1.31539131,1.16972655,0.58894469,0.44321225,0.00150470,0.25930220,0.00000000
-2.65632816,1.31579741,1.18291826,0.58679344,0.45112662,0.00146635,0.26007896,0.00000000
-2.65032516,1.31762012,1.19654090,0.58558700,0.45878693,0.00143135,0.26115906,0.00000000
-2.64432216,1.32017778,1.20992800,0.58504690,0.46588507,0.00139918,0.26241605,0.00000000
-2.63831916,1.32275603,1.22240212,0.58487661,0.47211115,0.00136924,0.26372109,0.00000000
-2.63231616,1.32464487,1.23330724,0.58477785,0.47716662,0.00134090,0.26494969,0.00000000
-2.62631316,1.32517413,1.24203952,0.58446614,0.48077698,0.00131356,0.26598785,0.00000000
-2.62031016,1.32374541,1.24807474,0.58368484,0.48270334,0.00128666,0.26673749,0.00000000
-2.61430715,1.31985917,1.25099129,0.58221688,0.48275255,0.00125973,0.26712071,0.00000000
-2.60830415,1.31313570,1.25048744,0.57989392,0.48078521,0.00123240,0.26708271,0.00000000
-2.60230115,1.30332930,1.24639249,0.57660227,0.47672155,0.00120442,0.26659337,0.00000000
