energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
0.25512756,1.38942009,0.24020362,0.97159633,0.00034321,0.01344454,0.08037717,0.22965407,0.10711351,0.00000000
0.26113057,1.32817750,0.22306510,0.91888301,0.00031323,0.01296562,0.07787052,0.22882722,0.10630344,0.00000000
0.26713357,1.27560575,0.20725818,0.87207407,0.00028604,0.01259373,0.07587931,0.22962428,0.10613670,0.00000000
0.27313657,1.23220921,0.19291014,0.83151461,0.00026167,0.01233889,0.07442588,0.23213620,0.10661868,0.00000000
0.27913957,1.19830395,0.18011373,0.79741027,0.00024017,0.01220897,0.07352441,0.23643180,0.10774273,0.00000000
0.28514257,1.17401911,0.16892711,0.76982748,0.00022157,0.01220941,0.07318097,0.24255909,0.10949070,0.00000000
0.29114557,1.15930455,0.15937508,0.74869817,0.00020586,0.01234313,0.07339401,0.25054746,0.11183410,0.00000000
0.29714857,1.15394433,0.15145137,0.73382871,0.00019304,0.01261047,0.07415507,0.26041041,0.11473563,0.00000000
0.30315158,1.15757501,0.14512186,0.72491259,0.00018309,0.01300916,0.07544976,0.27214876,0.11815117,0.00000000
0.30915458,1.16970780,0.14032854,0.72154612,0.00017594,0.01353440,0.07725888,0.28575387,0.12203190,0.00000000
0.31515758,1.18975341,0.13699404,0.72324659,0.00017154,0.01417897,0.07955973,0.30121066,0.12632674,0.00000000
0.32116058,1.21704850,0.13502653,0.72947193,0.00016981,0.01493341,0.08232735,0.31850021,0.13098469,0.00000000
0.32716358,1.25088249,0.13432474,0.73964142,0.00017066,0.01578623,0.08553578,0.33760161,0.13595717,0.00000000
0.33316658,1.29052374,0.13478300,0.75315642,0.00017400,0.01672419,0.08915915,0.35849298,0.14120015,0.00000000
0.33916958,1.33524403,0.13629603,0.76942068,0.00017976,0.01773261,0.09317266,0.38115142,0.14667598,0.00000000
0.34517259,1.38434051,0.13876345,0.78785939,0.00018785,0.01879569,0.09755327,0.40555185,0.15235483,0.00000000
0.35117559,1.43715445,0.14209371,0.80793656,0.00019822,0.01989688,0.10228017,0.43166479,0.15821569,0.00000000
0.35717859,1.49308623,0.14620746,0.82917010,0.00021084,0.02101920,0.10733498,0.45945309,0.16424688,0.00000000
0.36318159,1.55160614,0.15104025,0.85114438,0.00022569,0.02214568,0.11270163,0.48886786,0.17044599,0.00000000
0.36918459,1.61226096,0.15654436,0.87351969,0.00024281,0.02325968,0.11836602,0.51984365,0.17681933,0.00000000
0.37518759,1.67467612,0.16268988,0.89603863,0.00026223,0.02434524,0.12431536,0.55229335,0.18338083,0.00000000
0.38119060,1.73855376,0.16946488,0.91852916,0.00028406,0.02538739,0.13053739,0.58610294,0.19015049,0.00000000
0.38719360,1.80366689,0.17687478,0.94090433,0.00030840,0.02637249,0.13701940,0.62112661,0.19715248,0.00000000
0.39319660,1.86985020,0.18494074,0.96315875,0.00033540,0.02728843,0.14374713,0.65718248,0.20441277,0.00000000
0.39919960,1.93698792,0.19369740,0.98536198,0.00036521,0.02812483,0.15070366,0.69404923,0.21195671,0.00000000
0.40520260,2.00499961,0.20318979,1.00764912,0.00039801,0.02887325,0.15786838,0.73146416,0.21980638,0.00000000
0.41120560,2.07382441,0.21346962,1.03020898,0.00043396,0.02952723,0.16521596,0.76912265,0.22797801,0.00000000
0.41720860,2.14340473,0.22459108,1.05327017,0.00047321,0.03008240,0.17271561,0.80667951,0.23647947,0.00000000
0.42321161,2.21366993,0.23660629,1.07708581,0.00051588,0.03053643,0.18033048,0.84375213,0.24530806,0.00000000
0.42921461,2.28452102,0.24956053,1.10191725,0.00056205,0.03088899,0.18801742,0.87992555,0.25444865,0.00000000
0.43521761,2.35581685,0.26348746,1.12801756,0.00061171,0.03114168,0.19572699,0.91475944,0.26387225,0.00000000
0.44122061,2.42736272,0.27840460,1.15561521,0.00066480,0.03129786,0.20340386,0.94779676,0.27353518,0.00000000
0.44722361,2.49890157,0.29430913,1.18489880,0.00072114,0.03136249,0.21098760,0.97857385,0.28337881,0.00000000
0.45322661,2.57010861,0.31117429,1.21600320,0.00078047,0.03134193,0.21841374,1.00663177,0.29332997,0.00000000
0.45922961,2.64058920,0.32894654,1.24899773,0.00084240,0.03124369,0.22561519,1.03152833,0.30330201,0.00000000
0.46523262,2.70988053,0.34754364,1.28387684,0.00090642,0.03107620,0.23252396,1.05285043,0.31319651,0.00000000
0.47123562,2.77745668,0.36685376,1.32055352,0.00097191,0.03084854,0.23907302,1.07022639,0.32290556,0.00000000
0.47723862,2.84273721,0.38673569,1.35885593,0.00103813,0.03057021,0.24519838,1.08333752,0.33231460,0.00000000
0.48324162,2.90509878,0.40702023,1.39852710,0.00110425,0.03025084,0.25084113,1.09192875,0.34130560,0.00000000
0.48924462,2.96388938,0.42751276,1.43922801,0.00116934,0.02989997,0.25594950,1.09581778,0.34976057,0.00000000
0.49524762,3.01844491,0.44799690,1.48054379,0.00123241,0.02952683,0.26048074,1.09490237,0.35756521,0.00000000
0.50125063,3.06810717,0.46823921,1.52199291,0.00129242,0.02914015,0.26440281,1.08916559,0.36461255,0.00000000
0.50725363,3.11224306,0.48799478,1.56303915,0.00134835,0.02874800,0.26769568,1.07867880,0.37080642,0.00000000
0.51325663,3.15026410,0.50701357,1.60310580,0.00139917,0.02835767,0.27035240,1.06360223,0.37606465,0.00000000
0.51925963,3.18164582,0.52504724,1.64159188,0.00144393,0.02797565,0.27237957,1.04418325,0.38032184,0.00000000
0.52526263,3.20594646,0.54185629,1.67788966,0.00148173,0.02760755,0.27379751,1.02075239,0.38353159,0.00000000
0.53126563,3.22282440,0.55721731,1.71140310,0.00151183,0.02725821,0.27463989,0.99371731,0.38566812,0.00000000
0.53726863,3.23205383,0.57092994,1.74156649,0.00153361,0.02693177,0.27495294,0.96355498,0.38672725,0.00000000
0.54327164,3.23353826,0.58282347,1.76786281,0.00154662,0.02663185,0.27479431,0.93080239,0.38672666,0.00000000
0.54927464,3.22732149,0.59276279,1.78984109,0.00155061,0.02636169,0.27423158,0.89604613,0.38570551,0.00000000
0.55527764,3.21359560,0.60065330,1.80713225,0.00154552,0.02612446,0.27334048,0.85991114,0.38372338,0.00000000
0.56128064,3.19270562,0.60644489,1.81946285,0.00153149,0.02592349,0.27220299,0.82304915,0.38085869,0.00000000
0.56728364,3.16515067,0.61013449,1.82666618,0.00150888,0.02576254,0.27090532,0.78612685,0.37720657,0.00000000
0.57328664,3.13158124,0.61176734,1.82869028,0.00147821,0.02564609,0.26953593,0.74981432,0.37287638,0.00000000
0.57928964,3.09279240,0.61143665,1.82560245,0.00144022,0.02557957,0.26818358,0.71477372,0.36798885,0.00000000
0.58529265,3.04971273,0.60928178,1.81759007,0.00139576,0.02556957,0.26693554,0.68164857,0.36267312,0.00000000
0.59129565,3.00338900,0.60548485,1.80495739,0.00134586,0.02562402,0.26587597,0.65105354,0.35706358,0.00000000
0.59729865,2.95496648,0.60026588,1.78811843,0.00129159,0.02575223,0.26508448,0.62356492,0.35129675,0.00000000
0.60330165,2.90566515,0.59387657,1.76758600,0.00123413,0.02596488,0.26463492,0.59971162,0.34550815,0.00000000
0.60930465,2.85675201,0.58659283,1.74395706,0.00117467,0.02627394,0.26459428,0.57996679,0.33982933,0.00000000
0.61530765,2.80951000,0.57870642,1.71789492,0.00111439,0.02669245,0.26502184,0.56473996,0.33438505,0.00000000
0.62131066,2.76520415,0.57051576,1.69010875,0.00105445,0.02723419,0.26596832,0.55436963,0.32929059,0.00000000
0.62731366,2.72504589,0.56231646,1.66133110,0.00099592,0.02791331,0.26747514,0.54911639,0.32464934,0.00000000
0.63331666,2.69015641,0.55439169,1.63229423,0.00093978,0.02874380,0.26957371,0.54915652,0.32055065,0.00000000
0.63931966,2.66153036,0.54700285,1.60370605,0.00088689,0.02973897,0.27228462,0.55457625,0.31706783,0.00000000
0.64532266,2.64000115,0.54038091,1.57622680,0.00083797,0.03091084,0.27561690,0.56536685,0.31425658,0.00000000
0.65132566,2.62620928,0.53471870,1.55044704,0.00079359,0.03226949,0.27956723,0.58142073,0.31215361,0.00000000
0.65732866,2.62057505,0.53016449,1.52686817,0.00075414,0.03382245,0.28411904,0.60252884,0.31077570,0.00000000
0.66333167,2.62327693,0.52681719,1.50588613,0.00071988,0.03557414,0.28924185,0.62837979,0.31011908,0.00000000
0.66933467,2.63423700,0.52472328,1.48777897,0.00069088,0.03752529,0.29489056,0.65856092,0.31015926,0.00000000
0.67533767,2.65311414,0.52387565,1.47269876,0.00066709,0.03967251,0.30100502,0.69256159,0.31085132,0.00000000
0.68134067,2.67930589,0.52421443,1.46066837,0.00064828,0.04200800,0.30750985,0.72977919,0.31213069,0.00000000
0.68734367,2.71195925,0.52562977,1.45158295,0.00063413,0.04451926,0.31431472,0.76952771,0.31391449,0.00000000
0.69334667,2.74999040,0.52796641,1.44521628,0.00062419,0.04718910,0.32131498,0.81104928,0.31610329,0.00000000
0.69934967,2.79211283,0.53102987,1.44123144,0.00061794,0.04999566,0.32839285,0.85352837,0.31858352,0.00000000
0.70535268,2.83687312,0.53459402,1.43919549,0.00061480,0.05291266,0.33541921,0.89610856,0.32123027,0.00000000
0.71135568,2.88269308,0.53840958,1.43859730,0.00061414,0.05590976,0.34225588,0.93791146,0.32391055,0.00000000
0.71735868,2.92791675,0.54221333,1.43886780,0.00061529,0.05895307,0.34875846,0.97805733,0.32648687,0.00000000
0.72336168,2.97086036,0.54573750,1.43940173,0.00061763,0.06200574,0.35477960,1.01568670,0.32882107,0.00000000
0.72936468,3.00986348,0.54871899,1.43957993,0.00062052,0.06502871,0.36017261,1.04998219,0.33077831,0.00000000
0.73536768,3.04333919,0.55090810,1.43879121,0.00062337,0.06798150,0.36479540,1.08018988,0.33223096,0.00000000
0.74137069,3.06982141,0.55207634,1.43645309,0.00062567,0.07082302,0.36851432,1.10563927,0.33306247,0.00000000
0.74737369,3.08800770,0.55202310,1.43203041,0.00062693,0.07351248,0.37120811,1.12576108,0.33317087,0.00000000
0.75337669,3.09679594,0.55058110,1.42505155,0.00062678,0.07601030,0.37277149,1.14010214,0.33247198,0.00000000
0.75937969,3.09531375,0.54762021,1.41512149,0.00062491,0.07827895,0.37311838,1.14833683,0.33090204,0.00000000
0.76538269,3.08293989,0.54304996,1.40193175,0.00062110,0.08028381,0.37218474,1.15027463,0.32841993,0.00000000
0.77138569,3.05931731,0.53682053,1.38526700,0.00061523,0.08199401,0.36993058,1.14586341,0.32500866,0.00000000
0.77738869,3.02435780,0.52892243,1.36500848,0.00060724,0.08338313,0.36634155,1.13518853,0.32067633,0.00000000
0.78339170,2.97823876,0.51938507,1.34113447,0.00059718,0.08442994,0.36142958,1.11846787,0.31545644,0.00000000
0.78939470,2.92139272,0.50827432,1.31371815,0.00058517,0.08511893,0.35523300,1.09604298,0.30940759,0.00000000
0.79539770,2.85449059,0.49568938,1.28292334,0.00057140,0.08544084,0.34781584,1.06836698,0.30261271,0.00000000
0.80140070,2.77841982,0.48175919,1.24899834,0.00055614,0.08539306,0.33926657,1.03598971,0.29517765,0.00000000
0.80740370,2.69425854,0.46663847,1.21226862,0.00053969,0.08497989,0.32969628,0.99954085,0.28722949,0.00000000
0.81340670,2.60324690,0.45050373,1.17312837,0.00052244,0.08421267,0.31923630,0.95971171,0.27891430,0.00000000
0.81940970,2.50675674,0.43354924,1.13203157,0.00050480,0.08310980,0.30803556,0.91723640,0.27039462,0.00000000
0.82541271,2.40626027,0.41598323,1.08948246,0.00048722,0.08169660,0.29625754,0.87287308,0.26184665,0.00000000
0.83141571,2.30329888,0.39802412,1.04602592,0.00047019,0.08000492,0.28407701,0.82738585,0.25345702,0.00000000
0.83741871,2.19945222,0.37989708,1.00223744,0.00045422,0.07807273,0.27167668,0.78152777,0.24541943,0.00000000
0.84342171,2.09630822,0.36183066,0.95871305,0.00043985,0.07594339,0.25924368,0.73602546,0.23793091,0.00000000
0.84942471,1.99543406,0.34405356,0.91605880,0.00042761,0.07366482,0.24696601,0.69156542,0.23118785,0.00000000
0.85542771,1.89834828,0.32679143,0.87488006,0.00041805,0.07128850,0.23502901,0.64878237,0.22538182,0.00000000
0.86143072,1.80649406,0.31026369,0.83577039,0.00041173,0.06886827,0.22361182,0.60824946,0.22069507,0.00000000
0.86743372,1.72121353,0.29468022,0.79930007,0.00040920,0.06645904,0.21288391,0.57047052,0.21729601,0.00000000
0.87343672,1.64372346,0.28023804,0.76600426,0.00041098,0.06411540,0.20300173,0.53587410,0.21533448,0.00000000
0.87943972,1.57509216,0.26711790,0.73637108,0.00041758,0.06189014,0.19410543,0.50480925,0.21493705,0.00000000
0.88544272,1.51621811,0.25548073,0.71082971,0.00042951,0.05983279,0.18631589,0.47754288,0.21620248,0.00000000
0.89144572,1.46781053,0.24546433,0.68973884,0.00044720,0.05798812,0.17973186,0.45425847,0.21919747,0.00000000
0.89744872,1.43037257,0.23718003,0.67337594,0.00047109,0.05639481,0.17442754,0.43505621,0.22395287,0.00000000
0.90345173,1.40418764,0.23070976,0.66192770,0.00050154,0.05508419,0.17045053,0.41995425,0.23046053,0.00000000
0.90945473,1.38930966,0.22610358,0.65548218,0.00053889,0.05407922,0.16782024,0.40889120,0.23867104,0.00000000
0.91545773,1.38555793,0.22337778,0.65402315,0.00058343,0.05339364,0.16652696,0.40172968,0.24849255,0.00000000
0.92146073,1.39251725,0.22251382,0.65742703,0.00063539,0.05303145,0.16653149,0.39826107,0.25979071,0.00000000
0.92746373,1.40954405,0.22345822,0.66546287,0.00069498,0.05298671,0.16776562,0.39821130,0.27239005,0.00000000
0.93346673,1.43577872,0.22612349,0.67779564,0.00076237,0.05324360,0.17013324,0.40124787,0.28607674,0.00000000
0.93946973,1.47016456,0.23039013,0.69399293,0.00083774,0.05377686,0.17351242,0.40698791,0.30060280,0.00000000
0.94547274,1.51147305,0.23610989,0.71353519,0.00092122,0.05455260,0.17775816,0.41500727,0.31569174,0.00000000
0.95147574,1.55833525,0.24310999,0.73582918,0.00101302,0.05552932,0.18270597,0.42485060,0.33104549,0.00000000
0.95747874,1.60927851,0.25119842,0.76022447,0.00111333,0.05665931,0.18817608,0.43604228,0.34635244,0.00000000
0.96348174,1.66276750,0.26017003,0.78603231,0.00122244,0.05789024,0.19397833,0.44809783,0.36129629,0.00000000
0.96948474,1.71724826,0.26981323,0.81254641,0.00134069,0.05916687,0.19991737,0.46053577,0.37556550,0.00000000
0.97548774,1.77119376,0.27991697,0.83906461,0.00146854,0.06043300,0.20579825,0.47288948,0.38886291,0.00000000
0.98149075,1.82314913,0.29027777,0.86491081,0.00160652,0.06163328,0.21143196,0.48471874,0.40091513,0.00000000
0.98749375,1.87177500,0.30070640,0.88945601,0.00175530,0.06271514,0.21664098,0.49562070,0.41148135,0.00000000
0.99349675,1.91588684,0.31103387,0.91213773,0.00191563,0.06363049,0.22126440,0.50523969,0.42036118,0.00000000
0.99949975,1.95448896,0.32111648,0.93247677,0.00208834,0.06433733,0.22516254,0.51327583,0.42740118,0.00000000
1.00550275,1.98680136,0.33083960,0.95009065,0.00227432,0.06480099,0.22822084,0.51949182,0.43249971,0.00000000
1.01150575,2.01227847,0.34011993,0.96470306,0.00247447,0.06499519,0.23035293,0.52371796,0.43561003,0.00000000
1.01750875,2.03061885,0.34890616,0.97614888,0.00268963,0.06490272,0.23150264,0.52585493,0.43674130,0.00000000
1.02351176,2.04176545,0.35717795,0.98437452,0.00292053,0.06451573,0.23164500,0.52587445,0.43595770,0.00000000
1.02951476,2.04589656,0.36494320,0.98943376,0.00316771,0.06383570,0.23078616,0.52381774,0.43337546,0.00000000
1.03551776,2.04340782,0.37223390,0.99147907,0.00343142,0.06287304,0.22896222,0.51979178,0.42915809,0.00000000
1.04152076,2.03488641,0.37910055,0.99074913,0.00371156,0.06164638,0.22623706,0.51396372,0.42351003,0.00000000
1.04752376,2.02107864,0.38560569,0.98755321,0.00400757,0.06018154,0.22269932,0.50655343,0.41666901,0.00000000
1.05352676,2.00285262,0.39181680,0.98225310,0.00431838,0.05851034,0.21845870,0.49782481,0.40889740,0.00000000
1.05952976,1.98115796,0.39779898,0.97524376,0.00464231,0.05666916,0.21364161,0.48807598,0.40047308,0.00000000
1.06553277,1.95698428,0.40360790,0.96693361,0.00497707,0.05469744,0.20838664,0.47762883,0.39168015,0.00000000
1.07153577,1.93132074,0.40928338,0.95772547,0.00531971,0.05263617,0.20283975,0.46681835,0.38279980,0.00000000
1.07753877,1.90511826,0.41484408,0.94799917,0.00566663,0.05052638,0.19714969,0.45598212,0.37410190,0.00000000
1.08354177,1.87925619,0.42028358,0.93809663,0.00601361,0.04840773,0.19146357,0.44545028,0.36583739,0.00000000
1.08954477,1.85451462,0.42556804,0.92831004,0.00635592,0.04631727,0.18592299,0.43553636,0.35823190,0.00000000
1.09554777,1.83155346,0.43063574,0.91887365,0.00668836,0.04428839,0.18066061,0.42652914,0.35148069,0.00000000
1.10155078,1.81089859,0.43539835,0.90995942,0.00700542,0.04234995,0.17579751,0.41868586,0.34574499,0.00000000
1.10755378,1.79293545,0.43974400,0.90167645,0.00730141,0.04052572,0.17144120,0.41222672,0.34114980,0.00000000
1.11355678,1.77790957,0.44354191,0.89407397,0.00757068,0.03883402,0.16768436,0.40733093,0.33778317,0.00000000
1.11955978,1.76593342,0.44664828,0.88714756,0.00780774,0.03728759,0.16460433,0.40413408,0.33569662,0.00000000
1.12556278,1.75699869,0.44891314,0.88084784,0.00800746,0.03589377,0.16226316,0.40272698,0.33490685,0.00000000
1.13156578,1.75099269,0.45018770,0.87509106,0.00816529,0.03465476,0.16070832,0.40315572,0.33539826,0.00000000
1.13756878,1.74771763,0.45033185,0.86977067,0.00827738,0.03356811,0.15997371,0.40542281,0.33712627,0.00000000
1.14357179,1.74691131,0.44922130,0.86476914,0.00834074,0.03262738,0.16008110,0.40948933,0.34002107,0.00000000
1.14957479,1.74826801,0.44675404,0.85996930,0.00835335,0.03182280,0.16104161,0.41527782,0.34399172,0.00000000
1.15557779,1.75145827,0.44285572,0.85526436,0.00831426,0.03114207,0.16285737,0.42267583,0.34893023,0.00000000
1.16158079,1.75614659,0.43748375,0.85056623,0.00822360,0.03057110,0.16552303,0.43153989,0.35471567,0.00000000
1.16758379,1.76200623,0.43062988,0.84581160,0.00808258,0.03009484,0.16902702,0.44169979,0.36121792,0.00000000
1.17358679,1.76873071,0.42232120,0.84096558,0.00789349,0.02969793,0.17335265,0.45296305,0.36830122,0.00000000
1.17958979,1.77604149,0.41261961,0.83602283,0.00765958,0.02936540,0.17847881,0.46511945,0.37582717,0.00000000
1.18559280,1.78369213,0.40161973,0.83100623,0.00738496,0.02908319,0.18438032,0.47794551,0.38365743,0.00000000
1.19159580,1.79146895,0.38944560,0.82596339,0.00707446,0.02883863,0.19102779,0.49120892,0.39165584,0.00000000
1.19759880,1.79918863,0.37624621,0.82096128,0.00673348,0.02862080,0.19838730,0.50467275,0.39969014,0.00000000
1.20360180,1.80669342,0.36219033,0.81607946,0.00636779,0.02842069,0.20641951,0.51809945,0.40763330,0.00000000
1.20960480,1.81384451,0.34746071,0.81140245,0.00598339,0.02823136,0.21507868,0.53125458,0.41536441,0.00000000
1.21560780,1.82051432,0.33224819,0.80701170,0.00558629,0.02804794,0.22431139,0.54391030,0.42276932,0.00000000
1.22161081,1.82657850,0.31674584,0.80297777,0.00518237,0.02786750,0.23405521,0.55584845,0.42974097,0.00000000
1.22761381,1.83190823,0.30114343,0.79935316,0.00477724,0.02768890,0.24423739,0.56686344,0.43617957,0.00000000
1.23361681,1.83636351,0.28562249,0.79616628,0.00437607,0.02751250,0.25477369,0.57676462,0.44199264,0.00000000
1.23961981,1.83978802,0.27035207,0.79341678,0.00398355,0.02733990,0.26556748,0.58537857,0.44709498,0.00000000
1.24562281,1.84200593,0.25548537,0.79107275,0.00360376,0.02717358,0.27650926,0.59255085,0.45140868,0.00000000
1.25162581,1.84282099,0.24115729,0.78906971,0.00324013,0.02701654,0.28747665,0.59814766,0.45486320,0.00000000
1.25762881,1.84201807,0.22748290,0.78731162,0.00289544,0.02687201,0.29833508,0.60205714,0.45739556,0.00000000
1.26363182,1.83936716,0.21455679,0.78567376,0.00257180,0.02674314,0.30893902,0.60419054,0.45895074,0.00000000
1.26963482,1.83462978,0.20245329,0.78400743,0.00227069,0.02663273,0.31913403,0.60448315,0.45948217,0.00000000
1.27563782,1.82756748,0.19122736,0.78214615,0.00199298,0.02654306,0.32875948,0.60289516,0.45895261,0.00000000
1.28164082,1.81795206,0.18091615,0.77991311,0.00173902,0.02647576,0.33765197,0.59941230,0.45733498,0.00000000
1.28764382,1.80557710,0.17154091,0.77712945,0.00150864,0.02643178,0.34564927,0.59404643,0.45461358,0.00000000
1.29364682,1.79026998,0.16310930,0.77362297,0.00130131,0.02641141,0.35259479,0.58683592,0.45078521,0.00000000
1.29964982,1.77190402,0.15561776,0.76923675,0.00111613,0.02641439,0.35834223,0.57784590,0.44586040,0.00000000
1.30565283,1.75040975,0.14905393,0.76383734,0.00095196,0.02644006,0.36276045,0.56716821,0.43986453,0.00000000
1.31165583,1.72578474,0.14339887,0.75732189,0.00080745,0.02648759,0.36573804,0.55492111,0.43283871,0.00000000
1.31765883,1.69810123,0.13862910,0.74962395,0.00068115,0.02655617,0.36718765,0.54124854,0.42484035,0.00000000
1.32366183,1.66751104,0.13471821,0.74071759,0.00057149,0.02664524,0.36704960,0.52631894,0.41594328,0.00000000
1.32966483,1.63424715,0.13163808,0.73061945,0.00047693,0.02675476,0.36529475,0.51032358,0.40623736,0.00000000
1.33566783,1.59862172,0.12935965,0.71938874,0.00039591,0.02688533,0.36192634,0.49347419,0.39582741,0.00000000
1.34167084,1.56102038,0.12785321,0.70712495,0.00032693,0.02703835,0.35698075,0.47600005,0.38483156,0.00000000
1.34767384,1.52189283,0.12708823,0.69396358,0.00026856,0.02721606,0.35052700,0.45814442,0.37337886,0.00000000
1.35367684,1.48174007,0.12703284,0.68006988,0.00021948,0.02742154,0.34266508,0.44016038,0.36160637,0.00000000
1.35967984,1.44109875,0.12765292,0.66563104,0.00017846,0.02765864,0.33352316,0.42230608,0.34965568,0.00000000
1.36568284,1.40052338,0.12891111,0.65084721,0.00014438,0.02793178,0.32325367,0.40483967,0.33766905,0.00000000
1.37168584,1.36056715,0.13076562,0.63592187,0.00011624,0.02824574,0.31202862,0.38801383,0.32578532,0.00000000
1.37768884,1.32176242,0.13316910,0.62105210,0.00009316,0.02860540,0.30003425,0.37207029,0.31413590,0.00000000
1.38369185,1.28460177,0.13606774,0.60641926,0.00007435,0.02901542,0.28746522,0.35723429,0.30284082,0.00000000
1.38969485,1.24952073,0.13940058,0.59218066,0.00005914,0.02947990,0.27451884,0.34370939,0.29200527,0.00000000
1.39569785,1.21688304,0.14309926,0.57846277,0.00004696,0.03000212,0.26138932,0.33167267,0.28171677,0.00000000
1.40170085,1.18696921,0.14708819,0.56535623,0.00003732,0.03058420,0.24826253,0.32127056,0.27204303,0.00000000
1.40770385,1.15996898,0.15128531,0.55291306,0.00002981,0.03122692,0.23531133,0.31261543,0.26303077,0.00000000
1.41370685,1.13597814,0.15560330,0.54114626,0.00002413,0.03192952,0.22269178,0.30578305,0.25470551,0.00000000
1.41970985,1.11499966,0.15995135,0.53003163,0.00002002,0.03268962,0.21054028,0.30081112,0.24707236,0.00000000
1.42571286,1.09694923,0.16423733,0.51951189,0.00001732,0.03350319,0.19897172,0.29769869,0.24011771,0.00000000
1.43171586,1.08166458,0.16837039,0.50950272,0.00001592,0.03436464,0.18807861,0.29640676,0.23381189,0.00000000
1.43771886,1.06891824,0.17226367,0.49990032,0.00001580,0.03526692,0.17793123,0.29685983,0.22811242,0.00000000
1.44372186,1.05843283,0.17583723,0.49059008,0.00001700,0.03620181,0.16857864,0.29894841,0.22296783,0.00000000
1.44972486,1.04989800,0.17902082,0.48145577,0.00001965,0.03716007,0.16005037,0.30253245,0.21832183,0.00000000
1.45572786,1.04298813,0.18175650,0.47238866,0.00002396,0.03813187,0.15235868,0.30744546,0.21411742,0.00000000
1.46173087,1.03737987,0.18400088,0.46329616,0.00003023,0.03910702,0.14550119,0.31349941,0.21030098,0.00000000
1.46773387,1.03276847,0.18572685,0.45410921,0.00003886,0.04007537,0.13946366,0.32048993,0.20682586,0.00000000
1.47373687,1.02888234,0.18692476,0.44478834,0.00005041,0.04102712,0.13422276,0.32820205,0.20365541,0.00000000
1.47973987,1.02549497,0.18760299,0.43532772,0.00006552,0.04195312,0.12974868,0.33641601,0.20076536,0.00000000
1.48574287,1.02243390,0.18778770,0.42575727,0.00008501,0.04284519,0.12600745,0.34491317,0.19814529,0.00000000
1.49174587,1.01958650,0.18752211,0.41614265,0.00010987,0.04369631,0.12296281,0.35348181,0.19579922,0.00000000
1.49774887,1.01690230,0.18686495,0.40658313,0.00014125,0.04450084,0.12057769,0.36192264,0.19374537,0.00000000
1.50375188,1.01439216,0.18588845,0.39720761,0.00018053,0.04525463,0.11881520,0.37005396,0.19201508,0.00000000
1.50975488,1.01212453,0.18467588,0.38816904,0.00022925,0.04595510,0.11763917,0.37771625,0.19065092,0.00000000
1.51575788,1.01021911,0.18331870,0.37963760,0.00028921,0.04660130,0.11701429,0.38477613,0.18970429,0.00000000
1.52176088,1.00883848,0.18191348,0.37179295,0.00036238,0.04719382,0.11690592,0.39112954,0.18923251,0.00000000
1.52776388,1.00817823,0.18055882,0.36481621,0.00045096,0.04773476,0.11727969,0.39670409,0.18929563,0.00000000
1.53376688,1.00845619,0.17935220,0.35888182,0.00055732,0.04822756,0.11810094,0.40146048,0.18995314,0.00000000
1.53976988,1.00990125,0.17838705,0.35414993,0.00068397,0.04867687,0.11933417,0.40539288,0.19126071,0.00000000
1.54577289,1.01274226,0.17775010,0.35075948,0.00083355,0.04908829,0.12094249,0.40852846,0.19326712,0.00000000
1.55177589,1.01719758,0.17751892,0.34882240,0.00100873,0.04946815,0.12288729,0.41092579,0.19601151,0.00000000
1.55777889,1.02346540,0.17776005,0.34841900,0.00121215,0.04982325,0.12512804,0.41267244,0.19952103,0.00000000
1.56378189,1.03171527,0.17852734,0.34959472,0.00144634,0.05016055,0.12762243,0.41388168,0.20380897,0.00000000
1.56978489,1.04208097,0.17986085,0.35235830,0.00171360,0.05048688,0.13032667,0.41468845,0.20887340,0.00000000
1.57578789,1.05465472,0.18178610,0.35668127,0.00201590,0.05080861,0.13319610,0.41524474,0.21469629,0.00000000
1.58179090,1.06948286,0.18431378,0.36249872,0.00235474,0.05113138,0.13618607,0.41571460,0.22124317,0.00000000
1.58779390,1.08656298,0.18743978,0.36971109,0.00273103,0.05145979,0.13925290,0.41626885,0.22846325,0.00000000
1.59379690,1.10584233,0.19114558,0.37818694,0.00314498,0.05179715,0.14235504,0.41707976,0.23628995,0.00000000
1.59979990,1.12721756,0.19539894,0.38776639,0.00359595,0.05214527,0.14545426,0.41831589,0.24464185,0.00000000
1.60580290,1.15053561,0.20015487,0.39826514,0.00408233,0.05250429,0.14851672,0.42013720,0.25342391,0.00000000
1.61180590,1.17559579,0.20535679,0.40947872,0.00460152,0.05287255,0.15151407,0.42269066,0.26252904,0.00000000
1.61780890,1.20215278,0.21093794,0.42118707,0.00514979,0.05324659,0.15442422,0.42610640,0.27183987,0.00000000
1.62381191,1.22992068,0.21682294,0.43315907,0.00572229,0.05362117,0.15723198,0.43049457,0.28123075,0.00000000
1.62981491,1.25857789,0.22292949,0.44515713,0.00631309,0.05398935,0.15992926,0.43594285,0.29056995,0.00000000
1.63581791,1.28777280,0.22917015,0.45694161,0.00691518,0.05434274,0.16251508,0.44251474,0.29972195,0.00000000
1.64182091,1.31713018,0.23545430,0.46827517,0.00752061,0.05467174,0.16499510,0.45024851,0.30854991,0.00000000
