energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-3.96498249,2.38697415,-1.60590635,0.25554622,-0.22988798,0.72794078,-0.33212522,0.00002398,-0.00000683,0.59014941,-0.27465344,0.01982934,-0.01998984,0.72251205,-0.75726355,0.22726799,-0.16933043,0.38376563,-0.30353910
-3.95897949,2.45098820,-1.60826703,0.25627680,-0.22609939,0.75687848,-0.34236492,0.00002530,-0.00000712,0.61343181,-0.28829705,0.01989025,-0.01987492,0.72630988,-0.73358305,0.23787582,-0.16369220,0.39092852,-0.30140070
-3.95297649,2.52352938,-1.61390194,0.25826528,-0.22283987,0.78802282,-0.35351016,0.00002673,-0.00000745,0.63868174,-0.30254800,0.01999199,-0.01974124,0.73387874,-0.71109011,0.25020846,-0.15870203,0.39900359,-0.29990167
-3.94697349,2.60452527,-1.62320688,0.26151903,-0.22012104,0.82138577,-0.36561238,0.00002828,-0.00000782,0.66606149,-0.31735307,0.02013106,-0.01959896,0.74503101,-0.69014182,0.26418389,-0.15447315,0.40791870,-0.29913551
-3.94097049,2.69374464,-1.63653162,0.26603082,-0.21794905,0.85693198,-0.37871316,0.00002994,-0.00000823,0.69570222,-0.33265549,0.02030234,-0.01945826,0.75951320,-0.67107185,0.27968747,-0.15111613,0.41758467,-0.29918197
-3.93496748,2.79079200,-1.65417363,0.27177792,-0.21632564,0.89457468,-0.39284362,0.00003170,-0.00000869,0.72769476,-0.34839797,0.02049926,-0.01932902,0.77701288,-0.65418240,0.29657284,-0.14873681,0.42789722,-0.30010499
-3.92896448,2.89510447,-1.67637346,0.27872114,-0.21524924,0.93417229,-0.40802418,0.00003356,-0.00000920,0.76208060,-0.36452602,0.02071401,-0.01922055,0.79716668,-0.63973697,0.31466358,-0.14743424,0.43873928,-0.30195118
-3.92296148,3.00595131,-1.70331199,0.28680400,-0.21471600,0.97552617,-0.42426478,0.00003549,-0.00000976,0.79884326,-0.38099137,0.02093788,-0.01914125,0.81956923,-0.62795402,0.33375568,-0.14729838,0.44998331,-0.30474878
-3.91695848,3.12243632,-1.73510972,0.29595199,-0.21472086,1.01837941,-0.44156544,0.00003749,-0.00001039,0.83790060,-0.39775560,0.02116148,-0.01909841,0.84378259,-0.61900198,0.35362076,-0.14840801,0.46149376,-0.30850733
-3.91095548,3.24350345,-1.77182794,0.30607203,-0.21525857,1.06241707,-0.45991715,0.00003953,-0.00001107,0.87909839,-0.41479352,0.02137512,-0.01909799,0.86934609,-0.61299573,0.37400999,-0.15082863,0.47312953,-0.31321785
-3.90495248,3.36794568,-1.81347182,0.31705229,-0.21632460,1.10726778,-0.47930304,0.00004159,-0.00001181,0.92220549,-0.43209634,0.02156904,-0.01914444,0.89578623,-0.60999465,0.39465873,-0.15461054,0.48474635,-0.31885374
-3.89894947,3.49441755,-1.85999503,0.32876233,-0.21791607,1.15250697,-0.49969974,0.00004366,-0.00001260,0.96691118,-0.44967445,0.02173380,-0.01924061,0.92262638,-0.61000237,0.41529160,-0.15978720,0.49619903,-0.32537217
-3.89294647,3.62145132,-1.91130575,0.34105369,-0.22003241,1.19766171,-0.52107879,0.00004571,-0.00001346,1.01282485,-0.46755954,0.02186050,-0.01938769,0.94939607,-0.61296818,0.43562797,-0.16637380,0.50734360,-0.33271595
-3.88694347,3.74747671,-1.96727363,0.35376103,-0.22267599,1.24221718,-0.54340813,0.00004770,-0.00001437,1.05947839,-0.48580603,0.02194106,-0.01958517,0.97563960,-0.61879006,0.45538775,-0.17436625,0.51803914,-0.34081587
-3.88094047,3.87084433,-2.02773743,0.36670371,-0.22585253,1.28562481,-0.56665351,0.00004961,-0.00001533,1.10633139,-0.50449163,0.02196844,-0.01983090,1.00092384,-0.62731919,0.47429716,-0.18374054,0.52814951,-0.34959327
-3.87493747,3.98985230,-2.09251277,0.37968804,-0.22957125,1.32731188,-0.59077974,0.00005142,-0.00001634,1.15277935,-0.52371698,0.02193683,-0.02012115,1.02484492,-0.63836570,0.49209442,-0.19445254,0.53754478,-0.35896286
-3.86893447,4.10277587,-2.16139975,0.39251000,-0.23384489,1.36669254,-0.61575179,0.00005308,-0.00001739,1.19816469,-0.54360422,0.02184175,-0.02045073,1.04703388,-0.65170555,0.50853517,-0.20643826,0.54610241,-0.36883554
-3.86293147,4.20789950,-2.23418986,0.40495853,-0.23868929,1.40317989,-0.64153555,0.00005459,-0.00001848,1.24179057,-0.56429448,0.02168017,-0.02081317,1.06716107,-0.66708811,0.52339739,-0.21961460,0.55370833,-0.37912128
-3.85692846,4.30355057,-2.31067194,0.41681927,-0.24412290,1.43619902,-0.66809832,0.00005590,-0.00001959,1.28293695,-0.58594433,0.02145056,-0.02120086,1.08493928,-0.68424425,0.53648574,-0.23388056,0.56025772,-0.38973171
-3.85092546,4.38813411,-2.39063659,0.42787867,-0.25016580,1.46520035,-0.69540889,0.00005699,-0.00002073,1.32087862,-0.60872114,0.02115285,-0.02160532,1.10012573,-0.70289456,0.54763510,-0.24911887,0.56565575,-0.40058248
-3.84492246,4.46016741,-2.47387889,0.43792841,-0.25683855,1.48967320,-0.72343714,0.00005784,-0.00002189,1.35490459,-0.63279745,0.02078836,-0.02201737,1.11252281,-0.72275730,0.55671333,-0.26519809,0.56981812,-0.41159522
-3.83891946,4.51831372,-2.56019891,0.44676991,-0.26416073,1.50915889,-0.75215322,0.00005843,-0.00002306,1.38433799,-0.65834435,0.02035979,-0.02242746,1.12197782,-0.74355587,0.56362306,-0.28197501,0.57267162,-0.42269903
-3.83291646,4.56141361,-2.64939989,0.45421892,-0.27214915,1.52326301,-0.78152614,0.00005874,-0.00002423,1.40855594,-0.68552413,0.01987099,-0.02282586,1.12838185,-0.76502533,0.56830254,-0.29929726,0.57415459,-0.43383132
-3.82691346,4.58851332,-2.74128383,0.46010990,-0.28081587,1.53166642,-0.81152181,0.00005876,-0.00002540,1.42700848,-0.71448227,0.01932689,-0.02320296,1.13166778,-0.78691778,0.57072555,-0.31700618,0.57421738,-0.44493811
-3.82091046,4.59888867,-2.83564448,0.46430012,-0.29016602,1.53413441,-0.84210057,0.00005848,-0.00002656,1.43923573,-0.74533887,0.01873326,-0.02354953,1.13180784,-0.80900633,0.57090037,-0.33493968,0.57282279,-0.45597362
-3.81490745,4.59206388,-2.93225774,0.46667332,-0.30019549,1.53052386,-0.87321407,0.00005790,-0.00002771,1.44488262,-0.77818000,0.01809656,-0.02385692,1.12881070,-0.83108748,0.56886797,-0.35293503,0.56994656,-0.46689921
-3.80890445,4.56782429,-3.03086980,0.46714276,-0.31088848,1.52078776,-0.90480181,0.00005703,-0.00002885,1.44371059,-0.81304896,0.01742370,-0.02411733,1.12271834,-0.85298181,0.56469935,-0.37083150,0.56557782,-0.47768170
-3.80290145,4.52622266,-3.13118332,0.46565359,-0.32221518,1.50497724,-0.93678716,0.00005586,-0.00002996,1.43560551,-0.84993793,0.01672190,-0.02432396,1.11360291,-0.87453300,0.55849241,-0.38847274,0.55971950,-0.48829111
-3.79689845,4.46757841,-3.23284242,0.46218442,-0.33412955,1.48324065,-0.96907323,0.00005442,-0.00003104,1.42058174,-0.88878029,0.01599842,-0.02447121,1.10156358,-0.89560536,0.55036823,-0.40570880,0.55238874,-0.49869803
-3.79089545,4.39247003,-3.33541712,0.45674797,-0.34656729,1.45581993,-1.00153871,0.00005272,-0.00003209,1.39878196,-0.92944401,0.01526045,-0.02455472,1.08672367,-0.91607986,0.54046707,-0.42239770,0.54361717,-0.50887063
-3.78489245,4.30172069,-3.43838837,0.44939095,-0.35944427,1.42304425,-1.03403390,0.00005078,-0.00003310,1.37047281,-0.97172634,0.01451489,-0.02457151,1.06922797,-0.93584924,0.52894420,-0.43840658,0.53345106,-0.51877161
-3.77888944,4.19637772,-3.54113468,0.44019296,-0.37265547,1.38532133,-1.06637725,0.00004863,-0.00003406,1.33603666,-1.01535042,0.01376825,-0.02451997,1.04924041,-0.95481234,0.51596578,-0.45361243,0.52195139,-0.52835522
-3.77288644,4.07768655,-3.64292153,0.42926454,-0.38607447,1.34312656,-1.09835273,0.00004630,-0.00003498,1.29595972,-1.05996393,0.01302650,-0.02439981,1.02694199,-0.97286829,0.50170475,-0.46790238,0.50919358,-0.53756463
-3.76688344,3.94706026,-3.74289486,0.41674455,-0.39955382,1.29699061,-1.12970832,0.00004382,-0.00003584,1.25081720,-1.10514022,0.01229498,-0.02421204,1.00252908,-0.98991078,0.48633717,-0.48117362,0.49526714,-0.54632984
-3.76088044,3.80604586,-3.84007954,0.40279672,-0.41292613,1.24748586,-1.16015589,0.00004123,-0.00003663,1.20125613,-1.15038207,0.01157834,-0.02395882,0.97621192,-1.00582319,0.47003874,-0.49333310,0.48027495,-0.55456630
-3.75487744,3.65628846,-3.93338399,0.38760580,-0.42600620,1.19521232,-1.18937283,0.00003855,-0.00003735,1.14797655,-1.19512831,0.01088050,-0.02364333,0.94821329,-1.02047476,0.45298194,-0.50429705,0.46433233,-0.56217448
-3.74887444,3.49949476,-4.02161140,0.37137319,-0.43859392,1.14078341,-1.21700544,0.00003583,-0.00003799,1.09171198,-1.23876330,0.01020465,-0.02326961,0.91876732,-1.03371826,0.43533361,-0.51399041,0.44756582,-0.56904045
-3.74287144,3.33739705,-4.10347795,0.35431229,-0.45047824,1.08481241,-1.24267436,0.00003310,-0.00003854,1.03320992,-1.28062908,0.00955324,-0.02284237,0.88811830,-1.04538953,0.41725303,-0.52234640,0.43011173,-0.57503758
-3.73686843,3.17171878,-4.17763801,0.33664379,-0.46144186,1.02789967,-1.26598186,0.00003038,-0.00003898,0.97321307,-1.32004019,0.00892801,-0.02236681,0.85651931,-1.05530885,0.39889064,-0.52930618,0.41211438,-0.58002936
-3.73086543,3.00414290,-4.24271570,0.31859092,-0.47126672,0.97062133,-1.28652104,0.00002771,-0.00003931,0.91244208,-1.35630043,0.00833009,-0.02184842,0.82423078,-1.06328441,0.38038714,-0.53481870,0.39372417,-0.58387321
-3.72486243,2.83628349,-4.29734194,0.30037483,-0.47973996,0.91351963,-1.30388645,0.00002511,-0.00003952,0.85158025,-1.38872138,0.00776002,-0.02129283,0.79151865,-1.06911752,0.36187308,-0.53884098,0.37509546,-0.58642525
-3.71885943,2.66966143,-4.34019560,0.28221028,-0.48666024,0.85709499,-1.31768597,0.00002262,-0.00003959,0.79126070,-1.41664183,0.00721783,-0.02070562,0.75865221,-1.07260954,0.34346883,-0.54133846,0.35638422,-0.58754565
-3.71285643,2.50568431,-4.37004703,0.26430162,-0.49184419,0.80180005,-1.32755339,0.00002024,-0.00003952,0.73205614,-1.43944747,0.00670317,-0.02009221,0.72590155,-1.07357000,0.32528479,-0.54228583,0.33774573,-0.58710453
-3.70685343,2.34563068,-4.38580208,0.24683925,-0.49513260,0.74803560,-1.33316108,0.00001799,-0.00003930,0.67447156,-1.45658996,0.00621536,-0.01945776,0.69353450,-1.07182558,0.30742171,-0.54166796,0.31933203,-0.58498788
-3.70085043,2.19063848,-4.38654439,0.22999650,-0.49639617,0.69614822,-1.33423229,0.00001589,-0.00003893,0.61893959,-1.46760478,0.00575351,-0.01880705,0.66181313,-1.06722933,0.28997122,-0.53948095,0.30128955,-0.58110330
-3.69484742,2.04169740,-4.37157400,0.21392711,-0.49554059,0.64642955,-1.33055234,0.00001394,-0.00003840,0.56581856,-1.47212677,0.00531655,-0.01814449,0.63098988,-1.05966966,0.27301619,-0.53573336,0.28375658,-0.57538527
-3.68884442,1.89964474,-4.34044004,0.19876319,-0.49251054,0.59911685,-1.32197824,0.00001216,-0.00003771,0.51539286,-1.46990295,0.00490336,-0.01747402,0.60130318,-1.04907856,0.25663112,-0.53044724,0.26686103,-0.56779960
-3.68284142,1.76516423,-4.29296611,0.18461366,-0.48729262,0.55439466,-1.30844611,0.00001053,-0.00003686,0.46787537,-1.46080184,0.00451283,-0.01679916,0.57297301,-1.03543847,0.24088228,-0.52365903,0.25071817,-0.55834677
-3.67683842,1.63878735,-4.22926653,0.17156338,-0.47991682,0.51239728,-1.28997617,0.00000905,-0.00003586,0.42341161,-1.44481886,0.00414385,-0.01612299,0.54619616,-1.01878749,0.22582775,-0.51542023,0.23542870,-0.54706404
-3.67083542,1.52089674,-4.14975289,0.15967262,-0.47045670,0.47321180,-1.26667484,0.00000774,-0.00003471,0.38208501,-1.42207767,0.00379545,-0.01544820,0.52114162,-0.99922256,0.21151720,-0.50579760,0.22107694,-0.53402622
-3.66483242,1.41173114,-4.05513026,0.14897708,-0.45902802,0.43688143,-1.23873387,0.00000657,-0.00003343,0.34392318,-1.39282717,0.00346671,-0.01477708,0.49794618,-0.97690039,0.19799158,-0.49487304,0.20772946,-0.51934495
-3.65882941,1.31139169,-3.94638318,0.13948843,-0.44578595,0.40340905,-1.20642661,0.00000554,-0.00003202,0.30890465,-1.35743453,0.00315686,-0.01411162,0.47671049,-0.95203608,0.18528261,-0.48274296,0.19543399,-0.50316660
-3.65282641,1.21984934,-3.82475212,0.13119519,-0.43092103,0.37276078,-1.17010149,0.00000464,-0.00003050,0.27696578,-1.31637438,0.00286524,-0.01345352,0.45749582,-0.92489952,0.17341225,-0.46951712,0.18421873,-0.48566883
-3.64682341,1.13695318,-3.69170126,0.12406405,-0.41465389,0.34486948,-1.13017296,0.00000386,-0.00002890,0.24800767,-1.27021475,0.00259131,-0.01280422,0.44032163,-0.89580956,0.16239216,-0.45531717,0.17409215,-0.46705608
-3.64082041,1.06243986,-3.54887940,0.11804162,-0.39722917,0.31963826,-1.08711047,0.00000318,-0.00002722,0.22190266,-1.21960041,0.00233461,-0.01216495,0.42516432,-0.86512645,0.15222323,-0.44027465,0.16504326,-0.44755408
-3.63481741,0.99594386,-3.39807533,0.11305645,-0.37890860,0.29694393,-1.04142587,0.00000261,-0.00002550,0.19850061,-1.16523430,0.00209474,-0.01153679,0.41195719,-0.83324261,0.14289531,-0.42452875,0.15704235,-0.42740370
-3.62881441,0.93700890,-3.24116996,0.10902141,-0.35996377,0.27664039,-0.99365980,0.00000213,-0.00002374,0.17763446,-1.10785782,0.00187137,-0.01092064,0.40059175,-0.80057238,0.13438719,-0.40822382,0.15004225,-0.40685444
-3.62281141,0.88510050,-3.08008691,0.10583637,-0.34066876,0.25856210,-0.94436768,0.00000172,-0.00002196,0.15912540,-1.04823097,0.00166416,-0.01031732,0.39092055,-0.76754095,0.12666682,-0.39150669,0.14398012,-0.38615774
-3.61680840,0.83961955,-2.91674373,0.10339101,-0.32129289,0.24252772,-0.89410585,0.00000138,-0.00002020,0.14278742,-0.98711285,0.00147277,-0.00972753,0.38276134,-0.73457298,0.11969193,-0.37452404,0.13877964,-0.36556053
-3.61080540,0.79991712,-2.75300542,0.10156796,-0.30209390,0.22834372,-0.84341837,0.00000111,-0.00001846,0.12843126,-0.92524346,0.00129685,-0.00915191,0.37590261,-0.70208141,0.11341098,-0.35741970,0.13435360,-0.34529906
-3.60480240,0.76531001,-2.59064180,0.10024590,-0.28331170,0.21580830,-0.79282492,0.00000088,-0.00001677,0.11586795,-0.86332727,0.00113597,-0.00859104,0.37011039,-0.67045665,0.10776447,-0.34033219,0.13060691,-0.32559341
-3.59879940,0.73509716,-2.43129019,0.09930279,-0.26516304,0.20471533,-0.74281023,0.00000069,-0.00001514,0.10491184,-0.80201915,0.00098966,-0.00804548,0.36513587,-0.64005669,0.10268658,-0.32339234,0.12743967,-0.30664269
-3.59279640,0.70857628,-2.27642418,0.09861901,-0.24783706,0.19485842,-0.69381519,0.00000054,-0.00001358,0.09538314,-0.74191282,0.00085737,-0.00751574,0.36072381,-0.61119834,0.09810701,-0.30672128,0.12475056,-0.28862117
-3.58679340,0.68506039,-2.12732916,0.09808037,-0.23149193,0.18603499,-0.64622996,0.00000042,-0.00001210,0.08711020,-0.68353227,0.00073850,-0.00700232,0.35662120,-0.58414985,0.09395310,-0.29042864,0.12244002,-0.27167530
-3.58079040,0.66389376,-1.98508503,0.09758095,-0.21625261,0.17805027,-0.60038900,0.00000032,-0.00001071,0.07993127,-0.62732589,0.00063236,-0.00650573,0.35258590,-0.55912508,0.09015194,-0.27461111,0.12041346,-0.25592173
-3.57478739,0.64446668,-1.85055593,0.09702549,-0.20220971,0.17072101,-0.55656809,0.00000025,-0.00000942,0.07369605,-0.57366353,0.00053821,-0.00602647,0.34839477,-0.53627947,0.08663255,-0.25935137,0.11858405,-0.24144629
-3.56878439,0.62622846,-1.72438682,0.09633156,-0.18941945,0.16387896,-0.51498333,0.00000019,-0.00000823,0.06826680,-0.52283604,0.00045527,-0.00556503,0.34385112,-0.51570769,0.08332795,-0.24471727,0.11687526,-0.22830386
-3.56278139,0.60869830,-1.60700644,0.09543113,-0.17790462,0.15737377,-0.47579172,0.00000014,-0.00000714,0.06351918,-0.47505718,0.00038269,-0.00512191,0.33879081,-0.49744325,0.08017695,-0.23076153,0.11522276,-0.21651916
-3.55677839,0.59147339,-1.49863595,0.09427166,-0.16765652,0.15107535,-0.43909337,0.00000011,-0.00000616,0.05934269,-0.43046748,0.00031965,-0.00469761,0.33308704,-0.48145975,0.07712576,-0.21752159,0.11357583,-0.20608820
-3.55077539,0.57423407,-1.39930243,0.09281664,-0.15863759,0.14487558,-0.40493506,0.00000008,-0.00000527,0.05564085,-0.38913973,0.00026527,-0.00429260,0.32665342,-0.46767406,0.07412917,-0.20501996,0.11189805,-0.19698045
-3.54477239,0.55674574,-1.30885659,0.09104557,-0.15078477,0.13868918,-0.37331475,0.00000006,-0.00000448,0.05233100,-0.35108556,0.00021871,-0.00390734,0.31944518,-0.45595085,0.07115133,-0.19326480,0.11016737,-0.18914153
-3.53876938,0.53885765,-1.22699356,0.08895334,-0.14401339,0.13245389,-0.34418700,0.00000004,-0.00000379,0.04934385,-0.31626297,0.00017913,-0.00354221,0.31145864,-0.44610879,0.06816619,-0.18225081,0.10837543,-0.18249630
-3.53276638,0.52049842,-1.15327602,0.08654912,-0.13822129,0.12612988,-0.31746895,0.00000003,-0.00000318,0.04662267,-0.28458419,0.00014573,-0.00319756,0.30272881,-0.43792777,0.06515735,-0.17196047,0.10652632,-0.17695224
-3.52676338,0.50166882,-1.08715878,0.08385481,-0.13329332,0.11969837,-0.29304668,0.00000002,-0.00000265,0.04412231,-0.25592376,0.00011777,-0.00287364,0.29332544,-0.43115717,0.06211770,-0.16236540,0.10463474,-0.17240306
-3.52076038,0.48243209,-1.02801391,0.08090307,-0.12910572,0.11315967,-0.27078162,0.00000002,-0.00000219,0.04180794,-0.23012641,0.00009453,-0.00257062,0.28334759,-0.42552479,0.05904850,-0.15342806,0.10272371,-0.16873229
-3.51475738,0.46290238,-0.97515570,0.07773505,-0.12553050,0.10653071,-0.25051706,0.00000001,-0.00000180,0.03965370,-0.20701458,0.00007536,-0.00228852,0.27291726,-0.42074605,0.05595832,-0.14510348,0.10082199,-0.16581685
-3.50875438,0.44323189,-0.92786479,0.07439802,-0.12243955,0.09984211,-0.23208429,0.00000001,-0.00000147,0.03764119,-0.18639544,0.00005966,-0.00202726,0.26217213,-0.41653328,0.05286166,-0.13734121,0.09896123,-0.16353050
-3.50275138,0.42359742,-0.88541075,0.07094287,-0.11970845,0.09313505,-0.21530849,0.00000001,-0.00000119,0.03575796,-0.16806717,0.00004691,-0.00178662,0.25125811,-0.41260467,0.04977747,-0.13008729,0.09717318,-0.16174700
-3.49674837,0.40418694,-0.84707260,0.06742168,-0.11721980,0.08645805,-0.20001407,0.00000000,-0.00000096,0.03399601,-0.15182456,0.00003663,-0.00156621,0.24032191,-0.40869260,0.04672753,-0.12328610,0.09548699,-0.16034302
-3.49074537,0.38518693,-0.81215691,0.06388542,-0.11486604,0.07986376,-0.18602939,0.00000000,-0.00000077,0.03235036,-0.13746376,0.00002840,-0.00136553,0.22950395,-0.40455104,0.04373500,-0.11688230,0.09392677,-0.15920058
-3.48474237,0.36677097,-0.78001309,0.06038194,-0.11255172,0.07340597,-0.17319088,0.00000000,-0.00000061,0.03081777,-0.12478625,0.00002187,-0.00118392,0.21893219,-0.39996182,0.04082289,-0.11082251,0.09250955,-0.15820921
-3.47873937,0.34909007,-0.75004560,0.05695424,-0.11019517,0.06713690,-0.16134637,0.00000000,-0.00000048,0.02939562,-0.11360208,0.00001672,-0.00102061,0.20871686,-0.39473951,0.03801283,-0.10505680,0.09124373,-0.15726758
-3.47273637,0.33226518,-0.72172316,0.05363913,-0.10772950,0.06110488,-0.15035764,0.00000000,-0.00000038,0.02808097,-0.10373230,0.00001270,-0.00087469,0.19894654,-0.38873492,0.03532398,-0.09953999,0.09012815,-0.15628472
-3.46673337,0.31638198,-0.69458475,0.05046630,-0.10510308,0.05535251,-0.14010227,0.00000000,-0.00000029,0.02686991,-0.09501070,0.00000957,-0.00074517,0.18968553,-0.38183701,0.03277220,-0.09423260,0.08915169,-0.15518082
-3.46073037,0.30148822,-0.66824272,0.04745779,-0.10227940,0.04991523,-0.13047466,0.00000000,-0.00000023,0.02575706,-0.08728505,0.00000717,-0.00063099,0.18097274,-0.37397333,0.03036944,-0.08910153,0.08829351,-0.15388768
-3.45472736,0.28759328,-0.64238304,0.04462791,-0.09923645,0.04482051,-0.12138638,0.00000000,-0.00000017,0.02473534,-0.08041760,0.00000533,-0.00053101,0.17282189,-0.36510908,0.02812353,-0.08412040,0.08752394,-0.15234871
-3.44872436,0.27467011,-0.61676327,0.04198347,-0.09596570,0.04008737,-0.11276588,0.00000000,-0.00000013,0.02379597,-0.07428532,0.00000393,-0.00044408,0.16522301,-0.35524488,0.02603804,-0.07926960,0.08680578,-0.15051878
-3.44272136,0.26265899,-0.59120828,0.03952439,-0.09247063,0.03572646,-0.10455759,0.00000000,-0.00000010,0.02292861,-0.06877960,0.00000288,-0.00036904,0.15814505,-0.34441351,0.02411248,-0.07453605,0.08609611,-0.14836370
-3.43671836,0.25147284,-0.56560452,0.03724458,-0.08876513,0.03174042,-0.09672057,0.00000000,-0.00000008,0.02212166,-0.06380569,0.00000210,-0.00030470,0.15153941,-0.33267582,0.02234271,-0.06991269,0.08534839,-0.14585964
-3.43071536,0.24100374,-0.53989291,0.03513294,-0.08487161,0.02812462,-0.08922681,0.00000000,-0.00000006,0.02136269,-0.05928194,0.00000152,-0.00024996,0.14534401,-0.32011610,0.02072139,-0.06539782,0.08451472,-0.14299238
-3.42471236,0.23113004,-0.51406115,0.03317460,-0.08081916,0.02486809,-0.08205930,0.00000000,-0.00000004,0.02063896,-0.05513882,0.00000109,-0.00020370,0.13948785,-0.30683714,0.01923867,-0.06099421,0.08354824,-0.13975653
-3.41870935,0.22172370,-0.48813558,0.03135212,-0.07664160,0.02195465,-0.07520986,0.00000000,-0.00000003,0.01993789,-0.05131782,0.00000078,-0.00016491,0.13389553,-0.29295521,0.01788281,-0.05670819,0.08240537,-0.13615473
-3.41270635,0.21265754,-0.46217319,0.02964670,-0.07237573,0.01936406,-0.06867709,0.00000000,-0.00000002,0.01924761,-0.04777035,0.00000055,-0.00013262,0.12849171,-0.27859522,0.01664093,-0.05254864,0.08104791,-0.13219685
-3.40670335,0.20381171,-0.43625391,0.02803930,-0.06805962,0.01707328,-0.06246422,0.00000000,-0.00000002,0.01855746,-0.04445661,0.00000039,-0.00010593,0.12320512,-0.26388628,0.01549966,-0.04852604,0.07944485,-0.12789930
-3.40070035,0.19507949,-0.41047356,0.02651171,-0.06373123,0.01505760,-0.05657728,0.00000000,-0.00000001,0.01785832,-0.04134442,0.00000028,-0.00008405,0.11797204,-0.24895767,0.01444573,-0.04465158,0.07757374,-0.12328428
-3.39469735,0.18637181,-0.38493763,0.02504728,-0.05942709,0.01329178,-0.05102331,0.00000000,-0.00000001,0.01714300,-0.03840822,0.00000020,-0.00006623,0.11273908,-0.23393544,0.01346657,-0.04093631,0.07542174,-0.11837917
-3.38869435,0.17762058,-0.35975585,0.02363168,-0.05518139,0.01175100,-0.04580898,0.00000000,-0.00000001,0.01640639,-0.03562804,0.00000014,-0.00005183,0.10746511,-0.21893968,0.01255067,-0.03739046,0.07298603,-0.11321588
-3.38269135,0.16878071,-0.33503782,0.02225328,-0.05102520,0.01041174,-0.04093941,0.00000001,-0.00000000,0.01564561,-0.03298859,0.00000011,-0.00004029,0.10212245,-0.20408232,0.01168792,-0.03402290,0.07027391,-0.10783024
-3.37668834,0.15983080,-0.31088941,0.02090340,-0.04698600,0.00925247,-0.03641727,0.00000001,-0.00000000,0.01485992,-0.03047847,0.00000009,-0.00003110,0.09669719,-0.18946570,0.01086983,-0.03084073,0.06730238,-0.10226139
-3.37068534,0.15077266,-0.28741011,0.01957641,-0.04308734,0.00825424,-0.03224230,0.00000001,-0.00000000,0.01405069,-0.02808942,0.00000008,-0.00002384,0.09118879,-0.17518153,0.01008962,-0.02784901,0.06409727,-0.09655111
-3.36468234,0.14162979,-0.26469105,0.01826958,-0.03934877,0.00740112,-0.02841091,0.00000001,-0.00000000,0.01322113,-0.02581568,0.00000008,-0.00001814,0.08560906,-0.16131041,0.00934218,-0.02505065,0.06069215,-0.09074316
-3.35867934,0.13244498,-0.24281363,0.01698285,-0.03578590,0.00668054,-0.02491622,0.00000002,-0.00000000,0.01237605,-0.02365343,0.00000010,-0.00001372,0.07998052,-0.14792174,0.00862403,-0.02244639,0.05712688,-0.08488255
-3.35267634,0.12327736,-0.22184874,0.01571846,-0.03241052,0.00608351,-0.02174813,0.00000003,-0.00000000,0.01152150,-0.02160030,0.00000012,-0.00001029,0.07433444,-0.13507389,0.00793312,-0.02003486,0.05344601,-0.07901471
-3.34667334,0.11419903,-0.20185622,0.01448055,-0.02923092,0.00560480,-0.01889365,0.00000003,-0.00000000,0.01066445,-0.01965498,0.00000015,-0.00000767,0.06870864,-0.12281459,0.00726864,-0.01781280,0.04969719,-0.07318474
-3.34067034,0.10529151,-0.18288478,0.01327465,-0.02625214,0.00524303,-0.01633734,0.00000004,-0.00000000,0.00981239,-0.01781680,0.00000019,-0.00000568,0.06314512,-0.11118145,0.00663080,-0.01577522,0.04592943,-0.06743657
-3.33466733,0.09664236,-0.16497194,0.01210724,-0.02347635,0.00500076,-0.01406176,0.00000006,-0.00000000,0.00897300,-0.01608546,0.00000025,-0.00000417,0.05768782,-0.10020260,0.00602053,-0.01391570,0.04219160,-0.06181208
-3.32866433,0.08834192,-0.14814426,0.01098526,-0.02090320,0.00488450,-0.01204800,0.00000008,-0.00000000,0.00815378,-0.01446078,0.00000032,-0.00000305,0.05238039,-0.08989729,0.00543928,-0.01222662,0.03853099,-0.05635040
-3.32266133,0.08048053,-0.13241763,0.00991572,-0.01853015,0.00490475,-0.01027623,0.00000010,-0.00000000,0.00736180,-0.01294245,0.00000041,-0.00000221,0.04726435,-0.08027662,0.00488875,-0.01069945,0.03499213,-0.05108711
-3.31665833,0.07314616,-0.11779760,0.00890533,-0.01635283,0.00507595,-0.00872616,0.00000013,-0.00000000,0.00660343,-0.01152990,0.00000053,-0.00000159,0.04237748,-0.07134412,0.00437075,-0.00932499,0.03161580,-0.04605364
-3.31065533,0.06642264,-0.10427989,0.00796020,-0.01436530,0.00541649,-0.00737754,0.00000016,-0.00000000,0.00588418,-0.01022210,0.00000068,-0.00000113,0.03775256,-0.06309642,0.00388693,-0.00809360,0.02843839,-0.04127676
-3.30465233,0.06038840,-0.09185090,0.00708566,-0.01256039,0.00594859,-0.00621048,0.00000021,-0.00000000,0.00520856,-0.00901757,0.00000086,-0.00000080,0.03341656,-0.05552390,0.00343877,-0.00699544,0.02549138,-0.03677822
