energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.35867934,7.92297148,0.10982917,0.34889713,0.48169048,5.52921466,0.73912067,0.32762230,0.18850775,0.77945551
-3.35267634,8.20051649,0.10450031,0.35527745,0.50630653,5.74187275,0.75224045,0.32760762,0.19569168,0.81761544
-3.34667334,8.49799518,0.09960783,0.36269712,0.53163174,5.96859196,0.76829840,0.32830197,0.20315084,0.85751548
-3.34067034,8.81385394,0.09518016,0.37103631,0.55750880,6.20861751,0.78715820,0.32962614,0.21079872,0.89876505
-3.33466733,9.14647401,0.09123121,0.38017722,0.58377444,6.46117383,0.80864381,0.33149738,0.21854622,0.94094005
-3.32866433,9.49419857,0.08776139,0.39000484,0.61026044,6.72547777,0.83254117,0.33383157,0.22630331,0.98358956
-3.32266133,9.85534965,0.08475903,0.40040737,0.63679468,7.00074165,0.85860039,0.33654541,0.23398065,1.02624355
-3.31665833,10.22823322,0.08220212,0.41127634,0.66320222,7.28616518,0.88653833,0.33955835,0.24149123,1.06842142
-3.31065533,10.61113108,0.08006035,0.42250641,0.68930631,7.58091528,0.91604145,0.34279409,0.24875195,1.10964102
-3.30465233,11.00227968,0.07829717,0.43399486,0.71492957,7.88409467,0.94676905,0.34618180,0.25568500,1.14942798
-3.29864932,11.39983686,0.07687194,0.44564081,0.73989518,8.19470018,0.97835664,0.34965681,0.26221905,1.18732489
-3.29264632,11.80183875,0.07574197,0.45734434,0.76402822,8.51157356,1.01041971,0.35316077,0.26829021,1.22290015
-3.28664332,12.20614992,0.07486440,0.46900536,0.78715708,8.83334780,1.04255772,0.35664147,0.27384263,1.25575613
-3.28064032,12.61041118,0.07419795,0.48052263,0.80911503,9.15839306,1.07435835,0.36005211,0.27882885,1.28553636
-3.27463732,13.01198957,0.07370426,0.49179268,0.82974190,9.48476671,1.10540222,0.36335034,0.28320988,1.31193159
-3.26863432,13.40793598,0.07334914,0.50270908,0.84888576,9.81017226,1.13526791,0.36649692,0.28695487,1.33468450
-3.26263132,13.79495549,0.07310341,0.51316189,0.86640483,10.13193175,1.16353738,0.36945442,0.29004070,1.35359294
-3.25662831,14.16939538,0.07294352,0.52303757,0.88216928,10.44697581,1.18980182,0.37218579,0.29245130,1.36851186
-3.25062531,14.52725497,0.07285193,0.53221932,0.89606321,10.75185492,1.21366793,0.37465313,0.29417680,1.37935372
-3.24462231,14.86422036,0.07281721,0.54058803,0.90798661,11.04277417,1.23476449,0.37681670,0.29521280,1.38608772
-3.23861931,15.17572575,0.07283403,0.54802376,0.91785734,11.31565258,1.25274929,0.37863432,0.29555947,1.38873803
-3.23261631,15.45704153,0.07290295,0.55440790,0.92561319,11.56620670,1.26731614,0.38006120,0.29522095,1.38738107
-3.22661331,15.70338727,0.07303014,0.55962588,0.93121399,11.79005631,1.27820204,0.38105034,0.29420474,1.38214229
-3.22061031,15.91006643,0.07322695,0.56357043,0.93464371,11.98284884,1.28519410,0.38155335,0.29252139,1.37319263
-3.21460730,16.07261742,0.07350951,0.56614526,0.93591266,12.14039766,1.28813616,0.38152196,0.29018447,1.36074482
-3.20860430,16.18697463,0.07389815,0.56726913,0.93505962,12.25882794,1.28693491,0.38090984,0.28721059,1.34504983
-3.20260130,16.24963181,0.07441696,0.56687994,0.93215393,12.33472337,1.28156504,0.37967492,0.28361987,1.32639346
-3.19659830,16.25779917,0.07509310,0.56493893,0.92729739,12.36526627,1.27207347,0.37778188,0.27943639,1.30509322
-3.19059530,16.20954593,0.07595618,0.56143444,0.92062587,12.34836363,1.25858216,0.37520481,0.27468884,1.28149541
-3.18459230,16.10391993,0.07703750,0.55638535,0.91231044,12.28275234,1.24128934,0.37192975,0.26941117,1.25597230
-3.17858929,15.94103686,0.07836920,0.54984366,0.90255790,12.16807723,1.22046905,0.36795704,0.26364321,1.22891931
-3.17258629,15.72213305,0.07998330,0.54189624,0.89161036,12.00493747,1.19646864,0.36330320,0.25743108,1.20075188
-3.16658329,15.44957752,0.08191052,0.53266540,0.87974384,11.79489775,1.16970422,0.35800232,0.25082743,1.17190193
-3.16058029,15.12684085,0.08417908,0.52230826,0.86726567,11.54046316,1.14065404,0.35210665,0.24389139,1.14281357
-3.15457729,14.75842092,0.08681330,0.51101469,0.85451041,11.24501801,1.10984974,0.34568647,0.23668806,1.11393797
-3.14857429,14.34972767,0.08983207,0.49900394,0.84183437,10.91273107,1.07786566,0.33882901,0.22928776,1.08572720
-3.14257129,13.90693122,0.09324729,0.48651981,0.82960866,10.54843138,1.04530639,0.33163659,0.22176485,1.05862711
-3.13656828,13.43677987,0.09706233,0.47382469,0.81821077,10.15746025,1.01279286,0.32422387,0.21419615,1.03306919
-3.13056528,12.94639571,0.10127050,0.46119236,0.80801498,9.74550632,0.98094733,0.31671441,0.20665918,1.00946161
-3.12456228,12.44305724,0.10585371,0.44890005,0.79938168,9.31843117,0.95037773,0.30923661,0.19923013,0.98817974
-3.11855928,11.93397842,0.11078141,0.43721986,0.79264617,8.88209360,0.92166186,0.30191927,0.19198173,0.96955651
-3.11255628,11.42609429,0.11600976,0.42640995,0.78810716,8.44218019,0.89533197,0.29488687,0.18498115,0.95387292
-3.10655328,10.92586224,0.12148143,0.41670582,0.78601553,8.00404955,0.87186028,0.28825498,0.17828806,0.94134936
-3.10055028,10.43908758,0.12712568,0.40831213,0.78656392,7.57259649,0.85164596,0.28212580,0.17195284,0.93213793
-3.09454727,9.97078010,0.13285919,0.40139526,0.78987756,7.15214107,0.83500404,0.27658425,0.16601524,0.92631654
-3.08854427,9.52504699,0.13858737,0.39607707,0.79600693,6.74634634,0.82215675,0.27169470,0.16050334,0.92388484
-3.08254127,9.10502531,0.14420634,0.39243018,0.80492254,6.35816643,0.81322756,0.26749846,0.15543312,0.92476260
-3.07653827,8.71285511,0.14960537,0.39047478,0.81651235,5.98982548,0.80823824,0.26401232,0.15080839,0.92879041
-3.07053527,8.34969221,0.15466991,0.39017742,0.83058192,5.64282616,0.80710893,0.26122805,0.14662131,0.93573308
-3.06453227,8.01575797,0.15928493,0.39145165,0.84685740,5.31798502,0.80966144,0.25911290,0.14285335,0.94528538
-3.05852926,7.71042136,0.16333851,0.39416058,0.86499145,5.01549098,0.81562539,0.25761115,0.13947661,0.95708010
-3.05252626,7.43230773,0.16672562,0.39812125,0.88457179,4.73498231,0.82464715,0.25664658,0.13645551,0.97069810
-3.04652326,7.17942732,0.16935171,0.40311068,0.90513209,4.47563673,0.83630117,0.25612564,0.13374870,0.98567984
-3.04052026,6.94931648,0.17113616,0.40887325,0.92616493,4.23626942,0.85010313,0.25594136,0.13131107,1.00153794
-3.03451726,6.73918413,0.17201530,0.41512928,0.94713603,4.01543335,0.86552458,0.25597754,0.12909575,1.01777036
-3.02851426,6.54605665,0.17194490,0.42158424,0.96749959,3.81151728,0.88200841,0.25611329,0.12705614,1.03387354
-3.02251126,6.36691469,0.17090199,0.42793841,0.98671373,3.62283688,0.89898456,0.25622753,0.12514762,1.04935500
-3.01650825,6.19881682,0.16888595,0.43389652,1.00425572,3.44771553,0.91588543,0.25620335,0.12332915,1.06374512
-3.01050525,6.03900571,0.16591883,0.43917689,1.01963633,3.28455233,0.93216057,0.25593194,0.12156449,1.07660761
-3.00450225,5.88499403,0.16204477,0.44352002,1.03241277,3.13187555,0.94729004,0.25531616,0.11982321,1.08754838
-2.99849925,5.73462868,0.15732881,0.44669595,1.04219993,2.98838095,0.96079618,0.25427344,0.11808129,1.09622290
-2.99249625,5.58613302,0.15185484,0.44851048,1.04867950,2.85295536,0.97225353,0.25273794,0.11632151,1.10234168
-2.98649325,5.43812817,0.14572310,0.44880989,1.05160686,2.72468633,0.98129668,0.25066216,0.11453351,1.10567422
-2.98049025,5.28963535,0.13904714,0.44748415,1.05081566,2.60285972,0.98762613,0.24801774,0.11271371,1.10605143
-2.97448724,5.14006193,0.13195046,0.44446851,1.04622018,2.48694730,0.99101205,0.24479560,0.11086500,1.10336676
-2.96848424,4.98917470,0.12456308,0.43974372,1.03781553,2.37658686,0.99129626,0.24100557,0.10899642,1.09757627
-2.96248124,4.83706362,0.11701802,0.43333470,1.02567608,2.27155722,0.98839251,0.23667542,0.10712270,1.08869806
-2.95647824,4.68409989,0.10944801,0.42530819,1.00995233,2.17175078,0.98228543,0.23184955,0.10526388,1.07681101
-2.95047524,4.53089162,0.10198241,0.41576928,0.99086651,2.07714574,0.97302842,0.22658736,0.10344489,1.06205342
-2.94447224,4.37824010,0.09474454,0.40485726,0.96870747,1.98777998,0.96074080,0.22096144,0.10169529,1.04462147
-2.93846923,4.22709906,0.08784950,0.39274094,0.94382490,1.90372810,0.94560438,0.21505564,0.10004893,1.02476766
-2.93246623,4.07853882,0.08140243,0.37961374,0.91662348,1.82508267,0.92785995,0.20896319,0.09854382,1.00279941
-2.92646323,3.93371636,0.07549731,0.36568876,0.88755694,1.75194027,0.90780361,0.20278479,0.09722184,0.97907758
-2.92046023,3.79385164,0.07021631,0.35119394,0.85712237,1.68439250,0.88578319,0.19662689,0.09612864,0.95401497
-2.91445723,3.66021009,0.06562949,0.33636759,0.82585475,1.62252157,0.86219480,0.19060005,0.09531328,0.92807449
-2.90845423,3.53409031,0.06179504,0.32145426,0.79432181,1.56639985,0.83747938,0.18481743,0.09482794,0.90176700
-2.90245123,3.41681565,0.05875968,0.30670111,0.76311898,1.51609252,0.81211926,0.17939348,0.09472736,0.87564829
-2.89644822,3.30972830,0.05655946,0.29235463,0.73286445,1.47166219,0.78663449,0.17444259,0.09506814,0.85031519
-2.89044522,3.21418387,0.05522061,0.27865783,0.70419406,1.43317432,0.76157872,0.17007799,0.09590780,0.82640044
-2.88444222,3.13154482,0.05476043,0.26584778,0.67775570,1.40070226,0.73753440,0.16641055,0.09730357,0.80456604
-2.87843922,3.06317108,0.05518825,0.25415327,0.65420308,1.37433097,0.71510706,0.16354760,0.09931096,0.78549507
-2.87243622,3.01040636,0.05650626,0.24379271,0.63418856,1.35415842,0.69491849,0.16159171,0.10198209,0.76988161
-2.86643322,2.97455921,0.05871016,0.23497195,0.61835476,1.34029410,0.67759847,0.16063940,0.10536379,0.75841887
-2.86043022,2.95687813,0.06178974,0.22788205,0.60732486,1.33285424,0.66377513,0.16077970,0.10949554,0.75178556
-2.85442721,2.95852075,0.06572915,0.22269690,0.60169143,1.33195367,0.65406370,0.16209263,0.11440740,0.75063044
-2.84842421,2.98051729,0.07050709,0.21957059,0.60200382,1.33769453,0.64905383,0.16464753,0.12011782,0.75555551
-2.84242121,3.02372948,0.07609673,0.21863459,0.60875422,1.35015224,0.64929551,0.16850132,0.12663169,0.76709804
-2.83641821,3.08880611,0.08246557,0.21999476,0.62236249,1.36935953,0.65528399,0.17369670,0.13393848,0.78571179
-2.83041521,3.17613717,0.08957514,0.22372818,0.64316040,1.39528936,0.66744390,0.18026028,0.14201075,0.81174821
-2.82441221,3.28580870,0.09738069,0.22988007,0.67137544,1.42783775,0.68611320,0.18820086,0.15080305,0.84543802
-2.81840920,3.41756062,0.10583088,0.23846080,0.70711502,1.46680763,0.71152743,0.19750773,0.16025137,0.88687392
-2.81240620,3.57075010,0.11486753,0.24944320,0.75035164,1.51189471,0.74380500,0.20814927,0.17027313,0.93599531
-2.80640320,3.74432292,0.12442554,0.26276040,0.80090989,1.56267657,0.78293406,0.22007180,0.18076779,0.99257571
-2.80040020,3.93679495,0.13443294,0.27830437,0.85845599,1.61860556,0.82876189,0.23319884,0.19161825,1.05621364
-2.79439720,4.14624589,0.14481123,0.29592528,0.92249075,1.67900653,0.88098727,0.24743088,0.20269276,1.12632784
-2.78839420,4.37032669,0.15547593,0.31543192,0.99234668,1.74307957,0.93915662,0.26264569,0.21384762,1.20215727
-2.78239120,4.60628175,0.16633744,0.33659324,1.06718992,1.80990825,1.00266443,0.27869924,0.22493039,1.28276670
-2.77638819,4.85098625,0.17730216,0.35914116,1.14602753,1.87847309,1.07075828,0.29542731,0.23578354,1.36705793
-2.77038519,5.10099841,0.18827390,0.38277458,1.22772037,1.94767013,1.14254885,0.31264779,0.24624858,1.45378708
-2.76438219,5.35262558,0.19915544,0.40716464,1.31100181,2.01633392,1.21702473,0.33016356,0.25617029,1.54158758
-2.75837919,5.60200267,0.20985038,0.43196107,1.39450202,2.08326415,1.29307206,0.34776609,0.26540106,1.62899875
-2.75237619,5.84518036,0.22026498,0.45679953,1.47677738,2.14725495,1.36949840,0.36523949,0.27380508,1.71449907
-2.74637319,6.07822048,0.23031009,0.48130968,1.55634432,2.20712570,1.44506025,0.38236496,0.28126229,1.79654356
-2.74037019,6.29729495,0.23990299,0.50512368,1.63171665,2.26175216,1.51849336,0.39892558,0.28767175,1.87360380
-2.73436718,6.49878485,0.24896915,0.52788500,1.70144504,2.31009660,1.58854482,0.41471112,0.29295460,1.94420948
-2.72836418,6.67937587,0.25744365,0.54925697,1.76415743,2.35123584,1.65400572,0.42952281,0.29705608,2.00698999
-2.72236118,6.83614630,0.26527244,0.56893094,1.81859861,2.38438590,1.71374317,0.44317782,0.29994699,2.06071439
-2.71635818,6.96664444,0.27241319,0.58663370,1.86366771,2.40892253,1.76673053,0.45551335,0.30162409,2.10432826
-2.71035518,7.06895225,0.27883570,0.60213389,1.89845176,2.42439670,1.81207455,0.46639009,0.30210981,2.13698602
-2.70435218,7.14173297,0.28452208,0.61524710,1.92225419,2.43054457,1.84903848,0.47569496,0.30145112,2.15807736
-2.69834917,7.18426118,0.28946638,0.62583966,1.93461687,2.42729173,1.87706019,0.48334305,0.29971761,2.16724669
-2.69234617,7.19643438,0.29367401,0.63383086,1.93533482,2.41475165,1.89576480,0.48927874,0.29699904,2.16440487
-2.68634317,7.17876620,0.29716088,0.63919372,1.92446295,2.39321868,1.90497138,0.49347586,0.29340240,2.14973272
-2.68034017,7.13236209,0.29995230,0.64195422,1.90231462,2.36315603,1.90469355,0.49593713,0.28904859,2.12367631
-2.67433717,7.05887909,0.30208180,0.64218919,1.86945193,2.32517944,1.89513441,0.49669280,0.28406898,2.08693416
-2.66833417,6.96047196,0.30359005,0.64002309,1.82666843,2.28003743,1.87667603,0.49579875,0.27860196,2.04043710
-2.66233117,6.83972822,0.30452374,0.63562369,1.77496486,2.22858897,1.84986431,0.49333401,0.27278962,1.98532161
-2.65632816,6.69959532,0.30493472,0.62919705,1.71551901,2.17177963,1.81539005,0.48939809,0.26677461,1.92289775
-2.65032516,6.54330276,0.30487937,0.62098201,1.64965108,2.11061709,1.77406715,0.48410803,0.26069745,1.85461308
-2.64432216,6.37428231,0.30441820,0.61124435,1.57878580,2.04614692,1.72680901,0.47759556,0.25469411,1.78201398
-2.63831916,6.19608896,0.30361572,0.60027083,1.50441302,1.97942936,1.67460405,0.47000427,0.24889409,1.70670566
-2.63231616,6.01232492,0.30254055,0.58836339,1.42804801,1.91151768,1.61849135,0.46148703,0.24341883,1.63031241
-2.62631316,5.82656849,0.30126567,0.57583343,1.35119304,1.84343870,1.55953719,0.45220371,0.23838055,1.55443923
-2.62031016,5.64230913,0.29986873,0.56299642,1.27530143,1.77617545,1.49881305,0.44231910,0.23388126,1.48063593
-2.61430715,5.46288940,0.29843229,0.55016682,1.20174506,1.71065246,1.43737558,0.43200114,0.23001216,1.41036461
-2.60830415,5.29145415,0.29704391,0.53765317,1.13178630,1.64772333,1.37624886,0.42141941,0.22685303,1.34497126
-2.60230115,5.13090681,0.29579589,0.52575357,1.06655474,1.58816063,1.31640892,0.41074366,0.22447182,1.28566167
-2.59629815,4.98387237,0.29478458,0.51475122,1.00702930,1.53264792,1.25877060,0.40014250,0.22292414,1.23348229
-2.59029515,4.85266661,0.29410925,0.50491026,0.95402554,1.48177357,1.20417650,0.38978203,0.22225283,1.18930577
-2.58429215,4.73927090,0.29387030,0.49647158,0.90818831,1.43602628,1.15338785,0.37982439,0.22248747,1.15382125
-2.57828914,4.64531226,0.29416698,0.48964879,0.86998932,1.39579204,1.10707702,0.37042610,0.22364389,1.12752927
-2.57228614,4.57204819,0.29509448,0.48462442,0.83972931,1.36135238,1.06582138,0.36173632,0.22572366,1.11074094
-2.56628314,4.52035640,0.29674069,0.48154612,0.81754417,1.33288392,1.03009845,0.35389482,0.22871384,1.10358116
-2.56028014,4.49072936,0.29918255,0.48052337,0.80341463,1.31045919,1.00028200,0.34702989,0.23258669,1.10599547
-2.55427714,4.48327412,0.30248228,0.48162447,0.79717882,1.29404865,0.97663924,0.34125603,0.23729988,1.11776028
-2.54827414,4.49771787,0.30668369,0.48487421,0.79854699,1.28352423,0.95932907,0.33667179,0.24279683,1.13849611
-2.54227114,4.53341961,0.31180871,0.49025233,0.80711799,1.27866429,0.94840148,0.33335754,0.24900764,1.16768337
-2.53626813,4.58938843,0.31785452,0.49769291,0.82239679,1.27916012,0.94379831,0.33137358,0.25585029,1.20468045
-2.53026513,4.66430869,0.32479123,0.50708485,0.84381250,1.28462409,0.94535555,0.33075851,0.26323244,1.24874348
-2.52426213,4.75657194,0.33256058,0.51827362,0.87073644,1.29459928,0.95280737,0.33152795,0.27105351,1.29904748
-2.51825913,4.86431529,0.34107552,0.53106430,0.90249968,1.30857061,0.96579211,0.33367390,0.27920717,1.35470813
-2.51225613,4.98546549,0.35022102,0.54522590,0.93840966,1.32597711,0.98386016,0.33716449,0.28758403,1.41480373
-2.50625313,5.11778754,0.35985589,0.56049701,0.97776551,1.34622509,1.00648396,0.34194448,0.29607440,1.47839660
-2.50025013,5.25893623,0.36981570,0.57659247,1.01987163,1.36870188,1.03306976,0.34793613,0.30457106,1.54455321
-2.49424712,5.40650904,0.37991677,0.59321104,1.06404931,1.39278953,1.06297117,0.35504081,0.31297167,1.61236250
-2.48824412,5.55809817,0.38996087,0.61004367,1.10964611,1.41787813,1.09550387,0.36314094,0.32118095,1.68095158
-2.48224112,5.71133989,0.39974063,0.62678215,1.15604290,1.44337822,1.12996131,0.37210238,0.32911223,1.74949844
-2.47623812,5.86395918,0.40904536,0.64312768,1.20265844,1.46873181,1.16563066,0.38177709,0.33668839,1.81724112
-2.47023512,6.01380791,0.41766697,0.65879913,1.24895163,1.49342167,1.20180854,0.39200603,0.34384223,1.88348317
-2.46423212,6.15889530,0.42540579,0.67354051,1.29442153,1.51697854,1.23781588,0.40262205,0.35051601,1.94759534
-2.45822911,6.29740969,0.43207611,0.68712735,1.33860547,1.53898612,1.27301134,0.41345282,0.35666049,2.00901372
-2.45222611,6.42773119,0.43751107,0.69937170,1.38107554,1.55908379,1.30680282,0.42432368,0.36223336,2.06723460
-2.44622311,6.54843551,0.44156685,0.71012559,1.42143405,1.57696700,1.33865657,0.43506027,0.36719733,2.12180689
-2.44022011,6.65828946,0.44412590,0.71928259,1.45930829,1.59238567,1.36810372,0.44549093,0.37151800,2.17232263
-2.43421711,6.75623942,0.44509928,0.72677775,1.49434539,1.60514075,1.39474392,0.45544896,0.37516175,2.21840667
-2.42821411,6.84139435,0.44442795,0.73258561,1.52620757,1.61507938,1.41824632,0.46477451,0.37809386,2.25970650
-2.42221111,6.91300513,0.44208307,0.73671665,1.55456852,1.62208904,1.43834787,0.47331628,0.38027697,2.29588309
-2.41620810,6.97044226,0.43806535,0.73921231,1.57911122,1.62609113,1.45484937,0.48093306,0.38167018,2.32660381
-2.41020510,7.01317396,0.43240368,0.74013887,1.59952767,1.62703446,1.46760968,0.48749499,0.38222882,2.35153804
-2.40420210,7.04074648,0.42515297,0.73958058,1.61552056,1.62488903,1.47653862,0.49288472,0.38190497,2.37035617
-2.39819910,7.05276845,0.41639154,0.73763244,1.62680718,1.61964059,1.48158918,0.49699853,0.38064882,2.38273227
-2.39219610,7.04890028,0.40621818,0.73439297,1.63312528,1.61128606,1.48274962,0.49974725,0.37841064,2.38835038
-2.38619310,7.02884983,0.39474894,0.72995756,1.63424079,1.59983039,1.48003600,0.50105725,0.37514349,2.38691438
-2.38019010,6.99237445,0.38211394,0.72441256,1.62995690,1.58528465,1.47348578,0.50087132,0.37080628,2.37816080
-2.37418709,6.93928970,0.36845431,0.71783060,1.62012412,1.56766568,1.46315285,0.49914958,0.36536714,2.36187381
-2.36818409,6.86948397,0.35391926,0.71026735,1.60465068,1.54699718,1.44910419,0.49587034,0.35880682,2.33790172
-2.36218109,6.78293838,0.33866349,0.70175988,1.58351263,1.52331207,1.43141861,0.49103093,0.35112187,2.30617363
-2.35617809,6.67975064,0.32284496,0.69232676,1.55676319,1.49665616,1.41018722,0.48464844,0.34232747,2.26671557
-2.35017509,6.56016162,0.30662300,0.68196982,1.52454055,1.46709271,1.38551589,0.47676038,0.33245960,2.21966470
-2.34417209,6.42458288,0.29015681,0.67067750,1.48707388,1.43470776,1.35752918,0.46742521,0.32157655,2.16528105
-2.33816908,6.27362382,0.27360430,0.65842955,1.44468691,1.39961579,1.32637561,0.45672272,0.30975952,2.10395582
-2.33216608,6.10811671,0.25712132,0.64520293,1.39779915,1.36196566,1.29223364,0.44475420,0.29711241,2.03621573
-2.32616308,5.92913824,0.24086109,0.63097834,1.34692435,1.32194614,1.25531807,0.43164234,0.28376066,1.96272328
-2.32016008,5.73802624,0.22497389,0.61574726,1.29266643,1.27979108,1.21588631,0.41753092,0.26984940,1.88427264
-2.31415708,5.53639053,0.20960695,0.59951894,1.23571299,1.23578364,1.17424400,0.40258419,0.25554073,1.80178162
-2.30815408,5.32611700,0.19490439,0.58232698,1.17682666,1.19025938,1.13074957,0.38698588,0.24101066,1.71627978
-2.30215108,5.10936430,0.18100725,0.56423512,1.11683469,1.14360802,1.08581736,0.37093789,0.22644542,1.62889357
-2.29614807,4.88855259,0.16805346,0.54534199,1.05661708,1.09627342,1.03991902,0.35465865,0.21203768,1.54082883
-2.29014507,4.66634428,0.15617781,0.52578441,0.99709385,1.04875186,0.99358278,0.33838105,0.19798266,1.45335157
-2.28414207,4.44561664,0.14551166,0.50573912,0.93921153,1.00158815,0.94739075,0.32234991,0.18447427,1.36776747
-2.27813907,4.22942640,0.13618257,0.48542276,0.88392944,0.95536979,0.90197383,0.30681912,0.17170148,1.28540096
-2.27213607,4.02096655,0.12831357,0.46509011,0.83220590,0.91071888,0.85800453,0.29204829,0.15984491,1.20757409
-2.26613307,3.82351593,0.12202220,0.44503044,0.78498450,0.86828197,0.81618754,0.27829895,0.14907384,1.13558583
-2.26013007,3.64038198,0.11741909,0.42556232,0.74318048,0.82871784,0.77724834,0.26583030,0.13954341,1.07069179
-2.25412706,3.47483740,0.11460624,0.40702679,0.70766721,0.79268354,0.74192000,0.25489459,0.13139230,1.01408456
-2.24812406,3.33005167,0.11367481,0.38977920,0.67926272,0.76081872,0.71092829,0.24573206,0.12474066,0.96687460
-2.24212106,3.20901836,0.11470248,0.37418003,0.65871598,0.73372881,0.68497553,0.23856554,0.11968825,0.93007159
-2.23611806,3.11447964,0.11775051,0.36058490,0.64669304,0.71196731,0.66472334,0.23359479,0.11631285,0.90456610
-2.23011506,3.04884935,0.12286037,0.34933401,0.64376273,0.69601780,0.65077478,0.23099075,0.11466881,0.89111133
-2.22411206,3.01413663,0.13005019,0.34074154,0.65038206,0.68627609,0.64365611,0.23088970,0.11478577,0.89030516
-2.21810905,3.01187194,0.13931107,0.33508512,0.66688129,0.68303326,0.64379882,0.23338760,0.11666743,0.90257223
-2.21210605,3.04303796,0.15060352,0.33259584,0.69344911,0.68646018,0.65152222,0.23853485,0.12029058,0.92814660
-2.20610305,3.10800782,0.16385411,0.33344904,0.73011812,0.69659414,0.66701730,0.24633154,0.12560417,0.96705519
-2.20010005,3.20649342,0.17895258,0.33775628,0.77675132,0.71332837,0.69033242,0.25672359,0.13252882,1.01910277
-2.19409705,3.33750649,0.19574977,0.34555861,0.83303033,0.73640494,0.72136140,0.26959993,0.14095652,1.08385921
-2.18809405,3.49933522,0.21405640,0.35682169,0.89844602,0.76541176,0.75983471,0.28479104,0.15075088,1.16065002
-2.18209105,3.68953891,0.23364309,0.37143267,0.97229271,0.79978397,0.80531451,0.30206891,0.16174790,1.24855109
-2.17608804,3.90496273,0.25424169,0.38919929,1.05366659,0.83881024,0.85719385,0.32114885,0.17375744,1.34638890
-2.17008504,4.14177426,0.27554815,0.40985123,1.14146947,0.88164397,0.91470091,0.34169308,0.18656543,1.45274701
-2.16408204,4.39552259,0.29722694,0.43304376,1.23441842,0.92731953,0.97690833,0.36331624,0.19993687,1.56597983
-2.15807904,4.66122022,0.31891698,0.45836389,1.33106197,0.97477315,1.04274812,0.38559276,0.21361966,1.68423424
-2.15207604,4.93344653,0.34023917,0.48533874,1.42980313,1.02286816,1.11103198,0.40806612,0.22734928,1.80547935
-2.14607304,5.20647111,0.36080511,0.51344619,1.52892912,1.07042377,1.18047689,0.43025958,0.24085412,1.92754444
-2.14007004,5.47439373,0.38022692,0.54212743,1.62664748,1.11624661,1.24973546,0.45168825,0.25386145,2.04816433
-2.13406703,5.73129702,0.39812775,0.57080117,1.72112784,1.15916395,1.31743032,0.47187213,0.26610381,2.16503144
-2.12806403,5.97140688,0.41415261,0.59887910,1.81054799,1.19805736,1.38219143,0.49034952,0.27732559,2.27585303
-2.12206103,6.18925487,0.42797900,0.62578210,1.89314302,1.23189566,1.44269528,0.50669047,0.28728960,2.37841174
-2.11605803,6.37983675,0.43932704,0.65095662,1.96725558,1.25976569,1.49770430,0.52050960,0.29578333,2.47062735
-2.11005503,6.53876059,0.44796843,0.67389072,2.03138532,1.28089974,1.54610512,0.53147785,0.30262465,2.55061736
-2.10405203,6.66237850,0.45373397,0.69412905,2.08423552,1.29469858,1.58694403,0.53933256,0.30766671,2.61675377
-2.09804902,6.74789628,0.45651919,0.71128626,2.12475476,1.30074881,1.61945799,0.54388558,0.31080185,2.66771379
-2.09204602,6.79345616,0.45628779,0.72505831,2.15217175,1.29883415,1.64309989,0.54502881,0.31196422,2.70252193
-2.08604302,6.79818870,0.45307282,0.73523103,2.16602158,1.28893983,1.65755665,0.54273714,0.31113119,2.72058157
-2.08004002,6.76223163,0.44697531,0.74168571,2.16616211,1.27125018,1.66275934,0.53706843,0.30832323,2.72169440
-2.07403702,6.68671426,0.43816054,0.74440137,2.15277946,1.24613935,1.65888455,0.52816073,0.30360260,2.70606660
-2.06803402,6.57370830,0.42685214,0.74345359,2.12638234,1.21415565,1.64634691,0.51622666,0.29707049,2.67430130
-2.06203102,6.42614684,0.41332407,0.73900982,2.08778514,1.17600030,1.62578279,0.50154535,0.28886317,2.62737747
-2.05602801,6.24771509,0.39789107,0.73132159,2.03808038,1.13250139,1.59802587,0.48445215,0.27914705,2.56661594
-2.05002501,6.04271750,0.38089786,0.72071360,1.97860179,1.08458440,1.56407550,0.46532679,0.26811294,2.49363398
-2.04402201,5.81592698,0.36270757,0.70757042,1.91087929,1.03324034,1.52505916,0.44458019,0.25596986,2.41029024
-2.03801901,5.57242245,0.34369004,0.69232121,1.83658792,0.97949310,1.48219065,0.42264082,0.24293852,2.31862236
-2.03201601,5.31742167,0.32421021,0.67542315,1.75749276,0.92436710,1.43672575,0.39994094,0.22924486,2.22077989
-2.02601301,5.05611591,0.30461735,0.65734436,1.67539215,0.86885665,1.38991728,0.37690340,0.21511385,2.11895512
-2.02001001,4.79351309,0.28523538,0.63854692,1.59206137,0.81389820,1.34297157,0.35392943,0.20076378,2.01531475
-2.01400700,4.53429506,0.26635460,0.61947076,1.50919916,0.76034622,1.29700797,0.33138796,0.18640122,1.91193499
-2.00800400,4.28269426,0.24822518,0.60051923,1.42837897,0.70895367,1.25302329,0.30960670,0.17221682,1.81074248
-2.00200100,4.04239364,0.23105253,0.58204667,1.35100672,0.66035748,1.21186246,0.28886535,0.15838207,1.71346322
-1.99599800,3.81645251,0.21499460,0.56434870,1.27828641,0.61506922,1.17419655,0.26939096,0.14504700,1.62158112
