energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.17858929,2.69770693,0.36387939,1.03325649,0.00337878,0.10327962,0.01846726,1.42518093,0.29703678,0.13169424
-3.17258629,2.61969606,0.35970592,0.96925700,0.00375048,0.10610517,0.01909606,1.39571123,0.29951100,0.13555660
-3.16658329,2.54414013,0.35601180,0.90589873,0.00415418,0.10915011,0.01983258,1.36768369,0.30264994,0.13941542
-3.16058029,2.47245773,0.35292944,0.84412416,0.00458845,0.11235320,0.02069034,1.34176623,0.30650835,0.14322353
-3.15457729,2.40593616,0.35057883,0.78478725,0.00505092,0.11566561,0.02168362,1.31856114,0.31113871,0.14693801
-3.14857429,2.34571618,0.34906568,0.72864379,0.00553822,0.11905033,0.02282763,1.29859835,0.31658845,0.15052081
-3.14257129,2.29278516,0.34848049,0.67634671,0.00604602,0.12248166,0.02413849,1.28233267,0.32289735,0.15393948
-3.13656828,2.24797748,0.34889825,0.62844560,0.00656902,0.12594468,0.02563334,1.27014429,0.33009529,0.15716771
-3.13056528,2.21198027,0.35037863,0.58538992,0.00710104,0.12943464,0.02733037,1.26234156,0.33820008,0.16018572
-3.12456228,2.18534282,0.35296652,0.54753502,0.00763509,0.13295622,0.02924880,1.25916530,0.34721548,0.16298038
-3.11855928,2.16848761,0.35669257,0.51514993,0.00816355,0.13652262,0.03140876,1.26079370,0.35712922,0.16554508
-3.11255628,2.16172142,0.36157375,0.48842607,0.00867833,0.14015444,0.03383111,1.26734699,0.36791118,0.16787922
-3.10655328,2.16524495,0.36761369,0.46748615,0.00917106,0.14387833,0.03653707,1.27889115,0.37951169,0.16998746
-3.10055028,2.17915981,0.37480270,0.45239217,0.00963335,0.14772549,0.03954776,1.29544045,0.39186015,0.17187861
-3.09454727,2.20347224,0.38311765,0.44315234,0.01005698,0.15172999,0.04288358,1.31695819,0.40486397,0.17356439
-3.08854427,2.23809318,0.39252140,0.43972607,0.01043424,0.15592697,0.04656338,1.34335588,0.41840808,0.17505802
-3.08254127,2.28283476,0.40296216,0.44202715,0.01075805,0.16035078,0.05060352,1.37449081,0.43235508,0.17637274
-3.07653827,2.33740367,0.41437261,0.44992487,0.01102231,0.16503312,0.05501683,1.41016244,0.44654625,0.17752043
-3.07053527,2.40139225,0.42666910,0.46324329,0.01122198,0.17000127,0.05981139,1.45010787,0.46080333,0.17851025
-3.06453227,2.47426812,0.43975089,0.48175897,0.01135334,0.17527635,0.06498933,1.49399711,0.47493126,0.17934767
-3.05852926,2.55536362,0.45349958,0.50519762,0.01141404,0.18087176,0.07054556,1.54142859,0.48872185,0.18003358
-3.05252626,2.64386617,0.46777897,0.53323017,0.01140322,0.18679187,0.07646656,1.59192553,0.50195818,0.18056388
-3.04652326,2.73881081,0.48243519,0.56546884,0.01132150,0.19303080,0.08272933,1.64493379,0.51441965,0.18092933
-3.04052026,2.83907601,0.49729743,0.60146391,0.01117092,0.19957151,0.08930046,1.69982156,0.52588755,0.18111577
-3.03451726,2.94338371,0.51217914,0.64070172,0.01095492,0.20638507,0.09613550,1.75588138,0.53615078,0.18110462
-3.02851426,3.05030433,0.52687973,0.68260446,0.01067814,0.21343025,0.10317864,1.81233483,0.54501153,0.18087369
-3.02251126,3.15826748,0.54118695,0.72653217,0.01034630,0.22065326,0.11036276,1.86833998,0.55229064,0.18039820
-3.01650825,3.26557845,0.55487961,0.77178736,0.00996595,0.22798787,0.11760989,1.92300165,0.55783235,0.17965191
-3.01050525,3.37044080,0.56773093,0.81762234,0.00954431,0.23535576,0.12483217,1.97538453,0.56150826,0.17860837
-3.00450225,3.47098455,0.57951226,0.86324943,0.00908896,0.24266716,0.13193320,2.02452882,0.56322031,0.17724214
-2.99849925,3.56529975,0.58999707,0.90785374,0.00860768,0.24982193,0.13880990,2.06946825,0.56290268,0.17552996
-2.99249625,3.65147449,0.59896542,0.95060848,0.00810817,0.25671085,0.14535475,2.10924982,0.56052248,0.17345181
-2.98649325,3.72763644,0.60620836,0.99069215,0.00759788,0.26321746,0.15145838,2.14295501,0.55607947,0.17099185
-2.98049025,3.79199677,0.61153266,1.02730719,0.00708384,0.26922017,0.15701244,2.16972164,0.54960461,0.16813913
-2.97448724,3.84289496,0.61476534,1.05969934,0.00657247,0.27459480,0.16191262,2.18876583,0.54115787,0.16488813
-2.96848424,3.87884306,0.61575811,1.08717699,0.00606950,0.27921747,0.16606174,2.19940328,0.53082527,0.16123913
-2.96248124,3.89856772,0.61439157,1.10912980,0.00557991,0.28296781,0.16937277,2.20106912,0.51871543,0.15719836
-2.95647824,3.90104854,0.61057893,1.12504565,0.00510784,0.28573238,0.17177164,2.19333556,0.50495597,0.15277800
-2.95047524,3.88555097,0.60426924,1.13452535,0.00465662,0.28740820,0.17319973,2.17592673,0.48968969,0.14799607
-2.94447224,3.85165244,0.59544988,1.13729428,0.00422879,0.28790631,0.17361594,2.14872988,0.47307100,0.14287611
-2.93846923,3.79926054,0.58414824,1.13321055,0.00382612,0.28715512,0.17299820,2.11180258,0.45526247,0.13744684
-2.93246623,3.72862211,0.57043255,1.12226918,0.00344970,0.28510347,0.17134442,2.06537537,0.43643187,0.13174169
-2.92646323,3.64032290,0.55441161,1.10460213,0.00310000,0.28172330,0.16867273,2.00984964,0.41674951,0.12579832
-2.92046023,3.53527722,0.53623353,1.08047412,0.00277697,0.27701160,0.16502111,1.94579074,0.39638603,0.11965801
-2.91445723,3.41470812,0.51608341,1.05027430,0.00248014,0.27099172,0.16044632,1.87391638,0.37551056,0.11336509
-2.90845423,3.28011840,0.49417998,1.01450432,0.00220867,0.26371385,0.15502227,1.79508066,0.35428921,0.10696632
-2.90245123,3.13325359,0.47077131,0.97376296,0.00196149,0.25525463,0.14883782,1.71025428,0.33288382,0.10051020
-2.89644822,2.97605828,0.44612973,0.92872828,0.00173731,0.24571592,0.14199414,1.62050164,0.31145091,0.09404636
-2.89044522,2.81062735,0.42054606,0.88013783,0.00153476,0.23522266,0.13460172,1.52695558,0.29014064,0.08762488
-2.88444222,2.63915402,0.39432348,0.82876776,0.00135240,0.22392012,0.12677729,1.43079084,0.26909591,0.08129564
-2.87843922,2.46387675,0.36777106,0.77541164,0.00118877,0.21197040,0.11864050,1.33319709,0.24845140,0.07510769
-2.87243622,2.28702681,0.34119744,0.72085990,0.00104245,0.19954851,0.11031078,1.23535257,0.22833262,0.06910869
-2.86643322,2.11077864,0.31490464,0.66588048,0.00091207,0.18683813,0.10190436,1.13839932,0.20885488,0.06334431
-2.86043022,1.93720442,0.28918239,0.61120143,0.00079634,0.17402727,0.09353151,1.04342065,0.19012235,0.05785778
-2.85442721,1.76823458,0.26430306,0.55749597,0.00069405,0.16130392,0.08529425,0.95142183,0.17222711,0.05268948
-2.84842421,1.60562495,0.24051734,0.50537034,0.00060409,0.14885204,0.07728436,0.86331410,0.15524829,0.04787655
-2.84242121,1.45093156,0.21805090,0.45535482,0.00052544,0.13684772,0.06958200,0.77990273,0.13925145,0.04345267
-2.83641821,1.30549317,0.19710181,0.40789771,0.00045716,0.12545596,0.06225474,0.70187882,0.12428804,0.03944782
-2.83041521,1.17042145,0.17783900,0.36336252,0.00039842,0.11482792,0.05535706,0.62981506,0.11039524,0.03588820
-2.82441221,1.04659829,0.16040151,0.32202793,0.00034846,0.10509869,0.04893035,0.56416497,0.09759602,0.03279611
-2.81840920,0.93467961,0.14489848,0.28409026,0.00030660,0.09638569,0.04300330,0.50526519,0.08589948,0.03018991
-2.81240620,0.83510437,0.13140985,0.24966816,0.00027222,0.08878753,0.03759260,0.45334041,0.07530156,0.02808402
-2.80640320,0.74810788,0.11998743,0.21880890,0.00024477,0.08238333,0.03270394,0.40851017,0.06578597,0.02648883
-2.80040020,0.67373808,0.11065642,0.19149594,0.00022374,0.07723248,0.02833327,0.37079696,0.05732538,0.02541070
-2.79439720,0.61187345,0.10341704,0.16765723,0.00020868,0.07337457,0.02446806,0.34013501,0.04988282,0.02485182
-2.78839420,0.56224178,0.09824622,0.14717380,0.00019915,0.07082965,0.02108879,0.31637931,0.04341322,0.02481012
-2.78239120,0.52443853,0.09509931,0.12988838,0.00019475,0.06959851,0.01817026,0.29931423,0.03786505,0.02527901
-2.77638819,0.49794438,0.09391165,0.11561353,0.00019510,0.06966312,0.01568300,0.28866164,0.03318200,0.02624724
-2.77038519,0.48214133,0.09460007,0.10413927,0.00019983,0.07098707,0.01359451,0.28408833,0.02930466,0.02769866
-2.76438219,0.47632734,0.09706429,0.09523983,0.00020857,0.07351606,0.01187037,0.28521265,0.02617218,0.02961195
-2.75837919,0.47972944,0.10118830,0.08867966,0.00022094,0.07717844,0.01047525,0.29161055,0.02372382,0.03196054
-2.75237619,0.49151585,0.10684189,0.08421847,0.00023656,0.08188593,0.00937371,0.30282132,0.02190053,0.03471251
-2.74637319,0.51080732,0.11388241,0.08161555,0.00025504,0.08753442,0.00853092,0.31835333,0.02064632,0.03783070
-2.74037019,0.53668855,0.12215681,0.08063336,0.00027597,0.09400508,0.00791313,0.33769015,0.01990965,0.04127299
-2.73436718,0.56822017,0.13150435,0.08104050,0.00029891,0.10116581,0.00748814,0.36029757,0.01964478,0.04499284
-2.72836418,0.60445208,0.14175984,0.08261432,0.00032342,0.10887308,0.00722559,0.38563178,0.01981300,0.04894011
-2.72236118,0.64443849,0.15275769,0.08514320,0.00034904,0.11697419,0.00709709,0.41314908,0.02038387,0.05306213
-2.71635818,0.68725518,0.16433674,0.08842873,0.00037530,0.12531013,0.00707647,0.44231741,0.02133650,0.05730512
-2.71035518,0.73201919,0.17634591,0.09228790,0.00040174,0.13371877,0.00713975,0.47262954,0.02266071,0.06161591
-2.70435218,0.77791065,0.18865057,0.09655526,0.00042790,0.14203862,0.00726525,0.50361804,0.02435822,0.06594384
-2.69834917,0.82419658,0.20113954,0.10108531,0.00045333,0.15011284,0.00743360,0.53487168,0.02644378,0.07024294
-2.69234617,0.87025599,0.21373250,0.10575492,0.00047765,0.15779358,0.00762773,0.56605263,0.02894614,0.07447413
-2.68634317,0.91560537,0.22638755,0.11046589,0.00050047,0.16494632,0.00783288,0.59691416,0.03190889,0.07860753
-2.68034017,0.95992339,0.23910861,0.11514747,0.00052150,0.17145411,0.00803658,0.62731768,0.03539104,0.08262461
-2.67433717,1.00307372,0.25195226,0.11975884,0.00054051,0.17722150,0.00822866,0.65724861,0.03946724,0.08652008
-2.66833417,1.04512450,0.26503374,0.12429129,0.00055733,0.18217799,0.00840116,0.68682991,0.04422754,0.09030349
-2.66233117,1.08636301,0.27853158,0.12877014,0.00057191,0.18628066,0.00854834,0.71633239,0.04977665,0.09400032
-2.65632816,1.12730442,0.29269062,0.13325597,0.00058426,0.18951595,0.00866655,0.74618092,0.05623251,0.09765242
-2.65032516,1.16869327,0.30782289,0.13784537,0.00059452,0.19190040,0.00875420,0.77695573,0.06372408,0.10131781
-2.64432216,1.21149691,0.32430629,0.14267072,0.00060290,0.19348015,0.00881153,0.80938813,0.07238847,0.10506971
-2.63831916,1.25689009,0.34258066,0.14789907,0.00060970,0.19432930,0.00884051,0.84435025,0.08236707,0.10899473
-2.63231616,1.30623061,0.36314116,0.15373008,0.00061534,0.19454707,0.00884460,0.88283848,0.09380096,0.11319023
-2.62631316,1.36102602,0.38652897,0.16039272,0.00062028,0.19425377,0.00882849,0.92595079,0.10682554,0.11776106
-2.62031016,1.42289193,0.41331937,0.16814097,0.00062505,0.19358584,0.00879784,0.97485812,0.12156449,0.12281541
-2.61430715,1.49350288,0.44410726,0.17724833,0.00063024,0.19269003,0.00875898,1.03077059,0.13812321,0.12846033
-2.60830415,1.57453710,0.47949063,0.18800133,0.00063648,0.19171714,0.00871859,1.09489918,0.15658204,0.13479670
-2.60230115,1.66761678,0.52005219,0.20069201,0.00064440,0.19081527,0.00868336,1.16841422,0.17698944,0.14191416
-2.59629815,1.77424588,0.56633966,0.21560956,0.00065466,0.19012332,0.00865974,1.25240176,0.19935550,0.14988597
-2.59029515,1.89574755,0.61884541,0.23303135,0.00066794,0.18976464,0.00865358,1.34781941,0.22364613,0.15876425
-2.58429215,2.03320352,0.67798586,0.25321336,0.00068489,0.18984138,0.00866994,1.45545316,0.24977824,0.16857572
-2.57828914,2.18739772,0.74408150,0.27638049,0.00070619,0.19042971,0.00871286,1.57587668,0.27761632,0.17931821
-2.57228614,2.35876636,0.81733794,0.30271677,0.00073253,0.19157625,0.00878522,1.70941472,0.30697075,0.19095814
-2.56628314,2.54735659,0.89782893,0.33235603,0.00076462,0.19329571,0.00888866,1.85611201,0.33759806,0.20342920
-2.56028014,2.75279546,0.98548178,0.36537304,0.00080324,0.19557004,0.00902356,2.01570893,0.36920338,0.21663229
-2.55427714,2.97427073,1.08006576,0.40177570,0.00084924,0.19834912,0.00918909,2.18762514,0.40144522,0.23043682
-2.54827414,3.21052461,1.18118415,0.44149852,0.00090359,0.20155281,0.00938336,2.37095183,0.43394252,0.24468342
-2.54227114,3.45986098,1.28827016,0.48439762,0.00096743,0.20507449,0.00960358,2.56445333,0.46628383,0.25918793
-2.53626813,3.72016628,1.40058724,0.53024771,0.00104209,0.20878578,0.00984628,2.76657822,0.49803851,0.27374662
-2.53026513,3.98894377,1.51723383,0.57874116,0.00112913,0.21254223,0.01010761,2.97547992,0.52876937,0.28814233
-2.52426213,4.26336024,1.63715283,0.62948955,0.00123043,0.21618980,0.01038362,3.18904637,0.55804640,0.30215149
-2.51825913,4.54030395,1.75914559,0.68202764,0.00134814,0.21957170,0.01067056,3.40493815,0.58546104,0.31555143
-2.51225613,4.81645209,1.88189042,0.73581999,0.00148477,0.22253535,0.01096517,3.62063411,0.61064020,0.32812798
-2.50625313,5.08834577,2.00396521,0.79027006,0.00164318,0.22493905,0.01126493,3.83348325,0.63325954,0.33968275
-2.50025013,5.35247013,2.12387386,0.84473181,0.00182659,0.22665818,0.01156830,4.04076159,0.65305522,0.35003986
-2.49424712,5.60533725,2.24007588,0.89852336,0.00203850,0.22759046,0.01187483,4.23973224,0.66983358,0.35905186
-2.48824412,5.84356903,2.35101850,0.95094248,0.00228274,0.22766017,0.01218528,4.42770727,0.68347822,0.36660449
-2.48224112,6.06397769,2.45517063,1.00128337,0.00256332,0.22682114,0.01250161,4.60210935,0.69395398,0.37261999
-2.47623812,6.26364112,2.55105754,1.04885420,0.00288437,0.22505828,0.01282691,4.76053164,0.70130774,0.37705902
-2.47023512,6.43997094,2.63729554,1.09299481,0.00325003,0.22238779,0.01316523,4.90079389,0.70566573,0.37992088
-2.46423212,6.59077102,2.71262544,1.13309377,0.00366431,0.21885590,0.01352136,5.02099344,0.70722761,0.38124223
-2.45822911,6.71428474,2.77594387,1.16860439,0.00413095,0.21453639,0.01390050,5.11954923,0.70625745,0.38109426
-2.45222611,6.80922958,2.82633132,1.19905869,0.00465322,0.20952691,0.01430797,5.19523774,0.70307206,0.37957850
-2.44622311,6.87481817,2.86307598,1.22407910,0.00523379,0.20394446,0.01474877,5.24721958,0.69802728,0.37682165
-2.44022011,6.91076517,2.88569241,1.24338717,0.00587451,0.19792015,0.01522724,5.27505593,0.69150279,0.37296942
-2.43421711,6.91728013,2.89393432,1.25680900,0.00657628,0.19159361,0.01574665,5.27871425,0.68388621,0.36817999
-2.42821411,6.89504682,2.88780093,1.26427737,0.00733887,0.18510722,0.01630887,5.25856312,0.67555729,0.36261725
-2.42221111,6.84518989,2.86753643,1.26583023,0.00816077,0.17860060,0.01691406,5.21535629,0.66687291,0.35644414
-2.41620810,6.76923051,2.83362250,1.26160598,0.00903915,0.17220536,0.01756045,5.15020651,0.65815348,0.34981656
-2.41020510,6.66903258,2.78676413,1.25183580,0.00996969,0.16604061,0.01824421,5.06454999,0.64967154,0.34287789
-2.40420210,6.54674179,2.72786900,1.23683328,0.01094663,0.16020915,0.01895938,4.96010278,0.64164283,0.33575456
-2.39819910,6.40471977,2.65802123,1.21698227,0.01196274,0.15479455,0.01969794,4.83881048,0.63422029,0.32855263
-2.39219610,6.24547594,2.57845048,1.19272334,0.01300942,0.14985933,0.02044995,4.70279315,0.62749111,0.32135564
-2.38619310,6.07159941,2.49049740,1.16453969,0.01407673,0.14544391,0.02120381,4.55428742,0.62147679,0.31422368
-2.38019010,5.88569355,2.39557688,1.13294318,0.01515362,0.14156668,0.02194654,4.39558762,0.61613626,0.30719359
-2.37418709,5.69031526,2.29514033,1.09846119,0.01622808,0.13822484,0.02266424,4.22898826,0.61137144,0.30028029
-2.36818409,5.48792109,2.19063853,1.06162488,0.01728736,0.13539604,0.02334247,4.05672969,0.60703518,0.29347902
-2.36218109,5.28082179,2.08348638,1.02295934,0.01831824,0.13304059,0.02396673,3.88094871,0.60294085,0.28676836
-2.35617809,5.07114641,1.97503065,0.98297598,0.01930729,0.13110417,0.02452297,3.70363579,0.59887322,0.28011375
-2.35017509,4.86081679,1.86652207,0.94216749,0.02024117,0.12952092,0.02499802,3.52660015,0.59459984,0.27347133
-2.34417209,4.65153277,1.75909235,0.90100520,0.02110690,0.12821654,0.02537999,3.35144342,0.58988259,0.26679197
-2.33816908,4.44476782,1.65373685,0.85993914,0.02189216,0.12711160,0.02565870,3.17954254,0.58448870,0.26002506
-2.33216608,4.24177462,1.55130327,0.81940015,0.02258554,0.12612460,0.02582595,3.01204190,0.57820095,0.25312216
-2.32616308,4.04359948,1.45248622,0.77980420,0.02317682,0.12517492,0.02587575,2.84985434,0.57082648,0.24604015
-2.32016008,3.85110440,1.35782763,0.74155807,0.02365714,0.12418549,0.02580448,2.69367041,0.56220410,0.23874392
-2.31415708,3.66499510,1.26772229,0.70506626,0.02401925,0.12308507,0.02561095,2.54397482,0.55220987,0.23120843
-2.30815408,3.48585333,1.18242812,0.67073845,0.02425761,0.12181019,0.02529636,2.40106880,0.54076079,0.22342015
-2.30215108,3.31417153,1.10208006,0.63899696,0.02436854,0.12030674,0.02486428,2.26509695,0.52781675,0.21537794
-2.29614807,3.15038801,1.02670677,0.61028368,0.02435027,0.11853104,0.02432040,2.13607701,0.51338075,0.20709327
-2.29014507,2.99492076,0.95624911,0.58506603,0.02420298,0.11645073,0.02367242,2.01393085,0.49749756,0.19858999
-2.28414207,2.84819822,0.89057938,0.56384125,0.02392881,0.11404509,0.02292971,1.89851527,0.48025108,0.18990360
-2.27813907,2.71068534,0.82952034,0.54713874,0.02353175,0.11130520,0.02210312,1.78965104,0.46176054,0.18108020
-2.27213607,2.58290365,0.77286328,0.53551991,0.02301763,0.10823368,0.02120465,1.68714891,0.44217597,0.17217515
-2.26613307,2.46544430,0.72038417,0.52957529,0.02239394,0.10484425,0.02024714,1.59083160,0.42167299,0.16325151
-2.26013007,2.35897315,0.67185759,0.52991854,0.02166965,0.10116100,0.01924402,1.50055081,0.40044740,0.15437838
-2.25412706,2.26422764,0.62706781,0.53717733,0.02085509,0.09721748,0.01820904,1.41619894,0.37870952,0.14562922
-2.24812406,2.18200513,0.58581689,0.55198092,0.01996165,0.09305561,0.01715601,1.33771509,0.35667877,0.13708015
-2.24212106,2.11314322,0.54792968,0.57494457,0.01900161,0.08872451,0.01609858,1.26508545,0.33457837,0.12880831
-2.23611806,2.05849244,0.51325592,0.60665111,0.01798782,0.08427910,0.01505004,1.19833847,0.31263054,0.12089028
-2.23011506,2.01888255,0.48166956,0.64762995,0.01693350,0.07977877,0.01402316,1.13753533,0.29105205,0.11340067
-2.22411206,1.99508360,0.45306572,0.69833412,0.01585190,0.07528587,0.01303005,1.08275656,0.27005040,0.10641072
-2.21810905,1.98776345,0.42735577,0.75911617,0.01475612,0.07086426,0.01208206,1.03408566,0.24982049,0.09998717
-2.21210605,1.99744373,0.40446106,0.83020376,0.01365877,0.06657786,0.01118964,0.99159105,0.23054189,0.09419111
-2.20610305,2.02445624,0.38430578,0.91167596,0.01257182,0.06248922,0.01036228,0.95530726,0.21237669,0.08907707
-2.20010005,2.06890191,0.36680962,1.00344143,0.01150634,0.05865812,0.00960850,0.92521675,0.19546782,0.08469217
-2.19409705,2.13061474,0.35188074,1.10521970,0.01047233,0.05514039,0.00893570,0.90123336,0.17993798,0.08107545
-2.18809405,2.20913253,0.33940950,1.21652654,0.00947861,0.05198665,0.00835019,0.88318857,0.16588892,0.07825724
-2.18209105,2.30367651,0.32926344,1.33666486,0.00853266,0.04924138,0.00785714,0.87082135,0.15340116,0.07625881
-2.17608804,2.41314133,0.32128381,1.46472176,0.00764062,0.04694200,0.00746054,0.86377233,0.14253408,0.07509192
-2.17008504,2.53609665,0.31528393,1.59957267,0.00680722,0.04511818,0.00716316,0.86158285,0.13332630,0.07475876
-2.16408204,2.67080093,0.31104944,1.73989302,0.00603581,0.04379137,0.00696658,0.86369905,0.12579622,0.07525179
-2.15807904,2.81522762,0.30834043,1.88417754,0.00532841,0.04297439,0.00687113,0.86948092,0.11994285,0.07655385
-2.15207604,2.96710325,0.30689554,2.03076705,0.00468579,0.04267138,0.00687593,0.87821621,0.11574669,0.07863839
-2.14607304,3.12395637,0.30643756,2.17788203,0.00410756,0.04287783,0.00697885,0.88913842,0.11317073,0.08146975
-2.14007004,3.28317573,0.30668046,2.32366208,0.00359231,0.04358087,0.00717661,0.90144826,0.11216153,0.08500370
-2.13406703,3.44207568,0.30733741,2.46620997,0.00313778,0.04475972,0.00746475,0.91433769,0.11265027,0.08918798
-2.12806403,3.59796616,0.30812935,2.60363861,0.00274094,0.04638636,0.00783773,0.92701528,0.11455392,0.09396312
-2.12206103,3.74822465,0.30879379,2.73411916,0.00239821,0.04842640,0.00828901,0.93873198,0.11777633,0.09926319
-2.11605803,3.89036708,0.30909327,2.85592849,0.00210558,0.05084003,0.00881116,0.94880596,0.12220951,0.10501687
-2.11005503,4.02211495,0.30882315,2.96749386,0.00185873,0.05358322,0.00939598,0.95664542,0.12773476,0.11114850
-2.10405203,4.14145577,0.30781833,3.06743318,0.00165323,0.05660896,0.01003468,0.96176849,0.13422413,0.11757923
-2.09804902,4.24669453,0.30595860,3.15458911,0.00148458,0.05986864,0.01071803,0.96381911,0.14154177,0.12422831
-2.09204602,4.33649419,0.30317223,3.22805574,0.00134837,0.06331339,0.01143656,0.96257836,0.14954560,0.13101439
-2.08604302,4.40990374,0.29943791,3.28719682,0.00124033,0.06689556,0.01218079,0.95797066,0.15808901,0.13785684
-2.08004002,4.46637281,0.29478461,3.33165500,0.00115643,0.07056999,0.01294141,0.95006471,0.16702277,0.14467712
-2.07403702,4.50575282,0.28928968,3.36135202,0.00109292,0.07429530,0.01370950,0.93906893,0.17619714,0.15140006
-2.06803402,4.52828474,0.28307507,3.37647991,0.00104634,0.07803494,0.01447676,0.92532190,0.18546405,0.15795515
-2.06203102,4.53457452,0.27630192,3.37748427,0.00101359,0.08175811,0.01523566,0.90927794,0.19467935,0.16427759
-2.05602801,4.52555744,0.26916370,3.36504032,0.00099191,0.08544037,0.01597959,0.89148869,0.20370521,0.17030934
-2.05002501,4.50245329,0.26187831,3.34002315,0.00097887,0.08906396,0.01670303,0.87258121,0.21241229,0.17599986
-2.04402201,4.46671433,0.25467921,3.30347377,0.00097238,0.09261782,0.01740156,0.85323360,0.22068197,0.18130668
-2.03801901,4.41996828,0.24780615,3.25656229,0.00097069,0.09609726,0.01807196,0.83414900,0.22840817,0.18619570
-2.03201601,4.36395861,0.24149576,3.20055005,0.00097230,0.09950328,0.01871213,0.81602895,0.23549901,0.19064125
-2.02601301,4.30048445,0.23597226,3.13675200,0.00097601,0.10284161,0.01932107,0.79954697,0.24187793,0.19462577
-2.02001001,4.23134211,0.23143873,3.06650079,0.00098083,0.10612143,0.01989873,0.78532338,0.24748445,0.19813931
-2.01400700,4.15827008,0.22806915,2.99111372,0.00098599,0.10935386,0.02044586,0.77390205,0.25227435,0.20117869
-2.00800400,4.08289937,0.22600147,2.91186324,0.00099089,0.11255030,0.02096377,0.76572993,0.25621934,0.20374650
-2.00200100,4.00671013,0.22533198,2.82995203,0.00099508,0.11572067,0.02145415,0.76113989,0.25930620,0.20584983
-1.99599800,3.93099600,0.22611108,2.74649259,0.00099820,0.11887171,0.02191878,0.76033756,0.26153542,0.20749898
-1.98999500,3.85683661,0.22834065,2.66249189,0.00100004,0.12200529,0.02235929,0.76339236,0.26291946,0.20870597
-1.98399200,3.78507883,0.23197302,2.57884079,0.00100040,0.12511699,0.02277687,0.77023319,0.26348067,0.20948324
-1.97798899,3.71632691,0.23691163,2.49630811,0.00099918,0.12819494,0.02317210,0.78064874,0.26324903,0.20984232
-1.97198599,3.65094135,0.24301333,2.41553899,0.00099631,0.13121902,0.02354469,0.79429262,0.26225982,0.20979274
-1.96598299,3.58904630,0.25009234,2.33705711,0.00099172,0.13416053,0.02389338,0.81069298,0.26055135,0.20934117
-1.95997999,3.53054488,0.25792553,2.26127026,0.00098538,0.13698222,0.02421582,0.82926647,0.25816296,0.20849086
-1.95397699,3.47514171,0.26625916,2.18847876,0.00097728,0.13963893,0.02450854,0.84933607,0.25513324,0.20724144
-1.94797399,3.42237177,0.27481658,2.11888625,0.00096740,0.14207868,0.02476698,0.87015228,0.25149874,0.20558905
-1.94197099,3.37163448,0.28330692,2.05261219,0.00095573,0.14424413,0.02498563,0.89091689,0.24729316,0.20352691
-1.93596798,3.32223183,0.29143414,1.98970582,0.00094226,0.14607451,0.02515815,0.91080863,0.24254704,0.20104616
-1.92996498,3.27340908,0.29890650,1.93016080,0.00092702,0.14750789,0.02527764,0.92900985,0.23728796,0.19813708
-1.92396198,3.22439680,0.30544584,1.87393025,0.00091002,0.14848353,0.02533691,0.94473315,0.23154127,0.19479046
-1.91795898,3.17445241,0.31079642,1.82094168,0.00089128,0.14894446,0.02532882,0.95724708,0.22533118,0.19099926
-1.91195598,3.12290003,0.31473305,1.77111127,0.00087089,0.14883996,0.02524659,0.96590001,0.21868223,0.18676027
-1.90595298,3.06916688,0.31706814,1.72435718,0.00084892,0.14812795,0.02508421,0.97014117,0.21162097,0.18207581
-1.89994997,3.01281504,0.31765741,1.68061140,0.00082550,0.14677702,0.02483674,0.96953812,0.20417773,0.17695528
-1.89394697,2.95356728,0.31640413,1.63982978,0.00080079,0.14476821,0.02450066,0.96378999,0.19638843,0.17141663
-1.88794397,2.89132614,0.31326161,1.60200000,0.00077500,0.14209626,0.02407416,0.95273612,0.18829620,0.16548747
-1.88194097,2.82618551,0.30823403,1.56714725,0.00074841,0.13877040,0.02355737,0.93635960,0.17995286,0.15920599
-1.87593797,2.75843453,0.30137550,1.53533751,0.00072133,0.13481452,0.02295251,0.91478595,0.17142011,0.15262143
-1.86993497,2.68855393,0.29278745,1.50667847,0.00069415,0.13026689,0.02226403,0.88827691,0.16277035,0.14579432
-1.86393197,2.61720531,0.28261463,1.48131840,0.00066733,0.12517927,0.02149861,0.85721985,0.15408722,0.13879631
-1.85792896,2.54521431,0.27103971,1.45944307,0.00064140,0.11961556,0.02066511,0.82211336,0.14546575,0.13170967
-1.85192596,2.47354870,0.25827701,1.44127144,0.00061695,0.11365003,0.01977446,0.78354972,0.13701220,0.12462661
-1.84592296,2.40329310,0.24456550,1.42705050,0.00059465,0.10736531,0.01883950,0.74219517,0.12884365,0.11764831
-1.83991996,2.33562175,0.23016141,1.41704998,0.00057524,0.10085001,0.01787471,0.69876888,0.12108733,0.11088379
-1.83391696,2.27177099,0.21533085,1.41155755,0.00055952,0.09419644,0.01689597,0.65402152,0.11387983,0.10444878
-1.82791396,2.21301308,0.20034267,1.41087520,0.00054835,0.08749811,0.01592025,0.60871434,0.10736613,0.09846441
-1.82191096,2.16063269,0.18546182,1.41531710,0.00054265,0.08084752,0.01496527,0.56359954,0.10169858,0.09305601
-1.81590795,2.11590713,0.17094351,1.42520960,0.00054338,0.07433406,0.01404923,0.51940265,0.09703584,0.08835192
