energy_ev,total_up,Bi_p_up,Bi_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,2.02941293,0.41791872,0.01118849,0.72341595,0.82437512,0.06752272,0.85523854
-4.29514757,1.94184481,0.40043417,0.01081632,0.70090818,0.79130617,0.06406871,0.81376657
-4.28914457,1.85015885,0.38239676,0.01041587,0.67710708,0.75627820,0.06046122,0.77052976
-4.28314157,1.75569926,0.36405893,0.00999285,0.65241506,0.71978875,0.05674981,0.72617802
-4.27713857,1.65980933,0.34567729,0.00955310,0.62726452,0.68234090,0.05298295,0.68134770
-4.27113557,1.56381042,0.32750944,0.00910259,0.60211307,0.64443540,0.04920709,0.63665037
-4.26513257,1.46898300,0.30981083,0.00864727,0.57743770,0.60656336,0.04546585,0.59266313
-4.25912956,1.37654949,0.29283179,0.00819306,0.55372814,0.56919949,0.04179934,0.54992061
-4.25312656,1.28765932,0.27681448,0.00774579,0.53147908,0.53279605,0.03824361,0.50890864
-4.24712356,1.20337568,0.26198990,0.00731110,0.51118160,0.49777733,0.03483027,0.47005948
-4.24112056,1.12466411,0.24857488,0.00689436,0.49331366,0.46453483,0.03158623,0.43374850
-4.23511756,1.05238262,0.23676912,0.00650068,0.47833002,0.43342293,0.02853362,0.40029221
-4.22911456,0.98727330,0.22675210,0.00613473,0.46665157,0.40475519,0.02568973,0.36994738
-4.22311156,0.92995526,0.21868020,0.00580076,0.45865461,0.37880120,0.02306719,0.34291124
-4.21710855,0.88091902,0.21268386,0.00550244,0.45466020,0.35578403,0.02067418,0.31932236
-4.21110555,0.84052227,0.20886494,0.00524289,0.45492406,0.33587827,0.01851468,0.29926235
-4.20510255,0.80898718,0.20729438,0.00502454,0.45962752,0.31920881,0.01658884,0.28275808
-4.19909955,0.78639954,0.20801039,0.00484914,0.46886980,0.30585029,0.01489339,0.26978452
-4.19309655,0.77270972,0.21101706,0.00471768,0.48266213,0.29582735,0.01342204,0.26026795
-4.18709355,0.76773596,0.21628375,0.00463040,0.50092417,0.28911578,0.01216594,0.25408980
-4.18109055,0.77116996,0.22374524,0.00458680,0.52348297,0.28564446,0.01111411,0.25109083
-4.17508754,0.78258497,0.23330270,0.00458564,0.55007476,0.28529828,0.01025388,0.25107593
-4.16908454,0.80144655,0.24482563,0.00462499,0.58034981,0.28792184,0.00957131,0.25381930
-4.16308154,0.82712581,0.25815472,0.00470230,0.61388021,0.29332410,0.00905159,0.25907010
-4.15707854,0.85891498,0.27310547,0.00481448,0.65017062,0.30128358,0.00867941,0.26655851
-4.15107554,0.89604492,0.28947272,0.00495799,0.68867154,0.31155427,0.00843931,0.27600207
-4.14507254,0.93770425,0.30703572,0.00512896,0.72879482,0.32387190,0.00831597,0.28711220
-4.13906953,0.98305922,0.32556358,0.00532330,0.76993069,0.33796028,0.00829450,0.29960067
-4.13306653,1.03127377,0.34482101,0.00553682,0.81146569,0.35353777,0.00836064,0.31318588
-4.12706353,1.08152898,0.36457392,0.00576537,0.85280067,0.37032324,0.00850096,0.32759872
-4.12106053,1.13304090,0.38459469,0.00600491,0.89336799,0.38804160,0.00870302,0.34258766
-4.11505753,1.18507618,0.40466687,0.00625165,0.93264720,0.40642848,0.00895545,0.35792305
-4.10905453,1.23696462,0.42458904,0.00650207,0.97017820,0.42523397,0.00924806,0.37340014
-4.10305153,1.28810806,0.44417763,0.00675304,1.00557141,0.44422519,0.00957179,0.38884099
-4.09704852,1.33798535,0.46326863,0.00700180,1.03851429,0.46318774,0.00991880,0.40409486
-4.09104552,1.38615304,0.48171807,0.00724601,1.06877392,0.48192591,0.01028231,0.41903721
-4.08504252,1.43224198,0.49940132,0.00748366,1.09619555,0.50026177,0.01065663,0.43356737
-4.07903952,1.47595018,0.51621130,0.00771310,1.12069719,0.51803330,0.01103698,0.44760494
-4.07303652,1.51703240,0.53205576,0.00793296,1.14226074,0.53509181,0.01141938,0.46108517
-4.06703352,1.55528744,0.54685396,0.00814204,1.16092012,0.55129879,0.01180055,0.47395370
-4.06103052,1.59054397,0.56053286,0.00833927,1.17674732,0.56652271,0.01217770,0.48616081
-4.05502751,1.62264605,0.57302335,0.00852358,1.18983722,0.58063585,0.01254840,0.49765583
-4.04902451,1.65143947,0.58425670,0.00869388,1.20029218,0.59351178,0.01291046,0.50838188
-4.04302151,1.67675994,0.59416163,0.00884895,1.20820757,0.60502345,0.01326175,0.51827147
-4.03701851,1.69842420,0.60266221,0.00898740,1.21365899,0.61504248,0.01360009,0.52724327
-4.03101551,1.71622464,0.60967689,0.00910766,1.21669218,0.62343946,0.01392317,0.53520027
-4.02501251,1.72992824,0.61511868,0.00920797,1.21731626,0.63008574,0.01422846,0.54202960
-4.01900950,1.73927973,0.61889665,0.00928641,1.21550060,0.63485634,0.01451318,0.54760405
-4.01300650,1.74400925,0.62091865,0.00934099,1.21117574,0.63763412,0.01477425,0.55178523
-4.00700350,1.74384383,0.62109507,0.00936966,1.20423799,0.63831489,0.01500836,0.55442826
-4.00100050,1.73852226,0.61934361,0.00937050,1.19455761,0.63681332,0.01521196,0.55538781
-3.99499750,1.72781235,0.61559448,0.00934178,1.18198978,0.63306917,0.01538139,0.55452492
-3.98899450,1.71152952,0.60979603,0.00928211,1.16638776,0.62705354,0.01551292,0.55171446
-3.98299150,1.68955556,0.60192023,0.00919054,1.14761722,0.61877477,0.01560289,0.54685263
-3.97698849,1.66185633,0.59196772,0.00906673,1.12557084,0.60828365,0.01564784,0.53986408
-3.97098549,1.62849725,0.57997217,0.00891101,1.10018223,0.59567739,0.01564463,0.53070813
-3.96498249,1.58965559,0.56600349,0.00872447,1.07143816,0.58110233,0.01559059,0.51938386
-3.95897949,1.54562866,0.55016990,0.00850901,1.03938849,0.56475502,0.01548362,0.50593364
-3.95297649,1.49683729,0.53261841,0.00826739,1.00415302,0.54688143,0.01532235,0.49044482
-3.94697349,1.44382434,0.51353398,0.00800319,0.96592500,0.52777445,0.01510622,0.47304966
-3.94097049,1.38724809,0.49313702,0.00772076,0.92497106,0.50776954,0.01483559,0.45392326
-3.93496748,1.32787072,0.47167955,0.00742515,0.88162754,0.48723869,0.01451175,0.43327981
-3.92896448,1.26654236,0.44944016,0.00712199,0.83629364,0.46658285,0.01413703,0.41136713
-3.92296148,1.20418144,0.42671775,0.00681736,0.78942159,0.44622314,0.01371475,0.38846002
-3.91695848,1.14175196,0.40382467,0.00651760,0.74150469,0.42659094,0.01324923,0.36485259
-3.91095548,1.08023885,0.38107919,0.00622915,0.69306362,0.40811747,0.01274575,0.34085001
-3.90495248,1.02062221,0.35879781,0.00595836,0.64463195,0.39122285,0.01221045,0.31676008
-3.89894947,0.96385155,0.33728764,0.00571130,0.59674153,0.37630524,0.01165027,0.29288502
-3.89294647,0.91082086,0.31683903,0.00549359,0.54990831,0.36373021,0.01107282,0.26951372
-3.88694347,0.86234547,0.29771885,0.00531017,0.50461943,0.35382081,0.01048625,0.24691497
-3.88094047,0.81914132,0.28016445,0.00516521,0.46132189,0.34684840,0.00989913,0.22533163
-3.87493747,0.78180738,0.26437862,0.00506196,0.42041323,0.34302473,0.00932033,0.20497612
-3.86893447,0.75081159,0.25052557,0.00500261,0.38223452,0.34249530,0.00875882,0.18602721
-3.86293147,0.72648063,0.23872799,0.00498824,0.34706557,0.34533439,0.00822361,0.16862818
-3.85692846,0.70899386,0.22906537,0.00501880,0.31512267,0.35154169,0.00772358,0.15288624
-3.85092546,0.69838119,0.22157337,0.00509305,0.28655828,0.36104088,0.00726743,0.13887319
-3.84492246,0.69452521,0.21624440,0.00520860,0.26146286,0.37368007,0.00686349,0.12662710
-3.83891946,0.69716701,0.21302929,0.00536200,0.23986831,0.38923427,0.00651977,0.11615481
-3.83291646,0.70591572,0.21183986,0.00554880,0.22175271,0.40740978,0.00624378,0.10743521
-3.82691346,0.72026130,0.21255246,0.00576368,0.20704610,0.42785056,0.00604255,0.10042290
-3.82091046,0.73959017,0.21501222,0.00600057,0.19563689,0.45014631,0.00592257,0.09505210
-3.81490745,0.76320320,0.21903798,0.00625288,0.18737857,0.47384224,0.00588974,0.09124078
-3.80890445,0.79033558,0.22442763,0.00651362,0.18209641,0.49845022,0.00594937,0.08889452
-3.80290145,0.82017786,0.23096377,0.00677563,0.17959396,0.52346095,0.00610607,0.08791037
-3.79689845,0.85189765,0.23841962,0.00703178,0.17965911,0.54835691,0.00636378,0.08818024
-3.79089545,0.88466132,0.24656471,0.00727514,0.18206947,0.57262563,0.00672564,0.08959399
-3.78489245,0.91765498,0.25517058,0.00749922,0.18659715,0.59577287,0.00719392,0.09204203
-3.77888944,0.95010414,0.26401599,0.00769810,0.19301268,0.61733515,0.00776995,0.09541745
-3.77288644,0.98129157,0.27289165,0.00786661,0.20108819,0.63689143,0.00845397,0.09961772
-3.76688344,1.01057258,0.28160435,0.00800044,0.21059981,0.65407325,0.00924500,0.10454590
-3.76088044,1.03738754,0.28998030,0.00809625,0.22132936,0.66857318,0.01014071,0.11011143
-3.75487744,1.06127116,0.29786764,0.00815173,0.23306542,0.68015112,0.01113731,0.11623055
-3.74887444,1.08185831,0.30513815,0.00816563,0.24560388,0.68863837,0.01222937,0.12282641
-3.74287144,1.09888642,0.31168800,0.00813775,0.25874804,0.69393927,0.01340976,0.12982888
-3.73686843,1.11219445,0.31743771,0.00806890,0.27230850,0.69603043,0.01466954,0.13717419
-3.73086543,1.12171862,0.32233132,0.00796083,0.28610285,0.69495768,0.01599796,0.14480442
-3.72486243,1.12748544,0.32633490,0.00781612,0.29995538,0.69083088,0.01738250,0.15266687
-3.71885943,1.12960215,0.32943444,0.00763806,0.31369683,0.68381698,0.01880892,0.16071339
-3.71285643,1.12824550,0.33163345,0.00743053,0.32716437,0.67413153,0.02026143,0.16889976
-3.70685343,1.12364910,0.33295016,0.00719782,0.34020185,0.66202927,0.02172295,0.17718502
-3.70085043,1.11609022,0.33341471,0.00694448,0.35266029,0.64779407,0.02317538,0.18553080
-3.69484742,1.10587635,0.33306633,0.00667521,0.36439878,0.63172864,0.02459996,0.19390083
-3.68884442,1.09333231,0.33195064,0.00639467,0.37528555,0.61414464,0.02597772,0.20226029
-3.68284142,1.07878815,0.33011727,0.00610735,0.38519939,0.59535330,0.02728984,0.21057527
-3.67683842,1.06256833,0.32761770,0.00581751,0.39403112,0.57565699,0.02851823,0.21881223
-3.67083542,1.04498235,0.32450354,0.00552902,0.40168521,0.55534201,0.02964588,0.22693734
-3.66483242,1.02631706,0.32082511,0.00524532,0.40808118,0.53467261,0.03065739,0.23491586
-3.65882941,1.00683069,0.31663045,0.00496937,0.41315497,0.51388653,0.03153928,0.24271145
-3.65282641,0.98674844,0.31196455,0.00470361,0.41685986,0.49319184,0.03228038,0.25028537
-3.64682341,0.96625983,0.30686897,0.00444995,0.41916703,0.47276520,0.03287206,0.25759577
-3.64082041,0.94551737,0.30138158,0.00420979,0.42006569,0.45275132,0.03330838,0.26459693
-3.63481741,0.92463660,0.29553655,0.00398403,0.41956262,0.43326357,0.03358615,0.27123862
-3.62881441,0.90369725,0.28936440,0.00377310,0.41768126,0.41438548,0.03370493,0.27746559
-3.62281141,0.88274542,0.28289224,0.00357701,0.41446035,0.39617304,0.03366683,0.28321738
-3.61680840,0.86179665,0.27614400,0.00339544,0.40995214,0.37865757,0.03347640,0.28842835
-3.61080540,0.84083969,0.26914074,0.00322773,0.40422042,0.36184904,0.03314025,0.29302819
-3.60480240,0.81984106,0.26190110,0.00307298,0.39733835,0.34573975,0.03266681,0.29694286
-3.59879940,0.79875016,0.25444176,0.00293012,0.38938641,0.33030811,0.03206591,0.30009605
-3.59279640,0.77750496,0.24677804,0.00279795,0.38045038,0.31552262,0.03134846,0.30241111
-3.58679340,0.75603821,0.23892461,0.00267520,0.37061977,0.30134576,0.03052606,0.30381352
-3.58079040,0.73428397,0.23089636,0.00256061,0.35998651,0.28773797,0.02961070,0.30423373
-3.57478739,0.71218447,0.22270934,0.00245294,0.34864421,0.27466142,0.02861445,0.30361034
-3.56878439,0.68969708,0.21438187,0.00235106,0.33668787,0.26208365,0.02754926,0.30189344
-3.56278139,0.66680118,0.20593569,0.00225396,0.32421406,0.24998106,0.02642673,0.29904796
-3.55677839,0.64350481,0.19739724,0.00216082,0.31132156,0.23834207,0.02525802,0.29505694
-3.55077539,0.61985069,0.18879880,0.00207102,0.29811238,0.22716998,0.02405375,0.28992434
-3.54477239,0.59592160,0.18017973,0.00198417,0.28469291,0.21648540,0.02282404,0.28367746
-3.53876938,0.57184461,0.17158742,0.00190014,0.27117525,0.20632827,0.02157843,0.27636863
-3.53276638,0.54779412,0.16307822,0.00181907,0.25767849,0.19675924,0.02032598,0.26807615
-3.52676338,0.52399351,0.15471793,0.00174140,0.24432978,0.18786053,0.01907531,0.25890435
-3.52076038,0.50071508,0.14658216,0.00166784,0.23126510,0.17973599,0.01783468,0.24898277
-3.51475738,0.47827840,0.13875629,0.00159940,0.21862966,0.17251044,0.01661198,0.23846444
-3.50875438,0.45704692,0.13133505,0.00153736,0.20657775,0.16632831,0.01541485,0.22752331
-3.50275138,0.43742283,0.12442184,0.00148329,0.19527208,0.16135125,0.01425068,0.21635096
-3.49674837,0.41984035,0.11812757,0.00143901,0.18488259,0.15775506,0.01312660,0.20515273
-3.49074537,0.40475748,0.11256936,0.00140657,0.17558464,0.15572570,0.01204953,0.19414331
-3.48474237,0.39264646,0.10786873,0.00138826,0.16755668,0.15545450,0.01102611,0.18354213
-3.47873937,0.38398308,0.10414978,0.00138653,0.16097752,0.15713268,0.01006272,0.17356856
-3.47273637,0.37923516,0.10153695,0.00140401,0.15602305,0.16094511,0.00916538,0.16443725
-3.46673337,0.37885036,0.10015275,0.00144344,0.15286279,0.16706366,0.00833979,0.15635351
-3.46073037,0.38324368,0.10011533,0.00150767,0.15165599,0.17564011,0.00759123,0.14950914
-3.45472736,0.39278487,0.10153596,0.00159956,0.15254777,0.18679886,0.00692459,0.14407859
-3.44872436,0.40778615,0.10451648,0.00172199,0.15566502,0.20062974,0.00634426,0.14021556
-3.44272136,0.42849035,0.10914671,0.00187778,0.16111245,0.21718105,0.00585421,0.13805017
-3.43671836,0.45506007,0.11550191,0.00206962,0.16896863,0.23645318,0.00545787,0.13768660
-3.43071536,0.48756780,0.12364027,0.00230004,0.17928234,0.25839306,0.00515820,0.13920121
-3.42471236,0.52598771,0.13360049,0.00257131,0.19206923,0.28288977,0.00495762,0.14264116
-3.41870935,0.57018904,0.14539942,0.00288536,0.20730877,0.30977153,0.00485798,0.14802348
-3.41270635,0.61993164,0.15902994,0.00324371,0.22494188,0.33880436,0.00486057,0.15533451
-3.40670335,0.67486375,0.17445893,0.00364738,0.24486905,0.36969261,0.00496600,0.16452972
-3.40070035,0.73452227,0.19162560,0.00409681,0.26694917,0.40208154,0.00517418,0.17553393
-3.39469735,0.79833570,0.21044001,0.00459173,0.29099922,0.43556193,0.00548420,0.18824174
-3.38869435,0.86562980,0.23078207,0.00513111,0.31679476,0.46967686,0.00589424,0.20251840
-3.38269135,0.93563596,0.25250091,0.00571305,0.34407139,0.50393042,0.00640143,0.21820101
-3.37668834,1.00750224,0.27541483,0.00633474,0.37252716,0.53779823,0.00700177,0.23509997
-3.37068534,1.08030689,0.29931184,0.00699236,0.40182593,0.57073941,0.00768995,0.25300095
-3.36468234,1.15307407,0.32395087,0.00768108,0.43160184,0.60220974,0.00845925,0.27166722
-3.35867934,1.22479153,0.34906371,0.00839500,0.46146454,0.63167537,0.00930149,0.29084242
-3.35267634,1.29442968,0.37435783,0.00912723,0.49100542,0.65862679,0.01020693,0.31025380
-3.34667334,1.36096179,0.39951995,0.00986987,0.51980456,0.68259239,0.01116426,0.32961606
-3.34067034,1.42338461,0.42422047,0.01061414,0.54743832,0.70315114,0.01216065,0.34863551
-3.33466733,1.48073909,0.44811882,0.01135048,0.57348742,0.71994390,0.01318188,0.36701487
-3.32866433,1.53213050,0.47086947,0.01206872,0.59754532,0.73268298,0.01421247,0.38445838
-3.32266133,1.57674756,0.49212869,0.01275827,0.61922667,0.74115949,0.01523597,0.40067733
-3.31665833,1.61388001,0.51156186,0.01340835,0.63817567,0.74524833,0.01623525,0.41539583
-3.31065533,1.64293426,0.52885113,0.01400823,0.65407405,0.74491063,0.01719289,0.42835667
-3.30465233,1.66344663,0.54370329,0.01454754,0.66664852,0.74019366,0.01809161,0.43932721
-3.29864932,1.67509395,0.55585750,0.01501649,0.67567733,0.73122820,0.01891471,0.44810503
-3.29264632,1.67770116,0.56509276,0.01540625,0.68099587,0.71822373,0.01964664,0.45452314
-3.28664332,1.67124577,0.57123465,0.01570910,0.68250100,0.70146154,0.02027340,0.45845469
-3.28064032,1.65585908,0.57416125,0.01591880,0.68015408,0.68128618,0.02078305,0.45981683
-3.27463732,1.63182396,0.57380782,0.01603071,0.67398233,0.65809572,0.02116615,0.45857359
-3.26863432,1.59956936,0.57017004,0.01604200,0.66407871,0.63233107,0.02141611,0.45473765
-3.26263132,1.55966162,0.56330570,0.01595178,0.65060005,0.60446490,0.02152944,0.44837088
-3.25662831,1.51279261,0.55333455,0.01576112,0.63376360,0.57499043,0.02150598,0.43958350
-3.25062531,1.45976516,0.54043634,0.01547304,0.61384196,0.54441056,0.02134892,0.42853192
-3.24462231,1.40147586,0.52484707,0.01509248,0.59115658,0.51322746,0.02106482,0.41541520
-3.23861931,1.33889584,0.50685341,0.01462613,0.56607001,0.48193299,0.02066336,0.40047027
-3.23261631,1.27304978,0.48678559,0.01408223,0.53897711,0.45099997,0.02015715,0.38396605
-3.22661331,1.20499384,0.46500890,0.01347034,0.51029550,0.42087454,0.01956130,0.36619659
-3.22061031,1.13579287,0.44191415,0.01280108,0.48045555,0.39196950,0.01889297,0.34747351
-3.21460730,1.06649765,0.41790734,0.01208577,0.44989031,0.36465867,0.01817083,0.32811800
-3.20860430,0.99812262,0.39339908,0.01133617,0.41902556,0.33927229,0.01741452,0.30845262
-3.20260130,0.93162469,0.36879386,0.01056409,0.38827046,0.31609334,0.01664397,0.28879325
-3.19659830,0.86788385,0.34447995,0.00978112,0.35800899,0.29535464,0.01587883,0.26944138
-3.19059530,0.80768579,0.32081983,0.00899834,0.32859252,0.27723684,0.01513790,0.25067710
-3.18459230,0.75170727,0.29814183,0.00822607,0.30033360,0.26186707,0.01443857,0.23275290
-3.17858929,0.70050449,0.27673308,0.00747362,0.27350128,0.24931834,0.01379631,0.21588862
-3.17258629,0.65450471,0.25683395,0.00674918,0.24831800,0.23960959,0.01322433,0.20026756
-3.16658329,0.61400150,0.23863422,0.00605969,0.22495797,0.23270652,0.01273325,0.18603393
-3.16058029,0.57915349,0.22227101,0.00541076,0.20354729,0.22852312,0.01233087,0.17329166
-3.15457729,0.54998687,0.20782840,0.00480669,0.18416540,0.22692404,0.01202214,0.16210456
-3.14857429,0.52640140,0.19533880,0.00425049,0.16684807,0.22772782,0.01180912,0.15249784
-3.14257129,0.50817984,0.18478588,0.00374396,0.15159144,0.23071103,0.01169117,0.14446081
-3.13656828,0.49500049,0.17610899,0.00328783,0.13835725,0.23561341,0.01166513,0.13795070
-3.13056528,0.48645247,0.16920869,0.00288186,0.12707869,0.24214393,0.01172568,0.13289744
-3.12456228,0.48205339,0.16395336,0.00252500,0.11766699,0.24998778,0.01186576,0.12920920
-3.11855928,0.48126880,0.16018656,0.00221560,0.11001823,0.25881427,0.01207701,0.12677847
-3.11255628,0.48353294,0.15773478,0.00195153,0.10402027,0.26828536,0.01235034,0.12548852
-3.10655328,0.48827005,0.15641552,0.00173038,0.09955960,0.27806482,0.01267646,0.12521998
-3.10055028,0.49491576,0.15604517,0.00154960,0.09652779,0.28782756,0.01304643,0.12585725
-3.09454727,0.50293766,0.15644668,0.00140666,0.09482739,0.29726902,0.01345226,0.12729466
-3.08854427,0.51185446,0.15745649,0.00129915,0.09437716,0.30611422,0.01388735,0.12944197
-3.08254127,0.52125309,0.15893083,0.00122491,0.09511627,0.31412609,0.01434697,0.13222915
-3.07653827,0.53080296,0.16075080,0.00118207,0.09700759,0.32111283,0.01482860,0.13561012
-3.07053527,0.54026702,0.16282638,0.00116913,0.10003970,0.32693383,0.01533220,0.13956543
-3.06453227,0.54950886,0.16509903,0.00118498,0.10422770,0.33150401,0.01586030,0.14410348
-3.05852926,0.55849579,0.16754286,0.00122888,0.10961266,0.33479616,0.01641800,0.14926053
-3.05252626,0.56729742,0.17016435,0.00130045,0.11625973,0.33684135,0.01701284,0.15509908
-3.04652326,0.57607986,0.17300055,0.00139963,0.12425495,0.33772702,0.01765444,0.16170492
-3.04052026,0.58509562,0.17611587,0.00152658,0.13370071,0.33759310,0.01835411,0.16918265
-3.03451726,0.59466946,0.17959759,0.00168163,0.14471009,0.33662594,0.01912421,0.17765000
-3.02851426,0.60518078,0.18355023,0.00186513,0.15740024,0.33505056,0.01997751,0.18723102
-3.02251126,0.61704314,0.18808903,0.00207739,0.17188483,0.33312129,0.02092636,0.19804831
-3.01650825,0.63068170,0.19333273,0.00231853,0.18826611,0.33111124,0.02198191,0.21021475
-3.01050525,0.64650961,0.19939607,0.00258836,0.20662655,0.32930110,0.02315321,0.22382496
-3.00450225,0.66490416,0.20638223,0.00288631,0.22702070,0.32796764,0.02444637,0.23894688
-2.99849925,0.68618399,0.21437559,0.00321125,0.24946742,0.32737242,0.02586385,0.25561385
-2.99249625,0.71058809,0.22343509,0.00356148,0.27394286,0.32775115,0.02740374,0.27381765
-2.98649325,0.73825784,0.23358856,0.00393463,0.30037464,0.32930427,0.02905927,0.29350279
-2.98049025,0.76922272,0.24482827,0.00432764,0.32863748,0.33218890,0.03081849,0.31456248
-2.97448724,0.80339054,0.25710784,0.00473670,0.35855054,0.33651271,0.03266414,0.33683648
-2.96848424,0.84054266,0.27034083,0.00515735,0.38987681,0.34232980,0.03457374,0.36011107
-2.96248124,0.88033449,0.28440101,0.00558449,0.42232452,0.34963876,0.03651999,0.38412130
-2.95647824,0.92230138,0.29912428,0.00601249,0.45555082,0.35838299,0.03847132,0.40855546
-2.95047524,0.96586963,0.31431232,0.00643531,0.48916753,0.36845318,0.04039273,0.43306172
-2.94447224,1.01037236,0.32973774,0.00684663,0.52274895,0.37969178,0.04224677,0.45725671
-2.93846923,1.05506944,0.34515056,0.00724007,0.55584147,0.39189936,0.04399473,0.48073583
-2.93246623,1.09917079,0.36028577,0.00760934,0.58797455,0.40484236,0.04559790,0.50308476
-2.92646323,1.14186192,0.37487156,0.00794849,0.61867286,0.41826209,0.04701894,0.52389177
-2.92046023,1.18233089,0.38863806,0.00825204,0.64746901,0.43188442,0.04822313,0.54276041
-2.91445723,1.21979521,0.40132607,0.00851523,0.67391636,0.44542988,0.04917972,0.55932192
-2.90845423,1.25352784,0.41269539,0.00873416,0.69760157,0.45862363,0.04986301,0.57324682
-2.90245123,1.28288107,0.42253262,0.00890596,0.71815615,0.47120503,0.05025334,0.58425535
-2.89644822,1.30730735,0.43065782,0.00902887,0.73526682,0.48293635,0.05033783,0.59212614
-2.89044522,1.32637617,0.43692999,0.00910233,0.74868405,0.49361030,0.05011083,0.59670286
-2.88444222,1.33978648,0.44125106,0.00912700,0.75822862,0.50305621,0.04957418,0.59789855
-2.87843922,1.34737410,0.44356827,0.00910475,0.76379593,0.51114445,0.04873708,0.59569750
-2.87243622,1.34911399,0.44387490,0.00903858,0.76535783,0.51778916,0.04761572,0.59015469
-2.86643322,1.34511733,0.44220927,0.00893249,0.76296211,0.52294912,0.04623272,0.58139275
-2.86043022,1.33562377,0.43865221,0.00879139,0.75672949,0.52662671,0.04461621,0.56959680
-2.85442721,1.32098915,0.43332305,0.00862087,0.74684857,0.52886524,0.04279883,0.55500732
-2.84842421,1.30166945,0.42637440,0.00842699,0.73356869,0.52974455,0.04081656,0.53791150
-2.84242121,1.27820170,0.41798587,0.00821609,0.71719118,0.52937535,0.03870748,0.51863336
-2.83641821,1.25118275,0.40835716,0.00799456,0.69805943,0.52789241,0.03651049,0.49752330
-2.83041521,1.22124676,0.39770069,0.00776859,0.67654797,0.52544702,0.03426409,0.47494721
-2.82441221,1.18904258,0.38623415,0.00754397,0.65305123,0.52219905,0.03200523,0.45127595
-2.81840920,1.15521183,0.37417327,0.00732594,0.62797225,0.51830908,0.02976833,0.42687521
-2.81240620,1.12036862,0.36172506,0.00711901,0.60171180,0.51393080,0.02758435,0.40209645
-2.80640320,1.08508177,0.34908185,0.00692683,0.57465828,0.50920435,0.02548023,0.37726889
-2.80040020,1.04986019,0.33641627,0.00675216,0.54717877,0.50425068,0.02347837,0.35269299
-2.79439720,1.01514186,0.32387740,0.00659680,0.51961141,0.49916740,0.02159638,0.32863547
-2.78839420,0.98128699,0.31158816,0.00646164,0.49225941,0.49402626,0.01984708,0.30532587
-2.78239120,0.94857519,0.29964402,0.00634671,0.46538677,0.48887246,0.01823864,0.28295476
-2.77638819,0.91720693,0.28811299,0.00625127,0.43921577,0.48372577,0.01677484,0.26167337
-2.77038519,0.88730881,0.27703694,0.00617394,0.41392620,0.47858353,0.01545556,0.24159472
-2.76438219,0.85894239,0.26643395,0.00611291,0.38965629,0.47342524,0.01427735,0.22279584
-2.75837919,0.83211589,0.25630172,0.00606605,0.36650509,0.46821850,0.01323401,0.20532098
-2.75237619,0.80679798,0.24662163,0.00603115,0.34453619,0.46292611,0.01231730,0.18918568
-2.74637319,0.78293310,0.23736343,0.00600608,0.32378242,0.45751365,0.01151757,0.17438121
-2.74037019,0.76045697,0.22849011,0.00598900,0.30425126,0.45195732,0.01082445,0.16087935
-2.73436718,0.73931187,0.21996283,0.00597848,0.28593069,0.44625134,0.01022742,0.14863722
-2.72836418,0.71946035,0.21174558,0.00597367,0.26879513,0.44041455,0.00971637,0.13760184
-2.72236118,0.70089693,0.20380928,0.00597437,0.25281110,0.43449566,0.00928198,0.12771446
-2.71635818,0.68365679,0.19613532,0.00598109,0.23794243,0.42857679,0.00891615,0.11891418
-2.71035518,0.66782108,0.18871808,0.00599507,0.22415474,0.42277494,0.00861214,0.11114111
-2.70435218,0.65351852,0.18156658,0.00601823,0.21141895,0.41724122,0.00836478,0.10433868
-2.69834917,0.64092289,0.17470500,0.00605311,0.19971373,0.41215767,0.00817044,0.09845521
-2.69234617,0.63024682,0.16817216,0.00610274,0.18902682,0.40773182,0.00802696,0.09344477
-2.68634317,0.62173183,0.16202000,0.00617046,0.17935527,0.40418910,0.00793354,0.08926723
-2.68034017,0.61563530,0.15631109,0.00625975,0.17070446,0.40176338,0.00789045,0.08588767
-2.67433717,0.61221503,0.15111536,0.00637399,0.16308633,0.40068609,0.00789873,0.08327529
-2.66833417,0.61171204,0.14650623,0.00651630,0.15651660,0.40117449,0.00795993,0.08140179
-2.66233117,0.61433273,0.14255631,0.00668922,0.15101154,0.40341959,0.00807567,0.08023950
-2.65632816,0.62023130,0.13933294,0.00689457,0.14658428,0.40757439,0.00824732,0.07975933
-2.65032516,0.62949335,0.13689379,0.00713324,0.14324097,0.41374306,0.00847567,0.07992875
-2.64432216,0.64212187,0.13528266,0.00740502,0.14097708,0.42197176,0.00876054,0.08070985
-2.63831916,0.65802615,0.13452588,0.00770849,0.13977400,0.43224150,0.00910059,0.08205773
-2.63231616,0.67701476,0.13462929,0.00804096,0.13959620,0.44446374,0.00949303,0.08391928
-2.62631316,0.69879280,0.13557618,0.00839848,0.14038910,0.45847888,0.00993352,0.08623240
-2.62031016,0.72296408,0.13732603,0.00877586,0.14207787,0.47405798,0.01041608,0.08892576
-2.61430715,0.74903819,0.13981447,0.00916680,0.14456713,0.49090789,0.01093310,0.09191926
-2.60830415,0.77644249,0.14295419,0.00956405,0.14774171,0.50867948,0.01147542,0.09512491
-2.60230115,0.80453859,0.14663694,0.00995966,0.15146841,0.52697898,0.01203255,0.09844841
