energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.11255628,4.61441016,0.50830189,1.53283520,0.02947672,0.07587827,0.26517812,2.57087453,0.02283630,0.20060937
-3.10655328,4.72746074,0.52223066,1.56271051,0.03010054,0.07909364,0.27377982,2.64012884,0.02405360,0.20496482
-3.10055028,4.83737979,0.53521758,1.59428827,0.03062984,0.08230928,0.28179495,2.70475775,0.02528229,0.20897800
-3.09454727,4.94275866,0.54705665,1.62702427,0.03105884,0.08548964,0.28913007,2.76407176,0.02651480,0.21259750
-3.08854427,5.04231453,0.55755737,1.66036000,0.03138436,0.08859940,0.29570995,2.81751217,0.02774348,0.21578167
-3.08254127,5.13492899,0.56655054,1.69373516,0.03160605,0.09160414,0.30148009,2.86467278,0.02896079,0.21850041
-3.07653827,5.21968004,0.57389353,1.72659973,0.03172644,0.09447111,0.30640837,2.90531607,0.03015939,0.22073659
-3.07053527,5.29586619,0.57947473,1.75842542,0.03175093,0.09716994,0.31048591,2.93938287,0.03133229,0.22248693
-3.06453227,5.36302145,0.58321700,1.78871589,0.03168766,0.09967321,0.31372693,2.96699489,0.03247302,0.22376231
-3.05852926,5.42092070,0.58507990,1.81701559,0.03154723,0.10195698,0.31616769,2.98844980,0.03357574,0.22458756
-3.05252626,5.46957510,0.58506079,1.84291693,0.03134240,0.10400123,0.31786451,3.00420906,0.03463538,0.22500058
-3.04652326,5.50921776,0.58319451,1.86606564,0.03108765,0.10579014,0.31889104,3.01487858,0.03564775,0.22505102
-3.04052026,5.54028051,0.57955186,1.88616425,0.03079868,0.10731228,0.31933466,3.02118328,0.03660957,0.22479837
-3.03451726,5.56336254,0.57423684,1.90297370,0.03049186,0.10856063,0.31929253,3.02393621,0.03751857,0.22430966
-3.02851426,5.57919275,0.56738278,1.91631305,0.03018365,0.10953252,0.31886706,3.02400382,0.03837344,0.22365680
-3.02251126,5.58858721,0.55914754,1.92605759,0.02989005,0.11022941,0.31816134,3.02226862,0.03917379,0.22291378
-3.01650825,5.59240382,0.54970794,1.93213531,0.02962600,0.11065657,0.31727456,3.01959104,0.03992010,0.22215364
-3.01050525,5.59149635,0.53925368,1.93452215,0.02940489,0.11082264,0.31629758,3.01677206,0.04061352,0.22144553
-3.00450225,5.58666981,0.52798100,1.93323620,0.02923812,0.11073914,0.31530909,3.01451844,0.04125576,0.22085195
-2.99849925,5.57863952,0.51608621,1.92833118,0.02913473,0.11041988,0.31437223,3.01341207,0.04184886,0.22042616
-2.99249625,5.56799552,0.50375962,1.91988964,0.02910117,0.10988037,0.31353204,3.01388487,0.04239495,0.22021008
-2.98649325,5.55517429,0.49117975,1.90801597,0.02914116,0.10913715,0.31281382,3.01620058,0.04289609,0.22023260
-2.98049025,5.54043908,0.47850839,1.89282996,0.02925566,0.10820726,0.31222239,3.02044417,0.04335397,0.22050849
-2.97448724,5.52386984,0.46588645,1.87446086,0.02944302,0.10710761,0.31174235,3.02651947,0.04376973,0.22103791
-2.96848424,5.50536322,0.45343096,1.85304248,0.02969921,0.10585452,0.31133934,3.03415522,0.04414382,0.22180659
-2.96248124,5.48464289,0.44123312,1.82870947,0.03001811,0.10446330,0.31096217,3.04291919,0.04447583,0.22278664
-2.95647824,5.46127942,0.42935768,1.80159501,0.03039199,0.10294796,0.31054581,3.05223977,0.04476443,0.22393804
-2.95047524,5.43471895,0.41784353,1.77182988,0.03081198,0.10132100,0.31001500,3.06143390,0.04500738,0.22521064
-2.94447224,5.40431914,0.40670551,1.73954310,0.03126855,0.09959341,0.30928836,3.06974007,0.04520156,0.22654667
-2.93846923,5.36939054,0.39593727,1.70486378,0.03175210,0.09777466,0.30828278,3.07635476,0.04534310,0.22788367
-2.93246623,5.32924125,0.38551515,1.66792423,0.03225344,0.09587292,0.30691790,3.08047043,0.04542756,0.22915759
-2.92646323,5.28322258,0.37540277,1.62886390,0.03276422,0.09389531,0.30512048,3.08131337,0.04545019,0.23030611
-2.92046023,5.23077330,0.36555621,1.58783383,0.03327734,0.09184827,0.30282837,3.07817934,0.04540616,0.23127178
-2.91445723,5.17146010,0.35592933,1.54500128,0.03378720,0.08973792,0.29999403,3.07046562,0.04529089,0.23200512
-2.90845423,5.10501224,0.34647929,1.50055404,0.03428990,0.08757052,0.29658728,3.05769760,0.04510040,0.23246724
-2.90245123,5.03134851,0.33717164,1.45470416,0.03478322,0.08535286,0.29259730,3.03954907,0.04483155,0.23263212
-2.89644822,4.95059524,0.32798496,1.40769054,0.03526661,0.08309267,0.28803377,3.01585520,0.04448238,0.23248822
-2.89044522,4.86309430,0.31891476,1.35978034,0.03574091,0.08079893,0.28292699,2.98661781,0.04405236,0.23203954
-2.88444222,4.76940100,0.30997642,1.31126876,0.03620811,0.07848214,0.27732723,2.95200299,0.04354257,0.23130587
-2.87843922,4.67027181,0.30120703,1.26247722,0.03667091,0.07615445,0.27130306,2.91233138,0.04295586,0.23032244
-2.87243622,4.56664294,0.29266605,1.21374982,0.03713232,0.07382969,0.26493904,2.86806191,0.04229691,0.22913876
-2.86643322,4.45960066,0.28443471,1.16544830,0.03759515,0.07152333,0.25833269,2.81977005,0.04157226,0.22781690
-2.86043022,4.35034513,0.27661422,1.11794548,0.03806158,0.06925223,0.25159100,2.76812190,0.04079018,0.22642914
-2.85442721,4.24014946,0.26932280,1.07161764,0.03853269,0.06703436,0.24482659,2.71384547,0.03996057,0.22505517
-2.84842421,4.13031601,0.26269164,1.02683590,0.03900811,0.06488838,0.23815373,2.65770071,0.03909470,0.22377888
-2.84242121,4.02213190,0.25685999,0.98395725,0.03948575,0.06283311,0.23168430,2.60044974,0.03820495,0.22268500
-2.83641821,3.91682569,0.25196954,0.94331529,0.03996160,0.06088698,0.22552402,2.54282874,0.03730443,0.22185557
-2.83041521,3.81552698,0.24815833,0.90521126,0.04042966,0.05906741,0.21976889,2.48552240,0.03640665,0.22136646
-2.82441221,3.71923046,0.24555437,0.86990555,0.04088208,0.05739016,0.21450211,2.42914230,0.03552506,0.22128407
-2.81840920,3.62876553,0.24426927,0.83761013,0.04130924,0.05586867,0.20979149,2.37420947,0.03467264,0.22166229
-2.81240620,3.54477251,0.24439219,0.80848198,0.04170015,0.05451351,0.20568749,2.32114198,0.03386143,0.22253985
-2.80640320,3.46768586,0.24598412,0.78261799,0.04204278,0.05333180,0.20222183,2.27024731,0.03310215,0.22393816
-2.80040020,3.39772466,0.24907306,0.76005119,0.04232453,0.05232676,0.19940676,2.22171981,0.03240378,0.22585965
-2.79439720,3.33489042,0.25364998,0.74074867,0.04253278,0.05149739,0.19723504,2.17564256,0.03177318,0.22828676
-2.78839420,3.27897165,0.25966598,0.72461119,0.04265537,0.05083819,0.19568038,2.13199346,0.03121486,0.23118157
-2.78239120,3.22955506,0.26703066,0.71147449,0.04268115,0.05033918,0.19469862,2.09065473,0.03073070,0.23448601
-2.77638819,3.18604244,0.27561194,0.70111226,0.04260046,0.04998586,0.19422926,2.05142530,0.03031983,0.23812288
-2.77038519,3.14767265,0.28523729,0.69324092,0.04240556,0.04975958,0.19419757,2.01403522,0.02997860,0.24199737
-2.76438219,3.11354789,0.29569642,0.68752587,0.04209097,0.04963782,0.19451694,1.97816156,0.02970063,0.24599929
-2.75837919,3.08266340,0.30674549,0.68358934,0.04165374,0.04959484,0.19509170,1.94344488,0.02947695,0.25000589
-2.75237619,3.05393974,0.31811262,0.68101955,0.04109356,0.04960231,0.19581994,1.90950602,0.02929630,0.25388508
-2.74637319,3.02625676,0.32950470,0.67938098,0.04041288,0.04963014,0.19659666,1.87596224,0.02914548,0.25749918
-2.74037019,2.99848836,0.34061516,0.67822565,0.03961677,0.04964734,0.19731684,1.84244269,0.02900977,0.26070892
-2.73436718,2.96953723,0.35113264,0.67710488,0.03871280,0.04962306,0.19787851,1.80860257,0.02887350,0.26337769
-2.72836418,2.93836861,0.36075001,0.67558147,0.03771079,0.04952746,0.19818568,1.77413576,0.02872057,0.26537579
-2.72236118,2.90404223,0.36917373,0.67324171,0.03662249,0.04933277,0.19815111,1.73878582,0.02853510,0.26658465
-2.71635818,2.86574162,0.37613296,0.66970694,0.03546122,0.04901416,0.19769873,1.70235507,0.02830203,0.26690085
-2.71035518,2.82279987,0.38138812,0.66464421,0.03424141,0.04855059,0.19676570,1.66471187,0.02800770,0.26623974
-2.70435218,2.77472132,0.38473869,0.65777574,0.03297821,0.04792554,0.19530415,1.62579580,0.02764044,0.26453857
-2.69834917,2.72119840,0.38602979,0.64888671,0.03168703,0.04712754,0.19328233,1.58562106,0.02719104,0.26175903
-2.69234617,2.66212315,0.38515731,0.63783113,0.03038313,0.04615064,0.19068537,1.54427792,0.02665317,0.25788904
-2.68634317,2.59759328,0.38207143,0.62453558,0.02908123,0.04499457,0.18751546,1.50193242,0.02602369,0.25294382
-2.68034017,2.52791252,0.37677840,0.60900069,0.02779517,0.04366484,0.18379157,1.45882446,0.02530288,0.24696609
-2.67433717,2.45358533,0.36934043,0.59130026,0.02653760,0.04217259,0.17954875,1.41526434,0.02449449,0.24002548
-2.66833417,2.37530652,0.35987386,0.57157816,0.02531978,0.04053426,0.17483692,1.37162805,0.02360578,0.23221721
-2.66233117,2.29394599,0.34854555,0.55004320,0.02415143,0.03877114,0.16971938,1.32835141,0.02264735,0.22365997
-2.65632816,2.21052949,0.33556791,0.52696212,0.02304061,0.03690882,0.16427109,1.28592332,0.02163297,0.21449330
-2.65032516,2.12621609,0.32119252,0.50265122,0.02199376,0.03497647,0.15857667,1.24487826,0.02057928,0.20487439
-2.64432216,2.04227330,0.30570295,0.47746692,0.02101573,0.03300610,0.15272843,1.20578819,0.01950544,0.19497465
-2.63831916,1.96005065,0.28940676,0.45179568,0.02010989,0.03103177,0.14682434,1.16925410,0.01843274,0.18497598
-2.63231616,1.88095265,0.27262738,0.42604380,0.01927836,0.02908881,0.14096614,1.13589714,0.01738420,0.17506699
-2.62631316,1.80641174,0.25569584,0.40062742,0.01852216,0.02721305,0.13525758,1.10634943,0.01638418,0.16543934
-2.62031016,1.73786196,0.23894295,0.37596311,0.01784149,0.02544007,0.12980283,1.08124462,0.01545794,0.15628420
-2.61430715,1.67671360,0.22269186,0.35245935,0.01723601,0.02380456,0.12470522,1.06120794,0.01463128,0.14778896
-2.60830415,1.62432914,0.20725155,0.33050908,0.01670504,0.02233972,0.12006610,1.04684580,0.01393021,0.14013422
-2.60230115,1.58200044,0.19291111,0.31048335,0.01624787,0.02107672,0.11598394,1.03873466,0.01338055,0.13349115
-2.59629815,1.55092712,0.17993497,0.29272628,0.01586390,0.02004429,0.11255361,1.03740925,0.01300767,0.12801909
-2.59029515,1.53219584,0.16855920,0.27755095,0.01555286,0.01926833,0.10986576,1.04334981,0.01283617,0.12386348
-2.58429215,1.52676030,0.15898868,0.26523636,0.01531485,0.01877158,0.10800614,1.05696852,0.01288958,0.12115398
-2.57828914,1.53542164,0.15139519,0.25602510,0.01515042,0.01857344,0.10705504,1.07859519,0.01319009,0.12000277
-2.57228614,1.55880916,0.14591626,0.25012148,0.01506050,0.01868964,0.10708643,1.10846235,0.01375814,0.12050300
-2.56628314,1.59736144,0.14265467,0.24769006,0.01504628,0.01913217,0.10816709,1.14669028,0.01461216,0.12272729
-2.56028014,1.65130792,0.14167850,0.24885413,0.01510906,0.01990906,0.11035543,1.19327236,0.01576810,0.12672627
-2.55427714,1.72065167,0.14302159,0.25369423,0.01525000,0.02102426,0.11370014,1.24806158,0.01723902,0.13252720
-2.54827414,1.80515383,0.14668431,0.26224640,0.01546980,0.02247752,0.11823858,1.31075894,0.01903464,0.14013263
-2.54227114,1.90432090,0.15263464,0.27450030,0.01576844,0.02426434,0.12399508,1.38090473,0.02116079,0.14951919
-2.53626813,2.01739572,0.16080937,0.29039710,0.01614484,0.02637590,0.13097905,1.45787352,0.02361897,0.16063658
-2.53026513,2.14335356,0.17111563,0.30982747,0.01659654,0.02879909,0.13918315,1.54087387,0.02640583,0.17340687
-2.52426213,2.28090432,0.18343254,0.33262961,0.01711949,0.03151656,0.14858153,1.62895347,0.02951271,0.18772420
-2.51825913,2.42850201,0.19761314,0.35858790,0.01770777,0.03450691,0.15912832,1.72101019,0.03292529,0.20345497
-2.51225613,2.58436224,0.21348663,0.38743208,0.01835356,0.03774493,0.17075649,1.81580955,0.03662332,0.22043875
-2.50625313,2.74648824,0.23086092,0.41883763,0.01904704,0.04120197,0.18337718,1.91200838,0.04058048,0.23848986
-2.50025013,2.91270537,0.24952557,0.45242733,0.01977651,0.04484642,0.19687967,2.00818435,0.04476442,0.25739970
-2.49424712,3.08070385,0.26925509,0.48777438,0.02052858,0.04864435,0.21113199,2.10287054,0.04913699,0.27694007
-2.48824412,3.24808854,0.28981265,0.52440720,0.02128845,0.05256016,0.22598230,2.19459401,0.05365470,0.29686705
-2.48224112,3.41243450,0.31095412,0.56181605,0.02204033,0.05655744,0.24126105,2.28191671,0.05826934,0.31692585
-2.47623812,3.57134630,0.33243240,0.59946128,0.02276792,0.06059989,0.25678389,2.36347712,0.06292885,0.33685614
-2.47023512,3.72251891,0.35400200,0.63678330,0.02345493,0.06465222,0.27235523,2.43803066,0.06757839,0.35639788
-2.46423212,3.86379757,0.37542357,0.67321384,0.02408573,0.06868118,0.28777243,2.50448703,0.07216155,0.37529747
-2.45822911,3.99323427,0.39646852,0.70818827,0.02464588,0.07265650,0.30283039,2.56194243,0.07662172,0.39331384
-2.45222611,4.10913800,0.41692330,0.74115854,0.02512270,0.07655177,0.31732649,2.60970526,0.08090348,0.41022443
-2.44622311,4.21011686,0.43659339,0.77160624,0.02550585,0.08034534,0.33106554,2.64731374,0.08495410,0.42583068
-2.44022011,4.29510979,0.45530673,0.79905531,0.02578768,0.08402091,0.34386471,2.67454466,0.08872493,0.43996277
-2.43421711,4.36340675,0.47291655,0.82308376,0.02596363,0.08756814,0.35555810,2.69141280,0.09217277,0.45248355
-2.42821411,4.41465647,0.48930337,0.84333414,0.02603235,0.09098294,0.36600081,2.69816110,0.09526098,0.46329131
-2.42221111,4.44886150,0.50437620,0.85952204,0.02599582,0.09426764,0.37507248,2.69524211,0.09796053,0.47232134
-2.41620810,4.46636120,0.51807286,0.87144247,0.02585925,0.09743093,0.38267990,2.68329195,0.10025066,0.47954625
-2.41020510,4.46780366,0.53035938,0.87897375,0.02563082,0.10048750,0.38875880,2.66309802,0.10211938,0.48497497
-2.40420210,4.45410817,0.54122849,0.88207883,0.02532134,0.10345767,0.39327477,2.63556252,0.10356358,0.48865050
-2.39819910,4.42642036,0.55069737,0.88080392,0.02494378,0.10636662,0.39622313,2.60166347,0.10458889,0.49064652
-2.39219610,4.38606222,0.55880458,0.87527462,0.02451264,0.10924363,0.39762795,2.56241545,0.10520921,0.49106308
-2.38619310,4.33447957,0.56560651,0.86568974,0.02404339,0.11212109,0.39754025,2.51883192,0.10544602,0.49002149
-2.38019010,4.27318938,0.57117321,0.85231300,0.02355175,0.11503347,0.39603537,2.47189085,0.10532736,0.48765872
-2.37418709,4.20372921,0.57558408,0.83546324,0.02305300,0.11801624,0.39320985,2.42250515,0.10488676,0.48412151
-2.36818409,4.12761079,0.57892328,0.81550327,0.02256139,0.12110469,0.38917776,2.37149897,0.10416187,0.47956050
-2.36218109,4.04627934,0.58127531,0.79282816,0.02208955,0.12433284,0.38406674,2.31959050,0.10319314,0.47412467
-2.35617809,3.96107988,0.58272070,0.76785321,0.02164797,0.12773240,0.37801397,2.26738151,0.10202244,0.46795617
-2.35017509,3.87323109,0.58333211,0.74100214,0.02124464,0.13133167,0.37116205,2.21535346,0.10069165,0.46118597
-2.34417209,3.78380719,0.58317102,0.71269607,0.02088482,0.13515467,0.36365508,2.16386958,0.09924146,0.45393028
-2.33816908,3.69372741,0.58228499,0.68334335,0.02057086,0.13922025,0.35563502,2.11318212,0.09771021,0.44628796
-2.33216608,3.60375265,0.58070576,0.65333086,0.02030230,0.14354135,0.34723837,2.06344370,0.09613291,0.43833900
-2.32616308,3.51448846,0.57844819,0.62301679,0.02007591,0.14812438,0.33859334,2.01472154,0.09454050,0.43014396
-2.32016008,3.42639320,0.57551009,0.59272509,0.01988606,0.15296864,0.32981749,1.96701337,0.09295929,0.42174450
-2.31415708,3.33979031,0.57187306,0.56274160,0.01972499,0.15806595,0.32101591,1.92026392,0.09141056,0.41316471
-2.30815408,3.25488341,0.56750411,0.53331188,0.01958331,0.16340032,0.31227994,1.87438090,0.08991046,0.40441329
-2.30215108,3.17177316,0.56235819,0.50464062,0.01945049,0.16894777,0.30368640,1.82924966,0.08847003,0.39548630
-2.29614807,3.09047478,0.55638146,0.47689235,0.01931537,0.17467627,0.29529729,1.78474592,0.08709537,0.38637037
-2.29014507,3.01093536,0.54951514,0.45019343,0.01916669,0.18054583,0.28716007,1.74074616,0.08578802,0.37704609
-2.28414207,2.93305033,0.54169973,0.42463496,0.01899362,0.18650875,0.27930820,1.69713555,0.08454540,0.36749151
-2.27813907,2.85667853,0.53287952,0.40027633,0.01878620,0.19251000,0.27176214,1.65381339,0.08336129,0.35768547
-2.27213607,2.78165557,0.52300711,0.37714926,0.01853578,0.19848785,0.26453065,1.61069638,0.08222646,0.34761060
-2.26613307,2.70780542,0.51204765,0.35526209,0.01823527,0.20437466,0.25761229,1.56772004,0.08112926,0.33725594
-2.26013007,2.63495022,0.49998273,0.33460392,0.01787947,0.21009792,0.25099713,1.52483860,0.08005619,0.32661895
-2.25412706,2.56291845,0.48681362,0.31514877,0.01746515,0.21558147,0.24466854,1.48202407,0.07899253,0.31570699
-2.24812406,2.49155163,0.47256376,0.29685927,0.01699110,0.22074700,0.23860512,1.43926464,0.07792291,0.30453808
-2.24212106,2.42070995,0.45728031,0.27968999,0.01645813,0.22551573,0.23278252,1.39656312,0.07683184,0.29314109
-2.23611806,2.35027694,0.44103475,0.26359032,0.01586894,0.22981036,0.22717526,1.35393549,0.07570425,0.28155536
-2.23011506,2.28016355,0.42392242,0.24850685,0.01522791,0.23355704,0.22175849,1.31141003,0.07452596,0.26982972
-2.22411206,2.21031181,0.40606111,0.23438527,0.01454090,0.23668766,0.21650950,1.26902704,0.07328417,0.25802122
-2.21810905,2.14069823,0.38758872,0.22117187,0.01381493,0.23914199,0.21140907,1.22683914,0.07196787,0.24619345
-2.21210605,2.07133696,0.36866008,0.20881465,0.01305793,0.24087000,0.20644269,1.18491232,0.07056833,0.23441476
-2.20610305,2.00228291,0.34944314,0.19726413,0.01227840,0.24183393,0.20160134,1.14332732,0.06907941,0.22275633
-2.20010005,1.93363446,0.33011470,0.18647398,0.01148512,0.24201031,0.19688218,1.10218143,0.06749806,0.21129033
-2.19409705,1.86553594,0.31085583,0.17640145,0.01068686,0.24139163,0.19228882,1.06159017,0.06582460,0.20008824
-2.18809405,1.79817959,0.29184721,0.16700775,0.00989217,0.23998771,0.18783138,1.02168896,0.06406311,0.18921931
-2.18209105,1.73180669,0.27326459,0.15825838,0.00910910,0.23782664,0.18352623,0.98263424,0.06222170,0.17874938
-2.17608804,1.66670790,0.25527457,0.15012343,0.00834512,0.23495523,0.17939549,0.94460400,0.06031279,0.16873995
-2.17008504,1.60322245,0.23803081,0.14257798,0.00760693,0.23143889,0.17546625,0.90779746,0.05835326,0.15924759
-2.16408204,1.54173600,0.22167079,0.13560238,0.00690039,0.22736103,0.17176967,0.87243390,0.05636458,0.15032367
-2.15807904,1.48267726,0.20631325,0.12918264,0.00623053,0.22282178,0.16833987,0.83875040,0.05437283,0.14201439
-2.15207604,1.42651304,0.19205643,0.12331078,0.00560153,0.21793623,0.16521271,0.80699875,0.05240862,0.13436107
-2.14607304,1.37374202,0.17897695,0.11798508,0.00501675,0.21283214,0.16242461,0.77744134,0.05050684,0.12740061
-2.14007004,1.32488712,0.16712949,0.11321035,0.00447886,0.20764718,0.16001133,0.75034635,0.04870642,0.12116616
-2.13406703,1.28048671,0.15654723,0.10899796,0.00398985,0.20252578,0.15800689,0.72598230,0.04704981,0.11568786
-2.12806403,1.24108497,0.14724282,0.10536583,0.00355126,0.19761580,0.15644265,0.70461225,0.04558242,0.11099365
-2.12206103,1.20722138,0.13921006,0.10233819,0.00316421,0.19306489,0.15534662,0.68648778,0.04435193,0.10711006
-2.11605803,1.17941999,0.13242596,0.09994519,0.00282960,0.18901694,0.15474295,0.67184304,0.04340739,0.10406289
-2.11005503,1.15817840,0.12685321,0.09822226,0.00254821,0.18560855,0.15465187,0.66088907,0.04279830,0.10187790
-2.10405203,1.14395695,0.12244292,0.09720930,0.00232083,0.18296564,0.15508976,0.65380859,0.04257349,0.10058122
-2.09804902,1.13716835,0.11913749,0.09694959,0.00214841,0.18120046,0.15606965,0.65075130,0.04277998,0.10019964
-2.09204602,1.13816781,0.11687351,0.09748858,0.00203212,0.18040888,0.15760191,0.65183003,0.04346167,0.10076065
-2.08604302,1.14724400,0.11558456,0.09887241,0.00197345,0.18066819,0.15969514,0.65711760,0.04465801,0.10229224
-2.08004002,1.16461084,0.11520388,0.10114625,0.00197429,0.18203535,0.16235726,0.66664444,0.04640267,0.10482235
-2.07403702,1.19040021,0.11566663,0.10435253,0.00203692,0.18454589,0.16559652,0.68039702,0.04872214,0.10837811
-2.06803402,1.22465558,0.11691188,0.10852893,0.00216406,0.18821319,0.16942256,0.69831704,0.05163438,0.11298467
-2.06203102,1.26732654,0.11888408,0.11370641,0.00235880,0.19302844,0.17384722,0.72030110,0.05514759,0.11866382
-2.05602801,1.31826430,0.12153399,0.11990703,0.00262455,0.19896106,0.17888509,0.74620103,0.05925900,0.12543224
-2.05002501,1.37721792,0.12481913,0.12714184,0.00296493,0.20595947,0.18455370,0.77582457,0.06395391,0.13329951
-2.04402201,1.44383156,0.12870355,0.13540881,0.00338367,0.21395246,0.19087315,0.80893629,0.06920494,0.14226596
-2.03801901,1.51764254,0.13315714,0.14469087,0.00388437,0.22285067,0.19786537,0.84525892,0.07497147,0.15232032
-2.03201601,1.59808047,0.13815437,0.15495409,0.00447038,0.23254853,0.20555270,0.88447466,0.08119950,0.16343740
-2.02601301,1.68446747,0.14367256,0.16614618,0.00514450,0.24292620,0.21395600,0.92622685,0.08782178,0.17557574
-2.02001001,1.77601969,0.14968977,0.17819534,0.00590875,0.25385179,0.22309225,0.97012164,0.09475837,0.18867554
-2.01400700,1.87185040,0.15618250,0.19100948,0.00676413,0.26518354,0.23297177,1.01573000,0.10191764,0.20265687
-2.00800400,1.97097480,0.16312317,0.20447605,0.00771031,0.27677203,0.24359507,1.06259003,0.10919762,0.21741828
-2.00200100,2.07231690,0.17047773,0.21846236,0.00874540,0.28846244,0.25494973,1.11020962,0.11648781,0.23283606
-1.99599800,2.17471856,0.17820331,0.23281655,0.00986569,0.30009660,0.26700714,1.15806964,0.12367141,0.24876416
-1.98999500,2.27695106,0.18624637,0.24736927,0.01106545,0.31151515,0.27971966,1.20562784,0.13062776,0.26503488
-1.98399200,2.37772914,0.19454117,0.26193598,0.01233678,0.32255955,0.29301810,1.25232343,0.13723521,0.28146048
-1.97798899,2.47572775,0.20300893,0.27631995,0.01366947,0.33307396,0.30680988,1.29758251,0.14337406,0.29783561
-1.97198599,2.56960122,0.21155774,0.29031582,0.01505104,0.34290727,0.32097811,1.34082446,0.14892962,0.31394070
-1.96598299,2.65800488,0.22008315,0.30371373,0.01646674,0.35191487,0.33538148,1.38146930,0.15379531,0.32954621
-1.95997999,2.73961876,0.22846967,0.31630388,0.01789971,0.35996061,0.34985545,1.41894590,0.15787551,0.34441758
-1.95397699,2.81317288,0.23659311,0.32788137,0.01933123,0.36691865,0.36421447,1.45270124,0.16108831,0.35832089
-1.94797399,2.87747369,0.24432359,0.33825125,0.02074105,0.37267536,0.37825543,1.48221027,0.16336776,0.37102896
-1.94197099,2.93143097,0.25152936,0.34723348,0.02210779,0.37713121,0.39176235,1.50698652,0.16466584,0.38232769
-1.93596798,2.97408447,0.25808106,0.35466776,0.02340944,0.38020268,0.40451198,1.52659306,0.16495371,0.39202256
-1.92996498,3.00462941,0.26385647,0.36041804,0.02462393,0.38182406,0.41628038,1.54065350,0.16422256,0.39994480
-1.92396198,3.02244019,0.26874534,0.36437645,0.02572973,0.38194928,0.42685012,1.54886289,0.16248377,0.40595722
-1.91795898,3.02709115,0.27265426,0.36646663,0.02670644,0.38055342,0.43601788,1.55099794,0.15976840,0.40995932
-1.91195598,3.01837388,0.27551121,0.36664622,0.02753546,0.37763418,0.44360215,1.54692632,0.15612621,0.41189156
-1.90595298,2.99631009,0.27726966,0.36490852,0.02820050,0.37321287,0.44945064,1.53661455,0.15162401,0.41173848
-1.89994997,2.96115940,0.27791196,0.36128310,0.02868820,0.36733520,0.45344712,1.52013410,0.14634364,0.40953059
-1.89394697,2.91342158,0.27745174,0.35583554,0.02898853,0.36007143,0.45551732,1.49766534,0.14037950,0.40534498
-1.88794397,2.85383277,0.27593534,0.34866605,0.02909513,0.35151610,0.45563359,1.46949893,0.13383580,0.39930437
-1.88194097,2.78335543,0.27344200,0.33990720,0.02900559,0.34178714,0.45381808,1.43603450,0.12682369,0.39157488
-1.87593797,2.70316215,0.27008285,0.32972076,0.02872152,0.33102432,0.45014410,1.39777629,0.11945832,0.38236232
-1.86993497,2.61461339,0.26599859,0.31829373,0.02824854,0.31938710,0.44473571,1.35532569,0.11185588,0.37190720
-1.86393197,2.51922964,0.26135597,0.30583369,0.02759608,0.30705179,0.43776537,1.30937086,0.10413098,0.36047863
-1.85792896,2.41865866,0.25634324,0.29256372,0.02677713,0.29420820,0.42944962,1.26067333,0.09639406,0.34836726
-1.85192596,2.31463859,0.25116459,0.27871685,0.02580783,0.28105568,0.42004308,1.21005204,0.08874928,0.33587748
-1.84592296,2.20895807,0.24603391,0.26453043,0.02470692,0.26779882,0.40983076,1.15836518,0.08129274,0.32331911
-1.83991996,2.10341438,0.24116811,0.25024050,0.02349523,0.25464279,0.39911916,1.10649028,0.07411102,0.31099897
-1.83391696,1.99977109,0.23678022,0.23607626,0.02219498,0.24178859,0.38822634,1.05530324,0.06728026,0.29921248
-1.82791396,1.89971636,0.23307275,0.22225493,0.02082923,0.22942828,0.37747146,1.00565697,0.06086554,0.28823564
-1.82191096,1.80482344,0.23023138,0.20897717,0.01942112,0.21774037,0.36716418,0.95836030,0.05492067,0.27831761
-1.81590795,1.71651450,0.22841950,0.19642296,0.01799338,0.20688559,0.35759434,0.91415799,0.04948831,0.26967425
-1.80990495,1.63602917,0.22777381,0.18474838,0.01656768,0.19700311,0.34902244,0.87371253,0.04460037,0.26248274
-1.80390195,1.56439865,0.22840118,0.17408306,0.01516415,0.18820742,0.34167121,0.83758831,0.04027863,0.25687744
-1.79789895,1.50242656,0.23037709,0.16452859,0.01380102,0.18058598,0.33571870,0.80623897,0.03653557,0.25294736
-1.79189595,1.45067684,0.23374559,0.15615775,0.01249426,0.17419772,0.33129314,0.77999811,0.03337521,0.25073498
-1.78589295,1.40946935,0.23852102,0.14901465,0.01125738,0.16907243,0.32846988,0.75907397,0.03079413,0.25023679
-1.77988994,1.37888310,0.24469139,0.14311572,0.01010129,0.16521109,0.32727033,0.74354812,0.02878240,0.25140538
-1.77388694,1.35876710,0.25222321,0.13845144,0.00903430,0.16258717,0.32766319,0.73337819,0.02732457,0.25415296
-1.76788394,1.34875812,0.26106771,0.13498877,0.00806215,0.16114879,0.32956766,0.72840457,0.02640049,0.25835634
-1.76188094,1.34830490,0.27116808,0.13267421,0.00718813,0.16082165,0.33285866,0.72836082,0.02598616,0.26386305
-1.75587794,1.35669753,0.28246730,0.13143727,0.00641329,0.16151269,0.33737364,0.73288722,0.02605446,0.27049836
-1.74987494,1.37310111,0.29491621,0.13119421,0.00573662,0.16311433,0.34292080,0.74154701,0.02657573,0.27807305
