energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,1.10361408,0.25883675,0.00157695,0.75771358,0.50245504,0.02374127,0.35753317
-4.29514757,1.06408584,0.24948454,0.00154782,0.73575763,0.48660712,0.02260273,0.33984230
-4.28914457,1.02678922,0.24124275,0.00151743,0.71399545,0.47235872,0.02147383,0.32210604
-4.28314157,0.99207442,0.23420838,0.00148644,0.69253356,0.45990609,0.02035704,0.30438660
-4.27713857,0.96031454,0.22848137,0.00145560,0.67151951,0.44945551,0.01925484,0.28675005
-4.27113557,0.93189826,0.22416260,0.00142575,0.65113813,0.44121895,0.01816982,0.26926574
-4.26513257,0.90722009,0.22135121,0.00139775,0.63160553,0.43540822,0.01710475,0.25200543
-4.25912956,0.88666799,0.22014103,0.00137251,0.61316106,0.43222763,0.01606263,0.23504236
-4.25312656,0.87060872,0.22061621,0.00135092,0.59605741,0.43186530,0.01504668,0.21845010
-4.24712356,0.85937134,0.22284637,0.00133381,0.58054926,0.43448349,0.01406032,0.20230124
-4.24112056,0.85322936,0.22688113,0.00132195,0.56688086,0.44020800,0.01310708,0.18666601
-4.23511756,0.85238239,0.23274461,0.00131599,0.55527310,0.44911748,0.01219056,0.17161085
-4.22911456,0.85693812,0.24042992,0.00131644,0.54591069,0.46123278,0.01131424,0.15719689
-4.22311156,0.86689560,0.24989410,0.00132363,0.53892999,0.47650732,0.01048140,0.14347855
-4.21710855,0.88213089,0.26105376,0.00133769,0.53440822,0.49481877,0.00969496,0.13050225
-4.21110555,0.90238600,0.27378182,0.00135853,0.53235458,0.51596282,0.00895735,0.11830529
-4.20510255,0.92726211,0.28790566,0.00138584,0.53270386,0.53964962,0.00827042,0.10691494
-4.19909955,0.95621784,0.30320684,0.00141905,0.53531291,0.56550321,0.00763528,0.09634786
-4.19309655,0.98857308,0.31942268,0.00145739,0.53996042,0.59306445,0.00705230,0.08660986
-4.18709355,1.02351876,0.33624983,0.00149984,0.54635003,0.62179758,0.00652101,0.07769591
-4.18109055,1.06013250,0.35334978,0.00154521,0.55411682,0.65110035,0.00604018,0.06959057
-4.17508754,1.09739994,0.37035618,0.00159214,0.56283706,0.68031766,0.00560775,0.06226866
-4.16908454,1.13424106,0.38688392,0.00163915,0.57204075,0.70875823,0.00522100,0.05569633
-4.16308154,1.16954062,0.40253954,0.00168467,0.58122663,0.73571380,0.00487657,0.04983221
-4.15707854,1.20218148,0.41693264,0.00172712,0.58987879,0.76048004,0.00457062,0.04462888
-4.15107554,1.23107952,0.42968772,0.00176495,0.59748441,0.78237845,0.00429894,0.04003436
-4.14507254,1.25521861,0.44045615,0.00179666,0.60355162,0.80077813,0.00405711,0.03599371
-4.13906953,1.27368401,0.44892748,0.00182091,0.60762679,0.81511662,0.00384066,0.03245056
-4.13306653,1.28569278,0.45483979,0.00183653,0.60931045,0.82491871,0.00364518,0.02934862
-4.12706353,1.29061968,0.45798836,0.00184255,0.60827102,0.82981241,0.00346648,0.02663304
-4.12106053,1.28801754,0.45823256,0.00183826,0.60425594,0.82954138,0.00330071,0.02425156
-4.11505753,1.27763097,0.45550024,0.00182324,0.59709951,0.82397308,0.00314441,0.02215558
-4.10905453,1.25940300,0.44978981,0.00179732,0.58672728,0.81310250,0.00299467,0.02030085
-4.10305153,1.23347431,0.44116966,0.00176062,0.57315686,0.79705114,0.00284910,0.01864812
-4.09704852,1.20017531,0.42977503,0.00171356,0.55649517,0.77606144,0.00270588,0.01716342
-4.09104552,1.16001141,0.41580258,0.00165679,0.53693230,0.75048695,0.00256380,0.01581822
-4.08504252,1.11364247,0.39950284,0.00159119,0.51473257,0.72077880,0.00242219,0.01458942
-4.07903952,1.06185744,0.38117102,0.00151784,0.49022315,0.68746913,0.00228091,0.01345916
-4.07303652,1.00554541,0.36113653,0.00143795,0.46378084,0.65115230,0.00214034,0.01241455
-4.06703352,0.94566468,0.33975183,0.00135286,0.43581781,0.61246489,0.00200127,0.01144728
-4.06103052,0.88321109,0.31738096,0.00126396,0.40676695,0.57206520,0.00186486,0.01055325
-4.05502751,0.81918710,0.29438841,0.00117263,0.37706735,0.53061344,0.00173261,0.00973213
-4.04902451,0.75457287,0.27112865,0.00108026,0.34715083,0.48875305,0.00160629,0.00898700
-4.04302151,0.69030051,0.24793681,0.00098815,0.31742966,0.44709422,0.00148788,0.00832399
-4.03701851,0.62723219,0.22512074,0.00089750,0.28828627,0.40619990,0.00137955,0.00775199
-4.03101551,0.56614289,0.20295472,0.00080939,0.26006492,0.36657476,0.00128364,0.00728247
-4.02501251,0.50770802,0.18167484,0.00072476,0.23306576,0.32865734,0.00120264,0.00692935
-4.01900950,0.45249594,0.16147629,0.00064438,0.20754112,0.29281532,0.00113916,0.00670896
-4.01300650,0.40096530,0.14251219,0.00056886,0.18369408,0.25934390,0.00109602,0.00664010
-4.00700350,0.35346669,0.12489414,0.00049865,0.16167910,0.22846694,0.00107615,0.00674415
-4.00100050,0.31024813,0.10869403,0.00043404,0.14160449,0.20034051,0.00108274,0.00704522
-3.99499750,0.27146361,0.09394706,0.00037520,0.12353640,0.17505847,0.00111916,0.00757038
-3.98899450,0.23718405,0.08065561,0.00032213,0.10750393,0.15265940,0.00118906,0.00834990
-3.98299150,0.20740975,0.06879370,0.00027476,0.09350518,0.13313470,0.00129638,0.00941748
-3.97698849,0.18208382,0.05831183,0.00023290,0.08151369,0.11643702,0.00144535,0.01081047
-3.97098549,0.16110557,0.04914185,0.00019631,0.07148509,0.10248883,0.00164054,0.01257011
-3.96498249,0.14434365,0.04120183,0.00016468,0.06336368,0.09119067,0.00188687,0.01474164
-3.95897949,0.13164804,0.03440056,0.00013769,0.05708861,0.08242872,0.00218957,0.01737442
-3.95297649,0.12286092,0.02864165,0.00011498,0.05259954,0.07608151,0.00255420,0.02052199
-3.94697349,0.11782580,0.02382714,0.00009621,0.04984166,0.07202566,0.00298662,0.02424198
-3.94097049,0.11639499,0.01986057,0.00008105,0.04876988,0.07014039,0.00349294,0.02859600
-3.93496748,0.11843529,0.01664937,0.00006919,0.04935219,0.07031101,0.00407945,0.03364940
-3.92896448,0.12383189,0.01410683,0.00006036,0.05157216,0.07243126,0.00475261,0.03947087
-3.92296148,0.13249054,0.01215335,0.00005432,0.05543054,0.07640466,0.00551890,0.04613198
-3.91695848,0.14433824,0.01071734,0.00005088,0.06094588,0.08214491,0.00638476,0.05370646
-3.91095548,0.15932243,0.00973564,0.00004989,0.06815432,0.08957561,0.00735647,0.06226939
-3.90495248,0.17740892,0.00915351,0.00005123,0.07710845,0.09862919,0.00844001,0.07189605
-3.89894947,0.19857869,0.00892439,0.00005485,0.08787527,0.10924541,0.00964094,0.08266058
-3.89294647,0.22282365,0.00900940,0.00006072,0.10053320,0.12136943,0.01096420,0.09463434
-3.88694347,0.25014153,0.00937664,0.00006882,0.11516831,0.13494952,0.01241394,0.10788388
-3.88094047,0.28053000,0.01000034,0.00007920,0.13186957,0.14993462,0.01399332,0.12246864
-3.87493747,0.31398005,0.01085996,0.00009189,0.15072336,0.16627169,0.01570427,0.13843816
-3.86893447,0.35046888,0.01193921,0.00010693,0.17180719,0.18390301,0.01754721,0.15582908
-3.86293147,0.38995230,0.01322507,0.00012438,0.19518282,0.20276343,0.01952084,0.17466166
-3.85692846,0.43235699,0.01470680,0.00014427,0.22088890,0.22277775,0.02162184,0.19493623
-3.85092546,0.47757263,0.01637502,0.00016661,0.24893336,0.24385810,0.02384456,0.21662933
-3.84492246,0.52544441,0.01822079,0.00019140,0.27928583,0.26590167,0.02618083,0.23968996
-3.83891946,0.57576608,0.02023485,0.00021857,0.31187043,0.28878869,0.02861965,0.26403598
-3.83291646,0.62827409,0.02240691,0.00024804,0.34655924,0.31238097,0.03114703,0.28955094
-3.82691346,0.68264318,0.02472513,0.00027967,0.38316696,0.33652100,0.03374586,0.31608151
-3.82091046,0.73848390,0.02717568,0.00031324,0.42144707,0.36103183,0.03639590,0.34343587
-3.81490745,0.79534252,0.02974253,0.00034851,0.46108999,0.38571802,0.03907377,0.37138325
-3.80890445,0.85270386,0.03240743,0.00038518,0.50172351,0.41036753,0.04175321,0.39965479
-3.80290145,0.90999718,0.03515010,0.00042290,0.54291591,0.43475497,0.04440538,0.42794609
-3.79689845,0.96660558,0.03794860,0.00046127,0.58418181,0.45864612,0.04699934,0.45592141
-3.79089545,1.02187881,0.04077992,0.00049987,0.62499101,0.48180368,0.04950268,0.48321968
-3.78489245,1.07514949,0.04362084,0.00053828,0.66478004,0.50399444,0.05188231,0.50946219
-3.77888944,1.12575239,0.04644887,0.00057604,0.70296644,0.52499741,0.05410531,0.53426201
-3.77288644,1.17304615,0.04924337,0.00061274,0.73896506,0.54461291,0.05614000,0.55723459
-3.76688344,1.21643682,0.05198674,0.00064798,0.77220616,0.56267213,0.05795696,0.57800954
-3.76088044,1.25540211,0.05466569,0.00068143,0.80215434,0.57904689,0.05953017,0.59624285
-3.75487744,1.28951538,0.05727239,0.00071283,0.82832764,0.59365895,0.06083805,0.61162923
-3.74887444,1.31846804,0.05980556,0.00074197,0.85031595,0.60648843,0.06186451,0.62391390
-3.74287144,1.34208918,0.06227138,0.00076877,0.86779773,0.61758080,0.06259975,0.63290330
-3.73686843,1.36036111,0.06468406,0.00079323,0.88055426,0.62705183,0.06304103,0.63847413
-3.73086543,1.37342983,0.06706613,0.00081550,0.88848059,0.63509003,0.06319308,0.64058022
-3.72486243,1.38160933,0.06944835,0.00083578,0.89159252,0.64195617,0.06306831,0.63925678
-3.71885943,1.38537911,0.07186916,0.00085443,0.89002917,0.64797960,0.06268673,0.63462169
-3.71285643,1.38537458,0.07437364,0.00087187,0.88405075,0.65355113,0.06207555,0.62687375
-3.70685343,1.38237021,0.07701210,0.00088860,0.87403165,0.65911253,0.06126842,0.61628767
-3.70085043,1.37725578,0.07983818,0.00090519,0.86044878,0.66514287,0.06030454,0.60320614
-3.69484742,1.37100650,0.08290661,0.00092223,0.84386587,0.67214194,0.05922730,0.58802906
-3.68884442,1.36464790,0.08627062,0.00094032,0.82491408,0.68061135,0.05808290,0.57120053
-3.68284142,1.35921697,0.08997923,0.00096005,0.80426990,0.69103401,0.05691871,0.55319396
-3.67683842,1.35572105,0.09407438,0.00098194,0.78263121,0.70385272,0.05578153,0.53449606
-3.67083542,1.35509613,0.09858813,0.00100643,0.76069253,0.71944890,0.05471595,0.51559032
-3.66483242,1.35816663,0.10354006,0.00103385,0.73912048,0.73812218,0.05376261,0.49694073
-3.65882941,1.36560812,0.10893495,0.00106440,0.71853059,0.76007210,0.05295673,0.47897634
-3.65282641,1.37791502,0.11476091,0.00109814,0.69946628,0.78538260,0.05232670,0.46207739
-3.64682341,1.39537456,0.12098808,0.00113497,0.68238097,0.81401021,0.05189307,0.44656356
-3.64082041,1.41804842,0.12756796,0.00117459,0.66762391,0.84577661,0.05166770,0.43268465
-3.63481741,1.44576285,0.13443348,0.00121657,0.65543031,0.88036616,0.05165334,0.42061419
-3.62881441,1.47810794,0.14149980,0.00126031,0.64591601,0.91732857,0.05184350,0.41044612
-3.62281141,1.51444623,0.14866586,0.00130505,0.63907685,0.95608695,0.05222274,0.40219444
-3.61680840,1.55393030,0.15581672,0.00134993,0.63479260,0.99595104,0.05276723,0.39579600
-3.61080540,1.59552882,0.16282645,0.00139398,0.63283511,1.03613520,0.05344566,0.39111604
-3.60480240,1.63806011,0.16956166,0.00143618,0.63288033,1.07578074,0.05422047,0.38795620
-3.59879940,1.68023175,0.17588544,0.00147546,0.63452357,1.11398166,0.05504922,0.38606460
-3.59279640,1.72068482,0.18166155,0.00151077,0.63729720,1.14981286,0.05588620,0.38514759
-3.58679340,1.75804095,0.18675877,0.00154109,0.64069018,1.18235987,0.05668410,0.38488249
-3.58079040,1.79095031,0.19105517,0.00156550,0.64416846,1.21074884,0.05739573,0.38493094
-3.57478739,1.81813868,0.19444213,0.00158318,0.64719555,1.23417565,0.05797572,0.38495219
-3.56878439,1.83845180,0.19682803,0.00159343,0.64925237,1.25193306,0.05838205,0.38461590
-3.56278139,1.85089521,0.19814133,0.00159575,0.64985574,1.26343479,0.05857753,0.38361400
-3.55677839,1.85466825,0.19833304,0.00158980,0.64857484,1.26823563,0.05853097,0.38167108
-3.55077539,1.84919087,0.19737844,0.00157543,0.64504511,1.26604686,0.05821813,0.37855312
-3.54477239,1.83412255,0.19527797,0.00155272,0.63897914,1.25674642,0.05762241,0.37407424
-3.53876938,1.80937264,0.19205731,0.00152191,0.63017442,1.24038350,0.05673522,0.36810133
-3.53276638,1.77510211,0.18776664,0.00148345,0.61851761,1.21717758,0.05555604,0.36055654
-3.52676338,1.73171684,0.18247917,0.00143798,0.60398557,1.18751199,0.05409219,0.35141758
-3.52076038,1.67985310,0.17628891,0.00138628,0.58664317,1.15192244,0.05235838,0.34071606
-3.51475738,1.62035602,0.16930797,0.00132927,0.56663814,1.11108108,0.05037593,0.32853396
-3.50875438,1.55425217,0.16166335,0.00126800,0.54419350,1.06577692,0.04817187,0.31499858
-3.50275138,1.48271770,0.15349348,0.00120359,0.51959781,1.01689336,0.04577786,0.30027627
-3.49674837,1.40704324,0.14494451,0.00113720,0.49319397,0.96538390,0.04322902,0.28456517
-3.49074537,1.32859725,0.13616672,0.00107005,0.46536703,0.91224686,0.04056272,0.26808750
-3.48474237,1.24878913,0.12731097,0.00100334,0.43653156,0.85850017,0.03781734,0.25108159
-3.47873937,1.16903347,0.11852539,0.00093825,0.40711920,0.80515703,0.03503113,0.23379409
-3.47273637,1.09071663,0.10995248,0.00087591,0.37756681,0.75320323,0.03224114,0.21647264
-3.46673337,1.01516666,0.10172657,0.00081739,0.34830565,0.70357668,0.02948228,0.19935913
-3.46073037,0.94362726,0.09397175,0.00076365,0.31975197,0.65714977,0.02678654,0.18268401
-3.45472736,0.87723629,0.08680036,0.00071559,0.29229916,0.61471471,0.02418236,0.16666146
-3.44872436,0.81700909,0.08031190,0.00067397,0.26631167,0.57697216,0.02169422,0.15148577
-3.44272136,0.76382668,0.07459241,0.00063945,0.24212067,0.54452298,0.01934235,0.13732878
-3.43671836,0.71842843,0.06971433,0.00061258,0.22002131,0.51786318,0.01714265,0.12433834
-3.43071536,0.68140908,0.06573664,0.00059376,0.20027157,0.49738164,0.01510676,0.11263774
-3.42471236,0.65321936,0.06270536,0.00058330,0.18309227,0.48336040,0.01324224,0.10232601
-3.41870935,0.63416971,0.06065423,0.00058139,0.16866805,0.47597714,0.01155289,0.09347873
-3.41270635,0.62443637,0.05960550,0.00058810,0.15714905,0.47530938,0.01003907,0.08614947
-3.40670335,0.62406924,0.05957085,0.00060340,0.14865283,0.48134008,0.00869821,0.08037137
-3.40070035,0.63300078,0.06055227,0.00062716,0.14326629,0.49396427,0.00752522,0.07615892
-3.39469735,0.65105547,0.06254289,0.00065914,0.14104739,0.51299626,0.00651301,0.07350966
-3.38869435,0.67795938,0.06552775,0.00069904,0.14202638,0.53817727,0.00565289,0.07240572
-3.38269135,0.71334942,0.06948445,0.00074644,0.14620640,0.56918320,0.00493502,0.07281516
-3.37668834,0.75678215,0.07438369,0.00080086,0.15356353,0.60563238,0.00434884,0.07469291
-3.37068534,0.80774196,0.08018973,0.00086175,0.16404616,0.64709315,0.00388332,0.07798155
-3.36468234,0.86564879,0.08686072,0.00092849,0.17757389,0.69309133,0.00352732,0.08261170
-3.35867934,0.92986536,0.09434908,0.00100038,0.19403619,0.74311750,0.00326976,0.08850230
-3.35267634,0.99970419,0.10260181,0.00107668,0.21329098,0.79663415,0.00309985,0.09556076
-3.34667334,1.07443476,0.11156084,0.00115661,0.23516344,0.85308277,0.00300716,0.10368310
-3.34067034,1.15329087,0.12116355,0.00123933,0.25944545,0.91189093,0.00298175,0.11275427
-3.33466733,1.23547870,0.13134330,0.00132398,0.28589576,0.97247950,0.00301421,0.12264871
-3.32866433,1.32018564,0.14203020,0.00140968,0.31424136,1.03426992,0.00309569,0.13323122
-3.32266133,1.40659012,0.15315201,0.00149553,0.34418009,1.09669168,0.00321792,0.14435835
-3.31665833,1.49387234,0.16463517,0.00158066,0.37538466,1.15918986,0.00337321,0.15588022
-3.31065533,1.58122609,0.17640595,0.00166419,0.40750806,1.22123275,0.00355443,0.16764288
-3.30465233,1.66787110,0.18839175,0.00174531,0.44019035,1.28231932,0.00375505,0.17949103
-3.29864932,1.75306589,0.20052231,0.00182322,0.47306646,1.34198641,0.00396909,0.19127126
-3.29264632,1.83612041,0.21273094,0.00189723,0.50577482,1.39981540,0.00419117,0.20283543
-3.28664332,1.91640816,0.22495558,0.00196671,0.53796642,1.45543803,0.00441646,0.21404423
-3.28064032,1.99337691,0.23713959,0.00203112,0.56931377,1.50854111,0.00464074,0.22477057
-3.27463732,2.06655767,0.24923231,0.00209004,0.59951924,1.55886993,0.00486040,0.23490284
-3.26863432,2.13557111,0.26118915,0.00214315,0.62832246,1.60622988,0.00507241,0.24434756
-3.26263132,2.20013104,0.27297131,0.00219028,0.65550613,1.65048643,0.00527433,0.25303149
-3.25662831,2.26004465,0.28454505,0.00223133,0.68089995,1.69156300,0.00546433,0.26090292
-3.25062531,2.31520915,0.29588053,0.00226637,0.70438242,1.72943699,0.00564115,0.26793209
-3.24462231,2.36560507,0.30695026,0.00229553,0.72588032,1.76413396,0.00580404,0.27411061
-3.23861931,2.41128632,0.31772729,0.00231905,0.74536597,1.79572024,0.00595277,0.27945007
-3.23261631,2.45236763,0.32818326,0.00233726,0.76285227,1.82429422,0.00608753,0.28397961
-3.22661331,2.48900994,0.33828638,0.00235054,0.77838602,1.84997696,0.00620890,0.28774292
-3.22061031,2.52140468,0.34799958,0.00235930,0.79203983,1.87290247,0.00631774,0.29079452
-3.21460730,2.54975786,0.35727903,0.00236398,0.80390321,1.89320830,0.00641516,0.29319579
-3.20860430,2.57427500,0.36607304,0.00236501,0.81407342,1.91102701,0.00650242,0.29501080
-3.20260130,2.59514771,0.37432169,0.00236280,0.82264673,1.92647896,0.00658085,0.29630235
-3.19659830,2.61254294,0.38195709,0.00235773,0.82971056,1.93966691,0.00665181,0.29712828
-3.19059530,2.62659532,0.38890446,0.00235010,0.83533717,1.95067269,0.00671665,0.29753843
-3.18459230,2.63740319,0.39508402,0.00234017,0.83957923,1.95955602,0.00677660,0.29757231
-3.17858929,2.64502822,0.40041353,0.00232816,0.84246738,1.96635550,0.00683283,0.29725765
-3.17258629,2.64949864,0.40481152,0.00231418,0.84401020,1.97109153,0.00688638,0.29660986
-3.16658329,2.65081547,0.40820097,0.00229832,0.84419614,1.97377073,0.00693816,0.29563239
-3.16058029,2.64896108,0.41051314,0.00228060,0.84299748,1.97439141,0.00698897,0.29431795
-3.15457729,2.64390934,0.41169155,0.00226101,0.84037576,1.97294952,0.00703954,0.29265045
-3.14857429,2.63563610,0.41169556,0.00223953,0.83628825,1.96944434,0.00709049,0.29060752
-3.14257129,2.62412928,0.41050357,0.00221611,0.83069500,1.96388339,0.00714239,0.28816329
-3.13656828,2.60939739,0.40811542,0.00219073,0.82356567,1.95628604,0.00719578,0.28529146
-3.13056528,2.59147589,0.40455392,0.00216337,0.81488586,1.94668536,0.00725118,0.28196817
-3.12456228,2.57043063,0.39986535,0.00213404,0.80466223,1.93512801,0.00730906,0.27817470
-3.11855928,2.54635826,0.39411884,0.00210279,0.79292613,1.92167215,0.00736990,0.27389973
-3.11255628,2.51938345,0.38740468,0.00206970,0.77973549,1.90638349,0.00743414,0.26914105
-3.10655328,2.48965330,0.37983163,0.00203489,0.76517480,1.88932984,0.00750218,0.26390664
-3.10055028,2.45732952,0.37152336,0.00199852,0.74935323,1.87057475,0.00757435,0.25821517
-3.09454727,2.42257907,0.36261430,0.00196076,0.73240112,1.85017072,0.00765091,0.25209586
-3.08854427,2.38556436,0.35324502,0.00192181,0.71446510,1.82815290,0.00773202,0.24558773
-3.08254127,2.34643375,0.34355755,0.00188187,0.69570228,1.80453369,0.00781774,0.23873852
-3.07653827,2.30531365,0.33369088,0.00184113,0.67627388,1.77929921,0.00790799,0.23160318
-3.07053527,2.26230271,0.32377683,0.00179978,0.65633895,1.75240793,0.00800265,0.22424217
-3.06453227,2.21746915,0.31393664,0.00175797,0.63604849,1.72379190,0.00810148,0.21671977
-3.05852926,2.17085129,0.30427837,0.00171584,0.61554046,1.69336070,0.00820425,0.20910236
-3.05252626,2.12246178,0.29489528,0.00167350,0.59493605,1.66100820,0.00831076,0.20145689
-3.04652326,2.07229502,0.28586522,0.00163102,0.57433742,1.62662159,0.00842088,0.19384952
-3.04052026,2.02033761,0.27725098,0.00158845,0.55382697,1.59009241,0.00853472,0.18634461
-3.03451726,1.96658099,0.26910159,0.00154582,0.53346830,1.55132889,0.00865262,0.17900389
-3.02851426,1.91103541,0.26145430,0.00150315,0.51330853,1.51026870,0.00877529,0.17188595
-3.02251126,1.85374424,0.25433718,0.00146045,0.49338206,1.46689145,0.00890387,0.16504591
-3.01650825,1.79479750,0.24777200,0.00141775,0.47371510,1.42123002,0.00904002,0.15853523
-3.01050525,1.73434365,0.24177721,0.00137510,0.45433103,1.37337994,0.00918591,0.15240168
-3.00450225,1.67259873,0.23637075,0.00133255,0.43525588,1.32350619,0.00934430,0.14668920
-2.99849925,1.60985201,0.23157254,0.00129023,0.41652371,1.27184685,0.00951851,0.14143788
-2.99249625,1.54646783,0.22740637,0.00124826,0.39818147,1.21871344,0.00971237,0.13668367
-2.98649325,1.48288314,0.22390115,0.00120684,0.38029310,1.16448765,0.00993018,0.13245814
-2.98049025,1.41960100,0.22109142,0.00116618,0.36294246,1.10961468,0.01017660,0.12878793
-2.97448724,1.35718015,0.21901709,0.00112654,0.34623509,1.05459355,0.01045653,0.12569424
-2.96848424,1.29622125,0.21772239,0.00108818,0.33029845,0.99996461,0.01077496,0.12319213
-2.96248124,1.23735043,0.21725428,0.00105141,0.31528090,0.94629520,0.01113682,0.12128979
-2.95647824,1.18120107,0.21766022,0.00101650,0.30134915,0.89416383,0.01154684,0.11998792
-2.95047524,1.12839462,0.21898572,0.00098375,0.28868454,0.84414378,0.01200933,0.11927907
-2.94447224,1.07952151,0.22127152,0.00095342,0.27747814,0.79678690,0.01252809,0.11914732
-2.93846923,1.03512287,0.22455091,0.00092571,0.26792491,0.75260806,0.01310620,0.11956807
-2.93246623,0.99567404,0.22884704,0.00090081,0.26021723,0.71207122,0.01374596,0.12050819
-2.92646323,0.96157033,0.23417064,0.00087882,0.25453793,0.67557720,0.01444873,0.12192648
-2.92046023,0.93311567,0.24051800,0.00085981,0.25105319,0.64345389,0.01521491,0.12377450
-2.91445723,0.91051446,0.24786951,0.00084376,0.24990543,0.61594896,0.01604384,0.12599776
-2.90845423,0.89386666,0.25618864,0.00083059,0.25120667,0.59322512,0.01693379,0.12853716
-2.90245123,0.88316625,0.26542151,0.00082015,0.25503230,0.57535821,0.01788198,0.13133072
-2.89644822,0.87830286,0.27549686,0.00081223,0.26141579,0.56233767,0.01888456,0.13431557
-2.89044522,0.87906631,0.28632662,0.00080657,0.27034433,0.55406951,0.01993663,0.13742987
-2.88444222,0.88515371,0.29780671,0.00080289,0.28175567,0.55038136,0.02103232,0.14061489
-2.87843922,0.89617883,0.30981838,0.00080083,0.29553629,0.55102937,0.02216479,0.14381690
-2.87243622,0.91168317,0.32222969,0.00080006,0.31152107,0.55570673,0.02332629,0.14698885
-2.86643322,0.93114850,0.33489729,0.00080022,0.32949444,0.56405337,0.02450824,0.15009180
-2.86043022,0.95401027,0.34766839,0.00080095,0.34919319,0.57566669,0.02570125,0.15309594
-2.85442721,0.97967172,0.36038288,0.00080193,0.37031072,0.59011290,0.02689520,0.15598120
-2.84842421,1.00751821,0.37287560,0.00080285,0.39250297,0.60693870,0.02807932,0.15873739
-2.84242121,1.03693144,0.38497874,0.00080344,0.41539556,0.62568311,0.02924225,0.16136388
-2.83641821,1.06730336,0.39652437,0.00080348,0.43859224,0.64588906,0.03037220,0.16386879
-2.83041521,1.09804939,0.40734708,0.00080278,0.46168422,0.66711453,0.03145701,0.16626776
-2.82441221,1.12862070,0.41728677,0.00080123,0.48426025,0.68894300,0.03248435,0.16858240
-2.81840920,1.15851534,0.42619143,0.00079874,0.50591694,0.71099284,0.03344190,0.17083835
-2.81240620,1.18728793,0.43392011,0.00079528,0.52626914,0.73292557,0.03431752,0.17306325
-2.80640320,1.21455762,0.44034573,0.00079089,0.54495989,0.75445261,0.03509950,0.17528450
-2.80040020,1.24001428,0.44535791,0.00078562,0.56166956,0.77534041,0.03577683,0.17752707
-2.79439720,1.26342267,0.44886560,0.00077958,0.57612394,0.79541383,0.03633943,0.17981141
-2.78839420,1.28462445,0.45079943,0.00077288,0.58810092,0.81455764,0.03677845,0.18215159
-2.78239120,1.30353811,0.45111375,0.00076568,0.59743538,0.83271619,0.03708648,0.18455368
-2.77638819,1.32015682,0.44978812,0.00075815,0.60402244,0.84989124,0.03725786,0.18701457
-2.77038519,1.33454434,0.44682841,0.00075044,0.60781862,0.86613816,0.03728884,0.18952118
-2.76438219,1.34682926,0.44226708,0.00074273,0.60884119,0.88156071,0.03717778,0.19205026
-2.75837919,1.35719773,0.43616301,0.00073516,0.60716558,0.89630464,0.03692527,0.19456861
-2.75237619,1.36588525,0.42860051,0.00072787,0.60292116,0.91055049,0.03653419,0.19703385
-2.74637319,1.37316777,0.41968773,0.00072097,0.59628558,0.92450597,0.03600971,0.19939574
-2.74037019,1.37935245,0.40955441,0.00071456,0.58747782,0.93839822,0.03535924,0.20159786
-2.73436718,1.38476867,0.39834907,0.00070869,0.57675055,0.95246630,0.03459229,0.20357976
-2.72836418,1.38975938,0.38623574,0.00070341,0.56438175,0.96695435,0.03372027,0.20527929
-2.72236118,1.39467327,0.37339030,0.00069871,0.55066625,0.98210536,0.03275625,0.20663522
-2.71635818,1.39985779,0.35999654,0.00069460,0.53590731,0.99815606,0.03171465,0.20758980
-2.71035518,1.40565309,0.34624210,0.00069103,0.52040856,1.01533262,0.03061087,0.20809130
-2.70435218,1.41238704,0.33231441,0.00068797,0.50446649,1.03384741,0.02946095,0.20809634
-2.69834917,1.42037097,0.31839668,0.00068535,0.48836373,1.05389652,0.02828115,0.20757185
-2.69234617,1.42989617,0.30466412,0.00068314,0.47236323,1.07565799,0.02708758,0.20649667
-2.68634317,1.44123076,0.29128044,0.00068127,0.45670336,1.09929040,0.02589574,0.20486253
-2.68034017,1.45461689,0.27839472,0.00067972,0.44159403,1.12493175,0.02472024,0.20267454
-2.67433717,1.47026794,0.26613873,0.00067845,0.42721385,1.15269827,0.02357439,0.19995108
-2.66833417,1.48836564,0.25462469,0.00067747,0.41370819,1.18268313,0.02246994,0.19672303
-2.66233117,1.50905699,0.24394362,0.00067678,0.40118831,1.21495481,0.02141683,0.19303255
-2.65632816,1.53245119,0.23416423,0.00067642,0.38973122,1.24955535,0.02042299,0.18893132
-2.65032516,1.55861642,0.22533233,0.00067643,0.37938055,1.28649826,0.01949425,0.18447844
-2.64432216,1.58757697,0.21747088,0.00067690,0.37014806,1.32576650,0.01863424,0.17973813
-2.63831916,1.61931087,0.21058059,0.00067788,0.36201596,1.36731060,0.01784448,0.17477721
-2.63231616,1.65374829,0.20464109,0.00067948,0.35493983,1.41104730,0.01712441,0.16966271
-2.62631316,1.69077112,0.19961259,0.00068177,0.34885213,1.45685881,0.01647155,0.16445956
-2.62031016,1.73021404,0.19543809,0.00068485,0.34366621,1.50459313,0.01588176,0.15922858
-2.61430715,1.77186709,0.19204591,0.00068877,0.33928070,1.55406548,0.01534943,0.15402482
-2.60830415,1.81548001,0.18935272,0.00069361,0.33558416,1.60506100,0.01486782,0.14889634
-2.60230115,1.86076817,0.18726665,0.00069941,0.33245986,1.65733865,0.01442939,0.14388339
