energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
-3.34067034,1.73989211,0.04346541,0.18648346,0.45335653,0.08988786,0.51346247,0.97031948,0.02530310,0.10363603
-3.33466733,1.64537326,0.04118198,0.17496838,0.42705545,0.08491313,0.48418056,0.92064392,0.02427312,0.09930326
-3.32866433,1.55028753,0.03895186,0.16358341,0.40024800,0.07996223,0.45473954,0.87022884,0.02319325,0.09510279
-3.32266133,1.45623043,0.03681892,0.15248523,0.37330100,0.07511780,0.42558145,0.82000302,0.02208840,0.09113740
-3.31665833,1.36475181,0.03482480,0.14182175,0.34657412,0.07045921,0.39714121,0.77087564,0.02098383,0.08750925
-3.31065533,1.27731878,0.03300801,0.13172874,0.32041041,0.06606069,0.36983581,0.72371466,0.01990443,0.08431691
-3.30465233,1.19528198,0.03140312,0.12232698,0.29512776,0.06198959,0.34405459,0.67932688,0.01887391,0.08165244
-3.29864932,1.11984592,0.03004002,0.11371977,0.27101158,0.05830484,0.32015074,0.63844023,0.01791415,0.07959849
-3.29264632,1.05204404,0.02894323,0.10599101,0.24830900,0.05505568,0.29843436,0.60168874,0.01704455,0.07822578
-3.28664332,0.99271903,0.02813143,0.09920374,0.22722444,0.05228062,0.27916690,0.56960047,0.01628153,0.07759067
-3.28064032,0.94250871,0.02761694,0.09339928,0.20791683,0.05000667,0.26255732,0.54258875,0.01563806,0.07773321
-3.27463732,0.90183763,0.02740545,0.08859688,0.19049827,0.04824891,0.24875964,0.52094680,0.01512344,0.07867544
-3.26863432,0.87091436,0.02749581,0.08479385,0.17503415,0.04701025,0.23787208,0.50484575,0.01474300,0.08042031
-3.26263132,0.84973445,0.02788001,0.08196628,0.16154462,0.04628161,0.22993744,0.49433608,0.01449815,0.08295093
-3.25662831,0.83808867,0.02854326,0.08007013,0.15000722,0.04604224,0.22494485,0.48935234,0.01438634,0.08623045
-3.25062531,0.83557642,0.02946425,0.07904281,0.14036046,0.04626045,0.22283253,0.48972089,0.01440127,0.09020250
-3.24462231,0.84162366,0.03061558,0.07880524,0.13250832,0.04689450,0.22349155,0.49517056,0.01453317,0.09479213
-3.23861931,0.85550504,0.03196431,0.07926414,0.12632527,0.04789377,0.22677040,0.50534576,0.01476918,0.09990745
-3.23261631,0.87636954,0.03347271,0.08031470,0.12166182,0.04920016,0.23248021,0.51982172,0.01509377,0.10544167
-3.22661331,0.90326899,0.03509906,0.08184355,0.11835029,0.05074966,0.24040053,0.53812147,0.01548934,0.11127577
-3.22061031,0.93518870,0.03679869,0.08373180,0.11621065,0.05247402,0.25028548,0.55973399,0.01593672,0.11728158
-3.21460730,0.97107939,0.03852503,0.08585832,0.11505633,0.05430264,0.26187022,0.58413304,0.01641588,0.12332521
-3.20860430,1.00988950,0.04023081,0.08810297,0.11469976,0.05616442,0.27487749,0.61079608,0.01690652,0.12927079
-3.20260130,1.05059687,0.04186921,0.09034981,0.11495763,0.05798967,0.28902423,0.63922254,0.01738870,0.13498432
-3.19659830,1.09223886,0.04339513,0.09249012,0.11565567,0.05971196,0.30402801,0.66895099,0.01784348,0.14033753
-3.19059530,1.13393986,0.04476634,0.09442529,0.11663279,0.06126986,0.31961322,0.69957426,0.01825350,0.14521166
-3.18459230,1.17493513,0.04594458,0.09606921,0.11774472,0.06260852,0.33551684,0.73075220,0.01860343,0.14950092
-3.17858929,1.21459024,0.04689658,0.09735043,0.11886682,0.06368106,0.35149364,0.76222125,0.01888046,0.15311552
-3.17258629,1.25241513,0.04759491,0.09821369,0.11989626,0.06444966,0.36732071,0.79380045,0.01907458,0.15598423
-3.16658329,1.28807236,0.04801862,0.09862097,0.12075329,0.06488637,0.38280106,0.82539357,0.01917882,0.15805627
-3.16058029,1.32137903,0.04815373,0.09855200,0.12138189,0.06497363,0.39776639,0.85698699,0.01918935,0.15930243
-3.15457729,1.35230236,0.04799346,0.09800408,0.12174954,0.06470434,0.41207874,0.88864357,0.01910548,0.15971550
-3.14857429,1.38094906,0.04753824,0.09699144,0.12184640,0.06408174,0.42563103,0.92049248,0.01892952,0.15930993
-3.14257129,1.40754900,0.04679552,0.09554395,0.12168378,0.06311879,0.43834655,0.95271546,0.01866658,0.15812063
-3.13656828,1.43243379,0.04577931,0.09370546,0.12129209,0.06183744,0.45017732,0.98553023,0.01832421,0.15620127
-3.13056528,1.45601164,0.04450957,0.09153163,0.12071834,0.06026748,0.46110149,1.01917164,0.01791202,0.15362180
-3.12456228,1.47873941,0.04301146,0.08908753,0.12002340,0.05844524,0.47111983,1.05387174,0.01744125,0.15046570
-3.11855928,1.50109355,0.04131440,0.08644506,0.11927891,0.05641220,0.48025157,1.08983971,0.01692426,0.14682677
-3.11255628,1.52354131,0.03945107,0.08368029,0.11856430,0.05421344,0.48852977,1.12724281,0.01637404,0.14280588
-3.10655328,1.54651387,0.03745637,0.08087079,0.11796376,0.05189612,0.49599649,1.16618960,0.01580373,0.13850763
-3.10055028,1.57038281,0.03536640,0.07809322,0.11756341,0.04950799,0.50269795,1.20671627,0.01522622,0.13403726
-3.09454727,1.59544120,0.03321739,0.07542108,0.11744881,0.04709599,0.50868013,1.24877733,0.01465368,0.12949781
-3.08854427,1.62189049,0.03104476,0.07292288,0.11770277,0.04470506,0.51398482,1.29224110,0.01409731,0.12498777
-3.08254127,1.64983379,0.02888231,0.07066065,0.11840355,0.04237709,0.51864658,1.33689066,0.01356710,0.12059919
-3.07653827,1.67927607,0.02676140,0.06868890,0.11962359,0.04015009,0.52269068,1.38243045,0.01307165,0.11641637
-3.07053527,1.71013123,0.02471041,0.06705398,0.12142859,0.03805763,0.52613208,1.42849833,0.01261810,0.11251519
-3.06453227,1.74223563,0.02275423,0.06579398,0.12387712,0.03612851,0.52897571,1.47468275,0.01221220,0.10896299
-3.05852926,1.77536734,0.02091398,0.06493885,0.12702052,0.03438657,0.53121779,1.52054414,0.01185835,0.10581896
-3.05252626,1.80926997,0.01920676,0.06451102,0.13090321,0.03285083,0.53284830,1.56563974,0.01155977,0.10313503
-3.04652326,1.84367969,0.01764566,0.06452617,0.13556319,0.03153571,0.53385437,1.60955042,0.01131873,0.10095703
-3.04052026,1.87835389,0.01623981,0.06499425,0.14103277,0.03045138,0.53422427,1.65190812,0.01113671,0.09932617
-3.03451726,1.91309977,0.01499448,0.06592060,0.14733940,0.02960430,0.53395196,1.69242263,0.01101467,0.09828054
-3.02851426,1.94780110,0.01391140,0.06730706,0.15450646,0.02899770,0.53304170,1.73090594,0.01095330,0.09785653
-3.02251126,1.98244161,0.01298905,0.06915301,0.16255407,0.02863212,0.53151249,1.76729304,0.01095315,0.09809018
-3.01650825,2.01712352,0.01222298,0.07145640,0.17149975,0.02850600,0.52940207,1.80165778,0.01101487,0.09901807
-3.01050525,2.05208000,0.01160623,0.07421440,0.18135893,0.02861610,0.52677018,1.83422283,0.01113926,0.10067796
-3.00450225,2.08768072,0.01112976,0.07742403,0.19214527,0.02895793,0.52370080,1.86536307,0.01132735,0.10310884
-2.99849925,2.12442992,0.01078281,0.08108236,0.20387073,0.02952606,0.52030328,1.89560190,0.01158041,0.10635048
-2.99249625,2.16295677,0.01055334,0.08518657,0.21654541,0.03031433,0.51671219,1.92560045,0.01189983,0.11044242
-2.98649325,2.20399840,0.01042843,0.08973368,0.23017720,0.03131595,0.51308588,1.95613996,0.01228705,0.11542247
-2.98049025,2.24837597,0.01039460,0.09472006,0.24477109,0.03252351,0.50960368,1.98809778,0.01274336,0.12132462
-2.97448724,2.29696472,0.01043822,0.10014074,0.26032836,0.03392886,0.50646204,2.02241795,0.01326971,0.12817665
-2.96848424,2.35065920,0.01054576,0.10598854,0.27684547,0.03552296,0.50386944,2.06007725,0.01386643,0.13599736
-2.96248124,2.41033484,0.01070408,0.11225308,0.29431279,0.03729566,0.50204059,2.10204807,0.01453305,0.14479363
-2.95647824,2.47680744,0.01090069,0.11891975,0.31271317,0.03923537,0.50118985,2.14925937,0.01526802,0.15455746
-2.95047524,2.55079211,0.01112388,0.12596868,0.33202029,0.04132881,0.50152436,2.20255710,0.01606851,0.16526315
-2.94447224,2.63286312,0.01136295,0.13337373,0.35219698,0.04356074,0.50323686,2.26266553,0.01693023,0.17686472
-2.93846923,2.72341628,0.01160824,0.14110163,0.37319336,0.04591369,0.50649871,2.33015075,0.01784725,0.18929388
-2.93246623,2.82263519,0.01185126,0.14911128,0.39494501,0.04836775,0.51145314,2.40538769,0.01881201,0.20245845
-2.92646323,2.93046259,0.01208468,0.15735326,0.41737119,0.05090049,0.51820900,2.48853183,0.01981523,0.21624172
-2.92046023,3.04657815,0.01230236,0.16576958,0.44037303,0.05348694,0.52683526,2.57949646,0.02084603,0.23050247
-2.91445723,3.17038340,0.01249929,0.17429374,0.46383212,0.05609961,0.53735630,2.67793656,0.02189203,0.24507608
-2.90845423,3.30099474,0.01267156,0.18285103,0.48760919,0.05870878,0.54974826,2.78323983,0.02293956,0.25977649
-2.90245123,3.43724503,0.01281624,0.19135927,0.51154333,0.06128274,0.56393647,2.89452549,0.02397398,0.27439927
-2.89644822,3.57769401,0.01293136,0.19972969,0.53545172,0.06378828,0.57979412,3.01065112,0.02497991,0.28872548
-2.89044522,3.72064775,0.01301574,0.20786827,0.55912997,0.06619118,0.59714223,3.13022762,0.02594173,0.30252651
-2.88444222,3.86418687,0.01306898,0.21567733,0.58235323,0.06845692,0.61575098,3.25164236,0.02684387,0.31556955
-2.87843922,4.00620318,0.01309134,0.22305730,0.60487820,0.07055138,0.63534246,3.37308997,0.02767132,0.32762367
-2.87243622,4.14444409,0.01308368,0.22990882,0.62644605,0.07244162,0.65559485,3.49261042,0.02841004,0.33846621
-2.86643322,4.27656369,0.01304744,0.23613500,0.64678629,0.07409672,0.67614801,3.60813357,0.02904734,0.34788929
-2.86043022,4.40017955,0.01298462,0.24164370,0.66562165,0.07548861,0.69661046,3.71752911,0.02957234,0.35570620
-2.85442721,4.51293358,0.01289780,0.24635004,0.68267380,0.07659290,0.71656765,3.81866068,0.02997625,0.36175743
-2.84842421,4.61255540,0.01279014,0.25017877,0.69766998,0.07738966,0.73559137,3.90944273,0.03025274,0.36591602
-2.84242121,4.69692636,0.01266546,0.25306658,0.71035017,0.07786405,0.75325018,3.98789853,0.03039810,0.36809213
-2.83641821,4.76414215,0.01252832,0.25496434,0.72047471,0.07800699,0.76912057,4.05221748,0.03041147,0.36823649
-2.83041521,4.81257207,0.01238406,0.25583902,0.72783216,0.07781555,0.78279855,4.10080993,0.03029487,0.36634276
-2.82441221,4.84091284,0.01223889,0.25567531,0.73224688,0.07729329,0.79391142,4.13235767,0.03005328,0.36244847
-2.81840920,4.84823488,0.01209995,0.25447691,0.73358627,0.07645038,0.80212924,4.14585825,0.02969450,0.35663471
-2.81240620,4.83401945,0.01197537,0.25226729,0.73176712,0.07530356,0.80717577,4.14066155,0.02922903,0.34902438
-2.80640320,4.79818497,0.01187422,0.24909003,0.72676089,0.07387593,0.80883824,4.11649700,0.02866985,0.33977924
-2.80040020,4.74110124,0.01180655,0.24500850,0.71859748,0.07219653,0.80697586,4.07349056,0.02803213,0.32909570
-2.79439720,4.66359094,0.01178322,0.24010505,0.70736738,0.07029973,0.80152647,4.01217038,0.02733288,0.31719962
-2.78839420,4.56691779,0.01181584,0.23447952,0.69322193,0.06822453,0.79251116,3.93346093,0.02659052,0.30434030
-2.78239120,4.45276171,0.01191650,0.22824724,0.67637152,0.06601361,0.78003662,3.83866557,0.02582445,0.29078384
-2.77638819,4.32318146,0.01209753,0.22153640,0.65708185,0.06371232,0.76429504,3.72943805,0.02505458,0.27680611
-2.77038519,4.18056599,0.01237118,0.21448497,0.63566817,0.06136758,0.74556159,3.60774376,0.02430076,0.26268562
-2.76438219,4.02757587,0.01274922,0.20723718,0.61248777,0.05902662,0.72418941,3.47581224,0.02358234,0.24869650
-2.75837919,3.86707708,0.01324256,0.19993967,0.58793088,0.05673581,0.70060244,3.33608235,0.02291760,0.23510175
-2.75237619,3.70206906,0.01386073,0.19273746,0.56241042,0.05453945,0.67528620,3.19114209,0.02232325,0.22214705
-2.74637319,3.53560978,0.01461149,0.18576989,0.53635082,0.05247851,0.64877695,3.04366527,0.02181398,0.21005526
-2.74037019,3.37074018,0.01550032,0.17916659,0.51017658,0.05058961,0.62164952,2.89634696,0.02140201,0.19902172
-2.73436718,3.21041075,0.01653002,0.17304375,0.48430079,0.04890399,0.59450435,2.75184005,0.02109673,0.18921046
-2.72836418,3.05741241,0.01770032,0.16750075,0.45911422,0.04744672,0.56795409,2.61269488,0.02090438,0.18075145
-2.72236118,2.91431406,0.01900755,0.16261729,0.43497534,0.04623600,0.54261024,2.48130364,0.02082785,0.17373875
-2.71635818,2.78340853,0.02044450,0.15845132,0.41220165,0.04528274,0.51907020,2.35985124,0.02086657,0.16822978
-2.71035518,2.66666837,0.02200025,0.15503747,0.39106268,0.04459037,0.49790509,2.25027375,0.02101645,0.16424551
-2.70435218,2.56571239,0.02366022,0.15238659,0.37177475,0.04415483,0.47964856,2.15422517,0.02127000,0.16177161
-2.69834917,2.48178349,0.02540636,0.15048586,0.35449784,0.04396483,0.46478688,2.07305300,0.02161652,0.16076038
-2.69234617,2.41573771,0.02721743,0.14929995,0.33933437,0.04400238,0.45375027,2.00778265,0.02204244,0.16113353
-2.68634317,2.36804394,0.02906944,0.14877288,0.32633002,0.04424346,0.44690569,1.95911032,0.02253166,0.16278555
-2.68034017,2.33879359,0.03093624,0.14883059,0.31547631,0.04465895,0.44455089,1.92740374,0.02306612,0.16558761
-2.67433717,2.32771882,0.03279012,0.14938414,0.30671480,0.04521566,0.44690977,1.91270998,0.02362633,0.16939189
-2.66833417,2.33421798,0.03460266,0.15033337,0.29994264,0.04587753,0.45412886,1.91476911,0.02419200,0.17403614
-2.66233117,2.35738662,0.03634545,0.15157080,0.29501902,0.04660685,0.46627487,1.93303287,0.02474271,0.17934841
-2.65632816,2.39605246,0.03799092,0.15298567,0.29177230,0.04736552,0.48333311,1.96668696,0.02525855,0.18515174
-2.65032516,2.44881268,0.03951317,0.15446793,0.29000750,0.04811628,0.50520680,2.01467608,0.02572075,0.19126874
-2.64432216,2.51407219,0.04088869,0.15591195,0.28951361,0.04882385,0.53171716,2.07573066,0.02611231,0.19752587
-2.63831916,2.59008150,0.04209705,0.15721983,0.29007074,0.04945596,0.56260422,2.14839459,0.02641849,0.20375741
-2.63231616,2.67497338,0.04312139,0.15830423,0.29145655,0.04998421,0.59752863,2.23105333,0.02662727,0.20980884
-2.62631316,2.76679752,0.04394889,0.15909053,0.29345201,0.05038471,0.63607422,2.32196194,0.02672963,0.21553977
-2.62031016,2.86355283,0.04457097,0.15951830,0.29584628,0.05063856,0.67775178,2.41927297,0.02671986,0.22082625
-2.61430715,2.96321731,0.04498343,0.15954211,0.29844059,0.05073212,0.72200399,2.52106409,0.02659555,0.22556234
-2.60830415,3.06377555,0.04518636,0.15913161,0.30105124,0.05065698,0.76821173,2.62536553,0.02635765,0.22966117
-2.60230115,3.16324423,0.04518392,0.15827100,0.30351169,0.05040982,0.81570191,2.73018752,0.02601030,0.23305525
-2.59629815,3.25969591,0.04498406,0.15695796,0.30567389,0.04999209,0.86375684,2.83354794,0.02556060,0.23569628
-2.59029515,3.35128173,0.04459803,0.15520213,0.30740895,0.04940950,0.91162530,2.93350015,0.02501830,0.23755441
-2.58429215,3.43625328,0.04403986,0.15302328,0.30860727,0.04867142,0.95853507,3.02816123,0.02439540,0.23861709
-2.57828914,3.51298397,0.04332587,0.15044940,0.30917839,0.04779025,1.00370697,3.11574046,0.02370575,0.23888750
-2.57228614,3.57999019,0.04247400,0.14751462,0.30905055,0.04678074,1.04636999,3.19456776,0.02296459,0.23838288
-2.56628314,3.63595196,0.04150335,0.14425732,0.30817018,0.04565928,1.08577731,3.26312167,0.02218805,0.23713262
-2.56028014,3.67973314,0.04043362,0.14071843,0.30650143,0.04444334,1.12122270,3.32005645,0.02139276,0.23517633
-2.55427714,3.71040044,0.03928467,0.13693992,0.30402571,0.04315082,1.15205688,3.36422734,0.02059542,0.23256194
-2.54827414,3.72724088,0.03807613,0.13296371,0.30074134,0.04179970,1.17770320,3.39471333,0.01981240,0.22934396
-2.54227114,3.72977675,0.03682712,0.12883087,0.29666331,0.04040755,1.19767217,3.41083654,0.01905946,0.22558182
-2.53626813,3.71777730,0.03555606,0.12458122,0.29182306,0.03899136,1.21157424,3.41217724,0.01835141,0.22133841
-2.53026513,3.69126636,0.03428048,0.12025312,0.28626829,0.03756732,1.21913025,3.39858380,0.01770197,0.21667888
-2.52426213,3.65052506,0.03301700,0.11588370,0.28006265,0.03615075,1.22017924,3.37017685,0.01712354,0.21166949
-2.51825913,3.59608903,0.03178126,0.11150913,0.27328532,0.03475607,1.21468309,3.32734710,0.01662713,0.20637679
-2.51225613,3.52873963,0.03058797,0.10716504,0.26603034,0.03339685,1.20272788,3.27074662,0.01622224,0.20086676
-2.50625313,3.44948898,0.02945095,0.10288706,0.25840565,0.03208590,1.18452174,3.20127346,0.01591685,0.19520422
-2.50025013,3.35955891,0.02838311,0.09871122,0.25053178,0.03083529,1.16038930,3.12004993,0.01571738,0.18945215
-2.49424712,3.26035416,0.02739650,0.09467428,0.24254015,0.02965645,1.13076292,3.02839502,0.01562871,0.18367116
-2.48824412,3.15343049,0.02650231,0.09081394,0.23457097,0.02856019,1.09617081,2.92779181,0.01565421,0.17791892
-2.48224112,3.04045850,0.02571084,0.08716877,0.22677079,0.02755674,1.05722280,2.81985077,0.01579572,0.17224955
-2.47623812,2.92318441,0.02503137,0.08377800,0.21928968,0.02665568,1.01459387,2.70627011,0.01605363,0.16671309
-2.47023512,2.80338887,0.02447213,0.08068106,0.21227809,0.02586587,0.96900640,2.58879464,0.01642689,0.16135492
-2.46423212,2.68284528,0.02404011,0.07791684,0.20588354,0.02519533,0.92121153,2.46917425,0.01691303,0.15621514
-2.45822911,2.56327883,0.02374090,0.07552289,0.20024707,0.02465107,0.87197030,2.34912343,0.01750824,0.15132811
-2.45222611,2.44632765,0.02357851,0.07353435,0.19549972,0.02423887,0.82203539,2.23028309,0.01820732,0.14672196
-2.44622311,2.33350705,0.02355518,0.07198281,0.19175900,0.02396312,0.77213372,2.11418568,0.01900379,0.14241820
-2.44022011,2.22617810,0.02367119,0.07089515,0.18912542,0.02382656,0.72295073,2.00222469,0.01988989,0.13843152
-2.43421711,2.12552113,0.02392469,0.07029235,0.18767936,0.02383007,0.67511657,1.89562903,0.02085661,0.13476963
-2.42821411,2.03251475,0.02431154,0.07018833,0.18747809,0.02397247,0.62919455,1.79544299,0.02189375,0.13143331
-2.42221111,1.94792085,0.02482520,0.07058899,0.18855334,0.02425037,0.58567211,1.70251188,0.02298996,0.12841662
-2.41620810,1.87227556,0.02545670,0.07149131,0.19090921,0.02465801,0.54495436,1.61747341,0.02413285,0.12570724
-2.41020510,1.80588613,0.02619459,0.07288272,0.19452078,0.02518724,0.50736030,1.54075478,0.02530900,0.12328695
-2.40420210,1.74883359,0.02702503,0.07474081,0.19933324,0.02582749,0.47312137,1.47257498,0.02650412,0.12113227
-2.39819910,1.70098065,0.02793190,0.07703314,0.20526182,0.02656585,0.44238251,1.41295197,0.02770317,0.11921514
-2.39219610,1.66198456,0.02889704,0.07971760,0.21219255,0.02738718,0.41520517,1.36171414,0.02889049,0.11750375
-2.38619310,1.63131418,0.02990054,0.08274298,0.21998373,0.02827442,0.39157230,1.31851558,0.03005004,0.11596339
-2.38019010,1.60827097,0.03092108,0.08604992,0.22846845,0.02920883,0.37139470,1.28285429,0.03116556,0.11455725
-2.37418709,1.59201297,0.03193643,0.08957228,0.23745786,0.03017041,0.35451871,1.25409305,0.03222090,0.11324741
-2.36818409,1.58158154,0.03292396,0.09323873,0.24674541,0.03113839,0.34073477,1.23148208,0.03320025,0.11199559
-2.36218109,1.57592988,0.03386125,0.09697478,0.25611193,0.03209174,0.32978655,1.21418303,0.03408849,0.11076402
-2.35617809,1.57395305,0.03472673,0.10070496,0.26533135,0.03300979,0.32138053,1.20129375,0.03487157,0.10951623
-2.35017509,1.57451858,0.03550040,0.10435527,0.27417721,0.03387285,0.31519555,1.19187337,0.03553680,0.10821777
-2.34417209,1.57649726,0.03616450,0.10785569,0.28242943,0.03466284,0.31089233,1.18496706,0.03607329,0.10683686
-2.33816908,1.57879327,0.03670424,0.11114280,0.28988151,0.03536395,0.30812261,1.17963018,0.03647226,0.10534502
-2.33216608,1.58037301,0.03710848,0.11416228,0.29634761,0.03596328,0.30653785,1.17495113,0.03672737,0.10371757
-2.32616308,1.58029201,0.03737032,0.11687127,0.30166946,0.03645136,0.30579726,1.17007276,0.03683502,0.10193413
-2.32016008,1.57771916,0.03748762,0.11924053,0.30572272,0.03682266,0.30557513,1.16421155,0.03679455,0.09997895
-2.31415708,1.57195762,0.03746345,0.12125616,0.30842265,0.03707597,0.30556726,1.15667448,0.03660840,0.09784122
-2.30815408,1.56246182,0.03730632,0.12292098,0.30972862,0.03721467,0.30549647,1.14687305,0.03628216,0.09551524
-2.30215108,1.54885013,0.03703030,0.12425536,0.30964752,0.03724684,0.30511716,1.13433417,0.03582452,0.09300050
-2.29614807,1.53091270,0.03665496,0.12529748,0.30823563,0.03718525,0.30421882,1.11870783,0.03524715,0.09030168
-2.29014507,1.50861432,0.03620510,0.12610311,0.30559903,0.03704716,0.30262847,1.09977118,0.03456444,0.08742847
-2.28414207,1.48209225,0.03571032,0.12674469,0.30189233,0.03685401,0.30021206,1.07742933,0.03379315,0.08439537
-2.27813907,1.45164918,0.03520433,0.12730991,0.29731584,0.03663093,0.29687491,1.05171260,0.03295204,0.08122132
-2.27213607,1.41774152,0.03472417,0.12789975,0.29211108,0.03640613,0.29256111,1.02277071,0.03206135,0.07792925
-2.26613307,1.38096364,0.03430921,0.12862607,0.28655499,0.03621019,0.28725209,0.99086407,0.03114231,0.07454560
-2.26013007,1.34202861,0.03399998,0.12960877,0.28095279,0.03607519,0.28096431,0.95635266,0.03021659,0.07109970
-2.25412706,1.30174628,0.03383699,0.13097277,0.27562982,0.03603388,0.27374640,0.91968287,0.02930580,0.06762318
-2.24812406,1.26099940,0.03385933,0.13284467,0.27092271,0.03611875,0.26567556,0.88137300,0.02843099,0.06414930
-2.24212106,1.22071881,0.03410338,0.13534947,0.26716997,0.03636109,0.25685368,0.84199773,0.02761221,0.06071236
-2.23611806,1.18185841,0.03460139,0.13860723,0.26470250,0.03679009,0.24740311,0.80217234,0.02686820,0.05734704
-2.23011506,1.14537079,0.03538024,0.14272992,0.26383413,0.03743203,0.23746223,0.76253699,0.02621613,0.05408789
-2.22411206,1.11218428,0.03646017,0.14781854,0.26485272,0.03830951,0.22718111,0.72374154,0.02567147,0.05096875
-2.21810905,1.08318188,0.03785376,0.15396048,0.26801179,0.03944076,0.21671714,0.68643136,0.02524794,0.04802237
-2.21210605,1.05918263,0.03956504,0.16122736,0.27352315,0.04083919,0.20623091,0.65123421,0.02495764,0.04527997
-2.20610305,1.04092566,0.04158884,0.16967323,0.28155063,0.04251293,0.19588237,0.61874851,0.02481120,0.04277098
-2.20010005,1.02905714,0.04391044,0.17933329,0.29220503,0.04446462,0.18582732,0.58953301,0.02481801,0.04052273
-2.19409705,1.02411998,0.04650543,0.19022307,0.30554050,0.04669138,0.17621426,0.56409785,0.02498660,0.03856029
-2.18809405,1.02654636,0.04933998,0.20233808,0.32155225,0.04918479,0.16718168,0.54289695,0.02532491,0.03690629
-2.18209105,1.03665272,0.05237138,0.21565389,0.34017587,0.05193120,0.15885571,0.52632167,0.02584065,0.03558074
-2.17608804,1.05463699,0.05554890,0.23012661,0.36128797,0.05491201,0.15134826,0.51469550,0.02654156,0.03460093
-2.17008504,1.08057771,0.05881497,0.24569367,0.38470829,0.05810418,0.14475541,0.50826979,0.02743565,0.03398124
-2.16408204,1.11443475,0.06210665,0.26227493,0.41020309,0.06148077,0.13915629,0.50722031,0.02853125,0.03373301
-2.15807904,1.15605125,0.06535726,0.27977392,0.43748981,0.06501157,0.13461217,0.51164462,0.02983702,0.03386429
-2.15207604,1.20515667,0.06849833,0.29807921,0.46624276,0.06866378,0.13116589,0.52156029,0.03136170,0.03437967
-2.14607304,1.26137059,0.07146150,0.31706589,0.49609974,0.07240266,0.12884158,0.53690378,0.03311383,0.03527999
-2.14007004,1.32420729,0.07418063,0.33659696,0.52666955,0.07619221,0.12764452,0.55753047,0.03510117,0.03656209
-2.13406703,1.39308109,0.07659378,0.35652478,0.55753999,0.07999581,0.12756131,0.58321551,0.03733004,0.03821856
-2.12806403,1.46731247,0.07864513,0.37669239,0.58828639,0.08377680,0.12856024,0.61365599,0.03980453,0.04023747
-2.12206103,1.54613512,0.08028669,0.39693483,0.61848039,0.08749896,0.13059183,0.64847447,0.04252557,0.04260217
-2.11605803,1.62870422,0.08147983,0.41708043,0.64769885,0.09112695,0.13358968,0.68722397,0.04549003,0.04529116
-2.11005503,1.71410602,0.08219646,0.43695209,0.67553269,0.09462669,0.13747149,0.72939460,0.04868974,0.04827804
-2.10405203,1.80136901,0.08241987,0.45636872,0.70159545,0.09796563,0.14214036,0.77442195,0.05211062,0.05153158
-2.09804902,1.88947690,0.08214524,0.47514678,0.72553154,0.10111300,0.14748640,0.82169699,0.05573196,0.05501591
-2.09204602,1.97738333,0.08137973,0.49310206,0.74702383,0.10403999,0.15338858,0.87057763,0.05952583,0.05869091
-2.08604302,2.06402853,0.08014222,0.51005186,0.76580060,0.10671996,0.15971691,0.92040151,0.06345682,0.06251271
-2.08004002,2.14835752,0.07846269,0.52581738,0.78164157,0.10912862,0.16633481,0.97049983,0.06748205,0.06643437
-2.07403702,2.22933980,0.07638128,0.54022663,0.79438290,0.11124423,0.17310182,1.02021166,0.07155149,0.07040672
-2.06803402,2.30598987,0.07394708,0.55311761,0.80392103,0.11304791,0.17987647,1.06889836,0.07560867,0.07437930
-2.06203102,2.37738811,0.07121676,0.56434191,0.81021520,0.11452390,0.18651924,1.11595753,0.07959176,0.07830149
-2.05602801,2.44270122,0.06825293,0.57376849,0.81328861,0.11565995,0.19289566,1.16083585,0.08343497,0.08212355
-2.05002501,2.50120156,0.06512258,0.58128756,0.81322803,0.11644770,0.19887930,1.20304027,0.08707027,0.08579790
-2.04402201,2.55228429,0.06189537,0.58681444,0.81018191,0.11688313,0.20435468,1.24214716,0.09042931,0.08928015
-2.03801901,2.59548175,0.05864196,0.59029315,0.80435688,0.11696694,0.20921990,1.27780887,0.09344552,0.09253023
-2.03201601,2.63047411,0.05543249,0.59169953,0.79601273,0.11670500,0.21338894,1.30975741,0.09605637,0.09551333
-2.02601301,2.65709580,0.05233509,0.59104365,0.78545599,0.11610861,0.21679353,1.33780522,0.09820542,0.09820068
-2.02001001,2.67533715,0.04941456,0.58837141,0.77303206,0.11519475,0.21938445,1.36184293,0.09984443,0.10057012
-2.01400700,2.68534107,0.04673120,0.58376503,0.75911632,0.11398607,0.22113231,1.38183438,0.10093516,0.10260649
-2.00800400,2.68739480,0.04433977,0.57734239,0.74410422,0.11251082,0.22202763,1.39780924,0.10145082,0.10430172
-2.00200100,2.68191698,0.04228863,0.56925511,0.72840081,0.11080251,0.22208038,1.40985359,0.10137721,0.10565473
-1.99599800,2.66944055,0.04061901,0.55968541,0.71240989,0.10889933,0.22131880,1.41809934,0.10071340,0.10667107
-1.98999500,2.65059226,0.03936436,0.54884172,0.69652318,0.10684338,0.21978774,1.42271288,0.09947187,0.10736231
-1.98399200,2.62606981,0.03854993,0.53695328,0.68110986,0.10467973,0.21754648,1.42388384,0.09767826,0.10774538
-1.97798899,2.59661747,0.03819235,0.52426384,0.66650681,0.10245524,0.21466613,1.42181453,0.09537057,0.10784160
