energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.43521761,1.61256920,-1.61256919,0.18894364,-0.18894364,0.00000000,-0.00000000,0.36304880,-0.36304880,1.33815781,-1.33815779,0.00764482,-0.00764482,0.08526414,-0.08526414
-0.42921461,1.61058567,-1.61058566,0.20054521,-0.20054521,0.00000000,-0.00000000,0.38119469,-0.38119469,1.31304308,-1.31304307,0.00796810,-0.00796810,0.08989634,-0.08989634
-0.42321161,1.61542558,-1.61542558,0.21256245,-0.21256245,0.00000000,-0.00000000,0.39928105,-0.39928105,1.29420392,-1.29420391,0.00828542,-0.00828542,0.09476368,-0.09476368
-0.41720860,1.62663903,-1.62663903,0.22493254,-0.22493255,0.00000000,-0.00000000,0.41715738,-0.41715739,1.28131940,-1.28131939,0.00859043,-0.00859043,0.09981411,-0.09981411
-0.41120560,1.64367148,-1.64367148,0.23758064,-0.23758064,0.00000000,-0.00000000,0.43466935,-0.43466936,1.27398443,-1.27398442,0.00887687,-0.00887687,0.10499130,-0.10499130
-0.40520260,1.66586858,-1.66586858,0.25041873,-0.25041873,0.00000000,-0.00000000,0.45165929,-0.45165930,1.27171606,-1.27171605,0.00913869,-0.00913869,0.11023496,-0.11023496
-0.39919960,1.69248319,-1.69248319,0.26334504,-0.26334504,0.00000000,-0.00000000,0.46796709,-0.46796709,1.27396093,-1.27396093,0.00937015,-0.00937015,0.11548135,-0.11548135
-0.39319660,1.72268496,-1.72268497,0.27624391,-0.27624391,0.00000000,-0.00000000,0.48343130,-0.48343130,1.28010434,-1.28010434,0.00956598,-0.00956598,0.12066389,-0.12066389
-0.38719360,1.75557275,-1.75557275,0.28898651,-0.28898651,0.00000000,-0.00000000,0.49789075,-0.49789076,1.28948079,-1.28948079,0.00972151,-0.00972151,0.12571404,-0.12571404
-0.38119060,1.79018992,-1.79018992,0.30143220,-0.30143221,0.00000000,-0.00000000,0.51118643,-0.51118644,1.30138619,-1.30138619,0.00983276,-0.00983276,0.13056229,-0.13056229
-0.37518759,1.82554258,-1.82554259,0.31343082,-0.31343082,0.00000000,-0.00000000,0.52316382,-0.52316382,1.31509161,-1.31509161,0.00989663,-0.00989663,0.13513939,-0.13513939
-0.36918459,1.86062045,-1.86062045,0.32482564,-0.32482564,0.00000000,-0.00000000,0.53367550,-0.53367550,1.32985847,-1.32985847,0.00991092,-0.00991092,0.13937772,-0.13937772
-0.36318159,1.89441987,-1.89441987,0.33545716,-0.33545716,0.00000000,-0.00000000,0.54258407,-0.54258407,1.34495473,-1.34495473,0.00987447,-0.00987447,0.14321274,-0.14321274
-0.35717859,1.92596848,-1.92596849,0.34516746,-0.34516746,0.00000000,-0.00000000,0.54976518,-0.54976519,1.35967188,-1.35967189,0.00978720,-0.00978720,0.14658461,-0.14658462
-0.35117559,1.95435061,-1.95435062,0.35380497,-0.35380498,0.00000000,-0.00000000,0.55511063,-0.55511063,1.37334207,-1.37334207,0.00965014,-0.00965014,0.14943972,-0.14943972
-0.34517259,1.97873246,-1.97873246,0.36122959,-0.36122959,0.00000000,-0.00000000,0.55853134,-0.55853134,1.38535476,-1.38535476,0.00946543,-0.00946543,0.15173224,-0.15173224
-0.33916958,1.99838606,-1.99838607,0.36731772,-0.36731772,0.00000000,-0.00000000,0.55996014,-0.55996014,1.39517243,-1.39517243,0.00923628,-0.00923627,0.15342550,-0.15342550
-0.33316658,2.01271104,-2.01271104,0.37196715,-0.37196715,0.00000000,-0.00000000,0.55935417,-0.55935417,1.40234451,-1.40234451,0.00896692,-0.00896692,0.15449328,-0.15449328
-0.32716358,2.02125289,-2.02125289,0.37510146,-0.37510146,0.00000000,-0.00000000,0.55669685,-0.55669685,1.40651900,-1.40651900,0.00866252,-0.00866252,0.15492071,-0.15492071
-0.32116058,2.02371715,-2.02371715,0.37667368,-0.37667368,0.00000000,-0.00000000,0.55199918,-0.55199918,1.40745112,-1.40745111,0.00832904,-0.00832904,0.15470501,-0.15470501
-0.31515758,2.01997837,-2.01997837,0.37666905,-0.37666905,0.00000000,-0.00000000,0.54530051,-0.54530051,1.40500861,-1.40500861,0.00797308,-0.00797308,0.15385575,-0.15385575
-0.30915458,2.01008351,-2.01008350,0.37510668,-0.37510668,0.00000000,-0.00000000,0.53666847,-0.53666847,1.39917332,-1.39917332,0.00760175,-0.00760175,0.15239487,-0.15239487
-0.30315158,1.99424928,-1.99424927,0.37204001,-0.37204001,0.00000000,-0.00000000,0.52619829,-0.52619829,1.39003881,-1.39003880,0.00722245,-0.00722245,0.15035617,-0.15035617
-0.29714857,1.97285343,-1.97285342,0.36755591,-0.36755591,0.00000000,-0.00000000,0.51401126,-0.51401125,1.37780404,-1.37780403,0.00684270,-0.00684270,0.14778456,-0.14778456
-0.29114557,1.94642008,-1.94642008,0.36177255,-0.36177255,0.00000000,-0.00000000,0.50025261,-0.50025261,1.36276326,-1.36276326,0.00646996,-0.00646996,0.14473480,-0.14473480
-0.28514257,1.91559972,-1.91559972,0.35483605,-0.35483605,0.00000000,-0.00000000,0.48508868,-0.48508867,1.34529245,-1.34529244,0.00611138,-0.00611138,0.14127003,-0.14127003
-0.27913957,1.88114440,-1.88114439,0.34691587,-0.34691587,0.00000000,-0.00000000,0.46870352,-0.46870351,1.32583272,-1.32583271,0.00577371,-0.00577371,0.13745997,-0.13745997
-0.27313657,1.84387928,-1.84387927,0.33819946,-0.33819945,0.00000000,-0.00000000,0.45129507,-0.45129506,1.30487146,-1.30487145,0.00546304,-0.00546304,0.13337889,-0.13337889
-0.26713357,1.80467150,-1.80467149,0.32888598,-0.32888597,0.00000000,-0.00000000,0.43307095,-0.43307094,1.28292177,-1.28292176,0.00518473,-0.00518473,0.12910349,-0.12910348
-0.26113057,1.76439775,-1.76439775,0.31917970,-0.31917970,0.00000000,-0.00000000,0.41424401,-0.41424401,1.26050117,-1.26050117,0.00494321,-0.00494321,0.12471068,-0.12471068
-0.25512756,1.72391181,-1.72391180,0.30928314,-0.30928314,0.00000000,-0.00000000,0.39502785,-0.39502785,1.23811037,-1.23811036,0.00474194,-0.00474194,0.12027542,-0.12027542
-0.24912456,1.68401333,-1.68401333,0.29939029,-0.29939029,0.00000000,-0.00000000,0.37563227,-0.37563227,1.21621292,-1.21621291,0.00458328,-0.00458328,0.11586862,-0.11586862
-0.24312156,1.64541936,-1.64541935,0.28968027,-0.28968027,0.00000000,-0.00000000,0.35625900,-0.35625900,1.19521672,-1.19521672,0.00446850,-0.00446850,0.11155527,-0.11155527
-0.23711856,1.60873948,-1.60873948,0.28031157,-0.28031157,0.00000000,-0.00000000,0.33709767,-0.33709767,1.17545803,-1.17545803,0.00439768,-0.00439768,0.10739278,-0.10739278
-0.23111556,1.57445590,-1.57445589,0.27141723,-0.27141723,0.00000000,-0.00000000,0.31832224,-0.31832224,1.15718867,-1.15718867,0.00436981,-0.00436981,0.10342967,-0.10342967
-0.22511256,1.54290899,-1.54290898,0.26310107,-0.26310107,0.00000000,-0.00000000,0.30008798,-0.30008798,1.14056698,-1.14056698,0.00438276,-0.00438276,0.09970462,-0.09970462
-0.21910955,1.51428911,-1.51428910,0.25543514,-0.25543514,0.00000000,-0.00000000,0.28252909,-0.28252908,1.12565290,-1.12565290,0.00443338,-0.00443338,0.09624592,-0.09624592
-0.21310655,1.48863487,-1.48863486,0.24845848,-0.24845847,0.00000000,-0.00000000,0.26575699,-0.26575699,1.11240738,-1.11240738,0.00451757,-0.00451757,0.09307133,-0.09307133
-0.20710355,1.46583788,-1.46583788,0.24217725,-0.24217725,0.00000000,-0.00000000,0.24985953,-0.24985953,1.10069612,-1.10069612,0.00463044,-0.00463044,0.09018838,-0.09018837
-0.20110055,1.44565380,-1.44565380,0.23656618,-0.23656618,0.00000000,-0.00000000,0.23490081,-0.23490081,1.09029754,-1.09029754,0.00476640,-0.00476640,0.08759506,-0.08759506
-0.19509755,1.42771913,-1.42771913,0.23157127,-0.23157127,0.00000000,-0.00000000,0.22092199,-0.22092198,1.08091456,-1.08091455,0.00491936,-0.00491936,0.08528097,-0.08528097
-0.18909455,1.41157297,-1.41157297,0.22711354,-0.22711354,0.00000000,-0.00000000,0.20794271,-0.20794271,1.07218973,-1.07218973,0.00508285,-0.00508285,0.08322867,-0.08322867
-0.18309155,1.39668282,-1.39668282,0.22309381,-0.22309381,0.00000000,-0.00000000,0.19596339,-0.19596339,1.06372312,-1.06372311,0.00525029,-0.00525029,0.08141547,-0.08141547
-0.17708854,1.38247328,-1.38247328,0.21939809,-0.21939809,0.00000000,-0.00000000,0.18496796,-0.18496796,1.05509198,-1.05509198,0.00541509,-0.00541509,0.07981531,-0.07981531
-0.17108554,1.36835629,-1.36835628,0.21590357,-0.21590357,0.00000000,-0.00000000,0.17492728,-0.17492728,1.04587160,-1.04587159,0.00557089,-0.00557089,0.07840081,-0.07840081
-0.16508254,1.35376172,-1.35376172,0.21248472,-0.21248472,0.00000000,-0.00000000,0.16580275,-0.16580275,1.03565615,-1.03565615,0.00571175,-0.00571175,0.07714541,-0.07714541
-0.15907954,1.33816691,-1.33816690,0.20901942,-0.20901942,0.00000000,-0.00000000,0.15755029,-0.15755029,1.02407886,-1.02407885,0.00583228,-0.00583228,0.07602546,-0.07602546
-0.15307654,1.32112382,-1.32112381,0.20539481,-0.20539481,0.00000000,-0.00000000,0.15012421,-0.15012421,1.01083041,-1.01083040,0.00592782,-0.00592782,0.07502210,-0.07502210
-0.14707354,1.30228275,-1.30228274,0.20151257,-0.20151257,0.00000000,-0.00000000,0.14348112,-0.14348112,0.99567490,-0.99567489,0.00599460,-0.00599460,0.07412308,-0.07412308
-0.14107054,1.28141159,-1.28141158,0.19729357,-0.19729357,0.00000000,-0.00000000,0.13758346,-0.13758346,0.97846262,-0.97846261,0.00602978,-0.00602978,0.07332422,-0.07332422
-0.13506753,1.25840973,-1.25840973,0.19268162,-0.19268162,0.00000000,-0.00000000,0.13240261,-0.13240261,0.95913906,-0.95913905,0.00603157,-0.00603157,0.07263058,-0.07263058
-0.12906453,1.23331630,-1.23331629,0.18764618,-0.18764618,0.00000000,-0.00000000,0.12792157,-0.12792157,0.93774987,-0.93774986,0.00599927,-0.00599927,0.07205717,-0.07205717
-0.12306153,1.20631222,-1.20631221,0.18218410,-0.18218410,0.00000000,-0.00000000,0.12413688,-0.12413687,0.91444155,-0.91444154,0.00593326,-0.00593326,0.07162942,-0.07162942
-0.11705853,1.17771638,-1.17771637,0.17632019,-0.17632019,0.00000000,-0.00000000,0.12105987,-0.12105987,0.88945791,-0.88945790,0.00583495,-0.00583495,0.07138300,-0.07138300
-0.11105553,1.14797596,-1.14797596,0.17010681,-0.17010681,0.00000000,-0.00000000,0.11871722,-0.11871722,0.86313250,-0.86313249,0.00570680,-0.00570680,0.07136342,-0.07136342
-0.10505253,1.11765167,-1.11765166,0.16362232,-0.16362232,0.00000000,-0.00000000,0.11715062,-0.11715062,0.83587753,-0.83587752,0.00555212,-0.00555212,0.07162510,-0.07162510
-0.09904952,1.08739842,-1.08739842,0.15696881,-0.15696880,0.00000000,-0.00000000,0.11641583,-0.11641583,0.80816967,-0.80816966,0.00537507,-0.00537506,0.07223006,-0.07223006
-0.09304652,1.05794266,-1.05794265,0.15026885,-0.15026885,0.00000000,-0.00000000,0.11658092,-0.11658092,0.78053359,-0.78053359,0.00518043,-0.00518043,0.07324637,-0.07324637
-0.08704352,1.03005709,-1.03005708,0.14366177,-0.14366177,0.00000000,-0.00000000,0.11772391,-0.11772391,0.75352392,-0.75352392,0.00497354,-0.00497354,0.07474618,-0.07474618
-0.08104052,1.00453411,-1.00453411,0.13729931,-0.13729931,0.00000000,-0.00000000,0.11992982,-0.11992982,0.72770646,-0.72770645,0.00476011,-0.00476011,0.07680359,-0.07680359
-0.07503752,0.98215898,-0.98215897,0.13134107,-0.13134106,0.00000000,-0.00000000,0.12328730,-0.12328730,0.70363946,-0.70363945,0.00454607,-0.00454607,0.07949239,-0.07949239
-0.06903452,0.96368374,-0.96368373,0.12594963,-0.12594963,0.00000000,-0.00000000,0.12788481,-0.12788481,0.68185576,-0.68185576,0.00433745,-0.00433745,0.08288361,-0.08288361
-0.06303152,0.94980287,-0.94980287,0.12128584,-0.12128583,0.00000000,-0.00000000,0.13380660,-0.13380661,0.66284643,-0.66284643,0.00414023,-0.00414023,0.08704315,-0.08704315
-0.05702851,0.94113155,-0.94113155,0.11750395,-0.11750395,0.00000000,-0.00000000,0.14112853,-0.14112853,0.64704651,-0.64704650,0.00396025,-0.00396025,0.09202935,-0.09202935
-0.05102551,0.93818699,-0.93818699,0.11474721,-0.11474720,0.00000000,-0.00000000,0.14991387,-0.14991387,0.63482327,-0.63482326,0.00380310,-0.00380310,0.09789071,-0.09789071
-0.04502251,0.94137350,-0.94137350,0.11314354,-0.11314354,0.00000000,-0.00000000,0.16020917,-0.16020917,0.62646734,-0.62646734,0.00367406,-0.00367406,0.10466384,-0.10466384
-0.03901951,0.95097149,-0.95097149,0.11280177,-0.11280177,0.00000000,-0.00000000,0.17204045,-0.17204045,0.62218679,-0.62218679,0.00357801,-0.00357801,0.11237151,-0.11237152
-0.03301651,0.96713048,-0.96713048,0.11380821,-0.11380821,0.00000000,-0.00000000,0.18540960,-0.18540960,0.62210420,-0.62210420,0.00351947,-0.00351947,0.12102117,-0.12102117
-0.02701351,0.98986615,-0.98986615,0.11622382,-0.11622382,0.00000000,-0.00000000,0.20029139,-0.20029139,0.62625658,-0.62625658,0.00350253,-0.00350253,0.13060365,-0.13060365
-0.02101051,1.01906122,-1.01906122,0.12008188,-0.12008188,0.00000000,-0.00000000,0.21663100,-0.21663100,0.63459798,-0.63459798,0.00353088,-0.00353088,0.14109238,-0.14109238
-0.01500750,1.05446990,-1.05446990,0.12538636,-0.12538636,0.00000000,-0.00000000,0.23434230,-0.23434231,0.64700431,-0.64700431,0.00360782,-0.00360782,0.15244302,-0.15244302
-0.00900450,1.09572552,-1.09572552,0.13211087,-0.13211087,0.00000000,-0.00000000,0.25330703,-0.25330704,0.66328020,-0.66328020,0.00373632,-0.00373632,0.16459356,-0.16459357
-0.00300150,1.14235099,-1.14235099,0.14019839,-0.14019839,0.00000000,-0.00000000,0.27337481,-0.27337481,0.68316736,-0.68316736,0.00391898,-0.00391898,0.17746497,-0.17746497
0.00300150,1.19377155,-1.19377155,0.14956165,-0.14956165,0.00000000,-0.00000000,0.29436424,-0.29436424,0.70635398,-0.70635398,0.00415814,-0.00415814,0.19096229,-0.19096230
0.00900450,1.24932951,-1.24932952,0.16008436,-0.16008437,0.00000000,-0.00000000,0.31606511,-0.31606511,0.73248491,-0.73248491,0.00445586,-0.00445586,0.20497637,-0.20497637
0.01500750,1.30830036,-1.30830037,0.17162313,-0.17162314,0.00000000,-0.00000000,0.33824160,-0.33824160,0.76117203,-0.76117204,0.00481395,-0.00481395,0.21938596,-0.21938596
0.02101051,1.36990989,-1.36990990,0.18401020,-0.18401020,0.00000000,-0.00000000,0.36063662,-0.36063662,0.79200466,-0.79200466,0.00523399,-0.00523399,0.23406036,-0.23406036
0.02701351,1.43335185,-1.43335186,0.19705686,-0.19705686,0.00000000,-0.00000000,0.38297710,-0.38297711,0.82455944,-0.82455945,0.00571729,-0.00571729,0.24886237,-0.24886237
0.03301651,1.49780570,-1.49780571,0.21055759,-0.21055759,0.00000000,-0.00000000,0.40498013,-0.40498013,0.85840970,-0.85840971,0.00626489,-0.00626489,0.26365162,-0.26365162
0.03901951,1.56245404,-1.56245405,0.22429471,-0.22429471,0.00000000,-0.00000000,0.42635978,-0.42635979,0.89313381,-0.89313382,0.00687749,-0.00687749,0.27828796,-0.27828796
0.04502251,1.62649918,-1.62649919,0.23804357,-0.23804357,0.00000000,-0.00000000,0.44683441,-0.44683441,0.92832255,-0.92832255,0.00755542,-0.00755542,0.29263498,-0.29263498
0.05102551,1.68917861,-1.68917862,0.25157800,-0.25157800,0.00000000,-0.00000000,0.46613406,-0.46613406,0.96358521,-0.96358521,0.00829852,-0.00829852,0.30656338,-0.30656338
0.05702851,1.74977878,-1.74977879,0.26467592,-0.26467592,0.00000000,-0.00000000,0.48400785,-0.48400785,0.99855450,-0.99855450,0.00910606,-0.00910606,0.31995412,-0.31995413
0.06303152,1.80764694,-1.80764695,0.27712491,-0.27712492,0.00000000,-0.00000000,0.50023083,-0.50023083,1.03289000,-1.03289000,0.00997662,-0.00997662,0.33270115,-0.33270115
0.06903452,1.86220068,-1.86220069,0.28872757,-0.28872758,0.00000000,-0.00000000,0.51461019,-0.51461019,1.06628040,-1.06628040,0.01090797,-0.01090797,0.34471355,-0.34471355
0.07503752,1.91293492,-1.91293492,0.29930636,-0.29930636,0.00000000,-0.00000000,0.52699034,-0.52699034,1.09844434,-1.09844434,0.01189694,-0.01189694,0.35591713,-0.35591713
0.08104052,1.95942619,-1.95942620,0.30870789,-0.30870790,0.00000000,-0.00000000,0.53725683,-0.53725683,1.12913020,-1.12913020,0.01293934,-0.01293934,0.36625515,-0.36625515
0.08704352,2.00133421,-2.00133421,0.31680642,-0.31680642,0.00000000,-0.00000000,0.54533873,-0.54533873,1.15811471,-1.15811471,0.01402980,-0.01402980,0.37568843,-0.37568843
0.09304652,2.03840074,-2.03840075,0.32350640,-0.32350640,0.00000000,-0.00000000,0.55120945,-0.55120945,1.18520081,-1.18520081,0.01516170,-0.01516170,0.38419449,-0.38419449
0.09904952,2.07044607,-2.07044607,0.32874408,-0.32874408,0.00000000,-0.00000000,0.55488597,-0.55488597,1.21021486,-1.21021487,0.01632715,-0.01632715,0.39176615,-0.39176615
0.10505253,2.09736335,-2.09736335,0.33248805,-0.33248805,0.00000000,-0.00000000,0.55642651,-0.55642652,1.23300356,-1.23300357,0.01751694,-0.01751694,0.39840936,-0.39840936
0.11105553,2.11911136,-2.11911136,0.33473881,-0.33473881,0.00000000,-0.00000000,0.55592683,-0.55592683,1.25343078,-1.25343078,0.01872054,-0.01872054,0.40414066,-0.40414066
0.11705853,2.13570627,-2.13570627,0.33552730,-0.33552730,0.00000000,-0.00000000,0.55351521,-0.55351521,1.27137472,-1.27137472,0.01992627,-0.01992627,0.40898422,-0.40898423
0.12306153,2.14721292,-2.14721292,0.33491273,-0.33491273,0.00000000,-0.00000000,0.54934673,-0.54934673,1.28672570,-1.28672570,0.02112133,-0.02112133,0.41296892,-0.41296892
0.12906453,2.15373646,-2.15373646,0.33297960,-0.33297960,0.00000000,-0.00000000,0.54359682,-0.54359682,1.29938476,-1.29938476,0.02229210,-0.02229210,0.41612537,-0.41612538
0.13506753,2.15541484,-2.15541484,0.32983428,-0.32983428,0.00000000,-0.00000000,0.53645467,-0.53645467,1.30926347,-1.30926347,0.02342433,-0.02342433,0.41848343,-0.41848343
0.14107054,2.15241278,-2.15241278,0.32560119,-0.32560119,0.00000000,-0.00000000,0.52811678,-0.52811678,1.31628492,-1.31628492,0.02450348,-0.02450348,0.42007005,-0.42007005
0.14707354,2.14491767,-2.14491766,0.32041894,-0.32041894,0.00000000,-0.00000000,0.51878093,-0.51878093,1.32038617,-1.32038616,0.02551508,-0.02551508,0.42090799,-0.42090799
0.15307654,2.13313753,-2.13313753,0.31443637,-0.31443637,0.00000000,-0.00000000,0.50864103,-0.50864103,1.32152189,-1.32152189,0.02644516,-0.02644516,0.42101504,-0.42101504
0.15907954,2.11730135,-2.11730134,0.30780891,-0.30780891,0.00000000,-0.00000000,0.49788279,-0.49788279,1.31966934,-1.31966934,0.02728067,-0.02728067,0.42040431,-0.42040431
0.16508254,2.09766134,-2.09766134,0.30069518,-0.30069518,0.00000000,-0.00000000,0.48668060,-0.48668060,1.31483406,-1.31483406,0.02800991,-0.02800991,0.41908512,-0.41908512
0.17108554,2.07449708,-2.07449707,0.29325394,-0.29325394,0.00000000,-0.00000000,0.47519552,-0.47519552,1.30705631,-1.30705631,0.02862301,-0.02862301,0.41706470,-0.41706470
0.17708854,2.04812072,-2.04812071,0.28564152,-0.28564152,0.00000000,-0.00000000,0.46357439,-0.46357439,1.29641747,-1.29641747,0.02911231,-0.02911231,0.41435040,-0.41435040
0.18309155,2.01888274,-2.01888274,0.27800964,-0.27800964,0.00000000,-0.00000000,0.45194989,-0.45194988,1.28304609,-1.28304609,0.02947277,-0.02947277,0.41095237,-0.41095237
0.18909455,1.98717738,-1.98717738,0.27050356,-0.27050356,0.00000000,-0.00000000,0.44044142,-0.44044142,1.26712299,-1.26712299,0.02970225,-0.02970225,0.40688633,-0.40688633
0.19509755,1.95344687,-1.95344686,0.26326058,-0.26326058,0.00000000,-0.00000000,0.42915656,-0.42915656,1.24888490,-1.24888490,0.02980177,-0.02980177,0.40217625,-0.40217625
0.20110055,1.91818369,-1.91818369,0.25640868,-0.25640868,0.00000000,-0.00000000,0.41819268,-0.41819268,1.22862610,-1.22862609,0.02977564,-0.02977564,0.39685680,-0.39685680
0.20710355,1.88193018,-1.88193017,0.25006537,-0.25006537,0.00000000,-0.00000000,0.40763870,-0.40763870,1.20669777,-1.20669776,0.02963146,-0.02963146,0.39097513,-0.39097513
0.21310655,1.84527477,-1.84527476,0.24433642,-0.24433642,0.00000000,-0.00000000,0.39757652,-0.39757652,1.18350470,-1.18350470,0.02938012,-0.02938012,0.38459204,-0.38459204
0.21910955,1.80884474,-1.80884474,0.23931463,-0.23931463,0.00000000,-0.00000000,0.38808195,-0.38808195,1.15949924,-1.15949923,0.02903555,-0.02903555,0.37778217,-0.37778217
0.22511256,1.77329517,-1.77329517,0.23507851,-0.23507851,0.00000000,-0.00000000,0.37922512,-0.37922512,1.13517248,-1.13517248,0.02861444,-0.02861444,0.37063334,-0.37063334
0.23111556,1.73929443,-1.73929442,0.23169077,-0.23169077,0.00000000,-0.00000000,0.37107010,-0.37107010,1.11104303,-1.11104302,0.02813583,-0.02813583,0.36324490,-0.36324490
0.23711856,1.70750655,-1.70750654,0.22919681,-0.22919681,0.00000000,-0.00000000,0.36367386,-0.36367386,1.08764341,-1.08764341,0.02762066,-0.02762066,0.35572516,-0.35572516
0.24312156,1.67857129,-1.67857129,0.22762312,-0.22762312,0.00000000,-0.00000000,0.35708460,-0.35708460,1.06550499,-1.06550499,0.02709116,-0.02709116,0.34818813,-0.34818813
0.24912456,1.65308269,-1.65308268,0.22697582,-0.22697582,0.00000000,-0.00000000,0.35133952,-0.35133952,1.04514164,-1.04514164,0.02657026,-0.02657026,0.34074965,-0.34074965
0.25512756,1.63156720,-1.63156719,0.22723938,-0.22723938,0.00000000,-0.00000000,0.34646241,-0.34646241,1.02703313,-1.02703313,0.02608089,-0.02608089,0.33352309,-0.33352309
0.26113057,1.61446260,-1.61446259,0.22837569,-0.22837569,0.00000000,-0.00000000,0.34246104,-0.34246104,1.01160883,-1.01160882,0.02564538,-0.02564538,0.32661510,-0.32661510
0.26713357,1.60209873,-1.60209873,0.23032360,-0.23032360,0.00000000,-0.00000000,0.33932482,-0.33932482,0.99923245,-0.99923244,0.02528474,-0.02528474,0.32012134,-0.32012134
0.27313657,1.59468124,-1.59468124,0.23299911,-0.23299911,0.00000000,-0.00000000,0.33702287,-0.33702287,0.99018859,-0.99018859,0.02501805,-0.02501805,0.31412268,-0.31412268
0.27913957,1.59227915,-1.59227915,0.23629629,-0.23629629,0.00000000,-0.00000000,0.33550275,-0.33550275,0.98467163,-0.98467163,0.02486188,-0.02486188,0.30868203,-0.30868203
0.28514257,1.59481716,-1.59481716,0.24008897,-0.24008897,0.00000000,-0.00000000,0.33469001,-0.33469001,0.98277746,-0.98277746,0.02482976,-0.02482976,0.30384192,-0.30384192
0.29114557,1.60207303,-1.60207303,0.24423332,-0.24423332,0.00000000,-0.00000000,0.33448875,-0.33448875,0.98449841,-0.98449841,0.02493178,-0.02493178,0.29962297,-0.29962297
0.29714857,1.61368043,-1.61368043,0.24857120,-0.24857120,0.00000000,-0.00000000,0.33478315,-0.33478315,0.98972170,-0.98972170,0.02517423,-0.02517424,0.29602342,-0.29602342
0.30315158,1.62913715,-1.62913715,0.25293428,-0.25293428,0.00000000,-0.00000000,0.33544002,-0.33544002,0.99823125,-0.99823126,0.02555939,-0.02555939,0.29301965,-0.29301965
0.30915458,1.64781841,-1.64781842,0.25714874,-0.25714874,0.00000000,-0.00000000,0.33631238,-0.33631238,1.00971306,-1.00971306,0.02608539,-0.02608539,0.29056759,-0.29056759
0.31515758,1.66899471,-1.66899471,0.26104047,-0.26104047,0.00000000,-0.00000000,0.33724364,-0.33724364,1.02376361,-1.02376361,0.02674625,-0.02674625,0.28860507,-0.28860507
0.32116058,1.69185350,-1.69185351,0.26444046,-0.26444046,0.00000000,-0.00000000,0.33807258,-0.33807258,1.03990128,-1.03990129,0.02753197,-0.02753197,0.28705490,-0.28705490
0.32716358,1.71552390,-1.71552391,0.26719021,-0.26719021,0.00000000,-0.00000000,0.33863851,-0.33863851,1.05758013,-1.05758013,0.02842881,-0.02842881,0.28582843,-0.28582843
0.33316658,1.73910318,-1.73910318,0.26914689,-0.26914689,0.00000000,-0.00000000,0.33878667,-0.33878667,1.07620558,-1.07620559,0.02941961,-0.02941961,0.28482961,-0.28482961
0.33916958,1.76168431,-1.76168431,0.27018809,-0.27018809,0.00000000,-0.00000000,0.33837338,-0.33837338,1.09515162,-1.09515162,0.03048427,-0.03048427,0.28395908,-0.28395908
0.34517259,1.78238331,-1.78238331,0.27021574,-0.27021574,0.00000000,-0.00000000,0.33727083,-0.33727083,1.11377867,-1.11377868,0.03160030,-0.03160030,0.28311837,-0.28311837
0.35117559,1.80036548,-1.80036548,0.26915931,-0.26915931,0.00000000,-0.00000000,0.33537123,-0.33537123,1.13145182,-1.13145183,0.03274344,-0.03274344,0.28221384,-0.28221384
0.35717859,1.81486959,-1.81486959,0.26697785,-0.26697785,0.00000000,-0.00000000,0.33259017,-0.33259017,1.14755868,-1.14755868,0.03388839,-0.03388839,0.28116024,-0.28116024
0.36318159,1.82522925,-1.82522926,0.26366099,-0.26366099,0.00000000,-0.00000000,0.32886897,-0.32886897,1.16152637,-1.16152637,0.03500951,-0.03500952,0.27988382,-0.27988382
0.36918459,1.83089085,-1.83089085,0.25922878,-0.25922878,0.00000000,-0.00000000,0.32417614,-0.32417614,1.17283719,-1.17283719,0.03608161,-0.03608161,0.27832482,-0.27832482
0.37518759,1.83142742,-1.83142742,0.25373037,-0.25373036,0.00000000,-0.00000000,0.31850762,-0.31850762,1.18104243,-1.18104243,0.03708064,-0.03708064,0.27643932,-0.27643932
0.38119060,1.82654827,-1.82654827,0.24724163,-0.24724163,0.00000000,-0.00000000,0.31188615,-0.31188614,1.18577399,-1.18577399,0.03798451,-0.03798451,0.27420028,-0.27420028
0.38719360,1.81610412,-1.81610412,0.23986192,-0.23986192,0.00000000,-0.00000000,0.30435957,-0.30435957,1.18675345,-1.18675346,0.03877364,-0.03877364,0.27159800,-0.27159800
0.39319660,1.80008766,-1.80008766,0.23171000,-0.23170999,0.00000000,-0.00000000,0.29599838,-0.29599838,1.18379836,-1.18379836,0.03943163,-0.03943163,0.26863978,-0.26863978
0.39919960,1.77862977,-1.77862977,0.22291943,-0.22291943,0.00000000,-0.00000000,0.28689254,-0.28689254,1.17682556,-1.17682556,0.03994565,-0.03994565,0.26534895,-0.26534895
0.40520260,1.75199160,-1.75199160,0.21363364,-0.21363363,0.00000000,-0.00000000,0.27714776,-0.27714776,1.16585146,-1.16585146,0.04030686,-0.04030686,0.26176335,-0.26176335
0.41120560,1.72055294,-1.72055294,0.20400078,-0.20400078,0.00000000,-0.00000000,0.26688146,-0.26688146,1.15098936,-1.15098935,0.04051058,-0.04051058,0.25793324,-0.25793324
