energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.85442721,0.14779628,0.00000005,0.02200878,0.02981090,0.00673096,0.00000077,0.10196890,0.05055421,0.04950481
-2.84842421,0.14432984,0.00000006,0.02112047,0.02781645,0.00598716,0.00000107,0.09824391,0.05003009,0.05079552
-2.84242121,0.14251729,0.00000008,0.02048747,0.02622078,0.00535418,0.00000148,0.09568208,0.05006802,0.05252751
-2.83641821,0.14219613,0.00000011,0.02008245,0.02498931,0.00482538,0.00000202,0.09415741,0.05062146,0.05465263
-2.83041521,0.14318575,0.00000015,0.01987462,0.02408323,0.00439344,0.00000274,0.09352803,0.05163997,0.05711848
-2.82441221,0.14529514,0.00000019,0.01983078,0.02346106,0.00405068,0.00000369,0.09364105,0.05307214,0.05987099
-2.81840920,0.14833064,0.00000025,0.01991634,0.02308026,0.00378959,0.00000494,0.09433740,0.05486873,0.06285725
-2.81240620,0.15210377,0.00000033,0.02009634,0.02289865,0.00360309,0.00000657,0.09545652,0.05698583,0.06602839
-2.80640320,0.15643880,0.00000043,0.02033639,0.02287585,0.00348495,0.00000868,0.09684085,0.05938806,0.06934263
-2.80040020,0.16117997,0.00000055,0.02060360,0.02297451,0.00343008,0.00001140,0.09833997,0.06205168,0.07276817
-2.79439720,0.16619826,0.00000071,0.02086734,0.02316145,0.00343477,0.00001486,0.09981446,0.06496760,0.07628614
-2.78839420,0.17139744,0.00000090,0.02109996,0.02340872,0.00349690,0.00001926,0.10113920,0.06814421,0.07989318
-2.78239120,0.17671934,0.00000114,0.02127738,0.02369439,0.00361616,0.00002479,0.10220616,0.07160992,0.08360383
-2.77638819,0.18214815,0.00000143,0.02137962,0.02400333,0.00379414,0.00003170,0.10292674,0.07541537,0.08745249
-2.77038519,0.18771366,0.00000178,0.02139106,0.02432769,0.00403440,0.00004029,0.10323331,0.07963525,0.09149491
-2.76438219,0.19349325,0.00000222,0.02130076,0.02466734,0.00434254,0.00005087,0.10308027,0.08436963,0.09580909
-2.75837919,0.19961267,0.00000274,0.02110246,0.02503006,0.00472615,0.00006384,0.10244435,0.08974478,0.10049567
-2.75237619,0.20624552,0.00000337,0.02079463,0.02543164,0.00519475,0.00007962,0.10132436,0.09591343,0.10567755
-2.74637319,0.21361140,0.00000412,0.02038022,0.02589573,0.00575966,0.00009869,0.09974022,0.10305446,0.11149893
-2.74037019,0.22197278,0.00000501,0.01986647,0.02645365,0.00643383,0.00012158,0.09773152,0.11137193,0.11812370
-2.73436718,0.23163073,0.00000607,0.01926449,0.02714395,0.00723155,0.00014889,0.09535548,0.12109362,0.12573315
-2.72836418,0.24291955,0.00000730,0.01858881,0.02801187,0.00816827,0.00018126,0.09268464,0.13246884,0.13452320
-2.72236118,0.25620048,0.00000875,0.01785690,0.02910867,0.00926015,0.00021936,0.08980407,0.14576576,0.14470106
-2.71635818,0.27185462,0.00001042,0.01708858,0.03049084,0.01052376,0.00026394,0.08680843,0.16126822,0.15648154
-2.71035518,0.29027532,0.00001236,0.01630547,0.03221920,0.01197564,0.00031575,0.08379901,0.17927194,0.17008303
-2.70435218,0.31186010,0.00001459,0.01553037,0.03435780,0.01363186,0.00037560,0.08088058,0.20008029,0.18572322
-2.69834917,0.33700234,0.00001714,0.01478672,0.03697289,0.01550756,0.00044429,0.07815851,0.22399962,0.20361475
-2.69234617,0.36608289,0.00002003,0.01409803,0.04013161,0.01761649,0.00052264,0.07573593,0.25133407,0.22396075
-2.68634317,0.39946163,0.00002331,0.01348736,0.04390071,0.01997059,0.00061145,0.07371123,0.28238000,0.24695036
-2.68034017,0.43746921,0.00002699,0.01297686,0.04834509,0.02257951,0.00071149,0.07217579,0.31741986,0.27275432
-2.67433717,0.48039882,0.00003111,0.01258735,0.05352630,0.02545027,0.00082346,0.07121204,0.35671566,0.30152060
-2.66833417,0.52849820,0.00003569,0.01233787,0.05950093,0.02858690,0.00094803,0.07089189,0.40050200,0.33337002
-2.66233117,0.58196185,0.00004075,0.01224540,0.06631890,0.03199014,0.00108572,0.07127542,0.44897849,0.36839206
-2.65632816,0.64092340,0.00004632,0.01232448,0.07402176,0.03565723,0.00123697,0.07240999,0.50230191,0.40664053
-2.65032516,0.70544812,0.00005240,0.01258696,0.08264086,0.03958180,0.00140204,0.07432947,0.56057787,0.44812943
-2.64432216,0.77552581,0.00005900,0.01304174,0.09219558,0.04375377,0.00158106,0.07705391,0.62385231,0.49282880
-2.63831916,0.85106393,0.00006613,0.01369452,0.10269157,0.04815935,0.00177392,0.08058929,0.69210293,0.54066069
-2.63231616,0.93188128,0.00007376,0.01454758,0.11411910,0.05278120,0.00198032,0.08492752,0.76523080,0.59149538
-2.62631316,1.01770241,0.00008190,0.01559962,0.12645160,0.05759853,0.00219971,0.09004658,0.84305256,0.64514787
-2.62031016,1.10815305,0.00009051,0.01684559,0.13964441,0.06258738,0.00243130,0.09591086,0.92529350,0.70137496
-2.61430715,1.20275694,0.00009956,0.01827659,0.15363390,0.06772090,0.00267402,0.10247160,1.01158210,0.75987314
-2.60830415,1.30093452,0.00010901,0.01987982,0.16833695,0.07296975,0.00292656,0.10966753,1.10144640,0.82027744
-2.60230115,1.40200382,0.00011881,0.02163861,0.18365104,0.07830248,0.00318731,0.11742567,1.19431290,0.88216170
-2.59629815,1.50518426,0.00012890,0.02353252,0.19945481,0.08368603,0.00345445,0.12566233,1.28950826,0.94504047
-2.59029515,1.60960340,0.00013923,0.02553754,0.21560934,0.08908623,0.00372591,0.13428436,1.38626445,1.00837289
-2.58429215,1.71430735,0.00014973,0.02762641,0.23196004,0.09446834,0.00399939,0.14319059,1.48372754,1.07156863
-2.57828914,1.81827476,0.00016035,0.02976905,0.24833933,0.09979766,0.00427248,0.15227358,1.58097034,1.13399630
-2.57228614,1.92043454,0.00017103,0.03193308,0.26456982,0.10504010,0.00454260,0.16142162,1.67700894,1.19499409
-2.56628314,2.01968716,0.00018172,0.03408452,0.28046827,0.11016283,0.00480714,0.17052091,1.77082293,1.25388269
-2.56028014,2.11492891,0.00019240,0.03618850,0.29584988,0.11513487,0.00506347,0.17945807,1.86137871,1.30998032
-2.55427714,2.20507875,0.00020303,0.03821012,0.31053303,0.11992774,0.00530901,0.18812265,1.94765545,1.36261924
-2.54827414,2.28910655,0.00021362,0.04011530,0.32434422,0.12451601,0.00554132,0.19640982,2.02867257,1.41116349
-2.54227114,2.36606195,0.00022419,0.04187174,0.33712288,0.12887785,0.00575814,0.20422298,2.10351775,1.45502689
-2.53626813,2.43510226,0.00023477,0.04344975,0.34872610,0.13299547,0.00595746,0.21147627,2.17137422,1.49369077
-2.53026513,2.49551834,0.00024543,0.04482311,0.35903285,0.13685546,0.00613758,0.21809683,2.23154604,1.52672041
-2.52426213,2.54675697,0.00025625,0.04596982,0.36794748,0.14044906,0.00629713,0.22402664,2.28347999,1.55377948
-2.51825913,2.58843851,0.00026733,0.04687269,0.37540255,0.14377219,0.00643515,0.22922400,2.32678292,1.57464153
-2.51225613,2.62036868,0.00027881,0.04751984,0.38136047,0.14682535,0.00655107,0.23366433,2.36123352,1.58919794
-2.50625313,2.64254378,0.00029080,0.04790492,0.38581417,0.14961336,0.00664472,0.23734040,2.38678761,1.59746179
-2.50025013,2.65514859,0.00030346,0.04802726,0.38878658,0.15214484,0.00671633,0.24026190,2.40357654,1.59956713
-2.49424712,2.65854702,0.00031692,0.04789168,0.39032890,0.15443155,0.00676651,0.24245427,2.41189866,1.59576375
-2.48824412,2.65326564,0.00033134,0.04750821,0.39051787,0.15648755,0.00679619,0.24395696,2.41220390,1.58640743
-2.48224112,2.63997082,0.00034683,0.04689160,0.38945197,0.15832821,0.00680658,0.24482111,2.40507228,1.57194610
-2.47623812,2.61944047,0.00036352,0.04606063,0.38724698,0.15996911,0.00679912,0.24510672,2.39118741,1.55290249
-2.47023512,2.59253178,0.00038149,0.04503735,0.38403080,0.16142489,0.00677538,0.24487955,2.37130607,1.52985429
-2.46423212,2.56014657,0.00040079,0.04384622,0.37993815,0.16270816,0.00673700,0.24420785,2.34622571,1.50341243
-2.45822911,2.52319607,0.00042146,0.04251319,0.37510512,0.16382839,0.00668564,0.24315907,2.31675129,1.47419899
-2.45222611,2.48256685,0.00044349,0.04106479,0.36966402,0.16479105,0.00662290,0.24179683,2.28366347,1.44282552
-2.44622311,2.43908970,0.00046684,0.03952726,0.36373870,0.16559685,0.00655025,0.24017813,2.24768951,1.40987307
-2.44022011,2.39351302,0.00049144,0.03792576,0.35744060,0.16624138,0.00646899,0.23835118,2.20947860,1.37587468
-2.43421711,2.34648195,0.00051719,0.03628372,0.35086572,0.16671489,0.00638024,0.23635372,2.16958271,1.34130133
-2.42821411,2.29852418,0.00054399,0.03462224,0.34409261,0.16700254,0.00628490,0.23421217,2.12844380,1.30655182
-2.42221111,2.25004290,0.00057169,0.03295972,0.33718136,0.16708493,0.00618364,0.23194135,2.08638791,1.27194687
-2.41620810,2.20131695,0.00060015,0.03131166,0.33017381,0.16693894,0.00607692,0.22954507,2.04362615,1.23772762
-2.41020510,2.15250774,0.00062924,0.02969052,0.32309463,0.16653887,0.00596504,0.22701723,2.00026217,1.20405817
-2.40420210,2.10367219,0.00065883,0.02810580,0.31595332,0.16585785,0.00584813,0.22434360,1.95630533,1.17103187
-2.39819910,2.05478045,0.00068880,0.02656427,0.30874692,0.16486934,0.00572623,0.22150398,1.91168853,1.13868058
-2.39219610,2.00573713,0.00071905,0.02507019,0.30146320,0.16354875,0.00559932,0.21847460,1.86628935,1.10698618
-2.38619310,1.95640429,0.00074952,0.02362572,0.29408409,0.16187501,0.00546736,0.21523071,1.81995292,1.07589338
-2.38019010,1.90662485,0.00078014,0.02223133,0.28658911,0.15983202,0.00533036,0.21174905,1.77251505,1.04532296
-2.37418709,1.85624458,0.00081088,0.02088622,0.27895865,0.15740991,0.00518842,0.20801008,1.72382415,1.01518450
-2.36818409,1.80513161,0.00084171,0.01958877,0.27117683,0.15460601,0.00504172,0.20399989,1.67376055,0.98538782
-2.36218109,1.75319212,0.00087261,0.01833690,0.26323374,0.15142544,0.00489059,0.19971160,1.62225218,0.95585256
-2.35617809,1.70038159,0.00090356,0.01712846,0.25512706,0.14788135,0.00473550,0.19514623,1.56928576,0.92651531
-2.35017509,1.64671102,0.00093450,0.01596147,0.24686300,0.14399473,0.00457704,0.19031297,1.51491317,0.89733421
-2.34417209,1.59224834,0.00096535,0.01483435,0.23845637,0.13979385,0.00441594,0.18522891,1.45925272,0.86829076
-2.33816908,1.53711497,0.00099599,0.01374609,0.22993007,0.13531334,0.00425301,0.17991821,1.40248581,0.83938922
-2.33216608,1.48147850,0.00102625,0.01269626,0.22131394,0.13059296,0.00408914,0.17441085,1.34484926,0.81065385
-2.32616308,1.42554216,0.00105588,0.01168503,0.21264318,0.12567620,0.00392522,0.16874112,1.28662439,0.78212437
-2.32016008,1.36953212,0.00108459,0.01071314,0.20395638,0.12060863,0.00376216,0.16294575,1.22812362,0.75385042
-2.31415708,1.31368393,0.00111200,0.00978177,0.19529349,0.11543638,0.00360080,0.15706218,1.16967577,0.72588539
-2.30815408,1.25822904,0.00113768,0.00889243,0.18669377,0.11020456,0.00344191,0.15112679,1.11161111,0.69828046
-2.30215108,1.20338249,0.00116115,0.00804677,0.17819389,0.10495580,0.00328612,0.14517331,1.05424730,0.67107922
-2.29614807,1.14933266,0.00118188,0.00724649,0.16982636,0.09972915,0.00313395,0.13923158,0.99787687,0.64431340
-2.29014507,1.09623375,0.00119933,0.00649314,0.16161833,0.09455906,0.00298575,0.13332667,0.94275717,0.61800001
-2.28414207,1.04420131,0.00121294,0.00578800,0.15359088,0.08947482,0.00284175,0.12747837,0.88910322,0.59214014
-2.27813907,0.99331094,0.00122217,0.00513200,0.14575873,0.08450026,0.00270199,0.12170107,0.83708354,0.56671937
-2.27213607,0.94360016,0.00122653,0.00452559,0.13813050,0.07965369,0.00256644,0.11600415,0.78681917,0.54170969
-2.26613307,0.89507291,0.00122559,0.00396874,0.13070922,0.07494825,0.00243492,0.11039251,0.73838550,0.51707279
-2.26013007,0.84770627,0.00121902,0.00346087,0.12349338,0.07039240,0.00230719,0.10486755,0.69181652,0.49276425
-2.25412706,0.80145859,0.00120656,0.00300090,0.11647802,0.06599060,0.00218295,0.09942821,0.64711107,0.46873841
-2.24812406,0.75627854,0.00118809,0.00258726,0.10965609,0.06174416,0.00206191,0.09407214,0.60424029,0.44495337
-2.24212106,0.71211394,0.00116364,0.00221794,0.10301973,0.05765207,0.00194377,0.08879680,0.56315570,0.42137567
-2.23611806,0.66892013,0.00113333,0.00189054,0.09656154,0.05371186,0.00182827,0.08360057,0.52379732,0.39798454
-2.23011506,0.62666692,0.00109745,0.00160239,0.09027564,0.04992037,0.00171523,0.07848356,0.48610116,0.37477505
-2.22411206,0.58534398,0.00105640,0.00135061,0.08415852,0.04627444,0.00160452,0.07344833,0.45000572,0.35176027
-2.21810905,0.54496411,0.00101069,0.00113217,0.07820958,0.04277143,0.00149613,0.06850020,0.41545710,0.32897211
-2.21210605,0.50556454,0.00096093,0.00094399,0.07243144,0.03940960,0.00139010,0.06364748,0.38241256,0.30646091
-2.20610305,0.46720614,0.00090783,0.00078303,0.06682987,0.03618829,0.00128658,0.05890124,0.35084247,0.28429387
-2.20010005,0.42997085,0.00085213,0.00064630,0.06141353,0.03310799,0.00118580,0.05427503,0.32073067,0.26255246
-2.19409705,0.39395759,0.00079461,0.00053097,0.05619342,0.03017024,0.00108802,0.04978429,0.29207348,0.24132893
-2.18809405,0.35927703,0.00073606,0.00043436,0.05118225,0.02737745,0.00099357,0.04544569,0.26487762,0.22072247
-2.18209105,0.32604581,0.00067726,0.00035401,0.04639358,0.02473258,0.00090279,0.04127636,0.23915725,0.20083490
-2.17608804,0.29438049,0.00061896,0.00028768,0.04184108,0.02223887,0.00081604,0.03729310,0.21493057,0.18176663
-2.17008504,0.26439180,0.00056183,0.00023339,0.03753763,0.01989947,0.00073365,0.03351163,0.19221628,0.16361272
-2.16408204,0.23617948,0.00050649,0.00018936,0.03349464,0.01771713,0.00065592,0.02994594,0.17103014,0.14645966
-2.15807904,0.20982811,0.00045348,0.00015411,0.02972141,0.01569393,0.00058312,0.02660774,0.15138195,0.13038271
-2.15207604,0.18540406,0.00040323,0.00012635,0.02622466,0.01383109,0.00051545,0.02350601,0.13327315,0.11544421
-2.14607304,0.16295378,0.00035611,0.00010505,0.02300825,0.01212881,0.00045305,0.02064681,0.11669507,0.10169269
-2.14007004,0.14250336,0.00031236,0.00008937,0.02007301,0.01058626,0.00039602,0.01803319,0.10162808,0.08916301
-2.13406703,0.12405942,0.00027216,0.00007871,0.01741682,0.00920158,0.00034437,0.01566523,0.08804140,0.07787729
-2.12806403,0.10761118,0.00023559,0.00007266,0.01503478,0.00797205,0.00029806,0.01354032,0.07589375,0.06784664
-2.12206103,0.09313348,0.00020267,0.00007100,0.01291955,0.00689420,0.00025701,0.01165343,0.06513461,0.05907361
-2.11605803,0.08059061,0.00017334,0.00007368,0.01106176,0.00596414,0.00022109,0.00999762,0.05570603,0.05155507
-2.11005503,0.06994066,0.00014749,0.00008084,0.00945055,0.00517777,0.00019015,0.00856445,0.04754472,0.04528555
-2.10405203,0.06114020,0.00012498,0.00009280,0.00807403,0.00453108,0.00016400,0.00734458,0.04058456,0.04026066
-2.09804902,0.05414895,0.00010563,0.00011004,0.00691990,0.00402050,0.00014248,0.00632827,0.03475897,0.03648057
-2.09204602,0.04893428,0.00008924,0.00013319,0.00597593,0.00364312,0.00012542,0.00550591,0.03000341,0.03395335
-2.08604302,0.04547529,0.00007561,0.00016306,0.00523046,0.00339703,0.00011265,0.00486847,0.02625753,0.03269792
-2.08004002,0.04376626,0.00006452,0.00020060,0.00467276,0.00328142,0.00010407,0.00440788,0.02346720,0.03274664
-2.07403702,0.04381931,0.00005578,0.00024690,0.00429344,0.00329683,0.00009958,0.00411743,0.02158600,0.03414717
-2.06803402,0.04566620,0.00004920,0.00030318,0.00408458,0.00344520,0.00009913,0.00399191,0.02057634,0.03696372
-2.06203102,0.04935899,0.00004459,0.00037076,0.00403995,0.00372984,0.00010273,0.00402779,0.02041018,0.04127746
-2.05602801,0.05496965,0.00004182,0.00045105,0.00415496,0.00415545,0.00011041,0.00422325,0.02106909,0.04718596
-2.05002501,0.06258847,0.00004073,0.00054550,0.00442664,0.00472785,0.00012226,0.00457809,0.02254388,0.05480177
-2.04402201,0.07232127,0.00004121,0.00065558,0.00485341,0.00545383,0.00013839,0.00509355,0.02483379,0.06424992
-2.03801901,0.08428543,0.00004316,0.00078270,0.00543483,0.00634078,0.00015897,0.00577207,0.02794505,0.07566444
-2.03201601,0.09860485,0.00004649,0.00092820,0.00617125,0.00739633,0.00018415,0.00661690,0.03188916,0.08918390
-2.02601301,0.11540379,0.00005114,0.00109327,0.00706338,0.00862783,0.00021412,0.00763169,0.03668073,0.10494605
-2.02001001,0.13479991,0.00005702,0.00127885,0.00811181,0.01004191,0.00024905,0.00881999,0.04233496,0.12308158
-2.01400700,0.15689660,0.00006408,0.00148562,0.00931651,0.01164390,0.00028909,0.01018474,0.04886501,0.14370730
-2.00800400,0.18177488,0.00007225,0.00171390,0.01067630,0.01343726,0.00033435,0.01172769,0.05627911,0.16691877
-2.00200100,0.20948511,0.00008146,0.00196359,0.01218837,0.01542307,0.00038489,0.01344884,0.06457775,0.19278282
-1.99599800,0.24003892,0.00009164,0.00223410,0.01384775,0.01759951,0.00044070,0.01534594,0.07375090,0.22133001
-1.98999500,0.27340167,0.00010270,0.00252430,0.01564692,0.01996144,0.00050169,0.01741394,0.08377548,0.25254759
-1.98399200,0.30948585,0.00011453,0.00283250,0.01757550,0.02250005,0.00056765,0.01964461,0.09461313,0.28637318
-1.97798899,0.34814575,0.00012702,0.00315642,0.01961992,0.02520263,0.00063827,0.02202618,0.10620853,0.32268948
-1.97198599,0.38917389,0.00014003,0.00349316,0.02176341,0.02805253,0.00071313,0.02454313,0.11848821,0.36132059
-1.96598299,0.43229946,0.00015341,0.00383926,0.02398594,0.03102925,0.00079166,0.02717613,0.13136017,0.40202996
-1.95997999,0.47718907,0.00016701,0.00419069,0.02626445,0.03410871,0.00087319,0.02990203,0.14471416,0.44452058
-1.95397699,0.52345006,0.00018064,0.00454299,0.02857311,0.03726373,0.00095693,0.03269413,0.15842291,0.48843738
-1.94797399,0.57063644,0.00019413,0.00489127,0.03088386,0.04046469,0.00104196,0.03552254,0.17234416,0.53337209
-1.94197099,0.61825748,0.00020729,0.00523038,0.03316696,0.04368031,0.00112728,0.03835465,0.18632357,0.57887068
-1.93596798,0.66578878,0.00021995,0.00555501,0.03539176,0.04687867,0.00121181,0.04115583,0.20019842,0.62444310
-1.92996498,0.71268570,0.00023194,0.00585987,0.03752753,0.05002826,0.00129443,0.04389019,0.21380203,0.66957537
-1.92396198,0.75839855,0.00024310,0.00613978,0.03954436,0.05309912,0.00137399,0.04652143,0.22696869,0.71374355
-1.91795898,0.80238924,0.00025330,0.00638990,0.04141409,0.05606404,0.00144935,0.04901379,0.23953904,0.75642918
-1.91195598,0.84414870,0.00026242,0.00660582,0.04311125,0.05889966,0.00151942,0.05133297,0.25136558,0.79713579
-1.90595298,0.88321435,0.00027041,0.00678377,0.04461395,0.06158755,0.00158316,0.05344712,0.26231814,0.83540574
-1.89994997,0.91918701,0.00027721,0.00692072,0.04590464,0.06411505,0.00163968,0.05532767,0.27228900,0.87083674
-1.89394697,0.95174638,0.00028283,0.00701448,0.04697084,0.06647595,0.00168818,0.05695024,0.28119747,0.90309746
-1.88794397,0.98066441,0.00028730,0.00706384,0.04780559,0.06867096,0.00172806,0.05829523,0.28899364,0.93194134
-1.88194097,1.00581597,0.00029070,0.00706860,0.04840781,0.07070780,0.00175888,0.05934846,0.29566113,0.95721816
-1.87593797,1.02718606,0.00029313,0.00702961,0.04878245,0.07260104,0.00178040,0.06010155,0.30121856,0.97888257
-1.86993497,1.04487329,0.00029474,0.00694877,0.04894034,0.07437158,0.00179259,0.06055209,0.30571974,0.99699919
-1.86393197,1.05908921,0.00029570,0.00682902,0.04889795,0.07604588,0.00179562,0.06070377,0.30925237,1.01174385
-1.85792896,1.07015337,0.00029619,0.00667424,0.04867687,0.07765483,0.00178985,0.06056617,0.31193528,1.02340070
-1.85192596,1.07848416,0.00029640,0.00648921,0.04830312,0.07923244,0.00177582,0.06015452,0.31391435,1.03235523
-1.84592296,1.08458562,0.00029655,0.00627951,0.04780635,0.08081435,0.00175423,0.05948922,0.31535704,1.03908309
-1.83991996,1.08903068,0.00029681,0.00605132,0.04721888,0.08243623,0.00172590,0.05859531,0.31644590,1.04413511
-1.83391696,1.09244129,0.00029738,0.00581139,0.04657470,0.08413216,0.00169177,0.05750176,0.31737122,1.04811887
-1.82791396,1.09546621,0.00029840,0.00556681,0.04590840,0.08593309,0.00165280,0.05624074,0.31832303,1.05167743
-1.82191096,1.09875726,0.00029998,0.00532492,0.04525415,0.08786547,0.00161000,0.05484684,0.31948300,1.05546586
-1.81590795,1.10294494,0.00030223,0.00509312,0.04464472,0.08995015,0.00156437,0.05335625,0.32101638,1.06012647
-1.80990495,1.10861433,0.00030516,0.00487879,0.04411060,0.09220157,0.00151685,0.05180595,0.32306439,1.06626357
-1.80390195,1.11628227,0.00030879,0.00468911,0.04367924,0.09462734,0.00146831,0.05023291,0.32573749,1.07441876
-1.79789895,1.12637673,0.00031305,0.00453097,0.04337445,0.09722827,0.00141951,0.04867335,0.32910977,1.08504774
-1.79189595,1.13921920,0.00031786,0.00441089,0.04321596,0.09999881,0.00137109,0.04716201,0.33321475,1.09849955
-1.78589295,1.15501094,0.00032308,0.00433488,0.04321913,0.10292788,0.00132356,0.04573153,0.33804281,1.11499911
-1.77988994,1.17382353,0.00032855,0.00430841,0.04339495,0.10600014,0.00127730,0.04441183,0.34354040,1.13463406
-1.77388694,1.19559431,0.00033406,0.00433633,0.04375002,0.10919754,0.00123252,0.04322961,0.34961112,1.15734624
-1.76788394,1.22012698,0.00033940,0.00442282,0.04428684,0.11250106,0.00118934,0.04220786,0.35611861,1.18292863
-1.76188094,1.24709717,0.00034435,0.00457131,0.04500414,0.11589257,0.00114774,0.04136553,0.36289126,1.21102790
-1.75587794,1.27606313,0.00034869,0.00478452,0.04589735,0.11935670,0.00110762,0.04071717,0.36972842,1.24115262
-1.74987494,1.30648093,0.00035221,0.00506432,0.04695906,0.12288255,0.00106882,0.04027273,0.37640800,1.27268712
-1.74387194,1.33772363,0.00035472,0.00541177,0.04817960,0.12646507,0.00103112,0.04003738,0.38269510,1.30491049
-1.73786893,1.36910382,0.00035605,0.00582708,0.04954755,0.13010610,0.00099430,0.04001148,0.38835132,1.33702014
-1.73186593,1.39989844,0.00035609,0.00630951,0.05105028,0.13381492,0.00095814,0.04019057,0.39314441,1.36815921
-1.72586293,1.42937504,0.00035474,0.00685743,0.05267435,0.13760823,0.00092247,0.04056557,0.39685782,1.39744656
-1.71985993,1.45681840,0.00035198,0.00746823,0.05440595,0.14150954,0.00088719,0.04112295,0.39929985,1.42400850
-1.71385693,1.48155640,0.00034780,0.00813831,0.05623119,0.14554798,0.00085229,0.04184517,0.40031194,1.44701081
-1.70785393,1.50298430,0.00034227,0.00886309,0.05813632,0.14975661,0.00081784,0.04271107,0.39977595,1.46568990
-1.70185093,1.52058640,0.00033547,0.00963696,0.06010793,0.15417028,0.00078405,0.04369653,0.39761995,1.47938178
-1.69584792,1.53395435,0.00032754,0.01045336,0.06213302,0.15882315,0.00075125,0.04477512,0.39382265,1.48754787
-1.68984492,1.54280165,0.00031866,0.01130477,0.06419907,0.16374607,0.00071991,0.04591893,0.38841597,1.48979645
-1.68384192,1.54697378,0.00030900,0.01218281,0.06629414,0.16896404,0.00069064,0.04709942,0.38148613,1.48589920
-1.67783892,1.54645397,0.00029880,0.01307832,0.06840687,0.17449377,0.00066419,0.04828833,0.37317287,1.47580200
-1.67183592,1.54136451,0.00028827,0.01398147,0.07052663,0.18034173,0.00064145,0.04945871,0.36366730,1.45962999
-1.66583292,1.53196393,0.00027763,0.01488199,0.07264366,0.18650271,0.00062344,0.05058584,0.35320818,1.43768654
-1.65982991,1.51864036,0.00026712,0.01576931,0.07474927,0.19295905,0.00061131,0.05164822,0.34207703,1.41044667
-1.65382691,1.50190162,0.00025694,0.01663281,0.07683615,0.19968069,0.00060637,0.05262840,0.33059221,1.37854497
-1.64782391,1.48236251,0.00024731,0.01746210,0.07889872,0.20662603,0.00060999,0.05351384,0.31910218,1.34275902
-1.64182091,1.46073002,0.00023840,0.01824731,0.08093356,0.21374353,0.00062370,0.05429751,0.30797812,1.30398880
-1.63581791,1.43778692,0.00023037,0.01897936,0.08293983,0.22097413,0.00064909,0.05497844,0.29760620,1.26323298
-1.62981491,1.41437425,0.00022337,0.01965028,0.08491971,0.22825414,0.00068785,0.05556199,0.28837954,1.22156307
-1.62381191,1.39137310,0.00021751,0.02025349,0.08687878,0.23551866,0.00074170,0.05606001,0.28069008,1.18009615
-1.61780890,1.36968605,0.00021289,0.02078408,0.08882626,0.24270506,0.00081240,0.05649062,0.27492043,1.13996707
-1.61180590,1.35021835,0.00020958,0.02123901,0.09077522,0.24975645,0.00090171,0.05687793,0.27143573,1.10230078
-1.60580290,1.33385906,0.00020766,0.02161730,0.09274242,0.25662483,0.00101133,0.05725137,0.27057568,1.06818538
-1.59979990,1.32146208,0.00020714,0.02192011,0.09474806,0.26327366,0.00114287,0.05764484,0.27264666,1.03864648
-1.59379690,1.31382723,0.00020808,0.02215078,0.09681519,0.26967968,0.00129778,0.05809563,0.27791404,1.01462317
-1.58779390,1.31168127,0.00021047,0.02231476,0.09896890,0.27583374,0.00147731,0.05864314,0.28659484,0.99694600
-1.58179090,1.31565910,0.00021431,0.02241945,0.10123515,0.28174065,0.00168240,0.05932740,0.29885064,0.98631718
-1.57578789,1.32628527,0.00021961,0.02247395,0.10363952,0.28741793,0.00191367,0.06018749,0.31478107,0.98329328
-1.56978489,1.34395622,0.00022633,0.02248874,0.10620558,0.29289356,0.00217130,0.06125989,0.33441799,0.98827068
-1.56378189,1.36892368,0.00023444,0.02247527,0.10895333,0.29820278,0.00245497,0.06257673,0.35772052,1.00147403
-1.55777889,1.40127989,0.00024388,0.02244548,0.11189744,0.30338424,0.00276383,0.06416423,0.38457132,1.02294796
-1.55177589,1.44094544,0.00025460,0.02241130,0.11504570,0.30847568,0.00309641,0.06604108,0.41477431,1.05255244
-1.54577289,1.48766050,0.00026651,0.02238411,0.11839753,0.31350940,0.00345061,0.06821710,0.44805415,1.08996209
-1.53976988,1.54098031,0.00027951,0.02237422,0.12194285,0.31850797,0.00382369,0.07069217,0.48405775,1.13466971
-1.53376688,1.60027577,0.00029349,0.02239039,0.12566126,0.32348029,0.00421223,0.07345534,0.52235807,1.18599440
-1.52776388,1.66473971,0.00030832,0.02243934,0.12952171,0.32841851,0.00461222,0.07648444,0.56246027,1.24309437
-1.52176088,1.73339937,0.00032385,0.02252544,0.13348270,0.33329588,0.00501907,0.07974603,0.60381045,1.30498443
-1.51575788,1.80513520,0.00033993,0.02265043,0.13749296,0.33806578,0.00542773,0.08319575,0.64580668,1.37055817
-1.50975488,1.87870592,0.00035640,0.02281323,0.14149275,0.34266203,0.00583277,0.08677919,0.68781238,1.43861432
-1.50375188,1.95277920,0.00037309,0.02300999,0.14541564,0.34700057,0.00622851,0.09043315,0.72917149,1.50788678
-1.49774887,2.02596722,0.00038984,0.02323413,0.14919070,0.35098228,0.00660921,0.09408726,0.76922518,1.57707745
-1.49174587,2.09686576,0.00040649,0.02347658,0.15274513,0.35449688,0.00696918,0.09766605,0.80732933,1.64489092
