energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
0.31515758,0.31463643,0.08877657,0.01245699,0.02414830,0.00519871,0.02843235,0.16885175,0.03243955,0.00000000
0.32116058,0.36274344,0.10539792,0.01420493,0.02797150,0.00611159,0.03266150,0.19424764,0.03819685,0.00000000
0.32716358,0.41567583,0.12435308,0.01609727,0.03219660,0.00714960,0.03730430,0.22207344,0.04473845,0.00000000
0.33316658,0.47344339,0.14579890,0.01812858,0.03682743,0.00831874,0.04236098,0.25230006,0.05211492,0.00000000
0.33916958,0.53597101,0.16986893,0.02029048,0.04186049,0.00962384,0.04782542,0.28484989,0.06037060,0.00000000
0.34517259,0.60308940,0.19666563,0.02257147,0.04728405,0.01106812,0.05368456,0.31959244,0.06954108,0.00000000
0.35117559,0.67452791,0.22625229,0.02495702,0.05307734,0.01265280,0.05991795,0.35634133,0.07965076,0.00000000
0.35717859,0.74990987,0.25864519,0.02742966,0.05921008,0.01437671,0.06649754,0.39485290,0.09071035,0.00000000
0.36318159,0.82875094,0.29380609,0.02996918,0.06564210,0.01623596,0.07338763,0.43482658,0.10271448,0.00000000
0.36918459,0.91046075,0.33163563,0.03255295,0.07232338,0.01822372,0.08054514,0.47590735,0.11563954,0.00000000
0.37518759,0.99434826,0.37196800,0.03515637,0.07919439,0.02032998,0.08792007,0.51769023,0.12944186,0.00000000
0.38119060,1.07963082,0.41456721,0.03775335,0.08618678,0.02254154,0.09545630,0.55972700,0.14405631,0.00000000
0.38719360,1.16544702,0.45912536,0.04031687,0.09322437,0.02484205,0.10309252,0.60153489,0.15939551,0.00000000
0.39319660,1.25087323,0.50526333,0.04281963,0.10022462,0.02721219,0.11076351,0.64260734,0.17534974,0.00000000
0.39919960,1.33494335,0.55253397,0.04523472,0.10710034,0.02963002,0.11840156,0.68242629,0.19178758,0.00000000
0.40520260,1.41667144,0.60042812,0.04753620,0.11376169,0.03207144,0.12593810,0.72047587,0.20855741,0.00000000
0.41120560,1.49507650,0.64838327,0.04969982,0.12011843,0.03451083,0.13330541,0.75625695,0.22548980,0.00000000
0.41720860,1.56920857,0.69579503,0.05170357,0.12608238,0.03692178,0.14043851,0.78930209,0.24240072,0.00000000
0.42321161,1.63817541,0.74203092,0.05352821,0.13156981,0.03927794,0.14727697,0.81919030,0.25909555,0.00000000
0.42921461,1.70116857,0.78644622,0.05515771,0.13650396,0.04155394,0.15376677,0.84556103,0.27537385,0.00000000
0.43521761,1.75748793,0.82840139,0.05657958,0.14081733,0.04372636,0.15986208,0.86812686,0.29103457,0.00000000
0.44122061,1.80656375,0.86728032,0.05778515,0.14445376,0.04577468,0.16552685,0.88668426,0.30588169,0.00000000
0.44722361,1.84797519,0.90250884,0.05876958,0.14737021,0.04768219,0.17073630,0.90112197,0.31973001,0.00000000
0.45322661,1.88146442,0.93357263,0.05953198,0.14953814,0.04943682,0.17547811,0.91142652,0.33241074,0.00000000
0.45922961,1.90694579,0.96003385,0.06007520,0.15094435,0.05103181,0.17975337,0.91768466,0.34377680,0.00000000
0.46523262,1.92450936,0.98154567,0.06040567,0.15159136,0.05246619,0.18357729,0.92008239,0.35370748,0.00000000
0.47123562,1.93441870,0.99786409,0.06053308,0.15149720,0.05374511,0.18697951,0.91890064,0.36211221,0.00000000
0.47723862,1.93710277,1.00885657,0.06047004,0.15069467,0.05487984,0.19000416,0.91450765,0.36893332,0.00000000
0.48324162,1.93314230,1.01450687,0.06023165,0.14923000,0.05588753,0.19270960,0.90734827,0.37414761,0.00000000
0.48924462,1.92325097,1.01491614,0.05983503,0.14716118,0.05679082,0.19516778,0.89793058,0.37776658,0.00000000
0.49524762,1.90825232,1.01029994,0.05929895,0.14455569,0.05761704,0.19746343,0.88681035,0.37983538,0.00000000
0.50125063,1.88905314,1.00098158,0.05864329,0.14148812,0.05839733,0.19969284,0.87457393,0.38043052,0.00000000
0.50725363,1.86661452,0.98738187,0.05788868,0.13803743,0.05916548,0.20196248,0.86182017,0.37965637,0.00000000
0.51325663,1.84192180,0.97000587,0.05705609,0.13428425,0.05995669,0.20438734,0.84914226,0.37764071,0.00000000
0.51925963,1.81595450,0.94942725,0.05616649,0.13030816,0.06080621,0.20708903,0.83711003,0.37452954,0.00000000
0.52526263,1.78965762,0.92627083,0.05524055,0.12618515,0.06174800,0.21019377,0.82625356,0.37048142,0.00000000
0.53126563,1.76391528,0.90119414,0.05429835,0.12198542,0.06281340,0.21383005,0.81704857,0.36566153,0.00000000
0.53726863,1.73952780,0.87486869,0.05335923,0.11777142,0.06402985,0.21812626,0.80990430,0.36023592,0.00000000
0.54327164,1.71719298,0.84796166,0.05244150,0.11359649,0.06541989,0.22320804,0.80515414,0.35436609,0.00000000
0.54927464,1.69749202,0.82111867,0.05156239,0.10950389,0.06700018,0.22919552,0.80304938,0.34820418,0.00000000
0.55527764,1.68088066,0.79494811,0.05073778,0.10552636,0.06878092,0.23620043,0.80375612,0.34188898,0.00000000
0.56128064,1.66768531,0.77000756,0.04998216,0.10168627,0.07076538,0.24432315,0.80735545,0.33554296,0.00000000
0.56728364,1.65810417,0.74679255,0.04930841,0.09799617,0.07294980,0.25364958,0.81384646,0.32927025,0.00000000
0.57328664,1.65221286,0.72572782,0.04872768,0.09445978,0.07532343,0.26424817,0.82315213,0.32315583,0.00000000
0.57928964,1.64997390,0.70716120,0.04824918,0.09107336,0.07786895,0.27616690,0.83512737,0.31726560,0.00000000
0.58529265,1.65124949,0.69135999,0.04788004,0.08782733,0.08056294,0.28943057,0.84956883,0.31164753,0.00000000
0.59129565,1.65581646,0.67850982,0.04762516,0.08470800,0.08337672,0.30403826,0.86622608,0.30633347,0.00000000
0.59729865,1.66338289,0.66871566,0.04748696,0.08169946,0.08627716,0.31996132,0.88481331,0.30134165,0.00000000
0.60330165,1.67360517,0.66200480,0.04746533,0.07878526,0.08922772,0.33714188,0.90502121,0.29667947,0.00000000
0.60930465,1.68610499,0.65833152,0.04755747,0.07595008,0.09218950,0.35549205,0.92652851,0.29234660,0.00000000
0.61530765,1.70048545,0.65758309,0.04775784,0.07318113,0.09512232,0.37489391,0.94901262,0.28833787,0.00000000
0.62131066,1.71634572,0.65958696,0.04805822,0.07046920,0.09798581,0.39520046,0.97215912,0.28464613,0.00000000
0.62731366,1.73329380,0.66411862,0.04844776,0.06780948,0.10074046,0.41623746,0.99566969,0.28126454,0.00000000
0.63331666,1.75095717,0.67091006,0.04891320,0.06520189,0.10334862,0.43780628,1.01926851,0.27818843,0.00000000
0.63931966,1.76899109,0.67965855,0.04943913,0.06265118,0.10577539,0.45968771,1.04270678,0.27541656,0.00000000
0.64532266,1.78708458,0.69003534,0.05000842,0.06016658,0.10798945,0.48164655,1.06576559,0.27295167,0.00000000
0.65132566,1.80496416,0.70169431,0.05060263,0.05776122,0.10996378,0.50343702,1.08825701,0.27080048,0.00000000
0.65732866,1.82239551,0.71428018,0.05120260,0.05545125,0.11167625,0.52480860,1.11002377,0.26897296,0.00000000
0.66333167,1.83918328,0.72743628,0.05178902,0.05325479,0.11311014,0.54551218,1.13093742,0.26748121,0.00000000
0.66933467,1.85516947,0.74081149,0.05234312,0.05119080,0.11425450,0.56530633,1.15089550,0.26633782,0.00000000
0.67533767,1.87023045,0.75406659,0.05284727,0.04927784,0.11510443,0.58396324,1.16981780,0.26555406,0.00000000
0.68134067,1.88427320,0.76687960,0.05328566,0.04753293,0.11566121,0.60127427,1.18764197,0.26513781,0.00000000
0.68734367,1.89723101,0.77895024,0.05364488,0.04597046,0.11593232,0.61705474,1.20431888,0.26509167,0.00000000
0.69334667,1.90905899,0.79000359,0.05391448,0.04460128,0.11593142,0.63114783,1.21980791,0.26541110,0.00000000
0.69934967,1.91972967,0.79979273,0.05408742,0.04343204,0.11567813,0.64342748,1.23407245,0.26608300,0.00000000
0.70535268,1.92922912,0.80810079,0.05416042,0.04246463,0.11519777,0.65380014,1.24707597,0.26708467,0.00000000
0.71135568,1.93755376,0.81474223,0.05413422,0.04169606,0.11452103,0.66220543,1.25877874,0.26838335,0.00000000
0.71735868,1.94470815,0.81956373,0.05401373,0.04111846,0.11368356,0.66861578,1.26913560,0.26993635,0.00000000
0.72336168,1.95070396,0.82244471,0.05380803,0.04071937,0.11272549,0.67303508,1.27809475,0.27169190,0.00000000
0.72936468,1.95556029,0.82329768,0.05353031,0.04048231,0.11169100,0.67549668,1.28559785,0.27359060,0.00000000
0.73536768,1.95930524,0.82206869,0.05319767,0.04038744,0.11062776,0.67606077,1.29158138,0.27556755,0.00000000
0.74137069,1.96197890,0.81873772,0.05283086,0.04041248,0.10958646,0.67481145,1.29597937,0.27755497,0.00000000
0.74737369,1.96363745,0.81331937,0.05245389,0.04053364,0.10862030,0.67185376,1.29872723,0.27948536,0.00000000
0.75337669,1.96435821,0.80586363,0.05209363,0.04072666,0.10778453,0.66731070,1.29976669,0.28129485,0.00000000
0.75937969,1.96424514,0.79645674,0.05177932,0.04096779,0.10713592,0.66132053,1.29905153,0.28292675,0.00000000
0.76538269,1.96343454,0.78522203,0.05154200,0.04123481,0.10673227,0.65403446,1.29655372,0.28433505,0.00000000
0.77138569,1.96210013,0.77232044,0.05141396,0.04150782,0.10663189,0.64561460,1.29226975,0.28548758,0.00000000
0.77738869,1.96045712,0.75795068,0.05142805,0.04177000,0.10689295,0.63623243,1.28622648,0.28636881,0.00000000
0.78339170,1.95876459,0.74234845,0.05161702,0.04200811,0.10757280,0.62606736,1.27848635,0.28698193,0.00000000
0.78939470,1.95732545,0.72578482,0.05201276,0.04221285,0.10872710,0.61530569,1.26915121,0.28735017,0.00000000
0.79539770,1.95648371,0.70856323,0.05264552,0.04237902,0.11040882,0.60413935,1.25836461,0.28751711,0.00000000
0.80140070,1.95661845,0.69101506,0.05354310,0.04250537,0.11266704,0.59276465,1.24631205,0.28754599,0.00000000
0.80740370,1.95813430,0.67349368,0.05472993,0.04259436,0.11554550,0.58138061,1.23321900,0.28751793,0.00000000
0.81340670,1.96144856,0.65636678,0.05622620,0.04265167,0.11908102,0.57018680,1.21934654,0.28752901,0.00000000
0.81940970,1.96697488,0.64000735,0.05804697,0.04268554,0.12330174,0.55938066,1.20498459,0.28768639,0.00000000
0.82541271,1.97510424,0.62478322,0.06020122,0.04270604,0.12822518,0.54915404,1.19044297,0.28810355,0.00000000
0.83141571,1.98618374,0.61104565,0.06269106,0.04272421,0.13385633,0.53968921,1.17604040,0.28889478,0.00000000
0.83741871,2.00049417,0.59911730,0.06551092,0.04275113,0.14018574,0.53115417,1.16209203,0.29016920,0.00000000
0.84342171,2.01822744,0.58928020,0.06864694,0.04279708,0.14718779,0.52369761,1.14889598,0.29202462,0.00000000
0.84942471,2.03946520,0.58176399,0.07207647,0.04287065,0.15481922,0.51744354,1.13671954,0.29454137,0.00000000
0.85542771,2.06415985,0.57673537,0.07576779,0.04297803,0.16301817,0.51248601,1.12578572,0.29777668,0.00000000
0.86143072,2.09211931,0.57428909,0.07968015,0.04312239,0.17170363,0.50888410,1.11626092,0.30175960,0.00000000
0.86743372,2.12299676,0.57444106,0.08376398,0.04330341,0.18077573,0.50665758,1.10824448,0.30648703,0.00000000
0.87343672,2.15628649,0.57712413,0.08796152,0.04351705,0.19011666,0.50578356,1.10176067,0.31192085,0.00000000
0.87943972,2.19132651,0.58218685,0.09220771,0.04375547,0.19959252,0.50619435,1.09675384,0.31798668,0.00000000
0.88544272,2.22730861,0.58939540,0.09643144,0.04400726,0.20905596,0.50777694,1.09308701,0.32457400,0.00000000
0.89144572,2.26329596,0.59843896,0.10055708,0.04425776,0.21834972,0.51037417,1.09054431,0.33153806,0.00000000
0.89744872,2.29824800,0.60893822,0.10450634,0.04448963,0.22731090,0.51378783,1.08883733,0.33870342,0.00000000
0.90345173,2.33105199,0.62045708,0.10820030,0.04468365,0.23577585,0.51778362,1.08761511,0.34586897,0.00000000
0.90945473,2.36056024,0.63251702,0.11156166,0.04481952,0.24358566,0.52209800,1.08647775,0.35281434,0.00000000
0.91545773,2.38563159,0.64461361,0.11451703,0.04487687,0.25059174,0.52644671,1.08499285,0.35930755,0.00000000
0.92146073,2.40517553,0.65623478,0.11699928,0.04483627,0.25666165,0.53053468,1.08271426,0.36511332,0.00000000
0.92746373,2.41819705,0.66687986,0.11894975,0.04468021,0.26168455,0.53406710,1.07920233,0.37000201,0.00000000
0.93346673,2.42384025,0.67607885,0.12032031,0.04439409,0.26557626,0.53676104,1.07404463,0.37375858,0.00000000
0.93946973,2.42142873,0.68341105,0.12107514,0.04396703,0.26828360,0.53835728,1.06687641,0.37619126,0.00000000
0.94547274,2.41050085,0.68852237,0.12119219,0.04339258,0.26978782,0.53863187,1.05739957,0.37713961,0.00000000
0.95147574,2.39083809,0.69114047,0.12066416,0.04266928,0.27010683,0.53740671,1.04539946,0.37648143,0.00000000
0.95747874,2.36248519,0.69108729,0.11949910,0.04180091,0.26929625,0.53455890,1.03075859,0.37413845,0.00000000
0.96348174,2.32576099,0.68828834,0.11772044,0.04079663,0.26744912,0.53002829,1.01346656,0.37008033,0.00000000
0.96948474,2.28125920,0.68277827,0.11536658,0.03967081,0.26469422,0.52382282,0.99362582,0.36432696,0.00000000
0.97548774,2.22983910,0.67470277,0.11248994,0.03844266,0.26119312,0.51602144,0.97145282,0.35694890,0.00000000
0.98149075,2.17260621,0.66431632,0.10915556,0.03713562,0.25713598,0.50677438,0.94727449,0.34806589,0.00000000
0.98749375,2.11088371,0.65197619,0.10543928,0.03577665,0.25273634,0.49630070,0.92152023,0.33784363,0.00000000
0.99349675,2.04617558,0.63813260,0.10142565,0.03439525,0.24822498,0.48488313,0.89470957,0.32648890,0.00000000
0.99949975,1.98012291,0.62331557,0.09720548,0.03302247,0.24384320,0.47286030,0.86743610,0.31424323,0.00000000
1.00550275,1.91445475,0.60811871,0.09287323,0.03168976,0.23983559,0.46061672,0.84034822,0.30137535,0.00000000
1.01150575,1.85093554,0.59318071,0.08852443,0.03042785,0.23644272,0.44857066,0.81412740,0.28817287,0.00000000
1.01750875,1.79131073,0.57916480,0.08425291,0.02926567,0.23389387,0.43716052,0.78946495,0.27493330,0.00000000
1.02351176,1.73725252,0.56673710,0.08014829,0.02822927,0.23240002,0.42682996,0.76703788,0.26195489,0.00000000
1.02951476,1.69030742,0.55654438,0.07629356,0.02734091,0.23214741,0.41801241,0.74748504,0.24952758,0.00000000
1.03551776,1.65184735,0.54919195,0.07276292,0.02661819,0.23329168,0.41111549,0.73138403,0.23792426,0.00000000
1.04152076,1.62302567,0.54522234,0.06961988,0.02607352,0.23595284,0.40650578,0.71922998,0.22739277,0.00000000
1.04752376,1.60473949,0.54509536,0.06691577,0.02571356,0.24021126,0.40449457,0.71141674,0.21814871,0.00000000
1.05352676,1.59759917,0.54917032,0.06468853,0.02553906,0.24610453,0.40532495,0.70822109,0.21036941,0.00000000
1.05952976,1.60190609,0.55769076,0.06296200,0.02554478,0.25362545,0.40916090,0.70979063,0.20418902,0.00000000
1.06553277,1.61763902,0.57077243,0.06174550,0.02571966,0.26272116,0.41607861,0.71613560,0.19969502,0.00000000
1.07153577,1.64444974,0.58839476,0.06103392,0.02604721,0.27329333,0.42606048,0.72712498,0.19692609,0.00000000
1.07753877,1.68166784,0.61039643,0.06080813,0.02650605,0.28519952,0.43899209,0.74248708,0.19587145,0.00000000
1.08354177,1.72831488,0.63647509,0.06103577,0.02707064,0.29825562,0.45466226,0.76181452,0.19647154,0.00000000
1.08954477,1.78312750,0.66619161,0.06167245,0.02771213,0.31223938,0.47276641,0.78457365,0.19862025,0.00000000
1.09554777,1.84458903,0.69897877,0.06266316,0.02839931,0.32689496,0.49291318,0.81011811,0.20216830,0.00000000
1.10155078,1.91096902,0.73415435,0.06394407,0.02909966,0.34193846,0.51463414,0.83770614,0.20692800,0.00000000
1.10755378,1.98036949,0.77093849,0.06544449,0.02978043,0.35706430,0.53739652,0.86652132,0.21267906,0.00000000
1.11355678,2.05077713,0.80847469,0.06708900,0.03040966,0.37195235,0.56061845,0.89569600,0.21917532,0.00000000
1.11955978,2.12011969,0.84585414,0.06879978,0.03095724,0.38627564,0.58368643,0.92433674,0.22615236,0.00000000
1.12556278,2.18632531,0.88214260,0.07049891,0.03139588,0.39970859,0.60597439,0.95155115,0.23333555,0.00000000
1.13156578,2.24738290,0.91640885,0.07211075,0.03170188,0.41193530,0.62686371,0.97647501,0.24044854,0.00000000
1.13756878,2.30140175,0.94775402,0.07356419,0.03185589,0.42265796,0.64576360,0.99829902,0.24722181,0.00000000
1.14357179,2.34666852,0.97534055,0.07479477,0.03184345,0.43160493,0.66213097,1.01629417,0.25340101,0.00000000
1.14957479,2.38169970,0.99841982,0.07574667,0.03165533,0.43853829,0.67548920,1.02983485,0.25875489,0.00000000
1.15557779,2.40528777,1.01635744,0.07637434,0.03128774,0.44326065,0.68544501,1.03841890,0.26308256,0.00000000
1.16158079,2.41653936,1.02865510,0.07664390,0.03074236,0.44562084,0.69170283,1.04168398,0.26621971,0.00000000
1.16758379,2.41490415,1.03496827,0.07653416,0.03002610,0.44551841,0.69407606,1.03941949,0.26804376,0.00000000
1.17358679,2.40019346,1.03511892,0.07603722,0.02915084,0.44290669,0.69249490,1.03157384,0.26847759,0.00000000
1.17958979,2.37258778,1.02910284,0.07515875,0.02813291,0.43779422,0.68701027,1.01825662,0.26749182,0.00000000
1.18559280,2.33263303,1.01709118,0.07391778,0.02699252,0.43024461,0.67779393,0.99973584,0.26510549,0.00000000
1.19159580,2.28122587,0.99942628,0.07234614,0.02575309,0.42037470,0.66513457,0.97643017,0.26138521,0.00000000
1.19759880,2.21958834,0.97661195,0.07048757,0.02444048,0.40835115,0.64943019,0.94889668,0.25644267,0.00000000
1.20360180,2.14923319,0.94929849,0.06839640,0.02308228,0.39438555,0.63117709,0.91781452,0.25043075,0.00000000
1.20960480,2.07192088,0.91826330,0.06613604,0.02170700,0.37872835,0.61095581,0.88396506,0.24353835,0.00000000
1.21560780,1.98961000,0.88438762,0.06377716,0.02034335,0.36166157,0.58941465,0.84820946,0.23598403,0.00000000
1.22161081,1.90440277,0.84863047,0.06139579,0.01901957,0.34349097,0.56725128,0.81146418,0.22800884,0.00000000
1.22761381,1.81848741,0.81200059,0.05907121,0.01776275,0.32453752,0.54519313,0.77467550,0.21986852,0.00000000
1.23361681,1.73407925,0.77552747,0.05688381,0.01659837,0.30512893,0.52397712,0.73879359,0.21182533,0.00000000
1.23961981,1.65336221,0.74023237,0.05491303,0.01554972,0.28559112,0.50432937,0.70474720,0.20413982,0.00000000
1.24562281,1.57843226,0.70710014,0.05323521,0.01463760,0.26624018,0.48694544,0.67341928,0.19706280,0.00000000
1.25162581,1.51124431,0.67705273,0.05192164,0.01387995,0.24737500,0.47247153,0.64562442,0.19082770,0.00000000
1.25762881,1.45356352,0.65092499,0.05103670,0.01329163,0.22927064,0.46148715,0.62208850,0.18564363,0.00000000
1.26363182,1.40692218,0.62944327,0.05063614,0.01288420,0.21217281,0.45448953,0.60343080,0.18168922,0.00000000
1.26963482,1.37258272,0.61320725,0.05076560,0.01266584,0.19629330,0.45188008,0.59014912,0.17910749,0.00000000
1.27563782,1.35150747,0.60267536,0.05145926,0.01264119,0.18180668,0.45395312,0.58260789,0.17800177,0.00000000
1.28164082,1.34433554,0.59815386,0.05273879,0.01281139,0.16884810,0.46088716,0.58102955,0.17843285,0.00000000
1.28764382,1.35136707,0.59978983,0.05461246,0.01317395,0.15751216,0.47273865,0.58548922,0.18041733,0.00000000
1.29364682,1.37255507,0.60756795,0.05707464,0.01372284,0.14785293,0.48943853,0.59591274,0.18392725,0.00000000
1.29964982,1.40750488,0.62131123,0.06010544,0.01444851,0.13988491,0.51079168,0.61207811,0.18889096,0.00000000
1.30565283,1.45548147,0.64068552,0.06367073,0.01533797,0.13358486,0.53647912,0.63362026,0.19519521,0.00000000
1.31165583,1.51542435,0.66520776,0.06772244,0.01637495,0.12889446,0.56606333,0.66003917,0.20268838,0.00000000
1.31765883,1.58597038,0.69425784,0.07219925,0.01754005,0.12572363,0.59899645,0.69071132,0.21118485,0.00000000
1.32366183,1.66548395,0.72709384,0.07702756,0.01881101,0.12395442,0.63463145,0.72490417,0.22047033,0.00000000
1.32966483,1.75209461,0.76287052,0.08212280,0.02016309,0.12344538,0.67223621,0.76179377,0.23030804,0.00000000
1.33566783,1.84374143,0.80066066,0.08739115,0.02156941,0.12403635,0.71101018,0.80048501,0.24044565,0.00000000
1.34167084,1.93822357,0.83947881,0.09273153,0.02300151,0.12555349,0.75010347,0.84003425,0.25062274,0.00000000
1.34767384,2.03325611,0.87830710,0.09803791,0.02442991,0.12781453,0.78863795,0.87947399,0.26057868,0.00000000
1.35367684,2.12652996,0.91612241,0.10320183,0.02582475,0.13063411,0.82572984,0.91783885,0.27006062,0.00000000
1.35967984,2.21577434,0.95192415,0.10811513,0.02715658,0.13382913,0.86051319,0.95419230,0.27883148,0.00000000
1.36568284,2.29882028,0.98476203,0.11267283,0.02839707,0.13722395,0.89216357,0.98765344,0.28667758,0.00000000
1.37168584,2.37366307,1.01376282,0.11677596,0.02951986,0.14065536,0.91992122,1.01742288,0.29341577,0.00000000
1.37768884,2.43852170,1.03815530,0.12033434,0.03050132,0.14397721,0.94311279,1.04280697,0.29889985,0.00000000
1.38369185,2.49189320,1.05729249,0.12326923,0.03132137,0.14706457,0.96117096,1.06323942,0.30302595,0.00000000
1.38969485,2.53259972,1.07067037,0.12551562,0.03196418,0.14981718,0.97365105,1.07829955,0.30573668,0.00000000
1.39569785,2.55982657,1.07794231,0.12702425,0.03241881,0.15216229,0.98024415,1.08772630,0.30702404,0.00000000
1.40170085,2.57314947,1.07892867,0.12776304,0.03267972,0.15405657,0.98078592,1.09142748,0.30693076,0.00000000
1.40770385,2.57254961,1.07362110,0.12771813,0.03274718,0.15548707,0.97526094,1.08948362,0.30555001,0.00000000
1.41370685,2.55841584,1.06218128,0.12689422,0.03262746,0.15647129,0.96380222,1.08214631,0.30302360,0.00000000
1.41970985,2.53153340,1.04493428,0.12531445,0.03233298,0.15705607,0.94668595,1.06983072,0.29953845,0.00000000
1.42571286,2.49305948,1.02235647,0.12301951,0.03188210,0.15731556,0.92432166,1.05310262,0.29532154,0.00000000
1.43171586,2.44448618,0.99505876,0.12006632,0.03129895,0.15734810,0.89723810,1.03266019,0.29063345,0.00000000
1.43771886,2.38759216,0.96376551,0.11652615,0.03061289,0.15727231,0.86606564,1.00931112,0.28576057,0.00000000
1.44372186,2.32438463,0.92929023,0.11248222,0.02985797,0.15722225,0.83151562,0.98394594,0.28100625,0.00000000
1.44972486,2.25703370,0.89250870,0.10802709,0.02907215,0.15734204,0.79435772,0.95750838,0.27668120,0.00000000
1.45572786,2.18780155,0.85433085,0.10325965,0.02829647,0.15778001,0.75539618,0.93096383,0.27309329,0.00000000
1.46173087,2.11896894,0.81567218,0.09828211,0.02757402,0.15868259,0.71544571,0.90526707,0.27053720,0.00000000
1.46773387,2.05276173,0.77742602,0.09319690,0.02694897,0.16018822,0.67530808,0.88133045,0.26928412,0.00000000
1.47373687,1.99128001,0.74043739,0.08810370,0.02646537,0.16242153,0.63575024,0.85999358,0.26957198,0.00000000
1.47973987,1.93643238,0.70547943,0.08309671,0.02616608,0.16548787,0.59748458,0.84199573,0.27159643,0.00000000
1.48574287,1.88987761,0.67323316,0.07826215,0.02609157,0.16946869,0.56115198,0.82795186,0.27550291,0.00000000
1.49174587,1.85297557,0.64427106,0.07367621,0.02627877,0.17441766,0.52730816,0.81833312,0.28138019,0.00000000
1.49774887,1.82674909,0.61904491,0.06940344,0.02675999,0.18035798,0.49641345,0.81345253,0.28925552,0.00000000
1.50375188,1.81185776,0.59787806,0.06549551,0.02756180,0.18728078,0.46882628,0.81345631,0.29909181,0.00000000
1.50975488,1.80858446,0.58096226,0.06199063,0.02870413,0.19514483,0.44480017,0.81832115,0.31078671,0.00000000
1.51575788,1.81683475,0.56835876,0.05891327,0.03019933,0.20387750,0.42448426,0.82785735,0.32417404,0.00000000
1.52176088,1.83614888,0.56000364,0.05627451,0.03205151,0.21337705,0.40792687,0.84171791,0.33902734,0.00000000
1.52776388,1.86572581,0.55571673,0.05407268,0.03425594,0.22351598,0.39508199,0.85941289,0.35506557,0.00000000
1.53376688,1.90445803,0.55521386,0.05229442,0.03679876,0.23414551,0.38581800,0.88032869,0.37196097,0.00000000
1.53976988,1.95097584,0.55812173,0.05091609,0.03965679,0.24510086,0.37992832,0.90375137,0.38934858,0.00000000
1.54577289,2.00369928,0.56399488,0.04990534,0.04279776,0.25620710,0.37714346,0.92889309,0.40683739,0.00000000
1.55177589,2.06089577,0.57233403,0.04922293,0.04618067,0.26728537,0.37714396,0.95492076,0.42402262,0.00000000
1.55777889,2.12074126,0.58260533,0.04882453,0.04975659,0.27815916,0.37957373,0.98098556,0.44049867,0.00000000
1.56378189,2.18138264,0.59425961,0.04866270,0.05346964,0.28866030,0.38405344,1.00625247,0.45587236,0.00000000
1.56978489,2.24099917,0.60675138,0.04868867,0.05725835,0.29863452,0.39019341,1.02992835,0.46977583,0.00000000
1.57578789,2.29786073,0.61955662,0.04885413,0.06105726,0.30794610,0.39760579,1.05128784,0.48187869,0.00000000
1.58179090,2.35038078,0.63218918,0.04911278,0.06479872,0.31648163,0.40591562,1.06969580,0.49189884,0.00000000
1.58779390,2.39716229,0.64421511,0.04942176,0.06841498,0.32415255,0.41477055,1.08462565,0.49961154,0.00000000
1.59379690,2.43703510,0.65526466,0.04974274,0.07184025,0.33089646,0.42384897,1.09567295,0.50485638,0.00000000
1.59979990,2.46908343,0.66504156,0.05004284,0.07501291,0.33667704,0.43286653,1.10256374,0.50754181,0.00000000
1.60580290,2.49266298,0.67332939,0.05029522,0.07787757,0.34148279,0.44158072,1.10515749,0.50764705,0.00000000
1.61180590,2.50740716,0.67999491,0.05047939,0.08038708,0.34532457,0.44979372,1.10344476,0.50522135,0.00000000
1.61780890,2.51322268,0.68498841,0.05058130,0.08250422,0.34823210,0.45735335,1.09753983,0.50038061,0.00000000
1.62381191,2.51027505,0.68834092,0.05059304,0.08420307,0.35024978,0.46415235,1.08766880,0.49330155,0.00000000
1.62981491,2.49896506,0.69015882,0.05051248,0.08547004,0.35143196,0.47012594,1.07415394,0.48421375,0.00000000
1.63581791,2.47989756,0.69061580,0.05034255,0.08630434,0.35183801,0.47524806,1.05739515,0.47338993,0.00000000
1.64182091,2.45384436,0.68994280,0.05009048,0.08671799,0.35152754,0.47952632,1.03784940,0.46113488,0.00000000
1.64782391,2.42170300,0.68841629,0.04976684,0.08673539,0.35055596,0.48299619,1.01600938,0.44777363,0.00000000
1.65382691,2.38445357,0.68634540,0.04938459,0.08639220,0.34897078,0.48571442,0.99238224,0.43363941,0.00000000
1.65982991,2.34311557,0.68405865,0.04895805,0.08573396,0.34680868,0.48775238,0.96746943,0.41906181,0.00000000
1.66583292,2.29870677,0.68189065,0.04850195,0.08481415,0.34409374,0.48918938,0.94174855,0.40435580,0.00000000
1.67183592,2.25220599,0.68016960,0.04803054,0.08369199,0.34083672,0.49010646,0.91565796,0.38981197,0.00000000
1.67783892,2.20452115,0.67920601,0.04755687,0.08243005,0.33703549,0.49058093,0.88958458,0.37568832,0.00000000
1.68384192,2.15646395,0.67928326,0.04709215,0.08109166,0.33267660,0.49068191,0.86385547,0.36220404,0.00000000
1.68984492,2.10873197,0.68065026,0.04664533,0.07973847,0.32773772,0.49046702,0.83873305,0.34953523,0.00000000
1.69584792,2.06189847,0.68351669,0.04622291,0.07842801,0.32219096,0.48998055,0.81441420,0.33781284,0.00000000
1.70185093,2.01641009,0.68805089,0.04582892,0.07721162,0.31600666,0.48925295,0.79103274,0.32712256,0.00000000
