energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.08704352,3.79481226,-0.98063180,0.01436165,-0.00003160,0.04866999,-0.03917479,0.51497214,-0.24406341,3.28881462,-0.74346707,0.12119387,-0.00387605,0.40739446,-0.32540094,0.00000000,-0.00000000
-0.08104052,3.69676276,-0.93931426,0.01388840,-0.00004072,0.04855200,-0.03754342,0.50940577,-0.23642485,3.20285929,-0.71067894,0.11558741,-0.00403964,0.40390352,-0.31279857,0.00000000,-0.00000000
-0.07503752,3.59315402,-0.90129475,0.01339960,-0.00005209,0.04842399,-0.03612505,0.50385227,-0.22904928,3.11193613,-0.68077863,0.10986357,-0.00437139,0.39973538,-0.30012262,0.00000000,-0.00000000
-0.06903452,3.48577610,-0.86713396,0.01290437,-0.00006616,0.04829416,-0.03495207,0.49852395,-0.22214260,3.01756161,-0.65408154,0.10410353,-0.00488563,0.39504896,-0.28763799,0.00000000,-0.00000000
-0.06303152,3.37633562,-0.83742539,0.01241159,-0.00008344,0.04816884,-0.03405753,0.49361143,-0.21591714,2.92117520,-0.63092970,0.09838583,-0.00559918,0.39000275,-0.27561596,0.00000000,-0.00000000
-0.05702851,3.26641513,-0.81278122,0.01192960,-0.00010449,0.04805236,-0.03347426,0.48927889,-0.21058506,2.82410586,-0.61168443,0.09278540,-0.00653131,0.38474947,-0.26432586,0.00000000,-0.00000000
-0.05102551,3.15744141,-0.79381466,0.01146604,-0.00012991,0.04794699,-0.03323391,0.48566067,-0.20635147,2.72754657,-0.59671625,0.08737287,-0.00770344,0.37943130,-0.25402654,0.00000000,-0.00000000
-0.04502251,3.05066328,-0.78111976,0.01102761,-0.00016037,0.04785315,-0.03336584,0.48285938,-0.20340726,2.63253720,-0.58639196,0.08221423,-0.00913878,0.37417562,-0.24495800,0.00000000,-0.00000000
-0.03901951,2.94713892,-0.77524911,0.01061989,-0.00019657,0.04776966,-0.03389600,0.48094538,-0.20192192,2.53995578,-0.58105981,0.07737063,-0.01086185,0.36909172,-0.23733333,0.00000000,-0.00000000
-0.03301651,2.84773254,-0.77669020,0.01024725,-0.00023922,0.04769403,-0.03484569,0.47995773,-0.20203679,2.45051766,-0.58103296,0.07289849,-0.01289772,0.36426822,-0.23133145,0.00000000,-0.00000000
-0.02701351,2.75311932,-0.78584159,0.00991270,-0.00028906,0.04762297,-0.03623037,0.47990614,-0.20385867,2.36478180,-0.58657209,0.06884962,-0.01527123,0.35977169,-0.22709077,0.00000000,-0.00000000
-0.02101051,2.66379765,-0.80298945,0.00961790,-0.00034679,0.04755282,-0.03805855,0.48077412,-0.20745440,2.28316294,-0.59786788,0.06527144,-0.01800599,0.35564614,-0.22470394,0.00000000,-0.00000000
-0.01500750,2.58010709,-0.82828575,0.00936311,-0.00041308,0.04748002,-0.04033070,0.48252277,-0.21284632,2.20594852,-0.61502409,0.06220720,-0.02112331,0.35191356,-0.22421402,0.00000000,-0.00000000
-0.00900450,2.50225049,-0.86172888,0.00914725,-0.00048854,0.04740164,-0.04303840,0.48509511,-0.22000897,2.13331865,-0.63804204,0.05969599,-0.02464092,0.34857539,-0.22561209,0.00000000,-0.00000000
-0.00300150,2.43031855,-0.90314784,0.00896798,-0.00057368,0.04731578,-0.04616362,0.48842068,-0.22886722,2.06536777,-0.66680741,0.05777276,-0.02857181,0.34561472,-0.22883641,0.00000000,-0.00000000
0.00300150,2.36431513,-0.95219066,0.00882187,-0.00066884,0.04722191,-0.04967829,0.49242013,-0.23929591,2.00212646,-0.70107995,0.05646802,-0.03292287,0.34299919,-0.23377319,0.00000000,-0.00000000
0.00900450,2.30418172,-1.00831812,0.00870449,-0.00077424,0.04712115,-0.05354411,0.49700958,-0.25112107,1.94358213,-0.74048696,0.05580736,-0.03769366,0.34068425,-0.24025902,0.00000000,-0.00000000
0.01500750,2.24981974,-1.07080323,0.00861068,-0.00088985,0.04701640,-0.05771275,0.50210449,-0.26412287,1.88969724,-0.78452098,0.05581083,-0.04287528,0.33861672,-0.24808483,0.00000000,-0.00000000
0.02101051,2.20110942,-1.13873700,0.00853471,-0.00101542,0.04691234,-0.06212631,0.50762295,-0.27804014,1.84042446,-0.83254228,0.05649197,-0.04844937,0.33673831,-0.25700128,0.00000000,-0.00000000
0.02701351,2.15792450,-1.21104083,0.00847054,-0.00115046,0.04681535,-0.06671823,0.51348826,-0.29257652,1.79571774,-0.88378625,0.05785680,-0.05438728,0.33498899,-0.26672556,0.00000000,-0.00000000
0.03301651,2.12014217,-1.28648541,0.00841199,-0.00129415,0.04673318,-0.07141447,0.51963062,-0.30740796,1.75553915,-0.93737586,0.05990266,-0.06064965,0.33331002,-0.27694922,0.00000000,-0.00000000
0.03901951,2.08764809,-1.36371587,0.00835305,-0.00144539,0.04667467,-0.07613508,0.52598802,-0.32219145,1.71986147,-0.99233905,0.06261700,-0.06718619,0.33164640,-0.28734699,0.00000000,-0.00000000
0.04502251,2.06033655,-1.44128268,0.00828798,-0.00160279,0.04664919,-0.08079603,0.53250631,-0.33657470,1.68866640,-1.04763052,0.06597622,-0.07393593,0.32994878,-0.29758615,0.00000000,-0.00000000
0.05102551,2.03810619,-1.51767732,0.00821161,-0.00176464,0.04666611,-0.08531134,0.53913840,-0.35020632,1.66193927,-1.10215747,0.06994466,-0.08082783,0.32817465,-0.30733619,0.00000000,-0.00000000
0.05702851,2.02085200,-1.59137169,0.00811937,-0.00192895,0.04673421,-0.08959530,0.54584293,-0.36274635,1.63966046,-1.15480839,0.07447387,-0.08778184,0.32628885,-0.31627851,0.00000000,-0.00000000
0.06303152,2.00845445,-1.66085988,0.00800752,-0.00209350,0.04686102,-0.09356490,0.55258226,-0.37387648,1.62179475,-1.20448379,0.07950211,-0.09471036,0.32426353,-0.32411567,0.00000000,-0.00000000
0.06903452,2.00076676,-1.72470075,0.00787317,-0.00225586,0.04705224,-0.09714215,0.55932012,-0.38330981,1.60827914,-1.25012802,0.08495435,-0.10152007,0.32207742,-0.33058003,0.00000000,-0.00000000
0.07503752,1.99760146,-1.78155968,0.00771438,-0.00241344,0.04731113,-0.10025642,0.56601904,-0.39079951,1.59901043,-1.29076056,0.09074274,-0.10811418,0.31971479,-0.33544131,0.00000000,-0.00000000
0.08104052,1.99871742,-1.83024793,0.00753012,-0.00256357,0.04763809,-0.10284650,0.57263773,-0.39614629,1.59383337,-1.32550586,0.09676755,-0.11439479,0.31716410,-0.33851287,0.00000000,-0.00000000
0.08704352,2.00380836,-1.86975792,0.00732028,-0.00270358,0.04803024,-0.10486245,0.57912856,-0.39920413,1.59253028,-1.35362035,0.10291871,-0.12026560,0.31441657,-0.33965647,0.00000000,-0.00000000
0.09304652,2.01249393,-1.89929306,0.00708562,-0.00283085,0.04848124,-0.10626711,0.58543542,-0.39988412,1.59481317,-1.37451551,0.10907786,-0.12563460,0.31146472,-0.33878535,0.00000000,-0.00000000
0.09904952,2.02431422,-1.91829087,0.00682770,-0.00294291,0.04898119,-0.10703714,0.59149194,-0.39815642,1.60031879,-1.38777609,0.11512089,-0.13041673,0.30830127,-0.33586555,0.00000000,-0.00000000
0.10505253,2.03872826,-1.92643854,0.00654872,-0.00303754,0.04951673,-0.10716362,0.59722038,-0.39404998,1.60860733,-1.39317279,0.12092095,-0.13453647,0.30491827,-0.33091536,0.00000000,-0.00000000
0.11105553,2.05511708,-1.92368027,0.00625149,-0.00311279,0.05007133,-0.10665222,0.60253122,-0.38765037,1.61916498,-1.39066878,0.12635170,-0.13793008,0.30130677,-0.32400314,0.00000000,-0.00000000
0.11705853,2.07279138,-1.91021629,0.00593921,-0.00316708,0.05062566,-0.10552281,0.60732351,-0.37909562,1.63141056,-1.38042003,0.13129085,-0.14054756,0.29745693,-0.31524346,0.00000000,-0.00000000
0.12306153,2.09100383,-1.88649364,0.00561542,-0.00319928,0.05115819,-0.10380864,0.61148602,-0.36857050,1.64470600,-1.36276939,0.13562369,-0.14235420,0.29335869,-0.30479189,0.00000000,-0.00000000
0.12906453,2.10896557,-1.85318933,0.00528381,-0.00320868,0.05164588,-0.10155514,0.61489923,-0.35629937,1.65837046,-1.33823481,0.13924659,-0.14333151,0.28900298,-0.29283868,0.00000000,-0.00000000
0.13506753,2.12586642,-1.81118674,0.00494811,-0.00319509,0.05206497,-0.09881829,0.61743808,-0.34253802,1.67169756,-1.30749242,0.14207022,-0.14347778,0.28438324,-0.27960156,0.00000000,-0.00000000
0.14107054,2.14089800,-1.76154631,0.00461198,-0.00315880,0.05239179,-0.09566277,0.61897540,-0.32756497,1.68397506,-1.27135499,0.14402240,-0.14280792,0.27949740,-0.26531812,0.00000000,-0.00000000
0.14707354,2.15327871,-1.70547191,0.00427893,-0.00310058,0.05260367,-0.09215991,0.61938594,-0.31167246,1.69450616,-1.23074701,0.14505039,-0.14135290,0.27434989,-0.25023798,0.00000000,-0.00000000
0.15307654,2.16227967,-1.64427433,0.00395218,-0.00302167,0.05267974,-0.08838547,0.61855078,-0.29515765,1.70263156,-1.18667722,0.14512260,-0.13915858,0.26895380,-0.23461513,0.00000000,-0.00000000
0.15907954,2.16725027,-1.57933331,0.00363464,-0.00292371,0.05260180,-0.08441752,0.61636198,-0.27831427,1.70775135,-1.14020972,0.14422956,-0.13628416,0.26333277,-0.21870072,0.00000000,-0.00000000
0.16508254,2.16764228,-1.51205945,0.00332885,-0.00280871,0.05235498,-0.08033427,0.61272726,-0.26142517,1.70934563,-1.09243477,0.14238415,-0.13280020,0.25752269,-0.20273657,0.00000000,-0.00000000
0.17108554,2.16303133,-1.44385743,0.00303693,-0.00267896,0.05192838,-0.07621209,0.60757451,-0.24475582,1.70699311,-1.04444009,0.13962104,-0.12878638,0.25157280,-0.18694959,0.00000000,-0.00000000
0.17708854,2.15313466,-1.37609149,0.00276058,-0.00253697,0.05131553,-0.07212376,0.60085587,-0.22854903,1.70038665,-0.99728358,0.13599545,-0.12432909,0.24554636,-0.17154723,0.00000000,-0.00000000
0.18309155,2.13782435,-1.31005418,0.00250112,-0.00238538,0.05051466,-0.06813688,0.59255122,-0.21302094,1.68934503,-0.95196820,0.13158119,-0.11951893,0.23952052,-0.15671404,0.00000000,-0.00000000
0.18909455,2.11713507,-1.24693897,0.00225942,-0.00222689,0.04952890,-0.06431262,0.58267077,-0.19835840,1.67382049,-0.90941948,0.12646817,-0.11444813,0.23358550,-0.14260945,0.00000000,-0.00000000
0.19509755,2.09126605,-1.18781718,0.00203600,-0.00206418,0.04836619,-0.06070474,0.57125679,-0.18471742,1.65390133,-0.87046605,0.12075946,-0.10920824,0.22784302,-0.12936658,0.00000000,-0.00000000
0.20110055,2.06057689,-1.13361943,0.00183105,-0.00189984,0.04703914,-0.05735883,0.55838415,-0.17222291,1.62980961,-0.83582348,0.11456798,-0.10388780,0.22240398,-0.11709212,0.00000000,-0.00000000
0.20710355,2.02557714,-1.08512176,0.00164446,-0.00173630,0.04556462,-0.05431193,0.54415965,-0.16096934,1.60189375,-0.80608151,0.10801311,-0.09857041,0.21738551,-0.10586711,0.00000000,-0.00000000
0.21310655,1.98691004,-1.04293612,0.00147584,-0.00157577,0.04396330,-0.05159230,0.52872024,-0.15102220,1.57061632,-0.78169473,0.10121720,-0.09333301,0.21290741,-0.09574846,0.00000000,-0.00000000
0.21910955,1.94533089,-1.00750529,0.00132463,-0.00142025,0.04225904,-0.04921944,0.51222990,-0.14242009,1.53653740,-0.76297664,0.09430223,-0.08824447,0.20908819,-0.08677109,0.00000000,-0.00000000
0.22511256,1.90168075,-0.97910175,0.00119007,-0.00127141,0.04047817,-0.04720435,0.49487555,-0.13517732,1.50029420,-0.75009703,0.08738669,-0.08336465,0.20604080,-0.07895040,0.00000000,-0.00000000
0.23111556,1.85685658,-0.95783039,0.00107132,-0.00113069,0.03864872,-0.04554987,0.47686195,-0.12928663,1.46257756,-0.74308262,0.08058279,-0.07874364,0.20386829,-0.07228511,0.00000000,-0.00000000
0.23711856,1.81177895,-0.94363468,0.00096740,-0.00099918,0.03679962,-0.04425124,0.45840580,-0.12472216,1.42410650,-0.74182080,0.07399409,-0.07442148,0.20265952,-0.06676004,0.00000000,-0.00000000
0.24312156,1.76735852,-0.93630613,0.00087732,-0.00087771,0.03495990,-0.04329668,0.43972942,-0.12144232,1.38560165,-0.74606638,0.06771357,-0.07042814,0.20248517,-0.06234890,0.00000000,-0.00000000
0.24912456,1.72446288,-0.93549663,0.00080004,-0.00076685,0.03315785,-0.04266816,0.42105408,-0.11939258,1.34775878,-0.75545127,0.06182215,-0.06678390,0.20339418,-0.05901695,0.00000000,-0.00000000
0.25512756,1.68388486,-0.94073370,0.00073451,-0.00066689,0.03142034,-0.04234212,0.40259341,-0.11850811,1.31122354,-0.76949701,0.05638774,-0.06349985,0.20541076,-0.05672326,0.00000000,-0.00000000
0.26113057,1.64631393,-0.95143805,0.00067968,-0.00057795,0.02977207,-0.04229040,0.38454714,-0.11871617,1.27656835,-0.78762979,0.05146467,-0.06057881,0.20853228,-0.05542274,0.00000000,-0.00000000
0.26713357,1.61231159,-0.96694350,0.00063455,-0.00049992,0.02823502,-0.04248108,0.36709540,-0.11993826,1.24427254,-0.80919796,0.04709357,-0.05801629,0.21272789,-0.05506778,0.00000000,-0.00000000
0.27313657,1.58229209,-0.98651853,0.00059811,-0.00043258,0.02682792,-0.04287940,0.35039395,-0.12209210,1.21470657,-0.83349150,0.04330156,-0.05580174,0.21793821,-0.05560943,0.00000000,-0.00000000
0.27913957,1.55650908,-1.00938937,0.00056939,-0.00037558,0.02556592,-0.04344876,0.33457037,-0.12509336,1.18812078,-0.85976324,0.04010275,-0.05391981,0.22407599,-0.05699823,0.00000000,-0.00000000
0.28514257,1.53504878,-1.03476376,0.00054746,-0.00032848,0.02446025,-0.04415163,0.31972158,-0.12885714,1.16463938,-0.88725104,0.03749896,-0.05235174,0.23102777,-0.05918473,0.00000000,-0.00000000
0.29114557,1.51783002,-1.06185499,0.00053141,-0.00029083,0.02351812,-0.04495052,0.30591258,-0.13329935,1.14425965,-0.91520055,0.03548060,-0.05107670,0.23865656,-0.06211960,0.00000000,-0.00000000
0.29714857,1.50461098,-1.08990522,0.00052036,-0.00026211,0.02274271,-0.04580890,0.29317660,-0.13833790,1.12685640,-0.94288758,0.03402768,-0.05007313,0.24680543,-0.06575353,0.00000000,-0.00000000
0.30315158,1.49500229,-1.11820752,0.00051348,-0.00024182,0.02213320,-0.04669204,0.28151655,-0.14389365,1.11219144,-0.96963942,0.03311084,-0.04932000,0.25530183,-0.07003685,0.00000000,-0.00000000
0.30915458,1.48848592,-1.14612555,0.00050995,-0.00022948,0.02168502,-0.04756784,0.27090765,-0.14989133,1.09992742,-0.99485418,0.03269253,-0.04879787,0.26396266,-0.07491911,0.00000000,-0.00000000
0.31515758,1.48443893,-1.17311023,0.00050902,-0.00022462,0.02139010,-0.04840745,0.26130113,-0.15626018,1.08964549,-1.01801740,0.03272804,-0.04848986,0.27259972,-0.08034850,0.00000000,-0.00000000
0.32116058,1.48216096,-1.19871256,0.00050995,-0.00022681,0.02123730,-0.04918590,0.25262881,-0.16293457,1.08086582,-1.03871508,0.03316673,-0.04838231,0.28102548,-0.08627129,0.00000000,-0.00000000
0.32716358,1.48090423,-1.22259195,0.00051207,-0.00023565,0.02121280,-0.04988242,0.24480821,-0.16985429,1.07307005,-1.05664253,0.03395310,-0.04846521,0.28905890,-0.09263135,0.00000000,-0.00000000
0.33316658,1.47990480,-1.24451969,0.00051475,-0.00025075,0.02130066,-0.05048077,0.23774803,-0.17696484,1.06572457,-1.07160863,0.03502799,-0.04873244,0.29653102,-0.09936974,0.00000000,-0.00000000
0.33916958,1.47841363,-1.26437726,0.00051744,-0.00027176,0.02148332,-0.05096925,0.23135373,-0.18421746,1.05830376,-1.08353518,0.03632968,-0.04918160,0.30329026,-0.10642454,0.00000000,-0.00000000
0.34517259,1.47572620,-1.28214966,0.00051967,-0.00029835,0.02174222,-0.05134062,0.22553276,-0.19156897,1.05031195,-1.09245132,0.03779514,-0.04981364,0.30920705,-0.11373082,0.00000000,-0.00000000
0.35117559,1.47120951,-1.29791388,0.00052102,-0.00033017,0.02205837,-0.05159185,0.22019953,-0.19898161,1.04130340,-1.09848341,0.03936116,-0.05063224,0.31417770,-0.12122086,0.00000000,-0.00000000
0.35717859,1.46432537,-1.31182329,0.00052120,-0.00036687,0.02241290,-0.05172366,0.21527951,-0.20642258,1.03089945,-1.10184071,0.04096562,-0.05164292,0.31812732,-0.12882468,0.00000000,-0.00000000
0.36318159,1.45464922,-1.32408870,0.00052002,-0.00040809,0.02278765,-0.05174001,0.21071264,-0.21386357,1.01880219,-1.10279782,0.04254868,-0.05285200,0.32101177,-0.13647070,0.00000000,-0.00000000
0.36918459,1.44188383,-1.33495712,0.00051739,-0.00045343,0.02316564,-0.05164745,0.20645570,-0.22128022,1.00480428,-1.10167455,0.04405404,-0.05426541,0.32281837,-0.14408673,0.00000000,-0.00000000
0.37518759,1.42586759,-1.34468946,0.00051337,-0.00050246,0.02353154,-0.05145444,0.20248368,-0.22865142,0.98879478,-1.09881466,0.04543008,-0.05588748,0.32356554,-0.15160106,0.00000000,-0.00000000
0.38119060,1.40657727,-1.35353838,0.00050814,-0.00055468,0.02387208,-0.05117062,0.19879011,-0.23595873,0.97076070,-1.09456436,0.04663108,-0.05771972,0.32330128,-0.15894377,0.00000000,-0.00000000
0.38719360,1.38412545,-1.36172751,0.00050203,-0.00060959,0.02417634,-0.05080612,0.19538644,-0.24318562,0.95078484,-1.08925180,0.04761820,-0.05975965,0.32210061,-0.16604802,0.00000000,-0.00000000
0.39319660,1.35875309,-1.36943330,0.00049554,-0.00066661,0.02443595,-0.05037091,0.19230054,-0.25031687,0.92903991,-1.08316883,0.04836046,-0.06199982,0.32006206,-0.17285142,0.00000000,-0.00000000
0.39919960,1.33081774,-1.37677045,0.00048933,-0.00072513,0.02464528,-0.04987427,0.18957442,-0.25733784,0.90577960,-1.07655573,0.04883552,-0.06442707,0.31730338,-0.17929728,0.00000000,-0.00000000
0.40520260,1.30077827,-1.38378162,0.00048425,-0.00078449,0.02480146,-0.04932433,0.18726147,-0.26423391,0.88132726,-1.06958992,0.04903025,-0.06702197,0.31395664,-0.18533577,0.00000000,-0.00000000
0.41120560,1.26917704,-1.39043207,0.00048133,-0.00084401,0.02490434,-0.04872777,0.18542330,-0.27098982,0.85606266,-1.06237898,0.04894119,-0.06975864,0.31016297,-0.19092476,0.00000000,-0.00000000
0.41720860,1.23662031,-1.39660945,0.00048182,-0.00090299,0.02495633,-0.04808964,0.18412644,-0.27758909,0.83040780,-1.05495837,0.04857465,-0.07260489,0.30606720,-0.19603052,0.00000000,-0.00000000
0.42321161,1.20375814,-1.40212845,0.00048716,-0.00096074,0.02496228,-0.04741334,0.18343909,-0.28401349,0.80481235,-1.04729385,0.04794669,-0.07552266,0.30181254,-0.20062798,0.00000000,-0.00000000
0.42921461,1.17126446,-1.40674024,0.00049905,-0.00101655,0.02492916,-0.04670070,0.18342818,-0.29024248,0.77973937,-1.03928815,0.04708285,-0.07846883,0.29753559,-0.20470075,0.00000000,-0.00000000
0.43521761,1.13981830,-1.41014580,0.00051940,-0.00106977,0.02486575,-0.04595223,0.18415675,-0.29625272,0.75565206,-1.03079151,0.04601760,-0.08139629,0.29336202,-0.20824068,0.00000000,-0.00000000
0.44122061,1.11008696,-1.41201254,0.00055038,-0.00111975,0.02478232,-0.04516737,0.18568200,-0.30201765,0.73300183,-1.02161532,0.04479367,-0.08425531,0.28940280,-0.21124716,0.00000000,-0.00000000
0.44722361,1.08271146,-1.41199300,0.00059442,-0.00116593,0.02469029,-0.04434490,0.18805385,-0.30750713,0.71221829,-1.01154800,0.04346111,-0.08699506,0.28575149,-0.21372616,0.00000000,-0.00000000
0.45322661,1.05829486,-1.40974480,0.00065417,-0.00120780,0.02460181,-0.04348333,0.19131429,-0.31268714,0.69370120,-1.00037210,0.04207632,-0.08956531,0.28248240,-0.21568892,0.00000000,-0.00000000
0.45922961,1.03739346,-1.40495067,0.00073256,-0.00124491,0.02452946,-0.04258135,0.19549726,-0.31751979,0.67781450,-0.98788179,0.04070088,-0.09191821,0.27964979,-0.21715060,0.00000000,-0.00000000
0.46523262,1.02051087,-1.39733754,0.00083272,-0.00127693,0.02448585,-0.04163818,0.20062919,-0.32196334,0.66488243,-0.97389963,0.03940031,-0.09401003,0.27728812,-0.21812880,0.00000000,-0.00000000
0.47123562,1.00809467,-1.38669395,0.00095799,-0.00130359,0.02448339,-0.04065399,0.20672997,-0.32597260,0.65518743,-0.95829203,0.03824281,-0.09580285,0.27541320,-0.21864216,0.00000000,-0.00000000
0.47723862,1.00053521,-1.37288487,0.00111188,-0.00132474,0.02453393,-0.03963018,0.21381429,-0.32949958,0.64896962,-0.94098244,0.03729797,-0.09726614,0.27402416,-0.21870905,0.00000000,-0.00000000
0.48324162,0.99816606,-1.35586357,0.00129799,-0.00134033,0.02464857,-0.03856965,0.22189301,-0.33249447,0.64642725,-0.92196199,0.03663547,-0.09837815,0.27310606,-0.21834650,0.00000000,-0.00000000
0.48924462,1.00126528,-1.33568014,0.00151996,-0.00135041,0.02483739,-0.03747692,0.23097456,-0.33490697,0.64771790,-0.90129709,0.03632381,-0.09912701,0.27263295,-0.21756947,0.00000000,-0.00000000
0.49524762,1.01005702,-1.31248650,0.00178141,-0.00135512,0.02510927,-0.03635827,0.24106597,-0.33668797,0.65295983,-0.87913389,0.03642907,-0.09951163,0.27257110,-0.21639039,0.00000000,-0.00000000
0.50125063,1.02471257,-1.28653794,0.00208577,-0.00135471,0.02547173,-0.03522172,0.25217358,-0.33779154,0.66223300,-0.85569958,0.03701372,-0.09954229,0.27288226,-0.21481920,0.00000000,-0.00000000
0.50725363,1.04535038,-1.25819142,0.00243627,-0.00134954,0.02593071,-0.03407701,0.26430298,-0.33817722,0.67557944,-0.83130076,0.03813547,-0.09924085,0.27352660,-0.21286373,0.00000000,-0.00000000
0.51325663,1.07203455,-1.22790087,0.00283571,-0.00134004,0.02649045,-0.03293544,0.27745835,-0.33781249,0.69300269,-0.80631895,0.03984617,-0.09864069,0.27446522,-0.21053048,0.00000000,-0.00000000
0.51925963,1.10477150,-1.19620982,0.00328643,-0.00132674,0.02715331,-0.03180974,0.29164096,-0.33667530,0.71446607,-0.78120392,0.04219076,-0.09778636,0.27566206,-0.20782573,0.00000000,-0.00000000
0.52526263,1.14350479,-1.16374185,0.00379010,-0.00131026,0.02791963,-0.03071385,0.30684687,-0.33475658,0.73988984,-0.75646481,0.04520628,-0.09673281,0.27708499,-0.20475693,0.00000000,-0.00000000
0.53126563,1.18810822,-1.13118906,0.00434766,-0.00129127,0.02878755,-0.02966270,0.32306402,-0.33206262,0.76914733,-0.73265978,0.04892101,-0.09554439,0.27870622,-0.20133426,0.00000000,-0.00000000
0.53726863,1.23837764,-1.09929906,0.00495913,-0.00127055,0.02975289,-0.02867189,0.34026863,-0.32861701,0.80206038,-0.71038434,0.05335358,-0.09429353,0.28050186,-0.19757218,0.00000000,-0.00000000
0.54327164,1.29402208,-1.06886071,0.00562359,-0.00124889,0.03080901,-0.02775748,0.35842137,-0.32446218,0.83839446,-0.69025880,0.05851229,-0.09305918,0.28245075,-0.19349100,0.00000000,-0.00000000
0.54927464,1.35465505,-1.04068888,0.00633904,-0.00122717,0.03194674,-0.02693562,0.37746327,-0.31966027,0.87785403,-0.67291507,0.06439454,-0.09192496,0.28453280,-0.18911825,0.00000000,-0.00000000
0.55527764,1.41978688,-1.01560836,0.00710241,-0.00120629,0.03315435,-0.02622231,0.39731199,-0.31429332,0.92007871,-0.65898308,0.07098638,-0.09097712,0.28672681,-0.18448968,0.00000000,-0.00000000
0.56128064,1.48881912,-0.99443726,0.00790948,-0.00118717,0.03441755,-0.02563300,0.41785841,-0.30846263,0.96464093,-0.64907699,0.07826228,-0.09030232,0.28900826,-0.17964999,0.00000000,-0.00000000
0.56728364,1.56104199,-0.97796985,0.00875499,-0.00117075,0.03571962,-0.02518228,0.43896413,-0.30228725,1.01104557,-0.64378142,0.08618515,-0.08998527,0.29134697,-0.17465302,0.00000000,-0.00000000
0.57328664,1.63563572,-0.96695927,0.00963263,-0.00115795,0.03704157,-0.02488354,0.46045996,-0.29590169,1.05873223,-0.64363778,0.09470654,-0.09010627,0.29370518,-0.16956145,0.00000000,-0.00000000
0.57928964,1.71167649,-0.96210014,0.01053522,-0.00114968,0.03836246,-0.02474861,0.48214579,-0.28945285,1.10708040,-0.64913098,0.10376713,-0.09073875,0.29603606,-0.16444604,0.00000000,-0.00000000
0.58529265,1.78814744,-0.96401151,0.01145484,-0.00114678,0.03965979,-0.02478735,0.50379188,-0.28309629,1.15541779,-0.66067667,0.11329749,-0.09194681,0.29828291,-0.15938429,0.00000000,-0.00000000
0.59129565,1.86395490,-0.97322046,0.01238299,-0.00115005,0.04090996,-0.02500739,0.52514173,-0.27699199,1.20303190,-0.67860933,0.12321915,-0.09378290,0.30037919,-0.15445873,0.00000000,-0.00000000
0.59729865,1.93794967,-0.99014678,0.01331084,-0.00116019,0.04208891,-0.02541372,0.54591651,-0.27129984,1.24918463,-0.70317142,0.13344580,-0.09628566,0.30224941,-0.14975484,0.00000000,-0.00000000
0.60330165,2.00895279,-1.01508937,0.01422944,-0.00117782,0.04317270,-0.02600839,0.56582102,-0.26617504,1.29312941,-0.73450412,0.14388484,-0.09947808,0.30381091,-0.14535867,0.00000000,-0.00000000
0.60930465,2.07578513,-1.04821476,0.01513001,-0.00120342,0.04413828,-0.02679031,0.58455077,-0.26176353,1.33413048,-0.77263986,0.15443899,-0.10336594,0.30497653,-0.14135438,0.00000000,-0.00000000
0.61530765,2.13729939,-1.08954854,0.01600411,-0.00123735,0.04496415,-0.02775501,0.60180029,-0.25819799,1.37148330,-0.81749719,0.16500814,-0.10793683,0.30565793,-0.13782176,0.00000000,-0.00000000
0.62131066,2.19241347,-1.13897004,0.01684394,-0.00127985,0.04563117,-0.02889455,0.61727190,-0.25559416,1.40453539,-0.86887832,0.17549111,-0.11315953,0.30576949,-0.13483388,0.00000000,-0.00000000
0.62731366,2.24014346,-1.19621106,0.01764250,-0.00133099,0.04612312,-0.03019754,0.63068484,-0.25404807,1.43270651,-0.92646975,0.18578754,-0.11898410,0.30523251,-0.13245497,0.00000000,-0.00000000
0.63331666,2.27963484,-1.26085874,0.01839378,-0.00139071,0.04642741,-0.03164919,0.64178429,-0.25363408,1.45550722,-0.98984620,0.19579961,-0.12534254,0.30397948,-0.13073868,0.00000000,-0.00000000
0.63931966,2.31019023,-1.33236310,0.01909289,-0.00145884,0.04653552,-0.03323158,0.65034968,-0.25440377,1.47255498,-1.05847795,0.20543366,-0.13215011,0.30195820,-0.12972685,0.00000000,-0.00000000
0.64532266,2.33129245,-1.41004911,0.01973610,-0.00153504,0.04644339,-0.03492399,0.65620217,-0.25638591,1.48358674,-1.13174181,0.21460163,-0.13930736,0.29913540,-0.12944865,0.00000000,-0.00000000
0.65132566,2.34262161,-1.49313323,0.02032095,-0.00161888,0.04615161,-0.03670338,0.65921066,-0.25958721,1.48846762,-1.20893539,0.22322225,-0.14670265,0.29549974,-0.12992043,0.00000000,-0.00000000
0.65732866,2.34406534,-1.58074406,0.02084614,-0.00170985,0.04566549,-0.03854493,0.65929628,-0.26399393,1.48719499,-1.28929440,0.23122202,-0.15421540,0.29106393,-0.13114600,0.00000000,-0.00000000
0.66333167,2.33572179,-1.67194647,0.02131153,-0.00180736,0.04499496,-0.04042275,0.65643506,-0.26957412,1.47989790,-1.37201255,0.23853585,-0.16171972,0.28586586,-0.13311747,0.00000000,-0.00000000
