energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.25912956,4.23483577,-4.27859657,1.76166571,-1.80803683,2.27045475,-2.27332844,1.05396172,-1.07298330,0.01771216,-0.01791036,1.73321868,-1.75573456,0.00000000,-0.00000000
-4.25312656,4.16807255,-4.22926132,1.71167116,-1.76462450,2.24605183,-2.25986051,1.03442119,-1.05605210,0.01741159,-0.01766367,1.70424827,-1.73569926,0.00000000,-0.00000000
-4.24712356,4.08861006,-4.16629897,1.65689648,-1.71563428,2.21407414,-2.23849191,1.01248556,-1.03646728,0.01706335,-0.01736652,1.66926922,-1.70920904,0.00000000,-0.00000000
-4.24112056,3.99753859,-4.09067799,1.59818702,-1.66188566,2.17496822,-2.20956045,0.98843206,-1.01451786,0.01667138,-0.01702286,1.62878825,-1.67667987,0.00000000,-0.00000000
-4.23511756,3.89599753,-4.00343561,1.53637795,-1.60420690,2.12923819,-2.17347116,0.96252500,-0.99048152,0.01623950,-0.01663655,1.58335480,-1.63858415,0.00000000,-0.00000000
-4.22911456,3.78515783,-3.90565825,1.47227738,-1.54341578,2.07743693,-2.13068799,0.93501449,-0.96462158,0.01577146,-0.01621131,1.53354888,-1.59543877,0.00000000,-0.00000000
-4.22311156,3.66620766,-3.79846522,1.40665271,-1.48030331,2.02015772,-2.08172578,0.90613696,-0.93718590,0.01527084,-0.01575071,1.47996960,-1.54779355,0.00000000,-0.00000000
-4.21710855,3.54034086,-3.68299551,1.34022000,-1.41562052,1.95802621,-2.02714260,0.87611672,-0.90840756,0.01474117,-0.01525817,1.42322455,-1.49622033,0.00000000,-0.00000000
-4.21110555,3.40874741,-3.56039739,1.27363636,-1.35006832,1.89169259,-1.96753239,0.84516829,-0.87850658,0.01418594,-0.01473704,1.36392031,-1.44130291,0.00000000,-0.00000000
-4.20510255,3.27260555,-3.43181993,1.20749500,-1.28429035,1.82182399,-1.90351771,0.81349911,-0.84769266,0.01360863,-0.01419058,1.30265395,-1.38362788,0.00000000,-0.00000000
-4.19909955,3.13307448,-3.29840596,1.14232257,-1.21886841,1.74909668,-1.83574250,0.78131192,-0.81616794,0.01301276,-0.01362207,1.24000563,-1.32377649,0.00000000,-0.00000000
-4.19309655,2.99128721,-3.16128562,1.07857839,-1.15432007,1.67418826,-1.76486466,0.74880661,-0.78412983,0.01240197,-0.01303485,1.17653226,-1.26231743,0.00000000,-0.00000000
-4.18709355,2.84834288,-3.02156968,1.01665505,-1.09109817,1.59776958,-1.69154851,0.71618124,-0.75177298,0.01177998,-0.01243233,1.11276202,-1.19980059,0.00000000,-0.00000000
-4.18109055,2.70529824,-2.88034228,0.95688007,-1.02959148,1.52049640,-1.61645670,0.68363183,-0.71929055,0.01115064,-0.01181809,1.04918978,-1.13675156,0.00000000,-0.00000000
-4.17508754,2.56315821,-2.73865262,0.89951826,-0.97012637,1.44300099,-1.54024200,0.65135115,-0.68687421,0.01051792,-0.01119582,0.98627323,-1.07366697,0.00000000,-0.00000000
-4.16908454,2.42286546,-2.59750543,0.84477442,-0.91296906,1.36588357,-1.46353867,0.61952637,-0.65471300,0.00988584,-0.01056935,0.92442972,-1.01101043,0.00000000,-0.00000000
-4.16308154,2.28528947,-2.45785031,0.79279640,-0.85832819,1.28970410,-1.38695375,0.58833578,-0.62299110,0.00925845,-0.00994264,0.86403365,-0.94920908,0.00000000,-0.00000000
-4.15707854,2.15121553,-2.32057041,0.74367827,-0.80635750,1.21497442,-1.31105847,0.55794499,-0.59188459,0.00863974,-0.00931967,0.80541450,-0.88865059,0.00000000,-0.00000000
-4.15107554,2.02133429,-2.18647076,0.69746370,-0.75715876,1.14215125,-1.23638001,0.52850276,-0.56155762,0.00803359,-0.00870442,0.74885542,-0.82968079,0.00000000,-0.00000000
-4.14507254,1.89623261,-2.05626704,0.65414961,-0.71078468,1.07163028,-1.16339394,0.50013702,-0.53215825,0.00744366,-0.00810078,0.69459240,-0.77260175,0.00000000,-0.00000000
-4.13906953,1.77638641,-1.93057552,0.61369007,-0.66724214,1.00374167,-1.09251772,0.47295131,-0.50381433,0.00687334,-0.00751245,0.64281414,-0.71767040,0.00000000,-0.00000000
-4.13306653,1.66215620,-1.80990487,0.57600068,-0.62649569,0.93874728,-1.02410554,0.44702207,-0.47662987,0.00632562,-0.00694287,0.59366250,-0.66509776,0.00000000,-0.00000000
-4.12706353,1.55378577,-1.69465058,0.54096349,-0.58847147,0.87683978,-0.95844482,0.42239702,-0.45068222,0.00580308,-0.00639513,0.54723382,-0.61504888,0.00000000,-0.00000000
-4.12106053,1.45140445,-1.58509254,0.50843242,-0.55306171,0.81814376,-0.89575456,0.39909486,-0.42602037,0.00530780,-0.00587192,0.50358087,-0.56764340,0.00000000,-0.00000000
-4.11505753,1.35503304,-1.48139617,0.47823925,-0.52012977,0.76271896,-0.83618574,0.37710631,-0.40266444,0.00484137,-0.00537544,0.46271558,-0.52295700,0.00000000,-0.00000000
-4.10905453,1.26459329,-1.38361720,0.45020021,-0.48951593,0.71056534,-0.77982371,0.35639659,-0.38060672,0.00440483,-0.00490737,0.42461254,-0.48102352,0.00000000,-0.00000000
-4.10305153,1.17992073,-1.29171029,0.42412284,-0.46104358,0.66163002,-0.72669268,0.33690914,-0.35981398,0.00399870,-0.00446887,0.38921313,-0.44183791,0.00000000,-0.00000000
-4.09704852,1.10078022,-1.20554086,0.39981324,-0.43452606,0.61581563,-0.67676195,0.31857044,-0.34023115,0.00362303,-0.00406058,0.35643017,-0.40535993,0.00000000,-0.00000000
-4.09104552,1.02688361,-1.12490001,0.37708322,-0.40977368,0.57298979,-0.62995376,0.30129568,-0.32178607,0.00327740,-0.00368263,0.32615304,-0.37151844,0.00000000,-0.00000000
-4.08504252,0.95790869,-1.04952163,0.35575742,-0.38660095,0.53299534,-0.58615236,0.28499497,-0.30439513,0.00296100,-0.00333468,0.29825307,-0.34021624,0.00000000,-0.00000000
-4.07903952,0.89351867,-0.97910099,0.33567993,-0.36483366,0.49566079,-0.54521391,0.26957971,-0.28796945,0.00267273,-0.00301601,0.27258896,-0.31133531,0.00000000,-0.00000000
-4.07303652,0.83338124,-0.91331408,0.31672029,-0.34431560,0.46081061,-0.50697677,0.25496891,-0.27242124,0.00241123,-0.00272554,0.24901218,-0.28474221,0.00000000,-0.00000000
-4.06703352,0.77718640,-0.85183664,0.29877877,-0.32491475,0.42827496,-0.47127178,0.24109504,-0.25767013,0.00217495,-0.00246192,0.22737204,-0.26029351,0.00000000,-0.00000000
-4.06103052,0.72466252,-0.79436227,0.28179055,-0.30652860,0.39789842,-0.43793206,0.22790922,-0.24364899,0.00196231,-0.00222365,0.20752035,-0.23784103,0.00000000,-0.00000000
-4.05502751,0.67558986,-0.74061876,0.26572889,-0.28908864,0.36954753,-0.40680198,0.21538553,-0.23030920,0.00177167,-0.00200911,0.18931550,-0.21723678,0.00000000,-0.00000000
-4.04902451,0.62981126,-0.69038209,0.25060715,-0.27256363,0.34311682,-0.37774494,0.20352425,-0.21762489,0.00160146,-0.00181665,0.17262579,-0.19833733,0.00000000,-0.00000000
-4.04302151,0.58723979,-0.64348770,0.23647966,-0.25696184,0.31853324,-0.35064986,0.19235403,-0.20559628,0.00145023,-0.00164467,0.15733214,-0.18100756,0.00000000,-0.00000000
-4.03701851,0.54786303,-0.59983864,0.22344137,-0.24233204,0.29575899,-0.32543599,0.18193284,-0.19425176,0.00131669,-0.00149167,0.14332983,-0.16512372,0.00000000,-0.00000000
-4.03101551,0.51174438,-0.55941054,0.21162649,-0.22876340,0.27479261,-0.30205615,0.17234787,-0.18364890,0.00119973,-0.00135631,0.13052961,-0.15057562,0.00000000,-0.00000000
-4.02501251,0.47902127,-0.52225345,0.20120615,-0.21638421,0.25566866,-0.28049839,0.16371428,-0.17387432,0.00109846,-0.00123744,0.11885796,-0.13726811,0.00000000,-0.00000000
-4.01900950,0.44990069,-0.48849062,0.19238502,-0.20535966,0.23845592,-0.26078599,0.15617301,-0.16504242,0.00101223,-0.00113411,0.10825670,-0.12512171,0.00000000,-0.00000000
-4.01300650,0.42465233,-0.45831456,0.18539722,-0.19588866,0.22325437,-0.24297610,0.14988774,-0.15729322,0.00094062,-0.00104562,0.09868200,-0.11407252,0.00000000,-0.00000000
-4.00700350,0.40359961,-0.43198054,0.18050140,-0.18819980,0.21019120,-0.22715710,0.14504108,-0.15078927,0.00088344,-0.00097150,0.09010293,-0.10407152,0.00000000,-0.00000000
-4.00100050,0.38710911,-0.40979805,0.17797512,-0.18254658,0.19941595,-0.21344486,0.14183010,-0.14571184,0.00084071,-0.00091152,0.08249959,-0.09508329,0.00000000,-0.00000000
-3.99499750,0.37557853,-0.39212046,0.17810866,-0.17920199,0.19109501,-0.20197814,0.14046138,-0.14225644,0.00081264,-0.00086565,0.07586099,-0.08708425,0.00000000,-0.00000000
-3.98899450,0.36942376,-0.37933323,0.18119813,-0.17845237,0.18540574,-0.19291329,0.14114559,-0.14062790,0.00079961,-0.00083406,0.07018280,-0.08006066,0.00000000,-0.00000000
-3.98299150,0.36906503,-0.37184111,0.18753809,-0.18059081,0.18253022,-0.18641844,0.14409176,-0.14103491,0.00080214,-0.00081710,0.06546500,-0.07400632,0.00000000,-0.00000000
-3.97698849,0.37491277,-0.37005445,0.19741360,-0.18590989,0.18264895,-0.18266745,0.14950130,-0.14368435,0.00082086,-0.00081526,0.06170957,-0.06892018,0.00000000,-0.00000000
-3.97098549,0.38735316,-0.37437508,0.21109181,-0.19469400,0.18593450,-0.18183354,0.15756187,-0.14877532,0.00085647,-0.00082912,0.05891828,-0.06480402,0.00000000,-0.00000000
-3.96498249,0.40673382,-0.38518194,0.22881328,-0.20721114,0.19254534,-0.18408307,0.16844125,-0.15649302,0.00090971,-0.00085935,0.05709065,-0.06166006,0.00000000,-0.00000000
-3.95897949,0.43334988,-0.40281679,0.25078298,-0.22370445,0.20261993,-0.18956934,0.18228128,-0.16700268,0.00098134,-0.00090665,0.05622211,-0.05948879,0.00000000,-0.00000000
-3.95297649,0.46743081,-0.42757029,0.27716133,-0.24438343,0.21627122,-0.19842664,0.19919207,-0.18044351,0.00107209,-0.00097173,0.05630242,-0.05828705,0.00000000,-0.00000000
-3.94697349,0.50912837,-0.45966880,0.30805556,-0.26941518,0.23358174,-0.21076481,0.21924667,-0.19692295,0.00118265,-0.00105527,0.05731440,-0.05804625,0.00000000,-0.00000000
-3.94097049,0.55850610,-0.49926229,0.34351148,-0.29891580,0.25459943,-0.22666424,0.24247634,-0.21651135,0.00131364,-0.00115791,0.05923293,-0.05875097,0.00000000,-0.00000000
-3.93496748,0.61553099,-0.54641382,0.38350635,-0.33294228,0.27933438,-0.24617172,0.26886681,-0.23923731,0.00146561,-0.00128020,0.06202446,-0.06037792,0.00000000,-0.00000000
-3.92896448,0.68006762,-0.60109107,0.42794298,-0.37148532,0.30775669,-0.26929708,0.29835554,-0.26508387,0.00163901,-0.00142261,0.06564674,-0.06289518,0.00000000,-0.00000000
-3.92296148,0.75187538,-0.66316037,0.47664563,-0.41446323,0.33979561,-0.29601105,0.33083050,-0.29398588,0.00183417,-0.00158551,0.07004911,-0.06626198,0.00000000,-0.00000000
-3.91695848,0.83060932,-0.73238382,0.52935795,-0.46171762,0.37534017,-0.32624434,0.36613045,-0.32582871,0.00205134,-0.00176915,0.07517324,-0.07042881,0.00000000,-0.00000000
-3.91095548,0.91582475,-0.80841987,0.58574361,-0.51301102,0.41424132,-0.35988812,0.40404703,-0.36044855,0.00229067,-0.00197370,0.08095425,-0.07533805,0.00000000,-0.00000000
-3.90495248,1.00698611,-0.89082786,0.64538946,-0.56802696,0.45631577,-0.39679621,0.44432877,-0.39763454,0.00255223,-0.00219920,0.08732241,-0.08092511,0.00000000,-0.00000000
-3.89894947,1.10347999,-0.97907656,0.70781185,-0.62637266,0.50135149,-0.43678871,0.48668703,-0.43713275,0.00283602,-0.00244563,0.09420530,-0.08712001,0.00000000,-0.00000000
-3.89294647,1.20463225,-1.07255711,0.77246583,-0.68758471,0.54911468,-0.47965753,0.53080378,-0.47865216,0.00314201,-0.00271293,0.10153041,-0.09384946,0.00000000,-0.00000000
-3.88694347,1.30972886,-1.17059991,0.83875723,-0.75113756,0.59935830,-0.52517329,0.57634123,-0.52187255,0.00347015,-0.00300098,0.10922808,-0.10103945,0.00000000,-0.00000000
-3.88094047,1.41803985,-1.27249542,0.90605742,-0.81645503,0.65183151,-0.57309374,0.62295277,-0.56645411,0.00382042,-0.00330968,0.11723490,-0.10861814,0.00000000,-0.00000000
-3.87493747,1.52884554,-1.37751806,0.97372023,-0.88292434,0.70629005,-0.62317336,0.67029512,-0.61204860,0.00419280,-0.00363897,0.12549716,-0.11651918,0.00000000,-0.00000000
-3.86893447,1.64146403,-1.48495251,1.04110043,-0.94991244,0.76250677,-0.67517368,0.71804097,-0.65831154,0.00458736,-0.00398886,0.13397456,-0.12468525,0.00000000,-0.00000000
-3.86293147,1.75527868,-1.59412141,1.10757319,-1.01678407,0.82028203,-0.72887398,0.76589179,-0.70491515,0.00500422,-0.00435943,0.14264369,-0.13307164,0.00000000,-0.00000000
-3.85692846,1.86976428,-1.70441309,1.17255359,-1.08292070,0.87945332,-0.78408187,0.81359000,-0.75156125,0.00544361,-0.00475090,0.15150143,-0.14164988,0.00000000,-0.00000000
-3.85092546,1.98451057,-1.81530824,1.23551533,-1.14773989,0.93990346,-0.84064308,0.86093005,-0.79799376,0.00590582,-0.00516361,0.16056784,-0.15041109,0.00000000,-0.00000000
-3.84492246,2.09924170,-1.92640386,1.29600787,-1.21071386,1.00156704,-0.89845003,0.90776763,-0.84401000,0.00639122,-0.00559805,0.16988845,-0.15936901,0.00000000,-0.00000000
-3.83891946,2.21383042,-2.03743342,1.35367102,-1.27138670,1.06443437,-0.95744850,0.95402667,-0.88947022,0.00690022,-0.00605483,0.17953578,-0.16856240,0.00000000,-0.00000000
-3.83291646,2.32830596,-2.14828169,1.40824631,-1.32938915,1.12855274,-1.01764198,0.99970343,-0.93430479,0.00743326,-0.00653467,0.18960986,-0.17805672,0.00000000,-0.00000000
-3.82691346,2.44285479,-2.25899334,1.45958449,-1.38445039,1.19402450,-1.07909319,1.04486748,-0.97851859,0.00799074,-0.00703834,0.20023768,-0.18794486,0.00000000,-0.00000000
-3.82091046,2.55781368,-2.36977442,1.50764875,-1.43640603,1.26100203,-1.14192261,1.08965922,-1.02219222,0.00857298,-0.00756667,0.21157137,-0.19834681,0.00000000,-0.00000000
-3.81490745,2.67365498,-2.48098610,1.55251327,-1.48520194,1.32967927,-1.20630355,1.13428405,-1.06547969,0.00918020,-0.00812046,0.22378502,-0.20940813,0.00000000,-0.00000000
-3.80890445,2.79096433,-2.59313058,1.59435716,-1.53089353,1.40028036,-1.27245406,1.17900300,-1.10860268,0.00981239,-0.00870039,0.23707025,-0.22129713,0.00000000,-0.00000000
-3.80290145,2.91041121,-2.70682921,1.63345396,-1.57364054,1.47304524,-1.34062557,1.22412039,-1.15184130,0.01046933,-0.00930700,0.25163040,-0.23420075,0.00000000,-0.00000000
-3.79689845,3.03271336,-2.82279345,1.67015691,-1.61369727,1.54821301,-1.41108860,1.26996860,-1.19552165,0.01115046,-0.00994059,0.26767349,-0.24831910,0.00000000,-0.00000000
-3.79089545,3.15859623,-2.94178943,1.70488078,-1.65139880,1.62600341,-1.48411595,1.31689080,-1.24000063,0.01185489,-0.01060115,0.28540414,-0.26385888,0.00000000,-0.00000000
-3.78489245,3.28874890,-3.06459739,1.73808080,-1.68714360,1.70659709,-1.55996400,1.36522197,-1.28564834,0.01258133,-0.01128831,0.30501454,-0.28102556,0.00000000,-0.00000000
-3.77888944,3.42377810,-3.19196733,1.77022966,-1.72137323,1.79011558,-1.63885266,1.41526921,-1.33282900,0.01332804,-0.01200126,0.32667491,-0.30001477,0.00000000,-0.00000000
-3.77288644,3.56416221,-3.32457263,1.80179348,-1.75455008,1.87660155,-1.72094480,1.46729188,-1.38188082,0.01409284,-0.01273869,0.35052357,-0.32100302,0.00000000,-0.00000000
-3.76688344,3.71020697,-3.46296326,1.83320776,-1.78713398,1.96600027,-1.80632592,1.52148258,-1.43309579,0.01487308,-0.01349881,0.37665721,-0.34413801,0.00000000,-0.00000000
-3.76088044,3.86200486,-3.60752063,1.86485441,-1.81955858,2.05814321,-1.89498490,1.57794958,-1.48670011,0.01566563,-0.01427926,0.40512146,-0.36952896,0.00000000,-0.00000000
-3.75487744,4.01939986,-3.75841567,1.89704064,-1.85220871,2.15273427,-1.98679671,1.63670152,-1.54283606,0.01646689,-0.01507711,0.43590254,-0.39723731,0.00000000,-0.00000000
-3.74887444,4.18195927,-3.91557217,1.92998086,-1.88539946,2.24933967,-2.08150768,1.69763509,-1.60154604,0.01727280,-0.01588890,0.46892009,-0.42726817,0.00000000,-0.00000000
-3.74287144,4.34895397,-4.07863679,1.96378220,-1.91935794,2.34738190,-2.17872433,1.76052621,-1.66275948,0.01807885,-0.01671061,0.50402179,-0.45956288,0.00000000,-0.00000000
-3.73686843,4.51934840,-4.24695734,1.99843429,-1.95420853,2.44613842,-2.27790618,1.82502518,-1.72628316,0.01888012,-0.01753766,0.54098001,-0.49399323,0.00000000,-0.00000000
-3.73086543,4.69180102,-4.41957045,2.03380396,-1.98996211,2.54474529,-2.37836312,1.89065620,-1.79179551,0.01967126,-0.01836499,0.57949088,-0.53035751,0.00000000,-0.00000000
-3.72486243,4.86467600,-4.59519955,2.06963491,-2.02650996,2.64220616,-2.47925784,1.95682138,-1.85884511,0.02044656,-0.01918705,0.61917606,-0.56837886,0.00000000,-0.00000000
-3.71885943,5.03606602,-4.77226385,2.10555256,-2.06362238,2.73740656,-2.57961350,2.02280932,-1.92685370,0.02119998,-0.01999785,0.65958717,-0.60770610,0.00000000,-0.00000000
-3.71285643,5.20382622,-4.94889836,2.14107396,-2.10095229,2.82913332,-2.67832662,2.08780813,-1.99512371,0.02192512,-0.02079098,0.70021318,-0.64791724,0.00000000,-0.00000000
-3.70685343,5.36561842,-5.12298498,2.17562227,-2.13804372,2.91609886,-2.77418537,2.15092256,-2.06285028,0.02261534,-0.02155971,0.74049040,-0.68852573,0.00000000,-0.00000000
-3.70085043,5.51896469,-5.29219403,2.20854544,-2.17434468,2.99696973,-2.86589263,2.21119489,-2.12913742,0.02326376,-0.02229696,0.77981511,-0.72898942,0.00000000,-0.00000000
-3.69484742,5.66130856,-5.45403524,2.23913820,-2.20922427,3.07039864,-2.95209357,2.26762881,-2.19301798,0.02386334,-0.02299542,0.81755830,-0.76872205,0.00000000,-0.00000000
-3.68884442,5.79008229,-5.60591689,2.26666654,-2.24199300,3.13505917,-3.03140704,2.31921567,-2.25347686,0.02440694,-0.02364760,0.85308209,-0.80710697,0.00000000,-0.00000000
-3.68284142,5.90277768,-5.74521139,2.29039368,-2.27192579,3.18968181,-3.10245973,2.36496225,-2.30947679,0.02488742,-0.02424591,0.88575743,-0.84351279,0.00000000,-0.00000000
-3.67683842,5.99701824,-5.86932517,2.30960629,-2.29828659,3.23309040,-3.16392228,2.40391899,-2.35998580,0.02529775,-0.02478274,0.91498219,-0.87731028,0.00000000,-0.00000000
-3.67083542,6.07062992,-5.97577069,2.32364009,-2.32035365,3.26423745,-3.21454600,2.43520775,-2.40400554,0.02563115,-0.02525059,0.94019909,-0.90789001,0.00000000,-0.00000000
-3.66483242,6.12170788,-6.06223799,2.33190343,-2.33744432,3.28223698,-3.25319906,2.45804807,-2.44059952,0.02588122,-0.02564222,0.96091268,-0.93468016,0.00000000,-0.00000000
-3.65882941,6.14867661,-6.12666316,2.33389810,-2.34893852,3.28639385,-3.27890069,2.47178098,-2.46892014,0.02604210,-0.02595073,0.97670475,-0.95716356,0.00000000,-0.00000000
-3.65282641,6.15034110,-6.16729127,2.32923632,-2.35429964,3.27622800,-3.29085225,2.47588937,-2.48823368,0.02610866,-0.02616977,0.98724736,-0.97489352,0.00000000,-0.00000000
-3.64682341,6.12592688,-6.18273129,2.31765332,-2.35309229,3.25149288,-3.28846376,2.47001422,-2.49794221,0.02607666,-0.02629372,0.99231308,-0.98750759,0.00000000,-0.00000000
-3.64082041,6.07510745,-6.17200077,2.29901494,-2.34499604,3.21218705,-3.27137493,2.45396597,-2.49760170,0.02594292,-0.02631780,0.99178192,-0.99473879,0.00000000,-0.00000000
-3.63481741,5.99801773,-6.13455861,2.27332017,-2.32981461,3.15855854,-3.23946972,2.42773073,-2.48693554,0.02570548,-0.02623830,0.98564459,-0.99642375,0.00000000,-0.00000000
-3.62881441,5.89525331,-6.07032448,2.24069856,-2.30748039,3.09110160,-3.19288378,2.39147098,-2.46584307,0.02536376,-0.02605274,0.97400216,-0.99250745,0.00000000,-0.00000000
-3.62281141,5.76785531,-5.97968423,2.20140288,-2.27805407,3.01054601,-3.13200439,2.34552095,-2.43440274,0.02491863,-0.02575996,0.95706194,-0.98304434,0.00000000,-0.00000000
-3.61680840,5.61728175,-5.86348098,2.15579759,-2.24171976,2.91783940,-3.05746289,2.29037675,-2.39286988,0.02437251,-0.02536030,0.93512995,-0.96819586,0.00000000,-0.00000000
-3.61080540,5.44536676,-5.72299251,2.10434382,-2.19877592,2.81412314,-2.97011978,2.22668189,-2.34166918,0.02372941,-0.02485567,0.90860029,-0.94822445,0.00000000,-0.00000000
-3.60480240,5.25426930,-5.55989582,2.04758193,-2.14962272,2.70070301,-2.87104319,2.15520883,-2.28138234,0.02299488,-0.02424958,0.87794197,-0.92348438,0.00000000,-0.00000000
-3.59879940,5.04641393,-5.37622057,1.98611244,-2.09474680,2.57901565,-2.76148151,2.07683734,-2.21273135,0.02217599,-0.02354713,0.84368380,-0.89440989,0.00000000,-0.00000000
-3.59279640,4.82442590,-5.17429337,1.92057668,-2.03470414,2.45059236,-2.64283131,1.99253066,-2.13655830,0.02128117,-0.02275499,0.80639801,-0.86150107,0.00000000,-0.00000000
-3.58679340,4.59106361,-4.95667537,1.85163792,-1.97010214,2.31702162,-2.51660189,1.90331046,-2.05380246,0.02032007,-0.02188129,0.76668346,-0.82530837,0.00000000,-0.00000000
-3.58079040,4.34915091,-4.72609577,1.77996411,-1.90158182,2.17991172,-2.38437787,1.81023169,-1.96547571,0.01930339,-0.02093546,0.72514891,-0.78641619,0.00000000,-0.00000000
-3.57478739,4.10151205,-4.48538393,1.70621295,-1.82980103,2.04085514,-2.24778126,1.71435814,-1.87263727,0.01824260,-0.01992805,0.68239732,-0.74542638,0.00000000,-0.00000000
-3.56878439,3.85091158,-4.23740276,1.63101990,-1.75541949,1.90139573,-2.10843456,1.61673975,-1.77636871,0.01714972,-0.01887051,0.63901154,-0.70294241,0.00000000,-0.00000000
-3.56278139,3.60000122,-3.98498585,1.55498948,-1.67908618,1.76299988,-1.96792605,1.51839233,-1.67775014,0.01603706,-0.01777495,0.59554199,-0.65955457,0.00000000,-0.00000000
-3.55677839,3.35127531,-3.73088054,1.47869012,-1.60142968,1.62703253,-1.82777865,1.42028026,-1.57783853,0.01491690,-0.01665385,0.55249662,-0.61582700,0.00000000,-0.00000000
-3.55077539,3.10703577,-3.47769855,1.40265242,-1.52305142,1.49473866,-1.68942318,1.32330270,-1.47764853,0.01380133,-0.01551978,0.51033344,-0.57228673,0.00000000,-0.00000000
-3.54477239,2.86936731,-3.22787569,1.32737047,-1.44452211,1.36723041,-1.55417685,1.22828336,-1.37813662,0.01270189,-0.01438517,0.46945558,-0.52941518,0.00000000,-0.00000000
-3.53876938,2.64012274,-2.98364126,1.25330595,-1.36638104,1.24548006,-1.42322728,1.13596392,-1.28018863,0.01162947,-0.01326203,0.43020896,-0.48764201,0.00000000,-0.00000000
-3.53276638,2.42091799,-2.74699749,1.18089428,-1.28913790,1.13031855,-1.29762242,1.04700105,-1.18461089,0.01059409,-0.01216172,0.39288222,-0.44734163,0.00000000,-0.00000000
-3.52676338,2.21313607,-2.51970891,1.11055214,-1.21327668,1.02243902,-1.17826610,0.96196648,-1.09212497,0.00960474,-0.01109477,0.35770882,-0.40883195,0.00000000,-0.00000000
-3.52076038,2.01793855,-2.30330092,1.04268569,-1.13926105,0.92240487,-1.06591896,0.88134999,-1.00336569,0.00866934,-0.01007074,0.32487081,-0.37237532,0.00000000,-0.00000000
-3.51475738,1.83628333,-2.09906658,0.97769879,-1.06754060,0.83066143,-0.96120420,0.80556461,-0.91888218,0.00779468,-0.00909808,0.29450390,-0.33818134,0.00000000,-0.00000000
-3.50875438,1.66894690,-1.90808036,0.91600034,-0.99855737,0.74755034,-0.86461742,0.73495340,-0.83914143,0.00698640,-0.00818408,0.26670346,-0.30641107,0.00000000,-0.00000000
-3.50275138,1.51654940,-1.73121741,0.85801045,-0.93275189,0.67332569,-0.77653968,0.66979746,-0.76453397,0.00624903,-0.00733484,0.24153097,-0.27718234,0.00000000,-0.00000000
-3.49674837,1.37958091,-1.56917661,0.80416467,-0.87056848,0.60817092,-0.69725288,0.61032431,-0.69538083,0.00558607,-0.00655531,0.21902057,-0.25057571,0.00000000,-0.00000000
-3.49074537,1.25842718,-1.42250577,0.75491601,-0.81245901,0.55221563,-0.62695645,0.55671622,-0.63194157,0.00500006,-0.00584934,0.19918521,-0.22664071,0.00000000,-0.00000000
-3.48474237,1.15339347,-1.29162751,0.71073458,-0.75888510,0.50555114,-0.56578446,0.50911788,-0.57442245,0.00449269,-0.00521975,0.18202236,-0.20540195,0.00000000,-0.00000000
-3.47873937,1.06472516,-1.17686414,0.67210456,-0.71031821,0.46824441,-0.51382214,0.46764316,-0.52298451,0.00406494,-0.00466842,0.16751876,-0.18686481,0.00000000,-0.00000000
-3.47273637,0.99262411,-1.07846029,0.63951864,-0.66723769,0.44034927,-0.47112110,0.43238035,-0.47775087,0.00371715,-0.00419645,0.15565422,-0.17102049,0.00000000,-0.00000000
-3.46673337,0.93726005,-0.99660212,0.61346999,-0.63012667,0.42191464,-0.43771233,0.40339585,-0.43881307,0.00344920,-0.00380428,0.14640427,-0.15785019,0.00000000,-0.00000000
-3.46073037,0.89877641,-0.93143223,0.59444194,-0.59946574,0.41298937,-0.41361667,0.38073602,-0.40623593,0.00326051,-0.00349176,0.13974173,-0.14732820,0.00000000,-0.00000000
-3.45472736,0.87729045,-0.88305954,0.58289569,-0.57572477,0.41362332,-0.39885197,0.36442725,-0.38006084,0.00315020,-0.00325830,0.13563706,-0.13942408,0.00000000,-0.00000000
-3.44872436,0.87288780,-0.85156393,0.57925650,-0.55935279,0.42386493,-0.39343692,0.35447413,-0.36030739,0.00311713,-0.00310296,0.13405776,-0.13410364,0.00000000,-0.00000000
-3.44272136,0.88561161,-0.83699530,0.58389857,-0.55076643,0.44375508,-0.39739125,0.35085604,-0.34697315,0.00315989,-0.00302452,0.13496682,-0.13132898,0.00000000,-0.00000000
-3.43671836,0.91544712,-0.83936740,0.59712930,-0.55033709,0.47331779,-0.41073238,0.35352228,-0.34003184,0.00327684,-0.00302151,0.13832040,-0.13105761,0.00000000,-0.00000000
-3.43071536,0.96230231,-0.85864674,0.61917336,-0.55837722,0.51254813,-0.43346879,0.36238612,-0.33942996,0.00346612,-0.00309226,0.14406501,-0.13324076,0.00000000,-0.00000000
-3.42471236,1.02598578,-0.89473725,0.65015709,-0.57512619,0.56139791,-0.46559028,0.37731798,-0.34508211,0.00372553,-0.00323489,0.15213426,-0.13782113,0.00000000,-0.00000000
-3.41870935,1.10618312,-0.94746159,0.69009397,-0.60073608,0.61975992,-0.50705587,0.39813848,-0.35686535,0.00405257,-0.00344727,0.16244562,-0.14473025,0.00000000,-0.00000000
