energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.07503752,2.42718671,0.20198950,0.03856047,0.44305165,1.60721750,0.01714945,0.13198928,0.01941259,0.39899729
0.08104052,2.38070288,0.19585929,0.03749056,0.42973684,1.57795055,0.01665081,0.12927281,0.01878213,0.39158172
0.08704352,2.32552635,0.18913413,0.03631614,0.41575491,1.54248068,0.01612326,0.12632266,0.01811574,0.38265954
0.09304652,2.26192309,0.18185188,0.03504216,0.40118080,1.50101298,0.01556752,0.12312834,0.01741681,0.37226348
0.09904952,2.19039117,0.17406792,0.03367657,0.38610832,1.45391821,0.01498623,0.11968841,0.01669019,0.36046036
0.10505253,2.11164340,0.16585354,0.03223014,0.37064750,1.40171830,0.01438395,0.11601074,0.01594217,0.34734970
0.11105553,2.02658310,0.15729388,0.03071605,0.35492144,1.34506694,0.01376704,0.11211235,0.01518042,0.33306130
0.11705853,1.93627426,0.14848542,0.02914955,0.33906274,1.28472660,0.01314362,0.10801891,0.01441392,0.31775188
0.12306153,1.84190754,0.13953325,0.02754743,0.32320964,1.22154283,0.01252335,0.10376393,0.01365281,0.30160081
0.12906453,1.74476364,0.13054826,0.02592755,0.30750213,1.15641717,0.01191726,0.09938765,0.01290827,0.28480534
0.13506753,1.64617566,0.12164424,0.02430825,0.29207808,1.09027984,0.01133750,0.09493573,0.01219228,0.26757524
0.14107054,1.54749200,0.11293509,0.02270793,0.27706968,1.02406328,0.01079711,0.09045778,0.01151748,0.25012733
0.14707354,1.45004117,0.10453224,0.02114448,0.26260018,0.95867755,0.01030973,0.08600581,0.01089689,0.23267996
0.15307654,1.35509973,0.09654231,0.01963489,0.24878130,0.89498843,0.00988935,0.08163268,0.01034370,0.21544768
0.15907954,1.26386444,0.08906507,0.01819489,0.23571104,0.83379893,0.00954997,0.07739057,0.00987100,0.19863628
0.16508254,1.17742902,0.08219180,0.01683857,0.22347235,0.77583437,0.00930534,0.07332955,0.00949154,0.18243834
0.17108554,1.09676615,0.07600388,0.01557823,0.21213233,0.72173160,0.00916866,0.06949640,0.00921743,0.16702948
0.17708854,1.02271469,0.07057189,0.01442416,0.20174214,0.67203194,0.00915224,0.06593343,0.00905989,0.15256518
0.18309155,0.95597186,0.06595486,0.01338458,0.19233753,0.62717788,0.00926728,0.06267766,0.00902897,0.13917853
0.18909455,0.89709009,0.06219988,0.01246559,0.18393978,0.58751307,0.00952347,0.05976011,0.00913324,0.12697859
0.19509755,0.84647785,0.05934195,0.01167121,0.17655718,0.55328507,0.00992878,0.05720531,0.00937955,0.11604953
0.20110055,0.80440383,0.05740396,0.01100345,0.17018662,0.52465040,0.01048915,0.05503096,0.00977271,0.10645045
0.20710355,0.77100369,0.05639683,0.01046241,0.16481547,0.50168114,0.01120821,0.05324779,0.01031529,0.09821579
0.21310655,0.74628871,0.05631978,0.01004636,0.16042347,0.48437262,0.01208706,0.05185949,0.01100732,0.09135622
0.21910955,0.73015563,0.05716063,0.00975197,0.15698444,0.47265173,0.01312403,0.05086284,0.01184613,0.08586005
0.22511256,0.72239716,0.05889617,0.00957433,0.15446801,0.46638521,0.01431455,0.05024785,0.01282618,0.08169486
0.23111556,0.72271277,0.06149264,0.00950720,0.15284104,0.46538781,0.01565101,0.04999800,0.01393894,0.07880950
0.23711856,0.73071945,0.06490620,0.00954309,0.15206888,0.46943001,0.01712269,0.05009061,0.01517288,0.07713624
0.24312156,0.74596240,0.06908354,0.00967340,0.15211631,0.47824514,0.01871586,0.05049721,0.01651353,0.07659311
0.24912456,0.76792550,0.07396258,0.00988859,0.15294843,0.49153595,0.02041383,0.05118408,0.01794360,0.07708630
0.25512756,0.79604189,0.07947335,0.01017832,0.15453125,0.50898079,0.02219717,0.05211278,0.01944326,0.07851263
0.26113057,0.82970449,0.08553895,0.01053160,0.15683231,0.53023919,0.02404406,0.05324091,0.02099046,0.08076218
0.26713357,0.86827694,0.09207679,0.01093695,0.15982111,0.55495743,0.02593062,0.05452288,0.02256141,0.08372079
0.27313657,0.91110478,0.09899991,0.01138261,0.16346967,0.58277379,0.02783146,0.05591091,0.02413114,0.08727272
0.27913957,0.95752717,0.10621859,0.01185674,0.16775307,0.61332390,0.02972022,0.05735608,0.02567409,0.09130320
0.28514257,1.00688895,0.11364201,0.01234763,0.17264996,0.64624607,0.03157022,0.05880956,0.02716485,0.09570101
0.29114557,1.05855288,0.12118006,0.01284397,0.17814322,0.68118663,0.03335511,0.06022386,0.02857887,0.10036093
0.29714857,1.11191192,0.12874521,0.01333510,0.18422053,0.71780519,0.03504957,0.06155430,0.02989319,0.10518609
0.30315158,1.16640106,0.13625435,0.01381123,0.19087487,0.75577971,0.03662999,0.06276034,0.03108716,0.11009012
0.30915458,1.22150819,0.14363054,0.01426378,0.19810488,0.79481120,0.03807512,0.06380702,0.03214312,0.11499906
0.31515758,1.27678373,0.15080454,0.01468554,0.20591497,0.83462766,0.03936664,0.06466624,0.03304693,0.11985297
0.32116058,1.33184828,0.15771618,0.01507093,0.21431510,0.87498735,0.04048965,0.06531800,0.03378846,0.12460712
0.32716358,1.38639798,0.16431526,0.01541618,0.22332015,0.91568082,0.04143300,0.06575133,0.03436189,0.12923276
0.33316658,1.44020710,0.17056218,0.01571943,0.23294882,0.95653184,0.04218960,0.06596505,0.03476582,0.13371744
0.33916958,1.49312782,0.17642808,0.01598083,0.24322202,0.99739695,0.04275642,0.06596821,0.03500332,0.13806473
0.34517259,1.54508681,0.18189460,0.01620253,0.25416076,1.03816367,0.04313451,0.06578021,0.03508171,0.14229351
0.35117559,1.59607907,0.18695311,0.01638863,0.26578368,1.07874747,0.04332877,0.06543049,0.03501221,0.14643664
0.35717859,1.64615900,0.19160372,0.01654502,0.27810408,1.11908770,0.04334761,0.06495793,0.03480947,0.15053922
0.36318159,1.69542942,0.19585381,0.01667919,0.29112693,1.15914271,0.04320248,0.06440986,0.03449093,0.15465637
0.36918459,1.74402890,0.19971645,0.01679996,0.30484567,1.19888447,0.04290738,0.06384070,0.03407618,0.15885070
0.37518759,1.79211838,0.20320864,0.01691719,0.31923922,1.23829322,0.04247818,0.06331034,0.03358618,0.16318948
0.38119060,1.83986767,0.20634956,0.01704135,0.33426938,1.27735235,0.04193204,0.06288225,0.03304248,0.16774166
0.38719360,1.88744258,0.20915892,0.01718320,0.34987871,1.31604413,0.04128670,0.06262141,0.03246655,0.17257490
0.39319660,1.93499364,0.21165555,0.01735332,0.36598912,1.35434640,0.04055988,0.06259213,0.03187902,0.17775260
0.39919960,1.98264674,0.21385625,0.01756177,0.38250140,1.39223065,0.03976873,0.06285583,0.03129916,0.18333119
0.40520260,2.03049633,0.21577504,0.01781765,0.39929565,1.42966157,0.03892932,0.06346884,0.03074436,0.18935765
0.41120560,2.07860142,0.21742286,0.01812877,0.41623279,1.46659806,0.03805625,0.06448036,0.03022979,0.19586742
0.41720860,2.12698435,0.21880765,0.01850132,0.43315699,1.50299563,0.03716237,0.06593057,0.02976818,0.20288274
0.42321161,2.17563230,0.21993486,0.01893964,0.44989907,1.53880999,0.03625861,0.06784902,0.02936974,0.21041149
0.42921461,2.22450116,0.22080829,0.01944602,0.46628073,1.57400139,0.03535392,0.07025329,0.02904219,0.21844649
0.43521761,2.27352107,0.22143122,0.02002055,0.48211932,1.60853929,0.03445530,0.07314810,0.02879094,0.22696536
0.44122061,2.32260333,0.22180768,0.02066110,0.49723300,1.64240693,0.03356793,0.07652470,0.02861934,0.23593078
0.44722361,2.37164759,0.22194378,0.02136335,0.51144609,1.67560515,0.03269539,0.08036074,0.02852896,0.24529130
0.45322661,2.42054880,0.22184890,0.02212086,0.52459426,1.70815517,0.03183989,0.08462053,0.02851997,0.25498250
0.45922961,2.46920329,0.22153677,0.02292524,0.53652934,1.74009968,0.03100253,0.08925575,0.02859152,0.26492844
0.46523262,2.51751319,0.22102617,0.02376635,0.54712358,1.77150214,0.03018359,0.09420654,0.02874206,0.27504350
0.47123562,2.56538898,0.22034130,0.02463263,0.55627311,1.80244401,0.02938281,0.09940287,0.02896971,0.28523433
0.47723862,2.61274985,0.21951166,0.02551135,0.56390050,1.83301990,0.02859959,0.10476636,0.02927252,0.29540200
0.48324162,2.65952183,0.21857151,0.02638896,0.56995633,1.86333084,0.02783319,0.11021227,0.02964866,0.30544417
0.48924462,2.70563394,0.21755894,0.02725147,0.57441979,1.89347607,0.02708291,0.11565167,0.03009661,0.31525740
0.49524762,2.75101274,0.21651446,0.02808481,0.57729824,1.92354360,0.02634813,0.12099379,0.03061521,0.32473930
0.50125063,2.79557571,0.21547940,0.02887517,0.57862599,1.95360036,0.02562840,0.12614841,0.03120369,0.33379069
0.50725363,2.83922435,0.21449406,0.02960938,0.57846231,1.98368250,0.02492343,0.13102815,0.03186157,0.34231772
0.51325663,2.88183758,0.21359575,0.03027521,0.57688880,2.01378653,0.02423306,0.13555075,0.03258864,0.35023373
0.51925963,2.92326618,0.21281702,0.03086166,0.57400653,2.04386202,0.02355725,0.13964111,0.03338477,0.35746115
0.52526263,2.96332912,0.21218392,0.03135923,0.56993284,2.07380647,0.02289597,0.14323317,0.03424981,0.36393308
0.53126563,3.00181223,0.21171470,0.03176011,0.56479822,2.10346278,0.02224921,0.14627142,0.03518342,0.36959487
0.53726863,3.03846974,0.21141874,0.03205834,0.55874331,2.13261981,0.02161688,0.14871218,0.03618498,0.37440544
0.54327164,3.07302890,0.21129609,0.03224995,0.55191620,2.16101611,0.02099888,0.15052447,0.03725348,0.37833848
0.54927464,3.10519776,0.21133740,0.03233299,0.54447012,2.18834680,0.02039498,0.15169058,0.03838749,0.38138348
0.55527764,3.13467597,0.21152440,0.03230759,0.53656157,2.21427350,0.01980497,0.15220622,0.03958518,0.38354655
0.56128064,3.16116810,0.21183083,0.03217590,0.52834895,2.23843678,0.01922863,0.15208044,0.04084438,0.38485110
0.56728364,3.18439903,0.21222379,0.03194202,0.51999157,2.26047074,0.01866580,0.15133511,0.04216276,0.38533826
0.57328664,3.20413065,0.21266545,0.03161196,0.51164918,2.28001894,0.01811650,0.15000422,0.04353799,0.38506714
0.57928964,3.22017894,0.21311500,0.03119342,0.50348172,2.29675089,0.01758096,0.14813290,0.04496804,0.38411478
0.58529265,3.23243062,0.21353076,0.03069572,0.49564929,2.31037844,0.01705970,0.14577626,0.04645146,0.38257589
0.59129565,3.24085826,0.21387230,0.03012956,0.48831235,2.32067105,0.01655359,0.14299802,0.04798769,0.38056219
0.59729865,3.24553314,0.21410250,0.02950686,0.48163169,2.32746935,0.01606389,0.13986908,0.04957744,0.37820146
0.60330165,3.24663477,0.21418948,0.02884053,0.47576843,2.33069608,0.01559223,0.13646601,0.05122295,0.37563623
0.60930465,3.24445641,0.21410818,0.02814427,0.47088357,2.33036399,0.01514063,0.13286941,0.05292828,0.37302195
0.61530765,3.23940607,0.21384170,0.02743231,0.46713730,2.32658017,0.01471140,0.12916234,0.05469949,0.37052476
0.62131066,3.23200242,0.21338220,0.02671917,0.46468761,2.31954643,0.01430707,0.12542867,0.05654473,0.36831875
0.62731366,3.22286533,0.21273138,0.02601944,0.46368844,2.30955568,0.01393030,0.12175143,0.05847420,0.36658273
0.63331666,3.21270126,0.21190050,0.02534748,0.46428714,2.29698427,0.01358374,0.11821124,0.06049996,0.36549639
0.63931966,3.20228339,0.21090998,0.02471717,0.46662113,2.28228049,0.01326989,0.11488471,0.06263556,0.36523611
0.64532266,3.19242707,0.20978853,0.02414164,0.47081408,2.26594953,0.01299092,0.11184291,0.06489551,0.36597015
0.65132566,3.18396120,0.20857188,0.02363298,0.47697121,2.24853548,0.01274858,0.10914986,0.06729461,0.36785363
0.65732866,3.17769642,0.20730116,0.02320195,0.48517427,2.23060090,0.01254403,0.10686109,0.06984702,0.37102305
0.66333167,3.17439109,0.20602099,0.02285773,0.49547601,2.21270472,0.01237770,0.10502238,0.07256530,0.37559083
0.66933467,3.17471634,0.20477725,0.02260763,0.50789450,2.19537930,0.01224922,0.10366849,0.07545929,0.38163981
0.67533767,3.17922170,0.20361481,0.02245685,0.52240750,2.17910764,0.01215735,0.10282218,0.07853494,0.38921800
0.68134067,3.18830256,0.20257515,0.02240825,0.53894723,2.16430151,0.01209992,0.10249334,0.08179314,0.39833386
0.68734367,3.20217124,0.20169399,0.02246219,0.55739583,2.15128164,0.01207383,0.10267841,0.08522861,0.40895222
0.69334667,3.22083314,0.20099905,0.02261638,0.57758188,2.14026078,0.01207509,0.10336013,0.08882890,0.42099135
0.69934967,3.24406940,0.20050818,0.02286581,0.59927833,2.13133055,0.01209886,0.10450751,0.09257364,0.43432109
0.70535268,3.27142750,0.20022764,0.02320274,0.62220218,2.12445296,0.01213959,0.10607633,0.09643398,0.44876257
0.71135568,3.30222073,0.20015097,0.02361680,0.64601623,2.11945702,0.01219112,0.10800986,0.10037238,0.46408957
0.71735868,3.33553754,0.20025835,0.02409514,0.67033315,2.11604114,0.01224684,0.11024019,0.10434281,0.48003160
0.72336168,3.37026085,0.20051648,0.02462269,0.69472182,2.11378132,0.01229988,0.11268976,0.10829121,0.49627893
0.72936468,3.40509753,0.20087918,0.02518250,0.71871628,2.11214537,0.01234331,0.11527343,0.11215653,0.51248934
0.73536768,3.43861734,0.20128856,0.02575615,0.74182682,2.11051262,0.01237035,0.11790083,0.11587201,0.52829664
0.74137069,3.46930037,0.20167684,0.02632428,0.76355326,2.10819875,0.01237456,0.12047897,0.11936694,0.54332063
0.74737369,3.49559131,0.20196876,0.02686710,0.78339978,2.10448477,0.01235009,0.12291513,0.12256864,0.55717825
0.75337669,3.51595873,0.20208447,0.02736504,0.80089101,2.09864913,0.01229182,0.12511974,0.12540474,0.56949559
0.75937969,3.52895683,0.20194276,0.02779932,0.81558852,2.09000162,0.01219561,0.12700936,0.12780559,0.57992012
0.76538269,3.53328714,0.20146458,0.02815260,0.82710720,2.07791753,0.01205834,0.12850947,0.12970672,0.58813285
0.77138569,3.52785733,0.20057661,0.02840955,0.83513062,2.06187062,0.01187815,0.12955704,0.13105121,0.59385974
0.77738869,3.51183421,0.19921477,0.02855736,0.83942475,2.04146318,0.01165442,0.13010281,0.13179194,0.59688191
0.78339170,3.48468846,0.19732741,0.02858623,0.83984918,2.01645165,0.01138783,0.13011295,0.13189348,0.59704419
0.78939470,3.44622854,0.19487812,0.02848968,0.83636531,1.98676654,0.01108038,0.12957041,0.13133371,0.59426145
0.79539770,3.39662182,0.19184795,0.02826479,0.82904096,1.95252527,0.01073529,0.12847542,0.13010487,0.58852252
0.80140070,3.33640164,0.18823688,0.02791233,0.81805101,1.91403722,0.01035693,0.12684557,0.12821417,0.57989149
0.80740370,3.26645930,0.18406453,0.02743670,0.80367391,1.87180042,0.00995066,0.12471508,0.12568383,0.56850610
0.81340670,3.18802114,0.17937002,0.02684573,0.78628417,1.82648957,0.00952268,0.12213346,0.12255054,0.55457343
0.81940970,3.10261106,0.17421096,0.02615045,0.76634082,1.77893594,0.00907980,0.11916369,0.11886445,0.53836304
0.82541271,3.01199997,0.16866160,0.02536460,0.74437253,1.73009954,0.00862924,0.11587975,0.11468755,0.52019768
0.83141571,2.91814404,0.16281025,0.02450414,0.72095968,1.68103468,0.00817839,0.11236380,0.11009177,0.50044221
0.83741871,2.82311422,0.15675603,0.02358667,0.69671431,1.63285031,0.00773457,0.10870312,0.10515660,0.47949097
0.84342171,2.72902001,0.15060521,0.02263073,0.67225865,1.58666678,0.00730481,0.10498675,0.09996661,0.45775432
0.84942471,2.63793060,0.14446715,0.02165518,0.64820321,1.54357078,0.00689561,0.10130226,0.09460875,0.43564482
0.85542771,2.55179680,0.13845015,0.02067850,0.62512515,1.50457048,0.00651278,0.09773250,0.08916969,0.41356365
0.86143072,2.47237706,0.13265736,0.01971818,0.60354814,1.47055274,0.00616126,0.09435268,0.08373327,0.39188789
0.86743372,2.40117075,0.12718293,0.01879010,0.58392414,1.44224448,0.00584498,0.09122777,0.07837810,0.37095903
0.87343672,2.33936147,0.12210865,0.01790810,0.56661819,1.42017968,0.00556679,0.08841035,0.07317556,0.35107325
0.87943972,2.28777294,0.11750108,0.01708353,0.55189656,1.40467385,0.00532841,0.08593906,0.06818806,0.33247377
0.88544272,2.24683918,0.11340941,0.01632500,0.53991881,1.39580680,0.00513041,0.08383757,0.06346778,0.31534549
0.89144572,2.21659029,0.10986421,0.01563820,0.53073404,1.39341495,0.00497226,0.08211424,0.05905588,0.29981207
0.89744872,2.19665441,0.10687685,0.01502587,0.52428142,1.39709334,0.00485242,0.08076238,0.05498212,0.28593543
0.90345173,2.18627564,0.10443997,0.01448787,0.52039487,1.40620743,0.00476842,0.07976115,0.05126497,0.27371759
0.90945473,2.18434723,0.10252863,0.01402138,0.51881173,1.41991443,0.00471704,0.07907697,0.04791213,0.26310474
0.91545773,2.18945851,0.10110230,0.01362119,0.51918496,1.43719309,0.00469446,0.07866545,0.04492144,0.25399310
0.92146073,2.19995354,0.10010753,0.01328005,0.52109837,1.45688099,0.00469647,0.07847372,0.04228207,0.24623649
0.92746373,2.21399899,0.09948108,0.01298912,0.52408411,1.47771769,0.00471870,0.07844308,0.03997598,0.23965494
0.93346673,2.22965840,0.09915357,0.01273844,0.52764190,1.49839195,0.00475677,0.07851175,0.03797956,0.23404417
0.93946973,2.24496962,0.09905325,0.01251740,0.53125893,1.51759107,0.00480660,0.07861784,0.03626532,0.22918544
0.94547274,2.25802230,0.09910987,0.01231527,0.53442990,1.53405031,0.00486452,0.07870211,0.03480364,0.22485525
0.95147574,2.26703219,0.09925844,0.01212164,0.53667619,1.54660034,0.00492752,0.07871069,0.03356443,0.22083475
0.95747874,2.27040925,0.09944274,0.01192683,0.53756353,1.55421067,0.00499344,0.07859751,0.03251868,0.21691826
0.96348174,2.26681704,0.09961835,0.01172233,0.53671752,1.55602742,0.00506104,0.07832634,0.03163979,0.21292081
0.96948474,2.25522088,0.09975514,0.01150101,0.53383645,1.55140387,0.00513016,0.07787245,0.03090474,0.20868433
0.97548774,2.23492340,0.09983920,0.01125744,0.52870089,1.53992259,0.00520182,0.07722384,0.03029495,0.20408247
0.98149075,2.20558612,0.09987390,0.01098797,0.52118000,1.52140849,0.00527819,0.07638188,0.02979684,0.19902378
0.98749375,2.16723676,0.09988032,0.01069080,0.51123428,1.49593243,0.00536263,0.07536153,0.02940215,0.19345346
0.99349675,2.12026238,0.09989685,0.01036601,0.49891488,1.46380539,0.00545969,0.07419096,0.02910797,0.18735353
0.99949975,2.06538915,0.09997811,0.01001541,0.48435963,1.42556388,0.00557493,0.07291085,0.02891642,0.18074161
1.00550275,2.00365022,0.10019313,0.00964244,0.46778616,1.38194735,0.00571496,0.07157310,0.02883420,0.17366853
1.01150575,1.93634322,0.10062302,0.00925190,0.44948252,1.33386883,0.00588716,0.07023930,0.02887184,0.16621483
1.01750875,1.86497993,0.10135816,0.00884975,0.42979583,1.28238039,0.00609966,0.06897888,0.02904283,0.15848648
1.02351176,1.79123013,0.10249497,0.00844280,0.40911942,1.22863478,0.00636109,0.06786700,0.02936262,0.15060998
1.02951476,1.71686243,0.10413259,0.00803844,0.38787926,1.17384521,0.00668041,0.06698238,0.02984751,0.14272717
1.03551776,1.64368427,0.10636937,0.00764430,0.36652005,1.11924481,0.00706676,0.06640501,0.03051361,0.13498987
1.04152076,1.57348360,0.10929950,0.00726801,0.34549154,1.06604728,0.00752927,0.06621388,0.03137571,0.12755457
1.04752376,1.50797410,0.11300976,0.00691689,0.32523566,1.01541033,0.00807687,0.06648480,0.03244632,0.12057743
1.05352676,1.44874578,0.11757660,0.00659772,0.30617463,0.96840283,0.00871814,0.06728835,0.03373475,0.11420959
1.05952976,1.39722219,0.12306359,0.00631655,0.28870053,0.92597676,0.00946114,0.06868798,0.03524643,0.10859299
1.06553277,1.35462519,0.12951924,0.00607850,0.27316641,0.88894455,0.01031333,0.07073833,0.03698229,0.10385674
1.07153577,1.32194774,0.13697536,0.00588762,0.25987903,0.85796201,0.01128137,0.07348377,0.03893842,0.10011403
1.07753877,1.29993487,0.14544590,0.00574684,0.24909336,0.83351706,0.01237107,0.07695718,0.04110586,0.09745962
1.08354177,1.28907258,0.15492619,0.00565789,0.24100854,0.81592402,0.01358728,0.08117899,0.04347067,0.09596792
1.08954477,1.28958418,0.16539276,0.00562126,0.23576553,0.80532308,0.01493378,0.08615647,0.04601411,0.09569154
1.09554777,1.30143338,0.17680342,0.00563627,0.23344598,0.80168437,0.01641324,0.09188325,0.04871300,0.09666034
1.10155078,1.32433338,0.18909788,0.00570107,0.23407234,0.80481616,0.01802709,0.09833909,0.05154029,0.09888095
1.10755378,1.35776100,0.20219846,0.00581272,0.23760910,0.81437641,0.01977548,0.10548993,0.05446569,0.10233664
1.11355678,1.40097506,0.21601129,0.00596731,0.24396486,0.82988701,0.02165718,0.11328818,0.05745639,0.10698762
1.11955978,1.45303819,0.23042752,0.00616003,0.25299525,0.85075013,0.02366949,0.12167316,0.06047785,0.11277171
1.12556278,1.51284134,0.24532479,0.00638532,0.26450657,0.87626609,0.02580818,0.13057191,0.06349462,0.11960533
1.13156578,1.57913038,0.26056883,0.00663702,0.27826007,0.90565222,0.02806735,0.13990013,0.06647110,0.12738489
1.13756878,1.65053433,0.27601518,0.00690849,0.29397692,0.93806242,0.03043936,0.14956342,0.06937231,0.13598861
1.14357179,1.72559465,0.29151096,0.00719278,0.31134369,0.97260687,0.03291474,0.15945867,0.07216455,0.14527868
1.14957479,1.80279539,0.30689683,0.00748277,0.33001854,1.00837185,0.03548211,0.16947572,0.07481601,0.15510381
1.15557779,1.88059377,0.32200901,0.00777137,0.34963789,1.04443928,0.03812807,0.17949912,0.07729727,0.16530223
1.16158079,1.95745085,0.33668146,0.00805163,0.36982360,1.07990578,0.04083721,0.18941014,0.07958165,0.17570506
1.16758379,2.03186200,0.35074815,0.00831692,0.39019068,1.11390119,0.04359204,0.19908876,0.08164552,0.18613994
1.17358679,2.10238668,0.36404548,0.00856110,0.41035522,1.14560607,0.04637301,0.20841585,0.08346845,0.19643495
1.17958979,2.16767708,0.37641483,0.00877862,0.42994256,1.17426823,0.04915857,0.21727525,0.08503330,0.20642276
1.18559280,2.22650506,0.38770513,0.00896466,0.44859547,1.19921777,0.05192526,0.22555592,0.08632622,0.21594472
1.19159580,2.27778685,0.39777557,0.00911525,0.46598203,1.21988048,0.05464788,0.23315385,0.08733651,0.22485494
1.19759880,2.32060473,0.40649821,0.00922735,0.48180312,1.23578922,0.05729971,0.23997397,0.08805658,0.23302413
1.20360180,2.35422516,0.41376057,0.00929890,0.49579916,1.24659294,0.05985280,0.24593172,0.08848170,0.24034300
1.20960480,2.37811280,0.41946804,0.00932888,0.50775587,1.25206304,0.06227829,0.25095449,0.08860982,0.24672525
1.21560780,2.39193973,0.42354607,0.00931732,0.51750889,1.25209688,0.06454688,0.25498267,0.08844143,0.25210976
1.22161081,2.39558959,0.42594201,0.00926524,0.52494697,1.24671811,0.06662928,0.25797052,0.08797930,0.25646218
1.22761381,2.38915635,0.42662660,0.00917468,0.53001369,1.23607380,0.06849677,0.25988665,0.08722835,0.25977550
1.23361681,2.37293767,0.42559496,0.00904854,0.53270754,1.22042832,0.07012180,0.26071419,0.08619548,0.26206981
1.23961981,2.34742293,0.42286710,0.00889053,0.53308041,1.20015412,0.07147862,0.26045078,0.08488949,0.26339117
1.24562281,2.31327636,0.41848789,0.00870504,0.53123450,1.17571958,0.07254397,0.25910815,0.08332095,0.26380958
1.25162581,2.27131570,0.41252645,0.00849700,0.52731772,1.14767439,0.07329772,0.25671155,0.08150217,0.26341610
1.25762881,2.22248730,0.40507509,0.00827170,0.52151793,1.11663279,0.07372355,0.25329898,0.07944714,0.26231940
1.26363182,2.16783831,0.39624768,0.00803469,0.51405603,1.08325536,0.07380957,0.24892017,0.07717153,0.26064164
1.26963482,2.10848713,0.38617769,0.00779156,0.50517834,1.04822987,0.07354891,0.24363553,0.07469266,0.25851407
1.27563782,2.04559309,0.37501580,0.00754785,0.49514848,1.01225198,0.07294014,0.23751490,0.07202948,0.25607238
1.28164082,1.98032640,0.36292731,0.00730882,0.48423906,0.97600631,0.07198774,0.23063625,0.06920253,0.25345208
1.28764382,1.91383940,0.35008937,0.00707942,0.47272357,0.94014869,0.07070228,0.22308438,0.06623388,0.25078400
1.29364682,1.84724005,0.33668819,0.00686407,0.46086864,0.90529001,0.06910057,0.21494943,0.06314705,0.24819030
1.29964982,1.78156840,0.32291619,0.00666668,0.44892703,0.87198228,0.06720562,0.20632554,0.05996684,0.24578082
1.30565283,1.71777683,0.30896941,0.00649047,0.43713146,0.84070737,0.06504643,0.19730940,0.05671916,0.24365019
1.31165583,1.65671422,0.29504497,0.00633804,0.42568952,0.81186845,0.06265764,0.18799876,0.05343083,0.24187565
1.31765883,1.59911466,0.28133882,0.00621124,0.41477984,0.78578459,0.06007901,0.17849110,0.05012925,0.24051566
1.32366183,1.54559047,0.26804375,0.00611127,0.40454936,0.76268830,0.05735475,0.16888217,0.04684214,0.23960933
1.32966483,1.49662956,0.25534763,0.00603862,0.39511193,0.74272602,0.05453275,0.15926468,0.04359712,0.23917665
1.33566783,1.45259677,0.24343191,0.00599319,0.38654809,0.72596133,0.05166368,0.14972704,0.04042139,0.23921944
1.34167084,1.41373865,0.23247027,0.00597428,0.37890592,0.71238043,0.04880000,0.14035216,0.03734132,0.23972292
1.34767384,1.38019130,0.22262744,0.00598072,0.37220291,0.70189966,0.04599496,0.13121639,0.03438201,0.24065788
1.35367684,1.35199032,0.21405800,0.00601088,0.36642862,0.69437445,0.04330148,0.12238863,0.03156695,0.24198316
1.35967984,1.32908241,0.20690524,0.00606282,0.36154796,0.68960932,0.04077112,0.11392951,0.02891763,0.24364842
1.36568284,1.31133767,0.20129979,0.00613435,0.35750500,0.68736832,0.03845300,0.10589086,0.02645319,0.24559690
1.37168584,1.29856210,0.19735813,0.00622307,0.35422691,0.68738548,0.03639280,0.09831526,0.02419011,0.24776825
1.37768884,1.29050941,0.19518081,0.00632649,0.35162812,0.68937490,0.03463177,0.09123588,0.02214197,0.25010107
1.38369185,1.28689183,0.19485035,0.00644211,0.34961433,0.69303997,0.03320585,0.08467643,0.02031924,0.25253511
1.38969485,1.28738933,0.19642888,0.00656740,0.34808626,0.69808147,0.03214486,0.07865137,0.01872911,0.25501309
1.39569785,1.29165705,0.19995544,0.00669993,0.34694312,0.70420442,0.03147178,0.07316623,0.01737541,0.25748210
1.40170085,1.29933072,0.20544317,0.00683733,0.34608563,0.71112338,0.03120215,0.06821812,0.01625857,0.25989437
1.40770385,1.31003030,0.21287635,0.00697736,0.34541852,0.71856633,0.03134359,0.06379638,0.01537562,0.26220769
1.41370685,1.32336177,0.22220751,0.00711791,0.34485261,0.72627712,0.03189541,0.05988328,0.01472031,0.26438529
1.41970985,1.33891761,0.23335482,0.00725696,0.34430634,0.73401662,0.03284847,0.05645487,0.01428317,0.26639539
1.42571286,1.35627640,0.24620000,0.00739261,0.34370687,0.74156285,0.03418507,0.05348184,0.01405178,0.26821044
1.43171586,1.37500199,0.26058683,0.00752309,0.34299077,0.74871034,0.03587907,0.05093043,0.01401095,0.26980623
1.43771886,1.39464299,0.27632074,0.00764667,0.34210450,0.75526897,0.03789627,0.04876334,0.01414303,0.27116094
1.44372186,1.41473301,0.29316941,0.00776171,0.34100455,0.76106270,0.04019485,0.04694069,0.01442828,0.27225428
1.44972486,1.43479242,0.31086478,0.00786664,0.33965750,0.76592851,0.04272615,0.04542091,0.01484527,0.27306687
1.45572786,1.45433194,0.32910653,0.00795993,0.33804009,0.76971575,0.04543553,0.04416163,0.01537134,0.27357990
1.46173087,1.47285847,0.34756697,0.00804012,0.33613918,0.77228627,0.04826359,0.04312059,0.01598309,0.27377519
