energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.24462231,8.31642872,0.03437300,0.98026138,0.44552900,2.57916495,4.38596875,3.63368572,2.17165067,0.00000000
-3.23861931,8.27466435,0.03419978,0.97122518,0.44563715,2.59733707,4.31385743,3.57371124,2.17972491,0.00000000
-3.23261631,8.23300312,0.03403505,0.96252741,0.44637891,2.61290433,4.24140188,3.51502935,2.18759446,0.00000000
-3.22661331,8.19454114,0.03390078,0.95488243,0.44793110,2.62605748,4.17174010,3.45988758,2.19543383,0.00000000
-3.22061031,8.16232356,0.03381743,0.94897107,0.45045618,2.63706240,4.10789866,3.41045386,2.20343630,0.00000000
-3.21460730,8.13923483,0.03380300,0.94541161,0.45409484,2.64625165,4.05268518,3.36874701,2.21180053,0.00000000
-3.20860430,8.12789258,0.03387226,0.94473243,0.45895938,2.65401348,4.00858738,3.33657179,2.22071638,0.00000000
-3.20260130,8.13054939,0.03403605,0.94734782,0.46512799,2.66077824,3.97768295,3.31546061,2.23035030,0.00000000
-3.19659830,8.14900587,0.03430073,0.95353783,0.47264032,2.66700286,3.96156386,3.30662414,2.24083145,0.00000000
-3.19059530,8.18453866,0.03466784,0.96343322,0.48149433,2.67315375,3.96127810,3.31091235,2.25223886,0.00000000
-3.18459230,8.23784580,0.03513396,0.97700620,0.49164466,2.67968864,3.97729145,3.32878747,2.26459065,0.00000000
-3.17858929,8.30901151,0.03569073,0.99406742,0.50300247,2.68703812,4.00947065,3.36030955,2.27783559,0.00000000
-3.17258629,8.39749158,0.03632511,1.01426946,0.51543677,2.69558733,4.05708874,3.40513501,2.29184750,0.00000000
-3.16658329,8.50212003,0.03701982,1.03711663,0.52877715,2.70565862,4.11885236,3.46252831,2.30642296,0.00000000
-3.16058029,8.62113649,0.03775395,1.06198089,0.54281785,2.71749583,4.19294978,3.53138587,2.32128225,0.00000000
-3.15457729,8.75223371,0.03850375,1.08812308,0.55732283,2.73125086,4.27711780,3.61027172,2.33607366,0.00000000
-3.14857429,8.89262328,0.03924347,1.11471869,0.57203193,2.74697319,4.36872484,3.69746329,2.35038114,0.00000000
-3.14257129,9.03911757,0.03994634,1.14088714,0.58666767,2.76460283,4.46486673,3.79100594,2.36373480,0.00000000
-3.13656828,9.18822505,0.04058558,1.16572319,0.60094262,2.78396730,4.56247156,3.88877433,2.37562417,0.00000000
-3.13056528,9.33625593,0.04113533,1.18832947,0.61456699,2.80478272,4.65840934,3.98853860,2.38551343,0.00000000
-3.12456228,9.47943457,0.04157169,1.20784845,0.62725644,2.82665939,4.74960226,4.08803322,2.39285826,0.00000000
-3.11855928,9.61401497,0.04187348,1.22349284,0.63873961,2.84911168,4.83313130,4.18502620,2.39712362,0.00000000
-3.11255628,9.73639552,0.04202310,1.23457306,0.64876539,2.87157191,4.90633509,4.27738654,2.39780167,0.00000000
-3.10655328,9.84322912,0.04200705,1.24052072,0.65710964,2.89340800,4.96689743,4.36314755,2.39442931,0.00000000
-3.10055028,9.93152493,0.04181644,1.24090735,0.66358115,2.91394406,5.01292033,4.44056408,2.38660443,0.00000000
-3.09454727,9.99873838,0.04144723,1.23545756,0.66802680,2.93248313,5.04297997,4.50816178,2.37400053,0.00000000
-3.08854427,10.04284612,0.04090034,1.22405642,0.67033558,2.94833128,5.05616388,4.56477660,2.35637887,0.00000000
-3.08254127,10.06240349,0.04018157,1.20675083,0.67044153,2.96082188,5.05208836,4.60958343,2.33359789,0.00000000
-3.07653827,10.05658243,0.03930129,1.18374504,0.66832547,2.96933910,5.03089591,4.64211269,2.30561939,0.00000000
-3.07053527,10.02518846,0.03827408,1.15539078,0.66401534,2.97333959,4.99323340,4.66225456,2.27251142,0.00000000
-3.06453227,9.96865641,0.03711818,1.12217244,0.65758531,2.97237137,4.94021232,4.67025054,2.23444772,0.00000000
-3.05852926,9.88802500,0.03585478,1.08468827,0.64915351,2.96608918,4.87335326,4.66667302,2.19170376,0.00000000
-3.05252626,9.78489162,0.03450734,1.04362841,0.63887862,2.95426563,4.79451728,4.65239348,2.14464975,0.00000000
-3.04652326,9.66134914,0.03310074,0.99975077,0.62695519,2.93679771,4.70582734,4.62854087,2.09374080,0.00000000
-3.04052026,9.51990754,0.03166055,0.95385579,0.61360816,2.91370862,4.60958317,4.59645173,2.03950485,0.00000000
-3.03451726,9.36340360,0.03021215,0.90676116,0.59908639,2.88514477,4.50817333,4.55761440,1.98252875,0.00000000
-3.02851426,9.19490256,0.02878003,0.85927737,0.58365581,2.85136852,4.40398789,4.51360942,1.92344332,0.00000000
-3.02251126,9.01759570,0.02738708,0.81218502,0.56759206,2.81274698,4.29933536,4.46604885,1.86290781,0.00000000
-3.01650825,8.83469826,0.02605397,0.76621454,0.55117322,2.76973758,4.19636690,4.41651696,1.80159446,0.00000000
-3.01050525,8.64935166,0.02479865,0.72202898,0.53467268,2.72287139,4.09701062,4.36651479,1.74017372,0.00000000
-3.00450225,8.46453384,0.02363598,0.68021020,0.51835239,2.67273486,4.00291811,4.31741085,1.67930068,0.00000000
-2.99849925,8.28298124,0.02257743,0.64124871,0.50245691,2.61995098,3.91542488,4.27039987,1.61960304,0.00000000
-2.99249625,8.10712482,0.02163098,0.60553720,0.48720830,2.56516084,3.83552565,4.22647121,1.56167091,0.00000000
-2.98649325,7.93904232,0.02080110,0.57336777,0.47280199,2.50900611,3.76386464,4.18638781,1.50604870,0.00000000
-2.98049025,7.78042755,0.02008883,0.54493248,0.45940385,2.45211338,3.70074071,4.15067625,1.45322907,0.00000000
-2.97448724,7.63257710,0.01949203,0.52032699,0.44714843,2.39508057,3.64612604,4.11962786,1.40364892,0.00000000
-2.96848424,7.49639357,0.01900569,0.49955679,0.43613837,2.33846599,3.59969705,4.09331011,1.35768717,0.00000000
-2.96248124,7.37240400,0.01862231,0.48254562,0.42644494,2.28277991,3.56087529,4.07158723,1.31566428,0.00000000
-2.95647824,7.26079105,0.01833239,0.46914547,0.41810958,2.22847888,3.52887604,4.05414848,1.27784296,0.00000000
-2.95047524,7.16143458,0.01812491,0.45914761,0.41114627,2.17596236,3.50276190,4.04054208,1.24442991,0.00000000
-2.94447224,7.07396011,0.01798787,0.45229424,0.40554457,2.12557144,3.48149866,4.03021283,1.21557820,0.00000000
-2.93846923,6.99779144,0.01790882,0.44829015,0.40127319,2.07758938,3.46401073,4.02254115,1.19138997,0.00000000
-2.93246623,6.93220378,0.01787540,0.44681403,0.39828374,2.03224326,3.44923354,4.01688133,1.17191914,0.00000000
-2.92646323,6.87637495,0.01787576,0.44752909,0.39651453,1.98970663,3.43616070,4.01259722,1.15717404,0.00000000
-2.92046023,6.82943173,0.01789906,0.45009259,0.39589430,1.95010242,3.42388407,4.00909355,1.14711965,0.00000000
-2.91445723,6.79048974,0.01793576,0.45416421,0.39634560,1.91350611,3.41162520,4.00584156,1.14167951,0.00000000
-2.90845423,6.75868525,0.01797798,0.45941306,0.39778778,1.87994860,3.39875746,4.00239819,1.14073728,0.00000000
-2.90245123,6.73319850,0.01801964,0.46552331,0.40013945,1.84941893,3.38481825,3.99841831,1.14413800,0.00000000
-2.89644822,6.71326830,0.01805661,0.47219849,0.40332039,1.82186656,3.36951179,3.99366007,1.15168923,0.00000000
-2.89044522,6.69819872,0.01808671,0.47916451,0.40725293,1.79720345,3.35270293,3.98798377,1.16316221,0.00000000
-2.88444222,6.68735882,0.01810966,0.48617162,0.41186281,1.77530599,3.33440318,3.98134521,1.17829327,0.00000000
-2.87843922,6.68017701,0.01812696,0.49299540,0.41707951,1.75601695,3.31475048,3.97378438,1.19678560,0.00000000
-2.87243622,6.67613176,0.01814164,0.49943701,0.42283629,1.73914774,3.29398434,3.96541093,1.21831171,0.00000000
-2.86643322,6.67474039,0.01815804,0.50532295,0.42906995,1.72448114,3.27241812,3.95638771,1.24251649,0.00000000
-2.86043022,6.67554772,0.01818147,0.51050446,0.43572036,1.71177465,3.25041041,3.94691361,1.26902125,0.00000000
-2.85442721,6.67811613,0.01821791,0.51485665,0.44273006,1.70076469,3.22833703,3.93720698,1.29742846,0.00000000
-2.84842421,6.68201814,0.01827366,0.51827769,0.45004385,1.69117158,3.20656534,3.92749063,1.32732744,0.00000000
-2.84242121,6.68683236,0.01835498,0.52068793,0.45760854,1.68270534,3.18543199,3.91797902,1.35830072,0.00000000
-2.83641821,6.69214326,0.01846782,0.52202912,0.46537295,1.67507218,3.16522497,3.90886832,1.38993107,0.00000000
-2.83041521,6.69754463,0.01861749,0.52226368,0.47328813,1.66798151,3.14617071,3.90032938,1.42180891,0.00000000
-2.82441221,6.70264634,0.01880847,0.52137408,0.48130795,1.66115319,3.12842610,3.89250362,1.45353997,0.00000000
-2.81840920,6.70708370,0.01904415,0.51936212,0.48938984,1.65432471,3.11207560,3.88550141,1.48475298,0.00000000
-2.81240620,6.71052840,0.01932678,0.51624824,0.49749597,1.64725806,3.09713278,3.87940266,1.51510702,0.00000000
-2.80640320,6.71269990,0.01965733,0.51207060,0.50559443,1.63974587,3.08354571,3.87425882,1.54429848,0.00000000
-2.80040020,6.71337621,0.02003552,0.50688397,0.51366068,1.63161664,3.07120531,3.87009580,1.57206729,0.00000000
-2.79439720,6.71240291,0.02045982,0.50075839,0.52167900,1.62273870,3.05995574,3.86691700,1.59820230,0.00000000
-2.78839420,6.70969948,0.02092758,0.49377745,0.52964387,1.61302290,3.04960596,3.86470601,1.62254545,0.00000000
-2.78239120,6.70526228,0.02143511,0.48603631,0.53756121,1.60242367,3.03994128,3.86342849,1.64499488,0.00000000
-2.77638819,6.69916362,0.02197789,0.47763940,0.54544929,1.59093861,3.03073445,3.86303287,1.66550660,0.00000000
-2.77038519,6.69154685,0.02255072,0.46869786,0.55333937,1.57860664,3.02175525,3.86344970,1.68409467,0.00000000
-2.76438219,6.68261742,0.02314795,0.45932680,0.56127580,1.56550469,3.01277836,3.86458978,1.70082996,0.00000000
-2.75837919,6.67263044,0.02376362,0.44964244,0.56931556,1.55174319,3.00358906,3.86634114,1.71583725,0.00000000
-2.75237619,6.66187522,0.02439172,0.43975929,0.57752727,1.53746060,2.99398666,3.86856531,1.72929083,0.00000000
-2.74637319,6.65065759,0.02502629,0.42978738,0.58598951,1.52281717,2.98378583,3.87109320,1.74140853,0.00000000
-2.74037019,6.63928100,0.02566165,0.41982971,0.59478850,1.50798821,2.97281602,3.87372125,1.75244428,0.00000000
-2.73436718,6.62802745,0.02629243,0.40998002,0.60401519,1.49315721,2.96091928,3.87620845,1.76267933,0.00000000
-2.72836418,6.61713918,0.02691376,0.40032089,0.61376181,1.47850909,2.94794724,3.87827465,1.77241232,0.00000000
-2.72236118,6.60680235,0.02752127,0.39092238,0.62411789,1.46422375,2.93375760,3.87960087,1.78194836,0.00000000
-2.71635818,6.59713361,0.02811119,0.38184103,0.63516603,1.45047039,2.91821078,3.87983198,1.79158746,0.00000000
-2.71035518,6.58817040,0.02868034,0.37311950,0.64697741,1.43740257,2.90116738,3.87858216,1.80161276,0.00000000
-2.70435218,6.57986580,0.02922615,0.36478666,0.65960733,1.42515448,2.88248699,3.87544321,1.81227869,0.00000000
-2.69834917,6.57208824,0.02974668,0.35685820,0.67309093,1.41383836,2.86202858,3.86999578,1.82379973,0.00000000
-2.69234617,6.56462645,0.03024060,0.34933767,0.68743923,1.40354325,2.83965296,3.86182333,1.83634017,0.00000000
-2.68634317,6.55719956,0.03070720,0.34221796,0.70263577,1.39433516,2.81522735,3.85052833,1.85000522,0.00000000
-2.68034017,6.54947207,0.03114640,0.33548313,0.71863401,1.38625855,2.78863189,3.83575026,1.86483400,0.00000000
-2.67433717,6.54107303,0.03155875,0.32911037,0.73535558,1.37933915,2.75976800,3.81718435,1.88079485,0.00000000
-2.66833417,6.53161854,0.03194548,0.32307227,0.75268959,1.37358781,2.72856800,3.79460044,1.89778304,0.00000000
-2.66233117,6.52073655,0.03230844,0.31733907,0.77049311,1.36900528,2.69500555,3.76786070,1.91562149,0.00000000
-2.65632816,6.50809256,0.03265022,0.31188083,0.78859271,1.36558756,2.65910610,3.73693524,1.93406417,0.00000000
-2.65032516,6.49341470,0.03297406,0.30666960,0.80678734,1.36333153,2.62095653,3.70191444,1.95280261,0.00000000
-2.64432216,6.47651682,0.03328387,0.30168125,0.82485218,1.36224037,2.58071339,3.66301718,1.97147500,0.00000000
-2.63831916,6.45731797,0.03358422,0.29689707,0.84254362,1.36232848,2.53860868,3.62059390,1.98967792,0.00000000
-2.63231616,6.43585687,0.03388017,0.29230505,0.85960509,1.36362538,2.49495271,3.57512403,2.00697998,0.00000000
-2.62631316,6.41230027,0.03417725,0.28790071,0.87577360,1.36617832,2.45013343,3.52720733,2.02293719,0.00000000
-2.62031016,6.38694414,0.03448123,0.28368754,0.89078670,1.37005312,2.40461185,3.47754905,2.03710908,0.00000000
-2.61430715,6.36020721,0.03479791,0.27967700,0.90438971,1.37533318,2.35891350,3.42693918,2.04907515,0.00000000
-2.60830415,6.33261663,0.03513289,0.27588813,0.91634282,1.38211631,2.31361599,3.37622636,2.05845077,0.00000000
-2.60230115,6.30478595,0.03549126,0.27234675,0.92642790,1.39050949,2.26933305,3.32628729,2.06490178,0.00000000
-2.59629815,6.27738625,0.03587730,0.26908432,0.93445461,1.40062168,2.22669567,3.27799283,2.06815717,0.00000000
-2.59029515,6.25111138,0.03629411,0.26613650,0.94026570,1.41255481,2.18633113,3.23217231,2.06801912,0.00000000
-2.58429215,6.22663896,0.03674335,0.26354155,0.94374111,1.42639352,2.14884079,3.18957743,2.06436991,0.00000000
-2.57828914,6.20458892,0.03722488,0.26133853,0.94480089,1.44219403,2.11477789,3.15084757,2.05717528,0.00000000
-2.57228614,6.18548173,0.03773655,0.25956551,0.94340661,1.45997285,2.08462624,3.11647825,2.04648407,0.00000000
-2.56628314,6.16969852,0.03827398,0.25825769,0.93956137,1.47969607,2.05878105,3.08679414,2.03242414,0.00000000
-2.56028014,6.15744542,0.03883050,0.25744574,0.93330829,1.50126986,2.03753283,3.06192834,2.01519459,0.00000000
-2.55427714,6.14872430,0.03939709,0.25715421,0.92472771,1.52453301,2.02105516,3.04180899,1.99505485,0.00000000
-2.54827414,6.14331180,0.03996250,0.25740022,0.91393310,1.54925219,2.00939708,3.02615408,1.97231113,0.00000000
-2.54227114,6.14074841,0.04051350,0.25819233,0.90106601,1.57512041,2.00248044,3.01447511,1.94730081,0.00000000
-2.53626813,6.14033865,0.04103514,0.25952980,0.88629034,1.60175922,2.00010230,3.00608964,1.92037587,0.00000000
-2.53026513,6.14116302,0.04151123,0.26140208,0.86978609,1.62872477,2.00194242,3.00014237,1.89188594,0.00000000
-2.52426213,6.14210178,0.04192487,0.26378865,0.85174313,1.65551785,2.00757527,2.99563418,1.86216227,0.00000000
-2.51825913,6.14186995,0.04225902,0.26665916,0.83235516,1.68159756,2.01648611,2.99145778,1.83150318,0.00000000
-2.51225613,6.13906227,0.04249715,0.26997382,0.81181421,1.70639837,2.02809008,2.98643866,1.80016211,0.00000000
-2.50625313,6.13220638,0.04262392,0.27368411,0.79030602,1.72934962,2.04175367,2.97937956,1.76833870,0.00000000
-2.50025013,6.11982190,0.04262584,0.27773366,0.76800640,1.74989690,2.05681719,2.96910645,1.73617361,0.00000000
-2.49424712,6.10048272,0.04249184,0.28205930,0.74507880,1.76752407,2.07261734,2.95451408,1.70374729,0.00000000
-2.48824412,6.07287960,0.04221386,0.28659232,0.72167312,1.78177497,2.08850892,2.93460901,1.67108273,0.00000000
-2.48224112,6.03588013,0.04178725,0.29125980,0.69792574,1.79227362,2.10388458,2.90854831,1.63815210,0.00000000
-2.47623812,5.98858302,0.04121108,0.29598601,0.67396073,1.79874193,2.11819203,2.87567222,1.60488684,0.00000000
-2.47023512,5.93036423,0.04048831,0.30069386,0.64989196,1.80101382,2.13094813,2.83552943,1.57119063,0.00000000
-2.46423212,5.86091260,0.03962580,0.30530646,0.62582601,1.79904511,2.14174945,2.78789396,1.53695434,0.00000000
-2.45822911,5.78025331,0.03863416,0.30974865,0.60186554,1.79291839,2.15027936,2.73277319,1.50207232,0.00000000
-2.45222611,5.68875807,0.03752747,0.31394850,0.57811276,1.78284287,2.15631164,2.67040681,1.46645875,0.00000000
-2.44622311,5.58714167,0.03632280,0.31783894,0.55467284,1.76914878,2.15971109,2.60125704,1.43006335,0.00000000
-2.44022011,5.47644517,0.03503970,0.32135933,0.53165685,1.75227698,2.16043146,2.52599089,1.39288529,0.00000000
-2.43421711,5.35800676,0.03369955,0.32445702,0.50918400,1.73276398,2.15851137,2.44545544,1.35498461,0.00000000
-2.42821411,5.23342163,0.03232482,0.32708894,0.48738296,1.71122330,2.15406872,2.36064760,1.31649036,0.00000000
-2.42221111,5.10449310,0.03093837,0.32922311,0.46639213,1.68832413,2.14729434,2.27267963,1.27760494,0.00000000
-2.41620810,4.97317716,0.02956271,0.33084012,0.44635878,1.66476829,2.13844519,2.18274236,1.23860443,0.00000000
-2.41020510,4.84152310,0.02821931,0.33193440,0.42743699,1.64126663,2.12783752,2.09206734,1.19983459,0.00000000
-2.40420210,4.71161266,0.02692797,0.33251541,0.40978450,1.61851614,2.11584032,2.00188977,1.16170289,0.00000000
-2.39819910,4.58550036,0.02570627,0.33260846,0.39355863,1.59717867,2.10286895,1.91341331,1.12466679,0.00000000
-2.39219610,4.46515704,0.02456920,0.33225520,0.37891138,1.57786219,2.08937898,1.82777805,1.08921878,0.00000000
-2.38619310,4.35241865,0.02352881,0.33151370,0.36598401,1.56110546,2.07585984,1.74603246,1.05586894,0.00000000
-2.38019010,4.24894177,0.02259406,0.33045802,0.35490137,1.54736639,2.06282810,1.66910996,1.02512582,0.00000000
-2.37418709,4.15616686,0.02177076,0.32917712,0.34576624,1.53701448,2.05081983,1.59781048,0.99747647,0.00000000
-2.36818409,4.07528988,0.02106169,0.32777322,0.33865400,1.53032732,2.04038175,1.53278705,0.97336670,0.00000000
-2.36218109,4.00724242,0.02046674,0.32635943,0.33360803,1.52749082,2.03206086,1.47453737,0.95318236,0.00000000
-2.35617809,3.95268028,0.01998318,0.32505675,0.33063583,1.52860285,2.02639221,1.42340012,0.93723258,0.00000000
-2.35017509,3.91197978,0.01960604,0.32399051,0.32970642,1.53367965,2.02388506,1.37955550,0.92573574,0.00000000
-2.34417209,3.88524132,0.01932844,0.32328618,0.33074899,1.54266428,2.02500729,1.34302969,0.91880883,0.00000000
-2.33816908,3.87229922,0.01914208,0.32306487,0.33365290,1.55543640,2.03016873,1.31370250,0.91646061,0.00000000
-2.33216608,3.87273698,0.01903757,0.32343857,0.33826929,1.57182273,2.03970372,1.29131803,0.91858904,0.00000000
-2.32616308,3.88590704,0.01900487,0.32450530,0.34441404,1.59160746,2.05385391,1.27549750,0.92498287,0.00000000
-2.32016008,3.91095433,0.01903367,0.32634445,0.35187212,1.61454204,2.07275206,1.26575409,0.93532747,0.00000000
-2.31415708,3.94684270,0.01911371,0.32901251,0.36040319,1.64035418,2.09640781,1.26150923,0.94921463,0.00000000
-2.30815408,3.99238391,0.01923502,0.33253938,0.36974819,1.66875563,2.12469646,1.26211002,0.96615577,0.00000000
-2.30215108,4.04626839,0.01938822,0.33692548,0.37963671,1.69944887,2.15735157,1.26684750,0.98559802,0.00000000
-2.29614807,4.10709755,0.01956461,0.34213993,0.38979474,1.73213273,2.19396227,1.27497530,1.00694257,0.00000000
-2.29014507,4.17341727,0.01975638,0.34811980,0.39995267,1.76650730,2.23397577,1.28572850,1.02956428,0.00000000
-2.28414207,4.24375208,0.01995662,0.35477065,0.40985302,1.80227837,2.27670534,1.29834220,1.05283193,0.00000000
-2.27813907,4.31663979,0.02015939,0.36196831,0.41925763,1.83916190,2.32134392,1.31206960,1.07612811,0.00000000
-2.27213607,4.39066596,0.02035975,0.36956202,0.42795415,1.87688874,2.36698295,1.32619895,1.09886802,0.00000000
-2.26613307,4.46449766,0.02055375,0.37737864,0.43576138,1.91520998,2.41263586,1.34006926,1.12051640,0.00000000
-2.26013007,4.53691581,0.02073838,0.38522800,0.44253334,1.95390305,2.45726543,1.35308404,1.14060205,0.00000000
-2.25412706,4.60684508,0.02091157,0.39290899,0.44816197,1.99277859,2.49981379,1.36472290,1.15872926,0.00000000
-2.24812406,4.67338059,0.02107214,0.40021630,0.45257831,2.03168787,2.53923386,1.37455052,1.17458601,0.00000000
-2.24212106,4.73581012,0.02121973,0.40694745,0.45575215,2.07053040,2.57452090,1.38222279,1.18794849,0.00000000
-2.23611806,4.79363081,0.02135480,0.41290974,0.45769030,2.10926118,2.60474266,1.38748975,1.19868221,0.00000000
-2.23011506,4.84655939,0.02147851,0.41792694,0.45843345,2.14789692,2.62906685,1.39019548,1.20673945,0.00000000
-2.22411206,4.89453482,0.02159265,0.42184528,0.45805202,2.18652039,2.64678476,1.39027479,1.21215363,0.00000000
-2.21810905,4.93771282,0.02169959,0.42453857,0.45664094,2.22528214,2.65732995,1.38774692,1.21503080,0.00000000
-2.21210605,4.97645178,0.02180211,0.42591211,0.45431398,2.26439886,2.66029139,1.38270674,1.21553880,0.00000000
-2.20610305,5.01129002,0.02190330,0.42590536,0.45119754,2.30414759,2.65542051,1.37531359,1.21389463,0.00000000
-2.20010005,5.04291471,0.02200637,0.42449306,0.44742448,2.34485565,2.64263214,1.36577869,1.21035070,0.00000000
-2.19409705,5.07212336,0.02211451,0.42168496,0.44312807,2.38688580,2.62199949,1.35435137,1.20518049,0.00000000
-2.18809405,5.09977909,0.02223065,0.41752410,0.43843650,2.43061702,2.59374374,1.34130512,1.19866443,0.00000000
-2.18209105,5.12676144,0.02235729,0.41208378,0.43346798,2.47642135,2.55821888,1.32692393,1.19107638,0.00000000
-2.17608804,5.15391471,0.02249626,0.40546334,0.42832673,2.52463762,2.51589300,1.31148963,1.18267148,0.00000000
-2.17008504,5.18199629,0.02264854,0.39778314,0.42310002,2.57554333,2.46732685,1.29527090,1.17367567,0.00000000
-2.16408204,5.21162751,0.02281406,0.38917882,0.41785621,2.62932602,2.41315110,1.27851418,1.16427741,0.00000000
-2.15807904,5.24324953,0.02299156,0.37979537,0.41264399,2.68605598,2.35404327,1.26143710,1.15462169,0.00000000
-2.15207604,5.27708687,0.02317849,0.36978103,0.40749262,2.74566183,2.29070559,1.24422441,1.14480679,0.00000000
-2.14607304,5.31312069,0.02337094,0.35928166,0.40241327,2.80791097,2.22384460,1.22702649,1.13488350,0.00000000
-2.14007004,5.35107373,0.02356369,0.34843558,0.39740121,2.87239634,2.15415334,1.20996041,1.12485703,0.00000000
-2.13406703,5.39040811,0.02375022,0.33736919,0.39243877,2.93853092,2.08229668,1.19311309,1.11469129,0.00000000
-2.12806403,5.43033683,0.02392294,0.32619368,0.38749890,3.00555105,2.00890005,1.17654639,1.10431526,0.00000000
-2.12206103,5.46984873,0.02407335,0.31500269,0.38254905,3.07252908,1.93454179,1.16030344,1.09363115,0.00000000
-2.11605803,5.50774621,0.02419235,0.30387117,0.37755527,3.13839535,1.85974883,1.14441584,1.08252386,0.00000000
-2.11005503,5.54269434,0.02427056,0.29285531,0.37248625,3.20196921,1.78499543,1.12891106,1.07087128,0.00000000
-2.10405203,5.57327897,0.02429872,0.28199357,0.36731708,3.26199774,1.71070462,1.11381949,1.05855481,0.00000000
-2.09804902,5.59807139,0.02426802,0.27130848,0.36203258,3.31720093,1.63725163,1.09918076,1.04546971,0.00000000
-2.09204602,5.61569616,0.02417058,0.26080923,0.35663008,3.36632114,1.56496867,1.08504871,1.03153455,0.00000000
-2.08604302,5.62489892,0.02399977,0.25049472,0.35112132,3.40817452,1.49415058,1.07149484,1.01669954,0.00000000
-2.08004002,5.62461063,0.02375061,0.24035693,0.34553364,3.44170202,1.42506066,1.05861000,1.00095296,0.00000000
-2.07403702,5.61400492,0.02342002,0.23038431,0.33991015,3.46601715,1.35793606,1.04650416,0.98432572,0.00000000
-2.06803402,5.59254561,0.02300707,0.22056499,0.33430903,3.48044822,1.29299259,1.03530443,0.96689351,0.00000000
-2.06203102,5.56002174,0.02251316,0.21088973,0.32880184,3.48457264,1.23042838,1.02515147,0.94877661,0.00000000
-2.05602801,5.51656848,0.02194201,0.20135433,0.32347105,3.47824139,1.17042645,1.01619446,0.93013720,0.00000000
-2.05002501,5.46267250,0.02129970,0.19196146,0.31840676,3.46159237,1.11315601,1.00858518,0.91117444,0.00000000
-2.04402201,5.39916174,0.02059448,0.18272179,0.31370287,3.43505161,1.05877274,1.00247150,0.89211741,0.00000000
-2.03801901,5.32717995,0.01983657,0.17365455,0.30945277,3.39932239,1.00741809,0.99799072,0.87321632,0.00000000
-2.03201601,5.24814739,0.01903790,0.16478727,0.30574482,3.35536240,0.95921794,0.99526331,0.85473247,0.00000000
-2.02601301,5.16370961,0.01821169,0.15615509,0.30265782,3.30435042,0.91428092,0.99438728,0.83692738,0.00000000
-2.02001001,5.07567711,0.01737205,0.14779945,0.30025668,3.24764374,0.87269671,0.99543383,0.82005159,0.00000000
-2.01400700,4.98595881,0.01653356,0.13976639,0.29858849,3.18672878,0.83453459,0.99844412,0.80433394,0.00000000
-2.00800400,4.89649274,0.01571076,0.13210467,0.29767925,3.12316716,0.79984252,1.00342786,0.78997147,0.00000000
-2.00200100,4.80917736,0.01491770,0.12486362,0.29753139,3.05854001,0.76864696,1.01036325,0.77712093,0.00000000
-1.99599800,4.72580694,0.01416754,0.11809113,0.29812221,2.99439320,0.74095360,1.01919866,0.76589181,0.00000000
-1.98999500,4.64801379,0.01347208,0.11183160,0.29940344,2.93218617,0.71674893,1.02985571,0.75634175,0.00000000
-1.98399200,4.57722024,0.01284147,0.10612421,0.30130182,2.87324680,0.69600273,1.04223344,0.74847412,0.00000000
-1.97798899,4.51460214,0.01228390,0.10100145,0.30372083,2.81873425,0.67867132,1.05621354,0.74223821,0.00000000
-1.97198599,4.46106536,0.01180541,0.09648801,0.30654348,2.76961144,0.66470129,1.07166602,0.73753179,0.00000000
-1.96598299,4.41723581,0.01140975,0.09260006,0.30963598,2.72662814,0.65403366,1.08845509,0.73420601,0.00000000
-1.95997999,4.38346292,0.01109835,0.08934491,0.31285227,2.69031504,0.64660794,1.10644487,0.73207240,0.00000000
-1.95397699,4.35983564,0.01087032,0.08672115,0.31603916,2.66098858,0.64236600,1.12550451,0.73091150,0.00000000
-1.94797399,4.34620945,0.01072263,0.08471903,0.31904170,2.63876572,0.64125522,1.14551253,0.73048282,0.00000000
-1.94197099,4.34224234,0.01065025,0.08332122,0.32170891,2.62358730,0.64323084,1.16636001,0.73053547,0.00000000
-1.93596798,4.34743705,0.01064639,0.08250387,0.32389915,2.61524814,0.64825709,1.18795252,0.73081905,0.00000000
-1.92996498,4.36118701,0.01070282,0.08223776,0.32548530,2.61343165,0.65630695,1.21021068,0.73109426,0.00000000
-1.92396198,4.38282268,0.01081018,0.08248959,0.32635926,2.61774671,0.66736046,1.23306929,0.73114261,0.00000000
-1.91795898,4.41165567,0.01095838,0.08322335,0.32643566,2.62776424,0.68140141,1.25647512,0.73077491,0.00000000
-1.91195598,4.44701770,0.01113689,0.08440156,0.32565463,2.64305108,0.69841259,1.28038340,0.72983799,0.00000000
-1.90595298,4.48829215,0.01133516,0.08598643,0.32398355,2.66319914,0.71836959,1.30475331,0.72821960,0.00000000
-1.89994997,4.53493633,0.01154292,0.08794091,0.32141762,2.68784784,0.74123347,1.32954254,0.72585102,0.00000000
-1.89394697,4.58649317,0.01175054,0.09022940,0.31797934,2.71669869,0.76694254,1.35470132,0.72270753,0.00000000
-1.88794397,4.64259189,0.01194924,0.09281830,0.31371695,2.74952102,0.79540373,1.38016616,0.71880672,0.00000000
-1.88194097,4.70293777,0.01213135,0.09567630,0.30870183,2.78614884,0.82648382,1.40585360,0.71420470,0.00000000
