energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.33466733,4.27138424,0.00982869,0.09233399,0.58473314,4.30087396,0.01642301,0.17190481,0.22680353,0.02534617
-3.32866433,4.29724392,0.00951481,0.09097483,0.55924256,4.35418182,0.01611112,0.17206618,0.21999373,0.02505537
-3.32266133,4.31212257,0.00928223,0.08938577,0.53457443,4.39465253,0.01574668,0.17174018,0.21322325,0.02471106
-3.31665833,4.31516527,0.00913307,0.08758911,0.51073262,4.42121999,0.01533147,0.17089978,0.20654176,0.02431422
-3.31065533,4.30580225,0.00906932,0.08561918,0.48772100,4.43311604,0.01486890,0.16953113,0.20001141,0.02386885
-3.30465233,4.28377624,0.00909297,0.08352182,0.46554832,4.42990102,0.01436403,0.16763408,0.19370740,0.02338189
-3.29864932,4.24915832,0.00920621,0.08135356,0.44423186,4.41148215,0.01382340,0.16522217,0.18771803,0.02286310
-3.29264632,4.20235097,0.00941158,0.07918046,0.42379992,4.37811893,0.01325490,0.16232217,0.18214427,0.02232476
-3.28664332,4.14407844,0.00971210,0.07707659,0.40429289,4.33041530,0.01266756,0.15897314,0.17709863,0.02178142
-3.28064032,4.07536463,0.01011141,0.07512219,0.38576306,4.26929887,0.01207129,0.15522508,0.17270340,0.02124943
-3.27463732,3.99749931,0.01061375,0.07340159,0.36827308,4.19598830,0.01147660,0.15113721,0.16908823,0.02074654
-3.26863432,3.91199439,0.01122398,0.07200082,0.35189334,4.11195014,0.01089430,0.14677592,0.16638701,0.02029134
-3.26263132,3.82053184,0.01194742,0.07100512,0.33669842,4.01884732,0.01033518,0.14221258,0.16473417,0.01990267
-3.25662831,3.72490568,0.01278968,0.07049625,0.32276300,3.91848136,0.00980966,0.13752119,0.16426047,0.01959903
-3.25062531,3.62696040,0.01375632,0.07054981,0.31015723,3.81273100,0.00932751,0.13277601,0.16508836,0.01939793
-3.24462231,3.52852848,0.01485249,0.07123256,0.29894219,3.70348983,0.00889756,0.12804934,0.16732711,0.01931525
-3.23861931,3.43136951,0.01608248,0.07259985,0.28916548,3.59260562,0.00852740,0.12340935,0.17106782,0.01936470
-3.23261631,3.33711345,0.01744915,0.07469322,0.28085731,3.48182383,0.00822317,0.11891827,0.17637854,0.01955712
-3.22661331,3.24721023,0.01895344,0.07753828,0.27402736,3.37273748,0.00798938,0.11463075,0.18329964,0.01990009
-3.22061031,3.16288757,0.02059375,0.08114289,0.26866246,3.26674545,0.00782878,0.11059266,0.19183973,0.02039740
-3.21460730,3.08511861,0.02236543,0.08549588,0.26472533,3.16502039,0.00774221,0.10684020,0.20197222,0.02104874
-3.20860430,3.01460037,0.02426030,0.09056606,0.26215449,3.06848748,0.00772867,0.10339939,0.21363278,0.02184945
-3.20260130,2.95174353,0.02626622,0.09630198,0.26086517,2.97781415,0.00778524,0.10028594,0.22671788,0.02279040
-3.19659830,2.89667368,0.02836689,0.10263218,0.26075139,2.89341099,0.00790720,0.09750550,0.24108452,0.02385803
-3.19059530,2.84924358,0.03054167,0.10946603,0.26168893,2.81544284,0.00808819,0.09505414,0.25655126,0.02503449
-3.18459230,2.80905537,0.03276567,0.11669536,0.26353909,2.74384935,0.00832030,0.09291923,0.27290066,0.02629795
-3.17858929,2.77549163,0.03501004,0.12419655,0.26615314,2.67837318,0.00859437,0.09108048,0.28988300,0.02762308
-3.17258629,2.74775340,0.03724234,0.13183332,0.26937706,2.61859438,0.00890021,0.08951120,0.30722146,0.02898159
-3.16658329,2.72490344,0.03942730,0.13946001,0.27305644,2.56396867,0.00922689,0.08817968,0.32461831,0.03034299
-3.16058029,2.70591252,0.04152755,0.14692531,0.27704133,2.51386787,0.00956307,0.08705062,0.34176229,0.03167536
-3.15457729,2.68970670,0.04350466,0.15407630,0.28119069,2.46762020,0.00989735,0.08608670,0.35833667,0.03294629
-3.14857429,2.67521362,0.04532023,0.16076270,0.28537641,2.42454871,0.01021856,0.08524996,0.37402778,0.03412376
-3.14257129,2.66140580,0.04693707,0.16684118,0.28948655,2.38400622,0.01051615,0.08450326,0.38853383,0.03517713
-3.13656828,2.64733947,0.04832037,0.17217948,0.29342784,2.34540538,0.01078047,0.08381156,0.40157344,0.03607809
-3.13056528,2.63218751,0.04943894,0.17666034,0.29712728,2.30824292,0.01100309,0.08314303,0.41289372,0.03680149
-3.12456228,2.61526572,0.05026621,0.18018493,0.30053289,2.27211761,0.01117706,0.08247010,0.42227755,0.03732613
-3.11855928,2.59605172,0.05078126,0.18267574,0.30361360,2.23674168,0.01129713,0.08177019,0.42954969,0.03763542
-3.11255628,2.57419651,0.05096955,0.18407880,0.30635836,2.20194608,0.01135993,0.08102632,0.43458154,0.03771792
-3.10655328,2.54952889,0.05082352,0.18436506,0.30877468,2.16767998,0.01136404,0.08022750,0.43729436,0.03756757
-3.10055028,2.52205319,0.05034282,0.18353098,0.31088658,2.13400546,0.01131009,0.07936891,0.43766083,0.03718394
-3.09454727,2.49194129,0.04953444,0.18159831,0.31273230,2.10108827,0.01120073,0.07845184,0.43570495,0.03657208
-3.08854427,2.45951976,0.04841248,0.17861299,0.31436174,2.06918579,0.01104056,0.07748356,0.43150024,0.03574236
-3.08254127,2.42525336,0.04699766,0.17464334,0.31583389,2.03863315,0.01083599,0.07647686,0.42516653,0.03471001
-3.07653827,2.38972571,0.04531666,0.16977754,0.31721437,2.00982862,0.01059507,0.07544960,0.41686531,0.03349457
-3.07053527,2.35361849,0.04340122,0.16412060,0.31857302,1.98321877,0.01032724,0.07442404,0.40679401,0.03211917
-3.06453227,2.31768966,0.04128715,0.15779094,0.31998181,1.95928436,0.01004309,0.07342608,0.39517951,0.03060980
-3.05852926,2.28275177,0.03901314,0.15091666,0.32151287,1.93852700,0.00975403,0.07248442,0.38227103,0.02899442
-3.05252626,2.24965053,0.03661966,0.14363175,0.32323681,1.92145683,0.00947200,0.07162973,0.36833280,0.02730210
-3.04652326,2.21924429,0.03414771,0.13607233,0.32522110,1.90858130,0.00920913,0.07089367,0.35363675,0.02556215
-3.04052026,2.19238435,0.03163774,0.12837313,0.32752868,1.90039458,0.00897740,0.07030799,0.33845552,0.02380337
-3.03451726,2.16989625,0.02912862,0.12066413,0.33021650,1.89736750,0.00878836,0.06990355,0.32305593,0.02205325
-3.02851426,2.15256203,0.02665668,0.11306779,0.33333416,1.89993769,0.00865279,0.06970950,0.30769313,0.02033734
-3.02251126,2.14110327,0.02425506,0.10569654,0.33692244,1.90849947,0.00858044,0.06975233,0.29260556,0.01867878
-3.01650825,2.13616502,0.02195302,0.09865089,0.34101188,1.92339349,0.00857978,0.07005514,0.27801080,0.01709783
-3.01050525,2.13830053,0.01977564,0.09201804,0.34562130,1.94489596,0.00865782,0.07063686,0.26410237,0.01561164
-3.00450225,2.14795695,0.01774355,0.08587091,0.35075636,1.97320761,0.00881987,0.07151172,0.25104736,0.01423406
-2.99849925,2.16546225,0.01587286,0.08026774,0.35640828,2.00844263,0.00906945,0.07268864,0.23898506,0.01297567
-2.99249625,2.19101362,0.01417530,0.07525204,0.36255277,2.05061803,0.00940822,0.07417097,0.22802632,0.01184376
-2.98649325,2.22466788,0.01265842,0.07085297,0.36914931,2.09964405,0.00983589,0.07595618,0.21825375,0.01084256
-2.98049025,2.26633427,0.01132591,0.06708597,0.37614084,2.15531606,0.01035024,0.07803582,0.20972248,0.00997347
-2.97448724,2.31577015,0.01017801,0.06395371,0.38345404,2.21730875,0.01094719,0.08039559,0.20246156,0.00923527
-2.96848424,2.37258006,0.00921197,0.06144715,0.39100020,2.28517317,0.01162085,0.08301557,0.19647579,0.00862452
-2.96248124,2.43621850,0.00842252,0.05954678,0.39867670,2.35833703,0.01236372,0.08587061,0.19174796,0.00813588
-2.95647824,2.50599659,0.00780234,0.05822398,0.40636915,2.43610872,0.01316680,0.08893084,0.18824129,0.00776243
-2.95047524,2.58109278,0.00734257,0.05744236,0.41395415,2.51768512,0.01401991,0.09216232,0.18590218,0.00749604
-2.94447224,2.66056741,0.00703321,0.05715911,0.42130243,2.60216326,0.01491185,0.09552775,0.18466298,0.00732767
-2.93846923,2.74338089,0.00686358,0.05732647,0.42828251,2.68855553,0.01583079,0.09898732,0.18444487,0.00724772
-2.93246623,2.82841501,0.00682260,0.05789298,0.43476435,2.77580798,0.01676456,0.10249952,0.18516065,0.00724625
-2.92646323,2.91449675,0.00689919,0.05880484,0.44062327,2.86282130,0.01770094,0.10602207,0.18671749,0.00731326
-2.92046023,3.00042382,0.00708249,0.06000714,0.44574348,2.94847357,0.01862811,0.10951273,0.18901954,0.00743890
-2.91445723,3.08499122,0.00736205,0.06144504,0.45002150,3.03164410,0.01953491,0.11293016,0.19197026,0.00761364
-2.90845423,3.16701785,0.00772809,0.06306489,0.45336896,3.11123759,0.02041118,0.11623469,0.19547459,0.00782842
-2.90245123,3.24537233,0.00817152,0.06481521,0.45571492,3.18620770,0.02124810,0.11938901,0.19944076,0.00807479
-2.89644822,3.31899726,0.00868408,0.06664763,0.45700752,3.25557929,0.02203839,0.12235881,0.20378183,0.00834500
-2.89044522,3.38693111,0.00925839,0.06851765,0.45721492,3.31846875,0.02277653,0.12511324,0.20841683,0.00863205
-2.88444222,3.44832717,0.00988792,0.07038530,0.45632556,3.37410167,0.02345888,0.12762537,0.21327158,0.00892973
-2.87843922,3.50246891,0.01056696,0.07221567,0.45434785,3.42182747,0.02408375,0.12987244,0.21827914,0.00923267
-2.87243622,3.54878143,0.01129056,0.07397919,0.45130916,3.46113066,0.02465133,0.13183613,0.22337991,0.00953630
-2.86643322,3.58683875,0.01205440,0.07565186,0.44725448,3.49163830,0.02516361,0.13350258,0.22852139,0.00983680
-2.86043022,3.61636668,0.01285466,0.07721520,0.44224459,3.51312376,0.02562416,0.13486244,0.23365769,0.01013110
-2.85442721,3.63724138,0.01368782,0.07865603,0.43635402,3.52550653,0.02603787,0.13591077,0.23874872,0.01041679
-2.84842421,3.64948373,0.01455047,0.07996616,0.42966883,3.52884830,0.02641059,0.13664684,0.24375927,0.01069198
-2.84242121,3.65324968,0.01543910,0.08114184,0.42228424,3.52334536,0.02674874,0.13707389,0.24865791,0.01095529
-2.83641821,3.64881711,0.01634984,0.08218308,0.41430230,3.50931769,0.02705890,0.13719878,0.25341582,0.01120565
-2.83041521,3.63656956,0.01727823,0.08309293,0.40582956,3.48719490,0.02734736,0.13703160,0.25800564,0.01144223
-2.82441221,3.61697741,0.01821903,0.08387661,0.39697481,3.45749972,0.02761966,0.13658518,0.26240036,0.01166430
-2.81840920,3.59057742,0.01916599,0.08454065,0.38784679,3.42082931,0.02788024,0.13587459,0.26657235,0.01187114
-2.81240620,3.55795102,0.02011175,0.08509203,0.37855212,3.37783515,0.02813206,0.13491654,0.27049257,0.01206193
-2.80640320,3.51970242,0.02104771,0.08553738,0.36919318,3.32920205,0.02837634,0.13372888,0.27412998,0.01223562
-2.80040020,3.47643725,0.02196401,0.08588229,0.35986615,3.27562705,0.02861239,0.13232993,0.27745119,0.01239096
-2.79439720,3.42874248,0.02284961,0.08613063,0.35065908,3.21779897,0.02883752,0.13073791,0.28042040,0.01252638
-2.78839420,3.37716834,0.02369239,0.08628419,0.34165010,3.15637911,0.02904706,0.12897044,0.28299961,0.01264001
-2.78239120,3.32221302,0.02447940,0.08634236,0.33290577,3.09198414,0.02923453,0.12704400,0.28514906,0.01272972
-2.77638819,3.26431049,0.02519710,0.08630206,0.32447961,3.02517137,0.02939185,0.12497352,0.28682789,0.01279314
-2.77038519,3.20382203,0.02583178,0.08615778,0.31641089,2.95642724,0.02950971,0.12277203,0.28799505,0.01282773
-2.76438219,3.14103152,0.02636994,0.08590185,0.30872369,2.88615922,0.02957795,0.12045046,0.28861030,0.01283092
-2.75837919,3.07614469,0.02679876,0.08552481,0.30142639,2.81469145,0.02958602,0.11801749,0.28863530,0.01280018
-2.75237619,3.00929214,0.02710657,0.08501595,0.29451151,2.74226410,0.02952353,0.11547958,0.28803480,0.01273316
-2.74637319,2.94053595,0.02728327,0.08436390,0.28795612,2.66903651,0.02938067,0.11284110,0.28677777,0.01262782
-2.74037019,2.86987930,0.02732082,0.08355727,0.28172268,2.59509362,0.02914878,0.11010452,0.28483845,0.01248254
-2.73436718,2.79727870,0.02721358,0.08258534,0.27576042,2.52045561,0.02882071,0.10727084,0.28219739,0.01229626
-2.72836418,2.72265819,0.02695860,0.08143875,0.27000727,2.44508996,0.02839125,0.10433993,0.27884224,0.01206853
-2.72236118,2.64592471,0.02655583,0.08011004,0.26439217,2.36892542,0.02785739,0.10131106,0.27476847,0.01179964
-2.71635818,2.56698404,0.02600823,0.07859428,0.25883784,2.29186730,0.02721852,0.09818343,0.26997989,0.01149060
-2.71035518,2.48575655,0.02532175,0.07688949,0.25326381,2.21381323,0.02647653,0.09495671,0.26448898,0.01114319
-2.70435218,2.40219213,0.02450519,0.07499696,0.24758963,2.13466879,0.02563580,0.09163154,0.25831712,0.01075997
-2.69834917,2.31628372,0.02357001,0.07292157,0.24173814,2.05436231,0.02470310,0.08821006,0.25149460,0.01034416
-2.69234617,2.22807894,0.02252996,0.07067187,0.23563871,1.97285834,0.02368737,0.08469630,0.24406056,0.00989968
-2.68634317,2.13768949,0.02140073,0.06826013,0.22923013,1.89016907,0.02259950,0.08109654,0.23606279,0.00943095
-2.68034017,2.04529795,0.02019943,0.06570230,0.22246333,1.80636365,0.02145193,0.07741954,0.22755748,0.00894288
-2.67433717,1.95116197,0.01894416,0.06301792,0.21530346,1.72157480,0.02025837,0.07367669,0.21860888,0.00844068
-2.66833417,1.85561583,0.01765347,0.06022987,0.20773157,1.63600279,0.01903335,0.06988203,0.20928892,0.00792980
-2.66233117,1.75906930,0.01634584,0.05736424,0.19974558,1.54991672,0.01779187,0.06605216,0.19967681,0.00741578
-2.65632816,1.66200426,0.01503930,0.05445006,0.19136066,1.46365314,0.01654902,0.06220609,0.18985866,0.00690416
-2.65032516,1.56496908,0.01375096,0.05151912,0.18260893,1.37761229,0.01531968,0.05836490,0.17992702,0.00640036
-2.64432216,1.46857135,0.01249668,0.04860571,0.17353854,1.29225223,0.01411823,0.05455147,0.16998048,0.00590964
-2.63831916,1.37346914,0.01129083,0.04574650,0.16421225,1.20808120,0.01295830,0.05079002,0.16012322,0.00543700
-2.63231616,1.28036136,0.01014612,0.04298037,0.15470543,1.12564865,0.01185266,0.04710570,0.15046460,0.00498716
-2.62631316,1.18997753,0.00907347,0.04034833,0.14510379,1.04553537,0.01081310,0.04352410,0.14111868,0.00456457
-2.62031016,1.10306734,0.00808203,0.03789342,0.13550079,0.96834314,0.00985040,0.04007088,0.13220378,0.00417333
-2.61430715,1.02039043,0.00717926,0.03566073,0.12599493,0.89468420,0.00897435,0.03677126,0.12384194,0.00381730
-2.60830415,0.94270653,0.00637102,0.03369730,0.11668701,0.82517114,0.00819380,0.03364971,0.11615840,0.00350005
-2.60230115,0.87076625,0.00566179,0.03205217,0.10767747,0.76040716,0.00751681,0.03072958,0.10928095,0.00322497
-2.59629815,0.80530262,0.00505485,0.03077628,0.09906394,0.70097717,0.00695073,0.02803286,0.10333924,0.00299526
-2.59029515,0.74702332,0.00455255,0.02992236,0.09093899,0.64743973,0.00650234,0.02557996,0.09846394,0.00281401
-2.58429215,0.69660360,0.00415653,0.02954478,0.08338825,0.60031982,0.00617800,0.02338954,0.09478576,0.00268423
-2.57828914,0.65467974,0.00386798,0.02969923,0.07648881,0.56010247,0.00598371,0.02147846,0.09243428,0.00260887
-2.57228614,0.62184275,0.00368783,0.03044228,0.07030803,0.52722713,0.00592525,0.01986170,0.09153662,0.00259088
-2.56628314,0.59863214,0.00361697,0.03183078,0.06490264,0.50208245,0.00600814,0.01855232,0.09221579,0.00263317
-2.56028014,0.58552943,0.00365635,0.03392106,0.06031816,0.48500150,0.00623769,0.01756149,0.09458884,0.00273863
-2.55427714,0.58295124,0.00380715,0.03676798,0.05658861,0.47625700,0.00661886,0.01689848,0.09876478,0.00291008
-2.54827414,0.59124159,0.00407078,0.04042368,0.05373644,0.47605652,0.00715619,0.01657059,0.10484212,0.00315022
-2.54227114,0.61066346,0.00444896,0.04493625,0.05177263,0.48453747,0.00785354,0.01658315,0.11290630,0.00346155
-2.53626813,0.64138956,0.00494363,0.05034812,0.05069687,0.50176172,0.00871391,0.01693945,0.12302690,0.00384627
-2.53026513,0.68349236,0.00555697,0.05669444,0.05049796,0.52771003,0.00973906,0.01764055,0.13525466,0.00430621
-2.52426213,0.73693368,0.00629123,0.06400129,0.05115407,0.56227627,0.01092927,0.01868521,0.14961858,0.00484265
-2.51825913,0.80155427,0.00714871,0.07228388,0.05263323,0.60526172,0.01228290,0.02006961,0.16612306,0.00545625
-2.51225613,0.87706389,0.00813158,0.08154493,0.05489367,0.65636979,0.01379611,0.02178722,0.18474523,0.00614691
-2.50625313,0.96303250,0.00924179,0.09177304,0.05788432,0.71520140,0.01546246,0.02382849,0.20543272,0.00691365
-2.50025013,1.05888336,0.01048097,0.10294147,0.06154531,0.78125180,0.01727266,0.02618072,0.22810189,0.00775450
-2.49424712,1.16388870,0.01185029,0.11500714,0.06580849,0.85390899,0.01921427,0.02882782,0.25263671,0.00866645
-2.48824412,1.27716879,0.01335042,0.12791015,0.07059813,0.93245447,0.02127162,0.03175020,0.27888846,0.00964541
-2.48224112,1.39769508,0.01498145,0.14157373,0.07583173,1.01606675,0.02342569,0.03492473,0.30667629,0.01068613
-2.47623812,1.52429784,0.01674287,0.15590476,0.08142090,1.10382791,0.02565421,0.03832478,0.33578876,0.01178230
-2.47023512,1.65567893,0.01863352,0.17079493,0.08727255,1.19473368,0.02793184,0.04192039,0.36598638,0.01292657
-2.46423212,1.79042968,0.02065159,0.18612237,0.09329020,1.28770701,0.03023055,0.04567853,0.39700511,0.01411063
-2.45822911,1.92705385,0.02279463,0.20175398,0.09937546,1.38161526,0.03252002,0.04956355,0.42856084,0.01532540
-2.45222611,2.06399540,0.02505955,0.21754813,0.10542974,1.47529069,0.03476833,0.05353770,0.46035457,0.01656115
-2.44622311,2.19967039,0.02744255,0.23335787,0.11135607,1.56755395,0.03694267,0.05756180,0.49207842,0.01780774
-2.44022011,2.33250217,0.02993914,0.24903441,0.11706106,1.65723993,0.03901014,0.06159602,0.52342191,0.01905478
-2.43421711,2.46095871,0.03254402,0.26443075,0.12245682,1.74322526,0.04093872,0.06560070,0.55407864,0.02029191
-2.42821411,2.58359084,0.03525098,0.27940532,0.12746302,1.82445649,0.04269816,0.06953727,0.58375288,0.02150899
-2.42221111,2.69906989,0.03805275,0.29382556,0.13200865,1.89997802,0.04426098,0.07336913,0.61216590,0.02269633
-2.41620810,2.80622328,0.04094080,0.30757115,0.13603382,1.96895861,0.04560337,0.07706255,0.63906183,0.02384490
-2.41020510,2.90406648,0.04390515,0.32053680,0.13949114,2.03071538,0.04670602,0.08058748,0.66421282,0.02494648
-2.40420210,2.99183004,0.04693410,0.33263458,0.14234689,2.08473426,0.04755485,0.08391822,0.68742325,0.02599379
-2.39819910,3.06898035,0.05001404,0.34379554,0.14458179,2.13068581,0.04814159,0.08703407,0.70853294,0.02698062
-2.39219610,3.13523309,0.05312918,0.35397073,0.14619133,2.16843562,0.04846418,0.08991967,0.72741919,0.02790190
-2.38619310,3.19055867,0.05626148,0.36313142,0.14718569,2.19804858,0.04852692,0.09256523,0.74399772,0.02875366
-2.38019010,3.23517926,0.05939052,0.37126873,0.14758916,2.21978661,0.04834048,0.09496652,0.75822237,0.02953309
-2.37418709,3.26955722,0.06249352,0.37839253,0.14743915,2.23409968,0.04792164,0.09712471,0.77008386,0.03023843
-2.36818409,3.29437551,0.06554552,0.38452992,0.14678478,2.24161015,0.04729279,0.09904593,0.77960751,0.03086895
-2.36218109,3.31051043,0.06851969,0.38972311,0.14568507,2.24309099,0.04648129,0.10074067,0.78685028,0.03142481
-2.35617809,3.31899809,0.07138772,0.39402712,0.14420688,2.23943839,0.04551862,0.10222308,0.79189722,0.03190700
-2.35017509,3.32099555,0.07412052,0.39750721,0.14242260,2.23163994,0.04443936,0.10351003,0.79485752,0.03231719
-2.34417209,3.31773853,0.07668890,0.40023630,0.14040771,2.22073932,0.04328011,0.10462021,0.79586045,0.03265768
-2.33816908,3.31049719,0.07906450,0.40229246,0.13823831,2.20779917,0.04207831,0.10557311,0.79505136,0.03293126
-2.33216608,3.30053182,0.08122070,0.40375654,0.13598871,2.19386336,0.04087110,0.10638807,0.79258784,0.03314117
-2.32616308,3.28905034,0.08313372,0.40471009,0.13372919,2.17992052,0.03969410,0.10708333,0.78863632,0.03329100
-2.32016008,3.27716922,0.08478356,0.40523361,0.13152393,2.16687006,0.03858039,0.10767529,0.78336903,0.03338464
-2.31415708,3.26587945,0.08615502,0.40540507,0.12942934,2.15549245,0.03755950,0.10817779,0.77696154,0.03342628
-2.30815408,3.25601872,0.08723848,0.40529883,0.12749271,2.14642478,0.03665664,0.10860169,0.76959078,0.03342034
-2.30215108,3.24825092,0.08803061,0.40498485,0.12575124,2.14014272,0.03589202,0.10895460,0.76143347,0.03337146
-2.29614807,3.24305362,0.08853479,0.40452817,0.12423153,2.13694975,0.03528042,0.10924080,0.75266501,0.03328444
-2.29014507,3.24071356,0.08876130,0.40398860,0.12294952,2.13697372,0.03483095,0.10946145,0.74345854,0.03316426
-2.28414207,3.24133022,0.08872715,0.40342048,0.12191078,2.14017117,0.03454705,0.10961490,0.73398424,0.03301597
-2.27813907,3.24482680,0.08845569,0.40287261,0.12111122,2.14633863,0.03442662,0.10969723,0.72440850,0.03284466
-2.27213607,3.25096775,0.08797582,0.40238806,0.12053813,2.15513056,0.03446243,0.10970295,0.71489300,0.03265534
-2.26613307,3.25938162,0.08732097,0.40200399,0.12017142,2.16608251,0.03464264,0.10962572,0.70559355,0.03245288
-2.26013007,3.26958789,0.08652780,0.40175134,0.11998508,2.17863849,0.03495144,0.10945915,0.69665848,0.03224185
-2.25412706,3.28102611,0.08563474,0.40165438,0.11994878,2.19218085,0.03536988,0.10919760,0.68822668,0.03202641
-2.24812406,3.29308578,0.08468033,0.40173018,0.12002943,2.20606113,0.03587664,0.10883689,0.68042522,0.03181015
-2.24212106,3.30513541,0.08370158,0.40198792,0.12019272,2.21963020,0.03644897,0.10837491,0.67336656,0.03159596
-2.23611806,3.31654932,0.08273232,0.40242822,0.12040454,2.23226629,0.03706350,0.10781209,0.66714551,0.03138592
-2.23011506,3.32673091,0.08180172,0.40304243,0.12063221,2.24339936,0.03769707,0.10715173,0.66183603,0.03118115
-2.22411206,3.33513163,0.08093290,0.40381198,0.12084548,2.25253094,0.03832749,0.10640004,0.65748805,0.03098173
-2.21810905,3.34126499,0.08014193,0.40470799,0.12101732,2.25924857,0.03893415,0.10556612,0.65412464,0.03078671
-2.21210605,3.34471544,0.07943707,0.40569099,0.12112439,2.26323450,0.03949854,0.10466166,0.65173950,0.03059400
-2.20610305,3.34514237,0.07881842,0.40671115,0.12114729,2.26426870,0.04000469,0.10370054,0.65029532,0.03040050
-2.20010005,3.34227979,0.07827796,0.40770874,0.12107061,2.26222654,0.04043934,0.10269836,0.64972296,0.03020215
-2.19409705,3.33593248,0.07779995,0.40861518,0.12088272,2.25707191,0.04079212,0.10167179,0.64992180,0.02999405
-2.18809405,3.32596974,0.07736171,0.40935450,0.12057545,2.24884681,0.04105551,0.10063802,0.65076128,0.02977068
-2.18209105,3.31231797,0.07693482,0.40984535,0.12014374,2.23765863,0.04122474,0.09961422,0.65208379,0.02952610
-2.17608804,3.29495325,0.07648644,0.41000343,0.11958511,2.22366638,0.04129759,0.09861705,0.65370889,0.02925421
-2.17008504,3.27389516,0.07598099,0.40974437,0.11889933,2.20706731,0.04127414,0.09766239,0.65543876,0.02894905
-2.16408204,3.24920274,0.07538184,0.40898693,0.11808805,2.18808500,0.04115648,0.09676515,0.65706470,0.02860506
-2.15807904,3.22097341,0.07465313,0.40765636,0.11715454,2.16696005,0.04094839,0.09593932,0.65837458,0.02821740
-2.15207604,3.18934507,0.07376146,0.40568792,0.11610364,2.14394401,0.04065508,0.09519820,0.65916079,0.02778217
-2.14607304,3.15450157,0.07267749,0.40303021,0.11494179,2.11929701,0.04028288,0.09455478,0.65922840,0.02729673
-2.14007004,3.11668110,0.07137733,0.39964827,0.11367722,2.09328914,0.03983908,0.09402227,0.65840319,0.02675986
-2.13406703,3.07618669,0.06984366,0.39552632,0.11232025,2.06620528,0.03933174,0.09361476,0.65653909,0.02617187
-2.12806403,3.03339803,0.06806647,0.39066976,0.11088368,2.03835263,0.03876956,0.09334783,0.65352469,0.02553479
-2.12206103,2.98878310,0.06604355,0.38510652,0.10938324,2.01007025,0.03816180,0.09323921,0.64928834,0.02485230
-2.11605803,2.94290841,0.06378056,0.37888758,0.10783793,1.98173933,0.03751830,0.09330926,0.64380177,0.02412971
-2.11005503,2.89644643,0.06129078,0.37208643,0.10627042,1.95379299,0.03684938,0.09358140,0.63708176,0.02337387
-2.10405203,2.85017900,0.05859451,0.36479770,0.10470728,1.92672453,0.03616589,0.09408217,0.62918985,0.02259295
-2.09804902,2.80499554,0.05571823,0.35713468,0.10317898,1.90109294,0.03547916,0.09484115,0.62023006,0.02179622
-2.09204602,2.76188549,0.05269354,0.34922606,0.10171980,1.87752471,0.03480095,0.09589048,0.61034461,0.02099376
-2.08604302,2.72192460,0.04955586,0.34121180,0.10036750,1.85671138,0.03414336,0.09726418,0.59970795,0.02019608
-2.08004002,2.68625506,0.04634317,0.33323841,0.09916276,1.83940241,0.03351871,0.09899709,0.58851919,0.01941386
-2.07403702,2.65606015,0.04309462,0.32545376,0.09814842,1.82639347,0.03293931,0.10112365,0.57699353,0.01865748
-2.06803402,2.63253426,0.03984920,0.31800170,0.09736862,1.81851038,0.03241727,0.10367638,0.56535288,0.01793677
-2.06203102,2.61684959,0.03664451,0.31101670,0.09686776,1.81658944,0.03196418,0.10668439,0.55381628,0.01726059
-2.05602801,2.61012118,0.03351573,0.30461881,0.09668944,1.82145517,0.03159081,0.11017170,0.54259060,0.01663659
-2.05002501,2.61337188,0.03049463,0.29890907,0.09687535,1.83389634,0.03130683,0.11415579,0.53186190,0.01607095
-2.04402201,2.62749917,0.02760894,0.29396577,0.09746431,1.85464187,0.03112043,0.11864613,0.52178799,0.01556819
-2.03801901,2.65324539,0.02488183,0.28984151,0.09849132,1.88433747,0.03103806,0.12364314,0.51249239,0.01513105
-2.03201601,2.69117310,0.02233165,0.28656146,0.09998684,1.92352456,0.03106417,0.12913729,0.50406027,0.01476045
-2.02601301,2.74164649,0.01997188,0.28412267,0.10197627,1.97262221,0.03120104,0.13510874,0.49653611,0.01445549
-2.02001001,2.80481986,0.01781124,0.28249463,0.10447958,2.03191308,0.03144864,0.14152727,0.48992362,0.01421359
-2.01400700,2.88063358,0.01585397,0.28162098,0.10751127,2.10153372,0.03180459,0.14835269,0.48418749,0.01403058
-2.00800400,2.96881728,0.01410027,0.28142224,0.11108041,2.18146966,0.03226421,0.15553559,0.47925701,0.01390097
-2.00200100,3.06890001,0.01254680,0.28179948,0.11519095,2.27155499,0.03282063,0.16301856,0.47503134,0.01381817
-1.99599800,3.18022644,0.01118727,0.28263881,0.11984212,2.37147628,0.03346502,0.17073760,0.47138595,0.01377476
-1.98999500,3.30197791,0.01001303,0.28381625,0.12502894,2.48078024,0.03418684,0.17862380,0.46817998,0.01376285
-1.98399200,3.43319702,0.00901370,0.28520303,0.13074276,2.59888440,0.03497412,0.18660515,0.46526402,0.01377433
-1.97798899,3.57281441,0.00817772,0.28667084,0.13697178,2.72508996,0.03581387,0.19460841,0.46248795,0.01380120
-1.97198599,3.71967611,0.00749294,0.28809688,0.14370150,2.85859613,0.03669243,0.20256088,0.45970835,0.01383583
