energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.14707354,1.93011385,0.00424170,0.00000000,0.00385941,0.07479364,0.00871746,0.28916188,0.74014096,1.46879468
-0.14107054,2.02549234,0.00420827,0.00000000,0.00412360,0.07939860,0.00940622,0.29290828,0.78003235,1.55131194
-0.13506753,2.12818387,0.00421346,0.00000000,0.00442263,0.08449034,0.01013344,0.29960722,0.82318812,1.63532395
-0.12906453,2.23666565,0.00425358,0.00000000,0.00475407,0.08999758,0.01089087,0.30889325,0.86919036,1.71987045
-0.12306153,2.34925874,0.00432452,0.00000000,0.00511495,0.09583962,0.01166925,0.32037037,0.91756662,1.80392304
-0.11705853,2.46416559,0.00442183,0.00000000,0.00550180,0.10192808,0.01245858,0.33362077,0.96779518,1.88640489
-0.11105553,2.57951324,0.00454089,0.00000000,0.00591066,0.10816894,0.01324839,0.34821390,1.01931274,1.96621386
-0.10505253,2.69340088,0.00467701,0.00000000,0.00633707,0.11446479,0.01402811,0.36371565,1.07152410,2.04224880
-0.09904952,2.80395047,0.00482560,0.00000000,0.00677619,0.12071727,0.01478734,0.37969769,1.12381370,2.11343820
-0.09304652,2.90935888,0.00498225,0.00000000,0.00722278,0.12682959,0.01551627,0.39574659,1.17555863,2.17877030
-0.08704352,3.00794969,0.00514288,0.00000000,0.00767138,0.13270905,0.01620600,0.41147268,1.22614265,2.23732363
-0.08104052,3.09822267,0.00530381,0.00000000,0.00811630,0.13826947,0.01684887,0.42651827,1.27497075,2.28829685
-0.07503752,3.17889926,0.00546188,0.00000000,0.00855180,0.14343349,0.01743875,0.44056513,1.32148370,2.33103661
-0.06903452,3.24896182,0.00561448,0.00000000,0.00897218,0.14813456,0.01797130,0.45334100,1.36517209,2.36506224
-0.06303152,3.30768539,0.00575964,0.00000000,0.00937186,0.15231867,0.01844414,0.46462473,1.40558927,2.39008619
-0.05702851,3.35466025,0.00589599,0.00000000,0.00974556,0.15594562,0.01885693,0.47425015,1.44236276,2.40602909
-0.05102551,3.38980447,0.00602283,0.00000000,0.01008837,0.15898994,0.01921142,0.48210835,1.47520375,2.41302890
-0.04502251,3.41336580,0.00614005,0.00000000,0.01039589,0.16144126,0.01951139,0.48814831,1.50391428,2.41144338
-0.03901951,3.42591283,0.00624812,0.00000000,0.01066432,0.16330433,0.01976250,0.49237601,1.52839192,2.40184582
-0.03301651,3.42831586,0.00634801,0.00000000,0.01089057,0.16459845,0.01997205,0.49485185,1.54863183,2.38501411
-0.02701351,3.42171826,0.00644113,0.00000000,0.01107234,0.16535662,0.02014875,0.49568681,1.56472621,2.36191354
-0.02101051,3.40749977,0.00652919,0.00000000,0.01120818,0.16562421,0.02030232,0.49503723,1.57686127,2.33367400
-0.01500750,3.38723336,0.00661416,0.00000000,0.01129754,0.16545736,0.02044317,0.49309869,1.58531178,2.30156257
-0.00900450,3.36263748,0.00669812,0.00000000,0.01134082,0.16492117,0.02058198,0.49009925,1.59043369,2.26695261
-0.00300150,3.33552591,0.00678313,0.00000000,0.01133933,0.16408763,0.02072932,0.48629218,1.59265503,2.23129052
0.00300150,3.30775711,0.00687120,0.00000000,0.01129530,0.16303360,0.02089526,0.48194878,1.59246540,2.19606150
0.00900450,3.28118522,0.00696413,0.00000000,0.01121181,0.16183866,0.02108910,0.47735128,1.59040462,2.16275547
0.01500750,3.25761419,0.00706345,0.00000000,0.01109276,0.16058311,0.02131900,0.47278641,1.58705073,2.13283422
0.02101051,3.23875675,0.00717037,0.00000000,0.01094274,0.15934602,0.02159183,0.46853953,1.58300770,2.10770078
0.02701351,3.22619896,0.00728572,0.00000000,0.01076693,0.15820348,0.02191300,0.46488969,1.57889319,2.08867164
0.03301651,3.22137123,0.00740992,0.00000000,0.01057097,0.15722708,0.02228636,0.46210566,1.57532653,2.07695225
0.03901951,3.22552576,0.00754298,0.00000000,0.01036082,0.15648253,0.02271423,0.46044287,1.57291694,2.07361606
0.04502251,3.23972030,0.00768454,0.00000000,0.01014260,0.15602856,0.02319743,0.46014122,1.57225238,2.07958705
0.05102551,3.26480763,0.00783384,0.00000000,0.00992242,0.15591604,0.02373538,0.46142368,1.57388864,2.09562554
0.05702851,3.30142991,0.00798984,0.00000000,0.00970625,0.15618731,0.02432627,0.46449546,1.57833903,2.12231694
0.06303152,3.35001686,0.00815122,0.00000000,0.00949972,0.15687560,0.02496725,0.46954347,1.58606442,2.16006305
0.06903452,3.41078679,0.00831647,0.00000000,0.00930801,0.15800477,0.02565454,0.47673589,1.59746372,2.20907541
0.07503752,3.48374925,0.00848398,0.00000000,0.00913573,0.15958906,0.02638371,0.48622168,1.61286471,2.26937053
0.08104052,3.56870869,0.00865206,0.00000000,0.00898678,0.16163295,0.02714977,0.49812956,1.63251545,2.34076653
0.08704352,3.66526821,0.00881903,0.00000000,0.00886428,0.16413123,0.02794731,0.51256659,1.65657616,2.42288134
0.09304652,3.77283323,0.00898328,0.00000000,0.00877051,0.16706902,0.02877066,0.52961597,1.68511205,2.51513244
0.09904952,3.89061500,0.00914330,0.00000000,0.00870690,0.17042197,0.02961389,0.54933411,1.71808712,2.61673851
0.10505253,4.01763415,0.00929770,0.00000000,0.00867399,0.17415647,0.03047087,0.57174703,1.75535945,2.72672338
0.11105553,4.15272504,0.00944526,0.00000000,0.00867151,0.17823001,0.03133526,0.59684608,1.79667835,2.84392308
0.11705853,4.29454159,0.00958490,0.00000000,0.00869838,0.18259166,0.03220049,0.62458328,1.84168370,2.96699634
0.12306153,4.44156569,0.00971567,0.00000000,0.00875286,0.18718262,0.03305973,0.65486650,1.88990804,3.09443953
0.12906453,4.59211919,0.00983675,0.00000000,0.00883261,0.19193695,0.03390584,0.68755478,1.94078164,3.22460632
0.13506753,4.74438036,0.00994739,0.00000000,0.00893485,0.19678252,0.03473135,0.72245421,1.99364093,3.35573273
0.14107054,4.89640580,0.01004691,0.00000000,0.00905649,0.20164201,0.03552847,0.75931474,2.04774042,3.48596744
0.14707354,5.04615822,0.01013464,0.00000000,0.00919430,0.20643422,0.03628912,0.79782838,2.10226808,3.61340745
0.15307654,5.19154032,0.01020989,0.00000000,0.00934504,0.21107546,0.03700500,0.83762901,2.15636405,3.73613846
0.15907954,5.33043447,0.01027191,0.00000000,0.00950564,0.21548116,0.03766772,0.87829430,2.20914228,3.85227908
0.16508254,5.46074761,0.01031990,0.00000000,0.00967336,0.21956752,0.03826897,0.91934987,2.25971449,3.96002775
0.17108554,5.58046014,0.01035300,0.00000000,0.00984591,0.22325336,0.03880070,0.96027584,2.30721580,4.05771075
0.17708854,5.68767732,0.01037027,0.00000000,0.01002155,0.22646195,0.03925540,1.00051576,2.35083097,4.14382954
0.18309155,5.78068120,0.01037070,0.00000000,0.01019924,0.22912283,0.03962630,1.03948789,2.38982029,4.21710542
0.18909455,5.85798106,0.01035331,0.00000000,0.01037865,0.23117356,0.03990768,1.07659848,2.42354396,4.27651961
0.19509755,5.91835988,0.01031710,0.00000000,0.01056021,0.23256137,0.04009510,1.11125664,2.45148386,4.32134668
0.20110055,5.96091475,0.01026118,0.00000000,0.01074514,0.23324455,0.04018561,1.14289043,2.47326157,4.35117951
0.20710355,5.98508883,0.01018478,0.00000000,0.01093536,0.23319365,0.04017797,1.17096331,2.48865166,4.36594445
0.21310655,5.99069309,0.01008732,0.00000000,0.01113346,0.23239231,0.04007273,1.19499055,2.49758953,4.36590532
0.21910955,5.97791624,0.00996850,0.00000000,0.01134256,0.23083777,0.03987230,1.21455460,2.50017297,4.35165572
0.22511256,5.94732172,0.00982830,0.00000000,0.01156619,0.22854099,0.03958096,1.22931883,2.49665744,4.32409955
0.23111556,5.89983144,0.00966705,0.00000000,0.01180810,0.22552632,0.03920470,1.23903889,2.48744474,4.28441991
0.23711856,5.83669614,0.00948548,0.00000000,0.01207207,0.22183083,0.03875111,1.24357119,2.47306557,4.23403760
0.24312156,5.75945345,0.00928470,0.00000000,0.01236167,0.21750320,0.03822907,1.24287780,2.45415644,4.17456047
0.24912456,5.66987476,0.00906620,0.00000000,0.01268009,0.21260228,0.03764846,1.23702767,2.43143196,4.10772561
0.25512756,5.56990303,0.00883186,0.00000000,0.01302982,0.20719528,0.03701979,1.22619386,2.40565355,4.03533663
0.26113057,5.46158404,0.00858387,0.00000000,0.01341250,0.20135579,0.03635383,1.21064697,2.37759597,3.95919864
0.26713357,5.34699374,0.00832469,0.00000000,0.01382870,0.19516155,0.03566112,1.19074482,2.34801331,3.88105344
0.27313657,5.22816500,0.00805698,0.00000000,0.01427769,0.18869217,0.03495166,1.16691904,2.31760579,3.80251790
0.27913957,5.10701686,0.00778351,0.00000000,0.01475738,0.18202684,0.03423446,1.13965905,2.28698917,3.72502790
0.28514257,4.98528944,0.00750709,0.00000000,0.01526414,0.17524211,0.03351725,1.10949420,2.25666814,3.64979035
0.29114557,4.86448738,0.00723045,0.00000000,0.01579283,0.16840989,0.03280618,1.07697492,2.22701506,3.57774531
0.29714857,4.74583453,0.00695618,0.00000000,0.01633676,0.16159566,0.03210563,1.04265376,2.19825503,3.50953979
0.30315158,4.63024174,0.00668662,0.00000000,0.01688782,0.15485701,0.03141814,1.00706724,2.17045824,3.44551432
0.30915458,4.51828923,0.00642380,0.00000000,0.01743661,0.14824264,0.03074434,0.97071931,2.14353980,3.38570284
0.31515758,4.41022444,0.00616943,0.00000000,0.01797265,0.14179166,0.03008308,0.93406712,2.11726722,3.32984582
0.32116058,4.30597503,0.00592478,0.00000000,0.01848465,0.13553340,0.02943154,0.89750980,2.09127522,3.27741589
0.32716358,4.20517657,0.00569076,0.00000000,0.01896088,0.12948765,0.02878554,0.86138050,2.06508702,3.22765487
0.33316658,4.10721320,0.00546786,0.00000000,0.01938946,0.12366522,0.02813980,0.82594209,2.03814117,3.17962022
0.33916958,4.01126929,0.00525621,0.00000000,0.01975881,0.11806898,0.02748835,0.79138635,2.00982256,3.13223895
0.34517259,3.91638934,0.00505561,0.00000000,0.02005803,0.11269504,0.02682486,0.75783669,1.97949606,3.08436639
0.35117559,3.82154309,0.00486561,0.00000000,0.02027732,0.10753432,0.02614314,0.72535378,1.94654108,3.03484705
0.35717859,3.72569267,0.00468556,0.00000000,0.02040832,0.10257409,0.02543744,0.69394389,1.91038544,2.98257486
0.36318159,3.62785827,0.00451475,0.00000000,0.02044447,0.09779965,0.02470289,0.66356907,1.87053677,2.92655009
0.36918459,3.52717933,0.00435240,0.00000000,0.02038130,0.09319594,0.02393580,0.63415858,1.82661011,2.86593033
0.37518759,3.42296819,0.00419783,0.00000000,0.02021661,0.08874905,0.02313393,0.60562092,1.77835027,2.80007339
0.38119060,3.31475386,0.00405049,0.00000000,0.01995064,0.08444748,0.02229664,0.57785562,1.72564798,2.72857037
0.38719360,3.20231396,0.00391006,0.00000000,0.01958608,0.08028319,0.02142506,0.55076432,1.66854932,2.65126761
0.39319660,3.08569368,0.00377646,0.00000000,0.01912804,0.07625236,0.02052207,0.52426038,1.60725793,2.56827688
0.39919960,2.96521117,0.00364991,0.00000000,0.01858394,0.07235579,0.01959227,0.49827683,1.54213027,2.47997362
0.40520260,2.84144971,0.00353094,0.00000000,0.01796327,0.06859900,0.01864181,0.47277214,1.47366424,2.38698387
0.41120560,2.71523736,0.00342039,0.00000000,0.01727730,0.06499203,0.01767821,0.44773389,1.40248193,2.29016087
0.41720860,2.58761583,0.00331936,0.00000000,0.01653875,0.06154889,0.01671012,0.42318006,1.32930762,2.19055285
0.42321161,2.45980038,0.00322923,0.00000000,0.01576142,0.05828687,0.01574693,0.39915837,1.25494204,2.08936380
0.42921461,2.33313331,0.00315153,0.00000000,0.01495972,0.05522553,0.01479855,0.37574365,1.18023448,1.98790971
0.43521761,2.20903348,0.00308793,0.00000000,0.01414828,0.05238566,0.01387499,0.35303371,1.10605392,1.88757210
0.44122061,2.08894471,0.00304013,0.00000000,0.01334153,0.04978813,0.01298605,0.33114411,1.03326064,1.78975157
0.44722361,1.97428542,0.00300982,0.00000000,0.01255330,0.04745273,0.01214098,0.31020211,0.96267959,1.69582331
0.45322661,1.86640220,0.00299856,0.00000000,0.01179646,0.04539715,0.01134825,0.29034047,0.89507650,1.60709649
0.45922961,1.76652896,0.00300774,0.00000000,0.01108263,0.04363592,0.01061526,0.27169123,0.83113775,1.52477930
0.46523262,1.67575347,0.00303850,0.00000000,0.01042197,0.04217973,0.00994819,0.25438001,0.77145445,1.44995067
0.47123562,1.59499238,0.00309170,0.00000000,0.00982294,0.04103477,0.00935184,0.23852116,0.71651139,1.38353942
0.47723862,1.52497501,0.00316782,0.00000000,0.00929226,0.04020240,0.00882962,0.22421372,0.66668066,1.32631122
0.48324162,1.46623624,0.00326704,0.00000000,0.00883487,0.03967908,0.00838346,0.21153864,0.62222005,1.27886302
0.48924462,1.41911773,0.00338912,0.00000000,0.00845394,0.03945645,0.00801397,0.20055710,0.58327576,1.24162440
0.49524762,1.38377671,0.00353349,0.00000000,0.00815094,0.03952176,0.00772045,0.19130995,0.54988896,1.21486494
0.50125063,1.36020096,0.00369923,0.00000000,0.00792585,0.03985842,0.00750107,0.18381817,0.52200542,1.19870616
0.50725363,1.34822851,0.00388510,0.00000000,0.00777724,0.04044675,0.00735307,0.17808427,0.49948758,1.19313691
0.51325663,1.34757031,0.00408959,0.00000000,0.00770252,0.04126490,0.00727291,0.17409428,0.48212810,1.19803040
0.51925963,1.35783424,0.00431099,0.00000000,0.00769816,0.04228976,0.00725653,0.17182020,0.46966426,1.21316169
0.52526263,1.37854876,0.00454739,0.00000000,0.00775983,0.04349800,0.00729953,0.17122273,0.46179218,1.23822405
0.53126563,1.40918473,0.00479676,0.00000000,0.00788267,0.04486706,0.00739737,0.17225391,0.45818054,1.27284335
0.53726863,1.44917432,0.00505700,0.00000000,0.00806145,0.04637599,0.00754558,0.17485961,0.45848286,1.31658927
0.54327164,1.49792599,0.00532594,0.00000000,0.00829071,0.04800633,0.00773990,0.17898167,0.46234817,1.36898321
0.54927464,1.55483511,0.00560143,0.00000000,0.00856489,0.04974267,0.00797640,0.18455952,0.46942974,1.42950246
0.55527764,1.61929012,0.00588130,0.00000000,0.00887846,0.05157319,0.00825157,0.19153124,0.47939157,1.49758089
0.56128064,1.69067437,0.00616342,0.00000000,0.00922595,0.05348988,0.00856237,0.19983407,0.49191283,1.57260676
0.56728364,1.76836429,0.00644568,0.00000000,0.00960201,0.05548863,0.00890627,0.20940437,0.50669036,1.65391839
0.57328664,1.85172472,0.00672601,0.00000000,0.01000140,0.05756910,0.00928118,0.22017700,0.52343934,1.74079871
0.57928964,1.94010245,0.00700234,0.00000000,0.01041900,0.05973441,0.00968543,0.23208439,0.54189257,1.83246981
0.58529265,2.03281911,0.00727265,0.00000000,0.01084981,0.06199065,0.01011769,0.24505531,0.56179873,1.92808883
0.59129565,2.12916472,0.00753491,0.00000000,0.01128887,0.06434632,0.01057687,0.25901347,0.58291996,2.02674617
0.59729865,2.22839287,0.00778709,0.00000000,0.01173129,0.06681160,0.01106202,0.27387612,0.60502920,2.12746711
0.60330165,2.32971876,0.00802721,0.00000000,0.01217221,0.06939763,0.01157220,0.28955282,0.62790765,2.22921763
0.60930465,2.43232058,0.00825327,0.00000000,0.01260681,0.07211575,0.01210639,0.30594442,0.65134265,2.33091490
0.61530765,2.53534502,0.00846337,0.00000000,0.01303031,0.07497675,0.01266341,0.32294238,0.67512622,2.43144263
0.62131066,2.63791682,0.00865563,0.00000000,0.01343801,0.07799023,0.01324180,0.34042860,0.69905442,2.52967101
0.62731366,2.73915245,0.00882832,0.00000000,0.01382532,0.08116395,0.01383982,0.35827559,0.72292754,2.62448076
0.63331666,2.83817721,0.00897985,0.00000000,0.01418786,0.08450338,0.01445536,0.37634722,0.74655120,2.71479043
0.63931966,2.93414521,0.00910885,0.00000000,0.01452151,0.08801132,0.01508598,0.39449989,0.76973817,2.79958568
0.64532266,3.02626114,0.00921417,0.00000000,0.01482253,0.09168759,0.01572888,0.41258416,0.79231077,2.87794923
0.65132566,3.11380265,0.00929497,0.00000000,0.01508761,0.09552895,0.01638099,0.43044677,0.81410370,2.94909002
0.65732866,3.19614220,0.00935075,0.00000000,0.01531397,0.09952900,0.01703898,0.44793291,0.83496698,3.01237004
0.66333167,3.27276706,0.00938137,0.00000000,0.01549947,0.10367828,0.01769940,0.46488882,0.85476878,3.06732724
0.66933467,3.34329633,0.00938705,0.00000000,0.01564262,0.10796437,0.01835869,0.48116447,0.87339801,3.11369342
0.67533767,3.40749391,0.00936844,0.00000000,0.01574268,0.11237209,0.01901334,0.49661631,0.89076636,3.15140582
0.68134067,3.46527668,0.00932651,0.00000000,0.01579964,0.11688372,0.01965996,0.51111008,0.90680967,3.18061175
0.68734367,3.51671719,0.00926264,0.00000000,0.01581423,0.12147927,0.02029537,0.52452345,0.92148866,3.20166565
0.69334667,3.56204077,0.00917849,0.00000000,0.01578790,0.12613674,0.02091667,0.53674854,0.93478873,3.21511870
0.69934967,3.60161672,0.00907597,0.00000000,0.01572274,0.13083240,0.02152133,0.54769424,0.94671915,3.22170103
0.70535268,3.63594425,0.00895724,0.00000000,0.01562144,0.13554104,0.02210724,0.55728825,0.95731146,3.22229720
0.71135568,3.66563327,0.00882455,0.00000000,0.01548715,0.14023622,0.02267274,0.56547871,0.96661732,3.21791598
0.71735868,3.69138110,0.00868025,0.00000000,0.01532343,0.14489056,0.02321662,0.57223551,0.97470587,3.20965533
0.72336168,3.71394572,0.00852667,0.00000000,0.01513407,0.14947592,0.02373811,0.57755118,0.98166077,3.19866418
0.72936468,3.73411683,0.00836608,0.00000000,0.01492302,0.15396370,0.02423689,0.58144117,0.98757709,3.18610231
0.73536768,3.75268564,0.00820062,0.00000000,0.01469424,0.15832500,0.02471299,0.58394373,0.99255807,3.17309991
0.74137069,3.77041458,0.00803225,0.00000000,0.01445162,0.16253091,0.02516675,0.58511915,0.99671208,3.16071837
0.74737369,3.78800811,0.00786273,0.00000000,0.01419886,0.16655272,0.02559875,0.58504842,1.00014960,3.14991358
0.75337669,3.80608559,0.00769358,0.00000000,0.01393936,0.17036219,0.02600970,0.58383131,1.00298055,3.14150336
0.75937969,3.82515734,0.00752603,0.00000000,0.01367623,0.17393179,0.02640034,0.58158394,1.00531191,3.13613979
0.76538269,3.84560463,0.00736108,0.00000000,0.01341216,0.17723500,0.02677138,0.57843571,1.00724556,3.13428770
0.77138569,3.86766449,0.00719947,0.00000000,0.01314942,0.18024661,0.02712335,0.57452587,1.00887669,3.13620995
0.77738869,3.89141982,0.00704170,0.00000000,0.01288986,0.18294300,0.02745660,0.56999972,1.01029241,3.14195991
0.78339170,3.91679534,0.00688807,0.00000000,0.01263489,0.18530253,0.02777115,0.56500453,1.01157090,3.15138150
0.78939470,3.94355960,0.00673867,0.00000000,0.01238553,0.18730588,0.02806673,0.55968544,1.01278095,3.16411672
0.79539770,3.97133306,0.00659348,0.00000000,0.01214242,0.18893647,0.02834271,0.55418136,1.01398195,3.17962044
0.80140070,3.99960215,0.00645235,0.00000000,0.01190584,0.19018082,0.02859813,0.54862120,1.01522442,3.19718187
0.80740370,4.02773889,0.00631505,0.00000000,0.01167585,0.19102904,0.02883178,0.54312048,1.01655097,3.21595208
0.81340670,4.05502547,0.00618134,0.00000000,0.01145226,0.19147527,0.02904222,0.53777846,1.01799780,3.23497655
0.81940970,4.08068297,0.00605094,0.00000000,0.01123476,0.19151809,0.02922796,0.53267609,1.01959670,3.25323157
0.82541271,4.10390326,0.00592364,0.00000000,0.01102296,0.19116097,0.02938754,0.52787468,1.02137739,3.26966336
0.83141571,4.12388272,0.00579927,0.00000000,0.01081645,0.19041267,0.02951973,0.52341548,1.02337031,3.28322826
0.83741871,4.13985664,0.00567772,0.00000000,0.01061491,0.18928753,0.02962364,0.51932021,1.02560949,3.29293274
0.84342171,4.15113274,0.00555901,0.00000000,0.01041811,0.18780572,0.02969895,0.51559233,1.02813560,3.29787160
0.84942471,4.15712237,0.00544325,0.00000000,0.01022600,0.18599332,0.02974602,0.51221928,1.03099874,3.29726287
0.85542771,4.15736799,0.00533066,0.00000000,0.01003876,0.18388225,0.02976603,0.50917520,1.03426088,3.29047828
0.86143072,4.15156577,0.00522157,0.00000000,0.00985677,0.18151003,0.02976109,0.50642430,1.03799773,3.27706785
0.86743372,4.13958188,0.00511645,0.00000000,0.00968066,0.17891929,0.02973427,0.50392445,1.04229971,3.25677782
0.87343672,4.12146205,0.00501583,0.00000000,0.00951132,0.17615708,0.02968958,0.50163097,1.04727194,3.22956123
0.87943972,4.09743347,0.00492032,0.00000000,0.00934982,0.17327394,0.02963195,0.49950020,1.05303297,3.19558069
0.88544272,4.06789910,0.00483061,0.00000000,0.00919742,0.17032273,0.02956704,0.49749288,1.05971230,3.15520340
0.89144572,4.03342453,0.00474740,0.00000000,0.00905548,0.16735724,0.02950108,0.49557694,1.06744650,3.10898870
0.89744872,3.99471783,0.00467137,0.00000000,0.00892540,0.16443073,0.02944062,0.49372973,1.07637417,3.05766871
0.90345173,3.95260346,0.00460318,0.00000000,0.00880855,0.16159422,0.02939219,0.49193945,1.08662974,3.00212315
0.90945473,3.90799137,0.00454342,0.00000000,0.00870614,0.15889481,0.02936202,0.49020579,1.09833649,2.94334932
0.91545773,3.86184273,0.00449257,0.00000000,0.00861917,0.15637401,0.02935565,0.48853972,1.11159897,2.88242877
0.92146073,3.81513390,0.00445097,0.00000000,0.00854830,0.15406612,0.02937761,0.48696250,1.12649536,2.82049197
0.92746373,3.76882036,0.00441879,0.00000000,0.00849382,0.15199689,0.02943108,0.48550401,1.14307008,2.75868266
0.93346673,3.72380216,0.00439603,0.00000000,0.00845553,0.15018229,0.02951762,0.48420043,1.16132706,2.69812313
0.93946973,3.68089253,0.00438248,0.00000000,0.00843271,0.14862771,0.02963693,0.48309150,1.18122427,2.63988191
0.94547274,3.64079082,0.00437773,0.00000000,0.00842410,0.14732751,0.02978674,0.48221755,1.20266965,2.58494495
0.95147574,3.60406103,0.00438115,0.00000000,0.00842787,0.14626495,0.02996277,0.48161634,1.22551895,2.53419113
0.95747874,3.57111651,0.00439193,0.00000000,0.00844167,0.14541257,0.03015873,0.48132005,1.24957562,2.48837285
0.96348174,3.54221129,0.00440909,0.00000000,0.00846267,0.14473306,0.03036654,0.48135248,1.27459288,2.44810183
0.96948474,3.51743821,0.00443147,0.00000000,0.00848764,0.14418045,0.03057655,0.48172662,1.30027793,2.41384040
0.97548774,3.49673327,0.00445783,0.00000000,0.00851301,0.14370171,0.03077789,0.48244271,1.32629831,2.38589777
0.98149075,3.47988598,0.00448682,0.00000000,0.00853507,0.14323872,0.03095889,0.48348690,1.35229001,2.36443113
0.98749375,3.46655460,0.00451706,0.00000000,0.00855001,0.14273035,0.03110758,0.48483052,1.37786712,2.34945061
0.99349675,3.45628535,0.00454717,0.00000000,0.00855411,0.14211476,0.03121219,0.48642992,1.40263261,2.34082772
0.99949975,3.44853456,0.00457581,0.00000000,0.00854387,0.14133176,0.03126166,0.48822712,1.42618964,2.33830612
1.00550275,3.44269245,0.00460172,0.00000000,0.00851616,0.14032507,0.03124618,0.49015083,1.44815317,2.34151423
1.01150575,3.43810749,0.00462374,0.00000000,0.00846829,0.13904445,0.03115762,0.49211818,1.46816100,2.34997877
1.01750875,3.43411038,0.00464088,0.00000000,0.00839820,0.13744763,0.03098995,0.49403685,1.48588425,2.36313878
1.02351176,3.43003669,0.00465228,0.00000000,0.00830446,0.13550191,0.03073953,0.49580761,1.50103642,2.38035953
1.02951476,3.42524754,0.00465727,0.00000000,0.00818638,0.13318542,0.03040534,0.49732712,1.51338105,2.40094622
1.03551776,3.41914781,0.00465536,0.00000000,0.00804400,0.13048793,0.02998906,0.49849109,1.52273761,2.42415723
1.04152076,3.41120168,0.00464626,0.00000000,0.00787814,0.12741134,0.02949505,0.49919742,1.52898546,2.44921703
1.04752376,3.40094529,0.00462984,0.00000000,0.00769032,0.12396966,0.02893020,0.49934956,1.53206593,2.47532891
1.05352676,3.38799679,0.00460616,0.00000000,0.00748273,0.12018863,0.02830371,0.49885975,1.53198261,2.50168775
1.05952976,3.37206382,0.00457541,0.00000000,0.00725814,0.11610497,0.02762674,0.49765229,1.52879988,2.52749310
1.06553277,3.35294875,0.00453796,0.00000000,0.00701981,0.11176529,0.02691197,0.49566659,1.52264003,2.55196285
1.07153577,3.33055205,0.00449426,0.00000000,0.00677136,0.10722476,0.02617319,0.49285995,1.51367909,2.57434754
1.07753877,3.30487393,0.00444490,0.00000000,0.00651667,0.10254559,0.02542475,0.48921010,1.50214178,2.59394541
1.08354177,3.27601463,0.00439053,0.00000000,0.00625975,0.09779532,0.02468109,0.48471727,1.48829566,2.61011803
1.08954477,3.24417327,0.00433190,0.00000000,0.00600460,0.09304512,0.02395623,0.47940570,1.47244495,2.62230615
1.09554777,3.20964554,0.00426978,0.00000000,0.00575512,0.08836800,0.02326334,0.47332464,1.45492396,2.63004533
1.10155078,3.17281990,0.00420501,0.00000000,0.00551498,0.08383715,0.02261438,0.46654852,1.43609043,2.63298063
1.10755378,3.13417229,0.00413847,0.00000000,0.00528755,0.07952437,0.02201971,0.45917638,1.41631888,2.63087967
1.11355678,3.09425903,0.00407104,0.00000000,0.00507580,0.07549853,0.02148795,0.45133042,1.39599390,2.62364313
1.11955978,3.05370768,0.00400365,0.00000000,0.00488230,0.07182438,0.02102575,0.44315361,1.37550350,2.61131190
1.12556278,3.01320568,0.00393720,0.00000000,0.00470911,0.06856137,0.02063779,0.43480638,1.35523235,2.59407018
1.13156578,2.97348657,0.00387263,0.00000000,0.00455782,0.06576283,0.02032676,0.42646243,1.33555511,2.57224381
1.13756878,2.93531379,0.00381087,0.00000000,0.00442951,0.06347520,0.02009345,0.41830368,1.31682957,2.54629345
1.14357179,2.89946226,0.00375281,0.00000000,0.00432481,0.06173760,0.01993695,0.41051456,1.29938980,2.51680255
1.14957479,2.86669797,0.00369933,0.00000000,0.00424385,0.06058151,0.01985475,0.40327576,1.28353933,2.48446015
1.15557779,2.83775617,0.00365128,0.00000000,0.00418636,0.06003068,0.01984307,0.39675773,1.26954441,2.45003905
1.16158079,2.81331886,0.00360944,0.00000000,0.00415169,0.06010112,0.01989702,0.39111405,1.25762764,2.41437004
1.16758379,2.79399245,0.00357451,0.00000000,0.00413885,0.06080138,0.02001091,0.38647518,1.24796218,2.37831334
1.17358679,2.78028652,0.00354714,0.00000000,0.00414657,0.06213277,0.02017843,0.38294262,1.24066669,2.34272829
1.17958979,2.77259471,0.00352783,0.00000000,0.00417331,0.06408988,0.02039294,0.38058405,1.23580159,2.30844290
1.18559280,2.77117886,0.00351699,0.00000000,0.00421739,0.06666098,0.02064761,0.37942947,1.23336670,2.27622441
1.19159580,2.77615706,0.00351492,0.00000000,0.00427695,0.06982859,0.02093564,0.37946878,1.23330070,2.24675256
1.19759880,2.78749663,0.00352174,0.00000000,0.00435003,0.07357003,0.02125036,0.38065083,1.23548261,2.22059644
1.20360180,2.80501235,0.00353748,0.00000000,0.00443463,0.07785793,0.02158543,0.38288414,1.23973545,2.19819630
1.20960480,2.82837016,0.00356198,0.00000000,0.00452871,0.08266074,0.02193485,0.38603926,1.24583211,2.17985084
1.21560780,2.85709640,0.00359498,0.00000000,0.00463023,0.08794315,0.02229310,0.38995277,1.25350340,2.16571055
1.22161081,2.89059207,0.00363610,0.00000000,0.00473720,0.09366642,0.02265520,0.39443272,1.26244802,2.15577705
1.22761381,2.92815142,0.00368484,0.00000000,0.00484767,0.09978860,0.02301674,0.39926531,1.27234413,2.14990834
1.23361681,2.96898397,0.00374060,0.00000000,0.00495981,0.10626467,0.02337393,0.40422256,1.28286203,2.14782929
