energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
0.13506753,3.00059021,0.19471351,1.10384521,0.05711823,0.17800992,0.29503425,1.34955347,0.09388752,0.29600220
0.14107054,3.00755311,0.19174711,1.09912641,0.05730195,0.18476402,0.29571210,1.35056831,0.09780204,0.29735252
0.14707354,3.01972208,0.18889650,1.09647461,0.05732284,0.19191074,0.29630315,1.35494565,0.10201129,0.29823281
0.15307654,3.03668228,0.18618848,1.09572132,0.05718626,0.19941358,0.29674217,1.36246690,0.10649430,0.29865682
0.15907954,3.05799191,0.18366403,1.09669954,0.05690056,0.20722725,0.29697522,1.37287535,0.11122264,0.29865669
0.16508254,3.08318565,0.18137625,1.09924497,0.05647669,0.21529767,0.29696126,1.38588044,0.11616030,0.29828175
0.17108554,3.11177645,0.17938771,1.10319663,0.05592787,0.22356220,0.29667311,1.40116153,0.12126389,0.29759638
0.17708854,3.14325597,0.17776738,1.10839697,0.05526913,0.23195003,0.29609778,1.41837108,0.12648301,0.29667722
0.18309155,3.17709404,0.17658727,1.11469137,0.05451683,0.24038284,0.29523617,1.43713739,0.13176083,0.29560980
0.18909455,3.21273741,0.17591896,1.12192735,0.05368820,0.24877558,0.29410215,1.45706713,0.13703490,0.29448461
0.19509755,3.24960842,0.17583011,1.12995329,0.05280080,0.25703755,0.29272110,1.47774767,0.14223826,0.29339313
0.20110055,3.28710414,0.17638118,1.13861718,0.05187205,0.26507364,0.29112797,1.49874983,0.14730059,0.29242361
0.20710355,3.32459631,0.17762249,1.14776507,0.05091876,0.27278581,0.28936499,1.51963089,0.15214966,0.29165714
0.21310655,3.36143281,0.17959163,1.15723983,0.04995665,0.28007475,0.28747914,1.53993840,0.15671286,0.29116404
0.21910955,3.39694085,0.18231157,1.16687996,0.04899997,0.28684168,0.28551944,1.55921479,0.16091880,0.29100074
0.22511256,3.43043230,0.18578919,1.17651891,0.04806108,0.29299044,0.28353430,1.57700294,0.16469903,0.29120730
0.23111556,3.46121127,0.19001465,1.18598476,0.04715017,0.29842951,0.28156892,1.59285278,0.16798968,0.29180579
0.23711856,3.48858393,0.19496130,1.19510055,0.04627500,0.30307424,0.27966302,1.60632877,0.17073305,0.29279941
0.24312156,3.51187054,0.20058634,1.20368527,0.04544071,0.30684912,0.27784886,1.61701826,0.17287920,0.29417253
0.24912456,3.53041929,0.20683208,1.21155542,0.04464976,0.30968991,0.27614975,1.62454035,0.17438720,0.29589158
0.25512756,3.54362163,0.21362769,1.21852734,0.04390194,0.31154578,0.27457907,1.62855519,0.17522634,0.29790672
0.26113057,3.55092845,0.22089155,1.22442004,0.04319444,0.31238127,0.27313990,1.62877307,0.17537704,0.30015425
0.26713357,3.55186657,0.22853382,1.22905862,0.04252212,0.31217797,0.27182521,1.62496330,0.17483143,0.30255952
0.27313657,3.54605471,0.23645940,1.23227799,0.04187781,0.31093595,0.27061864,1.61696212,0.17359375,0.30504043
0.27913957,3.53321835,0.24457097,1.23392686,0.04125274,0.30867480,0.26949591,1.60467952,0.17168034,0.30751102
0.28514257,3.51320257,0.25277203,1.23387168,0.04063709,0.30543415,0.26842659,1.58810446,0.16911941,0.30988525
0.29114557,3.48598229,0.26096998,1.23200049,0.04002054,0.30127379,0.26737636,1.56730816,0.16595050,0.31208071
0.29714857,3.45166930,0.26907885,1.22822635,0.03939296,0.29627317,0.26630947,1.54244530,0.16222363,0.31402198
0.30315158,3.41051550,0.27702197,1.22249036,0.03874509,0.29053036,0.26519135,1.51375281,0.15799825,0.31564372
0.30915458,3.36291212,0.28473414,1.21476390,0.03806924,0.28416036,0.26399122,1.48154620,0.15334204,0.31689309
0.31515758,3.30938474,0.29216354,1.20505023,0.03735994,0.27729286,0.26268457,1.44621349,0.14832946,0.31773170
0.32116058,3.25058412,0.29927317,1.19338520,0.03661454,0.27006953,0.26125527,1.40820674,0.14304026,0.31813673
0.32716358,3.18727311,0.30604191,1.17983728,0.03583378,0.26264066,0.25969738,1.36803144,0.13755793,0.31810145
0.33316658,3.12031006,0.31246513,1.16450667,0.03502211,0.25516161,0.25801646,1.32623414,0.13196812,0.31763507
0.33916958,3.05062930,0.31855492,1.14752387,0.03418802,0.24778876,0.25623022,1.28338855,0.12635708,0.31676182
0.34517259,2.97921947,0.32433993,1.12904761,0.03334409,0.24067551,0.25436880,1.24008080,0.12081018,0.31551967
0.35117559,2.90710048,0.32986483,1.10926231,0.03250696,0.23396808,0.25247426,1.19689423,0.11541051,0.31395843
0.35717859,2.83530003,0.33518945,1.08837530,0.03169705,0.22780156,0.25059972,1.15439436,0.11023757,0.31213762
0.36318159,2.76483049,0.34038760,1.06661376,0.03093814,0.22229622,0.24880789,1.11311462,0.10536614,0.31012417
0.36918459,2.69666705,0.34554560,1.04422162,0.03025673,0.21755423,0.24716931,1.07354330,0.10086519,0.30798995
0.37518759,2.63172777,0.35076047,1.02145639,0.02968137,0.21365700,0.24576025,1.03611240,0.09679692,0.30580947
0.38119060,2.57085618,0.35613789,0.99858594,0.02924169,0.21066316,0.24466041,1.00118855,0.09321598,0.30365769
0.38719360,2.51480684,0.36178978,0.97588536,0.02896741,0.20860734,0.24395060,0.96906653,0.09016870,0.30160806
0.39319660,2.46423402,0.36783160,0.95363362,0.02888732,0.20749978,0.24371029,0.93996545,0.08769243,0.29973091
0.39919960,2.41968357,0.37437931,0.93211016,0.02902807,0.20732677,0.24401541,0.91402776,0.08581500,0.29809213
0.40520260,2.38158787,0.38154603,0.91159121,0.02941313,0.20805193,0.24493607,0.89132080,0.08455417,0.29675212
0.41120560,2.35026349,0.38943835,0.89234582,0.03006163,0.20961822,0.24653465,0.87184099,0.08391723,0.29576515
0.41720860,2.32591115,0.39815240,0.87463140,0.03098737,0.21195065,0.24886392,0.85552003,0.08390064,0.29517881
0.42321161,2.30861761,0.40776972,0.85868892,0.03219790,0.21495950,0.25196544,0.84223289,0.08448977,0.29503372
0.42921461,2.29835881,0.41835297,0.84473761,0.03369378,0.21854387,0.25586813,0.83180697,0.08565881,0.29536328
0.43521761,2.29500390,0.42994175,0.83296924,0.03546796,0.22259556,0.26058696,0.82403199,0.08737075,0.29619352
0.44122061,2.29831969,0.44254849,0.82354225,0.03750551,0.22700278,0.26612191,0.81866999,0.08957767,0.29754281
0.44722361,2.30797538,0.45615478,0.81657570,0.03978340,0.23165394,0.27245705,0.81546506,0.09222112,0.29942160
0.45322661,2.32354726,0.47070827,0.81214347,0.04227075,0.23644091,0.27955979,0.81415228,0.09523288,0.30183197
0.45922961,2.34452352,0.48612031,0.81026892,0.04492920,0.24126201,0.28738044,0.81446553,0.09853590,0.30476717
0.46523262,2.37030933,0.50226466,0.81092033,0.04771363,0.24602433,0.29585196,0.81614405,0.10204561,0.30821105
0.47123562,2.40023260,0.51897727,0.81400763,0.05057314,0.25064557,0.30489012,0.81893758,0.10567151,0.31213761
0.47723862,2.43355064,0.53605757,0.81938044,0.05345225,0.25505513,0.31439403,0.82261006,0.10931903,0.31651047
0.48324162,2.46945846,0.55327110,0.82682812,0.05629230,0.25919464,0.32424715,0.82694216,0.11289165,0.32128274
0.48924462,2.50709897,0.57035366,0.83608178,0.05903313,0.26301799,0.33431888,0.83173274,0.11629328,0.32639701
0.49524762,2.54557563,0.58701702,0.84681848,0.06161471,0.26649081,0.34446672,0.83679961,0.11943067,0.33178584
0.50125063,2.58396777,0.60295592,0.85866778,0.06397895,0.26958964,0.35453905,0.84197990,0.12221603,0.33737266
0.50725363,2.62134863,0.61785629,0.87122050,0.06607148,0.27230091,0.36437856,0.84713027,0.12456946,0.34307318
0.51325663,2.65680606,0.63140444,0.88403938,0.06784328,0.27461976,0.37382610,0.85212746,0.12642141,0.34879736
0.51925963,2.68946540,0.64329683,0.89667160,0.06925227,0.27654891,0.38272519,0.85686910,0.12771477,0.35445185
0.52526263,2.71851395,0.65325003,0.90866246,0.07026458,0.27809769,0.39092662,0.86127513,0.12840676,0.35994286
0.53126563,2.74322598,0.66101054,0.91956976,0.07085563,0.27928122,0.39829333,0.86528973,0.12847032,0.36517930
0.53726863,2.76298736,0.66636389,0.92897837,0.07101087,0.28011982,0.40470515,0.86888363,0.12789504,0.37007614
0.54327164,2.77731828,0.66914275,0.93651416,0.07072613,0.28063874,0.41006319,0.87205668,0.12668764,0.37455765
0.54927464,2.78589297,0.66923353,0.94185671,0.07000768,0.28086800,0.41429372,0.87484029,0.12487175,0.37856048
0.55527764,2.78855492,0.66658115,0.94475015,0.06887185,0.28084246,0.41735118,0.87729933,0.12248726,0.38203621
0.56128064,2.78532645,0.66119180,0.94501158,0.06734438,0.28060196,0.41922022,0.87953329,0.11958905,0.38495333
0.56728364,2.77641174,0.65313344,0.94253651,0.06545938,0.28019136,0.41991657,0.88167608,0.11624527,0.38729834
0.57328664,2.76219250,0.64253393,0.93730115,0.06325810,0.27966061,0.41948657,0.88389429,0.11253518,0.38907598
0.57928964,2.74321607,0.62957700,0.92936127,0.06078739,0.27906443,0.41800543,0.88638361,0.10854666,0.39030842
0.58529265,2.72017617,0.61449604,0.91884771,0.05809814,0.27846188,0.41557412,0.88936335,0.10437352,0.39103345
0.59129565,2.69388663,0.59756611,0.90595875,0.05524351,0.27791545,0.41231516,0.89306904,0.10011261,0.39130179
0.59729865,2.66524944,0.57909444,0.89094968,0.05227731,0.27748996,0.40836728,0.89774326,0.09586101,0.39117350
0.60330165,2.63521824,0.55940983,0.87412018,0.04925230,0.27725101,0.40387942,0.90362515,0.09171322,0.39071390
0.60930465,2.60475911,0.53885157,0.85580010,0.04621872,0.27726324,0.39900424,0.91093893,0.08775866,0.38998909
0.61530765,2.57481064,0.51775818,0.83633442,0.04322296,0.27758838,0.39389145,0.91988221,0.08407929,0.38906142
0.62131066,2.54624516,0.49645662,0.81606824,0.04030648,0.27828327,0.38868146,0.93061445,0.08074772,0.38798518
0.62731366,2.51983333,0.47525237,0.79533249,0.03750491,0.27939789,0.38349949,0.94324658,0.07782559,0.38680284
0.63331666,2.49621383,0.45442083,0.77443116,0.03484754,0.28097358,0.37845065,0.95783222,0.07536247,0.38554212
0.63931966,2.47586970,0.43420034,0.75363064,0.03235698,0.28304159,0.37361612,0.97436111,0.07339506,0.38421402
0.64532266,2.45911270,0.41478716,0.73315174,0.03004911,0.28562199,0.36905064,0.99275532,0.07194695,0.38281205
0.65132566,2.44607620,0.39633237,0.71316459,0.02793328,0.28872312,0.36478152,1.01286850,0.07102859,0.38131280
0.65732866,2.43671706,0.37894103,0.69378677,0.02601275,0.29234146,0.36080911,1.03448824,0.07063778,0.37967758
0.66333167,2.43082608,0.36267319,0.67508433,0.02428521,0.29646219,0.35710868,1.05734169,0.07076029,0.37785543
0.66933467,2.42804633,0.34754689,0.65707582,0.02274357,0.30106008,0.35363361,1.08110400,0.07137086,0.37578694
0.67533767,2.42789814,0.33354270,0.63973866,0.02137671,0.30610099,0.35031970,1.10540935,0.07243429,0.37340896
0.68134067,2.42980922,0.32060955,0.62301748,0.02017039,0.31154359,0.34709022,1.12986392,0.07390672,0.37065961
0.68734367,2.43314820,0.30867152,0.60683379,0.01910811,0.31734148,0.34386149,1.15406027,0.07573697,0.36748356
0.69334667,2.43725952,0.29763514,0.59109625,0.01817198,0.32344534,0.34054865,1.17759229,0.07786795,0.36383701
0.69934967,2.44149803,0.28739683,0.57571100,0.01734348,0.32980517,0.33707124,1.20007014,0.08023803,0.35969215
0.70535268,2.44526129,0.27785005,0.56059127,0.01660422,0.33637242,0.33335837,1.22113443,0.08278249,0.35504081
0.71135568,2.44801817,0.26889197,0.54566584,0.01593651,0.34310193,0.32935308,1.24046896,0.08543485,0.34989701
0.71735868,2.44933240,0.26042917,0.53088572,0.01532393,0.34995361,0.32501587,1.25781164,0.08812822,0.34429834
0.72336168,2.44888023,0.25238226,0.51622903,0.01475166,0.35689376,0.32032708,1.27296304,0.09079658,0.33830594
0.72936468,2.44646162,0.24468934,0.50170350,0.01420680,0.36389606,0.31528822,1.28579234,0.09337602,0.33200323
0.73536768,2.44200490,0.23730799,0.48734696,0.01367848,0.37094209,0.30992205,1.29624066,0.09580589,0.32549336
0.74137069,2.43556495,0.23021610,0.47322563,0.01315799,0.37802150,0.30427167,1.30432152,0.09802994,0.31889554
0.74737369,2.42731555,0.22341135,0.45943061,0.01263869,0.38513173,0.29839858,1.31011877,0.09999731,0.31234052
0.75337669,2.41753667,0.21690955,0.44607284,0.01211593,0.39227738,0.29237997,1.31378199,0.10166351,0.30596539
0.75937969,2.40659741,0.21074209,0.43327690,0.01158691,0.39946923,0.28630543,1.31551981,0.10299123,0.29990810
0.76538269,2.39493594,0.20495258,0.42117420,0.01105042,0.40672291,0.28027317,1.31559126,0.10395100,0.29430186
0.77138569,2.38303731,0.19959301,0.40989590,0.01050669,0.41405730,0.27438611,1.31429562,0.10452177,0.28926981
0.77738869,2.37141018,0.19471958,0.39956603,0.00995710,0.42149271,0.26874792,1.31196122,0.10469121,0.28492022
0.78339170,2.36056363,0.19038852,0.39029518,0.00940393,0.42904888,0.26345927,1.30893332,0.10445586,0.28134237
0.78939470,2.35098485,0.18665206,0.38217517,0.00885019,0.43674282,0.25861435,1.30556169,0.10382104,0.27860340
0.79539770,2.34311844,0.18355474,0.37527473,0.00829938,0.44458665,0.25429778,1.30218817,0.10280053,0.27674614
0.80140070,2.33734815,0.18113031,0.36963660,0.00775532,0.45258546,0.25058207,1.29913455,0.10141605,0.27578805
0.80740370,2.33398144,0.17939925,0.36527587,0.00722203,0.46073524,0.24752557,1.29669124,0.09969645,0.27572131
0.81340670,2.33323739,0.17836706,0.36217972,0.00670360,0.46902110,0.24517099,1.29510696,0.09767677,0.27651388
0.81940970,2.33523812,0.17802342,0.36030836,0.00620415,0.47741575,0.24354438,1.29457993,0.09539719,0.27811164
0.82541271,2.34000414,0.17834209,0.35959706,0.00572781,0.48587842,0.24265471,1.29525085,0.09290174,0.28044117
0.83141571,2.34745336,0.17928174,0.35995909,0.00527868,0.49435429,0.24249379,1.29719784,0.09023711,0.28341343
0.83741871,2.35740410,0.18078745,0.36128927,0.00486094,0.50277443,0.24303675,1.30043375,0.08745135,0.28692767
0.84342171,2.36958173,0.18279298,0.36346805,0.00447889,0.51105650,0.24424272,1.30490589,0.08459270,0.29087580
0.84942471,2.38362865,0.18522345,0.36636572,0.00413705,0.51910592,0.24605596,1.31049833,0.08170846,0.29514672
0.85542771,2.39911756,0.18799860,0.36984671,0.00384031,0.52681782,0.24840720,1.31703660,0.07884416,0.29963063
0.86143072,2.41556710,0.19103618,0.37377371,0.00359409,0.53407947,0.25121527,1.32429489,0.07604270,0.30422300
0.86743372,2.43245968,0.19425540,0.37801143,0.00340444,0.54077326,0.25438891,1.33200526,0.07334393,0.30882813
0.87343672,2.44926057,0.19758040,0.38243006,0.00327831,0.54678000,0.25782879,1.33986864,0.07078428,0.31336217
0.87943972,2.46543753,0.20094325,0.38690815,0.00322364,0.55198245,0.26142970,1.34756705,0.06839665,0.31775540
0.88544272,2.48048026,0.20428666,0.39133502,0.00324953,0.55626889,0.26508284,1.35477660,0.06621051,0.32195392
0.89144572,2.49391861,0.20756598,0.39561259,0.00336641,0.55953660,0.26867823,1.36118053,0.06425202,0.32592039
0.89744872,2.50533904,0.21075055,0.39965668,0.00358612,0.56169492,0.27210712,1.36648174,0.06254443,0.32963414
0.90345173,2.51439817,0.21382420,0.40339783,0.00392197,0.56266800,0.27526444,1.37041420,0.06110829,0.33309039
0.90945473,2.52083303,0.21678493,0.40678154,0.00438873,0.56239680,0.27805111,1.37275256,0.05996182,0.33629883
0.91545773,2.52446746,0.21964373,0.40976807,0.00500256,0.56084048,0.28037626,1.37331971,0.05912112,0.33928144
0.92146073,2.52521414,0.22242266,0.41233182,0.00578083,0.55797709,0.28215923,1.37199161,0.05860027,0.34206984
0.92746373,2.52307228,0.22515218,0.41446026,0.00674189,0.55380336,0.28333120,1.36869954,0.05841133,0.34470210
0.93346673,2.51812105,0.22786791,0.41615252,0.00790465,0.54833393,0.28383664,1.36342934,0.05856405,0.34721929
0.93946973,2.51050900,0.23060708,0.41741760,0.00928817,0.54159986,0.28363415,1.35621813,0.05906559,0.34966179
0.94547274,2.50044014,0.23340477,0.41827228,0.01091103,0.53364671,0.28269709,1.34714840,0.05991987,0.35206565
0.95147574,2.48815740,0.23629013,0.41873891,0.01279064,0.52453216,0.28101354,1.33634023,0.06112696,0.35445904
0.95747874,2.47392435,0.23928298,0.41884288,0.01494253,0.51432352,0.27858601,1.32394191,0.06268229,0.35685911
0.96348174,2.45800639,0.24239081,0.41861018,0.01737950,0.50309523,0.27543063,1.31011972,0.06457582,0.35926921
0.96948474,2.44065241,0.24560654,0.41806498,0.02011078,0.49092637,0.27157604,1.29504748,0.06679132,0.36167691
0.97548774,2.42207810,0.24890702,0.41722730,0.02314117,0.47789859,0.26706193,1.27889659,0.06930566,0.36405270
0.98149075,2.40245197,0.25225263,0.41611113,0.02647033,0.46409433,0.26193748,1.26182712,0.07208835,0.36634961
0.98749375,2.38188506,0.25558786,0.41472292,0.03009205,0.44959556,0.25625967,1.24398059,0.07510130,0.36850375
0.99349675,2.36042498,0.25884291,0.41306063,0.03399379,0.43448297,0.25009154,1.22547485,0.07829885,0.37043593
0.99949975,2.33805487,0.26193639,0.41111354,0.03815634,0.41883569,0.24350065,1.20640137,0.08162816,0.37205417
1.00550275,2.31469754,0.26477883,0.40886269,0.04255382,0.40273144,0.23655761,1.18682520,0.08503000,0.37325713
1.01150575,2.29022456,0.26727699,0.40628222,0.04715388,0.38624708,0.22933500,1.16678740,0.08843981,0.37393836
1.01750875,2.26447008,0.26933872,0.40334141,0.05191831,0.36945943,0.22190644,1.14630995,0.09178921,0.37399112
1.02351176,2.23724860,0.27087807,0.40000747,0.05680388,0.35244621,0.21434602,1.12540278,0.09500778,0.37331366
1.02951476,2.20837579,0.27182045,0.39624886,0.06176358,0.33528703,0.20672807,1.10407231,0.09802507,0.37181460
1.03551776,2.17769113,0.27210759,0.39203914,0.06674811,0.31806431,0.19912707,1.08233117,0.10077278,0.36941829
1.04152076,2.14508111,0.27170192,0.38736087,0.07170756,0.30086392,0.19161783,1.06020818,0.10318705,0.36606975
1.04752376,2.11050148,0.27059030,0.38220960,0.07659336,0.28377556,0.18427575,1.03775813,0.10521068,0.36173894
1.05352676,2.07399721,0.26878660,0.37659748,0.08136022,0.26689273,0.17717707,1.01507046,0.10679522,0.35642422
1.05952976,2.03571876,0.26633337,0.37055630,0.08596806,0.25031231,0.17039901,0.99227631,0.10790282,0.35015464
1.06553277,1.99593339,0.26330198,0.36413978,0.09038389,0.23413366,0.16401972,0.96955333,0.10850773,0.34299101
1.07153577,1.95503062,0.25979164,0.35742468,0.09458332,0.21845735,0.15811799,0.94712771,0.10859742,0.33502553
1.07753877,1.91352109,0.25592697,0.35051085,0.09855181,0.20338351,0.15277249,0.92527318,0.10817310,0.32638014
1.08354177,1.87202842,0.25185434,0.34351988,0.10228545,0.18900990,0.14806074,0.90430673,0.10724988,0.31720336
1.08954477,1.83127417,0.24773707,0.33659241,0.10579118,0.17542976,0.14405751,0.88458113,0.10585621,0.30766594
1.09554777,1.79205622,0.24374965,0.32988419,0.10908651,0.16272959,0.14083297,0.86647433,0.10403292,0.29795541
1.10155078,1.75522135,0.24007131,0.32356101,0.11219857,0.15098687,0.13845032,0.85037623,0.10183174,0.28826976
1.10755378,1.72163317,0.23687898,0.31779258,0.11516263,0.14026800,0.13696329,0.83667324,0.09931332,0.27881047
1.11355678,1.69213670,0.23434031,0.31274579,0.11802011,0.13062636,0.13641339,0.82573138,0.09654505,0.26977538
1.11955978,1.66752143,0.23260661,0.30857768,0.12081608,0.12210073,0.13682713,0.81787867,0.09359853,0.26135149
1.12556278,1.64848450,0.23180647,0.30542832,0.12359653,0.11471400,0.13821346,0.81338764,0.09054693,0.25370821
1.13156578,1.63559592,0.23204001,0.30341411,0.12640538,0.10847241,0.14056142,0.81245905,0.08746246,0.24699131
1.13756878,1.62926767,0.23337426,0.30262186,0.12928156,0.10336520,0.14383826,0.81520739,0.08441378,0.24131780
1.14357179,1.62972834,0.23583980,0.30310392,0.13225614,0.09936469,0.14798825,0.82164933,0.08146375,0.23677208
1.14957479,1.63700478,0.23942888,0.30487476,0.13534987,0.09642689,0.15293215,0.83169560,0.07866749,0.23340345
1.15557779,1.65091191,0.24409519,0.30790906,0.13857112,0.09449256,0.15856764,0.84514704,0.07607074,0.23122517
1.16158079,1.67105145,0.24975522,0.31214162,0.14191444,0.09348859,0.16477055,0.86169503,0.07370880,0.23021501
1.16758379,1.69681977,0.25629131,0.31746903,0.14535983,0.09332985,0.17139716,0.88092671,0.07160586,0.23031735
1.17358679,1.72742488,0.26355621,0.32375314,0.14887278,0.09392118,0.17828739,0.90233460,0.06977481,0.23144669
1.17958979,1.76191177,0.27137906,0.33082604,0.15240500,0.09515972,0.18526877,0.92533070,0.06821759,0.23349233
1.18559280,1.79919508,0.27957245,0.33849650,0.15589594,0.09693731,0.19216126,0.94926416,0.06692588,0.23632408
1.19159580,1.83809767,0.28794025,0.34655743,0.15927504,0.09914287,0.19878249,0.97344203,0.06588228,0.23979865
1.19759880,1.87739314,0.29628600,0.35479409,0.16246440,0.10166487,0.20495347,0.99715210,0.06506166,0.24376635
1.20360180,1.91585049,0.30442128,0.36299249,0.16538197,0.10439358,0.21050431,1.01968673,0.06443282,0.24807795
1.20960480,1.95227866,0.31217374,0.37094780,0.16794498,0.10722322,0.21527984,1.04036668,0.06396027,0.25259107
1.21560780,1.98556884,0.31939441,0.37847210,0.17007334,0.11005376,0.21914490,1.05856377,0.06360602,0.25717611
1.22161081,2.01473262,0.32596392,0.38540130,0.17169309,0.11279258,0.22198887,1.07372132,0.06333137,0.26172116
1.22761381,2.03893424,0.33179722,0.39160074,0.17273943,0.11535572,0.22372951,1.08537148,0.06309856,0.26613580
1.23361681,2.05751551,0.33684668,0.39696938,0.17315941,0.11766880,0.22431565,1.09314867,0.06287226,0.27035364
1.23961981,2.07001244,0.34110333,0.40144220,0.17291405,0.11966769,0.22372885,1.09679868,0.06262082,0.27433339
1.24562281,2.07616304,0.34459616,0.40499100,0.17197985,0.12129884,0.22198375,1.09618296,0.06231730,0.27805858
1.25162581,2.07590639,0.34738959,0.40762338,0.17034955,0.12251930,0.21912724,1.09127832,0.06194012,0.28153582
1.25762881,2.06937321,0.34957912,0.40938016,0.16803230,0.12329659,0.21523649,1.08217199,0.06147356,0.28479194
1.26363182,2.05686900,0.35128547,0.41033138,0.16505313,0.12360837,0.21041582,1.06905276,0.06090788,0.28787005
1.26963482,2.03885091,0.35264756,0.41057114,0.16145180,0.12344191,0.20479271,1.05219861,0.06023922,0.29082474
1.27563782,2.01589976,0.35381456,0.41021165,0.15728117,0.12279364,0.19851306,1.03196181,0.05946929,0.29371695
1.28164082,1.98868909,0.35493752,0.40937669,0.15260517,0.12166851,0.19173598,1.00875230,0.05860483,0.29660848
1.28764382,1.95795278,0.35616106,0.40819502,0.14749646,0.12007954,0.18462825,0.98302026,0.05765697,0.29955672
1.29364682,1.92445298,0.35761538,0.40679386,0.14203394,0.11804731,0.17735881,0.95523887,0.05664045,0.30260976
1.29964982,1.88895006,0.35940918,0.40529296,0.13630024,0.11559956,0.17009345,0.92588804,0.05557276,0.30580219
1.30565283,1.85217559,0.36162372,0.40379932,0.13037922,0.11277090,0.16298988,0.89543976,0.05447330,0.30915175
1.31165583,1.81480983,0.36430833,0.40240285,0.12435368,0.10960262,0.15619344,0.86434586,0.05336253,0.31265707
1.31765883,1.77746401,0.36747752,0.40117311,0.11830323,0.10614248,0.14983352,0.83302826,0.05226108,0.31629653
1.32366183,1.74066819,0.37110997,0.40015723,0.11230250,0.10244469,0.14402085,0.80187221,0.05118910,0.32002832
1.32966483,1.70486458,0.37514914,0.39937892,0.10641968,0.09856978,0.13884569,0.77122232,0.05016550,0.32379164
1.33566783,1.67040615,0.37950570,0.39883859,0.10071531,0.09458458,0.13437689,0.74138139,0.04920746,0.32750894
1.34167084,1.63756011,0.38406143,0.39851458,0.09524150,0.09056204,0.13066193,0.71261165,0.04832997,0.33108908
1.34767384,1.60651555,0.38867449,0.39836517,0.09004144,0.08658106,0.12772771,0.68513814,0.04754551,0.33443128
1.35367684,1.57739451,0.39318574,0.39833150,0.08514922,0.08272615,0.12558217,0.65915357,0.04686391,0.33742955
1.35967984,1.55026543,0.39742581,0.39834091,0.08058992,0.07908696,0.12421643,0.63482434,0.04629234,0.33997742
1.36568284,1.52515829,0.40122254,0.39831092,0.07638004,0.07575764,0.12360754,0.61229703,0.04583536,0.34197283
1.37168584,1.50208029,0.40440860,0.39815329,0.07252801,0.07283599,0.12372146,0.59170494,0.04549518,0.34332285
1.37768884,1.48103130,0.40682881,0.39777837,0.06903503,0.07042237,0.12451628,0.57317407,0.04527204,0.34394808
1.38369185,1.46201826,0.40834693,0.39709927,0.06589600,0.06861843,0.12594546,0.55682836,0.04516457,0.34378653
1.38969485,1.44506789,0.40885171,0.39603602,0.06310057,0.06752551,0.12796093,0.54279354,0.04517036,0.34279692
1.39569785,1.43023694,0.40826193,0.39451929,0.06063431,0.06724289,0.13051588,0.53119960,0.04528644,0.34096114
1.40170085,1.41761967,0.40653023,0.39249386,0.05847993,0.06786566,0.13356718,0.52218151,0.04550987,0.33828595
1.40770385,1.40735215,0.40364567,0.38992148,0.05661850,0.06948250,0.13707729,0.51587828,0.04583823,0.33480371
1.41370685,1.39961309,0.39963499,0.38678316,0.05503067,0.07217314,0.14101550,0.51243021,0.04627006,0.33057229
1.41970985,1.39462127,0.39456237,0.38308087,0.05369781,0.07600572,0.14535856,0.51197457,0.04680521,0.32567402
1.42571286,1.39262941,0.38852797,0.37883836,0.05260310,0.08103399,0.15009061,0.51463985,0.04744507,0.32021385
1.43171586,1.39391495,0.38166510,0.37410136,0.05173241,0.08729451,0.15520240,0.52053876,0.04819266,0.31431666
1.43771886,1.39876785,0.37413630,0.36893684,0.05107510,0.09480392,0.16068990,0.52976053,0.04905251,0.30812398
1.44372186,1.40747615,0.36612837,0.36343158,0.05062452,0.10355634,0.16655239,0.54236269,0.05003041,0.30179001
1.44972486,1.42030974,0.35784662,0.35768988,0.05037845,0.11352110,0.17279006,0.55836292,0.05113307,0.29547731
1.45572786,1.43750331,0.34950849,0.35183064,0.05033911,0.12464090,0.17940135,0.57773142,0.05236752,0.28935210
1.46173087,1.45923921,0.34133682,0.34598380,0.05051316,0.13683060,0.18638021,0.60038425,0.05374055,0.28357950
1.46773387,1.48563131,0.33355307,0.34028633,0.05091128,0.14997662,0.19371339,0.62617823,0.05525798,0.27831871
1.47373687,1.51671070,0.32637059,0.33487787,0.05154769,0.16393734,0.20137803,0.65490773,0.05692400,0.27371846
1.47973987,1.55241428,0.31998838,0.32989624,0.05243943,0.17854430,0.20933965,0.68630378,0.05874049,0.26991284
1.48574287,1.59257697,0.31458548,0.32547304,0.05360556,0.19360450,0.21755081,0.72003577,0.06070651,0.26701755
1.49174587,1.63692835,0.31031622,0.32172944,0.05506618,0.20890376,0.22595048,0.75571595,0.06281782,0.26512697
1.49774887,1.68509399,0.30730653,0.31877238,0.05684150,0.22421102,0.23446421,0.79290665,0.06506668,0.26431187
1.50375188,1.73660188,0.30565143,0.31669141,0.05895088,0.23928362,0.24300528,0.83113014,0.06744175,0.26461811
1.50975488,1.79089373,0.30541382,0.31555610,0.06141185,0.25387340,0.25147658,0.86988086,0.06992828,0.26606608
1.51575788,1.84734079,0.30662445,0.31541439,0.06423933,0.26773335,0.25977334,0.90863942,0.07250846,0.26865124
1.52176088,1.90526334,0.30928323,0.31629160,0.06744484,0.28062466,0.26778658,0.94688796,0.07516192,0.27234534
