energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.09454727,1.74012822,0.54739998,0.60479407,0.00322851,0.16701438,0.41059486,0.49173856,0.03977875,0.48863901
-3.08854427,1.73750176,0.54583247,0.60124854,0.00326846,0.16813933,0.40170213,0.49566667,0.03863181,0.48865328
-3.08254127,1.73421962,0.54407013,0.59749059,0.00330215,0.16899885,0.39252471,0.49964323,0.03740663,0.48844883
-3.07653827,1.73015752,0.54206075,0.59351444,0.00332900,0.16957510,0.38325013,0.50351588,0.03612090,0.48800065
-3.07053527,1.72511765,0.53972592,0.58928463,0.00334834,0.16984619,0.37406161,0.50710926,0.03479061,0.48726860
-3.06453227,1.71884341,0.53696414,0.58474017,0.00335942,0.16978724,0.36513766,0.51023228,0.03342975,0.48620211
-3.05852926,1.71103903,0.53365573,0.57980051,0.00336140,0.16937192,0.35665263,0.51268653,0.03205017,0.48474599
-3.05252626,1.70139267,0.52966911,0.57437288,0.00335345,0.16857429,0.34877801,0.51427549,0.03066154,0.48284711
-3.04652326,1.68960179,0.52486826,0.56836069,0.00333475,0.16737085,0.34168410,0.51481410,0.02927147,0.48046137
-3.04052026,1.67539878,0.51912073,0.56167222,0.00330460,0.16574270,0.33554180,0.51413806,0.02788574,0.47756050
-3.03451726,1.65857545,0.51230588,0.55422916,0.00326240,0.16367754,0.33052397,0.51211236,0.02650855,0.47413813
-3.02851426,1.63900455,0.50432274,0.54597446,0.00320773,0.16117143,0.32680611,0.50863863,0.02514285,0.47021478
-3.02251126,1.61665685,0.49509699,0.53687884,0.00314042,0.15823027,0.32456595,0.50366073,0.02379076,0.46584120
-3.01650825,1.59161258,0.48458676,0.52694564,0.00306051,0.15487068,0.32398176,0.49716849,0.02245387,0.46109983
-3.01050525,1.56406638,0.47278672,0.51621363,0.00296832,0.15112044,0.32522911,0.48919904,0.02113357,0.45610411
-3.00450225,1.53432521,0.45973032,0.50475757,0.00286445,0.14701820,0.32847617,0.47983599,0.01983138,0.45099567
-2.99849925,1.50279926,0.44549007,0.49268650,0.00274975,0.14261272,0.33387746,0.46920626,0.01854906,0.44593927
-2.99249625,1.46998623,0.43017568,0.48013985,0.00262532,0.13796145,0.34156637,0.45747479,0.01728886,0.44111592
-2.98649325,1.43644982,0.41393047,0.46728152,0.00249250,0.13312865,0.35164673,0.44483746,0.01605352,0.43671432
-2.98049025,1.40279360,0.39692596,0.45429242,0.00235277,0.12818311,0.36418380,0.43151254,0.01484629,0.43292110
-2.97448724,1.36963172,0.37935518,0.44136172,0.00220778,0.12319555,0.37919526,0.41773117,0.01367086,0.42991050
-2.96848424,1.33755815,0.36142504,0.42867757,0.00205926,0.11823597,0.39664280,0.40372737,0.01253127,0.42783388
-2.96248124,1.30711620,0.34334813,0.41641755,0.00190895,0.11337092,0.41642470,0.38972805,0.01143172,0.42680982
-2.95647824,1.27877004,0.32533452,0.40473970,0.00175859,0.10866100,0.43837024,0.37594369,0.01037642,0.42691528
-2.95047524,1.25287986,0.30758387,0.39377439,0.00160986,0.10415859,0.46223633,0.36255991,0.00936940,0.42817843
-2.94447224,1.22968206,0.29027836,0.38361769,0.00146433,0.09990599,0.48770668,0.34973059,0.00841435,0.43057357
-2.93846923,1.20927559,0.27357673,0.37432641,0.00132341,0.09593406,0.51439414,0.33757274,0.00751446,0.43401850
-2.93246623,1.19161523,0.25760966,0.36591531,0.00118835,0.09226144,0.54184605,0.32616320,0.00667226,0.43837456
-2.92646323,1.17651213,0.24247671,0.35835637,0.00106022,0.08889423,0.56955286,0.31553758,0.00588957,0.44344939
-2.92046023,1.16364154,0.22824487,0.35158032,0.00093988,0.08582642,0.59695974,0.30569113,0.00516742,0.44900240
-2.91445723,1.15255737,0.21494869,0.34548019,0.00082799,0.08304068,0.62348081,0.29658157,0.00450601,0.45475266
-2.90845423,1.14271277,0.20259187,0.33991678,0.00072503,0.08050977,0.64851568,0.28813367,0.00390476,0.46038891
-2.90245123,1.13348552,0.19115021,0.33472560,0.00063130,0.07819826,0.67146737,0.28024513,0.00336234,0.46558125
-2.89644822,1.12420695,0.18057557,0.32972502,0.00054695,0.07606458,0.69176123,0.27279370,0.00287672,0.46999386
-2.89044522,1.11419295,0.17080060,0.32472507,0.00047201,0.07406330,0.70886365,0.26564474,0.00244531,0.47329829
-2.88444222,1.10277537,0.16174404,0.31953647,0.00040642,0.07214736,0.72230010,0.25865924,0.00206500,0.47518656
-2.87843922,1.08933227,0.15331611,0.31397945,0.00035007,0.07027041,0.73167142,0.25170154,0.00173235,0.47538352
-2.87243622,1.07331569,0.14542387,0.30789188,0.00030284,0.06838888,0.73666768,0.24464664,0.00144364,0.47365790
-2.86643322,1.05427558,0.13797614,0.30113639,0.00026465,0.06646390,0.73707907,0.23738659,0.00119501,0.46983155
-2.86043022,1.03187886,0.13088800,0.29360611,0.00023545,0.06446282,0.73280320,0.22983586,0.00098256,0.46378638
-2.85442721,1.00592300,0.12408439,0.28522881,0.00021534,0.06236047,0.72384852,0.22193542,0.00080243,0.45546895
-2.84842421,0.97634357,0.11750298,0.27596942,0.00020454,0.06013990,0.71033384,0.21365539,0.00065090,0.44489232
-2.84242121,0.94321579,0.11109614,0.26583070,0.00020346,0.05779286,0.69248383,0.20499635,0.00052440,0.43213530
-2.83641821,0.90675025,0.10483198,0.25485237,0.00021273,0.05531969,0.67062097,0.19598926,0.00041961,0.41733920
-2.83041521,0.86728331,0.09869452,0.24310855,0.00023321,0.05272902,0.64515418,0.18669408,0.00033348,0.40070230
-2.82441221,0.82526290,0.09268322,0.23070404,0.00026604,0.05003706,0.61656491,0.17719732,0.00026323,0.38247238
-2.81840920,0.78123067,0.08681164,0.21776938,0.00031262,0.04726659,0.58539110,0.16760868,0.00020637,0.36293777
-2.81240620,0.73580143,0.08110580,0.20445524,0.00037465,0.04444585,0.55221004,0.15805694,0.00016071,0.34241725
-2.80640320,0.68964099,0.07560197,0.19092635,0.00045412,0.04160716,0.51762062,0.14868539,0.00012432,0.32124949
-2.80040020,0.64344341,0.07034432,0.17735519,0.00055328,0.03878560,0.48222591,0.13964699,0.00009555,0.29978230
-2.79439720,0.59790858,0.06538238,0.16391592,0.00067462,0.03601762,0.44661661,0.13109944,0.00007298,0.27836221
-2.78839420,0.55372109,0.06076851,0.15077859,0.00082086,0.03333968,0.41135597,0.12320028,0.00005542,0.25732478
-2.78239120,0.51153092,0.05655549,0.13810400,0.00099482,0.03078703,0.37696671,0.11610230,0.00004188,0.23698587
-2.77638819,0.47193654,0.05279422,0.12603928,0.00119941,0.02839263,0.34392015,0.10994919,0.00003153,0.21763423
-2.77038519,0.43547078,0.04953167,0.11471427,0.00143751,0.02618621,0.31262785,0.10487160,0.00002370,0.19952536
-2.76438219,0.40258954,0.04680909,0.10423881,0.00171184,0.02419345,0.28343574,0.10098361,0.00001785,0.18287691
-2.75837919,0.37366348,0.04466043,0.09470091,0.00202488,0.02243547,0.25662069,0.09837964,0.00001355,0.16786549
-2.75237619,0.34897243,0.04311116,0.08616575,0.00237868,0.02092838,0.23238947,0.09713184,0.00001046,0.15462480
-2.74637319,0.32870252,0.04217722,0.07867547,0.00277477,0.01968300,0.21087959,0.09728787,0.00000833,0.14324511
-2.74037019,0.31294553,0.04186434,0.07224960,0.00321394,0.01870485,0.19216208,0.09886920,0.00000697,0.13377379
-2.73436718,0.30170045,0.04216764,0.06688609,0.00369616,0.01799412,0.17624558,0.10186978,0.00000624,0.12621681
-2.72836418,0.29487682,0.04307142,0.06256279,0.00422041,0.01754587,0.16308168,0.10625530,0.00000606,0.12054100
-2.72236118,0.29229962,0.04454923,0.05923930,0.00478454,0.01735030,0.15257091,0.11196286,0.00000641,0.11667708
-2.71635818,0.29371565,0.04656434,0.05685910,0.00538524,0.01739314,0.14456947,0.11890135,0.00000729,0.11452302
-2.71035518,0.29880106,0.04907031,0.05535184,0.00601790,0.01765609,0.13889617,0.12695232,0.00000877,0.11394801
-2.70435218,0.30717017,0.05201203,0.05463577,0.00667667,0.01811738,0.13533953,0.13597168,0.00001096,0.11479659
-2.69834917,0.31838532,0.05532703,0.05462030,0.00735442,0.01875240,0.13366492,0.14579210,0.00001406,0.11689317
-2.69234617,0.33196781,0.05894712,0.05520856,0.00804285,0.01953440,0.13362162,0.15622619,0.00001831,0.12004677
-2.68634317,0.34740991,0.06280046,0.05630000,0.00873263,0.02043526,0.13494971,0.16707061,0.00002407,0.12405585
-2.68034017,0.36418782,0.06681391,0.05779302,0.00941358,0.02142634,0.13738683,0.17811087,0.00003179,0.12871348
-2.67433717,0.38177553,0.07091577,0.05958760,0.01007487,0.02247943,0.14067467,0.18912703,0.00004208,0.13381251
-2.66833417,0.39965940,0.07503888,0.06158792,0.01070536,0.02356763,0.14456534,0.19989997,0.00005570,0.13915089
-2.66233117,0.41735326,0.07912392,0.06370488,0.01129382,0.02466646,0.14882736,0.21021823,0.00007363,0.14453703
-2.65632816,0.43441375,0.08312298,0.06585867,0.01182937,0.02575479,0.15325143,0.21988525,0.00009708,0.14979501
-2.65032516,0.45045542,0.08700321,0.06798108,0.01230174,0.02681596,0.15765577,0.22872669,0.00012756,0.15476978
-2.64432216,0.46516536,0.09075052,0.07001781,0.01270162,0.02783867,0.16189102,0.23659759,0.00016693,0.15933189
-2.63831916,0.47831674,0.09437317,0.07193045,0.01302102,0.02881797,0.16584456,0.24338928,0.00021743,0.16338196
-2.63231616,0.48978078,0.09790509,0.07369823,0.01325351,0.02975606,0.16944413,0.24903545,0.00028176,0.16685446
-2.62631316,0.49953668,0.10140889,0.07531940,0.01339446,0.03066297,0.17266059,0.25351738,0.00036315,0.16972083
-2.62031016,0.50767909,0.10497831,0.07681225,0.01344125,0.03155704,0.17550978,0.25686797,0.00046539,0.17199169
-2.61430715,0.51442253,0.10873997,0.07821558,0.01339334,0.03246523,0.17805326,0.25917430,0.00059289,0.17371811
-2.60830415,0.52010248,0.11285434,0.07958867,0.01325230,0.03342312,0.18039787,0.26057866,0.00075074,0.17499179
-2.60230115,0.52517300,0.11751577,0.08101072,0.01302181,0.03447467,0.18269404,0.26127782,0.00094474,0.17594398
-2.59629815,0.53020035,0.12295141,0.08257959,0.01270752,0.03567169,0.18513278,0.26152054,0.00118141,0.17674337
-2.59029515,0.53585299,0.12941895,0.08440998,0.01231685,0.03707291,0.18794132,0.26160326,0.00146798,0.17759257
-2.58429215,0.54288759,0.13720317,0.08663095,0.01185880,0.03874283,0.19137750,0.26186407,0.00181239,0.17872362
-2.57828914,0.55213157,0.14661110,0.08938287,0.01134360,0.04075016,0.19572289,0.26267504,0.00222322,0.18039220
-2.57228614,0.56446223,0.15796589,0.09281382,0.01078244,0.04316603,0.20127478,0.26443301,0.00270958,0.18287099
-2.56628314,0.58078296,0.17159946,0.09707542,0.01018707,0.04606185,0.20833724,0.26754924,0.00328101,0.18644211
-2.56028014,0.60199711,0.18784377,0.10231836,0.00956951,0.04950698,0.21721138,0.27243786,0.00394725,0.19138893
-2.55427714,0.62898001,0.20702121,0.10868756,0.00894167,0.05356624,0.22818508,0.27950371,0.00471810,0.19798731
-2.54827414,0.66254994,0.22943387,0.11631716,0.00831502,0.05829720,0.24152241,0.28912969,0.00560312,0.20649666
-2.54227114,0.70343882,0.25535233,0.12532553,0.00770034,0.06374760,0.25745305,0.30166404,0.00661132,0.21715099
-2.53626813,0.75226339,0.28500395,0.13581028,0.00710744,0.06995266,0.27616215,0.31740779,0.00775089,0.23015015
-2.53026513,0.80949799,0.31856125,0.14784369,0.00654497,0.07693267,0.29778065,0.33660296,0.00902880,0.24565161
-2.52426213,0.87544961,0.35613063,0.16146851,0.00602028,0.08469078,0.32237681,0.35942163,0.01045045,0.26376305
-2.51825913,0.95023637,0.39774199,0.17669440,0.00553934,0.09321117,0.34994890,0.38595645,0.01201931,0.28453594
-2.51225613,1.03377026,0.44333966,0.19349522,0.00510665,0.10245769,0.38041969,0.41621281,0.01373658,0.30796052
-2.50625313,1.12574502,0.49277513,0.21180716,0.00472530,0.11237310,0.41363280,0.45010312,0.01560085,0.33396225
-2.50025013,1.22562987,0.54580208,0.23152806,0.00439700,0.12287893,0.44935136,0.48744344,0.01760784,0.36240009
-2.49424712,1.33266985,0.60207404,0.25251779,0.00412215,0.13387605,0.48725904,0.52795273,0.01975017,0.39306671
-2.48824412,1.44589315,0.66114515,0.27460003,0.00389998,0.14524606,0.52696372,0.57125497,0.02201728,0.42569075
-2.48224112,1.56412559,0.72247420,0.29756510,0.00372868,0.15685339,0.56800369,0.61688420,0.02439535,0.45994120
-2.47623812,1.68601239,0.78543207,0.32117420,0.00360556,0.16854817,0.60985659,0.66429260,0.02686738,0.49543387
-2.47023512,1.81004688,0.84931266,0.34516472,0.00352721,0.18016983,0.65195072,0.71286143,0.02941340,0.53173994
-2.46423212,1.93460538,0.91334705,0.36925656,0.00348969,0.19155123,0.69367860,0.76191479,0.03201074,0.56839623
-2.45822911,2.05798774,0.97672070,0.39315932,0.00348868,0.20252339,0.73441245,0.81073574,0.03463447,0.60491713
-2.45222611,2.17846197,1.03859305,0.41658004,0.00351961,0.21292039,0.77352113,0.85858448,0.03725785,0.64080770
-2.44622311,2.29431181,1.09811916,0.43923136,0.00357787,0.22258457,0.81038798,0.90471807,0.03985304,0.67557762
-2.44022011,2.40388553,1.15447241,0.46083964,0.00365888,0.23137158,0.84442901,0.94841092,0.04239166,0.70875543
-2.43421711,2.50564424,1.20686757,0.48115288,0.00375825,0.23915519,0.87511076,0.98897554,0.04484560,0.73990264
-2.42821411,2.59820784,1.25458340,0.49994804,0.00387185,0.24583168,0.90196723,1.02578275,0.04718774,0.76862705
-2.42221111,2.68039684,1.29698369,0.51703754,0.00399591,0.25132351,0.92461513,1.05828058,0.04939268,0.79459491
-2.41620810,2.75126845,1.33353613,0.53227464,0.00412706,0.25558220,0.94276681,1.08601104,0.05143746,0.81754128
-2.41020510,2.81014522,1.36382800,0.54555743,0.00426236,0.25859022,0.95624047,1.10862435,0.05330221,0.83727823
-2.40420210,2.85663521,1.38757813,0.55683139,0.00439937,0.26036179,0.96496695,1.12588975,0.05497069,0.85370047
-2.39819910,2.89064270,1.40464448,0.56609031,0.00453611,0.26094257,0.96899290,1.13770257,0.05643074,0.86678816
-2.39219610,2.91236877,1.41502721,0.57337551,0.00467105,0.26040813,0.96848010,1.14408719,0.05767459,0.87660675
-2.38619310,2.92230190,1.41886677,0.57877349,0.00480315,0.25886142,0.96370074,1.14519582,0.05869900,0.88330380
-2.38019010,2.92119859,1.41643736,0.58241200,0.00493173,0.25642909,0.95502901,1.14130291,0.05950531,0.88710282
-2.37418709,2.91005491,1.40813584,0.58445475,0.00505653,0.25325700,0.94292891,1.13279555,0.06009926,0.88829449
-2.36818409,2.89006998,1.39446667,0.58509488,0.00517758,0.24950496,0.92793908,1.12016016,0.06049071,0.88722540
-2.36218109,2.86260272,1.37602336,0.58454755,0.00529520,0.24534103,0.91065483,1.10396589,0.06069323,0.88428490
-2.35617809,2.82912374,1.35346730,0.58304183,0.00540997,0.24093540,0.89170836,1.08484545,0.06072356,0.87989047
-2.35017509,2.79116397,1.32750490,0.58081230,0.00552261,0.23645441,0.87174760,1.06347405,0.06060092,0.87447225
-2.34417209,2.75026230,1.29886373,0.57809053,0.00563401,0.23205458,0.85141483,1.04054728,0.06034641,0.86845730
-2.33816908,2.70791396,1.26826890,0.57509696,0.00574518,0.22787721,0.83132557,1.01675868,0.05998217,0.86225423
-2.33216608,2.66552178,1.23642040,0.57203322,0.00585718,0.22404360,0.81204885,0.99277792,0.05953071,0.85623881
-2.32616308,2.62435213,1.20397231,0.56907549,0.00597118,0.22065103,0.79408940,0.96923033,0.05901410,0.85074109
-2.32016008,2.58549696,1.17151469,0.56636876,0.00608839,0.21776982,0.77787256,0.94667853,0.05845338,0.84603456
-2.31415708,2.54984349,1.13955871,0.56402258,0.00621009,0.21544141,0.76373245,0.92560674,0.05786788,0.84232774
-2.30815408,2.51805239,1.10852545,0.56210812,0.00633765,0.21367767,0.75190382,0.90640834,0.05727473,0.83975856
-2.30215108,2.49054521,1.07873880,0.56065688,0.00647257,0.21246126,0.74251774,0.88937702,0.05668847,0.83839158
-2.29614807,2.46750118,1.05042245,0.55966088,0.00661646,0.21174723,0.73560141,0.87470171,0.05612076,0.83821828
-2.29014507,2.44886339,1.02370092,0.55907454,0.00677114,0.21146555,0.73108179,0.86246547,0.05558021,0.83916024
-2.28414207,2.43435372,0.99860443,0.55881784,0.00693864,0.21152467,0.72879295,0.85264809,0.05507237,0.84107511
-2.27813907,2.42349580,0.97507722,0.55878101,0.00712126,0.21181571,0.72848657,0.84513238,0.05459984,0.84376494
-2.27213607,2.41564463,0.95298874,0.55883014,0.00732158,0.21221730,0.72984523,0.83971354,0.05416245,0.84698662
-2.26613307,2.41002164,0.93214711,0.55881376,0.00754252,0.21260073,0.73249761,0.83611133,0.05375756,0.85046378
-2.26013007,2.40575338,0.91231418,0.55857002,0.00778729,0.21283520,0.73603506,0.83398444,0.05338049,0.85389973
-2.25412706,2.40191228,0.89322140,0.55793401,0.00805945,0.21279307,0.74002872,0.83294624,0.05302487,0.85699072
-2.24812406,2.39755742,0.87458577,0.55674511,0.00836281,0.21235467,0.74404632,0.83258149,0.05268319,0.85943903
-2.24212106,2.39177388,0.85612514,0.55485398,0.00870139,0.21141277,0.74766818,0.83246312,0.05234720,0.86096523
-2.23611806,2.38370879,0.83757228,0.55212871,0.00907935,0.20987629,0.75050154,0.83216844,0.05200841,0.86131911
-2.23011506,2.37260270,0.81868712,0.54846018,0.00950086,0.20767326,0.75219284,0.83129429,0.05165847,0.86028879
-2.22411206,2.35781527,0.79926669,0.54376614,0.00996990,0.20475295,0.75243753,0.82947038,0.05128957,0.85770770
-2.21810905,2.33884414,0.77915254,0.53799392,0.01049016,0.20108701,0.75098707,0.82637052,0.05089468,0.85345914
-2.21210605,2.31533669,0.75823544,0.53112184,0.01106479,0.19666975,0.74765315,0.82172138,0.05046781,0.84747830
-2.20610305,2.28709451,0.73645735,0.52315898,0.01169621,0.19151752,0.74230907,0.81530855,0.05000410,0.83975176
-2.20010005,2.25407074,0.71381078,0.51414368,0.01238584,0.18566727,0.73488857,0.80697982,0.04949985,0.83031466
-2.19409705,2.21636085,0.69033584,0.50414074,0.01313394,0.17917442,0.72538227,0.79664582,0.04895253,0.81924571
-2.18809405,2.17418789,0.66611522,0.49323752,0.01393934,0.17211015,0.71383230,0.78427816,0.04836066,0.80666044
-2.18209105,2.12788309,0.64126768,0.48153918,0.01479930,0.16455829,0.70032544,0.76990534,0.04772363,0.79270314
-2.17608804,2.07786327,0.61594040,0.46916341,0.01570929,0.15661190,0.68498530,0.75360687,0.04704153,0.77753800
-2.17008504,2.02460639,0.59030080,0.45623484,0.01666296,0.14836976,0.66796408,0.73550599,0.04631495,0.76133993
-2.16408204,1.96862661,0.56452823,0.44287951,0.01765203,0.13993300,0.64943435,0.71576153,0.04554473,0.74428556
-2.15807904,1.91045026,0.53880608,0.42921968,0.01866636,0.13140171,0.62958122,0.69455929,0.04473180,0.72654497
-2.15207604,1.85059386,0.51331456,0.41536919,0.01969399,0.12287212,0.60859531,0.67210354,0.04387698,0.70827446
-2.14607304,1.78954526,0.48822472,0.40142961,0.02072134,0.11443392,0.58666672,0.64860885,0.04298089,0.68961081
-2.14007004,1.72774855,0.46369365,0.38748738,0.02173344,0.10616827,0.56398022,0.62429284,0.04204385,0.67066719
-2.13406703,1.66559334,0.43986117,0.37361191,0.02271428,0.09814615,0.54071158,0.59936991,0.04106589,0.65153085
-2.12806403,1.60340860,0.41684804,0.35985490,0.02364717,0.09042737,0.51702527,0.57404621,0.04004675,0.63226265
-2.12206103,1.54146086,0.39475552,0.34625052,0.02451518,0.08306000,0.49307317,0.54851589,0.03898601,0.61289832
-2.11605803,1.47995658,0.37366622,0.33281672,0.02530166,0.07608032,0.46899428,0.52295874,0.03788319,0.59345125
-2.11005503,1.41904809,0.35364607,0.31955726,0.02599074,0.06951319,0.44491523,0.49753892,0.03673795,0.57391660
-2.10405203,1.35884232,0.33474700,0.30646439,0.02656782,0.06337281,0.42095134,0.47240479,0.03555025,0.55427635
-2.09804902,1.29941155,0.31701018,0.29352206,0.02702011,0.05766370,0.39720799,0.44768966,0.03432056,0.53450497
-2.09204602,1.24080525,0.30046945,0.28070923,0.02733707,0.05238197,0.37378218,0.42351301,0.03305003,0.51457528
-2.08604302,1.18306210,0.28515468,0.26800330,0.02751079,0.04751669,0.35076393,0.39998220,0.03174066,0.49446419
-2.08004002,1.12622136,0.27109464,0.25538332,0.02753638,0.04305125,0.32823760,0.37719421,0.03039546,0.47415796
-2.07403702,1.07033285,0.25831943,0.24283283,0.02741211,0.03896486,0.30628278,0.35523735,0.02901849,0.45365661
-2.06803402,1.01546486,0.24686193,0.23034225,0.02713961,0.03523380,0.28497491,0.33419260,0.02761491,0.43297736
-2.06203102,0.96170976,0.23675844,0.21791061,0.02672382,0.03183271,0.26438540,0.31413457,0.02619100,0.41215689
-2.05602801,0.90918676,0.22804824,0.20554665,0.02617289,0.02873564,0.24458145,0.29513196,0.02475403,0.39125224
-2.05002501,0.85804206,0.22077219,0.19326926,0.02549795,0.02591698,0.22562546,0.27724735,0.02331218,0.37034056
-2.04402201,0.80844622,0.21497039,0.18110723,0.02471278,0.02335216,0.20757426,0.26053660,0.02187431,0.34951751
-2.03801901,0.76058932,0.21067897,0.16909841,0.02383338,0.02101826,0.19047812,0.24504763,0.02044982,0.32889469
-2.03201601,0.71467408,0.20792639,0.15728840,0.02287742,0.01889435,0.17437966,0.23081892,0.01904835,0.30859616
-2.02601301,0.67090759,0.20672915,0.14572882,0.02186372,0.01696173,0.15931289,0.21787776,0.01767955,0.28875422
-2.02001001,0.62949221,0.20708752,0.13447531,0.02081163,0.01520407,0.14530221,0.20623840,0.01635280,0.26950496
-2.01400700,0.59061631,0.20898133,0.12358543,0.01974044,0.01360740,0.13236180,0.19590035,0.01507698,0.25098354
-2.00800400,0.55444532,0.21236618,0.11311653,0.01866876,0.01215998,0.12049509,0.18684693,0.01386018,0.23331967
-2.00200100,0.52111387,0.21717034,0.10312376,0.01761402,0.01085224,0.10969468,0.17904424,0.01270954,0.21663353
-1.99599800,0.49071928,0.22329266,0.09365827,0.01659194,0.00967657,0.09994253,0.17244067,0.01163106,0.20103219
-1.98999500,0.46331697,0.23060153,0.08476576,0.01561618,0.00862714,0.09121050,0.16696718,0.01062947,0.18660684
-1.98399200,0.43891798,0.23893524,0.07648535,0.01469798,0.00769969,0.08346123,0.16253812,0.00970815,0.17343091
-1.97798899,0.41748871,0.24810365,0.06884886,0.01384597,0.00689144,0.07664934,0.15905294,0.00886910,0.16155911
-1.97198599,0.39895290,0.25789139,0.06188044,0.01306611,0.00620082,0.07072281,0.15639855,0.00811297,0.15102738
-1.96598299,0.38319572,0.26806234,0.05559665,0.01236164,0.00562745,0.06562464,0.15445225,0.00743913,0.14185372
-1.95997999,0.37006965,0.27836535,0.05000679,0.01173322,0.00517192,0.06129457,0.15308530,0.00684574,0.13403984
-1.95397699,0.35940178,0.28854102,0.04511352,0.01117914,0.00483576,0.05767083,0.15216674,0.00632994,0.12757334
-1.94797399,0.35100221,0.29832917,0.04091369,0.01069556,0.00462130,0.05469195,0.15156742,0.00588801,0.12243034
-1.94197099,0.34467271,0.30747677,0.03739926,0.01027688,0.00453155,0.05229834,0.15116409,0.00551550,0.11857841
-1.93596798,0.34021549,0.31574593,0.03455826,0.00991609,0.00457010,0.05043371,0.15084319,0.00520749,0.11597936
-1.92996498,0.33744125,0.32292154,0.03237570,0.00960523,0.00474095,0.04904634,0.15050427,0.00495876,0.11459198
-1.92396198,0.33617613,0.32881822,0.03083436,0.00933571,0.00504833,0.04808989,0.15006285,0.00476395,0.11437422
-1.91795898,0.33626718,0.33328626,0.02991537,0.00909879,0.00549642,0.04752397,0.14945253,0.00461774,0.11528493
-1.91195598,0.33758589,0.33621618,0.02959862,0.00888590,0.00608915,0.04731429,0.14862622,0.00451496,0.11728484
-1.90595298,0.34002970,0.33754170,0.02986284,0.00868896,0.00682980,0.04743250,0.14755660,0.00445075,0.12033670
-1.89994997,0.34352129,0.33724100,0.03068555,0.00850068,0.00772065,0.04785557,0.14623548,0.00442058,0.12440476
-1.89394697,0.34800580,0.33533620,0.03204263,0.00831476,0.00876263,0.04856496,0.14467242,0.00442030,0.12945333
-1.88794397,0.35344609,0.33189094,0.03390776,0.00812599,0.00995482,0.04954543,0.14289247,0.00444619,0.13544473
-1.88194097,0.35981640,0.32700652,0.03625169,0.00793040,0.01129411,0.05078371,0.14093327,0.00449487,0.14233665
-1.87593797,0.36709481,0.32081641,0.03904146,0.00772521,0.01277476,0.05226696,0.13884162,0.00456330,0.15007919
-1.86993497,0.37525504,0.31347971,0.04223949,0.00750880,0.01438806,0.05398132,0.13666976,0.00464871,0.15861174
-1.86393197,0.38425809,0.30517381,0.04580285,0.00728066,0.01612205,0.05591038,0.13447152,0.00474849,0.16785995
-1.85792896,0.39404440,0.29608662,0.04968260,0.00704118,0.01796135,0.05803394,0.13229860,0.00486013,0.17773311
-1.85192596,0.40452701,0.28640873,0.05382343,0.00679155,0.01988707,0.06032686,0.13019711,0.00498112,0.18812210
-1.84592296,0.41558633,0.27632605,0.05816346,0.00653353,0.02187688,0.06275837,0.12820471,0.00510888,0.19889824
-1.83991996,0.42706686,0.26601302,0.06263455,0.00626931,0.02390528,0.06529169,0.12634829,0.00524069,0.20991310
-1.83391696,0.43877632,0.25562699,0.06716285,0.00600129,0.02594391,0.06788403,0.12464253,0.00537367,0.22099950
-1.82791396,0.45048723,0.24530380,0.07166980,0.00573191,0.02796215,0.07048712,0.12308918,0.00550473,0.23197375
-1.82191096,0.46194115,0.23515473,0.07607351,0.00546353,0.02992780,0.07304812,0.12167735,0.00563064,0.24263912
-1.81590795,0.47285527,0.22526501,0.08029048,0.00519829,0.03180789,0.07551095,0.12038457,0.00574799,0.25279038
-1.80990495,0.48293131,0.21569381,0.08423762,0.00493802,0.03356965,0.07781795,0.11917862,0.00585331,0.26221938
-1.80390195,0.49186617,0.20647552,0.08783445,0.00468419,0.03518151,0.07991186,0.11802008,0.00594316,0.27072145
-1.79789895,0.49936391,0.19762234,0.09100545,0.00443786,0.03661417,0.08173798,0.11686540,0.00601416,0.27810218
-1.79189595,0.50514840,0.18912784,0.09368243,0.00419973,0.03784162,0.08324639,0.11567034,0.00606320,0.28418446
-1.78589295,0.50897607,0.18097117,0.09580672,0.00397012,0.03884220,0.08439418,0.11439362,0.00608747,0.28881535
-1.77988994,0.51064816,0.17312182,0.09733126,0.00374903,0.03959944,0.08514757,0.11300058,0.00608462,0.29187242
-1.77388694,0.51002165,0.16554449,0.09822233,0.00353621,0.04010292,0.08548372,0.11146670,0.00605285,0.29326930
-1.76788394,0.50701856,0.15820379,0.09846083,0.00333124,0.04034880,0.08539232,0.10978083,0.00599101,0.29296015
-1.76188094,0.50163302,0.15106865,0.09804315,0.00313358,0.04034028,0.08487674,0.10794794,0.00589861,0.29094274
-1.75587794,0.49393587,0.14411609,0.09698157,0.00294262,0.04008775,0.08395468,0.10599136,0.00577592,0.28726010
-1.74987494,0.48407640,0.13733430,0.09530396,0.00275781,0.03960879,0.08265841,0.10395438,0.00562396,0.28200053
-1.74387194,0.47228146,0.13072483,0.09305317,0.00257863,0.03892785,0.08103448,0.10190122,0.00544444,0.27529610
-1.73786893,0.45885175,0.12430391,0.09028575,0.00240469,0.03807580,0.07914295,0.09991722,0.00523976,0.26731957
-1.73186593,0.44415560,0.11810289,0.08707034,0.00223574,0.03708922,0.07705618,0.09810851,0.00501291,0.25827994
