energy_ev,total_up,Al_p_up,Al_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.67583792,1.52094092,0.43450060,0.00000000,0.94457079,0.25153005,0.17062550,0.00000000
-5.66983492,1.53182033,0.44151736,0.00000000,0.95586136,0.25299068,0.17640963,0.00000000
-5.66383192,1.54304397,0.44884364,0.00000000,0.96860616,0.25455596,0.18272809,0.00000000
-5.65782891,1.55522257,0.45659816,0.00000000,0.98317282,0.25632480,0.18960855,0.00000000
-5.65182591,1.56886103,0.46486348,0.00000000,0.99982463,0.25837608,0.19705381,0.00000000
-5.64582291,1.58432904,0.47367917,0.00000000,1.01870320,0.26076378,0.20503899,0.00000000
-5.63981991,1.60183869,0.48303722,0.00000000,1.03981664,0.26351334,0.21350971,0.00000000
-5.63381691,1.62143035,0.49287998,0.00000000,1.06303414,0.26661945,0.22238168,0.00000000
-5.62781391,1.64296764,0.50310068,0.00000000,1.08808722,0.27004551,0.23154160,0.00000000
-5.62181091,1.66614193,0.51354672,0.00000000,1.11457782,0.27372458,0.24084957,0.00000000
-5.61580790,1.69048614,0.52402552,0.00000000,1.14199288,0.27756197,0.25014270,0.00000000
-5.60980490,1.71539723,0.53431269,0.00000000,1.16972476,0.28143930,0.25924005,0.00000000
-5.60380190,1.74016628,0.54416211,0.00000000,1.19709667,0.28521980,0.26794862,0.00000000
-5.59779890,1.76401457,0.55331743,0.00000000,1.22339174,0.28875453,0.27607005,0.00000000
-5.59179590,1.78613373,0.56152437,0.00000000,1.24788445,0.29188938,0.28340797,0.00000000
-5.58579290,1.80572798,0.56854323,0.00000000,1.26987277,0.29447233,0.28977544,0.00000000
-5.57978989,1.82205599,0.57416081,0.00000000,1.28870952,0.29636067,0.29500232,0.00000000
-5.57378689,1.83447036,0.57820123,0.00000000,1.30383125,0.29742781,0.29894219,0.00000000
-5.56778389,1.84245235,0.58053505,0.00000000,1.31478329,0.29756935,0.30147846,0.00000000
-5.56178089,1.84564022,0.58108601,0.00000000,1.32123967,0.29670807,0.30252948,0.00000000
-5.55577789,1.84384954,0.57983527,0.00000000,1.32301695,0.29479773,0.30205232,0.00000000
-5.54977489,1.83708446,0.57682276,0.00000000,1.32008128,0.29182527,0.30004515,0.00000000
-5.54377189,1.82553939,0.57214551,0.00000000,1.31254839,0.28781159,0.29654807,0.00000000
-5.53776888,1.80959105,0.56595326,0.00000000,1.30067663,0.28281075,0.29164235,0.00000000
-5.53176588,1.78978134,0.55844132,0.00000000,1.28485336,0.27690761,0.28544816,0.00000000
-5.52576288,1.76679218,0.54984130,0.00000000,1.26557571,0.27021429,0.27812087,0.00000000
-5.51975988,1.74141354,0.54041004,0.00000000,1.24342651,0.26286533,0.26984617,0.00000000
-5.51375688,1.71450657,0.53041747,0.00000000,1.21904693,0.25501214,0.26083411,0.00000000
-5.50775388,1.68696383,0.52013392,0.00000000,1.19310720,0.24681680,0.25131244,0.00000000
-5.50175088,1.65966855,0.50981770,0.00000000,1.16627692,0.23844561,0.24151945,0.00000000
-5.49574787,1.63345532,0.49970343,0.00000000,1.13919649,0.23006276,0.23169662,0.00000000
-5.48974487,1.60907381,0.48999187,0.00000000,1.11245115,0.22182429,0.22208143,0.00000000
-5.48374187,1.58715756,0.48084160,0.00000000,1.08654870,0.21387267,0.21290043,0.00000000
-5.47773887,1.56819900,0.47236312,0.00000000,1.06190203,0.20633226,0.20436297,0.00000000
-5.47173587,1.55253177,0.46461535,0.00000000,1.03881699,0.19930566,0.19665559,0.00000000
-5.46573287,1.54032086,0.45760493,0.00000000,1.01748612,0.19287124,0.18993743,0.00000000
-5.45972986,1.53156074,0.45128805,0.00000000,0.99798808,0.18708174,0.18433654,0.00000000
-5.45372686,1.52608104,0.44557464,0.00000000,0.98029269,0.18196398,0.17994725,0.00000000
-5.44772386,1.52355912,0.44033483,0.00000000,0.96427075,0.17751959,0.17682867,0.00000000
-5.44172086,1.52353855,0.43540689,0.00000000,0.94970811,0.17372668,0.17500410,0.00000000
-5.43571786,1.52545219,0.43060656,0.00000000,0.93632278,0.17054227,0.17446154,0.00000000
-5.42971486,1.52864850,0.42573696,0.00000000,0.92378404,0.16790528,0.17515502,0.00000000
-5.42371186,1.53241966,0.42059864,0.00000000,0.91173254,0.16573999,0.17700679,0.00000000
-5.41770885,1.53603009,0.41499940,0.00000000,0.89980012,0.16395971,0.17991026,0.00000000
-5.41170585,1.53874410,0.40876313,0.00000000,0.88762852,0.16247053,0.18373351,0.00000000
-5.40570285,1.53985156,0.40173759,0.00000000,0.87488603,0.16117496,0.18832338,0.00000000
-5.39969985,1.53869086,0.39380068,0.00000000,0.86128154,0.15997542,0.19350992,0.00000000
-5.39369685,1.53466828,0.38486499,0.00000000,0.84657544,0.15877741,0.19911124,0.00000000
-5.38769385,1.52727379,0.37488067,0.00000000,0.83058729,0.15749228,0.20493855,0.00000000
-5.38169085,1.51609278,0.36383659,0.00000000,0.81320018,0.15603963,0.21080127,0.00000000
-5.37568784,1.50081410,0.35175979,0.00000000,0.79436201,0.15434921,0.21651226,0.00000000
-5.36968484,1.48123456,0.33871360,0.00000000,0.77408401,0.15236248,0.22189285,0.00000000
-5.36368184,1.45726021,0.32479450,0.00000000,0.75243710,0.15003365,0.22677779,0.00000000
-5.35767884,1.42890500,0.31012814,0.00000000,0.72954645,0.14733038,0.23101982,0.00000000
-5.35167584,1.39628720,0.29486470,0.00000000,0.70558497,0.14423410,0.23449383,0.00000000
-5.34567284,1.35962405,0.27917393,0.00000000,0.68076632,0.14073998,0.23710057,0.00000000
-5.33966983,1.31922509,0.26324019,0.00000000,0.65533773,0.13685668,0.23876968,0.00000000
-5.33366683,1.27548454,0.24725757,0.00000000,0.62957335,0.13260571,0.23946207,0.00000000
-5.32766383,1.22887294,0.23142554,0.00000000,0.60376821,0.12802071,0.23917152,0.00000000
-5.32166083,1.17992826,0.21594491,0.00000000,0.57823312,0.12314639,0.23792545,0.00000000
-5.31565783,1.12924663,0.20101452,0.00000000,0.55329053,0.11803740,0.23578479,0.00000000
-5.30965483,1.07747266,0.18682844,0.00000000,0.52927125,0.11275696,0.23284305,0.00000000
-5.30365183,1.02528941,0.17357377,0.00000000,0.50651196,0.10737541,0.22922444,0.00000000
-5.29764882,0.97340790,0.16142892,0.00000000,0.48535321,0.10196864,0.22508115,0.00000000
-5.29164582,0.92255622,0.15056228,0.00000000,0.46613761,0.09661635,0.22058985,0.00000000
-5.28564282,0.87346802,0.14113118,0.00000000,0.44920782,0.09140039,0.21594734,0.00000000
-5.27963982,0.82687062,0.13328089,0.00000000,0.43490407,0.08640285,0.21136569,0.00000000
-5.27363682,0.78347242,0.12714367,0.00000000,0.42356083,0.08170433,0.20706662,0.00000000
-5.26763382,0.74394998,0.12283769,0.00000000,0.41550236,0.07738206,0.20327551,0.00000000
-5.26163082,0.70893464,0.12046559,0.00000000,0.41103702,0.07350809,0.20021506,0.00000000
-5.25562781,0.67899904,0.12011283,0.00000000,0.41045015,0.07014762,0.19809869,0.00000000
-5.24962481,0.65464354,0.12184566,0.00000000,0.41399561,0.06735728,0.19712390,0.00000000
-5.24362181,0.63628309,0.12570865,0.00000000,0.42188617,0.06518363,0.19746571,0.00000000
-5.23761881,0.62423459,0.13172209,0.00000000,0.43428295,0.06366182,0.19927041,0.00000000
-5.23161581,0.61870547,0.13987903,0.00000000,0.45128436,0.06281437,0.20264972,0.00000000
-5.22561281,0.61978352,0.15014240,0.00000000,0.47291504,0.06265027,0.20767567,0.00000000
-5.21960980,0.62742884,0.16244223,0.00000000,0.49911546,0.06316424,0.21437626,0.00000000
-5.21360680,0.64146808,0.17667317,0.00000000,0.52973274,0.06433642,0.22273226,0.00000000
-5.20760380,0.66159155,0.19269267,0.00000000,0.56451339,0.06613228,0.23267517,0.00000000
-5.20160080,0.68735364,0.21031992,0.00000000,0.60309872,0.06850294,0.24408665,0.00000000
-5.19559780,0.71817685,0.22933579,0.00000000,0.64502345,0.07138589,0.25679943,0.00000000
-5.18959480,0.75335979,0.24948409,0.00000000,0.68971803,0.07470612,0.27059994,0.00000000
-5.18359180,0.79208924,0.27047411,0.00000000,0.73651506,0.07837758,0.28523248,0.00000000
-5.17758879,0.83345621,0.29198464,0.00000000,0.78466003,0.08230514,0.30040518,0.00000000
-5.17158579,0.87647605,0.31366956,0.00000000,0.83332632,0.08638679,0.31579737,0.00000000
-5.16558279,0.92011205,0.33516479,0.00000000,0.88163431,0.09051634,0.33106846,0.00000000
-5.15957979,0.96330209,0.35609659,0.00000000,0.92867414,0.09458616,0.34586787,0.00000000
-5.15357679,1.00498769,0.37609095,0.00000000,0.97353146,0.09849032,0.35984586,0.00000000
-5.14757379,1.04414457,0.39478385,0.00000000,1.01531535,0.10212770,0.37266483,0.00000000
-5.14157079,1.07981366,0.41183188,0.00000000,1.05318746,0.10540515,0.38401074,0.00000000
-5.13556778,1.11113166,0.42692305,0.00000000,1.08639124,0.10824052,0.39360412,0.00000000
-5.12956478,1.13735989,0.43978719,0.00000000,1.11428011,0.11056553,0.40121049,0.00000000
-5.12356178,1.15791050,0.45020552,0.00000000,1.13634352,0.11232825,0.40664945,0.00000000
-5.11755878,1.17236886,0.45801911,0.00000000,1.15222962,0.11349524,0.40980243,0.00000000
-5.11155578,1.18051142,0.46313565,0.00000000,1.16176382,0.11405317,0.41061850,0.00000000
-5.10555278,1.18231818,0.46553434,0.00000000,1.16496225,0.11400988,0.40911830,0.00000000
-5.09954977,1.17797930,0.46526864,0.00000000,1.16203962,0.11339486,0.40539569,0.00000000
-5.09354677,1.16789565,0.46246662,0.00000000,1.15341106,0.11225911,0.39961722,0.00000000
-5.08754377,1.15267304,0.45732893,0.00000000,1.13968784,0.11067438,0.39201955,0.00000000
-5.08154077,1.13311054,0.45012439,0.00000000,1.12166706,0.10873187,0.38290469,0.00000000
-5.07553777,1.11018306,0.44118335,0.00000000,1.10031567,0.10654029,0.37263353,0.00000000
-5.06953477,1.08501895,0.43088894,0.00000000,1.07674928,0.10422356,0.36161779,0.00000000
-5.06353177,1.05887322,0.41966661,0.00000000,1.05220653,0.10191797,0.35031070,0.00000000
-5.05752876,1.03309718,0.40797223,0.00000000,1.02801972,0.09976914,0.33919675,0.00000000
-5.05152576,1.00910550,0.39627917,0.00000000,1.00558268,0.09792861,0.32878086,0.00000000
-5.04552276,0.98834148,0.38506474,0.00000000,0.98631672,0.09655032,0.31957719,0.00000000
-5.03951976,0.97224148,0.37479653,0.00000000,0.97163556,0.09578702,0.31209796,0.00000000
-5.03351676,0.96219930,0.36591887,0.00000000,0.96291017,0.09578658,0.30684245,0.00000000
-5.02751376,0.95953132,0.35884000,0.00000000,0.96143428,0.09668844,0.30428642,0.00000000
-5.02151076,0.96544306,0.35392026,0.00000000,0.96839135,0.09862013,0.30487203,0.00000000
-5.01550775,0.98099790,0.35146159,0.00000000,0.98482366,0.10169389,0.30899844,0.00000000
-5.00950475,1.00708837,0.35169864,0.00000000,1.01160412,0.10600363,0.31701311,0.00000000
-5.00350175,1.04441064,0.35479182,0.00000000,1.04941139,0.11162203,0.32920395,0.00000000
-4.99749875,1.09344259,0.36082232,0.00000000,1.09870868,0.11859803,0.34579221,0.00000000
-4.99149575,1.15442601,0.36978935,0.00000000,1.15972682,0.12695466,0.36692635,0.00000000
-4.98549275,1.22735315,0.38160962,0.00000000,1.23245186,0.13668731,0.39267679,0.00000000
-4.97948974,1.31195825,0.39611907,0.00000000,1.31661762,0.14776244,0.42303180,0.00000000
-4.97348674,1.40771412,0.41307686,0.00000000,1.41170342,0.16011688,0.45789449,0.00000000
-4.96748374,1.51383434,0.43217141,0.00000000,1.51693724,0.17365770,0.49708105,0.00000000
-4.96148074,1.62928113,0.45302843,0.00000000,1.63130449,0.18826276,0.54032052,0.00000000
-4.95547774,1.75277922,0.47522071,0.00000000,1.75356234,0.20378191,0.58725605,0.00000000
-4.94947474,1.88283548,0.49827928,0.00000000,1.88225959,0.22003896,0.63744795,0.00000000
-4.94347174,2.01776452,0.52170582,0.00000000,2.01576191,0.23683436,0.69037852,0.00000000
-4.93746873,2.15571966,0.54498574,0.00000000,2.15228190,0.25394864,0.74545881,0.00000000
-4.93146573,2.29472903,0.56760171,0.00000000,2.28991358,0.27114647,0.80203733,0.00000000
-4.92546273,2.43273581,0.58904714,0.00000000,2.42667053,0.28818137,0.85941063,0.00000000
-4.91945973,2.56764203,0.60883915,0.00000000,2.56052676,0.30480094,0.91683561,0.00000000
-4.91345673,2.69735459,0.62653077,0.00000000,2.68945941,0.32075241,0.97354340,0.00000000
-4.90745373,2.81983230,0.64172184,0.00000000,2.81149195,0.33578850,1.02875451,0.00000000
-4.90145073,2.93313275,0.65406838,0.00000000,2.92473697,0.34967324,1.08169484,0.00000000
-4.89544772,3.03545730,0.66329005,0.00000000,3.02743706,0.36218769,1.13161217,0.00000000
-4.88944472,3.12519301,0.66917569,0.00000000,3.11800280,0.37313535,1.17779264,0.00000000
-4.88344172,3.20094997,0.67158653,0.00000000,3.19504663,0.38234697,1.21957663,0.00000000
-4.87743872,3.26159296,0.67045734,0.00000000,3.25741165,0.38968475,1.25637371,0.00000000
-4.87143572,3.30626617,0.66579537,0.00000000,3.30419457,0.39504559,1.28767598,0.00000000
-4.86543272,3.33441036,0.65767727,0.00000000,3.33476215,0.39836344,1.31306937,0.00000000
-4.85942971,3.34577178,0.64624424,0.00000000,3.34876066,0.39961057,1.33224262,0.00000000
-4.85342671,3.34040270,0.63169559,0.00000000,3.34611846,0.39879764,1.34499352,0.00000000
-4.84742371,3.31865360,0.61428117,0.00000000,3.32704152,0.39597283,1.35123216,0.00000000
-4.84142071,3.28115743,0.59429283,0.00000000,3.29200231,0.39121972,1.35098121,0.00000000
-4.83541771,3.22880654,0.57205547,0.00000000,3.24172272,0.38465434,1.34437313,0.00000000
-4.82941471,3.16272342,0.54791790,0.00000000,3.17715150,0.37642123,1.33164439,0.00000000
-4.82341171,3.08422628,0.52224386,0.00000000,3.09943731,0.36668895,1.31312708,0.00000000
-4.81740870,2.99479086,0.49540364,0.00000000,3.00989827,0.35564492,1.28923805,0.00000000
-4.81140570,2.89600986,0.46776634,0.00000000,2.90998910,0.34349006,1.26046613,0.00000000
-4.80540270,2.78955163,0.43969320,0.00000000,2.80126694,0.33043326,1.22735786,0.00000000
-4.79939970,2.67711948,0.41153200,0.00000000,2.68535702,0.31668591,1.19050224,0.00000000
-4.79339670,2.56041292,0.38361266,0.00000000,2.56391914,0.30245682,1.15051509,0.00000000
-4.78739370,2.44109238,0.35624414,0.00000000,2.43861592,0.28794745,1.10802358,0.00000000
-4.78139070,2.32074810,0.32971247,0.00000000,2.31108382,0.27334787,1.06365147,0.00000000
-4.77538769,2.20087438,0.30428004,0.00000000,2.18290744,0.25883332,1.01800555,0.00000000
-4.76938469,2.08284949,0.28018586,0.00000000,2.05559778,0.24456168,0.97166371,0.00000000
-4.76338169,1.96792177,0.25764665,0.00000000,1.93057479,0.23067168,0.92516498,0.00000000
-4.75737869,1.85720166,0.23685874,0.00000000,1.80915429,0.21728198,0.87900181,0.00000000
-4.75137569,1.75165967,0.21800033,0.00000000,1.69253927,0.20449107,0.83361469,0.00000000
-4.74537269,1.65212946,0.20123406,0.00000000,1.58181530,0.19237786,0.78938916,0.00000000
-4.73936968,1.55931544,0.18670958,0.00000000,1.47794961,0.18100294,0.74665501,0.00000000
-4.73336668,1.47380364,0.17456590,0.00000000,1.38179308,0.17041031,0.70568763,0.00000000
-4.72736368,1.39607500,0.16493326,0.00000000,1.29408462,0.16062948,0.66671102,0.00000000
-4.72136068,1.32651949,0.15793438,0.00000000,1.21545682,0.15167778,0.62990219,0.00000000
-4.71535768,1.26545005,0.15368481,0.00000000,1.14644210,0.14356268,0.59539644,0.00000000
-4.70935468,1.21311496,0.15229227,0.00000000,1.08747838,0.13628406,0.56329311,0.00000000
-4.70335168,1.16970773,0.15385496,0.00000000,1.03891350,0.12983622,0.53366134,0.00000000
-4.69734867,1.13537337,0.15845859,0.00000000,1.00100758,0.12420950,0.50654533,0.00000000
-4.69134567,1.11021067,0.16617236,0.00000000,0.97393283,0.11939152,0.48196880,0.00000000
-4.68534267,1.09427000,0.17704387,0.00000000,0.95777055,0.11536787,0.45993841,0.00000000
-4.67933967,1.08754677,0.19109309,0.00000000,0.95250524,0.11212239,0.44044585,0.00000000
-4.67333667,1.08997078,0.20830584,0.00000000,0.95801614,0.10963682,0.42346863,0.00000000
-4.66733367,1.10139246,0.22862676,0.00000000,0.97406667,0.10789014,0.40896956,0.00000000
-4.66133067,1.12156672,0.25195255,0.00000000,1.00029281,0.10685751,0.39689510,0.00000000
-4.65532766,1.15013607,0.27812553,0.00000000,1.03619124,0.10650902,0.38717293,0.00000000
-4.64932466,1.18661423,0.30692836,0.00000000,1.08110871,0.10680825,0.37970889,0.00000000
-4.64332166,1.23037200,0.33808004,0.00000000,1.13423383,0.10771103,0.37438389,0.00000000
-4.63731866,1.28062689,0.37123388,0.00000000,1.19459276,0.10916423,0.37105109,0.00000000
-4.63131566,1.33643799,0.40597780,0.00000000,1.26104994,0.11110496,0.36953379,0.00000000
-4.62531266,1.39670737,0.44183710,0.00000000,1.33231495,0.11346024,0.36962445,0.00000000
-4.61930965,1.46018880,0.47828015,0.00000000,1.40695630,0.11614715,0.37108503,0.00000000
-4.61330665,1.52550441,0.51472688,0.00000000,1.48342252,0.11907355,0.37364897,0.00000000
-4.60730365,1.59116920,0.55056007,0.00000000,1.56007040,0.12213950,0.37702493,0.00000000
-4.60130065,1.65562303,0.58513908,0.00000000,1.63520011,0.12523919,0.38090215,0.00000000
-4.59529765,1.71726913,0.61781584,0.00000000,1.70709603,0.12826342,0.38495742,0.00000000
-4.58929465,1.77451763,0.64795225,0.00000000,1.77407195,0.13110252,0.38886333,0.00000000
-4.58329165,1.82583242,0.67493853,0.00000000,1.83451898,0.13364957,0.39229755,0.00000000
-4.57728864,1.86977918,0.69821169,0.00000000,1.88695396,0.13580375,0.39495256,0.00000000
-4.57128564,1.90507239,0.71727324,0.00000000,1.93006637,0.13747364,0.39654560,0.00000000
-4.56528264,1.93061901,0.73170545,0.00000000,1.96276128,0.13858042,0.39682809,0.00000000
-4.55927964,1.94555660,0.74118522,0.00000000,1.98419641,0.13906059,0.39559421,0.00000000
-4.55327664,1.94928401,0.74549503,0.00000000,1.99381127,0.13886827,0.39268824,0.00000000
-4.54727364,1.94148298,0.74453034,0.00000000,1.99134694,0.13797681,0.38801004,0.00000000
-4.54127064,1.92212964,0.73830311,0.00000000,1.97685525,0.13637971,0.38151879,0.00000000
-4.53526763,1.89149507,0.72694112,0.00000000,1.95069700,0.13409076,0.37323440,0.00000000
-4.52926463,1.85013510,0.71068339,0.00000000,1.91352895,0.13114341,0.36323689,0.00000000
-4.52326163,1.79886974,0.68987160,0.00000000,1.86628038,0.12758934,0.35166347,0.00000000
-4.51725863,1.73875324,0.66493813,0.00000000,1.81012009,0.12349643,0.33870376,0.00000000
-4.51125563,1.67103621,0.63639122,0.00000000,1.74641542,0.11894612,0.32459316,0.00000000
-4.50525263,1.59712180,0.60479804,0.00000000,1.67668518,0.11403027,0.30960482,0.00000000
-4.49924962,1.51851766,0.57076621,0.00000000,1.60254851,0.10884783,0.29404054,0.00000000
-4.49324662,1.43678617,0.53492493,0.00000000,1.52567198,0.10350131,0.27822092,0.00000000
-4.48724362,1.35349477,0.49790626,0.00000000,1.44771704,0.09809325,0.26247525,0.00000000
-4.48124062,1.27016870,0.46032740,0.00000000,1.37028997,0.09272290,0.24713144,0.00000000
-4.47523762,1.18824767,0.42277461,0.00000000,1.29489608,0.08748316,0.23250636,0.00000000
-4.46923462,1.10904803,0.38578935,0.00000000,1.22289979,0.08245799,0.21889681,0.00000000
-4.46323162,1.03373157,0.34985695,0.00000000,1.15549157,0.07772020,0.20657154,0.00000000
-4.45722861,0.96328162,0.31539812,0.00000000,1.09366266,0.07332986,0.19576420,0.00000000
-4.45122561,0.89848671,0.28276331,0.00000000,1.03818777,0.06933327,0.18666763,0.00000000
-4.44522261,0.83993185,0.25222994,0.00000000,0.98961591,0.06576242,0.17942939,0.00000000
-4.43921961,0.78799696,0.22400227,0.00000000,0.94826871,0.06263505,0.17414857,0.00000000
-4.43321661,0.74286185,0.19821364,0.00000000,0.91424594,0.05995517,0.17087397,0.00000000
-4.42721361,0.70451693,0.17493070,0.00000000,0.88743712,0.05771393,0.16960349,0.00000000
-4.42121061,0.67277867,0.15415927,0.00000000,0.86753843,0.05589096,0.17028481,0.00000000
-4.41520760,0.64730875,0.13585142,0.00000000,0.85407377,0.05445580,0.17281718,0.00000000
-4.40920460,0.62763600,0.11991324,0.00000000,0.84641909,0.05336966,0.17705436,0.00000000
-4.40320160,0.61318000,0.10621309,0.00000000,0.84382878,0.05258722,0.18280860,0.00000000
-4.39719860,0.60327563,0.09458982,0.00000000,0.84546346,0.05205843,0.18985555,0.00000000
-4.39119560,0.59719763,0.08486078,0.00000000,0.85041808,0.05173034,0.19794010,0.00000000
-4.38519260,0.59418463,0.07682938,0.00000000,0.85774988,0.05154884,0.20678296,0.00000000
-4.37918959,0.59346212,0.07029190,0.00000000,0.86650538,0.05146027,0.21608788,0.00000000
-4.37318659,0.59426378,0.06504364,0.00000000,0.87574606,0.05141286,0.22554946,0.00000000
-4.36718359,0.59585110,0.06088416,0.00000000,0.88457218,0.05135811,0.23486118,0.00000000
-4.36118059,0.59753081,0.05762167,0.00000000,0.89214445,0.05125182,0.24372370,0.00000000
-4.35517759,0.59867006,0.05507666,0.00000000,0.89770318,0.05105510,0.25185292,0.00000000
-4.34917459,0.59870923,0.05308456,0.00000000,0.90058471,0.05073508,0.25898790,0.00000000
-4.34317159,0.59717225,0.05149783,0.00000000,0.90023489,0.05026547,0.26489806,0.00000000
-4.33716858,0.59367433,0.05018721,0.00000000,0.89621933,0.04962698,0.26938968,0.00000000
-4.33116558,0.58792726,0.04904247,0.00000000,0.88823047,0.04880750,0.27231136,0.00000000
-4.32516258,0.57974214,0.04797255,0.00000000,0.87609123,0.04780214,0.27355826,0.00000000
-4.31915958,0.56902961,0.04690532,0.00000000,0.85975531,0.04661317,0.27307502,0.00000000
-4.31315658,0.55579788,0.04578683,0.00000000,0.83930429,0.04524972,0.27085719,0.00000000
-4.30715358,0.54014844,0.04458037,0.00000000,0.81494150,0.04372748,0.26695128,0.00000000
