energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.38869435,1.79625673,0.42272533,0.45921829,0.04025604,0.29088739,0.09737632,0.47161294,0.63671556,0.04553513
-3.38269135,1.83322757,0.43432880,0.46815074,0.04022325,0.30091589,0.09804911,0.47850487,0.65957385,0.04595697
-3.37668834,1.87143259,0.44637591,0.47715649,0.04026578,0.31127148,0.09876985,0.48572162,0.68304863,0.04642148
-3.37068534,1.90974591,0.45864389,0.48592228,0.04036544,0.32175171,0.09948320,0.49299178,0.70665419,0.04690508
-3.36468234,1.94694617,0.47089539,0.49411538,0.04049997,0.33213645,0.10012858,0.50001796,0.72986358,0.04738134
-3.35867934,1.98176652,0.48288771,0.50139686,0.04064421,0.34219608,0.10064289,0.50648991,0.75212835,0.04782222
-3.35267634,2.01294734,0.49438234,0.50743544,0.04077140,0.35170023,0.10096338,0.51209831,0.77289982,0.04819935
-3.34667334,2.03928916,0.50515416,0.51192119,0.04085459,0.36042673,0.10103047,0.51654847,0.79165096,0.04848536
-3.34067034,2.05970320,0.51499995,0.51457844,0.04086800,0.36817045,0.10079039,0.51957335,0.80789792,0.04865513
-3.33466733,2.07325727,0.52374572,0.51517736,0.04078829,0.37475155,0.10019758,0.52094521,0.82122023,0.04868696
-3.32866433,2.07921486,0.53125254,0.51354351,0.04059576,0.38002281,0.09921667,0.52048536,0.83127877,0.04856351
-3.32266133,2.07706576,0.53742066,0.50956510,0.04027531,0.38387568,0.09782392,0.51807165,0.83783071,0.04827263
-3.31665833,2.06654697,0.54219180,0.50319757,0.03981720,0.38624489,0.09600823,0.51364343,0.84074074,0.04780784
-3.31065533,2.04765313,0.54554955,0.49446538,0.03921757,0.38711133,0.09377149,0.50720366,0.83998802,0.04716867
-3.30465233,2.02063638,0.54751790,0.48346096,0.03847861,0.38650307,0.09112845,0.49881837,0.83566861,0.04636062
-3.29864932,1.98599569,0.54815826,0.47034100,0.03760854,0.38449466,0.08810607,0.48861341,0.82799315,0.04539496
-3.29264632,1.94445678,0.54756497,0.45532020,0.03662130,0.38120451,0.08474233,0.47676885,0.81728001,0.04428826
-3.28664332,1.89694342,0.54585972,0.43866307,0.03553596,0.37679075,0.08108479,0.46351130,0.80394406,0.04306170
-3.28064032,1.84454201,0.54318517,0.42067399,0.03437594,0.37144548,0.07718873,0.44910464,0.78848166,0.04174023
-3.27463732,1.78846090,0.53969809,0.40168611,0.03316806,0.36538791,0.07311518,0.43383954,0.77145241,0.04035162
-3.26863432,1.72998638,0.53556227,0.38204969,0.03194149,0.35885656,0.06892886,0.41802239,0.75345855,0.03892538
-3.26263132,1.67043744,0.53094160,0.36212026,0.03072655,0.35210083,0.06469607,0.40196401,0.73512275,0.03749169
-3.25662831,1.61112090,0.52599352,0.34224718,0.02955357,0.34537228,0.06048273,0.38596878,0.71706525,0.03608036
-3.25062531,1.55328882,0.52086301,0.32276305,0.02845171,0.33891609,0.05635259,0.37032445,0.69988142,0.03471976
-3.24462231,1.49809962,0.51567740,0.30397421,0.02744790,0.33296277,0.05236559,0.35529314,0.68412034,0.03343596
-3.23861931,1.44658421,0.51054203,0.28615283,0.02656587,0.32772059,0.04857663,0.34110370,0.67026555,0.03225187
-3.23261631,1.39961816,0.50553691,0.26953061,0.02582530,0.32336903,0.04503445,0.32794584,0.65871851,0.03118663
-3.22661331,1.35790045,0.50071447,0.25429428,0.02524116,0.32005323,0.04178097,0.31596593,0.64978540,0.03025508
-3.22061031,1.32193935,0.49609825,0.24058297,0.02482329,0.31787987,0.03885080,0.30526467,0.64366780,0.02946743
-3.21460730,1.29204544,0.49168284,0.22848727,0.02457605,0.31691439,0.03627108,0.29589665,0.64045736,0.02882916
-3.20860430,1.26833159,0.48743477,0.21805005,0.02449829,0.31717975,0.03406155,0.28787154,0.64013484,0.02834093
-3.20260130,1.25071953,0.48329441,0.20926871,0.02458346,0.31865664,0.03223476,0.28115688,0.64257310,0.02799886
-3.19659830,1.23895243,0.47917890,0.20209874,0.02481986,0.32128509,0.03079650,0.27568232,0.64754423,0.02779476
-3.19059530,1.23261261,0.47498584,0.19645830,0.02519115,0.32496745,0.02974633,0.27134487,0.65473004,0.02771661
-3.18459230,1.23114361,0.47059787,0.19223367,0.02567692,0.32957258,0.02907818,0.26801507,0.66373572,0.02774911
-3.17858929,1.23387551,0.46588771,0.18928516,0.02625340,0.33494095,0.02878096,0.26554377,0.67410585,0.02787425
-3.17258629,1.24005263,0.46072378,0.18745341,0.02689422,0.34089062,0.02883927,0.26376912,0.68534212,0.02807205
-3.16658329,1.24886221,0.45497596,0.18656563,0.02757135,0.34722371,0.02923404,0.26252356,0.69692207,0.02832123
-3.16058029,1.25946346,0.44852150,0.18644185,0.02825587,0.35373319,0.02994308,0.26164056,0.70831799,0.02859995
-3.15457729,1.27101556,0.44125068,0.18690072,0.02891896,0.36020972,0.03094174,0.26096075,0.71901524,0.02888649
-3.14857429,1.28270393,0.43307204,0.18776487,0.02953265,0.36644822,0.03220335,0.26033737,0.72852936,0.02915990
-3.14257129,1.29376389,0.42391703,0.18886566,0.03007069,0.37225403,0.03369971,0.25964068,0.73642123,0.02940063
-3.13656828,1.30350096,0.41374379,0.19004724,0.03050924,0.37744837,0.03540147,0.25876141,0.74230993,0.02959099
-3.13056528,1.31130736,0.40253993,0.19116980,0.03082748,0.38187298,0.03727849,0.25761293,0.74588265,0.02971565
-3.12456228,1.31667435,0.39032427,0.19211210,0.03100813,0.38539378,0.03930006,0.25613239,0.74690165,0.02976189
-3.11855928,1.31920021,0.37714728,0.19277316,0.03103784,0.38790340,0.04143518,0.25428062,0.74520801,0.02971989
-3.11255628,1.31859400,0.36309048,0.19307319,0.03090741,0.38932272,0.04365272,0.25204109,0.74072226,0.02958276
-3.10655328,1.31467524,0.34826465,0.19295392,0.03061193,0.38960125,0.04592162,0.24941788,0.73344207,0.02934664
-3.10055028,1.30736999,0.33280715,0.19237821,0.03015073,0.38871650,0.04821098,0.24643304,0.72343732,0.02901054
-3.09454727,1.29670389,0.31687841,0.19132922,0.02952729,0.38667257,0.05049028,0.24312339,0.71084297,0.02857618
-3.08854427,1.28279287,0.30065783,0.18980914,0.02874889,0.38349786,0.05272948,0.23953715,0.69585019,0.02804779
-3.08254127,1.26583222,0.28433943,0.18783772,0.02782633,0.37924242,0.05489925,0.23573046,0.67869642,0.02743174
-3.07653827,1.24608487,0.26812746,0.18545054,0.02677344,0.37397481,0.05697117,0.23176428,0.65965474,0.02673624
-3.07053527,1.22386974,0.25223209,0.18269732,0.02560656,0.36777893,0.05891807,0.22770155,0.63902336,0.02597098
-3.06453227,1.19955068,0.23686567,0.17964028,0.02434402,0.36075094,0.06071433,0.22360510,0.61711549,0.02514677
-3.05852926,1.17352679,0.22223947,0.17635261,0.02300554,0.35299633,0.06233629,0.21953623,0.59425022,0.02427520
-3.05252626,1.14622443,0.20856121,0.17291717,0.02161164,0.34462752,0.06376277,0.21555408,0.57074468,0.02336832
-3.04652326,1.11809126,0.19603333,0.16942542,0.02018313,0.33576185,0.06497549,0.21171586,0.54690778,0.02243838
-3.04052026,1.08959239,0.18485198,0.16597657,0.01874055,0.32652011,0.06595972,0.20807773,0.52303556,0.02149757
-3.03451726,1.06120841,0.17520675,0.16267697,0.01730372,0.31702571,0.06670474,0.20469644,0.49940829,0.02055791
-3.02851426,1.03343507,0.16728091,0.15963960,0.01589133,0.30740421,0.06720442,0.20163130,0.47628909,0.01963104
-3.02251126,1.00678414,0.16125188,0.15698365,0.01452061,0.29778330,0.06745769,0.19894649,0.45392403,0.01872821
-3.01650825,0.98178475,0.15729196,0.15483408,0.01320710,0.28829305,0.06746888,0.19671339,0.43254324,0.01786020
-3.01050525,0.95898452,0.15556872,0.15332098,0.01196441,0.27906621,0.06724802,0.19501262,0.41236284,0.01703731
-3.00450225,0.93894985,0.15624509,0.15257875,0.01080419,0.27023847,0.06681091,0.19393571,0.39358726,0.01626938
-2.99849925,0.92226456,0.15947870,0.15274484,0.00973604,0.26194843,0.06617902,0.19358596,0.37641158,0.01556581
-2.99249625,0.90952633,0.16542040,0.15395804,0.00876757,0.25433718,0.06537923,0.19407855,0.36102349,0.01493551
-2.98649325,0.90134043,0.17421175,0.15635629,0.00790446,0.24754738,0.06444332,0.19553947,0.34760467,0.01438698
-2.98049025,0.89831045,0.18598144,0.16007389,0.00715057,0.24172164,0.06340722,0.19810351,0.33633118,0.01392819
-2.97448724,0.90102592,0.20084058,0.16523820,0.00650812,0.23700031,0.06231016,0.20191100,0.32737279,0.01356656
-2.96848424,0.91004705,0.21887706,0.17196574,0.00597781,0.23351857,0.06119356,0.20710354,0.32089115,0.01330885
-2.96248124,0.92588688,0.24014906,0.18035807,0.00555903,0.23140299,0.06009987,0.21381879,0.31703675,0.01316103
-2.95647824,0.94899143,0.26467803,0.19049719,0.00525001,0.23076755,0.05907124,0.22218448,0.31594482,0.01312815
-2.95047524,0.97971882,0.29244149,0.20244101,0.00504798,0.23170944,0.05814825,0.23231192,0.31773031,0.01321408
-2.94447224,1.01831810,0.32336592,0.21621880,0.00494932,0.23430474,0.05736861,0.24428925,0.32248228,0.01342139
-2.93846923,1.06490910,0.35732042,0.23182709,0.00494970,0.23860421,0.05676596,0.25817481,0.33025784,0.01375112
-2.93246623,1.11946417,0.39411133,0.24922597,0.00504416,0.24462952,0.05636878,0.27399095,0.34107624,0.01420260
-2.92646323,1.18179310,0.43347837,0.26833635,0.00522723,0.25236998,0.05619952,0.29171854,0.35491323,0.01477326
-2.92046023,1.25153219,0.47509275,0.28903804,0.00549293,0.26178020,0.05627392,0.31129258,0.37169617,0.01545856
-2.91445723,1.32813825,0.51855747,0.31116907,0.00583493,0.27277869,0.05660057,0.33259921,0.39130029,0.01625185
-2.90845423,1.41088827,0.56341010,0.33452631,0.00624645,0.28524759,0.05718073,0.35547416,0.41354627,0.01714438
-2.90245123,1.49888516,0.60912826,0.35886739,0.00672040,0.29903364,0.05800843,0.37970306,0.43819941,0.01812534
-2.89644822,1.59106969,0.65513761,0.38391404,0.00724934,0.31395037,0.05907077,0.40502350,0.46497064,0.01918194
-2.89044522,1.68623843,0.70082254,0.40935673,0.00782548,0.32978148,0.06034848,0.43112894,0.49351934,0.02029965
-2.88444222,1.78306737,0.74553894,0.43486062,0.00844074,0.34628536,0.06181668,0.45767434,0.52345806,0.02146235
-2.87843922,1.88014031,0.78862902,0.46007245,0.00908676,0.36320045,0.06344580,0.48428347,0.55435893,0.02265271
-2.87243622,1.97598130,0.82943746,0.48462835,0.00975490,0.38025143,0.06520256,0.51055745,0.58576177,0.02385249
-2.86643322,2.06908975,0.86732837,0.50816223,0.01043632,0.39715589,0.06705113,0.53608455,0.61718347,0.02504293
-2.86043022,2.15797721,0.90170250,0.53031445,0.01112199,0.41363124,0.06895418,0.56045053,0.64812848,0.02620515
-2.85442721,2.24120427,0.93201393,0.55074049,0.01180279,0.42940161,0.07087410,0.58324952,0.67809995,0.02732059
-2.84842421,2.31741637,0.95778556,0.56911933,0.01246954,0.44420452,0.07277398,0.60409471,0.70661126,0.02837138
-2.84242121,2.38537727,0.97862292,0.58516125,0.01311315,0.45779706,0.07461868,0.62262875,0.73319743,0.02934076
-2.83641821,2.44399900,0.99422550,0.59861476,0.01372464,0.46996134,0.07637566,0.63853325,0.75742614,0.03021345
-2.83041521,2.49236728,1.00439537,0.60927252,0.01429532,0.48050913,0.07801584,0.65153719,0.77890785,0.03097592
-2.82441221,2.52976185,1.00904261,0.61697594,0.01481689,0.48928555,0.07951414,0.66142390,0.79730486,0.03161670
-2.81840920,2.55567085,1.00818731,0.62161847,0.01528154,0.49617163,0.08085006,0.66803634,0.81233886,0.03212659
-2.81240620,2.56979929,1.00195823,0.62314751,0.01568213,0.50108590,0.08200796,0.67128068,0.82379686,0.03249876
-2.80640320,2.57207130,0.99058803,0.62156475,0.01601230,0.50398484,0.08297726,0.67112781,0.83153526,0.03272891
-2.80040020,2.56262643,0.97440543,0.61692525,0.01626660,0.50486236,0.08375250,0.66761310,0.83548194,0.03281523
-2.79439720,2.54181029,0.95382452,0.60933505,0.01644065,0.50374828,0.08433316,0.66083424,0.83563643,0.03275840
-2.78839420,2.51016007,0.92933173,0.59894772,0.01653123,0.50070598,0.08472342,0.65094733,0.83206801,0.03256147
-2.78239120,2.46838553,0.90147103,0.58595972,0.01653639,0.49582934,0.08493173,0.63816146,0.82491197,0.03222974
-2.77638819,2.41734625,0.87082777,0.57060497,0.01645555,0.48923896,0.08497026,0.62273201,0.81436416,0.03177054
-2.77038519,2.35802596,0.83801199,0.55314869,0.01628954,0.48107799,0.08485420,0.60495282,0.80067394,0.03119301
-2.76438219,2.29150466,0.80364157,0.53388079,0.01604062,0.47150747,0.08460102,0.58514767,0.78413581,0.03050780
-2.75837919,2.21892955,0.76832603,0.51310886,0.01571251,0.46070151,0.08422953,0.56366129,0.76508006,0.02972684
-2.75237619,2.14148559,0.73265125,0.49115121,0.01531029,0.44884231,0.08375903,0.54085021,0.74386273,0.02886294
-2.74637319,2.06036637,0.69716581,0.46832984,0.01484038,0.43611519,0.08320834,0.51707373,0.72085509,0.02792953
-2.74037019,1.97674629,0.66236913,0.44496380,0.01431037,0.42270379,0.08259485,0.49268533,0.69643326,0.02694031
-2.73436718,1.89175462,0.62870193,0.42136283,0.01372889,0.40878552,0.08193367,0.46802473,0.67096802,0.02590892
-2.72836418,1.80645214,0.59653886,0.39782166,0.01310540,0.39452740,0.08123683,0.44341077,0.64481533,0.02484864
-2.72236118,1.72181094,0.56618381,0.37461486,0.01245001,0.38008243,0.08051266,0.41913539,0.61830788,0.02377212
-2.71635818,1.63869780,0.53786753,0.35199252,0.01177322,0.36558664,0.07976535,0.39545871,0.59174781,0.02269109
-2.71035518,1.55786149,0.51174768,0.33017670,0.01108565,0.35115673,0.07899462,0.37260535,0.56540097,0.02161620
-2.70435218,1.47992430,0.48791115,0.30935868,0.01039783,0.33688867,0.07819577,0.35076205,0.53949274,0.02055683
-2.69834917,1.40537765,0.46637825,0.28969721,0.00971990,0.32285698,0.07735984,0.33007646,0.51420565,0.01952093
-2.69234617,1.33458197,0.44710859,0.27131744,0.00906142,0.30911497,0.07647409,0.31065719,0.48967870,0.01851503
-2.68634317,1.26777038,0.43000837,0.25431076,0.00843109,0.29569575,0.07552266,0.29257493,0.46600834,0.01754417
-2.68034017,1.20505596,0.41493853,0.23873545,0.00783661,0.28261401,0.07448743,0.27586454,0.44325106,0.01661192
-2.67433717,1.14644211,0.40172360,0.22461787,0.00728447,0.26986843,0.07334901,0.26052790,0.42142726,0.01572053
-2.66833417,1.09183535,0.39016069,0.21195442,0.00677987,0.25744466,0.07208790,0.24653752,0.40052621,0.01487098
-2.66233117,1.04105996,0.38002848,0.20071387,0.00632662,0.24531865,0.07068560,0.23384046,0.38051186,0.01406316
-2.65632816,0.99387380,0.37109571,0.19084021,0.00592706,0.23346014,0.06912574,0.22236267,0.36132903,0.01329606
-2.65032516,0.94998459,0.36312908,0.18225574,0.00558213,0.22183620,0.06739515,0.21201337,0.34290979,0.01256793
-2.64432216,0.90906595,0.35590026,0.17486444,0.00529136,0.21041457,0.06548474,0.20268940,0.32517967,0.01187651
-2.63831916,0.87077272,0.34919189,0.16855538,0.00505298,0.19916668,0.06339021,0.19427942,0.30806337,0.01121920
-2.63231616,0.83475504,0.34280256,0.16320627,0.00486400,0.18807018,0.06111255,0.18666782,0.29148980,0.01059323
-2.62631316,0.80067077,0.33655067,0.15868697,0.00472040,0.17711090,0.05865824,0.17973824,0.27539628,0.00999585
-2.62031016,0.76819602,0.33027732,0.15486286,0.00461727,0.16628418,0.05603929,0.17337676,0.25973166,0.00942446
-2.61430715,0.73703373,0.32384820,0.15159821,0.00454901,0.15559545,0.05327289,0.16747455,0.24445848,0.00887666
-2.60830415,0.70692018,0.31715472,0.14875927,0.00450955,0.14506027,0.05038093,0.16193019,0.22955404,0.00835040
-2.60230115,0.67762969,0.31011445,0.14621721,0.00449251,0.13470367,0.04738929,0.15665147,0.21501063,0.00784402
-2.59629815,0.64897757,0.30267114,0.14385089,0.00449148,0.12455905,0.04432698,0.15155690,0.20083477,0.00735620
-2.59029515,0.62082154,0.29479432,0.14154929,0.00450015,0.11466663,0.04122516,0.14657682,0.18704597,0.00688604
-2.58429215,0.59306213,0.28647878,0.13921375,0.00451258,0.10507170,0.03811614,0.14165421,0.17367487,0.00643301
-2.57828914,0.56564200,0.27774403,0.13675982,0.00452331,0.09582265,0.03503235,0.13674532,0.16076118,0.00599691
-2.57228614,0.53854481,0.26863369,0.13411890,0.00452755,0.08696913,0.03200542,0.13181994,0.14835148,0.00557782
-2.56628314,0.51179356,0.25921512,0.13123942,0.00452132,0.07856027,0.02906530,0.12686166,0.13649713,0.00517607
-2.56028014,0.48544883,0.24957911,0.12808776,0.00450153,0.07064313,0.02623957,0.12186783,0.12525237,0.00479220
-2.55427714,0.45960699,0.23983969,0.12464865,0.00446603,0.06326155,0.02355288,0.11684945,0.11467279,0.00442686
-2.54827414,0.43439828,0.23013404,0.12092532,0.00441373,0.05645524,0.02102659,0.11183091,0.10481412,0.00408086
-2.54227114,0.40998516,0.22062244,0.11693914,0.00434451,0.05025947,0.01867857,0.10684952,0.09573151,0.00375505
-2.53626813,0.38656046,0.21148810,0.11272887,0.00425927,0.04470492,0.01652321,0.10195499,0.08747921,0.00345036
-2.53026513,0.36434564,0.20293683,0.10834961,0.00415987,0.03981806,0.01457155,0.09720867,0.08011063,0.00316772
-2.52426213,0.34358881,0.19519636,0.10387128,0.00404902,0.03562181,0.01283160,0.09268264,0.07367864,0.00290814
-2.51825913,0.32456254,0.18851530,0.09937684,0.00393019,0.03213632,0.01130871,0.08845856,0.06823615,0.00267260
-2.51225613,0.30756119,0.18316147,0.09496022,0.00380755,0.02938007,0.01000606,0.08462642,0.06383670,0.00246213
-2.50625313,0.29289775,0.17941955,0.09072398,0.00368573,0.02737088,0.00892521,0.08128290,0.06053506,0.00227776
-2.50025013,0.28090004,0.17758800,0.08677682,0.00356977,0.02612697,0.00806660,0.07852968,0.05838763,0.00212055
-2.49424712,0.27190609,0.17797503,0.08323090,0.00346492,0.02566783,0.00743010,0.07647140,0.05745257,0.00199154
-2.48824412,0.26625866,0.18089362,0.08019917,0.00337648,0.02601490,0.00701544,0.07521339,0.05778961,0.00189180
-2.48224112,0.26429888,0.18665560,0.07779250,0.00330966,0.02719197,0.00682266,0.07485928,0.05945930,0.00182235
-2.47623812,0.26635894,0.19556470,0.07611699,0.00326938,0.02922522,0.00685237,0.07550830,0.06252181,0.00178417
-2.47023512,0.27275385,0.20790866,0.07527123,0.00326019,0.03214288,0.00710594,0.07725245,0.06703524,0.00177818
-2.46423212,0.28377240,0.22395052,0.07534363,0.00328605,0.03597451,0.00758563,0.08017355,0.07305328,0.00180516
-2.45822911,0.29966744,0.24391917,0.07640994,0.00335023,0.04074980,0.00829448,0.08434022,0.08062248,0.00186572
-2.45222611,0.32064559,0.26799959,0.07853089,0.00345520,0.04649712,0.00923619,0.08980482,0.08977906,0.00196028
-2.44622311,0.34685681,0.29632269,0.08175006,0.00360250,0.05324161,0.01041479,0.09660052,0.10054546,0.00208895
-2.44022011,0.37838400,0.32895557,0.08609201,0.00379266,0.06100306,0.01183430,0.10473853,0.11292668,0.00225154
-2.43421711,0.41523304,0.36589217,0.09156067,0.00402513,0.06979359,0.01349820,0.11420561,0.12690669,0.00244744
-2.42821411,0.45732379,0.40704502,0.09813812,0.00429828,0.07961518,0.01540889,0.12496210,0.14244495,0.00267561
-2.42221111,0.50448235,0.45223841,0.10578380,0.00460931,0.09045730,0.01756706,0.13694035,0.15947342,0.00293454
-2.41620810,0.55643520,0.50120354,0.11443414,0.00495433,0.10229453,0.01997105,0.15004398,0.17789409,0.00322215
-2.41020510,0.61280555,0.55357597,0.12400276,0.00532840,0.11508458,0.02261622,0.16414784,0.19757735,0.00353586
-2.40420210,0.67311242,0.60889576,0.13438123,0.00572562,0.12876649,0.02549430,0.17909885,0.21836132,0.00387248
-2.39819910,0.73677276,0.66661072,0.14544040,0.00613923,0.14325950,0.02859285,0.19471789,0.24005228,0.00422833
-2.39219610,0.80310685,0.72608273,0.15703237,0.00656179,0.15846231,0.03189479,0.21080260,0.26242638,0.00459918
-2.38619310,0.87134722,0.78659742,0.16899314,0.00698538,0.17425319,0.03537802,0.22713120,0.28523256,0.00498035
-2.38019010,0.94065102,0.84737688,0.18114576,0.00740181,0.19049068,0.03901523,0.24346728,0.30819691,0.00536676
-2.37418709,1.01011579,0.90759541,0.19330406,0.00780289,0.20701519,0.04277385,0.25956540,0.33102815,0.00575306
-2.36818409,1.07879835,0.96639769,0.20527685,0.00818068,0.22365137,0.04661622,0.27517742,0.35342437,0.00613370
-2.36218109,1.14573627,1.02291904,0.21687248,0.00852780,0.24021127,0.05049994,0.29005940,0.37508074,0.00650308
-2.35617809,1.20997162,1.07630698,0.22790357,0.00883768,0.25649830,0.05437842,0.30397875,0.39569801,0.00685570
-2.35017509,1.27057603,1.12574350,0.23819195,0.00910486,0.27231184,0.05820167,0.31672151,0.41499149,0.00718630
-2.34417209,1.32667649,1.17046707,0.24757340,0.00932527,0.28745245,0.06191730,0.32809940,0.43270039,0.00748998
-2.33816908,1.37748101,1.20979388,0.25590221,0.00949642,0.30172757,0.06547161,0.33795651,0.44859695,0.00776244
-2.33216608,1.42230327,1.24313718,0.26305545,0.00961762,0.31495745,0.06881094,0.34617516,0.46249530,0.00800001
-2.32616308,1.46058530,1.27002428,0.26893652,0.00969012,0.32698119,0.07188306,0.35268101,0.47425950,0.00819989
-2.32016008,1.49191758,1.29011044,0.27347825,0.00971722,0.33766273,0.07463862,0.35744687,0.48381061,0.00836020
-2.31415708,1.51605557,1.30318921,0.27664503,0.00970427,0.34689648,0.07703263,0.36049533,0.49113242,0.00848007
-2.30815408,1.53293214,1.30919873,0.27843427,0.00965869,0.35461236,0.07902587,0.36189994,0.49627560,0.00855976
-2.30215108,1.54266525,1.30822395,0.27887679,0.00958984,0.36078018,0.08058621,0.36178485,0.49936008,0.00860065
-2.29614807,1.54556055,1.30049451,0.27803637,0.00950887,0.36541290,0.08168973,0.36032296,0.50057547,0.00860525
-2.29014507,1.54210847,1.28637851,0.27600830,0.00942852,0.36856877,0.08232160,0.35773258,0.50017937,0.00857721
-2.28414207,1.53297580,1.26637225,0.27291707,0.00936282,0.37035214,0.08247677,0.35427257,0.49849353,0.00852120
-2.27813907,1.51899166,1.24108648,0.26891314,0.00932674,0.37091268,0.08216024,0.35023614,0.49589793,0.00844288
-2.27213607,1.50112807,1.21122937,0.26416900,0.00933585,0.37044307,0.08138711,0.34594347,0.49282259,0.00834870
-2.26613307,1.48047559,1.17758691,0.25887448,0.00940589,0.36917500,0.08018215,0.34173315,0.48973749,0.00824579
-2.26013007,1.45821417,1.14100125,0.25323155,0.00955227,0.36737361,0.07857917,0.33795286,0.48714057,0.00814177
-2.25412706,1.43558033,1.10234767,0.24744866,0.00978966,0.36533032,0.07661998,0.33494931,0.48554408,0.00804451
-2.24812406,1.41383103,1.06251080,0.24173480,0.01013147,0.36335423,0.07435309,0.33305782,0.48545963,0.00796191
-2.24212106,1.39420550,1.02236082,0.23629340,0.01058936,0.36176241,0.07183218,0.33259169,0.48738216,0.00790168
-2.23611806,1.37788593,0.98273021,0.23131640,0.01117283,0.36086920,0.06911441,0.33383178,0.49177341,0.00787105
-2.23011506,1.36595825,0.94439184,0.22697835,0.01188875,0.36097489,0.06625858,0.33701648,0.49904526,0.00787655
-2.22411206,1.35937438,0.90803896,0.22343107,0.01274095,0.36235430,0.06332332,0.34233251,0.50954341,0.00792376
-2.21810905,1.35891714,0.87426764,0.22079883,0.01372998,0.36524548,0.06036527,0.34990683,0.52353221,0.00801706
-2.21210605,1.36516931,0.84356226,0.21917430,0.01485280,0.36983910,0.05743741,0.35979994,0.54118092,0.00815948
-2.20610305,1.37848800,0.81628443,0.21861538,0.01610267,0.37626906,0.05458759,0.37200104,0.56255230,0.00835250
-2.20010005,1.39898580,0.79266580,0.21914317,0.01746912,0.38460450,0.05185725,0.38642520,0.58759388,0.00859592
-2.19409705,1.42651944,0.77280496,0.22074110,0.01893801,0.39484400,0.04928050,0.40291285,0.61613265,0.00888779
-2.18809405,1.46068708,0.75666857,0.22335529,0.02049178,0.40691191,0.04688346,0.42123178,0.64787344,0.00922443
-2.18209105,1.50083463,0.74409675,0.22689628,0.02210982,0.42065744,0.04468398,0.44108175,0.68240150,0.00960038
-2.17608804,1.54607130,0.73481263,0.23124199,0.02376890,0.43585645,0.04269171,0.46210165,0.71918930,0.01000860
-2.17008504,1.59529434,0.72843570,0.23624199,0.02544383,0.45221611,0.04090843,0.48387922,0.75760775,0.01044053
-2.16408204,1.64722218,0.72449854,0.24172285,0.02710816,0.46938239,0.03932877,0.50596295,0.79694159,0.01088640
-2.15807904,1.70043521,0.72246640,0.24749437,0.02873498,0.48695005,0.03794111,0.52787592,0.83640849,0.01133543
-2.15207604,1.75342259,0.72175879,0.25335658,0.03029779,0.50447502,0.03672869,0.54913109,0.87518156,0.01177617
-2.14607304,1.80463356,0.72177247,0.25910718,0.03177139,0.52148856,0.03567094,0.56924740,0.91241414,0.01219687
-2.14007004,1.85253110,0.72190468,0.26454902,0.03313276,0.53751276,0.03474480,0.58776613,0.94726632,0.01258581
-2.13406703,1.89564582,0.72157594,0.26949747,0.03436186,0.55207678,0.03392609,0.60426677,0.97893187,0.01293170
-2.12806403,1.93262779,0.72025147,0.27378716,0.03544242,0.56473300,0.03319089,0.61838173,1.00666465,0.01322406
-2.12206103,1.96229403,0.71746018,0.27727798,0.03636249,0.57507272,0.03251674,0.62980920,1.02980321,0.01345353
-2.11605803,1.98366963,0.71281085,0.27985993,0.03711492,0.58274036,0.03188377,0.63832359,1.04779264,0.01361224
-2.11005503,1.99602076,0.70600460,0.28145654,0.03769761,0.58744587,0.03127558,0.64378296,1.06020257,0.01369401
-2.10405203,1.99887795,0.69684335,0.28202697,0.03811359,0.58897463,0.03068000,0.64613320,1.06674060,0.01369458
-2.09804902,1.99204900,0.68523410,0.28156635,0.03837085,0.58719457,0.03008955,0.64540874,1.06726045,0.01361175
-2.09204602,1.97562075,0.67118888,0.28010465,0.03848202,0.58206006,0.02950172,0.64172966,1.06176461,0.01344541
-2.08604302,1.94995019,0.65482072,0.27770404,0.03846380,0.57361264,0.02891899,0.63529557,1.05040129,0.01319753
-2.08004002,1.91564524,0.63633582,0.27445485,0.03833632,0.56197858,0.02834873,0.62637634,1.03345599,0.01287208
-2.07403702,1.87353668,0.61602268,0.27047052,0.03812227,0.54736328,0.02780281,0.61530044,1.01133811,0.01247486
-2.06803402,1.82464257,0.59423871,0.26588172,0.03784598,0.53004318,0.02729717,0.60244138,0.98456337,0.01201328
-2.06203102,1.77012718,0.57139511,0.26082991,0.03753252,0.51035526,0.02685117,0.58820283,0.95373290,0.01149609
-2.05602801,1.71125656,0.54794087,0.25546090,0.03720674,0.48868499,0.02648700,0.57300349,0.91951013,0.01093308
-2.05002501,1.64935293,0.52434656,0.24991853,0.03689235,0.46545304,0.02622884,0.55726214,0.88259665,0.01033474
-2.04402201,1.58574987,0.50108875,0.24433892,0.03661113,0.44110158,0.02610220,0.54138369,0.84370801,0.00971198
-2.03801901,1.52175055,0.47863560,0.23884549,0.03638229,0.41608067,0.02613312,0.52574693,0.80355084,0.00907572
-2.03201601,1.45859037,0.45743413,0.23354507,0.03622187,0.39083528,0.02634740,0.51069425,0.76280196,0.00843666
-2.02601301,1.39740539,0.43789956,0.22852516,0.03614247,0.36579342,0.02676998,0.49652386,0.72209052,0.00780496
