energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.93846923,4.81315915,0.00404391,0.12830674,1.11415930,0.57798967,0.53336700,2.45170660,0.02674227,1.85445015
-2.93246623,4.82520453,0.00446421,0.12968313,1.11243112,0.58015344,0.53781931,2.47741865,0.02528294,1.83805502
-2.92646323,4.85042845,0.00492151,0.13188778,1.11653897,0.58235905,0.54652895,2.50664934,0.02403340,1.83041588
-2.92046023,4.88803993,0.00541371,0.13485504,1.12648819,0.58450362,0.55945151,2.53865415,0.02299399,1.83164702
-2.91445723,4.93689718,0.00593769,0.13851154,1.14214981,0.58647143,0.57646399,2.57256119,0.02215983,1.84165563
-2.90845423,4.99551307,0.00648929,0.14277665,1.16325758,0.58813467,0.59735991,2.60738117,0.02152117,1.86013494
-2.90245123,5.06207071,0.00706330,0.14756285,1.18940798,0.58935478,0.62184646,2.64202252,0.02106394,1.88656206
-2.89644822,5.13445021,0.00765357,0.15277599,1.22006354,0.58998468,0.64954374,2.67531229,0.02077025,1.92020098
-2.89044522,5.21026703,0.00825299,0.15831559,1.25455970,0.58987173,0.67998682,2.70602230,0.02061907,1.96011141
-2.88444222,5.28692181,0.00885371,0.16407530,1.29211539,0.58886156,0.71263060,2.73290051,0.02058700,2.00516371
-2.87843922,5.36166110,0.00944721,0.16994351,1.33184732,0.58680258,0.74685794,2.75470641,0.02064895,2.05406006
-2.87243622,5.43164761,0.01002452,0.17580426,1.37278794,0.58355118,0.78199079,2.77024964,0.02077895,2.10536172
-2.86643322,5.49403823,0.01057642,0.18153846,1.41390667,0.57897731,0.81730433,2.77843017,0.02095094,2.15752205
-2.86043022,5.54606747,0.01109367,0.18702555,1.45413417,0.57297033,0.85204382,2.77827864,0.02113948,2.20892456
-2.85442721,5.58513331,0.01156726,0.19214543,1.49238890,0.56544475,0.88544354,2.76899503,0.02132049,2.25792494
-2.84842421,5.60888260,0.01198865,0.19678074,1.52760526,0.55634576,0.91674735,2.74998401,0.02147187,2.30289602
-2.84242121,5.61529251,0.01235001,0.20081950,1.55876253,0.54565409,0.94523012,2.72088534,0.02157410,2.34227392
-2.83641821,5.60274478,0.01264451,0.20415777,1.58491354,0.53339004,0.97021912,2.68159781,0.02161069,2.37460392
-2.83041521,5.57008970,0.01286648,0.20670255,1.60521209,0.51961652,0.99111460,2.63229557,0.02156860,2.39858429
-2.82441221,5.51669688,0.01301163,0.20837448,1.61893808,0.50444065,1.00740867,2.57343599,0.02143845,2.41310629
-2.81840920,5.44249056,0.01307717,0.20911045,1.62551942,0.48801411,1.01870167,2.50575840,0.02121471,2.41728869
-2.81240620,5.34796757,0.01306196,0.20886578,1.62454966,0.47053193,1.02471522,2.43027382,0.02089571,2.41050531
-2.80640320,5.23419690,0.01296653,0.20761601,1.61580076,0.45222974,1.02530146,2.34824567,0.02048355,2.39240448
-2.80040020,5.10280055,0.01279308,0.20535810,1.59923029,0.43337961,1.02044796,2.26116219,0.01998389,2.36291926
-2.79439720,4.95591589,0.01254544,0.20211098,1.57498276,0.41428449,1.01027797,2.17070141,0.01940565,2.32226819
-2.78839420,4.79614075,0.01222899,0.19791536,1.54338495,0.39527147,0.99504612,2.07868991,0.01876063,2.27094627
-2.78239120,4.62646290,0.01185044,0.19283291,1.50493528,0.37668401,0.97512945,1.98705654,0.01806301,2.20970666
-2.77638819,4.45017629,0.01141769,0.18694459,1.46028778,0.35887342,0.95101440,1.89778269,0.01732882,2.13953363
-2.77038519,4.27078680,0.01093960,0.18034849,1.41023108,0.34218976,0.92327999,1.81285052,0.01657540,2.06160816
-2.76438219,4.09191063,0.01042567,0.17315698,1.35566324,0.32697258,0.89257802,1.73419064,0.01582079,1.97726740
-2.75837919,3.91716872,0.00988585,0.16549342,1.29756352,0.31354159,0.85961108,1.66363069,0.01508315,1.88795970
-2.75237619,3.75008052,0.00933019,0.15748857,1.23696202,0.30218760,0.82510911,1.60284609,0.01438018,1.79519719
-2.74637319,3.59396064,0.00876859,0.14927679,1.17490838,0.29316407,0.78980566,1.55331424,0.01372861,1.70050759
-2.74037019,3.45182142,0.00821057,0.14099217,1.11244074,0.28667933,0.75441445,1.51627324,0.01314365,1.60538732
-2.73436718,3.32628464,0.00766496,0.13276479,1.05055599,0.28288976,0.71960741,1.49268599,0.01263863,1.51125748
-2.72836418,3.21950477,0.00713976,0.12471724,0.99018236,0.28189425,0.68599483,1.48321071,0.01222458,1.41942445
-2.72236118,3.13310629,0.00664193,0.11696138,0.93215534,0.28372982,0.65410829,1.48817836,0.01190996,1.33104627
-2.71635818,3.06813676,0.00617727,0.10959575,0.87719747,0.28836887,0.62438705,1.50757780,0.01170047,1.24710587
-2.71035518,3.02503709,0.00575031,0.10270333,0.82590275,0.29571790,0.59716821,1.54104906,0.01159887,1.16839186
-2.70435218,3.00362989,0.00536433,0.09634999,0.77872596,0.30561799,0.57268084,1.58788510,0.01160499,1.09548719
-2.69834917,3.00312624,0.00502126,0.09058359,0.73597695,0.31784700,0.55104429,1.64704239,0.01171571,1.02876567
-2.69234617,3.02215088,0.00472180,0.08543359,0.69782004,0.33212350,0.53227046,1.71716038,0.01192513,0.96839604
-2.68634317,3.05878497,0.00446546,0.08091141,0.66427819,0.34811249,0.51626983,1.79658977,0.01222470,0.91435305
-2.68034017,3.11062541,0.00425067,0.07701125,0.63524157,0.36543272,0.50286086,1.88342925,0.01260348,0.86643464
-2.67433717,3.17485903,0.00407489,0.07371149,0.61048008,0.38366560,0.49178228,1.97557016,0.01304851,0.82428423
-2.66833417,3.24834945,0.00393481,0.07097649,0.58965910,0.40236546,0.48270770,2.07074836,0.01354512,0.78741694
-2.66233117,3.32773415,0.00382647,0.06875880,0.57235777,0.42107095,0.47526177,2.16660199,0.01407737,0.75524854
-2.65632816,3.40952864,0.00374545,0.06700161,0.55808919,0.43931721,0.46903738,2.26073384,0.01462851,0.72712582
-2.65032516,3.49023476,0.00368706,0.06564140,0.54632145,0.45664861,0.46361300,2.35077664,0.01518145,0.70235717
-2.64432216,3.56644936,0.00364649,0.06461066,0.53649903,0.47263157,0.45856970,2.43445931,0.01571926,0.68024226
-2.63831916,3.63497004,0.00361898,0.06384062,0.52806357,0.48686703,0.45350708,2.50967212,0.01622564,0.66009965
-2.63231616,3.69289435,0.00359998,0.06326390,0.52047356,0.49900222,0.44805750,2.57452851,0.01668542,0.64129167
-2.62631316,3.73770906,0.00358531,0.06281694,0.51322205,0.50874129,0.44189838,2.62742138,0.01708498,0.62324563
-2.62031016,3.76736648,0.00357121,0.06244220,0.50585222,0.51585437,0.43476199,2.66707181,0.01741266,0.60547108
-2.61430715,3.78034525,0.00355450,0.06209009,0.49797007,0.52018469,0.42644259,2.69256810,0.01765908,0.58757255
-2.60830415,3.77569330,0.00353260,0.06172040,0.48925419,0.52165351,0.41680076,2.70339371,0.01781743,0.56925795
-2.60230115,3.75305177,0.00350362,0.06130349,0.47946235,0.52026266,0.40576501,2.69944273,0.01788365,0.55034247
-2.59629815,3.71265892,0.00346635,0.06082087,0.46843488,0.51609449,0.39333069,2.68102205,0.01785650,0.53074833
-2.59029515,3.65533416,0.00342024,0.06026548,0.45609497,0.50930921,0.37955642,2.64884006,0.01773759,0.51050073
-2.58429215,3.58244288,0.00336543,0.05964138,0.44244595,0.50013982,0.36455852,2.60398209,0.01753127,0.48972055
-2.57828914,3.49584364,0.00330262,0.05896315,0.42756611,0.48888462,0.34850349,2.54787339,0.01724442,0.46861425
-2.57228614,3.39781967,0.00323307,0.05825475,0.41160105,0.47589763,0.33159932,2.48223091,0.01688624,0.44746173
-2.56628314,3.29099763,0.00315846,0.05754816,0.39475434,0.46157736,0.31408580,2.40900573,0.01646782,0.42660269
-2.56028014,3.17825654,0.00308082,0.05688161,0.37727672,0.44635418,0.29622444,2.33031825,0.01600179,0.40642214
-2.55427714,3.06263052,0.00300241,0.05629772,0.35945447,0.43067685,0.27828831,2.24838858,0.01550181,0.38733562
-2.54827414,2.94720883,0.00292560,0.05584132,0.34159731,0.41499868,0.26055228,2.16546476,0.01498212,0.36977465
-2.54227114,2.83503689,0.00285278,0.05555740,0.32402636,0.39976374,0.24328395,2.08375145,0.01445704,0.35417279
-2.53626813,2.72902181,0.00278621,0.05548894,0.30706267,0.38539373,0.22673554,2.00534188,0.01394045,0.34095270
-2.53026513,2.63184566,0.00272794,0.05567495,0.29101641,0.37227576,0.21113702,1.93215533,0.01344538,0.33051447
-2.52426213,2.54588925,0.00267971,0.05614867,0.27617740,0.36075169,0.19669051,1.86588261,0.01298358,0.32322525
-2.51825913,2.47316893,0.00264286,0.05693603,0.26280690,0.35110908,0.18356606,1.80794126,0.01256518,0.31941048
-2.51225613,2.41528820,0.00261831,0.05805449,0.25113096,0.34357424,0.17189893,1.75944207,0.01219841,0.31934650
-2.50625313,2.37340531,0.00260647,0.05951228,0.24133550,0.33830746,0.16178811,1.72116784,0.01188946,0.32325476
-2.50025013,2.34821750,0.00260723,0.06130806,0.23356293,0.33540054,0.15329619,1.69356503,0.01164235,0.33129735
-2.49424712,2.33996185,0.00261997,0.06343102,0.22791049,0.33487658,0.14645033,1.67674809,0.01145899,0.34357397
-2.48824412,2.34843210,0.00264359,0.06586147,0.22443008,0.33669213,0.14124418,1.67051626,0.01133921,0.36012005
-2.48224112,2.37301016,0.00267654,0.06857182,0.22312946,0.34074130,0.13764069,1.67438147,0.01128100,0.38090612
-2.47623812,2.41271067,0.00271686,0.07152802,0.22397473,0.34686185,0.13557546,1.68760630,0.01128075,0.40583830
-2.47023512,2.46623632,0.00276228,0.07469121,0.22689378,0.35484290,0.13496060,1.70924975,0.01133358,0.43475973
-2.46423212,2.53204138,0.00281032,0.07801973,0.23178052,0.36443381,0.13568889,1.73821910,0.01143367,0.46745312
-2.45822911,2.60840070,0.00285834,0.08147119,0.23849978,0.37535410,0.13763798,1.77332506,0.01157469,0.50364413
-2.45222611,2.69348103,0.00290368,0.08500462,0.24689250,0.38730383,0.14067470,1.81333813,0.01175017,0.54300568
-2.44622311,2.78541188,0.00294375,0.08858251,0.25678108,0.39997408,0.14465914,1.85704335,0.01195391,0.58516313
-2.44022011,2.88235279,0.00297611,0.09217271,0.26797469,0.41305718,0.14944849,1.90329117,0.01218030,0.62970021
-2.43421711,2.98255441,0.00299858,0.09574998,0.28027444,0.42625629,0.15490057,1.95104227,0.01242466,0.67616559
-2.42821411,3.08441106,0.00300930,0.09929721,0.29347804,0.43929396,0.16087690,1.99940431,0.01268346,0.72408010
-2.42221111,3.18650277,0.00300679,0.10280617,0.30738408,0.45191943,0.16724535,2.04765935,0.01295449,0.77294431
-2.41620810,3.28762547,0.00299001,0.10627770,0.32179571,0.46391443,0.17388224,2.09528067,0.01323697,0.82224646
-2.41020510,3.38680858,0.00295837,0.10972147,0.33652366,0.47509725,0.18067396,2.14193883,0.01353155,0.87147045
-2.40420210,3.48331985,0.00291175,0.11315516,0.35138859,0.48532518,0.18751800,2.18749684,0.01384022,0.92010377
-2.39819910,3.57665792,0.00285046,0.11660316,0.36622284,0.49449512,0.19432356,2.23199528,0.01416619,0.96764521
-2.39219610,3.66653386,0.00277526,0.12009495,0.38087147,0.50254261,0.20101160,2.27562840,0.01451368,1.01361211
-2.38619310,3.75284329,0.00268724,0.12366308,0.39519283,0.50943936,0.20751457,2.31871299,0.01488763,1.05754710
-2.38019010,3.83563118,0.00258785,0.12734099,0.40905860,0.51518948,0.21377566,2.36165193,0.01529346,1.09902416
-2.37418709,3.91505192,0.00247875,0.13116082,0.42235348,0.51982479,0.21974787,2.40489456,0.01573670,1.13765384
-2.36818409,3.99132708,0.00236180,0.13515115,0.43497463,0.52339937,0.22539285,2.44889640,0.01622274,1.17308777
-2.36218109,4.06470367,0.00223895,0.13933510,0.44683091,0.52598383,0.23067956,2.49408032,0.01675651,1.20502232
-2.35617809,4.13541520,0.00211217,0.14372864,0.45784219,0.52765951,0.23558298,2.54080128,0.01734224,1.23320143
-2.35017509,4.20364782,0.00198340,0.14833928,0.46793859,0.52851287,0.24008283,2.58931659,0.01798323,1.25741868
-2.34417209,4.26951310,0.00185447,0.15316529,0.47705988,0.52863053,0.24416238,2.63976293,0.01868169,1.27751869
-2.33816908,4.33302879,0.00172704,0.15819538,0.48515518,0.52809490,0.24780748,2.69214110,0.01943869,1.29339779
-2.33216608,4.39410807,0.00160260,0.16340888,0.49218266,0.52698078,0.25100576,2.74630893,0.02025401,1.30500416
-2.32616308,4.45255729,0.00148238,0.16877636,0.49810962,0.52535284,0.25374605,2.80198226,0.02112623,1.31233736
-2.32016008,4.50808170,0.00136740,0.17426071,0.50291269,0.52326416,0.25601811,2.85874340,0.02205270,1.31544733
-2.31415708,4.56029802,0.00125842,0.17981842,0.50657811,0.52075560,0.25781248,2.91605595,0.02302965,1.31443288
-2.30815408,4.60875261,0.00115596,0.18540116,0.50910218,0.51785614,0.25912063,2.97328493,0.02405223,1.30943964
-2.30215108,4.65294333,0.00106031,0.19095737,0.51049159,0.51458380,0.25993515,3.02972048,0.02511465,1.30065741
-2.29614807,4.69234358,0.00097158,0.19643385,0.51076382,0.51094723,0.26025019,3.08460365,0.02621020,1.28831701
-2.29014507,4.72642658,0.00088968,0.20177722,0.50994722,0.50694766,0.26006183,3.13715271,0.02733134,1.27268655
-2.28414207,4.75468856,0.00081441,0.20693513,0.50808104,0.50258104,0.25936855,3.18658864,0.02846975,1.25406706
-2.27813907,4.77666938,0.00074545,0.21185722,0.50521516,0.49784035,0.25817169,3.23215852,0.02961635,1.23278769
-2.27213607,4.79196990,0.00068242,0.21649579,0.50140954,0.49271777,0.25647574,3.27315613,0.03076128,1.20920040
-2.26613307,4.80026545,0.00062490,0.22080612,0.49673344,0.48720685,0.25428871,3.30893901,0.03189391,1.18367423
-2.26013007,4.80131531,0.00057245,0.22474655,0.49126441,0.48130441,0.25162234,3.33894201,0.03300286,1.15658938
-2.25412706,4.79496850,0.00052467,0.22827837,0.48508708,0.47501226,0.24849221,3.36268718,0.03407596,1.12833114
-2.24812406,4.78116630,0.00048119,0.23136554,0.47829176,0.46833872,0.24491788,3.37979044,0.03510034,1.09928384
-2.24212106,4.75994229,0.00044171,0.23397437,0.47097297,0.46130002,0.24092291,3.38996549,0.03606249,1.06982496
-2.23611806,4.73142052,0.00040601,0.23607324,0.46322790,0.45392151,0.23653491,3.39302546,0.03694845,1.04031959
-2.23011506,4.69581274,0.00037393,0.23763250,0.45515483,0.44623877,0.23178563,3.38888292,0.03774395,1.01111522
-2.22411206,4.65341517,0.00034545,0.23862445,0.44685163,0.43829878,0.22671101,3.37754869,0.03843476,0.98253711
-2.21810905,4.60460534,0.00032061,0.23902365,0.43841422,0.43016097,0.22135136,3.35912984,0.03900703,0.95488409
-2.21210605,4.54983918,0.00029958,0.23880744,0.42993514,0.42189828,0.21575154,3.33382709,0.03944771,0.92842497
-2.20610305,4.48964833,0.00028264,0.23795665,0.42150216,0.41359826,0.20996126,3.30193169,0.03974500,0.90339545
-2.20010005,4.42463749,0.00027018,0.23645658,0.41319689,0.40536405,0.20403529,3.26382160,0.03988888,0.87999541
-2.19409705,4.35548144,0.00026271,0.23429801,0.40509351,0.39731530,0.19803383,3.21995696,0.03987159,0.85838675
-2.18809405,4.28292117,0.00026084,0.23147836,0.39725750,0.38958890,0.19202274,3.17087434,0.03968810,0.83869151
-2.18209105,4.20775874,0.00026531,0.22800267,0.38974442,0.38233949,0.18607372,3.11717971,0.03933659,0.82099039
-2.17608804,4.13085042,0.00027697,0.22388456,0.38259888,0.37573954,0.18026442,3.05953988,0.03881875,0.80532167
-2.17008504,4.05309773,0.00029679,0.21914680,0.37585350,0.36997915,0.17467836,2.99867217,0.03814006,0.79168050
-2.16408204,3.97543652,0.00032584,0.21382178,0.36952823,0.36526521,0.16940466,2.93533265,0.03730990,0.78001881
-2.15807904,3.89882396,0.00036531,0.20795136,0.36362984,0.36182003,0.16453752,2.87030278,0.03634154,0.77024585
-2.15207604,3.82422399,0.00041644,0.20158658,0.35815188,0.35987938,0.16017556,2.80437514,0.03525198,0.76222954
-2.14607304,3.75259158,0.00048057,0.19478682,0.35307503,0.35968984,0.15642070,2.73833855,0.03406165,0.75579898
-2.14007004,3.68485671,0.00055907,0.18761868,0.34836797,0.36150542,0.15337703,2.67296327,0.03279393,0.75074795
-2.13406703,3.62190856,0.00065334,0.18015452,0.34398896,0.36558362,0.15114918,2.60898679,0.03147458,0.74683989
-2.12806403,3.56458087,0.00076474,0.17247084,0.33988786,0.37218077,0.14984066,2.54710102,0.03013108,0.74381417
-2.12206103,3.51363897,0.00089455,0.16464643,0.33600893,0.38154689,0.14955192,2.48794125,0.02879180,0.74139379
-2.11605803,3.46976916,0.00104396,0.15676053,0.33229406,0.39392002,0.15037824,2.43207727,0.02748523,0.73929434
-2.11005503,3.43357062,0.00121395,0.14889103,0.32868648,0.40952026,0.15240758,2.38000712,0.02623909,0.73723401
-2.10405203,3.40555005,0.00140530,0.14111277,0.32513479,0.42854358,0.15571841,2.33215315,0.02507949,0.73494435
-2.09804902,3.38611888,0.00161845,0.13349606,0.32159712,0.45115565,0.16037750,2.28886065,0.02403019,0.73218143
-2.09204602,3.37559272,0.00185352,0.12610544,0.31804507,0.47748581,0.16643790,2.25039833,0.02311178,0.72873680
-2.08604302,3.37419254,0.00211020,0.11899872,0.31446747,0.50762150,0.17393702,2.21696054,0.02234112,0.72444782
-2.08004002,3.38204699,0.00238770,0.11222630,0.31087339,0.54160327,0.18289505,2.18867047,0.02173078,0.71920674
-2.07403702,3.39919527,0.00268477,0.10583083,0.30729447,0.57942065,0.19331358,2.16558380,0.02128870,0.71296802
-2.06803402,3.42558983,0.00299960,0.09984704,0.30378612,0.62100907,0.20517469,2.14769231,0.02101790,0.70575342
-2.06203102,3.46109847,0.00332986,0.09430190,0.30042760,0.66624795,0.21844036,2.13492696,0.02091649,0.69765441
-2.05602801,3.50550544,0.00367268,0.08921487,0.29732081,0.71496024,0.23305238,2.12716012,0.02097765,0.68883169
-2.05002501,3.55851127,0.00402469,0.08459837,0.29458768,0.76691322,0.24893265,2.12420677,0.02118996,0.67951161
-2.04402201,3.61973140,0.00438210,0.08045826,0.29236640,0.82182086,0.26598392,2.12582468,0.02153770,0.66997947
-2.03801901,3.68869365,0.00474070,0.07679442,0.29080632,0.87934733,0.28409095,2.13171382,0.02200143,0.66057005
-2.03201601,3.76483490,0.00509599,0.07360125,0.29006194,0.93911178,0.30312197,2.14151522,0.02255855,0.65165534
-2.02601301,3.84749733,0.00544331,0.07086825,0.29028605,1.00069396,0.32293043,2.15480977,0.02318407,0.64363032
-2.02001001,3.93592472,0.00577788,0.06858049,0.29162239,1.06364049,0.34335688,2.17111755,0.02385135,0.63689695
-2.01400700,4.02925937,0.00609498,0.06671899,0.29419815,1.12747138,0.36423103,2.18989798,0.02453297,0.63184734
-2.00800400,4.12654004,0.00639007,0.06526108,0.29811660,1.19168646,0.38537372,2.21055154,0.02520152,0.62884657
-2.00200100,4.22670148,0.00665889,0.06418075,0.30345028,1.25577147,0.40659883,2.23242326,0.02583046,0.62821598
-1.99599800,4.32857587,0.00689759,0.06344884,0.31023495,1.31920338,0.42771507,2.25480839,0.02639487,0.63021753
-1.98999500,4.43089666,0.00710284,0.06303335,0.31846475,1.38145490,0.44852759,2.27696029,0.02687215,0.63504005
-1.98399200,4.53230484,0.00727189,0.06289959,0.32808871,1.44199795,0.46883931,2.29810063,0.02724265,0.64278773
-1.97798899,4.63135822,0.00740266,0.06301049,0.33900885,1.50030623,0.48845219,2.31743168,0.02749012,0.65347151
-1.97198599,4.72654354,0.00749378,0.06332684,0.35108001,1.55585692,0.50716828,2.33415048,0.02760210,0.66700367
-1.96598299,4.81629179,0.00754460,0.06380766,0.36411145,1.60813186,0.52479081,2.34746431,0.02757012,0.68319582
-1.95997999,4.89899672,0.00755516,0.06441054,0.37787023,1.65661864,0.54112530,2.35660724,0.02738977,0.70176054
-1.95397699,4.97303656,0.00752622,0.06509217,0.39208618,1.70081180,0.55598083,2.36085698,0.02706061,0.72231647
-1.94797399,5.03679892,0.00745915,0.06580884,0.40645852,1.74021489,0.56917162,2.35955164,0.02658603,0.74439693
-1.94197099,5.08870867,0.00735588,0.06651707,0.42066362,1.77434361,0.58051899,2.35210571,0.02597284,0.76746158
-1.93596798,5.12725849,0.00721882,0.06717431,0.43436388,1.80273050,0.58985377,2.33802490,0.02523094,0.79091089
-1.92996498,5.15104172,0.00705078,0.06773965,0.44721726,1.82493138,0.59701912,2.31691922,0.02437276,0.81410288
-1.92396198,5.15878659,0.00685486,0.06817464,0.45888714,1.84053363,0.60187386,2.28851401,0.02341273,0.83637163
-1.91795898,5.14939126,0.00663435,0.06844401,0.46905223,1.84916629,0.60429613,2.25265856,0.02236672,0.85704682
-1.91195598,5.12195828,0.00639266,0.06851655,0.47741602,1.85051152,0.60418733,2.20933203,0.02125148,0.87547374
-1.90595298,5.07582747,0.00613323,0.06836576,0.48371558,1.84431709,0.60147605,2.15864662,0.02008404,0.89103300
-1.89994997,5.01060562,0.00585943,0.06797056,0.48772931,1.83040922,0.59612191,2.10084770,0.01888126,0.90315927
-1.89394697,4.92619170,0.00557455,0.06731588,0.48928335,1.80870494,0.58811896,2.03631119,0.01765934,0.91135839
-1.88794397,4.82279612,0.00528173,0.06639312,0.48825649,1.77922321,0.57749846,1.96553795,0.01643349,0.91522221
-1.88194097,4.70095269,0.00498388,0.06520044,0.48458334,1.74209391,0.56433078,1.88914553,0.01521757,0.91444065
-1.87593797,4.56152226,0.00468376,0.06374294,0.47825577,1.69756391,0.54872625,1.80785747,0.01402393,0.90881055
-1.86993497,4.40568722,0.00438384,0.06203262,0.46932246,1.64599970,0.53083468,1.72249036,0.01286325,0.89824096
-1.86393197,4.23493655,0.00408640,0.06008823,0.45788675,1.58788584,0.51084374,1.63393902,0.01174448,0.88275479
-1.85792896,4.05104137,0.00379348,0.05793483,0.44410285,1.52381928,0.48897585,1.54316030,0.01067484,0.86248666
-1.85192596,3.85602149,0.00350690,0.05560331,0.42817049,1.45449934,0.46548383,1.45115577,0.00965988,0.83767726
-1.84592296,3.65210410,0.00322824,0.05312967,0.41032844,1.38071369,0.44064552,1.35895391,0.00870358,0.80866435
-1.83991996,3.44167563,0.00295890,0.05055422,0.39084702,1.30332083,0.41475728,1.26759206,0.00780850,0.77587089
-1.83391696,3.22722884,0.00270007,0.04792063,0.37001994,1.22322976,0.38812701,1.17809881,0.00697593,0.73979074
-1.82791396,3.01130682,0.00245276,0.04527497,0.34815588,1.14137769,0.36106662,1.09147699,0.00620604,0.70097271
-1.82191096,2.79644598,0.00221779,0.04266459,0.32556992,1.05870690,0.33388456,1.00868780,0.00549809,0.66000342
-1.81590795,2.58512027,0.00199581,0.04013716,0.30257538,0.97614158,0.30687856,0.93063624,0.00485058,0.61748982
-1.80990495,2.37968842,0.00178730,0.03773949,0.27947618,0.89456580,0.28032889,0.85815808,0.00426139,0.57404196
-1.80390195,2.18234598,0.00159258,0.03551660,0.25655997,0.81480349,0.25449249,0.79200859,0.00372793,0.53025672
-1.79789895,1.99508365,0.00141181,0.03351073,0.23409233,0.73760121,0.22959814,0.73285283,0.00324730,0.48670296
-1.79189595,1.81965304,0.00124501,0.03176039,0.21231200,0.66361431,0.20584275,0.68125781,0.00281634,0.44390868
-1.78589295,1.65754037,0.00109206,0.03029963,0.19142740,0.59339692,0.18338893,0.63768620,0.00243177,0.40235046
-1.77988994,1.50994865,0.00095270,0.02915724,0.17161440,0.52739587,0.16236393,0.60249152,0.00209025,0.36244541
-1.77388694,1.37778819,0.00082655,0.02835622,0.15301522,0.46594870,0.14285969,0.57591488,0.00178841,0.32454575
-1.76788394,1.26167496,0.00071314,0.02791319,0.13573849,0.40928541,0.12493417,0.55808287,0.00152299,0.28893600
-1.76188094,1.16193634,0.00061190,0.02783803,0.11986039,0.35753355,0.10861355,0.54900683,0.00129076,0.25583260
-1.75587794,1.07862332,0.00052219,0.02813362,0.10542658,0.31072638,0.09389536,0.54858320,0.00108865,0.22538575
-1.74987494,1.01152826,0.00044332,0.02879566,0.09245481,0.26881328,0.08075218,0.55659522,0.00091371,0.19768324
-1.74387194,0.96020717,0.00037457,0.02981263,0.08093813,0.23167187,0.06913574,0.57271588,0.00076319,0.17275571
-1.73786893,0.92400558,0.00031519,0.03116594,0.07084835,0.19912129,0.05898130,0.59651234,0.00063450,0.15058318
-1.73186593,0.90208714,0.00026445,0.03283015,0.06213967,0.17093593,0.05021198,0.62745198,0.00052524,0.13110229
-1.72586293,0.89346399,0.00022163,0.03477338,0.05475238,0.14685905,0.04274299,0.66491019,0.00043322,0.11421402
-1.71985993,0.89702832,0.00018605,0.03695786,0.04861628,0.12661596,0.03648557,0.70818011,0.00035648,0.09979137
-1.71385693,0.91158445,0.00015710,0.03934065,0.04365397,0.10992618,0.03135052,0.75648446,0.00029327,0.08768683
-1.70785393,0.93588081,0.00013419,0.04187449,0.03978377,0.09651441,0.02725125,0.80898930,0.00024209,0.07773939
-1.70185093,0.96864152,0.00011684,0.04450883,0.03692216,0.08612012,0.02410631,0.86481994,0.00020168,0.06978082
-1.69584792,1.00859700,0.00010465,0.04719094,0.03498592,0.07850549,0.02184137,0.92307853,0.00017104,0.06364115
-1.68984492,1.05451328,0.00009729,0.04986715,0.03389373,0.07346184,0.02039061,0.98286315,0.00014946,0.05915333
-1.68384192,1.10521951,0.00009454,0.05248416,0.03356742,0.07081443,0.01969761,1.04328801,0.00013652,0.05615684
-1.67783892,1.15963337,0.00009626,0.05499043,0.03393280,0.07042574,0.01971572,1.10350403,0.00013213,0.05450062
-1.67183592,1.21678392,0.00010242,0.05733746,0.03492018,0.07219732,0.02040801,1.16271930,0.00013658,0.05404502
-1.66583292,1.27583134,0.00011306,0.05948116,0.03646458,0.07607039,0.02174676,1.22021876,0.00015054,0.05466309
-1.65982991,1.33608338,0.00012834,0.06138304,0.03850579,0.08202521,0.02371267,1.27538217,0.00017515,0.05624126
-1.65382691,1.39700796,0.00014848,0.06301126,0.04098818,0.09007945,0.02629386,1.32769996,0.00021205,0.05867941
-1.64782391,1.45824173,0.00017380,0.06434160,0.04386050,0.10028573,0.02948452,1.37678617,0.00026345,0.06189068
-1.64182091,1.51959441,0.00020466,0.06535807,0.04707562,0.11272840,0.03328365,1.42238799,0.00033224,0.06580082
-1.63581791,1.58104874,0.00024153,0.06605345,0.05059022,0.12751975,0.03769355,1.46439166,0.00042203,0.07034752
-1.62981491,1.64275617,0.00028491,0.06642945,0.05436458,0.14479576,0.04271848,1.50282435,0.00053726,0.07547948
-1.62381191,1.70502853,0.00033533,0.06649663,0.05836244,0.16471159,0.04836335,1.53785214,0.00068329,0.08115557
-1.61780890,1.76832583,0.00039336,0.06627414,0.06255086,0.18743677,0.05463247,1.56977411,0.00086651,0.08734391
-1.61180590,1.83324074,0.00045960,0.06578912,0.06690020,0.21315035,0.06152862,1.59901295,0.00109440,0.09402107
-1.60580290,1.90048028,0.00053464,0.06507592,0.07138421,0.24203600,0.06905223,1.62610238,0.00137560,0.10117128
-1.59979990,1.97084505,0.00061902,0.06417511,0.07598007,0.27427711,0.07720084,1.65167193,0.00172001,0.10878577
-1.59379690,2.04520684,0.00071327,0.06313233,0.08066849,0.31005197,0.08596884,1.67642970,0.00213877,0.11686209
-1.58779390,2.12448479,0.00081786,0.06199700,0.08543384,0.34952900,0.09534731,1.70114345,0.00264427,0.12540345
-1.58179090,2.20962085,0.00093315,0.06082102,0.09026415,0.39286202,0.10532425,1.72662085,0.00325007,0.13441810
-1.57578789,2.30155455,0.00105939,0.05965728,0.09515108,0.44018544,0.11588483,1.75368908,0.00397084,0.14391853
