energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.02101051,2.76728796,-1.41552372,0.71164296,-0.41028539,0.12814896,-0.03969556,0.62556391,-0.15424159,1.23568089,-0.93931867,0.02425970,-0.00121800,0.43967296,-0.11607462,0.19068281,-0.02646872,0.52815067,-0.26053029
0.02701351,2.69711347,-1.46124671,0.67962376,-0.40880463,0.12505640,-0.04112374,0.60989335,-0.16124276,1.19337278,-0.96403263,0.02281216,-0.00137386,0.43933042,-0.12290440,0.18522188,-0.02824108,0.52667675,-0.27455269
0.03301651,2.62266547,-1.51243833,0.64727013,-0.40673354,0.12173039,-0.04256474,0.59302587,-0.16872330,1.15034510,-0.99455322,0.02134842,-0.00154098,0.43717184,-0.12948304,0.17928982,-0.03010814,0.52400803,-0.28828447
0.03901951,2.54492005,-1.56826632,0.61495520,-0.40407391,0.11821789,-0.04398594,0.57515416,-0.17659551,1.10712702,-1.03039323,0.01988944,-0.00171877,0.43324092,-0.13569925,0.17299455,-0.03204201,0.52016347,-0.30147487
0.04502251,2.46491117,-1.62782472,0.58303853,-0.40083349,0.11456809,-0.04535527,0.55648618,-0.18476787,1.06426098,-1.07097871,0.01845542,-0.00190656,0.42760943,-0.14144969,0.16644762,-0.03401294,0.51518025,-0.31388236
0.05102551,2.38370517,-1.69015568,0.55185851,-0.39702642,0.11083126,-0.04664199,0.53723996,-0.19314744,1.02228915,-1.11566152,0.01706562,-0.00210367,0.42037511,-0.14664235,0.15976079,-0.03598998,0.50911391,-0.32528146
0.05702851,2.30237422,-1.75427280,0.52172529,-0.39267364,0.10705751,-0.04781739,0.51763822,-0.20164216,0.98173959,-1.16373379,0.01573806,-0.00230949,0.41165881,-0.15119964,0.15304274,-0.03794168,0.50203812,-0.33546914
0.06303152,2.22196984,-1.81918553,0.49291446,-0.38780338,0.10329560,-0.04885553,0.49790303,-0.21016328,0.94311262,-1.21444391,0.01448933,-0.00252352,0.40160118,-0.15506107,0.14639586,-0.03983691,0.49404414,-0.34427050
0.06903452,2.14349724,-1.88392391,0.46566169,-0.38245153,0.09959187,-0.04973390,0.47825069,-0.21862762,0.90686810,-1.26701413,0.01333451,-0.00274555,0.39035883,-0.15818544,0.13991347,-0.04164570,0.48523970,-0.35154364
0.07503752,2.06789149,-1.94756336,0.44015869,-0.37666203,0.09598921,-0.05043403,0.45888688,-0.22695974,0.87341371,-1.32065920,0.01228703,-0.00297570,0.37810026,-0.16055240,0.13367733,-0.04334011,0.47574746,-0.35718337
0.08104052,1.99599615,-2.00924855,0.41655043,-0.37048711,0.09252624,-0.05094190,0.44000228,-0.23509380,0.84309499,-1.37460599,0.01135863,-0.00321457,0.36500167,-0.16216322,0.12775577,-0.04489511,0.46570289,-0.36112370
0.08704352,1.92854501,-2.06821610,0.39493385,-0.36398744,0.08923655,-0.05124839,0.42176877,-0.24297526,0.81618715,-1.42811336,0.01055936,-0.00346331,0.35124270,-0.16304090,0.12220238,-0.04628938,0.45525147,-0.36333907
0.09304652,1.86614722,-2.12381510,0.37535811,-0.35723209,0.08614828,-0.05134941,0.40433610,-0.25056208,0.79288902,-1.48049198,0.00989758,-0.00372380,0.33700232,-0.16322939,0.11705528,-0.04750610,0.44454552,-0.36384417
0.09904952,1.80927632,-2.17552506,0.35782609,-0.35029834,0.08328365,-0.05124604,0.38782933,-0.25782565,0.77331912,-1.53112335,0.00937998,-0.00399864,0.32245500,-0.16279210,0.11233707,-0.04853354,0.43374037,-0.36269261
0.10505253,1.75826299,-2.22297048,0.34229741,-0.34327113,0.08065890,-0.05094442,0.37234685,-0.26475120,0.75751397,-1.57947735,0.00901158,-0.00429129,0.30776715,-0.16180969,0.10805533,-0.04936563,0.42299025,-0.35997426
0.11105553,1.71329171,-2.26593147,0.32869244,-0.33624235,0.07828420,-0.05045554,0.35795905,-0.27133785,0.74542855,-1.62512769,0.00879580,-0.00460608,0.29309398,-0.16037721,0.10420363,-0.05000222,0.41244382,-0.35581168
0.11705853,1.67440104,-2.30434990,0.31689727,-0.32930972,0.07616383,-0.04979485,0.34470776,-0.27759810,0.73693875,-1.66776435,0.00873440,-0.00494820,0.27857695,-0.15860076,0.10076307,-0.05044929,0.40223965,-0.35035559
0.12306153,1.64148743,-2.33833065,0.30676943,-0.32257539,0.07429639,-0.04898182,0.33260618,-0.28355696,0.73184567,-1.70720261,0.00882754,-0.00532367,0.26434164,-0.15659373,0.09770411,-0.05071888,0.39250177,-0.34377980
0.12906453,1.61431212,-2.36813758,0.29814394,-0.31614425,0.07267522,-0.04803929,0.32163963,-0.28925064,0.72988156,-1.74338783,0.00907371,-0.00573923,0.25049620,-0.15447290,0.09498866,-0.05082882,0.38333546,-0.33627569
0.13506753,1.59251091,-2.39418425,0.29083964,-0.31012188,0.07128881,-0.04699277,0.31176680,-0.29472479,0.73071716,-1.77639571,0.00946971,-0.00620223,0.23713042,-0.15235433,0.09257232,-0.05080228,0.37482360,-0.32804651
0.14107054,1.57560643,-2.41701940,0.28466538,-0.30461226,0.07012132,-0.04586974,0.30292165,-0.30003252,0.73397024,-1.80642775,0.01001060,-0.00672038,0.22431531,-0.15034952,0.09040663,-0.05066712,0.36702360,-0.31930176
0.14707354,1.56302244,-2.43730744,0.27942597,-0.29971533,0.06915312,-0.04469881,0.29501585,-0.30523210,0.73921501,-1.83380182,0.01068964,-0.00730155,0.21210325,-0.14856163,0.08844129,-0.05045508,0.35996518,-0.31025177
0.15307654,1.55410005,-2.45580462,0.27492770,-0.29552435,0.06836143,-0.04350896,0.28794177,-0.31038446,0.74599235,-1.85893810,0.01149824,-0.00795350,0.20052859,-0.14708219,0.08662622,-0.05020077,0.35364921,-0.30110271
0.15907954,1.54811522,-2.47333158,0.27098316,-0.29212330,0.06772087,-0.04232873,0.28157587,-0.31555065,0.75382037,-1.88234089,0.01242593,-0.00868351,0.18960876,-0.14598822,0.08491333,-0.04994064,0.34804745,-0.29205217
0.16508254,1.54429741,-2.49074325,0.26741555,-0.28958434,0.06720412,-0.04118547,0.27578260,-0.32078929,0.76220545,-1.90457679,0.01346031,-0.00949806,0.17934571,-0.14533998,0.08325814,-0.04971178,0.34310354,-0.28328534
0.17108554,1.54184896,-2.50889726,0.26406209,-0.28796548,0.06678255,-0.04010474,0.27041842,-0.32615407,0.77065318,-1.92625041,0.01458714,-0.01040246,0.16972775,-0.14517934,0.08162099,-0.04955082,0.33873503,-0.27497190
0.17708854,1.53996473,-2.52862220,0.26077682,-0.28730856,0.06642681,-0.03910967,0.26533621,-0.33169150,0.77867931,-1.94797851,0.01579032,-0.01140054,0.16073153,-0.14552879,0.07996803,-0.04949267,0.33483637,-0.26726362
0.18309155,1.53785186,-2.55068688,0.25743257,-0.28763769,0.06610747,-0.03822047,0.26038967,-0.33743888,0.78582032,-1.97036380,0.01705208,-0.01249427,0.15232430,-0.14639122,0.07827183,-0.04956949,0.33128289,-0.26029270
0.18909455,1.53474905,-2.57577220,0.25392237,-0.28895825,0.06579564,-0.03745414,0.25543763,-0.34342271,0.79164350,-1.99396960,0.01835314,-0.01368348,0.14446617,-0.14775033,0.07651173,-0.04980965,0.32793554,-0.25417071
0.19509755,1.52994497,-2.60444664,0.25016019,-0.29125643,0.06546355,-0.03682415,0.25034828,-0.34965741,0.79575632,-2.01929674,0.01967294,-0.01496566,0.13711243,-0.14957171,0.07467397,-0.05023686,0.32464608,-0.24898812
0.20110055,1.52279553,-2.63714653,0.24608113,-0.29449959,0.06508513,-0.03634035,0.24500300,-0.35614463,0.79781490,-2.04676356,0.02098998,-0.01633576,0.13021579,-0.15180447,0.07275151,-0.05086946,0.32126273,-0.24481445
0.20710355,1.51273934,-2.67416213,0.24164129,-0.29863723,0.06463653,-0.03600899,0.23929976,-0.36287295,0.79753128,-2.07669016,0.02228223,-0.01778615,0.12372849,-0.15438347,0.07074371,-0.05171991,0.31763582,-0.24169872
0.21310655,1.49931119,-2.71562988,0.23681712,-0.30360262,0.06409667,-0.03583278,0.23315593,-0.36981819,0.79467950,-2.10928758,0.02352751,-0.01930663,0.11760418,-0.15723188,0.06865587,-0.05279441,0.31362333,-0.23967028
0.21910955,1.48215289,-2.76153122,0.23160456,-0.30931523,0.06344763,-0.03581111,0.22651043,-0.37694412,0.78910008,-2.14465232,0.02470406,-0.02088459,0.11179959,-0.16026408,0.06649859,-0.05409286,0.30909613,-0.23873995
0.22511256,1.46102140,-2.81169797,0.22601793,-0.31568351,0.06267507,-0.03594032,0.21932513,-0.38420369,0.78070299,-2.18276630,0.02579102,-0.02250526,0.10627589,-0.16338883,0.06428708,-0.05560889,0.30394256,-0.23890118
0.23111556,1.43579372,-2.86582361,0.22008853,-0.32260818,0.06176853,-0.03621410,0.21158541,-0.39154060,0.76946877,-2.22350226,0.02676903,-0.02415203,0.10099971,-0.16651243,0.06204041,-0.05733012,0.29807234,-0.24013150
0.23711856,1.40646861,-2.92347999,0.21386323,-0.32998580,0.06072164,-0.03662380,0.20329997,-0.39889117,0.75544798,-2.26663380,0.02762077,-0.02580697,0.09594385,-0.16954192,0.05978068,-0.05923867,0.29141961,-0.24239375
0.24312156,1.37316483,-2.98413809,0.20740276,-0.33771231,0.05953221,-0.03715890,0.19449980,-0.40618647,0.73875883,-2.31184963,0.02833156,-0.02745131,0.09108762,-0.17238809,0.05753218,-0.06131173,0.28394504,-0.24563754
0.24912456,1.33611620,-3.04719188,0.20078000,-0.34568652,0.05820228,-0.03780738,0.18523653,-0.41335449,0.71958307,-2.35877072,0.02888982,-0.02906609,0.08641690,-0.17496828,0.05532054,-0.06352228,0.27563688,-0.24980043
0.25512756,1.29566351,-3.11198358,0.19407819,-0.35381322,0.05673798,-0.03855619,0.17558001,-0.42032230,0.69816042,-2.40696934,0.02928766,-0.03063278,0.08192385,-0.17720874,0.05317183,-0.06583995,0.26651117,-0.25480920
0.26113057,1.25224369,-3.17782891,0.18738900,-0.36200581,0.05514934,-0.03939154,0.16561556,-0.42701814,0.67478157,-2.45598872,0.02952120,-0.03213394,0.07760639,-0.17904667,0.05111177,-0.06823191,0.25661091,-0.26058089
0.26713357,1.20637658,-3.24404107,0.18081069,-0.37018830,0.05344997,-0.04029930,0.15544070,-0.43337321,0.64978008,-2.50536206,0.02959098,-0.03355390,0.07346746,-0.18043167,0.04916481,-0.07066375,0.24600445,-0.26702393
0.27313657,1.15865010,-3.30995188,0.17444629,-0.37829649,0.05165664,-0.04126527,0.14516179,-0.43932323,0.62352355,-2.55462966,0.02950220,-0.03487932,0.06951412,-0.18132672,0.04735342,-0.07310051,0.23478315,-0.27403900
0.27913957,1.10970411,-3.37492921,0.16840181,-0.38627843,0.04978879,-0.04227538,0.13489053,-0.44480962,0.59640435,-2.60335334,0.02926489,-0.03609971,0.06575649,-0.18170856,0.04569727,-0.07550749,0.22305853,-0.28152004
0.28514257,1.06021392,-3.43838991,0.16278468,-0.39409398,0.04786804,-0.04331595,0.12474063,-0.44978029,0.56883023,-2.65112723,0.02889398,-0.03720789,0.06220679,-0.18156762,0.04421262,-0.07785125,0.21095894,-0.28935517
0.29114557,1.01087404,-3.49980783,0.15770233,-0.40171368,0.04591755,-0.04437373,0.11482467,-0.45419010,0.54121529,-2.69758456,0.02840924,-0.03820025,0.05887824,-0.18090733,0.04291175,-0.08010033,0.19862603,-0.29742764
0.29714857,0.96238276,-3.55871699,0.15326109,-0.40911697,0.04396149,-0.04543613,0.10525127,-0.45800093,0.51397154,-2.74240038,0.02783514,-0.03907695,0.05578414,-0.17974313,0.04180252,-0.08222609,0.18621119,-0.30561691
0.30315158,0.91542833,-3.61471011,0.14956532,-0.41628996,0.04202445,-0.04649119,0.09612280,-0.46118150,0.48750143,-2.78529027,0.02720066,-0.03984187,0.05293706,-0.17810103,0.04088814,-0.08420335,0.17387199,-0.31379981
0.30915458,0.87067705,-3.66743345,0.14671695,-0.42322293,0.04013093,-0.04752774,0.08753343,-0.46370700,0.46219153,-2.82600566,0.02653887,-0.04050254,0.05034820,-0.17601598,0.04016703,-0.08601106,0.16176891,-0.32185188
0.31515758,0.82876386,-3.71657881,0.14481531,-0.42990785,0.03830485,-0.04853543,0.07956785,-0.46555864,0.43840761,-2.86432653,0.02588657,-0.04106977,0.04802693,-0.17353004,0.03963292,-0.08763275,0.15006234,-0.32964889
0.32116058,0.79028545,-3.76187396,0.14395727,-0.43633610,0.03656919,-0.04950486,0.07230038,-0.46672321,0.41649107,-2.90005238,0.02528375,-0.04155728,0.04598061,-0.17069059,0.03927522,-0.08905708,0.13890999,-0.33706850
0.32716358,0.75579609,-3.80307283,0.14423769,-0.44249664,0.03494569,-0.05042768,0.06579459,-0.46719283,0.39675698,-2.93299276,0.02477299,-0.04198110,0.04421462,-0.16754853,0.03907945,-0.09027816,0.12846481,-0.34399223
0.33316658,0.72580601,-3.83994673,0.14575001,-0.44837482,0.03345464,-0.05129680,0.06010336,-0.46696486,0.37949330,-2.96295831,0.02439883,-0.04235897,0.04273259,-0.16415674,0.03902799,-0.09129589,0.11887332,-0.35030748
0.33916958,0.70078212,-3.87227785,0.14858698,-0.45395202,0.03211479,-0.05210654,0.05526923,-0.46604220,0.36496151,-2.98975352,0.02420701,-0.04270956,0.04153687,-0.16056870,0.03910099,-0.09211620,0.11027446,-0.35590976
0.34517259,0.68115062,-3.89985603,0.15284129,-0.45920614,0.03094328,-0.05285292,0.05132501,-0.46443387,0.35339801,-3.01317214,0.02424365,-0.04305175,0.04062920,-0.15683758,0.03927736,-0.09275116,0.10279884,-0.36070502
0.35117559,0.66730098,-3.92247944,0.15860607,-0.46411301,0.02995577,-0.05353392,0.04829455,-0.46215606,0.34501643,-3.03299582,0.02455441,-0.04340385,0.04001145,-0.15301551,0.03953595,-0.09321910,0.09656838,-0.36461200
0.35717859,0.65959069,-3.93995950,0.16597501,-0.46864861,0.02916651,-0.05414976,0.04619356,-0.45923342,0.34001013,-3.04899662,0.02518355,-0.04378281,0.03968650,-0.14915331,0.03985677,-0.09354452,0.09169626,-0.36756446
0.36318159,0.65835014,-3.95213001,0.17504207,-0.47279199,0.02858848,-0.05470324,0.04503035,-0.45570068,0.33855480,-3.06094331,0.02617292,-0.04420355,0.03965915,-0.14530061,0.04022216,-0.09375797,0.08828705,-0.36951337
0.36918459,0.66388691,-3.95885993,0.18590056,-0.47652873,0.02823356,-0.05519994,0.04480652,-0.45160442,0.34081079,-3.06861133,0.02756096,-0.04467830,0.03993690,-0.14150615,0.04061801,-0.09389576,0.08643694,-0.37042877
0.37518759,0.67648896,-3.96006908,0.19864149,-0.47985456,0.02811270,-0.05564853,0.04551745,-0.44700480,0.34692472,-3.07179581,0.02938159,-0.04521606,0.04053079,-0.13781840,0.04103477,-0.09399949,0.08623408,-0.37030134
0.38119060,0.69642602,-3.95574544,0.21335129,-0.48277896,0.02823595,-0.05606083,0.04715263,-0.44197724,0.35703031,-3.07032684,0.03166314,-0.04582219,0.04145593,-0.13428631,0.04146833,-0.09411547,0.08775868,-0.36914352
0.38719360,0.72394889,-3.94596276,0.23010865,-0.48532833,0.02861258,-0.05645191,0.04969567,-0.43661363,0.37124802,-3.06408588,0.03442726,-0.04649811,0.04273189,-0.13096011,0.04192071,-0.09429394,0.09108306,-0.36699009
0.39319660,0.75928633,-3.93089696,0.24898075,-0.48754851,0.02925102,-0.05683997,0.05312427,-0.43102320,0.38968355,-3.05302222,0.03768783,-0.04724112,0.04438285,-0.12789204,0.04240039,-0.09458802,0.09627140,-0.36389824
0.39919960,0.80263932,-3.91083970,0.27001887,-0.48950624,0.03015868,-0.05724610,0.05740985,-0.42533254,0.41242506,-3.03716804,0.04144999,-0.04804441,0.04643737,-0.12513693,0.04292242,-0.09505259,0.10337925,-0.35994693
0.40520260,0.85417293,-3.88620773,0.29325355,-0.49128940,0.03134182,-0.05769388,0.06251715,-0.41968489,0.43953915,-3.01665104,0.04570927,-0.04889716,0.04892790,-0.12275256,0.04350819,-0.09574287,0.11245260,-0.35523565
0.41120560,0.91400576,-3.85754674,0.31868957,-0.49300591,0.03280515,-0.05820879,0.06840375,-0.41423851,0.47106579,-2.99170332,0.05045079,-0.04978484,0.05188996,-0.12079966,0.04418481,-0.09671286,0.12352670,-0.34988252
0.41720860,0.98219768,-3.82552890,0.34630096,-0.49478109,0.03455148,-0.05881741,0.07501953,-0.40916407,0.50701236,-2.96266586,0.05564878,-0.05068958,0.05536093,-0.11934150,0.04498425,-0.09801366,0.13662444,-0.34402178
0.42321161,1.05873598,-3.79094338,0.37602629,-0.49675353,0.03658124,-0.05954658,0.08230629,-0.40464101,0.54734706,-2.92998770,0.06126623,-0.05159069,0.05937856,-0.11844313,0.04594213,-0.09969161,0.15175451,-0.33780067
0.42921461,1.14352103,-3.75467991,0.40776463,-0.49906966,0.03889193,-0.06042229,0.09019740,-0.40085307,0.59199210,-2.89421972,0.06725492,-0.05246531,0.06397924,-0.11817011,0.04709625,-0.10178645,0.16890914,-0.33137594
0.43521761,1.23635177,-3.71770564,0.44137246,-0.50187715,0.04147763,-0.06146851,0.09861777,-0.39798302,0.64081695,-2.85600302,0.07355569,-0.05328908,0.06919598,-0.11858689,0.04848498,-0.10432944,0.18806175,-0.32490989
0.44122061,1.33691215,-3.68103618,0.47666162,-0.50531749,0.04432843,-0.06270602,0.10748401,-0.39620675,0.69363203,-2.81605215,0.08009908,-0.05403694,0.07505625,-0.11975473,0.05014536,-0.10734160,0.20916443,-0.31856619
0.44722361,1.44475903,-3.64570200,0.51339884,-0.50951802,0.04742996,-0.06415119,0.11670486,-0.39568710,0.75018332,-2.77513420,0.08680642,-0.05468396,0.08157977,-0.12172943,0.05211133,-0.11083203,0.23214536,-0.31250560
0.45322661,1.55931259,-3.61271181,0.55130673,-0.51458408,0.05076300,-0.06581479,0.12618202,-0.39656749,0.81014812,-2.73404439,0.09359111,-0.05520614,0.08877627,-0.12455881,0.05441180,-0.11479658,0.25690643,-0.30688175
0.45922961,1.67984973,-3.58301476,0.59006652,-0.52059142,0.05430315,-0.06770098,0.13581122,-0.39896591,0.87313236,-2.69357977,0.10036043,-0.05558125,0.09664339,-0.12828003,0.05706889,-0.11921681,0.28332096,-0.30183710
0.46523262,1.80550121,-3.55746341,0.62932251,-0.52757967,0.05802072,-0.06980643,0.14548362,-0.40296934,0.93866981,-2.65451211,0.10701749,-0.05578965,0.10516469,-0.13291710,0.06009633,-0.12405929,0.31123194,-0.29749917
0.47123562,1.93525306,-3.53677951,0.66868809,-0.53554703,0.06188071,-0.07211972,0.15508747,-0.40862907,1.00622320,-2.61756153,0.11346362,-0.05581496,0.11430813,-0.13847838,0.06349810,-0.12927545,0.34045072,-0.29397731
0.47723862,2.06795258,-3.52152454,0.70775343,-0.54444674,0.06584303,-0.07462103,0.16451003,-0.41595717,1.07518772,-2.58337233,0.11960078,-0.05564474,0.12402477,-0.14495452,0.06726739,-0.13480192,0.37075639,-0.29136007
0.48324162,2.20231915,-3.51207664,0.74609429,-0.55418557,0.06986288,-0.07728211,0.17363960,-0.42492427,1.14489667,-2.55249224,0.12533418,-0.05527101,0.13424813,-0.15231673,0.07138592,-0.14056142,0.40189604,-0.28971317
0.48924462,2.33696009,-3.50861535,0.78328202,-0.56462459,0.07389138,-0.08006665,0.18236770,-0.43545892,1.21462956,-2.52535609,0.13057490,-0.05469059,0.14489398,-0.16051564,0.07582368,-0.14646423,0.43358597,-0.28907828
0.49524762,2.47039113,-3.51111510,0.81889406,-0.57558222,0.07787634,-0.08293105,0.19059125,-0.44744856,1.28362238,-2.50227489,0.13524245,-0.05390545,0.15586088,-0.16948077,0.08053910,-0.15241014,0.46551396,-0.28947259
0.50125063,2.60106166,-3.51934795,0.85252494,-0.58683958,0.08176327,-0.08582545,0.19821476,-0.46074213,1.35108005,-2.48343073,0.13926709,-0.05292269,0.16703134,-0.17912070,0.08547969,-0.15829101,0.49734276,-0.29088917
0.50725363,2.72738390,-3.53289542,0.88379699,-0.59814797,0.08549653,-0.08869522,0.20515241,-0.47515427,1.41619081,-2.46887751,0.14259194,-0.05175457,0.17827366,-0.18932396,0.09058310,-0.16399368,0.52871476,-0.29329806
0.51325663,2.84776563,-3.55116899,0.91237074,-0.60923819,0.08902060,-0.09148255,0.21132997,-0.49047092,1.47814217,-2.45854755,0.14517475,-0.05041822,0.18944448,-0.19996072,0.09577856,-0.16940321,0.55925793,-0.29664816
0.51925963,2.96064561,-3.57343798,0.93795436,-0.61983118,0.09228148,-0.09412844,0.21668650,-0.50645604,1.53613818,-2.45226327,0.14698915,-0.04893533,0.20039194,-0.21088517,0.10098874,-0.17440641,0.58859289,-0.30086962
0.52526263,3.06453069,-3.59886346,0.96031190,-0.62964968,0.09522810,-0.09657470,0.22117588,-0.52285922,1.58941752,-2.44975320,0.14802549,-0.04733162,0.21095938,-0.22193850,0.10613183,-0.17889538,0.61634096,-0.30587685
0.53126563,3.15803372,-3.62653622,0.97927012,-0.63843012,0.09781375,-0.09876602,0.22476799,-0.53942371,1.63727197,-2.45067118,0.14829114,-0.04563625,0.22098955,-0.23295260,0.11112391,-0.18277106,0.64213321,-0.31157180
0.53726863,3.23991079,-3.65551668,0.99472349,-0.64593429,0.09999747,-0.10065200,0.22744964,-0.55589454,1.67906455,-2.45461747,0.14781027,-0.04388113,0.23032903,-0.24375402,0.11588138,-0.18594649,0.66561993,-0.31784746
0.54327164,3.30909679,-3.68487462,1.00663728,-0.65196015,0.10174532,-0.10218902,0.22922511,-0.57202630,1.71424701,-2.46116040,0.14662302,-0.04210014,0.23883288,-0.25416840,0.12032344,-0.18834980,0.68648053,-0.32459147
0.54927464,3.36473782,-3.71372642,1.01504872,-0.65635120,0.10303149,-0.10334189,0.23011642,-0.58759014,1.74237573,-2.46985718,0.14478434,-0.04032836,0.24636923,-0.26402492,0.12437454,-0.18992669,0.70443331,-0.33168947
0.55527764,3.40621921,-3.74126787,1.02006604,-0.65900387,0.10383925,-0.10408511,0.23016320,-0.60237972,1.76312565,-2.48027267,0.14236216,-0.03860126,0.25282370,-0.27316079,0.12796660,-0.19064230,0.71924471,-0.33902836
0.56128064,3.43318788,-3.76680092,1.02186547,-0.65987270,0.10416157,-0.10440386,0.22942216,-0.61621575,1.77630153,-2.49199497,0.13943540,-0.03695389,0.25810332,-0.28142548,0.13104101,-0.19048242,0.73073770,-0.34649900
0.56728364,3.44556786,-3.78975291,1.02068640,-0.65897282,0.10400155,-0.10429442,0.22796625,-0.62894905,1.78184590,-2.50464707,0.13609156,-0.03542017,0.26213994,-0.28868463,0.13355031,-0.18945393,0.73879889,-0.35399850
0.57328664,3.44356819,-3.80968760,1.01682465,-0.65637976,0.10337250,-0.10376431,0.22588336,-0.64046176,1.77984336,-2.51789399,0.13242409,-0.03403214,0.26489292,-0.29482337,0.13545943,-0.18758458,0.74338382,-0.36143191
0.57928964,3.42768226,-3.82630771,1.01062423,-0.65222655,0.10229773,-0.10283178,0.22327467,-0.65066709,1.77052078,-2.53144537,0.12852973,-0.03281936,0.26635082,-0.29974909,0.13674652,-0.18492187,0.74452026,-0.36871334
0.58529265,3.39867838,-3.83944922,1.00246767,-0.64669824,0.10081001,-0.10152507,0.22025256,-0.65950736,1.75424317,-2.54505350,0.12450578,-0.03180833,0.26653226,-0.30339336,0.13740329,-0.18153142,0.74230920,-0.37576639
0.59129565,3.35758138,-3.84906828,0.99276535,-0.64002415,0.09895075,-0.09988113,0.21693820,-0.66695075,1.73150519,-2.55850747,0.12044742,-0.03102202,0.26548558,-0.30571311,0.13743488,-0.17749455,0.73692326,-0.38252413
0.59729865,3.30564566,-3.85522189,0.98194393,-0.63246830,0.09676888,-0.09794415,0.21345873,-0.67298702,1.70291832,-2.57162415,0.11644521,-0.03047945,0.26328763,-0.30669097,0.13685930,-0.17290554,0.72860256,-0.38892854
0.60330165,3.24432026,-3.85804409,0.97043437,-0.62431843,0.09431954,-0.09576380,0.20994420,-0.67762241,1.66919415,-2.58423697,0.11258281,-0.03019543,0.26004139,-0.30633478,0.13570634,-0.16786837,0.71764812,-0.39492961
0.60930465,3.17520711,-3.85771940,0.95865971,-0.61587418,0.09166257,-0.09339330,0.20652418,-0.68087437,1.63112413,-2.59618380,0.10893497,-0.03018025,0.25587280,-0.30467636,0.13401625,-0.16249330,0.70441286,-0.40048414
0.61530765,3.10001384,-3.85445556,0.94702306,-0.60743507,0.08886081,-0.09088750,0.20332426,-0.68276624,1.58955658,-2.60729483,0.10556584,-0.03043956,0.25092679,-0.30176958,0.13183804,-0.15689340,0.68929060,-0.40555452
0.62131066,3.02050288,-3.84845737,0.93589610,-0.59928874,0.08597847,-0.08830096,0.20046244,-0.68332248,1.54537167,-2.61738200,0.10252763,-0.03097427,0.24536264,-0.29768790,0.12922751,-0.15118110,0.67270351,-0.41010741
0.62731366,2.93843877,-3.83990354,0.92560838,-0.59170006,0.08307935,-0.08568619,0.19804563,-0.68256461,1.49945542,-2.62623055,0.09985967,-0.03178045,0.23934908,-0.29252139,0.12624526,-0.14546495,0.65508835,-0.41411273
0.63331666,2.85553584,-3.82892784,0.91643782,-0.58490148,0.08022520,-0.08309204,0.19616624,-0.68050832,1.45267378,-2.63359390,0.09758778,-0.03284942,0.23305907,-0.28637361,0.12295454,-0.13984674,0.63688234,-0.41754271
0.63931966,2.77340827,-3.81560576,0.90860270,-0.57908507,0.07747421,-0.08056235,0.19489915,-0.67716172,1.40584762,-2.63919212,0.09572411,-0.03416778,0.22666477,-0.27935815,0.11941919,-0.13441899,0.61850902,-0.42037146
0.64532266,2.69352469,-3.79994718,0.90225538,-0.57439646,0.07487967,-0.07813499,0.19429906,-0.67252498,1.35973005,-2.64271430,0.09426725,-0.03571754,0.22033264,-0.27159535,0.11570175,-0.12926295,0.60036490,-0.42257474
0.65132566,2.61716906,-3.78189535,0.89747807,-0.57093081,0.07248878,-0.07584105,0.19439851,-0.66659126,1.31498656,-2.64382482,0.09320273,-0.03747632,0.21421914,-0.26320900,0.11186160,-0.12444716,0.58280740,-0.42413024
0.65732866,2.54540963,-3.76133176,0.89428084,-0.56873096,0.07034181,-0.07370452,0.19520651,-0.65934885,1.27217919,-2.64217298,0.09250385,-0.03941757,0.20846696,-0.25432335,0.10795357,-0.12002643,0.56614467,-0.42501808
0.66333167,2.47907687,-3.73808610,0.89260193,-0.56778750,0.06847149,-0.07174212,0.19670801,-0.65078429,1.23175507,-2.63740537,0.09213276,-0.04151093,0.20320208,-0.24506042,0.10402668,-0.11604150,0.55062761,-0.42522168
0.66933467,2.41875148,-3.71195046,0.89231059,-0.56804089,0.06690269,-0.06996356,0.19886414,-0.64088621,1.19403992,-2.62918016,0.09204185,-0.04372251,0.19853156,-0.23553770,0.10012328,-0.11251904,0.53644460,-0.42472869
0.67533767,2.36476249,-3.68269621,0.89321225,-0.56938509,0.06565233,-0.06837191,0.20161348,-0.62964958,1.15923659,-2.61718217,0.09217533,-0.04601546,0.19454230,-0.22586620,0.09627851,-0.10947221,0.52371892,-0.42353212
0.68134067,2.31719540,-3.65009210,0.89505600,-0.57167271,0.06472962,-0.06696422,0.20487394,-0.61707997,1.12742853,-2.60113769,0.09247103,-0.04835040,0.19130054,-0.21614899,0.09252010,-0.10690142,0.51250901,-0.42163131
0.68734367,2.27590952,-3.61392234,0.89754419,-0.57472116,0.06413643,-0.06573227,0.20854565,-0.60319761,1.09858794,-2.58082798,0.09286230,-0.05068607,0.18885214,-0.20648012,0.08886855,-0.10479553,0.50281146,-0.41903269
