energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-3.44872436,3.15254953,0.89344605,0.57500526,0.04038743,0.12810282,0.58935048,1.41202926,0.65388454,0.00000000
-3.44272136,3.25607415,0.90383878,0.58784549,0.03899636,0.13094773,0.61491135,1.46063441,0.67537831,0.00000000
-3.43671836,3.38820347,0.92377091,0.60536430,0.03811297,0.13491475,0.64559914,1.52277959,0.70263564,0.00000000
-3.43071536,3.54713505,0.95316765,0.62750732,0.03777445,0.13996899,0.68117657,1.59713485,0.73542918,0.00000000
-3.42471236,3.73061318,0.99177158,0.65410747,0.03801095,0.14605064,0.72128588,1.68223842,0.77340940,0.00000000
-3.41870935,3.93594418,1.03914596,0.68488727,0.03884543,0.15307627,0.76545247,1.77650420,0.81610775,0.00000000
-3.41270635,4.16002382,1.09468192,0.71946429,0.04029353,0.16094071,0.81309205,1.87823305,0.86294311,0.00000000
-3.40670335,4.39937758,1.15760958,0.75735928,0.04236356,0.16951957,0.86352151,1.98562858,0.91323131,0.00000000
-3.40070035,4.65021363,1.22701295,0.79800720,0.04505642,0.17867228,0.91597328,2.09681748,0.96619795,0.00000000
-3.39469735,4.90848816,1.30184869,0.84077068,0.04836563,0.18824572,0.96961296,2.20987441,1.02099406,0.00000000
-3.38869435,5.16998188,1.38096841,0.88495581,0.05227737,0.19807831,1.02355982,2.32285125,1.07671456,0.00000000
-3.38269135,5.43038609,1.46314409,0.92982972,0.05677053,0.20800435,1.07690960,2.43380996,1.13241895,0.00000000
-3.37668834,5.68539609,1.54709621,0.97463963,0.06181691,0.21785863,1.12875884,2.54085830,1.18715377,0.00000000
-3.37068534,5.93080892,1.63152384,1.01863267,0.06738136,0.22748119,1.17822991,2.64218720,1.23997614,0.00000000
-3.36468234,6.16262256,1.71513581,1.06107592,0.07342213,0.23672183,1.22449589,2.73610858,1.28997765,0.00000000
-3.35867934,6.37713258,1.79668211,1.10127603,0.07989125,0.24544450,1.26680422,2.82109200,1.33630776,0.00000000
-3.35267634,6.57102278,1.87498424,1.13859762,0.08673501,0.25353117,1.30449808,2.89579872,1.37819596,0.00000000
-3.34667334,6.74144590,1.94896360,1.17247984,0.09389454,0.26088515,1.33703478,2.95911161,1.41497158,0.00000000
-3.34067034,6.88609099,2.01766661,1.20245042,0.10130653,0.26743355,1.36400007,3.01015940,1.44608079,0.00000000
-3.33466733,7.00323407,2.08028565,1.22813659,0.10890396,0.27312893,1.38511785,3.04833408,1.47109977,0.00000000
-3.32866433,7.09176987,2.13617468,1.24927244,0.11661695,0.27794989,1.40025473,3.07330041,1.48974364,0.00000000
-3.32266133,7.15122258,2.18485904,1.26570236,0.12437366,0.28190062,1.40941921,3.08499691,1.50187066,0.00000000
-3.31665833,7.18173508,2.22603875,1.27738036,0.13210112,0.28500934,1.41275546,3.08362805,1.50748152,0.00000000
-3.31065533,7.18403662,2.25958522,1.28436544,0.13972618,0.28732579,1.41053205,3.06964773,1.50671373,0.00000000
-3.30465233,7.15939036,2.28553145,1.28681295,0.14717631,0.28891771,1.40312602,3.04373476,1.49983127,0.00000000
-3.29864932,7.10952290,2.30405621,1.28496266,0.15438043,0.28986656,1.39100318,3.00676122,1.48721009,0.00000000
-3.29264632,7.03653905,2.31546294,1.27912384,0.16126957,0.29026269,1.37469552,2.95975506,1.46931997,0.00000000
-3.28664332,6.94282573,2.32015454,1.26965822,0.16777755,0.29020011,1.35477690,2.90385871,1.44670369,0.00000000
-3.28064032,6.83094948,2.31860518,1.25696166,0.17384151,0.28977115,1.33183806,2.84028539,1.41995440,0.00000000
-3.27463732,6.70355241,2.31133075,1.24144535,0.17940236,0.28906140,1.30646235,2.77027530,1.38969220,0.00000000
-3.26863432,6.56325141,2.29885943,1.22351751,0.18440519,0.28814491,1.27920311,2.69505335,1.35654112,0.00000000
-3.26263132,6.41254523,2.28170386,1.20356648,0.18879958,0.28708021,1.25056393,2.61579065,1.32110729,0.00000000
-3.25662831,6.25373351,2.26033653,1.18194601,0.19253997,0.28590720,1.22098253,2.53357093,1.28395954,0.00000000
-3.25062531,6.08885132,2.23516933,1.15896328,0.19558589,0.28464503,1.19081891,2.44936364,1.24561291,0.00000000
-3.24462231,5.91962144,2.20653860,1.13487039,0.19790235,0.28329126,1.16034826,2.36400428,1.20651590,0.00000000
-3.23861931,5.74742618,2.17469608,1.10985945,0.19946012,0.28182217,1.12975863,2.27818270,1.16704182,0.00000000
-3.23261631,5.57329880,2.13980618,1.08406138,0.20023620,0.28019426,1.09915339,2.19243932,1.12748436,0.00000000
-3.22661331,5.39793413,2.10194950,1.05754839,0.20021420,0.27834693,1.06855793,2.10716893,1.08805744,0.00000000
-3.22061031,5.22171649,2.06113216,1.03033983,0.19938481,0.27620603,1.03793013,2.02263136,1.04889890,0.00000000
-3.21460730,5.04476232,2.01730015,1.00241077,0.19774634,0.27368827,1.00717379,1.93896786,1.01007789,0.00000000
-3.20860430,4.86697441,1.97035770,0.97370289,0.19530512,0.27070606,0.97615411,1.85622190,0.97160495,0.00000000
-3.20260130,4.68810378,1.92018832,0.94413683,0.19207596,0.26717266,0.94471425,1.77436294,0.93344433,0.00000000
-3.19659830,4.50781535,1.86667722,0.91362516,0.18808246,0.26300729,0.91269204,1.69331157,0.89552766,0.00000000
-3.19059530,4.32575337,1.80973363,0.88208534,0.18335723,0.25813991,0.87993589,1.61296442,0.85776810,0.00000000
-3.18459230,4.14160292,1.74931161,0.84945180,0.17794188,0.25251555,0.84631907,1.53321768,0.82007414,0.00000000
-3.17858929,3.95514417,1.68542818,0.81568643,0.17188681,0.24609776,0.81175172,1.45398777,0.78236245,0.00000000
-3.17258629,3.76629677,1.61817765,0.78078716,0.16525082,0.23887122,0.77618997,1.37522832,0.74456901,0.00000000
-3.16658329,3.57515251,1.54774140,0.74479392,0.15810035,0.23084330,0.73964207,1.29694283,0.70665811,0.00000000
-3.16058029,3.38199515,1.47439272,0.70779204,0.15050857,0.22204454,0.70217111,1.21919263,0.66862885,0.00000000
-3.15457729,3.18730705,1.39849644,0.66991284,0.14255419,0.21252806,0.66389469,1.14210007,0.63051901,0.00000000
-3.14857429,2.99176342,1.32050355,0.63133161,0.13431999,0.20236795,0.62498159,1.06584721,0.59240634,0.00000000
-3.14257129,2.79621506,1.24094135,0.59226317,0.12589132,0.19165686,0.58564593,0.99067055,0.55440730,0.00000000
-3.13656828,2.60166173,1.16039969,0.55295544,0.11735433,0.18050279,0.54613932,0.91685238,0.51667372,0.00000000
-3.13056528,2.40921820,1.07951432,0.51368148,0.10879426,0.16902538,0.50674150,0.84470966,0.47938762,0.00000000
-3.12456228,2.22007553,0.99894829,0.47473045,0.10029369,0.15735195,0.46775022,0.77458130,0.44275481,0.00000000
-3.11855928,2.03546017,0.91937250,0.43639819,0.09193088,0.14561336,0.42947092,0.70681472,0.40699762,0.00000000
-3.11255628,1.85659338,0.84144645,0.39897777,0.08377830,0.13393998,0.39220672,0.64175262,0.37234744,0.00000000
-3.10655328,1.68465323,0.76580021,0.36275069,0.07590126,0.12245804,0.35624929,0.57972069,0.33903748,0.00000000
-3.10055028,1.52074109,0.69301834,0.32797900,0.06835693,0.11128629,0.32187109,0.52101685,0.30729615,0.00000000
-3.09454727,1.36585414,0.62362665,0.29489874,0.06119353,0.10053330,0.28931907,0.46590261,0.27734146,0.00000000
-3.08854427,1.22086488,0.55808202,0.26371496,0.05444989,0.09029540,0.25881027,0.41459681,0.24937663,0.00000000
-3.08254127,1.08650808,0.49676577,0.23459838,0.04815527,0.08065530,0.23052914,0.36727175,0.22358722,0.00000000
-3.07653827,0.96337534,0.43998042,0.20768371,0.04232953,0.07168133,0.20462678,0.32405198,0.20013953,0.00000000
-3.07053527,0.85191652,0.38794991,0.18306964,0.03698356,0.06342743,0.18122174,0.28501516,0.17918050,0.00000000
-3.06453227,0.75244751,0.34082284,0.16082022,0.03211988,0.05593362,0.16040232,0.25019507,0.16083879,0.00000000
-3.05852926,0.66516294,0.29867824,0.14096751,0.02773357,0.04922704,0.14222995,0.21958613,0.14522685,0.00000000
-3.05252626,0.59015266,0.26153345,0.12351515,0.02381323,0.04332331,0.12674352,0.19314900,0.13244370,0.00000000
-3.04652326,0.52742043,0.22935348,0.10844263,0.02034214,0.03822826,0.11396407,0.17081689,0.12257811,0.00000000
-3.04052026,0.47690339,0.20206120,0.09570983,0.01729940,0.03393968,0.10389968,0.15250197,0.11571185,0.00000000
-3.03451726,0.43849096,0.17954773,0.08526180,0.01466114,0.03044927,0.09655030,0.13810145,0.11192266,0.00000000
-3.02851426,0.41204183,0.16168272,0.07703319,0.01240166,0.02774449,0.09191200,0.12750305,0.11128672,0.00000000
-3.02251126,0.39739814,0.14832379,0.07095237,0.01049455,0.02581027,0.08998070,0.12058931,0.11388034,0.00000000
-3.01650825,0.39439616,0.13932504,0.06694503,0.00891366,0.02463058,0.09075505,0.11724077,0.11978071,0.00000000
-3.01050525,0.40287287,0.13454423,0.06493705,0.00763405,0.02418982,0.09423848,0.11733769,0.12906565,0.00000000
-3.00450225,0.42266852,0.13384863,0.06485672,0.00663272,0.02447392,0.10044030,0.12076036,0.14181230,0.00000000
-2.99849925,0.45362538,0.13711949,0.06663624,0.00588930,0.02547130,0.10937596,0.12738810,0.15809493,0.00000000
-2.99249625,0.49558303,0.14425521,0.07021257,0.00538657,0.02717355,0.12106661,0.13709706,0.17798193,0.00000000
-2.98649325,0.54837118,0.15517345,0.07552786,0.00511086,0.02957609,0.13553806,0.14975709,0.20153225,0.00000000
-2.98049025,0.61180084,0.16981231,0.08252934,0.00505233,0.03267857,0.15281927,0.16522800,0.22879167,0.00000000
-2.97448724,0.68565507,0.18813100,0.09116912,0.00520515,0.03648535,0.17294077,0.18335561,0.25978907,0.00000000
-2.96848424,0.76968029,0.21011009,0.10140382,0.00556757,0.04100591,0.19593305,0.20396787,0.29453316,0.00000000
-2.96248124,0.86357957,0.23575175,0.11319442,0.00614191,0.04625535,0.22182513,0.22687160,0.33301003,0.00000000
-2.95647824,0.96700863,0.26508005,0.12650624,0.00693437,0.05225492,0.25064358,0.25185012,0.37518158,0.00000000
-2.95047524,1.07957559,0.29814151,0.14130932,0.00795489,0.05903269,0.28241195,0.27866213,0.42098543,0.00000000
-2.94447224,1.20084479,0.33500586,0.15757919,0.00921676,0.06662425,0.31715080,0.30704207,0.47033600,0.00000000
-2.93846923,1.33034512,0.37576704,0.17529805,0.01073626,0.07507349,0.35487808,0.33670218,0.52312708,0.00000000
-2.93246623,1.46758241,0.42054400,0.19445630,0.01253213,0.08443330,0.39560998,0.36733632,0.57923565,0.00000000
-2.92646323,1.61205540,0.46948135,0.21505430,0.01462501,0.09476622,0.43936181,0.39862540,0.63852660,0.00000000
-2.92046023,1.76327422,0.52274903,0.23710418,0.01703667,0.10614482,0.48614887,0.43024437,0.70085817,0.00000000
-2.91445723,1.92078005,0.58054095,0.26063149,0.01978926,0.11865169,0.53598673,0.46187043,0.76608739,0.00000000
-2.90845423,2.08416424,0.64307175,0.28567645,0.02290445,0.13237900,0.58889079,0.49319202,0.83407510,0.00000000
-2.90245123,2.25308509,0.71057142,0.31229445,0.02640241,0.14742732,0.64487462,0.52391819,0.90468984,0.00000000
-2.89644822,2.42728043,0.78327732,0.34055560,0.03030082,0.16390379,0.70394684,0.55378778,0.97781012,0.00000000
-2.89044522,2.60657425,0.86142313,0.37054304,0.03461379,0.18191935,0.76610622,0.58257783,1.05332438,0.00000000
-2.88444222,2.79087569,0.94522492,0.40234990,0.03935080,0.20158509,0.83133500,0.61011077,1.13112831,0.00000000
-2.87843922,2.98016967,1.03486403,0.43607467,0.04451562,0.22300769,0.89959019,0.63625977,1.21111933,0.00000000
-2.87243622,3.17449815,1.13046743,0.47181509,0.05010534,0.24628401,0.97079338,0.66095201,1.29318799,0.00000000
-2.86643322,3.37393257,1.23208596,0.50966059,0.05610942,0.27149498,1.04481897,0.68416943,1.37720675,0.00000000
-2.86043022,3.57853795,1.33967133,0.54968356,0.06250898,0.29869900,1.12148175,0.70594694,1.46301639,0.00000000
-2.85442721,3.78833041,1.45305310,0.59192979,0.06927622,0.32792505,1.20052423,0.72636807,1.55041081,0.00000000
-2.84842421,4.00323028,1.57191685,0.63640849,0.07637407,0.35916603,1.28160464,0.74555830,1.63912126,0.00000000
-2.84242121,4.22301361,1.69578498,0.68308254,0.08375613,0.39237245,1.36428654,0.76367626,1.72880093,0.00000000
-2.83641821,4.44726528,1.82400179,0.73185953,0.09136690,0.42744712,1.44803092,0.78090355,1.81901124,0.00000000
-2.83041521,4.67533728,1.95572415,0.78258426,0.09914226,0.46424113,1.53219177,0.79743344,1.90921107,0.00000000
-2.82441221,4.90631545,2.08991912,0.83503332,0.10701039,0.50255147,1.61601586,0.81345945,1.99875004,0.00000000
-2.81840920,5.13899797,2.22536968,0.88891234,0.11489291,0.54212070,1.69864748,0.82916416,2.08686705,0.00000000
-2.81240620,5.37188817,2.36068907,0.94385632,0.12270636,0.58263886,1.77913851,0.84470920,2.17269466,0.00000000
-2.80640320,5.60320358,2.49434415,0.99943336,0.13036392,0.62374775,1.85646396,0.86022674,2.25527000,0.00000000
-2.80040020,5.83090216,2.62468748,1.05515196,0.13777738,0.66504757,1.92954295,0.87581321,2.33355225,0.00000000
-2.79439720,6.05272558,2.74999732,1.11047164,0.14485923,0.70610588,1.99726445,0.89152539,2.40644638,0.00000000
-2.78839420,6.26625838,2.86852424,1.16481676,0.15152486,0.74646843,2.05851720,0.90737910,2.47283253,0.00000000
-2.78239120,6.46900057,2.97854261,1.21759284,0.15769479,0.78567158,2.11222246,0.92335051,2.53159975,0.00000000
-2.77638819,6.65845035,3.07840466,1.26820470,0.16329675,0.82325581,2.15736852,0.93937984,2.58168301,0.00000000
-2.77038519,6.83219286,3.16659479,1.31607561,0.16826767,0.85877950,2.19304529,0.95537709,2.62210132,0.00000000
-2.76438219,6.98799015,3.24178137,1.36066638,0.17255537,0.89183254,2.21847735,0.97122933,2.65199549,0.00000000
-2.75837919,7.12386739,3.30286346,1.40149333,0.17612000,0.92204896,2.23305400,0.98680898,2.67066341,0.00000000
-2.75237619,7.23819043,3.34901002,1.43814427,0.17893494,0.94911788,2.23635464,1.00198238,2.67759091,0.00000000
-2.74637319,7.32973009,3.37968947,1.47029147,0.18098745,0.97279230,2.22816832,1.01661813,2.67247676,0.00000000
-2.74037019,7.39770929,3.39468795,1.49770080,0.18227870,0.99289517,2.20850621,1.03059441,2.65525011,0.00000000
-2.73436718,7.44183033,3.39411523,1.52023668,0.18282338,1.00932249,2.17760651,1.04380499,2.62607962,0.00000000
-2.72836418,7.46228025,3.37839783,1.53786240,0.18264879,1.02204317,2.13593119,1.05616330,2.58537345,0.00000000
-2.72236118,7.45971427,3.34825971,1.55063577,0.18179354,1.03109580,2.08415482,1.06760453,2.53377013,0.00000000
-2.71635818,7.43521780,3.30469135,1.55870050,0.18030580,1.03658245,2.02314586,1.07808552,2.47212071,0.00000000
-2.71035518,7.39024952,3.24890902,1.56227376,0.17824133,1.03865999,1.95394115,1.08758258,2.40146287,0.00000000
-2.70435218,7.32656873,3.18230616,1.56163064,0.17566118,1.03752935,1.87771482,1.09608751,2.32298828,0.00000000
-2.69834917,7.24615110,3.10639956,1.55708664,0.17262935,1.03342345,1.79574304,1.10360214,2.23800485,0.00000000
-2.69234617,7.15109794,3.02277292,1.54897906,0.16921046,1.02659449,1.70936595,1.11013194,2.14789549,0.00000000
-2.68634317,7.04354383,2.93302079,1.53764861,0.16546747,1.01730138,1.61994863,1.11567915,2.05407537,0.00000000
-2.68034017,6.92556809,2.83869552,1.52342225,0.16145969,1.00579798,1.52884262,1.12023615,1.95794964,0.00000000
-2.67433717,6.79911460,2.74125973,1.50659827,0.15724107,0.99232280,1.43734960,1.12377951,1.86087326,0.00000000
-2.66833417,6.66592443,2.64204630,1.48743450,0.15285890,0.97709079,1.34668844,1.12626525,1.76411480,0.00000000
-2.66233117,6.52748426,2.54222759,1.46614026,0.14835294,0.96028749,1.25796702,1.12762585,1.66882546,0.00000000
-2.65632816,6.38499305,2.44279475,1.44287244,0.14375505,0.94206585,1.17215947,1.12776908,1.57601428,0.00000000
-2.65032516,6.23934799,2.34454761,1.41773575,0.13908926,0.92254572,1.09008959,1.12657908,1.48653044,0.00000000
-2.64432216,6.09114952,2.24809489,1.39078714,0.13437238,0.90181595,1.01242057,1.12391954,1.40105282,0.00000000
-2.63831916,5.94072448,2.15386400,1.36204374,0.12961492,0.87993886,0.93965116,1.11963893,1.32008677,0.00000000
-2.63231616,5.78816502,2.06211924,1.33149397,0.12482238,0.85695652,0.87211784,1.11357755,1.24396780,0.00000000
-2.62631316,5.63338047,1.97298688,1.29911079,0.11999677,0.83289858,0.81000259,1.10557607,1.17287155,0.00000000
-2.62031016,5.47615866,1.88648509,1.26486631,0.11513831,0.80779084,0.75334554,1.09548512,1.10682899,0.00000000
-2.61430715,5.31623296,1.80255713,1.22874689,0.11024709,0.78166428,0.70206151,1.08317543,1.04574602,0.00000000
-2.60830415,5.15335100,1.72110551,1.19076765,0.10532471,0.75456365,0.65595972,1.06854812,0.98942622,0.00000000
-2.60230115,4.98734167,1.64202557,1.15098569,0.10037576,0.72655546,0.61476550,1.05154455,0.93759553,0.00000000
-2.59629815,4.81817682,1.56523673,1.10951125,0.09540905,0.69773461,0.57814316,1.03215530,0.88992780,0.00000000
-2.59029515,4.64602502,1.49071005,1.06651627,0.09043852,0.66822965,0.54571896,1.01042796,0.84607010,0.00000000
-2.58429215,4.47129500,1.41849114,1.02223996,0.08548387,0.63820616,0.51710349,0.98647324,0.80566682,0.00000000
-2.57828914,4.29466746,1.34871760,0.97699118,0.08057070,0.60786836,0.49191260,0.96046934,0.76838169,0.00000000
-2.57228614,4.11711408,1.28163065,0.93114765,0.07573049,0.57745884,0.46978625,0.93266420,0.73391712,0.00000000
-2.56628314,3.93990371,1.21758083,0.88515208,0.07100002,0.54725648,0.45040483,0.90337566,0.70203031,0.00000000
-2.56028014,3.76459583,1.15702783,0.83950553,0.06642070,0.51757280,0.43350250,0.87298945,0.67254576,0.00000000
-2.55427714,3.59302199,1.10053485,0.79475840,0.06203747,0.48874683,0.41887736,0.84195507,0.64536402,0.00000000
-2.54827414,3.42725625,1.04875795,0.75149935,0.05789767,0.46113894,0.40639821,0.81077957,0.62046657,0.00000000
-2.54227114,3.26957593,1.00243080,0.71034275,0.05404962,0.43512355,0.39600792,0.78001943,0.59791684,0.00000000
-2.53626813,3.12241376,0.96234567,0.67191502,0.05054126,0.41108134,0.38772346,0.75027065,0.57785770,0.00000000
-2.53026513,2.98830310,0.92933101,0.63684027,0.04741870,0.38939084,0.38163275,0.72215723,0.56050537,0.00000000
-2.52426213,2.86981732,0.90422647,0.60572570,0.04472479,0.37041984,0.37788840,0.69631825,0.54614034,0.00000000
-2.51825913,2.76950495,0.88785576,0.57914695,0.04249780,0.35451658,0.37669888,0.67339381,0.53509544,0.00000000
-2.51225613,2.68982173,0.88099810,0.55763382,0.04077020,0.34200100,0.37831725,0.65401001,0.52774168,0.00000000
-2.50625313,2.63306097,0.88435888,0.54165645,0.03956756,0.33315612,0.38302786,0.63876330,0.52447212,0.00000000
-2.50025013,2.60128366,0.89854007,0.53161234,0.03890762,0.32821963,0.39113161,0.62820452,0.52568441,0.00000000
-2.49424712,2.59624967,0.92401127,0.52781425,0.03879947,0.32737590,0.40293015,0.62282298,0.53176246,0.00000000
-2.48824412,2.61935184,0.96108215,0.53047941,0.03924307,0.33074843,0.41870941,0.62303094,0.54305782,0.00000000
-2.48224112,2.67155458,1.00987706,0.53972001,0.04022877,0.33839308,0.43872334,0.62914896,0.55987135,0.00000000
-2.47623812,2.75333898,1.07031302,0.55553556,0.04173720,0.35029219,0.46317801,0.64139258,0.58243576,0.00000000
-2.47023512,2.86465647,1.14208182,0.57780717,0.04373934,0.36634984,0.49221693,0.65986079,0.61089961,0.00000000
-2.46423212,3.00489320,1.22463758,0.60629425,0.04619679,0.38638860,0.52590798,0.68452684,0.64531339,0.00000000
-2.45822911,3.17284727,1.31719047,0.64063386,0.04906234,0.41014798,0.56423249,0.71523178,0.68561819,0.00000000
-2.45222611,3.36672072,1.41870775,0.68034310,0.05228076,0.43728490,0.60707697,0.75168130,0.73163751,0.00000000
-2.44622311,3.58412804,1.52792271,0.72482479,0.05578985,0.46737654,0.65422784,0.79344611,0.78307254,0.00000000
-2.44022011,3.82212246,1.64335197,0.77337660,0.05952180,0.49992553,0.70536943,0.83996621,0.83950140,0.00000000
-2.43421711,4.07724074,1.76332146,0.82520369,0.06340461,0.53436791,0.76008555,0.89055922,0.90038242,0.00000000
-2.42821411,4.34556633,1.88600054,0.87943481,0.06736391,0.57008354,0.81786459,0.94443274,0.96506154,0.00000000
-2.42221111,4.62281015,2.00944394,0.93514157,0.07132476,0.60640922,0.87810812,1.00070060,1.03278383,0.00000000
-2.41620810,4.90440722,2.13164015,0.99136046,0.07521362,0.64265385,0.94014277,1.05840263,1.10270875,0.00000000
-2.41020510,5.18562649,2.25056484,1.04711694,0.07896033,0.67811565,1.00323501,1.11652753,1.17392876,0.00000000
-2.40420210,5.46169044,2.36423747,1.10145081,0.08250000,0.71210050,1.06660837,1.17403804,1.24549075,0.00000000
-2.39819910,5.72790020,2.47077869,1.15344199,0.08577482,0.74394111,1.12946238,1.22989765,1.31641945,0.00000000
-2.39219610,5.97976152,2.56846637,1.20223555,0.08873556,0.77301602,1.19099266,1.28309790,1.38574194,0.00000000
-2.38619310,6.21310647,2.65578750,1.24706494,0.09134285,0.79876771,1.25041117,1.33268520,1.45251244,0.00000000
-2.38019010,6.42420569,2.73148382,1.28727245,0.09356803,0.82071907,1.30696603,1.37778616,1.51583633,0.00000000
-2.37418709,6.60986638,2.79458881,1.32232571,0.09539364,0.83848738,1.35995988,1.41763044,1.57489231,0.00000000
-2.36818409,6.76751161,2.84445418,1.35182957,0.09681338,0.85179517,1.40876627,1.45157005,1.62895206,0.00000000
-2.36218109,6.89523733,2.88076469,1.37553273,0.09783168,0.86047734,1.45284323,1.47909445,1.67739636,0.00000000
-2.35617809,6.99184462,2.90354030,1.39332860,0.09846276,0.86448433,1.49174363,1.49984076,1.71972718,0.00000000
-2.35017509,7.05684577,2.91312564,1.40525053,0.09872938,0.86388091,1.52512205,1.51359863,1.75557539,0.00000000
-2.34417209,7.09044422,2.91016729,1.41146149,0.09866115,0.85884091,1.55273786,1.52030980,1.78470368,0.00000000
-2.33816908,7.09348977,2.89558004,1.41223886,0.09829265,0.84963790,1.57445469,1.52006217,1.80700498,0.00000000
-2.33216608,7.06741148,2.87050387,1.40795506,0.09766140,0.83663249,1.59023657,1.51307913,1.82249656,0.00000000
-2.32616308,7.01413230,2.83625387,1.39905506,0.09680578,0.82025668,1.60014095,1.49970441,1.83131037,0.00000000
-2.32016008,6.93596980,2.79426577,1.38603216,0.09576304,0.80099631,1.60430952,1.48038348,1.83368019,0.00000000
-2.31415708,6.83552849,2.74603962,1.36940306,0.09456746,0.77937216,1.60295713,1.45564244,1.82992667,0.00000000
-2.30815408,6.71558924,2.69308462,1.34968379,0.09324882,0.75592092,1.59635978,1.42606532,1.82044091,0.00000000
-2.30215108,6.57900119,2.63686753,1.32736763,0.09183124,0.73117666,1.58484233,1.39227117,1.80566764,0.00000000
-2.29614807,6.42858154,2.57876708,1.30290614,0.09033242,0.70565385,1.56876657,1.35489171,1.78608891,0.00000000
-2.29014507,6.26702741,2.52003607,1.27669419,0.08876329,0.67983243,1.54852025,1.31455081,1.76220888,0.00000000
-2.28414207,6.09684339,2.46177261,1.24905955,0.08712816,0.65414564,1.52450753,1.27184641,1.73454053,0.00000000
-2.27813907,5.92028714,2.40490102,1.22025751,0.08542525,0.62897083,1.49714104,1.22733571,1.70359456,0.00000000
-2.27213607,5.73933412,2.35016262,1.19047033,0.08364763,0.60462355,1.46683575,1.18152400,1.66987071,0.00000000
-2.26613307,5.55566138,2.29811567,1.15981141,0.08178439,0.58135485,1.43400448,1.13485725,1.63385149,0.00000000
-2.26013007,5.37064922,2.24914351,1.12833347,0.07982210,0.55935146,1.39905489,1.08771868,1.59599815,0.00000000
-2.25412706,5.18539836,2.20346939,1.09604006,0.07774630,0.53873878,1.36238752,1.04042874,1.55674842,0.00000000
-2.24812406,5.00075964,2.16117618,1.06289940,0.07554307,0.51958585,1.32439456,0.99324838,1.51651558,0.00000000
-2.24212106,4.81737269,2.12222903,1.02885954,0.07320050,0.50191210,1.28545871,0.94638478,1.47568831,0.00000000
-2.23611806,4.63570978,2.08649912,0.99386373,0.07070994,0.48569497,1.24595195,0.89999908,1.43463073,0.00000000
-2.23011506,4.45612110,2.05378666,0.95786508,0.06806712,0.47087814,1.20623358,0.85421519,1.39368212,0.00000000
-2.22411206,4.27887815,2.02384173,0.92083957,0.06527287,0.45737961,1.16664744,0.80912913,1.35315598,0.00000000
-2.21810905,4.10421216,1.99638178,0.88279665,0.06233359,0.44509930,1.12751814,0.76481814,1.31333812,0.00000000
-2.21210605,3.93234573,1.97110519,0.84378706,0.05926134,0.43392581,1.08914642,0.72134899,1.27448379,0.00000000
-2.20610305,3.76351599,1.94770059,0.80390741,0.05607370,0.42374220,1.05180359,0.67878506,1.23681388,0.00000000
-2.20010005,3.59798912,1.92585227,0.76330162,0.05279323,0.41443057,1.01572578,0.63719194,1.20051056,0.00000000
-2.19409705,3.43606630,1.90524222,0.72215920,0.04944677,0.40587556,0.98110804,0.59664121,1.16571271,0.00000000
-2.18809405,3.27808232,1.88554971,0.68071093,0.04606456,0.39796689,0.94809919,0.55721263,1.13251173,0.00000000
-2.18209105,3.12439824,1.86644964,0.63922225,0.04267921,0.39060106,0.91679760,0.51899461,1.10094828,0.00000000
-2.17608804,2.97539018,1.84761072,0.59798508,0.03932461,0.38368256,0.88724877,0.48208340,1.07101056,0.00000000
-2.17008504,2.83143633,1.82869481,0.55730862,0.03603494,0.37712474,0.85944484,0.44658111,1.04263452,0.00000000
-2.16408204,2.69290415,1.80935819,0.51750988,0.03284363,0.37085072,0.83332658,0.41259307,1.01570651,0.00000000
-2.15807904,2.56013969,1.78925578,0.47890449,0.02978256,0.36479434,0.80878781,0.38022474,0.99006849,0.00000000
-2.15207604,2.43346049,1.76804843,0.44179834,0.02688129,0.35890153,0.78568241,0.34957867,0.96552583,0.00000000
-2.14607304,2.31315283,1.74541358,0.40648046,0.02416660,0.35313201,0.76383350,0.32075164,0.94185753,0.00000000
-2.14007004,2.19947401,1.72105874,0.37321737,0.02166210,0.34746133,0.74304462,0.29383236,0.91882842,0.00000000
-2.13406703,2.09265915,1.69473715,0.34224910,0.01938808,0.34188318,0.72311206,0.26889978,0.89620278,0.00000000
-2.12806403,1.99293199,1.66626469,0.31378688,0.01736147,0.33641180,0.70383801,0.24602218,0.87375872,0.00000000
-2.12206103,1.90051835,1.63553667,0.28801228,0.01559605,0.33108419,0.68504343,0.22525692,0.85130230,0.00000000
-2.11605803,1.81566080,1.60254317,0.26507765,0.01410258,0.32596196,0.66658015,0.20665083,0.82868083,0.00000000
-2.11005503,1.73863264,1.56738169,0.24510746,0.01288917,0.32113238,0.64834125,0.19024112,0.80579422,0.00000000
-2.10405203,1.66974951,1.53026561,0.22820029,0.01196156,0.31670852,0.63026916,0.17605653,0.78260385,0.00000000
-2.09804902,1.60937680,1.49152760,0.21443092,0.01132343,0.31282807,0.61236090,0.16411852,0.75913824,0.00000000
-2.09204602,1.55793138,1.45161707,0.20385226,0.01097669,0.30965079,0.59467013,0.15444240,0.73549502,0.00000000
-2.08604302,1.51587672,1.41109120,0.19649680,0.01092162,0.30735442,0.57730576,0.14703795,0.71183919,0.00000000
