energy_ev,total_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.44272136,4.29379120,0.23304555,0.09586955,0.40235755,3.44148641,0.02375743,0.15692943,0.03816395,0.18472175
-3.43671836,4.31404418,0.23024660,0.09542528,0.41367528,3.45298314,0.02244293,0.15842156,0.03773128,0.18711309
-3.43071536,4.34136617,0.22813089,0.09514369,0.42642524,3.46945212,0.02121041,0.16034113,0.03738645,0.18990357
-3.42471236,4.37569878,0.22674410,0.09502502,0.44045580,3.49093872,0.02006917,0.16266926,0.03712843,0.19306291
-3.41870935,4.41670233,0.22612427,0.09506559,0.45557552,3.51725568,0.01902704,0.16538165,0.03695328,0.19654585
-3.41270635,4.46377961,0.22630236,0.09525839,0.47155916,3.54799895,0.01809038,0.16845014,0.03685454,0.20029389
-3.40670335,4.51611054,0.22730300,0.09559382,0.48815484,3.58257277,0.01726421,0.17184452,0.03682377,0.20423743
-3.40070035,4.57269607,0.22914541,0.09606059,0.50509246,3.62022298,0.01655232,0.17553429,0.03685110,0.20829854
-3.39469735,4.63240920,0.23184447,0.09664657,0.52209280,3.66007660,0.01595743,0.17949044,0.03692583,0.21239392
-3.38869435,4.69405058,0.23541173,0.09733970,0.53887708,3.70118594,0.01548139,0.18368712,0.03703711,0.21643819
-3.38269135,4.75640559,0.23985633,0.09812882,0.55517655,3.74257467,0.01512538,0.18810302,0.03717443,0.22034715
-3.37668834,4.81830005,0.24518578,0.09900438,0.57074173,3.78328361,0.01489009,0.19272255,0.03732821,0.22404102
-3.37068534,4.87865150,0.25140646,0.09995906,0.58535080,3.82241353,0.01477590,0.19753652,0.03749025,0.22744737
-3.36468234,4.93651331,0.25852372,0.10098814,0.59881689,3.85916293,0.01478300,0.20254253,0.03765403,0.23050376
-3.35867934,4.99110934,0.26654170,0.10208965,0.61099380,3.89285863,0.01491155,0.20774478,0.03781499,0.23315985
-3.35267634,5.04185754,0.27546274,0.10326441,0.62177994,3.92297780,0.01516165,0.21315356,0.03797063,0.23537890
-3.34667334,5.08838128,0.28528637,0.10451576,0.63112029,3.94916036,0.01553340,0.21878424,0.03812050,0.23713865
-3.34067034,5.13050843,0.29600811,0.10584913,0.63900633,3.97121139,0.01602683,0.22465595,0.03826609,0.23843162
-3.33466733,5.16825850,0.30761796,0.10727150,0.64547383,3.98909394,0.01664177,0.23079000,0.03841063,0.23926464
-3.32866433,5.20181942,0.32009886,0.10879067,0.65059885,4.00291298,0.01737775,0.23720815,0.03855879,0.23965787
-3.32266133,5.23151568,0.33342514,0.11041456,0.65449194,4.01289210,0.01823376,0.24393079,0.03871635,0.23964331
-3.31665833,5.25777041,0.34756116,0.11215044,0.65729105,4.01934472,0.01920812,0.25097526,0.03888982,0.23926289
-3.31065533,5.28106429,0.36246026,0.11400420,0.65915349,4.02264206,0.02029819,0.25835431,0.03908607,0.23856628
-3.30465233,5.30189401,0.37806409,0.11597973,0.66024736,4.02318019,0.02150027,0.26607485,0.03931197,0.23760861
-3.29864932,5.32073326,0.39430252,0.11807844,0.66074291,4.02134849,0.02280936,0.27413712,0.03957407,0.23644810
-3.29264632,5.33799880,0.41109406,0.12029889,0.66080440,4.01750156,0.02421902,0.28253420,0.03987830,0.23514392
-3.28664332,5.35402366,0.42834689,0.12263663,0.66058272,4.01193650,0.02572135,0.29125196,0.04022979,0.23375414
-3.28064032,5.36903892,0.44596047,0.12508417,0.66020923,4.00487679,0.02730688,0.30026952,0.04063270,0.23233409
-3.27463732,5.38316497,0.46382756,0.12763116,0.65979109,3.99646353,0.02896464,0.30955992,0.04109016,0.23093501
-3.26863432,5.39641226,0.48183670,0.13026469,0.65940821,3.98675442,0.03068222,0.31909122,0.04160422,0.22960315
-3.26263132,5.40869084,0.49987484,0.13296965,0.65911190,3.97572996,0.03244594,0.32882767,0.04217590,0.22837914
-3.25662831,5.41982757,0.51783005,0.13572923,0.65892517,3.96330609,0.03424102,0.33873105,0.04280524,0.22729782
-3.25062531,5.42958904,0.53559407,0.13852544,0.65884456,3.94935189,0.03605183,0.34876187,0.04349138,0.22638825
-3.24462231,5.43770810,0.55306463,0.14133955,0.65884327,3.93371077,0.03786212,0.35888051,0.04423269,0.22567398
-3.23861931,5.44391176,0.57014721,0.14415253,0.65887520,3.91622326,0.03965532,0.36904792,0.04502683,0.22517350
-3.23261631,5.44794785,0.58675627,0.14694544,0.65887968,3.89674942,0.04141479,0.37922614,0.04587083,0.22490062
-3.22661331,5.44960850,0.60281578,0.14969964,0.65878645,3.87518930,0.04312408,0.38937834,0.04676117,0.22486494
-3.22061031,5.44874846,0.61825901,0.15239690,0.65852058,3.85149957,0.04476717,0.39946834,0.04769382,0.22507216
-3.21460730,5.44529682,0.63302769,0.15501944,0.65800694,3.82570535,0.04632862,0.40945990,0.04866418,0.22552431
-3.20860430,5.43926142,0.64707041,0.15754977,0.65717408,3.79790609,0.04779379,0.41931550,0.04966715,0.22621970
-3.20260130,5.43072548,0.66034062,0.15997050,0.65595716,3.76827539,0.04914888,0.42899495,0.05069701,0.22715285
-3.19659830,5.41983699,0.67279420,0.16226405,0.65430001,3.73705460,0.05038104,0.43845377,0.05174741,0.22831414
-3.19059530,5.40679157,0.68438690,0.16441232,0.65215612,3.70454070,0.05147840,0.44764164,0.05281132,0.22968941
-3.18459230,5.39181026,0.69507181,0.16639636,0.64948870,3.67106951,0.05243010,0.45650092,0.05388098,0.23125945
-3.17858929,5.37511385,0.70479703,0.16819614,0.64626990,3.63699520,0.05322626,0.46496548,0.05494784,0.23299951
-3.17258629,5.35689569,0.71350397,0.16979030,0.64247942,3.60266767,0.05385801,0.47295997,0.05600261,0.23487892
-3.16658329,5.33729506,0.72112605,0.17115611,0.63810262,3.56840912,0.05431754,0.48039960,0.05703526,0.23686075
-3.16058029,5.31637284,0.72758840,0.17226947,0.63312850,3.53449152,0.05459809,0.48719057,0.05803510,0.23890176
-3.15457729,5.29409147,0.73280826,0.17310520,0.62754770,3.50111627,0.05469406,0.49323117,0.05899086,0.24095260
-3.14857429,5.27030034,0.73669633,0.17363735,0.62135073,3.46839726,0.05460115,0.49841355,0.05989085,0.24295829
-3.14257129,5.24472791,0.73915902,0.17383978,0.61452673,3.43634842,0.05431647,0.50262620,0.06072310,0.24485903
-3.13656828,5.21698092,0.74010139,0.17368681,0.60706270,3.40487630,0.05383875,0.50575692,0.06147559,0.24659134
-3.13056528,5.18655103,0.73943081,0.17315404,0.59894346,3.37377825,0.05316854,0.50769627,0.06213638,0.24808947
-3.12456228,5.15282838,0.73706102,0.17221920,0.59015225,3.34274596,0.05230842,0.50834139,0.06269391,0.24928712
-3.11855928,5.11512146,0.73291644,0.17086308,0.58067199,3.31137433,0.05126319,0.50759981,0.06313715,0.25011928
-3.11255628,5.07268223,0.72693652,0.16907043,0.57048704,3.27917513,0.05004006,0.50539326,0.06345579,0.25052428
-3.10655328,5.02473509,0.71907982,0.16683079,0.55958543,3.24559455,0.04864874,0.50166127,0.06364047,0.25044579
-3.10055028,4.97050831,0.70932766,0.16413922,0.54796127,3.21003387,0.04710152,0.49636423,0.06368292,0.24983484
-3.09454727,4.90926637,0.69768715,0.16099692,0.53561729,3.17187235,0.04541322,0.48948591,0.06357607,0.24865167
-3.08854427,4.84034175,0.68419335,0.15741164,0.52256724,3.13049107,0.04360111,0.48103524,0.06331420,0.24686733
-3.08254127,4.76316465,0.66891061,0.15339785,0.50883802,3.08529693,0.04168468,0.47104728,0.06289300,0.24446504
-3.07653827,4.67728962,0.65193280,0.14897676,0.49447141,3.03574581,0.03968534,0.45958333,0.06230967,0.24144117
-3.07053527,4.58241800,0.63338268,0.14417609,0.47952521,2.98136402,0.03762606,0.44673012,0.06156292,0.23780581
-3.06453227,4.47841553,0.61341016,0.13902963,0.46407381,2.92176730,0.03553090,0.43259827,0.06065307,0.23358294
-3.05852926,4.36532447,0.59218984,0.13357659,0.44820806,2.85667695,0.03342451,0.41731988,0.05958200,0.22881016
-3.05252626,4.24337035,0.56991765,0.12786087,0.43203450,2.78593239,0.03133164,0.40104559,0.05835326,0.22353805
-3.04652326,4.11296299,0.54680694,0.12193013,0.41567389,2.70950017,0.02927654,0.38394108,0.05697199,0.21782909
-3.04052026,3.97469231,0.52308408,0.11583478,0.39925924,2.62747899,0.02728252,0.36618317,0.05544498,0.21175630
-3.03451726,3.82931908,0.49898381,0.10962701,0.38293325,2.54010094,0.02537143,0.34795587,0.05378067,0.20540154
-3.02851426,3.67776129,0.47474438,0.10335973,0.36684545,2.44772883,0.02356332,0.32944621,0.05198911,0.19885366
-3.02251126,3.52107666,0.45060285,0.09708565,0.35114894,2.35085000,0.02187605,0.31084035,0.05008197,0.19220645
-3.01650825,3.36044191,0.42679041,0.09085632,0.33599713,2.25006666,0.02032518,0.29231976,0.04807246,0.18555654
-3.01050525,3.19712963,0.40352814,0.08472139,0.32154029,2.14608339,0.01892378,0.27405790,0.04597525,0.17900128
-3.00450225,3.03248334,0.38102313,0.07872791,0.30792228,2.03969187,0.01768246,0.25621724,0.04380642,0.17263673
-2.99849925,2.86789148,0.35946503,0.07291979,0.29527749,1.93175369,0.01660951,0.23894678,0.04158326,0.16655569
-2.99249625,2.70476108,0.33902330,0.06733745,0.28372798,1.82318149,0.01571104,0.22238016,0.03932413,0.16084599
-2.98649325,2.54449178,0.31984492,0.06201747,0.27338116,1.71491909,0.01499130,0.20663425,0.03704821,0.15558896
-2.98049025,2.38845066,0.30205283,0.05699253,0.26432780,1.60792119,0.01445296,0.19180831,0.03477532,0.15085818
-2.97448724,2.23794873,0.28574501,0.05229130,0.25664059,1.50313323,0.01409752,0.17798368,0.03252556,0.14671850
-2.96848424,2.09421927,0.27099416,0.04793854,0.25037335,1.40147193,0.01392560,0.16522393,0.03031909,0.14322531
-2.96248124,1.95839866,0.25784810,0.04395519,0.24556060,1.30380698,0.01393732,0.15357544,0.02817574,0.14042417
-2.95647824,1.83150987,0.24633067,0.04035854,0.24221787,1.21094451,0.01413256,0.14306834,0.02611475,0.13835061
-2.95047524,1.71444885,0.23644324,0.03716239,0.24034235,1.12361244,0.01451117,0.13371779,0.02415444,0.13703023
-2.94447224,1.60797389,0.22816668,0.03437724,0.23991405,1.04244833,0.01507304,0.12552540,0.02231188,0.13647894
-2.93846923,1.51269800,0.22146369,0.03201046,0.24089728,0.96798960,0.01581815,0.11848095,0.02060267,0.13670339
-2.93246623,1.42908398,0.21628139,0.03006638,0.24324235,0.90066646,0.01674643,0.11256398,0.01904065,0.13770140
-2.92646323,1.35744217,0.21255417,0.02854639,0.24688743,0.84079737,0.01785748,0.10774561,0.01763775,0.13946252
-2.92046023,1.29793054,0.21020643,0.02744895,0.25176027,0.78858705,0.01915025,0.10399008,0.01640378,0.14196845
-2.91445723,1.25055662,0.20915529,0.02676956,0.25777996,0.74412673,0.02062258,0.10125627,0.01534638,0.14519348
-2.90845423,1.21518123,0.20931306,0.02650067,0.26485827,0.70739663,0.02227069,0.09949901,0.01447093,0.14910475
-2.90245123,1.19152350,0.21058935,0.02663157,0.27290078,0.67827019,0.02408858,0.09867010,0.01378055,0.15366241
-2.89644822,1.17916708,0.21289269,0.02714821,0.28180752,0.65651996,0.02606745,0.09871913,0.01327616,0.15881969
-2.89044522,1.17756728,0.21613174,0.02803310,0.29147326,0.64182489,0.02819523,0.09959394,0.01295659,0.16452275
-2.88444222,1.18605925,0.22021585,0.02926509,0.30178738,0.63377865,0.03045602,0.10124090,0.01281868,0.17071064
-2.87843922,1.20386711,0.22505516,0.03081937,0.31263345,0.63189908,0.03282984,0.10360488,0.01285750,0.17731508
-2.87243622,1.23011434,0.23056021,0.03266736,0.32388855,0.63563837,0.03529239,0.10662906,0.01306657,0.18426046
-2.86643322,1.26383552,0.23664117,0.03477685,0.33542258,0.64439411,0.03781506,0.11025459,0.01343813,0.19146392
-2.86043022,1.30398973,0.24320687,0.03711217,0.34709769,0.65752092,0.04036519,0.11442019,0.01396342,0.19883573
-2.85442721,1.34947597,0.25016367,0.03963450,0.35876794,0.67434284,0.04290646,0.11906187,0.01463304,0.20627998
-2.84842421,1.39915058,0.25741449,0.04230241,0.37027951,0.69416624,0.04539963,0.12411262,0.01543727,0.21369570
-2.84242121,1.45184688,0.26485808,0.04507250,0.38147155,0.71629328,0.04780340,0.12950241,0.01636646,0.22097847
-2.83641821,1.50639700,0.27238870,0.04790016,0.39217776,0.74003576,0.05007547,0.13515842,0.01741136,0.22802242
-2.83041521,1.56165546,0.27989639,0.05074056,0.40222886,0.76472909,0.05217385,0.14100556,0.01856355,0.23472276
-2.82441221,1.61652416,0.28726788,0.05354967,0.41145593,0.78974628,0.05405812,0.14696735,0.01981569,0.24097871
-2.81840920,1.66997811,0.29438818,0.05628539,0.41969452,0.81451146,0.05569085,0.15296711,0.02116189,0.24669668
-2.81240620,1.72109080,0.30114284,0.05890871,0.42678949,0.83851256,0.05703892,0.15892942,0.02259793,0.25179369
-2.80640320,1.76905850,0.30742083,0.06138481,0.43260031,0.86131275,0.05807483,0.16478180,0.02412144,0.25620078
-2.80040020,1.81322199,0.31311788,0.06368413,0.43700663,0.88256009,0.05877776,0.17045659,0.02573195,0.25986621
-2.79439720,1.85308473,0.31814003,0.06578328,0.43991372,0.90199494,0.05913450,0.17589272,0.02743091,0.26275831
-2.78839420,1.88832638,0.32240736,0.06766573,0.44125763,0.91945456,0.05914005,0.18103750,0.02922153,0.26486780
-2.78239120,1.91881040,0.32585745,0.06932231,0.44100952,0.93487476,0.05879797,0.18584810,0.03110849,0.26620935
-2.77638819,1.94458526,0.32844847,0.07075143,0.43917904,0.94828804,0.05812040,0.19029275,0.03309757,0.26682221
-2.77038519,1.96587852,0.33016155,0.07195894,0.43581644,0.95981832,0.05712768,0.19435144,0.03519515,0.26676986
-2.76438219,1.98308377,0.33100244,0.07295775,0.43101317,0.96967214,0.05584777,0.19801616,0.03740755,0.26613867
-2.75837919,1.99674065,0.33100202,0.07376712,0.42490080,0.97812661,0.05431526,0.20129057,0.03974033,0.26503539
-2.75237619,2.00750847,0.33021591,0.07441169,0.41764847,0.98551452,0.05257024,0.20418912,0.04219756,0.26358371
-2.74637319,2.01613471,0.32872287,0.07492021,0.40945861,0.99220708,0.05065686,0.20673567,0.04478099,0.26191992
-2.74037019,2.02341949,0.32662221,0.07532419,0.40056132,0.99859518,0.04862187,0.20896167,0.04748932,0.26018788
-2.73436718,2.03017793,0.32403030,0.07565632,0.39120761,1.00506979,0.04651298,0.21090402,0.05031748,0.25853350
-2.72836418,2.03720200,0.32107635,0.07594898,0.38166175,1.01200266,0.04437735,0.21260272,0.05325607,0.25709901
-2.72236118,2.04522398,0.31789766,0.07623265,0.37219324,1.01972806,0.04226005,0.21409851,0.05629093,0.25601727
-2.71635818,2.05488336,0.31463463,0.07653457,0.36306861,1.02852661,0.04020271,0.21543057,0.05940291,0.25540646
-2.71035518,2.06669878,0.31142582,0.07687746,0.35454373,1.03861199,0.03824237,0.21663451,0.06256788,0.25536540
-2.70435218,2.08104682,0.30840322,0.07727862,0.34685675,1.05012118,0.03641054,0.21774073,0.06575701,0.25596971
-2.69834917,2.09814842,0.30568810,0.07774922,0.34022219,1.06310888,0.03473253,0.21877331,0.06893729,0.25726912
-2.69234617,2.11806389,0.30338756,0.07829401,0.33482641,1.07754624,0.03322710,0.21974934,0.07207234,0.25928595
-2.68634317,2.14069657,0.30159193,0.07891134,0.33082460,1.09332408,0.03190637,0.22067895,0.07512341,0.26201497
-2.68034017,2.16580505,0.30037317,0.07959354,0.32833944,1.11026038,0.03077598,0.22156587,0.07805068,0.26542460
-2.67433717,2.19302290,0.29978417,0.08032763,0.32746142,1.12811153,0.02983558,0.22240845,0.08081468,0.26945931
-2.66833417,2.22188495,0.29985913,0.08109627,0.32825063,1.14658679,0.02907943,0.22320118,0.08337776,0.27404335
-2.66233117,2.25185846,0.30061460,0.08187900,0.33073984,1.16536498,0.02849731,0.22393650,0.08570570,0.27908519
-2.65632816,2.28237708,0.30205142,0.08265358,0.33493864,1.18411253,0.02807542,0.22460677,0.08776922,0.28448289
-2.65032516,2.31287590,0.30415705,0.08339745,0.34083814,1.20250171,0.02779742,0.22520626,0.08954536,0.29012970
-2.64432216,2.34282514,0.30690820,0.08408914,0.34841594,1.22022799,0.02764552,0.22573309,0.09101872,0.29591983
-2.63831916,2.37176059,0.31027369,0.08470967,0.35764093,1.23702552,0.02760142,0.22619079,0.09218239,0.30175393
-2.63231616,2.39930895,0.31421699,0.08524366,0.36847743,1.25267975,0.02764733,0.22658964,0.09303857,0.30754401
-2.62631316,2.42520658,0.31869862,0.08568038,0.38088850,1.26703641,0.02776667,0.22694743,0.09359886,0.31321750
-2.62031016,2.44931041,0.32367791,0.08601438,0.39483794,1.28000640,0.02794479,0.22728970,0.09388409,0.31872022
-2.61430715,2.47160050,0.32911433,0.08624590,0.41029084,1.29156621,0.02816939,0.22764951,0.09392386,0.32401804
-2.60830415,2.49217410,0.33496794,0.08638086,0.42721266,1.30175397,0.02843080,0.22806661,0.09375554,0.32909725
-2.60230115,2.51123163,0.34119934,0.08643060,0.44556679,1.31066132,0.02872202,0.22858604,0.09342307,0.33396347
-2.59629815,2.52905545,0.34776883,0.08641126,0.46531069,1.31842170,0.02903860,0.22925646,0.09297540,0.33863929
-2.59029515,2.54598289,0.35463505,0.08634289,0.48639098,1.32519580,0.02937836,0.23012797,0.09246463,0.34316073
-2.58429215,2.56237518,0.36175320,0.08624831,0.50873775,1.33115518,0.02974093,0.23124983,0.09194414,0.34757276
-2.57828914,2.57858435,0.36907296,0.08615184,0.53225853,1.33646513,0.03012719,0.23266800,0.09146651,0.35192422
-2.57228614,2.59492024,0.37653636,0.08607794,0.55683241,1.34126791,0.03053865,0.23442280,0.09108161,0.35626233
-2.56628314,2.61161967,0.38407582,0.08604978,0.58230490,1.34566748,0.03097681,0.23654658,0.09083468,0.36062733
-2.56028014,2.62881994,0.39161255,0.08608796,0.60848390,1.34971683,0.03144255,0.23906181,0.09076466,0.36504743
-2.55427714,2.64653824,0.39905546,0.08620924,0.63513732,1.35340875,0.03193549,0.24197945,0.09090284,0.36953455
-2.54827414,2.66465843,0.40630088,0.08642561,0.66199277,1.35667066,0.03245357,0.24529774,0.09127176,0.37408102
-2.54227114,2.68292620,0.41323309,0.08674350,0.68873945,1.35936404,0.03299265,0.24900155,0.09188450,0.37865757
-2.53626813,2.70095286,0.41972584,0.08716329,0.71503259,1.36128845,0.03354631,0.25306219,0.09274438,0.38321272
-2.53026513,2.71822781,0.42564473,0.08767921,0.74050023,1.36219005,0.03410578,0.25743779,0.09384496,0.38767357
-2.52426213,2.73413899,0.43085069,0.08827942,0.76475237,1.36177411,0.03466008,0.26207412,0.09517053,0.39194819
-2.51825913,2.74800022,0.43520407,0.08894653,0.78739210,1.35972091,0.03519621,0.26690591,0.09669679,0.39592920
-2.51225613,2.75908391,0.43856960,0.08965828,0.80802832,1.35570393,0.03569962,0.27185863,0.09839190,0.39949868
-2.50625313,2.76665739,0.44082167,0.09038853,0.82628952,1.34940951,0.03615469,0.27685045,0.10021769,0.40253385
-2.50025013,2.77002087,0.44184990,0.09110841,0.84183798,1.34055662,0.03654532,0.28179460,0.10213108,0.40491343
-2.49424712,2.76854494,0.44156469,0.09178761,0.85438377,1.32891578,0.03685564,0.28660186,0.10408555,0.40652430
-2.48824412,2.76170576,0.43990239,0.09239571,0.86369780,1.31432599,0.03707068,0.29118311,0.10603264,0.40726803
-2.48224112,2.74911605,0.43682997,0.09290354,0.86962349,1.29670866,0.03717701,0.29545196,0.10792348,0.40706704
-2.47623812,2.73055049,0.43234886,0.09328449,0.87208615,1.27607799,0.03716342,0.29932729,0.10971017,0.40586999
-2.47023512,2.70596443,0.42649784,0.09351568,0.87110002,1.25254709,0.03702144,0.30273576,0.11134711,0.40365630
-2.46423212,2.67550512,0.41935468,0.09357904,0.86677226,1.22632975,0.03674582,0.30561406,0.11279219,0.40043939
-2.45822911,2.63951526,0.41103666,0.09346212,0.85930394,1.19773766,0.03633483,0.30791108,0.11400779,0.39626867
-2.45222611,2.59852897,0.40169975,0.09315880,0.84898785,1.16717354,0.03579050,0.30958979,0.11496167,0.39123014
-2.44622311,2.55326073,0.39153656,0.09266962,0.83620334,1.13512052,0.03511867,0.31062886,0.11562768,0.38544563
-2.44022011,2.50458808,0.38077308,0.09200202,0.82140821,1.10212831,0.03432893,0.31102402,0.11598630,0.37907076
-2.43421711,2.45352906,0.36966447,0.09117027,0.80512824,1.06879716,0.03343443,0.31078902,0.11602504,0.37229168
-2.42821411,2.40121567,0.35848978,0.09019523,0.78794455,1.03576018,0.03245160,0.30995635,0.11573871,0.36532087
-2.42221111,2.34886451,0.34754615,0.08910382,0.77047941,1.00366491,0.03139971,0.30857742,0.11512952,0.35839203
-2.41620810,2.29774567,0.33714230,0.08792844,0.75338092,0.97315503,0.03030042,0.30672244,0.11420702,0.35175439
-2.41020510,2.24915122,0.32759183,0.08670610,0.73730702,0.94485270,0.02917721,0.30447975,0.11298798,0.34566657
-2.40420210,2.20436386,0.31920633,0.08547754,0.72290939,0.91934223,0.02805486,0.30195477,0.11149604,0.34039016
-2.39819910,2.16462675,0.31228851,0.08428616,0.71081752,0.89715546,0.02695880,0.29926833,0.10976124,0.33618329
-2.39219610,2.13111494,0.30712556,0.08317692,0.70162340,0.87875910,0.02591454,0.29655466,0.10781943,0.33329413
-2.38619310,2.10490885,0.30398290,0.08219520,0.69586706,0.86454421,0.02494709,0.29395880,0.10571148,0.33195468
-2.38019010,2.08696991,0.30309834,0.08138560,0.69402325,0.85481779,0.02408040,0.29163364,0.10348236,0.33237476
-2.37418709,2.07811873,0.30467691,0.08079079,0.69648938,0.84979644,0.02333685,0.28973667,0.10118010,0.33473634
-2.36818409,2.07901573,0.30888638,0.08045038,0.70357493,0.84960198,0.02273680,0.28842637,0.09885458,0.33918832
-2.36218109,2.09014445,0.31585359,0.08039988,0.71549246,0.85425882,0.02229812,0.28785856,0.09655627,0.34584179
-2.35617809,2.11179764,0.32566160,0.08066969,0.73235028,0.86369300,0.02203588,0.28818270,0.09433486,0.35476582
-2.35017509,2.14406646,0.33834795,0.08128432,0.75414712,0.87773279,0.02196201,0.28953826,0.09223786,0.36598393
-2.34417209,2.18683296,0.35390382,0.08226163,0.78076867,0.89611069,0.02208506,0.29205150,0.09030925,0.37947136
-2.33816908,2.23976638,0.37227432,0.08361235,0.81198643,0.91846705,0.02240999,0.29583247,0.08858816,0.39515308
-2.33216608,2.30232353,0.39335988,0.08533968,0.84745894,0.94435505,0.02293804,0.30097260,0.08710764,0.41290294
-2.32616308,2.37375384,0.41701874,0.08743922,0.88673548,0.97324748,0.02366665,0.30754283,0.08589365,0.43254383
-2.32016008,2.45310930,0.44307047,0.08989898,0.92926261,1.00454509,0.02458941,0.31559238,0.08496419,0.45384919
-2.31415708,2.53925959,0.47130048,0.09269966,0.97439334,1.03758683,0.02569614,0.32514808,0.08432870,0.47654569
-2.30815408,2.63091248,0.50146535,0.09581515,1.02139930,1.07166188,0.02697292,0.33621438,0.08398773,0.50031751
-2.30215108,2.72663932,0.53329889,0.09921315,1.06948550,1.10602350,0.02840232,0.34877380,0.08393284,0.52481188
-2.29614807,2.82490526,0.56651854,0.10285594,1.11780769,1.13990449,0.02996353,0.36278787,0.08414688,0.54964603
-2.29014507,2.92410337,0.60083204,0.10670135,1.16549192,1.17253411,0.03163274,0.37819831,0.08460450,0.57441546
-2.28414207,3.02259195,0.63594405,0.11070373,1.21165583,1.20315588,0.03338340,0.39492846,0.08527287,0.59870317
-2.27813907,3.11873357,0.67156235,0.11481496,1.25543104,1.23104603,0.03518669,0.41288467,0.08611274,0.62208986
-2.27213607,3.21093475,0.70740347,0.11898552,1.29598609,1.25553174,0.03701195,0.43195773,0.08707965,0.64416452
-2.26613307,3.29768460,0.74319738,0.12316547,1.33254889,1.27600868,0.03882723,0.45202402,0.08812521,0.66453530
-2.26013007,3.37759108,0.77869129,0.12730531,1.36442815,1.29195707,0.04059986,0.47294657,0.08919864,0.68284009
-2.25412706,3.44941334,0.81365202,0.13135685,1.39103271,1.30295562,0.04229707,0.49457578,0.09024819,0.69875644
-2.24812406,3.51208909,0.84786735,0.13527389,1.41188818,1.30869267,0.04388664,0.51675009,0.09122262,0.71201059
-2.24212106,3.56475575,0.88114602,0.13901274,1.42665009,1.30897406,0.04533753,0.53929637,0.09207269,0.72238498
-2.23611806,3.60676478,0.91331661,0.14253268,1.43511308,1.30372727,0.04662059,0.56203038,0.09275241,0.72972411
-2.23011506,3.63768895,0.94422551,0.14579625,1.43721564,1.29300171,0.04770915,0.58475739,0.09322024,0.73393850
-2.22411206,3.65732219,0.97373418,0.14876954,1.43304031,1.27696504,0.04857968,0.60727289,0.09344010,0.73500649
-2.21810905,3.66567281,1.00171597,0.15142225,1.42280928,1.25589566,0.04921230,0.62936387,0.09338218,0.73297396
-2.21210605,3.66295028,1.02805277,0.15372785,1.40687565,1.23017177,0.04959128,0.65081046,0.09302353,0.72795182
-2.20610305,3.64954683,1.05263194,0.15566365,1.38571058,1.20025749,0.04970543,0.67138827,0.09234846,0.72011158
-2.20010005,3.62601481,1.07534366,0.15721090,1.35988716,1.16668654,0.04954834,0.69087124,0.09134871,0.70967904
-2.19409705,3.59304092,1.09607893,0.15835485,1.33006138,1.13004440,0.04911859,0.70903522,0.09002340,0.69692650
-2.18809405,3.55141880,1.11472852,0.15908492,1.29695121,1.09094948,0.04841977,0.72566199,0.08837884,0.68216370
-2.18209105,3.50202086,1.13118290,0.15939481,1.26131438,1.05003432,0.04746033,0.74054378,0.08642809,0.66572800
-2.17608804,3.44577067,1.14533307,0.15928268,1.22392597,1.00792728,0.04625343,0.75348797,0.08419046,0.64797404
-2.17008504,3.38361662,1.15707244,0.15875127,1.18555626,0.96523562,0.04481649,0.76432185,0.08169079,0.62926328
-2.16408204,3.31650777,1.16629937,0.15780801,1.14694982,0.92253037,0.04317076,0.77289716,0.07895867,0.60995388
-2.15807904,3.24537221,1.17292048,0.15646507,1.10880639,0.88033354,0.04134076,0.77909422,0.07602757,0.59039117
-2.15207604,3.17109843,1.17685414,0.15473930,1.07176394,0.83910778,0.03935357,0.78282533,0.07293393,0.57089891
-2.14607304,3.09451973,1.17803420,0.15265207,1.03638452,0.79924893,0.03723816,0.78403735,0.06971617,0.55177178
-2.14007004,3.01640176,1.17641347,0.15022896,1.00314301,0.76108128,0.03502461,0.78271325,0.06641374,0.53326904
-2.13406703,2.93743310,1.17196690,0.14749935,0.97241892,0.72485548,0.03274339,0.77887253,0.06306614,0.51560972
-2.12806403,2.85821869,1.16469413,0.14449576,0.94449145,0.69074907,0.03042461,0.77257052,0.05971203,0.49896914
-2.12206103,2.77927601,1.15462127,0.14125320,0.91953755,0.65886920,0.02809733,0.76389651,0.05638833,0.48347709
-2.11605803,2.70103379,1.14180191,0.13780834,0.89763300,0.62925739,0.02578898,0.75297098,0.05312946,0.46921739
-2.11005503,2.62383311,1.12631733,0.13419858,0.87875640,0.60189580,0.02352480,0.73994189,0.04996665,0.45622890
-2.10405203,2.54793080,1.10827581,0.13046121,0.86279555,0.57671493,0.02132742,0.72498035,0.04692736,0.44450795
-2.09804902,2.47350503,1.08781136,0.12663247,0.84955639,0.55360214,0.01921658,0.70827595,0.04403486,0.43401184
-2.09204602,2.40066300,1.06508185,0.12274679,0.83877372,0.53241081,0.01720885,0.69003186,0.04130792,0.42466362
-2.08604302,2.32945062,1.04026669,0.11883607,0.83012388,0.51296976,0.01531764,0.67046009,0.03876067,0.41635761
-2.08004002,2.25986408,1.01356444,0.11492919,0.82323858,0.49509271,0.01355313,0.64977704,0.03640260,0.40896581
