energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.30115058,6.05409324,0.10414441,0.00000000,0.01740839,4.50062128,2.23892643,2.77164820
-4.29514757,6.31621134,0.11007874,0.00000000,0.01843854,4.70813968,2.33780496,2.87570666
-4.28914457,6.56820383,0.11601126,0.00000000,0.01955942,4.90954194,2.43114227,2.97547409
-4.28314157,6.80686824,0.12188193,0.00000000,0.02075865,5.10210991,2.51774631,3.06944811
-4.27713857,7.02919250,0.12763209,0.00000000,0.02202258,5.28320321,2.59653648,3.15618314
-4.27113557,7.23242662,0.13320528,0.00000000,0.02333633,5.45032564,2.66657439,3.23432771
-4.26513257,7.41414845,0.13854800,0.00000000,0.02468379,5.60119011,2.72709132,3.30266083
-4.25912956,7.57232141,0.14361024,0.00000000,0.02604767,5.73377964,2.77751099,3.36012608
-4.25312656,7.70534252,0.14834600,0.00000000,0.02740967,5.84640209,2.81746676,3.40586226
-4.24712356,7.81207875,0.15271365,0.00000000,0.02875053,5.93773656,2.84681239,3.43922910
-4.24112056,7.89189083,0.15667631,0.00000000,0.03005036,6.00686924,2.86562572,3.45982702
-4.23511756,7.94464320,0.16020205,0.00000000,0.03128889,6.05331742,2.87420491,3.46750983
-4.22911456,7.97070002,0.16326420,0.00000000,0.03244582,6.07704023,2.87305733,3.46238963
-4.22311156,7.97090701,0.16584154,0.00000000,0.03350131,6.07843565,2.86288118,3.44483363
-4.21710855,7.94655973,0.16791849,0.00000000,0.03443640,6.05832369,2.84454062,3.41545261
-4.21110555,7.89935924,0.16948533,0.00000000,0.03523356,6.01791612,2.81903513,3.37508144
-4.20510255,7.83135659,0.17053829,0.00000000,0.03587723,5.95877412,2.78746440,3.32475230
-4.19909955,7.74488790,0.17107971,0.00000000,0.03635431,5.88275517,2.75099012,3.26566147
-4.19309655,7.64250211,0.17111804,0.00000000,0.03665462,5.79195137,2.71079607,3.19913106
-4.18709355,7.52688399,0.17066776,0.00000000,0.03677135,5.68862166,2.66804840,3.12656711
-4.18109055,7.40077479,0.16974923,0.00000000,0.03670136,5.57512045,2.62385751,3.04941565
-4.17508754,7.26689335,0.16838836,0.00000000,0.03644537,5.45382551,2.57924329,2.96911853
-4.16908454,7.12786028,0.16661613,0.00000000,0.03600807,5.32706794,2.53510509,2.88707065
-4.16308154,6.98612786,0.16446800,0.00000000,0.03539805,5.19706672,2.49219773,2.80458025
-4.15707854,6.84391800,0.16198314,0.00000000,0.03462764,5.06587038,2.45111440,2.72283362
-4.15107554,6.70317044,0.15920353,0.00000000,0.03371258,4.93530780,2.41227719,2.64286568
-4.14507254,6.56550287,0.15617301,0.00000000,0.03267160,4.80694969,2.37593548,2.56553707
-4.13906953,6.43218427,0.15293624,0.00000000,0.03152590,4.68208199,2.34217211,2.49151880
-4.13306653,6.30412228,0.14953763,0.00000000,0.03029855,4.56169167,2.31091677,2.42128441
-4.12706353,6.18186479,0.14602038,0.00000000,0.02901385,4.44646511,2.28196586,2.35510991
-4.12106053,6.06561537,0.14242551,0.00000000,0.02769667,4.33679840,2.25500767,2.29308112
-4.11505753,5.95526166,0.13879112,0.00000000,0.02637179,4.23281866,2.22965142,2.23510765
-4.10905453,5.85041510,0.13515169,0.00000000,0.02506328,4.13441489,2.20545862,2.18094289
-4.10305153,5.75046012,0.13153769,0.00000000,0.02379395,4.04127647,2.18197509,2.13020876
-4.09704852,5.65461041,0.12797531,0.00000000,0.02258483,3.95293725,2.15876195,2.08242400
-4.09104552,5.56196942,0.12448643,0.00000000,0.02145479,3.86882283,2.13542396,2.03703479
-4.08504252,5.47159234,0.12108876,0.00000000,0.02042022,3.78829885,2.11163385,1.99344615
-4.07903952,5.38254669,0.11779614,0.00000000,0.01949481,3.71071765,2.08715132,1.95105297
-4.07303652,5.29396843,0.11461901,0.00000000,0.01868940,3.63546149,2.06183603,1.90926920
-4.06703352,5.20511140,0.11156489,0.00000000,0.01801199,3.56198008,2.03565389,1.86755432
-4.06103052,5.11538752,0.10863898,0.00000000,0.01746773,3.48982117,2.00867654,1.82543586
-4.05502751,5.02439631,0.10584469,0.00000000,0.01705900,3.41865267,1.98107430,1.78252750
-4.04902451,4.93194232,0.10318414,0.00000000,0.01678560,3.34827595,1.95310308,1.73854201
-4.04302151,4.83804020,0.10065863,0.00000000,0.01664490,3.27862978,1.92508624,1.69329897
-4.03701851,4.74290723,0.09826890,0.00000000,0.01663207,3.20978536,1.89739241,1.64672708
-4.03101551,4.64694434,0.09601534,0.00000000,0.01674026,3.14193306,1.87041085,1.59886141
-4.02501251,4.55070673,0.09389806,0.00000000,0.01696090,3.07536186,1.84452551,1.54983603
-4.01900950,4.45486608,0.09191678,0.00000000,0.01728388,3.01043316,1.82008957,1.49987253
-4.01300650,4.36016661,0.09007068,0.00000000,0.01769783,2.94755051,1.79740166,1.44926546
-4.00700350,4.26737746,0.08835813,0.00000000,0.01819033,2.88712709,1.77668528,1.39836532
-4.00100050,4.17724432,0.08677643,0.00000000,0.01874817,2.82955307,1.75807234,1.34756026
-3.99499750,4.09044278,0.08532145,0.00000000,0.01935760,2.77516468,1.74159184,1.29725748
-3.98899450,4.00753633,0.08398741,0.00000000,0.02000453,2.72421669,1.72716423,1.24786512
-3.98299150,3.92894111,0.08276666,0.00000000,0.02067485,2.67686016,1.71460169,1.19977575
-3.97698849,3.85489950,0.08164964,0.00000000,0.02135463,2.63312648,1.70361442,1.15335214
-3.97098549,3.78546413,0.08062489,0.00000000,0.02203036,2.59291890,1.69382247,1.10891587
-3.96498249,3.72049301,0.07967924,0.00000000,0.02268930,2.55601200,1.68477266,1.06673939
-3.95897949,3.65965642,0.07879822,0.00000000,0.02331962,2.52205916,1.67595969,1.02704179
-3.95297649,3.60245500,0.07796647,0.00000000,0.02391073,2.49060802,1.66685038,0.98998818
-3.94697349,3.54824834,0.07716844,0.00000000,0.02445349,2.46112291,1.65690997,0.95569287
-3.94097049,3.49629251,0.07638905,0.00000000,0.02494042,2.43301343,1.64562926,0.92422570
-3.93496748,3.44578466,0.07561446,0.00000000,0.02536586,2.40566758,1.63255124,0.89562140
-3.92896448,3.39591241,0.07483283,0.00000000,0.02572613,2.37848798,1.61729605,0.86989104
-3.92296148,3.34590528,0.07403506,0.00000000,0.02601961,2.35092916,1.59958320,0.84703511
-3.91695848,3.29508569,0.07321542,0.00000000,0.02624678,2.32253414,1.57924991,0.82705719
-3.91095548,3.24291662,0.07237195,0.00000000,0.02641013,2.29296826,1.55626491,0.80997757
-3.90495248,3.18904346,0.07150685,0.00000000,0.02651413,2.26204852,1.53073690,0.79584582
-3.89894947,3.13332771,0.07062645,0.00000000,0.02656497,2.22976680,1.50291743,0.78475157
-3.89294647,3.07587062,0.06974108,0.00000000,0.02657035,2.19630552,1.47319791,0.77683277
-3.88694347,3.01702541,0.06886465,0.00000000,0.02653914,2.16204478,1.44210080,0.77228079
-3.88094047,2.95739704,0.06801393,0.00000000,0.02648101,2.12756024,1.41026537,0.77134190
-3.87493747,2.89782940,0.06720771,0.00000000,0.02640598,2.09361163,1.37842845,0.77431476
-3.86893447,2.83938016,0.06646574,0.00000000,0.02632398,2.06112190,1.34740080,0.78154387
-3.86293147,2.78328409,0.06580753,0.00000000,0.02624436,2.03114772,1.31804003,0.79340889
-3.85692846,2.73090649,0.06525109,0.00000000,0.02617542,2.00484228,1.29122105,0.81031020
-3.85092546,2.68368843,0.06481174,0.00000000,0.02612399,1.98341170,1.26780493,0.83265095
-3.84492246,2.64308608,0.06450086,0.00000000,0.02609500,1.96806667,1.24860742,0.86081631
-3.83891946,2.61050680,0.06432497,0.00000000,0.02609122,1.95997120,1.23436823,0.89515060
-3.83291646,2.58724441,0.06428480,0.00000000,0.02611297,1.96019028,1.22572199,0.93593312
-3.82691346,2.57441659,0.06437482,0.00000000,0.02615805,1.96963876,1.22317202,0.98335366
-3.82091046,2.57290682,0.06458295,0.00000000,0.02622174,1.98903321,1.22706782,1.03748881
-3.81490745,2.58331333,0.06489059,0.00000000,0.02629686,2.01884887,1.23758700,1.09827995
-3.80890445,2.60590727,0.06527308,0.00000000,0.02637409,2.05928341,1.25472227,1.16551416
-3.80290145,2.64060180,0.06570035,0.00000000,0.02644227,2.11022911,1.27827414,1.23880897
-3.79689845,2.68693348,0.06613794,0.00000000,0.02648887,2.17125471,1.30784947,1.31760195
-3.79089545,2.74405692,0.06654822,0.00000000,0.02650051,2.24159796,1.34286609,1.40114588
-3.78489245,2.81075310,0.06689183,0.00000000,0.02646355,2.32016949,1.38256350,1.48851026
-3.77888944,2.88545124,0.06712920,0.00000000,0.02636470,2.40556835,1.42601937,1.57858952
-3.77288644,2.96626390,0.06722209,0.00000000,0.02619160,2.49610890,1.47217158,1.67011821
-3.76688344,3.05103408,0.06713516,0.00000000,0.02593342,2.58985878,1.51984509,1.76169312
-3.76088044,3.13739307,0.06683739,0.00000000,0.02558134,2.68468679,1.56778320,1.85180198
-3.75487744,3.22282731,0.06630330,0.00000000,0.02512898,2.77831955,1.61468218,1.93885816
-3.74887444,3.30475199,0.06551402,0.00000000,0.02457269,2.86840525,1.65922842,2.02124044
-3.74287144,3.38058921,0.06445800,0.00000000,0.02391176,2.95258249,1.70013710,2.09733674
-3.73686843,3.44784801,0.06313154,0.00000000,0.02314847,3.02855201,1.73619122,2.16559033
-3.73086543,3.50420378,0.06153893,0.00000000,0.02228801,3.09414902,1.76627990,2.22454705
-3.72486243,3.54757431,0.05969235,0.00000000,0.02133833,3.14741354,1.78943479,2.27290174
-3.71885943,3.57618990,0.05761148,0.00000000,0.02030978,3.18665638,1.80486355,2.30954213
-3.71285643,3.58865529,0.05532292,0.00000000,0.01921482,3.21051839,1.81197919,2.33358858
-3.70685343,3.58400118,0.05285937,0.00000000,0.01806745,3.21802078,1.81042467,2.34442789
-3.70085043,3.56172367,0.05025873,0.00000000,0.01688284,3.20860473,1.80009161,2.34173997
-3.69484742,3.52181037,0.04756305,0.00000000,0.01567673,3.18215887,1.78113287,2.32551605
-3.68884442,3.46475224,0.04481754,0.00000000,0.01446501,3.13903356,1.75396829,2.29606776
-3.68284142,3.39154094,0.04206951,0.00000000,0.01326319,3.08004154,1.71928366,2.25402656
-3.67683842,3.30365195,0.03936737,0.00000000,0.01208605,3.00644497,1.67802273,2.20033358
-3.67083542,3.20301398,0.03675982,0.00000000,0.01094724,2.91992941,1.63137260,2.13622011
-3.66483242,3.09196603,0.03429496,0.00000000,0.00985907,2.82256571,1.58074276,2.06317956
-3.65882941,2.97320345,0.03201971,0.00000000,0.00883231,2.71676126,1.52773847,1.98293190
-3.65282641,2.84971486,0.02997917,0.00000000,0.00787610,2.60520228,1.47412888,1.89738186
-3.64682341,2.72471186,0.02821618,0.00000000,0.00699791,2.49078906,1.42181084,1.80857246
-3.64082041,2.60155371,0.02677094,0.00000000,0.00620365,2.37656630,1.37276896,1.71863529
-3.63481741,2.48366877,0.02568063,0.00000000,0.00549778,2.26565041,1.32903273,1.62973928
-3.62881441,2.37447488,0.02497912,0.00000000,0.00488349,2.16115590,1.29263148,1.54403946
-3.62281141,2.27730032,0.02469661,0.00000000,0.00436290,2.06612251,1.26554781,1.46362696
-3.61680840,2.19530704,0.02485933,0.00000000,0.00393731,1.98344485,1.24967022,1.39048175
-3.61080540,2.13141735,0.02548911,0.00000000,0.00360749,1.91580567,1.24674568,1.32642880
-3.60480240,2.08824550,0.02660290,0.00000000,0.00337387,1.86561416,1.25833275,1.27309884
-3.59879940,2.06803497,0.02821233,0.00000000,0.00323677,1.83495001,1.28575615,1.23189393
-3.59279640,2.07260251,0.03032307,0.00000000,0.00319666,1.82551406,1.33006360,1.20395858
-3.58679340,2.10328969,0.03293430,0.00000000,0.00325425,1.83858627,1.39198584,1.19015656
-3.58079040,2.16092275,0.03603812,0.00000000,0.00341067,1.87499145,1.47190103,1.19105348
-3.57478739,2.24578176,0.03961898,0.00000000,0.00366750,1.93507341,1.56980472,1.20690540
-3.56878439,2.35757975,0.04365329,0.00000000,0.00402680,2.01867811,1.68528669,1.23765344
-3.56278139,2.49545278,0.04810906,0.00000000,0.00449109,2.12514633,1.81751610,1.28292441
-3.55677839,2.65796192,0.05294579,0.00000000,0.00506319,2.25331645,1.96523616,1.34203749
-3.55077539,2.84310769,0.05811461,0.00000000,0.00574615,2.40153786,2.12676983,1.41401700
-3.54477239,3.04835782,0.06355862,0.00000000,0.00654298,2.56769544,2.30003728,1.49761114
-3.53876938,3.27068861,0.06921354,0.00000000,0.00745641,2.74924538,2.48258603,1.59131676
-3.53276638,3.50663973,0.07500873,0.00000000,0.00848862,2.94326214,2.67163401,1.69340973
-3.52676338,3.75238236,0.08086842,0.00000000,0.00964087,3.14649638,2.86412527,1.80198070
-3.52076038,4.00379933,0.08671327,0.00000000,0.01091321,3.35544303,3.05679758,1.91497578
-3.51475738,4.25657599,0.09246215,0.00000000,0.01230405,3.56641816,3.24626051,2.03024124
-3.50875438,4.50629961,0.09803414,0.00000000,0.01380988,3.77564313,3.42908184,2.14557149
-3.50275138,4.74856477,0.10335060,0.00000000,0.01542494,3.97933386,3.60187987,2.25875907
-3.49674837,4.97908154,0.10833737,0.00000000,0.01714090,4.17379266,3.76141850,2.36764552
-3.49074537,5.19378331,0.11292684,0.00000000,0.01894672,4.35549998,3.90470159,2.47017159
-3.48474237,5.38893056,0.11706001,0.00000000,0.02082849,4.52120302,4.02906325,2.56442540
-3.47873937,5.56120706,0.12068829,0.00000000,0.02276943,4.66799842,4.13225026,2.64868704
-3.47273637,5.70780524,0.12377506,0.00000000,0.02474996,4.79340592,4.21249344,2.72146818
-3.46673337,5.82649768,0.12629691,0.00000000,0.02674793,4.89543082,4.26856492,2.78154555
-3.46073037,5.91569216,0.12824451,0.00000000,0.02873899,4.97261265,4.29981888,2.82798712
-3.45472736,5.97446861,0.12962307,0.00000000,0.03069704,5.02405877,4.30621404,2.86017027
-3.44872436,6.00259656,0.13045235,0.00000000,0.03259487,5.04946161,4.28831697,2.87779143
-3.44272136,6.00053290,0.13076632,0.00000000,0.03440481,5.04909918,4.24728594,2.88086707
-3.43671836,5.96940020,0.13061233,0.00000000,0.03609955,5.02381904,4.18483613,2.86972605
-3.43071536,5.91094655,0.13004994,0.00000000,0.03765301,4.97500645,4.10318752,2.84499393
-3.42471236,5.82748876,0.12914934,0.00000000,0.03904112,4.90453819,4.00499757,2.80756980
-3.41870935,5.72184083,0.12798957,0.00000000,0.04024272,4.81472348,3.89328134,2.75859651
-3.41270635,5.59723042,0.12665637,0.00000000,0.04124034,4.70823448,3.77132206,2.69942548
-3.40670335,5.45720601,0.12523989,0.00000000,0.04202086,4.58802844,3.64257538,2.63157714
-3.40070035,5.30553777,0.12383229,0.00000000,0.04257606,4.45726411,3.51057077,2.55669829
-3.39469735,5.14611500,0.12252523,0.00000000,0.04290306,4.31921496,3.37881317,2.47651762
-3.38869435,4.98284327,0.12140736,0.00000000,0.04300445,4.17718170,3.25068813,2.39280063
-3.38269135,4.81954389,0.12056193,0.00000000,0.04288838,4.03440639,3.12937327,2.30730511
-3.37668834,4.65985850,0.12006448,0.00000000,0.04256831,3.89399074,3.01775842,2.22173834
-3.37068534,4.50716117,0.11998080,0.00000000,0.04206266,3.75882030,2.91837659,2.13771704
-3.36468234,4.36448026,0.12036517,0.00000000,0.04139419,3.63149674,2.83334745,2.05673099
-3.35867934,4.23443202,0.12125892,0.00000000,0.04058935,3.51427976,2.76433450,1.98011131
-3.35267634,4.11916752,0.12268949,0.00000000,0.03967736,3.40904010,2.71251664,1.90900397
-3.34667334,4.02033435,0.12466985,0.00000000,0.03868934,3.31722470,2.67857475,1.84434929
-3.34067034,3.93905401,0.12719859,0.00000000,0.03765729,3.23983506,2.66269298,1.78686783
-3.33466733,3.87591557,0.13026035,0.00000000,0.03661316,3.17741913,2.66457459,1.73705307
-3.32866433,3.83098562,0.13382695,0.00000000,0.03558789,3.13007684,2.68347135,1.69517096
-3.32266133,3.80383418,0.13785892,0.00000000,0.03461053,3.09747925,2.71822548,1.66126626
-3.31665833,3.79357544,0.14230748,0.00000000,0.03370751,3.07890022,2.76732241,1.63517538
-3.31065533,3.79892183,0.14711687,0.00000000,0.03290200,3.07325970,2.82895273,1.61654524
-3.30465233,3.81824935,0.15222700,0.00000000,0.03221341,3.07917701,2.90108083,1.60485727
-3.29864932,3.84967134,0.15757604,0.00000000,0.03165704,3.09503179,2.98151802,1.59945564
-3.29264632,3.89111784,0.16310316,0.00000000,0.03124389,3.11903064,3.06799730,1.59957849
-3.28664332,3.94041706,0.16875091,0.00000000,0.03098064,3.14927642,3.15824700,1.60439089
-3.28064032,3.99537536,0.17446732,0.00000000,0.03086969,3.18383761,3.25006068,1.61301804
-3.27463732,4.05385259,0.18020755,0.00000000,0.03090937,3.22081487,3.34136034,1.62457738
-3.26863432,4.11382912,0.18593481,0.00000000,0.03109430,3.25840204,3.43025086,1.63820815
-3.26263132,4.17346221,0.19162073,0.00000000,0.03141569,3.29493920,3.51506349,1.65309734
-3.25662831,4.23112918,0.19724493,0.00000000,0.03186187,3.32895593,3.59438704,1.66850084
-3.25062531,4.28545621,0.20279388,0.00000000,0.03241881,3.35920319,3.66708584,1.68375933
-3.24462231,4.33533209,0.20825916,0.00000000,0.03307063,3.38467312,3.73230454,1.69830833
-3.23861931,4.37990742,0.21363516,0.00000000,0.03380021,3.40460673,3.78946023,1.71168258
-3.23261631,4.41858046,0.21891640,0.00000000,0.03458980,3.41849010,3.83822326,1.72351493
-3.22661331,4.45097174,0.22409473,0.00000000,0.03542164,3.42604027,3.87848889,1.73353063
-3.22061031,4.47689038,0.22915643,0.00000000,0.03627852,3.42718289,3.91034210,1.74153778
-3.21460730,4.49629524,0.23407974,0.00000000,0.03714446,3.42202375,3.93401864,1.74741533
-3.20860430,4.50925449,0.23883273,0.00000000,0.03800520,3.41081686,3.94986528,1.75109981
-3.20260130,4.51590724,0.24337192,0.00000000,0.03884879,3.39393173,3.95830239,1.75257210
-3.19659830,4.51643029,0.24764167,0.00000000,0.03966607,3.37182232,3.95979155,1.75184570
-3.19059530,4.51101288,0.25157452,0.00000000,0.04045108,3.34500000,3.95481054,1.74895727
-3.18459230,4.49984137,0.25509248,0.00000000,0.04120141,3.31401216,3.94383733,1.74396055
-3.17858929,4.48309498,0.25810928,0.00000000,0.04191843,3.27942784,3.92734397,1.73692392
-3.17258629,4.46095260,0.26053347,0.00000000,0.04260744,3.24183060,3.90580034,1.72793187
-3.16658329,4.43360993,0.26227218,0.00000000,0.04327766,3.20181872,3.87968705,1.71709003
-3.16058029,4.40130511,0.26323544,0.00000000,0.04394214,3.16001154,3.84951559,1.70453312
-3.15457729,4.36435003,0.26334072,0.00000000,0.04461745,3.11706065,3.81585354,1.69043496
-3.14857429,4.32316440,0.26251747,0.00000000,0.04532335,3.07366379,3.77935182,1.67501932
-3.14257129,4.27830873,0.26071137,0.00000000,0.04608227,3.03057919,3.74077088,1.65857020
-3.13656828,4.23051274,0.25788809,0.00000000,0.04691867,2.98863799,3.70100237,1.64144029
-3.13056528,4.18069562,0.25403622,0.00000000,0.04785833,2.94875215,3.66108337,1.62405626
-3.12456228,4.12997525,0.24916931,0.00000000,0.04892764,2.91191607,3.62220039,1.60691961
-3.11855928,4.07966402,0.24332680,0.00000000,0.05015272,2.87919991,3.58568128,1.59060255
-3.11255628,4.03124996,0.23657388,0.00000000,0.05155864,2.85173386,3.55297369,1.57573795
-3.10655328,3.98636274,0.22900011,0.00000000,0.05316858,2.83068281,3.52561012,1.56300370
-3.10055028,3.94672543,0.22071709,0.00000000,0.05500310,2.81721184,3.50516012,1.55310146
-3.09454727,3.91409358,0.21185514,0.00000000,0.05707943,2.81244378,3.49317155,1.54673072
-3.08854427,3.89018457,0.20255917,0.00000000,0.05941082,2.81741050,3.49110367,1.54455922
-3.08254127,3.87660070,0.19298414,0.00000000,0.06200605,2.83300053,3.50025529,1.54719119
-3.07653827,3.87475006,0.18329006,0.00000000,0.06486900,2.85990578,3.52169222,1.55513517
-3.07053527,3.88576986,0.17363698,0.00000000,0.06799831,2.89857056,3.55617817,1.56877307
-3.06453227,3.91045638,0.16418019,0.00000000,0.07138723,2.94914616,3.60411345,1.58833248
-3.05852926,3.94920615,0.15506567,0.00000000,0.07502347,3.01145404,3.66548562,1.61386391
-3.05252626,4.00197191,0.14642622,0.00000000,0.07888924,3.08496034,3.73983560,1.64522450
-3.04652326,4.06823646,0.13837824,0.00000000,0.08296132,3.16876407,3.82624205,1.68206945
-3.04052026,4.14700650,0.13101924,0.00000000,0.08721131,3.26160050,3.92332583,1.72385207
-3.03451726,4.23682753,0.12442627,0.00000000,0.09160590,3.36186049,4.02927547,1.76983278
-3.02851426,4.33581971,0.11865516,0.00000000,0.09610726,3.46762573,4.14189296,1.81909710
-3.02251126,4.44173350,0.11374055,0.00000000,0.10067356,3.57671903,4.25865859,1.87058198
-3.01650825,4.55202282,0.10969665,0.00000000,0.10525953,3.68676777,4.37681196,1.92310950
-3.01050525,4.66393239,0.10651864,0.00000000,0.10981721,3.79527811,4.49344564,1.97542656
-3.00450225,4.77459549,0.10418452,0.00000000,0.11429669,3.89971676,4.60560713,2.02624879
-2.99849925,4.88113740,0.10265737,0.00000000,0.11864706,3.99759683,4.71040418,2.07430666
-2.99249625,4.98077986,0.10188781,0.00000000,0.12281735,4.08656381,4.80510846,2.11839175
-2.98649325,5.07094160,0.10181656,0.00000000,0.12675761,4.16447788,4.88725259,2.15740106
-2.98049025,5.14933044,0.10237697,0.00000000,0.13042000,4.22948884,4.95471582,2.19037726
-2.97448724,5.21402284,0.10349742,0.00000000,0.13375991,4.28010029,5.00579441,2.21654327
-2.96848424,5.26352741,0.10510359,0.00000000,0.13673699,4.31522019,5.03925365,2.23532940
-2.96248124,5.29682995,0.10712034,0.00000000,0.13931622,4.33419584,5.05435933,2.24639227
-2.95647824,5.31341846,0.10947342,0.00000000,0.14146877,4.33683182,5.05088773,2.24962459
-2.95047524,5.31328754,0.11209082,0.00000000,0.14317270,4.32339038,5.02911446,2.24515568
-2.94447224,5.29692275,0.11490386,0.00000000,0.14441351,4.29457478,4.98978329,2.23334294
-2.93846923,5.26526647,0.11784800,0.00000000,0.14518444,4.25149663,4.93405756,2.21475496
-2.93246623,5.21966739,0.12086340,0.00000000,0.14548641,4.19562906,4.86345711,2.19014722
-2.92646323,5.16181679,0.12389536,0.00000000,0.14532787,4.12874826,4.77978471,2.16043178
-2.92046023,5.09367491,0.12689451,0.00000000,0.14472420,4.05286614,4.68504588,2.12664232
-2.91445723,5.01739115,0.12981702,0.00000000,0.14369700,3.97015731,4.58136659,2.08989631
-2.90845423,4.93522165,0.13262465,0.00000000,0.14227312,3.88288334,4.47091256,2.05135581
-2.90245123,4.84944796,0.13528482,0.00000000,0.14048352,3.79331759,4.35581396,2.01218845
-2.89644822,4.76229970,0.13777059,0.00000000,0.13836206,3.70367313,4.23809837,1.97353012
-2.89044522,4.67588397,0.14006066,0.00000000,0.13594424,3.61603638,4.11963438,1.93645035
-2.88444222,4.59212359,0.14213937,0.00000000,0.13326598,3.53230823,4.00208719,1.90192149
-2.87843922,4.51270537,0.14399661,0.00000000,0.13036246,3.45415422,3.88688674,1.87079232
-2.87243622,4.43903949,0.14562768,0.00000000,0.12726717,3.38296461,3.77520845,1.84376648
-2.86643322,4.37223000,0.14703315,0.00000000,0.12401106,3.31982473,3.66796552,1.82138605
-2.86043022,4.31305627,0.14821856,0.00000000,0.12062200,3.26549580,3.56581151,1.80402008
-2.85442721,4.26196480,0.14919410,0.00000000,0.11712442,3.22040574,3.46915159,1.79185824
-2.84842421,4.21907053,0.14997421,0.00000000,0.11353919,3.18464939,3.37816032,1.78490909
-2.84242121,4.18416667,0.15057715,0.00000000,0.10988371,3.15799749,3.29280439,1.78300284
-2.83641821,4.15674217,0.15102451,0.00000000,0.10617223,3.13991345,3.21286829,1.78579831
-2.83041521,4.13600572,0.15134085,0.00000000,0.10241624,3.12957721,3.13798147,1.79279374
-2.82441221,4.12091577,0.15155336,0.00000000,0.09862506,3.12591521,3.06764592,1.80334132
-2.81840920,4.11021561,0.15169172,0.00000000,0.09480640,3.12763580,3.00126324,1.81666502
-2.81240620,4.10247321,0.15178815,0.00000000,0.09096696,3.13326934,2.93816076,1.83188171
-2.80640320,4.09612515,0.15187772,0.00000000,0.08711302,3.14121221,2.87761668,1.84802517
-2.80040020,4.08952415,0.15199899,0.00000000,0.08325094,3.14977402,2.81888416,1.86407266
-2.79439720,4.08098974,0.15219489,0.00000000,0.07938757,3.15722734,2.76121465,1.87897381
-2.78839420,4.06886109,0.15251388,0.00000000,0.07553054,3.16185878,2.70388083,1.89168109
-2.78239120,4.05155130,0.15301141,0.00000000,0.07168845,3.16202070,2.64619915,1.90118134
-2.77638819,4.02760165,0.15375142,0.00000000,0.06787097,3.15618207,2.58755220,1.90652763
-2.77038519,3.99573459,0.15480787,0.00000000,0.06408878,3.14297739,2.52741077,1.90687025
-2.76438219,3.95490359,0.15626625,0.00000000,0.06035346,3.12125196,2.46535510,1.90148606
-2.75837919,3.90433808,0.15822461,0.00000000,0.05667734,3.09010226,2.40109494,1.88980503
-2.75237619,3.84358154,0.16079431,0.00000000,0.05307322,3.04890964,2.33448744,1.87143277
-2.74637319,3.77252085,0.16410000,0.00000000,0.04955416,2.99736614,2.26555218,1.84616816
-2.74037019,3.69140518,0.16827886,0.00000000,0.04613320,2.93549105,2.19448215,1.81401506
-2.73436718,3.60085319,0.17347891,0.00000000,0.04282310,2.86363736,2.12165003,1.77518753
-2.72836418,3.50184740,0.17985624,0.00000000,0.03963612,2.78248740,2.04760864,1.73010792
-2.72236118,3.39571540,0.18757132,0.00000000,0.03658380,2.69303769,1.97308532,1.67939791
-2.71635818,3.28409815,0.19678410,0.00000000,0.03367677,2.59657301,1.89896954,1.62386243
-2.71035518,3.16890602,0.20764833,0.00000000,0.03092464,2.49463076,1.82629405,1.56446716
-2.70435218,3.05226410,0.22030503,0.00000000,0.02833581,2.38895659,1.75620971,1.50231029
-2.69834917,2.93644864,0.23487544,0.00000000,0.02591746,2.28145304,1.68995476,1.43858968
-2.69234617,2.82381717,0.25145368,0.00000000,0.02367541,2.17412312,1.62881949,1.37456667
-2.68634317,2.71673497,0.27009958,0.00000000,0.02161408,2.06901096,1.57410765,1.31152815
-2.68034017,2.61750092,0.29083190,0.00000000,0.01973646,1.96814188,1.52709602,1.25074819
-2.67433717,2.52827586,0.31362243,0.00000000,0.01804409,1.87346429,1.48899387,1.19345105
-2.66833417,2.45101628,0.33839137,0.00000000,0.01653704,1.78679544,1.46090387,1.14077687
-2.66233117,2.38741625,0.36500428,0.00000000,0.01521389,1.70977337,1.44378625,1.09375142
-2.65632816,2.33885980,0.39327091,0.00000000,0.01407178,1.64381651,1.43842772,1.05326112
-2.65032516,2.30638575,0.42294632,0.00000000,0.01310641,1.59009262,1.44541655,1.02003416
-2.64432216,2.29066634,0.45373416,0.00000000,0.01231214,1.54949788,1.46512487,0.99462831
-2.63831916,2.29200032,0.48529238,0.00000000,0.01168204,1.52264677,1.49769916,0.97742578
-2.63231616,2.31032069,0.51724127,0.00000000,0.01120798,1.50987281,1.54305937,0.96863512
-2.62631316,2.34521652,0.54917352,0.00000000,0.01088083,1.51123985,1.60090674,0.96829980
-2.62031016,2.39596768,0.58066620,0.00000000,0.01069056,1.52656301,1.67074014,0.97631290
-2.61430715,2.46159082,0.61129410,0.00000000,0.01062645,1.55543817,1.75188023,0.99243706
-2.60830415,2.54089434,0.64064400,0.00000000,0.01067730,1.59727836,1.84350047,1.01632854
-2.60230115,2.63253981,0.66832935,0.00000000,0.01083168,1.65135520,1.94466355,1.04756423
