energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-3.33466733,1.79560809,0.01782592,0.43658555,0.58757224,0.00000000,0.73141164,0.24809695,0.43208115,0.01682379
-3.32866433,1.88221224,0.01919842,0.45696252,0.61633280,0.00000000,0.75463181,0.26458491,0.44928638,0.01757213
-3.32266133,1.96649671,0.02053083,0.47656482,0.64426180,0.00000000,0.77757268,0.28080873,0.46649834,0.01829013
-3.31665833,2.04708767,0.02180057,0.49512524,0.67087002,0.00000000,0.79972575,0.29652467,0.48346814,0.01896564
-3.31065533,2.12262428,0.02298491,0.51239217,0.69567328,0.00000000,0.82055879,0.31148844,0.49994566,0.01958689
-3.30465233,2.19180664,0.02406175,0.52813940,0.71820943,0.00000000,0.83953584,0.32546267,0.51569007,0.02014292
-3.29864932,2.25344403,0.02501021,0.54217558,0.73805540,0.00000000,0.85613812,0.33822454,0.53048044,0.02062396
-3.29264632,2.30650118,0.02581135,0.55435284,0.75484356,0.00000000,0.86988475,0.34957331,0.54412578,0.02102188
-3.28664332,2.35014017,0.02644881,0.56457411,0.76827632,0.00000000,0.88035247,0.35933735,0.55647381,0.02133045
-3.28064032,2.38375576,0.02690932,0.57279869,0.77813846,0.00000000,0.88719324,0.36738033,0.56741813,0.02154569
-3.27463732,2.40700220,0.02718321,0.57904566,0.78430632,0.00000000,0.89014895,0.37360619,0.57690321,0.02166598
-3.26863432,2.41981004,0.02726476,0.58339496,0.78675339,0.00000000,0.88906261,0.37796279,0.58492683,0.02169224
-3.26263132,2.42239173,0.02715235,0.58598575,0.78555197,0.00000000,0.88388525,0.38044383,0.59153990,0.02162787
-3.25662831,2.41523567,0.02684856,0.58701229,0.78087074,0.00000000,0.87467854,0.38108912,0.59684346,0.02147865
-3.25062531,2.39908868,0.02636010,0.58671716,0.77296835,0.00000000,0.86161274,0.37998304,0.60098306,0.02125256
-3.24462231,2.37492766,0.02569750,0.58538219,0.76218325,0.00000000,0.84496031,0.37725132,0.60414075,0.02095943
-3.23861931,2.34392168,0.02487480,0.58331748,0.74892030,0.00000000,0.82508536,0.37305638,0.60652516,0.02061061
-3.23261631,2.30738653,0.02390905,0.58084887,0.73363492,0.00000000,0.80242968,0.36759126,0.60836013,0.02021851
-3.22661331,2.26673361,0.02281970,0.57830456,0.71681540,0.00000000,0.77749592,0.36107274,0.60987262,0.01979607
-3.22061031,2.22341616,0.02162799,0.57600143,0.69896449,0.00000000,0.75082874,0.35373387,0.61128058,0.01935637
-3.21460730,2.17887514,0.02035626,0.57423185,0.68058099,0.00000000,0.72299501,0.34581620,0.61278152,0.01891201
-3.20860430,2.13448776,0.01902724,0.57325148,0.66214251,0.00000000,0.69456381,0.33756243,0.61454241,0.01847477
-3.20260130,2.09152101,0.01766343,0.57326888,0.64408994,0.00000000,0.66608726,0.32920949,0.61669174,0.01805511
-3.19659830,2.05109261,0.01628644,0.57443738,0.62681474,0.00000000,0.63808296,0.32098270,0.61931391,0.01766192
-3.19059530,2.01414108,0.01491649,0.57684965,0.61064920,0.00000000,0.61101886,0.31309103,0.62244672,0.01730223
-3.18459230,1.98140626,0.01357196,0.58053533,0.59586046,0.00000000,0.58530097,0.30572382,0.62608180,0.01698105
-3.17858929,1.95342093,0.01226902,0.58546185,0.58264807,0.00000000,0.56126450,0.29904893,0.63016820,0.01670139
-3.17258629,1.93051353,0.01102141,0.59153832,0.57114533,0.00000000,0.53916850,0.29321243,0.63461886,0.01646429
-3.16658329,1.91282144,0.00984031,0.59862245,0.56142400,0.00000000,0.51919408,0.28833953,0.63931956,0.01626894
-3.16058029,1.90031345,0.00873428,0.60652996,0.55350188,0.00000000,0.50144603,0.28453675,0.64413984,0.01611300
-3.15457729,1.89281978,0.00770939,0.61504607,0.54735278,0.00000000,0.48595750,0.28189489,0.64894522,0.01599282
-3.14857429,1.89006741,0.00676932,0.62393837,0.54291801,0.00000000,0.47269729,0.28049258,0.65360992,0.01590385
-3.14257129,1.89171823,0.00591560,0.63297040,0.54011861,0.00000000,0.46157912,0.28039990,0.65802919,0.01584100
-3.13656828,1.89740759,0.00514788,0.64191505,0.53886755,0.00000000,0.45247228,0.28168183,0.66213057,0.01579903
-3.13056528,1.90678039,0.00446421,0.65056711,0.53908094,0.00000000,0.44521299,0.28440099,0.66588322,0.01577290
-3.12456228,1.91952262,0.00386141,0.65875426,0.54068763,0.00000000,0.43961576,0.28861954,0.66930458,0.01575807
-3.11855928,1.93538612,0.00333533,0.66634572,0.54363659,0.00000000,0.43548416,0.29439977,0.67246400,0.01575081
-3.11255628,1.95420501,0.00288124,0.67325816,0.54790151,0.00000000,0.43262052,0.30180338,0.67548289,0.01574834
-3.10655328,1.97590280,0.00249407,0.67945852,0.55348241,0.00000000,0.43083410,0.31088927,0.67853121,0.01574897
-3.10055028,2.00048967,0.00216870,0.68496348,0.56040425,0.00000000,0.42994744,0.32170992,0.68182047,0.01575211
-3.09454727,2.02805034,0.00190023,0.68983579,0.56871249,0.00000000,0.42980077,0.33430653,0.68559339,0.01575819
-3.08854427,2.05872314,0.00168410,0.69417739,0.57846613,0.00000000,0.43025445,0.34870314,0.69011091,0.01576855
-3.08254127,2.09267204,0.00151632,0.69812008,0.58972857,0.00000000,0.43118960,0.36490013,0.69563693,0.01578518
-3.07653827,2.13005337,0.00139356,0.70181405,0.60255704,0.00000000,0.43250707,0.38286751,0.70242187,0.01581053
-3.07053527,2.17097968,0.00131320,0.70541504,0.61699121,0.00000000,0.43412513,0.40253842,0.71068571,0.01584713
-3.06453227,2.21548331,0.00127343,0.70907109,0.63304191,0.00000000,0.43597631,0.42380352,0.72060164,0.01589734
-3.05852926,2.26348215,0.00127316,0.71290933,0.65068074,0.00000000,0.43800362,0.44650647,0.73228115,0.01596304
-3.05252626,2.31475034,0.00131209,0.71702407,0.66983119,0.00000000,0.44015679,0.47044128,0.74576152,0.01604533
-3.04652326,2.36889589,0.00139057,0.72146659,0.69036213,0.00000000,0.44238864,0.49535157,0.76099637,0.01614430
-3.04052026,2.42534726,0.00150954,0.72623746,0.71208401,0.00000000,0.44465219,0.52093220,0.77785006,0.01625887
-3.03451726,2.48335004,0.00167038,0.73128181,0.73474826,0.00000000,0.44689840,0.54683336,0.79609613,0.01638671
-3.02851426,2.54197453,0.00187482,0.73648793,0.75804994,0.00000000,0.44907500,0.57266701,0.81542025,0.01652417
-3.02251126,2.60013397,0.00212471,0.74168924,0.78163368,0.00000000,0.45112624,0.59801566,0.83542734,0.01666637
-3.01650825,2.65661302,0.00242192,0.74666957,0.80510257,0.00000000,0.45299359,0.62244305,0.85565287,0.01680735
-3.01050525,2.71010494,0.00276806,0.75117155,0.82802967,0.00000000,0.45461727,0.64550644,0.87557770,0.01694026
-3.00450225,2.75925567,0.00316435,0.75490745,0.84997142,0.00000000,0.45593835,0.66676977,0.89464574,0.01705761
-2.99849925,2.80271255,0.00361141,0.75757207,0.87048237,0.00000000,0.45690126,0.68581737,0.91228373,0.01715162
-2.99249625,2.83917496,0.00410903,0.75885684,0.88913040,0.00000000,0.45745639,0.70226727,0.92792206,0.01721452
-2.98649325,2.86744433,0.00465603,0.75846433,0.90551158,0.00000000,0.45756251,0.71578370,0.94101572,0.01723893
-2.98049025,2.88647078,0.00525012,0.75612242,0.91926401,0.00000000,0.45718881,0.72608802,0.95106430,0.01721814
-2.97448724,2.89539398,0.00588771,0.75159735,0.93007982,0.00000000,0.45631644,0.73296770,0.95763019,0.01714645
-2.96848424,2.89357617,0.00656387,0.74470501,0.93771495,0.00000000,0.45493922,0.73628274,0.96035407,0.01701942
-2.96248124,2.88062582,0.00727231,0.73531976,0.94199606,0.00000000,0.45306375,0.73596947,0.95896708,0.01683406
-2.95647824,2.85641092,0.00800533,0.72338060,0.94282457,0.00000000,0.45070870,0.73204140,0.95329920,0.01658894
-2.95047524,2.82106146,0.00875393,0.70889424,0.94017759,0.00000000,0.44790351,0.72458729,0.94328356,0.01628430
-2.94447224,2.77496147,0.00950795,0.69193518,0.93410594,0.00000000,0.44468657,0.71376653,0.92895667,0.01592199
-2.93846923,2.71873140,0.01025622,0.67264281,0.92472956,0.00000000,0.44110317,0.69980219,0.91045468,0.01550539
-2.93246623,2.65320211,0.01098683,0.65121587,0.91223064,0.00000000,0.43720327,0.68297211,0.88800621,0.01503930
-2.92646323,2.57938225,0.01168743,0.62790470,0.89684506,0.00000000,0.43303947,0.66359854,0.86192206,0.01452969
-2.92046023,2.49842108,0.01234553,0.60300175,0.87885268,0.00000000,0.42866529,0.64203700,0.83258277,0.01398353
-2.91445723,2.41156867,0.01294892,0.57683100,0.85856705,0.00000000,0.42413400,0.61866467,0.80042441,0.01340845
-2.90845423,2.32013578,0.01348599,0.54973679,0.83632509,0.00000000,0.41949806,0.59386913,0.76592372,0.01281251
-2.90245123,2.22545526,0.01394614,0.52207287,0.81247737,0.00000000,0.41480929,0.56803774,0.72958310,0.01220394
-2.89644822,2.12884673,0.01432013,0.49419191,0.78737926,0.00000000,0.41011976,0.54154818,0.69191634,0.01159083
-2.89044522,2.03158594,0.01460041,0.46643623,0.76138343,0.00000000,0.40548348,0.51476034,0.65343542,0.01098096
-2.88444222,1.93487983,0.01478138,0.43912989,0.73483381,0.00000000,0.40095855,0.48801002,0.61463916,0.01038154
-2.87843922,1.83984774,0.01485962,0.41257251,0.70806122,0.00000000,0.39660991,0.46160419,0.57600377,0.00979908
-2.87243622,1.74750916,0.01483403,0.38703485,0.68138059,0.00000000,0.39251226,0.43581813,0.53797563,0.00923930
-2.86643322,1.65877756,0.01470587,0.36275620,0.65508975,0.00000000,0.38875314,0.41089418,0.50096616,0.00870702
-2.86043022,1.57445993,0.01447876,0.33994344,0.62946958,0.00000000,0.38543582,0.38704198,0.46534892,0.00820612
-2.85442721,1.49526101,0.01415856,0.31877152,0.60478526,0.00000000,0.38268181,0.36443995,0.43145842,0.00773961
-2.84842421,1.42179138,0.01375319,0.29938519,0.58128846,0.00000000,0.38063276,0.34323777,0.39959054,0.00730962
-2.84242121,1.35457804,0.01327239,0.28190149,0.55921999,0.00000000,0.37945159,0.32355958,0.37000413,0.00691751
-2.83641821,1.29407645,0.01272738,0.26641277,0.53881278,0.00000000,0.37932254,0.30550749,0.34292332,0.00656391
-2.83041521,1.24068270,0.01213056,0.25298987,0.52029475,0.00000000,0.38045015,0.28916536,0.31854029,0.00624890
-2.82441221,1.19474487,0.01149505,0.24168511,0.50389139,0.00000000,0.38305690,0.27460230,0.29701801,0.00597205
-2.81840920,1.15657241,0.01083437,0.23253477,0.48982772,0.00000000,0.38737951,0.26187596,0.27849262,0.00573254
-2.81240620,1.12644312,0.01016203,0.22556098,0.47832944,0.00000000,0.39366383,0.25103520,0.26307537,0.00552931
-2.80640320,1.10460681,0.00949112,0.22077270,0.46962310,0.00000000,0.40215843,0.24212222,0.25085367,0.00536109
-2.80040020,1.09128558,0.00883404,0.21816594,0.46393515,0.00000000,0.41310687,0.23517392,0.24189142,0.00522647
-2.79439720,1.08667061,0.00820212,0.21772298,0.46148981,0.00000000,0.42673883,0.23022260,0.23622837,0.00512399
-2.78839420,1.09091561,0.00760544,0.21941090,0.46250571,0.00000000,0.44326044,0.22729583,0.23387877,0.00505216
-2.78239120,1.10412735,0.00705263,0.22317947,0.46719138,0.00000000,0.46284394,0.22641585,0.23482936,0.00500945
-2.77638819,1.12635391,0.00655069,0.22895862,0.47573967,0.00000000,0.48561718,0.22759829,0.23903686,0.00499429
-2.77038519,1.15757148,0.00610499,0.23665586,0.48832133,0.00000000,0.51165333,0.23085053,0.24642534,0.00500509
-2.76438219,1.19767069,0.00571920,0.24615373,0.50507787,0.00000000,0.54096132,0.23616983,0.25688362,0.00504015
-2.75837919,1.24644337,0.00539534,0.25730781,0.52611412,0.00000000,0.57347748,0.24354137,0.27026306,0.00509767
-2.75237619,1.30357098,0.00513390,0.26994541,0.55149075,0.00000000,0.60905898,0.25293639,0.28637608,0.00517570
-2.74637319,1.36861574,0.00493393,0.28386530,0.58121712,0.00000000,0.64747949,0.26431061,0.30499558,0.00527209
-2.74037019,1.44101524,0.00479320,0.29883855,0.61524494,0.00000000,0.68842762,0.27760308,0.32585557,0.00538448
-2.73436718,1.52008162,0.00470845,0.31461083,0.65346297,0.00000000,0.73150830,0.29273566,0.34865317,0.00551028
-2.72836418,1.60500567,0.00467551,0.33090601,0.69569327,0.00000000,0.77624764,0.30961315,0.37305206,0.00564666
-2.72236118,1.69486629,0.00468962,0.34743123,0.74168922,0.00000000,0.82210098,0.32812411,0.39868748,0.00579058
-2.71635818,1.78864533,0.00474558,0.36388316,0.79113558,0.00000000,0.86846440,0.34814259,0.42517255,0.00593883
-2.71035518,1.88524745,0.00483801,0.37995545,0.84365076,0.00000000,0.91468917,0.36953041,0.45210598,0.00608806
-2.70435218,1.98352449,0.00496156,0.39534686,0.89879129,0.00000000,0.96009878,0.39214023,0.47908077,0.00623486
-2.69834917,2.08230328,0.00511112,0.40976995,0.95605850,0.00000000,1.00400798,0.41581896,0.50569361,0.00637585
-2.69234617,2.18041585,0.00528200,0.42295982,1.01490717,0.00000000,1.04574289,0.44041159,0.53155466,0.00650776
-2.68634317,2.27673049,0.00547008,0.43468241,1.07475585,0.00000000,1.08466154,0.46576505,0.55629721,0.00662754
-2.68034017,2.37018232,0.00567193,0.44474215,1.13499860,0.00000000,1.12017363,0.49173186,0.57958689,0.00673244
-2.67433717,2.45980167,0.00588489,0.45298838,1.19501740,0.00000000,1.15175887,0.51817348,0.60112980,0.00682009
-2.66833417,2.54473884,0.00610715,0.45932016,1.25419513,0.00000000,1.17898268,0.54496292,0.62067940,0.00688863
-2.66233117,2.62428391,0.00633771,0.46368936,1.31192813,0.00000000,1.20150878,0.57198650,0.63804158,0.00693669
-2.65632816,2.69788048,0.00657637,0.46610166,1.36763821,0.00000000,1.21910778,0.59914466,0.65307788,0.00696350
-2.65032516,2.76513258,0.00682367,0.46661544,1.42078336,0.00000000,1.23166157,0.62635156,0.66570640,0.00696888
-2.64432216,2.82580430,0.00708070,0.46533854,1.47086691,0.00000000,1.23916310,0.65353361,0.67590065,0.00695322
-2.63831916,2.87981224,0.00734902,0.46242299,1.51744470,0.00000000,1.24171181,0.68062676,0.68368616,0.00691747
-2.63231616,2.92721110,0.00763043,0.45805806,1.56013018,0.00000000,1.23950483,0.70757295,0.68913519,0.00686306
-2.62631316,2.96817327,0.00792677,0.45246173,1.59859721,0.00000000,1.23282459,0.73431563,0.69235968,0.00679186
-2.62031016,3.00296360,0.00823970,0.44587118,1.63258077,0.00000000,1.22202345,0.76079479,0.69350296,0.00670603
-2.61430715,3.03191078,0.00857048,0.43853267,1.66187560,0.00000000,1.20750634,0.78694177,0.69273054,0.00660798
-2.60830415,3.05537703,0.00891975,0.43069121,1.68633310,0.00000000,1.18971223,0.81267419,0.69022057,0.00650019
-2.60230115,3.07372776,0.00928735,0.42258071,1.70585691,0.00000000,1.16909553,0.83789137,0.68615440,0.00638517
-2.59629815,3.08730317,0.00967213,0.41441485,1.72039746,0.00000000,1.14610828,0.86247067,0.68070772,0.00626527
-2.59029515,3.09639324,0.01007185,0.40637922,1.72994610,0.00000000,1.12118411,0.88626498,0.67404290,0.00614266
-2.58429215,3.10121773,0.01048314,0.39862506,1.73452913,0.00000000,1.09472469,0.90910170,0.66630258,0.00601920
-2.57828914,3.10191229,0.01090144,0.39126488,1.73420232,0.00000000,1.06708920,0.93078354,0.65760515,0.00589638
-2.57228614,3.09852159,0.01132109,0.38437002,1.72904614,0.00000000,1.03858730,0.95109106,0.64804210,0.00577532
-2.56628314,3.09099989,0.01173545,0.37797042,1.71916215,0.00000000,1.00947560,0.96978720,0.63767731,0.00565669
-2.56028014,3.07921903,0.01213708,0.37205637,1.70467073,0.00000000,0.97995780,0.98662361,0.62654835,0.00554077
-2.55427714,3.06298350,0.01251794,0.36658223,1.68571014,0.00000000,0.95018805,1.00134867,0.61466954,0.00542746
-2.54827414,3.04205173,0.01286973,0.36147182,1.66243713,0.00000000,0.92027728,1.01371688,0.60203656,0.00531631
-2.54227114,3.01616253,0.01318417,0.35662525,1.63502873,0.00000000,0.89030174,1.02349928,0.58863224,0.00520663
-2.53626813,2.98506511,0.01345331,0.35192673,1.60368523,0.00000000,0.86031329,1.03049450,0.57443326,0.00509751
-2.53026513,2.94855116,0.01366994,0.34725309,1.56863384,0.00000000,0.83035057,1.03453981,0.55941716,0.00498797
-2.52426213,2.90648707,0.01382785,0.34248248,1.53013288,0.00000000,0.80045041,1.03552174,0.54356937,0.00487701
-2.51825913,2.85884461,0.01392217,0.33750285,1.48847582,0.00000000,0.77065868,1.03338566,0.52688984,0.00476371
-2.51225613,2.80572823,0.01394959,0.33221986,1.44399500,0.00000000,0.74104005,1.02814384,0.50939880,0.00464732
-2.50625313,2.74739739,0.01390861,0.32656384,1.39706443,0.00000000,0.71168603,1.01988137,0.49114147,0.00452732
-2.50025013,2.68428266,0.01379961,0.32049550,1.34810138,0.00000000,0.68272092,1.00875972,0.47219136,0.00440350
-2.49424712,2.61699445,0.01362497,0.31401008,1.29756634,0.00000000,0.65430541,0.99501741,0.45265209,0.00427598
-2.48824412,2.54632369,0.01338899,0.30713994,1.24596130,0.00000000,0.62663754,0.97896774,0.43265764,0.00414527
-2.48224112,2.47323419,0.01309787,0.29995534,1.19382596,0.00000000,0.59995129,0.96099345,0.41237101,0.00401224
-2.47623812,2.39884673,0.01275945,0.29256349,1.14173201,0.00000000,0.57451257,0.94153837,0.39198142,0.00387810
-2.47023512,2.32441542,0.01238306,0.28510594,1.09027546,0.00000000,0.55061320,0.92109627,0.37170020,0.00374443
-2.46423212,2.25129706,0.01197920,0.27775441,1.04006728,0.00000000,0.52856285,0.90019737,0.35175562,0.00361307
-2.45822911,2.18091473,0.01155918,0.27070525,0.99172247,0.00000000,0.50867969,0.87939271,0.33238680,0.00348608
-2.45222611,2.11471704,0.01113481,0.26417280,0.94584804,0.00000000,0.49127984,0.85923733,0.31383718,0.00336568
-2.44622311,2.05413451,0.01071799,0.25838190,0.90303027,0.00000000,0.47666640,0.84027260,0.29634759,0.00325415
-2.44022011,2.00053483,0.01032035,0.25355980,0.86382163,0.00000000,0.46511821,0.82300857,0.28014942,0.00315377
-2.43421711,1.95517880,0.00995291,0.24992787,0.82872792,0.00000000,0.45687906,0.80790701,0.26545795,0.00306669
-2.42821411,1.91917844,0.00962573,0.24769321,0.79819601,0.00000000,0.45214756,0.79536583,0.25246621,0.00299491
-2.42221111,1.89345899,0.00934760,0.24704073,0.77260261,0.00000000,0.45106809,0.78570551,0.24133945,0.00294015
-2.41620810,1.87872602,0.00912586,0.24812561,0.75224454,0.00000000,0.45372319,0.77915819,0.23221045,0.00290381
-2.41020510,1.87543901,0.00896614,0.25106669,0.73733064,0.00000000,0.46012748,0.77585969,0.22517564,0.00288690
-2.40420210,1.88379199,0.00887227,0.25594080,0.72797580,0.00000000,0.47022354,0.77584492,0.22029233,0.00289000
-2.39819910,1.90370212,0.00884623,0.26277827,0.72419703,0.00000000,0.48387964,0.77904680,0.21757678,0.00291321
-2.39219610,1.93480646,0.00888810,0.27155981,0.72591188,0.00000000,0.50088948,0.78529858,0.21700342,0.00295615
-2.38619310,1.97646680,0.00899612,0.28221477,0.73293910,0.00000000,0.52097408,0.79433968,0.21850500,0.00301796
-2.38019010,2.02778262,0.00916683,0.29462094,0.74500154,0.00000000,0.54378556,0.80582447,0.22197369,0.00309728
-2.37418709,2.08761146,0.00939521,0.30860590,0.76173122,0.00000000,0.56891296,0.81933380,0.22726317,0.00319232
-2.36818409,2.15459618,0.00967487,0.32394992,0.78267625,0.00000000,0.59588982,0.83438870,0.23419152,0.00330084
-2.36218109,2.22719813,0.00999833,0.34039039,0.80730973,0.00000000,0.62420344,0.85046567,0.24254500,0.00342027
-2.35617809,2.30373533,0.01035726,0.35762763,0.83504001,0.00000000,0.65330566,0.86701306,0.25208250,0.00354771
-2.35017509,2.38242447,0.01074280,0.37533209,0.86522241,0.00000000,0.68262477,0.88346770,0.26254071,0.00368003
-2.34417209,2.46142550,0.01114585,0.39315263,0.89717198,0.00000000,0.71157838,0.89927147,0.27363983,0.00381394
-2.33816908,2.53888762,0.01155739,0.41072571,0.93017699,0.00000000,0.73958701,0.91388700,0.28508976,0.00394608
-2.33216608,2.61299531,0.01196877,0.42768522,0.96351304,0.00000000,0.76608774,0.92681218,0.29659664,0.00407311
-2.32616308,2.68201317,0.01237199,0.44367272,0.99645732,0.00000000,0.79054792,0.93759301,0.30786956,0.00419175
-2.32016008,2.74432830,0.01275998,0.45834757,1.02830287,0.00000000,0.81247823,0.94583442,0.31862733,0.00429894
-2.31415708,2.79848907,0.01312677,0.47139683,1.05837250,0.00000000,0.83144479,0.95120898,0.32860514,0.00439186
-2.30815408,2.84323913,0.01346767,0.48254439,1.08603199,0.00000000,0.84708000,0.95346323,0.33756082,0.00446802
-2.30215108,2.87754584,0.01377938,0.49155909,1.11070236,0.00000000,0.85909153,0.95242166,0.34528073,0.00452532
-2.29614807,2.90062211,0.01406003,0.49826146,1.13187096,0.00000000,0.86726925,0.94798843,0.35158480,0.00456213
-2.29014507,2.91194128,0.01430914,0.50252883,1.14910087,0.00000000,0.87148983,0.94014685,0.35633085,0.00457729
-2.28414207,2.91124448,0.01452756,0.50429861,1.16203864,0.00000000,0.87171872,0.92895681,0.35941781,0.00457012
-2.27813907,2.89854039,0.01471732,0.50356962,1.17041994,0.00000000,0.86800944,0.91455046,0.36078782,0.00454050
-2.27213607,2.87409751,0.01488138,0.50040138,1.17407297,0.00000000,0.86050021,0.89712627,0.36042718,0.00448880
-2.26613307,2.83842927,0.01502344,0.49491142,1.17291964,0.00000000,0.84940795,0.87694179,0.35836598,0.00441586
-2.26013007,2.79227257,0.01514760,0.48727085,1.16697431,0.00000000,0.83501996,0.85430538,0.35467657,0.00432299
-2.25412706,2.73656073,0.01525808,0.47769815,1.15634028,0.00000000,0.81768345,0.82956714,0.34947076,0.00421189
-2.24812406,2.67239165,0.01535888,0.46645177,1.14120399,0.00000000,0.79779356,0.80310936,0.34289606,0.00408460
-2.24212106,2.60099268,0.01545351,0.45382163,1.12182728,0.00000000,0.77578011,0.77533667,0.33513092,0.00394343
-2.23611806,2.52368322,0.01554472,0.44012001,1.09853791,0.00000000,0.75209375,0.74666626,0.32637929,0.00379088
-2.23011506,2.44183663,0.01563425,0.42567221,1.07171869,0.00000000,0.72719213,0.71751817,0.31686451,0.00362957
-2.22411206,2.35684255,0.01572268,0.41080723,1.04179567,0.00000000,0.70152643,0.68830609,0.30682303,0.00346218
-2.21810905,2.27007112,0.01580935,0.39584900,1.00922570,0.00000000,0.67552897,0.65942866,0.29649787,0.00329135
-2.21210605,2.18284006,0.01589235,0.38110827,0.97448392,0.00000000,0.64960232,0.63126158,0.28613225,0.00311961
-2.20610305,2.09638547,0.01596856,0.36687543,0.93805159,0.00000000,0.62411017,0.60415047,0.27596337,0.00294935
-2.20010005,2.01183728,0.01603383,0.35341451,0.90040459,0.00000000,0.59937043,0.57840481,0.26621678,0.00278277
-2.19409705,1.93019959,0.01608317,0.34095832,0.86200291,0.00000000,0.57565054,0.55429287,0.25710113,0.00262181
-2.18809405,1.85233631,0.01611107,0.32970484,0.82328158,0.00000000,0.55316522,0.53203777,0.24880368,0.00246812
-2.18209105,1.77896188,0.01611180,0.31981479,0.78464304,0.00000000,0.53207652,0.51181467,0.24148652,0.00232310
-2.17608804,1.71063708,0.01607975,0.31141024,0.74645119,0.00000000,0.51249593,0.49374913,0.23528352,0.00218783
-2.17008504,1.64776941,0.01600987,0.30457426,0.70902708,0.00000000,0.49448856,0.47791661,0.23029806,0.00206309
-2.16408204,1.59061744,0.01589795,0.29935143,0.67264634,0.00000000,0.47807870,0.46434305,0.22660160,0.00194938
-2.15807904,1.53929872,0.01574098,0.29574893,0.63753808,0.00000000,0.46325675,0.45300654,0.22423289,0.00184695
-2.15207604,1.49380043,0.01553746,0.29373840,0.60388522,0.00000000,0.44998682,0.44383996,0.22319805,0.00175577
-2.14607304,1.45399212,0.01528757,0.29325807,0.57182604,0.00000000,0.43821474,0.43673448,0.22347120,0.00167562
-2.14007004,1.41964006,0.01499334,0.29421547,0.54145682,0.00000000,0.42787596,0.43154395,0.22499590,0.00160607
-2.13406703,1.39042244,0.01465871,0.29649033,0.51283512,0.00000000,0.41890306,0.42808985,0.22768706,0.00154653
-2.12806403,1.36594515,0.01428950,0.29993786,0.48598387,0.00000000,0.41123236,0.42616692,0.23143357,0.00149629
-2.12206103,1.34575753,0.01389330,0.30439233,0.46089570,0.00000000,0.40480947,0.42554915,0.23610134,0.00145451
-2.11605803,1.32936796,0.01347924,0.30967089,0.43753764,0.00000000,0.39959353,0.42599607,0.24153692,0.00142029
-2.11005503,1.31625895,0.01305777,0.31557777,0.41585589,0.00000000,0.39555987,0.42725917,0.24757142,0.00139268
-2.10405203,1.30590161,0.01264029,0.32190875,0.39578058,0.00000000,0.39270119,0.42908841,0.25402493,0.00137069
-2.09804902,1.29776927,0.01223876,0.32845585,0.37723047,0.00000000,0.39102711,0.43123844,0.26071098,0.00135335
-2.09204602,1.29135033,0.01186529,0.33501239,0.36011746,0.00000000,0.39056225,0.43347464,0.26744134,0.00133966
-2.08604302,1.28616007,0.01153172,0.34137813,0.34435096,0.00000000,0.39134303,0.43557869,0.27403072,0.00132869
-2.08004002,1.28175146,0.01124915,0.34736452,0.32984190,0.00000000,0.39341327,0.43735360,0.28030142,0.00131955
-2.07403702,1.27772485,0.01102753,0.35279996,0.31650652,0.00000000,0.39681909,0.43862811,0.28608773,0.00131142
-2.06803402,1.27373652,0.01087528,0.35753482,0.30426975,0.00000000,0.40160324,0.43926030,0.29124004,0.00130352
-2.06203102,1.26950587,0.01079894,0.36144621,0.29306830,0.00000000,0.40779933,0.43914047,0.29562838,0.00129521
-2.05602801,1.26482141,0.01080289,0.36444223,0.28285321,0.00000000,0.41542634,0.43819311,0.29914542,0.00128589
-2.05002501,1.25954518,0.01088913,0.36646555,0.27359201,0.00000000,0.42448365,0.43637806,0.30170883,0.00127510
-2.04402201,1.25361581,0.01105715,0.36749625,0.26527031,0.00000000,0.43494711,0.43369079,0.30326283,0.00126246
-2.03801901,1.24704997,0.01130387,0.36755371,0.25789282,0.00000000,0.44676629,0.43016193,0.30377906,0.00124770
-2.03201601,1.23994231,0.01162368,0.36669746,0.25148380,0.00000000,0.45986313,0.42585592,0.30325659,0.00123065
-2.02601301,1.23246366,0.01200857,0.36502692,0.24608685,0.00000000,0.47413228,0.42086907,0.30172123,0.00121127
-2.02001001,1.22485779,0.01244831,0.36267998,0.24176401,0.00000000,0.48944297,0.41532688,0.29922412,0.00118956
-2.01400700,1.21743633,0.01293079,0.35983041,0.23859429,0.00000000,0.50564249,0.40938090,0.29583968,0.00116567
-2.00800400,1.21057220,0.01344228,0.35668410,0.23667139,0.00000000,0.52256106,0.40320498,0.29166303,0.00113979
-2.00200100,1.20469138,0.01396793,0.35347415,0.23610092,0.00000000,0.54001783,0.39699123,0.28680698,0.00111218
-1.99599800,1.20026301,0.01449218,0.35045501,0.23699697,0.00000000,0.55782771,0.39094558,0.28139863,0.00108318
-1.98999500,1.19778810,0.01499924,0.34789563,0.23947811,0.00000000,0.57580859,0.38528304,0.27557575,0.00105317
-1.98399200,1.19778668,0.01547360,0.34607188,0.24366298,0.00000000,0.59378851,0.38022280,0.26948312,0.00102255
-1.97798899,1.20078372,0.01590053,0.34525838,0.24966553,0.00000000,0.61161243,0.37598322,0.26326870,0.00099175
-1.97198599,1.20729400,0.01626647,0.34571988,0.25758994,0.00000000,0.62914803,0.37277674,0.25707995,0.00096120
