energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.09304652,2.66907064,0.98450063,0.22471020,0.90521780,0.39474572,0.03349485,0.44224121,0.11519947,1.41713936
0.09904952,2.62497574,0.96261729,0.22342512,0.89707235,0.38486139,0.03187116,0.42295946,0.10839958,1.43076402
0.10505253,2.57427050,0.93785154,0.22154372,0.88625868,0.37416287,0.03022601,0.40234855,0.10150906,1.43998907
0.11105553,2.51712441,0.91040467,0.21903437,0.87275471,0.36271859,0.02855960,0.38066975,0.09458921,1.44446003
0.11705853,2.45380599,0.88052621,0.21587633,0.85658411,0.35060676,0.02687506,0.35820057,0.08770203,1.44388632
0.12306153,2.38467860,0.84850863,0.21206049,0.83781555,0.33791402,0.02517820,0.33522812,0.08090903,1.43804900
0.12906453,2.31019468,0.81468133,0.20758980,0.81656081,0.32473421,0.02347718,0.31204246,0.07426998,1.42680729
0.13506753,2.23088889,0.77940428,0.20247950,0.79297210,0.31116708,0.02178199,0.28893037,0.06784184,1.41010377
0.14107054,2.14737042,0.74306154,0.19675686,0.76723868,0.29731722,0.02010395,0.26616953,0.06167775,1.38796807
0.14707354,2.06031474,0.70605480,0.19046081,0.73958296,0.28329303,0.01845517,0.24402353,0.05582629,1.36051876
0.15307654,1.97045506,0.66879729,0.18364121,0.71025619,0.26920580,0.01684797,0.22273774,0.05033086,1.32796345
0.15907954,1.87857337,0.63170791,0.17635790,0.67953393,0.25516899,0.01529439,0.20253609,0.04522929,1.29059690
0.16508254,1.78549137,0.59520593,0.16867951,0.64771133,0.24129747,0.01380572,0.18361890,0.04055374,1.24879698
0.17108554,1.69206095,0.55970598,0.16068206,0.61509830,0.22770689,0.01239215,0.16616160,0.03633074,1.20301867
0.17708854,1.59915435,0.52561352,0.15244749,0.58201470,0.21451292,0.01106244,0.15031431,0.03258136,1.15378600
0.18309155,1.50765382,0.49332046,0.14406194,0.54878547,0.20183052,0.00982375,0.13620220,0.02932166,1.10168207
0.18909455,1.41844060,0.46320111,0.13561408,0.51573585,0.18977295,0.00868152,0.12392634,0.02656306,1.04733747
0.19509755,1.33238337,0.43560806,0.12719326,0.48318661,0.17845072,0.00763943,0.11356499,0.02431290,0.99141726
0.20110055,1.25032593,0.41086806,0.11888780,0.45144942,0.16797026,0.00669947,0.10517507,0.02257494,0.93460695
0.20710355,1.17307436,0.38927770,0.11078323,0.42082237,0.15843242,0.00586206,0.09879367,0.02134978,0.87759781
0.21310655,1.10138363,0.37109893,0.10296061,0.39158563,0.14993070,0.00512617,0.09443942,0.02063533,0.82107194
0.21910955,1.03594408,0.35655423,0.09549504,0.36399735,0.14254936,0.00448956,0.09211359,0.02042702,0.76568766
0.22511256,0.97736781,0.34582172,0.08845429,0.33828997,0.13636138,0.00394895,0.09180092,0.02071800,0.71206553
0.23111556,0.92617569,0.33903001,0.08189758,0.31466676,0.13142631,0.00350029,0.09346995,0.02149919,0.66077554
0.23711856,0.88278505,0.33625326,0.07587463,0.29329896,0.12778817,0.00313893,0.09707303,0.02275918,0.61232578
0.24312156,0.84749878,0.33750633,0.07042492,0.27432342,0.12547347,0.00285985,0.10254606,0.02448402,0.56715301
0.24912456,0.82049632,0.34274065,0.06557721,0.25784080,0.12448937,0.00265783,0.10980784,0.02665701,0.52561532
0.25512756,0.80182678,0.35184077,0.06134930,0.24391455,0.12482228,0.00252757,0.11875944,0.02925832,0.48798710
0.26113057,0.79140497,0.36462217,0.05774808,0.23257050,0.12643675,0.00246390,0.12928355,0.03226473,0.45445644
0.26713357,0.78901043,0.38083049,0.05476982,0.22379731,0.12927498,0.00246178,0.14124401,0.03564930,0.42512498
0.27313657,0.79428999,0.40014257,0.05240067,0.21754756,0.13325688,0.00251640,0.15448577,0.03938117,0.40001003
0.27913957,0.80676377,0.42216946,0.05061743,0.21373964,0.13828083,0.00262324,0.16883532,0.04342549,0.37904903
0.28514257,0.82583501,0.44646162,0.04938852,0.21226030,0.14422513,0.00277804,0.18410179,0.04774340,0.36210591
0.29114557,0.85080323,0.47251645,0.04867506,0.21296783,0.15095012,0.00297681,0.20007885,0.05229234,0.34897919
0.29714857,0.88088075,0.49978792,0.04843213,0.21569567,0.15830104,0.00321581,0.21654732,0.05702631,0.33941149
0.30315158,0.91521204,0.52769833,0.04861014,0.22025658,0.16611149,0.00349148,0.23327860,0.06189657,0.33310007
0.30915458,0.95289524,0.55565183,0.04915617,0.22644693,0.17420740,0.00380043,0.25003891,0.06685223,0.32970798
0.31515758,0.99300531,0.58304929,0.05001540,0.23405121,0.18241140,0.00413933,0.26659401,0.07184120,0.32887550
0.32116058,1.03461778,0.60930398,0.05113249,0.24284657,0.19054746,0.00450486,0.28271447,0.07681113,0.33023148
0.32716358,1.07683245,0.63385755,0.05245280,0.25260718,0.19844556,0.00489369,0.29818112,0.08171042,0.33340416
0.33316658,1.11879593,0.65619558,0.05392362,0.26310833,0.20594630,0.00530233,0.31279057,0.08648928,0.33803116
0.33916958,1.15972217,0.67586199,0.05549512,0.27413025,0.21290516,0.00572717,0.32636038,0.09110070,0.34376850
0.34517259,1.19891034,0.69247179,0.05712125,0.28546143,0.21919631,0.00616434,0.33873382,0.09550140,0.35029811
0.35117559,1.23575898,0.70572140,0.05876031,0.29690140,0.22471577,0.00660976,0.34978385,0.09965260,0.35733398
0.35717859,1.26977629,0.71539627,0.06037544,0.30826308,0.22938374,0.00705902,0.35941608,0.10352067,0.36462658
0.36318159,1.30058582,0.72137510,0.06193477,0.31937445,0.23314614,0.00750746,0.36757074,0.10707751,0.37196568
0.36918459,1.32792764,0.72363083,0.06341150,0.33007977,0.23597512,0.00795013,0.37422329,0.11030085,0.37918141
0.37518759,1.35165491,0.72222807,0.06478369,0.34024022,0.23786863,0.00838181,0.37938384,0.11317420,0.38614381
0.38119060,1.37172626,0.71731720,0.06603394,0.34973418,0.23884905,0.00879710,0.38309521,0.11568673,0.39276080
0.38719360,1.38819428,0.70912548,0.06714893,0.35845701,0.23896099,0.00919046,0.38542989,0.11783287,0.39897491
0.39319660,1.40119099,0.69794553,0.06811887,0.36632061,0.23826824,0.00955632,0.38648589,0.11961179,0.40475891
0.39919960,1.41091084,0.68412188,0.06893690,0.37325261,0.23685020,0.00988914,0.38638171,0.12102680,0.41011052
0.40520260,1.41759234,0.66803612,0.06959845,0.37919550,0.23479783,0.01018361,0.38525068,0.12208459,0.41504661
0.41120560,1.42149912,0.65009143,0.07010066,0.38410552,0.23220928,0.01043469,0.38323494,0.12279452,0.41959698
0.41720860,1.42290140,0.63069729,0.07044183,0.38795162,0.22918559,0.01063783,0.38047926,0.12316781,0.42379823
0.42321161,1.42205867,0.61025491,0.07062097,0.39071420,0.22582634,0.01078903,0.37712503,0.12321690,0.42768767
0.42921461,1.41920445,0.58914414,0.07063740,0.39238407,0.22222579,0.01088502,0.37330466,0.12295472,0.43129784
0.43521761,1.41453375,0.56771231,0.07049055,0.39296126,0.21846928,0.01092337,0.36913664,0.12239420,0.43465160
0.44122061,1.40819367,0.54626540,0.07017981,0.39245401,0.21463041,0.01090254,0.36472141,0.12154778,0.43775818
0.44722361,1.40027748,0.52506185,0.06970451,0.39087776,0.21076881,0.01082201,0.36013831,0.12042715,0.44061018
0.45322661,1.39082246,0.50430911,0.06906404,0.38825428,0.20692867,0.01068229,0.35544355,0.11904301,0.44318174
0.45922961,1.37981121,0.48416275,0.06825801,0.38461085,0.20313811,0.01048493,0.35066944,0.11740504,0.44542796
0.46523262,1.36717645,0.46472830,0.06728652,0.37997963,0.19940935,0.01023250,0.34582479,0.11552196,0.44728544
0.47123562,1.35280892,0.44606510,0.06615043,0.37439711,0.19573956,0.00992854,0.34089639,0.11340170,0.44867416
0.47723862,1.33656777,0.42819226,0.06485169,0.36790379,0.19211247,0.00957747,0.33585160,0.11105166,0.44950040
0.48324162,1.31829302,0.41109588,0.06339367,0.36054393,0.18850054,0.00918449,0.33064184,0.10847904,0.44966074
0.48924462,1.29781937,0.39473737,0.06178142,0.35236561,0.18486757,0.00875539,0.32520676,0.10569122,0.44904684
0.49524762,1.27499061,0.37906219,0.06002192,0.34342083,0.18117169,0.00829645,0.31947896,0.10269618,0.44755094
0.50125063,1.24967404,0.36400869,0.05812428,0.33376583,0.17736849,0.00781425,0.31338902,0.09950288,0.44507172
0.50725363,1.22177407,0.34951649,0.05609983,0.32346151,0.17341423,0.00731551,0.30687054,0.09612169,0.44152027
0.51325663,1.19124439,0.33553408,0.05396216,0.31257393,0.16926888,0.00680690,0.29986501,0.09256470,0.43682603
0.51925963,1.15809826,0.32202537,0.05172704,0.30117480,0.16489895,0.00629487,0.29232624,0.08884600,0.43094213
0.52526263,1.12241617,0.30897479,0.04941235,0.28934194,0.16027991,0.00578558,0.28422421,0.08498187,0.42385012
0.53126563,1.08435072,0.29639095,0.04703776,0.27715953,0.15539815,0.00528466,0.27554806,0.08099090,0.41556370
0.53726863,1.04412835,0.28430864,0.04462454,0.26471825,0.15025237,0.00479721,0.26630815,0.07689394,0.40613129
0.54327164,1.00204786,0.27278913,0.04219514,0.25211503,0.14485430,0.00432766,0.25653709,0.07271398,0.39563710
0.54927464,0.95847572,0.26191896,0.03977283,0.23945253,0.13922882,0.00387974,0.24628970,0.06847594,0.38420086
0.55527764,0.91383827,0.25180709,0.03738124,0.22683819,0.13341345,0.00345645,0.23564189,0.06420627,0.37197595
0.56128064,0.86861133,0.24258077,0.03504388,0.21438289,0.12745720,0.00306006,0.22468855,0.05993257,0.35914597
0.56728364,0.82330728,0.23438023,0.03278366,0.20219920,0.12141887,0.00269213,0.21354052,0.05568305,0.34591993
0.57328664,0.77846047,0.22735239,0.03062244,0.19039925,0.11536497,0.00235356,0.20232085,0.05148594,0.33252619
0.57928964,0.73461134,0.22164393,0.02858049,0.17909235,0.10936717,0.00204461,0.19116047,0.04736897,0.31920532
0.58529265,0.69228995,0.21739394,0.02667611,0.16838230,0.10349965,0.00176504,0.18019355,0.04335868,0.30620224
0.59129565,0.65199957,0.21472650,0.02492519,0.15836468,0.09783624,0.00151408,0.16955270,0.03947995,0.29375790
0.59729865,0.61420106,0.21374340,0.02334085,0.14912406,0.09244768,0.00129063,0.15936428,0.03575540,0.28210087
0.60330165,0.57929858,0.21451742,0.02193316,0.14073139,0.08739895,0.00109322,0.14974399,0.03220500,0.27143924
0.60930465,0.54762729,0.21708638,0.02070888,0.13324163,0.08274694,0.00092021,0.14079298,0.02884573,0.26195310
0.61530765,0.51944344,0.22144823,0.01967136,0.12669179,0.07853848,0.00076975,0.13259463,0.02569130,0.25378802
0.62131066,0.49491738,0.22755752,0.01882044,0.12109942,0.07480876,0.00063992,0.12521209,0.02275209,0.24704972
0.62731366,0.47412967,0.23532332,0.01815250,0.11646175,0.07158040,0.00052879,0.11868678,0.02003511,0.24180028
0.63331666,0.45707057,0.24460894,0.01766056,0.11275544,0.06886294,0.00043442,0.11303771,0.01754411,0.23805608
0.63931966,0.44364285,0.25523336,0.01733457,0.10993707,0.06665300,0.00035494,0.10826192,0.01527987,0.23578742
0.64532266,0.43366794,0.26697461,0.01716168,0.10794428,0.06493497,0.00028861,0.10433567,0.01324044,0.23492009
0.65132566,0.42689508,0.27957491,0.01712666,0.10669769,0.06368221,0.00023378,0.10121660,0.01142164,0.23533871
0.65732866,0.42301339,0.29274761,0.01721244,0.10610334,0.06285879,0.00018896,0.09884662,0.00981744,0.23689173
0.66333167,0.42166610,0.30618564,0.01740064,0.10605582,0.06242157,0.00015280,0.09715539,0.00842055,0.23939801
0.66933467,0.42246673,0.31957125,0.01767223,0.10644171,0.06232265,0.00012413,0.09606428,0.00722287,0.24265460
0.67533767,0.42501635,0.33258674,0.01800821,0.10714346,0.06251198,0.00010194,0.09549071,0.00621611,0.24644546
0.68134067,0.42892148,0.34492568,0.01839025,0.10804335,0.06294013,0.00008535,0.09535247,0.00539222,0.25055082
0.68734367,0.43381173,0.35630432,0.01880142,0.10902753,0.06356102,0.00007367,0.09557210,0.00474395,0.25475672
0.69334667,0.43935659,0.36647256,0.01922685,0.10998985,0.06433450,0.00006634,0.09608098,0.00426518,0.25886427
0.69934967,0.44528067,0.37522412,0.01965423,0.11083546,0.06522872,0.00006292,0.09682298,0.00395138,0.26269840
0.70535268,0.45137654,0.38240534,0.02007443,0.11148389,0.06622211,0.00006311,0.09775756,0.00379980,0.26611555
0.71135568,0.45751490,0.38792225,0.02048177,0.11187161,0.06730489,0.00006673,0.09886213,0.00380974,0.26901003
0.71735868,0.46365119,0.39174549,0.02087437,0.11195384,0.06848014,0.00007367,0.10013360,0.00398255,0.27131865
0.72336168,0.46982857,0.39391277,0.02125417,0.11170567,0.06976408,0.00008393,0.10158894,0.00432169,0.27302358
0.72936468,0.47617681,0.39452878,0.02162689,0.11112231,0.07118591,0.00009757,0.10326488,0.00483258,0.27415306
0.73536768,0.48290705,0.39376236,0.02200181,0.11021853,0.07278682,0.00011473,0.10521647,0.00552234,0.27478000
0.74137069,0.49030254,0.39184101,0.02239128,0.10902734,0.07461842,0.00013556,0.10751477,0.00639948,0.27501855
0.74737369,0.49870554,0.38904294,0.02281024,0.10759789,0.07674049,0.00016028,0.11024360,0.00747340,0.27501863
0.75337669,0.50850077,0.38568688,0.02327539,0.10599275,0.07921826,0.00018911,0.11349544,0.00875384,0.27495872
0.75937969,0.52009612,0.38212010,0.02380441,0.10428470,0.08211912,0.00022229,0.11736669,0.01025024,0.27503721
0.76538269,0.53390113,0.37870511,0.02441497,0.10255304,0.08550898,0.00026006,0.12195240,0.01197099,0.27546260
0.77138569,0.55030431,0.37580550,0.02512377,0.10087982,0.08944851,0.00030263,0.12734070,0.01392261,0.27644311
0.77738869,0.56965012,0.37377168,0.02594550,0.09934594,0.09398918,0.00035023,0.13360714,0.01610900,0.27817600
0.78339170,0.59221666,0.37292697,0.02689189,0.09802737,0.09916955,0.00040304,0.14080919,0.01853055,0.28083725
0.78939470,0.61819508,0.37355475,0.02797079,0.09699173,0.10501170,0.00046124,0.14898118,0.02118338,0.28457197
0.79539770,0.64767180,0.37588724,0.02918543,0.09629528,0.11151823,0.00052500,0.15812983,0.02405864,0.28948612
0.80140070,0.68061436,0.38009632,0.03053380,0.09598044,0.11866982,0.00059448,0.16823073,0.02714186,0.29563974
0.80740370,0.71686180,0.38628693,0.03200828,0.09607408,0.12642358,0.00066985,0.17922587,0.03041256,0.30304232
0.81340670,0.75612020,0.39449336,0.03359543,0.09658648,0.13471228,0.00075133,0.19102246,0.03384392,0.31165032
0.81940970,0.79796374,0.40467847,0.03527613,0.09751118,0.14344455,0.00083918,0.20349313,0.03740278,0.32136715
0.82541271,0.84184173,0.41673610,0.03702590,0.09882547,0.15250615,0.00093378,0.21647760,0.04104982,0.33204558
0.83141571,0.88709117,0.43049650,0.03881548,0.10049185,0.16176214,0.00103560,0.22978578,0.04474005,0.34349251
0.83741871,0.93295484,0.44573446,0.04061171,0.10245993,0.17106022,0.00114530,0.24320229,0.04842351,0.35547600
0.84342171,0.97860413,0.46217995,0.04237852,0.10466912,0.18023476,0.00126371,0.25649224,0.05204624,0.36773413
0.84942471,1.02316582,0.47953065,0.04407816,0.10705162,0.18911168,0.00139188,0.26940810,0.05555156,0.37998539
0.85542771,1.06575158,0.49746582,0.04567253,0.10953579,0.19751390,0.00153113,0.28169733,0.05888143,0.39194006
0.86143072,1.10548914,0.51566081,0.04712448,0.11204955,0.20526700,0.00168301,0.29311052,0.06197809,0.40331207
0.86743372,1.14155346,0.53380159,0.04839927,0.11452383,0.21220515,0.00184935,0.30340977,0.06478564,0.41383073
0.87343672,1.17319674,0.55159835,0.04946578,0.11689569,0.21817672,0.00203221,0.31237668,0.06725180,0.42325186
0.87943972,1.19977558,0.56879768,0.05029773,0.11911106,0.22304955,0.00223388,0.31981997,0.06932953,0.43136755
0.88544272,1.22077414,0.58519255,0.05087460,0.12112704,0.22671554,0.00245679,0.32558199,0.07097855,0.43801429
0.89144572,1.23582216,0.60062951,0.05118242,0.12291336,0.22909436,0.00270345,0.32954416,0.07216669,0.44307891
0.89744872,1.24470687,0.61501284,0.05121419,0.12445332,0.23013608,0.00297637,0.33163077,0.07287095,0.44650210
0.90345173,1.24737823,0.62830517,0.05097009,0.12574375,0.22982270,0.00327789,0.33181126,0.07307833,0.44827927
0.90945473,1.24394727,0.64052475,0.05045735,0.12679436,0.22816834,0.00361012,0.33010061,0.07278619,0.44845880
0.91545773,1.23467771,0.65173930,0.04968984,0.12762623,0.22521830,0.00397471,0.32655805,0.07200238,0.44713770
0.92146073,1.21997114,0.66205680,0.04868737,0.12826975,0.22104681,0.00437275,0.32128399,0.07074494,0.44445502
0.92746373,1.20034673,0.67161390,0.04747485,0.12876200,0.21575384,0.00480460,0.31441548,0.06904144,0.44058329
0.93346673,1.17641653,0.68056231,0.04608114,0.12914373,0.20946092,0.00526973,0.30612036,0.06692800,0.43571855
0.93946973,1.14885759,0.68905424,0.04453787,0.12945617,0.20230636,0.00576659,0.29659038,0.06444808,0.43006947
0.94547274,1.11838240,0.69722766,0.04287818,0.12973788,0.19443995,0.00629251,0.28603374,0.06165098,0.42384619
0.95147574,1.08570923,0.70519222,0.04113544,0.13002170,0.18601752,0.00684366,0.27466731,0.05859024,0.41724945
0.95747874,1.05153370,0.71301683,0.03934207,0.13033210,0.17719561,0.00741494,0.26270894,0.05532198,0.41046064
0.96348174,1.01650317,0.72071963,0.03752842,0.13068308,0.16812634,0.00800009,0.25037027,0.05190318,0.40363330
0.96948474,0.98119492,0.72826103,0.03572186,0.13107661,0.15895293,0.00859169,0.23785021,0.04839006,0.39688649
0.97548774,0.94609918,0.73554032,0.03394606,0.13150196,0.14980589,0.00918134,0.22532955,0.04483662,0.39030022
0.98149075,0.91160765,0.74239617,0.03222051,0.13193570,0.14079998,0.00975980,0.21296670,0.04129329,0.38391345
0.98749375,0.87800772,0.74861097,0.03056019,0.13234250,0.13203216,0.01031722,0.20089480,0.03780587,0.37772436
0.99349675,0.84548243,0.75391899,0.02897559,0.13267673,0.12358048,0.01084344,0.18922019,0.03441469,0.37169299
0.99949975,0.81411586,0.75801780,0.02747286,0.13288468,0.11550383,0.01132824,0.17802221,0.03115404,0.36574604
1.00550275,0.78390324,0.76058241,0.02605416,0.13290729,0.10784260,0.01176173,0.16735430,0.02805187,0.35978340
1.01150575,0.75476505,0.76128144,0.02471821,0.13268330,0.10062006,0.01213459,0.15724610,0.02512971,0.35368606
1.01750875,0.72656391,0.75979425,0.02346091,0.13215260,0.09384432,0.01243845,0.14770646,0.02240287,0.34732491
1.02351176,0.69912341,0.75582826,0.02227607,0.13125960,0.08751078,0.01266620,0.13872714,0.01988076,0.34056984
1.02951476,0.67224752,0.74913538,0.02115612,0.12995644,0.08160484,0.01281216,0.13028685,0.01756744,0.33329881
1.03551776,0.64573953,0.73952680,0.02009288,0.12820590,0.07610474,0.01287240,0.12235547,0.01546225,0.32540616
1.04152076,0.61941965,0.72688526,0.01907822,0.12598381,0.07098434,0.01284480,0.11489819,0.01356051,0.31680995
1.04752376,0.59314029,0.71117414,0.01810471,0.12328096,0.06621578,0.01272918,0.10787942,0.01185424,0.30745789
1.05352676,0.56679844,0.69244312,0.01716609,0.12010427,0.06177183,0.01252730,0.10126620,0.01033294,0.29733159
1.05952976,0.54034466,0.67082995,0.01625769,0.11647728,0.05762790,0.01224278,0.09503107,0.00898429,0.28644907
1.06553277,0.51378859,0.64655848,0.01537672,0.11243996,0.05376355,0.01188099,0.08915425,0.00779479,0.27486541
1.07153577,0.48720080,0.61993312,0.01452237,0.10804781,0.05016372,0.01144888,0.08362521,0.00675035,0.26267163
1.07753877,0.46071126,0.59132995,0.01369585,0.10337038,0.04681929,0.01095469,0.07844342,0.00583678,0.24999199
1.08354177,0.43450475,0.56118522,0.01290034,0.09848925,0.04372741,0.01040770,0.07361856,0.00504024,0.23697981
1.08954477,0.40881366,0.52998165,0.01214073,0.09349554,0.04089127,0.00981791,0.06916995,0.00434748,0.22381220
1.09554777,0.38390868,0.49823336,0.01142342,0.08848722,0.03831963,0.00919575,0.06512564,0.00374612,0.21068394
1.10155078,0.36008806,0.46647006,0.01075599,0.08356614,0.03602603,0.00855171,0.06152085,0.00322480,0.19780082
1.10755378,0.33766580,0.43522121,0.01014679,0.07883501,0.03402772,0.00789610,0.05839622,0.00277323,0.18537279
1.11355678,0.31695961,0.40500072,0.00960458,0.07439445,0.03234448,0.00723872,0.05579565,0.00238224,0.17360711
1.11955978,0.29827882,0.37629281,0.00913814,0.07034013,0.03099731,0.00658867,0.05376413,0.00204374,0.16270185
1.12556278,0.28191293,0.34953935,0.00875583,0.06676016,0.03000709,0.00595412,0.05234530,0.00175068,0.15283986
1.13156578,0.26812095,0.32512911,0.00846527,0.06373264,0.02939314,0.00534218,0.05157915,0.00149693,0.14418341
1.13756878,0.25712185,0.30338898,0.00827293,0.06132365,0.02917193,0.00475883,0.05149969,0.00127724,0.13686959
1.14357179,0.24908635,0.28457741,0.00818387,0.05958547,0.02935582,0.00420881,0.05213280,0.00108709,0.13100656
1.14957479,0.24413017,0.26887990,0.00820141,0.05855520,0.02995184,0.00369569,0.05349415,0.00092262,0.12667060
1.15557779,0.24230874,0.25640661,0.00832696,0.05825375,0.03096071,0.00322187,0.05558749,0.00078052,0.12390417
1.16158079,0.24361358,0.24719192,0.00855977,0.05868516,0.03237596,0.00278865,0.05840310,0.00065796,0.12271469
1.16758379,0.24797021,0.24119577,0.00889688,0.05983630,0.03418326,0.00239638,0.06191665,0.00055248,0.12307424
1.17358679,0.25523772,0.23830657,0.00933300,0.06167701,0.03635998,0.00204452,0.06608838,0.00046196,0.12492004
1.17958979,0.26521000,0.23834566,0.00986052,0.06416050,0.03887493,0.00173182,0.07086276,0.00038454,0.12815576
1.18559280,0.27761861,0.24107302,0.01046959,0.06722422,0.04168846,0.00145642,0.07616857,0.00031862,0.13265352
1.19159580,0.29213726,0.24619411,0.01114821,0.07079105,0.04475277,0.00121605,0.08191951,0.00026275,0.13825666
1.19759880,0.30838792,0.25336772,0.01188245,0.07477089,0.04801247,0.00100807,0.08801534,0.00021568,0.14478319
1.20360180,0.32594853,0.26221476,0.01265668,0.07906263,0.05140557,0.00082970,0.09434349,0.00017631,0.15202988
1.20960480,0.34436208,0.27232768,0.01345395,0.08355638,0.05486459,0.00067803,0.10078129,0.00014366,0.15977694
1.21560780,0.36314710,0.28328056,0.01425631,0.08813610,0.05831801,0.00055018,0.10719856,0.00011690,0.16779323
1.22161081,0.38180913,0.29463955,0.01504527,0.09268240,0.06169198,0.00044332,0.11346071,0.00009531,0.17584188
1.22761381,0.39985308,0.30597357,0.01580228,0.09707561,0.06491210,0.00035478,0.11943216,0.00007831,0.18368621
1.23361681,0.41679605,0.31686498,0.01650921,0.10119887,0.06790544,0.00028207,0.12497990,0.00006546,0.19109575
1.23961981,0.43218027,0.32691995,0.01714890,0.10494131,0.07060254,0.00022292,0.12997730,0.00005643,0.19785232
1.24562281,0.44558561,0.33577836,0.01770561,0.10820110,0.07293938,0.00017528,0.13430774,0.00005106,0.20375582
1.25162581,0.45664141,0.34312281,0.01816554,0.11088833,0.07485931,0.00013733,0.13786816,0.00004935,0.20862965
1.25762881,0.46503703,0.34868659,0.01851724,0.11292755,0.07631469,0.00010753,0.14057220,0.00005148,0.21232551
1.26363182,0.47053075,0.35226025,0.01875200,0.11425997,0.07726840,0.00008455,0.14235288,0.00005782,0.21472746
1.26963482,0.47295668,0.35369658,0.01886415,0.11484508,0.07769492,0.00006727,0.14316475,0.00006901,0.21575501
1.27563782,0.47222936,0.35291386,0.01885123,0.11466180,0.07758104,0.00005481,0.14298529,0.00008591,0.21536515
1.28164082,0.46834588,0.34989726,0.01871419,0.11370897,0.07692625,0.00004649,0.14181553,0.00010971,0.21355326
1.28764382,0.46138549,0.34469827,0.01845730,0.11200521,0.07574260,0.00004178,0.13968000,0.00014195,0.21035284
1.29364682,0.45150660,0.33743237,0.01808814,0.10958822,0.07405418,0.00004037,0.13662578,0.00018453,0.20583409
1.29964982,0.43894147,0.32827486,0.01761740,0.10651344,0.07189619,0.00004207,0.13272091,0.00023981,0.20010145
1.30565283,0.42398877,0.31745525,0.01705861,0.10285223,0.06931370,0.00004686,0.12805209,0.00031064,0.19329009
1.31165583,0.40700437,0.30525028,0.01642781,0.09868962,0.06636006,0.00005486,0.12272190,0.00040038,0.18556172
1.31765883,0.38839071,0.29197596,0.01574315,0.09412171,0.06309513,0.00006629,0.11684554,0.00051300,0.17709968
1.32366183,0.36858535,0.27797884,0.01502446,0.08925285,0.05958333,0.00008154,0.11054734,0.00065302,0.16810367
1.32966483,0.34804893,0.26362702,0.01429277,0.08419274,0.05589170,0.00010108,0.10395718,0.00082562,0.15878423
1.33566783,0.32725322,0.24930093,0.01356985,0.07905350,0.05208794,0.00012549,0.09720683,0.00103657,0.14935730
1.34167084,0.30666948,0.23538439,0.01287774,0.07394686,0.04823852,0.00015546,0.09042658,0.00129224,0.14003882
1.34767384,0.28675755,0.22225599,0.01223828,0.06898151,0.04440705,0.00019175,0.08374205,0.00159952,0.13103978
1.35367684,0.26795595,0.21028107,0.01167265,0.06426074,0.04065280,0.00023519,0.07727141,0.00196572,0.12256167
1.35967984,0.25067314,0.19980433,0.01120100,0.05988035,0.03702952,0.00028667,0.07112303,0.00239848,0.11479240
1.36568284,0.23528004,0.19114321,0.01084204,0.05592688,0.03358448,0.00034708,0.06539358,0.00290554,0.10790295
1.37168584,0.22210388,0.18458195,0.01061270,0.05247619,0.03035791,0.00041735,0.06016662,0.00349457,0.10204440
1.37768884,0.21142330,0.18036640,0.01052777,0.04959235,0.02738260,0.00049833,0.05551170,0.00417288,0.09734574
1.38369185,0.20346467,0.17869945,0.01059967,0.04732684,0.02468385,0.00059084,0.05148385,0.00494713,0.09391207
1.38969485,0.19839950,0.17973714,0.01083813,0.04571800,0.02227964,0.00069556,0.04812349,0.00582300,0.09182339
1.39569785,0.19634285,0.18358530,0.01124995,0.04479078,0.02018099,0.00081305,0.04545672,0.00680483,0.09113377
1.40170085,0.19735262,0.19029687,0.01183883,0.04455663,0.01839248,0.00094367,0.04349586,0.00789527,0.09187096
1.40770385,0.20142975,0.19986971,0.01260516,0.04501367,0.01691290,0.00108754,0.04224025,0.00909490,0.09403640
1.41370685,0.20851912,0.21224530,0.01354590,0.04614699,0.01573604,0.00124454,0.04167725,0.01040191,0.09760556
1.41970985,0.21851142,0.22730815,0.01465451,0.04792917,0.01485142,0.00141424,0.04178338,0.01181179,0.10252868
1.42571286,0.23124577,0.24488621,0.01592095,0.05032095,0.01424520,0.00159592,0.04252562,0.01331713,0.10873194
1.43171586,0.24651343,0.26475259,0.01733175,0.05327215,0.01390096,0.00178855,0.04386278,0.01490745,0.11611897
1.43771886,0.26406245,0.28662845,0.01887016,0.05672280,0.01380052,0.00199077,0.04574700,0.01656918,0.12457300
1.44372186,0.28360359,0.31018765,0.02051643,0.06060453,0.01392479,0.00220096,0.04812531,0.01828575,0.13395937
1.44972486,0.30481742,0.33506289,0.02224824,0.06484223,0.01425444,0.00241728,0.05094130,0.02003780,0.14412867
1.45572786,0.32736263,0.36085373,0.02404113,0.06935600,0.01477067,0.00263772,0.05413679,0.02180354,0.15492044
1.46173087,0.35088560,0.38713631,0.02586918,0.07406338,0.01545582,0.00286020,0.05765367,0.02355925,0.16616735
1.46773387,0.37503100,0.41347471,0.02770571,0.07888187,0.01629399,0.00308266,0.06143563,0.02527995,0.17769982
1.47373687,0.39945331,0.43943373,0.02952413,0.08373162,0.01727154,0.00330321,0.06543001,0.02694008,0.18935103
1.47973987,0.42382882,0.46459276,0.03129879,0.08853839,0.01837754,0.00352027,0.06958945,0.02851447,0.20096210
