energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.66983492,0.56301277,-0.71932263,0.00432255,-0.00100665,0.05214628,-0.13882344,0.37679110,-0.35217701,0.11674249,-0.27775093,0.33758227,-0.32538991,0.00000000,-0.00000000,0.18298912,-0.17469308,0.07006981,-0.05882740
-5.66383192,0.58819869,-0.73906448,0.00491021,-0.00116567,0.05408053,-0.15124847,0.38716889,-0.36438913,0.12129178,-0.29219260,0.35170914,-0.32330864,0.00000000,-0.00000000,0.18743807,-0.17328143,0.07513075,-0.05815413
-5.65782891,0.61621031,-0.76680289,0.00553944,-0.00135765,0.05727174,-0.16530419,0.39735821,-0.37911113,0.12819511,-0.31022892,0.36560454,-0.32439316,0.00000000,-0.00000000,0.19120014,-0.17316412,0.08036129,-0.05820872
-5.65182591,0.64703680,-0.80192118,0.00620663,-0.00158587,0.06173724,-0.18086508,0.40744908,-0.39596503,0.13743610,-0.33162557,0.37926075,-0.32835949,0.00000000,-0.00000000,0.19428348,-0.17417785,0.08574224,-0.05896438
-5.64582291,0.68068750,-0.84368025,0.00690706,-0.00185348,0.06749849,-0.19776545,0.41756392,-0.41453462,0.14900397,-0.35607485,0.39268418,-0.33489494,0.00000000,-0.00000000,0.19671207,-0.17614680,0.09125080,-0.06038880
-5.63981991,0.71718382,-0.89122913,0.00763495,-0.00216334,0.07457831,-0.21579999,0.42785072,-0.43437359,0.16288941,-0.38319796,0.40589320,-0.34366544,0.00000000,-0.00000000,0.19852426,-0.17888740,0.09686057,-0.06244473
-5.63381691,0.75654971,-0.94361758,0.00838357,-0.00251790,0.08299741,-0.23472562,0.43847473,-0.45501442,0.17907958,-0.41254889,0.41891589,-0.35432283,0.00000000,-0.00000000,0.19977111,-0.18221325,0.10254186,-0.06509058
-5.62781391,0.79880169,-0.99981097,0.00914539,-0.00291910,0.09277041,-0.25426452,0.44960902,-0.47597803,0.19755232,-0.44362039,0.43178792,-0.36651191,0.00000000,-0.00000000,0.20051447,-0.18593981,0.10826213,-0.06828086
-5.62181091,0.84393869,-1.05870722,0.00991230,-0.00336824,0.10390163,-0.27410855,0.46142455,-0.49678379,0.21827004,-0.47585191,0.44455067,-0.37987702,0.00000000,-0.00000000,0.20082495,-0.18988889,0.11398692,-0.07196656
-5.61580790,0.89193271,-1.11915582,0.01067582,-0.00386583,0.11638071,-0.29392502,0.47408008,-0.51695977,0.24117366,-0.50863970,0.45724986,-0.39406811,0.00000000,-0.00000000,0.20077993,-0.19389266,0.11968094,-0.07609543
-5.60980490,0.94272050,-1.17997875,0.01142742,-0.00441147,0.13017836,-0.31336373,0.48771254,-0.53605282,0.26617672,-0.54134879,0.46993465,-0.40874624,0.00000000,-0.00000000,0.20046172,-0.19779714,0.12530943,-0.08061214
-5.60380190,0.99619711,-1.23999289,0.01215881,-0.00500379,0.14524262,-0.33206517,0.50242825,-0.55363833,0.29316035,-0.57332689,0.48265735,-0.42358838,0.00000000,-0.00000000,0.19995582,-0.20146505,0.13083978,-0.08545854
-5.59779890,1.05221126,-1.29803370,0.01286224,-0.00564037,0.16149565,-0.34966961,0.51829552,-0.56932929,0.32196917,-0.60391968,0.49547362,-0.43829150,0.00000000,-0.00000000,0.19934951,-0.20477796,0.13624317,-0.09057376
-5.59179590,1.11056311,-1.35297948,0.01353086,-0.00631771,0.17883140,-0.36582675,0.53533898,-0.58278447,0.35240846,-0.63248718,0.50844306,-0.45257612,0.00000000,-0.00000000,0.19873058,-0.20763774,0.14149629,-0.09589458
-5.58579290,1.17100422,-1.40377585,0.01415897,-0.00703124,0.19711430,-0.38020581,0.55353580,-0.59371537,0.38424296,-0.65842058,0.52162994,-0.46618921,0.00000000,-0.00000000,0.19818633,-0.20996733,0.14658287,-0.10135572
-5.57978989,1.23323978,-1.44945963,0.01474230,-0.00777538,0.21617926,-0.39250536,0.57281420,-0.60189195,0.41719734,-0.68115910,0.53510398,-0.47890666,0.00000000,-0.00000000,0.19780270,-0.21171085,0.15149503,-0.10689046
-5.57378689,1.29693278,-1.48918159,0.01527817,-0.00854366,0.23583279,-0.40246268,0.59305405,-0.60714684,0.45095842,-0.70020594,0.54894072,-0.49053534,0.00000000,-0.00000000,0.19766347,-0.21283316,0.15623424,-0.11243138
-5.56778389,1.36170984,-1.52222719,0.01576568,-0.00932890,0.25585565,-0.40986230,0.61408972,-0.60937800,0.48517933,-0.71514301,0.56322138,-0.50091491,0.00000000,-0.00000000,0.19784951,-0.21331896,0.16081181,-0.11791141
-5.56178089,1.42716825,-1.54803496,0.01620571,-0.01012339,0.27600666,-0.41454312,0.63571485,-0.60854988,0.51948525,-0.72564351,0.57803182,-0.50991949,0.00000000,-0.00000000,0.19843785,-0.21317153,0.16524880,-0.12326512
-5.55577789,1.49288374,-1.56621149,0.01660090,-0.01091919,0.29602786,-0.41640400,0.65768889,-0.60469296,0.55348081,-0.73148202,0.59346054,-0.51745918,0.00000000,-0.00000000,0.19950069,-0.21241128,0.16957534,-0.12843020
-5.54977489,1.55841848,-1.57654286,0.01695554,-0.01170837,0.31565062,-0.41540744,0.67974497,-0.59790192,0.58675877,-0.73254153,0.60959553,-0.52348155,0.00000000,-0.00000000,0.20110407,-0.21107412,0.17382928,-0.13334929
-5.54377189,1.62332886,-1.57900185,0.01727534,-0.01248338,0.33460269,-0.41158128,0.70159882,-0.58833246,0.61890964,-0.72881714,0.62651994,-0.52797307,0.00000000,-0.00000000,0.20330637,-0.20920990,0.17805425,-0.13797180
-5.53776888,1.68717266,-1.57375069,0.01756718,-0.01323735,0.35261572,-0.40501824,0.72295812,-0.57619698,0.64953192,-0.72041627,0.64430671,-0.53096035,0.00000000,-0.00000000,0.20615655,-0.20688080,0.18229712,-0.14225599
-5.53176588,1.74951528,-1.56113918,0.01783868,-0.01396437,0.36943312,-0.39587338,0.74353209,-0.56175921,0.67824250,-0.70755530,0.66301245,-0.53251125,0.00000000,-0.00000000,0.20969218,-0.20415994,0.18660504,-0.14617087
-5.52576288,1.80993495,-1.54169814,0.01809788,-0.01465983,0.38481779,-0.38435963,0.76304069,-0.54532820,0.70468684,-0.69055291,0.68267064,-0.53273552,0.00000000,-0.00000000,0.21393737,-0.20112996,0.19102220,-0.14969803
-5.51975988,1.86802672,-1.51612831,0.01835276,-0.01532058,0.39855940,-0.37074164,0.78122314,-0.52725157,0.72854842,-0.66982032,0.70328492,-0.53178490,0.00000000,-0.00000000,0.21890076,-0.19788186,0.19558644,-0.15283322
-5.51375688,1.92340555,-1.48528497,0.01861079,-0.01594516,0.41048105,-0.35532814,0.79784549,-0.50790854,0.74955719,-0.64584903,0.72482266,-0.52985249,0.00000000,-0.00000000,0.22457362,-0.19451380,0.20032596,-0.15558748
-5.50775388,1.97570852,-1.45015860,0.01887851,-0.01653387,0.42044480,-0.33846325,0.81270695,-0.48770263,0.76749666,-0.61919640,0.74720950,-0.52717102,0.00000000,-0.00000000,0.23092839,-0.19112990,0.20525632,-0.15798777
-5.50175088,2.02459668,-1.41185223,0.01916115,-0.01708871,0.42835597,-0.32051715,0.82564487,-0.46705435,0.78220933,-0.59046985,0.77032532,-0.52401009,0.00000000,-0.00000000,0.23791757,-0.18783907,0.21037794,-0.16007703
-5.49574787,2.06975671,-1.37155586,0.01946229,-0.01761337,0.43416610,-0.30187645,0.83653829,-0.44639404,0.79360035,-0.56031035,0.79400217,-0.52067196,0.00000000,-0.00000000,0.24547348,-0.18475358,0.21567427,-0.16191349
-5.48974487,2.11090306,-1.33051879,0.01978356,-0.01811294,0.43787427,-0.28293470,0.84531011,-0.42615477,0.80163937,-0.52937567,0.81802450,-0.51748593,0.00000000,-0.00000000,0.25350862,-0.18198747,0.22111082,-0.16356923
-5.48374187,2.14778076,-1.29002043,0.02012454,-0.01859366,0.43952695,-0.26408331,0.85192791,-0.40676559,0.80636048,-0.49832422,0.84213200,-0.51480128,0.00000000,-0.00000000,0.26191705,-0.17965470,0.22663510,-0.16512810
-5.47773887,2.18016928,-1.25134045,0.02048261,-0.01906252,0.43921630,-0.24570326,0.85640368,-0.38864502,0.80786052,-0.46779983,0.86602520,-0.51297870,0.00000000,-0.00000000,0.27057661,-0.17786690,0.23217763,-0.16668282
-5.47173587,2.20788762,-1.21572879,0.02085304,-0.01952680,0.43707718,-0.22815786,0.85879244,-0.37219490,0.80629577,-0.43841808,0.88937369,-0.51238054,0.00000000,-0.00000000,0.27935205,-0.17673096,0.23765382,-0.16833151
-5.46573287,2.23080070,-1.18437652,0.02122911,-0.01999359,0.43328280,-0.21178650,0.85919021,-0.35779455,0.80187730,-0.41075431,0.91182685,-0.51335990,0.00000000,-0.00000000,0.28809899,-0.17634617,0.24296693,-0.17017374
-5.45972986,2.24882687,-1.15838792,0.02160231,-0.02046926,0.42803950,-0.19689969,0.85773120,-0.34579527,0.79486535,-0.38533371,0.93302658,-0.51624909,0.00000000,-0.00000000,0.29666852,-0.17680124,0.24801172,-0.17230621
-5.45372686,2.26194623,-1.13875470,0.02196268,-0.02095894,0.42158072,-0.18377530,0.85458468,-0.33651512,0.78556279,-0.36262340,0.95262155,-0.52134764,0.00000000,-0.00000000,0.30491223,-0.17817119,0.25267881,-0.17481825
-5.44772386,2.27020931,-1.12633270,0.02229917,-0.02146610,0.41416049,-0.17265582,0.84995145,-0.33023407,0.77430818,-0.34302660,0.97028219,-0.52891059,0.00000000,-0.00000000,0.31268754,-0.18051420,0.25685939,-0.17778742
-5.44172086,2.27374539,-1.12182173,0.02260009,-0.02199208,0.40604662,-0.16374667,0.84406009,-0.32718943,0.76146848,-0.32687872,0.98571566,-0.53913721,0.00000000,-0.00000000,0.31986290,-0.18386864,0.26045018,-0.18127532
-5.43571786,2.27276988,-1.12574890,0.02285356,-0.02253581,0.39751401,-0.15721528,0.83716298,-0.32757158,0.74743173,-0.31444513,0.99868006,-0.55216104,0.00000000,-0.00000000,0.32632269,-0.18825042,0.26335824,-0.18532392
-5.42971486,2.26758982,-1.13845590,0.02304796,-0.02309364,0.38883801,-0.15319079,0.82953225,-0.33152018,0.73259988,-0.30592042,1.00899687,-0.56804139,0.00000000,-0.00000000,0.33197149,-0.19365078,0.26550543,-0.18995252
-5.42371186,2.25860688,-1.16009041,0.02317244,-0.02365925,0.38028829,-0.15176421,0.82145535,-0.33912076,0.71738177,-0.30142894,1.01656111,-0.58675713,0.00000000,-0.00000000,0.33673757,-0.20003480,0.26683231,-0.19515554
-5.41770885,2.24631715,-1.19060200,0.02321727,-0.02422372,0.37212322,-0.15298875,0.81323056,-0.35040178,0.70218655,-0.30102613,1.02134839,-0.60820280,0.00000000,-0.00000000,0.34057522,-0.20734058,0.26730121,-0.20090137
-5.41170585,2.23130717,-1.22974244,0.02317428,-0.02477580,0.36458484,-0.15688034,0.80516209,-0.36533251,0.68741736,-0.30470071,1.02341843,-0.63218761,0.00000000,-0.00000000,0.34346598,-0.21547944,0.26689833,-0.20713215
-5.40570285,2.21424593,-1.27707080,0.02303713,-0.02530221,0.35789461,-0.16341819,0.79755498,-0.38382144,0.67346547,-0.31237728,1.02291487,-0.65843753,0.00000000,-0.00000000,0.34541859,-0.22433702,0.26563480,-0.21376478
-5.39969985,2.19587274,-1.33196292,0.02280156,-0.02578817,0.35224990,-0.17254520,0.79070960,-0.40571586,0.66070475,-0.32391931,1.02006117,-0.68660037,0.00000000,-0.00000000,0.34646761,-0.23377542,0.26354656,-0.22069296
-5.39369685,2.17698103,-1.39362549,0.02246553,-0.02621792,0.34782113,-0.18416850,0.78491600,-0.43080231,0.64948652,-0.33913243,1.01515271,-0.71625405,0.00000000,-0.00000000,0.34667100,-0.24363639,0.26069314,-0.22779029
-5.38769385,2.15839870,-1.46111431,0.02202931,-0.02657543,0.34474983,-0.19815994,0.78044799,-0.45880835,0.64013466,-0.35776795,1.00854571,-0.74691768,0.00000000,-0.00000000,0.34610652,-0.25374538,0.25715541,-0.23491434
-5.38169085,2.14096543,-1.53335649,0.02149544,-0.02684502,0.34314723,-0.21435677,0.77755718,-0.48940566,0.63294116,-0.37952671,1.00064311,-0.77806535,0.00000000,-0.00000000,0.34486745,-0.26391655,0.25303235,-0.24191138
-5.37568784,2.12550795,-1.60917614,0.02086863,-0.02701208,0.34309363,-0.23256257,0.77646708,-0.52221455,0.62816185,-0.40406333,0.99187843,-0.80914204,0.00000000,-0.00000000,0.34305761,-0.27395837,0.24843718,-0.24862185
-5.36968484,2.11281419,-1.68732312,0.02015560,-0.02706372,0.34463821,-0.25254867,0.77736743,-0.55681005,0.62601249,-0.43099094,0.98269829,-0.83958122,0.00000000,-0.00000000,0.34078624,-0.28367977,0.24349280,-0.25488608
-5.36368184,2.10360742,-1.76650414,0.01936484,-0.02698934,0.34779954,-0.27405611,0.78040903,-0.59272940,0.62666516,-0.45988654,0.97354435,-0.86882353,0.00000000,-0.00000000,0.33816277,-0.29289657,0.23832701,-0.26055020
-5.35767884,2.09852136,-1.84541548,0.01850634,-0.02678115,0.35256631,-0.29679842,0.78569916,-0.62948112,0.63024506,-0.49029714,0.96483570,-0.89633576,0.00000000,-0.00000000,0.33529198,-0.30143788,0.23306757,-0.26547189
-5.35167584,2.09807751,-1.92277657,0.01759122,-0.02643451,0.35889859,-0.32046515,0.79329775,-0.66655526,0.63682759,-0.52174668,0.95695240,-0.92162959,0.00000000,-0.00000000,0.33226966,-0.30915230,0.22783746,-0.26952586
-5.34567284,2.10266540,-1.99736340,0.01663144,-0.02594821,0.36672928,-0.34472639,0.80321462,-0.70343487,0.64643601,-0.55374380,0.95022100,-0.94427911,0.00000000,-0.00000000,0.32917906,-0.31591359,0.22275046,-0.27260866
