energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-2.89644822,1.51944156,0.00103944,0.01709020,0.37859748,1.33735254,0.07559561,0.32585966,0.06246306,0.00000000
-2.89044522,1.52289896,0.00100606,0.01761347,0.38163860,1.34091241,0.07372460,0.32270097,0.06461565,0.00000000
-2.88444222,1.52982916,0.00097690,0.01827227,0.38524795,1.34604284,0.07254516,0.32091326,0.06731620,0.00000000
-2.87843922,1.54075522,0.00095256,0.01906574,0.38954553,1.35329908,0.07210935,0.32054783,0.07053843,0.00000000
-2.87243622,1.55612983,0.00093347,0.01999044,0.39464862,1.36318946,0.07246401,0.32163017,0.07425348,0.00000000
-2.86643322,1.57631924,0.00091990,0.02104008,0.40066682,1.37615752,0.07364954,0.32416037,0.07842912,0.00000000
-2.86043022,1.60159134,0.00091192,0.02220534,0.40769756,1.39256695,0.07569914,0.32811485,0.08302910,0.00000000
-2.85442721,1.63210818,0.00090945,0.02347391,0.41582242,1.41269013,0.07863838,0.33344923,0.08801278,0.00000000
-2.84842421,1.66792311,0.00091225,0.02483066,0.42510427,1.43670053,0.08248513,0.34010207,0.09333497,0.00000000
-2.84242121,1.70898257,0.00091991,0.02625801,0.43558548,1.46466941,0.08724967,0.34799908,0.09894605,0.00000000
-2.83641821,1.75513206,0.00093192,0.02773636,0.44728710,1.49656680,0.09293512,0.35705778,0.10479244,0.00000000
-2.83041521,1.80612602,0.00094767,0.02924475,0.46020917,1.53226655,0.09953790,0.36719201,0.11081721,0.00000000
-2.82441221,1.86164079,0.00096647,0.03076149,0.47433189,1.57155506,0.10704831,0.37831613,0.11696106,0.00000000
-2.81840920,1.92128994,0.00098759,0.03226490,0.48961775,1.61414330,0.11545106,0.39034870,0.12316344,0.00000000
-2.81240620,1.98464099,0.00101029,0.03373410,0.50601420,1.65968117,0.12472580,0.40321537,0.12936386,0.00000000
-2.80640320,2.05123263,0.00103384,0.03514971,0.52345686,1.70777351,0.13484747,0.41685083,0.13550332,0.00000000
-2.80040020,2.12059143,0.00105758,0.03649454,0.54187280,1.75799683,0.14578657,0.43119974,0.14152581,0.00000000
-2.79439720,2.19224721,0.00108089,0.03775418,0.56118393,1.80991588,0.15750918,0.44621670,0.14737976,0.00000000
-2.78839420,2.26574629,0.00110325,0.03891742,0.58130994,1.86309919,0.16997686,0.46186510,0.15301953,0.00000000
-2.78239120,2.34066197,0.00112427,0.03997662,0.60217086,1.91713287,0.18314640,0.47811524,0.15840665,0.00000000
-2.77638819,2.41660187,0.00114367,0.04092780,0.62368892,1.97163193,0.19696940,0.49494162,0.16351099,0.00000000
-2.77038519,2.49321193,0.00116129,0.04177065,0.64578965,2.02624895,0.21139172,0.51231969,0.16831166,0.00000000
-2.76438219,2.57017710,0.00117714,0.04250833,0.66840218,2.08067954,0.22635296,0.53022240,0.17279768,0.00000000
-2.75837919,2.64721889,0.00119134,0.04314709,0.69145874,2.13466481,0.24178583,0.54861652,0.17696826,0.00000000
-2.75237619,2.72409033,0.00120411,0.04369584,0.71489347,2.18799090,0.25761570,0.56745932,0.18083282,0.00000000
-2.74637319,2.80056880,0.00121583,0.04416549,0.73864067,2.24048587,0.27376019,0.58669548,0.18441067,0.00000000
-2.74037019,2.87644753,0.00122692,0.04456831,0.76263267,2.29201448,0.29012890,0.60625469,0.18773023,0.00000000
-2.73436718,2.95152644,0.00123790,0.04491719,0.78679750,2.34247137,0.30662350,0.62605003,0.19082798,0.00000000
-2.72836418,3.02560307,0.00124931,0.04522494,0.81105669,2.39177330,0.32313788,0.64597714,0.19374703,0.00000000
-2.72236118,3.09846432,0.00126169,0.04550362,0.83532324,2.43985096,0.33955873,0.66591436,0.19653531,0.00000000
-2.71635818,3.16987963,0.00127557,0.04576386,0.85950009,2.48664109,0.35576628,0.68572392,0.19924357,0.00000000
-2.71035518,3.23959599,0.00129145,0.04601442,0.88347923,2.53207926,0.37163541,0.70525384,0.20192307,0.00000000
-2.70435218,3.30733516,0.00130970,0.04626175,0.90714144,2.57609383,0.38703689,0.72434082,0.20462313,0.00000000
-2.69834917,3.37279327,0.00133062,0.04650976,0.93035683,2.61860138,0.40183895,0.74281374,0.20738860,0.00000000
-2.69234617,3.43564275,0.00135438,0.04675968,0.95298616,2.65950368,0.41590897,0.76049771,0.21025736,0.00000000
-2.68634317,3.49553658,0.00138098,0.04701011,0.97488279,2.69868648,0.42911530,0.77721847,0.21325791,0.00000000
-2.68034017,3.55211443,0.00141027,0.04725719,0.99589527,2.73601989,0.44132920,0.79280698,0.21640722,0.00000000
-2.67433717,3.60501058,0.00144196,0.04749486,1.01587042,2.77136034,0.45242679,0.80710398,0.21970893,0.00000000
-2.66833417,3.65386297,0.00147557,0.04771531,1.03465670,2.80455387,0.46229107,0.81996437,0.22315199,0.00000000
-2.66233117,3.69832321,0.00151047,0.04790937,1.05210775,2.83544059,0.47081382,0.83126126,0.22670990,0.00000000
-2.65632816,3.73806688,0.00154591,0.04806714,1.06808599,2.86385996,0.47789756,0.84088957,0.23034050,0.00000000
-2.65032516,3.77280386,0.00158100,0.04817846,1.08246602,2.88965666,0.48345728,0.84876895,0.23398656,0.00000000
-2.64432216,3.80228807,0.00161480,0.04823351,1.09513785,2.91268667,0.48742220,0.85484616,0.23757701,0.00000000
-2.63831916,3.82632646,0.00164627,0.04822332,1.10600974,2.93282333,0.48973730,0.85909659,0.24102889,0.00000000
-2.63231616,3.84478666,0.00167438,0.04814030,1.11501058,2.94996305,0.49036470,0.86152507,0.24424995,0.00000000
-2.62631316,3.85760298,0.00169811,0.04797860,1.12209182,2.96403031,0.48928485,0.86216580,0.24714177,0.00000000
-2.62031016,3.86478052,0.00171650,0.04773450,1.12722881,2.97498172,0.48649749,0.86108147,0.24960341,0.00000000
-2.61430715,3.86639696,0.00172867,0.04740662,1.13042153,2.98280884,0.48202228,0.85836154,0.25153521,0.00000000
-2.60830415,3.86260186,0.00173386,0.04699605,1.13169472,2.98753942,0.47589916,0.85411964,0.25284277,0.00000000
-2.60230115,3.85361322,0.00173147,0.04650638,1.13109729,2.98923702,0.46818830,0.84849024,0.25344086,0.00000000
-2.59629815,3.83971120,0.00172109,0.04594362,1.12870109,2.98799862,0.45896958,0.84162448,0.25325691,0.00000000
-2.59029515,3.82122904,0.00170246,0.04531593,1.12459889,2.98395041,0.44834175,0.83368542,0.25223423,0.00000000
-2.58429215,3.79854120,0.00167554,0.04463341,1.11890182,2.97724157,0.43642095,0.82484269,0.25033445,0.00000000
-2.57828914,3.77204922,0.00164050,0.04390759,1.11173593,2.96803629,0.42333882,0.81526671,0.24753928,0.00000000
-2.57228614,3.74216544,0.00159767,0.04315102,1.10323828,2.95650440,0.40924019,0.80512273,0.24385142,0.00000000
-2.56628314,3.70929560,0.00154758,0.04237671,1.09355250,2.94281078,0.39428028,0.79456487,0.23929458,0.00000000
-2.56028014,3.67382070,0.00149090,0.04159754,1.08282387,2.92710439,0.37862155,0.78373031,0.23391266,0.00000000
-2.55427714,3.63607943,0.00142846,0.04082573,1.07119432,2.90950728,0.36243035,0.77273417,0.22776808,0.00000000
-2.54827414,3.59635177,0.00136116,0.04007220,1.05879733,2.89010450,0.34587338,0.76166494,0.22093939,0.00000000
-2.54227114,3.55484515,0.00128998,0.03934614,1.04575311,2.86893544,0.32911415,0.75058117,0.21351836,0.00000000
-2.53626813,3.51168380,0.00121595,0.03865450,1.03216429,2.84598745,0.31230957,0.73950929,0.20560658,0.00000000
-2.53026513,3.46690244,0.00114009,0.03800169,1.01811234,2.82119226,0.29560684,0.72844291,0.19731185,0.00000000
-2.52426213,3.42044471,0.00106342,0.03738934,1.00365496,2.79442573,0.27914065,0.71734378,0.18874459,0.00000000
-2.51825913,3.37216693,0.00098689,0.03681623,0.98882474,2.76551113,0.26303099,0.70614427,0.18001428,0.00000000
-2.51225613,3.32184732,0.00091138,0.03627832,0.97362906,2.73422623,0.24738149,0.69475153,0.17122625,0.00000000
-2.50625313,3.26920038,0.00083771,0.03576897,0.95805154,2.70031387,0.23227843,0.68305303,0.16247896,0.00000000
-2.50025013,3.21389604,0.00076658,0.03527929,0.94205485,2.66349582,0.21779047,0.67092346,0.15386178,0.00000000
-2.49424712,3.15558276,0.00069859,0.03479862,0.92558500,2.62348925,0.20396901,0.65823246,0.14545338,0.00000000
-2.48824412,3.09391355,0.00063423,0.03431508,0.90857684,2.58002519,0.19084923,0.64485316,0.13732090,0.00000000
-2.48224112,3.02857378,0.00057390,0.03381629,0.89096068,2.53286810,0.17845165,0.63067078,0.12951965,0.00000000
-2.47623812,2.95930929,0.00051791,0.03329005,0.87266963,2.48183548,0.16678423,0.61559120,0.12209355,0.00000000
-2.47023512,2.88595372,0.00046648,0.03272509,0.85364757,2.42681692,0.15584475,0.59954895,0.11507611,0.00000000
-2.46423212,2.80845358,0.00041977,0.03211183,0.83385719,2.36779135,0.14562356,0.58251432,0.10849193,0.00000000
-2.45822911,2.72689006,0.00037790,0.03144303,0.81328793,2.30484197,0.13610633,0.56449921,0.10235852,0.00000000
-2.45222611,2.64149659,0.00034095,0.03071442,0.79196346,2.23816807,0.12727686,0.54556159,0.09668850,0.00000000
-2.44622311,2.55267147,0.00030899,0.02992519,0.76994836,2.16809337,0.11911979,0.52580830,0.09149189,0.00000000
-2.44022011,2.46098507,0.00028210,0.02907841,0.74735377,2.09507057,0.11162310,0.50539617,0.08677845,0.00000000
-2.43421711,2.36718154,0.00026038,0.02818122,0.72434173,2.01968184,0.10478026,0.48453142,0.08256001,0.00000000
-2.42821411,2.27217484,0.00024397,0.02724497,0.70112812,1.94263558,0.09859210,0.46346743,0.07885252,0.00000000
-2.42221111,2.17703953,0.00023305,0.02628518,0.67798395,1.86475928,0.09306821,0.44250094,0.07567792,0.00000000
-2.41620810,2.08299649,0.00022788,0.02532132,0.65523497,1.78698903,0.08822791,0.42196695,0.07306558,0.00000000
-2.41020510,1.99139423,0.00022875,0.02437650,0.63325942,1.71035574,0.08410072,0.40223236,0.07105342,0.00000000
-2.40420210,1.90368609,0.00023603,0.02347704,0.61248411,1.63596862,0.08072638,0.38368868,0.06968836,0.00000000
-2.39819910,1.82140395,0.00025017,0.02265185,0.59337850,1.56499609,0.07815427,0.36674390,0.06902640,0.00000000
-2.39219610,1.74612893,0.00027164,0.02193184,0.57644709,1.49864454,0.07644246,0.35181375,0.06913202,0.00000000
-2.38619310,1.67945947,0.00030099,0.02134919,0.56222000,1.43813520,0.07565612,0.33931246,0.07007704,0.00000000
-2.38019010,1.62297723,0.00033876,0.02093650,0.55124179,1.38467943,0.07586558,0.32964320,0.07193883,0.00000000
-2.37418709,1.57821119,0.00038553,0.02072602,0.54405885,1.33945260,0.07714381,0.32318822,0.07479795,0.00000000
-2.36818409,1.54660048,0.00044183,0.02074872,0.54120524,1.30356708,0.07956353,0.32029888,0.07873528,0.00000000
-2.36218109,1.52945621,0.00050818,0.02103346,0.54318745,1.27804446,0.08319396,0.32128572,0.08382856,0.00000000
-2.35617809,1.52792308,0.00058499,0.02160606,0.55046825,1.26378763,0.08809721,0.32640848,0.09014862,0.00000000
-2.35017509,1.54294140,0.00067258,0.02248840,0.56345008,1.26155318,0.09432450,0.33586655,0.09775524,0.00000000
-2.34417209,1.57521048,0.00077110,0.02369763,0.58245834,1.27192482,0.10191218,0.34978975,0.10669287,0.00000000
-2.33816908,1.62515432,0.00088054,0.02524527,0.60772527,1.29528865,0.11087790,0.36822990,0.11698631,0.00000000
-2.33216608,1.69289108,0.00100068,0.02713654,0.63937486,1.33181107,0.12121679,0.39115338,0.12863661,0.00000000
-2.32616308,1.77820741,0.00113103,0.02936966,0.67740957,1.38142056,0.13289815,0.41843506,0.14161731,0.00000000
-2.32016008,1.88053939,0.00127088,0.03193535,0.72169943,1.44379405,0.14586250,0.44985397,0.15587126,0.00000000
-2.31415708,1.99896130,0.00141920,0.03481644,0.77197431,1.51834918,0.16001943,0.48509105,0.17130822,0.00000000
-2.30815408,2.13218363,0.00157470,0.03798765,0.82781983,1.60424317,0.17524632,0.52372945,0.18780346,0.00000000
-2.30215108,2.27856155,0.00173580,0.04141564,0.88867759,1.70037908,0.19138798,0.56525759,0.20519745,0.00000000
-2.29614807,2.43611451,0.00190067,0.04505924,0.95384997,1.80542005,0.20825762,0.60907528,0.22329687,0.00000000
-2.29014507,2.60255750,0.00206721,0.04886991,1.02250987,1.91781159,0.22563887,0.65450303,0.24187692,0.00000000
-2.28414207,2.77534367,0.00223316,0.05279255,1.09371525,2.03581182,0.24328922,0.70079449,0.26068504,0.00000000
-2.27813907,2.95171781,0.00239608,0.05676648,1.16642835,2.15752899,0.26094455,0.74715198,0.27944590,0.00000000
-2.27213607,3.12877925,0.00255346,0.06072672,1.23953919,2.28096547,0.27832493,0.79274463,0.29786770,0.00000000
-2.26613307,3.30355237,0.00270275,0.06460549,1.31189244,2.40406653,0.29514128,0.83672872,0.31564936,0.00000000
-2.26013007,3.47306228,0.00284146,0.06833382,1.38231697,2.52477251,0.31110289,0.87826959,0.33248856,0.00000000
-2.25412706,3.63441285,0.00296724,0.07184340,1.44965686,2.64107211,0.32592534,0.91656424,0.34809030,0.00000000
-2.24812406,3.78486400,0.00307791,0.07506843,1.51280265,2.75105484,0.33933866,0.95086385,0.36217546,0.00000000
-2.24212106,3.92190501,0.00317157,0.07794744,1.57072161,2.85296022,0.35109528,0.98049519,0.37448925,0.00000000
-2.23611806,4.04332057,0.00324667,0.08042507,1.62248562,2.94522184,0.36097745,1.00488013,0.38480900,0.00000000
-2.23011506,4.14724692,0.00330200,0.08245372,1.66729554,3.02650415,0.36880389,1.02355223,0.39295098,0.00000000
-2.22411206,4.23221534,0.00333681,0.08399490,1.70450107,3.09573052,0.37443521,1.03616977,0.39877599,0.00000000
-2.21810905,4.29718135,0.00335077,0.08502039,1.73361507,3.15210150,0.37777800,1.04252460,0.40219343,0.00000000
-2.21210605,4.34153844,0.00334400,0.08551296,1.75432209,3.19510255,0.37878728,1.04254642,0.40316368,0.00000000
-2.20610305,4.36511611,0.00331706,0.08546680,1.76648058,3.22450131,0.37746738,1.03630225,0.40169871,0.00000000
-2.20010005,4.36816263,0.00327093,0.08488757,1.77011911,3.24033499,0.37387105,1.02399136,0.39786086,0.00000000
-2.19409705,4.35131412,0.00320697,0.08379201,1.76542691,3.24288881,0.36809694,1.00593572,0.39176006,0.00000000
-2.18809405,4.31555186,0.00312682,0.08220729,1.75273937,3.23266729,0.36028569,0.98256666,0.38354941,0.00000000
-2.18209105,4.26215052,0.00303243,0.08016994,1.73251967,3.21036009,0.35061470,0.95440849,0.37341961,0.00000000
-2.17608804,4.19262044,0.00292589,0.07772460,1.70533748,3.17680467,0.33929197,0.92205975,0.36159246,0.00000000
-2.17008504,4.10864725,0.00280943,0.07492258,1.67184599,3.13294794,0.32654930,0.88617320,0.34831367,0.00000000
-2.16408204,4.01203187,0.00268530,0.07182023,1.63275864,3.07980914,0.31263514,0.84743546,0.33384559,0.00000000
-2.15807904,3.90463412,0.00255574,0.06847732,1.58882660,3.01844574,0.29780753,0.80654718,0.31845997,0.00000000
-2.15207604,3.78832240,0.00242287,0.06495545,1.54081810,2.94992413,0.28232730,0.76420468,0.30243120,0.00000000
-2.14607304,3.66493148,0.00228867,0.06131654,1.48950043,2.87529616,0.26645197,0.72108371,0.28603033,0.00000000
-2.14007004,3.53622966,0.00215493,0.05762144,1.43562523,2.79558220,0.25043042,0.67782591,0.26951997,0.00000000
-2.13406703,3.40389598,0.00202322,0.05392876,1.37991730,2.71176091,0.23449854,0.63502833,0.25315035,0.00000000
-2.12806403,3.26950730,0.00189483,0.05029396,1.32306704,2.62476528,0.21887603,0.59323611,0.23715646,0.00000000
-2.12206103,3.13453439,0.00177084,0.04676856,1.26572631,2.53548419,0.20376417,0.55293830,0.22175641,0.00000000
-2.11605803,3.00034561,0.00165203,0.04339967,1.20850706,2.44476817,0.18934476,0.51456673,0.20715078,0.00000000
-2.11005503,2.86821645,0.00153896,0.04022974,1.15198242,2.35343807,0.17577982,0.47849722,0.19352291,0.00000000
-2.10405203,2.73934263,0.00143199,0.03729640,1.09668912,2.26229490,0.16321220,0.44505305,0.18103983,0.00000000
-2.09804902,2.61485463,0.00133125,0.03463254,1.04313078,2.17212924,0.15176667,0.41450971,0.16985377,0.00000000
-2.09204602,2.49583134,0.00123674,0.03226646,0.99178106,2.08372890,0.14155138,0.38710059,0.16010374,0.00000000
-2.08604302,2.38331105,0.00114831,0.03022210,0.94308601,1.99788325,0.13265949,0.36302289,0.15191717,0.00000000
-2.08004002,2.27829792,0.00106572,0.02851924,0.89746515,1.91538355,0.12517068,0.34244318,0.14541129,0.00000000
-2.07403702,2.18176291,0.00098866,0.02717377,0.85531072,1.83701855,0.11915244,0.32550210,0.14069389,0.00000000
-2.06803402,2.09463850,0.00091681,0.02619784,0.81698491,1.76356513,0.11466097,0.31231790,0.13786359,0.00000000
-2.06203102,2.01780698,0.00084980,0.02559998,0.78281518,1.69577441,0.11174151,0.30298843,0.13700927,0.00000000
-2.05602801,1.95208289,0.00078731,0.02538511,0.75308769,1.63435370,0.11042815,0.29759149,0.13820866,0.00000000
-2.05002501,1.89819030,0.00072901,0.02555452,0.72803927,1.57994544,0.11074305,0.29618361,0.14152618,0.00000000
-2.04402201,1.85673651,0.00067463,0.02610566,0.70784849,1.53310425,0.11269511,0.29879719,0.14701001,0.00000000
-2.03801901,1.82818358,0.00062392,0.02703205,0.69262634,1.49427350,0.11627816,0.30543649,0.15468858,0.00000000
-2.03201601,1.81281968,0.00057670,0.02832298,0.68240728,1.46376292,0.12146890,0.31607252,0.16456661,0.00000000
-2.02601301,1.81073215,0.00053281,0.02996328,0.67714142,1.44172869,0.12822458,0.33063748,0.17662098,0.00000000
-2.02001001,1.82178423,0.00049212,0.03193314,0.67668834,1.42815745,0.13648085,0.34901908,0.19079665,0.00000000
-2.01400700,1.84559713,0.00045457,0.03420799,0.68081331,1.42285529,0.14614966,0.37105516,0.20700298,0.00000000
-2.00800400,1.88153910,0.00042009,0.03675836,0.68918641,1.42544284,0.15711782,0.39652928,0.22511065,0.00000000
-2.00200100,1.92872247,0.00038864,0.03955009,0.70138468,1.43535684,0.16924598,0.42516748,0.24494951,0.00000000
-1.99599800,1.98600969,0.00036020,0.04254442,0.71689783,1.45185875,0.18236856,0.45663679,0.26630761,0.00000000
-1.98999500,2.05202839,0.00033475,0.04569847,0.73513725,1.47404999,0.19629455,0.49054563,0.28893163,0.00000000
-1.98399200,2.12519563,0.00031229,0.04896574,0.75544821,1.50089359,0.21080939,0.52644639,0.31252878,0.00000000
-1.97798899,2.20375034,0.00029279,0.05229683,0.77712495,1.53124140,0.22567785,0.56384030,0.33677038,0.00000000
-1.97198599,2.28579328,0.00027626,0.05564030,0.79942821,1.56386564,0.24064805,0.60218444,0.36129699,0.00000000
-1.96598299,2.36933278,0.00026270,0.05894363,0.82160430,1.59749377,0.25545637,0.64090088,0.38572511,0.00000000
-1.95997999,2.45233471,0.00025211,0.06215431,0.84290533,1.63084494,0.26983327,0.67938765,0.40965526,0.00000000
-1.95397699,2.53277461,0.00024451,0.06522094,0.86260950,1.66266663,0.28350972,0.71703113,0.43268108,0.00000000
-1.94797399,2.60869008,0.00023996,0.06809440,0.88004080,1.69176994,0.29622403,0.75321951,0.45439941,0.00000000
-1.94197099,2.67823123,0.00023854,0.07072890,0.89458732,1.71706215,0.30772890,0.78735682,0.47442061,0.00000000
-1.93596798,2.73970745,0.00024038,0.07308307,0.90571734,1.73757518,0.31779826,0.81887693,0.49237908,0.00000000
-1.92996498,2.79162862,0.00024567,0.07512085,0.91299266,1.75248903,0.32623376,0.84725720,0.50794334,0.00000000
-1.92396198,2.83273952,0.00025468,0.07681229,0.91607874,1.76114947,0.33287050,0.87203097,0.52082524,0.00000000
-1.91795898,2.86204634,0.00026777,0.07813415,0.91475120,1.76307953,0.33758190,0.89279886,0.53078811,0.00000000
-1.91195598,2.87883466,0.00028540,0.07907036,0.90889860,1.75798472,0.34028338,0.90923811,0.53765329,0.00000000
-1.90595298,2.88267878,0.00030816,0.07961226,0.89852152,1.74575219,0.34093475,0.92110998,0.54130497,0.00000000
-1.89994997,2.87344256,0.00033679,0.07975867,0.88372818,1.72644438,0.33954127,0.92826482,0.54169299,0.00000000
-1.89394697,2.85127228,0.00037217,0.07951576,0.86472678,1.70028785,0.33615329,0.93064490,0.53883366,0.00000000
-1.88794397,2.81658261,0.00041536,0.07889683,0.84181527,1.66765824,0.33086458,0.92828483,0.53280849,0.00000000
-1.88194097,2.77003657,0.00046758,0.07792184,0.81536896,1.62906232,0.32380930,0.92130982,0.52376101,0.00000000
-1.87593797,2.71252088,0.00053022,0.07661691,0.78582652,1.58511825,0.31515808,0.90993182,0.51189182,0.00000000
-1.86993497,2.64511784,0.00060486,0.07501375,0.75367528,1.53653496,0.30511298,0.89444385,0.49745212,0.00000000
-1.86393197,2.56907518,0.00069322,0.07314889,0.71943615,1.48409165,0.29390197,0.87521274,0.48073604,0.00000000
-1.85792896,2.48577480,0.00079715,0.07106304,0.68364891,1.42861798,0.28177284,0.85267051,0.46207211,0.00000000
-1.85192596,2.39670142,0.00091861,0.06880029,0.64685834,1.37097572,0.26898697,0.82730467,0.44181419,0.00000000
-1.84592296,2.30341191,0.00105960,0.06640732,0.60960148,1.31204201,0.25581306,0.79964781,0.42033224,0.00000000
-1.83991996,2.20750573,0.00122213,0.06393265,0.57239647,1.25269449,0.24252111,0.77026648,0.39800324,0.00000000
-1.83391696,2.11059680,0.00140811,0.06142581,0.53573296,1.19379824,0.22937669,0.73974977,0.37520254,0.00000000
-1.82791396,2.01428674,0.00161931,0.05893655,0.50006438,1.13619432,0.21663571,0.70869766,0.35229584,0.00000000
-1.82191096,1.92013971,0.00185722,0.05651403,0.46580176,1.08068954,0.20453973,0.67770933,0.32963205,0.00000000
-1.81590795,1.82965827,0.00212301,0.05420602,0.43330926,1.02804732,0.19331185,0.64737153,0.30753707,0.00000000
-1.80990495,1.74426048,0.00241737,0.05205801,0.40290105,0.97897894,0.18315316,0.61824716,0.28630862,0.00000000
-1.80390195,1.66525769,0.00274043,0.05011242,0.37483951,0.93413516,0.17423983,0.59086422,0.26621212,0.00000000
-1.79789895,1.59383322,0.00309169,0.04840775,0.34933437,0.89409775,0.16672062,0.56570520,0.24747750,0.00000000
-1.79189595,1.53102184,0.00346987,0.04697775,0.32654272,0.85937091,0.16071500,0.54319717,0.23029707,0.00000000
-1.78589295,1.47769018,0.00387290,0.04585060,0.30656967,0.83037251,0.15631165,0.52370265,0.21482418,0.00000000
-1.77988994,1.43451861,0.00429784,0.04504821,0.28946951,0.80742530,0.15356735,0.50751156,0.20117270,0.00000000
-1.77388694,1.40198492,0.00474088,0.04458549,0.27524733,0.79074851,0.15250638,0.49483445,0.18941718,0.00000000
-1.76788394,1.38035053,0.00519733,0.04446982,0.26386092,0.78045000,0.15312017,0.48579717,0.17959355,0.00000000
-1.76188094,1.36965008,0.00566169,0.04470059,0.25522314,0.77651968,0.15536745,0.48043740,0.17170049,0.00000000
-1.75587794,1.36968496,0.00612769,0.04526894,0.24920462,0.77882463,0.15917484,0.47870299,0.16570110,0.00000000
-1.74987494,1.38002176,0.00658849,0.04615770,0.24563695,0.78710659,0.16443793,0.48045264,0.16152514,0.00000000
-1.74387194,1.39999629,0.00703673,0.04734149,0.24431635,0.80098221,0.17102287,0.48545876,0.15907156,0.00000000
-1.73786893,1.42872361,0.00746480,0.04878712,0.24500795,0.81994665,0.17876859,0.49341270,0.15821149,0.00000000
-1.73186593,1.46511458,0.00786503,0.05045418,0.24745069,0.84338087,0.18748967,0.50393250,0.15879156,0.00000000
-1.72586293,1.50789890,0.00822987,0.05229590,0.25136285,0.87056267,0.19697981,0.51657277,0.16063766,0.00000000
-1.71985993,1.55565449,0.00855218,0.05426017,0.25644824,0.90068165,0.20701607,0.53083676,0.16355890,0.00000000
-1.71385693,1.60684276,0.00882544,0.05629087,0.26240298,0.93285779,0.21736358,0.54619029,0.16735210,0.00000000
-1.70785393,1.65984880,0.00904397,0.05832926,0.26892265,0.96616333,0.22778094,0.56207709,0.17180640,0.00000000
-1.70185093,1.71302563,0.00920311,0.06031553,0.27570988,0.99964732,0.23802601,0.57793513,0.17670819,0.00000000
-1.69584792,1.76474093,0.00929943,0.06219046,0.28248194,1.03236210,0.24786194,0.59321354,0.18184617,0.00000000
-1.68984492,1.81342473,0.00933080,0.06389701,0.28897824,1.06339079,0.25706345,0.60738930,0.18701640,0.00000000
-1.68384192,1.85761650,0.00929652,0.06538199,0.29496747,1.09187482,0.26542290,0.61998341,0.19202732,0.00000000
-1.67783892,1.89600964,0.00919729,0.06659748,0.30025404,1.11704031,0.27275610,0.63057571,0.19670451,0.00000000
-1.67183592,1.92749174,0.00903526,0.06750219,0.30468363,1.13822238,0.27890762,0.63881790,0.20089509,0.00000000
-1.66583292,1.95117906,0.00881390,0.06806260,0.30814756,1.15488616,0.28375531,0.64444435,0.20447154,0.00000000
-1.65982991,1.96644351,0.00853790,0.06825381,0.31058576,1.16664370,0.28721386,0.64728002,0.20733487,0.00000000
-1.65382691,1.97293123,0.00821301,0.06806011,0.31198817,1.17326590,0.28923724,0.64724554,0.20941696,0.00000000
-1.64782391,1.97057170,0.00784586,0.06747528,0.31239450,1.17468892,0.28981990,0.64435890,0.21068191,0.00000000
-1.64182091,1.95957705,0.00744371,0.06650251,0.31189220,1.17101464,0.28899657,0.63873396,0.21112645,0.00000000
-1.63581791,1.94043140,0.00701426,0.06515410,0.31061274,1.16250508,0.28684071,0.63057569,0.21077916,0.00000000
-1.62981491,1.91387064,0.00656541,0.06345079,0.30872630,1.14957088,0.28346167,0.62017237,0.20969875,0.00000000
-1.62381191,1.88085338,0.00610499,0.06142089,0.30643491,1.13275434,0.27900050,0.60788506,0.20797121,0.00000000
-1.61780890,1.84252424,0.00564062,0.05909918,0.30396443,1.11270757,0.27362475,0.59413486,0.20570601,0.00000000
-1.61180590,1.80017088,0.00517948,0.05652560,0.30155555,1.09016667,0.26752230,0.57938825,0.20303153,0.00000000
-1.60580290,1.75517652,0.00472814,0.05374395,0.29945411,1.06592299,0.26089456,0.56414124,0.20008984,0.00000000
-1.59979990,1.70896983,0.00429249,0.05080041,0.29790119,1.04079263,0.25394926,0.54890287,0.19703094,0.00000000
-1.59379690,1.66297416,0.00387762,0.04774211,0.29712334,1.01558545,0.24689315,0.53417865,0.19400688,0.00000000
-1.58779390,1.61855806,0.00348778,0.04461582,0.29732315,0.99107485,0.23992482,0.52045452,0.19116579,0.00000000
-1.58179090,1.57698901,0.00312636,0.04146666,0.29867085,0.96796962,0.23322807,0.50818188,0.18864623,0.00000000
-1.57578789,1.53939201,0.00279592,0.03833701,0.30129691,0.94688877,0.22696591,0.49776414,0.18657187,0.00000000
-1.56978489,1.50671460,0.00249825,0.03526556,0.30528617,0.92834065,0.22127558,0.48954523,0.18504698,0.00000000
-1.56378189,1.47969921,0.00223442,0.03228665,0.31067365,0.91270685,0.21626459,0.48380033,0.18415260,0.00000000
-1.55777889,1.45886402,0.00200488,0.02942970,0.31744220,0.90023149,0.21200811,0.48072901,0.18394377,0.00000000
-1.55177589,1.44449245,0.00180957,0.02671899,0.32552205,0.89101635,0.20854759,0.48045103,0.18444775,0.00000000
-1.54577289,1.43663142,0.00164801,0.02417356,0.33479234,0.88502171,0.20589071,0.48300456,0.18566337,0.00000000
-1.53976988,1.43509826,0.00151943,0.02180731,0.34508447,0.88207272,0.20401261,0.48834706,0.18756137,0.00000000
-1.53376688,1.43949539,0.00142284,0.01962934,0.35618718,0.88187092,0.20285830,0.49635843,0.19008593,0.00000000
