energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
0.33316658,1.90963236,0.97909351,0.07657306,0.00291074,0.12058834,0.09320573,0.13486149,0.14736284,1.25693581
0.33916958,1.93823204,1.00289126,0.07550492,0.00289026,0.12563942,0.09324304,0.13659023,0.14901138,1.27779367
0.34517259,1.96325845,1.02429177,0.07427088,0.00286700,0.13080209,0.09298909,0.13820713,0.15038068,1.29635461
0.35117559,1.98411912,1.04295621,0.07288494,0.00284065,0.13594112,0.09244923,0.13965517,0.15143808,1.31221475
0.35717859,2.00019751,1.05853109,0.07135992,0.00281086,0.14091751,0.09162970,0.14087476,0.15214883,1.32494964
0.36318159,2.01087555,1.07065969,0.06970728,0.00277727,0.14559284,0.09053775,0.14180598,0.15247751,1.33412955
0.36918459,2.01555977,1.07899558,0.06793713,0.00273953,0.14983373,0.08918187,0.14239118,0.15238972,1.33933709
0.37518759,2.01370974,1.08321784,0.06605836,0.00269734,0.15351615,0.08757223,0.14257751,0.15185407,1.34018682
0.38119060,2.00486756,1.08304705,0.06407898,0.00265049,0.15652953,0.08572117,0.14231962,0.15084427,1.33634560
0.38719360,1.98868692,1.07826116,0.06200656,0.00259892,0.15878050,0.08364379,0.14158219,0.14934131,1.32755289
0.39319660,1.96496015,1.06871042,0.05984875,0.00254274,0.16019608,0.08135850,0.14034221,0.14733553,1.31363980
0.39919960,1.93364181,1.05433038,0.05761386,0.00248228,0.16072617,0.07888764,0.13859103,0.14482857,1.29454586
0.40520260,1.89486746,1.03515222,0.05531140,0.00241814,0.16034542,0.07625797,0.13633586,0.14183492,1.27033258
0.41120560,1.84896651,1.01130968,0.05295266,0.00235121,0.15905424,0.07350099,0.13360080,0.13838320,1.24119293
0.41720860,1.79646823,0.98304222,0.05055112,0.00228272,0.15687894,0.07065324,0.13042731,0.13451690,1.20745622
0.42321161,1.73810056,0.95069400,0.04812277,0.00221420,0.15387109,0.06775625,0.12687402,0.13029465,1.16958798
0.42921461,1.67478159,0.91470882,0.04568637,0.00214758,0.15010612,0.06485644,0.12301598,0.12578985,1.12818469
0.43521761,1.60760390,0.87562107,0.04326342,0.00208508,0.14568110,0.06200467,0.11894322,0.12108991,1.08396355
0.44122061,1.53781242,0.83404318,0.04087812,0.00202930,0.14071198,0.05925568,0.11475882,0.11629478,1.03774780
0.44722361,1.46677672,0.79065010,0.03855703,0.00198312,0.13533027,0.05666726,0.11057650,0.11151514,0.99044796
0.45322661,1.39595878,0.74616163,0.03632874,0.00194972,0.12967937,0.05429925,0.10651772,0.10687011,0.94303996
0.45922961,1.32687751,0.70132325,0.03422329,0.00193248,0.12391063,0.05221240,0.10270859,0.10248460,0.89654093
0.46523262,1.26107142,0.65688632,0.03227154,0.00193500,0.11817935,0.05046706,0.09927649,0.09848642,0.85198368
0.47123562,1.20006062,0.61358863,0.03050453,0.00196094,0.11264078,0.04912179,0.09634665,0.09500319,0.81039064
0.47723862,1.14530954,0.57213573,0.02895263,0.00201403,0.10744634,0.04823188,0.09403873,0.09215921,0.77274835
0.48324162,1.09819138,0.53318393,0.02764486,0.00209792,0.10274003,0.04784784,0.09246354,0.09007222,0.73998313
0.48924462,1.05995531,0.49732540,0.02660807,0.00221612,0.09865524,0.04801395,0.09171995,0.08885032,0.71293877
0.49524762,1.03169715,0.46507572,0.02586618,0.00237190,0.09531198,0.04876673,0.09189212,0.08858898,0.69235669
0.50125063,1.01433421,0.43686411,0.02543952,0.00256817,0.09281451,0.05013363,0.09304707,0.08936824,0.67885904
0.50725363,1.00858457,0.41302647,0.02534411,0.00280736,0.09124947,0.05213176,0.09523275,0.09125018,0.67293513
0.51325663,1.01495129,0.39380115,0.02559116,0.00309134,0.09068450,0.05476678,0.09847650,0.09427673,0.67493123
0.51925963,1.03371142,0.37932734,0.02618652,0.00342132,0.09116722,0.05803202,0.10278407,0.09846782,0.68504401
0.52526263,1.06491014,0.36964592,0.02713032,0.00379771,0.09272476,0.06190787,0.10813923,0.10381995,0.70331748
0.53126563,1.10835989,0.36470239,0.02841668,0.00422009,0.09536352,0.06636137,0.11450382,0.11030525,0.72964347
0.53726863,1.16364431,0.36435182,0.03003355,0.00468713,0.09906940,0.07134623,0.12181848,0.11787108,0.76376556
0.54327164,1.23012716,0.36836530,0.03196268,0.00519655,0.10380826,0.07680309,0.13000385,0.12644015,0.80528628
0.54927464,1.30696575,0.37643786,0.03417976,0.00574510,0.10952670,0.08266024,0.13896231,0.13591131,0.85367740
0.55527764,1.39312895,0.38819738,0.03665466,0.00632861,0.11615306,0.08883471,0.14858022,0.14616092,0.90829317
0.56128064,1.48741930,0.40321454,0.03935187,0.00694205,0.12359862,0.09523368,0.15873057,0.15704489,0.96838612
0.56728364,1.58849904,0.42101335,0.04223112,0.00757962,0.13175907,0.10175633,0.16927601,0.16840137,1.03312525
0.57328664,1.69491953,0.44108229,0.04524806,0.00823489,0.14051611,0.10829600,0.18007216,0.18005404,1.10161612
0.57928964,1.80515351,0.46288572,0.04835525,0.00890098,0.14973933,0.11474262,0.19097111,0.19181592,1.17292240
0.58529265,1.91762954,0.48587556,0.05150311,0.00957079,0.15928821,0.12098536,0.20182500,0.20349371,1.24608841
0.59129565,2.03076775,0.50950291,0.05464110,0.01023720,0.16901439,0.12691543,0.21248960,0.21489240,1.32016204
0.59729865,2.14301612,0.53322952,0.05771894,0.01089335,0.17876406,0.13242891,0.22282772,0.22582022,1.39421738
0.60330165,2.25288601,0.55653887,0.06068787,0.01153288,0.18838062,0.13742952,0.23271240,0.23609351,1.46737634
0.60930465,2.35898614,0.57894660,0.06350189,0.01215022,0.19770742,0.14183123,0.24202976,0.24554161,1.53882868
0.61530765,2.46005369,0.60001011,0.06611903,0.01274076,0.20659066,0.14556060,0.25068138,0.25401137,1.60784960
0.62131066,2.55498153,0.61933708,0.06850240,0.01330112,0.21488240,0.14855878,0.25858619,0.26137130,1.67381436
0.62731366,2.64284064,0.63659262,0.07062122,0.01382928,0.22244359,0.15078302,0.26568174,0.26751500,1.73620935
0.63331666,2.72289676,0.65150495,0.07245159,0.01432468,0.22914699,0.15220771,0.27192494,0.27236392,1.79463914
0.63931966,2.79462070,0.66386928,0.07397706,0.01478828,0.23488001,0.15282486,0.27729210,0.27586918,1.84882928
0.64532266,2.85769192,0.67354990,0.07518892,0.01522253,0.23954736,0.15264399,0.28177840,0.27801250,1.89862476
0.65132566,2.91199511,0.68048035,0.07608629,0.01563124,0.24307328,0.15169146,0.28539683,0.27880606,1.94398411
0.65732866,2.95761015,0.68466168,0.07667586,0.01601945,0.24540347,0.15000926,0.28817652,0.27829147,1.98496960
0.66333167,2.99479569,0.68615885,0.07697135,0.01639318,0.24650643,0.14765330,0.29016078,0.27653775,2.02173390
0.66933467,3.02396726,0.68509544,0.07699284,0.01675910,0.24637423,0.14469131,0.29140468,0.27363847,2.05450392
0.67533767,3.04567088,0.68164692,0.07676573,0.01712424,0.24502273,0.14120041,0.29197248,0.26970818,2.08356260
0.68134067,3.06055336,0.67603271,0.07631962,0.01749557,0.24249099,0.13726446,0.29193493,0.26487827,2.10922962
0.68734367,3.06933068,0.66850737,0.07568703,0.01787964,0.23884011,0.13297128,0.29136654,0.25929247,2.13184199
0.69334667,3.07275599,0.65935127,0.07490210,0.01828216,0.23415137,0.12840992,0.29034295,0.25310213,2.15173544
0.69934967,3.07158851,0.64886120,0.07399922,0.01870767,0.22852378,0.12366802,0.28893857,0.24646145,2.16922758
0.70535268,3.06656500,0.63734120,0.07301173,0.01915921,0.22207107,0.11882938,0.28722436,0.23952302,2.18460369
0.71135568,3.05837471,0.62509392,0.07197080,0.01963804,0.21491830,0.11397183,0.28526615,0.23243361,2.19810573
0.71735868,3.04763916,0.61241292,0.07090440,0.02014348,0.20719819,0.10916545,0.28312322,0.22533047,2.20992507
0.72336168,3.03489720,0.59957615,0.06983646,0.02067280,0.19904731,0.10447129,0.28084739,0.21833836,2.22019914
0.72936468,3.02059606,0.58684060,0.06878634,0.02122119,0.19060226,0.09994040,0.27848253,0.21156719,2.22901209
0.73536768,3.00508829,0.57443848,0.06776850,0.02178191,0.18199605,0.09561348,0.27606451,0.20511052,2.23639915
0.74137069,2.98863440,0.56257470,0.06679242,0.02234644,0.17335478,0.09152086,0.27362155,0.19904480,2.24235415
0.74737369,2.97141080,0.55142578,0.06586277,0.02290477,0.16479476,0.08768293,0.27117490,0.19342943,2.24683969
0.75337669,2.95352197,0.54113989,0.06497984,0.02344582,0.15642020,0.08411104,0.26873978,0.18830751,2.24979908
0.75937969,2.93501613,0.53183805,0.06414015,0.02395784,0.14832147,0.08080859,0.26632658,0.18370732,2.25116913
0.76538269,2.91590292,0.52361601,0.06333714,0.02442894,0.14057407,0.07777247,0.26394208,0.17964425,2.25089287
0.77138569,2.89617215,0.51654683,0.06256210,0.02484763,0.13323822,0.07499463,0.26159076,0.17612324,2.24893137
0.77738869,2.87581219,0.51068367,0.06180503,0.02520336,0.12635914,0.07246383,0.25927603,0.17314148,2.24527382
0.78339170,2.85482697,0.50606279,0.06105562,0.02548707,0.11996783,0.07016729,0.25700134,0.17069128,2.23994523
0.78939470,2.83325066,0.50270634,0.06030408,0.02569168,0.11408243,0.06809241,0.25477104,0.16876294,2.23301133
0.79539770,2.81115912,0.50062493,0.05954197,0.02581257,0.10870990,0.06622829,0.25259116,0.16734758,2.22458048
0.80140070,2.78867785,0.49981978,0.05876289,0.02584793,0.10384800,0.06456711,0.25046975,0.16643959,2.21480248
0.80740370,2.76598595,0.50028444,0.05796298,0.02579899,0.09948736,0.06310517,0.24841714,0.16603885,2.20386468
0.81340670,2.74331631,0.50200594,0.05714133,0.02567024,0.09561360,0.06184377,0.24644587,0.16615247,2.19198562
0.81940970,2.72095218,0.50496557,0.05630015,0.02546943,0.09220933,0.06078967,0.24457045,0.16679596,2.17940698
0.82541271,2.69922057,0.50913917,0.05544479,0.02520742,0.08925592,0.05995521,0.24280699,0.16799387,2.16638432
0.83141571,2.67848302,0.51449710,0.05458360,0.02489803,0.08673494,0.05935809,0.24117270,0.16977982,2.15317739
0.83741871,2.65912457,0.52100403,0.05372762,0.02455757,0.08462932,0.05902085,0.23968538,0.17219585,2.14004079
0.84342171,2.64154131,0.52861844,0.05289017,0.02420443,0.08292399,0.05896990,0.23836294,0.17529121,2.12721537
0.84942471,2.62612753,0.53729217,0.05208633,0.02385847,0.08160624,0.05923439,0.23722290,0.17912054,2.11492109
0.85542771,2.61326266,0.54696985,0.05133230,0.02354030,0.08066554,0.05984473,0.23628202,0.18374151,2.10335150
0.86143072,2.60329882,0.55758845,0.05064478,0.02327060,0.08009309,0.06083094,0.23555610,0.18921202,2.09267002
0.86743372,2.59654904,0.56907677,0.05004027,0.02306932,0.07988106,0.06222086,0.23505974,0.19558697,2.08300807
0.87343672,2.59327664,0.58135509,0.04953445,0.02295491,0.08002152,0.06403832,0.23480628,0.20291482,2.07446474
0.87943972,2.59368563,0.59433482,0.04914151,0.02294354,0.08050531,0.06630130,0.23480777,0.21123399,2.06710777
0.88544272,2.59791248,0.60791821,0.04887358,0.02304846,0.08132078,0.06902016,0.23507498,0.22056923,2.06097544
0.89144572,2.60601904,0.62199812,0.04874021,0.02327935,0.08245260,0.07219607,0.23561733,0.23092817,2.05607888
0.89744872,2.61798673,0.63645781,0.04874794,0.02364183,0.08388070,0.07581969,0.23644278,0.24229812,2.05240441
0.90345173,2.63371205,0.65117093,0.04889999,0.02413708,0.08557934,0.07987017,0.23755769,0.25464337,2.04991563
0.90945473,2.65300348,0.66600150,0.04919598,0.02476166,0.08751655,0.08431446,0.23896651,0.26790308,2.04855482
0.91545773,2.67557983,0.68080429,0.04963183,0.02550743,0.08965378,0.08910717,0.24067130,0.28198992,2.04824372
0.92146073,2.70107047,0.69542538,0.05019974,0.02636168,0.09194604,0.09419079,0.24267129,0.29678959,2.04888358
0.92746373,2.72901741,0.70970321,0.05088831,0.02730742,0.09434231,0.09949641,0.24496226,0.31216129,2.05035456
0.93346673,2.75887978,0.72347007,0.05168270,0.02832385,0.09678637,0.10494496,0.24753590,0.32793928,2.05251496
0.93946973,2.79004072,0.73655420,0.05256501,0.02938695,0.09921798,0.11044887,0.25037926,0.34393545,2.05520023
0.94547274,2.82181709,0.74878252,0.05351469,0.03047024,0.10157435,0.11591413,0.25347420,0.35994291,2.05822257
0.95147574,2.85347184,0.75998399,0.05450904,0.03154556,0.10379189,0.12124267,0.25679709,0.37574065,2.06137111
0.95747874,2.88422926,0.76999350,0.05552381,0.03258407,0.10580813,0.12633512,0.26031867,0.39109889,2.06441317
0.96348174,2.91329257,0.77865633,0.05653389,0.03355711,0.10756368,0.13109356,0.26400418,0.40578527,2.06709693
0.96948474,2.93986376,0.78583288,0.05751395,0.03443719,0.10900429,0.13542447,0.26781375,0.41957137,2.06915537
0.97548774,2.96316482,0.79140351,0.05843924,0.03519892,0.11008277,0.13924158,0.27170321,0.43223954,2.07031175
0.98149075,2.98245977,0.79527336,0.05928624,0.03581978,0.11076071,0.14246848,0.27562503,0.44358964,2.07028637
0.98749375,2.99707658,0.79737670,0.06003337,0.03628093,0.11100998,0.14504104,0.27952970,0.45344550,2.06880432
0.99349675,3.00642800,0.79768066,0.06066159,0.03656773,0.11081394,0.14690943,0.28336715,0.46166072,2.06560396
0.99949975,3.01003036,0.79618802,0.06115494,0.03667025,0.11016819,0.14803960,0.28708848,0.46812367,2.06044561
1.00550275,3.00751952,0.79293891,0.06150099,0.03658346,0.10908097,0.14841434,0.29064761,0.47276135,2.05311999
1.01150575,2.99866301,0.78801107,0.06169111,0.03630737,0.10757308,0.14803369,0.29400299,0.47554206,2.04345597
1.01750875,2.98336780,0.78151879,0.06172062,0.03584688,0.10567739,0.14691477,0.29711914,0.47647658,2.03132711
1.02351176,2.96168340,0.77361029,0.06158885,0.03521152,0.10343793,0.14509109,0.29996799,0.47561795,2.01665671
1.02951476,2.93379991,0.76446363,0.06129896,0.03441503,0.10090859,0.14261130,0.30252994,0.47305975,1.99942107
1.03551776,2.90004121,0.75428142,0.06085770,0.03347478,0.09815147,0.13953744,0.30479456,0.46893299,1.97965079
1.04152076,2.86085371,0.74328428,0.06027501,0.03241106,0.09523500,0.13594283,0.30676085,0.46340172,1.95743013
1.04752376,2.81679103,0.73170359,0.05956352,0.03124638,0.09223181,0.13190967,0.30843714,0.45665758,1.93289448
1.05352676,2.76849558,0.71977364,0.05873795,0.03000465,0.08921653,0.12752644,0.30984056,0.44891343,1.90622624
1.05952976,2.71667783,0.70772373,0.05781455,0.02871041,0.08626351,0.12288523,0.31099605,0.44039642,1.87764930
1.06553277,2.66209440,0.69577047,0.05681038,0.02738804,0.08344458,0.11807907,0.31193514,0.43134083,1.84742265
1.07153577,2.60552583,0.68411068,0.05574276,0.02606111,0.08082696,0.11319947,0.31269436,0.42198079,1.81583333
1.07753877,2.54775537,0.67291536,0.05462863,0.02475177,0.07847126,0.10833409,0.31331351,0.41254339,1.78318940
1.08354177,2.48954938,0.66232487,0.05348407,0.02348026,0.07642983,0.10356478,0.31383382,0.40324229,1.74981303
1.08954477,2.43164043,0.65244574,0.05232391,0.02226458,0.07474535,0.09896592,0.31429616,0.39427218,1.71603438
1.09554777,2.37471357,0.64334914,0.05116139,0.02112030,0.07344975,0.09460317,0.31473931,0.38580423,1.68218629
1.10155078,2.31939633,0.63507119,0.05000801,0.02006048,0.07256355,0.09053261,0.31519850,0.37798265,1.64860008
1.10755378,2.26625254,0.62761517,0.04887349,0.01909578,0.07209552,0.08680030,0.31570422,0.37092254,1.61560267
1.11355678,2.21578006,0.62095534,0.04776581,0.01823466,0.07204282,0.08344211,0.31628143,0.36470892,1.58351479
1.11955978,2.16841217,0.61504241,0.04669145,0.01748371,0.07239148,0.08048402,0.31694916,0.35939709,1.55265041
1.12556278,2.12452219,0.60981031,0.04565560,0.01684806,0.07311727,0.07794259,0.31772059,0.35501408,1.52331709
1.13156578,2.08443081,0.60518390,0.04466256,0.01633189,0.07418693,0.07582570,0.31860355,0.35156108,1.49581703
1.13756878,2.04841527,0.60108727,0.04371612,0.01593888,0.07555968,0.07413343,0.31960141,0.34901679,1.47044854
1.14357179,2.01671979,0.59745218,0.04281997,0.01567282,0.07718896,0.07285904,0.32071437,0.34734136,1.44750761
1.14957479,1.98956621,0.59422624,0.04197806,0.01553799,0.07902442,0.07199004,0.32194092,0.34648070,1.42728918
1.15557779,1.96716417,0.59138029,0.04119502,0.01553970,0.08101389,0.07150915,0.32327957,0.34637104,1.41008782
1.16158079,1.94971986,0.58891457,0.04047637,0.01568461,0.08310547,0.07139537,0.32473048,0.34694332,1.39619757
1.16758379,1.93744279,0.58686339,0.03982877,0.01598101,0.08524950,0.07162479,0.32629714,0.34812738,1.38591063
1.17358679,1.93054986,0.58529781,0.03926003,0.01643897,0.08740039,0.07217143,0.32798767,0.34985562,1.37951471
1.17958979,1.92926645,0.58432615,0.03877917,0.01707034,0.08951820,0.07300792,0.32981587,0.35206603,1.37728907
1.18559280,1.93382409,0.58409228,0.03839617,0.01788870,0.09156993,0.07410608,0.33180181,0.35470445,1.37949911
1.19159580,1.94445479,0.58477142,0.03812170,0.01890902,0.09353046,0.07543732,0.33397185,0.35772595,1.38638965
1.19759880,1.96138215,0.58656371,0.03796677,0.02014734,0.09538305,0.07697308,0.33635806,0.36109539,1.39817709
1.20360180,1.98480950,0.58968569,0.03794216,0.02162022,0.09711943,0.07868501,0.33899706,0.36478703,1.41504066
1.20960480,2.01490559,0.59435992,0.03805790,0.02334410,0.09873953,0.08054524,0.34192830,0.36878341,1.43711305
1.21560780,2.05178854,0.60080326,0.03832265,0.02533461,0.10025069,0.08252645,0.34519169,0.37307345,1.46447092
1.22161081,2.09550880,0.60921418,0.03874300,0.02760571,0.10166665,0.08460207,0.34882493,0.37765001,1.49712555
1.22761381,2.14603198,0.61975986,0.03932292,0.03016884,0.10300615,0.08674625,0.35286046,0.38250703,1.53501414
1.23361681,2.20322245,0.63256350,0.04006315,0.03303207,0.10429135,0.08893403,0.35732223,0.38763637,1.57799222
1.23961981,2.26682882,0.64769261,0.04096071,0.03619921,0.10554620,0.09114133,0.36222257,0.39302470,1.62582756
1.24562281,2.33647199,0.66514894,0.04200850,0.03966898,0.10679465,0.09334507,0.36755921,0.39865043,1.67819592
1.25162581,2.41163676,0.68486048,0.04319513,0.04343426,0.10805906,0.09552318,0.37331270,0.40448102,1.73467917
1.25762881,2.49166770,0.70667627,0.04450475,0.04748145,0.10935873,0.09765473,0.37944445,0.41047078,1.79476582
1.26363182,2.57576977,0.73036428,0.04591724,0.05179001,0.11070864,0.09971993,0.38589542,0.41655927,1.85785429
1.26963482,2.66301420,0.75561263,0.04740839,0.05633209,0.11211855,0.10170028,0.39258575,0.42267053,1.92325912
1.27563782,2.75234963,0.78203443,0.04895045,0.06107248,0.11359245,0.10357857,0.39941528,0.42871305,1.99021989
1.28164082,2.84261859,0.80917603,0.05051269,0.06596867,0.11512833,0.10533901,0.40626501,0.43458078,2.05791301
1.28764382,2.93257892,0.83652858,0.05206219,0.07097126,0.11671842,0.10696725,0.41299963,0.44015488,2.12546598
1.29364682,3.02092961,0.86354248,0.05356477,0.07602450,0.11834967,0.10845046,0.41947085,0.44530646,2.19197399
1.29964982,3.10634031,0.88964424,0.05498593,0.08106716,0.12000465,0.10977739,0.42552159,0.44990005,2.25651827
1.30565283,3.18748354,0.91425497,0.05629194,0.08603361,0.12166263,0.11093841,0.43099076,0.45379777,2.31818592
1.31165583,3.26306854,0.93680993,0.05745082,0.09085511,0.12330092,0.11192556,0.43571853,0.45686401,2.37609040
1.31765883,3.33187547,0.95677810,0.05843344,0.09546122,0.12489619,0.11273255,0.43955176,0.45897051,2.42939228
1.32366183,3.39278886,0.97368108,0.05921439,0.09978148,0.12642602,0.11335483,0.44234951,0.46000155,2.47731947
1.32966483,3.44482885,0.98711046,0.05977286,0.10374704,0.12787018,0.11378958,0.44398817,0.45985907,2.51918633
1.33566783,3.48717930,0.99674281,0.06009327,0.10729239,0.12921198,0.11403568,0.44436625,0.45846753,2.55441104
1.34167084,3.51921149,1.00235178,0.06016584,0.11035706,0.13043934,0.11409371,0.44340835,0.45577826,2.58253057
1.34767384,3.54050271,1.00381671,0.05998683,0.11288726,0.13154569,0.11396589,0.44106837,0.45177304,2.60321278
1.35367684,3.55084890,1.00112738,0.05955871,0.11483731,0.13253059,0.11365604,0.43733170,0.44646689,2.61626533
1.35967984,3.55027103,0.99438480,0.05888999,0.11617091,0.13340014,0.11316947,0.43221629,0.43990965,2.62164087
1.36568284,3.53901500,0.98379800,0.05799500,0.11686218,0.13416711,0.11251288,0.42577269,0.43218654,2.61943856
1.37168584,3.51754500,0.96967697,0.05689336,0.11689637,0.13485077,0.11169425,0.41808298,0.42341735,2.60990156
1.37768884,3.48653076,0.95242223,0.05560934,0.11627029,0.13547654,0.11072273,0.40925867,0.41375441,2.59341091
1.38369185,3.44682898,0.93251132,0.05417108,0.11499236,0.13607546,0.10960845,0.39943774,0.40337934,2.57047556
1.38969485,3.39945979,0.91048296,0.05260974,0.11308239,0.13668339,0.10836243,0.38878087,0.39249854,2.54171917
1.39569785,3.34557883,0.88691940,0.05095854,0.11057097,0.13734017,0.10699640,0.37746716,0.38133772,2.50786373
1.40170085,3.28644592,0.86242780,0.04925178,0.10749858,0.13808852,0.10552267,0.36568933,0.37013546,2.46971070
1.40770385,3.22339122,0.83762114,0.04752387,0.10391448,0.13897296,0.10395397,0.35364885,0.35913614,2.42811997
1.41370685,3.15777984,0.81309949,0.04580841,0.09987531,0.14003855,0.10230331,0.34155087,0.34858238,2.38398733
1.41970985,3.09097587,0.78943216,0.04413729,0.09544352,0.14132958,0.10058383,0.32959940,0.33870731,2.33822090
1.42571286,3.02430673,0.76714126,0.04253990,0.09068578,0.14288818,0.09880861,0.31799271,0.32972686,2.29171730
1.43171586,2.95902883,0.74668722,0.04104245,0.08567125,0.14475291,0.09699052,0.30691908,0.32183246,2.24533801
1.43771886,2.89629535,0.72845649,0.03966738,0.08046987,0.14695723,0.09514198,0.29655314,0.31518431,2.19988679
1.44372186,2.83712697,0.71275183,0.03843291,0.07515076,0.14952800,0.09327477,0.28705264,0.30990555,2.15608857
1.44972486,2.78238636,0.69978533,0.03735277,0.06978073,0.15248399,0.09139976,0.27855591,0.30607751,2.11457063
1.45572786,2.73275718,0.68967420,0.03643596,0.06442289,0.15583444,0.08952666,0.27117984,0.30373626,2.07584659
1.46173087,2.68872805,0.68243954,0.03568675,0.05913554,0.15957765,0.08766374,0.26501852,0.30287067,2.04030375
1.46773387,2.65058223,0.67800791,0.03510474,0.05397122,0.16369989,0.08581754,0.26014246,0.30342197,2.00819433
1.47373687,2.61839333,0.67621559,0.03468509,0.04897603,0.16817434,0.08399265,0.25659828,0.30528503,1.97963090
1.47973987,2.59202723,0.67681552,0.03441882,0.04418917,0.17296052,0.08219151,0.25440895,0.30831119,1.95458626
1.48574287,2.57115039,0.67948658,0.03429325,0.03964271,0.17800403,0.08041417,0.25357451,0.31231269,1.93289799
1.49174587,2.55524445,0.68384495,0.03429253,0.03536159,0.18323669,0.07865834,0.25407306,0.31706851,1.91427735
1.49774887,2.54362657,0.68945727,0.03439817,0.03136386,0.18857729,0.07691928,0.25586214,0.32233149,1.89832257
1.50375188,2.53547520,0.69585519,0.03458974,0.02766096,0.19393278,0.07519006,0.25888040,0.32783643,1.88453581
1.50975488,2.52986018,0.70255084,0.03484552,0.02425833,0.19920010,0.07346171,0.26304937,0.33330889,1.87234338
1.51575788,2.52577641,0.70905281,0.03514319,0.02115597,0.20426843,0.07172366,0.26827542,0.33847438,1.86111826
1.52176088,2.52217966,0.71488218,0.03546053,0.01834916,0.20902209,0.06996419,0.27445185,0.34306759,1.85020421
1.52776388,2.51802337,0.71958792,0.03577608,0.01582922,0.21334365,0.06817101,0.28146090,0.34684133,1.83894028
1.53376688,2.51229500,0.72276139,0.03606974,0.01358424,0.21711755,0.06633195,0.28917585,0.34957473,1.82668486
1.53976988,2.50405049,0.72404929,0.03632336,0.01159988,0.22023371,0.06443562,0.29746307,0.35108057,1.81283824
1.54577289,2.49244566,0.72316478,0.03652116,0.00986007,0.22259131,0.06247213,0.30618395,0.35121128,1.79686272
1.55177589,2.47676332,0.71989632,0.03665016,0.00834772,0.22410236,0.06043377,0.31519689,0.34986357,1.77829958
1.55777889,2.45643518,0.71411404,0.03670045,0.00704530,0.22469502,0.05831562,0.32435905,0.34698135,1.75678224
1.56378189,2.43105800,0.70577347,0.03666535,0.00593539,0.22431648,0.05611611,0.33352824,0.34255710,1.73204532
1.56978489,2.40040336,0.69491659,0.03654149,0.00500120,0.22293527,0.05383732,0.34256459,0.33663150,1.70392932
1.57578789,2.36442131,0.68167027,0.03632881,0.00422690,0.22054289,0.05148532,0.35133232,0.32929153,1.67238112
1.58179090,2.32323790,0.66624226,0.03603041,0.00359796,0.21715472,0.04907021,0.35970149,0.32066711,1.63745051
1.58779390,2.27714708,0.64891504,0.03565240,0.00310137,0.21281003,0.04660602,0.36754970,0.31092654,1.59928326
1.59379690,2.22659791,0.63003773,0.03520359,0.00272581,0.20757136,0.04411049,0.37476392,0.30027095,1.55811133
1.59979990,2.17217760,0.61001666,0.03469522,0.00246172,0.20152297,0.04160468,0.38124227,0.28892803,1.51424101
1.60580290,2.11459174,0.58930476,0.03414060,0.00230133,0.19476865,0.03911242,0.38689587,0.27714539,1.46803967
1.61180590,2.05464229,0.56839033,0.03355474,0.00223863,0.18742896,0.03665967,0.39165059,0.26518367,1.41992192
1.61780890,1.99320472,0.54778553,0.03295398,0.00226928,0.17963787,0.03427386,0.39544884,0.25330979,1.37033598
1.62381191,1.93120472,0.52801490,0.03235559,0.00239044,0.17153918,0.03198310,0.39825115,0.24179047,1.31975065
1.62981491,1.86959561,0.50960417,0.03177742,0.00260063,0.16328262,0.02981543,0.40003752,0.23088623,1.26864363
1.63581791,1.80933668,0.49306969,0.03123749,0.00289948,0.15501996,0.02779807,0.40080857,0.22084594,1.21749130
1.64182091,1.75137320,0.47890846,0.03075367,0.00328749,0.14690116,0.02595669,0.40058620,0.21190202,1.16676029
1.64782391,1.69661805,0.46758902,0.03034329,0.00376575,0.13907077,0.02431480,0.39941382,0.20426637,1.11690086
1.65382691,1.64593535,0.45954317,0.03002282,0.00433565,0.13166463,0.02289314,0.39735608,0.19812689,1.06834193
1.65982991,1.60012598,0.45515857,0.02980753,0.00499858,0.12480704,0.02170926,0.39449795,0.19364477,1.02148770
1.66583292,1.55991510,0.45477225,0.02971115,0.00575563,0.11860838,0.02077708,0.39094317,0.19095231,0.97671562
1.67183592,1.52594151,0.45866503,0.02974555,0.00660730,0.11316340,0.02010669,0.38681217,0.19015136,0.93437529
1.67783892,1.49874896,0.46705689,0.02992044,0.00755323,0.10854998,0.01970416,0.38223932,0.19131227,0.89478827
1.68384192,1.47877937,0.48010336,0.03024306,0.00859200,0.10482863,0.01957152,0.37736971,0.19447342,0.85824823
1.68984492,1.46636804,0.49789296,0.03071794,0.00972089,0.10204253,0.01970681,0.37235557,0.19964119,0.82502164
1.69584792,1.46174110,0.52044596,0.03134664,0.01093580,0.10021818,0.02010429,0.36735233,0.20679052,0.79534843
1.70185093,1.46501523,0.54771431,0.03212767,0.01223116,0.09936661,0.02075469,0.36251469,0.21586602,0.76944286
1.70785393,1.47619993,0.57958317,0.03305628,0.01359991,0.09948508,0.02164561,0.35799262,0.22678362,0.74749445
1.71385693,1.49520253,0.61587392,0.03412455,0.01503363,0.10055920,0.02276198,0.35392769,0.23943292,0.72966888
1.71985993,1.52183597,0.65634883,0.03532142,0.01652263,0.10256540,0.02408662,0.35044961,0.25368013,0.71610912
