energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,4.80297660,1.00441894,4.16302602,0.00316013,0.10232599,0.65526470,0.00129331
-4.29514757,4.65557065,0.97371927,4.02704743,0.00327464,0.10088509,0.64338215,0.00126015
-4.28914457,4.53065203,0.94553158,3.91182741,0.00342147,0.09977085,0.63367726,0.00123897
-4.28314157,4.43010688,0.92033317,3.81895078,0.00360197,0.09903756,0.62644324,0.00123010
-4.27713857,4.35548526,0.89856934,3.74968253,0.00381698,0.09873662,0.62195034,0.00123370
-4.27113557,4.30795210,0.88063780,3.70493028,0.00406680,0.09891449,0.62043426,0.00124974
-4.26513257,4.28824405,0.86687319,3.68521279,0.00435114,0.09961051,0.62208469,0.00127805
-4.25912956,4.29663411,0.85753240,3.69063584,0.00466907,0.10085487,0.62703438,0.00131824
-4.25312656,4.33290574,0.85278146,3.72087665,0.00501908,0.10266658,0.63534930,0.00136975
-4.24712356,4.39633813,0.85268462,3.77517797,0.00539901,0.10505185,0.64702042,0.00143185
-4.24112056,4.48570388,0.85719623,3.85235248,0.00580614,0.10800272,0.66195756,0.00150364
-4.23511756,4.59927993,0.86615601,3.95079817,0.00623723,0.11149624,0.67998579,0.00158405
-4.22911456,4.73487244,0.87928815,4.06852465,0.00668853,0.11549409,0.70084454,0.00167190
-4.22311156,4.88985525,0.89620438,4.20319017,0.00715593,0.11994289,0.72418985,0.00176585
-4.21710855,5.06122167,0.91641120,4.35214882,0.00763503,0.12477502,0.74959968,0.00186447
-4.21110555,5.24564818,0.93932115,4.51250658,0.00812120,0.12991007,0.77658225,0.00196628
-4.20510255,5.43956861,0.96426778,4.68118498,0.00860975,0.13525688,0.80458733,0.00206971
-4.19909955,5.63925648,0.99052381,4.85499047,0.00909602,0.14071599,0.83301991,0.00217320
-4.19309655,5.84091304,1.01732194,5.03068749,0.00957545,0.14618259,0.86125605,0.00227518
-4.18709355,6.04075823,1.04387731,5.20507298,0.01004377,0.15154960,0.88866012,0.00237413
-4.18109055,6.23512150,1.06941089,5.37505009,0.01049700,0.15671096,0.91460289,0.00246861
-4.17508754,6.42052950,1.09317275,5.53769868,0.01093158,0.16156492,0.93847972,0.00255726
-4.16908454,6.59378777,1.11446424,5.69034063,0.01134444,0.16601706,0.95972819,0.00263887
-4.16308154,6.75205385,1.13265816,5.83059780,0.01173301,0.16998307,0.97784432,0.00271234
-4.15707854,6.89289939,1.14721612,5.95644115,0.01209526,0.17339109,0.99239696,0.00277678
-4.15107554,7.01435962,1.15770230,6.06622976,0.01242971,0.17618347,1.00303955,0.00283145
-4.14507254,7.11496885,1.16379329,6.15873875,0.01273539,0.17831796,1.00951897,0.00287585
-4.13906953,7.19378136,1.16528343,6.23317585,0.01301183,0.17976822,1.01168112,0.00290963
-4.13306653,7.25037756,1.16208583,6.28918642,0.01325902,0.18052372,1.00947306,0.00293267
-4.12706353,7.28485596,1.15422904,6.32684749,0.01347733,0.18058898,1.00294180,0.00294506
-4.12106053,7.29781182,1.14184972,6.34665146,0.01366746,0.17998236,0.99222972,0.00294707
-4.11505753,7.29030402,1.12518196,6.34948049,0.01383038,0.17873431,0.97756714,0.00293913
-4.10905453,7.26381166,1.10454374,6.33657275,0.01396726,0.17688537,0.95926230,0.00292186
-4.10305153,7.22018250,1.08032151,6.30948201,0.01407944,0.17448396,0.93768929,0.00289602
-4.09704852,7.16157506,1.05295358,6.27003182,0.01416837,0.17158411,0.91327463,0.00286247
-4.09104552,7.09039658,1.02291325,6.22026577,0.01423556,0.16824327,0.88648289,0.00282219
-4.08504252,7.00923846,0.99069243,6.16239508,0.01428262,0.16452036,0.85780220,0.00277623
-4.07903952,6.92081119,0.95678647,6.09874474,0.01431121,0.16047404,0.82772999,0.00272568
-4.07303652,6.82788003,0.92168086,6.03169930,0.01432306,0.15616140,0.79675970,0.00267164
-4.06703352,6.73320289,0.88584010,5.96364925,0.01432001,0.15163704,0.76536868,0.00261523
-4.06103052,6.63947138,0.84969914,5.89693883,0.01430402,0.14695254,0.73400780,0.00255751
-4.05502751,6.54925580,0.81365748,5.83381598,0.01427721,0.14215636,0.70309285,0.00249952
-4.04902451,6.46495493,0.77807579,5.77638524,0.01424190,0.13729410,0.67299793,0.00244221
-4.04302151,6.38875102,0.74327494,5.72656416,0.01420064,0.13240900,0.64405088,0.00238645
-4.03701851,6.32257048,0.70953718,5.68604398,0.01415619,0.12754269,0.61653060,0.00233300
-4.03101551,6.26805086,0.67710899,5.65625527,0.01411161,0.12273602,0.59066616,0.00228252
-4.02501251,6.22651441,0.64620513,5.63833933,0.01407017,0.11803002,0.56663753,0.00223552
-4.01900950,6.19894881,0.61701365,5.63312604,0.01403539,0.11346665,0.54457766,0.00219240
-4.01300650,6.18599548,0.58970115,5.64111900,0.01401097,0.10908957,0.52457565,0.00215344
-4.00700350,6.18794586,0.56441801,5.66248849,0.01400072,0.10494464,0.50668071,0.00211878
-4.00100050,6.20474604,0.54130331,5.69707309,0.01400854,0.10108019,0.49090678,0.00208844
-3.99499750,6.23600991,0.52048890,5.74439005,0.01403827,0.09754709,0.47723736,0.00206233
-3.98899450,6.28104081,0.50210272,5.80365462,0.01409366,0.09439844,0.46563056,0.00204026
-3.98299150,6.33886131,0.48627094,5.87380828,0.01417820,0.09168909,0.45602397,0.00202196
-3.97698849,6.40825057,0.47311897,5.95355495,0.01429505,0.08947485,0.44833937,0.00200711
-3.97098549,6.48778822,0.46277131,6.04140460,0.01444692,0.08781145,0.44248701,0.00199531
-3.96498249,6.57590346,0.45535021,6.13572253,0.01463599,0.08675338,0.43836940,0.00198615
-3.95897949,6.67092755,0.45097325,6.23478283,0.01486378,0.08635246,0.43588460,0.00197924
-3.95297649,6.77114793,0.44974988,6.33682394,0.01513107,0.08665637,0.43492877,0.00197415
-3.94697349,6.87486155,0.45177708,6.44010401,0.01543786,0.08770706,0.43539818,0.00197054
-3.94097049,6.98042538,0.45713431,6.54295381,0.01578325,0.08953917,0.43719041,0.00196807
-3.93496748,7.08630179,0.46587774,6.64382496,0.01616545,0.09217837,0.44020496,0.00196650
-3.92896448,7.19109685,0.47803427,6.74133133,0.01658173,0.09563987,0.44434315,0.00196563
-3.92296148,7.29358999,0.49359520,6.83428191,0.01702841,0.09992695,0.44950741,0.00196536
-3.91695848,7.39275369,0.51251007,6.92170383,0.01750085,0.10502971,0.45560009,0.00196567
-3.91095548,7.48776283,0.53468075,7.00285476,0.01799352,0.11092401,0.46252180,0.00196660
-3.90495248,7.57799350,0.55995629,7.07722460,0.01850000,0.11757072,0.47016949,0.00196827
-3.89894947,7.66301213,0.58812862,7.14452684,0.01901306,0.12491530,0.47843439,0.00197087
-3.89294647,7.74255615,0.61892958,7.20468084,0.01952479,0.13288775,0.48720005,0.00197461
-3.88694347,7.81650814,0.65202961,7.25778650,0.02002663,0.14140310,0.49634054,0.00197976
-3.88094047,7.88486560,0.68703832,7.30409349,0.02050959,0.15036234,0.50571917,0.00198658
-3.87493747,7.94770902,0.72350723,7.34396748,0.02096437,0.15965382,0.51518774,0.00199535
-3.86893447,8.00517084,0.76093491,7.37785576,0.02138153,0.16915535,0.52458660,0.00200631
-3.86293147,8.05740785,0.79877453,7.40625475,0.02175172,0.17873660,0.53374556,0.00201965
-3.85692846,8.10457928,0.83644384,7.42968172,0.02206593,0.18826214,0.54248583,0.00203554
-3.85092546,8.14683223,0.87333744,7.44865255,0.02231564,0.19759481,0.55062275,0.00205405
-3.84492246,8.18429591,0.90884096,7.46366683,0.02249316,0.20659934,0.55796963,0.00207521
-3.83891946,8.21708474,0.94234691,7.47520119,0.02259183,0.21514621,0.56434225,0.00209897
-3.83291646,8.24531053,0.97327139,7.48371077,0.02260622,0.22311546,0.56956402,0.00212518
-3.82691346,8.26910230,1.00107129,7.48963855,0.02253240,0.23040039,0.57347148,0.00215366
-3.82091046,8.28863246,1.02526102,7.49343110,0.02236810,0.23691092,0.57591999,0.00218416
-3.81490745,8.30414704,1.04542813,7.49555929,0.02211283,0.24257643,0.57678913,0.00221637
-3.80890445,8.31599748,1.06124707,7.49654193,0.02176800,0.24734800,0.57598763,0.00224997
-3.80290145,8.32467125,1.07249035,7.49696995,0.02133693,0.25119987,0.57345750,0.00228464
-3.79689845,8.33081883,1.07903646,7.49752908,0.02082484,0.25413004,0.56917709,0.00232006
-3.79089545,8.33527427,1.08087418,7.49901865,0.02023875,0.25615987,0.56316281,0.00235594
-3.78489245,8.33906772,1.07810292,7.50236483,0.01958733,0.25733289,0.55546951,0.00239206
-3.77888944,8.34342806,1.07092899,7.50862675,0.01888067,0.25771260,0.54618930,0.00242826
-3.77288644,8.34977504,1.05965789,7.51899459,0.01813005,0.25737952,0.53544890,0.00246447
-3.76688344,8.35970065,1.04468300,7.53477926,0.01734757,0.25642757,0.52340558,0.00250073
-3.76088044,8.37494021,1.02647105,7.55739373,0.01654590,0.25495996,0.51024202,0.00253716
-3.75487744,8.39733448,1.00554513,7.58832688,0.01573786,0.25308473,0.49616002,0.00257402
-3.74887444,8.42878415,0.98246599,7.62911073,0.01493607,0.25091026,0.48137376,0.00261167
-3.74287144,8.47119908,0.95781243,7.68128271,0.01415266,0.24854086,0.46610261,0.00265057
-3.73686843,8.52644430,0.93216175,7.74634457,0.01339891,0.24607274,0.45056403,0.00269125
-3.73086543,8.59628512,0.90607109,7.82571956,0.01268500,0.24359041,0.43496677,0.00273435
-3.72486243,8.68233373,0.88006043,7.92070985,0.01201976,0.24116392,0.41950487,0.00278052
-3.71885943,8.78599908,0.85459798,8.03245552,0.01141054,0.23884669,0.40435241,0.00283046
-3.71285643,8.90844190,0.83008845,8.16189663,0.01086307,0.23667439,0.38965954,0.00288486
-3.70685343,9.05053603,0.80686454,8.30973941,0.01038145,0.23466458,0.37554968,0.00294436
-3.70085043,9.21283704,0.78518193,8.47642734,0.00996810,0.23281723,0.36211802,0.00300956
-3.69484742,9.39555851,0.76521758,8.66211782,0.00962387,0.23111612,0.34943134,0.00308094
-3.68884442,9.59855632,0.74707136,8.86666448,0.00934817,0.22953076,0.33752899,0.00315888
-3.68284142,9.82132067,0.73077052,9.08960556,0.00913905,0.22801899,0.32642486,0.00324358
-3.67683842,10.06297571,0.71627664,9.33015823,0.00899343,0.22652987,0.31611033,0.00333510
-3.67083542,10.32228635,0.70349448,9.58721895,0.00890731,0.22500682,0.30655764,0.00343327
-3.66483242,10.59767199,0.69228219,9.85936990,0.00887593,0.22339081,0.29772386,0.00353776
-3.65882941,10.88722698,0.68246222,10.14489170,0.00889400,0.22162339,0.28955480,0.00364800
-3.65282641,11.18874748,0.67383246,10.44178249,0.00895592,0.21964955,0.28198903,0.00376321
-3.64682341,11.49976487,0.66617705,10.74778373,0.00905596,0.21742012,0.27496155,0.00388243
-3.64082041,11.81758567,0.65927638,11.06041294,0.00918842,0.21489384,0.26840703,0.00400449
-3.63481741,12.13933786,0.65291603,11.37700357,0.00934782,0.21203883,0.26226266,0.00412808
-3.62881441,12.46202363,0.64689445,11.69475201,0.00952902,0.20883365,0.25647027,0.00425172
-3.62281141,12.78257811,0.64102902,12.01077153,0.00972732,0.20526778,0.25097797,0.00437386
-3.61680840,13.09793352,0.63516079,12.32215234,0.00993859,0.20134171,0.24574114,0.00449286
-3.61080540,13.40508754,0.62915759,12.62602685,0.01015935,0.19706659,0.24072292,0.00460705
-3.60480240,13.70117440,0.62291592,12.91963850,0.01038680,0.19246350,0.23589425,0.00471480
-3.59879940,13.98353672,0.61636153,13.20041186,0.01061887,0.18756254,0.23123348,0.00481452
-3.59279640,14.24979529,0.60944899,13.46602171,0.01085428,0.18240164,0.22672576,0.00490472
-3.58679340,14.49791429,0.60216042,13.71445781,0.01109250,0.17702531,0.22236221,0.00498409
-3.58079040,14.72625836,0.59450351,13.94408248,0.01133376,0.17148327,0.21813896,0.00505144
-3.57478739,14.93363862,0.58650906,14.15367750,0.01157902,0.16582906,0.21405619,0.00510585
-3.56878439,15.11934452,0.57822809,14.34247743,0.01182988,0.16011880,0.21011718,0.00514658
-3.56278139,15.28315868,0.56972877,14.51018654,0.01208856,0.15440978,0.20632734,0.00517320
-3.55677839,15.42535299,0.56109303,14.65697750,0.01235771,0.14875935,0.20269339,0.00518547
-3.55077539,15.54666452,0.55241326,14.78347043,0.01264033,0.14322377,0.19922258,0.00518348
-3.54477239,15.64825126,0.54378879,14.89069230,0.01293961,0.13785716,0.19592201,0.00516751
-3.53876938,15.73162860,0.53532245,14.98001740,0.01325873,0.13271059,0.19279795,0.00513811
-3.53276638,15.79858855,0.52711717,15.05309108,0.01360068,0.12783125,0.18985531,0.00509602
-3.52676338,15.85110523,0.51927267,15.11173985,0.01396803,0.12326175,0.18709712,0.00504218
-3.52076038,15.89123058,0.51188230,15.15787183,0.01436274,0.11903952,0.18452403,0.00497766
-3.51475738,15.92098552,0.50503014,15.19337264,0.01478595,0.11519632,0.18213394,0.00490363
-3.50875438,15.94225209,0.49878836,15.22000183,0.01523779,0.11175798,0.17992160,0.00482132
-3.50275138,15.95667220,0.49321501,15.23929567,0.01571719,0.10874416,0.17787834,0.00473202
-3.49674837,15.96555877,0.48835227,15.25248149,0.01622183,0.10616837,0.17599189,0.00463696
-3.49074537,15.96982418,0.48422524,15.26040865,0.01674795,0.10403810,0.17424631,0.00453734
-3.48474237,15.96993035,0.48084137,15.26350013,0.01729046,0.10235514,0.17262205,0.00443427
-3.47873937,15.96586347,0.47819043,15.26172777,0.01784284,0.10111601,0.17109618,0.00432878
-3.47273637,15.95713515,0.47624526,15.25461293,0.01839735,0.10031252,0.16964272,0.00422173
-3.46673337,15.94281020,0.47496307,15.24125263,0.01894513,0.09993241,0.16823323,0.00411386
-3.46073037,15.92155967,0.47428726,15.22037016,0.01947644,0.09996012,0.16683747,0.00400576
-3.45472736,15.89173634,0.47414985,15.19038729,0.01998095,0.10037743,0.16542422,0.00389787
-3.44872436,15.85146858,0.47447412,15.14951424,0.02044802,0.10116418,0.16396217,0.00379050
-3.44272136,15.79876724,0.47517758,15.09585238,0.02086706,0.10229888,0.16242092,0.00368381
-3.43671836,15.73163957,0.47617494,15.02750377,0.02122793,0.10375915,0.16077196,0.00357786
-3.43071536,15.64820379,0.47738099,14.94268160,0.02152123,0.10552206,0.15898961,0.00347261
-3.42471236,15.54679784,0.47871332,14.83981506,0.02173870,0.10756425,0.15705190,0.00336796
-3.41870935,15.42607623,0.48009453,14.71764304,0.02187352,0.10986186,0.15494130,0.00326373
-3.41270635,15.28508970,0.48145409,14.57529136,0.02192054,0.11239034,0.15264529,0.00315974
-3.40670335,15.12334349,0.48272958,14.41232942,0.02187655,0.11512398,0.15015677,0.00305581
-3.40070035,14.94083113,0.48386734,14.22880346,0.02174038,0.11803549,0.14747419,0.00295174
-3.39469735,14.73804253,0.48482262,14.02524491,0.02151302,0.12109531,0.14460156,0.00284738
-3.38869435,14.51594626,0.48555909,13.80265379,0.02119755,0.12427109,0.14154815,0.00274264
-3.38269135,14.27594768,0.48604803,13.56245871,0.02079916,0.12752713,0.13832814,0.00263746
-3.37668834,14.01982592,0.48626709,13.30645615,0.02032496,0.13082398,0.13495999,0.00253187
-3.37068534,13.74965382,0.48619896,13.03673304,0.01978382,0.13411824,0.13146584,0.00242593
-3.36468234,13.46770583,0.48582989,12.75557729,0.01918614,0.13736260,0.12787070,0.00231979
-3.35867934,13.17635948,0.48514843,12.46538174,0.01854358,0.14050615,0.12420179,0.00221368
-3.35267634,12.87799620,0.48414433,12.16854694,0.01786879,0.14349506,0.12048777,0.00210785
-3.34667334,12.57490711,0.48280784,11.86738831,0.01717511,0.14627353,0.11675814,0.00200261
-3.34067034,12.26920886,0.48112947,11.56405259,0.01647630,0.14878503,0.11304270,0.00189834
-3.33466733,11.96277392,0.47910023,11.26044781,0.01578625,0.15097387,0.10937117,0.00179542
-3.32866433,11.65717862,0.47671234,10.95819015,0.01511873,0.15278687,0.10577287,0.00169424
-3.32266133,11.35367099,0.47396050,10.65856970,0.01448720,0.15417527,0.10227665,0.00159523
-3.31665833,11.05315933,0.47084349,10.36253625,0.01390456,0.15509657,0.09891083,0.00149878
-3.31065533,10.75622112,0.46736608,10.07070470,0.01338302,0.15551638,0.09570334,0.00140531
-3.30465233,10.46313047,0.46354105,9.78337877,0.01293395,0.15541010,0.09268182,0.00131517
-3.29864932,10.17390167,0.45939131,9.50059058,0.01256775,0.15476432,0.08987387,0.00122871
-3.29264632,9.88834516,0.45495167,9.22215280,0.01229379,0.15357795,0.08730717,0.00114625
-3.28664332,9.60613188,0.45027041,8.94771961,0.01212030,0.15186288,0.08500967,0.00106805
-3.28064032,9.32686161,0.44541019,8.67685223,0.01205431,0.14964421,0.08300961,0.00099435
-3.27463732,9.05013071,0.44044842,8.40908482,0.01210158,0.14696004,0.08133543,0.00092534
-3.26863432,8.77559512,0.43547673,8.14398676,0.01226655,0.14386065,0.08001563,0.00086116
-3.26263132,8.50302487,0.43059973,7.88121746,0.01255230,0.14040734,0.07907834,0.00080192
-3.25662831,8.23234686,0.42593277,7.62057101,0.01296043,0.13667070,0.07855083,0.00074768
-3.25062531,7.96367384,0.42159890,7.36200805,0.01349108,0.13272857,0.07845882,0.00069847
-3.24462231,7.69731809,0.41772509,7.10567381,0.01414283,0.12866367,0.07882567,0.00065428
-3.23861931,7.43378962,0.41443766,6.85190156,0.01491266,0.12456097,0.07967142,0.00061506
-3.23261631,7.17377929,0.41185733,6.60120204,0.01579595,0.12050500,0.08101176,0.00058074
-3.22661331,6.91812857,0.41009388,6.35424009,0.01678639,0.11657708,0.08285703,0.00055120
-3.22061031,6.66778799,0.40924078,6.11180031,0.01787605,0.11285270,0.08521108,0.00052629
-3.21460730,6.42376730,0.40936997,5.87474447,0.01905534,0.10939901,0.08807034,0.00050583
-3.20860430,6.18708049,0.41052715,5.64396348,0.02031310,0.10627265,0.09142291,0.00048963
-3.20260130,5.95868940,0.41272770,5.42032715,0.02163665,0.10351801,0.09524788,0.00047742
-3.19659830,5.73944914,0.41595367,5.20463489,0.02301191,0.10116580,0.09951484,0.00046895
-3.19059530,5.53005905,0.42015183,4.99757046,0.02442353,0.09923227,0.10418369,0.00046389
-3.18459230,5.33102182,0.42523324,4.79966342,0.02585509,0.09771887,0.10920477,0.00046192
-3.17858929,5.14261350,0.43107420,4.61125963,0.02728932,0.09661254,0.11451936,0.00046267
-3.17258629,4.96486612,0.43751884,4.43250243,0.02870834,0.09588652,0.12006054,0.00046575
-3.16658329,4.79756396,0.44438327,4.26332557,0.03009399,0.09550170,0.12575444,0.00047076
-3.16058029,4.64025378,0.45146125,4.10345822,0.03142809,0.09540846,0.13152196,0.00047727
-3.15457729,4.49226864,0.45853116,3.95244172,0.03269291,0.09554894,0.13728069,0.00048487
-3.14857429,4.35276393,0.46536420,3.80965709,0.03387145,0.09585963,0.14294731,0.00049313
-3.14257129,4.22076372,0.47173333,3.67436167,0.03494792,0.09627416,0.14844014,0.00050165
-3.13656828,4.09521511,0.47742275,3.54573287,0.03590814,0.09672633,0.15368191,0.00051005
-3.13056528,3.97504756,0.48223755,3.42291651,0.03673994,0.09715302,0.15860260,0.00051799
-3.12456228,3.85923408,0.48601295,3.30507722,0.03743360,0.09749704,0.16314220,0.00052518
-3.11855928,3.74685117,0.48862289,3.19144800,0.03798223,0.09770978,0.16725340,0.00053138
-3.11255628,3.63713423,0.48998745,3.08137647,0.03838208,0.09775350,0.17090392,0.00053642
-3.10655328,3.52952557,0.49007881,2.97436519,0.03863286,0.09760312,0.17407854,0.00054022
-3.10055028,3.42371258,0.48892532,2.87010402,0.03873793,0.09724764,0.17678052,0.00054275
-3.09454727,3.31965400,0.48661352,2.76849284,0.03870445,0.09669081,0.17903254,0.00054409
-3.08854427,3.21759294,0.48328801,2.66965351,0.03854337,0.09595135,0.18087691,0.00054439
-3.08254127,3.11805594,0.47914891,2.57393040,0.03826939,0.09506243,0.18237504,0.00054388
-3.07653827,3.02183813,0.47444718,2.48187955,0.03790071,0.09407063,0.18360633,0.00054286
-3.07053527,2.92997502,0.46947779,2.39424706,0.03745876,0.09303430,0.18466620,0.00054170
-3.06453227,2.84370250,0.46457105,2.31193771,0.03696778,0.09202142,0.18566353,0.00054081
-3.05852926,2.76440665,0.46008247,2.23597546,0.03645424,0.09110709,0.18671763,0.00054066
-3.05252626,2.69356596,0.45638150,2.16745763,0.03594627,0.09037070,0.18795458,0.00054172
-3.04652326,2.63268846,0.45383958,2.10750510,0.03547294,0.08989293,0.18950344,0.00054447
-3.04052026,2.58324671,0.45281816,2.05721069,0.03506358,0.08975268,0.19149218,0.00054939
-3.03451726,2.54661353,0.45365694,2.01758821,0.03474695,0.09002411,0.19404367,0.00055692
-3.02851426,2.52400138,0.45666312,1.98952437,0.03455056,0.09077380,0.19727182,0.00056747
-3.02251126,2.51640779,0.46210177,1.97373570,0.03449992,0.09205832,0.20127804,0.00058138
-3.01650825,2.52456945,0.47018803,1.97073224,0.03461790,0.09392210,0.20614821,0.00059894
-3.01050525,2.54892641,0.48108114,1.98078953,0.03492419,0.09639585,0.21195014,0.00062033
-3.00450225,2.58959807,0.49488077,2.00392985,0.03543482,0.09949555,0.21873183,0.00064571
-2.99849925,2.64637150,0.51162555,2.03991348,0.03616182,0.10322189,0.22652031,0.00067509
-2.99249625,2.71870240,0.53129386,2.08823990,0.03711303,0.10756044,0.23532134,0.00070845
-2.98649325,2.80572838,0.55380678,2.14815892,0.03829202,0.11248228,0.24511979,0.00074568
-2.98049025,2.90629348,0.57903290,2.21869068,0.03969814,0.11794518,0.25588070,0.00078658
-2.97448724,3.01898278,0.60679477,2.29865378,0.04132672,0.12389523,0.26755096,0.00083093
-2.96848424,3.14216513,0.63687641,2.38669976,0.04316928,0.13026881,0.28006140,0.00087843
-2.96248124,3.27404188,0.66903172,2.48135254,0.04521395,0.13699485,0.29332928,0.00092875
-2.95647824,3.41269940,0.70299296,2.58105075,0.04744581,0.14399721,0.30726102,0.00098157
-2.95047524,3.55616283,0.73847917,2.68419118,0.04984738,0.15119713,0.32175490,0.00103651
-2.94447224,3.70244875,0.77520386,2.78917138,0.05239902,0.15851552,0.33670372,0.00109322
-2.93846923,3.84961443,0.81288166,2.89442960,0.05507938,0.16587520,0.35199725,0.00115134
-2.93246623,3.99580175,0.85123367,2.99848052,0.05786577,0.17320279,0.36752434,0.00121054
-2.92646323,4.13927414,0.88999125,3.09994537,0.06073450,0.18043027,0.38317463,0.00127049
-2.92046023,4.27844522,0.92889828,3.19757554,0.06366111,0.18749619,0.39883985,0.00133088
-2.91445723,4.41189875,0.96771182,3.29026909,0.06662064,0.19434648,0.41441462,0.00139140
-2.90845423,4.53839943,1.00620142,3.37707983,0.06958771,0.20093488,0.42979683,0.00145176
-2.90245123,4.65689523,1.04414741,3.45721947,0.07253662,0.20722297,0.44488777,0.00151165
-2.89644822,4.76651189,1.08133844,3.53005324,0.07544146,0.21318000,0.45959185,0.00157077
-2.89044522,4.86654116,1.11756883,3.59509009,0.07827605,0.21878239,0.47381633,0.00162879
-2.88444222,4.95642435,1.15263623,3.65196871,0.08101407,0.22401313,0.48747095,0.00168533
-2.87843922,5.03573299,1.18633986,3.70044081,0.08362908,0.22886115,0.50046778,0.00174000
-2.87243622,5.10414878,1.21848005,3.74035315,0.08609463,0.23332067,0.51272127,0.00179236
-2.86643322,5.16144450,1.24885918,3.77162996,0.08838448,0.23739072,0.52414872,0.00184192
-2.86043022,5.20746780,1.27728434,3.79425699,0.09047281,0.24107474,0.53467119,0.00188817
-2.85442721,5.24212896,1.30357172,3.80826843,0.09233457,0.24438045,0.54421490,0.00193054
-2.84842421,5.26539379,1.32755268,3.81373746,0.09394592,0.24731991,0.55271302,0.00196847
-2.84242121,5.27728190,1.34908116,3.81077106,0.09528468,0.24990976,0.56010796,0.00200138
-2.83641821,5.27787022,1.36804208,3.79950889,0.09633087,0.25217158,0.56635389,0.00202871
-2.83041521,5.26730112,1.38436000,3.78012615,0.09706733,0.25413240,0.57141932,0.00204991
-2.82441221,5.24579394,1.39800755,3.75283962,0.09748020,0.25582515,0.57528968,0.00206453
-2.81840920,5.21365842,1.40901275,3.71791580,0.09755956,0.25728897,0.57796955,0.00207216
-2.81240620,5.17130819,1.41746458,3.67568008,0.09729982,0.25856934,0.57948437,0.00207251
-2.80640320,5.11927246,1.42351608,3.62652544,0.09670015,0.25971794,0.57988143,0.00206542
-2.80040020,5.05820402,1.42738442,3.57091950,0.09576472,0.26079204,0.57922991,0.00205083
-2.79439720,4.98888209,1.42934763,3.50940852,0.09450283,0.26185346,0.57761993,0.00202885
-2.78839420,4.91220853,1.42973765,3.44261759,0.09292884,0.26296713,0.57516045,0.00199973
-2.78239120,4.82919695,1.42892996,3.37124610,0.09106201,0.26419912,0.57197608,0.00196386
-2.77638819,4.74095434,1.42732998,3.29605830,0.08892606,0.26561428,0.56820291,0.00192176
-2.77038519,4.64865574,1.42535686,3.21786914,0.08654868,0.26727362,0.56398340,0.00187409
-2.76438219,4.55351300,1.42342540,3.13752573,0.08396093,0.26923147,0.55946077,0.00182159
-2.75837919,4.45673925,1.42192722,3.05588548,0.08119642,0.27153267,0.55477300,0.00176509
-2.75237619,4.35951092,1.42121208,2.97379210,0.07829055,0.27420990,0.55004691,0.00170549
-2.74637319,4.26292988,1.42157066,2.89205088,0.07527968,0.27728138,0.54539258,0.00164368
-2.74037019,4.16798791,1.42321994,2.81140482,0.07220029,0.28074918,0.54089857,0.00158058
-2.73436718,4.07553602,1.42629211,2.73251325,0.06908826,0.28459813,0.53662820,0.00151706
-2.72836418,3.98626060,1.43082795,2.65593422,0.06597820,0.28879570,0.53261715,0.00145394
-2.72236118,3.90066837,1.43677529,2.58211207,0.06290288,0.29329277,0.52887269,0.00139199
-2.71635818,3.81908102,1.44399279,2.51137084,0.05989283,0.29802539,0.52537449,0.00133185
-2.71035518,3.74164033,1.45225916,2.44391421,0.05697613,0.30291746,0.52207715,0.00127409
-2.70435218,3.66832345,1.46128721,2.37983183,0.05417826,0.30788431,0.51891431,0.00121918
-2.69834917,3.59896746,1.47074227,2.31911170,0.05152216,0.31283697,0.51580402,0.00116746
-2.69234617,3.53330185,1.48026384,2.26165781,0.04902845,0.31768690,0.51265529,0.00111920
-2.68634317,3.47098654,1.48948915,2.20731175,0.04671566,0.32235096,0.50937522,0.00107457
-2.68034017,3.41165319,1.49807736,2.15587681,0.04460063,0.32675634,0.50587644,0.00103366
-2.67433717,3.35494683,1.50573274,2.10714300,0.04269891,0.33084500,0.50208429,0.00099651
-2.66833417,3.30056511,1.51222542,2.06091114,0.04102515,0.33457763,0.49794340,0.00096309
-2.66233117,3.24829232,1.51740824,2.01701440,0.03959348,0.33793640,0.49342314,0.00093337
-2.65632816,3.19802594,1.52122869,1.97533581,0.03841784,0.34092675,0.48852167,0.00090730
-2.65032516,3.14979371,1.52373479,1.93582055,0.03751216,0.34357763,0.48326826,0.00088482
-2.64432216,3.10376005,1.52507469,1.89848212,0.03689049,0.34594048,0.47772378,0.00086587
-2.63831916,3.06022114,1.52548962,1.86340200,0.03656694,0.34808656,0.47197925,0.00085045
-2.63231616,3.01958907,1.52530059,1.83072289,0.03655554,0.35010313,0.46615246,0.00083852
-2.62631316,2.98236580,1.52488950,1.80063599,0.03686995,0.35208826,0.46038305,0.00083012
-2.62031016,2.94910875,1.52467575,1.77336324,0.03752301,0.35414493,0.45482603,0.00082526
-2.61430715,2.92039012,1.52508963,1.74913574,0.03852630,0.35637436,0.44964437,0.00082400
-2.60830415,2.89675273,1.52654410,1.72817000,0.03988950,0.35886931,0.44500089,0.00082638
-2.60230115,2.87866521,1.52940676,1.71064363,0.04161985,0.36170750,0.44105001,0.00083244
